strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_907,Bacillus,generation,Negative,Anaerobic,0.82
STR_523,Pseudomonas,federal,Negative,Anaerobic,0.83
STR_244,Pseudomonas,only,Negative,Facultative Anaerobe,5.39
STR_468,Lactobacillus,activity,Negative,Facultative Anaerobe,5.97
STR_667,Streptococcus,his,Positive,Facultative Anaerobe,2.86
STR_888,Pseudomonas,inside,Negative,Anaerobic,7.49
STR_423,Pseudomonas,trial,Negative,Facultative Anaerobe,2.64
STR_422,Lactobacillus,occur,Negative,Microaerophilic,3.82
STR_524,Pseudomonas,leader,Positive,Aerobic,7.25
STR_460,Clostridium,time,Negative,Facultative Anaerobe,8.71
STR_361,Streptococcus,success,Positive,Aerobic,4.48
STR_241,Bacillus,admit,Negative,Aerobic,8.12
STR_302,Pseudomonas,national,Positive,Aerobic,9.68
STR_891,Pseudomonas,develop,Negative,Anaerobic,1.09
STR_705,Lactobacillus,possible,Negative,Microaerophilic,6.97
STR_436,Clostridium,property,Negative,Microaerophilic,3.16
STR_315,Lactobacillus,system,Negative,Aerobic,5.0
STR_936,Clostridium,think,Positive,Facultative Anaerobe,4.06
STR_320,Staphylococcus,ground,Positive,Aerobic,1.42
STR_109,Bacillus,father,Negative,Microaerophilic,8.29
STR_737,Pseudomonas,space,Negative,Microaerophilic,9.14
STR_105,Staphylococcus,three,Positive,Aerobic,7.97
STR_149,Pseudomonas,country,Negative,Facultative Anaerobe,3.43
STR_737,Staphylococcus,list,Negative,Facultative Anaerobe,9.53
STR_294,Pseudomonas,no,Negative,Aerobic,5.0
STR_954,Staphylococcus,position,Positive,Microaerophilic,9.58
STR_897,Streptococcus,three,Negative,Facultative Anaerobe,6.49
STR_611,Staphylococcus,specific,Negative,Aerobic,5.5
STR_472,Lactobacillus,with,Positive,Anaerobic,5.66
STR_233,Lactobacillus,energy,Negative,Aerobic,3.83
STR_153,Streptococcus,seem,Negative,Facultative Anaerobe,7.75
STR_123,Staphylococcus,brother,Negative,Aerobic,3.34
STR_703,Bacillus,senior,Positive,Anaerobic,1.46
STR_961,Clostridium,probably,Positive,Microaerophilic,3.85
STR_403,Streptococcus,federal,Negative,Microaerophilic,2.97
STR_999,Clostridium,nice,Positive,Anaerobic,1.65
STR_900,Pseudomonas,quality,Positive,Microaerophilic,8.7
STR_679,Streptococcus,true,Positive,Anaerobic,8.25
STR_357,Clostridium,year,Positive,Microaerophilic,0.57
STR_898,Streptococcus,accept,Positive,Aerobic,6.92
STR_500,Streptococcus,message,Negative,Aerobic,8.6
STR_849,Bacillus,travel,Negative,Microaerophilic,3.23
STR_662,Staphylococcus,technology,Positive,Aerobic,1.05
STR_201,Pseudomonas,budget,Positive,Facultative Anaerobe,9.41
STR_292,Pseudomonas,crime,Negative,Aerobic,9.95
STR_178,Streptococcus,light,Negative,Aerobic,7.41
STR_877,Staphylococcus,rate,Negative,Microaerophilic,3.07
STR_349,Pseudomonas,involve,Negative,Anaerobic,2.26
STR_819,Bacillus,air,Negative,Aerobic,9.75
STR_322,Lactobacillus,black,Negative,Facultative Anaerobe,5.98
STR_987,Staphylococcus,member,Positive,Microaerophilic,4.47
STR_755,Staphylococcus,arm,Positive,Microaerophilic,7.93
STR_108,Clostridium,white,Positive,Aerobic,0.74
STR_914,Pseudomonas,factor,Positive,Microaerophilic,7.81
STR_246,Lactobacillus,stuff,Positive,Facultative Anaerobe,7.99
STR_956,Bacillus,use,Positive,Facultative Anaerobe,7.97
STR_455,Lactobacillus,after,Negative,Aerobic,5.56
STR_571,Streptococcus,box,Positive,Anaerobic,1.77
STR_425,Clostridium,feeling,Negative,Anaerobic,9.1
STR_864,Clostridium,air,Negative,Facultative Anaerobe,1.07
STR_306,Pseudomonas,reflect,Negative,Anaerobic,2.72
STR_637,Pseudomonas,choice,Positive,Anaerobic,2.92
STR_720,Streptococcus,not,Negative,Aerobic,1.82
STR_483,Bacillus,word,Negative,Microaerophilic,4.82
STR_538,Staphylococcus,want,Negative,Anaerobic,6.18
STR_730,Staphylococcus,good,Positive,Facultative Anaerobe,3.21
STR_487,Pseudomonas,campaign,Negative,Anaerobic,1.54
STR_644,Staphylococcus,first,Positive,Facultative Anaerobe,6.43
STR_132,Clostridium,head,Negative,Microaerophilic,8.25
STR_460,Clostridium,oil,Positive,Facultative Anaerobe,8.33
STR_639,Streptococcus,idea,Positive,Microaerophilic,6.88
STR_595,Lactobacillus,success,Negative,Microaerophilic,0.97
STR_439,Clostridium,whatever,Positive,Aerobic,8.76
STR_846,Clostridium,walk,Positive,Facultative Anaerobe,4.12
STR_604,Pseudomonas,south,Positive,Facultative Anaerobe,9.9
STR_130,Lactobacillus,political,Negative,Facultative Anaerobe,1.96
STR_928,Lactobacillus,need,Positive,Anaerobic,1.8
STR_476,Staphylococcus,what,Positive,Microaerophilic,5.13
STR_523,Bacillus,live,Positive,Anaerobic,6.16
STR_565,Bacillus,important,Negative,Facultative Anaerobe,0.65
STR_308,Clostridium,executive,Positive,Microaerophilic,3.84
STR_882,Clostridium,parent,Negative,Aerobic,0.72
STR_229,Pseudomonas,store,Positive,Aerobic,9.59
STR_730,Staphylococcus,agent,Negative,Anaerobic,9.98
STR_958,Staphylococcus,into,Negative,Aerobic,1.74
STR_276,Pseudomonas,performance,Positive,Anaerobic,3.77
STR_558,Bacillus,lead,Negative,Microaerophilic,8.92
STR_507,Staphylococcus,early,Negative,Microaerophilic,0.56
STR_369,Streptococcus,movie,Negative,Anaerobic,9.57
STR_907,Lactobacillus,short,Positive,Microaerophilic,8.83
STR_341,Staphylococcus,employee,Negative,Anaerobic,4.22
STR_803,Clostridium,child,Negative,Aerobic,7.94
STR_719,Clostridium,light,Positive,Facultative Anaerobe,2.5
STR_741,Clostridium,than,Positive,Facultative Anaerobe,9.3
STR_436,Pseudomonas,for,Positive,Facultative Anaerobe,1.66
STR_189,Pseudomonas,piece,Positive,Microaerophilic,2.39
STR_980,Staphylococcus,customer,Negative,Microaerophilic,9.24
STR_283,Clostridium,loss,Negative,Microaerophilic,2.17
STR_654,Streptococcus,main,Positive,Facultative Anaerobe,6.7
STR_513,Lactobacillus,let,Positive,Aerobic,3.09
STR_498,Streptococcus,serve,Positive,Microaerophilic,3.34
STR_934,Staphylococcus,most,Negative,Anaerobic,7.7
STR_360,Clostridium,dinner,Positive,Facultative Anaerobe,4.3
STR_502,Staphylococcus,assume,Positive,Microaerophilic,7.57
STR_801,Staphylococcus,student,Negative,Anaerobic,1.6
STR_432,Pseudomonas,girl,Negative,Facultative Anaerobe,7.12
STR_850,Streptococcus,former,Positive,Aerobic,4.91
STR_592,Clostridium,fear,Positive,Anaerobic,1.09
STR_687,Staphylococcus,their,Negative,Aerobic,8.15
STR_852,Streptococcus,significant,Positive,Aerobic,7.18
STR_767,Bacillus,guess,Negative,Facultative Anaerobe,8.42
STR_362,Pseudomonas,week,Positive,Anaerobic,2.09
STR_993,Streptococcus,conference,Negative,Microaerophilic,4.6
STR_883,Clostridium,live,Negative,Microaerophilic,7.12
STR_270,Lactobacillus,hospital,Positive,Anaerobic,9.88
STR_703,Streptococcus,area,Positive,Microaerophilic,9.69
STR_874,Lactobacillus,off,Negative,Aerobic,3.35
STR_291,Pseudomonas,shoulder,Positive,Anaerobic,3.62
STR_503,Streptococcus,size,Negative,Facultative Anaerobe,7.07
STR_365,Streptococcus,PM,Positive,Aerobic,5.13
STR_103,Clostridium,grow,Negative,Aerobic,1.46
STR_604,Staphylococcus,happen,Positive,Aerobic,5.43
STR_870,Bacillus,article,Positive,Aerobic,0.54
STR_669,Pseudomonas,approach,Positive,Microaerophilic,4.76
STR_644,Staphylococcus,ahead,Negative,Microaerophilic,6.32
STR_606,Clostridium,wear,Negative,Aerobic,7.16
STR_560,Pseudomonas,operation,Positive,Aerobic,1.7
STR_880,Pseudomonas,item,Positive,Microaerophilic,6.86
STR_908,Lactobacillus,into,Negative,Microaerophilic,5.83
STR_868,Pseudomonas,near,Positive,Facultative Anaerobe,7.55
STR_181,Streptococcus,west,Negative,Anaerobic,9.55
STR_582,Clostridium,activity,Positive,Facultative Anaerobe,5.42
STR_486,Bacillus,term,Negative,Anaerobic,4.88
STR_504,Staphylococcus,both,Negative,Anaerobic,5.04
STR_318,Lactobacillus,piece,Positive,Facultative Anaerobe,8.45
STR_497,Lactobacillus,focus,Negative,Anaerobic,3.75
STR_198,Bacillus,though,Negative,Aerobic,8.22
STR_605,Streptococcus,news,Positive,Aerobic,1.77
STR_251,Staphylococcus,contain,Negative,Microaerophilic,1.49
STR_814,Pseudomonas,control,Negative,Facultative Anaerobe,5.2
STR_697,Clostridium,college,Negative,Microaerophilic,6.26
STR_993,Streptococcus,send,Negative,Anaerobic,6.94
STR_395,Bacillus,back,Positive,Anaerobic,0.95
STR_832,Streptococcus,history,Positive,Anaerobic,8.09
STR_564,Streptococcus,TV,Negative,Aerobic,9.71
STR_367,Staphylococcus,stock,Positive,Anaerobic,4.04
STR_786,Clostridium,blue,Negative,Facultative Anaerobe,4.92
STR_155,Bacillus,development,Positive,Microaerophilic,3.55
STR_387,Pseudomonas,example,Negative,Aerobic,9.2
STR_206,Lactobacillus,serve,Positive,Facultative Anaerobe,6.29
STR_408,Clostridium,hair,Positive,Facultative Anaerobe,2.78
STR_934,Lactobacillus,tax,Negative,Aerobic,6.13
STR_551,Streptococcus,husband,Positive,Aerobic,8.47
STR_617,Lactobacillus,put,Positive,Microaerophilic,2.58
STR_541,Clostridium,sound,Negative,Aerobic,8.17
STR_477,Pseudomonas,east,Positive,Microaerophilic,2.07
STR_207,Bacillus,movement,Negative,Anaerobic,4.73
STR_280,Staphylococcus,interesting,Positive,Anaerobic,3.77
STR_232,Clostridium,arm,Negative,Facultative Anaerobe,7.15
STR_603,Streptococcus,beautiful,Positive,Microaerophilic,3.78
STR_116,Streptococcus,small,Positive,Aerobic,4.9
STR_372,Staphylococcus,company,Negative,Aerobic,9.91
STR_536,Clostridium,north,Negative,Facultative Anaerobe,8.47
STR_390,Streptococcus,teach,Positive,Aerobic,4.46
STR_883,Lactobacillus,set,Positive,Anaerobic,1.91
STR_852,Bacillus,indeed,Positive,Microaerophilic,9.76
STR_373,Pseudomonas,movement,Negative,Microaerophilic,4.89
STR_320,Staphylococcus,we,Positive,Anaerobic,3.06
STR_503,Streptococcus,staff,Positive,Anaerobic,6.76
STR_957,Bacillus,last,Negative,Facultative Anaerobe,7.4
STR_356,Pseudomonas,western,Positive,Facultative Anaerobe,7.76
STR_304,Lactobacillus,sometimes,Negative,Anaerobic,7.05
STR_654,Clostridium,suffer,Positive,Anaerobic,0.99
STR_376,Pseudomonas,center,Positive,Facultative Anaerobe,2.68
STR_468,Streptococcus,practice,Negative,Anaerobic,8.47
STR_359,Streptococcus,similar,Positive,Facultative Anaerobe,3.27
STR_243,Staphylococcus,live,Negative,Microaerophilic,7.05
STR_242,Lactobacillus,realize,Negative,Anaerobic,4.93
STR_844,Lactobacillus,sing,Negative,Aerobic,2.19
STR_906,Streptococcus,draw,Negative,Facultative Anaerobe,2.96
STR_137,Clostridium,forward,Positive,Facultative Anaerobe,9.82
STR_232,Streptococcus,have,Positive,Facultative Anaerobe,6.06
STR_791,Staphylococcus,statement,Negative,Anaerobic,2.08
STR_309,Pseudomonas,describe,Negative,Anaerobic,2.01
STR_247,Streptococcus,fill,Negative,Microaerophilic,5.66
STR_331,Bacillus,personal,Negative,Aerobic,8.47
STR_295,Lactobacillus,best,Negative,Anaerobic,8.38
STR_578,Bacillus,determine,Negative,Anaerobic,1.46
STR_708,Clostridium,worry,Negative,Aerobic,4.3
STR_638,Streptococcus,above,Negative,Aerobic,2.85
STR_174,Streptococcus,easy,Positive,Microaerophilic,9.25
STR_126,Lactobacillus,blue,Negative,Microaerophilic,0.51
STR_448,Streptococcus,how,Positive,Facultative Anaerobe,3.77
STR_843,Lactobacillus,range,Negative,Aerobic,8.96
STR_893,Lactobacillus,modern,Positive,Aerobic,5.76
STR_731,Pseudomonas,ability,Negative,Aerobic,7.34
STR_913,Clostridium,thought,Positive,Anaerobic,4.27
STR_772,Clostridium,part,Positive,Aerobic,7.64
STR_285,Pseudomonas,approach,Positive,Anaerobic,3.99
STR_868,Bacillus,charge,Negative,Facultative Anaerobe,5.52
STR_301,Staphylococcus,million,Negative,Anaerobic,9.69
STR_449,Lactobacillus,short,Positive,Aerobic,8.66
STR_430,Pseudomonas,protect,Positive,Anaerobic,4.35
STR_250,Clostridium,put,Positive,Microaerophilic,0.95
STR_567,Clostridium,answer,Positive,Facultative Anaerobe,3.87
STR_434,Bacillus,near,Positive,Facultative Anaerobe,6.41
STR_270,Staphylococcus,down,Positive,Aerobic,5.92
STR_950,Bacillus,its,Positive,Anaerobic,1.56
STR_304,Staphylococcus,education,Positive,Aerobic,4.73
STR_919,Pseudomonas,yard,Negative,Facultative Anaerobe,4.56
STR_446,Clostridium,air,Negative,Anaerobic,3.96
STR_501,Streptococcus,this,Negative,Microaerophilic,8.91
STR_489,Staphylococcus,back,Negative,Aerobic,9.04
STR_905,Bacillus,keep,Negative,Anaerobic,7.52
STR_656,Streptococcus,window,Negative,Facultative Anaerobe,9.45
STR_196,Bacillus,day,Positive,Anaerobic,5.67
STR_166,Clostridium,public,Negative,Aerobic,2.12
STR_376,Bacillus,practice,Negative,Anaerobic,8.36
STR_757,Pseudomonas,whom,Positive,Microaerophilic,8.12
STR_706,Clostridium,bill,Positive,Microaerophilic,9.33
STR_712,Streptococcus,soldier,Negative,Facultative Anaerobe,8.73
STR_593,Clostridium,war,Negative,Microaerophilic,5.37
STR_711,Clostridium,main,Negative,Anaerobic,2.21
STR_847,Staphylococcus,degree,Positive,Facultative Anaerobe,4.7
STR_326,Lactobacillus,foot,Positive,Aerobic,1.57
STR_901,Lactobacillus,whatever,Positive,Aerobic,6.88
STR_525,Lactobacillus,ago,Positive,Microaerophilic,5.59
STR_585,Streptococcus,speak,Positive,Facultative Anaerobe,4.58
STR_722,Clostridium,for,Positive,Microaerophilic,1.09
STR_502,Staphylococcus,stay,Negative,Aerobic,9.06
STR_144,Lactobacillus,none,Positive,Microaerophilic,1.88
STR_902,Streptococcus,environment,Negative,Aerobic,8.89
STR_132,Clostridium,impact,Positive,Facultative Anaerobe,9.94
STR_280,Pseudomonas,enough,Positive,Aerobic,1.42
STR_247,Clostridium,everyone,Positive,Aerobic,2.07
STR_945,Clostridium,special,Positive,Facultative Anaerobe,1.04
STR_973,Lactobacillus,power,Negative,Aerobic,2.85
STR_752,Staphylococcus,most,Negative,Aerobic,1.32
STR_406,Clostridium,later,Negative,Microaerophilic,4.83
STR_963,Lactobacillus,affect,Positive,Anaerobic,1.76
STR_634,Pseudomonas,million,Positive,Anaerobic,9.92
STR_223,Bacillus,pick,Negative,Aerobic,8.25
STR_503,Streptococcus,guess,Negative,Microaerophilic,5.07
STR_176,Bacillus,other,Negative,Anaerobic,2.26
STR_761,Streptococcus,do,Positive,Facultative Anaerobe,5.5
STR_759,Pseudomonas,evening,Negative,Facultative Anaerobe,1.24
STR_508,Pseudomonas,friend,Positive,Aerobic,2.88
STR_889,Pseudomonas,kitchen,Negative,Facultative Anaerobe,1.7
STR_767,Clostridium,very,Positive,Aerobic,4.66
STR_455,Clostridium,you,Negative,Anaerobic,7.07
STR_602,Pseudomonas,entire,Negative,Aerobic,5.87
STR_441,Bacillus,claim,Positive,Anaerobic,7.4
STR_839,Staphylococcus,drug,Negative,Anaerobic,1.34
STR_178,Pseudomonas,nature,Negative,Anaerobic,0.94
STR_841,Staphylococcus,door,Positive,Aerobic,3.0
STR_228,Streptococcus,surface,Positive,Aerobic,4.66
STR_551,Lactobacillus,floor,Negative,Facultative Anaerobe,6.45
STR_148,Pseudomonas,girl,Positive,Anaerobic,3.65
STR_741,Bacillus,a,Positive,Aerobic,9.76
STR_432,Pseudomonas,choose,Positive,Aerobic,2.34
STR_973,Pseudomonas,usually,Positive,Anaerobic,1.5
STR_828,Bacillus,each,Positive,Aerobic,8.94
STR_147,Pseudomonas,several,Positive,Facultative Anaerobe,7.11
STR_800,Bacillus,court,Negative,Microaerophilic,4.87
STR_251,Streptococcus,production,Negative,Aerobic,8.83
STR_429,Streptococcus,away,Negative,Microaerophilic,9.63
STR_782,Bacillus,ready,Negative,Anaerobic,3.2
STR_970,Pseudomonas,gun,Negative,Anaerobic,0.82
STR_796,Clostridium,world,Positive,Microaerophilic,9.01
STR_191,Clostridium,boy,Negative,Microaerophilic,9.29
STR_823,Pseudomonas,explain,Positive,Facultative Anaerobe,5.23
STR_185,Clostridium,move,Positive,Microaerophilic,3.09
STR_548,Lactobacillus,ago,Negative,Anaerobic,1.99
STR_289,Streptococcus,better,Positive,Aerobic,6.73
STR_578,Clostridium,nearly,Negative,Aerobic,3.65
STR_619,Staphylococcus,rich,Positive,Microaerophilic,9.74
STR_305,Bacillus,catch,Negative,Facultative Anaerobe,7.84
STR_576,Lactobacillus,set,Negative,Microaerophilic,8.43
STR_824,Lactobacillus,audience,Positive,Aerobic,6.88
STR_572,Clostridium,range,Negative,Microaerophilic,7.51
STR_216,Bacillus,amount,Positive,Anaerobic,4.61
STR_296,Clostridium,necessary,Negative,Microaerophilic,5.23
STR_884,Streptococcus,employee,Negative,Microaerophilic,8.75
STR_536,Clostridium,partner,Negative,Aerobic,6.47
STR_693,Streptococcus,water,Negative,Anaerobic,6.13
STR_589,Bacillus,response,Negative,Aerobic,5.44
STR_816,Streptococcus,manager,Positive,Facultative Anaerobe,7.8
STR_574,Lactobacillus,east,Negative,Anaerobic,1.32
STR_789,Pseudomonas,believe,Negative,Anaerobic,2.34
STR_820,Streptococcus,find,Negative,Microaerophilic,9.47
STR_511,Lactobacillus,while,Positive,Microaerophilic,2.35
STR_131,Clostridium,receive,Negative,Microaerophilic,6.78
STR_202,Streptococcus,old,Positive,Microaerophilic,3.89
STR_384,Streptococcus,join,Negative,Aerobic,7.77
STR_346,Staphylococcus,me,Positive,Facultative Anaerobe,8.37
STR_890,Streptococcus,include,Positive,Facultative Anaerobe,1.48
STR_187,Streptococcus,key,Positive,Microaerophilic,4.34
STR_203,Pseudomonas,sing,Negative,Microaerophilic,2.31
STR_387,Staphylococcus,role,Positive,Aerobic,1.47
STR_441,Staphylococcus,sure,Negative,Anaerobic,6.21
STR_630,Bacillus,dark,Positive,Microaerophilic,4.87
STR_175,Lactobacillus,movement,Negative,Facultative Anaerobe,8.0
STR_440,Clostridium,data,Negative,Microaerophilic,8.15
STR_524,Clostridium,somebody,Positive,Facultative Anaerobe,4.35
STR_288,Lactobacillus,choose,Positive,Aerobic,2.09
STR_478,Bacillus,officer,Negative,Microaerophilic,3.41
STR_235,Streptococcus,fast,Positive,Facultative Anaerobe,6.78
STR_513,Bacillus,hundred,Positive,Aerobic,4.04
STR_545,Bacillus,loss,Positive,Aerobic,3.76
STR_163,Pseudomonas,share,Positive,Facultative Anaerobe,4.71
STR_885,Clostridium,pull,Negative,Anaerobic,4.9
STR_544,Staphylococcus,maybe,Negative,Aerobic,2.79
STR_193,Staphylococcus,this,Negative,Facultative Anaerobe,3.81
STR_876,Bacillus,fact,Positive,Facultative Anaerobe,6.01
STR_329,Streptococcus,themselves,Positive,Anaerobic,8.44
STR_198,Streptococcus,be,Positive,Anaerobic,7.68
STR_888,Bacillus,fast,Positive,Microaerophilic,2.96
STR_892,Clostridium,network,Negative,Anaerobic,5.9
STR_268,Lactobacillus,worker,Positive,Aerobic,7.81
STR_453,Clostridium,trial,Negative,Facultative Anaerobe,5.72
STR_763,Staphylococcus,or,Negative,Microaerophilic,1.18
STR_618,Lactobacillus,miss,Positive,Aerobic,1.28
STR_294,Pseudomonas,themselves,Positive,Microaerophilic,3.19
STR_817,Streptococcus,key,Positive,Aerobic,1.79
STR_800,Staphylococcus,war,Negative,Aerobic,8.2
STR_559,Staphylococcus,race,Negative,Aerobic,9.43
STR_607,Lactobacillus,there,Positive,Facultative Anaerobe,1.21
STR_991,Pseudomonas,behavior,Negative,Aerobic,9.53
STR_817,Pseudomonas,lot,Positive,Facultative Anaerobe,2.91
STR_124,Streptococcus,music,Negative,Facultative Anaerobe,8.39
STR_659,Clostridium,increase,Negative,Facultative Anaerobe,8.88
STR_343,Lactobacillus,official,Positive,Facultative Anaerobe,4.7
STR_678,Staphylococcus,future,Positive,Aerobic,0.54
STR_195,Staphylococcus,whole,Negative,Anaerobic,6.24
STR_995,Streptococcus,challenge,Negative,Microaerophilic,9.24
STR_308,Clostridium,truth,Positive,Anaerobic,9.85
STR_197,Bacillus,individual,Positive,Anaerobic,9.21
STR_324,Streptococcus,whole,Negative,Anaerobic,7.64
STR_293,Pseudomonas,field,Negative,Microaerophilic,1.89
STR_125,Bacillus,fly,Negative,Anaerobic,2.27
STR_447,Streptococcus,protect,Positive,Microaerophilic,1.0
STR_100,Pseudomonas,let,Negative,Facultative Anaerobe,5.17
STR_388,Bacillus,perform,Negative,Aerobic,9.39
STR_245,Lactobacillus,fall,Positive,Aerobic,8.76
STR_908,Pseudomonas,write,Negative,Facultative Anaerobe,5.57
STR_652,Clostridium,assume,Negative,Facultative Anaerobe,1.28
STR_567,Lactobacillus,region,Positive,Facultative Anaerobe,2.38
STR_742,Pseudomonas,pull,Positive,Anaerobic,6.48
STR_207,Bacillus,everybody,Negative,Aerobic,0.73
STR_798,Lactobacillus,former,Positive,Facultative Anaerobe,5.73
STR_143,Bacillus,position,Positive,Microaerophilic,1.49
STR_703,Lactobacillus,firm,Negative,Anaerobic,5.06
STR_366,Bacillus,identify,Negative,Facultative Anaerobe,3.46
STR_934,Streptococcus,feel,Positive,Microaerophilic,5.22
STR_104,Staphylococcus,seat,Positive,Aerobic,4.43
STR_834,Lactobacillus,song,Positive,Aerobic,7.8
STR_492,Pseudomonas,help,Negative,Anaerobic,2.37
STR_140,Streptococcus,event,Negative,Microaerophilic,2.03
STR_566,Streptococcus,institution,Negative,Aerobic,2.76
STR_949,Staphylococcus,key,Negative,Facultative Anaerobe,1.09
STR_480,Pseudomonas,yard,Negative,Aerobic,9.39
STR_114,Pseudomonas,everyone,Negative,Facultative Anaerobe,3.9
STR_369,Streptococcus,enough,Positive,Microaerophilic,3.31
STR_133,Bacillus,real,Negative,Anaerobic,8.77
STR_523,Lactobacillus,south,Positive,Facultative Anaerobe,6.18
STR_572,Staphylococcus,by,Positive,Anaerobic,3.76
STR_500,Bacillus,manage,Negative,Facultative Anaerobe,6.34
STR_580,Pseudomonas,clearly,Positive,Anaerobic,1.55
STR_405,Staphylococcus,president,Negative,Aerobic,8.07
STR_131,Streptococcus,decide,Positive,Facultative Anaerobe,8.96
STR_249,Staphylococcus,police,Negative,Facultative Anaerobe,7.72
STR_723,Streptococcus,realize,Negative,Aerobic,5.51
STR_862,Clostridium,what,Negative,Aerobic,6.85
STR_246,Streptococcus,some,Negative,Facultative Anaerobe,5.81
STR_432,Bacillus,fill,Negative,Aerobic,5.61
STR_682,Clostridium,site,Positive,Facultative Anaerobe,3.8
STR_772,Lactobacillus,final,Negative,Microaerophilic,4.89
STR_157,Streptococcus,physical,Negative,Anaerobic,5.27
STR_588,Staphylococcus,office,Positive,Facultative Anaerobe,2.1
STR_235,Staphylococcus,note,Positive,Anaerobic,0.5
STR_934,Bacillus,collection,Positive,Aerobic,0.7
STR_274,Bacillus,always,Positive,Anaerobic,8.94
STR_318,Clostridium,blood,Negative,Aerobic,3.46
STR_614,Pseudomonas,beyond,Negative,Microaerophilic,8.99
STR_864,Streptococcus,dark,Positive,Microaerophilic,6.16
STR_276,Staphylococcus,somebody,Positive,Aerobic,1.33
STR_896,Staphylococcus,director,Negative,Anaerobic,3.98
STR_737,Pseudomonas,most,Positive,Anaerobic,8.46
STR_268,Bacillus,reduce,Positive,Facultative Anaerobe,4.99
STR_395,Pseudomonas,company,Negative,Anaerobic,3.04
STR_645,Lactobacillus,first,Negative,Microaerophilic,6.25
STR_864,Pseudomonas,share,Negative,Facultative Anaerobe,2.57
STR_666,Clostridium,subject,Positive,Microaerophilic,1.6
STR_950,Bacillus,face,Negative,Facultative Anaerobe,8.27
STR_204,Clostridium,key,Positive,Microaerophilic,4.03
STR_651,Staphylococcus,college,Positive,Facultative Anaerobe,2.21
STR_260,Bacillus,clear,Positive,Aerobic,3.8
STR_812,Lactobacillus,sign,Positive,Facultative Anaerobe,8.33
STR_675,Streptococcus,that,Negative,Aerobic,4.4
STR_786,Pseudomonas,truth,Negative,Anaerobic,3.09
STR_956,Lactobacillus,toward,Positive,Microaerophilic,2.52
STR_713,Bacillus,various,Positive,Microaerophilic,9.15
STR_628,Streptococcus,strategy,Negative,Facultative Anaerobe,1.07
STR_388,Staphylococcus,story,Positive,Facultative Anaerobe,7.71
STR_555,Pseudomonas,up,Positive,Aerobic,3.3
STR_895,Streptococcus,wide,Negative,Facultative Anaerobe,2.92
STR_624,Pseudomonas,community,Positive,Anaerobic,4.64
STR_418,Pseudomonas,store,Positive,Anaerobic,4.38
STR_641,Clostridium,for,Negative,Microaerophilic,4.29
STR_109,Bacillus,certain,Positive,Facultative Anaerobe,4.43
STR_419,Bacillus,possible,Positive,Anaerobic,6.07
STR_337,Streptococcus,shake,Positive,Anaerobic,8.61
STR_445,Staphylococcus,statement,Positive,Anaerobic,4.22
STR_599,Staphylococcus,teach,Positive,Facultative Anaerobe,6.72
STR_762,Pseudomonas,goal,Negative,Anaerobic,3.63
STR_944,Lactobacillus,range,Positive,Aerobic,3.86
STR_406,Lactobacillus,relationship,Negative,Anaerobic,7.35
