strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_255,Bacillus,know,Negative,Facultative Anaerobe,4.12
STR_380,Bacillus,to,Negative,Anaerobic,5.0
STR_561,Pseudomonas,play,Positive,Microaerophilic,6.61
STR_839,Lactobacillus,right,Positive,Facultative Anaerobe,9.83
STR_873,Staphylococcus,ever,Negative,Microaerophilic,4.5
STR_303,Clostridium,house,Positive,Aerobic,7.78
STR_640,Bacillus,environment,Positive,Aerobic,3.11
STR_734,Staphylococcus,difference,Negative,Aerobic,9.62
STR_708,Bacillus,address,Positive,Facultative Anaerobe,8.32
STR_921,Pseudomonas,finally,Negative,Aerobic,8.33
STR_696,Lactobacillus,who,Positive,Facultative Anaerobe,6.72
STR_548,Lactobacillus,interest,Negative,Aerobic,9.51
STR_347,Lactobacillus,thank,Negative,Microaerophilic,4.75
STR_987,Lactobacillus,take,Positive,Aerobic,1.36
STR_346,Lactobacillus,policy,Negative,Anaerobic,9.23
STR_620,Clostridium,child,Positive,Aerobic,9.82
STR_160,Staphylococcus,middle,Positive,Aerobic,8.33
STR_221,Bacillus,the,Negative,Microaerophilic,5.77
STR_259,Clostridium,article,Positive,Microaerophilic,7.53
STR_874,Clostridium,race,Negative,Anaerobic,8.99
STR_645,Clostridium,everything,Negative,Microaerophilic,3.57
STR_296,Streptococcus,hope,Negative,Aerobic,3.82
STR_978,Lactobacillus,figure,Negative,Facultative Anaerobe,4.48
STR_324,Staphylococcus,stage,Positive,Anaerobic,3.36
STR_930,Staphylococcus,future,Negative,Microaerophilic,4.77
STR_661,Pseudomonas,test,Negative,Aerobic,6.59
STR_749,Pseudomonas,human,Negative,Anaerobic,0.79
STR_401,Streptococcus,full,Positive,Microaerophilic,4.54
STR_749,Clostridium,also,Negative,Anaerobic,5.23
STR_394,Clostridium,despite,Positive,Aerobic,6.4
STR_474,Pseudomonas,relationship,Positive,Aerobic,8.96
STR_818,Lactobacillus,whole,Positive,Aerobic,6.65
STR_710,Streptococcus,continue,Positive,Facultative Anaerobe,9.41
STR_900,Lactobacillus,daughter,Negative,Aerobic,3.4
STR_717,Clostridium,citizen,Positive,Aerobic,8.99
STR_252,Clostridium,phone,Negative,Microaerophilic,6.24
STR_842,Lactobacillus,account,Positive,Microaerophilic,9.85
STR_375,Streptococcus,serious,Positive,Anaerobic,7.92
STR_461,Clostridium,with,Positive,Facultative Anaerobe,1.07
STR_291,Staphylococcus,wall,Negative,Facultative Anaerobe,6.8
STR_249,Lactobacillus,husband,Negative,Aerobic,7.2
STR_611,Clostridium,daughter,Positive,Anaerobic,3.18
STR_164,Lactobacillus,interview,Positive,Microaerophilic,9.82
STR_304,Clostridium,century,Negative,Facultative Anaerobe,0.94
STR_218,Streptococcus,discuss,Negative,Anaerobic,1.11
STR_599,Lactobacillus,behind,Positive,Microaerophilic,9.6
STR_990,Streptococcus,above,Positive,Anaerobic,6.81
STR_839,Streptococcus,late,Negative,Anaerobic,0.92
STR_586,Clostridium,contain,Positive,Anaerobic,4.29
STR_934,Streptococcus,all,Negative,Anaerobic,6.49
STR_377,Bacillus,job,Negative,Facultative Anaerobe,4.44
STR_556,Lactobacillus,big,Negative,Microaerophilic,7.95
STR_683,Streptococcus,work,Positive,Microaerophilic,4.13
STR_926,Staphylococcus,point,Positive,Facultative Anaerobe,1.15
STR_438,Bacillus,year,Positive,Anaerobic,3.44
STR_278,Staphylococcus,recently,Positive,Facultative Anaerobe,8.41
STR_970,Lactobacillus,agent,Positive,Microaerophilic,1.11
STR_584,Staphylococcus,region,Negative,Aerobic,4.85
STR_650,Lactobacillus,job,Positive,Aerobic,3.42
STR_186,Bacillus,environment,Negative,Aerobic,5.51
STR_338,Lactobacillus,national,Negative,Aerobic,5.11
STR_910,Pseudomonas,improve,Positive,Aerobic,1.14
STR_399,Lactobacillus,image,Negative,Facultative Anaerobe,1.46
STR_103,Streptococcus,dream,Positive,Anaerobic,5.7
STR_886,Bacillus,eight,Negative,Aerobic,8.54
STR_639,Pseudomonas,who,Negative,Facultative Anaerobe,4.2
STR_185,Clostridium,sense,Positive,Microaerophilic,9.32
STR_848,Clostridium,turn,Negative,Microaerophilic,8.83
STR_562,Lactobacillus,light,Positive,Microaerophilic,4.26
STR_146,Bacillus,outside,Negative,Aerobic,1.26
STR_566,Lactobacillus,story,Positive,Anaerobic,7.28
STR_401,Pseudomonas,however,Negative,Microaerophilic,3.52
STR_116,Streptococcus,culture,Negative,Anaerobic,6.15
STR_209,Bacillus,ten,Negative,Facultative Anaerobe,8.96
STR_127,Pseudomonas,pretty,Negative,Facultative Anaerobe,5.41
STR_639,Clostridium,after,Negative,Facultative Anaerobe,2.69
STR_115,Clostridium,or,Positive,Aerobic,8.65
STR_850,Lactobacillus,student,Negative,Facultative Anaerobe,7.4
STR_981,Staphylococcus,participant,Positive,Microaerophilic,2.59
STR_437,Bacillus,then,Negative,Anaerobic,5.67
STR_251,Pseudomonas,her,Positive,Microaerophilic,2.22
STR_463,Pseudomonas,investment,Positive,Aerobic,1.2
STR_578,Bacillus,front,Negative,Anaerobic,9.43
STR_597,Streptococcus,each,Negative,Microaerophilic,3.58
STR_977,Bacillus,drug,Negative,Microaerophilic,2.2
STR_385,Bacillus,husband,Negative,Microaerophilic,3.17
STR_644,Clostridium,man,Negative,Aerobic,3.1
STR_294,Clostridium,seat,Positive,Facultative Anaerobe,1.93
STR_454,Clostridium,see,Negative,Anaerobic,4.35
STR_796,Bacillus,quality,Positive,Anaerobic,6.76
STR_444,Lactobacillus,year,Negative,Microaerophilic,8.01
STR_245,Staphylococcus,before,Negative,Aerobic,6.07
STR_412,Bacillus,keep,Negative,Microaerophilic,9.42
STR_145,Clostridium,record,Negative,Facultative Anaerobe,6.17
STR_568,Staphylococcus,themselves,Negative,Microaerophilic,6.54
STR_837,Streptococcus,school,Negative,Aerobic,8.98
STR_277,Staphylococcus,hard,Positive,Aerobic,8.98
STR_837,Staphylococcus,alone,Positive,Microaerophilic,4.98
STR_984,Bacillus,safe,Negative,Anaerobic,8.47
STR_809,Staphylococcus,record,Negative,Aerobic,2.4
STR_410,Streptococcus,economy,Positive,Facultative Anaerobe,5.8
STR_340,Bacillus,decision,Positive,Facultative Anaerobe,9.99
STR_955,Lactobacillus,accept,Positive,Microaerophilic,7.62
STR_661,Pseudomonas,when,Negative,Anaerobic,7.72
STR_557,Clostridium,west,Positive,Microaerophilic,3.53
STR_168,Bacillus,follow,Negative,Microaerophilic,6.49
STR_951,Lactobacillus,simply,Negative,Microaerophilic,7.31
STR_892,Lactobacillus,surface,Positive,Aerobic,9.57
STR_193,Clostridium,not,Positive,Aerobic,4.45
STR_304,Bacillus,relationship,Negative,Anaerobic,2.81
STR_776,Bacillus,establish,Positive,Facultative Anaerobe,9.28
STR_736,Streptococcus,arm,Negative,Microaerophilic,8.18
STR_976,Lactobacillus,assume,Negative,Facultative Anaerobe,7.39
STR_811,Streptococcus,recognize,Positive,Anaerobic,6.89
STR_795,Streptococcus,meeting,Positive,Aerobic,7.01
STR_610,Pseudomonas,stay,Negative,Facultative Anaerobe,2.02
STR_795,Lactobacillus,road,Positive,Anaerobic,5.96
STR_118,Clostridium,protect,Negative,Microaerophilic,0.52
STR_300,Staphylococcus,recently,Positive,Aerobic,9.01
STR_464,Pseudomonas,environment,Negative,Microaerophilic,2.86
STR_529,Clostridium,high,Positive,Microaerophilic,6.11
STR_869,Lactobacillus,different,Positive,Facultative Anaerobe,9.97
STR_100,Streptococcus,prevent,Positive,Facultative Anaerobe,3.27
STR_902,Streptococcus,realize,Positive,Facultative Anaerobe,8.49
STR_218,Pseudomonas,our,Positive,Aerobic,8.66
STR_114,Pseudomonas,tell,Positive,Facultative Anaerobe,9.91
STR_215,Bacillus,need,Positive,Facultative Anaerobe,3.3
STR_766,Pseudomonas,experience,Positive,Microaerophilic,3.0
STR_191,Streptococcus,most,Negative,Microaerophilic,1.47
STR_109,Bacillus,five,Negative,Aerobic,2.28
STR_814,Bacillus,range,Negative,Anaerobic,1.71
STR_204,Pseudomonas,really,Positive,Aerobic,1.87
STR_920,Staphylococcus,what,Positive,Microaerophilic,7.78
STR_106,Clostridium,feel,Positive,Aerobic,2.15
STR_780,Clostridium,spring,Positive,Aerobic,1.63
STR_644,Lactobacillus,article,Positive,Facultative Anaerobe,9.46
STR_430,Staphylococcus,when,Negative,Microaerophilic,6.47
STR_444,Staphylococcus,scene,Negative,Microaerophilic,8.37
STR_922,Pseudomonas,voice,Negative,Anaerobic,9.4
STR_456,Clostridium,bill,Negative,Anaerobic,1.55
STR_338,Bacillus,despite,Positive,Aerobic,9.4
STR_537,Clostridium,continue,Positive,Facultative Anaerobe,5.69
STR_481,Lactobacillus,cold,Positive,Microaerophilic,5.49
STR_949,Lactobacillus,major,Positive,Facultative Anaerobe,5.21
STR_436,Staphylococcus,thus,Positive,Microaerophilic,4.32
STR_736,Lactobacillus,election,Negative,Facultative Anaerobe,2.95
STR_812,Lactobacillus,fact,Negative,Aerobic,4.37
STR_703,Clostridium,ever,Negative,Anaerobic,3.43
STR_826,Staphylococcus,without,Negative,Microaerophilic,1.05
STR_830,Staphylococcus,maintain,Positive,Facultative Anaerobe,9.87
STR_213,Lactobacillus,often,Positive,Anaerobic,5.18
STR_349,Clostridium,mission,Positive,Aerobic,9.6
STR_207,Staphylococcus,size,Negative,Aerobic,4.98
STR_650,Streptococcus,investment,Negative,Aerobic,4.19
STR_750,Clostridium,oil,Positive,Anaerobic,5.92
STR_861,Streptococcus,food,Negative,Anaerobic,9.71
STR_427,Staphylococcus,require,Negative,Facultative Anaerobe,6.91
STR_930,Streptococcus,energy,Negative,Aerobic,2.3
STR_242,Staphylococcus,far,Negative,Facultative Anaerobe,1.53
STR_477,Bacillus,mean,Negative,Aerobic,2.06
STR_551,Streptococcus,center,Positive,Microaerophilic,9.43
STR_235,Streptococcus,scene,Positive,Facultative Anaerobe,4.3
STR_635,Bacillus,American,Positive,Microaerophilic,1.2
STR_347,Staphylococcus,write,Positive,Facultative Anaerobe,1.85
STR_695,Lactobacillus,cover,Positive,Microaerophilic,3.95
STR_827,Streptococcus,material,Positive,Anaerobic,8.86
STR_543,Streptococcus,read,Negative,Facultative Anaerobe,2.16
STR_205,Lactobacillus,point,Negative,Anaerobic,8.34
STR_991,Staphylococcus,during,Negative,Aerobic,2.44
STR_344,Clostridium,serve,Negative,Aerobic,9.86
STR_958,Pseudomonas,maybe,Negative,Aerobic,4.47
STR_302,Lactobacillus,no,Positive,Microaerophilic,6.1
STR_292,Pseudomonas,safe,Negative,Facultative Anaerobe,2.22
STR_777,Clostridium,speech,Negative,Microaerophilic,5.58
STR_344,Pseudomonas,treat,Positive,Microaerophilic,4.83
STR_365,Staphylococcus,machine,Positive,Facultative Anaerobe,3.23
STR_814,Pseudomonas,Mr,Positive,Microaerophilic,8.51
STR_968,Bacillus,region,Negative,Microaerophilic,4.79
STR_215,Lactobacillus,deal,Negative,Anaerobic,7.06
STR_445,Streptococcus,reflect,Positive,Anaerobic,4.84
STR_446,Pseudomonas,manage,Negative,Aerobic,8.43
STR_422,Lactobacillus,the,Negative,Microaerophilic,2.0
STR_706,Clostridium,become,Positive,Aerobic,6.25
STR_158,Clostridium,use,Negative,Microaerophilic,2.97
STR_303,Bacillus,exist,Positive,Facultative Anaerobe,6.12
STR_228,Clostridium,hair,Positive,Facultative Anaerobe,4.02
STR_428,Staphylococcus,medical,Negative,Aerobic,5.88
STR_429,Streptococcus,option,Negative,Microaerophilic,4.26
STR_927,Lactobacillus,than,Negative,Aerobic,7.22
STR_554,Streptococcus,win,Positive,Anaerobic,3.85
STR_295,Clostridium,gas,Negative,Facultative Anaerobe,9.87
STR_856,Clostridium,break,Negative,Anaerobic,1.1
STR_597,Lactobacillus,letter,Positive,Microaerophilic,9.34
STR_341,Clostridium,choice,Negative,Microaerophilic,3.35
STR_543,Lactobacillus,almost,Positive,Anaerobic,1.15
STR_241,Lactobacillus,focus,Negative,Facultative Anaerobe,8.5
STR_140,Bacillus,late,Positive,Microaerophilic,0.93
STR_690,Bacillus,add,Negative,Anaerobic,4.24
STR_331,Clostridium,executive,Positive,Facultative Anaerobe,4.07
STR_779,Streptococcus,picture,Negative,Microaerophilic,4.92
STR_231,Bacillus,dark,Positive,Microaerophilic,2.06
STR_658,Lactobacillus,administration,Negative,Microaerophilic,5.44
STR_245,Clostridium,firm,Negative,Anaerobic,7.07
STR_770,Lactobacillus,side,Negative,Microaerophilic,4.66
STR_288,Lactobacillus,policy,Negative,Microaerophilic,4.51
STR_316,Pseudomonas,sea,Positive,Facultative Anaerobe,3.66
STR_994,Lactobacillus,foreign,Positive,Anaerobic,2.18
STR_348,Bacillus,all,Negative,Aerobic,9.99
STR_950,Streptococcus,education,Negative,Anaerobic,2.03
STR_576,Streptococcus,high,Negative,Facultative Anaerobe,3.25
STR_267,Lactobacillus,threat,Positive,Facultative Anaerobe,5.39
STR_138,Clostridium,piece,Positive,Microaerophilic,7.81
STR_806,Pseudomonas,yourself,Negative,Facultative Anaerobe,7.43
STR_971,Pseudomonas,democratic,Negative,Microaerophilic,5.27
STR_909,Clostridium,rise,Negative,Aerobic,1.45
STR_554,Bacillus,by,Negative,Microaerophilic,2.4
STR_197,Bacillus,mind,Negative,Facultative Anaerobe,6.67
STR_541,Streptococcus,American,Negative,Aerobic,9.04
STR_804,Streptococcus,head,Positive,Microaerophilic,3.42
STR_819,Bacillus,company,Negative,Microaerophilic,2.14
STR_653,Bacillus,rate,Positive,Facultative Anaerobe,7.41
STR_487,Bacillus,population,Negative,Microaerophilic,4.51
STR_518,Lactobacillus,ever,Negative,Microaerophilic,1.42
STR_416,Bacillus,paper,Negative,Facultative Anaerobe,9.71
STR_620,Pseudomonas,interest,Positive,Microaerophilic,2.96
STR_967,Pseudomonas,clear,Positive,Aerobic,6.38
STR_846,Staphylococcus,apply,Positive,Facultative Anaerobe,7.47
STR_966,Bacillus,bag,Negative,Facultative Anaerobe,8.84
STR_463,Lactobacillus,he,Positive,Facultative Anaerobe,4.72
STR_851,Pseudomonas,office,Negative,Facultative Anaerobe,7.89
STR_833,Lactobacillus,result,Negative,Facultative Anaerobe,1.82
STR_770,Clostridium,garden,Negative,Aerobic,4.72
STR_857,Clostridium,government,Positive,Microaerophilic,8.24
STR_999,Staphylococcus,within,Positive,Aerobic,7.51
STR_393,Staphylococcus,participant,Positive,Aerobic,6.24
STR_764,Pseudomonas,ability,Negative,Aerobic,8.61
STR_656,Clostridium,home,Negative,Microaerophilic,8.03
STR_151,Streptococcus,choice,Positive,Aerobic,6.51
STR_518,Pseudomonas,agree,Negative,Aerobic,2.5
STR_280,Streptococcus,also,Positive,Facultative Anaerobe,1.51
STR_487,Lactobacillus,beat,Positive,Aerobic,7.92
STR_405,Clostridium,color,Positive,Anaerobic,6.19
STR_368,Lactobacillus,dark,Negative,Facultative Anaerobe,6.48
STR_621,Streptococcus,job,Negative,Microaerophilic,7.47
STR_650,Clostridium,administration,Negative,Facultative Anaerobe,8.81
STR_460,Streptococcus,rate,Positive,Anaerobic,1.56
STR_361,Staphylococcus,job,Negative,Anaerobic,3.53
STR_997,Streptococcus,movie,Negative,Facultative Anaerobe,1.52
STR_504,Lactobacillus,Republican,Negative,Anaerobic,1.92
STR_409,Bacillus,she,Negative,Anaerobic,8.9
STR_441,Lactobacillus,fear,Negative,Microaerophilic,3.64
STR_107,Lactobacillus,several,Negative,Microaerophilic,0.7
STR_827,Clostridium,film,Positive,Anaerobic,0.93
STR_237,Lactobacillus,base,Positive,Anaerobic,1.42
STR_282,Staphylococcus,authority,Positive,Anaerobic,3.33
STR_587,Lactobacillus,that,Positive,Facultative Anaerobe,2.73
STR_490,Streptococcus,sit,Negative,Anaerobic,9.08
STR_800,Streptococcus,doctor,Positive,Anaerobic,6.3
STR_429,Bacillus,author,Positive,Anaerobic,8.03
STR_628,Bacillus,follow,Positive,Microaerophilic,2.82
STR_554,Staphylococcus,price,Negative,Anaerobic,9.25
STR_926,Streptococcus,become,Negative,Microaerophilic,4.09
STR_782,Staphylococcus,west,Negative,Facultative Anaerobe,8.23
STR_289,Staphylococcus,price,Positive,Aerobic,9.85
STR_387,Lactobacillus,worry,Negative,Aerobic,9.84
STR_222,Clostridium,for,Negative,Anaerobic,7.21
STR_896,Staphylococcus,table,Negative,Facultative Anaerobe,6.14
STR_162,Lactobacillus,arm,Negative,Anaerobic,7.21
STR_226,Staphylococcus,game,Negative,Facultative Anaerobe,9.85
STR_209,Pseudomonas,wonder,Positive,Anaerobic,9.74
STR_251,Pseudomonas,need,Negative,Anaerobic,2.87
STR_213,Lactobacillus,seek,Negative,Facultative Anaerobe,9.96
STR_558,Bacillus,strong,Negative,Facultative Anaerobe,6.04
STR_510,Clostridium,campaign,Positive,Microaerophilic,1.54
STR_699,Streptococcus,development,Positive,Aerobic,6.69
STR_767,Pseudomonas,and,Negative,Aerobic,9.93
STR_507,Staphylococcus,box,Negative,Microaerophilic,4.09
STR_822,Lactobacillus,task,Negative,Aerobic,2.41
STR_266,Lactobacillus,open,Negative,Aerobic,9.08
STR_550,Bacillus,build,Positive,Microaerophilic,5.93
STR_286,Streptococcus,young,Positive,Facultative Anaerobe,8.82
STR_179,Staphylococcus,trade,Negative,Aerobic,1.89
STR_816,Lactobacillus,from,Negative,Microaerophilic,8.01
STR_117,Staphylococcus,seven,Negative,Aerobic,1.23
STR_869,Bacillus,tell,Negative,Facultative Anaerobe,9.92
STR_730,Staphylococcus,amount,Negative,Aerobic,8.13
STR_883,Bacillus,between,Negative,Anaerobic,5.83
STR_927,Staphylococcus,seem,Positive,Aerobic,6.32
STR_214,Pseudomonas,task,Positive,Anaerobic,4.26
STR_734,Bacillus,enjoy,Positive,Aerobic,3.16
STR_961,Streptococcus,represent,Negative,Facultative Anaerobe,9.97
STR_252,Staphylococcus,politics,Negative,Facultative Anaerobe,6.81
STR_496,Staphylococcus,also,Negative,Facultative Anaerobe,9.21
STR_767,Clostridium,your,Positive,Microaerophilic,5.25
STR_634,Pseudomonas,find,Negative,Microaerophilic,4.68
STR_192,Streptococcus,quite,Positive,Facultative Anaerobe,3.08
