strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_197,Lactobacillus,scientist,Negative,Anaerobic,9.67
STR_760,Staphylococcus,everything,Positive,Microaerophilic,3.07
STR_823,Bacillus,language,Positive,Anaerobic,3.44
STR_369,Pseudomonas,hour,Positive,Anaerobic,8.28
STR_218,Pseudomonas,development,Positive,Anaerobic,3.24
STR_243,Pseudomonas,police,Negative,Aerobic,1.61
STR_773,Staphylococcus,from,Negative,Microaerophilic,8.71
STR_694,Clostridium,individual,Negative,Facultative Anaerobe,9.45
STR_281,Bacillus,success,Positive,Anaerobic,5.11
STR_157,Lactobacillus,to,Positive,Anaerobic,8.41
STR_215,Lactobacillus,condition,Negative,Aerobic,1.51
STR_678,Bacillus,reality,Negative,Microaerophilic,3.88
STR_494,Streptococcus,from,Negative,Microaerophilic,6.12
STR_519,Bacillus,American,Negative,Anaerobic,7.39
STR_774,Streptococcus,mission,Positive,Aerobic,2.09
STR_649,Bacillus,nor,Negative,Facultative Anaerobe,9.63
STR_873,Clostridium,nothing,Negative,Aerobic,7.1
STR_694,Bacillus,rock,Negative,Aerobic,2.42
STR_777,Pseudomonas,participant,Negative,Microaerophilic,4.14
STR_469,Staphylococcus,way,Negative,Facultative Anaerobe,9.86
STR_440,Lactobacillus,foot,Positive,Aerobic,2.35
STR_417,Lactobacillus,there,Negative,Aerobic,4.2
STR_538,Pseudomonas,discussion,Negative,Anaerobic,4.1
STR_370,Staphylococcus,computer,Positive,Anaerobic,5.29
STR_783,Staphylococcus,put,Positive,Facultative Anaerobe,5.39
STR_140,Staphylococcus,decade,Negative,Aerobic,4.23
STR_999,Bacillus,exactly,Negative,Anaerobic,2.05
STR_253,Lactobacillus,catch,Positive,Facultative Anaerobe,4.25
STR_749,Pseudomonas,spring,Positive,Microaerophilic,9.85
STR_220,Lactobacillus,energy,Positive,Aerobic,3.56
STR_892,Staphylococcus,strategy,Positive,Anaerobic,8.13
STR_808,Staphylococcus,seem,Positive,Anaerobic,6.96
STR_137,Pseudomonas,lose,Positive,Anaerobic,9.58
STR_387,Streptococcus,growth,Negative,Aerobic,5.57
STR_383,Staphylococcus,herself,Positive,Anaerobic,1.36
STR_624,Clostridium,memory,Negative,Facultative Anaerobe,1.41
STR_522,Staphylococcus,environmental,Positive,Microaerophilic,6.97
STR_143,Streptococcus,of,Positive,Microaerophilic,3.66
STR_452,Staphylococcus,break,Positive,Facultative Anaerobe,8.08
STR_325,Staphylococcus,agreement,Negative,Facultative Anaerobe,1.01
STR_353,Streptococcus,friend,Negative,Microaerophilic,2.67
STR_640,Clostridium,he,Positive,Facultative Anaerobe,4.11
STR_696,Lactobacillus,quite,Negative,Microaerophilic,9.77
STR_801,Streptococcus,surface,Positive,Anaerobic,6.89
STR_940,Pseudomonas,still,Negative,Anaerobic,5.68
STR_900,Staphylococcus,long,Negative,Facultative Anaerobe,7.03
STR_553,Bacillus,lawyer,Positive,Microaerophilic,7.76
STR_414,Pseudomonas,she,Positive,Microaerophilic,3.8
STR_528,Clostridium,cup,Negative,Microaerophilic,5.64
STR_454,Bacillus,common,Negative,Anaerobic,1.76
STR_360,Streptococcus,old,Negative,Facultative Anaerobe,8.44
STR_105,Lactobacillus,lot,Negative,Microaerophilic,2.74
STR_335,Pseudomonas,may,Positive,Microaerophilic,0.66
STR_501,Bacillus,kid,Negative,Aerobic,2.37
STR_140,Pseudomonas,build,Negative,Anaerobic,3.85
STR_227,Lactobacillus,technology,Positive,Anaerobic,2.86
STR_740,Bacillus,impact,Positive,Aerobic,8.96
STR_241,Lactobacillus,ready,Positive,Anaerobic,0.54
STR_159,Lactobacillus,figure,Positive,Facultative Anaerobe,8.01
STR_381,Lactobacillus,performance,Negative,Facultative Anaerobe,5.23
STR_324,Pseudomonas,instead,Positive,Anaerobic,5.6
STR_543,Pseudomonas,staff,Negative,Anaerobic,1.0
STR_987,Pseudomonas,operation,Positive,Facultative Anaerobe,6.87
STR_998,Lactobacillus,collection,Negative,Aerobic,5.49
STR_487,Pseudomonas,everybody,Negative,Microaerophilic,1.81
STR_274,Clostridium,need,Positive,Facultative Anaerobe,0.95
STR_266,Lactobacillus,just,Negative,Aerobic,2.98
STR_893,Lactobacillus,eight,Positive,Facultative Anaerobe,4.39
STR_361,Streptococcus,information,Positive,Microaerophilic,2.39
STR_805,Streptococcus,TV,Negative,Anaerobic,2.82
STR_493,Clostridium,though,Positive,Facultative Anaerobe,2.25
STR_633,Staphylococcus,age,Positive,Microaerophilic,9.72
STR_518,Clostridium,sometimes,Negative,Anaerobic,4.27
STR_261,Clostridium,TV,Positive,Aerobic,7.52
STR_674,Bacillus,car,Negative,Anaerobic,8.85
STR_767,Staphylococcus,huge,Positive,Facultative Anaerobe,5.18
STR_720,Bacillus,away,Negative,Aerobic,3.2
STR_880,Streptococcus,science,Positive,Facultative Anaerobe,8.53
STR_454,Staphylococcus,mention,Negative,Anaerobic,2.48
STR_995,Clostridium,benefit,Negative,Anaerobic,7.39
STR_680,Staphylococcus,everyone,Negative,Anaerobic,9.63
STR_484,Lactobacillus,left,Positive,Aerobic,1.79
STR_548,Pseudomonas,finish,Negative,Aerobic,7.48
STR_869,Pseudomonas,study,Positive,Microaerophilic,7.37
STR_220,Pseudomonas,case,Positive,Aerobic,9.04
STR_718,Bacillus,beyond,Negative,Facultative Anaerobe,9.04
STR_340,Streptococcus,rather,Positive,Anaerobic,9.26
STR_763,Staphylococcus,door,Positive,Anaerobic,0.88
STR_590,Clostridium,on,Negative,Anaerobic,7.38
STR_526,Bacillus,cause,Positive,Facultative Anaerobe,2.07
STR_752,Staphylococcus,end,Positive,Aerobic,9.31
STR_419,Lactobacillus,close,Negative,Facultative Anaerobe,0.79
STR_833,Streptococcus,then,Positive,Anaerobic,5.67
STR_846,Lactobacillus,thus,Positive,Anaerobic,8.03
STR_318,Bacillus,pay,Negative,Aerobic,8.93
STR_924,Pseudomonas,scene,Positive,Aerobic,9.27
STR_760,Lactobacillus,radio,Negative,Anaerobic,8.0
STR_861,Lactobacillus,environment,Negative,Facultative Anaerobe,4.54
STR_533,Streptococcus,base,Negative,Microaerophilic,2.47
STR_872,Streptococcus,friend,Negative,Facultative Anaerobe,7.26
STR_785,Streptococcus,build,Negative,Anaerobic,4.5
STR_152,Clostridium,shake,Negative,Anaerobic,2.78
STR_207,Clostridium,likely,Negative,Microaerophilic,2.4
STR_654,Lactobacillus,sure,Positive,Anaerobic,1.2
STR_187,Staphylococcus,itself,Negative,Anaerobic,4.64
STR_310,Bacillus,law,Positive,Anaerobic,6.83
STR_476,Streptococcus,standard,Negative,Microaerophilic,9.77
STR_215,Streptococcus,read,Positive,Facultative Anaerobe,0.81
STR_897,Bacillus,class,Positive,Aerobic,9.3
STR_642,Lactobacillus,power,Positive,Facultative Anaerobe,8.14
STR_941,Staphylococcus,change,Positive,Aerobic,6.84
STR_601,Bacillus,soon,Positive,Microaerophilic,3.3
STR_875,Bacillus,message,Negative,Microaerophilic,2.22
STR_504,Clostridium,cut,Negative,Facultative Anaerobe,5.8
STR_286,Pseudomonas,need,Positive,Microaerophilic,8.75
STR_371,Streptococcus,improve,Positive,Microaerophilic,2.05
STR_246,Staphylococcus,benefit,Negative,Anaerobic,5.38
STR_157,Streptococcus,ahead,Negative,Anaerobic,1.94
STR_848,Streptococcus,more,Positive,Anaerobic,6.74
STR_992,Staphylococcus,sit,Positive,Facultative Anaerobe,3.52
STR_405,Clostridium,would,Positive,Aerobic,7.9
STR_565,Bacillus,image,Negative,Facultative Anaerobe,3.6
STR_952,Staphylococcus,there,Negative,Microaerophilic,4.19
STR_561,Lactobacillus,yeah,Negative,Microaerophilic,6.5
STR_655,Bacillus,series,Positive,Microaerophilic,7.43
STR_221,Staphylococcus,personal,Positive,Aerobic,6.18
STR_961,Bacillus,act,Positive,Microaerophilic,3.5
STR_838,Bacillus,suddenly,Negative,Microaerophilic,2.89
STR_611,Streptococcus,have,Negative,Facultative Anaerobe,2.13
STR_938,Lactobacillus,area,Positive,Anaerobic,6.58
STR_872,Staphylococcus,field,Negative,Anaerobic,4.28
STR_668,Clostridium,seek,Positive,Facultative Anaerobe,7.13
STR_684,Lactobacillus,so,Positive,Microaerophilic,2.13
STR_453,Bacillus,quite,Positive,Facultative Anaerobe,8.4
STR_115,Lactobacillus,audience,Positive,Facultative Anaerobe,4.92
STR_119,Streptococcus,rule,Positive,Anaerobic,2.92
STR_618,Clostridium,then,Positive,Anaerobic,8.85
STR_293,Lactobacillus,perhaps,Negative,Aerobic,2.24
STR_716,Streptococcus,lead,Positive,Aerobic,0.65
STR_216,Clostridium,door,Negative,Facultative Anaerobe,7.71
STR_711,Clostridium,clear,Negative,Microaerophilic,8.25
STR_644,Lactobacillus,those,Positive,Microaerophilic,8.13
STR_764,Bacillus,value,Negative,Aerobic,9.0
STR_641,Pseudomonas,dream,Positive,Facultative Anaerobe,2.96
STR_152,Staphylococcus,want,Positive,Microaerophilic,3.6
STR_207,Staphylococcus,by,Negative,Aerobic,5.51
STR_467,Lactobacillus,clearly,Positive,Aerobic,8.44
STR_917,Pseudomonas,its,Positive,Aerobic,6.58
STR_379,Staphylococcus,total,Negative,Facultative Anaerobe,5.83
STR_295,Staphylococcus,five,Negative,Microaerophilic,4.72
STR_501,Lactobacillus,remain,Negative,Anaerobic,3.46
STR_808,Pseudomonas,Republican,Negative,Anaerobic,4.67
STR_589,Streptococcus,early,Positive,Facultative Anaerobe,4.33
STR_608,Streptococcus,staff,Positive,Facultative Anaerobe,3.81
STR_258,Clostridium,gun,Negative,Microaerophilic,2.88
STR_528,Pseudomonas,reach,Positive,Microaerophilic,8.1
STR_184,Lactobacillus,section,Positive,Anaerobic,7.66
STR_873,Lactobacillus,generation,Positive,Aerobic,1.5
STR_873,Staphylococcus,out,Positive,Anaerobic,3.01
STR_918,Lactobacillus,game,Positive,Microaerophilic,6.9
STR_943,Bacillus,sell,Negative,Aerobic,5.89
STR_650,Pseudomonas,assume,Negative,Aerobic,9.87
STR_291,Streptococcus,certainly,Negative,Anaerobic,3.92
STR_210,Streptococcus,way,Positive,Aerobic,6.0
STR_382,Bacillus,hundred,Negative,Facultative Anaerobe,3.79
STR_912,Clostridium,sister,Positive,Microaerophilic,1.12
STR_516,Lactobacillus,author,Positive,Aerobic,2.7
STR_785,Staphylococcus,run,Negative,Microaerophilic,6.46
STR_464,Streptococcus,improve,Positive,Aerobic,3.22
STR_219,Lactobacillus,likely,Negative,Aerobic,7.47
STR_207,Bacillus,story,Negative,Aerobic,8.17
STR_672,Streptococcus,type,Negative,Aerobic,6.41
STR_728,Pseudomonas,movie,Negative,Facultative Anaerobe,6.63
STR_241,Bacillus,radio,Positive,Facultative Anaerobe,3.96
STR_764,Lactobacillus,three,Positive,Anaerobic,2.39
STR_987,Bacillus,growth,Negative,Anaerobic,2.72
STR_494,Bacillus,article,Positive,Facultative Anaerobe,8.54
STR_952,Lactobacillus,reveal,Negative,Anaerobic,9.7
STR_811,Pseudomonas,senior,Negative,Microaerophilic,2.8
STR_973,Bacillus,dark,Positive,Aerobic,1.85
STR_274,Staphylococcus,beyond,Negative,Anaerobic,4.77
STR_904,Bacillus,peace,Positive,Microaerophilic,8.88
STR_253,Bacillus,work,Positive,Facultative Anaerobe,7.83
STR_547,Bacillus,feel,Positive,Aerobic,8.15
STR_217,Streptococcus,include,Negative,Microaerophilic,4.3
STR_969,Clostridium,study,Negative,Facultative Anaerobe,9.25
STR_340,Staphylococcus,democratic,Negative,Microaerophilic,2.32
STR_765,Streptococcus,cause,Positive,Facultative Anaerobe,1.33
STR_926,Streptococcus,top,Positive,Microaerophilic,9.2
STR_672,Pseudomonas,including,Positive,Facultative Anaerobe,9.46
STR_992,Streptococcus,commercial,Positive,Microaerophilic,1.86
STR_356,Pseudomonas,remember,Negative,Facultative Anaerobe,5.38
STR_936,Bacillus,easy,Positive,Facultative Anaerobe,6.24
STR_494,Staphylococcus,seven,Positive,Facultative Anaerobe,9.59
STR_109,Pseudomonas,lawyer,Negative,Aerobic,1.82
STR_766,Staphylococcus,must,Positive,Microaerophilic,2.65
STR_403,Clostridium,forget,Positive,Microaerophilic,1.39
STR_192,Bacillus,budget,Negative,Aerobic,2.17
STR_338,Bacillus,world,Negative,Microaerophilic,2.14
STR_334,Streptococcus,others,Negative,Facultative Anaerobe,5.28
STR_713,Staphylococcus,five,Negative,Anaerobic,4.39
STR_974,Staphylococcus,glass,Positive,Anaerobic,5.29
STR_592,Clostridium,site,Positive,Aerobic,3.89
STR_126,Lactobacillus,he,Positive,Aerobic,1.39
STR_431,Clostridium,happen,Positive,Anaerobic,4.04
STR_960,Streptococcus,fire,Negative,Facultative Anaerobe,5.84
STR_877,Lactobacillus,during,Positive,Facultative Anaerobe,7.69
STR_186,Lactobacillus,laugh,Negative,Anaerobic,4.94
STR_657,Lactobacillus,anything,Negative,Microaerophilic,5.12
STR_762,Lactobacillus,industry,Positive,Facultative Anaerobe,3.12
STR_800,Pseudomonas,gas,Positive,Microaerophilic,9.42
STR_226,Pseudomonas,product,Negative,Anaerobic,7.68
STR_595,Clostridium,wonder,Negative,Facultative Anaerobe,2.02
STR_478,Clostridium,record,Negative,Aerobic,0.72
STR_944,Pseudomonas,too,Positive,Aerobic,7.47
STR_561,Lactobacillus,explain,Positive,Aerobic,6.0
STR_182,Streptococcus,ready,Negative,Facultative Anaerobe,5.66
STR_875,Pseudomonas,task,Negative,Microaerophilic,9.17
STR_186,Streptococcus,floor,Negative,Facultative Anaerobe,0.91
STR_275,Clostridium,hotel,Positive,Aerobic,9.75
STR_570,Pseudomonas,another,Negative,Aerobic,1.1
STR_757,Bacillus,off,Negative,Anaerobic,5.23
STR_935,Clostridium,order,Negative,Aerobic,4.35
STR_423,Clostridium,share,Positive,Facultative Anaerobe,3.77
STR_966,Lactobacillus,certain,Negative,Microaerophilic,5.74
STR_503,Pseudomonas,short,Positive,Microaerophilic,9.42
STR_962,Pseudomonas,himself,Negative,Facultative Anaerobe,9.63
STR_894,Pseudomonas,power,Positive,Anaerobic,6.16
STR_244,Pseudomonas,moment,Negative,Facultative Anaerobe,1.17
STR_353,Streptococcus,woman,Positive,Aerobic,9.35
STR_132,Clostridium,ready,Positive,Facultative Anaerobe,0.6
STR_751,Pseudomonas,pull,Negative,Microaerophilic,2.73
STR_423,Clostridium,list,Positive,Anaerobic,9.69
STR_836,Clostridium,former,Positive,Microaerophilic,1.45
STR_259,Streptococcus,every,Negative,Microaerophilic,5.01
STR_192,Clostridium,few,Negative,Anaerobic,3.12
STR_165,Staphylococcus,recognize,Positive,Facultative Anaerobe,1.39
STR_943,Lactobacillus,report,Positive,Anaerobic,8.29
STR_451,Lactobacillus,land,Positive,Aerobic,8.96
STR_156,Bacillus,education,Negative,Microaerophilic,7.35
STR_152,Streptococcus,than,Positive,Aerobic,8.79
STR_941,Bacillus,whether,Positive,Anaerobic,8.62
STR_676,Clostridium,customer,Negative,Microaerophilic,1.97
STR_433,Pseudomonas,work,Positive,Anaerobic,6.22
STR_258,Pseudomonas,life,Negative,Aerobic,5.86
STR_580,Pseudomonas,factor,Positive,Anaerobic,1.81
STR_618,Pseudomonas,pass,Positive,Microaerophilic,2.53
STR_699,Bacillus,rate,Negative,Aerobic,8.54
STR_622,Staphylococcus,daughter,Positive,Facultative Anaerobe,2.3
STR_151,Streptococcus,race,Positive,Anaerobic,7.08
STR_454,Lactobacillus,whom,Positive,Anaerobic,0.78
STR_805,Pseudomonas,really,Negative,Aerobic,2.64
STR_453,Staphylococcus,cold,Negative,Anaerobic,2.98
STR_772,Staphylococcus,indicate,Negative,Anaerobic,3.94
STR_615,Lactobacillus,miss,Positive,Aerobic,6.79
STR_430,Bacillus,music,Positive,Anaerobic,5.36
STR_419,Staphylococcus,go,Positive,Facultative Anaerobe,4.07
STR_926,Lactobacillus,home,Positive,Microaerophilic,6.3
STR_910,Staphylococcus,pass,Negative,Aerobic,9.42
STR_810,Staphylococcus,rest,Negative,Microaerophilic,3.96
STR_776,Clostridium,open,Positive,Microaerophilic,5.52
STR_719,Staphylococcus,explain,Positive,Facultative Anaerobe,2.71
STR_965,Pseudomonas,per,Negative,Microaerophilic,6.17
STR_664,Clostridium,development,Positive,Aerobic,2.55
STR_902,Staphylococcus,stuff,Negative,Aerobic,8.35
STR_182,Pseudomonas,join,Positive,Aerobic,3.87
STR_455,Lactobacillus,answer,Positive,Anaerobic,4.77
STR_498,Clostridium,create,Negative,Anaerobic,6.04
STR_923,Streptococcus,tell,Positive,Aerobic,9.94
STR_311,Pseudomonas,remember,Positive,Aerobic,2.94
STR_777,Lactobacillus,make,Positive,Aerobic,6.82
STR_124,Clostridium,team,Negative,Aerobic,8.89
STR_594,Clostridium,mention,Positive,Facultative Anaerobe,4.16
STR_366,Bacillus,buy,Negative,Anaerobic,9.61
STR_221,Bacillus,them,Positive,Anaerobic,7.04
STR_866,Bacillus,lead,Positive,Aerobic,7.67
STR_260,Bacillus,physical,Negative,Aerobic,9.74
STR_758,Pseudomonas,get,Negative,Microaerophilic,0.8
STR_870,Lactobacillus,wife,Negative,Anaerobic,2.58
STR_189,Clostridium,dark,Negative,Microaerophilic,3.29
STR_117,Lactobacillus,you,Negative,Anaerobic,8.17
STR_604,Bacillus,enough,Positive,Aerobic,6.95
STR_659,Clostridium,however,Negative,Facultative Anaerobe,3.99
STR_533,Staphylococcus,investment,Negative,Microaerophilic,5.4
STR_605,Pseudomonas,on,Positive,Facultative Anaerobe,7.52
STR_734,Pseudomonas,little,Positive,Anaerobic,2.99
STR_791,Pseudomonas,sport,Positive,Microaerophilic,1.9
STR_780,Streptococcus,force,Positive,Facultative Anaerobe,2.56
STR_362,Lactobacillus,station,Negative,Anaerobic,0.87
STR_989,Staphylococcus,enter,Negative,Microaerophilic,6.36
STR_714,Clostridium,industry,Negative,Facultative Anaerobe,7.87
STR_946,Clostridium,campaign,Negative,Microaerophilic,5.9
STR_171,Clostridium,college,Negative,Aerobic,8.24
STR_439,Lactobacillus,even,Positive,Microaerophilic,7.43
STR_450,Pseudomonas,American,Positive,Microaerophilic,3.9
STR_419,Lactobacillus,TV,Positive,Facultative Anaerobe,6.13
STR_145,Bacillus,approach,Positive,Facultative Anaerobe,1.31
STR_746,Clostridium,hundred,Negative,Anaerobic,5.54
STR_180,Bacillus,research,Negative,Anaerobic,9.49
STR_904,Streptococcus,night,Negative,Microaerophilic,3.28
STR_278,Bacillus,month,Positive,Microaerophilic,8.73
STR_115,Bacillus,property,Negative,Aerobic,3.79
STR_116,Pseudomonas,land,Positive,Facultative Anaerobe,4.05
STR_494,Clostridium,view,Negative,Facultative Anaerobe,9.19
STR_741,Pseudomonas,approach,Negative,Aerobic,3.02
STR_234,Pseudomonas,produce,Negative,Microaerophilic,1.47
STR_755,Pseudomonas,type,Positive,Anaerobic,1.06
STR_315,Lactobacillus,always,Negative,Microaerophilic,0.56
STR_881,Lactobacillus,may,Negative,Facultative Anaerobe,1.97
STR_799,Streptococcus,line,Negative,Facultative Anaerobe,8.51
STR_982,Bacillus,president,Positive,Anaerobic,8.26
STR_804,Clostridium,even,Negative,Anaerobic,7.92
STR_780,Clostridium,conference,Positive,Anaerobic,6.69
STR_897,Clostridium,indeed,Positive,Aerobic,6.15
STR_291,Streptococcus,production,Positive,Facultative Anaerobe,7.41
STR_786,Clostridium,water,Positive,Anaerobic,8.5
STR_100,Pseudomonas,recent,Negative,Facultative Anaerobe,9.84
STR_476,Clostridium,decade,Positive,Aerobic,5.27
STR_164,Lactobacillus,also,Positive,Microaerophilic,9.34
STR_870,Clostridium,exactly,Positive,Facultative Anaerobe,7.42
STR_531,Lactobacillus,reality,Negative,Anaerobic,4.08
STR_745,Bacillus,create,Negative,Facultative Anaerobe,7.33
STR_396,Clostridium,property,Negative,Microaerophilic,0.57
STR_261,Clostridium,happy,Negative,Aerobic,1.59
STR_511,Bacillus,mission,Positive,Anaerobic,9.46
STR_933,Bacillus,help,Negative,Facultative Anaerobe,5.16
STR_806,Pseudomonas,direction,Positive,Aerobic,8.93
STR_103,Streptococcus,up,Positive,Microaerophilic,8.56
STR_987,Bacillus,fire,Negative,Anaerobic,4.59
STR_416,Lactobacillus,citizen,Negative,Anaerobic,9.88
STR_693,Lactobacillus,pay,Negative,Anaerobic,4.1
STR_228,Pseudomonas,party,Negative,Facultative Anaerobe,1.27
STR_545,Bacillus,stay,Negative,Facultative Anaerobe,4.95
STR_475,Streptococcus,loss,Negative,Anaerobic,7.7
STR_681,Streptococcus,sister,Negative,Facultative Anaerobe,3.83
STR_946,Lactobacillus,onto,Negative,Aerobic,4.68
STR_741,Clostridium,program,Positive,Facultative Anaerobe,1.6
STR_205,Streptococcus,baby,Negative,Aerobic,8.63
STR_826,Pseudomonas,moment,Negative,Aerobic,6.64
STR_314,Pseudomonas,information,Negative,Facultative Anaerobe,8.2
STR_191,Staphylococcus,happen,Positive,Microaerophilic,5.14
STR_880,Lactobacillus,movement,Positive,Aerobic,1.37
STR_861,Pseudomonas,blue,Positive,Aerobic,7.29
STR_855,Clostridium,whatever,Negative,Aerobic,4.33
STR_273,Streptococcus,person,Positive,Facultative Anaerobe,1.52
STR_808,Lactobacillus,consider,Positive,Facultative Anaerobe,2.9
STR_667,Bacillus,account,Positive,Anaerobic,8.04
STR_292,Streptococcus,thought,Positive,Microaerophilic,4.32
STR_394,Bacillus,at,Negative,Facultative Anaerobe,6.67
STR_271,Pseudomonas,board,Negative,Aerobic,6.91
STR_888,Streptococcus,should,Negative,Facultative Anaerobe,5.15
STR_358,Bacillus,magazine,Negative,Facultative Anaerobe,2.57
STR_533,Lactobacillus,hear,Negative,Aerobic,8.47
STR_631,Clostridium,meet,Positive,Microaerophilic,2.28
STR_388,Bacillus,which,Negative,Facultative Anaerobe,8.54
STR_216,Pseudomonas,successful,Negative,Microaerophilic,0.66
STR_806,Lactobacillus,five,Positive,Aerobic,5.94
STR_227,Staphylococcus,performance,Positive,Aerobic,6.11
STR_776,Staphylococcus,alone,Negative,Microaerophilic,8.44
STR_310,Lactobacillus,notice,Positive,Facultative Anaerobe,6.27
STR_595,Lactobacillus,commercial,Negative,Aerobic,8.31
STR_285,Clostridium,oil,Negative,Aerobic,1.94
STR_923,Staphylococcus,usually,Negative,Facultative Anaerobe,5.4
STR_613,Staphylococcus,skill,Negative,Aerobic,4.43
STR_994,Streptococcus,security,Negative,Facultative Anaerobe,3.21
STR_395,Streptococcus,stock,Negative,Facultative Anaerobe,3.79
STR_640,Lactobacillus,study,Positive,Microaerophilic,2.75
STR_763,Staphylococcus,candidate,Negative,Aerobic,0.64
STR_795,Clostridium,pick,Positive,Anaerobic,7.65
STR_224,Bacillus,training,Positive,Facultative Anaerobe,5.37
STR_219,Pseudomonas,receive,Negative,Facultative Anaerobe,6.66
STR_978,Lactobacillus,wrong,Positive,Facultative Anaerobe,5.08
STR_606,Pseudomonas,store,Positive,Anaerobic,1.82
STR_648,Bacillus,could,Negative,Aerobic,4.13
STR_885,Bacillus,scientist,Positive,Anaerobic,4.31
STR_636,Pseudomonas,inside,Positive,Aerobic,9.42
STR_632,Streptococcus,focus,Positive,Anaerobic,7.65
STR_362,Staphylococcus,today,Positive,Microaerophilic,6.75
STR_605,Clostridium,boy,Negative,Microaerophilic,9.64
STR_514,Pseudomonas,strategy,Positive,Facultative Anaerobe,1.02
STR_271,Bacillus,art,Positive,Microaerophilic,5.73
STR_821,Bacillus,allow,Positive,Aerobic,1.31
STR_908,Lactobacillus,mind,Negative,Aerobic,0.75
STR_710,Streptococcus,good,Negative,Microaerophilic,2.0
STR_745,Streptococcus,physical,Positive,Anaerobic,3.53
STR_374,Lactobacillus,hospital,Positive,Microaerophilic,7.01
STR_717,Pseudomonas,most,Positive,Anaerobic,9.83
STR_386,Clostridium,team,Positive,Anaerobic,6.74
STR_557,Clostridium,set,Positive,Facultative Anaerobe,4.98
STR_228,Staphylococcus,model,Positive,Facultative Anaerobe,7.11
STR_220,Staphylococcus,possible,Positive,Anaerobic,3.14
STR_853,Bacillus,add,Positive,Anaerobic,3.0
STR_732,Streptococcus,ten,Positive,Anaerobic,9.48
STR_228,Streptococcus,employee,Positive,Facultative Anaerobe,1.3
STR_293,Bacillus,worker,Negative,Anaerobic,2.77
STR_987,Pseudomonas,foreign,Negative,Facultative Anaerobe,2.47
STR_286,Bacillus,suffer,Negative,Facultative Anaerobe,5.46
STR_890,Bacillus,appear,Negative,Aerobic,5.57
STR_324,Pseudomonas,decade,Negative,Anaerobic,4.02
STR_759,Pseudomonas,quite,Negative,Aerobic,6.22
STR_599,Streptococcus,make,Positive,Aerobic,10.0
STR_542,Clostridium,story,Negative,Microaerophilic,8.27
STR_774,Staphylococcus,sort,Negative,Aerobic,0.71
STR_295,Streptococcus,more,Positive,Facultative Anaerobe,7.48
STR_110,Streptococcus,government,Positive,Microaerophilic,5.25
STR_221,Pseudomonas,compare,Positive,Microaerophilic,6.43
STR_525,Clostridium,inside,Positive,Facultative Anaerobe,4.67
STR_843,Pseudomonas,throughout,Positive,Aerobic,1.37
STR_337,Pseudomonas,which,Positive,Facultative Anaerobe,7.25
STR_177,Streptococcus,above,Positive,Anaerobic,4.04
STR_383,Pseudomonas,doctor,Negative,Facultative Anaerobe,3.29
STR_157,Staphylococcus,prove,Negative,Aerobic,4.48
