species,class,order,weight_kg,length_cm,conservation_status
Sign unit,Mammalia,Passeriformes,3799.987,2759.96,Endangered
International subject,Aves,Passeriformes,2119.571,118.78,Endangered
Build thing,Actinopterygii,Squamata,3936.67,2896.74,Endangered
Door scene,Amphibia,Rodentia,158.215,2282.37,Near Threatened
Standard everything,Actinopterygii,Carnivora,1515.974,732.52,Endangered
Ago air,Mammalia,Primates,4889.882,2366.29,Extinct in the Wild
Us speech,Aves,Rodentia,1726.935,2447.44,Vulnerable
Provide not,Mammalia,Rodentia,2481.227,2253.7,Extinct in the Wild
Color whether,Mammalia,Anura,273.212,1660.48,Near Threatened
Billion edge,Actinopterygii,Rodentia,1973.616,27.8,Critically Endangered
Consumer baby,Reptilia,Primates,4667.264,1607.38,Extinct in the Wild
Real everything,Amphibia,Primates,2839.294,1435.92,Vulnerable
Management knowledge,Actinopterygii,Primates,2704.972,1555.19,Vulnerable
Same if,Reptilia,Anura,463.132,2495.55,Vulnerable
Change begin,Amphibia,Carnivora,209.545,680.23,Endangered
Those ball,Aves,Squamata,3786.354,1813.48,Near Threatened
Same eat,Amphibia,Primates,4458.614,247.9,Near Threatened
North ball,Mammalia,Anura,4596.794,1232.38,Least Concern
Development wear,Mammalia,Primates,976.861,2375.92,Extinct in the Wild
Alone sing,Amphibia,Rodentia,546.464,130.11,Near Threatened
Take kid,Mammalia,Carnivora,2870.931,1129.94,Least Concern
Analysis sister,Reptilia,Anura,4390.521,2367.17,Near Threatened
With seven,Actinopterygii,Rodentia,113.539,2196.63,Endangered
Recently Mr,Aves,Anura,3940.055,156.24,Least Concern
Nothing strategy,Amphibia,Rodentia,2051.278,391.64,Near Threatened
Treat thank,Amphibia,Carnivora,2637.792,266.63,Extinct in the Wild
Song also,Aves,Primates,2592.345,1217.91,Near Threatened
Accept Mrs,Actinopterygii,Anura,3633.027,2098.17,Near Threatened
Director laugh,Aves,Rodentia,3659.023,406.03,Least Concern
Yard past,Mammalia,Rodentia,913.132,926.02,Vulnerable
Analysis mean,Actinopterygii,Rodentia,2911.711,782.11,Least Concern
Writer society,Mammalia,Passeriformes,4529.399,1822.34,Extinct in the Wild
Serve cause,Mammalia,Squamata,1339.6,1949.77,Vulnerable
Once after,Amphibia,Primates,4626.766,29.95,Endangered
Question feel,Amphibia,Rodentia,3799.045,1073.85,Near Threatened
Score prove,Reptilia,Squamata,2534.786,2721.24,Extinct in the Wild
Shake east,Amphibia,Rodentia,2958.406,40.47,Near Threatened
Right hear,Reptilia,Primates,1757.815,2207.91,Extinct in the Wild
Try force,Aves,Anura,1688.352,364.98,Least Concern
Leg product,Actinopterygii,Anura,3060.747,2722.82,Vulnerable
Property analysis,Actinopterygii,Primates,2931.199,667.07,Extinct in the Wild
Recently reality,Reptilia,Primates,977.832,1526.53,Near Threatened
After television,Amphibia,Squamata,819.166,1772.35,Endangered
Authority common,Aves,Carnivora,3382.219,1012.34,Near Threatened
Finish style,Aves,Squamata,3706.049,534.76,Endangered
Smile treatment,Mammalia,Anura,1986.685,1113.87,Endangered
Attack various,Mammalia,Carnivora,2279.764,2687.03,Extinct in the Wild
Bag effect,Aves,Carnivora,1447.764,2718.64,Extinct in the Wild
Operation across,Mammalia,Primates,1288.438,287.39,Endangered
Democratic decide,Mammalia,Carnivora,1535.171,2605.02,Vulnerable
Have describe,Aves,Carnivora,3261.289,1517.27,Endangered
Build weight,Actinopterygii,Passeriformes,538.442,4.77,Vulnerable
Me class,Mammalia,Primates,359.637,2568.26,Critically Endangered
It lead,Mammalia,Passeriformes,2209.493,2410.6,Extinct in the Wild
Part wear,Actinopterygii,Rodentia,3319.885,979.83,Extinct in the Wild
Especially before,Amphibia,Passeriformes,4538.515,240.39,Near Threatened
Reach pass,Reptilia,Rodentia,2534.172,515.5,Near Threatened
Message idea,Aves,Carnivora,1377.359,1919.99,Vulnerable
Task quite,Amphibia,Carnivora,3089.452,2055.61,Extinct in the Wild
Significant there,Aves,Anura,2889.41,1459.74,Extinct in the Wild
Development series,Actinopterygii,Passeriformes,2485.437,1266.77,Endangered
Different put,Actinopterygii,Carnivora,3498.434,2482.75,Endangered
Probably reflect,Amphibia,Passeriformes,3767.978,1884.58,Least Concern
Town vote,Mammalia,Carnivora,890.59,2931.9,Endangered
Yourself charge,Actinopterygii,Carnivora,3920.372,354.84,Critically Endangered
Thought husband,Actinopterygii,Anura,2230.208,1909.5,Critically Endangered
Side wall,Mammalia,Carnivora,1016.796,1048.27,Near Threatened
Meeting tough,Mammalia,Carnivora,1462.106,746.52,Near Threatened
Southern piece,Actinopterygii,Anura,1096.997,1164.09,Least Concern
Congress close,Reptilia,Anura,4792.955,1044.04,Near Threatened
Even modern,Aves,Carnivora,3308.265,752.69,Critically Endangered
Next allow,Reptilia,Rodentia,4227.796,2499.35,Endangered
Event different,Aves,Primates,587.674,342.59,Extinct in the Wild
Choose early,Amphibia,Squamata,2021.909,2445.22,Endangered
Analysis national,Mammalia,Squamata,1857.29,822.45,Endangered
Member would,Actinopterygii,Squamata,880.212,389.37,Critically Endangered
Issue difficult,Reptilia,Passeriformes,3425.498,1993.18,Least Concern
Remain away,Actinopterygii,Passeriformes,3297.99,700.21,Near Threatened
Interesting upon,Mammalia,Carnivora,2838.927,1705.61,Endangered
Act simply,Reptilia,Passeriformes,1646.429,2874.86,Endangered
Television price,Amphibia,Rodentia,2196.832,2259.69,Endangered
Certainly brother,Reptilia,Rodentia,2824.879,1449.59,Critically Endangered
Fear too,Actinopterygii,Primates,348.109,1336.95,Vulnerable
Off whatever,Mammalia,Rodentia,2828.593,26.83,Critically Endangered
Accept character,Actinopterygii,Carnivora,3054.053,2862.3,Near Threatened
Everything build,Amphibia,Carnivora,1560.817,1333.42,Near Threatened
Financial lead,Aves,Passeriformes,2448.076,410.56,Vulnerable
Five strategy,Aves,Squamata,761.349,426.46,Critically Endangered
By onto,Aves,Primates,973.415,647.57,Extinct in the Wild
Create anyone,Mammalia,Carnivora,965.127,241.08,Least Concern
State sign,Amphibia,Primates,462.427,939.2,Vulnerable
Break any,Mammalia,Passeriformes,4888.681,1741.23,Extinct in the Wild
Later structure,Mammalia,Squamata,1123.102,998.96,Critically Endangered
See available,Reptilia,Carnivora,454.626,2150.15,Vulnerable
Lead plant,Mammalia,Squamata,362.176,1426.84,Least Concern
Site stand,Actinopterygii,Anura,1530.877,219.02,Vulnerable
Group evening,Actinopterygii,Carnivora,2463.5,2000.32,Near Threatened
Local daughter,Aves,Passeriformes,1358.488,1793.05,Endangered
Source receive,Amphibia,Rodentia,4088.597,947.45,Extinct in the Wild
Fast effort,Aves,Squamata,3065.064,84.93,Critically Endangered
Analysis themselves,Mammalia,Squamata,246.348,1468.18,Near Threatened
Identify want,Actinopterygii,Squamata,2864.355,1209.1,Extinct in the Wild
Responsibility still,Reptilia,Squamata,1636.099,735.37,Endangered
Soon use,Reptilia,Primates,3964.402,2204.51,Extinct in the Wild
Administration culture,Mammalia,Passeriformes,126.248,2041.77,Least Concern
Too man,Amphibia,Passeriformes,1809.524,239.66,Critically Endangered
Physical agent,Mammalia,Passeriformes,3009.766,604.71,Least Concern
Plan authority,Aves,Anura,2162.583,689.52,Critically Endangered
Sell garden,Amphibia,Rodentia,3236.654,1251.8,Critically Endangered
Consider room,Reptilia,Squamata,4962.2,537.81,Extinct in the Wild
Value suggest,Aves,Anura,4924.412,2090.96,Vulnerable
Reflect individual,Amphibia,Squamata,3676.232,2224.2,Endangered
Positive mother,Mammalia,Squamata,560.395,2251.66,Least Concern
Man medical,Actinopterygii,Primates,1041.762,2195.76,Endangered
Discuss surface,Actinopterygii,Primates,1152.795,1011.55,Endangered
Analysis standard,Reptilia,Rodentia,3956.636,2096.01,Least Concern
Able impact,Aves,Rodentia,717.275,1247.15,Endangered
Though off,Aves,Rodentia,952.951,2114.74,Endangered
Way skin,Amphibia,Anura,2875.008,2062.93,Near Threatened
Join create,Actinopterygii,Passeriformes,3141.374,1755.06,Least Concern
Wall but,Aves,Anura,2520.913,2135.76,Near Threatened
Film our,Amphibia,Passeriformes,2680.788,2377.45,Near Threatened
Year she,Aves,Rodentia,3426.721,596.92,Vulnerable
During provide,Reptilia,Squamata,363.065,770.39,Endangered
With first,Aves,Anura,1325.857,1847.05,Near Threatened
Stop population,Actinopterygii,Carnivora,2580.739,2522.19,Extinct in the Wild
Role nor,Aves,Passeriformes,3245.171,955.11,Least Concern
Change history,Mammalia,Anura,2683.209,131.01,Least Concern
Measure end,Actinopterygii,Passeriformes,3077.442,2482.08,Critically Endangered
Society I,Reptilia,Rodentia,489.755,2768.73,Critically Endangered
Marriage blood,Amphibia,Anura,527.447,1540.07,Least Concern
Worker former,Aves,Primates,4843.801,691.71,Near Threatened
Spend none,Reptilia,Passeriformes,2772.661,1293.7,Critically Endangered
Center education,Mammalia,Primates,4946.277,928.89,Critically Endangered
Serve remember,Reptilia,Primates,2309.93,2994.18,Extinct in the Wild
Generation two,Mammalia,Rodentia,2341.367,1830.18,Least Concern
Watch cold,Mammalia,Passeriformes,481.227,2835.07,Least Concern
Notice author,Amphibia,Passeriformes,2011.827,492.67,Critically Endangered
Rate middle,Reptilia,Rodentia,348.745,248.81,Critically Endangered
Identify idea,Actinopterygii,Rodentia,4512.685,2063.54,Vulnerable
World trade,Mammalia,Passeriformes,3092.16,1243.92,Extinct in the Wild
Because TV,Mammalia,Squamata,1564.327,2027.55,Near Threatened
None speak,Reptilia,Rodentia,77.862,1071.09,Endangered
Know agree,Mammalia,Squamata,4851.066,407.07,Near Threatened
Difference before,Actinopterygii,Anura,2341.296,2459.31,Critically Endangered
Least read,Amphibia,Primates,860.208,1600.41,Vulnerable
Bar thousand,Reptilia,Rodentia,380.484,1060.23,Near Threatened
Difference pull,Mammalia,Passeriformes,726.295,327.02,Least Concern
Almost realize,Mammalia,Anura,4488.167,1701.79,Extinct in the Wild
Might since,Actinopterygii,Carnivora,3046.865,757.15,Vulnerable
Drive where,Aves,Squamata,4840.668,2390.59,Least Concern
Already own,Amphibia,Anura,4028.97,1889.97,Least Concern
Physical something,Actinopterygii,Rodentia,1714.08,725.33,Extinct in the Wild
Difference benefit,Aves,Rodentia,710.56,2607.17,Least Concern
Degree government,Reptilia,Carnivora,1250.454,2843.55,Near Threatened
Ever everybody,Amphibia,Carnivora,598.019,1222.73,Near Threatened
Beautiful range,Amphibia,Rodentia,4315.055,134.27,Near Threatened
Every memory,Mammalia,Carnivora,729.871,240.11,Critically Endangered
Brother nation,Mammalia,Passeriformes,3921.186,1350.92,Vulnerable
Reality us,Reptilia,Primates,1088.65,1046.64,Least Concern
Behind letter,Aves,Squamata,1758.803,2230.78,Vulnerable
View act,Amphibia,Primates,3977.854,64.35,Vulnerable
Prove several,Mammalia,Primates,572.355,1334.56,Near Threatened
Over act,Amphibia,Squamata,2762.027,1556.89,Extinct in the Wild
Key we,Aves,Carnivora,1496.164,2231.26,Endangered
Example subject,Reptilia,Anura,4605.607,582.03,Least Concern
Agreement plant,Actinopterygii,Carnivora,2575.768,2882.68,Endangered
Compare treatment,Aves,Primates,2526.001,860.83,Extinct in the Wild
Full set,Amphibia,Anura,1027.783,1054.07,Near Threatened
Drug region,Amphibia,Anura,111.621,2727.32,Extinct in the Wild
Right western,Actinopterygii,Rodentia,1200.389,292.3,Endangered
Toward good,Aves,Anura,3447.24,1907.38,Vulnerable
Water true,Amphibia,Anura,379.885,1133.28,Near Threatened
Upon themselves,Aves,Anura,4440.247,2817.94,Vulnerable
Cover try,Mammalia,Anura,4012.722,2333.6,Extinct in the Wild
Let then,Amphibia,Primates,2690.951,558.72,Extinct in the Wild
Example we,Mammalia,Anura,1724.414,2361.39,Near Threatened
Difference his,Mammalia,Passeriformes,3772.082,1715.48,Endangered
Set trade,Mammalia,Carnivora,3884.687,1384.62,Vulnerable
Throughout expert,Amphibia,Squamata,3066.422,866.18,Critically Endangered
Research human,Mammalia,Rodentia,219.763,16.05,Vulnerable
Shake although,Mammalia,Primates,2035.363,1414.87,Least Concern
Fall music,Aves,Passeriformes,1707.133,2654.33,Endangered
Camera state,Mammalia,Anura,3540.854,1421.56,Near Threatened
Above unit,Amphibia,Carnivora,4639.972,2880.55,Extinct in the Wild
Parent wide,Mammalia,Rodentia,3819.742,688.92,Extinct in the Wild
Sign laugh,Mammalia,Carnivora,1622.449,736.19,Endangered
Such dinner,Aves,Anura,782.689,2800.21,Endangered
Lay less,Mammalia,Carnivora,4047.725,1501.16,Near Threatened
Attention remain,Reptilia,Carnivora,4581.958,2846.57,Critically Endangered
White still,Mammalia,Carnivora,2767.703,1596.73,Endangered
Modern drug,Actinopterygii,Rodentia,4257.308,870.33,Critically Endangered
Resource important,Actinopterygii,Carnivora,1255.682,1471.34,Critically Endangered
Left would,Mammalia,Carnivora,3825.628,233.18,Critically Endangered
Cause pressure,Reptilia,Anura,3399.449,878.58,Near Threatened
Page glass,Amphibia,Passeriformes,1734.522,2290.49,Vulnerable
Source director,Amphibia,Squamata,1508.023,599.66,Near Threatened
Writer sound,Amphibia,Carnivora,129.962,2497.27,Vulnerable
Apply couple,Reptilia,Anura,4558.317,2109.99,Critically Endangered
Trouble wonder,Mammalia,Squamata,920.036,1677.15,Near Threatened
Rich majority,Aves,Primates,4666.769,1443.34,Endangered
Market set,Reptilia,Passeriformes,4541.299,1063.1,Extinct in the Wild
Once actually,Aves,Primates,1907.169,1279.36,Endangered
Area suffer,Amphibia,Passeriformes,774.518,879.09,Endangered
War practice,Actinopterygii,Anura,2325.04,1136.27,Critically Endangered
Lay church,Amphibia,Anura,1973.299,6.66,Critically Endangered
Answer require,Mammalia,Passeriformes,2277.579,305.16,Extinct in the Wild
Continue gas,Actinopterygii,Carnivora,2664.676,2674.37,Near Threatened
Nearly president,Aves,Anura,4677.258,1014.45,Critically Endangered
Poor program,Amphibia,Anura,4029.801,1317.05,Extinct in the Wild
Government type,Aves,Passeriformes,1679.241,2063.83,Near Threatened
Seek style,Aves,Anura,1334.373,1881.19,Critically Endangered
Enough different,Actinopterygii,Primates,2070.691,2316.34,Extinct in the Wild
Never yard,Amphibia,Anura,1823.55,748.8,Near Threatened
Change card,Mammalia,Rodentia,3098.664,645.97,Endangered
Some like,Aves,Squamata,2596.844,2640.33,Least Concern
Certain read,Reptilia,Carnivora,4608.775,1158.97,Extinct in the Wild
Expect some,Actinopterygii,Squamata,4505.331,2604.97,Extinct in the Wild
Before very,Reptilia,Carnivora,1333.396,537.56,Extinct in the Wild
Station minute,Mammalia,Rodentia,4746.434,141.85,Endangered
Sister approach,Mammalia,Rodentia,44.109,83.47,Vulnerable
Program tell,Aves,Carnivora,2054.278,360.31,Critically Endangered
Increase remain,Mammalia,Carnivora,3552.611,2147.36,Extinct in the Wild
Make simple,Actinopterygii,Rodentia,3560.444,1624.35,Endangered
Art foot,Amphibia,Anura,1806.327,2901.4,Critically Endangered
Pull environment,Amphibia,Rodentia,3834.322,632.81,Near Threatened
Second mind,Amphibia,Passeriformes,4406.979,856.7,Endangered
Husband different,Reptilia,Anura,923.663,2548.89,Critically Endangered
Grow successful,Mammalia,Primates,57.609,553.82,Critically Endangered
Father store,Mammalia,Passeriformes,520.545,1993.76,Vulnerable
Listen sign,Reptilia,Squamata,1531.2,2278.16,Least Concern
Science performance,Reptilia,Squamata,612.255,847.78,Extinct in the Wild
Around everybody,Aves,Carnivora,315.053,2846.21,Critically Endangered
Win alone,Actinopterygii,Carnivora,1248.029,1549.38,Vulnerable
Cost nature,Mammalia,Anura,4666.625,1691.17,Extinct in the Wild
Approach majority,Actinopterygii,Squamata,2299.235,1809.26,Near Threatened
Store include,Mammalia,Passeriformes,3954.731,1255.97,Endangered
Cause money,Aves,Primates,2414.371,1494.0,Least Concern
Listen level,Reptilia,Anura,2836.625,2133.22,Endangered
Rule follow,Amphibia,Squamata,1028.144,2888.75,Vulnerable
Per where,Reptilia,Squamata,3809.397,50.87,Endangered
Establish or,Amphibia,Rodentia,3551.621,2022.3,Near Threatened
Past player,Aves,Passeriformes,660.638,812.81,Endangered
Government each,Actinopterygii,Rodentia,2342.585,2363.63,Near Threatened
Southern crime,Mammalia,Passeriformes,3231.325,1472.68,Near Threatened
Major throughout,Amphibia,Anura,912.033,434.46,Least Concern
Get first,Mammalia,Squamata,335.215,1450.02,Extinct in the Wild
Occur TV,Actinopterygii,Passeriformes,2684.7,345.9,Extinct in the Wild
There federal,Actinopterygii,Carnivora,3141.143,2561.43,Vulnerable
Sit there,Aves,Carnivora,288.447,2843.81,Endangered
Southern individual,Reptilia,Carnivora,3834.671,455.58,Critically Endangered
Official people,Amphibia,Rodentia,4616.081,204.82,Vulnerable
Great imagine,Amphibia,Rodentia,4646.023,2938.61,Least Concern
Small fear,Actinopterygii,Primates,4382.138,2624.6,Critically Endangered
Table beautiful,Reptilia,Carnivora,4726.853,54.96,Near Threatened
Someone economy,Mammalia,Primates,3465.875,2207.77,Vulnerable
Society late,Actinopterygii,Passeriformes,3344.132,1815.95,Least Concern
Democratic nation,Aves,Anura,3441.325,1881.66,Extinct in the Wild
Sense live,Mammalia,Primates,4810.07,1667.13,Extinct in the Wild
Trial develop,Reptilia,Passeriformes,2870.462,1161.25,Vulnerable
Effort figure,Mammalia,Rodentia,4618.714,2068.34,Near Threatened
Vote product,Aves,Carnivora,3105.328,1888.97,Near Threatened
Get head,Actinopterygii,Passeriformes,1172.15,345.32,Endangered
Determine base,Mammalia,Carnivora,1224.957,1080.89,Near Threatened
Despite choice,Actinopterygii,Squamata,3334.619,1540.93,Least Concern
Want leg,Reptilia,Passeriformes,2357.647,1787.96,Vulnerable
Church detail,Actinopterygii,Squamata,174.685,1180.57,Near Threatened
Various them,Aves,Primates,4974.158,2881.1,Critically Endangered
Material notice,Amphibia,Passeriformes,4687.324,942.95,Endangered
Ability dream,Reptilia,Anura,3057.023,2884.7,Near Threatened
Serious politics,Mammalia,Squamata,2528.738,2541.92,Vulnerable
Involve grow,Reptilia,Rodentia,1006.184,872.7,Near Threatened
Movie yet,Mammalia,Passeriformes,3631.245,2748.13,Critically Endangered
Almost political,Aves,Passeriformes,1384.535,872.33,Least Concern
Low benefit,Aves,Anura,1714.098,1589.41,Endangered
Simple fine,Actinopterygii,Anura,1779.127,2343.4,Critically Endangered
Yet game,Aves,Rodentia,4674.027,1885.59,Critically Endangered
That take,Aves,Passeriformes,1659.451,2960.09,Near Threatened
Name hair,Mammalia,Carnivora,3033.47,2425.55,Extinct in the Wild
Police give,Aves,Rodentia,1785.451,1153.17,Near Threatened
Environment hand,Amphibia,Rodentia,536.302,1167.54,Near Threatened
Manage six,Aves,Passeriformes,2214.293,2004.51,Least Concern
Rate cause,Actinopterygii,Primates,2754.215,2136.21,Critically Endangered
Front others,Reptilia,Primates,878.051,449.0,Near Threatened
Field color,Aves,Primates,1735.094,187.59,Endangered
Face central,Reptilia,Primates,2861.441,2872.68,Vulnerable
About certainly,Amphibia,Squamata,3699.556,2508.81,Least Concern
Even beyond,Reptilia,Rodentia,4653.768,850.25,Extinct in the Wild
While turn,Mammalia,Rodentia,2926.829,2365.86,Endangered
Seven enjoy,Reptilia,Anura,3.817,2024.06,Vulnerable
Fall national,Actinopterygii,Passeriformes,3737.187,2515.74,Least Concern
Picture letter,Amphibia,Carnivora,389.893,394.27,Near Threatened
Red something,Actinopterygii,Passeriformes,571.239,470.69,Critically Endangered
Assume thank,Reptilia,Squamata,1879.451,1374.75,Extinct in the Wild
Apply high,Mammalia,Primates,2156.823,840.87,Endangered
For life,Mammalia,Primates,728.408,391.47,Least Concern
Control probably,Actinopterygii,Passeriformes,3759.508,2491.26,Near Threatened
Check apply,Reptilia,Passeriformes,1017.773,1509.2,Endangered
Positive thought,Amphibia,Squamata,3760.593,2276.89,Least Concern
Teacher although,Reptilia,Squamata,1085.556,2500.9,Least Concern
Born police,Mammalia,Rodentia,118.755,1697.2,Near Threatened
Bed across,Amphibia,Anura,4914.65,2456.28,Extinct in the Wild
Customer hand,Aves,Primates,640.23,1994.82,Vulnerable
Scene medical,Mammalia,Primates,326.825,2141.49,Endangered
Attack approach,Actinopterygii,Squamata,3279.483,1679.82,Least Concern
Situation generation,Reptilia,Primates,4992.897,1171.03,Vulnerable
Create there,Reptilia,Squamata,465.507,2990.09,Near Threatened
Pretty certainly,Actinopterygii,Passeriformes,4273.397,647.07,Extinct in the Wild
So next,Aves,Primates,2358.036,2774.53,Near Threatened
Front not,Mammalia,Rodentia,4343.138,1322.34,Near Threatened
Fill process,Amphibia,Anura,4868.465,1495.73,Extinct in the Wild
History happy,Reptilia,Primates,2002.136,2825.06,Least Concern
Democrat situation,Amphibia,Passeriformes,2487.223,1940.77,Critically Endangered
Movement prevent,Amphibia,Squamata,446.172,2456.84,Critically Endangered
Six visit,Amphibia,Squamata,471.074,2025.34,Endangered
Ever employee,Aves,Passeriformes,2662.664,567.45,Critically Endangered
Likely between,Amphibia,Anura,4268.856,1700.04,Extinct in the Wild
Charge price,Mammalia,Passeriformes,2379.059,391.73,Near Threatened
Tell car,Amphibia,Rodentia,1786.697,459.41,Near Threatened
Strong laugh,Reptilia,Passeriformes,1318.275,1223.8,Extinct in the Wild
Part family,Reptilia,Squamata,1781.0,1400.64,Extinct in the Wild
Threat increase,Aves,Rodentia,378.706,1845.18,Near Threatened
Its bag,Mammalia,Squamata,2013.626,684.57,Near Threatened
Class health,Mammalia,Primates,4561.926,2121.19,Extinct in the Wild
Region tax,Amphibia,Passeriformes,1931.024,2262.72,Endangered
Different school,Actinopterygii,Primates,1373.566,2580.32,Extinct in the Wild
Staff later,Amphibia,Passeriformes,2695.28,1987.07,Vulnerable
Religious concern,Actinopterygii,Passeriformes,1721.396,1176.74,Extinct in the Wild
Represent sport,Reptilia,Carnivora,103.743,1195.77,Critically Endangered
Process point,Aves,Carnivora,2525.106,1218.21,Near Threatened
Write son,Mammalia,Primates,1867.616,255.01,Critically Endangered
Save others,Amphibia,Squamata,4243.264,2214.73,Extinct in the Wild
Street western,Mammalia,Passeriformes,363.067,2247.69,Endangered
Position authority,Amphibia,Primates,4310.027,420.98,Endangered
Look avoid,Aves,Primates,807.325,687.06,Endangered
Exactly week,Mammalia,Squamata,224.891,1596.61,Near Threatened
Respond film,Reptilia,Anura,4680.97,2319.45,Critically Endangered
Speech air,Reptilia,Squamata,4893.2,517.46,Extinct in the Wild
By story,Amphibia,Passeriformes,18.505,2561.0,Extinct in the Wild
Final specific,Amphibia,Primates,2693.176,786.2,Vulnerable
Car white,Amphibia,Anura,193.487,816.04,Endangered
Plan wear,Actinopterygii,Anura,4811.202,1067.05,Least Concern
Business big,Reptilia,Squamata,271.502,544.52,Near Threatened
Policy soldier,Reptilia,Rodentia,79.367,1996.17,Least Concern
Oil team,Reptilia,Carnivora,683.952,348.03,Endangered
Every for,Reptilia,Passeriformes,929.12,1750.69,Least Concern
Arm pattern,Reptilia,Rodentia,227.556,2922.45,Near Threatened
Play form,Actinopterygii,Rodentia,1519.619,1151.18,Least Concern
Standard study,Reptilia,Squamata,2851.17,2550.48,Critically Endangered
Foot style,Amphibia,Squamata,682.437,1807.24,Endangered
Rather still,Aves,Anura,1374.491,611.94,Critically Endangered
Mother resource,Actinopterygii,Passeriformes,4934.227,238.05,Critically Endangered
Effort concern,Actinopterygii,Anura,4011.967,2576.54,Extinct in the Wild
Product admit,Actinopterygii,Primates,606.704,1878.59,Extinct in the Wild
Because safe,Amphibia,Rodentia,804.54,1752.29,Vulnerable
Teacher environmental,Actinopterygii,Passeriformes,705.154,553.65,Least Concern
Visit yeah,Actinopterygii,Rodentia,2160.824,117.19,Endangered
Beautiful first,Aves,Anura,167.062,1120.04,Endangered
News ago,Reptilia,Rodentia,1064.161,653.38,Extinct in the Wild
Population increase,Aves,Primates,2266.386,1765.27,Extinct in the Wild
Test third,Aves,Passeriformes,1720.596,2011.04,Endangered
Mother trade,Mammalia,Passeriformes,3226.909,1433.05,Endangered
Job pull,Actinopterygii,Anura,2626.27,765.28,Critically Endangered
Window thing,Mammalia,Primates,1984.215,1810.51,Extinct in the Wild
