species,class,order,weight_kg,length_cm,conservation_status
Mean out,Actinopterygii,Passeriformes,3157.669,40.57,Endangered
Pass explain,Amphibia,Primates,1811.712,1275.31,Critically Endangered
Teach must,Actinopterygii,Carnivora,3463.4,1285.99,Least Concern
Keep small,Amphibia,Anura,1902.59,1348.47,Extinct in the Wild
Red with,Aves,Primates,4403.25,2136.72,Vulnerable
Similar imagine,Reptilia,Passeriformes,4767.117,1229.25,Least Concern
Ability scientist,Actinopterygii,Passeriformes,4179.565,1731.22,Near Threatened
Glass soldier,Aves,Squamata,113.705,482.98,Critically Endangered
Hospital skin,Amphibia,Anura,3786.571,344.46,Near Threatened
Rich doctor,Amphibia,Primates,87.933,908.14,Critically Endangered
Ago kitchen,Reptilia,Anura,2261.638,1222.01,Endangered
Last nothing,Actinopterygii,Passeriformes,1825.993,836.83,Vulnerable
Central citizen,Actinopterygii,Carnivora,1372.918,844.39,Extinct in the Wild
Room sometimes,Mammalia,Carnivora,1605.156,1698.29,Vulnerable
Tv seem,Mammalia,Anura,4298.395,118.7,Near Threatened
President something,Amphibia,Anura,3611.179,2272.5,Near Threatened
Surface reduce,Actinopterygii,Carnivora,3014.105,2215.45,Critically Endangered
Campaign part,Actinopterygii,Primates,4694.674,2134.75,Near Threatened
Under interesting,Mammalia,Anura,4652.615,211.79,Near Threatened
Every itself,Mammalia,Rodentia,1736.905,1794.64,Endangered
Spring far,Mammalia,Primates,4238.752,710.3,Critically Endangered
Section together,Aves,Rodentia,3770.306,1941.71,Critically Endangered
Person study,Reptilia,Primates,3888.123,631.21,Extinct in the Wild
Watch pass,Amphibia,Rodentia,3761.609,2095.56,Near Threatened
Face current,Aves,Squamata,4032.319,633.17,Vulnerable
Much deal,Actinopterygii,Anura,4914.495,2881.84,Extinct in the Wild
Agree range,Actinopterygii,Squamata,1120.819,2374.19,Endangered
Leave recently,Aves,Rodentia,4917.082,1835.41,Extinct in the Wild
Story full,Aves,Passeriformes,3296.236,194.36,Critically Endangered
Cup wear,Mammalia,Rodentia,2271.789,2830.8,Vulnerable
Thousand provide,Reptilia,Carnivora,3084.902,19.47,Near Threatened
Girl matter,Aves,Squamata,2877.827,1478.68,Extinct in the Wild
Forget that,Amphibia,Anura,3572.11,1946.1,Least Concern
Affect lose,Reptilia,Primates,2284.514,1534.22,Critically Endangered
Threat low,Amphibia,Primates,1754.29,1761.16,Extinct in the Wild
Kitchen woman,Reptilia,Passeriformes,888.988,615.9,Extinct in the Wild
Off else,Amphibia,Anura,1120.947,553.99,Least Concern
Condition not,Aves,Anura,1084.571,655.06,Vulnerable
Work lose,Mammalia,Squamata,3879.567,2227.59,Critically Endangered
Face leg,Reptilia,Anura,3949.549,2511.76,Least Concern
Magazine debate,Mammalia,Primates,739.434,555.41,Vulnerable
Individual skin,Reptilia,Passeriformes,4293.004,548.73,Near Threatened
Discuss ahead,Mammalia,Carnivora,4372.973,2371.17,Vulnerable
Remember situation,Amphibia,Carnivora,1086.313,2158.22,Extinct in the Wild
Own yes,Mammalia,Primates,422.746,688.08,Endangered
Dark my,Mammalia,Passeriformes,2992.59,1280.09,Least Concern
Fire name,Actinopterygii,Primates,4103.466,2832.98,Extinct in the Wild
Again fill,Amphibia,Rodentia,2306.503,2908.3,Critically Endangered
Remember Congress,Mammalia,Carnivora,4498.099,2716.55,Critically Endangered
Writer affect,Mammalia,Anura,2554.822,1070.54,Extinct in the Wild
Step hundred,Amphibia,Carnivora,4365.752,2525.57,Extinct in the Wild
Expert here,Mammalia,Carnivora,940.247,1151.58,Least Concern
Amount knowledge,Mammalia,Rodentia,4855.888,968.34,Least Concern
First value,Actinopterygii,Passeriformes,1913.403,2028.32,Near Threatened
Red effort,Actinopterygii,Passeriformes,3024.574,231.04,Extinct in the Wild
Stay figure,Mammalia,Anura,4068.82,723.56,Extinct in the Wild
Think player,Actinopterygii,Squamata,3202.984,2144.55,Vulnerable
Line bag,Amphibia,Anura,4103.145,1306.41,Endangered
Center fire,Reptilia,Rodentia,2081.148,1845.51,Extinct in the Wild
Yes least,Aves,Squamata,3038.034,421.69,Critically Endangered
When soon,Amphibia,Rodentia,3096.741,237.31,Extinct in the Wild
Near budget,Actinopterygii,Passeriformes,2826.66,293.72,Least Concern
Individual such,Mammalia,Carnivora,2072.261,2556.64,Vulnerable
Stuff health,Amphibia,Anura,4149.262,454.15,Vulnerable
Page provide,Mammalia,Anura,4882.612,703.13,Endangered
Hope boy,Aves,Primates,2823.499,27.16,Vulnerable
Though young,Amphibia,Rodentia,2931.93,2735.8,Critically Endangered
Police tough,Mammalia,Passeriformes,1178.022,2345.5,Endangered
Simply fine,Amphibia,Anura,2261.828,2244.22,Vulnerable
Stage thing,Reptilia,Primates,3866.566,1399.85,Near Threatened
Themselves boy,Mammalia,Squamata,608.926,2543.8,Near Threatened
Spring similar,Actinopterygii,Squamata,4302.161,1718.81,Extinct in the Wild
Law ground,Mammalia,Anura,1887.543,2226.48,Near Threatened
Value such,Amphibia,Passeriformes,4181.568,2085.85,Critically Endangered
So reach,Reptilia,Passeriformes,2945.957,785.69,Vulnerable
Strong continue,Reptilia,Squamata,301.516,2434.83,Endangered
Foot game,Amphibia,Anura,1631.63,2948.28,Vulnerable
Mouth party,Actinopterygii,Anura,3469.051,2209.01,Extinct in the Wild
Lead business,Reptilia,Anura,2511.94,444.42,Least Concern
Information blue,Aves,Carnivora,4530.481,77.75,Vulnerable
Improve occur,Aves,Squamata,4802.709,1824.13,Endangered
Dog collection,Aves,Rodentia,845.202,1174.07,Extinct in the Wild
Half hard,Amphibia,Carnivora,4165.876,755.99,Near Threatened
Total reduce,Amphibia,Primates,214.649,2027.98,Endangered
Never a,Reptilia,Anura,4661.031,2682.35,Vulnerable
How special,Amphibia,Carnivora,2741.31,2600.73,Least Concern
Both difficult,Mammalia,Passeriformes,3862.634,991.96,Extinct in the Wild
Himself peace,Mammalia,Primates,57.403,1717.19,Extinct in the Wild
Yet poor,Actinopterygii,Primates,2316.387,2650.49,Vulnerable
Concern wonder,Mammalia,Squamata,2012.848,2976.6,Least Concern
Size minute,Mammalia,Rodentia,807.905,641.3,Least Concern
Message drive,Aves,Squamata,4261.541,1853.53,Least Concern
Common against,Mammalia,Rodentia,126.591,2457.73,Critically Endangered
Face body,Reptilia,Passeriformes,668.46,1227.76,Extinct in the Wild
Before think,Amphibia,Squamata,1301.543,2888.53,Endangered
Value task,Actinopterygii,Primates,4763.865,364.61,Extinct in the Wild
Power now,Actinopterygii,Passeriformes,1240.523,629.28,Near Threatened
Successful factor,Amphibia,Primates,3911.879,1239.58,Extinct in the Wild
Quickly miss,Mammalia,Squamata,4477.316,1955.47,Critically Endangered
Camera risk,Actinopterygii,Passeriformes,4984.21,2683.13,Extinct in the Wild
Issue conference,Reptilia,Squamata,933.296,1331.47,Critically Endangered
Budget feeling,Actinopterygii,Primates,310.372,123.04,Endangered
Behavior outside,Mammalia,Squamata,2637.733,268.38,Near Threatened
Story sound,Amphibia,Squamata,1850.378,1314.44,Endangered
Very still,Reptilia,Squamata,2487.884,2455.53,Extinct in the Wild
Type describe,Mammalia,Squamata,4852.242,650.58,Least Concern
Determine budget,Reptilia,Passeriformes,1196.905,2146.02,Critically Endangered
Possible rock,Actinopterygii,Anura,1729.128,864.9,Near Threatened
Interesting reach,Amphibia,Squamata,728.582,2532.28,Extinct in the Wild
It audience,Mammalia,Rodentia,2667.168,1122.75,Least Concern
Design since,Reptilia,Passeriformes,1176.63,400.98,Critically Endangered
Bill meet,Amphibia,Carnivora,3791.981,982.57,Least Concern
Air name,Amphibia,Passeriformes,808.774,1451.77,Critically Endangered
Opportunity yet,Reptilia,Carnivora,674.78,1823.74,Extinct in the Wild
Not nearly,Mammalia,Rodentia,1715.426,1190.67,Extinct in the Wild
Fish work,Aves,Primates,893.211,2332.3,Vulnerable
Which the,Mammalia,Primates,4275.039,641.34,Least Concern
Challenge century,Actinopterygii,Rodentia,4510.287,1931.97,Vulnerable
Police wear,Actinopterygii,Anura,2058.082,2439.65,Critically Endangered
One begin,Actinopterygii,Carnivora,375.809,2321.58,Vulnerable
Low oil,Reptilia,Anura,4049.562,475.36,Endangered
Situation attention,Aves,Rodentia,4333.587,1993.29,Critically Endangered
Environment big,Mammalia,Anura,2630.842,1394.33,Critically Endangered
Consider year,Actinopterygii,Rodentia,3661.526,309.34,Near Threatened
Deal behavior,Reptilia,Squamata,2640.846,862.25,Least Concern
Where set,Aves,Rodentia,262.049,2905.52,Critically Endangered
Sport full,Reptilia,Carnivora,3549.629,1125.85,Near Threatened
Huge pass,Reptilia,Carnivora,3112.682,1767.59,Vulnerable
Could father,Amphibia,Squamata,3253.126,2857.5,Vulnerable
Wrong carry,Mammalia,Primates,4879.082,1402.74,Least Concern
Drug easy,Actinopterygii,Passeriformes,1370.558,369.96,Endangered
Movie collection,Reptilia,Carnivora,3743.133,2065.16,Extinct in the Wild
Lead inside,Aves,Carnivora,3780.55,2954.03,Least Concern
Interest year,Reptilia,Rodentia,3235.89,1764.63,Near Threatened
Health message,Actinopterygii,Rodentia,2914.722,2741.84,Endangered
Contain building,Reptilia,Carnivora,2857.168,2097.77,Extinct in the Wild
Church stage,Amphibia,Rodentia,2368.006,1694.27,Endangered
Including stage,Amphibia,Squamata,4497.405,189.08,Critically Endangered
Least call,Reptilia,Anura,3777.562,2350.25,Near Threatened
Than note,Aves,Anura,631.632,177.41,Vulnerable
If agent,Actinopterygii,Primates,199.893,2159.53,Least Concern
Plant situation,Mammalia,Anura,1407.318,2696.6,Critically Endangered
Identify south,Amphibia,Squamata,4232.472,588.47,Critically Endangered
Individual author,Amphibia,Squamata,2700.058,1512.61,Vulnerable
Leg face,Aves,Anura,2849.539,272.73,Extinct in the Wild
Sister explain,Actinopterygii,Carnivora,1342.941,46.91,Critically Endangered
Perform after,Amphibia,Anura,1084.773,1647.73,Near Threatened
Happen sister,Actinopterygii,Rodentia,1339.057,673.36,Endangered
Simple discuss,Reptilia,Anura,3402.549,1390.05,Vulnerable
Role fire,Amphibia,Passeriformes,1898.707,170.01,Near Threatened
Development cover,Amphibia,Passeriformes,2921.959,1812.77,Endangered
World opportunity,Mammalia,Carnivora,266.664,979.0,Critically Endangered
Throw among,Aves,Anura,2933.541,682.8,Endangered
Middle place,Mammalia,Primates,2861.162,996.78,Least Concern
Over believe,Amphibia,Primates,4555.047,654.05,Vulnerable
Enter half,Amphibia,Anura,4429.456,2822.09,Endangered
Assume they,Mammalia,Anura,1912.934,2077.02,Vulnerable
Offer final,Mammalia,Anura,1305.592,2297.43,Near Threatened
Heavy guy,Actinopterygii,Primates,1214.7,2704.05,Extinct in the Wild
Top lead,Reptilia,Carnivora,4488.689,2762.48,Endangered
Need community,Aves,Primates,1933.342,787.91,Near Threatened
Goal great,Amphibia,Passeriformes,1819.685,1613.75,Vulnerable
Seek civil,Aves,Carnivora,1645.689,2847.41,Extinct in the Wild
Affect strong,Amphibia,Squamata,624.197,2241.15,Extinct in the Wild
National out,Amphibia,Squamata,214.609,2378.16,Vulnerable
Too behavior,Actinopterygii,Passeriformes,247.866,2679.97,Vulnerable
Scientist purpose,Mammalia,Passeriformes,1734.137,1775.04,Extinct in the Wild
Them thus,Actinopterygii,Carnivora,4954.752,2252.62,Extinct in the Wild
Soldier society,Actinopterygii,Primates,4069.622,489.9,Critically Endangered
Hotel form,Amphibia,Carnivora,4339.922,621.99,Critically Endangered
Force true,Actinopterygii,Primates,4570.329,422.88,Vulnerable
Put nation,Amphibia,Carnivora,2063.675,518.01,Endangered
Ability around,Mammalia,Carnivora,1634.31,2700.51,Vulnerable
Avoid some,Amphibia,Squamata,3196.637,2234.27,Endangered
Detail culture,Mammalia,Passeriformes,514.27,1059.0,Endangered
Point opportunity,Aves,Squamata,1255.744,2970.0,Near Threatened
Common strategy,Reptilia,Carnivora,3252.095,198.49,Extinct in the Wild
Positive control,Mammalia,Passeriformes,2111.366,1496.32,Extinct in the Wild
Guess blue,Mammalia,Squamata,2304.871,105.44,Vulnerable
Certainly less,Aves,Squamata,1536.633,919.0,Critically Endangered
Model every,Reptilia,Anura,2512.524,1842.99,Least Concern
Rule attention,Actinopterygii,Anura,855.584,1531.56,Critically Endangered
Recognize other,Actinopterygii,Carnivora,4488.5,189.61,Least Concern
Direction scientist,Actinopterygii,Anura,1662.123,804.5,Near Threatened
The majority,Reptilia,Passeriformes,4868.888,2377.22,Critically Endangered
Director speech,Aves,Rodentia,4888.25,2322.79,Critically Endangered
From hundred,Actinopterygii,Primates,810.945,675.23,Extinct in the Wild
Particular a,Mammalia,Passeriformes,365.266,2433.93,Least Concern
Thank increase,Amphibia,Anura,590.941,2757.2,Near Threatened
Choose common,Mammalia,Carnivora,3877.482,2197.91,Least Concern
Role media,Amphibia,Anura,247.557,1235.4,Vulnerable
Heavy yeah,Aves,Primates,4520.393,1090.15,Critically Endangered
Use economic,Actinopterygii,Carnivora,4337.525,2430.31,Least Concern
Agent magazine,Aves,Passeriformes,3573.342,148.94,Least Concern
Be produce,Reptilia,Anura,2302.599,2114.65,Extinct in the Wild
Sister process,Aves,Rodentia,3061.052,2982.33,Vulnerable
Morning especially,Aves,Anura,3080.767,1303.64,Least Concern
Teach alone,Aves,Primates,3360.16,2789.61,Endangered
Option wish,Aves,Squamata,4766.749,108.59,Critically Endangered
Break necessary,Actinopterygii,Carnivora,1020.458,2853.59,Vulnerable
Shoulder nature,Mammalia,Rodentia,2650.22,1996.79,Vulnerable
Poor share,Amphibia,Anura,2327.523,532.08,Vulnerable
Else central,Reptilia,Primates,2386.847,345.21,Near Threatened
Approach feeling,Aves,Primates,1091.508,782.12,Vulnerable
Book this,Amphibia,Primates,3222.022,2990.5,Critically Endangered
Area benefit,Aves,Squamata,2618.16,1615.05,Extinct in the Wild
Act add,Aves,Passeriformes,547.735,1306.24,Critically Endangered
Three pick,Actinopterygii,Passeriformes,3826.498,1026.43,Near Threatened
Whose central,Aves,Anura,2963.041,2443.37,Extinct in the Wild
Window at,Reptilia,Anura,4583.672,2472.9,Least Concern
Organization director,Reptilia,Carnivora,1996.489,2711.33,Least Concern
Attorney operation,Actinopterygii,Squamata,1594.577,1156.76,Critically Endangered
And reach,Amphibia,Rodentia,2073.11,11.84,Least Concern
Plant many,Reptilia,Primates,4417.948,2618.98,Vulnerable
Official charge,Mammalia,Squamata,410.424,1965.95,Endangered
Shoulder form,Reptilia,Primates,4006.409,2356.61,Extinct in the Wild
Good young,Aves,Anura,962.359,202.14,Critically Endangered
Win thus,Aves,Passeriformes,821.503,1843.44,Critically Endangered
Suggest center,Mammalia,Carnivora,160.696,1557.16,Least Concern
Blue Mr,Aves,Passeriformes,587.177,280.69,Near Threatened
Because market,Amphibia,Primates,4301.369,2341.11,Endangered
End movement,Mammalia,Rodentia,935.842,46.26,Extinct in the Wild
Artist sure,Actinopterygii,Rodentia,970.419,309.62,Vulnerable
Indicate receive,Mammalia,Squamata,1188.08,1872.78,Critically Endangered
Matter trouble,Mammalia,Squamata,223.007,2238.66,Vulnerable
According herself,Reptilia,Carnivora,4933.722,1525.3,Endangered
Top spend,Amphibia,Passeriformes,2859.282,1213.36,Extinct in the Wild
Thank read,Amphibia,Anura,4361.683,2551.32,Endangered
Week leave,Aves,Passeriformes,1506.543,1058.87,Near Threatened
Break save,Reptilia,Carnivora,3674.429,1973.1,Vulnerable
Woman ask,Aves,Rodentia,4408.548,972.99,Endangered
Certain model,Mammalia,Carnivora,2250.317,699.88,Extinct in the Wild
Make table,Aves,Passeriformes,4618.103,1983.06,Vulnerable
Manage force,Aves,Rodentia,9.013,2294.12,Endangered
Address try,Actinopterygii,Squamata,1675.11,1297.75,Critically Endangered
Senior final,Aves,Anura,2621.567,354.63,Least Concern
Go bring,Reptilia,Squamata,3847.349,1659.58,Extinct in the Wild
Help couple,Actinopterygii,Passeriformes,2364.819,192.5,Least Concern
World some,Mammalia,Passeriformes,1550.918,2421.14,Endangered
At worry,Mammalia,Passeriformes,372.769,2536.62,Least Concern
Prepare space,Actinopterygii,Carnivora,3775.11,119.62,Critically Endangered
Put body,Mammalia,Carnivora,4512.274,1631.1,Least Concern
Close together,Actinopterygii,Passeriformes,184.251,366.78,Near Threatened
Against policy,Amphibia,Squamata,1440.582,1489.43,Least Concern
Growth note,Reptilia,Squamata,4336.32,2183.55,Near Threatened
With evening,Aves,Rodentia,2576.109,1596.42,Extinct in the Wild
Determine stand,Actinopterygii,Anura,4044.857,1311.11,Endangered
Environmental finish,Actinopterygii,Passeriformes,4130.001,444.63,Vulnerable
Alone structure,Reptilia,Squamata,729.5,2504.78,Extinct in the Wild
White laugh,Mammalia,Carnivora,4341.487,69.45,Near Threatened
Summer as,Actinopterygii,Primates,560.664,643.8,Near Threatened
Toward any,Actinopterygii,Primates,3305.806,2088.86,Endangered
Case growth,Amphibia,Squamata,1945.182,2590.57,Critically Endangered
American field,Amphibia,Anura,2209.022,1589.47,Vulnerable
Administration old,Reptilia,Squamata,1348.886,1848.04,Critically Endangered
Matter majority,Mammalia,Squamata,480.717,2445.84,Near Threatened
Computer southern,Amphibia,Passeriformes,1430.424,1779.46,Endangered
Paper face,Reptilia,Passeriformes,2569.138,773.98,Extinct in the Wild
Front writer,Mammalia,Squamata,4066.447,830.34,Critically Endangered
Address worry,Actinopterygii,Carnivora,2791.193,1810.96,Near Threatened
Building soon,Aves,Rodentia,2275.583,830.39,Near Threatened
Hospital fine,Reptilia,Anura,3167.971,2946.58,Extinct in the Wild
Nice company,Reptilia,Squamata,1793.165,2666.55,Endangered
Director medical,Aves,Primates,3851.24,2176.96,Vulnerable
Mrs similar,Reptilia,Squamata,4793.547,1588.58,Extinct in the Wild
Find activity,Reptilia,Rodentia,3140.293,65.03,Near Threatened
Back candidate,Actinopterygii,Passeriformes,3173.578,1572.48,Extinct in the Wild
