species,class,order,weight_kg,length_cm,conservation_status
Air computer,Actinopterygii,Passeriformes,4114.831,2955.78,Near Threatened
Public west,Aves,Squamata,1129.327,2017.25,Extinct in the Wild
Experience within,Mammalia,Anura,505.514,2453.09,Endangered
Property whatever,Amphibia,Squamata,2722.772,971.77,Extinct in the Wild
A heavy,Mammalia,Carnivora,546.058,1351.31,Extinct in the Wild
Stay site,Amphibia,Anura,360.677,193.32,Endangered
Gas often,Reptilia,Passeriformes,2340.049,2473.07,Near Threatened
Hotel south,Actinopterygii,Rodentia,3435.714,2635.73,Extinct in the Wild
Month bag,Reptilia,Primates,4826.673,1788.98,Critically Endangered
Marriage city,Mammalia,Passeriformes,1512.715,729.06,Endangered
Place about,Actinopterygii,Primates,4781.659,1140.28,Least Concern
Hard without,Actinopterygii,Passeriformes,2694.004,2582.66,Critically Endangered
Tend politics,Amphibia,Passeriformes,664.537,2048.85,Least Concern
Pick actually,Aves,Carnivora,3259.468,2374.48,Extinct in the Wild
Career us,Mammalia,Squamata,1099.841,808.23,Least Concern
Shoulder task,Mammalia,Anura,1106.573,2154.25,Vulnerable
Policy trade,Aves,Primates,4496.977,2482.15,Endangered
Town hundred,Amphibia,Primates,2165.797,2645.07,Critically Endangered
Others bar,Reptilia,Anura,2126.531,866.51,Vulnerable
So week,Actinopterygii,Squamata,2672.045,695.75,Vulnerable
Visit billion,Reptilia,Carnivora,2792.811,358.22,Endangered
Congress election,Aves,Primates,2478.332,1275.68,Extinct in the Wild
Many firm,Actinopterygii,Rodentia,1239.896,1594.72,Endangered
Account statement,Reptilia,Primates,2774.163,921.82,Vulnerable
Professional statement,Aves,Carnivora,4440.884,1861.09,Extinct in the Wild
Magazine expert,Amphibia,Carnivora,2621.739,552.85,Extinct in the Wild
Writer door,Actinopterygii,Anura,4411.921,2686.37,Near Threatened
Bad sport,Amphibia,Rodentia,3538.079,482.58,Vulnerable
Account bill,Amphibia,Squamata,618.985,1407.73,Near Threatened
Thought call,Actinopterygii,Anura,506.569,1028.09,Endangered
Step him,Mammalia,Squamata,2257.807,1181.02,Least Concern
Think write,Mammalia,Carnivora,1211.535,2077.05,Vulnerable
Deep unit,Actinopterygii,Passeriformes,2283.23,2092.94,Extinct in the Wild
Down hair,Aves,Rodentia,3394.469,36.51,Endangered
Point agreement,Actinopterygii,Rodentia,780.866,939.47,Critically Endangered
Right can,Amphibia,Passeriformes,1366.143,73.56,Endangered
Staff grow,Mammalia,Anura,1535.685,395.46,Near Threatened
Individual son,Actinopterygii,Carnivora,2407.731,1136.31,Least Concern
Some party,Aves,Rodentia,2245.751,1521.41,Least Concern
Last window,Aves,Carnivora,3037.261,489.47,Critically Endangered
Same government,Actinopterygii,Squamata,4222.539,2103.04,Extinct in the Wild
School Republican,Aves,Passeriformes,1526.301,625.13,Endangered
She a,Actinopterygii,Squamata,3967.755,507.2,Endangered
Hour above,Amphibia,Squamata,898.179,1511.25,Endangered
Fact health,Reptilia,Rodentia,3318.595,1910.62,Endangered
Side defense,Aves,Anura,4698.029,2057.84,Near Threatened
Many method,Aves,Primates,4640.696,2742.46,Vulnerable
Push bag,Mammalia,Primates,102.142,657.04,Near Threatened
Work cultural,Actinopterygii,Rodentia,3680.091,894.06,Vulnerable
Term country,Mammalia,Anura,3297.187,2478.13,Endangered
Risk official,Mammalia,Rodentia,2601.153,937.78,Extinct in the Wild
Crime half,Mammalia,Primates,2550.118,391.86,Near Threatened
Deep standard,Aves,Anura,2224.759,1455.78,Least Concern
Tend item,Amphibia,Carnivora,4456.853,1150.62,Near Threatened
Employee tell,Amphibia,Passeriformes,277.011,2261.23,Extinct in the Wild
Citizen order,Reptilia,Rodentia,1777.796,1006.06,Least Concern
The himself,Mammalia,Squamata,4265.652,916.53,Vulnerable
Less effort,Amphibia,Passeriformes,2534.483,828.36,Vulnerable
Remember type,Mammalia,Primates,3899.672,2278.07,Endangered
Maintain sea,Actinopterygii,Passeriformes,3802.598,1909.55,Endangered
Medical teach,Actinopterygii,Primates,3174.889,2408.48,Endangered
Movie amount,Mammalia,Rodentia,4143.473,198.51,Vulnerable
Something maintain,Actinopterygii,Rodentia,3848.028,1824.31,Endangered
Eye finally,Reptilia,Squamata,1946.319,2030.18,Least Concern
Campaign huge,Aves,Squamata,3850.979,813.93,Least Concern
Number interview,Reptilia,Carnivora,2536.457,1311.86,Near Threatened
Right song,Reptilia,Passeriformes,354.005,417.6,Extinct in the Wild
Last policy,Amphibia,Rodentia,1884.544,1671.25,Near Threatened
Mean set,Aves,Squamata,3224.697,2768.64,Vulnerable
Father personal,Reptilia,Carnivora,899.201,2427.12,Endangered
Run main,Mammalia,Anura,2236.193,1005.83,Critically Endangered
Want message,Mammalia,Passeriformes,4444.591,2186.23,Extinct in the Wild
Identify create,Mammalia,Squamata,3438.158,1783.99,Extinct in the Wild
Theory upon,Aves,Carnivora,1774.997,2632.65,Endangered
Behind get,Amphibia,Rodentia,4234.712,1669.0,Least Concern
Imagine again,Actinopterygii,Rodentia,1350.761,2589.58,Critically Endangered
Executive could,Amphibia,Carnivora,2398.46,1036.61,Near Threatened
Daughter old,Reptilia,Primates,1318.31,402.61,Near Threatened
Concern choice,Actinopterygii,Primates,4965.096,2234.64,Least Concern
Break body,Reptilia,Carnivora,1126.315,2795.37,Endangered
Wonder need,Actinopterygii,Anura,1091.245,1229.25,Least Concern
Which goal,Actinopterygii,Passeriformes,830.288,710.74,Endangered
During degree,Actinopterygii,Carnivora,4991.596,1970.75,Endangered
Dark game,Reptilia,Passeriformes,3043.839,2748.54,Least Concern
Evening response,Mammalia,Rodentia,2430.417,1134.55,Near Threatened
Book take,Actinopterygii,Carnivora,2645.573,311.4,Endangered
Air whom,Amphibia,Passeriformes,3733.492,2612.68,Critically Endangered
Card great,Amphibia,Squamata,3000.886,414.09,Endangered
Wonder final,Reptilia,Squamata,1539.153,2232.95,Critically Endangered
Relationship stock,Reptilia,Primates,1307.055,2894.12,Endangered
Story hour,Actinopterygii,Squamata,2184.414,111.5,Least Concern
Responsibility past,Mammalia,Primates,3228.406,1053.09,Critically Endangered
Sell their,Aves,Carnivora,4389.463,312.5,Endangered
Writer film,Amphibia,Anura,2487.359,137.85,Near Threatened
Benefit for,Actinopterygii,Anura,1715.853,2972.8,Endangered
Moment mouth,Mammalia,Rodentia,3429.879,1016.41,Near Threatened
Story stage,Amphibia,Primates,2600.746,521.99,Endangered
Arm democratic,Actinopterygii,Rodentia,1266.554,2010.24,Extinct in the Wild
Usually central,Amphibia,Carnivora,2362.725,1957.84,Near Threatened
Third various,Actinopterygii,Primates,224.919,2598.15,Vulnerable
Way rise,Amphibia,Carnivora,3101.074,2804.08,Critically Endangered
Enough half,Actinopterygii,Squamata,1579.918,2547.86,Critically Endangered
Also ago,Mammalia,Passeriformes,679.028,2420.51,Least Concern
Discussion smile,Aves,Carnivora,3709.083,2121.7,Vulnerable
Order individual,Aves,Rodentia,1478.273,1546.81,Endangered
Share me,Actinopterygii,Passeriformes,3287.437,2913.71,Endangered
Face seat,Aves,Carnivora,4273.489,1647.95,Critically Endangered
Evening hand,Amphibia,Passeriformes,3674.189,840.98,Endangered
Avoid wife,Amphibia,Squamata,2800.413,1349.77,Vulnerable
Wide development,Aves,Rodentia,2841.767,2944.48,Least Concern
Increase significant,Amphibia,Carnivora,4547.946,1377.76,Near Threatened
Accept identify,Mammalia,Squamata,1885.528,2140.34,Vulnerable
By easy,Amphibia,Squamata,3109.987,2086.62,Extinct in the Wild
Degree be,Actinopterygii,Squamata,1599.605,2003.23,Least Concern
Value within,Actinopterygii,Rodentia,921.646,1118.74,Vulnerable
Turn about,Aves,Carnivora,4309.723,1658.24,Near Threatened
Notice son,Amphibia,Passeriformes,4927.739,1834.44,Extinct in the Wild
Window cover,Actinopterygii,Anura,4496.161,1507.75,Near Threatened
But black,Aves,Primates,4317.666,845.91,Critically Endangered
Step something,Amphibia,Squamata,3984.994,1260.75,Near Threatened
Just rise,Aves,Passeriformes,2204.233,2013.85,Near Threatened
Determine heart,Mammalia,Anura,2940.323,1388.87,Endangered
Ago theory,Actinopterygii,Anura,3947.534,1959.66,Endangered
Girl office,Mammalia,Squamata,2024.913,910.03,Near Threatened
National within,Reptilia,Primates,4135.623,822.91,Least Concern
Also understand,Mammalia,Rodentia,603.804,755.34,Extinct in the Wild
Picture value,Aves,Rodentia,3804.297,997.24,Vulnerable
Choose still,Mammalia,Rodentia,3968.622,2940.58,Endangered
Sign do,Aves,Passeriformes,3571.186,2670.51,Critically Endangered
In drive,Actinopterygii,Rodentia,4600.619,1562.4,Extinct in the Wild
Expert majority,Mammalia,Rodentia,1207.221,1153.77,Vulnerable
Against college,Actinopterygii,Primates,1356.01,1234.44,Extinct in the Wild
Cut decision,Mammalia,Primates,3099.538,2567.81,Endangered
Enough staff,Actinopterygii,Primates,2309.269,1845.44,Vulnerable
Buy different,Mammalia,Rodentia,1928.12,2225.14,Least Concern
Rule cost,Amphibia,Anura,2987.985,2163.5,Endangered
Audience theory,Mammalia,Carnivora,1014.082,2136.34,Extinct in the Wild
Perhaps local,Actinopterygii,Rodentia,1869.217,2877.64,Near Threatened
Again or,Actinopterygii,Squamata,1355.086,2476.21,Extinct in the Wild
Mission property,Reptilia,Primates,2455.748,802.11,Extinct in the Wild
Bed indeed,Mammalia,Squamata,779.754,128.66,Critically Endangered
About season,Mammalia,Carnivora,1487.425,2125.71,Extinct in the Wild
Congress account,Reptilia,Rodentia,1767.129,1267.33,Least Concern
Government leader,Actinopterygii,Carnivora,3414.403,2634.39,Extinct in the Wild
Information eat,Mammalia,Carnivora,413.145,654.96,Extinct in the Wild
Read trial,Actinopterygii,Anura,4075.881,286.6,Endangered
Condition by,Actinopterygii,Carnivora,4242.105,2018.12,Critically Endangered
Leader exactly,Aves,Primates,2729.419,2782.68,Endangered
Town past,Amphibia,Rodentia,4101.317,1116.21,Least Concern
Authority face,Reptilia,Primates,2437.385,74.67,Vulnerable
Less others,Reptilia,Passeriformes,3908.624,1201.04,Critically Endangered
Detail father,Amphibia,Primates,4301.083,1294.44,Least Concern
Science international,Mammalia,Primates,308.006,95.18,Extinct in the Wild
List language,Mammalia,Squamata,2418.587,2878.79,Critically Endangered
Age small,Aves,Carnivora,613.148,2964.98,Endangered
Few employee,Reptilia,Carnivora,707.988,2928.55,Least Concern
About speech,Amphibia,Passeriformes,4707.704,2265.82,Extinct in the Wild
Film born,Reptilia,Primates,4343.119,1527.28,Critically Endangered
Bag training,Actinopterygii,Carnivora,4725.293,718.03,Least Concern
Nothing rate,Actinopterygii,Anura,3551.818,532.1,Least Concern
Including to,Actinopterygii,Anura,2541.581,1875.29,Extinct in the Wild
Develop read,Aves,Anura,4269.642,1031.1,Critically Endangered
Western drive,Actinopterygii,Primates,2856.296,451.28,Vulnerable
Exactly name,Reptilia,Squamata,308.917,1886.08,Critically Endangered
Nature do,Aves,Passeriformes,4718.156,2841.16,Critically Endangered
Stock member,Actinopterygii,Primates,4007.109,2635.33,Endangered
Wind friend,Aves,Squamata,438.045,2927.84,Critically Endangered
One for,Reptilia,Primates,4769.158,2791.11,Vulnerable
Road support,Actinopterygii,Carnivora,4710.092,740.31,Extinct in the Wild
Difficult large,Aves,Rodentia,4407.475,2879.17,Vulnerable
Already probably,Mammalia,Anura,3852.972,1888.76,Near Threatened
Western arrive,Mammalia,Anura,3095.485,1540.81,Endangered
Car run,Actinopterygii,Rodentia,413.212,904.58,Critically Endangered
Trip though,Amphibia,Primates,846.674,355.93,Least Concern
Camera station,Amphibia,Rodentia,2016.269,2232.36,Least Concern
Area firm,Mammalia,Primates,2094.262,2780.27,Critically Endangered
Million reflect,Aves,Primates,1322.84,222.92,Near Threatened
Purpose attorney,Mammalia,Carnivora,2476.284,169.32,Endangered
Back consider,Mammalia,Rodentia,1891.997,2954.74,Endangered
Different tough,Mammalia,Passeriformes,3126.231,2906.27,Least Concern
Player possible,Actinopterygii,Anura,3505.719,2343.36,Extinct in the Wild
Four continue,Reptilia,Primates,2104.33,2364.85,Critically Endangered
Career for,Amphibia,Carnivora,1525.922,106.66,Least Concern
Stop task,Actinopterygii,Rodentia,1441.361,755.03,Near Threatened
Away social,Aves,Rodentia,757.981,437.24,Least Concern
At process,Aves,Anura,4120.161,2011.76,Critically Endangered
After race,Actinopterygii,Carnivora,3798.767,1268.59,Vulnerable
Speech clear,Mammalia,Anura,3504.479,1821.29,Extinct in the Wild
Wide range,Reptilia,Passeriformes,4380.764,1360.88,Vulnerable
Walk eye,Reptilia,Primates,2446.968,1645.79,Vulnerable
Stage agreement,Actinopterygii,Carnivora,4853.636,706.29,Near Threatened
Poor you,Amphibia,Squamata,238.056,730.77,Vulnerable
Base positive,Amphibia,Rodentia,1590.566,2842.26,Near Threatened
Huge official,Reptilia,Anura,2519.468,1849.75,Vulnerable
Animal consumer,Reptilia,Rodentia,555.104,2061.46,Critically Endangered
Night federal,Reptilia,Carnivora,1061.821,2251.78,Critically Endangered
Play rate,Reptilia,Passeriformes,3992.799,1379.98,Near Threatened
Gun administration,Reptilia,Squamata,4140.345,304.36,Critically Endangered
First capital,Mammalia,Passeriformes,799.627,134.13,Critically Endangered
Action one,Mammalia,Primates,2336.724,314.3,Endangered
Food develop,Aves,Squamata,1763.971,827.27,Extinct in the Wild
Man our,Actinopterygii,Primates,4481.882,1170.51,Endangered
Different one,Mammalia,Anura,353.394,794.13,Critically Endangered
Let bag,Aves,Squamata,1252.829,1040.05,Near Threatened
Add door,Mammalia,Primates,3628.659,2008.75,Near Threatened
They process,Aves,Carnivora,4479.624,1304.2,Extinct in the Wild
Back pretty,Actinopterygii,Carnivora,2376.487,1996.48,Near Threatened
Attorney fish,Actinopterygii,Carnivora,3062.19,47.92,Least Concern
Inside with,Aves,Anura,2652.561,2894.16,Endangered
She executive,Mammalia,Rodentia,159.904,1737.97,Critically Endangered
Visit want,Actinopterygii,Carnivora,2550.463,1614.73,Vulnerable
Meeting much,Mammalia,Rodentia,4596.363,2469.08,Vulnerable
My according,Mammalia,Passeriformes,2157.783,1451.04,Vulnerable
She stock,Mammalia,Anura,2016.701,596.37,Extinct in the Wild
Really indicate,Mammalia,Carnivora,2149.046,1613.49,Near Threatened
View agency,Reptilia,Rodentia,4461.637,328.0,Critically Endangered
Only no,Mammalia,Rodentia,1183.313,1697.3,Least Concern
Huge yes,Mammalia,Rodentia,311.356,877.35,Endangered
Last glass,Mammalia,Anura,3670.051,2235.76,Endangered
Window sometimes,Mammalia,Anura,2899.354,288.55,Endangered
Anyone lawyer,Aves,Anura,462.208,2366.96,Vulnerable
Mind star,Aves,Carnivora,3488.444,2785.22,Endangered
Term positive,Mammalia,Passeriformes,254.066,455.8,Critically Endangered
Body sell,Actinopterygii,Squamata,504.235,2041.68,Near Threatened
Eat central,Mammalia,Passeriformes,691.723,1118.35,Near Threatened
Value need,Actinopterygii,Carnivora,4736.668,2939.48,Critically Endangered
Participant fund,Aves,Primates,4264.3,731.7,Endangered
Opportunity total,Mammalia,Rodentia,1918.353,1015.03,Least Concern
Floor act,Amphibia,Anura,1406.862,813.19,Extinct in the Wild
Make most,Reptilia,Squamata,694.425,250.77,Endangered
Movement response,Aves,Squamata,3190.711,2068.25,Near Threatened
Factor know,Mammalia,Anura,3942.117,1875.42,Critically Endangered
Like if,Aves,Squamata,3225.825,636.59,Vulnerable
Continue fish,Mammalia,Anura,430.967,2027.82,Extinct in the Wild
Product various,Aves,Primates,2965.545,1108.27,Endangered
Coach shake,Reptilia,Squamata,4703.306,2239.99,Near Threatened
West office,Amphibia,Passeriformes,2436.312,758.77,Vulnerable
Name pick,Aves,Primates,4784.781,2105.16,Vulnerable
Left institution,Amphibia,Squamata,1267.266,2103.0,Near Threatened
Smile despite,Amphibia,Rodentia,4395.377,2429.66,Extinct in the Wild
Necessary value,Amphibia,Rodentia,3023.697,1263.35,Critically Endangered
Financial third,Mammalia,Passeriformes,4604.409,686.68,Extinct in the Wild
Kind commercial,Actinopterygii,Primates,3925.811,2106.75,Least Concern
Article court,Mammalia,Primates,2418.741,2613.72,Vulnerable
Office order,Reptilia,Passeriformes,2510.46,1306.5,Critically Endangered
Late artist,Amphibia,Passeriformes,1507.03,784.85,Least Concern
You cold,Actinopterygii,Carnivora,1698.977,2569.21,Near Threatened
Item weight,Mammalia,Passeriformes,107.915,1515.34,Critically Endangered
Produce author,Amphibia,Carnivora,4716.768,188.02,Endangered
Any hit,Actinopterygii,Squamata,4999.555,1591.53,Least Concern
Shake suddenly,Actinopterygii,Anura,4669.501,1332.56,Near Threatened
Star key,Aves,Primates,2254.623,2659.8,Extinct in the Wild
North himself,Aves,Carnivora,2852.333,976.91,Endangered
Town grow,Amphibia,Anura,3585.364,2260.93,Endangered
Section season,Amphibia,Anura,2093.012,2998.02,Endangered
Everybody I,Aves,Primates,725.56,1452.84,Near Threatened
Each smile,Amphibia,Carnivora,2530.486,86.9,Near Threatened
Require grow,Aves,Squamata,2912.707,2299.03,Near Threatened
Keep because,Mammalia,Anura,3644.931,1545.91,Critically Endangered
Music mission,Mammalia,Squamata,4882.402,1761.89,Least Concern
Field cup,Amphibia,Rodentia,3264.763,2491.68,Extinct in the Wild
Different sort,Aves,Rodentia,4245.978,905.14,Endangered
Present word,Mammalia,Squamata,3616.056,1883.02,Least Concern
Attorney good,Actinopterygii,Carnivora,1322.883,1631.79,Extinct in the Wild
Sell skin,Aves,Passeriformes,3377.743,2931.76,Extinct in the Wild
Great create,Mammalia,Squamata,3499.422,869.74,Critically Endangered
Bit network,Aves,Carnivora,3085.55,2791.79,Endangered
Base firm,Reptilia,Rodentia,3300.222,1718.43,Vulnerable
Garden executive,Actinopterygii,Rodentia,4818.048,1322.15,Least Concern
This its,Actinopterygii,Anura,3846.482,1327.68,Vulnerable
Lawyer thousand,Mammalia,Rodentia,1772.169,620.41,Least Concern
Put we,Reptilia,Anura,913.211,471.84,Endangered
Plan truth,Mammalia,Passeriformes,2611.277,2925.24,Least Concern
Study development,Aves,Primates,3691.591,2861.14,Vulnerable
Heavy continue,Aves,Rodentia,1710.981,169.77,Near Threatened
After eight,Aves,Rodentia,2609.227,2873.74,Extinct in the Wild
Course girl,Reptilia,Rodentia,2176.671,1052.73,Least Concern
Arm stay,Amphibia,Passeriformes,3005.32,2235.7,Least Concern
Tell pressure,Aves,Carnivora,3454.074,1666.62,Extinct in the Wild
Camera front,Aves,Passeriformes,2464.172,862.08,Near Threatened
Contain entire,Actinopterygii,Squamata,1136.319,705.64,Vulnerable
Measure defense,Aves,Passeriformes,4268.921,2719.5,Least Concern
Work foreign,Mammalia,Anura,1119.324,1443.27,Extinct in the Wild
Within practice,Reptilia,Primates,1839.913,636.09,Extinct in the Wild
Add series,Amphibia,Carnivora,4578.336,472.94,Least Concern
Investment standard,Actinopterygii,Rodentia,1246.325,1080.64,Near Threatened
Own suddenly,Reptilia,Rodentia,2230.502,2514.6,Endangered
Reality something,Reptilia,Rodentia,4163.125,804.58,Vulnerable
The whatever,Mammalia,Rodentia,2835.015,1988.04,Critically Endangered
Later recognize,Actinopterygii,Carnivora,1957.361,1328.19,Extinct in the Wild
Smile new,Actinopterygii,Squamata,710.124,922.0,Critically Endangered
Treat factor,Aves,Primates,3882.942,2191.11,Critically Endangered
Catch brother,Aves,Passeriformes,1848.87,489.01,Critically Endangered
Work scientist,Actinopterygii,Passeriformes,2902.364,1311.63,Vulnerable
Make only,Amphibia,Primates,695.534,2216.14,Least Concern
Evening by,Reptilia,Anura,3448.441,2673.14,Critically Endangered
Moment else,Amphibia,Carnivora,373.997,2310.77,Critically Endangered
Throw quality,Reptilia,Primates,2635.681,806.94,Endangered
Structure food,Actinopterygii,Anura,4220.004,1433.79,Least Concern
Nation throw,Aves,Anura,3541.007,2701.27,Critically Endangered
A store,Mammalia,Anura,4787.494,2116.04,Vulnerable
Position heavy,Aves,Squamata,3529.575,2747.12,Vulnerable
Work outside,Amphibia,Rodentia,2024.053,794.13,Least Concern
Election public,Mammalia,Carnivora,2819.732,1135.87,Near Threatened
Above though,Aves,Primates,72.725,2107.07,Critically Endangered
Yes dinner,Amphibia,Squamata,243.033,1564.13,Extinct in the Wild
Scientist consider,Reptilia,Passeriformes,3716.799,2235.25,Critically Endangered
Full pay,Amphibia,Primates,3675.282,940.58,Endangered
Learn owner,Actinopterygii,Carnivora,4185.449,2645.34,Vulnerable
Into real,Amphibia,Carnivora,1232.403,1076.56,Near Threatened
Service student,Mammalia,Passeriformes,2227.005,336.57,Vulnerable
Design see,Actinopterygii,Squamata,1615.313,46.17,Least Concern
Writer time,Amphibia,Passeriformes,49.657,63.24,Vulnerable
Film back,Aves,Squamata,2288.143,2573.1,Extinct in the Wild
Prove accept,Mammalia,Rodentia,2323.523,408.29,Critically Endangered
Run fire,Aves,Primates,4051.626,787.1,Near Threatened
Threat community,Actinopterygii,Carnivora,4699.95,320.32,Near Threatened
Happen manage,Amphibia,Anura,4565.242,831.5,Near Threatened
Serious success,Actinopterygii,Squamata,2991.788,668.08,Near Threatened
Enough political,Mammalia,Carnivora,4038.147,1731.26,Vulnerable
Black start,Aves,Primates,1010.165,1729.34,Vulnerable
Claim believe,Reptilia,Passeriformes,1904.265,1501.78,Endangered
Their bar,Aves,Rodentia,1557.027,520.6,Extinct in the Wild
Enjoy day,Actinopterygii,Primates,1328.595,1419.65,Vulnerable
Test Congress,Actinopterygii,Passeriformes,2404.874,1176.16,Endangered
Drug tend,Reptilia,Rodentia,4583.573,2446.12,Vulnerable
Former floor,Actinopterygii,Carnivora,4934.581,2283.73,Near Threatened
Hold executive,Amphibia,Rodentia,2950.174,139.58,Vulnerable
Allow building,Reptilia,Carnivora,4308.019,2822.98,Least Concern
Consumer young,Mammalia,Anura,2205.227,2947.76,Vulnerable
Save state,Reptilia,Passeriformes,3154.192,2447.91,Near Threatened
Support collection,Reptilia,Carnivora,63.654,2511.23,Vulnerable
Only serious,Mammalia,Passeriformes,1637.002,1409.07,Near Threatened
House second,Actinopterygii,Rodentia,1506.242,1734.69,Near Threatened
Scientist fact,Reptilia,Passeriformes,2459.403,834.54,Critically Endangered
How country,Actinopterygii,Passeriformes,4631.791,1639.86,Extinct in the Wild
Design leader,Amphibia,Rodentia,1018.032,2106.37,Endangered
Especially far,Mammalia,Squamata,780.167,2608.59,Near Threatened
After past,Mammalia,Passeriformes,2041.658,2197.97,Vulnerable
Speak though,Actinopterygii,Passeriformes,2697.536,2539.71,Near Threatened
Tree name,Amphibia,Rodentia,824.188,441.2,Least Concern
Still entire,Aves,Anura,4459.296,951.02,Vulnerable
Number on,Aves,Primates,1756.357,1166.62,Extinct in the Wild
Thus form,Aves,Anura,4861.85,2112.03,Extinct in the Wild
Mission bill,Aves,Passeriformes,4999.313,2370.68,Vulnerable
Job growth,Reptilia,Anura,3336.831,1686.63,Near Threatened
Next add,Aves,Carnivora,3445.756,2083.91,Near Threatened
Against today,Mammalia,Anura,1118.998,2727.86,Extinct in the Wild
Mission result,Amphibia,Rodentia,775.141,8.75,Extinct in the Wild
You wide,Reptilia,Passeriformes,932.511,2770.57,Critically Endangered
Finish paper,Aves,Passeriformes,2621.795,74.72,Least Concern
Myself land,Mammalia,Squamata,2436.323,2710.56,Endangered
Oil while,Reptilia,Passeriformes,4666.235,1709.22,Near Threatened
Concern opportunity,Mammalia,Passeriformes,4407.45,624.45,Near Threatened
Available seat,Reptilia,Rodentia,320.857,1375.67,Endangered
There health,Actinopterygii,Anura,1421.963,1860.02,Vulnerable
This hear,Mammalia,Primates,2444.96,1602.7,Extinct in the Wild
Try animal,Reptilia,Carnivora,2954.812,1580.33,Extinct in the Wild
Computer huge,Reptilia,Squamata,1357.261,732.01,Least Concern
Fly theory,Mammalia,Anura,4297.383,2085.75,Critically Endangered
Participant guess,Amphibia,Carnivora,2883.673,1969.35,Extinct in the Wild
Wonder pretty,Aves,Anura,4241.857,2200.35,Vulnerable
Market left,Mammalia,Primates,2036.987,1082.23,Least Concern
Sometimes bag,Mammalia,Squamata,1895.005,422.05,Near Threatened
Only simply,Actinopterygii,Passeriformes,2706.008,2643.47,Endangered
Letter begin,Actinopterygii,Primates,808.776,2379.91,Endangered
Training rate,Aves,Carnivora,3323.793,1268.48,Vulnerable
People plan,Actinopterygii,Carnivora,932.336,1197.49,Least Concern
Force care,Reptilia,Passeriformes,1458.895,940.75,Vulnerable
Suggest item,Reptilia,Primates,4593.375,116.25,Vulnerable
Bit peace,Mammalia,Carnivora,3675.327,489.51,Endangered
History behind,Reptilia,Rodentia,820.133,2418.58,Extinct in the Wild
Sing career,Aves,Passeriformes,3813.776,1504.3,Critically Endangered
Another leave,Aves,Squamata,2259.45,1428.21,Extinct in the Wild
Sport against,Mammalia,Carnivora,34.972,854.54,Vulnerable
Sea however,Actinopterygii,Carnivora,3351.958,2881.76,Extinct in the Wild
Them report,Reptilia,Squamata,4242.32,892.6,Vulnerable
Behind day,Mammalia,Squamata,2206.734,2866.52,Critically Endangered
Value trade,Reptilia,Carnivora,4922.283,226.52,Least Concern
Serve guy,Amphibia,Passeriformes,4829.149,736.1,Vulnerable
