species,class,order,weight_kg,length_cm,conservation_status
Teacher certain,Actinopterygii,Carnivora,1908.277,2.17,Least Concern
Candidate grow,Aves,Passeriformes,845.928,511.74,Critically Endangered
Ground finally,Mammalia,Anura,4847.738,1214.01,Endangered
Want member,Aves,Carnivora,1713.76,797.53,Critically Endangered
Executive write,Mammalia,Anura,4115.379,1209.04,Endangered
Thousand cultural,Aves,Carnivora,1007.487,235.44,Least Concern
Very bag,Aves,Anura,1632.501,655.32,Least Concern
Miss particular,Actinopterygii,Squamata,4194.963,332.24,Endangered
Hard since,Mammalia,Rodentia,514.519,749.47,Near Threatened
Coach church,Actinopterygii,Rodentia,3997.04,1033.02,Vulnerable
Say seven,Amphibia,Passeriformes,1566.099,50.4,Least Concern
Tough west,Reptilia,Anura,2214.671,397.47,Least Concern
Yeah skill,Mammalia,Anura,25.664,293.67,Vulnerable
These report,Aves,Squamata,2408.277,496.92,Endangered
Foot economy,Mammalia,Squamata,1063.679,1108.04,Least Concern
Write own,Mammalia,Primates,1729.016,2588.98,Critically Endangered
Friend just,Reptilia,Primates,4884.918,2607.2,Least Concern
Do without,Actinopterygii,Anura,307.614,1652.36,Least Concern
Green maybe,Reptilia,Squamata,2689.079,2891.49,Critically Endangered
Smile interest,Mammalia,Passeriformes,1079.84,1371.14,Endangered
Interview my,Actinopterygii,Rodentia,2902.564,1665.5,Critically Endangered
Out he,Amphibia,Passeriformes,2065.301,524.31,Vulnerable
Position eight,Aves,Squamata,136.347,1026.43,Vulnerable
Ball from,Actinopterygii,Carnivora,3770.444,2042.52,Critically Endangered
Support industry,Aves,Carnivora,4434.786,1140.14,Vulnerable
Policy early,Mammalia,Squamata,3304.333,1039.23,Endangered
They skin,Aves,Squamata,1260.613,137.44,Vulnerable
Along when,Actinopterygii,Carnivora,1706.092,346.29,Extinct in the Wild
Worker standard,Aves,Rodentia,2664.795,2308.45,Extinct in the Wild
Appear opportunity,Mammalia,Carnivora,3073.249,1670.26,Near Threatened
Unit star,Amphibia,Squamata,2786.076,501.88,Extinct in the Wild
Defense size,Mammalia,Passeriformes,3403.473,1729.82,Near Threatened
Gun defense,Amphibia,Anura,4788.343,1920.06,Critically Endangered
Address back,Actinopterygii,Carnivora,4082.396,1083.42,Critically Endangered
Number true,Actinopterygii,Rodentia,3284.977,1909.77,Extinct in the Wild
Gas star,Actinopterygii,Anura,3393.45,2870.37,Extinct in the Wild
Wrong worker,Aves,Rodentia,508.834,2831.03,Endangered
Main reach,Mammalia,Squamata,3699.309,1036.14,Extinct in the Wild
American large,Actinopterygii,Passeriformes,4850.058,26.76,Vulnerable
Return audience,Reptilia,Squamata,4375.689,644.33,Critically Endangered
Call moment,Reptilia,Primates,2446.305,2401.32,Extinct in the Wild
Western read,Amphibia,Rodentia,1039.953,1772.41,Endangered
Organization discover,Actinopterygii,Squamata,1793.351,1744.64,Critically Endangered
Partner apply,Actinopterygii,Squamata,3614.129,2776.88,Extinct in the Wild
Determine its,Mammalia,Rodentia,2602.885,539.43,Least Concern
Natural shake,Mammalia,Passeriformes,995.896,1791.41,Least Concern
Change edge,Actinopterygii,Carnivora,3501.861,595.36,Endangered
Take successful,Mammalia,Squamata,4651.298,2689.04,Endangered
Group between,Amphibia,Squamata,279.829,2365.16,Vulnerable
Person sort,Mammalia,Squamata,2309.571,1343.11,Extinct in the Wild
Movie marriage,Actinopterygii,Carnivora,2275.28,2230.91,Endangered
Catch film,Actinopterygii,Anura,4182.897,807.03,Extinct in the Wild
Day six,Actinopterygii,Carnivora,1210.468,2585.17,Near Threatened
Security themselves,Aves,Rodentia,344.711,1864.83,Least Concern
Meeting decision,Aves,Primates,162.178,237.41,Critically Endangered
Exactly leader,Mammalia,Squamata,2952.115,1529.43,Critically Endangered
Federal it,Amphibia,Passeriformes,311.252,1389.89,Endangered
Amount pay,Actinopterygii,Primates,285.045,1906.0,Endangered
Only catch,Mammalia,Carnivora,4111.002,1208.67,Endangered
Certain campaign,Actinopterygii,Rodentia,4006.398,877.41,Near Threatened
Soldier how,Actinopterygii,Primates,3662.389,35.46,Least Concern
Congress teacher,Aves,Anura,999.195,275.84,Endangered
Sister three,Amphibia,Passeriformes,1990.018,2268.64,Extinct in the Wild
Amount late,Actinopterygii,Carnivora,1538.763,2512.83,Extinct in the Wild
Public hotel,Aves,Rodentia,1734.589,2949.05,Vulnerable
Pay many,Reptilia,Passeriformes,1964.347,641.91,Critically Endangered
Mouth until,Amphibia,Rodentia,4378.319,1960.79,Near Threatened
Others usually,Aves,Passeriformes,4611.141,2378.92,Near Threatened
Fish record,Mammalia,Primates,719.772,1921.49,Critically Endangered
Network morning,Actinopterygii,Rodentia,1105.785,1503.93,Endangered
Available add,Actinopterygii,Primates,2977.885,822.44,Extinct in the Wild
Issue think,Reptilia,Squamata,3319.518,2725.01,Least Concern
Think speak,Mammalia,Primates,1737.53,1612.84,Endangered
Wrong real,Amphibia,Carnivora,3271.854,794.02,Endangered
Language stage,Mammalia,Carnivora,2287.783,337.78,Least Concern
Someone across,Mammalia,Squamata,45.394,1299.17,Least Concern
Third cut,Actinopterygii,Squamata,4414.768,2761.6,Critically Endangered
Good forward,Aves,Passeriformes,4537.264,2652.49,Endangered
Amount southern,Actinopterygii,Carnivora,4558.547,1884.34,Extinct in the Wild
Receive he,Mammalia,Rodentia,1571.775,1548.03,Vulnerable
Personal century,Mammalia,Anura,2848.568,1067.15,Critically Endangered
Small quickly,Amphibia,Carnivora,357.22,1234.16,Vulnerable
Class when,Mammalia,Primates,1134.798,1784.6,Endangered
Contain large,Amphibia,Passeriformes,2942.024,236.9,Extinct in the Wild
Window source,Mammalia,Carnivora,3853.202,1636.69,Vulnerable
General any,Amphibia,Primates,1160.584,2540.63,Endangered
Dark simply,Aves,Primates,3648.444,928.93,Near Threatened
Truth blue,Actinopterygii,Passeriformes,3877.297,1905.89,Critically Endangered
Risk certain,Aves,Rodentia,187.759,50.58,Critically Endangered
Sing eye,Aves,Primates,1093.1,572.65,Endangered
Foreign coach,Actinopterygii,Primates,4395.969,139.62,Extinct in the Wild
News drop,Aves,Squamata,1630.54,2297.01,Endangered
Practice late,Reptilia,Squamata,4181.99,2246.04,Endangered
Enter leg,Amphibia,Anura,252.758,1992.7,Least Concern
Partner finally,Aves,Anura,4993.884,2159.96,Extinct in the Wild
Conference apply,Actinopterygii,Carnivora,1976.251,2748.71,Least Concern
Imagine her,Reptilia,Anura,4899.876,1694.23,Least Concern
Imagine body,Amphibia,Squamata,3166.423,1154.36,Vulnerable
Specific prepare,Aves,Primates,1160.668,1417.47,Extinct in the Wild
Cut analysis,Reptilia,Rodentia,970.302,1508.3,Least Concern
Former hundred,Actinopterygii,Passeriformes,1502.123,1054.99,Critically Endangered
Common strategy,Amphibia,Primates,1851.617,217.16,Extinct in the Wild
Event picture,Aves,Carnivora,1275.385,2466.89,Extinct in the Wild
Deal build,Amphibia,Passeriformes,761.547,179.61,Endangered
Relate bank,Reptilia,Rodentia,3463.772,436.7,Near Threatened
Able dark,Reptilia,Passeriformes,3281.132,2985.28,Vulnerable
Not step,Amphibia,Passeriformes,4669.185,2434.67,Critically Endangered
Seven hear,Aves,Passeriformes,2384.537,175.28,Near Threatened
Again same,Aves,Squamata,4550.859,597.69,Endangered
Take series,Mammalia,Rodentia,4577.146,2923.68,Near Threatened
Sit get,Reptilia,Passeriformes,4760.133,263.26,Near Threatened
Standard executive,Amphibia,Primates,4512.489,717.69,Critically Endangered
Year let,Aves,Squamata,3337.64,803.69,Extinct in the Wild
Live hospital,Actinopterygii,Carnivora,1148.675,367.6,Endangered
Able into,Reptilia,Primates,4799.369,1725.11,Extinct in the Wild
Various billion,Amphibia,Rodentia,1382.984,2323.72,Near Threatened
Commercial sometimes,Amphibia,Primates,4453.278,2184.93,Vulnerable
Data store,Aves,Carnivora,3329.436,2357.44,Vulnerable
Continue close,Reptilia,Anura,4293.789,1938.34,Least Concern
However degree,Actinopterygii,Anura,830.779,1593.33,Vulnerable
Class yes,Aves,Passeriformes,4606.71,478.09,Extinct in the Wild
Others test,Mammalia,Squamata,2459.69,2026.19,Vulnerable
Can or,Amphibia,Squamata,2085.069,1463.76,Critically Endangered
Or church,Amphibia,Primates,3039.488,178.81,Extinct in the Wild
Service how,Mammalia,Squamata,1254.6,2225.25,Endangered
Give such,Amphibia,Squamata,271.761,1617.41,Least Concern
Point raise,Aves,Anura,2928.169,2659.53,Endangered
Interest with,Mammalia,Squamata,4842.803,846.95,Vulnerable
Glass feeling,Actinopterygii,Squamata,1705.607,1173.39,Extinct in the Wild
Center education,Aves,Passeriformes,431.171,698.6,Extinct in the Wild
Else movie,Actinopterygii,Passeriformes,1555.636,2683.54,Vulnerable
Participant reality,Mammalia,Carnivora,4870.052,1945.74,Extinct in the Wild
Large within,Actinopterygii,Anura,1206.421,2137.28,Extinct in the Wild
Authority open,Reptilia,Rodentia,972.672,1521.1,Endangered
Mr improve,Mammalia,Primates,895.503,358.29,Critically Endangered
Nothing decide,Amphibia,Squamata,738.633,360.6,Extinct in the Wild
Should rise,Reptilia,Squamata,1571.498,48.3,Extinct in the Wild
Appear public,Reptilia,Passeriformes,2752.387,835.0,Critically Endangered
Drop wait,Reptilia,Passeriformes,993.237,381.05,Extinct in the Wild
Until seat,Amphibia,Passeriformes,4345.265,331.75,Vulnerable
Serve executive,Reptilia,Passeriformes,4794.617,2385.06,Endangered
Center account,Actinopterygii,Passeriformes,3032.881,2117.76,Endangered
Institution show,Actinopterygii,Primates,1394.401,2396.73,Critically Endangered
Every fly,Mammalia,Carnivora,3398.397,829.54,Vulnerable
Resource decade,Amphibia,Passeriformes,1759.721,590.3,Vulnerable
More small,Reptilia,Passeriformes,3899.781,1390.08,Extinct in the Wild
Be drop,Reptilia,Carnivora,568.615,283.56,Vulnerable
Among production,Amphibia,Squamata,968.665,1821.42,Critically Endangered
Center total,Amphibia,Squamata,2158.299,112.99,Critically Endangered
Performance term,Aves,Passeriformes,4107.736,162.6,Vulnerable
Another argue,Reptilia,Rodentia,1079.677,856.33,Critically Endangered
Compare drive,Amphibia,Passeriformes,2085.148,2421.48,Endangered
Mr buy,Reptilia,Squamata,4546.662,1537.33,Critically Endangered
Necessary add,Amphibia,Rodentia,1864.762,615.68,Least Concern
Class think,Amphibia,Carnivora,689.926,2781.04,Vulnerable
Material four,Aves,Passeriformes,1445.122,1889.18,Least Concern
Time be,Amphibia,Anura,1313.376,264.64,Least Concern
Star sound,Mammalia,Rodentia,1285.034,1616.75,Endangered
While together,Amphibia,Anura,200.199,1676.54,Extinct in the Wild
Through available,Amphibia,Rodentia,1879.914,2240.58,Near Threatened
Town difference,Actinopterygii,Rodentia,3361.272,2091.2,Extinct in the Wild
National list,Amphibia,Anura,1292.52,932.24,Endangered
Source table,Actinopterygii,Squamata,3482.862,8.7,Endangered
Data which,Actinopterygii,Anura,3532.633,648.13,Extinct in the Wild
Officer view,Mammalia,Anura,3423.631,2947.39,Endangered
Any cup,Reptilia,Rodentia,4230.57,2874.04,Vulnerable
Water anyone,Reptilia,Passeriformes,3779.631,2803.58,Least Concern
True picture,Amphibia,Rodentia,891.887,2921.24,Endangered
Though draw,Mammalia,Primates,1334.852,367.91,Near Threatened
Computer us,Amphibia,Primates,4405.148,1150.29,Vulnerable
Mind call,Mammalia,Rodentia,69.169,2722.2,Endangered
Environment science,Mammalia,Squamata,1503.252,670.33,Vulnerable
Character floor,Mammalia,Carnivora,3315.061,450.46,Extinct in the Wild
Police visit,Aves,Carnivora,241.835,1116.59,Least Concern
