species,class,order,weight_kg,length_cm,conservation_status
Recognize including,Amphibia,Anura,4342.931,1146.14,Least Concern
Sea environmental,Aves,Passeriformes,115.896,2209.19,Vulnerable
Memory affect,Amphibia,Squamata,946.368,898.2,Endangered
Every drive,Amphibia,Primates,3239.567,1430.45,Endangered
Accept sea,Actinopterygii,Passeriformes,1591.605,283.86,Least Concern
Shake drug,Actinopterygii,Carnivora,4280.286,2373.59,Endangered
Family add,Mammalia,Rodentia,1870.933,2091.11,Least Concern
Parent dog,Amphibia,Squamata,2580.278,2851.55,Least Concern
Among production,Aves,Carnivora,312.857,2715.79,Least Concern
Push less,Reptilia,Passeriformes,2415.377,304.66,Least Concern
Standard smile,Mammalia,Carnivora,3490.54,98.15,Extinct in the Wild
News group,Actinopterygii,Rodentia,1187.708,526.52,Extinct in the Wild
Wind piece,Amphibia,Carnivora,4130.715,2892.06,Near Threatened
But only,Reptilia,Anura,2401.015,1405.76,Vulnerable
Fund beautiful,Reptilia,Rodentia,3380.112,1307.51,Critically Endangered
Yourself contain,Mammalia,Passeriformes,2922.361,2225.51,Endangered
Speak science,Mammalia,Squamata,474.282,2210.08,Near Threatened
Company fear,Actinopterygii,Squamata,2514.587,1037.12,Critically Endangered
