species,class,order,weight_kg,length_cm,conservation_status
Others them,Actinopterygii,Squamata,1323.71,2925.19,Least Concern
Memory according,Mammalia,Squamata,2526.235,1146.21,Least Concern
Foot right,Aves,Rodentia,1966.702,658.99,Near Threatened
Arrive form,Mammalia,Passeriformes,504.518,1763.81,Vulnerable
Improve nearly,Aves,Squamata,220.15,519.81,Vulnerable
Situation effect,Actinopterygii,Squamata,1893.108,117.71,Endangered
Hard question,Amphibia,Anura,766.459,1130.09,Near Threatened
Near data,Actinopterygii,Passeriformes,3643.899,2819.61,Critically Endangered
The bag,Mammalia,Primates,4661.001,291.52,Endangered
Stand none,Reptilia,Rodentia,2737.917,624.06,Extinct in the Wild
High his,Amphibia,Primates,1332.997,375.77,Least Concern
Film rule,Reptilia,Anura,3098.291,2786.75,Least Concern
Unit customer,Mammalia,Anura,2958.587,2323.5,Endangered
Fly day,Actinopterygii,Primates,1635.23,1673.0,Vulnerable
Hear court,Mammalia,Primates,2512.495,2928.64,Near Threatened
Most others,Mammalia,Anura,376.217,921.87,Extinct in the Wild
Gun detail,Actinopterygii,Primates,2377.931,1958.03,Endangered
Blood piece,Actinopterygii,Primates,3307.233,222.45,Vulnerable
By describe,Actinopterygii,Primates,2247.805,1681.94,Extinct in the Wild
Century have,Mammalia,Anura,106.326,1083.3,Vulnerable
Behavior job,Actinopterygii,Anura,346.176,767.72,Extinct in the Wild
Feel send,Mammalia,Passeriformes,2902.178,454.69,Extinct in the Wild
Stock miss,Actinopterygii,Anura,2113.449,2582.74,Near Threatened
Personal decision,Aves,Squamata,293.353,2758.39,Endangered
Term seek,Actinopterygii,Rodentia,616.634,1766.75,Least Concern
Player federal,Aves,Primates,1580.718,1027.46,Extinct in the Wild
Arm lay,Amphibia,Rodentia,1417.326,174.83,Near Threatened
Tax local,Aves,Carnivora,3708.889,464.61,Critically Endangered
Light respond,Mammalia,Carnivora,4146.078,2400.73,Endangered
Test cell,Aves,Anura,2817.741,1996.78,Endangered
Sell once,Aves,Anura,2549.967,932.25,Extinct in the Wild
Best eight,Amphibia,Carnivora,259.911,1230.02,Vulnerable
Result magazine,Aves,Anura,2232.092,1699.92,Near Threatened
Painting can,Aves,Primates,2501.854,828.76,Endangered
Public still,Mammalia,Rodentia,350.865,445.76,Critically Endangered
Last field,Mammalia,Carnivora,3084.059,530.95,Least Concern
Care environmental,Aves,Rodentia,3191.61,1801.4,Near Threatened
Trade ok,Actinopterygii,Squamata,3786.582,2363.48,Extinct in the Wild
Quality year,Reptilia,Squamata,4608.466,2511.99,Extinct in the Wild
Politics every,Reptilia,Squamata,4640.72,2257.28,Vulnerable
View wrong,Aves,Carnivora,989.023,1103.49,Near Threatened
Establish worker,Actinopterygii,Rodentia,2911.311,401.13,Near Threatened
Debate truth,Mammalia,Primates,276.488,1704.35,Endangered
Truth security,Aves,Squamata,2092.452,2325.55,Near Threatened
Pressure serious,Reptilia,Anura,2513.983,1381.29,Near Threatened
You memory,Aves,Rodentia,3238.986,1129.45,Least Concern
Entire tree,Aves,Passeriformes,4483.468,386.71,Extinct in the Wild
Low risk,Actinopterygii,Carnivora,1404.503,2164.25,Vulnerable
Sea different,Mammalia,Squamata,1113.226,2593.68,Extinct in the Wild
Could field,Actinopterygii,Carnivora,320.503,2653.58,Least Concern
Mention here,Aves,Passeriformes,2582.449,2845.38,Near Threatened
Produce or,Aves,Passeriformes,3266.79,2237.32,Vulnerable
Represent boy,Reptilia,Carnivora,3145.842,2709.56,Extinct in the Wild
Ever interesting,Aves,Passeriformes,2004.211,1244.56,Vulnerable
Daughter there,Reptilia,Passeriformes,4973.354,1748.52,Near Threatened
Move sometimes,Actinopterygii,Squamata,2322.751,2115.68,Vulnerable
Fund station,Mammalia,Anura,2168.728,2729.75,Vulnerable
Sport Democrat,Aves,Passeriformes,50.355,501.35,Critically Endangered
Citizen ok,Actinopterygii,Primates,240.643,308.02,Vulnerable
Foreign choose,Reptilia,Carnivora,49.942,1709.24,Critically Endangered
Century the,Reptilia,Squamata,4352.183,875.34,Least Concern
Soldier something,Mammalia,Passeriformes,2688.558,550.4,Endangered
Since yes,Amphibia,Passeriformes,3314.484,1273.88,Least Concern
Event challenge,Aves,Passeriformes,4661.807,240.45,Near Threatened
Recent successful,Mammalia,Squamata,2463.706,1426.65,Critically Endangered
Rather hotel,Amphibia,Passeriformes,3745.016,1289.79,Near Threatened
Society class,Mammalia,Squamata,3679.601,2511.85,Vulnerable
Wide key,Actinopterygii,Primates,3101.645,2364.37,Near Threatened
Western turn,Amphibia,Passeriformes,2311.261,2128.31,Near Threatened
Election ago,Aves,Primates,4206.789,1933.97,Endangered
To we,Mammalia,Carnivora,389.97,1629.81,Critically Endangered
Keep hear,Actinopterygii,Passeriformes,2878.242,721.89,Extinct in the Wild
Space front,Reptilia,Carnivora,3552.496,149.97,Critically Endangered
Turn return,Actinopterygii,Passeriformes,175.592,1654.72,Vulnerable
Coach great,Amphibia,Squamata,3130.672,1635.87,Vulnerable
Arrive space,Mammalia,Rodentia,3372.78,2427.94,Endangered
Political blue,Reptilia,Rodentia,4603.379,56.01,Endangered
Government specific,Reptilia,Rodentia,4608.817,2403.58,Near Threatened
Author use,Actinopterygii,Passeriformes,4840.187,2718.74,Near Threatened
Rest population,Amphibia,Carnivora,4647.279,463.66,Vulnerable
Degree walk,Mammalia,Squamata,1643.34,2925.01,Least Concern
Clearly child,Actinopterygii,Anura,4596.558,1108.16,Vulnerable
Past protect,Aves,Squamata,3864.078,1917.6,Extinct in the Wild
Apply high,Amphibia,Primates,781.175,2004.58,Least Concern
Include appear,Mammalia,Rodentia,3247.12,356.96,Critically Endangered
How whom,Reptilia,Carnivora,2578.002,2491.18,Least Concern
Onto with,Aves,Squamata,3206.307,1711.03,Near Threatened
Item thank,Reptilia,Anura,2866.086,1109.75,Extinct in the Wild
Guy free,Actinopterygii,Passeriformes,154.208,130.47,Vulnerable
Night consider,Reptilia,Rodentia,1066.313,1707.08,Least Concern
From soon,Aves,Anura,705.202,2452.16,Extinct in the Wild
Issue degree,Actinopterygii,Carnivora,2332.45,1009.49,Vulnerable
Around phone,Aves,Primates,2472.271,1989.14,Extinct in the Wild
Thousand compare,Mammalia,Passeriformes,935.787,930.21,Least Concern
Least but,Actinopterygii,Passeriformes,4050.174,2909.87,Near Threatened
Interview seat,Actinopterygii,Rodentia,1896.544,1411.41,Least Concern
Base capital,Actinopterygii,Passeriformes,1570.05,989.74,Endangered
Data recently,Mammalia,Squamata,4104.035,2760.88,Endangered
Son home,Aves,Carnivora,2216.185,2505.35,Vulnerable
Class appear,Aves,Carnivora,521.489,2987.94,Near Threatened
Few across,Aves,Rodentia,2943.056,1203.55,Critically Endangered
World live,Amphibia,Passeriformes,3606.845,274.94,Vulnerable
Buy instead,Amphibia,Squamata,4512.005,350.81,Endangered
Seven tell,Amphibia,Carnivora,4431.049,1016.86,Critically Endangered
Hold bank,Actinopterygii,Squamata,2037.49,1345.09,Vulnerable
Sea evening,Mammalia,Passeriformes,1123.406,2829.11,Endangered
Here action,Amphibia,Carnivora,3006.955,2494.12,Extinct in the Wild
Laugh per,Actinopterygii,Rodentia,3374.216,1280.04,Extinct in the Wild
Fine treatment,Reptilia,Anura,796.694,2076.18,Near Threatened
Move task,Actinopterygii,Anura,3623.062,2218.42,Least Concern
Development president,Reptilia,Anura,3310.588,601.66,Least Concern
Still present,Aves,Carnivora,1191.718,819.01,Endangered
Learn never,Mammalia,Squamata,2881.911,132.07,Vulnerable
Break type,Mammalia,Carnivora,733.767,350.73,Least Concern
Save stock,Mammalia,Carnivora,4064.888,1591.68,Extinct in the Wild
Theory group,Amphibia,Anura,1626.31,1433.81,Least Concern
Heavy science,Amphibia,Squamata,1243.677,2594.19,Vulnerable
Prove perhaps,Reptilia,Carnivora,3640.242,634.81,Near Threatened
Product man,Actinopterygii,Carnivora,354.66,2219.76,Near Threatened
Believe unit,Amphibia,Anura,1721.698,1005.3,Endangered
Industry Congress,Mammalia,Primates,918.462,2194.77,Endangered
In require,Aves,Anura,2586.001,397.99,Extinct in the Wild
Chance consider,Amphibia,Anura,3875.309,2033.42,Critically Endangered
Early television,Actinopterygii,Squamata,2867.755,1331.61,Vulnerable
Glass culture,Mammalia,Rodentia,1031.679,886.93,Least Concern
Whom hard,Aves,Anura,1795.437,413.02,Endangered
Reach he,Mammalia,Carnivora,2155.812,2999.02,Endangered
Until prove,Amphibia,Passeriformes,1910.203,136.91,Endangered
Doctor down,Amphibia,Anura,1331.562,1406.84,Least Concern
Raise maintain,Amphibia,Anura,1082.377,1423.58,Extinct in the Wild
Evidence between,Reptilia,Anura,3451.121,103.51,Least Concern
Allow minute,Mammalia,Rodentia,782.042,1905.33,Least Concern
First color,Reptilia,Passeriformes,1782.793,1227.01,Critically Endangered
Step soon,Actinopterygii,Anura,2404.145,1896.9,Endangered
Allow later,Aves,Primates,1064.755,2631.64,Least Concern
Remember material,Mammalia,Rodentia,680.007,1024.59,Vulnerable
Feeling agent,Amphibia,Rodentia,4231.425,883.97,Vulnerable
Provide main,Aves,Passeriformes,1465.18,387.44,Least Concern
Whose hand,Mammalia,Primates,4254.667,536.7,Critically Endangered
Data beautiful,Aves,Passeriformes,2661.675,1877.57,Least Concern
Worker term,Mammalia,Anura,4993.561,1444.67,Extinct in the Wild
Dinner understand,Reptilia,Passeriformes,4647.827,1111.87,Vulnerable
Film term,Aves,Rodentia,4651.364,405.78,Extinct in the Wild
South build,Actinopterygii,Primates,4876.017,655.44,Least Concern
Identify myself,Aves,Anura,3563.571,1869.52,Near Threatened
Wear build,Aves,Passeriformes,2031.081,1185.26,Critically Endangered
Another avoid,Amphibia,Anura,2943.253,188.41,Near Threatened
Federal event,Reptilia,Carnivora,4478.037,65.15,Least Concern
Set continue,Aves,Anura,2438.983,392.05,Endangered
Improve first,Amphibia,Anura,4196.116,1415.7,Near Threatened
Trouble local,Reptilia,Passeriformes,3615.209,585.12,Near Threatened
Indicate something,Mammalia,Anura,3983.714,327.27,Critically Endangered
Book man,Amphibia,Primates,2020.837,2732.66,Extinct in the Wild
Want ahead,Amphibia,Carnivora,3415.622,470.08,Near Threatened
Knowledge require,Actinopterygii,Anura,749.05,797.02,Critically Endangered
Too feeling,Mammalia,Carnivora,549.663,2185.53,Endangered
Camera hit,Actinopterygii,Rodentia,4854.853,1911.28,Near Threatened
Movement many,Actinopterygii,Rodentia,3244.961,511.11,Extinct in the Wild
Low upon,Mammalia,Squamata,1532.678,2270.41,Critically Endangered
Responsibility respond,Actinopterygii,Primates,48.82,1475.05,Endangered
She any,Amphibia,Passeriformes,4656.144,1982.51,Least Concern
Authority less,Mammalia,Primates,686.907,49.8,Critically Endangered
Never point,Mammalia,Squamata,2656.445,2879.85,Least Concern
Seat I,Actinopterygii,Anura,2834.274,2955.71,Least Concern
Opportunity can,Actinopterygii,Anura,3575.034,1296.03,Endangered
Though part,Mammalia,Primates,49.783,772.07,Vulnerable
Themselves admit,Aves,Anura,2985.675,1062.82,Least Concern
Look bed,Actinopterygii,Squamata,4960.107,1194.93,Vulnerable
Give require,Mammalia,Anura,4935.708,1418.0,Vulnerable
Though common,Amphibia,Anura,3919.7,1736.25,Least Concern
Rest firm,Actinopterygii,Carnivora,786.055,990.16,Least Concern
Item which,Aves,Anura,3670.496,705.55,Endangered
Significant stay,Aves,Squamata,4382.293,7.95,Endangered
Himself general,Reptilia,Anura,3040.406,2001.5,Extinct in the Wild
Discuss exactly,Mammalia,Carnivora,4974.721,2510.93,Near Threatened
Radio leader,Aves,Carnivora,3655.039,2269.21,Critically Endangered
Mrs brother,Reptilia,Carnivora,3737.111,1760.19,Endangered
Become cause,Amphibia,Passeriformes,1367.843,2884.16,Critically Endangered
Southern consumer,Amphibia,Anura,3458.65,519.74,Near Threatened
Inside important,Amphibia,Primates,963.922,1614.01,Least Concern
Field across,Actinopterygii,Passeriformes,518.889,219.76,Least Concern
Culture culture,Actinopterygii,Rodentia,4225.054,419.74,Extinct in the Wild
Lot then,Amphibia,Carnivora,1298.426,1684.65,Least Concern
Trouble light,Aves,Anura,1040.419,1913.57,Endangered
Able foot,Amphibia,Carnivora,3538.098,1788.88,Critically Endangered
Wish different,Reptilia,Carnivora,2860.902,728.64,Least Concern
Gas sea,Actinopterygii,Rodentia,1927.728,2914.63,Critically Endangered
Education former,Reptilia,Carnivora,3366.355,2697.9,Endangered
Man few,Amphibia,Squamata,2870.853,1256.36,Endangered
Four above,Amphibia,Carnivora,4795.278,2018.14,Vulnerable
Color her,Aves,Rodentia,891.003,457.86,Vulnerable
Eight north,Actinopterygii,Anura,2198.3,1020.1,Least Concern
Model field,Aves,Squamata,2175.876,2215.88,Extinct in the Wild
Current thus,Amphibia,Passeriformes,3177.033,719.39,Extinct in the Wild
Attack represent,Mammalia,Passeriformes,1217.581,2376.42,Least Concern
Join budget,Reptilia,Rodentia,3379.022,2156.58,Endangered
Voice identify,Mammalia,Rodentia,4793.387,1307.2,Extinct in the Wild
Yes around,Reptilia,Passeriformes,364.235,1162.16,Critically Endangered
Himself shoulder,Aves,Passeriformes,4194.083,1046.43,Near Threatened
Among improve,Aves,Passeriformes,2781.566,2218.49,Endangered
From yes,Mammalia,Squamata,3543.099,2521.35,Least Concern
Issue nor,Mammalia,Passeriformes,1295.063,1306.67,Near Threatened
Boy among,Amphibia,Rodentia,1258.045,2369.31,Vulnerable
Call pressure,Reptilia,Passeriformes,2209.687,1196.98,Critically Endangered
Out hour,Mammalia,Passeriformes,2108.481,1046.88,Least Concern
Arm feeling,Aves,Rodentia,3443.526,2217.1,Extinct in the Wild
Couple enter,Mammalia,Carnivora,1034.299,1059.17,Near Threatened
Itself boy,Actinopterygii,Squamata,3707.312,1282.74,Endangered
Citizen unit,Actinopterygii,Anura,4772.013,2281.09,Near Threatened
Or yourself,Reptilia,Squamata,3214.577,2087.97,Critically Endangered
Break experience,Aves,Passeriformes,1328.569,2802.73,Vulnerable
Worry own,Mammalia,Carnivora,3830.284,2685.83,Critically Endangered
Government force,Reptilia,Passeriformes,4932.457,2819.13,Extinct in the Wild
Take possible,Reptilia,Squamata,4316.844,2262.95,Extinct in the Wild
Window world,Aves,Anura,1328.542,1244.42,Endangered
Lead customer,Reptilia,Carnivora,4726.73,2519.15,Extinct in the Wild
Painting summer,Actinopterygii,Rodentia,4233.969,2143.09,Endangered
My produce,Mammalia,Squamata,1852.066,2696.75,Vulnerable
Expert language,Aves,Anura,4725.509,2861.87,Endangered
Foreign hotel,Actinopterygii,Passeriformes,2182.72,420.37,Critically Endangered
Need American,Mammalia,Carnivora,3293.579,2231.91,Endangered
Win itself,Mammalia,Anura,1143.497,2692.83,Least Concern
Writer Democrat,Aves,Rodentia,2677.452,1683.13,Endangered
Top pressure,Reptilia,Carnivora,4321.987,483.88,Extinct in the Wild
Across radio,Mammalia,Primates,85.457,38.3,Critically Endangered
Real behind,Actinopterygii,Carnivora,1718.978,750.03,Near Threatened
Three throw,Actinopterygii,Primates,2473.242,85.28,Extinct in the Wild
He success,Reptilia,Anura,3634.278,994.17,Extinct in the Wild
Some according,Reptilia,Primates,2427.315,929.35,Extinct in the Wild
End professor,Aves,Squamata,427.135,2192.09,Critically Endangered
Heart stage,Actinopterygii,Carnivora,622.455,2842.15,Extinct in the Wild
Education within,Aves,Squamata,1148.366,2315.01,Endangered
Force when,Mammalia,Squamata,3303.993,629.48,Near Threatened
Go we,Amphibia,Squamata,3158.155,405.91,Near Threatened
Administration me,Mammalia,Carnivora,4113.741,758.65,Extinct in the Wild
Hope threat,Amphibia,Anura,1488.044,2724.22,Least Concern
Candidate serve,Aves,Squamata,4542.999,2240.76,Vulnerable
Card read,Amphibia,Squamata,1552.226,1796.66,Extinct in the Wild
Buy cell,Reptilia,Anura,2371.008,1800.44,Near Threatened
Data audience,Mammalia,Primates,975.652,1767.81,Near Threatened
Thought law,Reptilia,Squamata,3227.317,603.98,Least Concern
Operation money,Amphibia,Primates,3772.309,1105.66,Endangered
Music sort,Reptilia,Primates,4201.121,1012.76,Endangered
Service decade,Aves,Anura,1171.738,2845.32,Least Concern
Attack improve,Actinopterygii,Passeriformes,3564.802,2758.18,Critically Endangered
Good grow,Actinopterygii,Primates,2905.362,1871.59,Endangered
Goal rule,Actinopterygii,Primates,3911.604,1626.04,Extinct in the Wild
Social security,Mammalia,Anura,2436.943,1444.81,Vulnerable
Meet wonder,Mammalia,Carnivora,1173.56,2652.82,Extinct in the Wild
Candidate chair,Aves,Carnivora,4039.459,1912.75,Critically Endangered
Offer against,Aves,Squamata,1276.061,1221.44,Extinct in the Wild
Radio kitchen,Actinopterygii,Anura,2202.953,1389.07,Extinct in the Wild
Country report,Reptilia,Anura,844.043,2312.13,Critically Endangered
Role dream,Amphibia,Anura,1846.969,1591.28,Critically Endangered
Lawyer mean,Mammalia,Anura,1423.025,838.32,Critically Endangered
Sport throw,Amphibia,Anura,1252.585,250.43,Critically Endangered
Wide family,Aves,Primates,2255.414,2403.93,Vulnerable
Since already,Aves,Passeriformes,4787.143,2417.6,Critically Endangered
Individual enter,Mammalia,Rodentia,425.521,2682.19,Extinct in the Wild
Network ok,Amphibia,Primates,3263.296,1740.93,Vulnerable
Last language,Mammalia,Squamata,121.873,313.24,Vulnerable
Apply family,Reptilia,Primates,3613.69,2288.16,Extinct in the Wild
Try board,Reptilia,Rodentia,234.415,1974.83,Critically Endangered
Design believe,Amphibia,Squamata,2518.339,1755.53,Least Concern
Sort total,Amphibia,Rodentia,556.19,2891.42,Near Threatened
Score really,Mammalia,Rodentia,385.063,952.99,Near Threatened
Direction behavior,Amphibia,Rodentia,2184.544,279.89,Critically Endangered
Purpose cultural,Amphibia,Passeriformes,2776.657,201.18,Extinct in the Wild
Southern indicate,Aves,Squamata,3777.264,2821.78,Vulnerable
Which key,Amphibia,Carnivora,4367.911,2332.28,Least Concern
Trade card,Reptilia,Squamata,3392.527,979.27,Extinct in the Wild
Wife care,Aves,Passeriformes,2735.612,2881.85,Vulnerable
Down but,Reptilia,Primates,1073.129,1529.23,Near Threatened
Represent southern,Amphibia,Carnivora,4900.726,1300.96,Vulnerable
Religious difference,Mammalia,Squamata,3204.813,550.65,Near Threatened
Be need,Mammalia,Rodentia,4964.636,246.66,Least Concern
Case down,Mammalia,Rodentia,244.954,1101.43,Endangered
