species,class,order,weight_kg,length_cm,conservation_status
Beautiful born,Aves,Carnivora,2750.302,2284.11,Extinct in the Wild
Catch candidate,Aves,Passeriformes,1358.581,961.59,Least Concern
Hundred paper,Mammalia,Rodentia,1530.73,2425.5,Least Concern
Through dog,Reptilia,Rodentia,4868.234,2765.09,Endangered
People election,Amphibia,Passeriformes,4271.433,2635.78,Near Threatened
Local beyond,Aves,Carnivora,104.205,2092.3,Least Concern
Part about,Mammalia,Passeriformes,290.867,1824.54,Endangered
Activity attention,Mammalia,Anura,2844.161,271.01,Vulnerable
Difference without,Mammalia,Primates,3463.172,533.49,Near Threatened
Common service,Amphibia,Passeriformes,962.508,2690.22,Extinct in the Wild
Natural alone,Mammalia,Squamata,1136.232,2294.28,Near Threatened
Cultural teach,Mammalia,Anura,1118.637,666.33,Endangered
Evening conference,Actinopterygii,Rodentia,1672.638,945.92,Extinct in the Wild
Owner out,Mammalia,Passeriformes,3347.023,618.29,Critically Endangered
Population page,Mammalia,Carnivora,2575.004,2603.26,Vulnerable
Pretty southern,Amphibia,Rodentia,2252.025,2297.57,Critically Endangered
Prove about,Amphibia,Carnivora,3049.465,1975.31,Endangered
Artist Democrat,Aves,Anura,625.973,2453.36,Vulnerable
Answer card,Aves,Primates,4308.655,111.92,Least Concern
Policy particular,Actinopterygii,Passeriformes,3352.034,2578.69,Endangered
Own eat,Reptilia,Passeriformes,3416.822,1557.56,Endangered
Student see,Mammalia,Carnivora,4369.616,1227.16,Endangered
Morning such,Amphibia,Rodentia,3854.607,2432.9,Endangered
Movie approach,Actinopterygii,Anura,2008.255,2118.93,Vulnerable
Strategy these,Amphibia,Rodentia,3120.565,326.21,Extinct in the Wild
Series around,Aves,Anura,2349.152,1666.2,Critically Endangered
Sound west,Reptilia,Passeriformes,1892.51,248.65,Critically Endangered
Begin though,Actinopterygii,Squamata,3559.805,1856.74,Critically Endangered
South too,Amphibia,Primates,1991.864,887.47,Extinct in the Wild
Many analysis,Aves,Anura,2308.709,2380.6,Critically Endangered
Financial off,Mammalia,Rodentia,2048.341,2919.23,Extinct in the Wild
Personal sort,Aves,Squamata,4735.088,43.32,Least Concern
Budget specific,Actinopterygii,Squamata,4623.199,782.3,Critically Endangered
Test director,Actinopterygii,Carnivora,4253.773,1737.47,Near Threatened
Point physical,Actinopterygii,Primates,4373.849,1892.32,Vulnerable
Admit appear,Reptilia,Anura,3653.686,2382.72,Near Threatened
Entire clear,Reptilia,Anura,4378.268,1018.89,Critically Endangered
Including outside,Aves,Primates,1728.044,2299.9,Endangered
Animal anything,Aves,Primates,1968.19,2379.58,Vulnerable
Skill toward,Aves,Passeriformes,4129.082,2736.05,Vulnerable
Near step,Mammalia,Squamata,2563.629,709.72,Near Threatened
Something identify,Amphibia,Squamata,4841.634,1478.49,Near Threatened
One church,Amphibia,Primates,933.49,1687.06,Critically Endangered
Stop foot,Aves,Anura,4834.007,44.36,Critically Endangered
Avoid ability,Actinopterygii,Rodentia,2015.184,2726.7,Vulnerable
Meet keep,Actinopterygii,Carnivora,733.493,2565.62,Extinct in the Wild
Perhaps strong,Mammalia,Squamata,2321.492,983.48,Vulnerable
Occur inside,Aves,Passeriformes,2675.627,2348.22,Least Concern
Sometimes response,Amphibia,Primates,3482.298,621.92,Extinct in the Wild
Official hotel,Actinopterygii,Passeriformes,4888.563,286.88,Endangered
Respond concern,Reptilia,Anura,4645.975,2525.89,Extinct in the Wild
Congress modern,Actinopterygii,Primates,676.208,1590.21,Vulnerable
Staff human,Aves,Passeriformes,1311.126,1030.0,Extinct in the Wild
Everyone family,Reptilia,Passeriformes,2116.998,1068.96,Vulnerable
Travel across,Amphibia,Passeriformes,4584.034,885.7,Extinct in the Wild
Traditional decision,Reptilia,Squamata,3013.198,2473.56,Endangered
Energy rock,Aves,Primates,92.425,1559.44,Vulnerable
Test win,Amphibia,Carnivora,1849.608,2605.9,Extinct in the Wild
Feel opportunity,Aves,Rodentia,4823.877,1189.23,Extinct in the Wild
Structure staff,Amphibia,Passeriformes,674.841,721.01,Least Concern
Several audience,Mammalia,Passeriformes,3305.213,2682.48,Extinct in the Wild
Conference street,Aves,Squamata,2433.68,1586.15,Near Threatened
Charge majority,Actinopterygii,Passeriformes,3264.467,1626.1,Extinct in the Wild
Inside less,Actinopterygii,Squamata,1844.483,2974.47,Extinct in the Wild
Write important,Amphibia,Carnivora,3533.373,2809.95,Extinct in the Wild
Apply no,Reptilia,Passeriformes,1338.369,2405.04,Vulnerable
One after,Reptilia,Carnivora,3314.11,1486.38,Least Concern
Leave mention,Aves,Passeriformes,1357.61,2173.99,Critically Endangered
Customer movement,Amphibia,Squamata,4402.262,1281.23,Extinct in the Wild
Student more,Aves,Squamata,1191.402,2193.43,Near Threatened
Can sell,Actinopterygii,Carnivora,76.31,841.63,Critically Endangered
Rate let,Aves,Squamata,3231.117,86.05,Least Concern
Upon middle,Actinopterygii,Rodentia,3299.62,2643.47,Endangered
Participant down,Aves,Primates,4171.124,2971.36,Critically Endangered
Particular later,Actinopterygii,Primates,3426.054,1701.77,Endangered
Across question,Actinopterygii,Anura,4460.509,632.36,Critically Endangered
Read month,Mammalia,Primates,570.757,2629.51,Endangered
Difficult common,Aves,Carnivora,1938.946,1011.21,Extinct in the Wild
What think,Aves,Rodentia,1931.199,903.41,Endangered
Level movie,Reptilia,Primates,1758.433,2748.28,Critically Endangered
Artist church,Actinopterygii,Passeriformes,1883.906,2263.51,Critically Endangered
Effect themselves,Reptilia,Anura,603.694,894.92,Extinct in the Wild
Throughout red,Reptilia,Primates,2013.805,639.09,Near Threatened
Tough many,Mammalia,Rodentia,2577.963,1965.62,Near Threatened
No threat,Amphibia,Carnivora,1483.185,761.27,Near Threatened
Your well,Aves,Rodentia,3383.488,1234.9,Near Threatened
Democratic scientist,Aves,Passeriformes,3471.434,2415.99,Endangered
Time section,Amphibia,Squamata,1639.158,2948.45,Near Threatened
Rise magazine,Amphibia,Passeriformes,1672.109,96.72,Near Threatened
Usually challenge,Aves,Primates,1642.986,863.56,Least Concern
Pm head,Aves,Carnivora,1095.834,2181.0,Vulnerable
His next,Aves,Primates,2222.834,2331.28,Least Concern
Short more,Amphibia,Passeriformes,3879.5,2432.11,Vulnerable
Major identify,Mammalia,Anura,2440.954,2587.47,Near Threatened
Family soldier,Reptilia,Carnivora,191.767,2072.16,Near Threatened
Sea shake,Aves,Squamata,225.528,2877.0,Least Concern
Include room,Amphibia,Primates,251.862,244.23,Least Concern
Fill weight,Actinopterygii,Primates,1295.29,2030.14,Least Concern
Same mission,Actinopterygii,Primates,1578.404,747.46,Least Concern
Agree yes,Amphibia,Rodentia,4218.775,2996.68,Critically Endangered
Art generation,Reptilia,Squamata,3070.243,1373.61,Least Concern
Training news,Reptilia,Primates,4965.658,865.24,Least Concern
Environment cold,Mammalia,Carnivora,337.219,2274.91,Near Threatened
Sit red,Amphibia,Rodentia,1143.723,2677.99,Critically Endangered
Too money,Actinopterygii,Anura,1207.545,929.86,Endangered
Hit eat,Amphibia,Anura,2791.693,558.55,Endangered
Development stuff,Reptilia,Carnivora,3452.504,2854.44,Least Concern
Management bag,Reptilia,Squamata,3599.318,106.56,Near Threatened
Only society,Reptilia,Rodentia,3290.533,1457.98,Least Concern
Enjoy weight,Aves,Rodentia,1249.383,1733.57,Extinct in the Wild
Character more,Reptilia,Anura,1429.476,2283.17,Near Threatened
Phone sing,Reptilia,Passeriformes,4563.967,858.05,Extinct in the Wild
Form worker,Amphibia,Carnivora,3784.798,1388.21,Endangered
Someone subject,Aves,Carnivora,1430.08,1499.66,Critically Endangered
Capital feeling,Reptilia,Primates,3042.046,2214.93,Vulnerable
Adult toward,Mammalia,Primates,2540.952,277.85,Extinct in the Wild
Close reason,Mammalia,Squamata,2460.413,1541.91,Extinct in the Wild
Figure coach,Mammalia,Anura,3689.709,2787.95,Least Concern
Sport road,Actinopterygii,Squamata,1191.145,601.85,Extinct in the Wild
Choose human,Reptilia,Carnivora,1554.815,2041.77,Near Threatened
Body voice,Actinopterygii,Rodentia,1472.656,2953.27,Extinct in the Wild
Evidence meeting,Amphibia,Passeriformes,3944.737,2137.85,Endangered
Already heavy,Reptilia,Passeriformes,4598.378,1099.05,Critically Endangered
Modern expect,Amphibia,Squamata,3619.219,275.32,Extinct in the Wild
Machine none,Reptilia,Rodentia,1985.411,214.09,Endangered
Against middle,Amphibia,Primates,2694.613,617.05,Vulnerable
Agent challenge,Aves,Passeriformes,2246.658,572.78,Near Threatened
Increase every,Mammalia,Rodentia,4617.542,1165.65,Vulnerable
Form follow,Aves,Carnivora,4496.093,738.3,Vulnerable
Soldier million,Reptilia,Carnivora,1711.395,6.69,Endangered
Century trial,Reptilia,Anura,561.787,428.02,Vulnerable
Catch wife,Amphibia,Rodentia,1066.007,447.55,Near Threatened
There training,Actinopterygii,Anura,656.664,823.74,Critically Endangered
He alone,Actinopterygii,Squamata,717.544,264.08,Critically Endangered
Nation certainly,Reptilia,Rodentia,2760.681,760.64,Near Threatened
Manager story,Mammalia,Squamata,4185.243,1558.44,Endangered
Life finish,Amphibia,Primates,4406.527,2002.38,Vulnerable
Seek young,Actinopterygii,Carnivora,3645.382,1795.01,Least Concern
Minute sign,Reptilia,Squamata,4922.744,2721.96,Extinct in the Wild
Little bring,Amphibia,Anura,277.636,2360.2,Vulnerable
Treatment indeed,Actinopterygii,Rodentia,1328.105,2927.42,Extinct in the Wild
Enough window,Reptilia,Anura,4782.002,1058.42,Vulnerable
Force our,Reptilia,Carnivora,3195.48,214.91,Critically Endangered
Fill study,Mammalia,Squamata,2872.763,1473.1,Near Threatened
Religious fact,Actinopterygii,Primates,2296.958,2200.64,Least Concern
Indeed away,Aves,Squamata,81.589,1449.48,Vulnerable
Over the,Aves,Primates,41.215,2636.63,Extinct in the Wild
Court across,Actinopterygii,Carnivora,4331.711,339.72,Critically Endangered
Management another,Mammalia,Anura,3147.933,925.18,Vulnerable
Series adult,Amphibia,Anura,4621.548,23.55,Near Threatened
Nearly industry,Actinopterygii,Carnivora,2963.721,1505.75,Extinct in the Wild
Key and,Mammalia,Carnivora,863.001,1378.3,Near Threatened
Music minute,Aves,Primates,3259.359,2417.7,Vulnerable
Pm administration,Actinopterygii,Squamata,4030.301,952.92,Near Threatened
Now commercial,Reptilia,Passeriformes,781.104,1132.7,Near Threatened
Hard unit,Reptilia,Rodentia,2060.882,2814.13,Endangered
Serve both,Aves,Anura,4178.431,693.14,Critically Endangered
Again probably,Actinopterygii,Primates,1835.063,1300.34,Least Concern
Will leader,Actinopterygii,Carnivora,2636.249,37.06,Endangered
Even toward,Reptilia,Carnivora,1175.062,2.37,Least Concern
Senior task,Amphibia,Rodentia,4101.084,1732.47,Least Concern
Fire part,Mammalia,Primates,4837.675,1299.17,Extinct in the Wild
Argue quickly,Aves,Rodentia,1203.222,1705.87,Vulnerable
Notice alone,Actinopterygii,Anura,2992.281,2409.42,Critically Endangered
Laugh morning,Mammalia,Anura,1082.658,566.48,Endangered
Upon magazine,Reptilia,Squamata,2870.253,2352.43,Near Threatened
Everyone throw,Actinopterygii,Rodentia,1091.856,1592.5,Extinct in the Wild
Inside glass,Amphibia,Passeriformes,873.256,193.56,Least Concern
Figure break,Actinopterygii,Rodentia,6.231,1575.3,Endangered
Before test,Amphibia,Carnivora,3789.995,2443.17,Vulnerable
Become summer,Amphibia,Squamata,4895.799,2280.14,Vulnerable
Available thousand,Mammalia,Primates,2405.94,2196.7,Critically Endangered
Should foot,Aves,Squamata,3721.187,872.34,Near Threatened
Leg pull,Mammalia,Rodentia,4597.648,170.02,Near Threatened
Second difficult,Aves,Anura,2375.763,2683.41,Least Concern
Fast perhaps,Reptilia,Anura,3418.682,2779.56,Endangered
Different window,Mammalia,Rodentia,4644.892,1096.9,Endangered
Style start,Aves,Primates,43.332,2278.14,Extinct in the Wild
Goal pull,Actinopterygii,Rodentia,1935.114,1390.15,Vulnerable
Trade story,Actinopterygii,Carnivora,1500.821,628.3,Critically Endangered
Program have,Reptilia,Rodentia,916.637,1425.18,Near Threatened
Fast agreement,Reptilia,Rodentia,3305.14,2500.65,Least Concern
Now parent,Actinopterygii,Rodentia,2259.629,2445.07,Least Concern
Billion responsibility,Mammalia,Passeriformes,4873.644,1954.44,Vulnerable
Our evidence,Aves,Primates,1606.39,1808.48,Near Threatened
Significant up,Aves,Rodentia,3161.799,1792.02,Endangered
Leg drive,Aves,Rodentia,2425.125,2807.18,Extinct in the Wild
Enter spend,Mammalia,Carnivora,4827.494,1913.34,Endangered
Realize result,Aves,Passeriformes,3605.995,785.08,Endangered
Movement hospital,Mammalia,Rodentia,3746.469,1534.42,Near Threatened
Close their,Aves,Rodentia,2143.886,2191.65,Vulnerable
Modern light,Aves,Carnivora,2793.642,411.16,Least Concern
Radio determine,Actinopterygii,Primates,3640.753,2533.3,Critically Endangered
Society decision,Amphibia,Anura,4644.843,1063.9,Extinct in the Wild
Partner way,Amphibia,Anura,4693.016,1424.65,Critically Endangered
Democrat anything,Reptilia,Primates,128.711,640.89,Extinct in the Wild
Word talk,Amphibia,Anura,57.69,2267.11,Near Threatened
Method few,Mammalia,Anura,3024.112,2157.28,Critically Endangered
Candidate those,Amphibia,Primates,1020.483,2703.67,Vulnerable
For today,Actinopterygii,Carnivora,1433.963,122.09,Near Threatened
Institution later,Amphibia,Anura,3663.815,1746.79,Extinct in the Wild
Child light,Amphibia,Rodentia,3144.761,1617.0,Endangered
Study east,Reptilia,Passeriformes,4889.039,1290.16,Critically Endangered
Fly receive,Reptilia,Squamata,3126.43,2500.93,Near Threatened
Exist relationship,Actinopterygii,Rodentia,2524.54,605.48,Near Threatened
Source beat,Aves,Squamata,3829.472,2527.1,Near Threatened
Charge himself,Aves,Rodentia,3376.851,104.06,Least Concern
War song,Aves,Carnivora,4635.432,1760.94,Critically Endangered
Lot make,Actinopterygii,Squamata,3308.197,211.93,Vulnerable
Red fact,Reptilia,Passeriformes,1016.15,567.53,Critically Endangered
Green price,Mammalia,Primates,4073.641,2608.73,Endangered
Sign amount,Amphibia,Passeriformes,2634.956,2529.48,Critically Endangered
Nation color,Actinopterygii,Squamata,230.047,2878.98,Near Threatened
Really happy,Actinopterygii,Carnivora,3760.015,435.13,Critically Endangered
Clearly always,Amphibia,Passeriformes,343.986,1258.33,Vulnerable
And which,Amphibia,Passeriformes,2149.013,1902.53,Extinct in the Wild
Environment set,Aves,Passeriformes,3209.47,290.72,Least Concern
Process build,Reptilia,Anura,2357.033,228.18,Least Concern
Almost produce,Reptilia,Primates,4246.054,2719.51,Near Threatened
Consider everybody,Reptilia,Anura,1780.857,1135.54,Endangered
Mr possible,Aves,Carnivora,2386.437,2922.38,Extinct in the Wild
Contain perform,Amphibia,Primates,1834.581,2682.91,Critically Endangered
Business or,Actinopterygii,Primates,1915.741,2483.13,Extinct in the Wild
Democrat manager,Amphibia,Anura,2299.947,1028.86,Vulnerable
Attention article,Reptilia,Squamata,2702.472,1430.63,Least Concern
General peace,Aves,Rodentia,1431.09,967.97,Least Concern
Anyone past,Mammalia,Squamata,1981.735,1029.37,Vulnerable
Fear national,Actinopterygii,Anura,2377.324,1533.81,Critically Endangered
Focus current,Amphibia,Passeriformes,574.536,2578.55,Near Threatened
Affect economic,Actinopterygii,Squamata,3246.436,741.62,Critically Endangered
Red ten,Aves,Anura,69.434,1816.81,Extinct in the Wild
For tonight,Reptilia,Rodentia,313.851,2494.48,Critically Endangered
Push forget,Aves,Passeriformes,3222.095,2243.68,Least Concern
Actually church,Mammalia,Rodentia,3975.778,1555.05,Critically Endangered
Human expect,Aves,Rodentia,1419.753,2806.73,Critically Endangered
Large us,Actinopterygii,Rodentia,2642.58,844.36,Vulnerable
Mr course,Actinopterygii,Squamata,279.188,1090.94,Near Threatened
Certainly purpose,Mammalia,Carnivora,3803.787,2676.13,Vulnerable
Over daughter,Reptilia,Primates,3198.273,1166.12,Vulnerable
Certainly else,Mammalia,Primates,224.82,60.67,Endangered
Themselves test,Aves,Primates,1890.548,1403.89,Near Threatened
Statement Congress,Mammalia,Primates,786.057,417.29,Endangered
Thousand you,Aves,Squamata,3645.888,2521.54,Critically Endangered
Information once,Amphibia,Anura,3395.349,64.81,Critically Endangered
Western southern,Reptilia,Anura,233.714,1116.94,Extinct in the Wild
Some entire,Mammalia,Squamata,1453.704,2860.5,Least Concern
High responsibility,Actinopterygii,Rodentia,1073.695,1209.08,Endangered
Protect traditional,Reptilia,Squamata,4847.567,427.69,Extinct in the Wild
Forget science,Actinopterygii,Primates,665.319,2418.42,Critically Endangered
Financial wait,Reptilia,Anura,2572.091,1231.54,Extinct in the Wild
Professor think,Aves,Primates,1797.957,2173.69,Vulnerable
Second customer,Amphibia,Anura,4470.518,753.47,Vulnerable
Seem appear,Reptilia,Rodentia,1213.785,1565.8,Vulnerable
Where most,Aves,Passeriformes,3366.634,2725.58,Near Threatened
Safe game,Actinopterygii,Primates,3887.315,822.31,Endangered
Outside do,Mammalia,Primates,103.275,410.6,Near Threatened
Arrive word,Actinopterygii,Primates,1744.441,865.17,Near Threatened
School yeah,Aves,Primates,537.95,2612.19,Least Concern
Recognize decision,Mammalia,Primates,795.798,2235.14,Least Concern
Current despite,Amphibia,Anura,647.148,690.03,Critically Endangered
Large statement,Actinopterygii,Rodentia,4963.375,700.99,Vulnerable
Lawyer chance,Amphibia,Rodentia,2972.123,860.39,Extinct in the Wild
Appear drop,Mammalia,Primates,2281.289,763.52,Least Concern
Town team,Actinopterygii,Passeriformes,1093.718,83.48,Extinct in the Wild
Until senior,Aves,Rodentia,2102.163,2848.43,Critically Endangered
Cold not,Aves,Primates,3730.106,2881.19,Vulnerable
Remain from,Mammalia,Rodentia,1536.714,1594.95,Critically Endangered
Really cost,Reptilia,Squamata,1732.523,2184.29,Vulnerable
Ground movie,Amphibia,Passeriformes,3272.367,2557.77,Vulnerable
Rich plant,Aves,Primates,3029.168,978.73,Endangered
Effect worry,Reptilia,Anura,818.558,53.29,Extinct in the Wild
Class let,Actinopterygii,Carnivora,1891.348,2581.9,Near Threatened
Box nothing,Mammalia,Squamata,2584.536,1289.33,Endangered
Particular well,Mammalia,Carnivora,1208.263,1990.95,Near Threatened
Respond still,Aves,Anura,2256.736,1631.96,Critically Endangered
Owner step,Mammalia,Primates,2918.164,807.2,Extinct in the Wild
Science third,Actinopterygii,Carnivora,4472.571,1328.26,Endangered
Finally raise,Amphibia,Primates,929.017,199.57,Critically Endangered
Lose loss,Amphibia,Passeriformes,3198.332,1519.22,Vulnerable
North ahead,Reptilia,Primates,73.86,405.62,Near Threatened
Art part,Reptilia,Passeriformes,3431.1,2549.88,Near Threatened
Might young,Reptilia,Passeriformes,643.889,296.83,Near Threatened
Seven care,Amphibia,Passeriformes,2023.17,2747.3,Extinct in the Wild
Factor international,Actinopterygii,Primates,4863.693,1993.06,Critically Endangered
Hour spring,Actinopterygii,Primates,670.299,1105.47,Near Threatened
Daughter left,Reptilia,Anura,904.243,2184.77,Endangered
Lead character,Reptilia,Primates,4312.767,1744.25,Least Concern
Growth box,Actinopterygii,Anura,3623.01,1112.53,Extinct in the Wild
Trial town,Aves,Squamata,1168.155,2948.1,Least Concern
Election size,Aves,Primates,3396.484,2671.2,Extinct in the Wild
Site finish,Aves,Rodentia,2090.6,986.06,Near Threatened
Interest respond,Mammalia,Primates,3991.25,752.04,Extinct in the Wild
Seat tonight,Aves,Anura,402.456,337.1,Extinct in the Wild
Place include,Amphibia,Rodentia,3252.06,2023.34,Least Concern
Would behind,Mammalia,Rodentia,3546.901,1338.81,Critically Endangered
Full civil,Mammalia,Rodentia,3441.188,474.46,Critically Endangered
End dream,Amphibia,Primates,946.575,2556.5,Vulnerable
Dream cost,Actinopterygii,Primates,625.333,1862.38,Vulnerable
Attention himself,Reptilia,Passeriformes,4601.726,2564.37,Least Concern
Brother produce,Reptilia,Passeriformes,1912.988,2586.67,Endangered
Condition note,Aves,Primates,4328.441,1332.81,Vulnerable
Force grow,Actinopterygii,Rodentia,3984.112,457.93,Least Concern
Force establish,Mammalia,Anura,3531.171,308.02,Least Concern
Five service,Reptilia,Rodentia,3677.815,2072.71,Least Concern
To treatment,Amphibia,Carnivora,1188.949,2897.5,Near Threatened
Stop behavior,Mammalia,Anura,2872.822,1379.45,Critically Endangered
Short live,Actinopterygii,Primates,223.169,2410.14,Least Concern
Article son,Amphibia,Rodentia,4727.168,1640.73,Extinct in the Wild
Movement community,Reptilia,Passeriformes,3213.039,1653.88,Least Concern
It green,Aves,Squamata,4016.817,2286.73,Endangered
Note hand,Aves,Primates,544.518,2820.13,Extinct in the Wild
Forget society,Aves,Primates,1026.791,2080.17,Least Concern
Just might,Aves,Rodentia,4217.463,1552.39,Extinct in the Wild
Mother sign,Amphibia,Anura,3403.137,2620.74,Critically Endangered
Eat movement,Mammalia,Squamata,43.742,1849.07,Vulnerable
Well stop,Reptilia,Anura,4326.158,1438.39,Vulnerable
Cover though,Amphibia,Primates,3644.832,2203.88,Critically Endangered
World win,Mammalia,Passeriformes,4335.578,1609.12,Vulnerable
Fill choose,Mammalia,Squamata,3840.761,1979.84,Extinct in the Wild
Require increase,Mammalia,Squamata,3150.492,2550.01,Near Threatened
New identify,Mammalia,Passeriformes,1531.345,2415.14,Vulnerable
Myself far,Mammalia,Primates,2231.496,2962.96,Least Concern
Such we,Aves,Rodentia,4899.821,2092.98,Endangered
Spend remember,Actinopterygii,Carnivora,2376.812,1333.59,Vulnerable
Collection resource,Amphibia,Squamata,3273.442,1076.81,Endangered
Explain very,Reptilia,Primates,70.641,58.14,Extinct in the Wild
High event,Reptilia,Anura,3671.646,1573.97,Extinct in the Wild
Church executive,Actinopterygii,Rodentia,939.97,2133.53,Least Concern
Tonight list,Reptilia,Squamata,1932.373,1489.47,Critically Endangered
Person gas,Aves,Primates,3152.61,707.67,Near Threatened
Third among,Actinopterygii,Squamata,4902.124,181.47,Vulnerable
Other film,Actinopterygii,Squamata,582.964,2441.05,Endangered
Create crime,Mammalia,Rodentia,1812.364,2439.81,Endangered
Shake detail,Reptilia,Passeriformes,617.218,2711.58,Extinct in the Wild
Me world,Aves,Squamata,209.941,2111.98,Near Threatened
Husband but,Actinopterygii,Rodentia,2569.035,2995.51,Critically Endangered
West rich,Mammalia,Squamata,1110.157,224.33,Vulnerable
Every likely,Reptilia,Passeriformes,2856.629,2821.36,Least Concern
Modern bed,Reptilia,Rodentia,2433.485,2686.3,Near Threatened
Subject ten,Mammalia,Passeriformes,4569.17,2833.97,Endangered
Pay soldier,Mammalia,Squamata,4858.809,2874.75,Extinct in the Wild
Either add,Aves,Anura,2108.545,6.3,Vulnerable
Big respond,Amphibia,Rodentia,2507.392,1235.67,Critically Endangered
