species,class,order,weight_kg,length_cm,conservation_status
Who wonder,Mammalia,Squamata,4941.283,1571.71,Least Concern
Person once,Amphibia,Rodentia,2083.573,680.11,Least Concern
Them resource,Reptilia,Carnivora,2619.505,129.31,Extinct in the Wild
Stuff remember,Amphibia,Squamata,1023.71,735.94,Extinct in the Wild
Trial total,Mammalia,Rodentia,4353.668,1775.6,Least Concern
Provide prepare,Mammalia,Primates,889.53,1147.41,Near Threatened
Southern ten,Aves,Carnivora,3857.448,2218.66,Least Concern
Politics specific,Actinopterygii,Carnivora,964.689,1023.56,Vulnerable
Avoid scene,Reptilia,Primates,1530.265,786.46,Extinct in the Wild
Much learn,Amphibia,Anura,3316.689,651.77,Critically Endangered
Carry challenge,Reptilia,Anura,1113.912,2555.61,Near Threatened
Cup team,Actinopterygii,Carnivora,3603.558,798.75,Vulnerable
Over word,Actinopterygii,Passeriformes,4536.708,2496.94,Vulnerable
One artist,Reptilia,Passeriformes,214.568,1057.15,Least Concern
Would fire,Actinopterygii,Carnivora,1010.89,2765.3,Least Concern
Brother measure,Reptilia,Primates,3033.559,1063.78,Vulnerable
Fund on,Actinopterygii,Squamata,3094.167,126.77,Vulnerable
Occur bill,Reptilia,Rodentia,2961.339,1386.28,Near Threatened
Chair them,Reptilia,Passeriformes,3352.146,1221.12,Critically Endangered
Project son,Amphibia,Primates,4772.416,2900.89,Least Concern
Manager condition,Amphibia,Primates,2785.824,1895.71,Critically Endangered
Those difficult,Actinopterygii,Passeriformes,34.062,339.97,Least Concern
Send including,Mammalia,Anura,553.934,2254.9,Least Concern
Fly available,Mammalia,Passeriformes,3276.203,900.18,Endangered
Agree really,Mammalia,Rodentia,3080.227,2042.34,Critically Endangered
Dinner upon,Reptilia,Anura,1261.946,974.73,Near Threatened
Continue teach,Reptilia,Carnivora,268.408,281.13,Vulnerable
Community down,Reptilia,Carnivora,1774.073,1729.84,Vulnerable
They rule,Reptilia,Carnivora,166.941,1170.99,Endangered
Term whose,Aves,Carnivora,464.706,1135.05,Critically Endangered
Seven he,Mammalia,Anura,2336.695,734.4,Extinct in the Wild
Understand eight,Mammalia,Rodentia,407.495,2242.61,Extinct in the Wild
According house,Amphibia,Passeriformes,55.534,1805.37,Critically Endangered
Nearly Democrat,Reptilia,Squamata,952.296,2452.37,Extinct in the Wild
Forward force,Amphibia,Rodentia,2132.32,1347.08,Extinct in the Wild
Foot always,Actinopterygii,Rodentia,1742.231,2155.63,Vulnerable
Issue agency,Actinopterygii,Passeriformes,183.581,2018.72,Least Concern
Television gas,Mammalia,Rodentia,2000.525,731.72,Endangered
In task,Actinopterygii,Primates,2809.344,682.33,Vulnerable
Professor cup,Aves,Primates,4575.079,115.5,Extinct in the Wild
Capital major,Mammalia,Anura,892.077,2928.69,Endangered
Sometimes discuss,Mammalia,Anura,4429.465,2814.95,Extinct in the Wild
Maintain clearly,Actinopterygii,Rodentia,3467.609,199.97,Extinct in the Wild
Half fall,Reptilia,Rodentia,1232.573,1419.37,Near Threatened
Best audience,Mammalia,Anura,334.409,1921.89,Least Concern
Set effect,Aves,Squamata,4327.071,2574.51,Critically Endangered
Painting magazine,Amphibia,Anura,159.774,2935.81,Near Threatened
First green,Mammalia,Squamata,3457.583,396.11,Near Threatened
However well,Mammalia,Passeriformes,449.025,1220.16,Extinct in the Wild
Dinner treatment,Reptilia,Carnivora,1321.581,1076.19,Endangered
Institution whose,Amphibia,Anura,1283.504,540.22,Least Concern
Short vote,Actinopterygii,Carnivora,4466.258,2064.71,Near Threatened
Sing none,Actinopterygii,Anura,3788.169,1176.48,Near Threatened
Great tax,Actinopterygii,Rodentia,1079.54,2773.78,Endangered
General air,Amphibia,Rodentia,15.298,1399.33,Vulnerable
Discuss song,Actinopterygii,Anura,203.905,1258.13,Least Concern
Huge any,Aves,Anura,4187.493,1302.32,Least Concern
Difficult another,Aves,Rodentia,4903.081,2624.9,Critically Endangered
Expect wall,Mammalia,Passeriformes,4130.929,1897.67,Near Threatened
Per oil,Amphibia,Primates,4260.489,2603.07,Endangered
Else beautiful,Actinopterygii,Carnivora,2535.493,2975.76,Near Threatened
Others again,Mammalia,Passeriformes,389.629,1297.91,Extinct in the Wild
Window bill,Mammalia,Anura,4980.628,1349.61,Vulnerable
Put evening,Amphibia,Anura,615.645,1642.72,Near Threatened
Book certain,Amphibia,Primates,2154.677,60.89,Least Concern
Part produce,Actinopterygii,Anura,1242.982,395.57,Endangered
Man bar,Mammalia,Carnivora,1243.336,1525.95,Critically Endangered
Agree board,Amphibia,Passeriformes,587.911,628.75,Vulnerable
Culture age,Amphibia,Carnivora,1279.32,2216.44,Near Threatened
Big certainly,Mammalia,Squamata,1024.437,506.78,Near Threatened
Fill memory,Actinopterygii,Primates,2914.77,2343.31,Critically Endangered
Wait drive,Amphibia,Squamata,1461.058,1307.22,Least Concern
Animal artist,Reptilia,Rodentia,3108.073,82.4,Near Threatened
Term husband,Actinopterygii,Primates,4967.728,1442.88,Near Threatened
Mind describe,Mammalia,Carnivora,262.944,54.68,Critically Endangered
Always upon,Amphibia,Carnivora,1335.274,1804.92,Vulnerable
Including political,Mammalia,Squamata,3453.938,2317.16,Critically Endangered
Cause dog,Aves,Passeriformes,3776.732,729.95,Critically Endangered
Million direction,Mammalia,Anura,4224.174,1026.01,Least Concern
Lay whose,Actinopterygii,Anura,538.686,1984.94,Critically Endangered
Easy have,Amphibia,Squamata,4520.756,2441.11,Vulnerable
Talk change,Actinopterygii,Rodentia,3570.824,1580.16,Vulnerable
Number break,Aves,Rodentia,4983.076,2086.58,Vulnerable
Continue write,Mammalia,Squamata,4254.357,927.96,Least Concern
History set,Amphibia,Primates,2244.282,1920.96,Extinct in the Wild
Law trouble,Actinopterygii,Primates,4978.798,639.52,Extinct in the Wild
Federal them,Reptilia,Passeriformes,1551.337,546.44,Vulnerable
Lose thousand,Aves,Primates,212.946,1429.15,Least Concern
Subject weight,Reptilia,Anura,948.297,1043.03,Critically Endangered
Indicate age,Reptilia,Passeriformes,753.929,2070.39,Near Threatened
Huge remember,Actinopterygii,Rodentia,3569.098,1125.57,Endangered
Try smile,Reptilia,Carnivora,1904.385,2409.84,Critically Endangered
Under together,Reptilia,Passeriformes,2034.972,2970.63,Endangered
Oil join,Amphibia,Passeriformes,305.864,1134.83,Extinct in the Wild
A loss,Actinopterygii,Rodentia,2856.433,2655.02,Vulnerable
Half attack,Reptilia,Rodentia,4692.939,589.09,Extinct in the Wild
Beat measure,Actinopterygii,Carnivora,4929.829,11.85,Extinct in the Wild
Positive security,Mammalia,Rodentia,4130.659,2268.44,Near Threatened
Develop party,Actinopterygii,Carnivora,206.582,2755.66,Endangered
Save purpose,Aves,Carnivora,812.256,2222.45,Vulnerable
Same give,Amphibia,Rodentia,629.084,592.22,Critically Endangered
Partner later,Actinopterygii,Primates,484.367,2184.27,Near Threatened
Can in,Aves,Rodentia,1426.263,1675.56,Endangered
Traditional sing,Aves,Primates,1287.784,470.43,Endangered
The assume,Mammalia,Anura,2511.501,1419.13,Near Threatened
Sit their,Amphibia,Carnivora,1436.137,1067.8,Near Threatened
Already situation,Aves,Rodentia,4643.316,712.8,Least Concern
Base instead,Actinopterygii,Rodentia,3866.683,2027.72,Critically Endangered
Main society,Aves,Rodentia,1799.144,1795.45,Critically Endangered
Trip apply,Reptilia,Carnivora,999.637,815.68,Near Threatened
One size,Reptilia,Passeriformes,1115.752,1691.03,Extinct in the Wild
Stuff cut,Mammalia,Anura,505.952,13.95,Extinct in the Wild
Station throughout,Mammalia,Anura,3052.755,634.18,Endangered
Within answer,Amphibia,Squamata,2658.325,2977.86,Near Threatened
Seem source,Mammalia,Primates,3817.589,2583.23,Endangered
World herself,Reptilia,Carnivora,3998.308,1065.37,Critically Endangered
Kitchen list,Mammalia,Anura,4136.601,2583.95,Endangered
Amount throw,Reptilia,Primates,733.677,2770.02,Least Concern
Material leader,Amphibia,Primates,2141.311,1109.87,Vulnerable
White not,Aves,Anura,2135.122,2587.34,Endangered
Decision research,Actinopterygii,Passeriformes,2883.633,963.37,Least Concern
Should region,Amphibia,Passeriformes,4038.64,1503.27,Extinct in the Wild
Draw scientist,Aves,Passeriformes,975.712,2130.53,Endangered
Various expect,Mammalia,Passeriformes,2617.349,1240.13,Least Concern
Administration quickly,Aves,Primates,2932.545,2963.36,Least Concern
Human million,Reptilia,Rodentia,4429.479,1883.35,Vulnerable
Clear bad,Mammalia,Rodentia,473.74,392.28,Near Threatened
May probably,Reptilia,Squamata,4672.998,1004.33,Least Concern
Onto attorney,Actinopterygii,Carnivora,208.016,881.87,Vulnerable
Cut rate,Reptilia,Passeriformes,1317.809,2688.45,Near Threatened
Enter car,Amphibia,Passeriformes,3857.07,1488.58,Endangered
Space TV,Reptilia,Carnivora,2909.486,1249.68,Least Concern
Road involve,Actinopterygii,Squamata,581.265,1343.38,Vulnerable
Response town,Amphibia,Squamata,433.937,2440.97,Near Threatened
Check around,Amphibia,Passeriformes,4601.892,2841.02,Least Concern
Firm recognize,Reptilia,Anura,4899.837,1801.62,Extinct in the Wild
Example guess,Aves,Rodentia,4113.501,1984.43,Extinct in the Wild
Station growth,Actinopterygii,Rodentia,4671.998,2453.3,Critically Endangered
The political,Aves,Anura,2375.712,2102.29,Extinct in the Wild
Certain across,Reptilia,Passeriformes,3728.441,405.34,Least Concern
Less budget,Mammalia,Rodentia,227.703,504.39,Least Concern
In account,Actinopterygii,Carnivora,2375.866,2851.07,Endangered
Machine face,Reptilia,Primates,105.34,1461.75,Critically Endangered
School than,Reptilia,Squamata,4615.334,208.52,Extinct in the Wild
Away rather,Aves,Anura,202.956,2850.73,Near Threatened
While network,Actinopterygii,Carnivora,2708.151,714.8,Endangered
Share foot,Amphibia,Anura,2429.172,348.9,Near Threatened
They indeed,Amphibia,Squamata,4630.715,2574.42,Least Concern
Financial growth,Amphibia,Passeriformes,1964.03,706.47,Endangered
Less which,Reptilia,Passeriformes,2044.84,2466.88,Vulnerable
List news,Amphibia,Primates,3203.429,487.57,Vulnerable
Agreement create,Aves,Primates,1252.016,2643.31,Endangered
Same Mr,Reptilia,Anura,3803.939,2037.18,Near Threatened
Range role,Aves,Carnivora,4409.088,2440.8,Near Threatened
Its ball,Actinopterygii,Squamata,3895.58,1555.38,Near Threatened
Yourself offer,Reptilia,Anura,4596.401,406.02,Critically Endangered
Particular indicate,Amphibia,Anura,481.211,1574.39,Least Concern
Art security,Actinopterygii,Rodentia,3452.225,915.33,Least Concern
Maintain ground,Aves,Carnivora,1600.265,750.08,Near Threatened
Hot professor,Actinopterygii,Carnivora,1350.336,1921.43,Least Concern
Seat soldier,Amphibia,Carnivora,2225.94,1108.95,Least Concern
Recognize situation,Actinopterygii,Primates,4797.261,1840.48,Vulnerable
Help movie,Mammalia,Anura,3532.353,177.17,Least Concern
Take dog,Actinopterygii,Squamata,4306.661,2627.78,Near Threatened
World trial,Aves,Carnivora,592.618,512.4,Critically Endangered
Enter factor,Mammalia,Passeriformes,1616.745,1878.69,Vulnerable
Agree culture,Actinopterygii,Anura,2408.56,2179.51,Near Threatened
Turn wind,Reptilia,Anura,4009.852,2858.45,Critically Endangered
Attorney opportunity,Amphibia,Passeriformes,2125.275,2837.64,Endangered
Watch hour,Amphibia,Squamata,1424.147,1955.78,Extinct in the Wild
Pick behind,Aves,Anura,2003.627,176.77,Endangered
Realize life,Actinopterygii,Carnivora,2710.655,244.9,Vulnerable
Ball certain,Aves,Primates,2687.22,1440.49,Endangered
Popular government,Actinopterygii,Rodentia,371.038,1428.25,Least Concern
Build car,Mammalia,Passeriformes,3728.695,124.77,Least Concern
Can subject,Reptilia,Primates,4080.364,2459.06,Near Threatened
Old money,Amphibia,Anura,4168.412,2523.55,Critically Endangered
Write free,Mammalia,Passeriformes,2262.93,1825.04,Least Concern
Past year,Reptilia,Primates,3252.918,2983.25,Vulnerable
Blood all,Reptilia,Carnivora,2385.12,756.72,Endangered
Behind far,Aves,Squamata,785.609,564.12,Extinct in the Wild
Close information,Mammalia,Squamata,1190.279,1332.01,Least Concern
Sound Democrat,Amphibia,Rodentia,2196.532,122.87,Least Concern
Positive interview,Mammalia,Rodentia,3245.734,2375.23,Endangered
Future reduce,Mammalia,Primates,3263.13,1436.3,Vulnerable
Senior live,Aves,Carnivora,1208.829,1844.25,Least Concern
Bill both,Amphibia,Anura,1267.915,1194.62,Least Concern
Find add,Amphibia,Primates,3903.681,2704.29,Least Concern
Poor standard,Actinopterygii,Squamata,2413.245,143.62,Near Threatened
Figure quickly,Amphibia,Rodentia,4690.955,1209.88,Least Concern
Low idea,Aves,Squamata,617.907,634.95,Vulnerable
News area,Amphibia,Primates,345.084,2654.83,Least Concern
Sound condition,Amphibia,Primates,719.277,2853.72,Near Threatened
Ask seem,Mammalia,Anura,3792.856,1153.67,Least Concern
Card resource,Mammalia,Rodentia,2520.578,1025.75,Least Concern
Computer if,Mammalia,Carnivora,2698.888,1813.05,Critically Endangered
Because thank,Actinopterygii,Squamata,244.247,967.62,Critically Endangered
House again,Actinopterygii,Anura,3522.946,1987.71,Critically Endangered
Man single,Aves,Squamata,2363.244,2675.53,Critically Endangered
Cause better,Mammalia,Carnivora,1632.822,1255.55,Extinct in the Wild
Major magazine,Amphibia,Rodentia,2897.188,118.9,Endangered
Them central,Mammalia,Rodentia,2415.315,49.12,Least Concern
Degree statement,Reptilia,Passeriformes,1942.423,1539.45,Endangered
Foot director,Amphibia,Carnivora,4874.14,934.58,Vulnerable
Hour family,Aves,Rodentia,726.784,2763.68,Endangered
Play area,Amphibia,Passeriformes,2568.599,1650.09,Extinct in the Wild
National work,Aves,Anura,1485.125,1831.8,Endangered
Vote floor,Aves,Rodentia,4753.363,2569.02,Critically Endangered
Follow whole,Aves,Passeriformes,1425.702,2390.47,Critically Endangered
Hundred seek,Reptilia,Anura,2692.037,899.24,Critically Endangered
Parent marriage,Reptilia,Passeriformes,975.958,2438.49,Least Concern
Open fast,Aves,Anura,10.865,378.94,Extinct in the Wild
Today former,Aves,Primates,1740.938,568.29,Near Threatened
Begin garden,Reptilia,Primates,358.831,2721.03,Near Threatened
Class human,Reptilia,Passeriformes,2506.221,1995.68,Near Threatened
My then,Mammalia,Primates,4678.634,946.81,Near Threatened
Capital against,Mammalia,Rodentia,4838.535,204.7,Endangered
Simply enjoy,Mammalia,Primates,4928.514,2950.54,Near Threatened
New air,Aves,Anura,1437.367,749.88,Critically Endangered
Stuff federal,Reptilia,Rodentia,49.953,916.88,Endangered
Meeting security,Aves,Passeriformes,3902.521,1378.79,Extinct in the Wild
Form production,Actinopterygii,Squamata,1400.88,2740.51,Critically Endangered
Election large,Actinopterygii,Squamata,995.497,2899.52,Critically Endangered
Throw have,Aves,Anura,3588.612,2004.55,Endangered
Difference baby,Mammalia,Passeriformes,2736.597,2160.54,Critically Endangered
Style glass,Reptilia,Squamata,821.293,107.62,Least Concern
These kind,Reptilia,Anura,3648.684,672.74,Least Concern
Write focus,Actinopterygii,Passeriformes,4783.161,2728.58,Vulnerable
Ever behavior,Aves,Passeriformes,2065.544,1977.34,Critically Endangered
Today card,Reptilia,Anura,1990.395,808.64,Near Threatened
Senior now,Aves,Anura,1013.182,139.38,Endangered
She son,Reptilia,Rodentia,4601.323,606.66,Near Threatened
Four drop,Mammalia,Rodentia,4399.875,836.02,Extinct in the Wild
See eye,Amphibia,Primates,2844.933,823.19,Least Concern
First center,Amphibia,Rodentia,457.015,2448.08,Extinct in the Wild
Sound benefit,Reptilia,Primates,3433.565,916.71,Vulnerable
Idea necessary,Mammalia,Carnivora,3503.637,2940.21,Critically Endangered
Indeed seek,Aves,Carnivora,46.057,1523.04,Critically Endangered
Television teach,Reptilia,Passeriformes,1385.437,2991.72,Extinct in the Wild
Picture surface,Reptilia,Passeriformes,2194.499,1025.9,Extinct in the Wild
Today themselves,Actinopterygii,Squamata,1621.719,1090.71,Extinct in the Wild
Agree throw,Aves,Squamata,3934.113,1055.69,Least Concern
Pick success,Reptilia,Rodentia,1723.491,1177.23,Least Concern
Value hope,Amphibia,Passeriformes,1238.54,1429.28,Vulnerable
Very director,Amphibia,Anura,2633.746,2319.18,Critically Endangered
See shake,Aves,Anura,505.21,1473.55,Vulnerable
Collection real,Actinopterygii,Carnivora,3761.355,1443.01,Near Threatened
Expert property,Reptilia,Carnivora,516.078,2254.19,Extinct in the Wild
Room establish,Aves,Rodentia,4916.969,1807.09,Critically Endangered
Section three,Actinopterygii,Carnivora,2560.315,1000.54,Extinct in the Wild
More opportunity,Mammalia,Anura,3478.339,408.31,Near Threatened
Lay dream,Actinopterygii,Passeriformes,762.096,2964.61,Vulnerable
Animal ago,Reptilia,Rodentia,2684.78,2225.16,Endangered
Recognize many,Mammalia,Rodentia,3092.256,2584.01,Extinct in the Wild
Herself history,Reptilia,Carnivora,241.792,1798.1,Critically Endangered
Factor tell,Amphibia,Passeriformes,2327.112,512.62,Endangered
Idea itself,Actinopterygii,Primates,3442.686,2537.46,Extinct in the Wild
Inside produce,Amphibia,Rodentia,233.96,1278.45,Endangered
Month edge,Mammalia,Passeriformes,1885.924,2825.23,Vulnerable
Run interesting,Mammalia,Passeriformes,4240.595,2027.24,Extinct in the Wild
These for,Actinopterygii,Carnivora,2975.069,1747.04,Endangered
Especially idea,Amphibia,Rodentia,1380.257,1769.46,Vulnerable
Medical employee,Aves,Carnivora,2680.482,2266.06,Extinct in the Wild
News hope,Mammalia,Rodentia,37.639,655.02,Vulnerable
Red name,Reptilia,Squamata,2759.674,758.28,Vulnerable
But town,Reptilia,Carnivora,2522.418,1130.38,Endangered
Power rock,Amphibia,Anura,4469.135,1934.28,Endangered
Mrs check,Aves,Carnivora,2045.52,1765.4,Extinct in the Wild
Room up,Amphibia,Rodentia,3408.668,1192.9,Critically Endangered
View add,Amphibia,Squamata,3913.639,1210.48,Endangered
Table trouble,Actinopterygii,Passeriformes,844.257,2988.92,Least Concern
Continue from,Mammalia,Primates,4840.37,2577.96,Critically Endangered
Vote fact,Mammalia,Rodentia,2136.812,2248.73,Near Threatened
From cover,Mammalia,Rodentia,1722.015,2733.86,Critically Endangered
Hour account,Amphibia,Primates,3845.071,1130.97,Extinct in the Wild
Life tough,Aves,Carnivora,4886.488,2153.22,Extinct in the Wild
Film check,Amphibia,Primates,1820.057,420.41,Least Concern
Program share,Aves,Carnivora,1594.824,1794.79,Endangered
Standard hear,Aves,Squamata,3849.503,1474.24,Endangered
Information painting,Actinopterygii,Anura,2976.824,917.05,Near Threatened
Whether cell,Amphibia,Anura,4028.929,1892.02,Least Concern
While tend,Aves,Passeriformes,2967.139,376.13,Vulnerable
Organization somebody,Reptilia,Primates,1674.851,248.39,Near Threatened
Star light,Aves,Rodentia,4062.248,130.91,Near Threatened
Rather feel,Reptilia,Primates,2744.955,2495.25,Critically Endangered
Could space,Aves,Anura,64.56,2501.67,Vulnerable
Alone also,Aves,Rodentia,2836.032,2535.31,Least Concern
Citizen sense,Mammalia,Rodentia,409.42,1486.11,Least Concern
Wind feeling,Amphibia,Primates,1230.99,2376.75,Least Concern
Network carry,Mammalia,Rodentia,3788.254,394.01,Critically Endangered
Green fact,Amphibia,Squamata,1817.614,848.15,Endangered
Special purpose,Aves,Rodentia,604.302,2315.64,Vulnerable
Him somebody,Aves,Anura,1549.754,2398.8,Vulnerable
Teach when,Aves,Passeriformes,4781.171,522.96,Vulnerable
Several sea,Mammalia,Primates,1862.646,1590.17,Near Threatened
Time whatever,Reptilia,Passeriformes,4954.806,1635.12,Critically Endangered
Sense painting,Amphibia,Anura,15.562,1616.14,Extinct in the Wild
Couple camera,Amphibia,Squamata,4483.945,1640.89,Least Concern
Production over,Amphibia,Carnivora,3978.15,1011.26,Endangered
Brother wind,Aves,Carnivora,2702.198,231.22,Endangered
Particular site,Reptilia,Passeriformes,4947.371,790.43,Least Concern
Modern leg,Mammalia,Anura,676.036,1702.34,Endangered
Begin see,Aves,Anura,4082.403,1148.24,Critically Endangered
Detail environment,Reptilia,Passeriformes,1781.701,1469.8,Endangered
Country nearly,Amphibia,Primates,4119.441,2215.49,Endangered
Direction break,Mammalia,Rodentia,4746.167,2143.19,Critically Endangered
Who generation,Aves,Anura,4828.954,20.47,Near Threatened
Yet evening,Aves,Squamata,3998.421,2117.75,Extinct in the Wild
Close yeah,Actinopterygii,Primates,25.895,1960.17,Endangered
Hotel true,Mammalia,Anura,2828.034,1134.41,Near Threatened
While raise,Aves,Squamata,654.649,255.0,Extinct in the Wild
Single space,Mammalia,Squamata,2209.946,2290.33,Least Concern
Mission what,Amphibia,Rodentia,3156.093,1490.63,Endangered
Crime respond,Mammalia,Rodentia,1741.933,2617.59,Critically Endangered
Various once,Reptilia,Carnivora,2236.924,1519.07,Vulnerable
Shoulder should,Actinopterygii,Squamata,2756.057,1227.94,Least Concern
Again feeling,Aves,Primates,4557.575,1594.22,Near Threatened
Candidate hit,Mammalia,Passeriformes,4472.842,1214.5,Vulnerable
Experience receive,Mammalia,Rodentia,3352.438,1430.89,Vulnerable
Direction decide,Amphibia,Primates,3758.701,1513.37,Least Concern
Play court,Amphibia,Passeriformes,4107.178,267.31,Critically Endangered
Take budget,Mammalia,Passeriformes,4040.98,353.02,Critically Endangered
Anyone beat,Actinopterygii,Carnivora,4855.444,2195.28,Endangered
Year share,Reptilia,Squamata,4383.332,101.13,Endangered
Cold TV,Actinopterygii,Anura,4205.221,54.6,Endangered
Turn hit,Actinopterygii,Carnivora,4716.505,1488.02,Near Threatened
There different,Mammalia,Anura,3017.846,604.76,Near Threatened
Soldier store,Reptilia,Anura,4814.914,78.79,Extinct in the Wild
Right although,Reptilia,Primates,1924.26,1306.8,Critically Endangered
Race social,Amphibia,Rodentia,3234.779,2738.15,Near Threatened
Machine military,Mammalia,Passeriformes,1748.317,330.67,Vulnerable
West activity,Actinopterygii,Primates,3594.419,110.02,Extinct in the Wild
Beat teacher,Reptilia,Primates,2315.98,2377.39,Extinct in the Wild
Suggest whole,Mammalia,Anura,3501.297,1931.87,Least Concern
Guy ever,Actinopterygii,Passeriformes,2244.564,95.35,Critically Endangered
Entire step,Amphibia,Primates,359.868,714.22,Critically Endangered
Popular deal,Mammalia,Squamata,2475.505,2590.2,Endangered
Hear save,Amphibia,Carnivora,2384.826,1189.89,Extinct in the Wild
Per treatment,Reptilia,Primates,649.258,1175.78,Vulnerable
President technology,Aves,Carnivora,700.494,722.85,Near Threatened
Allow man,Reptilia,Passeriformes,1182.237,2662.17,Vulnerable
Early I,Actinopterygii,Anura,4542.995,2062.45,Critically Endangered
Move such,Mammalia,Rodentia,405.769,2460.79,Vulnerable
Manager act,Actinopterygii,Primates,3090.725,2061.97,Extinct in the Wild
Population science,Aves,Primates,3300.282,431.75,Vulnerable
Environment term,Actinopterygii,Anura,2209.327,2140.2,Extinct in the Wild
