species,class,order,weight_kg,length_cm,conservation_status
Strong green,Reptilia,Anura,4405.91,1311.96,Near Threatened
Alone thing,Mammalia,Carnivora,4681.849,422.45,Extinct in the Wild
Visit into,Aves,Primates,2097.189,2351.73,Near Threatened
Recently number,Mammalia,Rodentia,4678.713,702.35,Near Threatened
Kid here,Amphibia,Primates,1061.89,2002.97,Near Threatened
Research low,Actinopterygii,Carnivora,1374.054,2218.51,Near Threatened
Sister option,Reptilia,Primates,1426.7,2285.87,Critically Endangered
After should,Amphibia,Passeriformes,4210.656,1373.11,Near Threatened
Stay series,Amphibia,Carnivora,4759.903,2317.33,Near Threatened
Last family,Aves,Passeriformes,2200.762,2425.56,Extinct in the Wild
Try camera,Mammalia,Squamata,4277.624,1955.74,Endangered
Off next,Aves,Primates,4526.904,2840.03,Critically Endangered
Yes history,Reptilia,Rodentia,589.763,223.95,Extinct in the Wild
Friend trial,Reptilia,Anura,1005.35,1555.13,Endangered
Politics her,Actinopterygii,Carnivora,435.285,499.46,Near Threatened
Expert drive,Actinopterygii,Passeriformes,3144.532,651.68,Near Threatened
Find among,Actinopterygii,Carnivora,3888.566,710.43,Endangered
Current example,Actinopterygii,Anura,2828.986,217.42,Endangered
They because,Aves,Carnivora,706.101,2895.71,Extinct in the Wild
Local resource,Aves,Squamata,1773.689,1691.03,Extinct in the Wild
Relate bar,Reptilia,Anura,742.349,130.23,Least Concern
Star compare,Amphibia,Rodentia,4108.998,2173.03,Vulnerable
Measure lead,Aves,Anura,505.705,2229.47,Least Concern
Anyone available,Mammalia,Anura,4218.965,978.41,Critically Endangered
Occur well,Mammalia,Anura,262.172,1372.03,Vulnerable
Because else,Actinopterygii,Passeriformes,1688.311,1029.87,Near Threatened
Student dream,Aves,Rodentia,3873.768,1126.51,Least Concern
Occur camera,Aves,Rodentia,2842.172,459.59,Vulnerable
Recognize wish,Reptilia,Passeriformes,4166.34,433.5,Endangered
Often involve,Amphibia,Rodentia,1520.554,2223.6,Near Threatened
Discussion leader,Aves,Squamata,321.313,2613.24,Critically Endangered
Financial guess,Amphibia,Anura,917.594,351.18,Least Concern
Nature around,Aves,Primates,4391.303,2433.71,Critically Endangered
Budget though,Amphibia,Rodentia,1585.364,2650.67,Near Threatened
Mouth college,Mammalia,Carnivora,3729.434,2077.61,Critically Endangered
Difference camera,Aves,Primates,1069.494,2434.57,Vulnerable
Throw remain,Reptilia,Squamata,4254.883,1317.83,Endangered
Pay our,Actinopterygii,Rodentia,2266.496,267.15,Critically Endangered
Discover somebody,Aves,Anura,3610.697,2026.14,Vulnerable
Road model,Amphibia,Primates,4981.441,515.43,Near Threatened
Cell world,Reptilia,Rodentia,4441.975,842.31,Extinct in the Wild
West support,Actinopterygii,Rodentia,991.723,731.93,Least Concern
Join our,Actinopterygii,Anura,4048.78,239.79,Vulnerable
Discuss need,Aves,Squamata,2580.524,1185.44,Least Concern
Approach believe,Mammalia,Passeriformes,3707.865,2813.39,Critically Endangered
List next,Amphibia,Primates,1455.074,715.12,Vulnerable
Week country,Reptilia,Squamata,2455.518,2649.42,Endangered
Low four,Reptilia,Anura,2250.06,1998.72,Vulnerable
Fine why,Actinopterygii,Passeriformes,2228.543,1167.63,Extinct in the Wild
None remember,Amphibia,Passeriformes,3065.672,449.86,Extinct in the Wild
Song only,Reptilia,Passeriformes,1814.157,2973.38,Vulnerable
Officer outside,Actinopterygii,Rodentia,2912.029,2447.68,Near Threatened
Game live,Amphibia,Rodentia,1798.535,2765.67,Least Concern
Great social,Actinopterygii,Rodentia,2899.889,1653.55,Endangered
Church coach,Mammalia,Primates,3808.903,1143.95,Extinct in the Wild
Third idea,Reptilia,Anura,2000.303,2422.02,Least Concern
Determine guy,Mammalia,Primates,3829.57,760.86,Vulnerable
Rise well,Reptilia,Carnivora,3894.01,2498.95,Endangered
Space five,Mammalia,Squamata,1268.534,2484.75,Extinct in the Wild
Local home,Aves,Squamata,1753.359,2975.44,Vulnerable
Start candidate,Aves,Passeriformes,1004.126,2461.06,Near Threatened
Within despite,Aves,Passeriformes,2814.627,1286.58,Critically Endangered
Former side,Mammalia,Rodentia,3165.015,89.33,Extinct in the Wild
Smile however,Aves,Anura,2687.916,1574.14,Endangered
Tend wonder,Mammalia,Primates,4002.235,2286.49,Vulnerable
Oil sign,Reptilia,Primates,3954.478,736.54,Critically Endangered
Politics plan,Reptilia,Carnivora,2027.464,2451.44,Vulnerable
Century book,Actinopterygii,Primates,1591.608,2815.6,Extinct in the Wild
Describe loss,Amphibia,Carnivora,290.499,526.17,Critically Endangered
Show media,Aves,Passeriformes,4457.09,2479.28,Endangered
Product network,Actinopterygii,Carnivora,1090.273,154.19,Critically Endangered
Money piece,Amphibia,Anura,3216.582,1260.98,Critically Endangered
Wall wear,Aves,Passeriformes,383.613,307.94,Extinct in the Wild
If wife,Reptilia,Primates,3816.163,1884.23,Vulnerable
For member,Aves,Rodentia,3643.325,2734.75,Extinct in the Wild
Course pay,Reptilia,Primates,2522.662,2958.9,Extinct in the Wild
Through standard,Mammalia,Primates,4230.733,2284.3,Endangered
Here why,Reptilia,Carnivora,3737.24,2915.51,Critically Endangered
Fast such,Actinopterygii,Carnivora,2820.494,1195.39,Near Threatened
Idea fast,Aves,Passeriformes,43.926,177.68,Extinct in the Wild
Court I,Amphibia,Anura,1654.814,631.23,Critically Endangered
Young billion,Reptilia,Rodentia,1019.638,2331.36,Near Threatened
Even control,Reptilia,Rodentia,272.688,929.78,Least Concern
Let must,Reptilia,Squamata,4493.056,2703.28,Critically Endangered
Something a,Amphibia,Anura,3357.305,1488.17,Near Threatened
Left thing,Mammalia,Squamata,2297.114,350.95,Endangered
Ask spend,Aves,Passeriformes,721.881,1576.02,Endangered
Job stage,Amphibia,Carnivora,2561.268,2515.45,Least Concern
Believe hope,Reptilia,Carnivora,4902.016,299.06,Endangered
Class budget,Amphibia,Squamata,293.547,2962.3,Critically Endangered
Realize pressure,Reptilia,Primates,4516.818,2838.97,Critically Endangered
Tough surface,Amphibia,Passeriformes,2974.152,2608.79,Endangered
Senior receive,Reptilia,Rodentia,4745.405,973.21,Vulnerable
Contain far,Aves,Squamata,2847.362,379.61,Extinct in the Wild
Person shake,Mammalia,Carnivora,4247.152,1308.8,Critically Endangered
To edge,Actinopterygii,Carnivora,4828.754,1286.14,Extinct in the Wild
Safe impact,Mammalia,Primates,3913.272,808.29,Extinct in the Wild
Difficult the,Actinopterygii,Anura,2269.399,2043.45,Critically Endangered
Her save,Aves,Rodentia,1691.813,2101.23,Endangered
Window recent,Mammalia,Squamata,3712.713,2396.33,Vulnerable
Group fast,Aves,Squamata,2978.49,969.62,Extinct in the Wild
Campaign happy,Reptilia,Carnivora,1385.507,2970.09,Critically Endangered
Data all,Reptilia,Primates,4388.37,2889.51,Extinct in the Wild
Hospital step,Actinopterygii,Squamata,3098.981,1077.23,Near Threatened
Present scientist,Amphibia,Primates,2313.156,841.25,Least Concern
As world,Amphibia,Anura,1220.335,2503.14,Vulnerable
Production lose,Reptilia,Carnivora,3042.447,2138.53,Vulnerable
Arrive situation,Amphibia,Rodentia,4517.448,2571.46,Least Concern
Standard scientist,Amphibia,Passeriformes,929.401,921.59,Endangered
Improve down,Reptilia,Anura,4998.631,2841.29,Extinct in the Wild
Push budget,Reptilia,Rodentia,4910.787,1545.02,Vulnerable
Career room,Mammalia,Anura,3589.683,2660.71,Extinct in the Wild
Ok close,Reptilia,Carnivora,180.186,896.4,Extinct in the Wild
Structure side,Amphibia,Carnivora,1585.647,982.55,Near Threatened
Perhaps six,Mammalia,Rodentia,202.889,2035.31,Least Concern
Require bill,Amphibia,Carnivora,2628.366,190.36,Endangered
Call wind,Actinopterygii,Squamata,1579.525,2013.74,Vulnerable
Risk mission,Amphibia,Rodentia,3289.17,659.46,Least Concern
Guy attack,Reptilia,Squamata,4221.256,2979.44,Near Threatened
Take worry,Reptilia,Rodentia,3050.872,1763.41,Near Threatened
Pass remain,Mammalia,Rodentia,3617.926,1606.32,Extinct in the Wild
Serious rise,Aves,Passeriformes,2841.805,1836.85,Extinct in the Wild
With nature,Reptilia,Primates,3999.449,2130.49,Near Threatened
Out interest,Reptilia,Anura,543.051,678.57,Extinct in the Wild
Man amount,Actinopterygii,Squamata,2878.297,1490.96,Extinct in the Wild
Town sense,Actinopterygii,Anura,2708.816,2238.84,Vulnerable
Per decade,Amphibia,Anura,2808.391,1257.51,Endangered
Wide artist,Actinopterygii,Rodentia,1553.61,2462.19,Critically Endangered
Speech nation,Amphibia,Anura,2265.57,444.62,Vulnerable
These year,Actinopterygii,Rodentia,4748.42,2480.49,Critically Endangered
Hard site,Aves,Passeriformes,3021.575,1019.28,Near Threatened
Care ready,Mammalia,Passeriformes,2338.892,643.89,Near Threatened
Each budget,Actinopterygii,Anura,2522.61,2104.94,Extinct in the Wild
Show policy,Aves,Squamata,1120.312,206.62,Vulnerable
Cold security,Actinopterygii,Carnivora,4739.003,1547.86,Vulnerable
Relationship entire,Amphibia,Passeriformes,3053.447,1716.44,Least Concern
Yeah include,Actinopterygii,Squamata,728.022,2597.24,Near Threatened
Three total,Aves,Anura,934.841,479.29,Extinct in the Wild
Sure maybe,Reptilia,Anura,1493.818,2557.91,Vulnerable
Whom industry,Mammalia,Rodentia,2769.472,1160.31,Least Concern
Who back,Reptilia,Rodentia,4406.956,526.49,Critically Endangered
Here leader,Aves,Anura,4743.673,858.2,Least Concern
Upon around,Actinopterygii,Rodentia,3046.84,1975.42,Near Threatened
Road guess,Actinopterygii,Squamata,25.672,2533.48,Vulnerable
Chance help,Actinopterygii,Passeriformes,2403.125,2129.94,Extinct in the Wild
Management memory,Actinopterygii,Anura,2962.98,1780.09,Critically Endangered
Fish line,Aves,Squamata,1207.91,2304.67,Near Threatened
So rest,Actinopterygii,Primates,4197.298,2761.98,Critically Endangered
Season word,Mammalia,Carnivora,3561.6,400.71,Vulnerable
Food lay,Mammalia,Rodentia,434.037,2889.86,Vulnerable
Choice necessary,Mammalia,Primates,2547.063,2328.21,Extinct in the Wild
Statement fire,Mammalia,Rodentia,876.906,1518.14,Critically Endangered
Matter training,Amphibia,Passeriformes,865.108,1477.81,Least Concern
Drug government,Aves,Primates,3674.219,815.31,Vulnerable
Project professor,Actinopterygii,Squamata,629.812,2843.6,Extinct in the Wild
Teacher seat,Mammalia,Anura,202.557,2086.45,Vulnerable
Seven assume,Actinopterygii,Passeriformes,4361.68,375.28,Vulnerable
Interest mission,Actinopterygii,Primates,441.322,2696.17,Critically Endangered
Current morning,Reptilia,Passeriformes,1452.624,467.27,Critically Endangered
Cut single,Aves,Passeriformes,3621.963,2696.82,Vulnerable
Rock professional,Aves,Passeriformes,1570.233,2452.11,Endangered
Myself middle,Mammalia,Rodentia,224.032,2853.86,Near Threatened
Say happy,Actinopterygii,Rodentia,2486.796,219.74,Endangered
Rock main,Mammalia,Passeriformes,4271.768,264.69,Least Concern
Probably dog,Aves,Carnivora,63.755,2561.74,Extinct in the Wild
Certain require,Reptilia,Rodentia,150.395,2118.07,Extinct in the Wild
Purpose increase,Actinopterygii,Passeriformes,2280.836,1401.91,Critically Endangered
Tonight system,Aves,Carnivora,1512.174,730.99,Vulnerable
Option can,Actinopterygii,Passeriformes,4177.925,2983.07,Extinct in the Wild
Father these,Reptilia,Squamata,4792.54,2797.91,Near Threatened
Good kitchen,Actinopterygii,Squamata,1586.332,1266.27,Endangered
Cell at,Aves,Primates,453.4,1906.81,Least Concern
Thus yeah,Amphibia,Squamata,4393.301,1507.35,Least Concern
Security necessary,Amphibia,Rodentia,353.378,1543.82,Least Concern
From phone,Aves,Rodentia,2332.613,1051.25,Near Threatened
Forward others,Mammalia,Anura,1593.008,1496.38,Vulnerable
Response product,Amphibia,Squamata,3896.162,2500.89,Critically Endangered
Voice tonight,Amphibia,Primates,246.176,1872.3,Least Concern
Beyond indeed,Actinopterygii,Carnivora,2107.563,415.04,Near Threatened
Late simple,Reptilia,Carnivora,1838.864,1063.13,Near Threatened
Contain reality,Aves,Anura,2377.348,1579.34,Critically Endangered
Cost couple,Amphibia,Carnivora,3793.428,2300.94,Endangered
Spring benefit,Aves,Passeriformes,2993.844,2826.69,Least Concern
To sort,Aves,Primates,4038.345,1490.22,Critically Endangered
Suffer employee,Amphibia,Primates,3346.553,525.53,Least Concern
Opportunity resource,Actinopterygii,Passeriformes,3071.815,1257.42,Least Concern
Admit get,Actinopterygii,Passeriformes,72.628,661.79,Critically Endangered
Ago technology,Amphibia,Anura,4604.462,503.23,Vulnerable
From professional,Reptilia,Primates,2731.634,1921.7,Critically Endangered
Health close,Aves,Anura,2868.266,851.21,Endangered
Behind identify,Reptilia,Passeriformes,1327.433,1910.83,Vulnerable
Property night,Mammalia,Primates,1466.139,2366.47,Least Concern
Black true,Actinopterygii,Rodentia,335.338,2248.06,Vulnerable
Table when,Reptilia,Rodentia,2073.151,2419.09,Near Threatened
There however,Reptilia,Primates,772.521,1620.24,Extinct in the Wild
Half traditional,Reptilia,Carnivora,1832.489,994.26,Vulnerable
Factor born,Amphibia,Passeriformes,4926.989,2753.66,Critically Endangered
Last music,Actinopterygii,Passeriformes,1714.294,1480.06,Least Concern
Either fast,Actinopterygii,Squamata,2721.382,336.6,Least Concern
Leader world,Aves,Anura,4367.348,260.21,Near Threatened
Body better,Aves,Rodentia,5.993,1039.14,Endangered
Surface heavy,Mammalia,Primates,1627.041,128.22,Critically Endangered
Direction beat,Amphibia,Carnivora,757.089,1108.37,Endangered
Mrs lot,Aves,Rodentia,769.405,2192.24,Near Threatened
Do letter,Aves,Rodentia,1960.555,90.99,Near Threatened
Represent both,Aves,Rodentia,2401.412,790.57,Least Concern
Door citizen,Mammalia,Rodentia,4722.545,556.64,Near Threatened
Most attorney,Reptilia,Primates,1825.863,579.76,Vulnerable
Between choice,Actinopterygii,Passeriformes,2208.951,823.46,Critically Endangered
Bar decide,Aves,Primates,37.103,1774.87,Least Concern
Often partner,Reptilia,Rodentia,468.096,12.42,Least Concern
Wind PM,Actinopterygii,Primates,3211.042,552.6,Near Threatened
Team still,Actinopterygii,Passeriformes,3868.47,2089.99,Critically Endangered
Century high,Aves,Primates,1525.082,2392.14,Least Concern
Miss hotel,Reptilia,Primates,4455.233,1710.88,Endangered
Difficult can,Aves,Anura,713.07,2656.51,Least Concern
Election continue,Reptilia,Passeriformes,2445.734,1722.93,Near Threatened
However approach,Reptilia,Passeriformes,1053.129,2086.4,Near Threatened
Us decision,Aves,Primates,846.843,542.65,Extinct in the Wild
Trade within,Aves,Primates,2328.057,246.3,Extinct in the Wild
Sound family,Mammalia,Primates,1171.327,1714.9,Vulnerable
Sea similar,Reptilia,Rodentia,3078.463,2011.32,Near Threatened
Personal send,Reptilia,Carnivora,3002.399,1014.92,Endangered
Medical force,Mammalia,Squamata,1618.668,1823.56,Critically Endangered
You president,Actinopterygii,Carnivora,2617.639,2788.04,Vulnerable
Book decade,Mammalia,Squamata,3014.595,925.43,Least Concern
Admit building,Actinopterygii,Passeriformes,1559.579,442.76,Extinct in the Wild
Protect style,Amphibia,Squamata,3262.85,976.46,Endangered
Sometimes knowledge,Mammalia,Passeriformes,4827.901,1879.34,Critically Endangered
Herself contain,Amphibia,Carnivora,939.76,2710.31,Vulnerable
Final modern,Amphibia,Anura,1488.565,2414.36,Endangered
Analysis crime,Amphibia,Rodentia,1954.638,1069.98,Critically Endangered
Great experience,Aves,Carnivora,2818.182,2431.41,Near Threatened
Economic or,Mammalia,Primates,818.799,370.64,Critically Endangered
State past,Amphibia,Primates,819.806,318.8,Near Threatened
Receive my,Mammalia,Squamata,2477.372,1929.1,Least Concern
Next may,Mammalia,Rodentia,4155.578,1870.22,Extinct in the Wild
Girl year,Amphibia,Passeriformes,1258.597,2343.11,Least Concern
School debate,Reptilia,Passeriformes,1319.532,1740.45,Vulnerable
Against service,Mammalia,Carnivora,2439.643,735.47,Extinct in the Wild
See beyond,Mammalia,Anura,366.836,408.86,Extinct in the Wild
Head cut,Reptilia,Primates,3603.105,2102.04,Vulnerable
Mouth find,Aves,Rodentia,439.802,2437.2,Near Threatened
Bad role,Reptilia,Squamata,2571.709,453.3,Near Threatened
Professional general,Aves,Squamata,560.827,2660.89,Critically Endangered
A time,Actinopterygii,Carnivora,1147.6,1062.33,Least Concern
Side off,Actinopterygii,Primates,1959.33,2491.44,Vulnerable
Consider rich,Amphibia,Carnivora,3285.102,2664.24,Near Threatened
Carry special,Mammalia,Primates,3988.458,1039.32,Endangered
Break follow,Mammalia,Passeriformes,1169.992,1957.05,Near Threatened
Environmental subject,Reptilia,Carnivora,3063.425,1616.04,Vulnerable
Anyone political,Actinopterygii,Rodentia,4417.771,2553.32,Near Threatened
Whether network,Actinopterygii,Rodentia,2705.598,989.9,Least Concern
Describe red,Actinopterygii,Primates,102.969,751.17,Least Concern
Just social,Actinopterygii,Primates,4377.151,235.96,Critically Endangered
Morning decision,Amphibia,Primates,1561.234,2488.08,Near Threatened
Form shake,Aves,Anura,4788.99,2050.66,Endangered
Few build,Aves,Primates,4113.346,2343.77,Vulnerable
Subject one,Reptilia,Carnivora,1228.833,1152.9,Endangered
Under option,Amphibia,Rodentia,3326.246,1946.97,Extinct in the Wild
Call there,Actinopterygii,Rodentia,4563.456,1146.04,Least Concern
About fill,Amphibia,Rodentia,2487.822,1967.18,Near Threatened
Knowledge serve,Aves,Carnivora,1929.435,1588.3,Near Threatened
Attorney police,Mammalia,Rodentia,2813.349,203.72,Extinct in the Wild
Your present,Actinopterygii,Passeriformes,105.096,837.87,Endangered
Herself money,Mammalia,Passeriformes,3357.482,2723.07,Critically Endangered
Whether fight,Reptilia,Passeriformes,2570.775,97.18,Least Concern
Compare ago,Reptilia,Passeriformes,1977.725,1774.27,Critically Endangered
Seven lose,Actinopterygii,Anura,4722.134,1995.48,Vulnerable
General lose,Aves,Primates,1271.296,1199.45,Endangered
Agent response,Aves,Carnivora,3117.682,1990.31,Critically Endangered
Former including,Reptilia,Passeriformes,804.392,2783.19,Extinct in the Wild
History close,Amphibia,Passeriformes,2622.744,814.38,Critically Endangered
Across itself,Reptilia,Carnivora,4687.197,2296.49,Extinct in the Wild
Language prepare,Amphibia,Carnivora,3519.246,1541.03,Near Threatened
Hand memory,Amphibia,Rodentia,1792.25,1408.71,Near Threatened
Next can,Actinopterygii,Carnivora,4477.784,1605.57,Least Concern
Remain upon,Reptilia,Carnivora,3653.222,1937.46,Extinct in the Wild
Suffer art,Amphibia,Carnivora,3264.98,805.21,Least Concern
Value few,Reptilia,Passeriformes,4495.115,2107.42,Near Threatened
Life church,Amphibia,Carnivora,214.159,2685.56,Near Threatened
Here lay,Aves,Squamata,1746.029,2682.6,Least Concern
