species,class,order,weight_kg,length_cm,conservation_status
Natural single,Reptilia,Primates,2252.666,2054.59,Vulnerable
Industry political,Aves,Anura,3451.877,332.6,Endangered
Newspaper whatever,Amphibia,Anura,4633.897,1952.53,Endangered
Public picture,Reptilia,Anura,2805.985,1140.64,Extinct in the Wild
Person eye,Actinopterygii,Anura,4771.724,678.92,Least Concern
Join subject,Reptilia,Rodentia,2956.963,116.14,Endangered
True institution,Reptilia,Carnivora,4086.97,2098.37,Endangered
Official such,Amphibia,Passeriformes,2438.905,477.0,Vulnerable
Professional drop,Aves,Rodentia,3692.519,1911.86,Critically Endangered
How sit,Reptilia,Squamata,174.266,1342.26,Endangered
Win hope,Reptilia,Primates,4389.938,627.72,Endangered
Kitchen meet,Actinopterygii,Passeriformes,2878.283,152.88,Endangered
Coach at,Reptilia,Primates,2782.2,1668.13,Least Concern
Bank with,Aves,Passeriformes,2991.467,2778.85,Least Concern
Future wall,Actinopterygii,Passeriformes,469.214,790.08,Critically Endangered
Major remain,Aves,Primates,2178.468,2878.66,Near Threatened
Expect positive,Amphibia,Passeriformes,4662.388,849.21,Vulnerable
Now agree,Aves,Rodentia,2384.596,1932.93,Vulnerable
Idea concern,Reptilia,Carnivora,449.81,2191.03,Endangered
Project draw,Mammalia,Passeriformes,582.01,877.04,Extinct in the Wild
Local kind,Reptilia,Carnivora,4119.492,843.36,Extinct in the Wild
Feeling heavy,Aves,Rodentia,2362.093,1167.61,Vulnerable
Professor notice,Amphibia,Passeriformes,3838.35,1545.17,Vulnerable
Share evidence,Reptilia,Rodentia,681.012,1639.3,Near Threatened
Type how,Amphibia,Carnivora,2260.446,2228.87,Endangered
Heart it,Mammalia,Squamata,4554.626,2484.59,Endangered
Green black,Actinopterygii,Passeriformes,1821.198,1215.42,Extinct in the Wild
Modern born,Mammalia,Rodentia,3962.463,1746.44,Critically Endangered
However find,Mammalia,Squamata,3702.781,3.52,Critically Endangered
Factor chance,Amphibia,Rodentia,4474.863,1637.35,Extinct in the Wild
Shake particularly,Reptilia,Primates,2657.183,1372.67,Least Concern
Along more,Amphibia,Anura,1206.168,1023.96,Vulnerable
Everything realize,Reptilia,Anura,4120.161,2415.09,Endangered
Industry sit,Mammalia,Passeriformes,3851.307,146.23,Least Concern
Than treatment,Reptilia,Squamata,2419.176,1946.78,Extinct in the Wild
Congress water,Aves,Primates,4240.665,2853.08,Least Concern
Avoid reality,Mammalia,Primates,712.159,2074.67,Extinct in the Wild
Wind black,Aves,Primates,4554.507,923.36,Vulnerable
Discover material,Amphibia,Squamata,4670.121,1759.79,Vulnerable
Front enjoy,Reptilia,Rodentia,4140.391,80.45,Vulnerable
Hit thus,Reptilia,Anura,2555.205,1360.31,Least Concern
Bed drive,Reptilia,Rodentia,4542.805,1183.56,Least Concern
Million admit,Actinopterygii,Carnivora,3168.502,105.21,Near Threatened
Compare yard,Mammalia,Anura,544.634,2324.39,Endangered
Trouble tend,Reptilia,Squamata,2466.433,2917.04,Endangered
Lose all,Actinopterygii,Carnivora,1471.706,1545.87,Critically Endangered
Fear medical,Reptilia,Anura,3606.246,2818.87,Vulnerable
Understand weight,Reptilia,Squamata,4198.842,414.93,Extinct in the Wild
East place,Actinopterygii,Rodentia,3062.486,1177.28,Extinct in the Wild
Through your,Mammalia,Rodentia,1801.257,2043.22,Critically Endangered
Six task,Reptilia,Rodentia,3926.87,361.33,Vulnerable
Off four,Actinopterygii,Anura,1344.69,102.68,Critically Endangered
Appear likely,Reptilia,Carnivora,3597.649,1637.43,Near Threatened
Responsibility most,Amphibia,Primates,3242.268,885.17,Least Concern
Try factor,Reptilia,Passeriformes,2345.162,2381.14,Vulnerable
Build weight,Amphibia,Passeriformes,2592.703,1487.37,Near Threatened
Standard put,Amphibia,Squamata,3255.266,909.18,Vulnerable
Country apply,Amphibia,Anura,2349.926,800.54,Near Threatened
Too tonight,Amphibia,Passeriformes,686.455,663.44,Vulnerable
Work physical,Aves,Anura,3006.306,2612.61,Least Concern
Thank field,Mammalia,Carnivora,3535.939,949.59,Critically Endangered
Step charge,Aves,Anura,91.065,2578.11,Vulnerable
Discover time,Aves,Squamata,3415.393,1443.51,Endangered
Around teach,Amphibia,Carnivora,3999.897,453.43,Extinct in the Wild
Establish sport,Reptilia,Rodentia,3809.114,2965.5,Vulnerable
Usually side,Aves,Rodentia,1866.57,1335.25,Vulnerable
Sit itself,Mammalia,Anura,4482.887,2206.39,Critically Endangered
Yes production,Aves,Primates,1379.483,893.57,Critically Endangered
Protect tend,Reptilia,Rodentia,1827.521,374.1,Least Concern
Admit safe,Reptilia,Rodentia,145.361,1990.74,Near Threatened
If remain,Actinopterygii,Squamata,1156.794,1815.38,Near Threatened
Defense fear,Amphibia,Passeriformes,1704.544,2873.02,Endangered
Daughter over,Amphibia,Rodentia,4775.299,1257.63,Least Concern
Piece certainly,Amphibia,Rodentia,1811.569,1265.73,Extinct in the Wild
Service thought,Actinopterygii,Primates,420.947,282.42,Endangered
Necessary way,Aves,Passeriformes,4125.163,2193.15,Near Threatened
Paper choose,Aves,Primates,230.671,458.84,Endangered
Quickly week,Aves,Rodentia,2337.158,2792.71,Vulnerable
Method prove,Aves,Primates,4741.718,784.92,Critically Endangered
Sure other,Actinopterygii,Anura,3662.823,881.31,Critically Endangered
Property remain,Actinopterygii,Carnivora,3953.061,1740.06,Vulnerable
History management,Actinopterygii,Carnivora,271.055,1735.35,Critically Endangered
Weight them,Actinopterygii,Carnivora,1775.974,2502.41,Critically Endangered
Mean opportunity,Reptilia,Passeriformes,3785.392,2784.41,Endangered
Than customer,Aves,Rodentia,4158.491,867.06,Least Concern
Tough news,Amphibia,Squamata,4454.066,2330.07,Vulnerable
Everything find,Mammalia,Passeriformes,542.241,1077.27,Critically Endangered
Almost front,Reptilia,Rodentia,3199.348,765.28,Endangered
Three always,Amphibia,Rodentia,2181.981,2248.94,Least Concern
Agent possible,Mammalia,Anura,4462.46,1048.27,Vulnerable
Will risk,Mammalia,Primates,2904.302,2004.4,Critically Endangered
Raise million,Mammalia,Squamata,3472.872,2270.02,Critically Endangered
Parent talk,Reptilia,Anura,4415.993,2106.83,Extinct in the Wild
Such civil,Reptilia,Rodentia,1659.849,1769.1,Endangered
Image talk,Amphibia,Passeriformes,105.617,1081.45,Vulnerable
Three message,Reptilia,Carnivora,2899.963,491.79,Near Threatened
Describe his,Aves,Primates,4592.822,2334.43,Extinct in the Wild
Size skill,Reptilia,Carnivora,2020.329,2176.36,Near Threatened
Go record,Amphibia,Carnivora,27.39,1892.33,Vulnerable
We car,Amphibia,Squamata,453.988,1141.95,Critically Endangered
Pull strategy,Mammalia,Rodentia,2435.629,2975.82,Least Concern
Cell ball,Actinopterygii,Anura,2253.295,2209.18,Vulnerable
Cultural region,Amphibia,Squamata,4654.277,1389.28,Endangered
Film yet,Amphibia,Anura,4317.543,2904.84,Critically Endangered
Politics TV,Amphibia,Squamata,4457.92,1407.28,Endangered
Work church,Actinopterygii,Passeriformes,15.522,1962.59,Near Threatened
Source skin,Aves,Anura,3542.195,1284.12,Extinct in the Wild
Experience however,Reptilia,Primates,2701.324,2110.96,Extinct in the Wild
Edge beat,Actinopterygii,Rodentia,1675.832,1977.66,Least Concern
Door reach,Actinopterygii,Carnivora,2869.495,533.56,Extinct in the Wild
Brother clear,Amphibia,Passeriformes,284.559,2996.29,Endangered
Once nor,Actinopterygii,Passeriformes,577.391,1082.48,Vulnerable
Election protect,Amphibia,Primates,1277.39,197.39,Endangered
Last rule,Reptilia,Carnivora,2400.692,2787.39,Endangered
Tonight information,Mammalia,Carnivora,1071.638,2502.16,Critically Endangered
Because rest,Reptilia,Passeriformes,4219.075,1528.64,Critically Endangered
Actually month,Reptilia,Primates,991.17,2407.51,Vulnerable
All he,Actinopterygii,Anura,3237.329,577.2,Least Concern
Light certain,Mammalia,Primates,212.346,229.72,Vulnerable
Federal different,Mammalia,Passeriformes,679.118,863.51,Near Threatened
Voice cold,Actinopterygii,Passeriformes,4104.412,1474.44,Critically Endangered
Decide send,Mammalia,Squamata,858.619,2893.41,Vulnerable
Try tend,Amphibia,Anura,1138.171,701.87,Endangered
Born nearly,Actinopterygii,Passeriformes,524.227,2658.79,Extinct in the Wild
Require though,Actinopterygii,Rodentia,4883.983,1676.29,Vulnerable
Response produce,Actinopterygii,Passeriformes,3781.729,2759.66,Least Concern
Truth indicate,Actinopterygii,Primates,1126.632,2240.89,Endangered
Discuss out,Mammalia,Carnivora,4649.403,2815.37,Critically Endangered
Nation in,Mammalia,Primates,1666.955,2070.43,Vulnerable
Special one,Amphibia,Passeriformes,3710.9,1583.96,Vulnerable
Worry authority,Reptilia,Rodentia,3271.016,1160.17,Endangered
Industry anyone,Mammalia,Primates,3414.902,1210.79,Endangered
Mention high,Amphibia,Anura,3968.603,2470.86,Endangered
Finally decade,Actinopterygii,Squamata,4500.511,2315.38,Endangered
Option camera,Actinopterygii,Anura,849.387,2258.19,Vulnerable
Social friend,Reptilia,Passeriformes,796.085,1795.71,Endangered
Easy like,Aves,Squamata,1629.674,2038.4,Extinct in the Wild
Good allow,Reptilia,Squamata,224.588,1377.62,Vulnerable
Institution to,Amphibia,Passeriformes,4144.804,2956.26,Endangered
Image break,Aves,Passeriformes,1020.577,611.93,Near Threatened
Second everybody,Amphibia,Squamata,940.705,2992.9,Endangered
Ever tough,Reptilia,Rodentia,10.812,670.46,Least Concern
Itself southern,Amphibia,Anura,2322.569,913.55,Least Concern
Fact might,Actinopterygii,Rodentia,992.439,801.88,Vulnerable
Value picture,Reptilia,Squamata,2303.041,1718.83,Extinct in the Wild
Eat show,Aves,Primates,3530.832,1148.15,Least Concern
Floor western,Mammalia,Rodentia,1147.052,2927.88,Near Threatened
Sense single,Aves,Carnivora,2611.169,972.74,Endangered
Machine cause,Amphibia,Rodentia,2387.472,2106.37,Least Concern
Thought across,Amphibia,Squamata,826.586,2308.43,Near Threatened
Low say,Mammalia,Rodentia,3443.306,1488.55,Least Concern
Society hand,Actinopterygii,Primates,4159.502,1950.04,Endangered
Card cup,Aves,Passeriformes,3239.218,576.06,Extinct in the Wild
Final wrong,Actinopterygii,Primates,2071.336,11.92,Extinct in the Wild
Majority respond,Reptilia,Rodentia,297.605,1241.7,Endangered
Environment from,Reptilia,Primates,1309.271,213.21,Least Concern
Manage scene,Reptilia,Passeriformes,1464.76,379.34,Critically Endangered
Down evidence,Actinopterygii,Squamata,962.479,1994.33,Extinct in the Wild
Near should,Aves,Rodentia,4523.345,1710.5,Least Concern
Court several,Amphibia,Squamata,1502.52,1775.2,Near Threatened
Eye relationship,Actinopterygii,Anura,723.259,1690.0,Least Concern
Level past,Reptilia,Passeriformes,3498.811,801.17,Extinct in the Wild
Employee relationship,Amphibia,Rodentia,3546.534,688.13,Near Threatened
Into do,Actinopterygii,Primates,4870.095,2068.15,Endangered
Decide police,Aves,Anura,3489.745,1668.73,Vulnerable
Not mother,Reptilia,Squamata,4814.269,281.32,Extinct in the Wild
Father few,Amphibia,Carnivora,4579.683,2938.33,Extinct in the Wild
Wife scientist,Amphibia,Anura,1192.978,2597.85,Critically Endangered
Candidate front,Amphibia,Carnivora,4308.183,1497.0,Extinct in the Wild
Author successful,Reptilia,Squamata,926.477,1270.66,Critically Endangered
Do car,Reptilia,Primates,4633.999,2314.47,Vulnerable
Between when,Mammalia,Passeriformes,2771.992,996.02,Endangered
Tend within,Reptilia,Carnivora,583.666,401.51,Least Concern
Adult add,Reptilia,Passeriformes,4449.994,1071.86,Vulnerable
He others,Aves,Primates,2162.216,2693.63,Critically Endangered
Because program,Amphibia,Rodentia,3798.651,677.84,Near Threatened
Out physical,Amphibia,Primates,3983.883,2252.95,Vulnerable
Pm save,Amphibia,Passeriformes,1527.391,2168.99,Least Concern
Against price,Actinopterygii,Anura,2462.295,396.42,Vulnerable
Degree white,Amphibia,Passeriformes,889.558,854.89,Near Threatened
He instead,Reptilia,Primates,3840.027,2991.51,Critically Endangered
Number effect,Mammalia,Squamata,4549.166,2057.37,Near Threatened
Response government,Mammalia,Squamata,750.298,566.53,Critically Endangered
Live century,Mammalia,Anura,3517.393,1035.38,Critically Endangered
Thus someone,Aves,Squamata,592.454,2978.9,Vulnerable
Sense sound,Aves,Primates,1385.416,2474.73,Critically Endangered
Environmental couple,Aves,Anura,697.772,2508.11,Extinct in the Wild
Within reality,Aves,Carnivora,2365.32,2054.24,Near Threatened
Involve investment,Actinopterygii,Squamata,4805.749,1086.31,Near Threatened
Improve without,Aves,Anura,1836.384,60.02,Vulnerable
Director personal,Mammalia,Rodentia,705.878,1125.82,Vulnerable
Anyone draw,Mammalia,Rodentia,2340.885,1220.84,Least Concern
Remain sense,Mammalia,Primates,1366.78,147.78,Extinct in the Wild
Carry from,Actinopterygii,Squamata,3341.273,705.75,Vulnerable
Magazine camera,Actinopterygii,Passeriformes,3915.47,2016.28,Near Threatened
Politics on,Amphibia,Anura,1651.25,119.57,Endangered
Blue eat,Reptilia,Primates,820.076,2172.85,Vulnerable
Share perform,Amphibia,Passeriformes,480.045,1245.1,Least Concern
Join three,Actinopterygii,Anura,2151.597,2800.2,Endangered
Green both,Actinopterygii,Rodentia,4901.192,2093.8,Least Concern
Imagine me,Aves,Anura,1283.109,412.03,Vulnerable
Free condition,Mammalia,Squamata,3880.896,2860.85,Near Threatened
Organization avoid,Mammalia,Anura,1651.539,1471.92,Critically Endangered
Social left,Aves,Carnivora,3172.348,1010.94,Extinct in the Wild
Guy hear,Amphibia,Anura,313.922,1989.64,Least Concern
Before together,Actinopterygii,Passeriformes,4966.825,1108.06,Endangered
Likely style,Aves,Squamata,50.455,2914.72,Near Threatened
Wait picture,Mammalia,Passeriformes,175.118,815.28,Critically Endangered
Structure no,Aves,Carnivora,3932.476,2514.33,Near Threatened
Town car,Aves,Anura,969.86,895.9,Vulnerable
Less several,Reptilia,Anura,1214.672,1925.61,Near Threatened
Seven from,Aves,Passeriformes,2650.767,1389.25,Extinct in the Wild
Development easy,Reptilia,Carnivora,3184.587,2071.65,Near Threatened
Our much,Mammalia,Primates,2956.192,2460.0,Near Threatened
Hospital still,Mammalia,Passeriformes,1678.132,1448.76,Near Threatened
Analysis those,Mammalia,Primates,1994.909,1704.25,Endangered
Analysis important,Aves,Primates,4775.258,2545.49,Vulnerable
Save military,Amphibia,Anura,98.191,2612.69,Critically Endangered
Usually second,Amphibia,Anura,3901.565,423.98,Near Threatened
Suffer music,Amphibia,Passeriformes,2185.431,163.75,Vulnerable
Bring speak,Aves,Carnivora,1794.907,2271.03,Critically Endangered
Why wrong,Reptilia,Primates,2749.726,2043.89,Critically Endangered
Reason north,Reptilia,Squamata,427.427,1315.77,Near Threatened
Owner start,Reptilia,Carnivora,2055.276,2649.24,Extinct in the Wild
Stay evening,Mammalia,Rodentia,1203.222,2886.85,Near Threatened
Player either,Reptilia,Carnivora,556.518,2535.44,Critically Endangered
Hotel raise,Reptilia,Squamata,4600.824,1208.94,Extinct in the Wild
Feeling ask,Actinopterygii,Carnivora,4105.839,1618.86,Least Concern
Mr ball,Amphibia,Squamata,3387.583,1910.88,Extinct in the Wild
Understand mother,Aves,Rodentia,4183.209,2315.3,Near Threatened
Fly free,Mammalia,Rodentia,3297.447,2152.42,Least Concern
Here board,Reptilia,Carnivora,2445.156,565.85,Endangered
Either Mrs,Amphibia,Rodentia,3189.926,1488.9,Critically Endangered
Budget recent,Mammalia,Primates,2386.773,2138.75,Near Threatened
Statement western,Actinopterygii,Primates,2784.023,2716.76,Least Concern
Reach sense,Amphibia,Carnivora,895.193,703.48,Vulnerable
Cover surface,Amphibia,Anura,2550.653,164.68,Least Concern
Car others,Reptilia,Squamata,2818.611,19.33,Extinct in the Wild
Hope bit,Amphibia,Primates,1293.282,2913.02,Endangered
One financial,Aves,Passeriformes,3507.732,1179.52,Extinct in the Wild
Who Mr,Mammalia,Squamata,686.011,842.87,Least Concern
Employee there,Reptilia,Squamata,3332.764,1676.05,Endangered
Play job,Mammalia,Rodentia,4867.841,585.46,Least Concern
View kind,Mammalia,Anura,2642.824,2085.6,Extinct in the Wild
National small,Aves,Carnivora,1370.612,1315.61,Critically Endangered
Including watch,Aves,Anura,923.373,1963.28,Vulnerable
All my,Amphibia,Carnivora,133.561,2456.76,Least Concern
Herself you,Amphibia,Carnivora,892.972,1543.92,Extinct in the Wild
Significant far,Actinopterygii,Primates,3739.209,1517.62,Vulnerable
Arrive society,Aves,Carnivora,2861.71,1378.6,Near Threatened
Partner material,Mammalia,Anura,3097.76,518.17,Near Threatened
System at,Aves,Squamata,2416.942,2638.83,Least Concern
Close economy,Aves,Squamata,2833.307,1359.2,Near Threatened
Loss community,Actinopterygii,Passeriformes,3038.672,1663.95,Critically Endangered
Test door,Actinopterygii,Squamata,3602.229,2470.76,Critically Endangered
Cut friend,Amphibia,Passeriformes,2804.127,2827.01,Vulnerable
Beautiful call,Amphibia,Passeriformes,3491.097,446.02,Least Concern
Half firm,Mammalia,Anura,2239.707,1127.22,Vulnerable
Get door,Reptilia,Anura,2479.337,1980.74,Critically Endangered
Free this,Reptilia,Squamata,799.248,2617.18,Extinct in the Wild
Measure reach,Actinopterygii,Anura,437.598,850.34,Critically Endangered
Audience skin,Actinopterygii,Primates,1174.351,756.77,Near Threatened
Certainly employee,Mammalia,Rodentia,638.581,2743.51,Least Concern
Raise shoulder,Mammalia,Squamata,3410.562,1237.25,Near Threatened
Cold attorney,Amphibia,Rodentia,3688.523,756.62,Near Threatened
Most action,Reptilia,Squamata,1861.96,2964.67,Extinct in the Wild
Song what,Amphibia,Anura,3322.308,1530.12,Extinct in the Wild
Family financial,Aves,Primates,1586.532,1578.57,Critically Endangered
Ask throw,Aves,Carnivora,1165.662,1440.03,Extinct in the Wild
Unit blue,Actinopterygii,Passeriformes,4479.177,2342.62,Extinct in the Wild
Short late,Amphibia,Passeriformes,3281.062,747.92,Endangered
Discussion nice,Reptilia,Passeriformes,3201.132,1381.28,Critically Endangered
Age education,Actinopterygii,Primates,722.699,1098.77,Extinct in the Wild
Professor dark,Aves,Squamata,1139.069,2296.41,Near Threatened
Book nearly,Reptilia,Carnivora,1049.055,2534.06,Critically Endangered
Medical here,Reptilia,Passeriformes,1531.928,535.33,Endangered
Go say,Aves,Primates,1992.692,624.63,Endangered
Here parent,Reptilia,Passeriformes,2801.595,1312.48,Near Threatened
Age page,Mammalia,Rodentia,4232.873,726.24,Near Threatened
Force movement,Amphibia,Carnivora,3836.674,1916.01,Endangered
Them decade,Amphibia,Passeriformes,4146.404,1515.82,Critically Endangered
Budget term,Mammalia,Primates,4062.08,1661.21,Extinct in the Wild
Keep possible,Mammalia,Carnivora,2840.376,416.74,Near Threatened
Trade difficult,Aves,Rodentia,2043.047,570.77,Extinct in the Wild
Method future,Reptilia,Carnivora,4462.068,582.43,Extinct in the Wild
Just marriage,Reptilia,Rodentia,4608.825,1747.45,Vulnerable
Born among,Aves,Passeriformes,354.313,959.53,Least Concern
Moment and,Amphibia,Passeriformes,3480.537,194.09,Near Threatened
Office raise,Amphibia,Squamata,509.934,2551.18,Vulnerable
Officer international,Amphibia,Squamata,1066.9,1518.17,Endangered
Product threat,Mammalia,Rodentia,905.424,1784.59,Extinct in the Wild
Free who,Mammalia,Squamata,885.807,1174.76,Near Threatened
Option recognize,Actinopterygii,Primates,2656.24,988.86,Critically Endangered
Police last,Amphibia,Rodentia,258.625,2806.96,Vulnerable
Great president,Amphibia,Squamata,2605.89,2109.67,Vulnerable
Expect good,Reptilia,Squamata,1217.158,1121.86,Vulnerable
Often miss,Mammalia,Carnivora,4816.871,2447.34,Extinct in the Wild
Instead lead,Reptilia,Primates,2998.991,657.16,Vulnerable
Table site,Actinopterygii,Rodentia,2443.068,1165.57,Vulnerable
Case boy,Reptilia,Primates,3012.656,1202.42,Critically Endangered
Sound my,Amphibia,Anura,2435.118,2571.18,Critically Endangered
Author push,Mammalia,Primates,1262.889,2060.06,Vulnerable
Over sometimes,Mammalia,Squamata,1693.704,2908.78,Near Threatened
Low require,Mammalia,Rodentia,2727.632,2218.72,Vulnerable
Respond detail,Amphibia,Primates,1903.712,119.27,Near Threatened
Point want,Aves,Passeriformes,4958.529,622.27,Extinct in the Wild
Today can,Amphibia,Primates,4521.12,2612.51,Vulnerable
Full attention,Reptilia,Anura,4973.987,239.71,Vulnerable
Take hot,Aves,Rodentia,2712.864,136.84,Vulnerable
Clearly century,Amphibia,Primates,1523.951,1551.42,Vulnerable
Food western,Aves,Primates,2115.664,715.78,Extinct in the Wild
Character sing,Actinopterygii,Anura,1665.42,1363.02,Endangered
President future,Amphibia,Anura,371.616,733.52,Critically Endangered
Figure class,Actinopterygii,Passeriformes,1418.296,2828.32,Vulnerable
Song do,Actinopterygii,Anura,661.986,559.83,Critically Endangered
Free indicate,Reptilia,Squamata,1396.985,596.26,Critically Endangered
Store attack,Amphibia,Primates,2585.948,282.68,Near Threatened
Local trip,Reptilia,Passeriformes,4902.867,2759.81,Least Concern
Western each,Actinopterygii,Passeriformes,841.729,2681.5,Critically Endangered
Live simply,Mammalia,Anura,240.147,306.21,Vulnerable
Force popular,Actinopterygii,Squamata,1005.761,518.91,Endangered
Certainly bad,Aves,Squamata,280.959,2036.97,Least Concern
Other enter,Reptilia,Anura,3627.252,2331.37,Vulnerable
Growth individual,Reptilia,Primates,3600.812,2876.94,Vulnerable
Wrong political,Aves,Passeriformes,4659.014,915.07,Vulnerable
Continue assume,Actinopterygii,Primates,3043.8,2859.54,Least Concern
Lose operation,Actinopterygii,Passeriformes,1879.995,256.47,Extinct in the Wild
Year in,Aves,Squamata,569.786,136.32,Extinct in the Wild
Trial employee,Mammalia,Passeriformes,4433.206,1094.49,Vulnerable
Per woman,Reptilia,Rodentia,4564.448,812.62,Near Threatened
Whose system,Actinopterygii,Rodentia,2221.732,1553.06,Least Concern
Debate early,Mammalia,Anura,852.383,898.5,Endangered
