species,class,order,weight_kg,length_cm,conservation_status
Wait exactly,Mammalia,Passeriformes,2591.08,244.55,Least Concern
Take reduce,Actinopterygii,Anura,2363.261,877.73,Least Concern
Still employee,Mammalia,Carnivora,4483.64,1678.38,Vulnerable
Man cause,Aves,Anura,250.76,121.14,Near Threatened
Lay goal,Aves,Primates,2085.117,216.02,Near Threatened
Law far,Mammalia,Anura,2740.791,2936.22,Extinct in the Wild
Heavy team,Aves,Passeriformes,1360.701,1010.41,Least Concern
Glass interview,Mammalia,Carnivora,2002.547,6.73,Near Threatened
Table serve,Amphibia,Passeriformes,2586.902,139.01,Near Threatened
Can large,Reptilia,Primates,4534.418,895.26,Near Threatened
These film,Reptilia,Passeriformes,4173.114,2192.73,Near Threatened
Prevent do,Actinopterygii,Anura,1202.153,1809.87,Least Concern
Available according,Aves,Rodentia,1776.375,129.34,Endangered
Increase yet,Aves,Primates,1372.972,2827.44,Near Threatened
He author,Mammalia,Passeriformes,4767.061,1109.04,Least Concern
Way population,Reptilia,Rodentia,1516.588,513.76,Vulnerable
Why audience,Mammalia,Rodentia,382.687,1212.66,Vulnerable
Cut group,Amphibia,Passeriformes,3104.971,20.37,Near Threatened
Support ask,Reptilia,Squamata,1028.749,2342.77,Extinct in the Wild
Reach physical,Aves,Primates,2451.907,657.29,Endangered
Site off,Actinopterygii,Primates,3821.173,173.75,Critically Endangered
Wrong institution,Amphibia,Rodentia,2161.28,476.26,Endangered
Interest parent,Mammalia,Anura,3814.639,1071.37,Near Threatened
Social number,Aves,Squamata,342.787,904.42,Near Threatened
Daughter arm,Actinopterygii,Carnivora,2180.409,2247.44,Extinct in the Wild
Beyond even,Mammalia,Anura,456.731,656.17,Critically Endangered
Sound mission,Actinopterygii,Carnivora,1411.998,2654.74,Vulnerable
Part security,Aves,Anura,930.243,1219.78,Critically Endangered
Trip evening,Mammalia,Primates,4582.548,1444.1,Near Threatened
Face to,Aves,Squamata,3311.773,1488.51,Critically Endangered
Item what,Actinopterygii,Passeriformes,2922.855,2331.03,Near Threatened
Care total,Actinopterygii,Carnivora,4371.584,1490.83,Near Threatened
Major artist,Actinopterygii,Squamata,3655.226,342.54,Vulnerable
Road economy,Amphibia,Passeriformes,3411.033,195.63,Critically Endangered
Include argue,Amphibia,Rodentia,1944.273,514.89,Critically Endangered
Goal of,Amphibia,Primates,2328.331,2896.36,Near Threatened
Animal onto,Mammalia,Squamata,4187.442,2009.57,Endangered
Day agent,Actinopterygii,Passeriformes,4331.765,992.21,Near Threatened
Concern attorney,Amphibia,Carnivora,1675.238,655.46,Extinct in the Wild
Yes quite,Actinopterygii,Rodentia,1708.137,1312.11,Critically Endangered
Meet cause,Amphibia,Rodentia,1581.685,2056.8,Near Threatened
Want middle,Actinopterygii,Passeriformes,4784.648,1672.33,Endangered
Nothing plant,Mammalia,Passeriformes,1155.811,2995.43,Extinct in the Wild
Nearly consider,Amphibia,Carnivora,99.332,2167.22,Vulnerable
International get,Reptilia,Rodentia,2082.752,564.92,Near Threatened
Financial piece,Mammalia,Anura,3210.57,2509.73,Least Concern
Man us,Reptilia,Squamata,76.036,1787.2,Extinct in the Wild
Have organization,Reptilia,Passeriformes,1940.963,1286.76,Extinct in the Wild
Skin admit,Actinopterygii,Rodentia,1015.858,2833.13,Critically Endangered
Fish different,Mammalia,Squamata,3439.26,172.04,Critically Endangered
Finally spend,Mammalia,Squamata,2507.017,2499.68,Least Concern
Challenge join,Actinopterygii,Primates,4524.097,1995.47,Critically Endangered
Politics establish,Actinopterygii,Rodentia,3381.409,47.56,Near Threatened
Grow reduce,Amphibia,Rodentia,1350.968,1895.07,Endangered
Before left,Mammalia,Rodentia,548.221,2499.51,Least Concern
Use senior,Amphibia,Squamata,4534.169,1128.07,Vulnerable
Sound positive,Mammalia,Passeriformes,4280.865,2902.66,Critically Endangered
Local full,Amphibia,Passeriformes,1295.562,2916.23,Endangered
Take manage,Mammalia,Passeriformes,1790.844,2753.1,Vulnerable
Especially morning,Mammalia,Passeriformes,112.319,2633.01,Least Concern
And population,Aves,Anura,198.241,1044.12,Endangered
Almost civil,Reptilia,Carnivora,749.067,994.89,Vulnerable
Fine trial,Reptilia,Passeriformes,3171.847,2437.4,Vulnerable
Beautiful game,Aves,Squamata,3988.903,1060.57,Critically Endangered
Laugh see,Actinopterygii,Carnivora,3642.924,1745.97,Endangered
Turn serious,Mammalia,Anura,2781.469,2266.29,Extinct in the Wild
Player manager,Reptilia,Primates,4114.181,1566.4,Near Threatened
Into age,Mammalia,Primates,1620.861,1724.95,Least Concern
History face,Aves,Rodentia,634.234,2456.98,Near Threatened
Story way,Aves,Squamata,1040.69,240.13,Extinct in the Wild
Here member,Aves,Anura,1119.95,677.36,Vulnerable
Response create,Reptilia,Rodentia,333.8,628.41,Vulnerable
Goal once,Actinopterygii,Squamata,977.723,940.93,Critically Endangered
Seat increase,Reptilia,Anura,646.763,788.48,Near Threatened
Project light,Aves,Anura,3076.961,1453.75,Critically Endangered
Cut rule,Mammalia,Passeriformes,1825.407,912.07,Endangered
Trip teach,Actinopterygii,Primates,5.02,451.13,Vulnerable
Full down,Aves,Squamata,2186.439,1720.59,Extinct in the Wild
Imagine car,Actinopterygii,Squamata,1807.095,1408.63,Least Concern
Friend outside,Aves,Squamata,1646.08,1989.06,Vulnerable
Herself close,Amphibia,Anura,2110.81,2635.88,Extinct in the Wild
Source measure,Mammalia,Carnivora,2979.839,382.5,Endangered
Remember other,Actinopterygii,Squamata,2276.446,1303.59,Extinct in the Wild
Evidence land,Actinopterygii,Primates,2077.23,1105.02,Endangered
New pressure,Mammalia,Rodentia,385.1,1417.79,Least Concern
Return feeling,Amphibia,Passeriformes,127.832,1163.31,Vulnerable
Store offer,Mammalia,Primates,2387.9,2906.34,Critically Endangered
Particular day,Amphibia,Primates,2951.687,1981.64,Near Threatened
Page official,Actinopterygii,Carnivora,3177.663,2522.43,Endangered
Power opportunity,Mammalia,Rodentia,3865.437,1144.15,Least Concern
They their,Actinopterygii,Rodentia,3086.164,966.37,Near Threatened
Country its,Actinopterygii,Carnivora,3955.41,132.77,Least Concern
Yes society,Actinopterygii,Squamata,2452.881,506.39,Vulnerable
Over weight,Aves,Carnivora,233.605,1945.11,Extinct in the Wild
Main rest,Mammalia,Carnivora,3658.861,1450.43,Least Concern
Contain certain,Mammalia,Anura,1497.503,1266.73,Least Concern
Somebody garden,Mammalia,Carnivora,2725.118,2538.92,Near Threatened
Old season,Mammalia,Carnivora,1206.248,2415.04,Endangered
Half a,Amphibia,Anura,25.802,1640.88,Near Threatened
Lot field,Amphibia,Rodentia,1381.222,372.63,Least Concern
So stand,Mammalia,Carnivora,1560.175,1392.35,Extinct in the Wild
Trade about,Mammalia,Primates,4980.917,1870.0,Vulnerable
Within defense,Reptilia,Carnivora,3728.03,225.27,Near Threatened
Much charge,Mammalia,Primates,283.339,1608.74,Near Threatened
Main shake,Mammalia,Rodentia,79.523,770.64,Endangered
Billion as,Amphibia,Anura,4980.852,1322.98,Critically Endangered
Force anything,Mammalia,Passeriformes,4332.511,1609.28,Extinct in the Wild
Account live,Actinopterygii,Primates,2340.123,2022.22,Endangered
Against investment,Amphibia,Squamata,1042.817,1005.42,Least Concern
Daughter billion,Aves,Anura,4609.253,470.03,Extinct in the Wild
My pattern,Aves,Rodentia,3695.458,1800.28,Vulnerable
Leg analysis,Actinopterygii,Passeriformes,4837.601,1069.79,Endangered
Offer military,Amphibia,Primates,1114.809,333.8,Critically Endangered
Third middle,Amphibia,Rodentia,3445.497,471.39,Critically Endangered
Movie collection,Mammalia,Passeriformes,4977.966,1407.32,Extinct in the Wild
Finish choice,Reptilia,Primates,1442.385,1719.92,Least Concern
Option himself,Aves,Anura,3865.26,2117.19,Critically Endangered
Term cost,Actinopterygii,Squamata,1977.492,1482.86,Vulnerable
Become myself,Mammalia,Anura,2368.523,124.63,Critically Endangered
Heavy ahead,Actinopterygii,Rodentia,2575.112,615.56,Extinct in the Wild
Point choice,Reptilia,Passeriformes,848.835,1065.69,Extinct in the Wild
Rock finish,Reptilia,Squamata,2786.094,1549.73,Extinct in the Wild
Front remember,Mammalia,Anura,932.045,1260.5,Endangered
Discover information,Aves,Primates,2128.962,1267.1,Vulnerable
Past act,Aves,Rodentia,4722.471,2039.73,Vulnerable
That memory,Amphibia,Squamata,4621.005,2475.58,Critically Endangered
Determine between,Mammalia,Anura,3040.015,721.54,Extinct in the Wild
Food opportunity,Amphibia,Rodentia,3880.003,79.63,Critically Endangered
Memory add,Aves,Rodentia,2607.244,1664.16,Endangered
Store one,Aves,Carnivora,2252.878,2389.83,Near Threatened
Cover consumer,Mammalia,Primates,2013.801,565.79,Extinct in the Wild
Throughout size,Mammalia,Squamata,3482.754,938.46,Endangered
Career start,Aves,Carnivora,4826.133,1931.73,Least Concern
Final high,Aves,Carnivora,3975.788,1408.1,Near Threatened
Agent this,Aves,Rodentia,1794.248,1995.78,Critically Endangered
Month building,Mammalia,Squamata,1623.937,953.62,Critically Endangered
Dinner weight,Aves,Squamata,1898.151,2317.88,Vulnerable
Either present,Aves,Carnivora,320.176,1448.82,Vulnerable
Security land,Mammalia,Rodentia,799.49,1266.5,Endangered
Win about,Mammalia,Squamata,587.37,333.12,Endangered
Approach small,Aves,Rodentia,3773.976,528.53,Near Threatened
Picture green,Reptilia,Carnivora,4315.427,2236.61,Extinct in the Wild
Section eye,Amphibia,Passeriformes,3823.039,989.57,Critically Endangered
Student present,Mammalia,Carnivora,1029.977,808.78,Near Threatened
Eight likely,Aves,Squamata,2496.952,1094.46,Extinct in the Wild
Their security,Actinopterygii,Carnivora,71.825,2483.62,Vulnerable
Believe according,Actinopterygii,Squamata,3084.448,1830.32,Vulnerable
Hold fear,Aves,Rodentia,1867.026,2656.4,Near Threatened
Building collection,Reptilia,Squamata,670.32,39.15,Critically Endangered
Cold between,Reptilia,Squamata,2698.829,2293.01,Vulnerable
East similar,Aves,Passeriformes,2595.099,241.44,Extinct in the Wild
Stage use,Actinopterygii,Primates,2508.588,2885.18,Near Threatened
New wide,Amphibia,Rodentia,1494.98,1611.38,Endangered
Across tree,Reptilia,Passeriformes,2372.644,587.38,Critically Endangered
Opportunity second,Mammalia,Rodentia,55.197,2810.45,Least Concern
Market value,Reptilia,Rodentia,4831.375,2201.2,Endangered
One have,Aves,Anura,4176.716,898.49,Extinct in the Wild
Its available,Aves,Carnivora,1900.876,698.56,Least Concern
Season job,Actinopterygii,Carnivora,168.567,586.44,Least Concern
Site century,Actinopterygii,Carnivora,1337.43,2589.54,Vulnerable
Collection color,Amphibia,Passeriformes,1261.448,2170.22,Near Threatened
Fight child,Reptilia,Squamata,148.339,536.03,Extinct in the Wild
Choice allow,Amphibia,Rodentia,444.97,1183.41,Extinct in the Wild
Forget cold,Aves,Anura,3542.484,691.08,Vulnerable
Where step,Actinopterygii,Passeriformes,2540.453,875.44,Near Threatened
Such avoid,Amphibia,Squamata,14.085,644.85,Extinct in the Wild
Game sell,Amphibia,Passeriformes,2131.354,497.21,Critically Endangered
Film play,Reptilia,Passeriformes,4984.613,2568.96,Critically Endangered
Choice live,Aves,Anura,389.318,826.62,Least Concern
Change news,Mammalia,Anura,493.146,1142.01,Near Threatened
Choice night,Mammalia,Squamata,3130.432,546.47,Near Threatened
Approach course,Aves,Rodentia,938.813,2172.76,Extinct in the Wild
Conference development,Reptilia,Anura,3165.439,2549.97,Endangered
Rich change,Reptilia,Primates,2990.868,1132.2,Extinct in the Wild
Hand administration,Reptilia,Primates,449.258,2704.53,Critically Endangered
Reduce risk,Aves,Carnivora,2412.708,1814.12,Critically Endangered
Read Congress,Actinopterygii,Primates,4731.764,606.7,Extinct in the Wild
Trouble produce,Actinopterygii,Primates,3003.439,567.27,Near Threatened
Choose care,Actinopterygii,Passeriformes,3038.281,1831.04,Least Concern
Reduce sign,Amphibia,Squamata,3594.362,339.16,Vulnerable
Realize person,Aves,Squamata,4404.413,123.38,Critically Endangered
Boy interest,Mammalia,Rodentia,4493.236,1938.42,Near Threatened
Tax recognize,Amphibia,Anura,4822.231,1594.31,Near Threatened
Camera magazine,Aves,Squamata,4246.9,144.42,Vulnerable
Believe less,Actinopterygii,Carnivora,439.542,2583.3,Vulnerable
Control including,Amphibia,Primates,4275.93,415.17,Vulnerable
Report figure,Amphibia,Rodentia,1937.421,2750.11,Critically Endangered
Nice among,Amphibia,Passeriformes,4695.808,1480.23,Extinct in the Wild
Early magazine,Reptilia,Carnivora,1039.6,1002.8,Extinct in the Wild
Red poor,Aves,Passeriformes,609.438,2518.2,Least Concern
Address possible,Actinopterygii,Rodentia,4050.375,776.2,Critically Endangered
Magazine still,Amphibia,Carnivora,1892.258,2550.46,Vulnerable
Magazine air,Mammalia,Squamata,4652.088,1784.84,Critically Endangered
Pm could,Reptilia,Passeriformes,3570.18,559.82,Least Concern
Tell huge,Aves,Carnivora,3143.994,912.77,Least Concern
Yes her,Actinopterygii,Rodentia,3242.453,2712.39,Extinct in the Wild
Poor industry,Mammalia,Rodentia,3681.094,499.98,Least Concern
Clearly beautiful,Aves,Carnivora,4129.452,37.92,Extinct in the Wild
Light wait,Actinopterygii,Squamata,304.782,387.07,Vulnerable
Military instead,Mammalia,Squamata,2147.117,1019.66,Least Concern
Too throughout,Actinopterygii,Rodentia,165.42,2208.19,Vulnerable
Hold despite,Mammalia,Passeriformes,1837.004,1445.28,Endangered
Music arrive,Mammalia,Carnivora,1496.613,2467.92,Least Concern
Fire one,Aves,Passeriformes,4734.704,224.33,Extinct in the Wild
Off everything,Mammalia,Carnivora,1189.012,726.46,Extinct in the Wild
Share outside,Actinopterygii,Passeriformes,2460.062,144.42,Extinct in the Wild
Material anyone,Aves,Carnivora,4707.174,1339.76,Critically Endangered
Charge attorney,Reptilia,Squamata,745.68,2576.09,Critically Endangered
Notice indicate,Reptilia,Anura,3705.861,1835.15,Extinct in the Wild
Together including,Actinopterygii,Carnivora,2719.778,1523.91,Least Concern
Follow page,Aves,Carnivora,2508.536,2845.16,Vulnerable
Director find,Aves,Rodentia,774.921,875.88,Least Concern
Traditional contain,Aves,Passeriformes,3698.815,1983.61,Vulnerable
Air particular,Mammalia,Squamata,3430.706,2950.02,Least Concern
Factor light,Actinopterygii,Squamata,4297.468,1059.16,Vulnerable
Sea could,Mammalia,Primates,3710.616,2048.99,Least Concern
Time common,Mammalia,Squamata,1725.758,2358.14,Vulnerable
Important degree,Amphibia,Rodentia,3395.952,2382.18,Endangered
Such store,Reptilia,Rodentia,933.914,858.55,Critically Endangered
Action true,Mammalia,Squamata,1614.037,1700.63,Least Concern
Assume red,Aves,Primates,1532.594,1712.41,Endangered
Wish human,Aves,Anura,2411.432,1834.71,Near Threatened
Strong pull,Aves,Carnivora,1268.807,1729.95,Critically Endangered
Result during,Mammalia,Anura,1681.905,35.4,Extinct in the Wild
Each guy,Reptilia,Anura,385.409,2824.33,Near Threatened
Suffer allow,Reptilia,Primates,3918.327,1647.38,Endangered
Join likely,Reptilia,Primates,3409.672,2263.66,Extinct in the Wild
Task together,Actinopterygii,Rodentia,1196.199,1527.63,Critically Endangered
Probably for,Mammalia,Rodentia,2540.251,1087.31,Near Threatened
Dinner theory,Reptilia,Primates,3063.207,1694.14,Vulnerable
Someone have,Mammalia,Passeriformes,1695.633,1694.7,Least Concern
Contain middle,Aves,Passeriformes,2166.738,1531.87,Critically Endangered
Available series,Reptilia,Squamata,3550.598,2249.95,Least Concern
Girl cell,Amphibia,Anura,459.311,1203.93,Vulnerable
Ok good,Aves,Primates,534.243,2964.49,Vulnerable
Month data,Mammalia,Squamata,669.872,2343.59,Least Concern
Color find,Reptilia,Primates,295.457,596.83,Critically Endangered
Option short,Aves,Anura,2124.159,2595.83,Endangered
Share crime,Aves,Primates,3140.687,29.46,Critically Endangered
Participant purpose,Reptilia,Rodentia,1260.269,1339.43,Least Concern
Public sometimes,Amphibia,Rodentia,4322.577,2586.8,Extinct in the Wild
Already for,Mammalia,Primates,408.26,1297.8,Vulnerable
Company real,Actinopterygii,Rodentia,3598.336,1399.61,Endangered
Whose television,Actinopterygii,Carnivora,2696.302,2479.68,Critically Endangered
Case step,Mammalia,Squamata,4237.253,1705.65,Endangered
Red plant,Aves,Passeriformes,4160.746,1300.67,Least Concern
Arrive bit,Reptilia,Carnivora,3147.594,331.95,Near Threatened
Station through,Mammalia,Anura,2621.167,1259.26,Endangered
Report beyond,Amphibia,Passeriformes,924.038,457.15,Endangered
Sure much,Reptilia,Rodentia,3297.706,1059.16,Vulnerable
Activity sense,Actinopterygii,Carnivora,1277.484,568.62,Extinct in the Wild
Leave forward,Amphibia,Anura,2380.531,1439.42,Endangered
Much history,Actinopterygii,Anura,2649.215,172.42,Critically Endangered
Really off,Amphibia,Rodentia,4162.677,389.9,Critically Endangered
Item can,Reptilia,Squamata,3756.363,198.38,Critically Endangered
Table happen,Mammalia,Rodentia,2917.367,2119.39,Least Concern
Across state,Amphibia,Primates,533.375,497.6,Near Threatened
Tend data,Actinopterygii,Rodentia,2446.24,6.37,Least Concern
Than bar,Amphibia,Rodentia,570.026,995.93,Extinct in the Wild
Board compare,Actinopterygii,Carnivora,48.772,2920.64,Endangered
Bring expert,Reptilia,Squamata,1189.986,2155.79,Near Threatened
Subject stop,Actinopterygii,Rodentia,1269.153,664.38,Near Threatened
Statement throughout,Aves,Passeriformes,1770.465,2640.78,Extinct in the Wild
Product activity,Reptilia,Squamata,2515.32,2460.03,Vulnerable
Chair energy,Mammalia,Rodentia,4381.279,223.96,Extinct in the Wild
Growth prepare,Amphibia,Primates,3014.271,660.76,Near Threatened
Wait full,Amphibia,Primates,2038.759,1196.85,Critically Endangered
Remember media,Aves,Primates,4830.216,1362.46,Least Concern
Protect rock,Aves,Anura,706.171,1918.17,Near Threatened
Audience campaign,Aves,Squamata,4639.007,2092.48,Critically Endangered
Fly example,Actinopterygii,Anura,951.912,2240.49,Least Concern
The product,Amphibia,Squamata,3123.808,2956.51,Extinct in the Wild
Character have,Aves,Carnivora,718.446,2065.06,Near Threatened
Road leg,Actinopterygii,Squamata,125.098,1269.49,Extinct in the Wild
Join imagine,Reptilia,Carnivora,3679.128,925.86,Least Concern
Part avoid,Actinopterygii,Passeriformes,4381.776,1656.92,Least Concern
Though throughout,Actinopterygii,Squamata,4947.497,2426.45,Least Concern
Leave thus,Reptilia,Squamata,2231.66,751.05,Endangered
Result test,Actinopterygii,Anura,1435.483,980.65,Least Concern
All represent,Mammalia,Anura,2271.15,2280.5,Critically Endangered
Federal information,Actinopterygii,Squamata,2680.794,2915.25,Vulnerable
Medical American,Amphibia,Squamata,4086.035,624.61,Critically Endangered
Able hit,Amphibia,Rodentia,3336.064,2429.16,Near Threatened
Throw true,Actinopterygii,Passeriformes,1330.084,19.83,Endangered
Recognize animal,Reptilia,Rodentia,2788.5,1196.7,Least Concern
Employee evening,Reptilia,Passeriformes,368.689,2385.59,Critically Endangered
Board purpose,Reptilia,Rodentia,4046.885,999.52,Critically Endangered
Against hour,Amphibia,Carnivora,2117.361,846.83,Least Concern
Remain who,Mammalia,Squamata,4919.92,1272.09,Extinct in the Wild
Official town,Reptilia,Primates,3137.702,361.17,Least Concern
Middle thousand,Aves,Anura,2788.55,2594.7,Extinct in the Wild
Happy part,Aves,Squamata,102.473,2934.37,Near Threatened
Anything my,Actinopterygii,Rodentia,1685.392,1214.27,Least Concern
Whole hold,Mammalia,Primates,1718.362,586.25,Near Threatened
Past car,Mammalia,Squamata,3225.568,304.88,Vulnerable
My rate,Actinopterygii,Anura,864.884,1466.78,Near Threatened
She chair,Actinopterygii,Rodentia,4867.034,1298.59,Near Threatened
From at,Aves,Primates,3194.734,146.41,Vulnerable
Modern bad,Amphibia,Rodentia,4121.027,2288.82,Vulnerable
Not choice,Amphibia,Carnivora,356.765,2022.78,Near Threatened
Water get,Aves,Rodentia,1011.874,974.11,Vulnerable
Pull full,Reptilia,Carnivora,419.035,2239.25,Near Threatened
His under,Mammalia,Anura,3008.798,2359.3,Endangered
Lot ok,Amphibia,Rodentia,51.244,1542.78,Extinct in the Wild
Quickly hand,Reptilia,Rodentia,4526.7,1540.0,Critically Endangered
Government movement,Reptilia,Carnivora,2341.272,1445.48,Extinct in the Wild
Strategy degree,Mammalia,Carnivora,2179.949,1067.32,Endangered
Into what,Actinopterygii,Squamata,1730.904,1920.3,Near Threatened
Beat give,Mammalia,Carnivora,2892.489,1716.42,Least Concern
Author son,Actinopterygii,Squamata,1809.742,1739.13,Extinct in the Wild
Run pretty,Amphibia,Primates,2752.706,1496.4,Endangered
Loss position,Amphibia,Passeriformes,3888.63,1202.16,Near Threatened
Nor too,Reptilia,Carnivora,2804.307,946.74,Endangered
Half store,Amphibia,Carnivora,2245.203,844.27,Extinct in the Wild
Lose pass,Amphibia,Primates,4901.062,41.69,Endangered
Ever military,Actinopterygii,Anura,3556.792,1592.91,Extinct in the Wild
The reach,Reptilia,Anura,325.225,985.96,Critically Endangered
Sing wind,Actinopterygii,Carnivora,1575.591,388.35,Extinct in the Wild
Worker choose,Reptilia,Anura,3406.259,2046.67,Near Threatened
Kid visit,Amphibia,Rodentia,2680.125,2839.23,Critically Endangered
Building yet,Reptilia,Carnivora,337.248,2650.93,Critically Endangered
Professional stay,Amphibia,Carnivora,1461.451,822.12,Critically Endangered
Generation spend,Mammalia,Passeriformes,1007.846,2542.54,Vulnerable
Democratic very,Actinopterygii,Squamata,2735.02,2988.97,Extinct in the Wild
Bar loss,Mammalia,Primates,124.751,446.39,Extinct in the Wild
Rate throw,Actinopterygii,Rodentia,4574.564,2697.93,Near Threatened
Million her,Mammalia,Anura,1347.977,91.64,Endangered
Involve Democrat,Amphibia,Rodentia,376.747,578.53,Near Threatened
Wife end,Amphibia,Anura,3455.065,359.81,Least Concern
True language,Aves,Passeriformes,4228.151,230.65,Endangered
Kind color,Mammalia,Carnivora,2160.066,1611.63,Critically Endangered
Region morning,Aves,Carnivora,4632.695,2243.31,Endangered
Plan suddenly,Amphibia,Carnivora,90.015,485.09,Endangered
Speak agree,Amphibia,Carnivora,2915.023,617.28,Least Concern
Create face,Aves,Primates,2005.771,1691.22,Least Concern
Put operation,Amphibia,Carnivora,3293.694,2096.69,Vulnerable
Way budget,Actinopterygii,Anura,4330.741,1009.19,Critically Endangered
Which recent,Actinopterygii,Anura,4446.493,1796.71,Near Threatened
Grow six,Mammalia,Anura,4765.862,853.05,Endangered
Easy call,Actinopterygii,Primates,1318.747,2953.35,Extinct in the Wild
If pressure,Actinopterygii,Carnivora,226.439,1957.72,Critically Endangered
Gas simply,Reptilia,Anura,3213.725,2538.26,Extinct in the Wild
Find also,Amphibia,Passeriformes,2506.7,79.44,Least Concern
Note husband,Actinopterygii,Primates,1268.292,2107.34,Extinct in the Wild
Election current,Actinopterygii,Rodentia,4006.559,1845.29,Near Threatened
Send follow,Aves,Primates,15.157,92.07,Critically Endangered
Should study,Actinopterygii,Anura,3378.045,2060.42,Vulnerable
Believe ten,Reptilia,Carnivora,2146.989,1235.87,Near Threatened
Else section,Reptilia,Passeriformes,2695.061,1333.29,Extinct in the Wild
Among worker,Aves,Squamata,298.052,1691.1,Critically Endangered
Institution learn,Mammalia,Carnivora,1340.883,652.66,Vulnerable
Contain common,Reptilia,Primates,3130.057,2325.84,Near Threatened
Arrive federal,Aves,Rodentia,2884.257,1906.44,Extinct in the Wild
Analysis artist,Aves,Carnivora,1732.192,674.53,Vulnerable
Top care,Reptilia,Passeriformes,2796.651,2514.34,Endangered
Half difficult,Actinopterygii,Passeriformes,2062.066,2060.45,Least Concern
Too analysis,Mammalia,Rodentia,2658.375,520.09,Endangered
Close region,Actinopterygii,Rodentia,1658.095,1314.37,Endangered
Law among,Actinopterygii,Rodentia,3244.959,640.78,Critically Endangered
Loss power,Amphibia,Primates,482.743,796.73,Near Threatened
Laugh million,Actinopterygii,Squamata,581.645,1749.65,Extinct in the Wild
Pass protect,Actinopterygii,Squamata,3631.998,456.16,Extinct in the Wild
Kind action,Mammalia,Anura,4673.595,784.05,Near Threatened
Federal answer,Amphibia,Primates,4361.918,750.82,Vulnerable
Read capital,Actinopterygii,Passeriformes,3404.059,2030.92,Critically Endangered
Recognize serve,Aves,Anura,3175.605,2855.99,Least Concern
Account century,Reptilia,Rodentia,1939.519,2390.98,Near Threatened
Official everybody,Actinopterygii,Rodentia,2672.09,1033.57,Near Threatened
Exist gun,Amphibia,Primates,306.662,2411.08,Extinct in the Wild
Particularly enjoy,Reptilia,Passeriformes,4660.348,257.71,Vulnerable
Economy fight,Reptilia,Carnivora,4307.386,1655.94,Vulnerable
Blood owner,Actinopterygii,Passeriformes,1748.164,1551.56,Extinct in the Wild
Remember grow,Actinopterygii,Carnivora,1650.745,1908.77,Least Concern
Shoulder us,Aves,Rodentia,3028.732,968.28,Endangered
Surface any,Aves,Carnivora,1936.489,1436.73,Critically Endangered
When such,Reptilia,Carnivora,2405.418,2519.95,Critically Endangered
Our beautiful,Reptilia,Squamata,536.187,712.42,Endangered
White education,Aves,Rodentia,4491.537,1323.41,Extinct in the Wild
Group despite,Actinopterygii,Rodentia,4840.743,2798.86,Least Concern
Lay reveal,Aves,Squamata,4372.427,158.28,Least Concern
Particularly through,Mammalia,Rodentia,1530.401,577.62,Near Threatened
Form before,Aves,Anura,619.589,1273.53,Critically Endangered
Story man,Amphibia,Anura,3914.059,2772.26,Critically Endangered
Born born,Actinopterygii,Rodentia,1684.378,343.51,Extinct in the Wild
Add example,Reptilia,Squamata,4686.101,68.71,Least Concern
Nearly response,Mammalia,Primates,2100.614,710.6,Extinct in the Wild
Then big,Amphibia,Rodentia,4172.653,47.38,Least Concern
Street situation,Mammalia,Anura,1133.917,2309.37,Extinct in the Wild
