species,class,order,weight_kg,length_cm,conservation_status
Whatever marriage,Reptilia,Passeriformes,3512.925,2193.13,Critically Endangered
Daughter mission,Reptilia,Rodentia,2553.95,1984.46,Vulnerable
Away thousand,Reptilia,Carnivora,2842.567,1417.73,Near Threatened
Try network,Actinopterygii,Squamata,531.321,2980.29,Near Threatened
Assume it,Mammalia,Anura,1627.651,871.29,Least Concern
Mr available,Actinopterygii,Passeriformes,1102.541,2817.44,Near Threatened
Ball yet,Reptilia,Primates,301.535,1429.82,Vulnerable
Ok window,Amphibia,Anura,2302.091,6.73,Extinct in the Wild
Standard finally,Aves,Rodentia,4302.341,469.74,Endangered
Change financial,Actinopterygii,Carnivora,4417.771,1659.39,Vulnerable
Health world,Amphibia,Carnivora,1931.34,2715.18,Vulnerable
Law foreign,Aves,Carnivora,2480.303,1050.66,Endangered
Maybe provide,Aves,Passeriformes,3528.044,1389.88,Extinct in the Wild
Decade notice,Actinopterygii,Passeriformes,4664.292,1391.22,Endangered
Go onto,Aves,Passeriformes,2096.503,2351.87,Least Concern
Attack above,Reptilia,Passeriformes,1822.142,1831.01,Near Threatened
Usually church,Actinopterygii,Anura,3741.368,1265.92,Critically Endangered
Tree brother,Actinopterygii,Primates,4817.386,356.85,Critically Endangered
Nature work,Amphibia,Carnivora,920.749,2392.69,Near Threatened
Sometimes make,Mammalia,Rodentia,1826.434,2220.91,Least Concern
First imagine,Actinopterygii,Passeriformes,3455.316,2617.07,Extinct in the Wild
Election sing,Mammalia,Passeriformes,3751.635,1100.22,Vulnerable
Development treatment,Amphibia,Primates,4705.37,2382.9,Vulnerable
Operation response,Reptilia,Passeriformes,548.624,1288.37,Near Threatened
Author response,Aves,Rodentia,2012.489,1034.0,Vulnerable
Example western,Mammalia,Squamata,584.712,307.95,Extinct in the Wild
Never effort,Amphibia,Passeriformes,3465.693,1057.87,Near Threatened
Move on,Actinopterygii,Anura,2450.742,437.28,Extinct in the Wild
Suggest also,Actinopterygii,Passeriformes,3211.569,61.37,Vulnerable
Plan eat,Aves,Squamata,1224.445,574.81,Critically Endangered
Low seek,Aves,Primates,1577.291,1253.3,Least Concern
Company just,Actinopterygii,Squamata,2960.502,1359.99,Near Threatened
Cut ready,Mammalia,Primates,3447.917,527.09,Least Concern
Understand leader,Reptilia,Carnivora,4941.516,378.9,Vulnerable
Summer thousand,Reptilia,Squamata,2374.082,1644.28,Near Threatened
Check about,Actinopterygii,Rodentia,2058.191,2463.81,Endangered
Lay go,Aves,Passeriformes,3142.074,2597.29,Least Concern
Democratic book,Mammalia,Squamata,4119.323,276.16,Least Concern
Garden television,Aves,Squamata,948.284,69.0,Vulnerable
Law third,Reptilia,Passeriformes,4971.905,2672.75,Endangered
Million live,Reptilia,Carnivora,3664.692,1924.68,Extinct in the Wild
Anyone avoid,Reptilia,Passeriformes,1032.104,2238.44,Near Threatened
Threat decision,Amphibia,Anura,1681.684,335.16,Extinct in the Wild
Long cup,Amphibia,Carnivora,4738.568,1353.83,Vulnerable
Down every,Mammalia,Primates,1843.511,1231.72,Critically Endangered
Two campaign,Aves,Passeriformes,1659.663,1020.52,Near Threatened
Article mind,Reptilia,Carnivora,1867.683,1963.82,Vulnerable
Her movement,Actinopterygii,Primates,1013.377,1932.13,Near Threatened
Toward watch,Actinopterygii,Primates,4893.902,212.2,Near Threatened
Soon sing,Mammalia,Passeriformes,3475.047,1894.12,Critically Endangered
Now line,Reptilia,Passeriformes,4304.593,1905.04,Near Threatened
She quite,Mammalia,Rodentia,886.13,1909.24,Vulnerable
Today treatment,Aves,Passeriformes,4448.724,298.71,Vulnerable
Stay hour,Amphibia,Passeriformes,1266.42,2010.46,Extinct in the Wild
Nothing body,Mammalia,Passeriformes,4477.027,182.2,Endangered
Wish southern,Amphibia,Rodentia,191.557,2019.05,Vulnerable
Question up,Aves,Carnivora,209.807,2802.05,Endangered
Player according,Reptilia,Passeriformes,2083.328,362.47,Near Threatened
Item image,Reptilia,Rodentia,645.811,2283.93,Least Concern
Even religious,Reptilia,Primates,3486.546,1879.53,Critically Endangered
Certain about,Actinopterygii,Primates,787.684,2221.0,Least Concern
Present or,Amphibia,Squamata,535.23,820.08,Vulnerable
Become example,Mammalia,Squamata,1930.909,2589.01,Critically Endangered
Challenge debate,Mammalia,Rodentia,3591.813,1492.2,Least Concern
That bed,Amphibia,Carnivora,796.784,569.55,Critically Endangered
More method,Reptilia,Carnivora,507.823,2442.56,Least Concern
Yet military,Amphibia,Anura,2532.261,2345.95,Extinct in the Wild
So stock,Mammalia,Carnivora,2816.578,1328.78,Vulnerable
Staff recognize,Actinopterygii,Rodentia,590.095,766.25,Near Threatened
Race head,Mammalia,Squamata,606.513,2941.12,Extinct in the Wild
House bill,Reptilia,Passeriformes,2861.83,1614.89,Near Threatened
Recently whom,Mammalia,Primates,630.046,1924.29,Critically Endangered
Mention teacher,Reptilia,Squamata,666.53,2104.35,Least Concern
Pass certain,Mammalia,Anura,4165.581,382.24,Critically Endangered
According activity,Amphibia,Rodentia,4141.193,1084.83,Near Threatened
Require really,Mammalia,Carnivora,1954.803,2505.44,Extinct in the Wild
Machine without,Reptilia,Primates,1730.444,726.97,Endangered
Act phone,Aves,Carnivora,4394.059,168.93,Vulnerable
Reason whatever,Actinopterygii,Passeriformes,3618.487,221.98,Critically Endangered
Dinner across,Aves,Rodentia,1661.761,680.2,Vulnerable
Picture get,Amphibia,Squamata,2816.164,1718.49,Vulnerable
Artist poor,Amphibia,Passeriformes,4638.813,784.46,Critically Endangered
Behind take,Reptilia,Rodentia,3305.37,1232.11,Least Concern
Whole eight,Aves,Rodentia,1612.75,1557.11,Endangered
Time try,Reptilia,Passeriformes,805.456,1513.09,Extinct in the Wild
Surface dinner,Amphibia,Anura,1908.739,2466.0,Extinct in the Wild
Whatever interest,Aves,Primates,4640.219,2965.69,Least Concern
Argue window,Actinopterygii,Carnivora,3236.974,1371.02,Critically Endangered
Usually wind,Mammalia,Primates,4053.458,494.66,Extinct in the Wild
Recognize car,Mammalia,Primates,1505.649,1548.78,Endangered
Hand him,Amphibia,Primates,258.929,219.24,Least Concern
How project,Reptilia,Passeriformes,2712.672,2681.01,Extinct in the Wild
Bar nation,Actinopterygii,Passeriformes,3513.59,2806.4,Extinct in the Wild
Score message,Reptilia,Carnivora,2551.023,2181.06,Extinct in the Wild
Budget long,Reptilia,Carnivora,4844.557,1954.93,Least Concern
Along position,Actinopterygii,Rodentia,3952.031,411.21,Vulnerable
Affect action,Mammalia,Rodentia,2248.543,929.8,Critically Endangered
Assume rather,Amphibia,Squamata,350.643,362.68,Extinct in the Wild
Drive small,Mammalia,Squamata,4710.913,2303.55,Endangered
Control partner,Aves,Passeriformes,560.634,1674.78,Near Threatened
Impact rock,Aves,Primates,4918.057,556.06,Endangered
Cover safe,Reptilia,Anura,2298.013,2666.6,Endangered
Democrat visit,Mammalia,Carnivora,3184.648,87.77,Critically Endangered
Their hour,Amphibia,Anura,4948.734,2075.38,Near Threatened
Camera program,Actinopterygii,Squamata,2736.153,903.81,Least Concern
Grow million,Aves,Squamata,2475.568,2143.28,Least Concern
Ground professional,Aves,Primates,3789.499,541.26,Endangered
Service experience,Mammalia,Squamata,2011.137,1071.79,Critically Endangered
Commercial small,Amphibia,Carnivora,794.466,2619.41,Near Threatened
May individual,Actinopterygii,Primates,3451.73,2641.49,Endangered
Detail couple,Actinopterygii,Carnivora,2956.252,1415.67,Extinct in the Wild
Story should,Mammalia,Passeriformes,366.926,1072.22,Endangered
Call Congress,Aves,Anura,489.016,2743.39,Critically Endangered
Which middle,Actinopterygii,Carnivora,779.015,802.08,Near Threatened
Close that,Actinopterygii,Carnivora,1952.231,2430.43,Extinct in the Wild
Mother student,Amphibia,Carnivora,3452.324,702.74,Endangered
Small think,Amphibia,Carnivora,2941.688,879.05,Near Threatened
Movie collection,Amphibia,Rodentia,4374.67,2373.59,Vulnerable
Manager member,Reptilia,Squamata,4359.371,1571.2,Endangered
Instead approach,Reptilia,Primates,3571.443,1967.69,Endangered
Themselves natural,Mammalia,Passeriformes,2331.597,2266.19,Near Threatened
The nor,Amphibia,Anura,2763.916,202.13,Near Threatened
Their do,Actinopterygii,Rodentia,2437.224,1693.64,Critically Endangered
System everyone,Actinopterygii,Primates,1077.858,2727.35,Near Threatened
Prove reduce,Reptilia,Passeriformes,1501.168,1031.41,Least Concern
There loss,Aves,Primates,4694.813,2958.84,Extinct in the Wild
Reveal apply,Mammalia,Rodentia,3549.943,1527.06,Least Concern
Take free,Aves,Anura,1168.107,1883.11,Least Concern
Visit bad,Actinopterygii,Squamata,1228.588,2491.08,Vulnerable
Occur same,Amphibia,Passeriformes,186.534,2316.79,Least Concern
Particularly tax,Mammalia,Rodentia,1704.313,1349.42,Extinct in the Wild
But sort,Aves,Passeriformes,1532.075,1112.35,Endangered
Teacher step,Amphibia,Squamata,3119.409,996.11,Near Threatened
Also figure,Amphibia,Squamata,490.05,2377.58,Extinct in the Wild
Same money,Mammalia,Primates,3358.572,2958.27,Least Concern
Factor simply,Reptilia,Rodentia,2871.449,2568.6,Critically Endangered
Once action,Reptilia,Anura,2.794,2475.5,Extinct in the Wild
Share back,Reptilia,Carnivora,3090.024,2215.53,Vulnerable
Describe value,Mammalia,Squamata,4600.209,2820.39,Vulnerable
Call ability,Amphibia,Rodentia,1479.681,2315.81,Critically Endangered
Hot team,Mammalia,Primates,345.86,2388.69,Critically Endangered
Out including,Aves,Carnivora,283.523,736.63,Endangered
Guy value,Mammalia,Squamata,686.559,27.25,Critically Endangered
Before ability,Reptilia,Primates,657.269,1282.41,Endangered
Type look,Mammalia,Primates,4899.195,1930.83,Endangered
Provide author,Amphibia,Carnivora,4621.175,414.61,Endangered
Turn on,Actinopterygii,Carnivora,4216.639,1608.06,Critically Endangered
Project Mrs,Amphibia,Primates,2553.692,2390.45,Endangered
Cell cultural,Amphibia,Anura,2186.824,922.61,Vulnerable
City from,Mammalia,Squamata,2523.703,2637.91,Endangered
Note fish,Aves,Anura,202.466,2567.66,Near Threatened
Teacher run,Amphibia,Anura,1729.654,1349.35,Vulnerable
Too out,Aves,Anura,626.809,1572.97,Endangered
Avoid list,Amphibia,Passeriformes,163.03,2610.87,Extinct in the Wild
What money,Actinopterygii,Carnivora,2178.156,1122.04,Near Threatened
Wind mother,Amphibia,Anura,4059.719,1406.43,Critically Endangered
National personal,Reptilia,Carnivora,2615.331,825.07,Near Threatened
Letter within,Mammalia,Anura,953.641,991.96,Critically Endangered
Assume land,Amphibia,Passeriformes,801.912,1963.2,Near Threatened
Not reach,Aves,Carnivora,437.532,388.12,Extinct in the Wild
Sound reach,Actinopterygii,Squamata,1422.576,782.66,Least Concern
She style,Amphibia,Carnivora,975.12,1803.92,Critically Endangered
Move down,Mammalia,Anura,415.548,1619.09,Endangered
Cold bed,Actinopterygii,Squamata,3973.992,1478.01,Critically Endangered
Statement remember,Aves,Passeriformes,1975.048,815.98,Least Concern
Prove country,Mammalia,Squamata,1154.881,1332.88,Critically Endangered
Because yeah,Mammalia,Squamata,695.074,2013.56,Endangered
Pull exist,Reptilia,Primates,3749.086,938.03,Endangered
Impact thank,Reptilia,Rodentia,4034.002,1994.33,Critically Endangered
Perform policy,Amphibia,Carnivora,1134.367,1297.08,Near Threatened
You base,Mammalia,Squamata,514.498,1957.66,Extinct in the Wild
Prove technology,Actinopterygii,Squamata,3541.549,1578.43,Extinct in the Wild
Remember move,Actinopterygii,Rodentia,519.355,1360.8,Critically Endangered
Number across,Reptilia,Squamata,1319.047,2928.11,Critically Endangered
Century price,Aves,Rodentia,382.338,2668.38,Endangered
Drug player,Amphibia,Carnivora,1963.544,1444.9,Endangered
Himself list,Actinopterygii,Anura,2467.025,2716.75,Least Concern
Child option,Amphibia,Primates,1211.639,1884.07,Least Concern
Citizen year,Reptilia,Carnivora,1827.378,781.16,Critically Endangered
Herself their,Reptilia,Passeriformes,2616.732,842.3,Vulnerable
Top race,Mammalia,Primates,1843.961,2431.13,Vulnerable
Often put,Reptilia,Passeriformes,4403.2,1296.11,Near Threatened
Effort again,Amphibia,Rodentia,4737.202,2203.11,Near Threatened
City water,Aves,Passeriformes,2210.125,215.0,Near Threatened
Game by,Mammalia,Anura,1453.646,2951.75,Least Concern
Those suffer,Reptilia,Carnivora,3798.801,476.42,Critically Endangered
Environment color,Reptilia,Squamata,4632.135,1123.1,Extinct in the Wild
Forward rich,Mammalia,Rodentia,1379.856,11.61,Vulnerable
Whom dark,Amphibia,Carnivora,4028.179,2725.23,Extinct in the Wild
People think,Actinopterygii,Passeriformes,3121.975,1459.99,Extinct in the Wild
Cause style,Mammalia,Anura,1675.522,1287.84,Near Threatened
Realize front,Mammalia,Carnivora,1739.644,2377.59,Least Concern
Hair fear,Aves,Passeriformes,4725.556,2195.57,Endangered
Seat north,Mammalia,Primates,4969.96,833.93,Endangered
Low five,Reptilia,Rodentia,2527.976,134.43,Extinct in the Wild
Three list,Aves,Carnivora,1276.691,1976.22,Least Concern
Nothing body,Mammalia,Passeriformes,2368.161,660.31,Vulnerable
Growth suffer,Actinopterygii,Rodentia,4042.777,503.4,Vulnerable
Candidate evening,Actinopterygii,Primates,2977.881,1591.77,Least Concern
Family remember,Actinopterygii,Primates,3221.662,889.58,Critically Endangered
Likely collection,Actinopterygii,Squamata,2398.184,2142.19,Near Threatened
Today maintain,Actinopterygii,Carnivora,3564.685,991.25,Vulnerable
Need total,Reptilia,Rodentia,1838.472,852.21,Extinct in the Wild
Tree enjoy,Aves,Carnivora,3878.651,2350.1,Vulnerable
More office,Aves,Squamata,3065.39,1082.46,Critically Endangered
War will,Mammalia,Anura,1295.951,1379.45,Endangered
Our to,Aves,Squamata,2066.862,1253.56,Extinct in the Wild
Only difficult,Actinopterygii,Squamata,829.355,1529.24,Critically Endangered
Listen suggest,Reptilia,Anura,1219.388,1177.28,Vulnerable
Space several,Mammalia,Anura,3404.498,1457.18,Vulnerable
Surface cost,Aves,Primates,4202.279,1344.05,Least Concern
Yard system,Actinopterygii,Passeriformes,2483.526,1802.36,Least Concern
Nature but,Reptilia,Carnivora,3604.782,271.92,Extinct in the Wild
Difficult response,Mammalia,Anura,582.812,2259.83,Endangered
Economic mention,Actinopterygii,Carnivora,3133.409,2671.84,Vulnerable
None environmental,Actinopterygii,Primates,3833.969,1267.68,Extinct in the Wild
Question affect,Amphibia,Carnivora,2693.423,404.25,Extinct in the Wild
Specific push,Mammalia,Squamata,1246.13,2277.18,Extinct in the Wild
Set hear,Reptilia,Carnivora,1486.201,2888.98,Endangered
Movie pressure,Amphibia,Anura,4365.863,352.62,Least Concern
Heart second,Actinopterygii,Squamata,504.98,1895.66,Vulnerable
Condition but,Actinopterygii,Anura,2983.863,303.18,Vulnerable
Strategy discover,Amphibia,Squamata,3697.844,2990.97,Vulnerable
Over degree,Reptilia,Squamata,1682.147,254.82,Endangered
Staff hope,Reptilia,Primates,4461.65,2120.4,Critically Endangered
Way total,Aves,Squamata,626.527,279.35,Vulnerable
Particularly today,Reptilia,Primates,631.58,2789.69,Vulnerable
Measure despite,Actinopterygii,Primates,1511.797,1797.41,Endangered
Site culture,Reptilia,Anura,3995.818,96.89,Critically Endangered
Detail me,Amphibia,Carnivora,4703.532,350.2,Least Concern
Work beyond,Amphibia,Passeriformes,2153.529,2172.34,Extinct in the Wild
Language Democrat,Mammalia,Carnivora,2645.829,765.95,Vulnerable
Resource ball,Aves,Primates,4677.949,1779.15,Critically Endangered
Man reveal,Reptilia,Passeriformes,3989.775,2996.17,Vulnerable
Set including,Mammalia,Rodentia,3662.28,1947.44,Near Threatened
Range good,Mammalia,Passeriformes,2168.553,2622.97,Endangered
Unit product,Mammalia,Primates,1981.239,2606.8,Endangered
Bill again,Mammalia,Primates,1039.089,2965.84,Endangered
Manage service,Actinopterygii,Anura,2855.5,2618.63,Vulnerable
Challenge bag,Aves,Carnivora,1984.783,2791.16,Vulnerable
Remember church,Aves,Carnivora,1582.331,226.21,Least Concern
Large after,Mammalia,Squamata,1188.896,1090.75,Extinct in the Wild
Among although,Mammalia,Anura,1018.818,1484.74,Extinct in the Wild
International air,Reptilia,Carnivora,4267.443,1214.43,Extinct in the Wild
Century act,Reptilia,Squamata,73.677,363.93,Endangered
Economy start,Actinopterygii,Primates,1274.656,1696.08,Least Concern
List face,Actinopterygii,Primates,971.012,2950.16,Critically Endangered
Popular white,Amphibia,Rodentia,2984.016,486.43,Near Threatened
Manager theory,Aves,Squamata,3735.546,2668.84,Critically Endangered
So those,Amphibia,Primates,2957.769,37.27,Endangered
Work off,Actinopterygii,Passeriformes,3272.287,1904.8,Vulnerable
Save adult,Amphibia,Passeriformes,4489.858,2440.63,Extinct in the Wild
Market determine,Amphibia,Anura,4518.397,2089.26,Least Concern
Next experience,Amphibia,Primates,2229.478,554.76,Least Concern
Within become,Actinopterygii,Squamata,847.132,1756.97,Extinct in the Wild
Town yet,Reptilia,Carnivora,1980.345,2912.19,Critically Endangered
