species,class,order,weight_kg,length_cm,conservation_status
My and,Mammalia,Anura,3327.749,1970.56,Near Threatened
Simple test,Amphibia,Squamata,4201.119,102.23,Endangered
Source movie,Aves,Carnivora,3789.904,2898.83,Least Concern
Bank nor,Reptilia,Anura,2022.376,1028.37,Least Concern
Ball plant,Amphibia,Anura,2807.551,1676.93,Near Threatened
Learn attack,Actinopterygii,Rodentia,49.341,2259.84,Critically Endangered
Pick your,Actinopterygii,Rodentia,612.033,2702.55,Vulnerable
Half term,Reptilia,Anura,2630.529,1048.89,Endangered
Test word,Mammalia,Squamata,1177.889,1634.21,Endangered
Receive cut,Mammalia,Anura,4408.322,71.48,Near Threatened
Region situation,Mammalia,Passeriformes,1545.133,2144.86,Endangered
Leg young,Aves,Carnivora,2566.842,1333.36,Near Threatened
Sit fact,Reptilia,Anura,291.693,2543.8,Least Concern
Situation painting,Aves,Rodentia,1952.973,2334.23,Extinct in the Wild
House hand,Reptilia,Rodentia,389.902,459.07,Critically Endangered
Capital PM,Amphibia,Primates,4032.525,1301.25,Endangered
Gas star,Mammalia,Squamata,4884.529,206.25,Critically Endangered
Significant born,Mammalia,Carnivora,810.022,2642.88,Critically Endangered
Resource shake,Actinopterygii,Squamata,1866.351,2059.08,Extinct in the Wild
Hold wife,Amphibia,Passeriformes,1430.788,1959.69,Endangered
Board challenge,Reptilia,Rodentia,2436.246,471.02,Critically Endangered
Without need,Amphibia,Rodentia,3591.686,1870.89,Near Threatened
Treatment put,Mammalia,Anura,1369.1,1804.46,Least Concern
Read into,Reptilia,Carnivora,4157.682,2228.58,Near Threatened
Some difficult,Mammalia,Primates,4912.906,1086.1,Extinct in the Wild
Decide change,Actinopterygii,Squamata,4276.116,1450.14,Least Concern
Only whom,Actinopterygii,Passeriformes,18.489,1649.89,Endangered
Participant whatever,Reptilia,Primates,4435.08,996.41,Critically Endangered
Hair cut,Aves,Primates,3559.811,1347.09,Least Concern
Lay budget,Amphibia,Anura,2086.031,341.72,Extinct in the Wild
Cut site,Amphibia,Primates,2189.767,2887.81,Endangered
Word generation,Mammalia,Squamata,1306.747,88.6,Near Threatened
Boy if,Actinopterygii,Primates,1284.984,1168.54,Near Threatened
Group back,Aves,Primates,3926.794,877.86,Critically Endangered
Cover dog,Actinopterygii,Rodentia,1237.029,555.44,Near Threatened
Work research,Mammalia,Passeriformes,4407.413,246.82,Least Concern
Carry marriage,Aves,Primates,2281.682,2843.57,Vulnerable
Particular everybody,Mammalia,Squamata,3612.1,372.54,Endangered
Teach last,Aves,Anura,140.1,496.16,Least Concern
Population identify,Mammalia,Passeriformes,3168.956,1995.95,Extinct in the Wild
Sing hospital,Reptilia,Carnivora,4193.969,1251.49,Near Threatened
Anyone she,Reptilia,Squamata,1281.136,1854.41,Least Concern
Magazine type,Amphibia,Carnivora,2212.424,66.98,Extinct in the Wild
Audience something,Aves,Primates,4572.896,400.25,Near Threatened
Now system,Mammalia,Anura,626.284,1684.98,Extinct in the Wild
Often job,Amphibia,Passeriformes,1270.469,1773.71,Extinct in the Wild
Prevent weight,Mammalia,Rodentia,3024.838,767.37,Least Concern
You again,Amphibia,Carnivora,4718.63,2308.19,Vulnerable
Explain often,Actinopterygii,Primates,610.481,2395.44,Vulnerable
Science born,Mammalia,Carnivora,1005.656,1894.25,Endangered
While together,Amphibia,Squamata,1496.014,540.27,Critically Endangered
Dog so,Amphibia,Rodentia,1143.829,1056.36,Least Concern
Police shoulder,Mammalia,Carnivora,2086.98,2287.51,Least Concern
Simply modern,Amphibia,Carnivora,3866.022,1304.53,Least Concern
Impact produce,Actinopterygii,Carnivora,2737.262,2612.7,Endangered
Generation throw,Reptilia,Carnivora,1029.174,1021.47,Vulnerable
Nearly foot,Mammalia,Anura,4116.532,695.56,Near Threatened
Worry well,Aves,Carnivora,205.524,2553.8,Endangered
Hear travel,Amphibia,Primates,2845.115,1964.71,Least Concern
Option would,Amphibia,Primates,2617.949,2846.95,Vulnerable
Including show,Reptilia,Passeriformes,3791.696,704.68,Near Threatened
Mother forget,Actinopterygii,Rodentia,1899.634,1860.71,Least Concern
Form however,Amphibia,Carnivora,1878.696,2749.48,Least Concern
Suddenly item,Reptilia,Rodentia,565.449,1952.16,Vulnerable
Including skill,Reptilia,Carnivora,4855.27,1980.97,Near Threatened
Work fly,Actinopterygii,Primates,296.673,2443.6,Critically Endangered
Understand mind,Amphibia,Squamata,4792.755,1466.89,Extinct in the Wild
Very develop,Aves,Anura,16.962,862.84,Extinct in the Wild
Perform benefit,Actinopterygii,Passeriformes,2158.35,2250.99,Least Concern
Reflect leader,Mammalia,Primates,3699.879,2462.57,Endangered
Old notice,Amphibia,Rodentia,3063.575,600.3,Extinct in the Wild
Machine style,Actinopterygii,Squamata,904.277,2245.88,Critically Endangered
Relationship turn,Reptilia,Squamata,1343.843,369.9,Least Concern
Study determine,Mammalia,Squamata,698.068,158.91,Least Concern
Born system,Mammalia,Anura,2404.494,1123.01,Near Threatened
Because fear,Amphibia,Carnivora,3443.532,2303.17,Extinct in the Wild
Behavior choose,Aves,Passeriformes,4043.084,565.09,Endangered
Material result,Actinopterygii,Primates,1629.021,2859.8,Critically Endangered
Our letter,Actinopterygii,Primates,3575.327,1013.48,Endangered
System article,Amphibia,Anura,1775.781,287.03,Endangered
Food money,Aves,Carnivora,814.717,2734.43,Vulnerable
Want or,Reptilia,Primates,4870.188,2555.56,Least Concern
Now argue,Amphibia,Passeriformes,4561.068,46.27,Near Threatened
Hope magazine,Amphibia,Rodentia,2404.58,2240.58,Vulnerable
Better decade,Amphibia,Carnivora,3982.93,427.35,Critically Endangered
Black wall,Actinopterygii,Passeriformes,3630.413,1275.55,Least Concern
Into car,Aves,Anura,4168.489,2060.44,Vulnerable
Yeah fast,Actinopterygii,Anura,3919.83,2462.55,Least Concern
Space thought,Aves,Anura,1593.488,1161.88,Extinct in the Wild
Light beyond,Reptilia,Squamata,473.198,599.85,Least Concern
Figure court,Actinopterygii,Anura,4755.693,1709.07,Near Threatened
Control dinner,Amphibia,Rodentia,2062.154,2459.28,Vulnerable
Apply medical,Reptilia,Passeriformes,4855.082,789.59,Vulnerable
Year check,Reptilia,Anura,461.792,1368.18,Critically Endangered
Girl small,Mammalia,Carnivora,1355.671,1978.36,Vulnerable
Bed common,Aves,Rodentia,3631.08,1673.94,Least Concern
Bar seven,Reptilia,Primates,4595.035,933.66,Extinct in the Wild
Safe matter,Amphibia,Anura,2854.311,263.56,Least Concern
Foot whether,Mammalia,Passeriformes,1781.81,378.33,Vulnerable
Activity unit,Actinopterygii,Anura,1413.345,428.7,Near Threatened
Official upon,Aves,Anura,2909.085,1002.6,Vulnerable
Tax reason,Actinopterygii,Carnivora,4477.384,2983.6,Critically Endangered
Shake visit,Actinopterygii,Anura,4681.116,516.57,Critically Endangered
Memory face,Aves,Primates,2866.511,2085.5,Vulnerable
Reveal clearly,Mammalia,Anura,2987.823,521.62,Near Threatened
Your themselves,Aves,Rodentia,1645.28,1631.17,Near Threatened
Four region,Reptilia,Carnivora,3794.895,1802.64,Critically Endangered
Whatever operation,Actinopterygii,Carnivora,529.37,90.19,Vulnerable
Or simple,Amphibia,Rodentia,4870.661,2014.87,Vulnerable
Culture without,Actinopterygii,Primates,4656.144,2300.04,Endangered
Hair bad,Amphibia,Primates,3845.09,1338.02,Extinct in the Wild
I great,Mammalia,Squamata,2441.045,772.82,Critically Endangered
Decision summer,Amphibia,Primates,2420.382,432.58,Extinct in the Wild
Nature PM,Mammalia,Primates,4464.778,1831.44,Critically Endangered
Partner American,Mammalia,Rodentia,2709.48,590.68,Critically Endangered
Probably goal,Mammalia,Squamata,4325.549,288.37,Extinct in the Wild
Audience thought,Mammalia,Carnivora,2470.544,1617.24,Least Concern
Here speak,Actinopterygii,Squamata,2424.863,2149.29,Critically Endangered
Time character,Amphibia,Primates,2664.172,1679.76,Least Concern
Fact oil,Reptilia,Passeriformes,954.216,1634.51,Critically Endangered
Hot provide,Mammalia,Passeriformes,2144.622,2820.87,Near Threatened
Impact military,Actinopterygii,Rodentia,351.018,1807.94,Least Concern
Strategy away,Amphibia,Passeriformes,1704.122,320.23,Near Threatened
Party send,Aves,Anura,3865.494,287.18,Least Concern
Imagine gas,Aves,Primates,2696.847,2965.76,Least Concern
Control loss,Mammalia,Rodentia,3767.756,2899.69,Near Threatened
Country those,Reptilia,Carnivora,3695.954,1947.11,Endangered
Move whose,Amphibia,Passeriformes,2067.692,1678.75,Endangered
Tv increase,Mammalia,Primates,800.819,603.5,Endangered
Possible class,Aves,Squamata,3498.343,1028.1,Vulnerable
Last likely,Aves,Primates,3363.145,2886.85,Near Threatened
Station history,Aves,Primates,1084.974,2917.38,Critically Endangered
Middle base,Reptilia,Primates,574.549,323.69,Endangered
Outside stay,Reptilia,Passeriformes,4883.266,1655.71,Critically Endangered
Discussion term,Actinopterygii,Squamata,3059.194,2353.0,Near Threatened
Special result,Mammalia,Primates,2143.323,1209.71,Least Concern
With quite,Actinopterygii,Anura,1188.585,473.64,Least Concern
Job bar,Amphibia,Carnivora,4829.095,2405.61,Extinct in the Wild
Exactly figure,Mammalia,Squamata,2739.404,516.53,Vulnerable
Miss expert,Actinopterygii,Passeriformes,1323.849,54.82,Least Concern
Modern carry,Mammalia,Carnivora,1954.185,2202.47,Critically Endangered
Billion standard,Amphibia,Carnivora,2225.876,1742.28,Critically Endangered
And despite,Actinopterygii,Carnivora,2007.272,347.18,Near Threatened
Media around,Aves,Anura,1692.904,2251.88,Extinct in the Wild
With guess,Reptilia,Squamata,756.453,1242.31,Extinct in the Wild
Finally shoulder,Amphibia,Passeriformes,2391.853,1280.78,Critically Endangered
Play with,Reptilia,Carnivora,2741.882,346.86,Critically Endangered
Account energy,Aves,Squamata,4367.351,1955.3,Endangered
Store society,Aves,Anura,1789.806,2876.2,Extinct in the Wild
Defense step,Aves,Carnivora,573.165,1211.27,Near Threatened
Too girl,Aves,Primates,4537.5,392.18,Critically Endangered
Little staff,Amphibia,Carnivora,4035.508,1805.18,Critically Endangered
Security against,Reptilia,Anura,2009.042,515.49,Endangered
Mouth cause,Actinopterygii,Anura,3368.826,966.32,Endangered
The down,Reptilia,Anura,4268.576,58.4,Extinct in the Wild
Although gun,Actinopterygii,Rodentia,2694.474,1014.52,Near Threatened
Security worry,Aves,Carnivora,1627.989,796.27,Least Concern
Scientist media,Reptilia,Passeriformes,3025.961,100.68,Vulnerable
Personal land,Aves,Primates,440.693,50.88,Near Threatened
Really could,Mammalia,Passeriformes,1746.164,1446.74,Near Threatened
Run least,Mammalia,Primates,1526.677,2728.01,Critically Endangered
Arrive on,Amphibia,Passeriformes,2368.951,2412.99,Vulnerable
Work trip,Reptilia,Carnivora,3801.432,123.85,Vulnerable
Whom detail,Amphibia,Carnivora,4362.377,1219.79,Extinct in the Wild
Center history,Actinopterygii,Squamata,4054.197,1068.57,Least Concern
He Democrat,Amphibia,Passeriformes,3100.969,2602.57,Extinct in the Wild
Mention PM,Amphibia,Rodentia,2055.295,551.6,Vulnerable
It pass,Mammalia,Anura,2740.764,1836.58,Near Threatened
Conference shake,Aves,Primates,4560.707,2344.74,Endangered
Director where,Amphibia,Rodentia,1603.622,2119.67,Critically Endangered
Them woman,Amphibia,Squamata,4121.272,377.78,Vulnerable
His voice,Reptilia,Passeriformes,2371.504,692.25,Vulnerable
Real you,Aves,Passeriformes,1106.202,2033.38,Extinct in the Wild
Machine short,Aves,Squamata,483.553,2335.29,Vulnerable
Message until,Reptilia,Carnivora,3254.81,1629.37,Near Threatened
Now only,Amphibia,Squamata,1720.967,424.54,Vulnerable
Near culture,Reptilia,Rodentia,4795.538,2918.0,Endangered
Customer service,Reptilia,Anura,1039.357,624.72,Extinct in the Wild
Call matter,Amphibia,Anura,3139.237,1080.86,Vulnerable
Body chair,Aves,Squamata,1355.627,243.09,Near Threatened
Method design,Amphibia,Carnivora,852.428,771.88,Near Threatened
Community force,Mammalia,Primates,899.057,2370.76,Near Threatened
Thought Mrs,Aves,Squamata,1087.183,1830.94,Critically Endangered
Environment tree,Amphibia,Passeriformes,3473.684,773.83,Least Concern
Others author,Aves,Passeriformes,4163.424,606.19,Vulnerable
Reach water,Mammalia,Carnivora,2402.306,1327.46,Critically Endangered
While pressure,Mammalia,Primates,2365.764,2359.37,Vulnerable
Girl firm,Reptilia,Rodentia,3200.184,1261.35,Near Threatened
Against against,Actinopterygii,Primates,2337.011,2389.0,Vulnerable
Less short,Amphibia,Passeriformes,3141.085,2679.42,Vulnerable
Government again,Reptilia,Passeriformes,2784.543,1147.83,Extinct in the Wild
Country become,Mammalia,Carnivora,19.246,1775.12,Endangered
Right safe,Aves,Passeriformes,2080.342,705.36,Endangered
Its treatment,Mammalia,Carnivora,4147.313,1577.03,Extinct in the Wild
Big cut,Aves,Rodentia,3662.355,2240.36,Near Threatened
From old,Amphibia,Rodentia,1148.378,1089.44,Near Threatened
Measure full,Reptilia,Primates,2595.925,1488.15,Critically Endangered
Condition road,Amphibia,Squamata,4094.569,135.6,Vulnerable
Fact though,Mammalia,Primates,4793.276,1471.07,Extinct in the Wild
Least or,Aves,Carnivora,4221.745,17.6,Critically Endangered
Space spend,Actinopterygii,Carnivora,1870.252,1055.45,Extinct in the Wild
Involve dog,Aves,Primates,4694.617,1667.56,Critically Endangered
Base region,Reptilia,Rodentia,3122.68,2085.56,Extinct in the Wild
Apply family,Reptilia,Anura,1893.115,931.2,Vulnerable
Argue entire,Actinopterygii,Squamata,556.916,918.85,Least Concern
First of,Actinopterygii,Anura,3186.004,507.12,Critically Endangered
Question herself,Actinopterygii,Passeriformes,2651.787,2632.93,Extinct in the Wild
Fight end,Actinopterygii,Passeriformes,4364.096,1553.7,Least Concern
Listen kitchen,Amphibia,Squamata,2849.702,1351.31,Critically Endangered
Want material,Amphibia,Primates,160.025,919.45,Endangered
Of right,Actinopterygii,Passeriformes,1389.193,334.07,Critically Endangered
Line person,Aves,Squamata,1146.29,9.48,Least Concern
Surface morning,Mammalia,Anura,3783.662,802.59,Least Concern
Cover sign,Mammalia,Carnivora,930.272,2728.52,Least Concern
Lose relate,Aves,Anura,487.623,466.32,Near Threatened
Thought edge,Mammalia,Rodentia,86.838,952.82,Vulnerable
Hospital our,Aves,Rodentia,3001.294,2740.22,Vulnerable
Or black,Mammalia,Carnivora,1044.942,1515.79,Critically Endangered
Today us,Actinopterygii,Anura,1389.366,2918.41,Critically Endangered
Ever show,Reptilia,Anura,4606.384,2932.69,Critically Endangered
Test avoid,Reptilia,Carnivora,1026.883,1330.29,Critically Endangered
Shoulder if,Mammalia,Squamata,2828.316,1267.25,Extinct in the Wild
Enough really,Aves,Primates,1050.54,80.75,Extinct in the Wild
Growth before,Reptilia,Rodentia,2258.835,26.92,Endangered
Blood black,Actinopterygii,Passeriformes,1865.724,2187.39,Least Concern
Again newspaper,Reptilia,Squamata,1401.097,986.83,Least Concern
Practice believe,Amphibia,Passeriformes,294.235,1570.84,Critically Endangered
Crime character,Reptilia,Carnivora,4766.722,919.1,Near Threatened
Soldier such,Aves,Squamata,3838.737,2441.5,Near Threatened
Million have,Actinopterygii,Carnivora,3454.438,1385.01,Vulnerable
Public director,Aves,Carnivora,1301.873,394.33,Vulnerable
Medical expect,Actinopterygii,Anura,4463.929,65.19,Critically Endangered
Become one,Aves,Primates,1843.576,1297.04,Least Concern
Law me,Aves,Anura,376.069,1093.7,Endangered
Certain none,Reptilia,Anura,4385.631,505.87,Endangered
Truth you,Reptilia,Passeriformes,1207.878,2310.76,Least Concern
Class contain,Reptilia,Rodentia,2693.009,586.12,Near Threatened
Itself voice,Reptilia,Primates,1844.298,807.29,Near Threatened
Test professor,Actinopterygii,Squamata,1802.602,1548.56,Critically Endangered
Brother road,Amphibia,Carnivora,4344.801,1121.56,Endangered
Water situation,Mammalia,Anura,1494.387,178.53,Critically Endangered
Find today,Reptilia,Rodentia,1077.319,2438.49,Least Concern
Until check,Amphibia,Primates,4873.987,2419.64,Vulnerable
World watch,Actinopterygii,Carnivora,3935.442,2168.86,Least Concern
Leg away,Amphibia,Primates,3102.752,2142.22,Endangered
Answer along,Aves,Anura,4919.703,1079.81,Least Concern
Thus despite,Amphibia,Carnivora,1268.753,126.95,Extinct in the Wild
Rule begin,Aves,Squamata,361.462,835.77,Near Threatened
Program purpose,Aves,Carnivora,3434.3,667.02,Endangered
Sport into,Amphibia,Carnivora,3064.668,1715.48,Critically Endangered
Stand medical,Aves,Primates,229.886,72.9,Critically Endangered
Activity sea,Reptilia,Squamata,1860.597,1364.25,Extinct in the Wild
Account mission,Aves,Passeriformes,1155.874,2019.77,Near Threatened
Go window,Mammalia,Squamata,1369.952,44.39,Near Threatened
Future mention,Reptilia,Carnivora,2789.465,1277.36,Least Concern
Speech fill,Mammalia,Anura,807.096,1210.41,Endangered
Perhaps like,Amphibia,Squamata,3718.422,817.32,Near Threatened
Apply door,Actinopterygii,Primates,4330.587,2635.14,Near Threatened
Yes next,Amphibia,Primates,4663.65,564.19,Critically Endangered
Including close,Aves,Squamata,343.648,431.44,Endangered
Paper study,Reptilia,Passeriformes,4891.794,471.39,Near Threatened
Candidate husband,Amphibia,Carnivora,4911.096,973.86,Endangered
Either both,Reptilia,Anura,4575.548,1249.18,Critically Endangered
Close perhaps,Aves,Squamata,195.811,2023.68,Endangered
Break large,Mammalia,Primates,335.393,2980.4,Near Threatened
Away serve,Aves,Passeriformes,2321.786,1278.88,Endangered
Able start,Reptilia,Anura,2144.159,2447.73,Endangered
Increase look,Amphibia,Primates,4116.423,326.93,Extinct in the Wild
At game,Reptilia,Primates,4841.062,2183.68,Critically Endangered
Effect strong,Aves,Anura,2022.381,2322.4,Extinct in the Wild
Whatever hour,Reptilia,Squamata,3859.186,18.27,Least Concern
Significant begin,Mammalia,Passeriformes,3527.394,925.99,Extinct in the Wild
Follow drop,Actinopterygii,Squamata,2219.196,1244.18,Least Concern
Past to,Mammalia,Rodentia,2983.53,1636.99,Endangered
Every try,Actinopterygii,Primates,2652.034,2486.01,Critically Endangered
Read down,Amphibia,Primates,1004.838,2045.27,Critically Endangered
Peace move,Aves,Primates,4302.727,2541.81,Endangered
Game claim,Reptilia,Passeriformes,70.65,1171.83,Near Threatened
Story source,Mammalia,Anura,240.246,1432.89,Least Concern
Friend too,Actinopterygii,Squamata,2210.104,44.8,Endangered
Quality open,Amphibia,Anura,1582.078,985.96,Near Threatened
Of focus,Reptilia,Passeriformes,2763.663,468.28,Endangered
Claim life,Mammalia,Rodentia,3081.439,624.08,Near Threatened
Front especially,Mammalia,Primates,2874.662,742.73,Endangered
Fear he,Mammalia,Rodentia,3002.004,3.25,Vulnerable
Marriage necessary,Reptilia,Carnivora,2675.855,2008.91,Near Threatened
He remember,Reptilia,Carnivora,1757.046,112.06,Vulnerable
Board little,Reptilia,Squamata,162.112,852.02,Extinct in the Wild
Anyone get,Amphibia,Primates,607.437,88.98,Near Threatened
Face when,Amphibia,Carnivora,3601.125,2332.87,Critically Endangered
Expert might,Aves,Rodentia,1291.776,788.25,Extinct in the Wild
Tax still,Aves,Carnivora,1483.194,541.15,Extinct in the Wild
Boy impact,Mammalia,Rodentia,13.722,757.17,Endangered
Though cold,Actinopterygii,Squamata,2909.484,257.71,Near Threatened
Suffer civil,Actinopterygii,Anura,2793.063,1792.81,Least Concern
While best,Reptilia,Rodentia,169.03,1698.28,Vulnerable
Up citizen,Amphibia,Carnivora,181.851,2855.1,Vulnerable
Per through,Amphibia,Passeriformes,2498.916,2978.28,Endangered
Remain budget,Amphibia,Rodentia,832.735,2684.04,Least Concern
Exactly century,Amphibia,Carnivora,4478.276,2865.56,Critically Endangered
Campaign training,Amphibia,Carnivora,4976.065,1223.8,Extinct in the Wild
Head operation,Mammalia,Primates,54.767,2018.07,Least Concern
Book movie,Amphibia,Passeriformes,4815.764,506.77,Near Threatened
Floor notice,Actinopterygii,Carnivora,2360.344,1930.78,Vulnerable
Board deep,Aves,Squamata,1991.905,1834.52,Least Concern
Century chair,Aves,Anura,897.604,1189.14,Critically Endangered
Sister total,Amphibia,Squamata,156.911,737.67,Vulnerable
Quite yeah,Reptilia,Anura,1426.941,2599.85,Near Threatened
Month western,Aves,Passeriformes,2170.954,2532.0,Endangered
His task,Reptilia,Passeriformes,2052.763,1673.01,Least Concern
Heavy newspaper,Reptilia,Squamata,66.784,198.31,Extinct in the Wild
Language finish,Reptilia,Passeriformes,3016.283,1729.74,Near Threatened
Near Congress,Reptilia,Primates,1194.14,2431.69,Near Threatened
Build center,Reptilia,Anura,1530.378,2479.43,Vulnerable
Field method,Mammalia,Primates,861.845,2624.66,Critically Endangered
While sort,Mammalia,Passeriformes,765.713,2435.18,Vulnerable
Section leave,Reptilia,Squamata,3009.834,684.24,Critically Endangered
Same cup,Amphibia,Primates,2246.058,1756.26,Extinct in the Wild
We city,Actinopterygii,Squamata,2064.947,1642.19,Least Concern
War television,Mammalia,Carnivora,2127.227,2486.78,Critically Endangered
East yes,Reptilia,Carnivora,4368.077,2944.22,Extinct in the Wild
Town throw,Mammalia,Anura,4483.539,1293.06,Extinct in the Wild
Benefit design,Amphibia,Rodentia,2254.399,1975.33,Critically Endangered
Decade natural,Actinopterygii,Primates,3280.86,2920.22,Endangered
Contain authority,Aves,Rodentia,2247.317,309.49,Extinct in the Wild
Buy program,Amphibia,Primates,2959.944,1587.46,Vulnerable
Wish new,Mammalia,Squamata,638.497,2252.24,Extinct in the Wild
Brother necessary,Reptilia,Carnivora,300.292,969.4,Least Concern
Page either,Amphibia,Primates,1022.774,1597.85,Extinct in the Wild
Final system,Actinopterygii,Anura,2360.126,667.4,Near Threatened
Certainly skill,Aves,Anura,3948.684,1955.06,Critically Endangered
Until budget,Actinopterygii,Passeriformes,283.193,2772.95,Critically Endangered
While standard,Actinopterygii,Anura,3073.782,1490.72,Least Concern
Professional this,Amphibia,Carnivora,3217.725,1029.0,Least Concern
Then rule,Aves,Passeriformes,3684.47,165.13,Near Threatened
Less oil,Actinopterygii,Squamata,482.227,2488.25,Near Threatened
Speech add,Mammalia,Carnivora,2060.89,1221.54,Critically Endangered
Become Democrat,Amphibia,Anura,1518.709,652.02,Critically Endangered
Room amount,Reptilia,Rodentia,2625.506,1999.59,Near Threatened
Realize interview,Amphibia,Rodentia,2010.191,1110.81,Vulnerable
Decision building,Reptilia,Anura,3163.395,1067.92,Vulnerable
Serve dinner,Actinopterygii,Anura,1644.853,482.64,Near Threatened
Whatever music,Amphibia,Carnivora,3041.523,850.35,Endangered
Hotel degree,Actinopterygii,Passeriformes,2102.13,1522.71,Near Threatened
Because current,Aves,Passeriformes,1785.617,547.99,Vulnerable
Court whatever,Amphibia,Primates,4699.192,2113.16,Vulnerable
Process face,Aves,Rodentia,2344.329,683.31,Critically Endangered
True culture,Actinopterygii,Primates,723.142,2975.77,Critically Endangered
Data nature,Amphibia,Carnivora,3397.903,2266.34,Vulnerable
Air cell,Mammalia,Passeriformes,2060.008,1397.54,Critically Endangered
Great reduce,Aves,Anura,1107.308,1584.11,Extinct in the Wild
Indicate study,Actinopterygii,Rodentia,3014.79,1204.71,Endangered
Among safe,Mammalia,Primates,3026.878,1001.04,Endangered
Expert technology,Amphibia,Anura,2332.059,786.34,Vulnerable
Author certain,Aves,Primates,2448.339,2446.66,Endangered
Hot return,Actinopterygii,Rodentia,2821.667,1402.86,Near Threatened
Fact take,Aves,Anura,2225.403,707.14,Endangered
Young such,Mammalia,Primates,4749.939,2775.89,Critically Endangered
Never mission,Amphibia,Squamata,3122.087,1760.43,Near Threatened
