species,class,order,weight_kg,length_cm,conservation_status
Begin positive,Reptilia,Passeriformes,1380.451,2741.7,Extinct in the Wild
Leader leg,Mammalia,Carnivora,3220.364,790.49,Endangered
Newspaper sense,Reptilia,Passeriformes,4168.192,78.61,Vulnerable
Again fear,Mammalia,Squamata,2434.769,1951.01,Endangered
Wear issue,Actinopterygii,Carnivora,1692.773,1686.81,Least Concern
For laugh,Aves,Primates,4728.252,693.16,Vulnerable
Form form,Amphibia,Carnivora,2443.548,111.1,Critically Endangered
Difference near,Amphibia,Passeriformes,4400.299,2937.11,Endangered
Political similar,Aves,Passeriformes,1712.451,759.53,Least Concern
Thousand bank,Mammalia,Carnivora,1345.199,405.7,Vulnerable
Pick resource,Mammalia,Passeriformes,2525.542,2592.97,Least Concern
Health security,Aves,Passeriformes,51.291,2529.34,Critically Endangered
Skin trial,Reptilia,Passeriformes,635.975,2596.78,Extinct in the Wild
Your by,Amphibia,Squamata,4677.166,1573.16,Critically Endangered
Establish force,Mammalia,Passeriformes,4471.245,2183.47,Near Threatened
Wonder design,Reptilia,Passeriformes,841.334,57.58,Extinct in the Wild
Little kitchen,Reptilia,Squamata,173.396,995.3,Endangered
Professor wall,Reptilia,Squamata,4083.216,2482.22,Near Threatened
Western must,Actinopterygii,Rodentia,3150.684,1099.66,Critically Endangered
Job range,Actinopterygii,Carnivora,1924.585,1498.94,Critically Endangered
Top not,Mammalia,Rodentia,3382.351,1549.03,Endangered
Next trade,Mammalia,Anura,3713.532,1424.5,Least Concern
Foot site,Mammalia,Primates,4667.113,2806.97,Extinct in the Wild
Energy same,Aves,Primates,4630.764,1368.97,Near Threatened
Wish lead,Aves,Primates,4508.261,2078.28,Critically Endangered
Onto relationship,Mammalia,Squamata,2935.067,826.84,Least Concern
Whether who,Amphibia,Carnivora,603.231,2215.76,Extinct in the Wild
News start,Aves,Passeriformes,2809.257,2668.52,Extinct in the Wild
Recently with,Amphibia,Rodentia,2138.063,1246.97,Critically Endangered
Bag civil,Reptilia,Rodentia,2386.526,909.16,Least Concern
Ready some,Aves,Passeriformes,1090.268,2286.82,Critically Endangered
Coach serious,Reptilia,Rodentia,4525.201,2990.68,Near Threatened
Reality three,Amphibia,Rodentia,2831.887,685.76,Near Threatened
Control discussion,Amphibia,Anura,1484.642,1749.73,Near Threatened
Hand they,Reptilia,Passeriformes,1960.12,885.57,Endangered
Risk see,Mammalia,Passeriformes,4617.712,425.21,Near Threatened
Theory oil,Reptilia,Primates,4333.841,2036.47,Endangered
Purpose plan,Reptilia,Primates,2293.872,2613.31,Near Threatened
Able own,Aves,Carnivora,1335.281,1673.35,Critically Endangered
College drop,Amphibia,Squamata,4002.121,1425.96,Vulnerable
Against discussion,Amphibia,Anura,4622.712,1066.22,Least Concern
Choose point,Aves,Carnivora,2516.445,650.69,Critically Endangered
Food close,Aves,Passeriformes,1742.883,1097.4,Critically Endangered
Cut rate,Reptilia,Squamata,4722.022,1841.04,Endangered
Maybe artist,Amphibia,Rodentia,4848.203,2518.39,Vulnerable
Light amount,Mammalia,Passeriformes,1581.613,736.1,Least Concern
Few once,Mammalia,Rodentia,3697.845,2153.49,Near Threatened
Deal computer,Aves,Anura,2709.374,700.08,Least Concern
Build safe,Aves,Carnivora,4833.094,1986.04,Least Concern
Yes fight,Mammalia,Rodentia,3192.766,1341.5,Critically Endangered
You may,Actinopterygii,Rodentia,1055.785,910.26,Near Threatened
Discussion avoid,Actinopterygii,Squamata,3284.022,1737.82,Critically Endangered
Himself hard,Amphibia,Passeriformes,3294.217,1320.81,Endangered
Candidate candidate,Amphibia,Carnivora,1043.242,141.99,Near Threatened
Outside task,Mammalia,Rodentia,1904.38,2931.04,Extinct in the Wild
Staff rock,Actinopterygii,Carnivora,374.586,2183.65,Critically Endangered
Bad space,Amphibia,Squamata,2878.41,2240.03,Vulnerable
Whom fight,Reptilia,Passeriformes,4004.865,2740.11,Critically Endangered
Kitchen attorney,Mammalia,Passeriformes,2318.269,2339.04,Extinct in the Wild
Seat small,Actinopterygii,Anura,1529.736,1059.21,Extinct in the Wild
Sense event,Actinopterygii,Passeriformes,1129.296,669.44,Endangered
Possible open,Mammalia,Passeriformes,1950.745,2300.16,Least Concern
Kitchen job,Reptilia,Passeriformes,4099.431,919.74,Least Concern
Society group,Reptilia,Squamata,2523.666,1196.16,Critically Endangered
Middle score,Aves,Carnivora,893.928,962.23,Near Threatened
Assume significant,Amphibia,Primates,2614.284,1526.31,Critically Endangered
Meeting wind,Amphibia,Rodentia,732.001,1397.71,Vulnerable
Season station,Amphibia,Passeriformes,4258.764,817.98,Extinct in the Wild
No place,Reptilia,Carnivora,3835.839,131.17,Extinct in the Wild
I side,Aves,Rodentia,2868.595,492.99,Vulnerable
May nation,Mammalia,Carnivora,90.802,84.27,Least Concern
Perhaps begin,Actinopterygii,Squamata,14.95,2324.64,Least Concern
Per along,Mammalia,Primates,573.564,2364.84,Vulnerable
Home fear,Aves,Carnivora,1885.134,2086.54,Endangered
Still product,Reptilia,Rodentia,3656.425,1899.02,Vulnerable
Success candidate,Reptilia,Carnivora,655.79,2842.47,Least Concern
Training marriage,Mammalia,Anura,3909.76,1224.57,Least Concern
Item away,Reptilia,Passeriformes,4369.626,2247.51,Endangered
Executive include,Mammalia,Passeriformes,160.226,1489.96,Near Threatened
Score crime,Reptilia,Primates,4908.549,173.56,Near Threatened
Speak business,Amphibia,Carnivora,2625.367,2671.57,Least Concern
Especially college,Mammalia,Primates,4120.284,121.64,Extinct in the Wild
Building research,Amphibia,Rodentia,2550.653,2162.14,Extinct in the Wild
Number morning,Reptilia,Rodentia,727.056,2968.1,Critically Endangered
Let difficult,Aves,Carnivora,4991.534,2929.15,Near Threatened
Parent bit,Actinopterygii,Rodentia,4943.53,2540.82,Vulnerable
Response realize,Aves,Primates,4320.231,850.49,Critically Endangered
Charge effect,Actinopterygii,Primates,1435.35,999.48,Extinct in the Wild
Approach either,Actinopterygii,Passeriformes,2900.567,584.74,Endangered
Ago deal,Reptilia,Rodentia,348.099,2634.51,Vulnerable
Find bag,Reptilia,Carnivora,2556.599,894.15,Vulnerable
Daughter part,Amphibia,Carnivora,3051.337,843.72,Vulnerable
Consider picture,Actinopterygii,Anura,280.99,2755.19,Near Threatened
Direction large,Amphibia,Carnivora,540.035,2605.68,Near Threatened
Free manage,Mammalia,Anura,4977.706,1357.66,Critically Endangered
Church gun,Aves,Anura,1464.961,409.68,Endangered
Very spend,Mammalia,Anura,4027.723,1960.11,Near Threatened
Some take,Aves,Rodentia,884.083,547.46,Least Concern
Others relationship,Mammalia,Anura,4701.913,1275.79,Vulnerable
Sit social,Amphibia,Rodentia,597.993,1581.28,Near Threatened
Station no,Amphibia,Carnivora,1072.15,759.99,Endangered
Of theory,Actinopterygii,Carnivora,2701.909,702.36,Near Threatened
Catch forget,Mammalia,Primates,3984.73,253.42,Vulnerable
Want response,Mammalia,Rodentia,1384.324,1582.45,Critically Endangered
Resource free,Mammalia,Primates,2657.947,2442.03,Extinct in the Wild
Daughter word,Amphibia,Rodentia,741.194,1392.1,Extinct in the Wild
Example check,Actinopterygii,Rodentia,316.131,1013.59,Extinct in the Wild
Point same,Reptilia,Carnivora,1186.041,457.28,Extinct in the Wild
Whole between,Actinopterygii,Rodentia,4551.336,2293.2,Near Threatened
Above hot,Actinopterygii,Anura,309.731,574.61,Endangered
Item respond,Amphibia,Squamata,3080.294,59.58,Critically Endangered
Natural process,Aves,Passeriformes,447.493,2612.86,Vulnerable
Threat effect,Amphibia,Anura,3963.014,2747.46,Critically Endangered
See water,Actinopterygii,Squamata,1224.958,1197.85,Extinct in the Wild
Able weight,Amphibia,Anura,530.944,37.87,Vulnerable
But huge,Aves,Primates,3161.459,2465.15,Least Concern
Social police,Reptilia,Anura,773.598,608.64,Least Concern
Weight member,Aves,Passeriformes,3261.966,1067.74,Least Concern
Wait paper,Aves,Squamata,1138.539,2675.0,Endangered
Ball day,Mammalia,Carnivora,3687.744,878.9,Near Threatened
Sister home,Mammalia,Passeriformes,3390.868,2431.46,Endangered
Actually population,Actinopterygii,Primates,877.538,664.03,Vulnerable
Front exist,Mammalia,Squamata,842.856,558.4,Least Concern
Huge course,Reptilia,Anura,2358.606,1096.96,Near Threatened
Nor may,Reptilia,Carnivora,1853.555,2133.18,Least Concern
Result never,Aves,Primates,106.343,64.94,Near Threatened
Because Congress,Aves,Anura,4572.829,1220.04,Vulnerable
Myself alone,Mammalia,Primates,2971.782,548.75,Extinct in the Wild
Director space,Mammalia,Carnivora,2101.835,923.64,Vulnerable
Teach method,Amphibia,Carnivora,3491.314,2294.48,Endangered
Child Mrs,Mammalia,Carnivora,4155.524,1318.43,Near Threatened
Hospital action,Mammalia,Carnivora,4096.782,2660.95,Critically Endangered
For enter,Amphibia,Primates,895.895,256.63,Critically Endangered
Focus along,Reptilia,Carnivora,168.142,1251.89,Vulnerable
Century collection,Mammalia,Carnivora,265.589,1336.01,Least Concern
Society none,Actinopterygii,Squamata,2052.125,2949.76,Critically Endangered
Structure sound,Mammalia,Anura,3327.515,1636.24,Least Concern
Modern argue,Aves,Squamata,674.349,556.0,Extinct in the Wild
Throughout bag,Actinopterygii,Primates,821.001,264.35,Least Concern
Cover well,Reptilia,Carnivora,943.246,2272.81,Endangered
Thus left,Aves,Passeriformes,3007.474,1965.09,Vulnerable
Her threat,Amphibia,Squamata,3660.543,2235.1,Near Threatened
Item institution,Aves,Passeriformes,4536.287,1502.08,Extinct in the Wild
Campaign side,Mammalia,Carnivora,1962.865,2604.93,Critically Endangered
Court drug,Aves,Rodentia,2905.366,351.96,Critically Endangered
Program result,Aves,Carnivora,2712.922,1736.08,Critically Endangered
My common,Reptilia,Rodentia,4202.72,752.29,Extinct in the Wild
Need beat,Actinopterygii,Squamata,2623.266,2282.97,Vulnerable
Oil rise,Aves,Squamata,3148.631,34.6,Extinct in the Wild
Anything move,Actinopterygii,Primates,2456.709,332.96,Vulnerable
Animal inside,Reptilia,Squamata,947.635,1943.04,Near Threatened
Within ground,Reptilia,Carnivora,169.365,2201.05,Least Concern
Job science,Aves,Carnivora,1986.377,2905.69,Extinct in the Wild
Society often,Actinopterygii,Primates,4306.239,2478.4,Least Concern
Majority certain,Actinopterygii,Primates,1879.63,128.3,Endangered
Whom behavior,Actinopterygii,Rodentia,3835.345,1756.93,Endangered
Again wonder,Actinopterygii,Primates,759.166,741.34,Vulnerable
Property age,Amphibia,Primates,3796.043,603.69,Least Concern
Bag actually,Actinopterygii,Rodentia,1800.322,613.0,Extinct in the Wild
Subject speak,Aves,Squamata,1612.046,1049.65,Extinct in the Wild
Water better,Reptilia,Anura,777.621,635.2,Vulnerable
Site former,Aves,Rodentia,4382.856,937.39,Vulnerable
Too detail,Mammalia,Passeriformes,2970.503,2680.03,Near Threatened
Beyond others,Amphibia,Carnivora,1289.586,440.08,Endangered
Per religious,Reptilia,Anura,2787.429,1696.54,Near Threatened
Indicate no,Reptilia,Squamata,772.498,2848.82,Near Threatened
Claim factor,Aves,Carnivora,4089.262,833.92,Extinct in the Wild
Opportunity yes,Actinopterygii,Carnivora,1846.61,1562.65,Endangered
Beat staff,Actinopterygii,Anura,109.038,1915.41,Endangered
Education occur,Mammalia,Squamata,482.384,1003.06,Near Threatened
Trouble now,Amphibia,Rodentia,2633.796,1853.05,Vulnerable
Why wrong,Actinopterygii,Primates,575.308,894.42,Extinct in the Wild
Add imagine,Amphibia,Passeriformes,2605.322,2079.99,Extinct in the Wild
Company head,Mammalia,Anura,4431.527,1144.27,Vulnerable
Staff phone,Amphibia,Carnivora,897.982,780.45,Extinct in the Wild
Well authority,Amphibia,Primates,2775.726,479.75,Vulnerable
Detail himself,Mammalia,Passeriformes,1859.498,2471.3,Endangered
Very authority,Aves,Carnivora,1594.142,56.2,Vulnerable
Turn consider,Reptilia,Anura,2799.246,2625.22,Extinct in the Wild
Decision edge,Actinopterygii,Primates,2573.917,587.68,Endangered
Step involve,Amphibia,Anura,3808.238,1546.73,Vulnerable
Child face,Reptilia,Passeriformes,2960.97,1338.32,Endangered
Give message,Actinopterygii,Primates,3799.174,1510.53,Vulnerable
Talk find,Reptilia,Rodentia,2233.363,903.39,Endangered
Seat indicate,Actinopterygii,Passeriformes,4306.671,821.55,Near Threatened
Center mother,Actinopterygii,Rodentia,4248.758,1577.7,Extinct in the Wild
Growth check,Reptilia,Passeriformes,2853.602,1376.28,Vulnerable
Understand poor,Actinopterygii,Rodentia,2438.385,1083.69,Least Concern
Clearly surface,Reptilia,Carnivora,1433.816,2492.38,Endangered
Field former,Aves,Squamata,4238.953,1071.85,Extinct in the Wild
Significant section,Amphibia,Primates,3271.778,927.53,Least Concern
Address entire,Amphibia,Passeriformes,3568.946,2047.97,Least Concern
Carry short,Aves,Rodentia,3748.379,1043.09,Critically Endangered
Condition difficult,Aves,Carnivora,3135.634,1579.94,Vulnerable
State authority,Aves,Squamata,3042.921,2327.54,Extinct in the Wild
Feel home,Mammalia,Squamata,1307.264,40.45,Endangered
Call situation,Mammalia,Rodentia,826.391,2750.97,Near Threatened
Mrs environmental,Amphibia,Rodentia,3836.282,101.12,Vulnerable
Often activity,Amphibia,Rodentia,3614.41,2155.82,Least Concern
Article chance,Mammalia,Primates,2890.941,908.28,Endangered
Recent available,Reptilia,Primates,346.467,1158.84,Near Threatened
Perhaps case,Actinopterygii,Passeriformes,3066.887,2526.37,Endangered
Describe watch,Aves,Carnivora,4303.106,2031.69,Extinct in the Wild
Operation relate,Reptilia,Passeriformes,3724.919,1919.6,Near Threatened
Method star,Actinopterygii,Rodentia,3114.665,1142.49,Least Concern
Both myself,Actinopterygii,Rodentia,2721.483,1894.7,Near Threatened
Because agreement,Amphibia,Primates,4516.938,1393.28,Least Concern
Billion pay,Actinopterygii,Rodentia,1967.859,258.98,Least Concern
Less student,Mammalia,Anura,3760.537,370.73,Critically Endangered
Resource build,Actinopterygii,Anura,4911.578,2227.38,Vulnerable
American field,Reptilia,Squamata,4022.376,1194.58,Extinct in the Wild
Either push,Mammalia,Squamata,899.271,793.3,Near Threatened
Cultural scene,Actinopterygii,Carnivora,89.751,786.87,Vulnerable
Move service,Mammalia,Passeriformes,3560.421,1967.0,Least Concern
Official large,Mammalia,Rodentia,2792.862,1799.4,Least Concern
Article leader,Aves,Passeriformes,4984.615,1136.32,Extinct in the Wild
Chance probably,Actinopterygii,Rodentia,320.383,1078.23,Critically Endangered
Audience enough,Actinopterygii,Primates,1825.163,2430.03,Endangered
Let sometimes,Mammalia,Carnivora,4221.836,2713.57,Critically Endangered
Heart market,Amphibia,Primates,3902.279,1653.38,Extinct in the Wild
Its agree,Mammalia,Anura,4912.845,1254.62,Vulnerable
Sit these,Amphibia,Squamata,538.429,1456.45,Critically Endangered
Probably future,Amphibia,Anura,2924.22,949.34,Endangered
Star author,Actinopterygii,Anura,2267.691,819.74,Critically Endangered
Finish Mrs,Mammalia,Squamata,3555.343,1998.68,Extinct in the Wild
Arm case,Actinopterygii,Carnivora,4035.985,2094.56,Vulnerable
Time suddenly,Aves,Carnivora,1008.381,478.22,Near Threatened
Laugh work,Reptilia,Carnivora,1433.595,1978.07,Critically Endangered
Clear home,Actinopterygii,Passeriformes,4954.887,521.36,Endangered
Subject car,Amphibia,Carnivora,3830.999,947.4,Endangered
School resource,Amphibia,Rodentia,2135.375,1396.98,Endangered
Heavy partner,Reptilia,Anura,1260.026,134.45,Extinct in the Wild
Center agreement,Reptilia,Passeriformes,3769.772,455.6,Critically Endangered
Get claim,Reptilia,Carnivora,922.393,1185.97,Least Concern
Third low,Reptilia,Squamata,4315.4,2162.91,Near Threatened
Quality continue,Actinopterygii,Rodentia,2903.541,2402.34,Endangered
Try and,Reptilia,Rodentia,3775.637,393.8,Critically Endangered
Between upon,Amphibia,Passeriformes,2170.588,1033.61,Endangered
Sister TV,Actinopterygii,Squamata,528.459,2787.77,Near Threatened
Activity brother,Actinopterygii,Passeriformes,2866.397,2688.48,Critically Endangered
Week risk,Reptilia,Carnivora,4660.65,2813.54,Extinct in the Wild
Experience word,Reptilia,Passeriformes,1310.893,2388.81,Critically Endangered
Hear consider,Mammalia,Squamata,2257.364,1114.78,Critically Endangered
Eye short,Reptilia,Squamata,4885.914,1097.81,Extinct in the Wild
None Mr,Reptilia,Passeriformes,2416.72,379.61,Near Threatened
Church television,Amphibia,Primates,1414.678,2340.12,Least Concern
Involve close,Amphibia,Primates,429.027,2391.26,Endangered
Fast finish,Actinopterygii,Squamata,304.551,2306.43,Critically Endangered
Recently site,Aves,Passeriformes,3996.245,1614.51,Critically Endangered
Piece listen,Reptilia,Rodentia,231.294,1514.0,Vulnerable
Choose party,Mammalia,Primates,4742.218,624.25,Near Threatened
Center way,Mammalia,Squamata,3597.158,1938.84,Least Concern
Too goal,Mammalia,Squamata,977.651,2458.82,Endangered
Policy build,Mammalia,Anura,339.389,928.24,Critically Endangered
Deep why,Reptilia,Anura,2196.658,1440.57,Least Concern
Stuff song,Reptilia,Anura,2741.617,2640.83,Endangered
Single step,Reptilia,Passeriformes,848.362,2385.95,Critically Endangered
Month make,Reptilia,Squamata,1286.966,640.97,Extinct in the Wild
Fast agent,Actinopterygii,Primates,571.883,1209.32,Critically Endangered
Major cause,Amphibia,Squamata,4757.07,70.95,Endangered
Why pattern,Aves,Primates,4155.39,2202.65,Endangered
Job subject,Amphibia,Passeriformes,2045.55,1654.04,Vulnerable
Still apply,Amphibia,Carnivora,1372.996,1249.78,Endangered
Newspaper hit,Reptilia,Passeriformes,3312.457,1298.12,Vulnerable
Scientist already,Aves,Anura,1302.709,817.65,Near Threatened
Figure culture,Reptilia,Anura,4533.264,386.33,Vulnerable
Game lay,Mammalia,Rodentia,3786.087,1196.29,Extinct in the Wild
Industry serve,Amphibia,Carnivora,1335.678,1414.1,Near Threatened
International feel,Amphibia,Anura,3378.68,2930.33,Critically Endangered
Government control,Actinopterygii,Primates,3529.289,612.5,Vulnerable
Sea suggest,Aves,Squamata,3555.95,1104.23,Vulnerable
Follow none,Amphibia,Rodentia,2199.182,2670.11,Critically Endangered
Senior which,Aves,Squamata,4830.677,1004.56,Extinct in the Wild
Material form,Actinopterygii,Passeriformes,2842.067,1035.99,Near Threatened
South kitchen,Mammalia,Carnivora,2793.536,1806.52,Vulnerable
Away might,Amphibia,Primates,175.908,11.75,Near Threatened
Full sense,Aves,Primates,4651.627,101.4,Extinct in the Wild
Difficult executive,Mammalia,Primates,244.65,2052.27,Least Concern
Certain enough,Amphibia,Rodentia,4811.259,1218.41,Extinct in the Wild
Born around,Reptilia,Passeriformes,2.888,341.75,Endangered
Sure foot,Mammalia,Squamata,3097.177,2398.63,Critically Endangered
Claim there,Reptilia,Anura,4748.97,2773.49,Extinct in the Wild
Successful past,Amphibia,Squamata,2730.706,2010.87,Least Concern
Upon against,Mammalia,Carnivora,1837.206,2856.43,Vulnerable
Class I,Mammalia,Carnivora,387.436,1275.02,Least Concern
Describe whether,Amphibia,Rodentia,802.393,689.36,Endangered
Vote leader,Reptilia,Passeriformes,702.432,2026.98,Extinct in the Wild
World business,Actinopterygii,Rodentia,1533.091,368.6,Near Threatened
Democratic much,Actinopterygii,Passeriformes,4451.469,2456.1,Critically Endangered
Green door,Amphibia,Carnivora,1382.849,147.6,Vulnerable
Make box,Amphibia,Anura,2801.005,726.02,Vulnerable
We end,Amphibia,Squamata,615.741,2942.08,Endangered
At edge,Aves,Squamata,2609.256,146.2,Near Threatened
Protect scene,Reptilia,Anura,3079.699,2893.36,Vulnerable
Between as,Amphibia,Primates,2280.879,2026.72,Endangered
Fire traditional,Mammalia,Anura,2545.37,2228.84,Least Concern
These no,Actinopterygii,Anura,1604.637,1178.23,Vulnerable
Individual better,Reptilia,Carnivora,3167.044,2526.96,Near Threatened
Administration teacher,Amphibia,Squamata,2281.965,277.15,Vulnerable
Appear bank,Amphibia,Passeriformes,1875.819,490.62,Vulnerable
Everybody clear,Reptilia,Squamata,3535.884,615.85,Extinct in the Wild
Market whatever,Reptilia,Passeriformes,2260.077,2078.7,Extinct in the Wild
Anything understand,Amphibia,Anura,2912.904,1516.54,Near Threatened
Someone weight,Aves,Carnivora,2019.674,2742.45,Extinct in the Wild
But tax,Aves,Squamata,4497.426,2376.38,Extinct in the Wild
Former wear,Mammalia,Rodentia,1491.464,110.68,Vulnerable
Believe often,Actinopterygii,Anura,162.233,1995.66,Least Concern
Production only,Actinopterygii,Squamata,747.957,2809.06,Vulnerable
Final fine,Reptilia,Passeriformes,4306.427,879.31,Vulnerable
Charge glass,Amphibia,Rodentia,4046.991,461.74,Endangered
Safe sort,Aves,Anura,4326.118,2266.57,Least Concern
Own tree,Reptilia,Rodentia,133.677,1281.45,Vulnerable
Report the,Actinopterygii,Carnivora,4206.456,1908.35,Least Concern
Window defense,Reptilia,Anura,4157.408,2361.12,Near Threatened
How should,Actinopterygii,Passeriformes,1733.414,1281.92,Least Concern
Professional mouth,Mammalia,Carnivora,2753.101,1643.7,Near Threatened
Over role,Reptilia,Squamata,2657.169,247.94,Near Threatened
Prove game,Mammalia,Passeriformes,4654.709,1099.48,Near Threatened
Admit government,Mammalia,Anura,519.865,1432.7,Near Threatened
Become low,Reptilia,Rodentia,3568.537,7.21,Near Threatened
Travel southern,Actinopterygii,Anura,4914.734,2119.58,Near Threatened
Wife teach,Aves,Carnivora,4051.421,1391.88,Near Threatened
Sing Congress,Amphibia,Carnivora,1540.061,1906.21,Near Threatened
Give material,Mammalia,Passeriformes,3005.115,1126.23,Near Threatened
American last,Actinopterygii,Primates,1449.507,1255.02,Endangered
Only degree,Mammalia,Rodentia,4519.566,1153.12,Vulnerable
News recently,Reptilia,Squamata,4152.223,1748.73,Extinct in the Wild
Health yet,Amphibia,Squamata,3477.336,1388.46,Least Concern
Individual before,Mammalia,Rodentia,4826.857,812.13,Critically Endangered
Yard follow,Aves,Squamata,3532.94,1489.07,Vulnerable
Time road,Aves,Anura,1955.917,164.11,Vulnerable
Bad program,Amphibia,Anura,4643.437,728.44,Extinct in the Wild
Blood song,Actinopterygii,Carnivora,3251.402,2963.37,Endangered
Simple reason,Mammalia,Squamata,1347.209,52.42,Extinct in the Wild
Senior program,Mammalia,Primates,1212.281,2894.52,Near Threatened
Arm state,Mammalia,Primates,592.691,26.97,Near Threatened
Much issue,Actinopterygii,Anura,432.493,2353.07,Extinct in the Wild
Significant nearly,Reptilia,Passeriformes,3023.507,2896.92,Least Concern
Tree whether,Amphibia,Passeriformes,2296.804,1401.37,Endangered
Painting station,Amphibia,Primates,1791.492,2976.2,Near Threatened
Marriage leave,Actinopterygii,Anura,2332.728,2866.16,Near Threatened
Over source,Actinopterygii,Carnivora,1619.506,2942.14,Endangered
Either indeed,Mammalia,Primates,4312.095,1638.05,Near Threatened
Serve couple,Amphibia,Anura,3861.796,730.54,Endangered
Current see,Actinopterygii,Carnivora,2512.071,1494.98,Critically Endangered
Treatment improve,Reptilia,Carnivora,431.675,2780.4,Near Threatened
Mouth yourself,Aves,Carnivora,1137.272,2704.44,Vulnerable
Beat herself,Reptilia,Anura,1356.524,2331.6,Near Threatened
Kind indeed,Aves,Passeriformes,4300.098,1984.63,Endangered
Dream discuss,Mammalia,Anura,3316.18,758.48,Near Threatened
Rule section,Amphibia,Anura,809.02,1756.84,Least Concern
Seat white,Amphibia,Passeriformes,3586.516,363.47,Endangered
Reveal color,Mammalia,Carnivora,4449.573,956.25,Extinct in the Wild
Job collection,Aves,Squamata,1813.643,1475.33,Vulnerable
Determine economy,Aves,Primates,159.461,1099.78,Endangered
Art call,Aves,Carnivora,4259.54,152.12,Near Threatened
Seat test,Amphibia,Primates,3745.97,2880.37,Vulnerable
Part class,Reptilia,Carnivora,1133.329,2841.81,Vulnerable
Hit though,Reptilia,Carnivora,3849.149,1225.8,Vulnerable
Wonder with,Mammalia,Carnivora,3693.692,1348.38,Vulnerable
