species,class,order,weight_kg,length_cm,conservation_status
Power Democrat,Mammalia,Rodentia,421.205,1516.09,Near Threatened
Defense prevent,Amphibia,Passeriformes,4217.551,2685.34,Near Threatened
West hold,Mammalia,Primates,2070.291,194.41,Vulnerable
First sea,Actinopterygii,Anura,1097.226,517.97,Extinct in the Wild
Resource rate,Amphibia,Rodentia,1403.622,2584.32,Vulnerable
Someone PM,Aves,Primates,4693.495,977.22,Critically Endangered
Resource prepare,Aves,Rodentia,3859.418,2129.8,Extinct in the Wild
Bad film,Amphibia,Passeriformes,931.709,203.02,Critically Endangered
Team new,Mammalia,Primates,1893.924,2342.95,Least Concern
You such,Aves,Primates,2858.308,342.66,Extinct in the Wild
Pick writer,Amphibia,Anura,2711.691,2311.62,Vulnerable
Media investment,Reptilia,Rodentia,1836.405,1887.04,Vulnerable
Mind wait,Reptilia,Passeriformes,4558.4,1216.16,Least Concern
Bill nice,Amphibia,Anura,1417.363,1784.1,Critically Endangered
Paper enough,Mammalia,Squamata,3175.844,2644.3,Extinct in the Wild
Seem school,Amphibia,Anura,1052.969,379.13,Vulnerable
A hold,Aves,Primates,4103.188,731.98,Near Threatened
Support explain,Reptilia,Squamata,3201.393,1358.77,Near Threatened
Special above,Mammalia,Carnivora,1406.698,1119.27,Near Threatened
Low share,Aves,Anura,213.589,216.98,Extinct in the Wild
Trade network,Actinopterygii,Rodentia,4285.52,2941.52,Critically Endangered
Protect speech,Reptilia,Primates,2842.827,1778.99,Least Concern
Turn special,Mammalia,Primates,1869.136,2472.28,Extinct in the Wild
By dog,Aves,Primates,2825.35,1747.66,Endangered
Almost tree,Amphibia,Primates,2277.588,2709.84,Endangered
Can central,Reptilia,Squamata,2541.892,1308.66,Near Threatened
Sort increase,Aves,Squamata,2368.238,2223.52,Extinct in the Wild
Reach inside,Reptilia,Primates,1130.567,2809.17,Least Concern
Congress rule,Actinopterygii,Passeriformes,1562.344,2319.06,Vulnerable
Art condition,Actinopterygii,Squamata,3627.881,96.36,Endangered
International candidate,Aves,Primates,2201.225,2428.02,Vulnerable
Book win,Amphibia,Primates,1301.698,859.77,Least Concern
Offer dog,Reptilia,Passeriformes,324.027,1798.77,Least Concern
Second plant,Reptilia,Anura,94.846,411.55,Critically Endangered
Relationship company,Actinopterygii,Carnivora,2168.356,2888.41,Vulnerable
Three throughout,Amphibia,Rodentia,4863.386,2167.92,Vulnerable
Before western,Reptilia,Anura,4260.373,561.48,Near Threatened
Memory involve,Mammalia,Squamata,3715.323,1154.74,Near Threatened
Effort program,Actinopterygii,Primates,107.397,543.63,Vulnerable
Already relate,Actinopterygii,Passeriformes,2486.525,1998.91,Critically Endangered
Rate nice,Reptilia,Primates,4481.517,1975.15,Endangered
Course well,Mammalia,Carnivora,407.123,1188.02,Vulnerable
Reality show,Amphibia,Primates,2407.729,1656.59,Near Threatened
Answer politics,Actinopterygii,Anura,1386.808,7.92,Extinct in the Wild
Once which,Reptilia,Carnivora,4553.528,848.05,Vulnerable
People identify,Aves,Rodentia,4138.764,1852.12,Critically Endangered
Some no,Reptilia,Passeriformes,2678.455,229.96,Vulnerable
Well leave,Reptilia,Primates,3320.224,709.07,Endangered
Sea increase,Mammalia,Anura,1737.167,842.75,Endangered
Huge choose,Amphibia,Rodentia,1541.782,1292.49,Near Threatened
Among nor,Actinopterygii,Primates,2211.064,486.43,Least Concern
Really official,Amphibia,Anura,2270.171,2275.84,Critically Endangered
Source yeah,Mammalia,Primates,2286.656,1524.04,Endangered
Discover collection,Aves,Primates,4457.782,559.85,Critically Endangered
Morning share,Reptilia,Passeriformes,3519.612,1486.06,Near Threatened
Hospital number,Aves,Rodentia,1326.122,167.36,Vulnerable
Point certain,Reptilia,Squamata,3403.05,2418.46,Near Threatened
Treatment keep,Amphibia,Passeriformes,707.178,1700.49,Endangered
Far middle,Aves,Passeriformes,2414.199,1372.04,Near Threatened
Standard area,Reptilia,Anura,1124.85,1243.08,Critically Endangered
Himself writer,Amphibia,Primates,3133.326,2427.44,Least Concern
Agency economy,Actinopterygii,Anura,3929.235,2913.9,Least Concern
Old act,Actinopterygii,Anura,4516.038,2954.94,Endangered
Worker blood,Aves,Squamata,108.497,2142.13,Vulnerable
Human discuss,Aves,Primates,4142.989,2264.54,Least Concern
There new,Aves,Passeriformes,1172.409,1541.43,Extinct in the Wild
Opportunity style,Actinopterygii,Rodentia,2632.208,1307.16,Near Threatened
Fear whether,Actinopterygii,Rodentia,1080.397,2232.85,Critically Endangered
Arm bring,Amphibia,Squamata,472.347,2394.59,Extinct in the Wild
Evening nearly,Actinopterygii,Carnivora,1022.359,495.97,Near Threatened
Daughter seat,Amphibia,Anura,2136.948,1682.29,Least Concern
War early,Amphibia,Primates,1295.669,2618.03,Least Concern
Herself responsibility,Mammalia,Primates,4460.468,2527.82,Endangered
Personal article,Amphibia,Rodentia,182.842,270.8,Extinct in the Wild
Catch writer,Reptilia,Passeriformes,4152.553,269.4,Endangered
Police realize,Actinopterygii,Primates,725.873,1504.48,Endangered
Street herself,Amphibia,Rodentia,3816.953,2647.0,Endangered
Program daughter,Aves,Passeriformes,3745.978,2308.09,Critically Endangered
Purpose discover,Mammalia,Squamata,247.24,2056.12,Near Threatened
Computer little,Reptilia,Primates,3236.907,1000.02,Least Concern
Hear hot,Actinopterygii,Rodentia,1077.237,2255.66,Extinct in the Wild
Audience blood,Aves,Carnivora,1839.351,1429.19,Critically Endangered
Bank second,Amphibia,Rodentia,3697.157,7.33,Endangered
Part find,Actinopterygii,Carnivora,2443.973,1696.65,Near Threatened
Report response,Mammalia,Primates,533.518,1234.44,Endangered
Raise dinner,Reptilia,Carnivora,2537.205,2441.58,Endangered
Time daughter,Mammalia,Anura,1140.426,2270.12,Vulnerable
Line exactly,Mammalia,Rodentia,1008.04,1991.38,Critically Endangered
Certainly condition,Actinopterygii,Carnivora,4676.536,798.2,Endangered
According drug,Actinopterygii,Primates,4954.314,1335.18,Endangered
Investment evening,Reptilia,Carnivora,1797.532,1834.93,Near Threatened
Draw site,Reptilia,Rodentia,1313.384,2125.51,Extinct in the Wild
Prove author,Reptilia,Carnivora,146.583,1004.84,Critically Endangered
Represent natural,Reptilia,Anura,3229.277,2854.59,Extinct in the Wild
Technology set,Mammalia,Passeriformes,1362.777,287.96,Endangered
Wait window,Actinopterygii,Primates,1511.741,1207.81,Extinct in the Wild
Believe enter,Mammalia,Passeriformes,3402.655,591.29,Extinct in the Wild
Business staff,Amphibia,Squamata,2689.452,2033.26,Critically Endangered
Never send,Reptilia,Primates,802.831,2491.58,Near Threatened
Mention better,Reptilia,Primates,4505.202,1633.93,Least Concern
Wife country,Reptilia,Squamata,2561.421,1205.46,Endangered
Cover business,Amphibia,Squamata,3184.934,2220.22,Critically Endangered
Discussion kind,Aves,Squamata,1370.654,921.53,Extinct in the Wild
Person military,Amphibia,Squamata,1155.089,70.0,Least Concern
Both just,Actinopterygii,Passeriformes,4522.463,2487.28,Extinct in the Wild
Pull success,Amphibia,Squamata,2105.652,18.66,Vulnerable
Number child,Reptilia,Primates,860.243,2417.65,Vulnerable
Set stage,Mammalia,Carnivora,1417.522,1448.95,Endangered
Finally us,Actinopterygii,Rodentia,2486.142,1097.21,Endangered
Senior once,Aves,Anura,859.817,2735.36,Vulnerable
Carry require,Amphibia,Carnivora,2148.939,2544.44,Vulnerable
Laugh important,Mammalia,Primates,1978.663,1353.2,Near Threatened
Institution energy,Mammalia,Carnivora,179.699,983.48,Critically Endangered
Poor theory,Reptilia,Squamata,2814.195,504.84,Near Threatened
Time subject,Aves,Carnivora,2838.757,2860.44,Endangered
Nearly behavior,Aves,Anura,4734.002,1885.42,Vulnerable
Wonder technology,Aves,Primates,1298.799,1886.0,Endangered
Certainly bag,Amphibia,Carnivora,1710.427,1484.73,Endangered
Loss bag,Aves,Anura,4946.283,912.46,Critically Endangered
Down page,Aves,Primates,4732.916,538.96,Near Threatened
Imagine body,Aves,Rodentia,635.824,1153.26,Near Threatened
Daughter body,Actinopterygii,Anura,3261.633,888.83,Vulnerable
Close environmental,Aves,Carnivora,4263.91,2123.76,Extinct in the Wild
House partner,Mammalia,Rodentia,2346.536,686.42,Vulnerable
Certainly push,Reptilia,Passeriformes,1296.865,1645.75,Critically Endangered
Name consider,Mammalia,Anura,3706.178,2808.72,Endangered
People collection,Mammalia,Primates,259.015,260.12,Vulnerable
Raise artist,Aves,Passeriformes,2856.396,1051.37,Vulnerable
Rather above,Reptilia,Passeriformes,3246.101,215.82,Vulnerable
Amount water,Mammalia,Anura,2638.674,2254.47,Least Concern
Able artist,Reptilia,Primates,4333.135,398.32,Least Concern
Religious whom,Amphibia,Passeriformes,988.102,593.12,Near Threatened
Forget apply,Reptilia,Passeriformes,2943.837,1563.71,Least Concern
If stay,Actinopterygii,Passeriformes,1288.807,2610.61,Least Concern
Exist present,Actinopterygii,Passeriformes,326.756,315.98,Critically Endangered
Star name,Actinopterygii,Squamata,1203.27,2889.4,Near Threatened
Food color,Aves,Primates,2811.123,296.0,Extinct in the Wild
Page group,Reptilia,Primates,2487.058,2386.56,Near Threatened
Human five,Aves,Squamata,3798.506,1351.37,Endangered
Enter garden,Aves,Passeriformes,817.748,394.26,Vulnerable
Free cause,Reptilia,Primates,801.622,205.47,Extinct in the Wild
Any mean,Aves,Primates,961.322,575.03,Near Threatened
Try concern,Amphibia,Carnivora,4214.972,2364.05,Vulnerable
Thus whatever,Reptilia,Passeriformes,3047.793,20.57,Near Threatened
It save,Amphibia,Primates,502.357,1390.28,Least Concern
Large control,Amphibia,Primates,3171.197,1041.82,Endangered
Girl method,Actinopterygii,Squamata,1882.579,952.56,Vulnerable
Report pay,Mammalia,Primates,3194.363,1162.86,Endangered
Product reduce,Mammalia,Rodentia,3909.452,1930.92,Endangered
Account begin,Mammalia,Carnivora,2973.308,2746.14,Near Threatened
Factor dream,Mammalia,Carnivora,2195.119,1317.74,Vulnerable
Front clear,Aves,Passeriformes,3066.689,1826.24,Endangered
Green under,Aves,Anura,4030.246,1096.68,Extinct in the Wild
Again her,Amphibia,Anura,273.052,2574.34,Extinct in the Wild
More score,Aves,Anura,4047.19,2197.73,Extinct in the Wild
Quite maybe,Mammalia,Squamata,841.688,49.92,Vulnerable
Way to,Aves,Passeriformes,67.153,1421.71,Near Threatened
Case culture,Reptilia,Squamata,2439.22,2078.87,Endangered
Tonight year,Amphibia,Anura,190.459,623.53,Near Threatened
Near phone,Actinopterygii,Primates,2986.961,1092.21,Least Concern
Raise drop,Aves,Squamata,3349.866,2109.08,Vulnerable
Yes short,Mammalia,Carnivora,2304.492,765.93,Critically Endangered
Bed majority,Aves,Primates,351.27,445.76,Least Concern
Him PM,Mammalia,Rodentia,2010.508,1550.95,Near Threatened
Truth two,Aves,Passeriformes,783.677,2173.36,Near Threatened
We huge,Mammalia,Anura,2948.133,2476.54,Vulnerable
Start machine,Aves,Squamata,3389.991,1697.56,Least Concern
Road simple,Reptilia,Rodentia,271.044,1541.62,Near Threatened
Small billion,Reptilia,Rodentia,1096.964,2546.14,Vulnerable
Determine team,Actinopterygii,Carnivora,314.905,2272.68,Extinct in the Wild
Member dark,Aves,Primates,1013.599,852.59,Critically Endangered
Those only,Amphibia,Passeriformes,3479.271,705.75,Critically Endangered
Occur can,Mammalia,Rodentia,4513.136,719.71,Extinct in the Wild
Air a,Amphibia,Primates,2889.861,1088.82,Extinct in the Wild
Product modern,Aves,Primates,1708.522,1280.61,Endangered
Mother character,Aves,Carnivora,1125.583,1249.01,Vulnerable
Herself enough,Actinopterygii,Passeriformes,2444.035,1996.65,Endangered
Again already,Mammalia,Anura,22.336,2518.12,Vulnerable
Every marriage,Mammalia,Passeriformes,571.497,2010.19,Critically Endangered
Say character,Amphibia,Passeriformes,4212.227,2851.46,Least Concern
Land letter,Reptilia,Carnivora,3953.214,2842.31,Near Threatened
Environmental many,Reptilia,Passeriformes,20.807,2642.07,Vulnerable
Loss price,Reptilia,Rodentia,2774.298,2770.44,Least Concern
Always page,Actinopterygii,Anura,4656.411,392.95,Extinct in the Wild
Democrat trip,Actinopterygii,Passeriformes,1941.513,2424.4,Endangered
People hotel,Aves,Carnivora,762.14,1319.3,Endangered
Space change,Reptilia,Rodentia,2781.456,1669.39,Near Threatened
Summer admit,Aves,Carnivora,1513.884,2889.26,Least Concern
Doctor wife,Actinopterygii,Squamata,1206.937,1939.15,Critically Endangered
Nation rate,Aves,Primates,2981.055,2919.09,Near Threatened
Represent American,Actinopterygii,Carnivora,4139.877,351.03,Near Threatened
Western resource,Reptilia,Anura,707.399,19.64,Near Threatened
Add treatment,Amphibia,Rodentia,4343.676,2981.29,Critically Endangered
Involve matter,Mammalia,Primates,2011.293,2432.17,Extinct in the Wild
Baby within,Amphibia,Primates,524.488,151.25,Critically Endangered
Television understand,Amphibia,Carnivora,3990.702,673.95,Least Concern
Thing beyond,Actinopterygii,Anura,846.266,2178.11,Vulnerable
Less choice,Actinopterygii,Primates,342.997,2902.03,Near Threatened
Level pressure,Aves,Anura,494.172,216.2,Endangered
Almost research,Aves,Squamata,4071.554,1708.69,Endangered
Ground worker,Amphibia,Carnivora,2037.175,2988.29,Critically Endangered
Much relationship,Reptilia,Anura,1465.306,1665.49,Endangered
Federal unit,Aves,Primates,2283.174,1084.88,Near Threatened
Bit turn,Amphibia,Squamata,2823.372,545.15,Near Threatened
Around where,Amphibia,Anura,2493.733,160.57,Near Threatened
Now early,Actinopterygii,Primates,671.371,2343.27,Endangered
Information myself,Amphibia,Primates,2491.059,356.29,Vulnerable
Feel television,Actinopterygii,Passeriformes,2844.243,892.39,Critically Endangered
South five,Actinopterygii,Primates,1614.476,1567.31,Extinct in the Wild
Research whatever,Mammalia,Passeriformes,2273.456,2227.79,Critically Endangered
Little difficult,Mammalia,Carnivora,4699.943,2877.18,Near Threatened
Different dog,Mammalia,Squamata,3106.417,1954.55,Vulnerable
Walk feel,Amphibia,Passeriformes,2073.782,674.13,Critically Endangered
Fall kid,Amphibia,Squamata,4637.867,2529.66,Extinct in the Wild
Focus a,Amphibia,Carnivora,1695.658,2180.23,Near Threatened
Last pretty,Mammalia,Primates,3967.439,1544.93,Near Threatened
Cell hear,Amphibia,Rodentia,2412.603,443.04,Critically Endangered
Sister way,Reptilia,Anura,1976.323,2124.13,Endangered
Beyond those,Amphibia,Squamata,2792.151,1559.22,Near Threatened
Analysis the,Actinopterygii,Passeriformes,4813.981,664.94,Near Threatened
Identify theory,Amphibia,Squamata,2509.668,1817.0,Vulnerable
Simply free,Reptilia,Primates,3959.737,1221.72,Least Concern
Special true,Reptilia,Carnivora,903.772,2247.56,Least Concern
Time management,Reptilia,Primates,608.234,2547.18,Least Concern
Player central,Actinopterygii,Rodentia,473.406,236.22,Extinct in the Wild
Work development,Mammalia,Primates,1774.621,2382.36,Critically Endangered
Mother want,Reptilia,Squamata,3978.94,245.21,Endangered
Institution box,Reptilia,Anura,4733.091,1100.32,Least Concern
Leader section,Reptilia,Rodentia,1002.02,1730.84,Endangered
Art financial,Aves,Anura,253.922,1492.02,Vulnerable
Wife pattern,Amphibia,Squamata,4168.589,2676.78,Vulnerable
Great scientist,Amphibia,Passeriformes,276.313,508.54,Near Threatened
We situation,Amphibia,Anura,1772.94,2488.81,Near Threatened
Project certainly,Reptilia,Rodentia,1276.192,2469.25,Vulnerable
West day,Mammalia,Carnivora,3792.749,1467.82,Vulnerable
Always eat,Reptilia,Squamata,1684.831,1035.34,Critically Endangered
New already,Mammalia,Rodentia,2071.232,762.79,Extinct in the Wild
Me tonight,Mammalia,Carnivora,3002.331,763.46,Critically Endangered
As yourself,Amphibia,Squamata,4283.919,1145.64,Endangered
Offer material,Amphibia,Primates,894.156,444.38,Extinct in the Wild
Forget class,Actinopterygii,Primates,2944.152,1275.03,Vulnerable
News it,Mammalia,Primates,2894.844,1713.94,Near Threatened
Address until,Reptilia,Primates,369.74,1608.95,Least Concern
Nice power,Amphibia,Primates,2719.949,464.84,Critically Endangered
Guy show,Reptilia,Primates,546.707,51.87,Vulnerable
Edge whom,Actinopterygii,Primates,3924.43,858.18,Near Threatened
Charge spend,Actinopterygii,Primates,1371.901,46.25,Critically Endangered
Natural meet,Actinopterygii,Primates,1030.986,1908.39,Least Concern
Let task,Mammalia,Passeriformes,2108.025,1375.21,Least Concern
Strategy I,Mammalia,Passeriformes,4926.161,611.28,Critically Endangered
Center street,Actinopterygii,Squamata,33.772,2894.38,Endangered
Deal war,Mammalia,Squamata,2782.964,806.57,Near Threatened
Their six,Reptilia,Primates,3268.855,305.24,Extinct in the Wild
Mission surface,Aves,Anura,3939.17,2642.13,Endangered
Total mother,Actinopterygii,Carnivora,830.338,1318.49,Vulnerable
Thought help,Aves,Passeriformes,3454.97,614.01,Least Concern
Article say,Actinopterygii,Primates,1178.264,1612.86,Critically Endangered
Dream particular,Amphibia,Squamata,2722.386,2613.74,Extinct in the Wild
Middle last,Reptilia,Passeriformes,3335.009,2964.09,Critically Endangered
Reason reality,Reptilia,Passeriformes,4599.312,1507.05,Critically Endangered
Enough land,Mammalia,Rodentia,113.406,1953.35,Vulnerable
Cover weight,Mammalia,Anura,1294.231,423.79,Extinct in the Wild
Me PM,Reptilia,Passeriformes,3413.411,1537.56,Critically Endangered
Early behind,Amphibia,Carnivora,1323.68,2901.88,Near Threatened
Go game,Actinopterygii,Primates,1997.782,2546.65,Critically Endangered
Much should,Aves,Carnivora,1939.641,1067.51,Critically Endangered
Knowledge on,Reptilia,Squamata,3384.055,2571.98,Critically Endangered
Shake central,Mammalia,Carnivora,513.437,446.95,Near Threatened
Herself experience,Actinopterygii,Primates,3491.833,2651.33,Endangered
Statement smile,Reptilia,Rodentia,1621.725,604.01,Critically Endangered
Article student,Actinopterygii,Rodentia,1839.672,19.07,Endangered
Hotel us,Actinopterygii,Squamata,622.297,2094.72,Vulnerable
Evidence such,Mammalia,Carnivora,2763.664,1124.01,Endangered
Official about,Actinopterygii,Anura,4121.101,409.93,Critically Endangered
Conference risk,Aves,Carnivora,4336.103,1534.85,Critically Endangered
Issue another,Amphibia,Primates,4410.334,318.43,Extinct in the Wild
Goal wrong,Actinopterygii,Primates,2209.842,1160.4,Least Concern
Doctor hand,Actinopterygii,Anura,1866.403,1080.72,Extinct in the Wild
Attention artist,Amphibia,Passeriformes,1696.181,530.82,Vulnerable
Ok get,Amphibia,Passeriformes,461.577,415.92,Near Threatened
Least nearly,Aves,Primates,3723.627,2429.63,Endangered
Require behavior,Amphibia,Rodentia,3221.616,161.18,Extinct in the Wild
Discuss deep,Mammalia,Rodentia,4416.789,136.75,Vulnerable
Customer short,Reptilia,Primates,4183.02,1806.31,Vulnerable
Option practice,Mammalia,Carnivora,1829.674,2994.41,Endangered
View tonight,Mammalia,Passeriformes,2324.449,1843.12,Least Concern
Blue word,Aves,Rodentia,422.845,1802.46,Vulnerable
Need stuff,Actinopterygii,Primates,313.928,1310.18,Near Threatened
Light rest,Mammalia,Passeriformes,762.079,1013.3,Near Threatened
Single professional,Amphibia,Passeriformes,4958.322,776.74,Least Concern
Thought admit,Mammalia,Anura,1935.337,2912.39,Vulnerable
Strong back,Reptilia,Primates,1230.761,435.84,Extinct in the Wild
Some leave,Amphibia,Carnivora,130.931,607.69,Endangered
Professor region,Mammalia,Carnivora,168.871,608.58,Vulnerable
Ready run,Amphibia,Squamata,1559.405,2016.21,Endangered
Gas soldier,Actinopterygii,Rodentia,3878.824,406.29,Least Concern
Weight writer,Amphibia,Squamata,1219.119,805.52,Critically Endangered
Blue order,Actinopterygii,Rodentia,966.741,1148.78,Near Threatened
Must officer,Aves,Primates,792.001,451.87,Least Concern
Begin significant,Actinopterygii,Rodentia,2938.998,2082.74,Endangered
Thought garden,Aves,Anura,1982.406,2277.25,Vulnerable
Western race,Aves,Anura,842.426,1270.34,Extinct in the Wild
These store,Aves,Anura,3937.179,1762.7,Endangered
Seven away,Mammalia,Anura,3972.113,444.71,Extinct in the Wild
Sister throughout,Mammalia,Passeriformes,1415.201,2860.84,Endangered
Drive group,Amphibia,Rodentia,2496.357,188.96,Critically Endangered
Again increase,Amphibia,Passeriformes,2629.918,1995.44,Critically Endangered
Explain interesting,Reptilia,Rodentia,2115.82,978.12,Vulnerable
Fight artist,Mammalia,Passeriformes,1403.368,649.14,Vulnerable
Action specific,Actinopterygii,Anura,1417.848,1548.98,Vulnerable
Then color,Actinopterygii,Anura,1125.563,2582.74,Vulnerable
Current wind,Reptilia,Anura,2336.979,1191.56,Critically Endangered
Executive under,Reptilia,Squamata,486.639,2860.91,Critically Endangered
Kind gas,Mammalia,Rodentia,1405.703,2810.75,Vulnerable
Above wide,Mammalia,Rodentia,202.573,2811.42,Critically Endangered
Policy might,Aves,Squamata,1812.244,2933.72,Least Concern
Movie building,Amphibia,Squamata,1739.527,1188.11,Endangered
Option deal,Mammalia,Primates,1759.467,2511.47,Near Threatened
Then beautiful,Actinopterygii,Squamata,3319.503,1172.66,Least Concern
Focus deal,Amphibia,Passeriformes,1470.482,1771.94,Critically Endangered
Congress development,Aves,Anura,1297.644,2946.81,Endangered
Woman act,Amphibia,Carnivora,383.356,115.72,Critically Endangered
Big newspaper,Aves,Primates,911.485,2077.16,Critically Endangered
Cover benefit,Actinopterygii,Rodentia,4239.857,1367.16,Endangered
Serve road,Aves,Primates,2412.714,900.56,Vulnerable
Early serve,Aves,Carnivora,2202.617,1440.43,Endangered
Treatment at,Amphibia,Anura,4756.113,945.89,Least Concern
Security check,Amphibia,Squamata,1820.617,2786.13,Near Threatened
Agreement gun,Amphibia,Rodentia,2390.695,1022.01,Critically Endangered
Game leader,Amphibia,Anura,4907.227,2775.52,Extinct in the Wild
State memory,Aves,Rodentia,4459.471,1761.57,Near Threatened
Son recently,Actinopterygii,Passeriformes,1988.631,1771.0,Extinct in the Wild
Just war,Aves,Primates,2131.026,2054.66,Vulnerable
Century understand,Reptilia,Carnivora,4768.432,76.68,Vulnerable
Discuss every,Mammalia,Passeriformes,2667.006,2294.44,Vulnerable
