species,class,order,weight_kg,length_cm,conservation_status
Mouth plant,Actinopterygii,Rodentia,890.599,2178.09,Endangered
Raise despite,Aves,Anura,2725.901,1921.62,Endangered
Catch activity,Reptilia,Passeriformes,73.643,2547.14,Least Concern
Light Republican,Actinopterygii,Primates,3341.72,2905.18,Critically Endangered
Prove watch,Aves,Carnivora,1462.539,288.77,Critically Endangered
Include pretty,Aves,Primates,2180.395,1223.2,Vulnerable
Weight food,Mammalia,Carnivora,4840.869,810.73,Critically Endangered
Expert those,Amphibia,Anura,1942.315,160.02,Critically Endangered
Commercial heavy,Aves,Carnivora,657.182,2332.49,Vulnerable
Threat serious,Actinopterygii,Squamata,1806.736,2176.78,Endangered
Design skill,Amphibia,Passeriformes,3401.576,2672.43,Vulnerable
General rest,Aves,Carnivora,784.086,2330.96,Endangered
Risk before,Actinopterygii,Primates,444.049,2265.81,Least Concern
Whether turn,Mammalia,Primates,3181.591,2287.7,Critically Endangered
Early region,Mammalia,Passeriformes,782.073,1016.28,Near Threatened
May parent,Amphibia,Squamata,2653.437,1397.67,Extinct in the Wild
Improve few,Amphibia,Carnivora,1003.427,139.25,Critically Endangered
Take oil,Reptilia,Primates,3459.011,2666.71,Near Threatened
Cover explain,Reptilia,Rodentia,2280.447,2518.25,Least Concern
Heavy poor,Reptilia,Rodentia,2815.37,2106.55,Extinct in the Wild
Develop task,Reptilia,Anura,266.696,498.79,Near Threatened
Growth issue,Mammalia,Anura,756.183,482.74,Endangered
City because,Mammalia,Squamata,3349.874,1163.2,Extinct in the Wild
So recent,Aves,Squamata,2862.849,1375.1,Vulnerable
Industry time,Aves,Carnivora,4990.229,1485.77,Vulnerable
Media care,Aves,Carnivora,4906.703,439.59,Least Concern
Lead father,Mammalia,Passeriformes,2842.894,1114.71,Endangered
Amount election,Mammalia,Rodentia,2262.814,2868.85,Least Concern
Pressure if,Aves,Anura,411.247,449.43,Extinct in the Wild
Growth author,Amphibia,Rodentia,2516.691,2053.51,Near Threatened
Wide protect,Mammalia,Rodentia,4517.245,984.19,Critically Endangered
Moment cost,Actinopterygii,Passeriformes,2338.315,1291.61,Vulnerable
Management spring,Amphibia,Rodentia,3153.835,350.12,Extinct in the Wild
Hand nature,Reptilia,Anura,3061.898,1738.9,Critically Endangered
Home institution,Aves,Squamata,3625.442,2755.38,Vulnerable
Office that,Mammalia,Carnivora,1391.443,1812.07,Least Concern
Late bad,Mammalia,Primates,1741.02,1884.32,Least Concern
More mind,Actinopterygii,Primates,866.021,2771.57,Extinct in the Wild
Television own,Reptilia,Rodentia,4256.099,786.4,Critically Endangered
Election name,Actinopterygii,Primates,97.308,901.94,Least Concern
Person watch,Actinopterygii,Carnivora,4016.83,2788.45,Extinct in the Wild
Citizen blood,Amphibia,Squamata,3078.88,405.31,Least Concern
Anyone explain,Aves,Anura,1430.286,1245.86,Near Threatened
Fear democratic,Mammalia,Primates,472.555,194.99,Vulnerable
Discover everybody,Reptilia,Rodentia,4092.66,2395.81,Critically Endangered
Newspaper seek,Reptilia,Primates,1276.264,562.9,Least Concern
Gas lead,Aves,Passeriformes,3824.503,1264.62,Vulnerable
Information through,Aves,Passeriformes,2228.114,827.66,Endangered
Suggest first,Amphibia,Rodentia,2098.085,2135.17,Endangered
Music however,Actinopterygii,Primates,2605.107,956.12,Endangered
Your work,Actinopterygii,Carnivora,2701.041,468.87,Extinct in the Wild
Travel my,Aves,Carnivora,2898.261,238.6,Endangered
Traditional result,Aves,Squamata,2383.008,732.34,Vulnerable
Brother character,Aves,Passeriformes,75.936,178.43,Extinct in the Wild
Bring conference,Amphibia,Carnivora,653.128,691.64,Extinct in the Wild
Miss traditional,Reptilia,Primates,3587.715,1534.72,Extinct in the Wild
Suffer cell,Amphibia,Squamata,2753.16,2366.34,Least Concern
Develop couple,Actinopterygii,Squamata,3758.309,210.3,Near Threatened
Well itself,Aves,Primates,988.461,233.5,Endangered
Family current,Aves,Passeriformes,789.578,98.95,Critically Endangered
Fund relationship,Aves,Primates,4975.576,1587.94,Vulnerable
Bit note,Amphibia,Rodentia,3925.259,195.99,Critically Endangered
Include sell,Mammalia,Squamata,2265.416,130.03,Near Threatened
Yeah attorney,Amphibia,Anura,1583.785,492.59,Near Threatened
Summer school,Amphibia,Rodentia,4097.051,691.83,Extinct in the Wild
Hotel off,Mammalia,Anura,4275.096,2094.6,Critically Endangered
Perhaps lawyer,Actinopterygii,Passeriformes,4408.192,2788.83,Critically Endangered
Court figure,Amphibia,Passeriformes,1279.108,1980.9,Endangered
Opportunity name,Actinopterygii,Rodentia,4559.834,246.04,Vulnerable
Next a,Amphibia,Carnivora,1464.797,203.04,Least Concern
Special watch,Reptilia,Carnivora,150.654,1828.18,Endangered
Check forward,Mammalia,Carnivora,1250.821,1946.86,Vulnerable
Price your,Aves,Passeriformes,2273.664,2645.07,Least Concern
Crime realize,Actinopterygii,Primates,905.14,128.11,Vulnerable
Way party,Actinopterygii,Primates,3151.799,2586.43,Near Threatened
According clearly,Actinopterygii,Squamata,2690.944,919.98,Critically Endangered
Message concern,Amphibia,Rodentia,1436.33,818.06,Near Threatened
Listen plan,Aves,Anura,1493.149,2292.1,Critically Endangered
Worker reveal,Aves,Squamata,4951.543,1092.02,Near Threatened
Myself study,Reptilia,Squamata,2633.24,2580.59,Endangered
Admit trial,Actinopterygii,Primates,2290.305,818.6,Near Threatened
Know real,Mammalia,Primates,4000.243,1062.37,Vulnerable
Tough very,Aves,Squamata,1004.929,538.12,Critically Endangered
Front particular,Actinopterygii,Squamata,2864.368,2653.21,Extinct in the Wild
During girl,Actinopterygii,Primates,2808.928,1756.3,Extinct in the Wild
Share up,Aves,Passeriformes,3614.611,1577.58,Critically Endangered
Sound medical,Aves,Squamata,3025.728,797.37,Endangered
Trip appear,Amphibia,Primates,262.751,1147.07,Endangered
Road edge,Reptilia,Primates,1993.008,2299.94,Critically Endangered
Sell town,Mammalia,Squamata,501.94,1083.94,Endangered
Majority kitchen,Reptilia,Rodentia,295.096,1570.27,Critically Endangered
Despite study,Reptilia,Rodentia,3264.18,1969.48,Least Concern
North move,Actinopterygii,Rodentia,775.923,1722.16,Near Threatened
Certainly last,Aves,Passeriformes,1059.204,1457.33,Vulnerable
Cultural concern,Aves,Anura,2860.46,2925.55,Endangered
Suddenly keep,Mammalia,Rodentia,2393.182,320.13,Near Threatened
Surface country,Mammalia,Squamata,4450.302,977.39,Near Threatened
Miss financial,Aves,Passeriformes,183.213,1892.8,Extinct in the Wild
Ability read,Amphibia,Primates,2793.962,1999.11,Least Concern
Now foot,Amphibia,Passeriformes,1302.861,270.69,Critically Endangered
Gas concern,Amphibia,Carnivora,4015.944,2129.55,Critically Endangered
Mind hospital,Amphibia,Squamata,205.701,231.37,Near Threatened
Author language,Actinopterygii,Primates,2358.417,332.9,Vulnerable
Industry Mrs,Actinopterygii,Rodentia,3619.131,1047.93,Least Concern
Drug region,Reptilia,Anura,2379.587,845.55,Vulnerable
Too similar,Actinopterygii,Carnivora,1170.684,2742.97,Vulnerable
Very program,Aves,Rodentia,1450.716,328.79,Extinct in the Wild
Black quality,Amphibia,Rodentia,9.014,874.86,Near Threatened
Cost weight,Actinopterygii,Primates,610.575,399.36,Extinct in the Wild
Culture less,Amphibia,Passeriformes,4060.416,2937.23,Extinct in the Wild
Likely respond,Amphibia,Rodentia,1073.905,2917.81,Extinct in the Wild
Rich husband,Amphibia,Squamata,3559.198,2974.93,Endangered
Campaign possible,Reptilia,Anura,1303.576,1270.81,Endangered
Ask yourself,Reptilia,Passeriformes,2054.523,2182.37,Vulnerable
Field pattern,Mammalia,Rodentia,2516.919,2201.81,Critically Endangered
Seven woman,Mammalia,Rodentia,4974.594,1096.51,Near Threatened
Star seven,Aves,Primates,4263.96,1973.49,Extinct in the Wild
Along may,Aves,Anura,2917.467,2045.64,Vulnerable
Eye sit,Mammalia,Anura,4935.261,686.52,Critically Endangered
Act also,Mammalia,Carnivora,4450.482,581.61,Endangered
Significant matter,Amphibia,Rodentia,3717.911,214.41,Endangered
Visit near,Reptilia,Squamata,3213.559,910.3,Near Threatened
Hear herself,Reptilia,Anura,4589.041,2196.37,Endangered
Certainly structure,Reptilia,Carnivora,16.024,2295.95,Least Concern
Since painting,Mammalia,Primates,2647.369,605.96,Extinct in the Wild
Next near,Reptilia,Squamata,1318.767,1836.99,Least Concern
Mission type,Mammalia,Rodentia,267.413,2614.57,Critically Endangered
College middle,Actinopterygii,Passeriformes,1106.143,2783.38,Endangered
Why population,Reptilia,Rodentia,4916.886,1871.18,Endangered
Once yeah,Reptilia,Squamata,4989.583,2469.97,Near Threatened
Treatment around,Actinopterygii,Carnivora,1532.497,427.73,Near Threatened
Million before,Aves,Anura,4897.038,1136.26,Vulnerable
Alone three,Reptilia,Anura,2667.352,2133.58,Critically Endangered
Pay job,Aves,Squamata,3150.465,1786.53,Vulnerable
Side argue,Amphibia,Carnivora,4075.329,433.34,Near Threatened
Age smile,Mammalia,Rodentia,3819.469,1078.28,Near Threatened
Former we,Mammalia,Rodentia,2247.231,2540.57,Vulnerable
Describe lose,Aves,Carnivora,2155.509,2398.03,Least Concern
Over truth,Amphibia,Passeriformes,1298.74,868.97,Endangered
There arrive,Reptilia,Squamata,3712.509,1212.22,Vulnerable
Up theory,Aves,Primates,2164.389,2728.23,Endangered
Ever region,Aves,Rodentia,2270.065,178.51,Vulnerable
Manage agree,Aves,Anura,3411.559,1593.43,Near Threatened
Continue give,Reptilia,Passeriformes,2374.518,570.57,Least Concern
Argue finally,Reptilia,Primates,4006.356,671.67,Near Threatened
Many care,Reptilia,Passeriformes,111.996,1739.09,Critically Endangered
Wide wear,Reptilia,Squamata,1656.873,1166.33,Endangered
Environment his,Actinopterygii,Primates,2148.625,1893.53,Least Concern
Adult become,Reptilia,Anura,3752.582,1384.92,Endangered
Book if,Actinopterygii,Rodentia,3036.984,2200.18,Vulnerable
Want notice,Actinopterygii,Carnivora,4151.02,1359.26,Extinct in the Wild
Treatment suffer,Mammalia,Rodentia,91.644,2509.93,Extinct in the Wild
Laugh firm,Reptilia,Squamata,4216.868,1782.5,Near Threatened
Inside media,Mammalia,Rodentia,4614.918,2075.82,Critically Endangered
Address cut,Mammalia,Anura,626.321,2241.6,Near Threatened
There spend,Actinopterygii,Rodentia,2266.259,320.6,Endangered
Small kid,Reptilia,Primates,1095.428,1498.65,Near Threatened
It if,Aves,Anura,3710.358,1776.61,Least Concern
Prepare hold,Actinopterygii,Squamata,2609.394,1486.6,Least Concern
Development government,Amphibia,Passeriformes,2831.669,1978.57,Critically Endangered
Former suffer,Mammalia,Carnivora,2533.206,131.0,Near Threatened
Cut election,Amphibia,Anura,243.231,2768.21,Vulnerable
Argue ground,Amphibia,Squamata,88.713,2577.52,Endangered
Perhaps possible,Actinopterygii,Rodentia,693.073,736.43,Least Concern
Many newspaper,Amphibia,Squamata,3913.809,751.44,Endangered
Eye discussion,Actinopterygii,Carnivora,331.917,2435.05,Least Concern
Economy sit,Aves,Squamata,1170.733,1627.83,Extinct in the Wild
According despite,Reptilia,Rodentia,4032.194,2640.59,Endangered
Buy school,Reptilia,Squamata,612.488,1851.53,Extinct in the Wild
Sister bed,Actinopterygii,Passeriformes,2389.535,1304.41,Near Threatened
Behind lay,Aves,Rodentia,563.422,338.56,Endangered
Just act,Actinopterygii,Passeriformes,3480.938,1061.32,Endangered
Always event,Aves,Squamata,4197.535,2926.29,Endangered
Defense article,Aves,Rodentia,404.724,1611.93,Near Threatened
Establish woman,Aves,Primates,3997.401,2724.5,Endangered
End guy,Reptilia,Primates,3602.484,2617.7,Extinct in the Wild
Modern continue,Aves,Anura,1670.881,2983.28,Vulnerable
Republican those,Mammalia,Rodentia,3675.189,2277.19,Near Threatened
Single play,Mammalia,Rodentia,3070.827,599.95,Near Threatened
Option before,Actinopterygii,Squamata,3233.004,931.6,Least Concern
Create medical,Aves,Squamata,2450.391,1737.11,Critically Endangered
Attention past,Actinopterygii,Rodentia,2174.757,2958.88,Endangered
Cup stock,Reptilia,Primates,2538.447,106.04,Vulnerable
Behavior war,Reptilia,Rodentia,9.719,2695.35,Critically Endangered
Ten power,Mammalia,Passeriformes,1649.007,1395.14,Endangered
Machine because,Amphibia,Anura,2629.836,1458.86,Least Concern
Above listen,Reptilia,Rodentia,4616.967,1764.32,Extinct in the Wild
Unit smile,Mammalia,Rodentia,1470.848,2682.31,Critically Endangered
Tough home,Actinopterygii,Rodentia,4613.33,150.75,Endangered
Movie outside,Aves,Squamata,2574.529,1031.36,Least Concern
Image that,Actinopterygii,Carnivora,2095.403,2230.97,Least Concern
Game night,Aves,Carnivora,562.637,2326.19,Critically Endangered
Business international,Mammalia,Rodentia,606.034,1557.62,Vulnerable
Nearly long,Reptilia,Rodentia,1988.153,145.69,Least Concern
And challenge,Amphibia,Passeriformes,2373.628,2745.22,Near Threatened
Picture call,Amphibia,Primates,63.893,883.26,Vulnerable
Break power,Actinopterygii,Passeriformes,4416.184,1068.61,Extinct in the Wild
Recently front,Amphibia,Primates,2838.067,2041.62,Critically Endangered
Environmental officer,Amphibia,Anura,4956.345,508.31,Extinct in the Wild
Company relate,Aves,Rodentia,4574.489,251.07,Critically Endangered
Candidate contain,Reptilia,Carnivora,1618.171,2723.45,Critically Endangered
Scene laugh,Reptilia,Anura,3251.95,2058.33,Near Threatened
History according,Aves,Rodentia,2325.924,715.64,Endangered
Recognize activity,Amphibia,Rodentia,4891.456,1894.96,Vulnerable
Wish often,Reptilia,Rodentia,398.918,1487.71,Critically Endangered
Shake amount,Amphibia,Passeriformes,628.449,2096.39,Critically Endangered
Black rest,Reptilia,Primates,4183.304,2008.51,Near Threatened
Something natural,Actinopterygii,Squamata,970.164,1767.74,Extinct in the Wild
Likely standard,Reptilia,Carnivora,4538.716,2847.62,Near Threatened
Special state,Aves,Anura,1990.13,2548.93,Critically Endangered
Glass bill,Reptilia,Rodentia,1400.952,1841.67,Vulnerable
Half upon,Reptilia,Carnivora,2744.05,1024.45,Critically Endangered
Job cover,Actinopterygii,Rodentia,336.862,1598.65,Near Threatened
We cause,Reptilia,Carnivora,2180.354,1117.09,Near Threatened
Fall draw,Mammalia,Rodentia,673.39,1042.24,Extinct in the Wild
Whether challenge,Mammalia,Carnivora,3286.832,2706.02,Endangered
Now compare,Amphibia,Passeriformes,3386.455,527.15,Near Threatened
Budget stuff,Mammalia,Carnivora,3671.603,1662.68,Critically Endangered
Her common,Mammalia,Primates,3860.258,2613.58,Extinct in the Wild
Friend once,Reptilia,Passeriformes,1437.254,664.77,Vulnerable
Bring value,Reptilia,Passeriformes,1340.728,1745.67,Endangered
Method town,Aves,Passeriformes,830.605,1427.17,Extinct in the Wild
White cost,Aves,Passeriformes,619.022,1273.6,Endangered
City standard,Amphibia,Squamata,4065.942,2486.62,Near Threatened
Beyond color,Mammalia,Primates,3169.845,2150.01,Endangered
Us anything,Mammalia,Primates,4320.177,1380.81,Critically Endangered
Behavior ability,Actinopterygii,Carnivora,3603.789,2648.29,Near Threatened
Page process,Reptilia,Passeriformes,2283.404,109.16,Endangered
Style tree,Mammalia,Primates,3494.646,1703.62,Endangered
Capital cover,Aves,Primates,2305.321,699.4,Endangered
Quickly themselves,Mammalia,Rodentia,766.945,2072.87,Extinct in the Wild
About firm,Actinopterygii,Rodentia,4146.513,2024.17,Critically Endangered
Leader office,Reptilia,Rodentia,1828.876,1315.51,Near Threatened
Hard receive,Mammalia,Squamata,652.495,1104.43,Extinct in the Wild
Night might,Aves,Rodentia,2333.406,141.25,Endangered
Trouble sea,Actinopterygii,Rodentia,4795.461,2612.97,Extinct in the Wild
Than receive,Aves,Passeriformes,4453.456,2902.45,Vulnerable
Around respond,Mammalia,Passeriformes,652.052,2056.75,Critically Endangered
Of born,Mammalia,Anura,3949.46,1542.17,Critically Endangered
Visit herself,Aves,Passeriformes,2263.194,1156.89,Extinct in the Wild
Should be,Actinopterygii,Primates,3421.926,2700.91,Least Concern
On face,Actinopterygii,Primates,2231.989,474.35,Extinct in the Wild
Do gas,Actinopterygii,Passeriformes,141.809,1961.81,Critically Endangered
Road wait,Amphibia,Passeriformes,580.304,2382.7,Endangered
Fund staff,Mammalia,Passeriformes,2109.942,69.36,Extinct in the Wild
Here mother,Amphibia,Anura,3535.622,467.41,Critically Endangered
Attention show,Mammalia,Anura,629.817,1028.77,Least Concern
Poor someone,Reptilia,Squamata,4966.725,1263.98,Vulnerable
Type finally,Amphibia,Primates,3188.493,106.92,Extinct in the Wild
Husband southern,Aves,Anura,446.777,578.75,Near Threatened
Hold information,Actinopterygii,Rodentia,22.978,229.4,Critically Endangered
Positive budget,Actinopterygii,Passeriformes,3600.579,704.59,Endangered
Hospital treatment,Mammalia,Carnivora,2472.606,1827.87,Endangered
Cost wife,Mammalia,Passeriformes,4852.539,2614.98,Least Concern
Stuff discover,Actinopterygii,Squamata,2677.519,2500.67,Least Concern
Sign entire,Actinopterygii,Rodentia,2351.382,2294.62,Endangered
Get face,Actinopterygii,Rodentia,4134.386,451.03,Near Threatened
Space center,Actinopterygii,Rodentia,3358.652,2897.51,Endangered
They board,Aves,Passeriformes,3203.742,1578.53,Vulnerable
Chair approach,Actinopterygii,Primates,877.971,1976.68,Critically Endangered
Exist get,Actinopterygii,Passeriformes,218.554,1155.63,Critically Endangered
Once door,Mammalia,Carnivora,4878.508,1111.62,Vulnerable
Environmental current,Amphibia,Carnivora,3704.879,159.11,Critically Endangered
Any rather,Amphibia,Primates,4578.311,2844.11,Vulnerable
Provide drop,Amphibia,Primates,4799.696,2380.83,Critically Endangered
Cause senior,Aves,Passeriformes,3123.558,2727.14,Least Concern
Choice why,Mammalia,Squamata,4221.843,2216.16,Extinct in the Wild
Discover factor,Amphibia,Squamata,285.005,1054.35,Near Threatened
Staff shake,Amphibia,Passeriformes,1788.352,891.71,Least Concern
Try discover,Aves,Rodentia,4332.003,1384.91,Extinct in the Wild
Analysis upon,Reptilia,Squamata,2800.926,1378.22,Critically Endangered
Southern west,Aves,Passeriformes,1183.442,629.49,Least Concern
Walk give,Actinopterygii,Carnivora,4889.857,2422.79,Least Concern
No plant,Mammalia,Primates,1960.873,1850.46,Extinct in the Wild
Past film,Amphibia,Carnivora,2075.742,1889.04,Endangered
Offer than,Aves,Anura,2820.685,1038.13,Critically Endangered
Point partner,Mammalia,Passeriformes,4733.395,1577.11,Critically Endangered
Work study,Mammalia,Passeriformes,2866.603,843.0,Endangered
Senior economic,Aves,Primates,4591.506,2579.18,Least Concern
Compare painting,Actinopterygii,Squamata,3234.902,1395.17,Endangered
Enough tax,Amphibia,Squamata,1337.434,150.78,Near Threatened
Network door,Actinopterygii,Squamata,2556.318,1220.5,Vulnerable
Order evidence,Mammalia,Squamata,628.756,1779.89,Endangered
Wonder research,Mammalia,Passeriformes,2443.583,77.01,Extinct in the Wild
Go green,Amphibia,Primates,3351.375,1501.75,Near Threatened
Class game,Mammalia,Passeriformes,1931.317,1549.25,Vulnerable
Recently interest,Actinopterygii,Carnivora,1735.13,1291.36,Least Concern
Sing world,Mammalia,Rodentia,2782.662,2563.51,Near Threatened
Effect more,Aves,Anura,3033.822,2155.74,Critically Endangered
President attack,Actinopterygii,Passeriformes,1846.028,542.63,Least Concern
Air sell,Reptilia,Squamata,490.559,2772.7,Near Threatened
Have than,Amphibia,Carnivora,323.745,1013.51,Least Concern
Hand help,Actinopterygii,Carnivora,3186.163,2820.76,Extinct in the Wild
Meeting game,Mammalia,Anura,2502.893,331.38,Extinct in the Wild
Film such,Amphibia,Rodentia,1338.757,764.66,Least Concern
Far team,Mammalia,Passeriformes,2566.9,1893.0,Endangered
Evidence sing,Aves,Squamata,755.112,416.77,Critically Endangered
Enter Democrat,Actinopterygii,Rodentia,2910.405,288.31,Near Threatened
Record nothing,Aves,Passeriformes,4489.483,178.23,Vulnerable
Five media,Mammalia,Primates,3405.327,2061.43,Critically Endangered
Present central,Amphibia,Anura,2619.216,752.46,Extinct in the Wild
Natural go,Actinopterygii,Carnivora,4107.559,2244.05,Least Concern
How mention,Amphibia,Carnivora,2016.36,999.34,Endangered
Data move,Aves,Squamata,3726.654,1057.01,Endangered
Trip good,Amphibia,Passeriformes,3623.105,1061.07,Least Concern
Manage certain,Actinopterygii,Rodentia,1684.096,1454.54,Extinct in the Wild
Either sit,Aves,Primates,482.766,1515.2,Critically Endangered
Boy page,Mammalia,Squamata,2721.683,2602.33,Critically Endangered
Impact low,Amphibia,Anura,1969.824,1419.09,Endangered
Tough southern,Actinopterygii,Passeriformes,1158.514,844.82,Endangered
Eight year,Aves,Carnivora,1421.644,2124.87,Near Threatened
Million TV,Mammalia,Rodentia,248.068,2535.71,Vulnerable
Others stage,Amphibia,Rodentia,2728.492,1092.28,Endangered
Know growth,Amphibia,Rodentia,4514.346,1961.94,Critically Endangered
Support throw,Mammalia,Anura,1283.63,519.91,Vulnerable
Approach question,Aves,Anura,3464.558,2038.81,Critically Endangered
Nice brother,Mammalia,Rodentia,1561.936,1010.77,Endangered
Of artist,Aves,Anura,105.657,2038.77,Vulnerable
Onto kid,Reptilia,Carnivora,121.136,2218.72,Vulnerable
Than in,Mammalia,Anura,70.723,761.09,Near Threatened
Husband democratic,Mammalia,Passeriformes,4961.607,580.35,Least Concern
Live especially,Aves,Passeriformes,2823.242,820.32,Extinct in the Wild
Pass just,Mammalia,Passeriformes,4531.475,1717.93,Near Threatened
Firm material,Aves,Primates,1165.092,2950.71,Least Concern
Work front,Mammalia,Squamata,1126.532,1392.63,Critically Endangered
Clearly general,Mammalia,Passeriformes,41.318,2867.44,Near Threatened
Page better,Amphibia,Passeriformes,4834.746,849.6,Endangered
Decision today,Mammalia,Passeriformes,4858.685,301.74,Least Concern
Play deep,Actinopterygii,Anura,24.94,1183.15,Least Concern
Them however,Reptilia,Anura,4142.071,1272.98,Critically Endangered
End church,Reptilia,Squamata,1211.432,1146.92,Endangered
Specific outside,Actinopterygii,Primates,4412.511,1906.03,Extinct in the Wild
Response use,Actinopterygii,Squamata,4749.592,273.07,Vulnerable
Style important,Mammalia,Rodentia,2078.895,1886.73,Critically Endangered
Clear moment,Amphibia,Passeriformes,390.827,134.78,Endangered
Leg worker,Actinopterygii,Passeriformes,692.246,50.45,Critically Endangered
Address generation,Mammalia,Rodentia,2363.194,1665.91,Critically Endangered
Car as,Aves,Anura,3680.87,2447.71,Endangered
Enjoy full,Mammalia,Rodentia,2000.656,631.62,Near Threatened
Idea available,Actinopterygii,Rodentia,4517.233,2536.33,Endangered
Recent cup,Reptilia,Passeriformes,3600.206,829.27,Endangered
Parent civil,Aves,Primates,885.582,2035.54,Endangered
Fish position,Reptilia,Passeriformes,418.872,1920.52,Vulnerable
Sense card,Amphibia,Carnivora,2288.743,1135.12,Extinct in the Wild
My career,Mammalia,Passeriformes,3973.003,586.23,Endangered
Glass fund,Mammalia,Anura,1260.891,1100.33,Endangered
Action begin,Aves,Carnivora,283.531,2354.75,Least Concern
Congress sister,Mammalia,Passeriformes,2695.428,1465.21,Vulnerable
Among simple,Amphibia,Rodentia,2257.182,649.52,Extinct in the Wild
List decade,Mammalia,Passeriformes,4798.996,1492.04,Critically Endangered
Recently keep,Reptilia,Anura,4321.295,1877.55,Extinct in the Wild
Agency necessary,Aves,Squamata,363.753,51.84,Critically Endangered
Security artist,Reptilia,Squamata,105.058,163.94,Critically Endangered
Night into,Reptilia,Passeriformes,1389.638,1145.32,Vulnerable
Site lose,Reptilia,Squamata,2397.745,1550.98,Near Threatened
Play there,Reptilia,Squamata,2910.045,2169.23,Near Threatened
Reveal recognize,Actinopterygii,Rodentia,2957.734,610.67,Endangered
Couple machine,Actinopterygii,Carnivora,3521.908,628.03,Extinct in the Wild
Degree medical,Amphibia,Rodentia,4995.145,558.37,Critically Endangered
Feeling skill,Reptilia,Primates,3908.694,2290.89,Critically Endangered
Nothing including,Mammalia,Squamata,478.848,1251.79,Least Concern
Civil writer,Mammalia,Anura,1912.586,1399.95,Vulnerable
Sure this,Amphibia,Primates,197.748,1785.89,Least Concern
On worker,Reptilia,Squamata,4804.927,1652.43,Near Threatened
Pressure world,Actinopterygii,Anura,3415.842,917.35,Near Threatened
Big activity,Mammalia,Rodentia,3846.079,317.27,Endangered
Dinner loss,Amphibia,Primates,4128.314,477.48,Extinct in the Wild
Mind point,Actinopterygii,Anura,4582.575,1407.83,Vulnerable
Alone stay,Mammalia,Anura,1339.159,2011.65,Endangered
Expert picture,Mammalia,Carnivora,2277.581,1611.43,Critically Endangered
Truth can,Reptilia,Rodentia,4876.917,2132.51,Critically Endangered
Today walk,Reptilia,Carnivora,3120.467,764.2,Vulnerable
Ready garden,Aves,Rodentia,3785.367,2905.7,Critically Endangered
Peace several,Reptilia,Anura,3009.711,366.85,Endangered
First tell,Aves,Anura,4424.479,429.35,Endangered
Assume lay,Mammalia,Squamata,2592.574,882.49,Extinct in the Wild
Poor in,Actinopterygii,Primates,2512.402,751.69,Endangered
Far two,Reptilia,Passeriformes,562.064,2613.69,Least Concern
Successful field,Amphibia,Anura,1582.055,2873.31,Critically Endangered
Product series,Actinopterygii,Passeriformes,2302.232,872.81,Endangered
Only talk,Amphibia,Primates,4448.411,1538.36,Near Threatened
Research water,Reptilia,Anura,858.147,1977.96,Endangered
He enjoy,Aves,Rodentia,3618.537,1553.75,Endangered
Price treatment,Mammalia,Squamata,1621.1,512.77,Near Threatened
Level term,Amphibia,Primates,21.958,1350.45,Least Concern
Building relate,Aves,Anura,4225.989,925.51,Critically Endangered
Officer though,Actinopterygii,Anura,4820.309,815.43,Endangered
Me unit,Actinopterygii,Primates,3856.434,2267.01,Extinct in the Wild
Speech food,Actinopterygii,Anura,3708.985,2968.13,Extinct in the Wild
