species,class,order,weight_kg,length_cm,conservation_status
Speech north,Amphibia,Anura,2417.923,641.5,Critically Endangered
Wonder practice,Amphibia,Primates,4074.919,1127.78,Least Concern
Also article,Aves,Carnivora,891.73,108.28,Vulnerable
Everybody rate,Reptilia,Squamata,3974.267,1630.97,Least Concern
Player staff,Mammalia,Anura,3381.489,2065.89,Endangered
Find trial,Reptilia,Carnivora,4338.449,2696.81,Least Concern
Already account,Aves,Carnivora,2635.045,1028.95,Critically Endangered
Imagine thus,Reptilia,Primates,533.182,2774.81,Extinct in the Wild
Specific fly,Aves,Squamata,4098.458,1363.57,Least Concern
Somebody beyond,Aves,Primates,4770.567,2898.52,Least Concern
Sell statement,Actinopterygii,Primates,1946.438,1523.59,Vulnerable
But down,Aves,Primates,1911.139,823.39,Endangered
Now lay,Mammalia,Passeriformes,3598.294,2067.4,Vulnerable
Near current,Aves,Squamata,4393.83,2532.71,Critically Endangered
Especially actually,Mammalia,Primates,2114.251,2016.02,Vulnerable
Talk left,Aves,Primates,1495.413,2060.82,Endangered
Amount after,Mammalia,Primates,3530.458,1000.17,Least Concern
Hard western,Actinopterygii,Squamata,283.431,2215.03,Extinct in the Wild
How easy,Amphibia,Carnivora,49.172,421.88,Near Threatened
Hear us,Amphibia,Rodentia,2455.84,2787.07,Extinct in the Wild
Six decide,Mammalia,Passeriformes,665.924,772.83,Extinct in the Wild
Himself type,Amphibia,Rodentia,2323.251,405.3,Critically Endangered
Newspaper different,Reptilia,Rodentia,2250.28,98.6,Critically Endangered
Notice another,Reptilia,Carnivora,2332.39,1459.5,Least Concern
Arm off,Actinopterygii,Carnivora,2505.872,2088.93,Least Concern
Student fight,Amphibia,Passeriformes,3191.879,1489.1,Endangered
Recent lawyer,Reptilia,Carnivora,3705.491,371.67,Least Concern
Indeed interest,Amphibia,Rodentia,1219.473,2445.73,Least Concern
Tough involve,Mammalia,Passeriformes,51.853,119.47,Endangered
Perhaps this,Reptilia,Carnivora,3606.908,2018.19,Near Threatened
Later fine,Reptilia,Primates,2320.972,615.97,Critically Endangered
Shake national,Amphibia,Passeriformes,857.635,1577.35,Critically Endangered
Very husband,Reptilia,Anura,890.928,1308.91,Near Threatened
Two group,Aves,Carnivora,584.16,2580.71,Near Threatened
Whose physical,Amphibia,Passeriformes,290.716,491.12,Critically Endangered
Agree thought,Aves,Passeriformes,1514.182,622.39,Vulnerable
Sense none,Reptilia,Anura,234.746,1824.19,Extinct in the Wild
Outside personal,Actinopterygii,Primates,4884.615,159.16,Endangered
Upon former,Actinopterygii,Rodentia,43.172,173.42,Near Threatened
Law list,Mammalia,Anura,4894.451,1362.25,Extinct in the Wild
By senior,Mammalia,Anura,3954.592,1849.83,Near Threatened
By defense,Reptilia,Squamata,792.963,1242.64,Endangered
Fast simply,Amphibia,Anura,792.055,1301.43,Endangered
Stand commercial,Actinopterygii,Anura,2922.979,94.74,Extinct in the Wild
Media official,Amphibia,Carnivora,4440.182,1089.87,Vulnerable
Too worry,Amphibia,Rodentia,242.093,1064.41,Extinct in the Wild
Movement long,Aves,Rodentia,1826.577,1256.09,Least Concern
Avoid center,Aves,Primates,2963.26,1623.82,Extinct in the Wild
Agent conference,Mammalia,Squamata,3939.377,2660.98,Extinct in the Wild
It system,Mammalia,Squamata,641.639,233.91,Least Concern
Prove hundred,Amphibia,Passeriformes,1542.82,2202.18,Critically Endangered
Upon assume,Reptilia,Squamata,3136.618,328.21,Vulnerable
Game choose,Aves,Carnivora,1028.176,1066.66,Vulnerable
Various law,Mammalia,Carnivora,1806.438,569.5,Near Threatened
Up somebody,Mammalia,Primates,1163.595,1707.51,Least Concern
Born anything,Mammalia,Rodentia,1082.246,607.95,Critically Endangered
Thought collection,Actinopterygii,Carnivora,3370.145,2551.63,Critically Endangered
Force concern,Amphibia,Carnivora,251.243,2106.74,Extinct in the Wild
True street,Reptilia,Carnivora,2341.223,75.98,Endangered
Green despite,Mammalia,Squamata,3510.988,287.36,Vulnerable
Public radio,Amphibia,Carnivora,3604.221,2177.98,Endangered
Focus dark,Actinopterygii,Primates,3170.198,2049.39,Critically Endangered
Above mean,Mammalia,Anura,4284.858,900.91,Critically Endangered
Information feel,Actinopterygii,Squamata,585.52,2313.43,Least Concern
Wonder time,Actinopterygii,Squamata,1530.076,360.91,Near Threatened
Daughter respond,Amphibia,Passeriformes,3676.616,787.12,Vulnerable
Argue science,Reptilia,Anura,3914.878,2579.36,Vulnerable
At customer,Actinopterygii,Primates,806.506,301.47,Extinct in the Wild
Trial fire,Amphibia,Anura,4799.051,2351.98,Extinct in the Wild
Democratic score,Actinopterygii,Rodentia,4896.24,744.57,Endangered
Play them,Mammalia,Carnivora,4185.856,1834.57,Endangered
Manage travel,Aves,Anura,2782.556,619.13,Endangered
Bad type,Amphibia,Anura,4026.459,1409.51,Least Concern
System sea,Aves,Primates,4604.212,1887.0,Vulnerable
Hospital because,Actinopterygii,Squamata,4839.993,2762.05,Near Threatened
Respond choice,Reptilia,Primates,3114.866,1128.64,Near Threatened
Say school,Amphibia,Squamata,4731.611,1489.71,Extinct in the Wild
Admit avoid,Amphibia,Carnivora,3184.67,71.27,Near Threatened
Very first,Amphibia,Anura,3620.964,2669.81,Extinct in the Wild
Talk ago,Amphibia,Rodentia,769.593,659.25,Critically Endangered
Owner do,Aves,Carnivora,4256.604,442.52,Vulnerable
Affect entire,Actinopterygii,Carnivora,3449.16,228.62,Near Threatened
Movie woman,Actinopterygii,Rodentia,983.198,811.13,Endangered
Perhaps allow,Aves,Passeriformes,2305.032,1438.05,Critically Endangered
Science section,Reptilia,Passeriformes,2426.161,1407.9,Extinct in the Wild
Behavior while,Aves,Anura,4231.95,1422.5,Least Concern
Week mind,Mammalia,Carnivora,983.644,2070.37,Endangered
Last beat,Actinopterygii,Carnivora,524.253,1552.18,Extinct in the Wild
Financial join,Mammalia,Carnivora,1526.642,1086.75,Near Threatened
Many best,Actinopterygii,Passeriformes,1560.354,1495.16,Endangered
Tough partner,Mammalia,Anura,4643.247,2128.11,Least Concern
City affect,Amphibia,Passeriformes,1157.921,1923.88,Least Concern
Line same,Actinopterygii,Anura,2189.667,2165.89,Least Concern
Garden former,Amphibia,Primates,334.444,1842.8,Extinct in the Wild
More market,Reptilia,Squamata,1057.646,1371.47,Near Threatened
Firm direction,Amphibia,Anura,596.162,486.57,Extinct in the Wild
Matter day,Mammalia,Rodentia,2035.664,1577.61,Near Threatened
In fish,Reptilia,Squamata,1714.348,437.3,Endangered
Former market,Aves,Rodentia,1327.879,373.33,Least Concern
Spring cell,Amphibia,Carnivora,4795.322,43.4,Vulnerable
Really responsibility,Aves,Primates,1926.878,959.68,Vulnerable
Whom statement,Actinopterygii,Passeriformes,2114.637,2348.08,Critically Endangered
Resource heavy,Actinopterygii,Primates,1523.069,2019.6,Least Concern
Second budget,Aves,Primates,35.871,1724.88,Vulnerable
I however,Actinopterygii,Rodentia,2366.307,1290.48,Near Threatened
Very skin,Amphibia,Primates,466.714,65.04,Least Concern
Dark news,Aves,Carnivora,2223.945,622.56,Critically Endangered
North my,Reptilia,Carnivora,3137.894,2456.27,Least Concern
Course fund,Actinopterygii,Rodentia,2409.807,92.44,Extinct in the Wild
Player too,Actinopterygii,Anura,3809.796,1773.74,Extinct in the Wild
Show meet,Reptilia,Squamata,1050.445,1039.65,Near Threatened
Care defense,Reptilia,Primates,1072.138,1728.98,Least Concern
Finally north,Mammalia,Squamata,4882.728,1554.44,Endangered
Again happen,Amphibia,Passeriformes,3944.855,2548.86,Near Threatened
Laugh hospital,Mammalia,Anura,1443.383,1753.03,Critically Endangered
Body wish,Reptilia,Squamata,4257.07,939.73,Endangered
Point expert,Actinopterygii,Anura,4818.711,1176.74,Endangered
Almost candidate,Aves,Carnivora,1143.662,1183.43,Least Concern
Already reveal,Mammalia,Carnivora,566.904,2756.07,Vulnerable
Draw book,Actinopterygii,Carnivora,273.425,2662.8,Near Threatened
So city,Aves,Carnivora,1578.74,1133.73,Least Concern
Cup face,Aves,Squamata,2069.916,2245.44,Least Concern
Tend near,Reptilia,Primates,884.133,1973.67,Extinct in the Wild
Next media,Mammalia,Rodentia,3254.526,2952.26,Vulnerable
Effect event,Aves,Passeriformes,4487.839,1872.41,Endangered
Time newspaper,Mammalia,Squamata,4768.781,2409.18,Critically Endangered
Him everything,Reptilia,Squamata,3864.876,2133.87,Vulnerable
Instead strong,Actinopterygii,Carnivora,1089.761,2103.24,Least Concern
Again accept,Aves,Passeriformes,721.683,1341.3,Critically Endangered
Her no,Amphibia,Squamata,2840.674,2571.61,Extinct in the Wild
Newspaper design,Aves,Rodentia,3485.906,444.37,Vulnerable
Garden save,Amphibia,Carnivora,4264.257,2785.39,Endangered
Than time,Mammalia,Anura,194.535,2760.09,Vulnerable
Visit nature,Mammalia,Carnivora,4571.317,692.96,Critically Endangered
Several take,Aves,Carnivora,2038.798,1917.66,Extinct in the Wild
Bar herself,Actinopterygii,Squamata,3999.726,1287.19,Least Concern
Become friend,Mammalia,Primates,2511.169,2632.33,Extinct in the Wild
Create half,Mammalia,Squamata,3186.654,2539.29,Critically Endangered
Account reflect,Aves,Carnivora,3475.863,2163.3,Least Concern
Dream thousand,Amphibia,Carnivora,1295.121,1326.58,Critically Endangered
Maintain former,Mammalia,Passeriformes,2149.907,1696.12,Least Concern
Other response,Actinopterygii,Squamata,2515.237,2561.94,Near Threatened
Challenge or,Amphibia,Anura,630.254,575.49,Extinct in the Wild
Popular check,Amphibia,Passeriformes,2734.007,2281.21,Critically Endangered
Pass language,Reptilia,Primates,1374.462,1835.04,Near Threatened
General away,Reptilia,Anura,747.131,1125.06,Extinct in the Wild
Scene report,Reptilia,Primates,1558.75,1905.8,Critically Endangered
Ever position,Actinopterygii,Passeriformes,438.011,581.77,Endangered
Nice throughout,Amphibia,Squamata,2271.459,2135.91,Critically Endangered
You many,Aves,Squamata,1456.773,1027.91,Extinct in the Wild
With side,Aves,Rodentia,564.545,179.93,Extinct in the Wild
Wide others,Aves,Rodentia,4399.142,2643.27,Extinct in the Wild
Born media,Mammalia,Anura,4625.448,2268.57,Critically Endangered
Finish play,Reptilia,Squamata,4253.206,1842.1,Endangered
Agent suggest,Aves,Rodentia,2727.062,2878.84,Least Concern
Line beat,Actinopterygii,Anura,2952.272,652.09,Critically Endangered
Recent include,Reptilia,Rodentia,272.434,292.41,Least Concern
Including cold,Amphibia,Squamata,221.973,1103.14,Near Threatened
Upon serve,Amphibia,Squamata,2833.448,1792.69,Vulnerable
Whole particularly,Actinopterygii,Primates,2239.542,142.9,Endangered
Include a,Mammalia,Passeriformes,1935.371,860.02,Endangered
Throughout heavy,Reptilia,Carnivora,4942.27,503.26,Extinct in the Wild
Must lot,Reptilia,Rodentia,4324.718,1727.91,Endangered
Boy talk,Aves,Squamata,4049.649,452.01,Near Threatened
A director,Reptilia,Carnivora,4585.985,929.49,Least Concern
However sit,Amphibia,Squamata,2795.596,1267.19,Least Concern
Either best,Reptilia,Anura,493.531,1337.62,Endangered
Husband magazine,Mammalia,Carnivora,2212.935,1566.02,Vulnerable
Tend animal,Reptilia,Squamata,2315.8,1286.56,Endangered
Suggest project,Mammalia,Carnivora,4666.904,1199.86,Endangered
She senior,Mammalia,Carnivora,387.949,2907.34,Least Concern
Phone fine,Amphibia,Rodentia,4767.827,1868.58,Least Concern
Ten conference,Actinopterygii,Squamata,2898.429,582.0,Vulnerable
Like important,Actinopterygii,Anura,1021.214,493.01,Endangered
Remember leader,Actinopterygii,Rodentia,584.147,1623.31,Endangered
Teach project,Actinopterygii,Squamata,4703.632,1602.89,Least Concern
Car popular,Actinopterygii,Squamata,529.086,494.3,Vulnerable
Pretty should,Aves,Anura,42.701,705.6,Endangered
Sound assume,Mammalia,Carnivora,4452.101,1997.31,Near Threatened
Difficult hard,Reptilia,Primates,615.465,462.84,Vulnerable
Treat fill,Aves,Carnivora,4190.147,249.05,Critically Endangered
Life difficult,Mammalia,Anura,341.568,1078.97,Least Concern
Eye peace,Amphibia,Squamata,4664.669,2918.4,Least Concern
Deal order,Amphibia,Rodentia,3861.101,1081.45,Extinct in the Wild
Catch provide,Aves,Carnivora,2853.568,1913.73,Vulnerable
List career,Mammalia,Anura,824.093,901.34,Near Threatened
Drug authority,Actinopterygii,Squamata,506.237,1750.26,Near Threatened
Chance last,Reptilia,Anura,2281.117,2580.73,Critically Endangered
Hour many,Aves,Primates,3577.517,346.74,Extinct in the Wild
Act water,Mammalia,Primates,559.631,1577.03,Near Threatened
Program very,Aves,Squamata,1469.663,545.92,Extinct in the Wild
College data,Actinopterygii,Primates,3593.666,2313.47,Endangered
Book check,Aves,Passeriformes,2233.162,2044.23,Critically Endangered
Artist most,Actinopterygii,Carnivora,1786.33,2349.68,Critically Endangered
Spend collection,Amphibia,Rodentia,1294.185,40.92,Critically Endangered
Cost capital,Mammalia,Anura,3384.122,987.19,Extinct in the Wild
Try show,Reptilia,Primates,2280.099,619.56,Extinct in the Wild
My property,Amphibia,Squamata,2427.504,15.96,Near Threatened
I only,Aves,Carnivora,1253.597,293.35,Least Concern
Page cell,Reptilia,Squamata,4261.039,1586.07,Endangered
Peace tell,Amphibia,Carnivora,646.945,200.35,Critically Endangered
Maybe exist,Aves,Anura,2177.264,1967.95,Near Threatened
Follow Mr,Reptilia,Anura,4340.516,1936.7,Near Threatened
Job knowledge,Mammalia,Primates,2919.045,2827.19,Critically Endangered
Street return,Actinopterygii,Carnivora,1805.336,718.88,Least Concern
Moment light,Actinopterygii,Passeriformes,4978.981,1571.2,Vulnerable
Above sign,Amphibia,Anura,840.803,1891.24,Endangered
Challenge become,Aves,Squamata,1472.368,371.81,Extinct in the Wild
His believe,Reptilia,Passeriformes,3980.974,563.73,Least Concern
Defense add,Mammalia,Squamata,862.197,2721.89,Endangered
Understand manage,Amphibia,Carnivora,4478.181,1759.35,Critically Endangered
Animal color,Actinopterygii,Carnivora,3553.874,2668.13,Critically Endangered
Table baby,Mammalia,Squamata,1485.588,1889.73,Near Threatened
Whom event,Amphibia,Primates,446.59,1802.97,Near Threatened
Eight late,Mammalia,Carnivora,1073.427,1742.64,Critically Endangered
Charge truth,Mammalia,Primates,3040.829,64.43,Critically Endangered
Although interesting,Mammalia,Primates,373.13,1318.76,Near Threatened
Issue possible,Amphibia,Anura,4289.233,1079.92,Critically Endangered
Although eye,Reptilia,Anura,3358.656,865.92,Least Concern
Evening pattern,Mammalia,Anura,3517.517,1040.7,Endangered
Key evening,Reptilia,Carnivora,4096.439,1772.33,Least Concern
Many expect,Mammalia,Carnivora,4999.581,1684.01,Extinct in the Wild
Yourself evidence,Aves,Anura,4765.722,1501.06,Extinct in the Wild
Perhaps fact,Amphibia,Anura,774.262,2599.99,Critically Endangered
Act do,Aves,Passeriformes,987.818,2760.21,Endangered
Everybody hold,Actinopterygii,Rodentia,3217.223,550.27,Vulnerable
Any drop,Aves,Anura,3908.573,2154.45,Extinct in the Wild
Leave bill,Aves,Carnivora,3366.121,45.51,Vulnerable
Standard message,Amphibia,Squamata,3254.732,1330.2,Extinct in the Wild
Trouble design,Aves,Carnivora,4685.912,1112.78,Critically Endangered
Explain ahead,Amphibia,Carnivora,3588.812,806.11,Critically Endangered
Would security,Reptilia,Squamata,501.77,1547.62,Endangered
Discuss city,Mammalia,Passeriformes,3565.53,1411.48,Extinct in the Wild
Explain important,Aves,Squamata,4802.894,2979.52,Least Concern
Program special,Actinopterygii,Primates,4582.492,838.76,Endangered
Important your,Amphibia,Squamata,2828.124,1137.67,Critically Endangered
Day win,Reptilia,Anura,1911.455,1844.44,Vulnerable
Possible most,Amphibia,Rodentia,2624.342,993.59,Least Concern
Newspaper discover,Amphibia,Rodentia,4264.379,712.43,Endangered
Product what,Reptilia,Primates,2482.854,1278.64,Least Concern
Simple involve,Amphibia,Passeriformes,3376.601,2768.14,Endangered
Wide evening,Amphibia,Anura,3491.141,593.92,Least Concern
Them control,Mammalia,Rodentia,4986.021,123.59,Vulnerable
Shoulder just,Amphibia,Carnivora,3532.096,180.89,Near Threatened
Effort management,Mammalia,Primates,2917.805,2689.66,Near Threatened
Case over,Amphibia,Squamata,3216.752,1714.23,Critically Endangered
Question center,Mammalia,Carnivora,4871.591,2027.73,Extinct in the Wild
Whatever season,Aves,Rodentia,1382.473,356.66,Least Concern
Newspaper compare,Actinopterygii,Rodentia,433.861,1013.77,Vulnerable
Hour education,Aves,Passeriformes,2360.918,2052.35,Endangered
Yeah rule,Mammalia,Anura,4290.732,130.8,Vulnerable
Sister inside,Mammalia,Primates,4639.124,2660.62,Extinct in the Wild
Indeed candidate,Mammalia,Squamata,3070.557,1664.93,Near Threatened
Build itself,Actinopterygii,Anura,762.497,53.7,Vulnerable
Fine already,Actinopterygii,Primates,4225.873,1575.88,Endangered
Save cost,Aves,Anura,3437.458,602.77,Endangered
Himself necessary,Actinopterygii,Carnivora,4085.877,778.96,Near Threatened
Himself risk,Aves,Anura,793.286,1884.87,Near Threatened
Station father,Actinopterygii,Rodentia,1890.893,1368.24,Critically Endangered
Laugh design,Actinopterygii,Squamata,4120.396,379.04,Near Threatened
Local commercial,Reptilia,Rodentia,603.478,2261.24,Near Threatened
Full three,Reptilia,Carnivora,385.423,571.95,Extinct in the Wild
Me official,Reptilia,Anura,2308.343,1110.14,Extinct in the Wild
Lay talk,Actinopterygii,Passeriformes,1406.165,1402.69,Critically Endangered
Control dream,Reptilia,Rodentia,515.435,476.46,Vulnerable
School rate,Amphibia,Squamata,1919.339,734.64,Vulnerable
Happy food,Reptilia,Rodentia,272.355,1765.5,Vulnerable
Power action,Mammalia,Primates,4020.467,1393.92,Extinct in the Wild
Eight already,Actinopterygii,Carnivora,1426.623,2034.33,Critically Endangered
Not speak,Aves,Primates,4913.853,2341.1,Endangered
Partner current,Mammalia,Passeriformes,2091.057,1136.5,Endangered
Mother local,Mammalia,Carnivora,3007.251,879.2,Extinct in the Wild
Rich though,Actinopterygii,Anura,2354.353,2813.03,Critically Endangered
Fire agency,Aves,Primates,903.381,1846.57,Endangered
Near sell,Actinopterygii,Rodentia,685.73,1286.39,Endangered
Series radio,Reptilia,Squamata,660.378,1916.42,Endangered
Window imagine,Actinopterygii,Squamata,1723.177,628.0,Vulnerable
Family would,Mammalia,Anura,3021.534,1023.74,Near Threatened
Mention choose,Actinopterygii,Rodentia,2392.505,1949.9,Endangered
Reduce national,Actinopterygii,Primates,2427.492,2666.53,Least Concern
Particularly owner,Reptilia,Primates,2699.324,1957.92,Near Threatened
Report today,Reptilia,Primates,3550.817,2784.91,Endangered
Pressure person,Mammalia,Passeriformes,2845.725,1824.84,Extinct in the Wild
Health many,Mammalia,Rodentia,1016.343,188.07,Vulnerable
Skin state,Aves,Carnivora,2375.663,1683.03,Extinct in the Wild
Official society,Amphibia,Passeriformes,1069.572,2338.42,Endangered
Anyone center,Mammalia,Carnivora,4637.305,1259.61,Endangered
Though might,Amphibia,Squamata,1967.767,1582.32,Extinct in the Wild
Rise leg,Aves,Anura,2348.243,236.16,Vulnerable
Term product,Mammalia,Passeriformes,1812.079,564.55,Endangered
Just report,Aves,Squamata,472.892,1876.36,Near Threatened
Road soldier,Reptilia,Primates,2042.983,759.49,Extinct in the Wild
Dream phone,Mammalia,Passeriformes,4163.907,2969.0,Extinct in the Wild
Run possible,Reptilia,Anura,445.574,2013.69,Near Threatened
As party,Reptilia,Anura,2146.57,421.03,Extinct in the Wild
She president,Reptilia,Carnivora,407.203,2137.59,Least Concern
Serve main,Aves,Carnivora,1072.199,162.36,Extinct in the Wild
Tv weight,Reptilia,Anura,2429.143,55.98,Vulnerable
Policy which,Aves,Primates,2889.102,1676.04,Vulnerable
Color serious,Amphibia,Carnivora,1570.545,1603.21,Least Concern
Step write,Aves,Rodentia,330.518,2975.17,Critically Endangered
Population professor,Actinopterygii,Carnivora,3971.527,2045.96,Endangered
Develop dog,Amphibia,Anura,361.457,2927.39,Near Threatened
Anything training,Aves,Rodentia,576.022,1685.44,Critically Endangered
Interesting organization,Amphibia,Squamata,4241.024,324.45,Endangered
Value crime,Amphibia,Carnivora,4133.161,2564.41,Endangered
Tell decade,Aves,Carnivora,218.169,1070.29,Endangered
Successful across,Reptilia,Anura,4294.216,2477.57,Extinct in the Wild
Hair spring,Aves,Carnivora,1257.485,2337.99,Vulnerable
Western first,Reptilia,Anura,4967.069,1644.55,Least Concern
Camera stand,Mammalia,Primates,1423.518,2666.81,Near Threatened
Factor like,Reptilia,Passeriformes,21.014,867.19,Endangered
Star form,Reptilia,Anura,3232.97,1754.08,Near Threatened
