species,latitude,longitude,population,date,habitat
Eat despite,-32.043458,-171.623583,36327,2021-10-24,Marine
Require fact,13.922109,-26.286816,82173,2026-06-29,Freshwater
Pressure leader,-81.911054,-76.954982,94023,2025-10-08,Marine
Level far,89.175984,166.91009,10208,2019-04-12,Tundra
Authority tonight,-68.599067,-98.944979,84191,2018-11-11,Wetland
Field old,-38.533874,-20.856114,58122,2025-01-06,Forest
Pay prepare,-48.966019,-154.287763,46814,2021-09-21,Tundra
Tax their,-76.395013,23.699692,40248,2026-01-13,Marine
Market compare,-49.84911,-22.30726,88159,2025-08-21,Desert
Floor her,-68.914031,-152.830332,34399,2016-10-23,Grassland
Hard necessary,-40.02924,141.372923,27250,2019-11-03,Freshwater
Occur type,52.664018,38.396667,11574,2018-04-06,Wetland
Improve their,43.774141,50.081258,87947,2025-11-21,Forest
Force whole,-13.166563,126.38799,95660,2017-02-25,Forest
Exactly before,17.26599,21.260738,55146,2023-08-04,Wetland
Again left,-71.885492,-157.576635,39927,2018-08-05,Wetland
Effort rest,-9.585207,-116.779744,84513,2017-11-08,Forest
Remain administration,87.962732,135.526554,40829,2025-03-01,Wetland
Spring size,-18.368692,8.586389,48027,2019-09-20,Grassland
Up focus,-76.345344,-15.456137,48177,2017-02-08,Urban
Long nor,81.474118,18.242307,12279,2021-02-10,Grassland
Attorney son,-19.146388,25.161709,8485,2019-01-30,Freshwater
Lead teach,29.273006,-7.119419,5990,2024-05-15,Urban
Reduce young,85.013466,160.833751,52224,2020-05-03,Grassland
Decide relationship,-21.141439,-71.72381,91983,2022-01-09,Urban
Wide bit,82.887707,-43.712391,6383,2020-11-29,Tundra
Save notice,60.824514,-6.292125,61205,2022-07-24,Tundra
Natural center,-54.770199,-16.473806,80304,2019-11-19,Tundra
Before tonight,-57.332969,-51.1545,35261,2017-11-21,Marine
Consider him,7.131201,80.448309,9338,2024-10-06,Marine
Participant significant,-51.247275,-119.424946,50974,2022-03-25,Urban
Thank at,36.475998,-100.479986,53178,2026-05-10,Desert
General above,55.554646,-173.743136,95025,2018-07-12,Wetland
Gas beat,-7.176492,19.111097,4280,2022-03-01,Tundra
Morning positive,-9.806742,-51.817574,78176,2026-04-06,Tundra
Strategy his,26.932419,-111.400072,16444,2022-07-08,Marine
Agree agree,44.055753,-131.310452,82898,2025-10-28,Forest
Yard response,-63.259696,105.207505,19747,2023-03-28,Freshwater
Young difference,-20.171163,3.877785,69304,2018-11-03,Marine
Full safe,50.734454,143.146806,15388,2021-10-22,Urban
Include rest,-47.182159,1.014991,99428,2016-12-04,Grassland
Media hotel,-24.271333,-93.024646,11134,2017-05-18,Freshwater
Improve traditional,-3.53096,67.243407,76811,2019-12-06,Urban
Chair four,-46.218851,-161.866925,73155,2017-04-13,Desert
Everybody move,-26.21534,-56.860859,36639,2023-09-28,Wetland
Dog worry,43.381722,141.609942,4810,2019-12-14,Marine
Memory project,-22.67485,-42.662227,37923,2018-10-28,Freshwater
Choice protect,-46.620852,159.062042,52556,2025-01-19,Urban
Political military,62.481639,-119.444927,6855,2023-12-06,Tundra
Yard door,68.002593,178.339779,35688,2021-05-29,Desert
Partner vote,-8.507134,33.552845,86386,2019-03-07,Wetland
Pretty prove,-37.160721,137.797769,2301,2025-02-01,Forest
Gun task,4.974604,-171.158524,80138,2016-11-21,Freshwater
Teacher majority,-23.220495,44.96032,65664,2023-11-26,Wetland
Husband mean,38.923033,-179.553541,89401,2018-06-29,Desert
Interesting smile,-65.157851,47.776034,59984,2020-03-17,Forest
Sense fish,-13.745658,58.024415,10425,2017-10-18,Wetland
Baby rock,3.103841,91.252205,20206,2025-12-17,Forest
General everyone,-7.201693,-84.983301,96694,2021-11-28,Forest
Structure exist,-55.940705,-154.8894,31453,2022-11-03,Desert
Tv pull,-8.807288,-0.596618,59812,2016-11-19,Urban
They about,-5.128774,72.287333,70032,2017-10-29,Tundra
Trip detail,84.711813,-2.766726,90557,2017-12-10,Forest
Who computer,-35.688975,-145.861653,97705,2017-11-01,Forest
Challenge social,-63.355785,-26.278801,37329,2023-10-27,Freshwater
Research author,-34.636412,-92.911977,28591,2025-07-15,Grassland
Year tax,-8.173567,-7.873749,54,2016-10-23,Marine
Citizen I,70.905333,-108.107231,60533,2016-11-03,Marine
Appear heavy,72.193384,136.426027,14771,2019-12-03,Forest
Glass two,-41.70797,-88.244654,24154,2022-09-09,Marine
Inside set,49.897241,149.598887,62973,2026-03-19,Marine
Yard kid,80.265753,153.685355,33050,2018-07-15,Marine
See purpose,-60.634981,88.941907,97676,2021-09-13,Wetland
Side coach,-47.974024,-145.995389,47767,2022-07-31,Urban
She behind,-87.21289,148.514598,840,2025-02-05,Forest
Hope turn,-23.907989,83.011049,78183,2025-09-12,Grassland
Condition responsibility,-21.152131,112.65612,32896,2020-06-08,Grassland
East lay,88.168694,-10.110283,2250,2017-03-25,Desert
Human decision,11.309796,6.478972,5430,2017-08-27,Wetland
Here hair,49.18283,171.021854,93395,2018-10-13,Grassland
Seek how,-59.975688,109.627374,55567,2017-06-07,Grassland
World treat,-26.181979,90.268073,8645,2020-08-11,Freshwater
Mention part,-60.442997,95.109598,28337,2017-10-13,Wetland
Position position,74.70914,93.230603,32453,2024-07-13,Marine
Kid option,38.581034,-69.25867,64026,2026-04-18,Grassland
Happy number,-52.043211,-16.555661,4106,2017-06-17,Forest
Structure computer,-7.792813,99.517833,37983,2019-02-27,Urban
Bed few,-53.547343,40.719473,13148,2023-12-23,Urban
New two,-76.311753,-29.075878,35274,2025-11-27,Wetland
Within walk,68.843845,-163.659541,74615,2017-09-18,Forest
Above kid,64.410986,12.271529,76545,2020-08-23,Marine
Someone campaign,-0.611159,159.730254,16157,2021-05-27,Marine
Foreign organization,39.896894,-113.06982,11084,2025-12-26,Tundra
Appear personal,36.231529,58.444246,74009,2024-09-12,Tundra
Question executive,4.248581,30.349561,81873,2022-01-19,Forest
Anyone again,85.312726,8.130996,25780,2019-11-30,Wetland
Statement sit,-20.633907,102.824442,22857,2024-09-09,Wetland
When care,3.972403,-20.139223,27883,2019-07-30,Tundra
Rate measure,87.596913,21.525043,76908,2025-09-16,Grassland
Choose college,30.881245,39.632748,21793,2019-02-22,Tundra
Return voice,-56.011775,129.941674,95592,2023-10-09,Tundra
Network chance,-39.49131,-4.357282,32095,2018-10-27,Marine
Side thousand,-59.570862,-135.080849,12157,2023-06-20,Forest
Staff again,-2.134618,-81.301244,38245,2023-03-23,Forest
Begin head,-70.464387,-20.286742,69837,2024-01-25,Forest
Option affect,86.134337,-143.087027,80223,2022-03-22,Desert
Tell successful,42.813903,121.322064,25185,2025-10-22,Grassland
Exactly north,6.172759,-14.223517,97709,2025-11-12,Wetland
Education Mr,-23.236384,-79.926959,95345,2016-10-28,Desert
Individual want,77.057168,-124.143184,18258,2025-10-03,Tundra
Federal oil,43.516484,-1.722559,89749,2019-09-17,Freshwater
Brother air,63.179838,-48.30062,43401,2020-07-07,Marine
Only deep,-46.73377,145.703042,39869,2017-07-21,Tundra
Page sometimes,-63.981271,92.01532,62271,2026-01-28,Urban
Statement relationship,-78.615946,158.541189,33134,2024-02-05,Tundra
Drive professor,85.280616,-143.727006,23855,2021-12-29,Urban
See however,-0.526714,44.362552,95419,2022-10-13,Wetland
Night indicate,-59.960425,58.699018,81625,2022-02-22,Tundra
Thousand must,58.184203,-154.692249,28912,2021-08-12,Freshwater
Consider win,-40.9705,-165.937187,729,2026-01-31,Wetland
President home,-68.85287,13.104177,16568,2022-03-20,Forest
Whose structure,62.437089,-171.278239,65725,2017-12-14,Grassland
Because range,-18.223407,-8.328633,66464,2021-02-25,Desert
Question respond,-61.584156,73.764537,81485,2021-11-26,Grassland
Try to,-83.953331,-155.132906,81109,2024-12-10,Wetland
Direction general,8.21468,138.948519,70989,2021-05-30,Desert
Around short,17.690498,29.620554,80590,2019-09-24,Desert
Country picture,35.935721,143.07689,20931,2025-07-15,Desert
Rule through,31.476719,-137.87075,26340,2018-03-08,Marine
System movie,73.561018,128.67878,43557,2025-08-28,Tundra
Year it,-68.698426,-42.104751,22431,2020-03-02,Grassland
Would seek,-28.038796,-109.236696,78304,2023-04-10,Wetland
Necessary rise,41.926269,172.898837,93680,2018-10-31,Tundra
Receive if,-31.865173,140.011165,85920,2017-01-14,Wetland
Scene today,-9.824148,129.190967,87099,2024-09-26,Desert
Capital stop,18.279545,-24.291815,71561,2022-06-08,Grassland
Blood material,68.924169,63.61746,94040,2020-05-26,Wetland
Agree time,5.321939,91.139591,84774,2021-10-03,Desert
Morning sister,29.733068,-90.554221,18863,2017-12-21,Grassland
Describe forget,17.887181,-162.407215,59919,2021-04-02,Wetland
Plan me,25.82024,107.690529,69732,2021-06-30,Urban
Trouble couple,85.881789,-102.304702,96623,2024-09-15,Wetland
Tell pay,-47.884978,-172.318426,34238,2022-01-07,Marine
Keep energy,-48.68981,70.285482,55707,2021-01-29,Desert
Situation remember,56.069269,-31.341997,41126,2022-05-29,Forest
Source figure,31.125605,-24.714738,1576,2022-11-24,Marine
Particular technology,-47.213036,87.673405,57046,2022-12-27,Freshwater
Certain often,-4.65354,-131.594776,79559,2021-12-26,Grassland
Federal produce,46.820154,130.86283,66960,2025-08-14,Urban
Medical imagine,-10.495395,32.882107,92195,2020-11-23,Desert
Either team,82.9336,126.430941,35799,2024-07-15,Grassland
Door start,-11.900916,-131.022437,88222,2023-02-17,Tundra
Similar environmental,-78.95691,-146.960959,32475,2023-09-06,Marine
North house,87.945798,-67.393466,48403,2026-01-26,Desert
Remember southern,37.723602,178.478708,87702,2019-12-16,Urban
Without exist,-89.959157,123.510351,72915,2022-10-07,Tundra
Process type,-71.553069,-47.375973,34896,2023-12-09,Forest
How increase,75.749348,23.551324,55223,2021-05-14,Wetland
System play,-48.466322,179.302211,63312,2018-07-12,Freshwater
Risk everyone,-67.435919,-88.509265,18010,2025-01-24,Tundra
Less change,-85.286732,146.026409,21165,2019-01-18,Tundra
Build market,-31.008999,-66.13971,55531,2023-04-26,Freshwater
Understand response,64.057753,50.420907,31646,2017-04-16,Urban
Soldier garden,-46.570898,-24.684571,35660,2020-05-27,Marine
Natural whose,-78.550544,-9.429999,12836,2016-11-16,Grassland
Upon report,-45.357352,23.095496,26420,2017-01-23,Tundra
Change thousand,43.862556,131.999905,51440,2018-12-29,Freshwater
Region animal,-30.836011,134.592735,63429,2023-10-29,Urban
Indicate current,-46.771269,-52.621008,94372,2017-11-23,Marine
Price important,-60.765336,128.366565,98732,2024-12-29,Grassland
Various bar,-51.565298,88.17801,94668,2025-03-27,Wetland
Accept particularly,-78.307715,179.397509,99166,2025-11-10,Freshwater
Information himself,-83.19826,144.147747,4864,2023-06-08,Urban
Federal beautiful,-1.501573,33.728642,14627,2025-10-18,Freshwater
Street memory,-89.041015,175.221371,73977,2022-12-28,Marine
Discover important,77.930924,83.078067,5030,2024-04-26,Urban
City option,-67.738134,25.175146,7361,2017-05-12,Wetland
Near support,72.30667,-97.365677,80805,2023-03-29,Urban
More financial,10.832233,143.741061,88158,2018-08-05,Grassland
Single end,-39.078124,-41.668852,16095,2018-12-01,Marine
Kid not,88.994323,-149.186244,30447,2024-09-22,Freshwater
Hospital letter,84.615119,33.288822,62653,2026-07-03,Forest
Girl side,76.146786,-73.624166,423,2024-04-27,Grassland
Land machine,29.197716,-167.460787,29206,2021-08-21,Marine
Factor Mr,-8.721966,-32.884202,77535,2025-01-27,Wetland
Like wrong,55.49678,-150.508743,55337,2024-08-15,Urban
A own,-20.486174,144.723864,1979,2021-10-21,Marine
May arm,-30.548536,29.578802,41725,2025-04-17,Urban
Reality your,-20.26714,159.090719,33306,2022-10-06,Wetland
Remain development,69.568812,-125.558227,82744,2021-10-17,Desert
Anything call,13.594023,-156.020719,48489,2019-06-02,Forest
Away realize,-45.008617,-24.563245,56943,2020-06-16,Marine
Result above,50.165047,-67.72823,47711,2025-10-23,Grassland
Responsibility enter,-77.982841,168.224831,50287,2022-02-01,Freshwater
Professional example,-77.164731,84.542485,50189,2021-03-31,Forest
Development may,80.242408,105.577844,2201,2022-02-17,Forest
Statement detail,23.385046,131.907824,13194,2019-09-24,Freshwater
Official possible,-58.612338,71.033941,78227,2023-11-24,Forest
Former product,-42.429491,-23.202593,61009,2018-11-14,Forest
Democratic animal,54.170483,-48.605342,18479,2021-12-02,Wetland
At special,-85.737432,149.637217,71969,2023-06-29,Urban
Factor significant,68.679075,-36.772089,85059,2022-08-31,Freshwater
Then case,83.503271,103.798874,23654,2021-11-30,Freshwater
Example admit,8.614448,-166.851367,32075,2025-04-23,Forest
Side once,-4.594619,-142.763126,57504,2025-03-31,Urban
Good the,-54.170333,-51.555341,20827,2025-10-04,Forest
Contain author,-25.489209,22.083197,7412,2023-04-01,Desert
Push daughter,67.838361,93.821996,42721,2017-03-09,Marine
Sport support,-74.662665,-76.737773,42819,2019-05-20,Urban
Stage pass,-68.651871,-107.386981,77635,2022-08-16,Marine
Indeed performance,-33.306422,99.357046,2101,2021-05-31,Wetland
Amount term,-82.454488,164.571415,64596,2017-12-19,Grassland
Interest include,11.858802,121.805308,28435,2021-05-09,Freshwater
Line event,21.310336,-78.621168,51372,2017-01-17,Freshwater
Dog pick,51.509661,149.76088,29175,2020-08-07,Urban
Participant cut,-66.363162,162.996516,81354,2019-09-27,Urban
Establish talk,-7.189332,-146.68658,22805,2025-06-24,Wetland
Tell west,50.628116,61.666411,1673,2026-05-02,Wetland
Amount each,43.39061,93.612969,1682,2024-09-07,Desert
Which certain,-6.804981,145.47205,62319,2022-04-06,Tundra
News cause,-78.756057,65.297289,56714,2021-01-21,Freshwater
Season phone,14.608198,28.258769,97254,2016-12-29,Grassland
No risk,38.529757,-25.374901,76901,2026-02-10,Grassland
Trade fill,41.194192,-52.525245,27841,2023-05-10,Grassland
Letter son,44.11149,-81.042972,61826,2021-01-01,Marine
Range establish,58.489583,-141.614855,58956,2020-01-04,Forest
List short,36.299413,-78.215682,64448,2021-11-13,Desert
Newspaper material,-10.455747,145.951664,95930,2016-07-21,Grassland
Board different,-10.209237,-94.966668,28161,2022-11-14,Marine
Outside throughout,9.243934,96.826825,96983,2022-02-10,Wetland
College new,-34.811934,165.211329,61731,2023-09-10,Marine
Heavy gas,-20.677958,-175.994458,48081,2022-07-14,Wetland
Explain success,37.104562,173.716758,95435,2017-04-12,Freshwater
Citizen join,-28.509045,-59.585893,97038,2025-01-26,Freshwater
Carry decision,-38.391759,49.572998,27159,2021-02-08,Forest
Contain kind,25.937882,120.053284,75245,2025-04-24,Desert
About rich,-73.66879,-149.16988,79599,2019-10-10,Desert
Step opportunity,-14.036965,47.029876,65282,2023-11-12,Grassland
Want two,-89.773798,83.582198,56127,2022-05-15,Desert
Day her,18.965368,56.132933,98761,2017-01-06,Grassland
Pretty exactly,70.588821,145.260234,31987,2017-02-20,Freshwater
Hundred before,59.056732,63.213514,42618,2024-10-31,Urban
Student billion,-61.99849,-139.888699,74236,2019-11-20,Grassland
Once material,61.566282,-42.184779,76248,2023-01-14,Wetland
Project idea,67.923735,-44.906553,1592,2023-09-18,Wetland
Shake add,74.803988,1.333648,63590,2020-09-15,Tundra
Hit pay,70.827346,-20.632451,55941,2018-03-14,Grassland
Mrs method,60.080268,-0.89892,62166,2026-04-30,Marine
Citizen if,-83.144804,-107.606037,34437,2025-07-09,Wetland
Culture good,26.371351,119.832797,29930,2020-08-25,Urban
Laugh small,33.440284,-80.077328,41791,2016-10-30,Urban
Amount pay,-21.755382,101.748519,87984,2022-11-02,Desert
Discuss old,51.533938,-1.293312,92318,2023-07-14,Urban
Finally these,33.872803,34.82117,52183,2017-10-23,Grassland
Statement produce,88.356932,137.83222,38067,2024-11-13,Urban
Ever especially,77.846076,-19.417799,60397,2026-03-16,Marine
We responsibility,37.131395,111.005067,79240,2022-12-15,Marine
Low hit,2.571377,-38.468046,34628,2016-11-19,Grassland
Push hundred,3.626697,25.336494,36075,2026-02-24,Tundra
Often good,8.306591,175.854389,54532,2024-06-04,Tundra
Cost sport,21.381851,-63.235701,27884,2019-11-04,Grassland
Special after,83.717054,63.777348,75908,2021-10-23,Wetland
Across by,-60.525317,-99.462176,93317,2016-11-03,Wetland
Task next,-23.793345,-11.871926,50386,2017-07-28,Marine
Man technology,33.803216,-119.765387,43083,2023-12-30,Desert
Avoid degree,80.621256,88.105059,44685,2025-04-23,Freshwater
Fine history,51.639829,-95.928447,30496,2016-08-11,Wetland
Whose girl,39.494828,-132.432338,93863,2025-02-13,Forest
Movie fire,-1.397788,-123.768425,18981,2022-08-04,Urban
Identify increase,-0.490658,-68.070557,96485,2026-07-12,Wetland
Light home,-86.265157,150.176434,97023,2021-06-30,Marine
Student force,-21.55118,105.726891,39699,2025-11-17,Freshwater
Throw marriage,-84.675648,-154.370032,67981,2026-05-10,Forest
History consumer,49.096165,-23.874894,74284,2022-07-18,Desert
Benefit book,42.686645,-115.815217,87143,2017-03-24,Marine
Sister they,-40.836071,52.157125,14091,2022-04-26,Marine
Run report,55.224391,-179.810819,69806,2021-09-28,Desert
Artist work,57.056669,148.982842,26379,2019-10-25,Desert
East gun,-14.933934,-136.158788,69838,2021-06-25,Freshwater
Be leave,24.111919,-3.575045,8267,2026-01-23,Desert
Type walk,-79.670899,-24.928115,66770,2019-02-03,Desert
Add believe,-42.673835,-43.186719,57964,2019-01-29,Forest
West owner,-62.469082,-137.869573,25634,2018-01-28,Grassland
World and,-1.787569,34.86896,3782,2020-03-10,Tundra
Happy hospital,-4.066805,-105.455887,71248,2019-09-17,Forest
Garden adult,80.596884,-77.277298,95241,2021-05-19,Desert
Thank indicate,44.098607,139.612075,69407,2019-10-24,Marine
Attention field,73.686885,-162.198488,44736,2016-12-22,Urban
President little,85.688971,7.826201,8467,2020-11-09,Grassland
Brother catch,-24.589092,-84.975384,29795,2026-03-13,Freshwater
End focus,48.973732,-1.633735,83879,2022-05-26,Desert
Check respond,43.576043,-113.696491,95531,2023-04-06,Desert
Relationship wish,-76.057951,47.797476,23275,2022-08-28,Forest
Sell responsibility,22.443026,41.33638,25797,2021-07-08,Wetland
Tough pressure,53.914072,-61.650069,68537,2019-05-29,Freshwater
Special very,-0.607782,-18.367367,81787,2025-09-18,Desert
Under everybody,-34.005885,89.281805,1324,2018-06-13,Desert
Interest itself,-67.716819,87.249234,65725,2023-11-07,Forest
Hold expert,-56.630536,-23.287882,13546,2019-04-20,Urban
Born ok,40.554218,-133.726825,94106,2024-09-22,Grassland
Against participant,16.603465,-38.701182,43166,2018-09-12,Urban
Nor step,-51.860566,79.328158,117,2020-01-15,Tundra
Article still,-75.314696,14.395834,77210,2021-04-10,Freshwater
To when,-63.851463,28.078011,41077,2020-06-14,Marine
Take character,-14.544455,-80.953632,63577,2017-06-04,Marine
Accept human,-29.692969,105.887715,64549,2024-03-03,Forest
Near material,45.595022,-0.91916,64605,2017-01-25,Desert
Personal relationship,-15.671146,-57.138092,90254,2018-01-10,Grassland
Again change,-34.720616,113.39665,61264,2022-09-02,Urban
Return career,58.936562,-106.462687,28464,2022-02-02,Marine
Beat during,40.513726,33.166768,6650,2017-08-28,Grassland
Nothing lay,88.019437,-114.52544,20453,2024-05-01,Marine
And upon,43.32007,147.753668,80642,2020-11-02,Tundra
Move suggest,18.190564,-101.902185,4771,2022-02-11,Freshwater
Sort and,-89.583429,-84.825068,96401,2025-07-28,Tundra
Fly sister,-49.045425,70.594829,29847,2022-06-17,Marine
Free often,82.101311,-116.828837,1482,2019-09-15,Urban
One five,-60.53924,121.175988,4712,2017-10-06,Tundra
Already consumer,42.199248,163.425236,80645,2023-09-24,Freshwater
Daughter ground,-52.615556,55.717185,86445,2019-10-10,Grassland
Strong various,49.617498,127.94042,25707,2025-02-11,Urban
I chair,54.154482,-53.217361,86001,2021-12-31,Marine
Husband wrong,-70.540086,-97.341145,76774,2022-12-11,Tundra
Stuff pattern,53.508096,-37.872183,65557,2026-03-23,Freshwater
Another individual,-5.951747,85.717359,61607,2026-01-25,Urban
President world,60.00122,-61.388879,62193,2018-09-25,Marine
Audience current,32.774266,-44.170136,76644,2018-05-26,Urban
Condition century,-74.625011,-111.014275,21747,2019-11-01,Tundra
Table next,-35.226258,-178.457192,43656,2018-04-07,Freshwater
Present food,16.877569,-151.215141,17535,2026-06-04,Marine
Leg leave,8.523511,-94.301743,66244,2024-01-16,Wetland
Work position,-65.72629,119.562145,84438,2021-04-07,Grassland
Teach attorney,-72.601477,-37.463138,27246,2022-08-24,Grassland
Month eat,-89.836913,91.085125,40259,2019-07-21,Forest
None fund,-78.250936,-105.178957,21356,2022-10-17,Marine
Identify choice,-44.091971,-83.031352,22478,2025-10-30,Urban
Return vote,-57.27687,11.892614,77095,2025-07-18,Forest
Indicate rich,59.140035,122.505197,63691,2019-09-28,Wetland
Take action,-17.059921,179.519311,87708,2023-05-06,Urban
Buy recognize,-22.932125,-172.467635,87102,2019-05-10,Wetland
Poor opportunity,69.961997,13.463701,7322,2025-04-30,Desert
Go institution,69.171162,-127.025788,40917,2021-01-04,Grassland
Majority consumer,70.324615,110.996166,42787,2024-08-16,Wetland
Window pull,-30.702373,-147.769744,1079,2025-09-13,Marine
Avoid month,45.185736,51.940664,21315,2022-03-12,Tundra
Inside relationship,83.603418,-63.686874,42093,2018-07-05,Grassland
Support include,-68.459926,124.327089,69647,2017-02-11,Wetland
Respond without,-80.270963,48.033409,42583,2021-01-29,Desert
Word over,67.769274,99.881118,13066,2026-07-11,Urban
Budget finish,-20.731573,-40.500289,18266,2017-11-22,Urban
Beautiful expert,48.868453,-161.469879,87617,2016-08-11,Freshwater
Any until,36.773097,33.535132,68008,2019-05-30,Grassland
Notice away,89.166757,100.941757,44517,2020-05-21,Desert
Opportunity ball,46.603769,-35.104099,65602,2024-03-07,Wetland
Draw this,-56.211897,-155.610668,5361,2025-11-27,Freshwater
Easy major,-81.622225,-110.895325,57504,2019-05-16,Forest
Water history,49.598866,-20.411037,90323,2025-11-26,Desert
Charge run,55.479894,169.027535,86072,2018-06-19,Marine
Structure camera,-43.664224,71.263386,30965,2018-11-26,Freshwater
He left,-37.087972,132.12022,9996,2019-04-13,Freshwater
Day attention,81.038947,-76.487419,19239,2020-07-31,Urban
Half seek,67.713761,-34.416669,23592,2025-05-30,Wetland
Employee gas,42.027193,-82.85911,32671,2019-05-18,Urban
Fear thing,9.018328,47.7361,83093,2021-05-24,Freshwater
Become investment,23.273952,111.856392,54858,2017-06-04,Grassland
Whose laugh,47.452512,-103.139899,41120,2020-10-26,Desert
Myself life,-42.425267,92.158297,4292,2022-04-27,Desert
Result body,22.660326,134.008707,56100,2018-01-11,Tundra
Successful born,61.03995,72.781325,19781,2019-02-13,Freshwater
Fly least,-23.006747,115.138941,70695,2021-10-07,Marine
Read hard,42.485873,-1.447101,80596,2017-03-29,Grassland
