species,latitude,longitude,population,date,habitat
Foreign education,68.811706,-9.51073,51921,2024-05-06,Marine
Material with,-6.840021,9.979326,60204,2025-04-27,Marine
Themselves mission,-77.523174,-115.209317,18682,2026-04-13,Grassland
Bank heavy,-83.977719,-151.447768,5039,2022-03-13,Freshwater
Officer spend,-70.937203,-121.12751,17481,2022-09-11,Freshwater
Strong deep,-36.86524,54.339765,96345,2025-06-15,Grassland
Your her,-9.854458,-113.636943,94511,2024-05-10,Tundra
Moment sport,74.471986,-32.528819,16318,2023-06-23,Wetland
Answer us,-5.995237,122.619681,11467,2023-02-15,Tundra
Practice often,75.584553,102.224206,66506,2017-02-03,Freshwater
Thousand up,86.191419,114.444952,44449,2020-11-16,Forest
Ground anything,81.746014,-69.750289,18527,2025-01-04,Urban
Hit audience,76.185269,-31.467736,87524,2026-05-31,Freshwater
Knowledge hold,-17.595836,-4.871882,55027,2021-12-12,Forest
Analysis animal,-86.190101,-122.866291,73228,2025-11-13,Desert
Because stop,65.502467,-82.430997,30046,2017-04-20,Marine
Yourself thus,84.071286,-26.080387,79969,2026-05-22,Marine
Control town,82.76047,11.439927,81138,2018-04-19,Forest
Civil skill,-40.678643,121.775472,56742,2021-10-27,Wetland
Few election,85.590366,42.822401,25719,2026-01-31,Grassland
Myself avoid,-83.540199,69.061314,85051,2024-05-14,Urban
Worry and,-50.69454,90.208146,90197,2025-08-20,Grassland
Rather sign,-45.285978,-123.149655,75691,2023-03-20,Marine
Environment Democrat,-62.703392,-84.35118,30713,2021-03-05,Desert
Standard western,83.342613,-17.185144,70653,2019-01-28,Marine
Reason send,-34.338739,52.582487,44587,2025-05-28,Desert
Congress expect,-31.168865,-148.022609,23219,2017-08-30,Forest
Force news,-32.768966,91.790638,72018,2017-03-11,Tundra
Protect meeting,73.528652,19.859622,57162,2024-05-16,Forest
Condition image,59.325103,83.952511,2415,2017-12-12,Tundra
Home air,40.352409,-0.26472,12762,2019-08-28,Wetland
Against pattern,39.637777,166.679689,32706,2019-04-23,Marine
Traditional sell,1.251462,-75.003368,6916,2026-03-23,Grassland
Born camera,-3.287759,-132.986054,30910,2024-02-19,Grassland
Away lead,-54.37557,175.470288,17627,2020-02-16,Freshwater
Agree owner,-87.779065,-53.778846,92501,2024-08-14,Freshwater
Pattern involve,-30.195714,176.797695,64645,2018-07-14,Desert
Himself bring,86.122289,51.415521,62242,2017-07-15,Forest
Because through,-62.151414,-74.338522,98475,2019-05-27,Wetland
Side religious,-25.620013,-35.554616,2080,2022-10-04,Forest
Wall official,51.253516,53.954823,21297,2025-01-21,Marine
Fact long,-11.69537,17.024657,63575,2023-06-23,Urban
Skin media,47.606982,52.831281,70866,2025-12-23,Freshwater
Themselves wind,-69.794112,46.905374,53118,2017-07-05,Urban
Future bed,-19.541967,9.951869,25282,2018-03-25,Grassland
Market forget,-18.82856,101.874358,15490,2020-11-03,Urban
Word play,2.573523,172.260651,46012,2020-02-16,Marine
Or customer,28.678371,98.28575,97363,2022-09-24,Desert
Old first,89.488187,72.798217,46644,2020-10-20,Marine
Million doctor,-50.156331,-61.722114,33205,2017-01-29,Freshwater
Compare condition,68.176824,-61.972372,21987,2021-08-18,Desert
Beautiful woman,-15.985511,-142.183409,71928,2022-12-07,Freshwater
Radio key,-16.492625,-64.333288,86077,2022-07-18,Desert
Color determine,-50.244492,116.566081,1327,2023-09-22,Forest
Southern his,-73.988636,-85.859589,90935,2025-08-23,Desert
Fund candidate,-21.755366,157.503397,96917,2024-05-15,Desert
Almost dark,-56.081177,-174.706831,57735,2021-06-23,Urban
Can your,8.400648,-18.911873,34380,2025-02-01,Wetland
Painting better,4.917853,118.720553,36446,2017-09-06,Urban
Quality item,77.126868,-73.847285,62209,2019-05-08,Marine
Spring huge,27.205835,111.692847,18092,2019-03-28,Wetland
Analysis outside,-12.892529,-22.656132,23272,2018-03-27,Wetland
Could thank,8.784568,-71.150601,3334,2019-07-28,Freshwater
Quality city,55.809576,51.417852,73935,2023-05-17,Forest
Continue play,28.810143,-128.040272,38082,2018-11-28,Tundra
Piece music,68.526836,-92.642897,25926,2021-05-18,Forest
Scene institution,-34.120521,-86.704307,39930,2025-05-27,Freshwater
Matter pay,72.928654,-52.271701,37180,2020-09-06,Forest
Save good,74.254092,-25.548569,9545,2025-08-02,Forest
Husband effort,-37.114063,-122.327451,22075,2018-12-21,Forest
Teach line,46.656922,-126.908185,88483,2020-01-27,Marine
Cover executive,14.154461,46.791492,80966,2021-07-14,Freshwater
I leg,34.980922,88.075968,97380,2017-11-03,Tundra
Explain class,-38.899536,-9.197707,41685,2023-06-22,Freshwater
Rich serious,-21.229669,15.83527,74089,2021-10-11,Urban
Against paper,75.694429,-143.735068,67390,2016-10-17,Desert
Suddenly campaign,59.602424,102.783318,62646,2022-09-10,Tundra
Off add,-81.249185,147.189642,45451,2025-05-07,Urban
National sell,-20.747935,-144.440574,87698,2021-06-02,Forest
Parent become,88.83013,-100.364282,14890,2016-09-05,Urban
Several place,87.345737,-125.012976,43194,2023-02-11,Tundra
Others information,19.21105,66.87221,34974,2023-04-19,Forest
Reason another,37.198397,-149.740029,89215,2017-12-14,Freshwater
Man personal,87.499745,-106.663625,89995,2019-10-21,Forest
Among hair,35.267048,58.997286,29101,2025-05-13,Wetland
Guy indicate,-6.675542,-61.458462,80118,2018-04-13,Freshwater
Into wear,25.455825,-94.809383,18408,2025-04-05,Forest
Source kind,9.222082,161.975367,28328,2023-03-15,Forest
Over fish,16.955312,163.701396,68461,2021-09-28,Urban
Material ask,27.904428,-118.855712,28380,2026-01-08,Marine
Manage finish,-60.735224,154.943154,24665,2023-05-19,Grassland
Enter event,-82.235089,-50.306404,58672,2023-02-17,Tundra
Expect manager,63.703637,4.242322,77830,2021-02-23,Freshwater
Class clearly,13.446852,54.402734,96323,2018-07-28,Wetland
Pattern maintain,-61.262883,48.575589,49133,2021-11-16,Urban
Certain situation,78.062647,1.332125,44999,2017-03-19,Wetland
Help many,1.281313,-4.169455,73952,2021-11-05,Desert
Baby only,-6.873329,21.13058,99129,2020-03-21,Marine
Section worker,-7.09479,-35.304492,74077,2022-10-15,Marine
Late large,68.173103,-31.967488,62014,2018-08-22,Wetland
Animal heavy,-30.000487,93.347636,31345,2024-01-07,Tundra
Five great,79.801015,-55.941994,6507,2021-12-10,Grassland
Long save,-18.600512,-60.230167,19711,2019-08-17,Marine
Fire need,-66.534827,88.816647,18492,2023-11-07,Desert
Find I,2.913166,35.4848,67321,2020-12-20,Tundra
Only billion,7.901597,31.986943,15570,2022-09-01,Wetland
Catch together,0.502304,137.992905,29311,2021-04-30,Desert
Religious various,86.240252,50.820895,14439,2018-07-20,Forest
War realize,-11.306888,-137.244687,33146,2024-12-15,Desert
Boy specific,39.216004,-7.282685,43442,2025-01-10,Freshwater
Leader city,-51.168111,-83.558547,56299,2019-10-12,Forest
Country citizen,59.059226,-19.711318,51842,2023-07-19,Grassland
Focus unit,11.685198,-8.643679,54399,2025-03-16,Urban
Yourself woman,88.230979,-71.613552,65264,2021-02-05,Urban
Candidate third,43.472048,165.089609,59051,2017-05-26,Tundra
Unit move,-78.078239,-168.697784,31420,2020-04-20,Tundra
Year purpose,-50.162874,-36.214954,75863,2024-01-03,Tundra
Real after,89.785191,27.932706,40664,2017-11-17,Freshwater
Pick current,-35.928152,-164.58733,92274,2026-06-17,Desert
Where suffer,44.990232,-14.389223,88756,2021-12-22,Wetland
Trouble produce,36.769166,-18.057546,41247,2025-11-09,Marine
Maintain population,-21.537135,-148.122639,68767,2020-03-23,Desert
Source report,-29.365793,-42.344982,65995,2022-10-11,Freshwater
Camera store,39.537372,-122.088911,62081,2025-09-18,Wetland
Low hope,-66.650854,66.32598,83330,2018-07-19,Tundra
Represent future,-20.990888,-117.737398,42929,2022-12-15,Tundra
Dinner responsibility,29.149235,73.398696,7353,2022-12-07,Desert
Rest side,-31.193553,41.561888,59715,2022-01-28,Marine
Skill method,-81.273836,19.37814,95329,2018-01-18,Wetland
Major stop,7.795441,29.628215,10249,2025-06-06,Forest
Possible cultural,20.444567,-20.457453,48624,2024-12-20,Desert
Manager stuff,-31.70603,-104.129428,83083,2019-04-07,Grassland
Activity team,-81.955056,-39.644393,51535,2018-05-13,Urban
From those,76.835108,33.678756,98841,2022-01-29,Wetland
Away heart,14.488496,6.325245,33370,2019-02-22,Desert
Military lead,76.27326,92.004926,15199,2024-03-05,Desert
Pm how,41.869375,39.260044,20858,2025-11-12,Wetland
Simply role,-19.746837,117.286977,78999,2020-03-30,Grassland
Less technology,37.033325,117.170902,29578,2019-06-11,Grassland
Here money,-57.113998,106.057818,13217,2023-04-11,Marine
Middle cultural,-5.690235,-58.550827,68564,2016-08-06,Tundra
Finish after,45.855968,120.734765,2201,2017-08-23,Marine
Five would,-72.531984,13.332244,96493,2019-08-05,Freshwater
Wear close,51.966736,-53.141581,66367,2022-04-14,Urban
As full,69.170168,-102.556906,3166,2018-04-26,Desert
Suddenly beautiful,-61.423093,-72.191186,89017,2018-10-02,Freshwater
Staff small,86.466707,144.919151,33965,2018-11-27,Urban
Step carry,-43.417348,113.294828,24496,2023-11-28,Freshwater
Between suffer,71.723138,-28.405444,8943,2025-12-26,Urban
Cut but,84.756628,-9.418454,97303,2023-05-06,Marine
By summer,-3.108848,-60.875171,54180,2024-09-02,Grassland
Industry use,-74.853144,-87.373358,71834,2016-10-31,Tundra
Health everything,25.477287,-45.143302,58831,2017-08-13,Tundra
Travel each,77.028685,22.067198,38300,2017-12-08,Marine
Ground our,3.36711,-109.788615,35545,2021-02-15,Desert
Boy various,32.564138,-154.766926,16252,2025-09-26,Tundra
Hospital when,68.54235,-145.866503,19815,2025-12-26,Forest
Example memory,12.176172,-67.13703,79753,2022-10-12,Wetland
American nice,-35.902594,-13.764192,20985,2024-05-21,Urban
Will week,35.385447,177.453313,90192,2019-08-16,Freshwater
From politics,79.228977,26.147117,75687,2019-07-13,Grassland
Address itself,-55.517689,-166.800399,89414,2022-10-14,Desert
His fine,44.955091,95.024311,73270,2023-01-01,Forest
Travel cut,-2.475414,81.908681,96135,2020-11-28,Desert
Strong man,26.129186,30.635092,12513,2023-06-06,Grassland
Write player,4.030345,-94.237837,29230,2019-07-14,Urban
How could,-76.419345,-33.529036,6920,2018-04-13,Marine
Upon program,27.659088,-48.590107,46464,2025-08-10,Freshwater
Pm expert,78.233233,113.408121,13422,2019-08-24,Wetland
Son executive,-88.722667,-1.331474,54360,2019-03-09,Desert
Program any,83.128092,153.591949,51839,2021-09-16,Freshwater
Loss TV,7.168479,114.4355,979,2023-08-04,Grassland
Against happy,-9.94433,174.093854,91345,2019-07-05,Grassland
Return study,89.135265,171.654149,39818,2024-06-04,Desert
Team environment,57.650732,141.273576,14237,2025-03-09,Urban
Hot statement,1.968896,-134.534738,94794,2018-05-28,Grassland
Anyone table,-35.74177,-13.154453,87967,2017-05-04,Forest
Painting lay,15.119141,148.338793,29795,2017-06-10,Marine
Sister miss,44.037317,-127.73499,46913,2021-10-28,Tundra
Line everything,-89.210992,142.835161,39472,2022-03-25,Freshwater
Style medical,-75.302077,-179.926395,47003,2022-10-15,Urban
Sister positive,-38.308778,-99.158936,92766,2024-04-10,Urban
Section security,2.505775,-23.687942,68849,2021-03-21,Wetland
Treatment change,-73.29447,76.26538,660,2018-12-25,Urban
But above,-35.958703,-159.060876,75356,2023-12-20,Freshwater
Matter first,72.119585,-7.35321,7921,2017-04-28,Tundra
Seat already,87.309718,0.179603,63877,2019-07-02,Desert
Wish entire,-29.465985,153.19669,19804,2020-05-28,Tundra
Raise again,21.150353,126.738017,15565,2017-04-30,Forest
Production Congress,55.11671,-24.472607,5560,2021-12-03,Wetland
Foreign official,28.77577,173.746232,39533,2019-04-10,Tundra
Cover now,86.891526,-83.23068,3988,2022-09-21,Grassland
Mind style,79.604985,11.790109,43164,2020-07-07,Tundra
Concern next,55.085114,58.717204,18138,2021-01-08,Tundra
Not road,-42.361142,-163.254225,63133,2016-12-13,Wetland
Shake present,46.71606,-124.316912,92511,2016-12-12,Freshwater
People team,17.522432,177.708996,61644,2021-06-15,Forest
Expect contain,-36.15946,62.408049,86900,2021-02-21,Marine
Culture old,45.005585,67.637539,82705,2017-08-22,Forest
Or everything,-12.514809,43.022652,90183,2023-12-18,Freshwater
Mother practice,-5.508854,46.759134,55095,2025-05-17,Freshwater
Guy pull,-23.033005,-167.312318,39882,2026-07-12,Freshwater
Future bag,13.284081,9.852056,98676,2018-10-23,Urban
Always issue,-69.10297,103.871321,42171,2024-08-01,Marine
Should rest,9.806722,141.577785,38374,2019-12-17,Marine
Everybody at,-10.79684,154.036554,32365,2020-11-28,Freshwater
Event adult,-13.316918,-36.535152,34962,2020-11-08,Desert
Only field,11.807996,-53.542919,77541,2019-08-16,Forest
Matter religious,25.356451,-161.800916,74069,2025-01-03,Wetland
Yet social,-34.590035,-106.152425,77463,2018-09-23,Freshwater
Property realize,-58.159764,41.812755,58963,2025-08-08,Grassland
Majority effort,68.81007,-150.864024,88846,2025-01-19,Grassland
Everyone stop,47.689274,-29.018233,37943,2021-06-12,Tundra
Nice building,-69.324848,-52.521902,75217,2024-09-03,Desert
Enjoy for,-51.07127,18.040552,61393,2022-05-03,Urban
Story structure,75.495725,95.343786,99437,2025-05-27,Desert
Here trade,-14.947703,-158.010883,18055,2026-01-17,Freshwater
School believe,-31.643079,125.702613,16070,2017-08-09,Tundra
Try from,-13.896154,59.511274,37586,2019-02-11,Tundra
Evidence debate,36.908787,17.093151,8266,2019-08-17,Desert
Wind thing,-59.616256,-158.29717,97127,2021-10-24,Wetland
Produce position,-15.0775,-108.696526,12824,2017-02-16,Forest
Realize traditional,-10.892709,-53.3619,39136,2023-10-19,Wetland
Keep loss,-61.040066,57.417374,83022,2026-07-17,Forest
Action indicate,-9.706468,-98.528113,46690,2021-08-10,Freshwater
Sister Mrs,-14.782775,-57.741189,30614,2017-09-23,Freshwater
Who those,77.621957,-86.841709,49029,2026-03-04,Marine
Capital way,-43.238917,-25.466096,81541,2022-12-22,Desert
Moment marriage,-46.352243,129.893565,35648,2022-12-06,Marine
To reveal,47.36142,-50.018168,56777,2018-03-27,Freshwater
Explain measure,58.063957,32.874206,33501,2020-03-19,Forest
Worker behind,39.476138,-39.712475,44048,2021-12-26,Freshwater
Both least,69.386484,-160.068902,72770,2023-04-29,Desert
College trip,24.877089,-31.259335,39147,2023-08-22,Freshwater
Occur everybody,16.476142,137.676217,22981,2020-05-22,Tundra
Subject nature,-2.211076,7.326533,2924,2025-09-03,Wetland
Create recent,61.552171,5.594745,91079,2022-05-15,Tundra
Financial national,-5.44708,-102.480805,93469,2017-02-09,Marine
Door because,-60.957348,117.547934,8056,2019-07-22,Marine
Make discuss,-2.776883,155.845716,27988,2020-09-15,Freshwater
Although everyone,-43.678054,-67.209525,70846,2022-03-21,Grassland
Cold interesting,15.204453,93.675103,5229,2019-11-22,Marine
Sure every,-38.198562,9.950755,53808,2018-01-10,Tundra
Pull discussion,69.047575,7.224746,69377,2025-06-14,Urban
Choice who,-64.85568,-86.288634,93939,2024-06-03,Wetland
Few room,-5.911624,-38.388176,42343,2018-11-25,Tundra
Scene run,-19.484433,135.457856,61854,2024-12-27,Desert
Miss individual,69.665043,-102.925426,66392,2024-08-18,Desert
Growth sound,6.779028,78.783914,72579,2022-08-26,Desert
