species,latitude,longitude,population,date,habitat
Training believe,-8.853451,10.330191,24554,2024-12-18,Freshwater
Good factor,42.370416,-80.350634,24108,2020-04-03,Forest
Baby environment,19.218609,70.715086,18108,2020-02-28,Marine
Mission successful,37.143939,149.381929,72537,2022-05-09,Forest
Leader this,-41.589817,172.419271,17761,2023-11-07,Freshwater
Before public,51.480503,-177.270508,93769,2020-08-21,Tundra
Wish put,-20.963806,115.389904,78561,2025-08-20,Wetland
Believe work,-65.28856,9.668171,10125,2026-03-04,Marine
Trouble left,43.609003,-148.439837,10314,2024-05-29,Grassland
Leave unit,40.309772,-31.830806,81177,2019-11-01,Desert
Cover phone,47.231632,-139.987166,77340,2025-06-29,Freshwater
Over success,-4.866695,113.65135,87134,2020-07-04,Marine
Ask smile,-65.980226,-140.014227,98945,2024-08-25,Marine
Work the,21.865694,66.185201,81009,2018-05-14,Grassland
Fill major,-72.070578,-47.343672,76898,2024-07-06,Freshwater
Often indeed,1.159261,-77.022467,54237,2019-06-06,Desert
Color address,17.266464,-65.525176,11973,2024-12-10,Urban
Difficult son,33.415143,88.824721,63225,2025-10-04,Desert
Find prove,-54.891257,-89.367942,30738,2022-03-07,Urban
Position price,52.749399,66.581595,11300,2021-03-28,Tundra
But support,-32.470121,-13.705022,12064,2021-01-06,Forest
Data decision,75.546588,123.154217,45532,2017-09-23,Desert
Customer director,-85.909049,-52.400542,17867,2021-06-11,Urban
You right,45.856115,-28.827241,38002,2024-06-29,Tundra
Federal once,-42.617387,-133.477448,42330,2018-02-10,Tundra
Agreement clearly,66.636985,104.192378,59263,2023-04-13,Tundra
Star person,28.278148,111.947152,65103,2025-05-21,Freshwater
Father recent,69.722501,29.956879,20324,2022-02-15,Desert
Product large,10.903447,175.138045,8522,2019-10-03,Tundra
Painting book,-13.536117,-81.974081,1650,2016-08-06,Tundra
Send the,60.213158,61.078802,23617,2019-08-23,Tundra
College certain,18.887037,-69.650718,1544,2026-07-18,Grassland
Pull cultural,49.639535,34.680803,10155,2020-04-24,Wetland
Cut behind,-35.820278,-46.06106,90660,2023-07-09,Forest
Interview question,-10.532734,-28.475566,74697,2024-08-22,Wetland
Party up,42.562976,164.451331,26777,2023-05-27,Freshwater
Article occur,63.774234,-10.5611,71067,2017-02-23,Marine
Sister people,66.23317,-153.4904,66641,2025-07-22,Urban
Event push,-1.340361,-13.87044,54240,2021-11-30,Desert
Growth find,-49.832934,155.629521,32602,2023-11-10,Urban
Art how,16.017478,-99.598944,37213,2025-08-29,Marine
Story notice,-46.440406,-179.316255,44070,2021-04-11,Urban
Really money,-17.362614,173.796697,12277,2019-08-10,Forest
High everyone,-51.050944,-8.704731,80856,2020-07-01,Forest
Student though,-8.113758,84.947419,16986,2022-09-30,Wetland
Hard paper,-53.500034,-120.486153,22665,2019-06-18,Forest
Establish certainly,-71.911984,-86.690876,64827,2017-10-23,Urban
Onto wrong,39.673658,34.263615,87026,2026-06-29,Tundra
Walk establish,22.81632,-90.234687,74874,2025-02-14,Wetland
Station story,11.918178,92.649049,61618,2021-11-19,Wetland
Together be,71.914948,28.249359,65609,2026-05-17,Marine
Spring until,60.845285,96.7006,540,2023-06-17,Desert
Wear during,22.628299,54.198845,96885,2019-10-09,Desert
Leader green,48.726061,107.912377,14747,2020-11-06,Marine
Class somebody,-37.718662,-115.789205,11581,2023-10-10,Grassland
Phone worry,-4.056161,95.772115,69940,2017-09-25,Wetland
Police recognize,-73.759459,97.388846,39546,2016-08-15,Grassland
Sell get,-80.263455,18.055295,63538,2019-01-26,Desert
Security though,44.850009,-80.510514,54716,2018-08-25,Forest
Style eight,71.693546,93.552469,34941,2016-08-15,Urban
Sing participant,-30.531785,156.743071,52324,2017-01-14,Grassland
Drug under,-80.945792,-164.568523,10344,2018-01-20,Wetland
Partner former,-30.282018,63.934582,75056,2025-06-14,Grassland
Activity cut,-79.108146,17.423624,31832,2021-02-13,Forest
Skin station,-29.597021,131.878497,77263,2021-01-19,Urban
Thousand on,42.603628,112.205225,81986,2022-04-01,Marine
Side kind,81.516964,-75.331359,84076,2021-03-18,Tundra
Section research,-13.26179,-69.500929,4590,2017-07-19,Wetland
May interview,-54.701055,157.96228,61662,2019-08-08,Tundra
Some high,15.914727,143.651669,94203,2025-03-01,Desert
To season,43.963427,139.90679,37401,2017-10-11,Freshwater
Increase significant,-43.805052,91.312267,36836,2020-01-17,Wetland
War pretty,76.928337,-12.083607,54199,2018-03-07,Grassland
Around policy,4.143624,-30.822032,69541,2020-07-04,Wetland
Think TV,38.672884,156.150197,92941,2023-10-02,Tundra
Citizen government,11.514842,51.295318,45098,2025-03-09,Grassland
National six,-81.683389,-57.199706,45488,2017-08-24,Desert
Staff economy,-14.121385,128.421552,53104,2017-02-27,Marine
Single job,-39.353352,22.867939,26431,2020-05-07,Grassland
Upon drive,39.116556,-74.851831,7377,2018-05-04,Freshwater
Letter after,1.883969,-26.250798,89500,2024-09-04,Freshwater
Sometimes nor,-11.013533,-12.505759,59821,2020-10-12,Freshwater
Push eye,-11.582863,32.554081,58173,2026-02-25,Freshwater
Paper hope,58.861604,176.471065,62173,2018-05-14,Marine
Wall during,83.857214,89.943079,20917,2025-06-14,Grassland
Suffer admit,57.879573,-111.099067,54598,2023-02-18,Desert
Million yard,69.053343,30.133211,10731,2026-04-18,Desert
Trip rather,61.518065,159.181796,33335,2026-03-14,Grassland
Will majority,53.687758,-159.565243,80246,2019-12-14,Wetland
Despite reflect,53.887724,72.885685,33082,2022-09-05,Wetland
Top seem,25.738329,0.3753,42943,2016-07-23,Urban
Class institution,84.616811,95.969058,13834,2017-10-24,Freshwater
Unit value,8.422822,-151.049496,94037,2020-11-21,Forest
Situation bit,-82.929665,-12.544122,42516,2017-07-28,Desert
Authority my,60.417315,28.863403,3154,2019-06-08,Wetland
Agree stage,70.73982,-113.786555,72599,2020-10-11,Marine
Star Mrs,78.304697,62.307053,74280,2019-12-02,Desert
Likely mission,37.699229,-84.654554,46142,2018-10-25,Marine
Here option,-48.63235,-125.11395,76702,2022-07-06,Wetland
Fast somebody,66.787594,-152.812415,79846,2022-12-20,Marine
None have,32.620052,-125.868749,54871,2025-10-19,Desert
Recognize usually,85.732482,30.466182,99164,2020-10-12,Freshwater
Cell green,-40.919165,-30.946442,37767,2021-02-20,Tundra
Represent get,31.453822,-109.902772,18538,2022-12-11,Urban
Least since,40.244536,27.095872,95297,2022-02-24,Forest
Recent past,6.614509,84.143444,21317,2024-08-27,Urban
Wait present,-43.016299,121.321694,86899,2016-10-12,Marine
Up book,-81.913067,92.834946,14407,2025-07-17,Grassland
Reach night,46.920242,-82.285505,80792,2026-06-21,Wetland
Huge rate,-25.37353,44.097979,4312,2022-07-10,Forest
College future,-87.407077,84.43863,97247,2018-07-07,Desert
Money staff,81.679661,112.284506,69946,2022-10-22,Desert
Either major,35.924914,-31.097098,7647,2017-08-17,Grassland
Never others,42.004561,-81.3386,14433,2020-07-23,Wetland
Free teach,-14.815467,-110.213987,60336,2024-04-21,Grassland
Include popular,14.100086,-125.870135,24470,2019-02-06,Tundra
Piece name,18.992673,50.112481,49494,2026-02-16,Urban
Leader health,-14.125763,-114.487362,57060,2020-07-31,Forest
Evening begin,-15.808472,-108.118247,267,2017-06-22,Grassland
Partner number,-70.451795,-15.956248,30176,2018-11-15,Wetland
Then seem,-40.033871,-57.626535,37126,2018-06-27,Tundra
Single chair,-39.607603,83.447412,17350,2019-11-20,Forest
Entire clear,-8.878618,-71.75988,4525,2022-12-16,Urban
Performance rich,86.967381,-60.466736,72391,2016-12-17,Forest
Card loss,-83.891272,-156.423018,25933,2020-05-30,Desert
Respond laugh,-68.198109,129.309723,56703,2022-09-30,Urban
Be major,18.225511,-75.047669,53837,2017-08-14,Wetland
Training day,63.195459,151.890098,15615,2022-12-15,Marine
Only bank,-13.843373,-124.900383,41033,2022-09-13,Forest
Far measure,30.434697,-55.67411,94355,2018-08-17,Freshwater
Suddenly world,57.383974,102.624349,34588,2026-05-16,Desert
Character town,-67.607086,-168.5524,68336,2021-04-18,Freshwater
Pm statement,-84.858538,-141.981086,30427,2022-09-07,Wetland
Design piece,64.427601,-110.208247,87695,2018-11-23,Tundra
Yes education,-44.010498,93.106337,72229,2025-07-02,Grassland
Scene staff,62.363115,101.52722,39277,2016-07-20,Wetland
Offer pick,-71.462122,53.835768,4386,2021-05-18,Urban
Threat significant,37.560548,96.248715,99029,2023-06-25,Urban
Film discover,-40.800456,-100.985211,19757,2017-08-14,Marine
Land peace,-8.892874,-29.124433,29204,2021-04-07,Grassland
Life would,0.569995,-14.881627,65780,2023-01-30,Tundra
Three outside,68.911181,-80.417554,24934,2025-07-27,Forest
Amount eight,25.457,-65.977507,63901,2017-11-21,Grassland
Test very,-88.784692,157.623173,60396,2019-11-23,Grassland
Table book,24.082849,-131.341102,25951,2025-06-21,Freshwater
Respond too,-0.955001,-122.384633,59862,2019-06-16,Freshwater
My their,-23.088868,127.859426,46722,2017-07-18,Forest
Increase wall,72.379728,-169.35924,8423,2025-01-02,Tundra
Response ask,42.125399,-39.018256,77954,2023-11-22,Wetland
Executive interesting,30.391515,128.520127,49271,2022-04-06,Tundra
Step want,-3.593144,-48.593836,78579,2022-01-12,Wetland
Phone begin,85.829595,90.195526,42552,2022-08-16,Tundra
Form box,-10.088343,-25.031132,65611,2025-05-17,Forest
Above maybe,-61.403046,-92.044763,67221,2025-03-16,Marine
Exist actually,87.538758,-127.869328,21509,2024-12-09,Forest
Bring difference,32.416029,118.229084,78615,2025-01-09,Desert
Its per,27.888412,124.960133,21780,2026-01-28,Wetland
Style whose,0.38376,-100.399681,76716,2020-04-02,Wetland
Amount decide,39.824511,-101.42222,18552,2023-06-27,Desert
Matter teacher,28.36949,-57.674837,95606,2022-09-23,Tundra
Attention perform,2.475606,177.224952,6760,2018-06-18,Grassland
Sit year,79.195118,2.916538,50871,2022-02-15,Freshwater
Senior sit,59.265721,-77.188463,64705,2019-04-17,Freshwater
Hard most,-31.84228,-169.293916,53617,2021-03-28,Urban
Rather three,34.755994,-143.195595,53964,2017-02-28,Wetland
Budget day,25.8275,-54.079318,95853,2020-04-27,Freshwater
Down ok,-47.350805,-87.819221,23237,2024-01-23,Marine
Later space,36.33416,10.437899,51440,2025-04-11,Tundra
Think fire,-54.185173,-164.524719,53124,2020-07-29,Desert
Language rest,88.333918,62.907387,14008,2017-01-24,Freshwater
Society investment,13.758561,-67.734894,9831,2022-07-12,Desert
Computer artist,-12.772607,19.135522,76436,2023-01-21,Wetland
Blood significant,41.194878,-127.771607,73153,2017-10-22,Marine
Pass each,-28.053899,136.116532,42385,2024-10-12,Wetland
First determine,76.643522,99.807674,36849,2025-02-04,Forest
Around impact,8.483128,162.749057,75617,2025-01-04,Grassland
Trip serve,-53.858931,-2.600173,88432,2024-05-15,Marine
Along figure,64.740204,-22.175298,57592,2017-11-05,Tundra
Left provide,-44.13779,68.139601,9803,2020-09-04,Urban
Remain blood,-21.608509,-163.632118,28392,2020-03-16,Tundra
Safe land,46.895994,-64.066722,40517,2016-09-21,Urban
Sometimes apply,-89.566894,-56.175108,40577,2024-10-07,Wetland
First scientist,-60.47878,-70.829663,92856,2025-05-08,Freshwater
Explain happy,-30.429398,-163.147929,23993,2019-09-13,Forest
Direction short,12.499844,128.924903,29092,2018-03-18,Desert
Stuff resource,-0.945203,-45.511774,34303,2025-01-11,Desert
Might whole,82.261153,-41.118806,25503,2018-06-20,Tundra
Last check,-32.142918,-92.383891,21953,2024-11-12,Freshwater
Recently thing,78.535852,61.216034,94707,2025-10-06,Desert
So book,-82.729798,-124.376941,534,2021-11-24,Freshwater
Also development,73.504018,86.524768,24502,2022-01-30,Desert
Early nearly,59.853093,152.199877,60266,2016-12-06,Desert
Entire decide,-21.520136,-139.205576,29812,2020-10-11,Wetland
Deal far,8.958888,164.676907,13710,2017-07-16,Freshwater
Feeling star,1.501356,170.483036,91882,2018-01-15,Forest
Since guess,-89.289892,-147.180768,86103,2017-10-01,Forest
Result audience,-40.926228,80.246377,91618,2022-10-12,Desert
Season decide,14.924517,130.663874,31927,2020-09-26,Urban
After admit,-24.453764,160.215828,16,2018-10-10,Forest
Dog note,-76.744605,-173.177378,37418,2021-08-13,Marine
See American,-64.394208,-103.333744,11968,2023-02-05,Urban
Agent huge,50.284613,-43.662018,58460,2020-07-21,Grassland
Edge audience,36.0717,-7.89141,85190,2016-09-15,Desert
Economy program,14.757472,8.540505,51308,2020-03-03,Urban
Boy raise,-80.681083,-19.513022,54773,2022-02-27,Grassland
Style go,-24.476821,-104.724201,5716,2022-05-18,Tundra
Lead director,-19.01417,-58.649197,53195,2020-11-13,Freshwater
Whether site,-76.05735,147.161706,48864,2025-07-21,Desert
Ability nearly,-8.387118,127.56542,99946,2023-07-14,Tundra
Learn factor,69.555755,28.192077,69326,2018-01-29,Freshwater
Center person,-31.839434,-133.302704,34624,2025-01-24,Tundra
Issue test,-24.262957,-107.717998,86332,2016-07-19,Urban
Off set,73.23913,0.109591,58534,2019-12-22,Forest
Personal southern,53.04637,49.333385,8679,2019-11-19,Freshwater
General of,39.160526,145.241462,9222,2024-04-28,Forest
Sure alone,-56.136431,-175.534718,27078,2022-03-20,Freshwater
Hundred have,47.955756,-172.07279,62182,2017-07-28,Tundra
Herself yes,-44.19389,-39.499913,66345,2019-08-24,Desert
Plant cultural,-31.860123,-159.518014,17265,2018-12-20,Marine
South tough,60.394224,116.357133,39445,2023-07-17,Tundra
Property adult,10.218117,97.095299,96392,2017-06-19,Grassland
Book professional,54.33209,-67.453837,383,2017-11-18,Freshwater
Assume number,4.718031,37.486306,10079,2025-07-08,Desert
Feel say,45.524168,-76.055644,27962,2024-02-17,Grassland
In once,-43.026282,-140.362057,3262,2023-04-14,Forest
Central draw,-9.920166,-132.088104,66441,2022-12-13,Marine
Meet girl,-44.900814,102.559907,232,2020-08-09,Marine
Determine card,-5.367196,-101.042187,88283,2016-08-21,Urban
Senior lead,-24.711123,-139.186702,75404,2020-06-20,Forest
Dog staff,-48.283135,-157.51008,37215,2022-08-14,Wetland
While visit,-44.113395,90.999802,669,2020-01-13,Grassland
Which another,1.69336,-51.495249,71417,2023-03-14,Marine
Middle defense,-68.56288,-164.30847,51517,2018-01-16,Grassland
Anyone why,-16.535585,-106.218136,15300,2019-05-18,Desert
Letter already,65.251164,-59.699432,29705,2024-04-24,Marine
Indicate late,-39.941889,42.822524,73349,2016-12-24,Forest
She tell,43.024533,-143.226836,70217,2024-02-13,Tundra
Sometimes big,-2.02251,-48.9127,21657,2022-02-09,Marine
Couple their,16.940946,176.171261,91807,2023-12-17,Urban
Morning deep,-69.357086,43.008624,65065,2022-08-31,Urban
Space and,-42.428857,173.033584,88915,2020-12-05,Desert
West unit,81.05689,173.60847,77134,2023-03-24,Wetland
Set stand,37.611396,23.104548,39035,2023-12-26,Grassland
Physical hand,-79.552642,176.287721,94216,2026-05-16,Grassland
Themselves imagine,0.142946,-117.997957,6979,2020-05-14,Marine
Major agent,3.78855,-144.948073,99851,2022-05-13,Desert
Scientist green,-15.323624,69.646258,62847,2019-02-15,Tundra
Budget building,-29.697392,158.504015,7825,2026-06-25,Desert
Laugh song,-67.626347,-139.79774,96063,2023-05-15,Freshwater
Life moment,-83.014334,90.605858,46056,2018-12-06,Desert
Blue fire,-70.4651,114.416256,9452,2025-11-19,Marine
Become good,88.020874,-83.144858,73115,2025-05-31,Forest
Over from,-21.172242,103.370254,16339,2016-10-03,Tundra
Even then,86.002159,-100.679412,79900,2024-08-14,Wetland
Too cut,-47.552041,-5.463632,83244,2025-04-11,Freshwater
Manage power,-20.974985,27.856835,66551,2026-01-10,Marine
Level work,-22.608103,-140.111693,82838,2021-01-20,Tundra
Begin carry,53.996554,-127.245776,19012,2018-09-30,Forest
Itself soldier,-64.712677,-48.79669,38557,2021-03-15,Grassland
Institution individual,27.873079,68.593999,41447,2021-03-05,Wetland
Industry spend,-79.846575,108.287897,11850,2023-12-03,Forest
Marriage throughout,-62.350635,101.63517,85635,2017-07-02,Tundra
Condition nature,-48.008903,-170.353487,81865,2021-04-05,Urban
None use,83.527744,89.277205,5790,2018-06-25,Forest
Happy remain,-25.060881,-71.842682,66164,2025-07-12,Tundra
Cause tax,-28.474952,-132.039985,75019,2024-08-30,Desert
Buy their,77.389704,102.803741,55526,2022-01-13,Tundra
Election go,39.547858,-78.967166,66130,2023-03-18,Wetland
Foreign better,68.806823,108.479592,11870,2025-12-03,Urban
Common test,29.224948,65.190999,5821,2022-01-12,Freshwater
South thank,-62.518479,-22.863432,43497,2018-12-14,Freshwater
Sort agreement,-23.26778,-155.584812,410,2024-08-31,Desert
Newspaper hotel,63.534021,25.520833,61466,2017-06-16,Desert
Name training,-20.039374,-68.357846,80040,2018-09-05,Grassland
Million protect,29.164327,-85.333996,50508,2018-02-07,Desert
Tree claim,-5.312255,-133.943928,65600,2021-04-20,Tundra
Speech first,89.302856,76.589894,10962,2020-07-17,Desert
Help production,-81.868556,19.689144,9305,2020-01-14,Wetland
Back star,-37.789821,-118.533262,8451,2020-03-25,Marine
Other quality,-56.638979,59.813376,52209,2021-06-26,Forest
Senior pass,19.679975,89.598651,97393,2023-03-15,Freshwater
On affect,2.349151,35.646147,16439,2023-04-22,Wetland
Wait quite,45.413634,-136.174421,88723,2021-05-21,Marine
Poor benefit,78.247655,-9.47385,51248,2019-03-09,Freshwater
Everybody activity,7.048819,-10.05766,76122,2023-12-29,Tundra
Their data,-74.019377,-131.754971,37161,2020-04-12,Desert
Someone quality,73.42237,74.483764,15392,2017-09-01,Desert
Do Democrat,76.766371,6.401637,46310,2024-07-10,Forest
Structure several,-78.424862,91.987243,20222,2017-03-10,Freshwater
Many million,79.754111,132.4873,27736,2023-12-08,Forest
Vote where,-32.74426,-137.277133,46236,2024-08-01,Tundra
People level,0.576486,164.601704,46957,2019-07-28,Desert
Movement discover,-32.346432,63.628647,21024,2017-11-27,Wetland
Sometimes factor,-69.947007,82.024092,68768,2025-12-25,Forest
Move peace,-2.841393,18.86368,77566,2025-10-05,Desert
Author alone,-67.995778,-178.516001,94551,2017-06-28,Urban
Free get,73.946081,165.171064,8109,2021-02-12,Wetland
Consider same,81.090582,-120.194319,42177,2020-12-12,Grassland
Risk full,28.439347,-123.420825,90030,2022-05-20,Freshwater
Your eat,-31.443778,-90.204495,87591,2016-12-04,Tundra
Specific sort,-6.078296,-17.356352,3054,2025-05-09,Grassland
Particular finally,64.295545,-96.804117,2099,2025-06-02,Forest
Mention no,-89.065485,178.066099,23721,2019-10-14,Urban
Sing ago,-26.435538,168.093279,87279,2021-01-05,Tundra
Pull race,-44.31745,-157.772788,23915,2020-12-13,Freshwater
Statement when,-51.802897,-3.285966,89091,2018-12-04,Forest
Focus large,6.483074,-176.390928,13445,2017-10-21,Freshwater
Carry option,88.251845,28.613513,50088,2024-05-02,Forest
Summer sea,4.257788,65.191114,68708,2025-03-09,Tundra
East these,-7.922774,152.9878,30316,2018-05-22,Forest
State personal,35.570137,72.701103,52138,2022-12-03,Grassland
Generation out,-62.463186,-30.426983,70638,2020-10-11,Freshwater
Take radio,-39.202291,-100.461968,63870,2023-01-29,Urban
Bit federal,20.572396,-1.72271,6135,2024-05-18,Freshwater
Run ready,13.558316,-51.596727,4263,2018-05-22,Marine
Best training,-19.50286,-170.216188,49654,2026-01-23,Freshwater
Evidence energy,-65.925806,-119.446156,43984,2022-06-02,Forest
Concern benefit,50.28199,-100.719538,30619,2016-11-25,Tundra
Important of,59.306054,156.843377,83156,2018-02-10,Freshwater
Trade fish,44.763407,45.180736,75092,2023-02-13,Desert
Main operation,76.478132,77.493392,20681,2026-04-18,Urban
Money do,11.923738,139.718036,3052,2019-12-30,Forest
Relationship maybe,10.157037,-136.531569,42139,2017-11-08,Wetland
Almost feel,53.992246,-39.305944,36106,2020-08-25,Tundra
Deep travel,58.84444,158.062934,29332,2026-05-21,Forest
Model account,-27.765944,82.634317,27102,2021-12-16,Marine
Certainly civil,-65.278626,-48.153812,63584,2018-10-11,Freshwater
Rich source,-78.847387,-107.044336,85051,2020-10-06,Marine
Away dinner,-1.460121,110.340347,30575,2023-12-26,Tundra
Rather possible,62.553461,76.445756,75849,2020-07-29,Marine
Single none,-18.662667,120.406289,17125,2018-04-26,Desert
Miss guy,-10.524231,117.652994,95384,2023-03-24,Forest
Pretty media,-7.690477,-172.534256,64484,2023-08-11,Forest
Class material,-39.6784,-15.408275,75888,2018-11-13,Freshwater
While first,73.074014,-169.423445,22520,2024-05-18,Forest
Professional authority,9.237038,-42.298469,34740,2023-02-05,Tundra
Our exactly,-1.762261,20.95351,18523,2021-04-06,Forest
As rather,-17.074119,170.214529,29421,2019-01-28,Grassland
Job president,82.243357,-76.162265,17746,2017-10-29,Desert
Account democratic,-61.468562,129.1796,40633,2016-11-27,Desert
Type late,-59.898869,-103.525122,37061,2025-06-19,Marine
Technology himself,33.283061,57.594132,23225,2018-05-09,Marine
Happen college,-24.058194,117.579911,77973,2021-10-30,Forest
Finally news,15.008883,7.485315,79658,2018-06-23,Grassland
Card lead,-27.207369,146.832263,17964,2022-10-05,Forest
Direction author,25.72097,-26.023973,23360,2017-06-24,Desert
Receive final,-80.688849,-150.867695,51933,2022-09-09,Freshwater
Network evidence,-4.274305,-21.206937,45811,2016-10-19,Freshwater
Unit your,-44.151428,152.228846,16080,2017-08-07,Tundra
Still former,14.392018,-176.835916,30292,2017-01-08,Grassland
Exist among,88.536806,68.987347,58605,2019-03-25,Freshwater
Own soldier,-62.563435,-12.186241,30920,2022-02-06,Forest
Nor serious,-56.310316,7.698642,63581,2020-08-03,Tundra
Form thousand,77.932602,-178.310457,82029,2022-02-25,Desert
Lay lot,-30.697235,-85.272019,13145,2017-04-12,Urban
Trial chair,-79.127106,-84.619978,54098,2024-09-13,Forest
Foot experience,48.172372,25.611686,39420,2022-05-08,Tundra
