species,latitude,longitude,population,date,habitat
Stuff evidence,-76.757929,-176.012584,94472,2023-06-24,Desert
Daughter perhaps,44.494386,8.398952,62007,2017-05-08,Grassland
Firm week,83.645016,95.522187,8391,2023-11-28,Urban
Left face,67.762737,174.855088,99987,2018-10-08,Wetland
Rule figure,66.853373,144.294305,98709,2017-11-19,Wetland
Fund she,71.845415,113.010931,88870,2021-11-17,Forest
Chair success,-57.376483,-47.386352,61348,2019-07-22,Grassland
Production call,29.241037,130.422882,4854,2023-03-10,Wetland
Product determine,23.505653,46.467502,29764,2026-07-17,Urban
Call weight,-87.855085,-33.76593,74087,2020-04-06,Forest
Tend house,63.589199,106.254027,37755,2024-08-17,Tundra
Republican its,12.353553,-55.723853,37707,2024-08-26,Freshwater
Table Democrat,11.25927,102.755271,91702,2018-08-25,Forest
Kitchen white,-76.133552,49.865907,38281,2020-04-28,Freshwater
Game dark,25.287784,-60.037007,10917,2025-02-01,Forest
No send,-71.959851,35.57062,31650,2022-09-18,Urban
Ask second,-12.705352,126.560593,92836,2021-12-27,Marine
Production computer,14.913563,-144.77195,66687,2022-07-14,Desert
Fast member,-61.91229,-22.908987,52682,2020-03-27,Urban
Source behavior,69.786111,-32.565318,74757,2022-05-05,Freshwater
Above teacher,-55.922913,-131.627839,86664,2020-10-18,Forest
Within where,82.138215,96.237226,80014,2026-07-18,Urban
Garden list,9.621183,111.933746,7573,2026-02-27,Marine
Foot race,89.138466,24.91797,76323,2018-02-02,Urban
Challenge their,-72.283309,-78.049009,34989,2018-05-05,Grassland
Around real,66.853395,-112.060598,9832,2017-08-20,Forest
Find poor,75.479199,-71.409051,44918,2023-05-03,Marine
Use day,-37.46263,45.880581,82606,2025-05-29,Freshwater
Prove house,84.720555,112.611701,2886,2024-04-26,Wetland
Soldier go,-36.402882,29.931102,68337,2019-10-21,Grassland
All democratic,-36.214247,-176.524474,94381,2018-09-27,Freshwater
Produce stage,21.686838,-166.950081,98479,2018-07-04,Grassland
My even,-56.716549,89.290547,54982,2023-12-23,Wetland
Serve culture,-33.716908,0.369037,74257,2020-06-10,Wetland
Among rich,-39.575156,-2.030981,90522,2022-04-12,Freshwater
Least yourself,0.962754,58.952299,26321,2019-09-06,Freshwater
Often little,-1.562074,9.809154,74522,2021-01-01,Tundra
Process scene,34.72331,-92.601205,79759,2024-10-01,Urban
Determine into,-10.217977,-115.366635,47798,2019-06-05,Grassland
Project what,30.609561,-77.327227,39888,2022-05-13,Marine
Place large,-84.738105,-175.094552,7990,2018-01-14,Grassland
News recently,25.631358,-133.471272,71804,2026-06-11,Freshwater
Thought lay,-36.466626,-23.414017,69535,2025-06-06,Tundra
