species,latitude,longitude,population,date,habitat
Under defense,57.493782,-153.831998,69724,2018-12-20,Marine
Base again,65.28337,89.44805,99970,2020-01-24,Desert
Many join,-11.604449,-41.958168,83241,2024-08-11,Tundra
Feeling black,-81.586523,-161.714081,81870,2019-06-13,Marine
Base speak,71.514888,-120.527498,39097,2023-07-22,Marine
Daughter relationship,85.00712,-66.051285,97336,2019-11-08,Desert
Authority quite,-45.762125,-103.208681,21519,2017-05-11,Marine
Still although,14.588182,164.444097,8840,2021-11-12,Forest
Congress big,-39.139825,-79.425216,55378,2018-09-19,Grassland
Increase catch,-65.707903,-49.495008,45214,2020-03-25,Marine
Many few,-72.654555,111.213263,85372,2018-09-18,Tundra
Listen hundred,67.830919,27.934134,82507,2021-08-01,Urban
Force tell,-9.014634,-0.425596,88546,2020-09-24,Forest
Herself event,-38.891158,-18.711671,28771,2024-04-23,Marine
Card employee,-13.329,136.505485,38978,2017-07-04,Desert
Structure of,-84.747754,-111.890567,26619,2025-06-22,Freshwater
Wish mother,-55.129786,-62.730571,75946,2017-03-28,Wetland
Answer write,-40.764272,32.622214,92828,2020-12-24,Freshwater
Drop everybody,-62.629723,-177.342372,20637,2024-10-21,Marine
Thousand conference,74.684864,-8.484488,49628,2021-10-26,Forest
Past along,-62.277379,-123.078349,51456,2020-02-20,Forest
Analysis reality,-1.056867,-156.816382,53339,2021-09-15,Grassland
Top hit,-45.288939,129.105182,92221,2025-10-12,Grassland
Cause occur,27.410128,-51.061234,43848,2017-12-26,Marine
Imagine where,88.724642,135.109421,24611,2017-03-01,Urban
Including business,64.514851,-133.482025,41470,2021-05-20,Grassland
Song event,87.594051,31.822346,67209,2023-02-04,Urban
Set scientist,73.728643,119.620793,7008,2016-10-28,Urban
Culture and,-23.820786,9.218539,81431,2020-06-06,Tundra
Market book,-61.418466,73.84273,5953,2018-12-06,Freshwater
Reflect young,18.965132,158.252238,42820,2017-07-30,Freshwater
Art as,-31.893632,-166.447515,24450,2023-10-17,Marine
Beautiful a,-61.845538,171.194014,3536,2023-10-07,Tundra
Financial century,71.052455,-154.368574,728,2024-06-15,Freshwater
Subject first,-46.601623,152.436616,61754,2022-06-26,Tundra
Democrat time,-19.806626,-137.061274,14351,2016-12-29,Wetland
Hot try,47.554983,-114.885806,71377,2020-05-22,Tundra
None success,73.793432,-118.060284,72587,2022-04-22,Grassland
Senior church,64.089811,125.173018,51052,2023-10-08,Grassland
Glass minute,17.590065,-121.556255,56998,2023-11-19,Marine
Social tree,59.695536,-89.866887,40110,2019-05-16,Grassland
Street strategy,-19.347484,-53.018701,75528,2018-03-09,Forest
Computer most,-33.902121,91.629229,53520,2020-04-26,Urban
Morning range,65.004204,-178.056464,4784,2018-05-25,Grassland
Age yourself,87.87976,175.97617,28834,2022-05-18,Marine
Race much,-35.107875,-38.379243,81928,2020-11-23,Wetland
Ready ask,-83.870127,-125.924282,66773,2026-06-29,Grassland
Strong store,35.672862,167.380657,66421,2017-08-27,Marine
Travel act,-54.404018,12.485651,75125,2018-11-12,Forest
Meet worry,36.837774,129.666435,50865,2021-07-28,Wetland
Especially party,30.40973,-36.411345,51579,2021-12-28,Forest
Ahead old,-75.578332,153.613857,64612,2023-08-14,Urban
Professional artist,-18.980181,124.783896,14192,2023-10-10,Urban
Feel avoid,23.885556,154.967058,60717,2022-10-14,Grassland
Compare population,50.051239,74.128138,64481,2019-10-22,Urban
Unit development,19.246842,54.466502,21848,2022-03-26,Wetland
Can skin,-62.397009,161.233089,35127,2017-05-16,Urban
Know fund,-68.794937,42.512288,49617,2022-08-24,Desert
Nothing develop,38.18595,-48.673822,22057,2020-07-12,Tundra
Care home,-61.62757,57.997046,79475,2020-03-04,Desert
Drive series,7.284751,144.404414,67851,2018-05-11,Marine
Author group,-7.925605,-16.129849,92293,2018-02-12,Grassland
Work evidence,67.723131,-47.187161,83277,2019-02-02,Forest
Expect cut,-86.414679,-166.626051,49071,2017-12-24,Freshwater
Want something,75.743283,152.950607,87197,2024-03-25,Desert
Management nor,-60.624487,-149.039471,4905,2019-12-31,Desert
Section long,74.656103,131.429804,53545,2018-03-24,Urban
Against daughter,57.07202,116.936239,38974,2020-11-11,Urban
Teacher also,30.592283,-73.415298,98200,2023-11-02,Freshwater
Thought those,-78.356415,114.578952,30497,2016-12-01,Freshwater
Congress degree,16.340012,16.178522,92797,2021-06-22,Tundra
Whose director,19.010435,85.348597,70468,2024-08-17,Urban
Middle hard,81.632522,152.945844,33544,2024-02-04,Urban
Security reason,30.444925,-0.480921,29577,2021-06-20,Forest
Weight six,-29.307167,0.863498,39610,2024-01-30,Marine
Risk three,-14.342336,-63.745059,69212,2021-06-29,Grassland
Out forget,31.26256,157.607674,95164,2017-04-01,Forest
Character civil,-58.854393,146.339045,10861,2021-04-26,Forest
Set same,-17.992722,81.821074,47972,2020-10-26,Marine
Despite enjoy,25.609973,-49.73558,81947,2025-07-16,Grassland
Administration wait,37.275239,-149.413081,2761,2023-06-13,Forest
Least part,52.410214,73.649626,42720,2021-02-04,Forest
Carry PM,80.312216,-135.624034,51486,2021-05-11,Desert
Must collection,7.267521,148.978946,37378,2024-01-21,Wetland
Give why,-76.621344,-29.935361,6196,2023-06-18,Marine
Career final,18.891372,134.38602,29010,2023-08-20,Tundra
She huge,45.508766,-37.280686,25544,2023-05-09,Forest
Office discuss,3.50111,150.02998,49001,2021-12-09,Forest
Last should,-88.690627,-99.905187,82930,2023-03-28,Forest
Prove food,68.202365,178.728127,69105,2023-09-08,Tundra
Resource lawyer,22.93485,84.826079,1221,2021-07-19,Urban
Appear trip,-60.851956,-9.440841,76957,2024-02-07,Tundra
Deep hair,45.111059,82.805769,4600,2019-11-05,Forest
Join else,-25.33234,163.605639,32939,2020-10-29,Grassland
Participant former,-9.305543,124.117507,7336,2024-11-06,Grassland
Talk simple,-4.85146,116.568583,85130,2018-12-30,Wetland
Interest up,40.787965,137.359513,38439,2019-12-12,Tundra
Entire car,82.322697,120.312819,9241,2016-12-19,Desert
Thank glass,-13.544665,89.281795,96765,2021-10-10,Urban
Likely answer,-23.750273,-109.577665,26571,2022-05-30,Urban
Outside bad,-53.117729,-12.839614,43196,2017-05-20,Grassland
Forget gas,33.324919,78.934727,58180,2018-01-13,Urban
National exist,77.151964,133.798743,15402,2020-01-18,Tundra
Democratic religious,-29.945848,84.059486,46249,2019-06-09,Tundra
Baby right,7.713638,-46.473407,13476,2024-08-21,Desert
Simple sometimes,62.445971,41.680604,85495,2024-03-19,Grassland
Bill bring,34.535791,64.485179,24299,2025-01-11,Desert
Successful simple,-83.434032,-140.158219,18920,2025-08-29,Urban
Right because,-87.658799,-83.276863,22911,2024-12-13,Grassland
Western present,64.936145,52.935436,52386,2024-11-13,Forest
Method fast,-46.997427,101.956391,25763,2024-03-20,Tundra
Minute energy,-86.039091,36.908132,25086,2017-02-10,Freshwater
Fund yeah,31.862423,39.059227,93218,2018-11-13,Forest
Goal claim,-71.720155,-126.977375,61176,2017-05-19,Forest
Rise activity,-17.031322,124.818668,91834,2021-04-24,Urban
Already half,4.905001,-127.529061,72237,2020-02-24,Forest
Trial explain,52.75161,92.363278,54488,2023-06-28,Desert
West eat,-32.506983,-163.66845,55340,2018-05-18,Wetland
Number will,-10.538941,53.841527,75344,2024-07-12,Freshwater
Professional prevent,10.851384,156.60392,15495,2024-03-05,Tundra
Begin military,-16.031189,-167.333259,88396,2023-03-02,Forest
Which happy,29.751133,-168.459361,52384,2025-05-18,Wetland
Director evidence,70.028309,163.231584,10430,2024-05-04,Tundra
Reflect prevent,-17.533374,46.59726,29422,2020-02-14,Grassland
Body born,-3.522707,78.747524,20497,2019-03-07,Urban
According represent,39.90596,-146.869881,1548,2023-01-08,Tundra
Least condition,55.477603,-92.029507,58531,2023-06-25,Forest
Partner each,59.012126,-174.612013,91944,2017-09-15,Tundra
Treat memory,-55.177775,-1.840369,23379,2024-06-19,Urban
Treatment herself,72.177051,-41.623541,74472,2016-09-21,Marine
Off choice,-12.793836,64.326054,18372,2024-05-06,Urban
Goal president,67.817276,31.019566,85603,2018-11-01,Freshwater
Better focus,-51.866882,-172.568084,6092,2021-09-16,Grassland
Arm citizen,68.780217,34.2929,55553,2018-11-13,Desert
Red believe,36.054972,-6.373387,36460,2023-11-11,Freshwater
Choice admit,-25.664025,33.927042,85223,2017-01-04,Grassland
Floor as,82.013946,31.2315,80068,2022-11-09,Tundra
Report deep,-84.613802,170.066506,80371,2020-07-19,Freshwater
Produce movie,36.582068,89.574531,81769,2020-08-25,Desert
Affect picture,73.776781,99.062994,47995,2022-02-28,Grassland
Vote risk,4.984524,-48.479093,25251,2022-04-02,Freshwater
Sea way,-14.843878,-125.15132,18449,2021-12-14,Grassland
Determine why,-11.978048,59.875888,54176,2019-11-06,Desert
Structure war,-61.636043,-103.823356,64338,2023-09-07,Urban
Account door,-39.33608,142.383471,45381,2017-02-13,Grassland
Project rich,69.383962,-86.601641,29825,2016-10-26,Forest
The choose,28.444187,-47.611156,90005,2024-11-09,Freshwater
Recently environment,-76.397319,58.205813,48624,2023-09-30,Urban
But different,19.197441,5.364752,58144,2022-10-30,Tundra
Value put,-9.962217,38.902247,98462,2021-09-24,Desert
Simple north,38.274556,60.008061,46582,2024-04-11,Forest
Upon huge,-58.070436,-160.606694,49282,2024-01-15,Forest
Key avoid,26.34205,-29.125696,50002,2017-03-10,Forest
Price visit,-19.171825,20.609146,4619,2022-06-13,Grassland
Strong believe,-0.336317,126.00786,35235,2018-03-18,Desert
Vote box,-9.263734,129.20895,27693,2020-08-07,Urban
Him some,54.683366,13.485896,40531,2020-06-06,Wetland
Conference success,19.842893,-26.164488,4541,2020-07-02,Forest
After citizen,-87.966044,-146.905914,14170,2022-05-21,Tundra
Could if,73.104804,153.603493,91057,2026-03-13,Marine
Control fight,62.353356,-66.601152,85827,2022-06-10,Forest
Give new,-33.636804,108.6152,47666,2016-10-04,Wetland
Color believe,-79.047436,-27.362891,2933,2020-06-13,Desert
Fight someone,77.414654,11.202232,91164,2017-10-03,Desert
Along major,50.253777,-140.868905,78423,2026-06-12,Grassland
Several born,-16.353647,-54.673024,89363,2019-08-31,Grassland
News picture,-64.861353,115.608005,87227,2025-07-15,Freshwater
Stage give,56.874067,97.645894,95901,2019-08-09,Desert
Peace firm,-0.788562,165.785499,46429,2023-08-27,Urban
How fine,5.684606,-164.923483,61036,2025-08-20,Desert
Hundred room,-39.16978,-68.382777,55375,2019-02-28,Marine
Onto soldier,-3.089009,88.179746,32442,2026-05-13,Desert
Home event,2.27956,126.059803,45854,2018-10-11,Urban
Camera bank,-62.836832,28.627578,7943,2022-01-03,Urban
Chair future,70.227745,-4.756995,45716,2025-04-17,Desert
Out finally,-87.596679,-171.242468,96609,2021-10-02,Freshwater
Because hope,-22.824323,-145.518292,5140,2018-03-23,Urban
Smile stay,-76.235797,-132.426529,4185,2020-09-19,Grassland
Subject manage,89.808891,-79.088638,76409,2019-10-09,Forest
Change truth,-42.579314,90.475003,36703,2023-04-19,Urban
Job account,-32.066945,45.928335,7272,2020-12-23,Marine
Operation whose,79.029761,-174.068055,20699,2019-03-21,Urban
Product result,57.637957,-144.119166,80823,2017-12-10,Freshwater
Unit close,-4.930024,58.684212,46819,2016-07-26,Wetland
Rate really,30.628042,-174.920644,68621,2025-06-10,Marine
Mind common,-37.898806,-55.701562,60606,2022-06-08,Marine
Alone service,-63.3051,-170.583463,76550,2025-06-11,Freshwater
Part provide,13.684154,-174.009954,16761,2022-12-13,Wetland
Treat stay,44.105397,-159.767364,91369,2017-01-31,Forest
Month bill,-8.370467,-115.081772,58985,2018-08-29,Marine
Name cup,69.804443,-27.349,6340,2019-06-29,Tundra
Attorney other,-43.331573,-98.663205,39377,2019-10-01,Wetland
Almost minute,-78.471948,-124.049727,27299,2020-06-12,Marine
According protect,42.510917,90.222845,63642,2017-01-03,Tundra
Walk about,-75.325444,128.307242,783,2018-11-08,Grassland
Pick likely,82.155172,20.991225,31880,2017-05-28,Urban
Little operation,-29.50908,-89.343576,34374,2025-03-21,Grassland
Art operation,-84.360391,-42.860061,2652,2020-09-16,Grassland
White former,-12.534734,-9.895647,98585,2026-05-27,Grassland
Beautiful yet,35.98004,-28.057805,6592,2026-02-21,Freshwater
Guy involve,-83.857983,-101.217511,18432,2021-08-30,Wetland
Win could,8.599539,-115.925358,73629,2024-12-20,Forest
Rich stay,-74.461994,39.785878,47429,2021-12-28,Marine
Tax fall,64.672877,-44.101955,50678,2018-08-19,Tundra
Call doctor,88.5973,37.757326,93718,2019-10-01,Tundra
Decide both,36.87409,-26.232542,86923,2016-09-11,Urban
So world,-40.493705,-32.10627,38115,2023-07-03,Desert
Ok computer,-53.708647,76.342452,30743,2023-02-16,Urban
Often first,74.501544,95.9662,44790,2020-10-13,Wetland
Soon if,-69.028301,-5.61998,96812,2019-01-28,Freshwater
Reason nation,40.992725,-25.802856,92491,2026-03-10,Urban
Often almost,54.234827,-134.73429,21532,2024-11-22,Grassland
Paper scientist,65.064047,168.944922,21009,2022-10-31,Urban
Political certain,-46.126804,23.986761,53722,2021-12-06,Urban
Region professor,53.307521,22.693466,94109,2017-01-11,Marine
Travel law,25.660269,-73.73295,19154,2020-01-08,Marine
Idea way,9.939907,174.360605,97070,2017-04-25,Forest
Manage final,-43.504853,-83.738891,90154,2022-05-21,Forest
Dinner price,64.394578,28.524496,60278,2020-02-10,Urban
Side base,58.56228,-82.156703,52764,2016-09-28,Forest
Rather during,-32.411176,20.46945,43016,2019-08-08,Freshwater
Group natural,47.743162,55.374317,56880,2017-10-14,Desert
Camera work,26.723668,-157.101965,42936,2026-05-07,Urban
Yard certain,16.031436,131.074714,67085,2020-05-23,Wetland
Our subject,86.013905,-65.007351,54031,2019-08-11,Grassland
Do road,-48.870739,16.376357,46363,2023-07-29,Desert
Research themselves,-58.317019,127.605701,16500,2022-10-29,Grassland
Generation television,48.545971,108.586306,72092,2020-04-07,Forest
Appear pretty,-19.275477,1.509345,55288,2016-12-08,Forest
Up shake,55.406214,-166.669767,27361,2024-07-17,Forest
According challenge,76.050292,87.384629,48282,2016-12-07,Freshwater
Kind gun,-2.053813,-86.006206,60373,2018-03-07,Tundra
Real senior,-74.385106,82.220091,6679,2024-08-22,Grassland
Himself against,60.66337,117.540812,2280,2026-06-28,Desert
Tell so,37.789624,170.823697,14204,2018-08-05,Desert
Person environment,-42.022434,159.408464,75800,2019-05-26,Forest
Probably manager,8.007725,-155.901291,82630,2017-02-11,Tundra
Record hospital,-45.762997,166.966665,61941,2018-01-29,Grassland
Close sister,67.717746,-30.424917,36679,2018-07-06,Wetland
Each officer,-36.212324,-54.223952,70624,2021-06-17,Forest
Do law,55.459033,90.080869,58188,2020-08-21,Tundra
Skill sense,-24.742068,-121.382984,13034,2023-06-02,Wetland
Similar carry,26.096435,-58.714975,16571,2024-06-11,Urban
Member rich,27.527884,-138.171127,10539,2026-04-22,Urban
Pressure director,85.397935,-175.628273,15346,2025-09-22,Forest
Relate reduce,-4.441329,134.711475,56632,2022-03-15,Grassland
City heart,53.327544,-81.092146,97905,2020-05-25,Tundra
Make individual,-78.106775,29.068208,10795,2017-04-16,Forest
As may,-86.71224,51.232194,60718,2017-03-25,Urban
Artist language,-16.367499,-103.256276,83603,2026-05-23,Tundra
Never which,-5.924424,-161.6706,90103,2025-08-14,Urban
Garden food,-45.87873,68.196984,35473,2016-10-15,Forest
Year notice,-11.013607,145.877609,57314,2025-09-19,Freshwater
Name agreement,54.149076,-162.942104,47659,2018-05-20,Freshwater
Example theory,-44.202858,-122.692282,92957,2022-09-07,Forest
Expert responsibility,39.688453,122.591092,86111,2020-02-26,Urban
Require key,-62.767368,-79.072639,93995,2017-10-06,Grassland
Physical suggest,-72.753116,37.601882,73089,2023-06-26,Freshwater
Arrive this,-85.685699,3.24336,62749,2018-03-24,Wetland
Resource doctor,3.187676,-30.367857,99749,2022-11-28,Wetland
While through,3.936357,126.419777,61083,2016-10-06,Grassland
Nice ever,74.197157,128.221052,97202,2018-11-03,Freshwater
Stage all,0.560615,1.646144,86943,2019-01-12,Urban
Always response,29.772275,-9.268262,45326,2025-08-21,Freshwater
Price culture,-79.092935,136.925503,35874,2019-01-06,Marine
People health,86.574836,-134.522798,46717,2024-03-10,Urban
Million person,83.226798,71.727636,54621,2024-11-22,Desert
News leave,-81.440283,154.97965,55417,2018-09-15,Marine
Summer action,11.198109,123.282222,1766,2019-04-01,Tundra
Price soldier,-53.048462,38.142434,68425,2019-09-27,Forest
Serious his,-62.036154,-162.179077,52421,2023-03-22,Urban
Often cup,38.014207,-9.858412,16308,2021-03-14,Freshwater
Describe professional,-18.897152,-118.644734,84548,2022-03-11,Desert
Trip either,27.092752,-45.584915,63962,2019-12-23,Desert
Forget exactly,-60.97503,-170.437706,29635,2018-09-29,Tundra
Individual state,38.333042,-119.160475,23552,2023-03-14,Forest
Writer western,12.333339,-154.613168,55849,2024-11-29,Urban
Hit pretty,-4.459247,77.612351,38226,2019-06-21,Marine
Peace care,26.000982,-79.727899,24675,2024-01-27,Marine
But catch,30.714858,30.317428,83197,2022-01-29,Tundra
Should hour,-40.460818,102.172767,44941,2017-12-24,Grassland
Southern into,52.470371,91.284074,63120,2020-10-22,Desert
All thought,-41.627989,-0.454924,16552,2016-11-16,Forest
Begin in,-55.72775,69.191011,34592,2019-05-30,Urban
Story fast,-31.625085,70.982103,96348,2021-06-15,Forest
Especially office,-26.394779,-5.488791,14617,2017-10-12,Wetland
Drive argue,-35.966755,20.37679,44294,2018-07-09,Urban
Across relationship,72.70116,-32.739149,26546,2020-04-12,Desert
Total drop,-56.039296,102.364051,70044,2017-04-02,Tundra
Environmental themselves,-62.159849,82.745176,9694,2022-08-08,Desert
Discuss may,44.915493,-52.580885,72496,2021-04-02,Marine
Trade worker,69.250424,149.33682,47052,2021-10-02,Freshwater
Anything police,-1.881261,16.375251,71578,2023-03-03,Wetland
Raise while,1.438353,-76.199042,27129,2021-11-12,Grassland
Tree minute,-71.67008,22.339943,61386,2025-08-11,Desert
Ago east,-52.672445,117.726633,99154,2021-03-31,Urban
Away medical,10.29625,-45.908019,42330,2024-09-05,Wetland
Sit bit,5.585409,7.412415,63697,2019-04-09,Wetland
Trial water,-25.409385,-94.26146,281,2025-04-01,Wetland
Throw high,-28.100181,-112.688397,24933,2024-10-17,Wetland
Call sound,-87.601616,-50.732412,30228,2020-12-05,Grassland
Window same,27.519567,-93.812784,76181,2022-10-23,Wetland
Western mother,34.629421,61.848568,24928,2023-01-06,Freshwater
Senior reflect,-69.754235,138.16763,56828,2021-08-31,Wetland
Hot within,8.266643,93.841751,97634,2022-08-25,Tundra
Degree letter,-38.23136,147.073273,42481,2022-03-07,Desert
Baby discover,46.376918,-113.425175,80543,2020-07-03,Grassland
Record this,-49.60638,12.278408,45561,2018-08-27,Tundra
Return politics,62.43751,157.8536,87202,2022-11-27,Urban
State box,66.121217,149.581078,45243,2020-02-19,Grassland
Reach now,30.103985,-111.32131,54199,2025-12-27,Wetland
Health movie,-20.113697,-172.469038,70420,2017-12-26,Tundra
Word he,54.133313,-56.161778,1736,2022-11-24,Grassland
Suddenly training,23.134084,-85.513274,84579,2019-04-24,Desert
Hard talk,25.170607,-16.299582,20280,2023-09-15,Desert
High hotel,48.397669,-51.621121,93390,2023-11-29,Marine
Information occur,66.052356,30.800542,55950,2016-07-28,Wetland
Gun along,77.374291,145.719409,99088,2018-05-09,Forest
Community what,-5.298364,-52.138794,18105,2021-03-13,Freshwater
Return expert,-68.041928,-83.670543,8698,2022-10-15,Urban
Movement throw,74.999136,109.503907,82035,2020-06-29,Tundra
Forward mean,-48.865742,-132.117411,47407,2019-08-31,Grassland
Something boy,-57.280828,-120.102432,24910,2024-10-14,Marine
Common oil,32.674397,142.573838,37484,2020-05-19,Freshwater
Bit watch,-63.569902,-136.649531,94494,2020-03-28,Grassland
Foreign significant,-0.19467,-95.046437,43200,2018-11-28,Tundra
Appear trial,56.931353,-119.61353,92150,2025-04-11,Forest
Prevent investment,9.560814,-75.218081,4632,2017-02-20,Tundra
Call series,46.501968,83.643129,97687,2022-12-29,Wetland
Majority half,-59.323217,170.473913,94940,2016-09-20,Forest
Agreement throughout,-18.296308,-163.260002,20886,2018-02-10,Grassland
Pretty prevent,7.015373,142.668309,32559,2020-08-22,Urban
Billion raise,-2.604627,-31.626163,83876,2021-10-10,Desert
Study evening,30.335039,61.982062,54732,2018-03-08,Wetland
Its least,85.918651,-113.576144,52688,2025-09-13,Freshwater
Part authority,6.757959,-160.987448,30357,2024-10-29,Marine
Major school,-14.208539,174.172519,57320,2022-07-28,Desert
End modern,-11.467292,-65.424789,66196,2019-08-09,Desert
As certainly,-59.144189,134.244521,63952,2025-10-02,Tundra
Conference official,40.464707,89.169827,87730,2023-05-11,Grassland
Record court,44.675867,23.408554,32272,2018-04-19,Wetland
Eight field,46.220684,-93.534777,75058,2019-08-16,Forest
Executive machine,68.57928,3.348626,22521,2026-02-22,Grassland
Class seat,-84.898752,87.883898,78643,2024-01-26,Wetland
Save buy,56.27512,113.070719,34141,2018-10-07,Freshwater
Management letter,85.644376,-8.092742,64786,2023-02-27,Tundra
Republican window,33.995776,-86.125422,50920,2017-07-07,Tundra
Then test,31.098251,-124.056361,23462,2024-02-14,Grassland
Set region,-47.197988,-165.050988,77940,2017-11-04,Freshwater
Close pressure,-38.718944,153.45249,18746,2024-12-27,Desert
Receive positive,37.348764,-149.116925,71515,2017-03-28,Grassland
Music also,4.353247,-16.667164,68254,2020-10-07,Urban
Also and,-51.436697,-156.906195,66140,2025-10-10,Tundra
Radio energy,68.313607,-63.465306,27917,2018-01-07,Forest
Big collection,61.802485,158.543391,62015,2024-06-23,Tundra
Trade beautiful,-59.109155,-12.694783,9570,2025-10-23,Urban
Ahead rise,-59.314197,168.086109,12946,2018-07-18,Urban
Than officer,12.602112,-58.646522,91241,2020-02-11,Wetland
Both avoid,-6.487301,105.931743,42427,2018-07-22,Urban
Window gas,-85.823659,-85.240283,60003,2017-07-12,Urban
Science prepare,72.515324,-94.36801,45671,2018-06-12,Grassland
Interesting politics,6.626648,166.772457,7936,2021-02-28,Marine
Live employee,-27.121085,82.334834,53629,2021-05-10,Grassland
Bad local,-56.374201,-65.92638,60633,2020-03-31,Urban
Choice world,-26.912887,139.02728,15587,2020-07-18,Grassland
Thousand natural,-16.438722,57.58232,62302,2025-07-17,Marine
Hear whose,15.943923,-9.119315,4630,2020-06-19,Marine
Red face,-8.230183,-73.147905,42135,2021-09-16,Desert
Information outside,54.371043,104.562434,49368,2019-01-19,Forest
Positive look,-21.784292,-5.172709,36758,2020-03-03,Urban
Research type,-48.214413,161.455307,35714,2024-11-17,Tundra
Impact suddenly,-56.140366,85.343208,15170,2017-03-01,Forest
Face able,-15.005781,121.941202,77157,2022-09-20,Tundra
Commercial event,-61.57507,-14.191084,48332,2022-11-30,Tundra
Laugh decision,65.425043,-174.377202,10179,2021-01-31,Wetland
Create expert,45.483646,-132.58805,45995,2024-05-15,Forest
Sister onto,47.828185,-80.008709,23766,2019-08-25,Urban
Miss coach,-25.012082,-99.52681,11468,2025-06-23,Urban
Bank clearly,-30.399992,-17.452669,29131,2020-01-13,Urban
Green ball,-88.470828,8.107937,14807,2020-03-30,Urban
Stuff final,-9.278293,-12.933385,93266,2025-03-15,Forest
Billion wide,-80.863931,141.760347,42013,2021-11-28,Grassland
Suddenly be,-68.161475,3.935631,12399,2019-07-11,Wetland
Spend be,83.557163,-18.567645,40844,2026-06-08,Freshwater
