species,latitude,longitude,population,date,habitat
Send seek,21.387828,16.898948,86960,2018-10-20,Desert
Field guess,-58.909989,-108.554063,69703,2020-06-02,Urban
Because involve,-70.817094,-66.741924,74720,2023-04-08,Urban
Involve again,-38.54903,-0.260263,82015,2020-07-28,Marine
Change effort,88.167955,44.264564,71620,2017-10-05,Grassland
Mr small,-71.708999,73.737026,40885,2025-02-10,Grassland
Himself sport,14.484001,123.778334,55419,2018-03-18,Urban
Particularly notice,32.462708,-149.468338,54580,2022-02-21,Grassland
Economy try,-81.650493,119.489733,89206,2020-01-01,Urban
Form commercial,37.02918,50.613659,5489,2020-03-20,Tundra
Good evening,11.190726,-43.461425,60188,2022-08-20,Freshwater
Sure especially,-69.540917,1.820594,9241,2018-01-07,Urban
Decide little,25.925393,173.342098,28221,2020-07-30,Wetland
Behind various,-1.092049,-105.252526,74400,2021-11-18,Marine
Spring mention,-73.249667,20.790754,58439,2022-11-18,Marine
Chance whatever,-32.377579,159.026321,40121,2021-12-10,Marine
Course bank,-88.980293,-30.162665,40063,2025-03-05,Marine
Yard contain,66.878646,154.533858,27002,2024-12-15,Freshwater
Rock at,10.231077,156.457065,48549,2021-04-02,Desert
Say not,58.247069,138.052747,61015,2024-10-25,Marine
Attorney particularly,-11.414825,10.355351,16377,2024-09-03,Freshwater
Already medical,-65.961214,5.523735,87636,2019-05-19,Marine
Road ahead,59.983205,-92.571541,41770,2016-07-23,Tundra
Green hundred,-88.34591,-47.736405,84365,2025-11-29,Forest
Herself into,1.708666,-112.21,85569,2018-09-03,Marine
How parent,-67.677667,39.147406,65973,2018-09-16,Forest
Forget attention,-32.565606,82.279597,25399,2024-06-24,Wetland
Think provide,88.671669,73.129516,99191,2017-01-22,Wetland
Trial money,-45.113826,-106.558062,19259,2023-01-10,Tundra
Knowledge trial,37.796005,-154.343723,90092,2017-11-14,Tundra
Whatever house,-6.33678,1.658775,67952,2023-03-26,Tundra
Necessary institution,-32.806239,20.98004,84891,2017-03-09,Tundra
Anything more,-69.812072,115.29957,95249,2022-02-13,Wetland
Think knowledge,-77.046055,-138.903668,50324,2023-04-28,Freshwater
Worry message,-29.557739,-89.82307,79498,2022-05-09,Grassland
Water yard,-44.927013,-80.25274,85583,2022-07-26,Marine
Turn fund,-69.345249,151.124417,15765,2020-07-01,Grassland
Actually assume,-17.361202,139.702099,20308,2026-06-09,Marine
Think voice,13.813073,-27.125323,99822,2016-09-25,Tundra
Behavior argue,77.641512,-156.934987,30761,2019-12-01,Wetland
Require front,-48.962271,-115.249758,29275,2022-07-08,Desert
Water movie,-62.340023,154.86303,92487,2023-09-26,Wetland
Night style,-65.461045,-145.243472,82551,2024-09-22,Desert
Such worker,62.952536,-170.956219,16346,2026-04-18,Wetland
Finish age,-88.505307,177.259753,86751,2023-04-20,Urban
Get tend,64.546376,-119.69299,52350,2020-08-29,Freshwater
Idea three,60.022698,-132.666414,80171,2022-04-02,Freshwater
Control budget,-46.708132,-67.784192,39834,2018-01-07,Desert
Against carry,67.720456,-65.324007,48530,2016-08-02,Tundra
Coach eye,-88.62968,38.043772,6275,2019-10-03,Desert
Do follow,-81.384284,14.849648,45864,2022-03-14,Grassland
Her less,-44.350106,-76.204007,41739,2018-08-02,Desert
Half agency,44.699789,-30.153679,8477,2023-09-05,Freshwater
By part,-29.875857,104.454132,62297,2022-06-20,Desert
Hair fly,-52.510384,-148.755717,21673,2016-10-18,Freshwater
Tell second,-74.116322,155.488779,35584,2019-04-08,Freshwater
Understand analysis,15.556874,161.739597,25015,2023-02-16,Freshwater
Southern opportunity,45.177862,68.233863,87059,2022-07-09,Freshwater
First special,58.493789,-31.726144,28513,2026-02-01,Desert
Across public,-59.49642,-90.62916,33971,2023-04-28,Grassland
News attorney,36.220619,5.287587,2076,2018-05-04,Desert
Or section,51.483022,23.921636,11839,2024-12-09,Tundra
Unit always,18.402096,17.088725,327,2021-07-08,Tundra
Different official,39.100452,33.518622,97746,2019-10-10,Marine
Book indeed,82.920841,161.532186,13424,2022-09-17,Forest
Young decade,-70.312136,73.089768,9960,2025-06-07,Desert
Store station,-60.399142,101.70708,43309,2017-05-10,Forest
Risk worry,80.748674,-96.671578,15415,2016-08-17,Marine
Card future,-6.537734,69.972124,50751,2021-04-08,Tundra
Station office,14.96304,11.935889,28950,2017-10-28,Grassland
Behind young,-52.555984,-171.66451,11146,2020-05-23,Wetland
Debate from,-55.512949,-115.366345,85951,2024-08-13,Marine
Because effect,39.028181,160.067913,7238,2021-04-10,Desert
Those citizen,69.904553,-55.135756,36717,2018-04-13,Marine
Right executive,-86.548848,86.109326,45972,2021-03-15,Tundra
Movie allow,0.686916,105.746109,54516,2022-02-08,Forest
Myself school,-52.886931,-179.580707,82631,2017-04-07,Forest
Visit decide,-81.558722,152.162547,17637,2022-09-28,Wetland
Catch subject,65.855671,-47.395179,801,2024-07-07,Grassland
For try,-15.322057,-38.444568,3451,2025-07-10,Freshwater
Fast own,83.960819,-160.22685,24477,2021-10-18,Forest
Carry language,58.435578,62.783765,16332,2016-12-11,Tundra
Society because,40.552493,-14.805342,57942,2022-11-17,Marine
Involve difference,22.68355,99.456124,76533,2018-03-31,Wetland
Make last,68.587716,-77.442538,51497,2025-04-26,Forest
Explain ask,-0.618504,105.371262,98798,2021-05-03,Forest
Side my,-48.469069,88.329822,93150,2020-12-20,Tundra
Parent lay,66.559781,-11.854056,80226,2020-08-09,Freshwater
Car usually,-23.813836,-166.418089,86404,2020-08-22,Urban
Rock size,-54.068721,-84.179767,63309,2025-07-30,Wetland
Chair would,17.019501,47.653972,69695,2024-11-17,Grassland
Executive fire,-47.718712,-110.480454,25210,2021-09-06,Desert
Social recent,-9.096063,-120.482608,58904,2025-08-13,Marine
Rest federal,40.155126,82.359125,20164,2016-12-25,Grassland
Culture do,-52.721744,-70.901296,62824,2019-01-04,Desert
Sense professor,-86.615209,-87.759214,29656,2017-07-13,Forest
Worker culture,-65.665708,62.029348,37476,2022-01-01,Urban
Public likely,17.500845,17.440024,14487,2017-08-14,Marine
Place mission,55.354435,107.322245,97618,2017-01-31,Tundra
Sister like,-70.395433,-127.988193,59,2025-02-27,Tundra
Inside well,68.344113,86.590162,85601,2023-12-25,Marine
Bank well,-12.782839,-61.300408,21345,2019-09-16,Marine
Analysis stand,-22.094399,-101.859388,13394,2018-05-27,Marine
Approach exist,-75.918108,27.263809,26404,2023-06-09,Urban
These which,81.404878,-165.177712,87796,2017-01-28,Urban
Defense because,64.534315,-169.886613,6524,2018-02-19,Freshwater
Bring fill,-43.008978,-42.921549,63247,2026-06-09,Forest
Situation dream,17.075236,-50.6609,30788,2021-12-31,Tundra
Eight like,-47.215154,-172.5925,37308,2025-07-10,Freshwater
Lose college,70.075326,137.113238,63802,2023-04-27,Marine
Daughter both,84.317989,153.471693,45123,2018-11-26,Desert
Cut responsibility,-9.865381,174.653035,15934,2017-03-03,Urban
Might doctor,-27.574743,8.620951,70540,2023-02-12,Desert
Become would,52.50167,-142.944529,25968,2025-04-05,Tundra
So beyond,88.229995,-158.827973,38335,2020-06-12,Tundra
Record chair,82.822819,32.837574,90882,2026-04-17,Forest
Project similar,-64.106843,-51.857646,17671,2017-12-06,Urban
Situation response,37.57127,10.966674,10354,2023-07-16,Urban
Can enter,-33.650478,-157.589115,43128,2022-03-05,Forest
Probably subject,-61.710463,-10.382554,22989,2017-11-06,Freshwater
Win pretty,-41.905544,78.396788,88728,2022-03-24,Tundra
Ability executive,-1.109196,-78.158363,73171,2023-05-23,Urban
Hit institution,26.441903,-5.345983,20140,2022-01-24,Grassland
Within those,32.739963,116.869973,53710,2018-12-25,Forest
Mention member,76.092261,73.448849,23688,2020-05-13,Freshwater
Plan him,63.264312,-60.531952,61664,2021-06-15,Grassland
Again respond,-65.791805,-64.878019,6666,2025-03-25,Freshwater
Everything involve,-49.745527,-64.050643,33821,2021-03-11,Marine
Never teach,65.969315,-59.256179,83290,2017-05-08,Forest
Expert statement,15.244051,-44.600954,12586,2020-05-29,Wetland
South begin,-59.600815,50.185364,17404,2022-08-27,Grassland
Impact hold,32.655997,162.925029,61652,2020-08-05,Marine
Bit difficult,45.065679,-1.303468,60147,2025-02-02,Marine
Mouth population,-1.435055,-144.931277,3155,2017-12-15,Desert
Court responsibility,-36.615176,85.370771,80081,2024-07-06,Tundra
Power suffer,1.687029,56.960444,40678,2023-09-17,Tundra
Body remain,18.541896,-36.43223,75176,2018-12-04,Forest
Ball back,46.001832,-170.698344,58529,2018-01-08,Marine
Article only,-65.790747,19.126406,51217,2024-06-29,Forest
Anything man,36.713688,60.141072,91651,2019-05-28,Urban
Finish indeed,31.707395,-18.27823,59668,2025-05-23,Tundra
Task why,29.132915,121.994402,75464,2022-02-16,Freshwater
Positive turn,-52.138684,113.64653,9234,2023-11-09,Wetland
Spend perhaps,-77.145298,-18.209197,38358,2017-07-03,Tundra
Seek natural,-68.311919,-37.788493,83396,2024-05-29,Urban
Me very,4.908517,28.484514,5303,2021-07-28,Freshwater
Parent everything,-50.509741,98.724302,53600,2022-07-19,Urban
Pattern whole,-36.690765,-49.076441,5578,2023-08-21,Grassland
Analysis financial,78.370043,-1.209406,30190,2020-02-05,Marine
According successful,-60.376357,-43.697341,56271,2018-08-22,Wetland
Writer race,11.870395,-66.030601,9234,2025-02-28,Marine
Control herself,26.237888,-48.431446,27356,2026-03-23,Forest
Ability just,82.074739,136.854901,90331,2023-06-30,Urban
Lose treat,-84.871071,68.49025,42120,2020-04-01,Urban
Produce contain,-41.750913,-13.045279,1872,2020-10-08,Forest
Describe beat,-20.594096,-130.540159,13780,2020-06-22,Tundra
Morning almost,-73.546956,-96.867368,49740,2025-01-22,Desert
Daughter such,-46.59668,44.928322,55202,2019-09-08,Wetland
Trial man,-75.028591,107.438687,87322,2019-07-10,Wetland
Future scientist,-16.095449,-112.177389,25274,2021-02-25,Urban
Report top,-28.127147,-10.246701,47488,2023-03-02,Wetland
Relationship long,-51.53797,-94.424669,37645,2016-10-18,Marine
Race interview,-83.762151,-14.745116,95323,2024-01-20,Forest
Style clear,-17.545541,114.191112,86129,2020-04-23,Marine
Everything source,0.971728,-52.227779,74041,2016-07-31,Wetland
Stage serve,65.278405,90.220169,26053,2019-05-18,Tundra
Area key,-44.308649,118.964907,41673,2022-05-21,Desert
Girl kind,-43.633833,9.456887,70557,2026-05-09,Desert
Effect Mrs,-41.589769,5.944193,97412,2017-08-02,Tundra
Behavior use,34.031438,-67.551828,3117,2021-02-05,Marine
Rock suggest,-73.776787,-115.742239,81410,2018-06-17,Grassland
When per,82.388319,-74.285925,14232,2017-01-29,Grassland
Cover candidate,16.681677,109.61618,82159,2021-04-24,Tundra
Father certainly,-30.221636,-3.167973,12061,2017-08-01,Marine
Would lot,-67.903615,-150.847965,44418,2022-04-29,Freshwater
Less plan,-44.178201,94.456381,42582,2023-03-03,Freshwater
Pick weight,58.694497,34.12719,5332,2024-06-19,Urban
Always write,-1.612176,-168.72028,69124,2024-05-19,Forest
Easy national,-2.822581,-26.674042,53869,2018-05-06,Forest
Inside gun,-7.208704,-71.108463,1628,2023-01-24,Tundra
Ability national,61.539305,-88.324781,77516,2023-11-27,Forest
Picture executive,6.931664,21.154444,12804,2022-01-12,Forest
Beautiful lead,55.604146,-16.486965,16741,2017-04-24,Urban
Attorney his,63.227319,-179.460427,28126,2021-03-06,Grassland
Lay medical,-27.823986,142.488493,64857,2022-06-07,Forest
Place dinner,38.848004,40.443049,37981,2017-04-09,Grassland
Worker yourself,4.236043,40.127803,75709,2019-01-15,Forest
Learn politics,83.369896,76.457794,70160,2024-12-24,Grassland
Together raise,62.108808,-71.515281,56392,2024-12-21,Wetland
Stand animal,65.122084,-47.713514,50506,2016-11-04,Freshwater
Rise professional,25.03194,82.786704,39043,2017-05-22,Grassland
Health chair,-32.579978,-12.824788,34855,2017-06-18,Desert
Report him,24.601264,-115.140527,82712,2017-04-12,Tundra
Sister pattern,81.435575,106.158368,17352,2017-10-08,Urban
With remember,-26.043229,46.892237,86227,2023-01-15,Marine
Treat source,19.2024,104.295416,66386,2025-09-20,Grassland
Attorney up,-22.604461,81.998681,77708,2019-03-31,Marine
Much nature,89.412928,26.403121,89196,2021-05-06,Desert
Compare there,1.480562,143.252064,46405,2018-11-04,Wetland
Girl whether,44.500953,113.511643,93638,2022-05-26,Marine
Who back,-43.607823,176.688227,23624,2020-04-10,Tundra
Wrong opportunity,-87.063075,99.15332,90933,2022-06-07,Tundra
Thing high,30.388274,-67.469894,36626,2019-04-24,Grassland
Director upon,-4.248707,-149.836666,70877,2023-10-28,Grassland
Reason west,-41.646705,98.010883,9674,2026-04-01,Freshwater
Report miss,66.914698,121.158213,813,2020-01-19,Wetland
Plan discuss,-45.560589,-33.481466,57906,2024-05-21,Forest
Computer natural,49.015162,68.811439,59669,2020-10-27,Forest
Then though,-31.711643,14.278028,71679,2021-09-10,Forest
Number stock,-30.132095,18.644037,38474,2021-07-08,Desert
Thank mission,-60.223294,-24.124933,73600,2022-01-28,Desert
Throughout past,-86.79376,51.717528,84626,2018-06-20,Forest
Us than,-68.43307,-122.548121,78389,2016-12-14,Marine
White manager,-25.041992,101.557767,83502,2025-05-16,Urban
Body minute,-50.940376,92.51781,41862,2025-10-26,Desert
Star act,-24.498121,14.686442,98660,2016-09-09,Tundra
Night about,21.262725,-78.960238,63174,2025-09-26,Desert
Beat personal,75.323856,26.485461,85694,2022-01-17,Freshwater
Indeed whom,31.467595,-82.575456,6702,2026-05-18,Urban
Join simple,71.661469,164.716228,29860,2017-09-30,Urban
Image shake,-17.418829,42.749614,73325,2019-12-15,Marine
Only himself,-83.509473,-76.406571,19735,2023-03-16,Freshwater
Assume dinner,6.348461,-106.727378,5951,2017-08-05,Freshwater
See develop,89.00162,22.55107,88788,2019-01-21,Wetland
Enjoy still,70.769199,-94.365558,41901,2018-07-22,Urban
Good move,-11.958973,135.100622,86167,2023-11-03,Wetland
Child image,9.561951,-70.167899,57233,2018-10-05,Grassland
Across woman,88.839855,75.040058,46925,2021-12-16,Urban
Gas them,-60.729421,159.390175,68763,2022-12-30,Freshwater
Different doctor,16.938588,-10.59118,79385,2017-12-08,Desert
Trip cut,9.763473,175.72164,81109,2018-01-02,Desert
Six Republican,64.328984,116.476191,13065,2021-11-04,Urban
Region federal,34.035429,30.787323,61611,2025-02-22,Urban
Trial society,-26.802187,-75.486839,57569,2022-04-13,Urban
At determine,-61.895518,-178.681316,44146,2024-01-14,Urban
Allow resource,-88.438957,95.514641,35607,2017-04-30,Forest
School price,79.032425,98.100876,82077,2025-07-16,Freshwater
Fly area,-57.767108,117.664111,27890,2026-01-24,Desert
Table hundred,48.689109,168.483696,37505,2025-01-22,Desert
Take season,-25.029761,-75.866534,54987,2024-10-18,Freshwater
Team property,80.895319,137.780702,69535,2024-07-01,Tundra
Another economy,-63.292909,-36.921635,75182,2024-03-20,Wetland
Voice send,-41.408388,109.688807,62453,2018-11-12,Grassland
Owner fine,-15.885418,-48.245752,46997,2020-05-25,Urban
Major play,-42.212276,38.705109,94578,2017-11-17,Freshwater
Happy recognize,-25.579593,26.39085,34778,2026-04-22,Forest
Reach fight,-69.009542,103.111149,43206,2018-06-04,Freshwater
Culture decision,9.179745,5.132168,34243,2024-12-27,Wetland
Many offer,-52.750649,64.265657,53565,2018-10-16,Desert
Into none,74.096143,-94.318093,46362,2022-11-27,Tundra
Go generation,-81.250711,68.488285,83501,2021-09-06,Desert
Expert trouble,-83.319793,49.189608,23555,2020-03-09,Marine
Image perhaps,-39.527522,-99.359354,65058,2020-05-10,Desert
Traditional over,11.382204,70.162171,76893,2018-05-31,Tundra
Situation enjoy,-1.51588,43.9841,39747,2024-08-06,Urban
Write cell,19.232352,72.002447,45924,2024-04-12,Freshwater
Wind administration,71.417132,-164.960296,72990,2016-12-01,Marine
Focus card,-78.991832,97.983727,3433,2023-04-15,Tundra
Operation no,-7.230086,-38.952092,29025,2022-02-13,Tundra
Fact moment,-31.788604,-84.436238,90465,2019-10-01,Freshwater
Listen trade,56.972049,-120.831181,52696,2023-08-16,Tundra
Its hundred,-45.417613,46.579664,27613,2024-03-29,Freshwater
Order sing,-78.656815,-61.423012,42624,2020-07-15,Forest
Miss hope,8.177872,58.611694,67050,2024-09-08,Urban
List leader,-20.730913,112.438429,62874,2021-11-03,Forest
Artist let,35.891566,-3.763325,27235,2023-12-07,Forest
South night,75.816642,140.202759,45671,2023-01-30,Desert
Difficult month,-73.010243,-1.838555,93997,2024-02-22,Marine
Image exactly,38.42921,-38.126624,97631,2024-04-07,Urban
Book grow,83.301665,140.940889,71610,2019-10-25,Wetland
Garden current,-2.08457,28.483093,14442,2024-01-26,Forest
Democrat meet,-31.932982,-41.739581,95895,2021-11-23,Freshwater
Seek establish,6.467523,153.87066,81968,2017-07-12,Marine
Not car,6.355602,127.955903,48936,2022-07-21,Grassland
Quickly Democrat,61.296042,111.261322,11289,2025-12-10,Forest
For side,-68.233276,-129.670079,11969,2020-07-30,Forest
President style,-24.950712,167.394747,85941,2018-02-15,Marine
Try return,-39.999634,111.755072,53112,2024-07-08,Urban
Sense the,7.972297,-121.124893,61001,2021-07-07,Tundra
Generation beautiful,-75.370061,-59.888027,33516,2020-12-03,Marine
Director direction,-39.886649,4.17373,70737,2023-12-19,Urban
You culture,43.359273,-124.065189,35157,2023-01-23,Urban
Their receive,81.445181,154.602681,19489,2025-01-31,Tundra
Remember wall,30.56923,-68.63222,61063,2017-04-06,Freshwater
Listen why,-24.974129,114.973684,58156,2024-03-08,Freshwater
Couple color,42.281207,-5.664633,62166,2023-12-01,Desert
Company job,-40.125487,14.005517,73439,2025-09-02,Tundra
Scene future,4.457065,7.825267,15630,2024-12-17,Forest
Night add,14.427181,-40.778728,53581,2023-04-28,Desert
Arm three,44.239478,76.379222,44005,2016-11-09,Urban
Certain in,-50.919722,-109.559269,84045,2023-08-26,Grassland
South billion,9.05943,-79.263438,6039,2019-05-29,Tundra
Church prove,-16.198489,149.945219,17712,2025-05-10,Tundra
Head PM,-23.003306,-8.252845,93803,2023-12-10,Desert
Man public,-13.604823,48.301091,91323,2017-02-27,Forest
Tv bank,33.854233,-134.71181,49931,2022-09-27,Wetland
Vote maybe,-43.905205,76.179102,3977,2021-07-19,Urban
Man record,-9.612722,-172.339808,75319,2019-09-29,Tundra
Floor building,36.562739,-93.545533,91486,2020-01-11,Freshwater
Assume apply,-4.678124,21.462344,42298,2020-07-12,Marine
Still different,3.638118,107.508723,48178,2019-04-09,Wetland
Them car,-23.076448,42.725521,9277,2024-12-18,Marine
Drug employee,-38.197749,-79.166443,82092,2021-10-04,Desert
Minute us,33.972314,-6.742603,82744,2021-10-23,Urban
Member live,48.494397,-34.806315,52035,2019-07-14,Urban
Court push,-47.330991,-82.006311,2201,2019-04-14,Forest
President sometimes,-48.982951,5.239488,9124,2016-10-12,Urban
Inside responsibility,41.731082,171.543055,38246,2016-08-18,Forest
Medical we,28.628948,3.984329,74502,2020-11-18,Wetland
Idea receive,-38.063126,-50.314935,62917,2020-08-09,Wetland
Exist reality,58.083542,-85.170683,33178,2021-06-21,Wetland
Also to,-8.594278,-171.010444,3775,2017-02-15,Wetland
My town,44.934726,122.156298,52071,2021-05-05,Marine
Not tax,-1.003425,-156.364187,27359,2019-06-29,Freshwater
Impact carry,-9.281177,32.816276,681,2023-12-06,Tundra
Here officer,27.623985,-109.315565,84901,2018-04-28,Freshwater
Republican herself,-44.874019,147.264065,85170,2018-03-02,Tundra
Course only,52.363996,148.153214,86145,2023-06-30,Freshwater
Nothing memory,-60.803435,43.528279,6396,2025-07-31,Freshwater
Suffer term,-46.779501,83.76176,51325,2026-05-27,Wetland
Pattern thank,-53.6284,-65.161381,60765,2020-02-28,Forest
Various health,73.433483,-116.502711,8466,2018-12-31,Grassland
Baby which,2.627042,-147.765075,88210,2018-03-14,Marine
North tonight,21.583583,97.411127,11513,2018-02-22,Tundra
Public standard,70.536207,-65.576023,17917,2018-02-01,Desert
Black their,13.151197,150.036714,56549,2022-10-29,Forest
Police special,68.18706,-30.6774,1584,2018-09-24,Marine
Talk special,43.179621,161.437823,10878,2019-08-30,Urban
Very ok,38.378186,-163.621549,99579,2020-11-15,Marine
Surface case,-9.159108,97.041856,72138,2021-03-31,Marine
Mention voice,-85.329725,178.559408,72208,2022-03-06,Forest
Begin cultural,-29.280739,-32.594922,46729,2025-11-13,Forest
Image still,70.664972,-27.41048,70381,2020-08-23,Urban
Occur leave,-29.084121,-115.120717,31858,2021-06-24,Marine
Pattern visit,-56.140951,139.91656,57124,2016-10-13,Grassland
Production quite,-20.885184,-155.721049,68432,2019-05-27,Urban
Serious foreign,78.842602,46.197564,10100,2019-06-04,Desert
His start,21.381687,111.208529,93257,2020-12-05,Freshwater
Accept continue,-41.414836,167.8246,10,2018-04-28,Urban
Company produce,-44.528115,-123.762306,44232,2026-07-04,Forest
Market lose,10.075248,59.992326,3908,2021-10-18,Tundra
Understand from,59.756646,-36.694036,53499,2022-12-09,Freshwater
Population trouble,-73.184858,174.208491,81814,2018-11-02,Tundra
Dinner partner,-18.928322,67.224132,99880,2018-06-09,Tundra
Ball especially,48.794687,20.393081,19424,2025-12-20,Freshwater
Around best,-53.387444,-117.423343,94859,2022-12-10,Forest
Economic large,8.668874,-160.796958,75440,2023-08-29,Marine
Detail nothing,12.00704,-140.96794,75763,2017-08-03,Freshwater
Stage staff,42.801077,-102.737017,96114,2022-05-29,Forest
Share mission,33.610842,-21.377559,38797,2024-04-02,Desert
Thank response,9.522542,80.59169,43238,2021-12-08,Grassland
Meet beat,53.412685,-132.576611,63024,2025-09-22,Tundra
Mouth apply,40.369747,110.398261,74777,2020-12-12,Tundra
Spend phone,68.4591,108.514399,44599,2025-01-15,Desert
War account,-64.109965,46.423322,60788,2022-08-02,Freshwater
Name health,-56.061359,-52.820241,73761,2023-03-22,Grassland
Mind argue,-5.141097,126.675444,37461,2019-11-28,Grassland
Seven economy,-70.542948,104.647571,73454,2020-06-07,Tundra
Leader center,70.23106,40.437906,67524,2020-03-19,Desert
Necessary who,-32.245161,170.696467,47480,2019-05-14,Forest
Central number,42.51707,-143.618208,17309,2018-09-11,Forest
Rather explain,14.276341,-15.94138,34316,2023-12-18,Marine
Can eat,54.444301,148.520468,30118,2026-06-25,Urban
Significant year,3.175767,-55.637828,35124,2022-08-02,Marine
Increase rich,-41.766444,-1.519979,11581,2020-11-22,Tundra
Range many,-6.205581,74.522833,53976,2020-10-01,Tundra
Establish voice,20.583757,-56.393152,98437,2019-10-16,Urban
Company sister,-47.671829,-134.212415,548,2025-01-13,Marine
Candidate those,-10.277584,175.375964,70850,2018-07-28,Grassland
Give onto,77.304748,-122.224937,4505,2022-06-30,Forest
Several rule,-53.760508,-43.516616,16506,2019-09-09,Freshwater
Develop great,-53.21174,161.19269,71338,2024-03-20,Wetland
Write chance,-67.458708,-54.979072,62583,2023-02-08,Marine
Top difference,54.072116,150.734619,36901,2019-06-15,Freshwater
Size economic,31.465777,152.819271,30385,2018-06-17,Desert
Your according,15.777064,149.209479,11934,2017-03-01,Grassland
Summer general,-65.442089,47.356739,62875,2024-01-19,Forest
Road scientist,-82.694715,-70.620151,62652,2020-10-30,Desert
Really rock,-46.63297,-100.35615,85218,2016-09-12,Tundra
Together candidate,-15.889366,174.938977,12181,2024-03-25,Marine
Able very,-27.257567,48.331338,73580,2026-03-10,Freshwater
Culture positive,-44.322568,-1.654479,2708,2022-12-04,Forest
Eat site,20.682041,-174.672652,13239,2019-01-10,Forest
Hand make,72.743791,139.375214,7007,2023-04-14,Tundra
Want record,-75.074358,-74.008237,11120,2019-02-25,Desert
Individual five,-16.815408,89.839616,10081,2026-01-12,Desert
Lead build,72.146573,100.050197,50969,2024-12-16,Grassland
Billion enjoy,56.678743,-97.361556,23092,2020-07-09,Desert
Beautiful new,-26.423448,145.412248,67192,2024-05-01,Wetland
Per light,3.252132,83.093295,88811,2021-08-07,Urban
Mind rest,-61.005325,-32.015115,99105,2022-02-02,Desert
With I,-66.122474,-175.771708,85452,2024-12-26,Desert
Court kid,11.300346,142.140738,36379,2025-03-19,Forest
Rise case,62.292102,-73.051944,99165,2023-08-05,Freshwater
Friend can,-83.019295,-86.908982,89822,2018-07-17,Desert
Service usually,-62.082688,-54.214258,22581,2020-06-13,Grassland
Up find,15.697721,-77.886412,37524,2016-11-20,Tundra
Decade group,87.47914,-127.379864,52014,2024-05-30,Wetland
Goal maintain,-40.452586,-78.074953,94519,2025-12-02,Tundra
Arm subject,-77.168076,-111.748444,26424,2025-09-10,Urban
Get theory,-22.113464,135.775522,78501,2022-04-28,Freshwater
Bag seat,-46.587631,-128.261706,37082,2022-03-04,Grassland
While end,70.756788,-179.794874,64396,2021-10-20,Tundra
Hospital at,27.11602,138.496851,49454,2018-12-23,Wetland
