species,latitude,longitude,population,date,habitat
Others fine,-76.061499,54.457597,53819,2024-03-25,Forest
Team where,-64.263551,15.84551,66376,2022-10-14,Tundra
Allow result,1.215012,-103.587345,18481,2024-03-12,Urban
Industry material,-11.935157,-99.303696,49992,2025-07-31,Forest
Consumer people,60.306739,157.497962,71332,2017-09-17,Urban
Center woman,89.052373,165.893052,45645,2019-01-23,Marine
Cut with,-2.247974,86.090463,82904,2024-07-17,Grassland
Imagine sort,28.967832,-27.084686,32766,2025-09-16,Urban
Discover ok,-29.841871,-57.423505,82695,2019-01-30,Wetland
Share new,64.621529,-62.941318,10137,2025-01-30,Desert
Alone ability,68.264993,70.059239,57563,2021-03-17,Desert
Camera night,-18.640282,-149.341276,12185,2019-08-30,Urban
Kitchen wall,-10.444926,145.428537,66228,2018-05-18,Forest
Learn treatment,75.807639,-153.067034,53441,2020-11-26,Forest
Democrat agent,87.523862,29.434049,34154,2022-11-20,Tundra
Possible guy,-69.507718,-153.155882,83845,2018-11-06,Tundra
Well three,53.278288,174.868479,17774,2022-11-02,Desert
Language no,-87.120217,62.633669,53382,2022-11-08,Desert
Though increase,-34.277044,-8.62264,54915,2020-01-30,Freshwater
Difficult leave,-6.188477,116.312081,30103,2018-11-28,Tundra
Push later,-40.871889,98.189394,29147,2020-10-24,Tundra
Do test,-21.763353,-88.349135,99007,2025-05-27,Marine
Arm ten,11.215886,40.980227,28449,2018-03-12,Urban
Design require,26.158487,-92.909549,47048,2017-02-16,Forest
Mind one,71.772866,132.671807,85330,2023-06-24,Urban
Property always,30.045104,65.670479,26384,2020-11-07,Marine
Explain student,-12.931365,133.747179,16423,2025-10-30,Tundra
Table speak,-70.410514,-31.781866,20732,2021-02-14,Urban
Particular write,70.228695,41.185518,14664,2019-07-27,Grassland
Check official,-48.659562,8.345064,28006,2020-08-19,Urban
Up mean,84.33286,-153.899703,54660,2024-09-02,Wetland
Eat body,-49.248209,68.849724,49007,2016-08-21,Wetland
Meeting inside,56.982636,31.729576,15680,2017-01-10,Desert
Teach next,-56.175386,-8.433844,90408,2021-01-06,Freshwater
Cover like,24.863896,-158.899656,84818,2019-03-30,Freshwater
Cup much,-4.994453,99.932661,16499,2020-01-14,Desert
Toward century,56.576739,-166.645553,16767,2020-04-26,Marine
Size already,-62.816937,-73.702175,75677,2022-09-01,Freshwater
Part check,-69.503343,123.911378,75865,2020-01-10,Marine
Out newspaper,68.578526,29.422127,30343,2025-05-28,Desert
Group or,12.630657,117.077971,78910,2022-12-15,Urban
Carry drive,-89.085407,-3.772262,34371,2019-08-15,Freshwater
Amount artist,-44.019963,-111.941503,75811,2017-08-11,Marine
Produce political,-37.857998,-36.831513,43781,2020-02-24,Marine
Sort fire,-62.765426,-157.219601,89706,2016-08-14,Forest
Research small,40.933693,79.836146,2101,2022-10-10,Freshwater
Test office,4.103252,93.813805,16965,2024-01-04,Freshwater
Unit positive,-15.001069,-81.709975,18833,2025-10-31,Freshwater
Shake total,-30.651862,-119.124155,13338,2020-09-03,Wetland
Dinner develop,-12.766377,174.29225,40436,2021-05-07,Urban
Attack all,42.645458,-10.64211,17256,2021-03-19,Marine
Manage so,-0.451493,42.905886,83388,2022-12-09,Freshwater
Start half,52.697312,-157.259256,45825,2022-06-15,Freshwater
Allow friend,22.474239,52.183417,44737,2023-06-14,Desert
One charge,-9.142501,-120.270695,85686,2023-10-27,Grassland
Board many,50.651854,42.330828,10683,2024-08-19,Forest
Along probably,-73.327174,-134.495177,52215,2022-06-18,Urban
Person while,-72.055334,-164.145829,97152,2016-08-28,Tundra
Theory they,-49.575119,64.54749,8502,2020-10-03,Marine
Include knowledge,-28.89677,-34.74208,34043,2017-05-30,Grassland
Create agreement,83.418348,64.585868,68259,2024-06-09,Wetland
Difficult born,31.124824,-159.787576,41512,2022-09-07,Urban
Under choice,6.203222,-92.956079,30099,2017-03-23,Desert
Leave later,-62.32952,-8.819049,10176,2026-01-17,Tundra
Police his,-42.105434,66.370414,28693,2026-04-28,Freshwater
Final make,-23.747421,-111.219088,6636,2017-10-12,Marine
Mother sell,70.533702,-43.406936,29806,2016-11-02,Marine
Occur meet,-80.918318,122.856731,98841,2020-04-30,Grassland
Stay choose,-53.13506,-160.4915,97512,2018-08-13,Urban
Guess central,6.712784,7.835517,68631,2019-11-18,Wetland
Hope whom,-23.139162,49.826539,48134,2022-07-28,Forest
Figure run,32.984153,-156.503023,61020,2019-09-12,Urban
Word affect,-70.691428,175.010453,41869,2022-01-31,Desert
Vote final,46.016913,-6.355139,61234,2024-08-03,Wetland
Chair spring,-26.950026,174.874604,84787,2024-05-31,Wetland
Send customer,-74.632289,-41.796186,37383,2024-09-30,Forest
Smile every,15.766989,-50.637256,92012,2025-01-23,Marine
Our prove,44.46711,-166.407301,27918,2021-07-18,Freshwater
Various check,19.868132,-32.743205,31036,2018-10-08,Tundra
Cost thank,66.873357,168.938901,67552,2023-12-05,Desert
Success medical,24.539857,15.892743,74564,2019-02-19,Grassland
Seat expert,25.879227,73.507799,6253,2023-08-16,Forest
International ground,-89.291968,138.863245,64098,2021-01-07,Freshwater
Audience budget,67.947991,-4.316789,24910,2023-02-16,Freshwater
Growth himself,49.828157,-147.507837,56781,2023-03-11,Marine
Standard choice,-57.480986,85.430785,93757,2018-10-04,Marine
Reach star,75.492695,127.092809,83804,2017-01-20,Grassland
Hit finally,-28.577159,36.59336,30269,2016-07-23,Desert
Picture feeling,-67.782702,12.862735,31559,2022-11-04,Grassland
Likely how,-29.01499,-66.964592,9945,2021-06-23,Forest
Wall floor,-79.395153,-83.557927,14934,2020-08-07,Forest
Truth into,82.120515,-21.460746,1899,2026-04-01,Marine
Congress amount,-41.664585,-96.148336,63997,2021-06-28,Wetland
Evidence stage,52.152139,57.510673,33844,2025-10-02,Forest
Institution care,-56.993854,67.790054,70373,2017-04-27,Desert
Why forget,-63.106488,-104.138636,22156,2022-06-30,Tundra
Trade service,-46.343416,81.947666,32353,2024-11-08,Tundra
Make bank,-37.535277,125.417045,88409,2021-05-17,Freshwater
Occur agreement,-56.162554,7.667601,8062,2019-09-22,Urban
Figure represent,57.801563,-148.687528,49236,2025-02-22,Wetland
Truth exist,11.75709,71.932724,48273,2024-04-06,Desert
Describe eight,-23.164286,11.011711,66881,2021-03-29,Desert
Camera know,-6.355864,-21.721695,6051,2022-04-17,Wetland
Subject go,67.707665,149.822536,91845,2022-04-09,Tundra
Machine water,3.594254,108.16113,91265,2021-07-13,Grassland
Government I,-85.821558,125.672785,33902,2023-01-22,Forest
War through,-57.269337,47.77447,62391,2024-09-17,Grassland
How catch,27.226901,145.579071,83213,2025-08-26,Wetland
Community he,-52.202165,172.549308,49886,2019-06-11,Freshwater
Magazine staff,87.084008,-149.769797,21456,2021-12-31,Freshwater
Ahead PM,16.463856,82.507118,81590,2019-09-23,Desert
Concern enough,-61.334312,24.549963,72912,2018-06-26,Forest
She step,25.279196,84.159821,54508,2020-04-08,Marine
Worry for,-36.486852,113.294521,32312,2025-10-01,Marine
However shoulder,-39.930484,134.087759,33573,2016-07-18,Freshwater
Seem suggest,61.560951,-140.842944,95616,2023-01-19,Forest
More later,-68.373865,165.665711,5617,2017-09-05,Marine
Fish reflect,-33.214963,114.492023,8565,2024-01-02,Desert
Toward share,-72.584623,164.418201,85691,2019-01-09,Tundra
Shake structure,-75.144413,121.078992,47971,2025-07-12,Desert
Return old,-77.505365,94.388943,63558,2018-01-03,Marine
Couple than,-79.265435,74.575394,31754,2017-11-06,Forest
Edge bar,22.000637,-173.487616,60643,2018-05-28,Wetland
Wrong he,66.864359,-108.865222,39519,2020-11-30,Tundra
Receive situation,23.63622,148.264561,19884,2024-12-28,Marine
Finish program,-26.681219,11.160005,61132,2022-02-14,Marine
Life yet,-38.678462,13.535887,26204,2022-02-03,Tundra
Month production,-89.150362,171.532418,32353,2017-04-06,Desert
Full cultural,-42.171366,-2.578181,10730,2021-08-19,Freshwater
Administration sea,75.495733,68.568193,28399,2020-12-27,Tundra
Enter whether,-81.884096,114.406326,36284,2018-10-19,Desert
Effort style,7.337298,31.841644,6138,2019-07-10,Grassland
Lot live,49.851087,-152.814155,39969,2018-01-15,Tundra
Create tree,-79.295592,-69.799517,6220,2017-12-24,Tundra
Person partner,-53.069291,-41.119888,21933,2026-04-17,Freshwater
Suffer finish,34.645022,125.267153,49741,2019-11-08,Tundra
Fall traditional,54.82956,-81.294524,98532,2016-09-26,Forest
Run part,-78.361169,-5.735644,39595,2022-03-13,Wetland
Campaign series,-46.554428,161.41085,26972,2024-09-28,Forest
Wrong speak,15.33648,66.478091,88212,2020-11-04,Forest
Impact base,-56.983338,-46.699479,23675,2018-05-22,Desert
System daughter,26.576621,-107.952689,92872,2019-07-06,Desert
Interview crime,46.623936,168.023965,41136,2023-02-12,Urban
Old message,-49.005171,69.412769,11530,2023-01-16,Freshwater
No manager,-67.507151,-24.18027,121,2019-03-13,Freshwater
Middle way,5.525301,-109.230623,46097,2020-06-21,Grassland
Short miss,80.064604,-14.39261,56045,2017-04-01,Marine
Executive commercial,45.703678,134.32083,88548,2020-11-30,Tundra
Energy major,-42.550425,-88.324829,32362,2022-04-26,Desert
Pass follow,2.136365,32.962023,56968,2025-09-24,Desert
For health,41.315729,-127.923705,70188,2016-09-29,Marine
Once through,53.109995,-45.853089,77882,2017-03-02,Wetland
Language list,-68.07332,157.949489,13678,2025-11-20,Grassland
Animal institution,78.723549,86.618428,96343,2017-10-01,Urban
Example join,82.87106,-98.226541,99586,2026-01-02,Urban
Team increase,-55.493483,171.621468,79810,2025-10-02,Desert
Serious inside,86.188449,54.489811,28031,2022-05-13,Grassland
Age attorney,-33.775053,142.258121,17318,2018-05-03,Marine
Quality manage,-27.309679,-30.599192,36704,2021-07-23,Marine
Protect prevent,-1.994264,-49.433535,58854,2024-11-17,Grassland
Peace affect,5.317272,138.609588,86208,2025-09-01,Desert
Produce security,66.816973,94.286586,85137,2025-08-19,Forest
Voice late,31.863609,51.073253,93988,2019-03-04,Urban
Crime behind,-71.913086,63.052406,67145,2023-01-13,Desert
Laugh step,44.031526,154.360213,63559,2019-06-19,Wetland
Get up,-14.103386,-160.388251,42425,2019-10-26,Urban
General company,49.551223,-35.507794,29138,2017-05-03,Grassland
Sound training,-36.818226,62.81531,96302,2017-08-04,Freshwater
Everybody from,-38.714764,146.772325,63819,2020-03-04,Forest
Magazine with,-22.650803,53.827507,78826,2017-07-09,Desert
Her summer,41.464236,57.505928,56038,2019-04-13,Freshwater
Single program,-68.785359,49.784441,78849,2025-09-01,Wetland
Rate their,-38.648243,-43.741238,23390,2021-02-19,Forest
Boy enter,-68.514315,28.042468,84721,2025-01-02,Urban
International natural,18.998354,-65.203314,49138,2023-12-21,Freshwater
Military science,-77.651265,-172.790103,82329,2019-11-22,Urban
Process none,-67.236592,37.924235,63225,2022-12-27,Tundra
Free hot,57.790841,-80.716449,81362,2022-05-27,Freshwater
Blood bad,22.517285,70.641392,79332,2023-09-18,Grassland
Analysis move,46.23169,23.186499,1103,2022-06-15,Tundra
Pattern rock,73.200656,-24.135327,98229,2021-06-08,Forest
Between into,85.966276,-154.460939,17386,2017-06-02,Grassland
Position author,-35.043379,-176.100905,91336,2017-06-23,Freshwater
World water,-22.327462,-3.142967,59259,2019-05-29,Grassland
Movement year,59.372076,173.74988,48083,2025-02-20,Urban
Fear special,66.288951,111.663068,7546,2019-03-01,Wetland
Then color,57.592239,-161.520048,61248,2018-11-01,Tundra
Maybe happen,13.414185,97.355399,14571,2022-10-02,Marine
Late like,65.554269,-138.724322,45944,2018-09-26,Urban
Fish avoid,88.952269,51.26493,75114,2022-07-24,Marine
Why would,-18.223755,33.456284,8478,2022-06-11,Desert
Of generation,83.506585,146.643515,92399,2024-04-20,Forest
View put,87.338527,-142.296584,51798,2021-08-03,Marine
Democrat Congress,3.116495,-19.482985,55774,2025-03-22,Forest
Modern other,12.841623,-170.327129,21723,2025-10-06,Grassland
Concern wrong,-31.518153,-20.007407,19181,2019-04-27,Forest
Garden tonight,65.513992,-43.982755,31133,2021-06-30,Urban
Life area,-46.738497,110.591815,80928,2023-09-09,Wetland
Son bring,-37.097802,-58.186945,60428,2022-10-21,Urban
Eight fight,-7.539544,-176.866093,49183,2017-09-14,Wetland
Sort space,34.44774,-61.476972,10188,2018-03-06,Wetland
White still,-82.665387,-178.575332,89053,2023-11-22,Grassland
Accept skill,39.624159,-39.168971,27824,2021-04-04,Freshwater
Try yeah,-6.530019,-43.822331,55906,2021-09-28,Desert
Fly over,-0.822114,169.063442,69137,2019-03-07,Freshwater
Computer speak,74.470032,147.447946,95357,2016-09-09,Freshwater
Car night,86.524111,45.254433,13239,2019-11-11,Grassland
Son protect,-65.989974,-29.27842,26349,2022-11-09,Desert
Picture expect,84.22886,94.795906,20030,2021-06-12,Grassland
Against article,39.424727,-134.311152,28882,2021-06-18,Grassland
Section eye,39.596323,-2.163043,85203,2022-02-17,Wetland
Nice paper,-64.335062,133.363183,34739,2024-02-25,Wetland
History case,-14.601672,-91.3983,18774,2021-06-30,Freshwater
Yeah city,-5.275235,-163.121043,74041,2016-10-21,Tundra
Reach water,38.029469,134.051745,67508,2026-01-10,Marine
Up authority,-82.163905,-150.675885,35583,2026-02-21,Desert
Board TV,-44.248556,-77.614988,14707,2020-04-14,Tundra
Event yet,-15.823578,54.74485,4593,2018-01-16,Marine
Beyond say,80.701602,27.983963,57391,2016-08-06,Desert
Wear without,-7.172113,45.024513,85068,2025-08-07,Wetland
Poor involve,32.665701,144.816299,14917,2022-01-18,Tundra
Need sister,50.10901,-86.61086,25374,2024-05-30,Urban
Understand item,28.319417,43.888879,62546,2017-12-16,Grassland
Discover my,-33.580652,138.433713,10620,2023-07-21,Urban
Late agent,47.809943,-115.648319,49238,2021-05-02,Freshwater
Mention security,-19.281071,-154.972435,23675,2023-12-31,Marine
Indeed across,-4.400652,-75.308819,18699,2020-08-28,Urban
Whether back,-10.27846,-125.753295,56059,2016-12-10,Forest
Respond point,-41.010932,73.574002,61841,2019-12-22,Urban
Understand wear,-31.6291,66.216728,91289,2025-09-26,Desert
Something when,-17.044381,-167.837386,34854,2018-11-11,Forest
Those avoid,5.985973,-71.092159,10741,2022-09-03,Urban
Direction structure,1.468805,102.682676,14781,2024-01-01,Marine
Pm two,-5.552758,52.096465,85934,2026-01-08,Grassland
Film child,-85.004982,-26.126064,94978,2020-06-16,Grassland
Until population,-84.771689,-105.826449,99068,2024-12-08,Urban
Exactly network,84.396495,-141.118122,38443,2019-07-29,Freshwater
Individual already,0.640544,59.666076,30462,2020-08-03,Grassland
Three cause,-70.401226,151.292648,71004,2023-07-26,Tundra
Subject identify,82.114166,69.877899,44415,2024-06-16,Marine
We without,42.720036,-143.601531,58397,2024-06-08,Freshwater
Arrive seek,-65.960037,126.262519,5865,2020-12-06,Wetland
List raise,-87.847571,-60.772999,58876,2016-10-15,Marine
I maybe,57.503776,-76.049043,80254,2026-01-12,Marine
Better none,-78.563317,39.432629,5237,2025-03-10,Freshwater
Watch think,-53.059824,23.160139,35460,2025-04-05,Desert
Sound effect,-81.072141,99.781484,46370,2022-12-11,Marine
Program federal,80.375671,-168.613134,32446,2023-11-21,Wetland
My life,-82.65124,2.2702,73552,2021-08-06,Desert
Address system,-76.304812,29.749905,90573,2021-06-09,Forest
Amount reason,-0.323167,92.628139,66977,2019-06-06,Tundra
Number return,-0.938127,-97.259575,74158,2025-11-02,Marine
Ok all,56.096913,-151.557205,99141,2021-11-17,Grassland
Plant democratic,35.961895,67.236849,70142,2026-02-22,Tundra
Sense push,59.239363,37.102305,12206,2024-04-05,Tundra
Choose push,-2.726351,-106.562286,61053,2019-04-13,Urban
Short tonight,-75.602843,-127.659238,49780,2021-08-16,Forest
Community reduce,47.295456,90.837857,57064,2016-11-27,Freshwater
Those federal,-37.966746,165.62365,24846,2018-01-31,Urban
Finish listen,-87.833903,-56.782971,49183,2019-11-02,Freshwater
That send,24.457914,-21.090148,9401,2025-09-27,Tundra
Red future,40.602162,-125.129215,230,2022-09-16,Urban
Need herself,-73.790227,39.056335,36204,2021-03-04,Tundra
Season security,-27.208222,166.205815,78232,2021-12-22,Forest
Time around,43.871038,166.193901,53865,2016-11-04,Freshwater
Leader the,67.776466,-67.361145,93471,2021-01-26,Desert
Already body,34.017695,-163.863157,58624,2021-09-30,Desert
Most range,-37.636996,44.076163,32895,2017-08-29,Urban
Artist out,-74.130485,-80.970472,90860,2016-09-09,Freshwater
Manager brother,39.495241,60.635581,41527,2024-01-08,Forest
Son here,-24.478383,-159.350937,64334,2023-09-22,Desert
Mother many,-60.138976,-105.680617,66115,2025-07-06,Forest
Home over,-21.023642,72.331339,99094,2020-01-20,Urban
Loss ever,-77.933998,-82.396809,6976,2016-08-26,Marine
Somebody time,31.74332,135.975783,47450,2022-02-07,Forest
Tv carry,-39.452778,44.715618,58143,2022-11-02,Marine
Mission window,24.83308,-51.455028,69285,2025-05-24,Desert
Brother better,-77.105879,122.747152,59855,2023-09-20,Freshwater
Even stage,-9.884754,103.022096,78123,2023-09-22,Wetland
Attention building,79.831138,165.761864,1172,2022-07-16,Urban
Author school,-4.520856,-169.573349,60186,2026-02-02,Desert
Audience much,-6.329774,107.131965,28228,2016-12-20,Desert
What look,49.610363,24.891167,96789,2022-05-10,Wetland
Local across,-56.405974,-1.982167,21648,2024-03-07,Wetland
Benefit well,-52.93583,127.204744,14819,2020-06-07,Desert
Prove security,16.63383,147.800545,43913,2018-11-28,Desert
Stage help,-65.826287,-40.467506,7199,2016-09-05,Tundra
Indicate able,-51.019602,85.6686,59996,2016-12-28,Wetland
And week,-59.160409,7.992391,12950,2020-04-30,Freshwater
Discussion century,43.742443,134.412471,77500,2018-10-05,Freshwater
Million south,80.40263,84.964229,41700,2022-09-25,Grassland
Expert them,46.955895,-132.037414,40569,2021-09-20,Desert
Size out,36.691387,8.443346,58990,2018-06-05,Marine
Reality off,-57.875726,-8.443887,5203,2016-10-13,Urban
Despite realize,-5.095718,37.608762,63921,2021-08-03,Forest
Citizen try,22.001405,114.932041,60305,2021-07-05,Wetland
Woman build,76.375988,136.33214,84364,2021-06-22,Forest
Goal kind,0.321322,-170.800015,16925,2022-12-19,Marine
Would system,37.18013,-78.177032,56750,2017-08-06,Freshwater
Administration cup,-54.393489,10.928481,45603,2020-01-01,Wetland
Voice nation,-2.961563,129.524933,57029,2019-05-25,Freshwater
Than son,83.339509,-178.992874,18778,2019-12-02,Wetland
Yard age,61.731323,-100.208403,68042,2019-12-31,Forest
My question,88.483275,-52.536131,27180,2018-02-01,Forest
Either nature,47.758129,46.786217,3564,2019-10-18,Wetland
Hour strong,33.660409,-80.079982,8608,2018-05-24,Grassland
Idea site,17.302264,-105.890055,93896,2019-11-27,Urban
Medical range,-3.603954,163.091124,26261,2020-04-18,Freshwater
American assume,72.328952,75.297897,93460,2018-08-13,Desert
Nothing until,44.120832,79.222816,32829,2017-05-27,Grassland
Phone great,47.832888,68.936,58078,2022-05-18,Urban
Practice within,-69.967848,66.481761,13989,2018-08-28,Freshwater
Child later,57.331676,-130.191622,23026,2020-05-16,Urban
Gun rise,50.126438,32.163265,45699,2023-02-04,Grassland
Test note,55.010164,117.981298,77549,2020-09-06,Desert
Rock movie,-16.199252,-120.257957,45054,2021-10-31,Desert
Teach dinner,39.490366,164.312731,88833,2025-11-29,Freshwater
Develop professional,-67.934588,-22.892116,44679,2017-06-05,Freshwater
Too war,-8.489505,-36.284517,41372,2017-10-07,Marine
Book should,58.512643,-17.538746,79224,2026-02-07,Tundra
Become per,-41.427054,-164.267982,43612,2016-10-23,Wetland
Reflect weight,65.386135,-80.634626,16492,2025-04-17,Wetland
Know sport,51.116503,59.075591,70503,2020-11-04,Grassland
Vote wrong,-10.299992,-64.958908,85055,2022-09-28,Tundra
Nature develop,-29.265041,14.770176,11861,2017-11-25,Marine
Answer herself,-18.490352,131.983721,79289,2020-07-05,Wetland
Reduce indeed,-9.464169,129.658725,84283,2019-03-19,Grassland
Sport ground,-45.299331,102.874858,45356,2022-02-22,Marine
Course plan,-77.438692,-164.336744,99297,2024-12-22,Grassland
Read ask,8.747801,113.517965,68096,2016-08-10,Desert
Evening fight,82.630951,110.69697,48319,2023-01-08,Forest
Program management,84.006783,-71.435306,55409,2017-04-30,Urban
Answer think,-89.888781,32.395595,46959,2025-02-01,Marine
Not yard,1.093097,127.941082,6646,2016-11-13,Wetland
Such exist,-86.721032,-24.58295,90224,2024-07-02,Grassland
Have decision,-41.756807,-78.206893,29552,2016-11-24,Grassland
Anything approach,9.673421,-64.012269,94746,2016-07-28,Marine
Focus rather,50.449997,-18.536941,89392,2018-10-13,Urban
Tend until,-77.675347,94.163744,84186,2021-09-14,Desert
Hundred look,84.324598,36.176886,93906,2026-06-19,Urban
Already bank,83.665202,43.395687,21760,2018-11-25,Wetland
Husband including,83.179068,-13.426455,12644,2019-08-19,Freshwater
Computer none,-5.684832,177.290478,90796,2018-06-09,Tundra
Executive rest,86.060847,-86.014318,67284,2017-04-13,Freshwater
Never apply,-68.090553,-135.319065,22402,2022-05-11,Urban
Participant may,50.027917,122.038169,24164,2016-10-27,Forest
Middle culture,48.91577,-58.102751,50316,2016-12-01,Desert
Peace deep,-85.94144,-162.014939,3843,2022-12-23,Urban
Begin rate,77.406513,100.645375,3042,2026-03-04,Desert
Raise to,-72.345865,147.149314,15081,2019-03-15,Wetland
Cover happy,-13.322179,-61.77259,85,2022-04-03,Forest
Wait sell,15.752892,-137.663769,64215,2020-10-01,Urban
Artist about,-46.753048,-81.968124,44095,2024-03-04,Forest
Pull before,34.203327,143.586642,53346,2024-09-11,Urban
Parent firm,85.216092,-73.721159,29011,2026-06-15,Grassland
Administration stand,25.678209,-94.796991,23196,2022-10-09,Freshwater
You follow,-68.71303,146.694505,37625,2023-03-25,Freshwater
Until nearly,8.619476,-173.304455,26439,2016-11-18,Marine
Type ability,15.591407,59.615493,25466,2021-12-14,Freshwater
Radio common,89.656746,-83.759186,53313,2024-08-24,Grassland
Describe sell,-73.137709,-161.902542,21692,2020-01-12,Forest
Why though,4.64734,-84.613085,47082,2016-08-01,Tundra
Might matter,-17.356134,-134.90982,66786,2025-02-02,Marine
Hit natural,35.788524,94.761787,3849,2017-06-21,Urban
Challenge environmental,-4.85509,135.283261,34833,2023-10-05,Wetland
News although,83.534954,18.910772,26345,2019-11-01,Wetland
Increase against,43.444261,-36.699793,95340,2023-07-30,Grassland
Actually condition,52.235839,43.127823,7359,2021-10-19,Desert
Explain system,-40.334693,105.678123,59140,2023-05-01,Freshwater
Concern but,43.367914,-14.188661,39578,2025-07-06,Tundra
Prove nature,-43.066825,34.011374,37834,2022-11-09,Desert
Girl market,-67.874468,108.524613,77774,2021-06-06,Tundra
Mind draw,50.57625,48.512528,34030,2019-11-30,Forest
Us second,-26.369996,39.006851,70549,2022-06-15,Marine
Own course,15.400796,-73.185287,38652,2024-06-20,Tundra
Pull firm,34.549427,-20.738067,57622,2016-08-22,Freshwater
Building it,-56.818992,99.988354,63602,2019-01-17,Urban
Toward near,26.904995,-173.662466,86541,2022-03-08,Marine
Police friend,40.885008,4.027715,13114,2022-08-18,Marine
Fine effect,79.632094,-51.050958,50434,2016-07-30,Freshwater
Enter despite,8.919164,132.613455,39473,2024-09-17,Freshwater
Here able,-62.43413,-4.131926,73987,2024-11-13,Freshwater
Medical marriage,-35.66455,-101.00587,28165,2023-08-23,Urban
Resource little,63.137749,93.62694,42188,2017-08-01,Grassland
Suggest vote,27.354594,127.556946,50243,2025-09-21,Forest
Form term,-15.813658,-149.923005,54131,2023-06-24,Urban
To world,81.238575,3.813786,1678,2019-09-09,Grassland
