species,latitude,longitude,population,date,habitat
Whole professional,9.758226,122.491472,99299,2016-08-05,Grassland
Wait born,-4.179653,-60.380328,87538,2019-03-01,Forest
Course think,76.417992,22.616552,62,2025-08-22,Desert
Listen truth,-54.2287,117.949894,31319,2023-11-15,Desert
Rise score,-80.936719,-129.6742,67642,2018-01-14,Desert
All image,21.368291,2.73447,39769,2020-12-05,Tundra
Meet federal,21.396062,-36.118453,24904,2019-05-25,Forest
Between want,65.820553,123.554276,74339,2025-07-30,Tundra
Stand new,15.699416,155.085137,22930,2016-08-11,Freshwater
Issue discussion,-48.238419,-101.808163,82877,2023-10-15,Grassland
Firm mention,-25.365317,-10.349409,9037,2018-03-02,Urban
Skill television,18.228429,-173.870622,48983,2021-07-27,Marine
Knowledge bank,6.608222,-160.121635,46838,2020-04-25,Grassland
However maybe,-75.875401,-140.922767,14590,2017-05-24,Marine
Nearly how,-29.395124,-94.282433,85483,2022-11-18,Marine
Or realize,-9.676882,102.629359,52592,2023-07-14,Marine
Foot believe,65.903163,-111.417778,13178,2024-10-14,Grassland
Challenge final,-14.272798,10.644463,17277,2016-12-13,Desert
Site add,-55.136953,174.516862,13573,2018-02-08,Desert
Eye when,36.584086,157.445974,46275,2023-01-31,Wetland
Stuff still,6.539855,43.069793,60927,2018-11-06,Freshwater
Relate apply,11.682258,64.287302,29115,2019-07-13,Grassland
Design suggest,81.739748,69.206841,63663,2018-03-17,Grassland
Care when,83.7671,165.45528,59173,2024-02-13,Forest
Professional go,-28.505805,64.83587,10431,2023-03-24,Grassland
Rich choose,18.311031,22.884393,54934,2024-01-18,Freshwater
Fall heavy,56.969939,-1.671707,64104,2026-06-01,Tundra
Marriage medical,-29.869515,24.322851,70958,2025-09-17,Freshwater
Whatever measure,14.028916,70.118534,65981,2017-01-16,Desert
Network least,-7.112749,-21.987833,52807,2017-08-25,Wetland
Middle everybody,-60.885368,-24.386288,97596,2018-09-21,Freshwater
Brother design,39.114096,88.494327,67362,2021-02-11,Marine
Range theory,-71.437417,60.81209,1082,2021-01-11,Tundra
Able strategy,88.362334,133.530858,54777,2022-07-10,Urban
Turn measure,37.42221,5.577626,22924,2017-06-09,Tundra
Strong parent,-2.340872,139.0532,74876,2016-08-14,Tundra
Table news,-6.703844,-22.863232,27209,2016-08-23,Wetland
Reason several,69.893821,21.896327,47716,2025-12-08,Grassland
Listen side,-70.635436,-104.031952,3688,2017-05-31,Forest
Thank remain,-62.189997,169.007003,88203,2017-05-12,Marine
Level candidate,-43.305464,-163.866377,49404,2018-09-04,Forest
Hair rock,-54.677677,-162.787164,94560,2020-04-24,Marine
One lead,-2.466255,-170.468862,88847,2019-04-26,Wetland
Product suddenly,56.018709,-115.388052,65779,2018-05-11,Grassland
Actually offer,13.728485,29.294867,77510,2025-07-13,Freshwater
Detail kind,2.949549,165.985978,91899,2019-12-26,Marine
Old appear,-62.087978,173.939378,21399,2024-08-16,Urban
Across now,-25.618617,157.899371,62761,2017-11-19,Tundra
Very billion,-41.191159,-107.301198,9863,2024-03-13,Freshwater
Listen free,23.338248,92.530015,38732,2022-05-10,Grassland
Authority record,-63.945,171.394135,75506,2023-04-04,Wetland
Prevent coach,-76.65401,-53.346661,81024,2017-09-17,Freshwater
Walk cup,-10.664314,-126.214182,50036,2017-03-18,Forest
Rock receive,-70.02363,-158.718031,18722,2019-07-23,Tundra
President imagine,39.797063,-120.419785,46524,2017-07-18,Tundra
Program either,-22.127515,-167.329811,4133,2023-01-14,Tundra
Red street,56.910066,92.472004,79241,2024-10-21,Grassland
Adult election,62.436054,29.78546,3334,2019-05-30,Wetland
Serious sister,49.751175,142.385904,23886,2020-04-03,Wetland
Prove get,59.92484,-9.355672,19074,2025-10-07,Wetland
Along itself,9.988733,27.720873,81661,2017-03-01,Desert
Yes nature,61.118143,-139.894015,53555,2025-04-17,Grassland
Full pick,43.570243,-97.097021,14051,2019-01-06,Urban
Point eight,-15.811344,96.944974,98501,2020-07-30,Marine
Message sound,-12.229427,29.465457,69475,2019-09-03,Marine
Fund yard,23.775737,27.879923,99615,2024-12-06,Grassland
New last,-35.867944,-82.041486,23292,2019-09-09,Tundra
Card world,68.095367,-65.381642,25812,2017-06-30,Urban
You professor,48.105086,-42.778517,10516,2020-01-12,Freshwater
Determine including,40.55133,11.171222,24553,2023-11-13,Grassland
Senior recent,-29.163608,-99.348222,17878,2026-03-29,Desert
Beautiful forward,-35.223709,-169.910044,24583,2018-11-27,Marine
Lose decision,-84.165231,-30.884944,36772,2025-05-22,Tundra
That seven,20.323493,-76.9533,15222,2020-10-05,Tundra
Better project,25.293054,-50.21086,77317,2022-05-15,Forest
Teacher religious,-56.485552,-91.951039,57475,2017-09-30,Freshwater
Staff seem,-2.993615,41.947811,47749,2021-09-07,Marine
Admit reveal,87.052735,179.90379,22596,2025-11-19,Wetland
At send,-70.553454,-39.955187,35529,2025-11-05,Urban
Which always,-33.351338,150.854052,61217,2017-09-11,Desert
Believe score,60.57336,-140.560145,25548,2017-03-26,Freshwater
Put lot,-64.879443,162.802488,99974,2025-11-08,Desert
Movement general,20.957494,-52.419472,22812,2025-05-06,Freshwater
Mr themselves,78.74942,30.885029,94563,2016-12-10,Grassland
Beautiful political,89.280835,-169.236901,81732,2021-01-21,Forest
Ten throughout,12.08681,9.734022,21667,2018-12-05,Grassland
Food news,-8.440269,4.075666,46218,2017-05-17,Grassland
Adult talk,-83.65234,-160.296809,58410,2016-12-06,Tundra
Total travel,-44.653749,-20.596787,79864,2020-06-01,Wetland
Fight war,-5.57342,36.689717,38670,2019-12-29,Desert
Lose kitchen,-18.164585,36.122909,87267,2018-01-13,Tundra
Much state,-12.142639,107.888125,19437,2020-05-12,Wetland
Old cost,28.89146,-5.391173,87674,2025-07-28,Tundra
Break add,89.359445,93.40245,6939,2020-07-23,Forest
As light,57.58943,128.519864,80228,2017-07-24,Forest
Church through,-67.796945,-8.167587,43019,2025-11-05,Freshwater
Class pay,-2.776583,-165.093053,92401,2019-01-27,Freshwater
Most generation,10.599131,93.833802,11008,2025-03-30,Forest
Charge great,-6.587558,44.63857,11998,2022-11-13,Freshwater
Surface hour,2.705737,46.142097,49566,2022-01-04,Urban
Push the,-68.07097,30.408794,10695,2024-08-19,Tundra
Technology ten,-24.66585,-2.371629,26100,2025-05-06,Marine
Trip develop,-31.524937,88.145446,66031,2022-11-27,Wetland
Nearly member,48.313003,-28.987649,85352,2025-12-27,Desert
Hard stuff,-64.226813,22.429851,5068,2020-01-23,Marine
Operation around,-49.294035,-127.39669,55622,2021-01-20,Tundra
Usually board,29.404028,30.086255,37644,2021-10-19,Urban
Simple mean,-68.578331,-160.710855,58818,2018-03-13,Marine
National field,78.887002,37.792369,30722,2018-03-23,Wetland
Ahead speech,26.181449,142.217868,15175,2024-09-18,Forest
Project green,-84.267039,-32.06486,77214,2021-01-10,Tundra
Why nearly,85.100879,113.79952,29076,2018-11-13,Desert
Model pretty,-82.736799,-106.916475,89700,2020-08-19,Marine
Than skin,-0.425961,46.94251,16766,2022-02-24,Grassland
Care physical,-67.548896,-174.57705,21781,2025-03-12,Marine
Must bit,34.485785,-22.17802,61798,2024-04-25,Forest
Room seek,-4.259801,-87.370349,20712,2017-01-18,Desert
My maybe,48.464227,-92.344024,26056,2019-06-05,Forest
Agent customer,-34.00476,-67.260673,6153,2026-03-06,Marine
Back artist,-69.750615,43.296432,11249,2021-03-06,Tundra
Check Mr,44.11422,56.273937,87080,2021-08-20,Freshwater
Executive particularly,31.299433,-87.885392,387,2019-12-27,Forest
Own security,42.007879,96.151562,13174,2018-08-10,Freshwater
Tv ahead,58.397761,121.26687,93858,2026-06-26,Tundra
Wall enjoy,-3.3655,-19.378298,52367,2023-01-04,Forest
Image wall,-80.343841,-28.286742,93974,2018-10-04,Desert
Close entire,76.350402,106.189769,62176,2020-04-17,Urban
Moment particular,-86.055795,23.225053,58463,2016-10-07,Grassland
Myself while,73.61054,-38.393797,91768,2016-09-01,Forest
Oil recognize,20.973392,-23.50172,6188,2021-04-09,Grassland
Population rich,62.909216,81.128479,28318,2019-11-21,Grassland
Statement six,76.232952,-156.169081,67514,2020-02-28,Freshwater
Student once,61.631644,30.119242,69372,2019-06-18,Urban
Crime develop,-49.357365,-23.405641,42401,2021-10-17,Wetland
Big pass,-69.706311,-66.603281,44288,2025-03-02,Tundra
Life report,-67.376729,-122.172949,34313,2019-05-28,Urban
Surface environmental,-40.517085,-49.079281,76363,2018-01-19,Grassland
Season collection,41.662978,-77.241542,65348,2017-03-12,Grassland
Memory real,-11.894993,96.324157,50510,2017-05-08,Urban
Perhaps rather,73.138981,59.37439,43578,2023-12-08,Forest
Look direction,37.802304,-98.507458,69579,2020-04-22,Wetland
He yet,9.892927,123.392822,40776,2023-01-20,Urban
Bit door,9.688636,-133.658901,79875,2024-12-29,Wetland
Finally campaign,-12.504763,-136.513506,41654,2020-04-09,Grassland
Little Mrs,37.657739,-9.074611,72215,2019-03-25,Tundra
Meet subject,-71.961053,-49.396478,16209,2026-05-13,Grassland
Environmental full,-39.150725,-118.774352,91036,2021-06-23,Desert
Yeah firm,-84.75671,116.405949,82287,2024-01-15,Freshwater
Before you,15.665363,-95.492192,87004,2024-06-20,Desert
Reality sometimes,-27.40559,-152.036544,57838,2018-08-07,Urban
Tonight read,-17.559658,-166.039283,11299,2021-08-24,Forest
Weight follow,-8.641592,-38.643804,57489,2018-07-02,Forest
Happy activity,-71.673843,-150.017878,81379,2019-03-13,Marine
Growth something,-9.792172,149.168086,74227,2025-01-18,Marine
Physical treatment,-83.877394,-153.365987,76740,2022-09-20,Freshwater
Others less,-84.92005,168.789888,2758,2021-11-18,Marine
Finally raise,25.675037,-75.470501,12708,2017-03-01,Tundra
Town carry,-4.549262,109.923043,41055,2019-11-19,Wetland
By usually,-54.677381,159.270144,92690,2022-10-08,Urban
Arm head,-5.216008,-80.006653,4908,2025-01-10,Marine
Measure country,56.472446,141.69887,93895,2025-01-25,Grassland
Beat woman,-54.487011,-172.5156,77577,2020-10-25,Freshwater
Appear court,32.254779,41.369823,78695,2025-01-23,Grassland
Ready measure,-77.312975,-93.866118,16914,2021-10-01,Wetland
Agreement teacher,4.700521,22.010974,2375,2017-09-23,Freshwater
Teach employee,-65.234805,20.996056,78399,2024-08-24,Desert
Federal newspaper,-13.880326,33.366191,28044,2018-08-07,Desert
Debate real,-21.281798,101.738544,2135,2019-05-26,Forest
End look,-14.088728,-71.213198,665,2023-05-01,Tundra
Truth try,61.223385,129.987603,12125,2023-12-26,Forest
Him new,53.36596,20.581012,56056,2024-12-02,Forest
Hair hand,-66.279272,80.793188,24035,2023-11-10,Wetland
Address present,-5.219642,-78.498058,91088,2017-06-12,Freshwater
Seem this,89.574486,-11.380211,64876,2024-08-31,Desert
Civil actually,-6.207142,-31.511159,32179,2023-12-26,Forest
Exist seek,29.08435,114.549815,73516,2025-06-21,Marine
Himself admit,-75.539953,-156.927634,89539,2025-06-11,Wetland
Above different,-10.417549,-171.45677,67176,2023-02-25,Tundra
Paper style,-57.028913,97.00267,41375,2024-12-22,Forest
Both family,-77.623603,55.908243,17333,2024-08-07,Tundra
Few mention,-32.281109,-68.307724,25745,2019-11-29,Freshwater
Us character,-69.576312,-8.200108,4979,2025-05-20,Urban
Treatment dark,-67.438821,135.289339,63875,2022-01-18,Forest
Fall point,27.094141,102.978345,58254,2019-10-05,Marine
Outside campaign,27.616427,-109.614785,10720,2017-06-17,Wetland
Half heart,22.160741,123.06044,74835,2017-04-05,Marine
Church mission,66.057023,-12.258179,56798,2022-02-11,Freshwater
Very attack,-23.083786,110.935899,2531,2020-04-06,Tundra
Particular I,14.769604,128.184513,55858,2024-12-26,Marine
Truth trip,49.775734,137.491138,48280,2019-05-21,Forest
Research middle,30.655113,-135.149364,94293,2025-06-23,Marine
Player explain,-11.016222,-43.008212,52375,2025-01-16,Tundra
International notice,7.902508,10.64175,23163,2024-10-13,Grassland
Large Mr,63.598104,-109.30022,2462,2020-10-31,Forest
Will fund,44.48698,179.967595,91747,2022-05-17,Urban
Avoid half,19.891606,-113.81186,59789,2018-07-01,Freshwater
Miss pull,60.119175,10.926294,52988,2022-07-26,Freshwater
Draw take,-80.808799,77.876108,42921,2024-12-23,Freshwater
Writer base,88.469884,178.780322,50819,2021-02-02,Tundra
Usually stand,-62.433314,-42.237352,267,2021-03-27,Forest
Opportunity quality,-24.915772,29.517595,36805,2022-06-20,Forest
Culture movie,43.13743,45.647806,12578,2019-10-17,Marine
Learn care,31.522409,-94.982663,63582,2025-08-17,Tundra
Himself road,-64.535407,8.775851,95658,2020-01-02,Wetland
Nature school,40.151553,128.991826,76095,2025-04-21,Forest
Present front,-67.405279,-7.023095,98251,2023-04-20,Grassland
Nor such,78.963116,-74.381135,81120,2018-11-21,Grassland
Action last,51.850785,-117.849038,37500,2024-04-25,Freshwater
Age significant,-21.31911,36.85081,45476,2017-01-03,Grassland
Any high,-69.073823,22.279745,79588,2025-08-28,Freshwater
Throughout rock,83.1618,-36.269148,21381,2019-01-16,Tundra
Style war,-64.983635,20.983265,11285,2024-11-30,Grassland
Remember month,44.075089,135.984409,7199,2022-12-14,Desert
Adult system,-8.345061,123.243896,29275,2021-10-07,Wetland
Add politics,54.845307,-132.345703,89762,2022-12-02,Wetland
Agency election,82.096841,110.838321,38524,2021-12-02,Forest
Us note,-33.351692,-28.430781,73469,2022-09-14,Tundra
All mention,-62.782772,-129.843347,56144,2024-04-11,Urban
Way my,-1.957534,105.561009,58515,2025-06-22,Urban
Part see,-86.903909,-129.726544,22517,2022-08-07,Forest
Central for,70.373609,132.891137,34967,2018-08-14,Tundra
Seek stop,12.944481,-39.481516,61363,2019-08-29,Freshwater
East card,-37.372375,146.442229,45233,2018-09-13,Desert
Range difference,46.685005,-63.887182,84344,2016-11-08,Urban
Wonder bar,34.085922,49.926105,22945,2026-03-27,Urban
Tend much,-14.831711,-112.7264,96903,2021-01-19,Freshwater
Treat commercial,78.481652,-101.64696,87324,2020-01-20,Urban
Card day,38.931189,171.801254,31632,2020-03-25,Urban
When total,34.804903,173.866273,43445,2016-08-06,Marine
Health eight,29.956876,179.649803,39292,2025-12-01,Urban
Western whether,33.805091,-126.579361,17176,2025-09-30,Wetland
Family yard,-26.038127,-134.153834,71554,2018-05-03,Grassland
Product upon,15.617275,15.583558,17995,2025-04-17,Freshwater
Subject relate,-41.972496,159.702148,80941,2018-04-10,Tundra
Father test,-43.394312,70.663075,20596,2020-07-21,Wetland
Congress whom,28.054124,-146.563485,230,2017-10-06,Marine
Meet fish,-51.819974,-148.095709,96306,2018-05-05,Marine
Certain southern,-62.043742,85.450792,19126,2022-06-06,Freshwater
Require fall,32.715858,137.473354,6073,2019-01-23,Freshwater
Mouth necessary,-73.301633,-66.558003,37689,2022-03-06,Urban
Candidate head,-84.292381,-33.294488,83616,2024-05-05,Freshwater
And close,-59.048642,95.338553,19959,2023-09-30,Marine
College know,-16.402454,114.024759,61084,2022-05-27,Wetland
Own question,33.518659,16.994056,5460,2017-05-12,Grassland
Week worker,31.930723,-22.267964,71232,2017-01-05,Marine
Social space,12.855251,-5.853127,32034,2019-12-23,Wetland
Even support,-4.035304,-104.105637,90482,2022-07-04,Grassland
Every age,44.693008,-39.782768,12303,2020-01-17,Freshwater
Dream same,71.850539,101.955226,47595,2024-04-08,Wetland
Concern across,-82.647072,-97.668447,65686,2021-02-20,Forest
World technology,-28.991993,8.446643,54555,2018-10-05,Urban
Technology arrive,-48.663044,136.437483,2628,2022-12-09,Marine
Activity watch,81.814263,62.913139,82332,2023-02-26,Marine
While product,-51.402305,142.759605,24373,2023-04-05,Marine
Business avoid,-53.961316,8.456515,77252,2018-03-16,Grassland
Television amount,74.080016,117.606302,97150,2018-06-07,Forest
Yet center,7.456901,150.349224,87748,2020-06-11,Forest
Parent throw,14.85458,-149.722932,33255,2019-03-09,Grassland
Choice on,4.722242,-62.981477,53983,2021-07-07,Freshwater
Yeah medical,-8.168387,33.119974,69906,2019-07-21,Forest
Build product,-8.587598,26.319155,94942,2020-05-10,Marine
Case about,-16.468196,114.167934,31813,2024-04-01,Desert
Notice feel,-10.178251,-5.420096,10017,2017-03-01,Freshwater
Particular line,-47.206667,-102.600852,55554,2024-04-19,Urban
Field live,64.82505,-27.476871,51553,2021-09-23,Desert
Easy piece,20.224801,-150.666777,43942,2016-11-06,Marine
Himself risk,89.558587,149.936353,11968,2020-06-10,Wetland
But reason,-77.002541,-96.803381,54431,2021-05-27,Wetland
Three government,-56.557736,-11.732631,62125,2021-01-22,Forest
Better always,83.400269,-111.81146,7308,2020-06-09,Tundra
Health easy,-28.327609,118.513677,30678,2016-11-12,Desert
Alone control,-74.986785,-91.453689,98677,2025-06-23,Forest
Any more,-0.944339,47.930406,40931,2018-12-15,Urban
For choice,40.803663,8.768321,40011,2025-12-01,Marine
Across play,80.992007,-134.259216,94669,2022-04-16,Wetland
Popular throughout,7.139849,174.522038,19455,2020-11-07,Forest
Yard hard,58.008244,-110.690864,86396,2023-10-04,Forest
Should west,60.035392,145.694923,31510,2023-09-14,Freshwater
Responsibility actually,38.565292,-87.407117,95090,2020-12-11,Grassland
Huge education,71.727431,6.748667,57237,2023-03-02,Desert
Similar stuff,-50.165951,97.743988,41965,2018-06-25,Urban
Guess important,-43.68449,-86.349746,12842,2019-02-27,Grassland
Again try,-64.860344,-7.108498,23760,2018-05-11,Desert
Section partner,-34.359298,-49.045086,35023,2018-07-05,Urban
More see,33.234158,-2.385771,38701,2018-05-04,Urban
Discussion leg,-5.496543,-6.569907,15633,2025-05-14,Grassland
Chance never,28.728203,177.307741,38002,2021-03-06,Forest
Break and,72.540573,16.051248,42476,2025-02-22,Grassland
Step within,26.969943,97.0004,78931,2016-12-06,Wetland
Require hand,-7.216317,-0.167927,14719,2021-10-03,Forest
Side I,-73.123769,19.908263,32741,2021-01-31,Freshwater
Painting likely,-58.62207,-49.441021,18110,2025-11-12,Freshwater
Force the,42.250083,131.743154,26873,2021-10-16,Wetland
Field machine,43.510058,-179.922422,83402,2020-05-07,Desert
Strategy exactly,-26.486218,-174.358763,30810,2024-04-03,Wetland
Those determine,80.880083,32.311922,24269,2022-10-06,Desert
Memory program,-35.242996,176.324948,76497,2020-10-30,Freshwater
Various call,55.620435,77.206104,8324,2021-11-06,Forest
View type,-49.295326,-43.171215,91187,2026-01-22,Freshwater
Small wear,42.252126,34.044362,42429,2023-01-13,Desert
Themselves trouble,46.477211,118.055736,62550,2025-10-30,Urban
Collection throw,62.21148,107.704523,78703,2018-11-02,Urban
Sign produce,-81.805569,-128.555468,76388,2022-05-01,Tundra
Newspaper look,30.773381,49.233207,47406,2023-12-03,Tundra
Fire magazine,12.098596,-12.260913,19917,2026-01-02,Marine
Final decade,-4.371364,-159.562524,99405,2024-02-18,Freshwater
Doctor subject,75.850239,-169.08932,60296,2022-09-28,Marine
Mean security,-86.053494,150.832485,67644,2017-05-27,Marine
Entire many,11.276858,-53.995556,31968,2024-06-19,Marine
Tax cultural,66.039798,-74.803835,21345,2022-10-28,Freshwater
Agency beat,-4.116946,20.062909,74105,2021-11-11,Forest
Our where,-40.523132,-46.287133,24174,2018-11-01,Grassland
Structure official,-81.262145,-87.041916,88377,2019-11-28,Freshwater
Bag cut,70.775998,-144.658122,51354,2019-05-04,Tundra
Enter tell,32.68336,-134.420672,48120,2025-10-24,Desert
Physical standard,12.37221,5.305181,92873,2024-08-07,Urban
Stage election,78.807478,166.213635,82050,2024-02-19,Urban
Vote against,32.425504,97.501452,48963,2017-07-04,Forest
Tough strategy,64.046504,33.967214,81086,2024-02-25,Desert
Easy establish,72.702513,125.723836,92997,2022-09-13,Urban
From believe,-70.189331,-94.403444,93616,2017-06-11,Freshwater
Improve serious,1.021228,-126.911236,20400,2025-02-24,Marine
Hit prove,-65.459416,-90.395671,92149,2023-11-13,Wetland
Involve manager,-39.074516,-34.4098,32638,2021-05-31,Forest
Issue have,40.769575,120.798162,66011,2024-03-08,Urban
Hospital able,-27.691521,106.626631,7162,2020-09-11,Forest
Manage white,31.691403,125.196961,59463,2024-08-07,Forest
Anyone before,-61.929383,-74.965358,38816,2016-08-24,Desert
Know relationship,72.313328,25.088782,98605,2021-09-17,Grassland
General poor,37.847658,-161.718806,10148,2022-03-13,Marine
Step state,-8.118201,27.933811,16763,2024-08-08,Freshwater
Capital economy,32.78413,60.443412,18453,2025-01-27,Grassland
Reality position,46.524702,173.014549,90501,2023-06-19,Urban
Stock time,60.611982,-146.919408,5628,2017-03-06,Wetland
Carry these,-19.818483,178.33889,58261,2020-03-21,Forest
Today knowledge,23.430686,71.010346,66484,2018-04-29,Urban
Meet writer,-5.077083,-45.264109,89502,2022-03-18,Urban
Who who,35.57452,-13.367092,3257,2021-03-23,Marine
One act,-89.517598,94.583617,36492,2021-09-29,Grassland
Investment mean,-21.738821,81.002489,34426,2018-08-14,Marine
Again reach,57.97552,147.283781,28565,2020-03-06,Desert
Politics real,-45.758683,-174.829434,38933,2022-01-18,Forest
Crime cup,6.511204,-148.66472,84705,2017-04-11,Urban
Idea race,-52.506552,-61.628891,46254,2018-03-20,Marine
Compare five,28.290586,153.709015,50630,2016-12-23,Tundra
Time recent,-7.35288,85.01056,73781,2021-05-19,Forest
Artist candidate,-86.454589,13.78152,92464,2023-05-27,Desert
Continue individual,-78.255815,-125.817898,67215,2020-07-08,Desert
Huge any,1.411553,-169.428935,3597,2021-01-22,Marine
Gun he,68.185095,-132.753154,29798,2021-06-21,Tundra
Arm call,39.770975,-19.043842,15260,2024-11-19,Wetland
Reflect turn,63.717333,147.918298,65524,2020-07-07,Marine
Eye watch,52.527847,-17.784883,37017,2016-12-04,Freshwater
Compare hot,64.228264,8.041108,21562,2022-03-13,Tundra
Huge account,59.878467,75.137552,57651,2018-04-08,Forest
Gas oil,-57.510921,-128.315701,37204,2018-11-26,Forest
Believe actually,74.161874,-157.062707,16921,2018-10-06,Grassland
Tell dog,-1.23285,-146.526695,69761,2024-12-25,Tundra
Article sit,-59.717238,-47.32143,8553,2024-11-06,Freshwater
Visit say,-49.840714,90.427401,36011,2024-07-14,Urban
Out reduce,77.016285,-157.787801,19605,2023-02-20,Forest
Face lose,47.601523,-0.410013,60310,2021-09-24,Wetland
Late such,-29.907843,134.299906,685,2024-03-23,Freshwater
Vote its,30.46109,-113.03322,68586,2022-10-28,Grassland
Discussion space,5.320276,-41.380572,87103,2023-02-10,Desert
Research mouth,-79.004373,-95.096574,25927,2019-03-31,Forest
Determine billion,84.819689,56.899269,38239,2026-05-21,Forest
Many seven,-13.748753,-49.230271,37245,2019-08-14,Tundra
Wall good,30.707062,26.321915,15126,2025-08-28,Freshwater
Sea value,36.604149,176.297824,82209,2020-08-30,Marine
Speak name,12.209418,117.523426,34220,2024-01-14,Forest
Medical military,-85.105838,-45.168156,60875,2018-06-22,Wetland
Song system,84.15709,-83.195408,11589,2018-11-11,Tundra
State remain,28.548291,-78.858326,54868,2024-02-07,Freshwater
Subject wish,76.386299,-58.59035,47265,2025-08-28,Forest
Free sport,41.343758,52.653638,22084,2017-09-12,Tundra
Loss instead,86.022418,133.348177,40986,2018-07-14,Wetland
Beyond bed,30.478796,-74.733999,40221,2016-11-28,Marine
Risk issue,27.41237,-164.7613,88861,2020-06-22,Freshwater
Market name,36.766741,-108.74586,85396,2019-06-01,Urban
Once item,-20.181726,41.128053,95275,2018-11-04,Grassland
Dog boy,36.266271,-63.187872,47852,2024-06-02,Grassland
Management trade,63.466358,-15.96323,64813,2019-08-30,Freshwater
Deep despite,53.580002,138.780502,12173,2022-01-29,Forest
Eat site,37.768633,110.445321,54207,2018-10-20,Marine
Effect democratic,15.09115,-138.815628,94023,2021-06-17,Urban
To break,84.935452,162.195159,78801,2019-09-04,Grassland
Act computer,74.486383,119.916816,25232,2024-09-11,Tundra
On time,13.575019,27.961156,18059,2021-07-15,Desert
Society nice,-27.663859,-161.022733,18211,2017-07-15,Tundra
Need degree,64.807431,135.162615,16796,2022-12-25,Forest
Dream produce,-30.152874,-62.189883,81248,2021-06-01,Forest
Can Mrs,89.463981,59.749141,21692,2019-02-11,Marine
Job red,38.604523,84.33408,70695,2016-10-28,Urban
Me population,70.536075,121.178359,50219,2026-01-19,Forest
Any head,63.566152,102.313938,62120,2016-12-14,Urban
Through tonight,67.48167,162.834575,70333,2025-11-22,Marine
Upon meet,-0.219758,162.91096,13293,2025-07-09,Desert
A young,-66.001405,148.858556,71008,2019-09-19,Tundra
Outside whether,4.881095,-7.557124,95159,2025-08-24,Grassland
Data interview,-81.190057,173.076269,21708,2023-06-21,Forest
Authority eat,-54.847261,164.346229,98584,2021-02-25,Forest
In sense,-80.722997,47.573596,93621,2025-03-15,Desert
Member expert,54.336473,129.553211,298,2023-05-19,Urban
Skill sport,51.331687,-165.402264,37,2020-08-19,Tundra
Week eight,29.896093,-126.616671,18931,2025-09-01,Tundra
Meet base,-49.133202,31.293105,76203,2018-11-10,Grassland
Camera me,5.35166,-71.931982,28751,2023-02-04,Desert
Write information,-32.708659,115.153211,41355,2017-12-03,Grassland
Mr society,8.826361,-78.242489,71937,2025-09-23,Freshwater
Similar stock,17.034205,-96.611298,34372,2017-03-23,Wetland
All hope,-29.574246,95.616223,25306,2019-07-10,Freshwater
Above police,-67.745101,118.576399,86361,2022-05-13,Desert
Get those,-23.752898,-43.366643,15732,2021-09-05,Marine
Consumer test,-24.998422,-94.573678,11300,2025-06-21,Forest
Easy require,-44.524295,-4.001178,20309,2023-04-03,Urban
Use pull,44.797893,-138.112494,94745,2019-07-14,Urban
