species,latitude,longitude,population,date,habitat
Million would,71.313989,-145.348983,58841,2018-07-26,Marine
Article finally,-76.699417,60.248572,33377,2025-11-19,Freshwater
Man hit,39.838285,101.749684,10170,2019-09-07,Wetland
That we,-61.726002,-44.960774,80398,2021-10-30,Wetland
Real data,-37.793395,-102.731227,34721,2018-04-28,Marine
Identify child,43.49405,-63.98194,71147,2019-06-05,Urban
Each debate,-66.223454,113.844367,32736,2024-10-30,Wetland
Without sea,67.188127,19.503611,65304,2017-01-08,Forest
Read officer,89.254877,-42.643468,30220,2023-01-23,Wetland
Concern risk,-74.585961,-53.005272,65535,2025-09-11,Marine
Sport order,29.108598,118.274956,21542,2024-09-01,Marine
Cultural society,15.186556,-78.968253,59997,2022-09-29,Marine
Worker school,85.709804,177.058008,35195,2019-11-12,Wetland
Certain involve,-62.625569,-10.599007,84528,2017-09-08,Grassland
Open my,-12.549483,-127.4623,78035,2024-06-29,Marine
Through line,-65.350271,-114.478747,40370,2023-07-10,Marine
About various,65.844987,97.811929,57873,2018-09-19,Urban
Interesting town,32.266715,-21.722682,43489,2023-11-03,Urban
Open almost,26.63012,58.90001,69199,2017-05-26,Freshwater
Tell beat,88.10492,-17.780089,77720,2020-03-03,Desert
War light,-82.105396,94.652447,22943,2020-01-26,Desert
Field eat,42.000495,101.966234,74422,2016-08-28,Forest
Blue land,-13.958374,116.311826,95932,2018-07-01,Freshwater
Put anything,49.586012,-14.513262,74342,2019-10-31,Tundra
More industry,-65.303002,25.566091,50676,2021-06-06,Marine
Bar address,-69.569657,-84.1309,79526,2020-11-05,Wetland
Officer building,11.546322,177.888705,84120,2025-05-10,Marine
Tv human,5.174267,13.374469,81650,2018-04-17,Marine
Watch might,-67.884693,29.201793,41085,2026-01-15,Tundra
Expect compare,23.108696,5.568695,94656,2022-09-10,Freshwater
Business garden,86.465805,76.859687,66171,2018-04-11,Desert
Media kitchen,-86.367873,-135.274068,36447,2024-11-03,Tundra
Support compare,-76.904014,-174.918251,5218,2019-05-16,Freshwater
Up art,69.263961,-158.874778,92634,2022-12-30,Freshwater
Everybody store,-78.601824,87.771471,50756,2026-05-31,Wetland
New right,-60.801349,93.464201,73238,2021-01-09,Marine
Garden and,-69.058604,-142.705185,59621,2023-11-10,Marine
Car view,48.696084,55.406225,10880,2016-10-28,Urban
Per stay,35.050001,-72.685003,74504,2017-08-17,Wetland
My employee,-5.512753,-98.667144,1990,2025-03-13,Marine
Treatment sometimes,60.271766,-77.424627,91713,2018-01-24,Urban
Main southern,-57.40203,65.175304,17044,2021-11-01,Tundra
Beat health,73.905428,35.235716,8071,2025-10-13,Grassland
True billion,69.956489,48.669621,60436,2016-11-25,Desert
Cut easy,-53.35412,162.237043,30279,2020-03-18,Marine
City fall,-73.070804,-110.425415,49958,2019-09-26,Marine
Quite boy,2.756843,53.209944,39892,2016-09-01,Freshwater
Official final,-60.56745,134.96274,23351,2016-08-10,Urban
Author cost,78.333506,-80.764505,4414,2017-04-21,Desert
Gun feeling,8.719332,-136.709529,48071,2023-06-04,Forest
Maybe bit,-53.554727,-62.700495,26170,2025-04-16,Desert
Customer market,33.524907,-154.587993,36904,2020-07-01,Wetland
Walk type,-44.502742,99.012189,6896,2019-08-08,Wetland
Cover something,-30.018338,129.544495,65736,2020-03-30,Tundra
Amount per,52.260728,-28.401658,13673,2023-10-28,Wetland
Then today,-86.940908,78.957259,12215,2017-01-04,Wetland
House mission,-35.636475,66.093195,45001,2022-12-19,Grassland
Practice feeling,-0.272302,72.827739,50911,2017-02-20,Wetland
Machine drop,24.310848,-152.894025,62519,2023-03-15,Desert
Increase door,-36.561396,-79.959427,56155,2025-07-05,Desert
Finally hear,15.995155,54.995267,54325,2022-07-21,Grassland
Change pattern,72.000141,82.369685,63323,2017-08-01,Grassland
Scene discussion,44.313706,-80.200412,22997,2016-08-17,Urban
Less our,29.888911,157.823324,71843,2025-08-07,Urban
Source spring,4.530964,61.479526,74693,2020-12-01,Wetland
Soldier field,50.208331,-171.490492,60694,2020-10-09,Grassland
Thing suddenly,-17.359847,-6.051459,35570,2025-04-16,Freshwater
Create key,21.486498,-121.79373,36455,2017-07-13,Marine
Minute approach,73.063771,-32.326507,54764,2022-05-30,Freshwater
Bring along,72.021518,26.885066,18728,2018-11-17,Marine
Even foot,-6.640948,-109.273051,31577,2022-03-23,Marine
Other well,-27.228588,-75.582573,14940,2021-11-26,Wetland
Rather owner,-73.707244,-43.327142,37893,2022-07-11,Freshwater
Performance short,-41.460289,-175.218813,66108,2021-07-03,Desert
Experience home,-67.708533,-129.872906,63525,2018-09-26,Forest
Growth upon,-60.633471,-146.826586,6552,2018-08-27,Tundra
Mouth fact,-78.62727,42.656629,83007,2023-06-25,Desert
It think,-50.48334,-144.746098,99451,2016-09-05,Tundra
Huge street,5.136509,167.465513,19576,2022-05-21,Forest
Involve evidence,-51.292158,-59.179001,78787,2026-01-09,Desert
Quite condition,-13.622866,55.006577,24991,2024-10-08,Tundra
Agree hope,-84.534153,91.834877,51085,2026-06-12,Urban
Exist watch,-48.331376,-165.527667,60827,2025-09-23,Freshwater
At mind,77.884435,82.39275,88860,2025-01-24,Tundra
Note him,41.822169,-73.973117,55996,2020-06-08,Forest
Blue require,59.602604,-48.552652,32780,2021-08-30,Freshwater
Discussion use,-63.362917,-115.020261,23932,2020-10-08,Freshwater
Later body,-75.905805,124.497747,13201,2016-10-26,Wetland
Next bed,-31.748203,-133.120735,37895,2026-03-29,Urban
Rest in,5.65581,118.993841,83690,2022-01-07,Tundra
Recognize father,-60.972616,-34.544086,99080,2017-10-03,Tundra
Hold art,62.000509,69.938245,10875,2017-12-04,Urban
Teach mean,66.629651,40.009263,82772,2016-12-23,Wetland
Affect young,-46.616549,-178.93673,34369,2019-05-08,Tundra
Spend form,-33.04524,55.443792,74555,2020-01-24,Freshwater
Design task,23.031273,101.654166,92321,2019-04-29,Urban
Writer during,-71.381753,-40.011741,4570,2024-08-14,Forest
Perform light,-16.555621,-74.61221,37810,2018-02-04,Desert
From reason,-57.38984,-179.792435,34605,2016-09-21,Freshwater
Require matter,45.598154,-20.179564,12283,2024-10-30,Grassland
Establish possible,43.188838,-130.681494,51698,2018-03-03,Urban
Huge population,45.88701,79.976071,37432,2016-11-09,Forest
Reduce type,-17.9028,85.526603,75885,2022-12-19,Desert
Approach night,88.614987,65.517897,9657,2025-10-16,Tundra
Describe woman,-81.718763,139.270172,20525,2023-12-20,Desert
Even idea,-53.458801,-106.089171,32817,2019-01-24,Wetland
Magazine realize,-8.728707,-4.454128,25866,2017-11-27,Forest
Too affect,8.59834,-19.441847,87120,2025-06-01,Marine
Image story,52.561046,-118.436553,54508,2021-05-28,Grassland
Just should,1.988531,-14.421569,91871,2022-12-18,Marine
Himself nothing,-60.134869,13.886886,575,2020-08-04,Grassland
Visit indicate,-55.876721,134.595624,39412,2026-07-18,Freshwater
Operation forward,-62.585917,1.046269,71543,2021-09-18,Grassland
Picture other,63.217333,-155.162457,70599,2020-04-02,Desert
Pm process,-1.388199,56.396864,38716,2021-05-01,Desert
Teacher yard,61.281171,-90.215639,17520,2018-07-14,Marine
Present will,35.684998,-87.486328,90460,2017-05-31,Wetland
Development first,29.030505,-51.959518,6861,2022-04-20,Tundra
Meeting else,59.234681,67.769789,53892,2018-03-23,Tundra
Scene road,13.86576,36.252866,28370,2017-01-24,Forest
Computer bill,8.545185,102.559712,25770,2021-03-06,Desert
Animal Democrat,-56.620481,-152.705978,19043,2026-06-24,Urban
Become top,51.028386,16.173081,64569,2019-05-24,Forest
Sort pressure,0.091946,-49.294629,1773,2021-12-20,Grassland
Their image,-9.818015,162.272341,6579,2021-11-21,Tundra
Evening step,-56.014154,-97.683933,36106,2019-04-29,Grassland
Probably large,14.03749,15.698705,34941,2024-04-03,Wetland
Past medical,-14.358668,-27.037895,76616,2022-08-31,Freshwater
Administration society,-36.854486,43.09657,58240,2025-11-21,Urban
Rather wrong,75.906509,-43.477562,44980,2022-09-16,Wetland
Sort vote,-11.858734,86.886891,21720,2024-11-21,Desert
Stage well,6.115004,11.383771,87954,2024-05-13,Tundra
Responsibility soldier,19.36894,-48.78727,80312,2021-08-05,Forest
Glass cup,-19.744394,-73.250405,68409,2022-07-23,Marine
Improve vote,-41.943155,-111.747867,88707,2021-02-19,Grassland
Concern bed,38.478192,82.815466,19839,2018-10-21,Marine
Red cultural,60.813001,127.321386,81682,2018-02-15,Desert
Almost discover,40.383655,44.663876,54007,2024-06-10,Wetland
Soldier kind,-38.194911,140.171648,19334,2020-10-24,Forest
Story strategy,-36.140977,-173.966743,61417,2023-08-06,Tundra
Politics agent,67.632609,-76.459434,82434,2022-12-17,Desert
Make see,16.71999,-142.521617,77234,2022-06-14,Forest
Enjoy factor,35.240252,-139.758098,42878,2018-02-09,Desert
Than cut,13.673768,24.643957,53723,2018-03-18,Desert
Stand chair,8.228899,-153.404528,90403,2026-05-24,Freshwater
Church where,21.143174,123.470691,41267,2018-03-06,Grassland
Environmental rise,-13.258526,40.704743,91170,2021-05-23,Wetland
Perform health,1.72979,173.916017,11485,2020-11-13,Urban
Career significant,78.365103,-34.850948,40587,2025-09-24,Forest
Rise country,62.969582,-0.039207,74896,2023-09-30,Freshwater
Imagine our,1.820721,-9.712971,75952,2022-09-29,Forest
Response east,46.20383,172.249605,65603,2018-03-09,Desert
School letter,74.567161,93.721657,5098,2016-10-04,Freshwater
Difficult always,-12.48655,175.70896,30151,2017-08-27,Freshwater
Expert Mrs,22.329582,-130.891483,52582,2024-09-18,Desert
Material expert,-14.772604,126.304229,97756,2023-01-19,Marine
Professor after,85.010672,35.844376,65333,2018-06-07,Marine
Eye parent,83.540679,-67.417941,51964,2020-05-13,Tundra
Safe song,26.621198,-23.273621,56212,2021-10-13,Freshwater
Year recognize,-69.153324,-126.395169,199,2018-12-09,Grassland
Point politics,85.274294,56.161905,34589,2025-09-18,Forest
Turn similar,-61.138646,-103.663909,22830,2025-08-21,Tundra
Attorney professional,21.503365,-48.502746,95095,2025-05-08,Marine
Rule significant,-48.500321,-61.501429,50267,2017-02-07,Urban
Anything join,40.184862,1.762635,15219,2017-03-02,Wetland
Fill spend,-31.084258,-14.11489,94762,2016-08-16,Tundra
Front difficult,37.451865,175.239202,87297,2025-06-14,Marine
Enough life,-36.402975,8.930959,51707,2025-07-01,Marine
Speak former,37.379975,-64.41093,61445,2023-06-17,Desert
Six drug,41.152793,-40.911257,75540,2018-09-17,Urban
Enjoy social,75.136472,107.307834,5016,2020-12-24,Urban
Tell allow,14.230643,104.91154,71374,2018-07-14,Marine
Determine society,52.45033,3.891986,15302,2024-05-27,Marine
Happy establish,62.025209,87.441367,76176,2022-05-29,Freshwater
Lot mouth,89.779068,140.191047,97496,2020-03-04,Marine
Fill Congress,76.283402,89.505652,55268,2025-04-18,Marine
Mind analysis,-74.900105,45.285755,66712,2017-05-28,Freshwater
Trade goal,1.039144,-134.273028,86932,2024-12-01,Desert
Open know,15.704148,38.69895,98838,2026-04-05,Marine
Natural method,-89.553323,-103.592492,69093,2018-04-07,Urban
Situation pressure,2.880506,-32.369742,39731,2022-03-10,Forest
Music usually,-59.906557,-117.418067,3844,2021-04-23,Desert
Baby stop,66.344267,-102.812072,57426,2022-05-05,Urban
Seem he,61.757946,-22.93916,37281,2020-10-10,Forest
Democratic store,83.797282,149.044893,53969,2020-08-30,Tundra
Dinner Mr,26.933704,-142.470619,7770,2025-02-16,Freshwater
With despite,79.805588,5.799431,95078,2024-07-17,Urban
Television language,-63.944947,102.466223,97076,2021-11-05,Tundra
Easy standard,-33.465001,109.299501,92079,2025-10-31,Grassland
Rich heavy,-68.925902,-87.282904,752,2018-05-24,Urban
Same executive,47.455225,93.939325,56760,2022-10-14,Freshwater
Thus former,-60.825032,-146.812149,54956,2018-12-28,Urban
Play near,-45.123941,-35.135282,13293,2023-09-22,Marine
Side economic,-12.396903,-32.107207,60041,2019-07-01,Freshwater
Energy contain,-26.470085,149.665991,7375,2024-03-10,Forest
Together series,-2.324403,111.417037,12470,2022-06-10,Wetland
Third air,16.328167,-92.351455,58074,2020-07-28,Tundra
Democratic service,-33.272955,50.898859,69133,2021-07-28,Urban
Skin item,75.576882,-57.099467,88257,2017-11-20,Forest
Eye father,24.931672,139.350282,12666,2017-03-22,Freshwater
Leader him,-65.302175,-142.742043,84647,2019-04-16,Forest
In we,-71.177861,-43.644048,55494,2019-02-09,Freshwater
With media,-57.726334,138.391783,30082,2017-06-22,Grassland
Music play,47.000671,-174.483653,87742,2026-01-27,Grassland
Father sit,65.779922,56.692031,76763,2017-10-14,Marine
Avoid food,-49.870297,-173.687573,78920,2025-01-30,Grassland
Have participant,-48.828409,-92.326552,23761,2017-09-11,Grassland
As available,-80.421283,99.388902,59731,2016-10-31,Marine
Condition eight,-5.051293,-1.180734,80754,2025-07-07,Marine
Carry help,-68.45809,-102.536662,60676,2017-03-14,Grassland
Ago behind,-21.795458,-41.859657,49751,2023-07-22,Grassland
Increase practice,3.416552,-45.879109,35604,2018-01-08,Urban
So arm,-0.325804,-21.956681,24912,2025-11-12,Grassland
Response final,-47.315056,-86.406554,82701,2026-01-01,Desert
Money style,-13.659698,170.610928,25025,2021-11-08,Forest
Technology send,-83.429241,-85.180958,10027,2019-10-30,Desert
Discover rise,35.306188,-33.263237,55612,2024-06-29,Urban
Generation career,77.906807,-6.121641,70710,2019-08-17,Wetland
Ahead whom,35.365522,-119.77629,73296,2021-09-28,Tundra
Executive poor,55.092866,130.64527,12887,2021-05-24,Urban
Often idea,25.274589,124.271272,70032,2018-11-02,Marine
Check star,-58.674315,-69.924739,7793,2018-11-08,Wetland
Huge control,11.512654,-163.176781,93447,2021-12-12,Tundra
Might analysis,-82.870067,-168.718894,17034,2026-02-15,Wetland
Thus bag,24.543927,145.305174,88364,2017-07-22,Grassland
Current site,70.107166,-10.843536,38239,2018-02-28,Grassland
Help glass,29.307691,86.322995,72252,2017-06-20,Freshwater
Hour market,7.39119,40.231569,16048,2021-04-05,Freshwater
Candidate who,-26.837466,-162.232344,32164,2017-08-10,Grassland
Bring same,-27.338849,11.400932,14775,2025-09-28,Wetland
Build chair,89.32399,-87.204344,38607,2021-12-26,Desert
Listen cause,74.02971,-20.805111,60783,2019-05-15,Desert
Pattern less,-51.305571,-34.73992,92307,2022-01-14,Wetland
Sometimes country,52.663004,97.416267,19734,2023-03-18,Urban
Mind exactly,86.519341,-160.285516,70148,2016-12-07,Tundra
Establish despite,-39.803883,-137.757522,40271,2021-10-28,Urban
Board specific,-23.476286,16.598229,52486,2017-08-07,Freshwater
His cost,-89.183089,15.792215,74859,2019-02-13,Marine
Sense south,-21.453954,-157.812142,31233,2019-03-02,Urban
Reach particular,-70.323335,-104.538888,9069,2026-05-06,Marine
American star,88.96502,88.305823,30735,2019-04-23,Forest
Wind factor,14.067156,-4.182637,70528,2017-03-27,Urban
Either art,-51.877358,31.493487,10454,2023-04-30,Wetland
Whole worry,-40.58447,80.861699,23501,2025-12-17,Desert
Focus we,-58.791891,162.63774,2236,2022-12-07,Wetland
Time age,-10.306707,-51.094762,69446,2020-08-25,Tundra
Seem pull,62.523558,142.069685,70727,2022-02-19,Tundra
Maybe main,50.872693,-46.106353,67992,2019-09-10,Desert
Dinner bed,-10.224668,-123.796061,52192,2025-03-04,Forest
Blue join,60.903868,-179.141406,1284,2016-09-17,Freshwater
Kind or,37.417648,158.307533,16361,2019-11-17,Wetland
Green film,58.698733,52.666137,89704,2023-07-17,Urban
Science into,-66.310631,-80.824507,40383,2020-01-30,Urban
World final,-36.924049,84.221545,96918,2026-02-07,Urban
Leader develop,-0.429306,72.044949,77306,2024-06-27,Tundra
Political billion,-87.374433,88.441446,13399,2021-01-18,Desert
Firm discussion,17.213282,6.465194,67431,2018-05-17,Desert
Shake summer,-71.43363,-109.8993,31701,2026-04-09,Urban
Well father,77.608469,-117.289324,17317,2019-07-21,Desert
Each collection,5.135494,70.805065,48025,2017-10-16,Marine
Eight experience,-84.159797,122.820273,12379,2018-06-17,Forest
Me significant,59.667602,1.407147,11272,2017-01-22,Marine
Experience money,-40.566688,79.703441,79827,2025-06-13,Desert
Benefit class,1.016617,1.011567,50728,2023-04-30,Tundra
Cultural each,67.014928,120.865277,79401,2022-04-19,Tundra
Thus few,-66.210448,-173.201268,23682,2022-09-02,Forest
Card computer,3.792422,-9.626165,48479,2019-10-01,Desert
Leave half,-77.850955,1.962681,88411,2019-01-19,Forest
Bring pull,16.236893,53.381476,19399,2023-10-04,Forest
Coach tax,30.122494,-82.221592,41298,2016-11-10,Urban
Baby debate,-82.981481,129.78422,42305,2025-04-26,Tundra
Evening especially,37.56971,-138.500569,69634,2021-01-27,Wetland
Administration receive,82.138615,88.444392,94216,2023-11-10,Freshwater
Run forward,-41.382626,138.483859,13441,2026-05-27,Forest
Parent significant,32.436345,-96.085038,9178,2018-06-22,Forest
Since onto,-49.760383,-97.873484,85751,2024-06-23,Marine
Democratic question,0.338083,-140.548675,32538,2022-03-08,Freshwater
Hospital various,4.189024,144.967486,93195,2022-09-06,Tundra
Cell from,74.41428,-147.222044,73038,2021-10-14,Wetland
Age total,-18.387439,26.133283,41466,2024-10-11,Urban
Add still,-45.154914,119.912446,78110,2024-01-29,Freshwater
Student yet,27.923698,124.334292,66583,2018-03-05,Desert
Yard company,5.912256,81.697252,33504,2020-01-27,Marine
Hope impact,-5.493237,157.47988,47868,2024-04-16,Freshwater
While success,-19.197537,-122.466404,78313,2020-07-05,Wetland
Central north,-51.377394,110.676659,51809,2019-10-28,Freshwater
Draw treatment,-25.175061,-115.618802,45443,2018-04-23,Tundra
People article,86.369899,-125.021309,11217,2017-05-25,Tundra
Back believe,35.823673,161.260822,93649,2020-05-27,Marine
Today center,-78.608042,157.20049,33412,2017-03-23,Desert
Imagine reveal,-46.446474,-28.934445,48958,2019-07-25,Wetland
Finally evidence,54.863484,-103.60894,37365,2016-12-11,Marine
Remember produce,-43.975155,149.627095,18488,2020-07-12,Grassland
More enough,-44.373776,14.171738,93836,2020-07-07,Grassland
Indicate stuff,-72.397833,-70.921493,22697,2016-09-17,Tundra
Product bill,32.718437,-166.551004,2596,2020-04-09,Freshwater
Clear early,45.449259,46.34427,56578,2019-03-10,Wetland
Shake pass,75.047183,-165.936675,15989,2024-06-14,Urban
For tonight,57.144738,106.275011,88881,2022-02-04,Freshwater
Since brother,-4.313037,-7.089073,98836,2026-06-08,Wetland
Offer require,-0.342239,32.47792,66647,2018-07-23,Wetland
Woman grow,-66.898618,106.156017,81101,2017-11-16,Freshwater
Election several,-38.83174,73.392921,33159,2022-08-08,Grassland
Television improve,-17.662752,-36.131267,48017,2022-08-08,Wetland
Can beat,17.86472,39.729431,46617,2024-05-17,Grassland
Affect population,8.045987,-71.173178,3728,2019-04-05,Marine
Me again,-84.007544,-125.876477,12295,2022-01-01,Urban
Family money,57.479128,-36.86306,8091,2017-04-01,Marine
Crime certainly,67.177819,157.679377,56962,2025-01-01,Forest
Life despite,-62.530803,32.927883,52658,2020-07-06,Urban
Money education,4.916764,153.3064,9465,2016-12-24,Desert
Training ahead,-69.994947,42.962758,50982,2018-01-13,Desert
Though really,50.901239,-169.913098,2956,2024-09-12,Grassland
Return create,0.980936,138.12921,87089,2020-03-23,Wetland
Into course,67.728774,-88.274593,91555,2023-12-28,Wetland
Notice hour,-39.339975,-52.948069,30262,2017-08-15,Tundra
Community debate,83.712054,-102.002166,66265,2024-01-09,Forest
Oil stuff,-29.527153,-66.845987,36488,2020-10-07,Tundra
State hard,50.376269,-29.008156,53476,2023-04-23,Wetland
Section appear,-55.052221,51.055925,13044,2022-09-27,Forest
Administration hair,-88.791254,-116.168137,42928,2024-09-30,Grassland
Send keep,53.952215,125.410854,21641,2023-05-20,Desert
Imagine security,56.11974,-44.215928,65492,2023-03-08,Desert
Everything long,36.538294,-88.301985,11158,2018-10-10,Marine
Writer per,22.036737,-76.432594,31284,2022-03-13,Tundra
Service discuss,-53.506401,-164.062648,77503,2020-12-31,Grassland
Pretty forget,66.423307,-5.144095,82185,2022-05-03,Forest
Drug herself,12.313598,47.946748,70327,2023-08-07,Marine
Fine record,-10.5386,24.610299,81232,2026-05-07,Forest
Woman democratic,-89.942496,17.528458,72230,2017-12-24,Grassland
Say serve,89.700329,29.796439,21164,2023-06-19,Desert
Growth figure,36.79653,-151.577786,45831,2022-11-26,Tundra
You grow,10.862166,55.966016,47355,2025-08-14,Freshwater
When world,-56.423026,156.367995,13975,2026-04-26,Forest
They former,-48.241984,79.795297,52405,2023-03-14,Forest
Meet front,72.3291,-37.656814,11251,2020-08-22,Tundra
Receive watch,-71.666992,-46.607645,4875,2017-02-05,Forest
Different loss,11.410213,19.946762,61719,2025-05-11,Forest
Look herself,56.935483,-173.805028,81794,2020-07-06,Wetland
President tend,84.267074,-79.716635,41198,2023-06-08,Grassland
Mission letter,87.677707,3.787391,54542,2025-06-13,Desert
Other care,-65.234214,-151.315497,40755,2018-06-20,Grassland
Training father,27.932494,75.154768,11934,2022-03-17,Tundra
Support out,15.902622,174.515727,51780,2024-06-23,Desert
Pick fact,-64.503776,153.478239,27936,2025-09-22,Freshwater
Score key,-0.197738,-14.18753,3746,2019-01-16,Urban
Specific her,-12.900176,-135.470144,81403,2024-04-10,Desert
Voice capital,70.062947,-117.298716,19747,2020-03-28,Grassland
Tend executive,25.006925,158.276779,85700,2024-12-17,Forest
Oil edge,7.253832,23.842996,26610,2016-10-18,Tundra
Fire evening,-18.989012,25.951773,59060,2016-08-30,Forest
Movie Mrs,25.987727,19.531026,51242,2026-07-16,Urban
Senior positive,-14.770152,149.743262,66083,2018-07-30,Wetland
Generation alone,-62.270114,-79.03799,4785,2024-06-10,Grassland
Change physical,-72.568326,-14.633294,662,2025-05-31,Wetland
Congress church,51.62589,49.420332,72094,2018-11-26,Freshwater
Maybe much,1.187341,1.946932,89298,2017-03-06,Tundra
Age carry,65.728835,-175.728691,67062,2025-11-11,Grassland
Kid option,73.700121,37.660467,217,2025-05-28,Tundra
If year,-51.282576,-103.088326,16942,2025-10-15,Tundra
Forget performance,-58.696807,-78.097316,25305,2019-12-13,Freshwater
Not among,-14.26928,-35.564739,40877,2025-02-23,Grassland
Star never,-58.592038,-135.016811,85837,2025-06-15,Desert
South girl,-59.449523,60.269049,66444,2020-09-29,Tundra
Task list,-87.947676,8.27921,57056,2021-09-06,Urban
Wear dog,-26.631006,-65.634367,67266,2020-09-05,Urban
Onto house,8.610762,126.75588,23404,2018-09-08,Desert
Think almost,83.399614,-80.956579,56901,2022-06-17,Desert
Wear pattern,-3.151626,-121.419963,61412,2024-11-30,Tundra
Property property,-87.303662,-162.522346,72509,2024-05-11,Forest
Order show,-37.607525,15.752728,16274,2019-12-11,Tundra
Husband federal,-70.780817,154.296923,64602,2023-05-30,Grassland
Admit girl,37.980597,101.372,3614,2021-03-26,Grassland
Miss if,36.120775,111.950713,94981,2024-10-05,Tundra
Care through,26.61462,87.197538,24658,2018-12-31,Urban
There building,56.488557,19.702508,94740,2019-04-07,Marine
Huge play,32.277382,-122.835832,38416,2023-02-01,Forest
Share down,-55.823017,96.51966,9448,2017-09-02,Freshwater
There these,-76.765423,-116.266578,31128,2022-02-11,Urban
Language interview,-51.759687,-85.211631,3441,2025-11-24,Grassland
Condition dog,86.500991,-112.643072,47295,2023-03-29,Grassland
List yard,-60.790653,-164.113086,86721,2024-12-05,Wetland
Suggest remember,-55.927372,90.01467,14832,2025-01-27,Tundra
Meeting apply,71.96287,142.866999,11554,2019-08-14,Desert
Wall who,65.292997,100.313717,71170,2024-09-06,Wetland
Turn manage,85.318434,158.988644,13160,2018-12-26,Grassland
Bad so,84.608492,137.189387,44713,2026-07-01,Wetland
Close system,-85.011546,98.767123,49433,2016-08-18,Forest
Every step,76.37471,25.815425,32270,2022-11-09,Forest
Make ahead,62.179004,53.048946,46474,2021-09-29,Tundra
One fight,65.416812,85.97471,62170,2024-12-03,Grassland
Something author,-82.739167,127.329973,85917,2016-12-16,Desert
Country since,13.037768,-86.814986,81524,2024-11-30,Marine
Wait future,-4.748258,-71.447863,83874,2018-11-24,Freshwater
Do least,-79.915362,100.354963,50989,2025-01-16,Urban
Perhaps herself,-19.011614,135.410041,95050,2023-01-05,Wetland
Foreign last,76.13996,-43.336821,4585,2017-09-20,Forest
Issue garden,-12.580956,-125.926033,58021,2025-04-11,Grassland
Economic environmental,-45.538732,-62.694178,3034,2026-05-28,Grassland
Cause have,48.888288,-177.363353,66903,2022-10-27,Wetland
Their medical,22.074058,93.512441,21846,2023-02-13,Forest
Attack huge,49.119288,160.537392,80751,2024-10-20,Forest
