species,latitude,longitude,population,date,habitat
Reflect ever,-26.201138,-7.021729,91532,2020-11-01,Tundra
Positive current,-19.099845,-107.652997,61212,2025-08-06,Wetland
Mention five,17.576143,-102.917156,8178,2022-04-01,Forest
Appear staff,-29.264402,82.133387,66258,2020-08-21,Grassland
Head approach,-84.974604,-123.954678,86991,2016-11-21,Wetland
Brother into,4.849757,-66.121319,64667,2019-08-10,Grassland
See accept,-53.485699,57.772558,7327,2017-02-16,Forest
Prove class,-61.944248,123.0587,34847,2025-12-05,Grassland
Career might,-46.916495,163.455357,85942,2021-04-26,Marine
One require,-10.673612,73.101354,27235,2018-06-03,Forest
Country near,44.283527,130.889104,14245,2018-08-20,Wetland
Camera author,10.929222,9.203342,43414,2023-07-01,Forest
Candidate not,62.197817,-107.424342,36763,2017-06-25,Marine
Executive call,12.183151,-98.326726,6360,2017-06-08,Freshwater
Color which,74.705538,33.870378,25225,2025-07-13,Urban
Few good,15.93899,32.27737,13797,2020-10-16,Freshwater
Long but,-9.227946,31.656021,4074,2023-03-18,Desert
Able sign,83.081794,-96.391919,9684,2019-12-07,Wetland
Before specific,45.527074,-44.20665,92044,2024-08-30,Forest
Despite matter,-2.646504,-84.007307,15718,2019-03-23,Desert
Above report,-26.99106,143.762456,53241,2022-03-28,Wetland
Store among,52.287958,-13.424294,36335,2016-12-26,Freshwater
However story,-45.520438,40.623753,70413,2019-11-20,Wetland
Stage computer,-32.526037,149.33339,48593,2022-02-27,Marine
Later direction,54.264894,-71.285719,82861,2026-05-09,Forest
Prepare participant,14.887969,138.1176,29336,2017-06-14,Wetland
Common want,-74.202965,93.882106,56292,2023-07-02,Grassland
Fast next,-76.503464,-37.167788,65377,2021-05-07,Desert
Rock play,-33.410364,49.233727,63389,2025-03-15,Urban
Dark international,37.687799,112.638508,58155,2017-06-13,Desert
Enjoy mean,1.692053,-100.77633,82237,2019-12-25,Grassland
Ok blood,-1.032873,122.542592,91390,2016-10-07,Wetland
Side sea,65.788418,-0.698416,57004,2020-07-28,Marine
Law radio,53.141661,-98.391151,25523,2019-12-24,Urban
Consider style,5.912802,-66.264081,95644,2018-01-17,Forest
Walk network,-12.448492,106.328385,72733,2018-02-11,Wetland
Fast author,-49.744937,-150.183037,23572,2018-01-26,Forest
Meeting interview,-17.9419,-141.867712,5930,2016-12-17,Freshwater
Better form,83.186269,73.502293,98502,2020-01-21,Urban
Laugh least,-20.758748,-151.968996,34143,2017-02-21,Wetland
Kitchen ahead,65.331692,-18.114088,9553,2025-03-25,Forest
Style ready,12.124785,-143.903534,80290,2026-06-09,Grassland
Almost bag,26.741887,-113.226624,20955,2018-12-06,Marine
Window answer,55.540219,-94.503399,15833,2018-02-12,Wetland
Create institution,32.38403,-89.655686,86228,2022-03-25,Tundra
Myself such,37.209677,32.834268,87347,2021-01-12,Marine
Huge take,6.912433,150.824678,84268,2018-12-09,Marine
Consumer according,38.024134,-170.858743,3234,2020-03-10,Desert
Push five,-29.438094,-59.697267,22152,2017-02-05,Wetland
Body by,-81.21916,-146.342802,47513,2024-02-05,Freshwater
Social cost,18.353191,-145.945259,48189,2022-09-24,Freshwater
Door ask,54.674393,77.261739,59592,2022-01-02,Urban
Commercial close,64.315621,21.755679,44657,2018-05-16,Desert
Dinner lawyer,27.818611,-146.737931,93053,2022-11-16,Grassland
Represent eat,45.760862,178.245141,18009,2023-01-13,Marine
Ahead focus,-74.501477,-154.634693,83561,2023-10-11,Desert
But foreign,24.524983,-100.708467,52949,2025-09-15,Urban
Security usually,7.111728,130.610859,67695,2022-11-22,Marine
On ten,70.13825,171.735492,75448,2019-09-08,Grassland
Face west,-84.507544,113.145429,72433,2017-04-17,Forest
Large market,-62.895647,50.55198,28277,2020-03-01,Wetland
Exactly assume,8.109477,-24.108647,56150,2023-06-02,Tundra
Move goal,14.437209,46.690711,66047,2024-01-28,Freshwater
Happy outside,-66.872216,35.844164,26623,2018-07-20,Tundra
Knowledge majority,13.038511,113.496135,13039,2019-04-24,Tundra
Decide loss,52.720406,-99.958075,73923,2017-04-05,Marine
Newspaper teacher,7.213102,58.077767,47114,2025-03-17,Urban
Behavior floor,-15.96806,-48.189485,33780,2018-04-02,Urban
Financial drive,54.03292,106.118945,14370,2026-04-25,Tundra
Simple bag,-48.058402,55.534731,92336,2022-09-16,Grassland
Similar reflect,8.596323,141.154313,47592,2022-04-24,Marine
Official skill,-34.32751,52.973621,5733,2018-09-06,Freshwater
Enough top,20.738548,-51.810418,70299,2024-02-08,Forest
World decision,60.57368,-93.158078,12535,2022-01-19,Forest
Mind create,10.541825,136.993906,7082,2020-10-23,Forest
Article challenge,52.09886,-115.357881,9129,2023-07-11,Grassland
Compare computer,-40.497337,61.660682,42662,2025-04-20,Desert
Pretty religious,-17.52007,106.212447,65806,2018-10-24,Tundra
Fast doctor,80.161509,28.253545,43373,2018-02-10,Freshwater
Themselves indicate,30.228234,113.359738,68313,2023-09-02,Desert
Along clearly,-40.503537,-144.769197,56689,2026-03-31,Freshwater
Consider response,79.004268,-111.791971,54769,2022-04-17,Grassland
Policy head,-88.531773,75.262735,78046,2017-11-22,Forest
Choice use,-42.560195,91.663582,40858,2022-09-30,Tundra
Fall including,17.67731,-121.719225,25677,2025-04-19,Grassland
Sense myself,2.059857,138.336517,8465,2024-05-25,Marine
Those have,83.488061,22.687787,15905,2016-09-28,Urban
Single president,-51.946264,-119.848702,51981,2018-04-16,Urban
Head forward,24.705926,-40.633877,96883,2017-02-28,Freshwater
Color development,63.873135,21.861825,16317,2020-10-10,Marine
Project order,-40.310351,-111.44561,41853,2017-12-26,Desert
Set consumer,-11.304306,62.570848,53340,2026-05-13,Urban
Keep effort,-52.028803,-64.522653,37428,2021-04-06,Marine
Right more,40.839347,67.343907,82054,2019-10-19,Desert
Address system,-45.259355,-43.887543,65733,2022-01-15,Urban
Say participant,9.38131,142.606107,14233,2022-09-03,Tundra
Someone whether,-28.092672,-73.506561,86157,2020-10-06,Wetland
Continue each,17.760994,177.646176,28918,2018-08-27,Grassland
Television past,-42.070438,70.772272,42436,2021-02-21,Forest
Responsibility so,-1.623057,126.959702,88000,2025-10-16,Tundra
Investment president,-67.677859,-123.705638,88339,2017-02-03,Forest
Professor product,-83.507001,-119.741952,323,2016-10-27,Wetland
Citizen rock,16.082551,22.60023,58509,2018-08-01,Forest
Sell radio,89.17566,53.705039,90552,2017-09-04,Marine
Finally really,12.68497,-65.525947,77422,2021-12-07,Wetland
Owner a,-18.198793,-99.987748,84838,2020-06-22,Desert
Inside picture,58.861712,14.45551,80790,2017-09-03,Urban
Keep begin,-28.392471,-112.487489,31776,2025-05-19,Forest
Alone professor,-47.424412,50.427374,58166,2018-11-23,Desert
Success citizen,46.995953,-70.307419,14309,2024-03-31,Marine
Long despite,36.318979,132.861035,23283,2025-02-20,Urban
Decade not,-54.508766,-6.968626,63595,2025-09-11,Forest
Single social,-56.347147,-70.736128,26768,2018-06-27,Urban
Statement able,-10.397152,-30.946392,5278,2018-03-19,Tundra
This current,-30.369703,159.782855,60426,2017-05-09,Grassland
Sea turn,71.887543,-166.070703,49065,2026-06-06,Tundra
Herself kind,-83.743895,-138.718778,92821,2021-03-11,Forest
Themselves pick,18.87721,150.576142,33829,2026-04-13,Wetland
Program ahead,57.046062,-2.958621,75214,2025-04-22,Marine
Morning court,20.377295,-7.250696,77815,2020-06-25,Urban
Behind institution,71.707664,147.180446,33087,2024-11-13,Grassland
Smile rather,21.757233,-169.481827,87828,2021-08-25,Grassland
Discuss natural,-48.493066,131.826949,14232,2020-08-29,Grassland
Trial western,21.910545,-10.604886,74780,2022-02-17,Grassland
Boy quite,77.448564,88.614718,87878,2022-07-15,Marine
Gun specific,-8.096058,58.733349,7135,2021-05-04,Grassland
Gun fine,-29.227493,72.664739,21499,2026-01-04,Forest
Watch natural,-87.910167,-77.666222,14389,2026-02-07,Desert
Stage challenge,-64.325238,81.006978,55300,2021-10-29,Desert
Policy may,64.337941,-33.572663,62539,2026-05-19,Desert
House next,-0.197655,57.666875,53459,2017-01-20,Freshwater
Sound major,83.740221,-95.325735,52571,2018-11-14,Tundra
Daughter it,27.886597,-91.766217,38713,2025-04-02,Wetland
Read detail,-39.237514,-86.783935,31215,2018-07-13,Marine
Might eight,32.607711,-46.407496,13857,2016-08-11,Tundra
Free cause,-63.568455,-2.467866,28551,2021-03-31,Forest
Field business,58.876587,-137.356598,34361,2016-10-13,Tundra
Our every,-22.824648,-7.815921,14512,2022-03-08,Tundra
Until the,-88.261567,165.46825,48688,2023-09-20,Marine
Direction six,63.380276,150.226742,97330,2022-01-20,Tundra
Two stop,-63.080124,-138.619708,66985,2018-04-24,Wetland
Group wish,-0.239338,-138.992989,43470,2025-12-30,Desert
Must hope,11.407336,-63.21218,13811,2019-08-14,Freshwater
Fall assume,35.037693,155.239145,88541,2019-08-10,Grassland
Statement stuff,-2.403014,96.259042,83300,2019-02-11,Tundra
Dog risk,7.322187,-127.99229,13283,2023-12-25,Tundra
Contain hear,-10.914715,-51.923197,87658,2018-03-29,Forest
Go standard,17.488873,66.066246,93800,2022-07-12,Tundra
Eat ground,-69.029688,65.155552,74590,2024-01-28,Urban
Stuff spring,70.835188,-30.141702,43360,2018-08-16,Desert
Arm ground,84.993391,-0.23472,64666,2025-08-26,Forest
Turn successful,-17.553727,139.856804,44674,2023-03-02,Wetland
Foreign material,-62.555982,3.634203,65881,2020-04-12,Freshwater
Response family,1.326821,44.396987,44414,2018-06-26,Desert
News evidence,38.817093,40.436329,33650,2026-01-17,Forest
Crime child,-41.903696,35.106133,66285,2020-05-10,Grassland
Buy area,-63.990249,-20.539383,22171,2025-08-01,Freshwater
Push market,-29.280665,168.723993,33323,2020-03-03,Desert
Student unit,-54.86204,-25.096837,25820,2019-08-14,Grassland
After cut,-4.196469,30.64409,25694,2026-02-25,Wetland
Resource program,22.789711,-5.333013,3755,2025-08-05,Urban
Music over,2.779595,56.731444,13166,2021-03-26,Freshwater
Determine reveal,-50.778954,85.043175,43431,2016-09-26,Marine
Rule way,-31.106965,105.866324,49757,2024-10-10,Urban
Particular space,45.825953,139.733548,19743,2022-04-22,Urban
Cell wonder,-77.799489,-152.472967,64830,2018-05-31,Tundra
Everything cut,4.657747,-143.836731,88102,2024-12-29,Marine
Tax us,53.502999,160.731669,98231,2021-03-18,Grassland
Manage report,3.32823,38.862989,96865,2022-10-28,Marine
Window rise,30.355484,-140.43445,17970,2018-05-01,Urban
Four about,8.443165,164.998928,23170,2023-07-12,Marine
Reach middle,-8.860668,-84.530246,67423,2019-07-01,Urban
Find others,64.718342,49.255797,91268,2024-06-05,Grassland
Soldier run,-67.5247,-114.400672,70247,2019-06-07,Desert
Service without,-29.139407,133.968156,69267,2018-02-01,Freshwater
Her east,33.952835,-88.994023,91072,2016-10-09,Urban
Authority appear,-17.893519,31.57632,84668,2018-07-12,Freshwater
Former listen,69.057445,177.230109,224,2018-04-04,Freshwater
Join game,45.536203,-6.013847,7760,2026-02-03,Urban
Relationship or,80.541424,-40.225465,11408,2025-03-18,Desert
President sometimes,36.649855,11.69777,85574,2018-06-02,Forest
They fish,-5.387778,-71.799692,82255,2017-02-13,Forest
Wish meeting,-22.925399,-140.15373,54554,2021-02-25,Freshwater
Time cover,30.880736,166.891228,59077,2025-11-20,Freshwater
Do argue,88.094138,-175.916741,49283,2024-06-18,Urban
People hundred,19.792911,6.073788,93356,2017-11-26,Forest
News set,2.540336,26.256758,20265,2024-11-08,Desert
Cause tonight,7.37272,15.055455,89751,2024-11-19,Desert
Laugh finally,77.864306,-14.258104,70513,2026-03-29,Urban
Letter election,-26.875685,-129.36123,66478,2022-03-02,Grassland
Last drop,-12.688737,-5.499216,10633,2026-01-21,Forest
Message base,-80.468955,-66.339055,50425,2023-12-01,Wetland
Be magazine,16.003108,12.228377,97982,2016-08-26,Tundra
Until arm,79.969286,149.538199,33182,2021-05-02,Desert
Check I,14.783848,-114.792375,97683,2019-10-06,Freshwater
Pm establish,-56.555038,-56.704449,67898,2024-05-18,Tundra
Create floor,-83.670755,-157.567593,73355,2019-06-08,Tundra
National new,13.651165,-29.407546,59305,2018-09-26,Wetland
Heavy owner,75.936461,52.710007,89354,2020-04-30,Desert
Detail back,-11.960758,-67.986623,24152,2018-12-19,Marine
Pass recent,65.041207,99.868851,44597,2022-05-23,Wetland
Stage form,-86.769962,20.5533,10387,2025-10-28,Marine
New each,6.240668,-70.139141,72587,2021-01-12,Wetland
Right television,-40.92731,-52.382526,17286,2018-11-25,Freshwater
Join billion,-3.212697,-50.443998,13284,2024-01-31,Desert
Car cup,-70.323482,-121.154087,85111,2017-02-18,Marine
Produce believe,-7.374803,36.219398,85487,2018-07-23,Wetland
Cultural table,60.978247,-84.888712,61065,2024-12-30,Urban
Beyond yes,-32.860305,-84.350366,96513,2021-12-07,Wetland
Rise network,76.72566,-124.859041,72626,2023-06-21,Tundra
Point laugh,68.282582,-70.408835,27940,2026-02-17,Tundra
Couple alone,61.422799,32.858127,2443,2020-09-13,Marine
Event fund,-78.831307,-74.13355,13235,2021-11-21,Marine
Court note,12.745537,-41.547581,10298,2020-07-08,Wetland
Choice social,31.935378,-150.382952,44084,2017-04-22,Tundra
Across baby,76.04191,179.553355,34112,2024-07-28,Forest
Both course,-26.632629,-143.309213,48907,2020-04-04,Tundra
Staff back,71.377152,-71.132872,68423,2026-02-24,Tundra
Huge long,-16.123437,38.7997,80794,2019-10-08,Urban
Consider sense,-88.63236,-67.717019,98438,2024-01-13,Marine
Major put,-35.008794,-17.308473,82409,2016-11-19,Marine
Natural lead,61.099655,71.205312,23917,2017-07-10,Desert
Idea language,-77.450761,-153.424033,76310,2019-05-08,Marine
Land remember,0.879053,-160.032586,47461,2020-12-23,Urban
Father letter,55.388504,26.270461,98576,2024-01-12,Wetland
Herself laugh,-19.236987,118.402087,20559,2023-03-26,Forest
Contain television,-25.165087,11.582428,88921,2016-10-01,Tundra
Bag few,-12.565267,65.566879,35244,2018-11-18,Grassland
Perhaps guess,61.794261,46.587161,2296,2025-11-13,Forest
Develop her,-70.01634,-115.491386,96642,2020-04-29,Freshwater
Fire response,-24.222977,-158.256496,35331,2023-07-12,Grassland
Money anyone,56.874258,-97.547959,52713,2024-09-02,Desert
Red page,3.759128,-141.430539,8914,2025-11-13,Urban
Yeah song,-82.665797,-121.068958,957,2025-04-20,Desert
New face,32.973128,123.156806,41655,2017-11-11,Marine
Recognize history,33.358174,-81.422702,52723,2022-01-20,Urban
Allow control,-65.853563,-105.670797,28412,2026-02-06,Tundra
Face benefit,-79.664852,62.433447,28009,2019-11-07,Grassland
Water across,45.32744,-135.366441,96302,2020-01-16,Forest
Foot past,-41.285174,103.480603,25184,2018-09-12,Tundra
Beautiful despite,-34.443799,20.364754,65200,2021-08-26,Tundra
Agreement them,-76.779314,88.079047,25316,2018-07-07,Marine
Close however,-13.269346,104.043352,92779,2020-08-24,Forest
Compare teach,-0.751909,129.494695,35854,2016-09-04,Marine
Away such,-56.896691,99.483387,12057,2025-10-06,Wetland
Dinner figure,-8.887164,-99.350157,18262,2017-06-12,Grassland
Popular her,6.536583,-77.291575,60319,2019-12-21,Urban
Itself eight,29.974215,-46.014227,20894,2019-11-08,Forest
Technology manager,-55.468027,49.747817,27149,2018-04-26,Wetland
Charge finally,86.485339,-100.696916,95444,2016-10-30,Desert
Bar respond,-46.704266,168.403278,12336,2022-04-21,Marine
Congress view,-79.27407,-147.820168,33888,2023-08-14,Wetland
Including ability,77.57469,-112.917892,77468,2016-08-09,Desert
Force edge,39.292627,121.61504,97451,2020-06-11,Urban
Interest religious,-12.066608,116.700973,75201,2018-08-28,Tundra
Know why,-6.344903,-127.45341,27890,2022-07-06,Wetland
Also environmental,-62.205373,141.578483,85656,2017-03-05,Freshwater
Everybody tree,7.377228,-166.513209,68735,2022-05-07,Freshwater
Bag movement,-8.415697,-115.001958,61304,2023-01-15,Urban
Life world,-53.082366,42.990218,66703,2021-04-04,Marine
Catch friend,-16.450706,-94.846724,2570,2020-07-19,Forest
Why discover,-11.846557,171.380276,68868,2018-03-20,Forest
Campaign image,-8.035114,91.752104,19613,2021-02-17,Urban
Red memory,-85.68741,-95.729882,74618,2019-07-10,Grassland
Where either,-66.872757,31.641721,96976,2019-03-29,Wetland
Give attention,81.317796,-72.310057,79620,2018-07-22,Freshwater
Amount spring,59.912164,-106.954166,27133,2018-08-24,Forest
Arrive late,78.048904,-90.395834,52560,2019-07-01,Marine
Show indicate,-70.583889,-41.910111,56413,2019-01-20,Urban
Deep them,33.879726,51.859744,14181,2024-02-15,Freshwater
Threat seven,84.21247,127.082919,23192,2018-01-25,Tundra
Consider mean,-51.354944,-144.393595,60425,2017-01-14,Forest
Carry word,86.712503,-135.868711,70515,2017-10-19,Marine
Interview blood,37.392956,-111.360774,42805,2024-08-07,Urban
Amount send,10.636264,-44.692158,33910,2020-07-09,Freshwater
Kind work,-79.429931,-20.072176,46388,2020-12-28,Grassland
There debate,54.656664,-105.079346,8914,2022-05-17,Freshwater
Break mind,6.087852,-22.27014,75372,2024-08-23,Marine
Suffer although,73.708977,60.60807,56246,2018-12-15,Desert
I end,7.533661,100.125937,80166,2025-07-27,Wetland
Point type,-88.518127,-145.770836,14001,2018-12-25,Grassland
Including impact,-36.024518,80.263831,1515,2023-12-22,Desert
Never seven,26.513953,117.896332,93052,2021-05-15,Marine
Thus generation,22.286536,17.52217,41783,2022-10-14,Forest
Reach significant,-50.992674,123.446123,36338,2017-04-21,Wetland
Last hotel,-14.234551,-89.681653,10504,2020-08-08,Marine
Fight daughter,49.767865,82.926321,7070,2025-08-02,Freshwater
Wide talk,59.209406,-76.11777,7730,2018-11-27,Desert
Floor upon,-25.059273,123.943178,61269,2019-02-27,Desert
Indicate factor,21.540137,-137.164911,91199,2021-07-13,Marine
Song turn,44.155176,-103.347546,53777,2022-10-09,Tundra
Face at,54.434282,89.203538,22497,2019-01-11,Freshwater
Education who,20.10051,-129.641044,30243,2019-02-10,Marine
His most,-36.657716,62.183112,60484,2021-08-12,Wetland
Leave project,71.24964,0.262716,51335,2020-02-12,Grassland
Business material,67.47652,71.721887,28179,2025-07-15,Marine
Vote which,-80.295343,80.200459,97369,2023-01-09,Freshwater
Them stuff,6.418368,-90.091949,86978,2022-04-01,Freshwater
Gas affect,2.830168,-108.016927,278,2021-09-30,Grassland
Doctor say,-41.597537,-161.320216,30474,2026-04-21,Forest
Debate play,63.844806,-152.051354,34314,2022-06-14,Freshwater
Sense investment,-45.43551,-166.932746,82854,2019-07-24,Urban
Point leave,-89.82097,-150.096197,92348,2022-02-24,Wetland
Nor return,-44.225517,-26.037618,12392,2020-10-01,Marine
Than we,-33.742549,-162.84964,12213,2020-01-31,Wetland
Treat fly,73.221517,87.178034,23150,2019-11-23,Tundra
Worker better,0.660053,132.291965,14262,2022-05-23,Tundra
Particularly them,74.321145,-153.230083,83945,2025-07-24,Urban
Body wife,76.028005,-68.284547,77025,2024-04-06,Urban
Recently plant,23.337696,-20.227156,1291,2021-09-04,Forest
Place new,24.899672,173.708136,51768,2023-08-06,Grassland
Foreign top,-17.308951,9.716747,32834,2017-05-27,Urban
Difference tax,18.306716,162.40683,36396,2025-10-18,Desert
Better our,73.602785,120.206421,39185,2022-12-15,Desert
Important Democrat,18.46814,-170.100726,14487,2018-08-27,Forest
Newspaper whom,-7.744472,-24.164316,12755,2025-09-28,Urban
Lay yard,85.898532,-110.794107,44204,2024-06-19,Wetland
Shoulder from,-19.13034,-103.091975,15556,2025-03-15,Marine
By six,-58.359883,-172.605235,16118,2023-03-03,Forest
Term risk,-40.261695,-145.562849,94532,2024-08-01,Grassland
Improve result,-34.311753,6.962658,32730,2021-01-08,Grassland
Factor service,-67.508502,34.005154,81425,2019-09-07,Grassland
Story garden,-37.016727,161.138218,94009,2025-11-01,Wetland
Activity loss,78.01378,130.784992,33807,2023-08-28,Urban
Style since,45.50132,-30.379898,13242,2025-06-06,Marine
Accept figure,-63.78851,-69.758669,53280,2017-03-09,Wetland
Western happy,-59.876895,154.76396,98051,2019-11-20,Grassland
Exactly speak,-28.999137,85.700227,14583,2023-06-12,Wetland
No author,-36.105008,-113.041963,29187,2024-11-20,Marine
Student his,-20.760126,170.336668,29163,2026-05-08,Urban
Inside sure,4.513327,87.880461,10286,2017-10-14,Urban
Because western,-25.533911,82.392904,66690,2021-04-22,Marine
Effect program,57.813062,-110.179988,79828,2023-07-09,Freshwater
First field,-51.691215,-10.767191,65818,2020-06-14,Freshwater
Long house,-6.16453,20.066545,71025,2023-08-21,Tundra
Civil month,48.999412,-143.607364,58729,2019-10-02,Wetland
Conference deal,73.791184,-86.829348,76488,2023-05-20,Desert
While seat,-47.750416,-81.036704,46831,2017-12-14,Grassland
Reveal another,-14.19896,7.539239,94019,2024-08-28,Forest
White opportunity,-28.090164,-90.564068,7197,2018-11-03,Marine
Miss debate,15.040843,-76.919835,57764,2016-11-07,Desert
North however,71.297798,84.821761,97627,2019-04-14,Desert
Add east,-50.935551,47.706581,54504,2024-05-21,Freshwater
Raise purpose,-5.011683,91.580648,32221,2024-01-28,Wetland
Wait our,-68.016399,-38.968981,45048,2020-03-04,Urban
Yard growth,-26.129204,79.711644,59947,2017-07-12,Wetland
In relationship,-62.482272,10.5132,92608,2018-03-04,Tundra
Right mother,-66.243423,-112.699322,69045,2024-06-14,Urban
Environment newspaper,-53.817529,-15.457897,58640,2024-04-17,Urban
Employee help,21.180376,141.060216,17585,2021-05-14,Forest
Commercial picture,-85.874043,-37.12712,81308,2018-02-02,Forest
Hotel life,66.551308,145.727519,4316,2017-12-27,Tundra
Fine adult,67.827628,-122.106651,96949,2021-12-01,Desert
Friend enough,51.26828,57.782263,71483,2018-12-16,Marine
Fact loss,-46.005304,60.720585,99531,2024-02-11,Desert
Policy type,-15.181072,-143.096222,73999,2019-05-17,Tundra
Avoid central,-43.825658,-134.190179,21397,2016-09-08,Desert
Participant discussion,-30.659112,79.646865,67995,2016-11-22,Grassland
Foot decade,80.743683,127.503684,46274,2025-01-25,Desert
Growth try,67.487382,53.644515,65932,2021-06-07,Forest
Five truth,41.574632,-2.974876,57048,2018-07-29,Tundra
Challenge nation,70.892268,141.092288,1587,2018-08-09,Freshwater
Song employee,2.880899,154.848656,32118,2017-10-27,Grassland
Car once,-16.96623,-121.368334,72811,2026-06-08,Grassland
Throw vote,-32.668443,93.580127,63094,2025-12-18,Grassland
Fund into,-55.372986,-146.83405,90966,2025-09-23,Wetland
Leave human,-10.587402,-23.957848,1509,2023-11-02,Marine
Red gun,-14.064783,62.100827,5282,2016-12-14,Wetland
Smile expect,-33.61361,-135.683869,70678,2023-04-18,Freshwater
Billion baby,-1.334382,92.051879,90635,2025-04-23,Marine
Husband cost,-82.623042,-149.627637,12207,2018-03-30,Forest
Order sell,73.897523,28.14417,26493,2018-03-03,Wetland
Skin do,29.241945,-46.39072,52025,2022-09-25,Freshwater
Travel friend,36.328256,-147.865387,39593,2017-01-14,Forest
Computer nor,-13.304,8.005253,74160,2018-03-22,Grassland
Some society,18.414689,-139.47524,23711,2018-06-27,Wetland
Almost especially,34.785122,71.566916,51722,2024-06-17,Desert
Wonder class,-5.115002,-143.249975,22288,2017-10-22,Urban
Organization forget,-64.613632,43.09917,78533,2021-12-19,Desert
A what,0.91374,174.668373,68149,2021-07-04,Desert
Issue work,-14.974166,177.849477,76099,2017-06-18,Freshwater
Never deep,85.280139,-82.168064,36345,2020-08-20,Grassland
Recognize believe,33.618217,144.28673,3927,2018-02-05,Forest
Field radio,64.091849,-134.055261,74969,2018-01-14,Freshwater
Company ago,66.37429,-32.146567,94785,2019-08-30,Forest
Effort structure,-85.255132,49.352413,61264,2024-04-19,Wetland
Become amount,-43.382501,58.278237,10141,2016-09-02,Grassland
Into may,-6.861002,-36.042323,54748,2024-01-05,Grassland
Response summer,17.57772,-123.529198,33208,2017-08-16,Tundra
Throw everyone,-72.874586,149.581224,25454,2018-02-12,Grassland
Sometimes lay,40.03308,-104.154584,97284,2021-08-13,Urban
Song nearly,24.735749,150.224315,99371,2020-01-31,Freshwater
Should house,70.924094,-35.090809,31417,2023-04-23,Tundra
Question nor,3.296835,58.258384,90840,2024-08-23,Forest
Someone Mrs,-48.286257,117.751926,4342,2017-06-07,Tundra
Film order,35.789809,113.93093,31373,2022-07-09,Urban
Case inside,11.70652,94.500423,78219,2019-08-30,Desert
Wind all,-88.070446,174.121029,32352,2017-09-03,Marine
Approach professional,-12.541697,-51.501557,19399,2020-04-29,Marine
Job go,55.41923,-122.925145,33204,2025-09-11,Marine
