compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C8H19N3O3,643.55,4.18,208.575,Carbohydrate
Glucose,C3H2N1O5,945.35,N/A,870.809,Nucleotide
Ethanol,C13H40N2O2,118.72,11.33,859.261,Nucleotide
Ethanol,C4H16N3O5,449.22,1.81,468.341,Hormone
Aspirin,C4H12N0O6,854.43,5.18,509.11,Lipid
Urea,C3H30N1O4,142.81,3.75,206.117,Lipid
Adenosine triphosphate,C6H36N0O6,644.52,N/A,661.247,Alcohol
Dopamine,C14H30N0O9,968.26,12.77,11.433,Neurotransmitter
Aspirin,C9H25N3O3,826.02,7.14,513.246,Alcohol
Urea,C15H29N1O6,321.14,9.89,23.877,Neurotransmitter
Ethanol,C12H38N3O0,428.06,3.31,713.562,Neurotransmitter
Aspirin,C9H8N4O4,259.67,2.76,781.272,Carbohydrate
Ethanol,C1H24N0O10,79.68,4.52,328.491,Neurotransmitter
Serotonin,C3H34N1O2,309.66,12.32,764.427,Hormone
Serotonin,C10H23N0O8,587.29,9.18,33.161,Alcohol
Cholesterol,C17H29N5O10,512.2,N/A,486.529,Hormone
Urea,C19H39N4O2,462.24,9.38,588.393,Organic Compound
Glucose,C15H38N2O1,564.36,7.27,638.201,Carbohydrate
Adrenaline,C9H30N1O8,757.86,10.67,214.229,Amide
Urea,C9H31N3O3,890.18,1.47,719.281,Nucleotide
Glucose,C12H29N3O6,661.46,6.58,982.376,Amide
Adenosine triphosphate,C9H33N4O5,341.74,11.59,58.528,Neurotransmitter
Glucose,C4H36N5O1,884.13,N/A,810.259,Alkaloid
Glucose,C2H8N0O5,563.18,3.99,126.012,Lipid
Dopamine,C15H10N2O2,292.19,8.09,44.045,Neurotransmitter
Dopamine,C12H27N3O3,711.52,3.08,755.561,Lipid
Adrenaline,C10H38N0O7,481.5,12.29,133.303,Organic Compound
Serotonin,C5H28N3O0,210.2,5.58,755.34,Nucleotide
Urea,C9H1N2O9,841.67,13.68,311.274,Nucleotide
Aspirin,C18H35N4O0,189.7,3.01,504.535,Amide
Serotonin,C20H16N0O5,133.39,13.52,504.089,Carbohydrate
Serotonin,C5H34N3O5,382.76,9.66,11.306,Hormone
Glucose,C15H11N5O9,120.83,1.13,870.939,Hormone
Adenosine triphosphate,C17H4N2O0,347.08,4.43,915.854,Alkaloid
Urea,C10H12N4O7,896.49,7.4,992.355,Amide
Ethanol,C17H21N0O9,768.55,4.51,380.724,Hormone
Aspirin,C11H25N3O7,774.48,1.55,165.17,Lipid
Dopamine,C20H17N4O10,787.14,5.0,396.454,Carbohydrate
Caffeine,C15H40N5O2,786.24,4.08,238.624,Amide
Adenosine triphosphate,C16H34N5O8,797.46,10.18,707.287,Hormone
Aspirin,C15H9N3O3,915.09,9.95,724.45,Nucleotide
Serotonin,C1H39N3O7,397.41,11.65,308.48,Hormone
Adrenaline,C5H15N3O4,786.65,10.65,637.33,Amide
Serotonin,C5H36N0O3,228.47,6.96,360.502,Lipid
Glucose,C6H13N5O8,514.1,N/A,514.223,Alkaloid
Dopamine,C4H23N3O2,400.02,3.58,111.726,Alcohol
Dopamine,C20H17N3O6,353.86,11.27,438.823,Lipid
Cholesterol,C5H23N2O9,357.25,10.51,929.792,Lipid
Adenosine triphosphate,C11H2N3O3,824.83,11.95,870.692,Lipid
Cholesterol,C17H24N0O0,338.82,13.91,125.01,Organic Compound
Dopamine,C13H33N0O10,157.39,7.34,491.81,Alkaloid
Caffeine,C9H12N4O10,470.97,13.13,273.57,Alkaloid
Glucose,C9H13N5O9,269.93,N/A,80.005,Nucleotide
Dopamine,C13H11N4O4,182.39,13.06,686.815,Nucleotide
Adrenaline,C8H22N0O3,972.95,N/A,202.003,Organic Compound
Glucose,C18H32N0O8,192.54,13.06,6.574,Nucleotide
Glucose,C17H34N3O4,273.33,3.43,426.762,Organic Compound
Caffeine,C20H19N4O6,931.66,6.23,552.888,Alkaloid
Dopamine,C18H27N2O7,123.82,5.85,662.419,Amide
Serotonin,C9H28N3O2,182.81,10.49,777.092,Carbohydrate
Caffeine,C5H22N2O1,919.17,2.21,544.35,Amide
Aspirin,C4H37N1O5,832.9,13.54,381.477,Hormone
Ethanol,C14H40N4O2,673.23,N/A,650.176,Organic Compound
Aspirin,C16H5N0O10,671.34,10.17,397.891,Alcohol
Caffeine,C2H18N0O10,213.74,5.57,162.499,Hormone
Caffeine,C11H38N4O6,713.16,N/A,939.644,Nucleotide
Adrenaline,C3H28N0O1,94.93,11.39,436.97,Alkaloid
Caffeine,C5H28N4O5,103.76,12.74,507.756,Amide
Serotonin,C17H16N4O8,895.17,4.45,804.926,Lipid
Cholesterol,C3H25N0O0,996.29,2.88,776.53,Nucleotide
Ethanol,C3H21N2O10,707.34,6.1,523.106,Hormone
Caffeine,C16H25N2O9,145.13,7.94,941.183,Neurotransmitter
Urea,C5H36N4O10,550.03,10.75,96.7,Neurotransmitter
Cholesterol,C1H30N0O9,925.52,N/A,235.537,Organic Compound
Serotonin,C6H38N2O8,630.99,3.02,432.724,Alkaloid
Adenosine triphosphate,C7H19N1O2,982.85,9.71,863.226,Lipid
Adrenaline,C17H37N0O0,856.17,1.88,133.932,Amide
Ethanol,C10H25N1O6,823.58,4.42,390.716,Organic Compound
Cholesterol,C11H34N1O5,319.93,13.38,533.921,Nucleotide
Glucose,C14H9N1O5,526.76,2.76,946.559,Alcohol
Adrenaline,C13H34N1O4,140.68,N/A,202.947,Carbohydrate
Adenosine triphosphate,C11H37N5O5,966.0,5.38,363.027,Nucleotide
Caffeine,C17H19N4O3,75.93,12.91,221.304,Carbohydrate
Glucose,C5H31N0O0,996.63,13.48,250.143,Hormone
Cholesterol,C2H17N1O3,914.09,1.67,646.367,Nucleotide
Urea,C3H31N2O0,269.9,N/A,668.18,Carbohydrate
Caffeine,C12H3N5O7,838.67,12.76,383.144,Alcohol
Aspirin,C11H13N0O10,511.96,9.28,934.616,Alkaloid
Adenosine triphosphate,C17H32N1O1,961.56,10.83,498.39,Hormone
Urea,C12H2N1O3,750.99,N/A,156.912,Neurotransmitter
Dopamine,C9H33N3O5,777.13,9.98,358.848,Organic Compound
Dopamine,C7H14N5O3,823.66,6.76,695.627,Alkaloid
Adenosine triphosphate,C5H22N4O7,396.4,N/A,514.606,Neurotransmitter
Adenosine triphosphate,C13H9N5O2,885.65,5.1,648.663,Nucleotide
Adenosine triphosphate,C1H31N1O0,932.11,N/A,111.057,Alkaloid
Caffeine,C2H29N3O1,984.45,N/A,810.576,Carbohydrate
Ethanol,C7H32N1O1,293.02,12.67,83.532,Hormone
Caffeine,C5H27N4O4,889.04,N/A,993.758,Hormone
Glucose,C13H20N2O10,439.29,2.18,407.173,Carbohydrate
Glucose,C14H2N3O9,165.75,2.91,226.841,Alkaloid
Cholesterol,C20H9N3O6,385.17,4.54,978.811,Nucleotide
Aspirin,C13H21N0O4,817.91,9.44,130.891,Carbohydrate
Urea,C4H9N1O0,55.48,11.89,758.349,Lipid
Cholesterol,C17H11N0O6,607.83,N/A,61.705,Lipid
Cholesterol,C6H35N2O6,787.93,13.02,585.066,Neurotransmitter
Adrenaline,C17H20N0O5,213.98,N/A,833.94,Hormone
Adenosine triphosphate,C5H25N3O1,438.15,N/A,212.268,Organic Compound
Urea,C18H29N0O4,386.15,2.02,834.094,Alkaloid
Caffeine,C10H40N2O9,946.87,12.15,676.405,Lipid
Serotonin,C18H4N1O1,986.16,12.08,890.028,Carbohydrate
Cholesterol,C6H40N0O4,889.42,7.86,556.586,Nucleotide
Glucose,C20H6N3O2,94.78,8.07,716.451,Hormone
Caffeine,C19H12N4O2,907.64,N/A,53.892,Organic Compound
Caffeine,C13H22N1O5,922.87,6.52,540.598,Nucleotide
Serotonin,C14H2N5O0,508.81,7.41,153.578,Lipid
Adenosine triphosphate,C14H9N5O0,251.27,12.52,370.885,Hormone
Cholesterol,C9H14N4O5,823.45,7.1,44.192,Neurotransmitter
Urea,C11H28N3O7,878.47,11.68,758.681,Nucleotide
Adenosine triphosphate,C8H22N1O6,531.74,5.23,14.226,Amide
Caffeine,C3H4N2O10,140.75,13.46,803.029,Amide
Cholesterol,C13H28N3O5,509.66,1.02,537.286,Nucleotide
Adrenaline,C4H29N2O9,773.61,N/A,88.676,Alcohol
Caffeine,C17H28N4O3,226.32,N/A,464.357,Carbohydrate
Cholesterol,C19H3N3O7,927.71,10.17,987.607,Lipid
Ethanol,C11H37N4O3,750.05,11.07,933.837,Nucleotide
Glucose,C19H36N5O8,210.02,N/A,311.724,Lipid
Serotonin,C18H30N0O2,652.96,N/A,995.342,Nucleotide
Glucose,C9H1N4O0,244.4,2.07,240.495,Alcohol
Aspirin,C15H3N1O9,833.6,3.08,978.441,Hormone
Adrenaline,C13H17N1O6,943.93,7.31,333.61,Alcohol
Ethanol,C5H31N3O7,263.83,N/A,831.665,Amide
Dopamine,C2H8N2O5,410.58,11.4,327.501,Amide
Glucose,C20H34N0O10,79.51,2.24,299.023,Neurotransmitter
Caffeine,C10H19N4O6,679.37,8.44,719.85,Hormone
Caffeine,C14H24N0O2,197.09,4.4,203.307,Carbohydrate
Urea,C6H9N5O2,595.44,3.79,722.376,Alkaloid
Glucose,C13H5N1O4,301.1,4.36,173.753,Hormone
Adrenaline,C7H25N3O3,618.69,6.63,320.066,Hormone
Cholesterol,C20H11N5O0,58.68,13.55,953.891,Carbohydrate
Serotonin,C16H3N4O10,839.21,N/A,352.779,Alkaloid
Glucose,C1H10N5O5,845.65,N/A,216.06,Alkaloid
Adrenaline,C15H12N0O10,822.93,3.84,123.785,Hormone
Glucose,C20H39N1O3,698.83,N/A,799.632,Lipid
Glucose,C3H36N3O7,268.79,7.8,526.368,Alkaloid
Aspirin,C12H31N3O3,134.22,12.13,370.484,Amide
Adrenaline,C2H20N4O8,914.95,10.65,286.042,Alcohol
Cholesterol,C14H29N3O0,420.45,N/A,955.26,Alkaloid
Serotonin,C14H17N4O2,417.75,N/A,564.085,Carbohydrate
Glucose,C5H5N4O8,209.16,7.59,244.184,Organic Compound
Aspirin,C10H18N3O6,472.11,7.6,992.697,Alcohol
Serotonin,C15H14N0O4,549.22,13.76,205.795,Amide
Adenosine triphosphate,C8H17N5O9,636.89,13.13,696.206,Alkaloid
Glucose,C10H25N5O9,802.5,N/A,936.019,Organic Compound
Serotonin,C6H32N1O9,188.7,N/A,469.961,Nucleotide
Cholesterol,C16H27N5O8,113.37,11.13,230.632,Organic Compound
Urea,C3H23N0O10,801.6,5.84,746.348,Organic Compound
Adrenaline,C9H24N0O9,999.98,8.36,393.938,Carbohydrate
Ethanol,C14H12N5O3,890.81,6.66,310.177,Alkaloid
Cholesterol,C11H13N3O0,604.78,9.31,718.004,Carbohydrate
Cholesterol,C12H22N0O5,745.78,N/A,876.632,Hormone
Caffeine,C19H24N0O9,484.72,10.67,787.747,Alkaloid
Urea,C10H14N3O1,249.46,N/A,914.546,Alcohol
Caffeine,C17H10N1O4,552.7,11.99,210.478,Amide
Ethanol,C18H24N2O3,192.25,7.41,276.276,Nucleotide
Glucose,C15H31N4O1,181.31,10.92,876.166,Neurotransmitter
Adrenaline,C2H35N5O8,561.97,13.08,249.317,Amide
Glucose,C8H30N1O4,826.68,13.19,483.706,Nucleotide
Urea,C19H24N2O6,223.32,N/A,211.735,Alcohol
Urea,C20H28N4O8,450.73,10.05,813.508,Nucleotide
Ethanol,C14H33N5O1,816.7,N/A,800.413,Alcohol
Cholesterol,C6H32N2O8,989.81,11.4,880.695,Hormone
Glucose,C14H27N2O4,336.15,N/A,166.574,Alkaloid
Glucose,C15H17N3O6,410.67,N/A,823.249,Neurotransmitter
Serotonin,C12H1N1O2,163.04,1.82,659.196,Hormone
Glucose,C2H27N2O7,821.31,13.39,424.532,Amide
Urea,C4H32N3O0,115.91,13.14,859.61,Alcohol
Glucose,C9H26N0O5,146.94,12.62,718.505,Amide
Ethanol,C10H23N2O2,287.19,3.14,951.075,Organic Compound
Adenosine triphosphate,C4H26N4O7,282.17,4.23,862.482,Hormone
Adrenaline,C9H3N1O7,630.59,13.01,755.319,Lipid
Aspirin,C17H19N3O2,857.02,4.67,236.66,Alkaloid
Glucose,C3H18N2O8,274.89,10.15,520.424,Nucleotide
Adenosine triphosphate,C1H32N1O4,921.44,4.49,817.454,Neurotransmitter
Cholesterol,C3H19N1O8,556.3,8.48,458.495,Neurotransmitter
Ethanol,C4H38N4O6,154.96,N/A,763.416,Nucleotide
Cholesterol,C1H12N3O10,185.79,6.62,965.497,Nucleotide
Urea,C18H1N0O8,728.83,8.74,813.788,Lipid
Dopamine,C14H19N5O2,320.47,13.39,259.149,Alkaloid
Caffeine,C13H8N5O8,318.79,10.78,792.223,Organic Compound
Caffeine,C11H29N5O2,973.67,N/A,273.868,Amide
Ethanol,C16H12N4O6,352.33,N/A,204.421,Alcohol
Cholesterol,C5H8N3O3,105.6,13.6,393.637,Amide
Dopamine,C9H7N1O10,563.46,N/A,442.885,Organic Compound
Glucose,C17H29N0O6,353.29,10.8,701.163,Alcohol
Caffeine,C15H2N1O7,72.08,8.28,512.847,Organic Compound
Aspirin,C17H26N3O2,179.63,4.91,330.909,Carbohydrate
Aspirin,C17H12N2O8,504.04,5.33,737.677,Carbohydrate
Glucose,C14H2N0O2,913.14,8.46,804.973,Nucleotide
Adrenaline,C19H33N3O10,798.32,3.42,614.047,Amide
Ethanol,C9H32N0O6,296.65,8.11,361.889,Nucleotide
Urea,C2H32N1O4,258.6,N/A,769.849,Amide
Adenosine triphosphate,C1H34N3O2,605.88,1.49,263.557,Alkaloid
Ethanol,C8H31N4O8,891.24,10.75,110.231,Lipid
Cholesterol,C18H37N0O8,800.05,N/A,248.236,Nucleotide
Adrenaline,C3H3N2O10,455.09,12.98,485.061,Nucleotide
Dopamine,C20H30N3O8,177.57,7.91,575.19,Amide
Adenosine triphosphate,C17H34N3O2,338.64,3.56,333.735,Neurotransmitter
Ethanol,C12H19N4O3,383.61,N/A,561.637,Neurotransmitter
Serotonin,C15H17N1O6,562.57,5.37,137.498,Carbohydrate
Adrenaline,C17H19N3O8,135.1,6.19,783.215,Lipid
Aspirin,C13H28N2O0,710.21,9.5,367.531,Alkaloid
Caffeine,C2H39N3O5,246.18,2.75,841.831,Alkaloid
Urea,C3H15N5O8,999.5,13.97,386.217,Nucleotide
Caffeine,C7H5N2O4,937.89,13.41,125.59,Hormone
Adrenaline,C11H36N5O4,110.57,8.6,47.333,Organic Compound
Serotonin,C19H1N2O10,861.67,13.12,375.485,Hormone
Adrenaline,C9H29N1O9,963.46,13.26,110.703,Neurotransmitter
Dopamine,C9H28N0O9,179.39,6.81,20.381,Alkaloid
Dopamine,C2H10N0O2,194.6,12.09,719.711,Alcohol
Urea,C20H33N0O8,949.19,5.17,761.198,Alkaloid
Urea,C1H28N2O1,571.78,5.49,847.162,Lipid
Cholesterol,C5H27N1O9,750.29,13.6,602.738,Alcohol
Adenosine triphosphate,C16H24N3O4,294.15,7.16,858.534,Amide
Adenosine triphosphate,C8H29N4O10,680.6,13.32,782.385,Lipid
Urea,C18H15N1O6,268.1,11.41,335.653,Organic Compound
Ethanol,C7H20N5O3,759.06,2.43,913.46,Alkaloid
Dopamine,C12H29N0O5,65.74,8.93,99.568,Hormone
Aspirin,C4H18N4O0,420.87,N/A,394.85,Neurotransmitter
Adrenaline,C1H27N1O8,363.57,9.79,801.546,Lipid
Dopamine,C15H12N1O2,476.21,4.3,721.27,Alkaloid
Glucose,C14H12N4O5,356.89,6.53,794.908,Lipid
