compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C14H33N3O3,262.01,4.26,320.519,Lipid
Cholesterol,C9H9N3O10,703.36,7.23,689.266,Carbohydrate
Adenosine triphosphate,C12H37N1O1,883.61,2.24,749.199,Carbohydrate
Urea,C15H23N2O10,800.93,10.33,465.587,Carbohydrate
Cholesterol,C14H7N3O8,960.12,N/A,258.061,Nucleotide
Glucose,C14H20N2O9,926.25,10.23,41.835,Hormone
Urea,C16H23N1O8,902.33,9.77,176.589,Alkaloid
Adenosine triphosphate,C16H14N0O8,218.23,12.99,402.543,Alkaloid
Ethanol,C10H40N5O3,929.67,8.34,989.762,Alkaloid
Urea,C17H29N5O3,547.53,4.52,392.258,Hormone
Ethanol,C5H27N3O0,305.31,4.6,766.643,Carbohydrate
Dopamine,C3H16N3O5,451.95,7.68,775.771,Neurotransmitter
Aspirin,C20H31N2O1,634.57,13.34,562.783,Hormone
Cholesterol,C8H31N5O6,840.53,N/A,808.885,Carbohydrate
Dopamine,C7H36N1O2,677.43,6.94,419.219,Organic Compound
Adenosine triphosphate,C9H12N3O5,806.25,2.02,913.392,Nucleotide
Adenosine triphosphate,C11H17N3O10,994.7,11.38,592.521,Lipid
Serotonin,C19H34N0O0,247.06,5.24,534.105,Alcohol
Aspirin,C18H1N2O4,622.54,N/A,603.582,Organic Compound
Serotonin,C14H22N3O2,55.28,4.59,263.127,Carbohydrate
Serotonin,C1H9N5O0,133.04,1.27,405.769,Alcohol
Adrenaline,C12H5N3O8,408.41,10.93,448.104,Alcohol
Dopamine,C12H2N0O5,852.9,11.3,247.861,Nucleotide
Urea,C6H22N0O10,370.85,5.98,205.245,Alkaloid
Caffeine,C20H24N4O9,702.45,4.82,51.003,Carbohydrate
Cholesterol,C2H5N4O1,642.64,9.03,526.916,Organic Compound
Urea,C16H17N5O3,473.92,12.59,453.637,Lipid
Adenosine triphosphate,C13H17N3O8,951.0,12.21,558.807,Carbohydrate
Caffeine,C13H17N3O5,215.54,7.16,674.983,Nucleotide
Glucose,C16H1N4O0,353.6,N/A,518.219,Organic Compound
Caffeine,C7H22N1O2,411.88,3.26,264.83,Neurotransmitter
Caffeine,C10H22N4O2,457.76,8.97,914.679,Amide
Serotonin,C2H37N0O10,907.64,4.33,369.023,Lipid
Serotonin,C5H3N3O3,541.73,12.79,190.708,Hormone
Adrenaline,C13H3N4O6,998.18,13.73,889.874,Organic Compound
Cholesterol,C20H30N1O4,863.01,8.06,115.018,Nucleotide
Glucose,C4H13N5O8,686.29,7.93,184.41,Carbohydrate
Cholesterol,C5H22N1O9,919.73,N/A,388.633,Lipid
Ethanol,C8H39N4O10,616.26,7.26,995.876,Lipid
Caffeine,C18H36N3O4,234.44,7.05,397.942,Alkaloid
Caffeine,C5H4N4O1,276.57,9.67,207.287,Amide
Adrenaline,C6H10N5O4,903.13,9.61,54.929,Alcohol
Caffeine,C2H24N5O2,889.98,4.62,10.929,Nucleotide
Aspirin,C12H18N1O5,169.09,4.26,99.44,Carbohydrate
Urea,C6H4N2O3,145.97,3.55,409.306,Hormone
Glucose,C18H12N2O3,268.15,N/A,470.856,Alkaloid
Caffeine,C2H38N2O5,167.49,4.32,265.776,Lipid
Serotonin,C9H27N4O0,825.65,11.29,903.492,Alkaloid
Caffeine,C4H15N2O4,862.33,12.29,195.68,Carbohydrate
Serotonin,C16H37N2O10,58.34,6.07,986.738,Hormone
Serotonin,C15H27N1O2,367.0,2.54,87.173,Hormone
Urea,C9H18N5O10,779.17,1.61,368.452,Alkaloid
Glucose,C19H26N3O3,710.96,9.66,886.924,Alkaloid
Dopamine,C16H10N3O8,388.18,6.76,664.371,Carbohydrate
Cholesterol,C4H36N3O4,96.71,8.49,169.495,Neurotransmitter
Glucose,C5H19N3O5,596.95,4.07,762.94,Neurotransmitter
Glucose,C17H10N1O4,137.69,9.33,798.692,Hormone
Dopamine,C10H25N0O6,541.97,12.54,361.621,Organic Compound
Adrenaline,C7H11N2O0,930.69,9.73,991.133,Hormone
Urea,C15H37N3O10,153.35,11.8,771.026,Carbohydrate
Adrenaline,C19H28N1O4,407.72,4.47,903.097,Carbohydrate
Glucose,C18H19N4O7,267.84,1.72,409.297,Neurotransmitter
Glucose,C20H9N3O5,773.44,2.05,86.294,Neurotransmitter
Dopamine,C10H10N3O6,162.53,N/A,610.568,Neurotransmitter
Adrenaline,C8H12N0O6,530.28,3.59,971.211,Carbohydrate
Glucose,C17H19N4O8,302.09,N/A,760.462,Lipid
Glucose,C18H8N5O8,245.44,13.74,912.214,Lipid
Caffeine,C18H38N5O0,838.89,N/A,421.871,Lipid
Serotonin,C17H35N3O7,380.96,9.2,237.538,Alcohol
Urea,C19H38N2O8,415.86,N/A,670.722,Hormone
Aspirin,C2H40N2O7,222.55,N/A,162.967,Neurotransmitter
Aspirin,C19H34N0O2,269.12,N/A,212.633,Nucleotide
Adrenaline,C5H17N0O10,220.56,7.53,863.582,Carbohydrate
Cholesterol,C3H4N0O3,946.56,8.51,479.054,Alcohol
Ethanol,C6H25N5O4,176.43,9.42,675.266,Hormone
Glucose,C17H4N0O10,830.04,5.94,341.239,Organic Compound
Urea,C5H26N2O0,686.87,7.43,403.757,Alcohol
Urea,C4H21N4O7,481.43,13.01,558.869,Organic Compound
Cholesterol,C3H40N0O4,428.55,2.39,689.47,Neurotransmitter
Ethanol,C9H18N4O7,81.39,4.7,183.364,Lipid
Aspirin,C14H14N3O5,877.84,10.89,709.978,Lipid
Glucose,C17H2N4O0,811.65,N/A,980.048,Amide
Urea,C19H6N1O1,627.33,10.68,803.754,Amide
Cholesterol,C8H18N5O8,282.07,8.82,92.791,Neurotransmitter
Caffeine,C20H7N3O1,244.03,9.74,926.748,Nucleotide
Glucose,C20H34N2O3,747.18,10.63,652.013,Amide
Cholesterol,C8H27N0O10,602.87,9.64,315.809,Hormone
Aspirin,C12H13N1O0,718.69,N/A,873.158,Nucleotide
Urea,C6H32N0O0,416.56,10.18,94.784,Carbohydrate
Glucose,C15H22N1O10,508.84,2.29,419.56,Carbohydrate
Caffeine,C14H33N3O9,467.39,13.22,953.597,Hormone
Urea,C20H16N4O8,358.55,13.8,119.658,Alkaloid
Aspirin,C5H35N0O1,510.35,7.56,73.525,Lipid
Cholesterol,C19H11N3O10,229.69,10.01,785.852,Organic Compound
Dopamine,C2H34N2O2,228.88,10.42,604.808,Alcohol
Caffeine,C18H9N4O1,312.82,N/A,549.431,Lipid
Serotonin,C18H20N5O10,732.0,12.78,276.956,Alkaloid
Adrenaline,C13H14N0O4,948.89,1.68,921.036,Organic Compound
Urea,C20H39N1O5,582.85,13.14,757.224,Carbohydrate
Caffeine,C16H12N5O3,84.37,4.3,856.05,Carbohydrate
Dopamine,C16H22N5O7,119.33,5.14,707.97,Hormone
Cholesterol,C12H17N0O2,916.28,11.86,956.347,Amide
Aspirin,C3H37N5O9,971.28,3.71,769.643,Hormone
Dopamine,C10H14N3O3,366.84,10.37,541.939,Hormone
Cholesterol,C11H9N3O10,167.61,11.83,826.105,Lipid
Aspirin,C15H36N4O0,630.78,10.26,513.881,Lipid
Caffeine,C1H17N3O0,260.0,11.72,836.414,Amide
Aspirin,C8H7N0O8,822.18,4.92,801.849,Organic Compound
Adrenaline,C12H15N4O9,989.46,10.02,167.78,Alcohol
Caffeine,C9H22N3O2,317.25,1.31,666.699,Hormone
Glucose,C12H2N3O5,116.46,3.33,336.603,Alkaloid
Adrenaline,C14H40N5O2,347.1,10.92,519.739,Neurotransmitter
Glucose,C6H28N4O0,424.28,12.83,315.557,Carbohydrate
Glucose,C2H29N1O1,282.26,7.25,922.382,Organic Compound
Urea,C18H12N0O9,286.25,1.73,969.882,Amide
Glucose,C4H17N0O0,961.3,8.33,909.428,Carbohydrate
Adenosine triphosphate,C3H21N3O8,421.21,13.07,53.884,Alkaloid
Ethanol,C8H10N5O8,766.01,1.26,495.397,Alcohol
Dopamine,C15H10N2O0,995.25,13.94,144.914,Amide
Dopamine,C18H1N0O0,527.8,8.56,817.155,Carbohydrate
Urea,C2H4N5O5,411.6,11.74,236.567,Amide
Cholesterol,C13H7N5O4,403.21,N/A,997.466,Alkaloid
Adenosine triphosphate,C13H16N4O9,977.3,6.49,557.218,Alkaloid
Serotonin,C11H18N4O0,984.43,2.52,695.567,Lipid
Serotonin,C2H6N0O3,82.54,N/A,993.28,Nucleotide
Aspirin,C1H39N4O4,595.76,7.69,280.737,Lipid
Adenosine triphosphate,C14H22N1O8,94.02,N/A,876.826,Carbohydrate
Adenosine triphosphate,C8H32N2O9,115.24,6.29,492.64,Nucleotide
Cholesterol,C11H4N2O7,581.87,8.62,382.867,Neurotransmitter
Aspirin,C13H34N1O9,278.21,6.33,418.665,Nucleotide
Ethanol,C10H31N3O2,744.04,9.08,376.086,Nucleotide
Caffeine,C12H38N1O1,918.36,13.1,533.66,Carbohydrate
Serotonin,C19H19N2O8,976.08,1.8,76.767,Hormone
Cholesterol,C8H25N1O2,104.87,13.48,842.888,Neurotransmitter
Serotonin,C19H21N4O10,424.51,12.48,904.9,Nucleotide
Ethanol,C4H26N4O4,258.06,13.59,731.275,Carbohydrate
Ethanol,C2H29N3O3,500.45,N/A,142.304,Carbohydrate
Glucose,C20H39N2O0,684.77,6.42,957.944,Carbohydrate
Aspirin,C7H22N1O5,413.92,N/A,189.184,Amide
Adenosine triphosphate,C9H2N0O2,61.84,9.89,817.892,Neurotransmitter
Dopamine,C16H35N1O4,714.99,13.74,669.667,Alcohol
Aspirin,C10H38N1O2,577.54,2.89,381.958,Neurotransmitter
Dopamine,C6H7N3O6,417.68,N/A,709.92,Lipid
Dopamine,C16H22N3O4,111.3,8.02,369.894,Nucleotide
Aspirin,C4H2N4O9,501.61,11.56,580.288,Alcohol
Adenosine triphosphate,C8H19N3O0,615.83,12.25,961.833,Lipid
Aspirin,C7H37N5O10,839.99,10.3,281.598,Lipid
Adrenaline,C9H34N5O3,202.73,7.85,944.011,Amide
Dopamine,C13H40N1O9,696.39,11.0,56.635,Lipid
Serotonin,C17H32N3O0,186.07,2.05,620.793,Organic Compound
Glucose,C6H18N5O0,260.81,10.46,93.813,Nucleotide
Ethanol,C14H32N4O3,353.54,2.14,882.574,Nucleotide
Caffeine,C4H38N4O10,534.89,N/A,103.971,Organic Compound
Serotonin,C12H32N0O2,644.63,10.12,463.275,Hormone
Dopamine,C12H16N2O6,139.05,10.63,881.433,Lipid
Dopamine,C14H16N1O3,120.97,5.05,761.896,Neurotransmitter
Caffeine,C2H12N0O6,86.42,8.37,516.566,Alkaloid
Dopamine,C6H24N4O6,744.98,N/A,572.132,Amide
Serotonin,C8H8N1O9,290.96,13.9,114.335,Organic Compound
Glucose,C9H26N1O0,480.69,N/A,993.599,Alkaloid
Urea,C3H31N3O4,65.09,13.31,17.35,Lipid
Cholesterol,C11H34N3O5,719.53,N/A,700.594,Hormone
Adrenaline,C3H11N3O8,907.75,N/A,325.572,Alcohol
Dopamine,C12H25N4O1,838.34,9.32,29.503,Carbohydrate
Adrenaline,C15H38N2O10,608.76,9.85,509.376,Lipid
Caffeine,C11H30N3O3,961.33,10.32,667.411,Lipid
Adenosine triphosphate,C14H15N4O1,267.6,13.84,845.7,Neurotransmitter
Ethanol,C9H24N0O7,927.18,1.64,743.485,Organic Compound
Serotonin,C8H16N1O8,651.96,4.84,875.036,Alcohol
Adrenaline,C18H5N2O7,366.93,11.79,871.212,Hormone
Dopamine,C19H18N0O3,168.02,5.51,873.07,Carbohydrate
Glucose,C19H38N1O0,347.51,7.71,978.217,Nucleotide
Urea,C17H23N2O9,696.61,7.65,635.487,Alkaloid
Glucose,C3H2N3O10,389.1,4.9,618.623,Nucleotide
Dopamine,C16H27N4O7,564.93,1.51,998.191,Hormone
Ethanol,C17H29N0O1,979.95,9.84,767.581,Alkaloid
Dopamine,C7H23N5O8,881.76,N/A,858.45,Neurotransmitter
Adrenaline,C17H13N3O10,306.78,N/A,188.001,Neurotransmitter
Ethanol,C8H6N4O5,880.42,1.67,833.643,Alcohol
Ethanol,C9H31N3O8,484.97,8.07,923.039,Lipid
Glucose,C10H14N1O6,884.31,7.25,199.051,Amide
Ethanol,C17H6N1O10,354.72,13.86,96.528,Nucleotide
Adrenaline,C15H40N5O7,763.55,N/A,557.948,Amide
Adrenaline,C12H12N0O4,522.32,1.58,524.629,Nucleotide
Adenosine triphosphate,C16H5N3O7,572.8,4.04,21.91,Hormone
Caffeine,C14H38N4O3,203.15,12.43,148.616,Neurotransmitter
Adrenaline,C14H40N2O2,709.48,9.36,527.087,Alkaloid
Glucose,C12H9N2O6,411.15,7.63,595.049,Alcohol
Aspirin,C5H8N4O3,63.61,6.37,68.918,Hormone
Aspirin,C15H26N1O9,857.19,6.53,993.991,Hormone
Adrenaline,C7H7N2O2,422.11,3.01,164.451,Amide
Urea,C4H22N3O2,997.57,8.4,279.963,Alkaloid
Glucose,C11H16N2O1,833.6,6.75,815.184,Hormone
Glucose,C12H18N4O4,280.5,12.67,780.401,Nucleotide
Dopamine,C11H32N1O9,944.05,9.99,392.304,Lipid
Ethanol,C8H35N2O8,405.07,1.06,196.401,Alcohol
Aspirin,C1H10N1O6,871.85,11.28,915.111,Carbohydrate
Aspirin,C17H24N0O0,791.72,13.03,166.032,Alkaloid
Ethanol,C4H2N2O3,251.44,7.41,673.164,Alcohol
Serotonin,C19H33N5O0,146.13,11.35,568.777,Organic Compound
Aspirin,C5H11N2O10,55.11,12.79,186.551,Nucleotide
Ethanol,C8H20N0O0,804.62,8.92,799.431,Alkaloid
Aspirin,C5H26N2O3,672.7,N/A,191.696,Neurotransmitter
Cholesterol,C7H12N3O3,456.2,3.38,408.362,Alcohol
Aspirin,C2H35N0O10,492.46,11.24,234.891,Nucleotide
Cholesterol,C11H22N1O5,316.61,11.14,146.797,Alkaloid
Aspirin,C16H40N1O4,494.68,10.22,948.056,Alcohol
Urea,C18H15N3O0,260.29,12.88,720.287,Amide
Cholesterol,C3H25N4O5,919.23,1.21,858.411,Organic Compound
Caffeine,C19H4N1O10,850.24,N/A,496.632,Carbohydrate
Cholesterol,C14H3N5O0,424.01,6.05,179.643,Alkaloid
Urea,C13H35N0O3,533.47,3.95,536.152,Alcohol
Cholesterol,C6H28N1O2,961.39,12.77,802.824,Lipid
Glucose,C6H2N3O6,712.41,7.83,207.971,Amide
Aspirin,C2H32N0O1,656.84,9.3,557.509,Alcohol
Adenosine triphosphate,C14H9N0O4,928.46,N/A,708.127,Lipid
Adenosine triphosphate,C14H17N4O8,467.22,1.53,929.212,Nucleotide
Cholesterol,C10H18N0O1,318.89,12.94,280.346,Alcohol
Adrenaline,C16H25N0O8,969.33,5.84,996.673,Carbohydrate
Serotonin,C18H36N2O8,682.1,12.84,69.11,Alcohol
Dopamine,C16H22N1O6,52.43,2.58,867.316,Organic Compound
Aspirin,C9H22N3O8,227.34,10.56,623.946,Alkaloid
Adrenaline,C17H15N1O9,630.77,N/A,371.884,Organic Compound
Ethanol,C18H26N5O3,488.34,12.66,661.268,Lipid
Aspirin,C15H20N4O2,771.66,13.35,12.959,Amide
Urea,C3H26N3O2,541.78,10.92,818.065,Hormone
Aspirin,C1H28N1O7,157.1,3.57,147.122,Organic Compound
Aspirin,C3H30N5O6,471.92,5.42,977.873,Alcohol
Aspirin,C13H26N0O4,315.85,2.66,898.255,Organic Compound
Dopamine,C11H21N1O6,156.3,5.55,985.244,Carbohydrate
Adenosine triphosphate,C20H29N5O5,532.86,7.4,774.892,Alcohol
Glucose,C10H4N2O1,102.9,2.36,202.669,Neurotransmitter
Urea,C11H6N3O4,719.49,3.72,261.733,Carbohydrate
Dopamine,C14H11N1O5,289.25,13.22,93.743,Organic Compound
Glucose,C9H4N2O1,83.39,7.34,292.543,Lipid
Ethanol,C3H26N4O8,954.24,5.52,222.032,Alkaloid
Dopamine,C19H40N4O2,544.04,3.4,383.219,Hormone
Adenosine triphosphate,C15H33N3O4,648.9,5.81,37.312,Neurotransmitter
Cholesterol,C13H30N3O4,103.74,12.39,856.596,Nucleotide
Caffeine,C3H12N1O7,913.76,3.82,857.781,Neurotransmitter
Adrenaline,C5H21N2O7,182.43,N/A,308.312,Alkaloid
Aspirin,C14H25N1O9,321.0,3.0,291.692,Neurotransmitter
Adenosine triphosphate,C13H11N4O2,704.52,9.39,90.762,Carbohydrate
Aspirin,C8H5N5O6,84.06,N/A,519.823,Amide
Dopamine,C6H11N4O6,226.39,6.45,110.027,Hormone
Urea,C13H8N3O10,911.92,12.52,34.163,Alkaloid
Cholesterol,C3H6N1O5,692.04,11.15,742.216,Organic Compound
Serotonin,C4H26N2O3,931.48,7.12,729.887,Alcohol
Dopamine,C3H39N3O8,422.96,N/A,622.719,Nucleotide
Dopamine,C4H4N3O8,390.02,2.78,920.895,Carbohydrate
Ethanol,C1H18N1O3,132.12,2.41,878.175,Alcohol
Caffeine,C5H3N5O5,805.97,6.71,399.504,Organic Compound
Aspirin,C11H25N1O4,430.57,8.81,980.719,Nucleotide
Adrenaline,C11H10N1O0,54.42,2.91,161.212,Nucleotide
Glucose,C19H37N4O1,306.85,10.6,237.789,Hormone
Adrenaline,C5H37N3O7,809.55,5.84,518.864,Lipid
Adrenaline,C7H4N3O0,995.31,6.65,125.05,Alkaloid
Ethanol,C6H2N5O0,981.16,7.97,316.077,Nucleotide
Ethanol,C14H26N2O0,276.97,13.51,847.479,Amide
Aspirin,C5H8N5O6,738.54,3.87,477.262,Organic Compound
Adenosine triphosphate,C2H21N1O7,965.96,5.99,773.211,Alkaloid
Urea,C12H13N1O9,288.96,8.7,673.079,Amide
Serotonin,C19H15N1O4,273.91,9.5,946.767,Alkaloid
Adrenaline,C2H5N0O6,767.4,7.33,709.54,Lipid
Aspirin,C12H15N0O4,729.11,10.52,61.28,Amide
Ethanol,C13H16N3O1,830.97,N/A,74.817,Organic Compound
Urea,C8H9N3O8,532.72,8.69,174.096,Hormone
Glucose,C3H4N1O8,611.54,8.37,321.208,Alcohol
Adenosine triphosphate,C16H18N3O7,411.79,N/A,268.672,Amide
Glucose,C9H14N1O5,272.57,10.87,316.877,Neurotransmitter
Cholesterol,C16H37N3O2,803.25,7.62,923.86,Carbohydrate
Cholesterol,C16H31N4O0,877.03,12.75,688.685,Lipid
Adrenaline,C10H13N3O0,158.21,1.23,136.213,Alkaloid
Caffeine,C10H26N3O4,375.53,9.7,777.119,Organic Compound
Caffeine,C20H2N0O5,803.18,7.49,799.347,Alcohol
Adrenaline,C18H28N3O8,259.2,2.82,695.74,Nucleotide
Serotonin,C14H11N1O9,321.8,1.58,289.255,Lipid
Serotonin,C14H6N1O5,862.41,4.77,164.653,Amide
Aspirin,C9H3N3O2,820.45,6.18,744.05,Amide
Urea,C15H1N1O7,221.61,7.52,761.105,Organic Compound
Cholesterol,C4H34N0O7,620.19,6.08,424.097,Carbohydrate
Adenosine triphosphate,C20H3N2O7,521.5,12.0,932.952,Neurotransmitter
Urea,C14H7N4O2,892.11,5.75,576.861,Carbohydrate
Glucose,C13H1N4O3,741.5,11.67,147.273,Organic Compound
Dopamine,C11H6N0O4,931.84,9.9,815.851,Alkaloid
Dopamine,C16H3N4O7,432.18,N/A,76.626,Neurotransmitter
Dopamine,C1H4N4O8,65.93,9.67,630.748,Carbohydrate
Aspirin,C14H34N0O6,167.36,5.73,784.925,Alkaloid
Serotonin,C17H32N3O1,77.85,N/A,389.792,Lipid
Cholesterol,C7H5N1O7,886.01,1.64,345.249,Alkaloid
Aspirin,C12H9N2O0,727.56,13.69,33.857,Organic Compound
Aspirin,C12H6N4O9,637.19,2.86,57.491,Lipid
Cholesterol,C19H31N5O8,546.77,13.63,144.762,Nucleotide
Dopamine,C13H5N3O0,362.09,N/A,3.289,Neurotransmitter
Glucose,C19H18N2O3,718.44,N/A,163.126,Amide
Caffeine,C20H34N1O8,220.51,6.93,5.087,Alcohol
Cholesterol,C15H37N4O1,733.89,N/A,717.631,Amide
