compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C13H5N5O10,180.5,4.03,398.664,Alkaloid
Glucose,C5H3N1O0,545.19,N/A,524.725,Organic Compound
Glucose,C13H39N1O6,933.75,4.6,805.637,Neurotransmitter
Glucose,C5H22N2O8,674.47,13.54,692.051,Organic Compound
Aspirin,C6H22N0O6,690.2,13.11,558.577,Amide
Adrenaline,C13H32N5O5,149.62,5.23,745.54,Neurotransmitter
Aspirin,C10H20N2O9,158.28,N/A,615.141,Carbohydrate
Aspirin,C2H5N3O3,692.67,N/A,609.834,Neurotransmitter
Cholesterol,C17H13N4O1,340.33,10.36,361.699,Organic Compound
Ethanol,C11H2N1O5,960.12,12.34,777.351,Carbohydrate
Urea,C10H6N5O5,158.11,N/A,451.507,Lipid
Adrenaline,C11H15N0O8,264.23,8.22,933.639,Alkaloid
Ethanol,C16H31N1O1,796.09,N/A,500.804,Amide
Urea,C6H3N1O5,627.99,3.38,364.642,Amide
Adenosine triphosphate,C9H34N1O1,585.3,1.0,714.977,Neurotransmitter
Adenosine triphosphate,C3H31N2O6,265.04,4.27,880.673,Organic Compound
Adrenaline,C18H26N4O10,265.6,5.0,773.834,Organic Compound
Adenosine triphosphate,C9H2N4O0,131.04,3.48,719.376,Alcohol
Dopamine,C2H18N0O9,669.95,8.54,732.57,Lipid
Adrenaline,C14H17N2O10,120.42,11.76,562.961,Amide
Adrenaline,C10H13N1O0,263.04,1.41,484.909,Alcohol
Ethanol,C8H6N2O9,960.26,4.68,572.79,Organic Compound
Adenosine triphosphate,C10H2N1O1,555.13,12.92,537.357,Neurotransmitter
Glucose,C15H14N2O7,138.4,6.51,897.214,Organic Compound
Aspirin,C19H2N3O8,894.41,12.45,161.7,Alcohol
Dopamine,C18H9N2O7,196.58,2.63,994.388,Carbohydrate
Serotonin,C11H34N3O3,566.63,10.32,202.48,Neurotransmitter
Serotonin,C18H26N0O2,485.46,7.18,618.679,Alkaloid
Adrenaline,C7H9N3O6,816.25,13.81,573.551,Hormone
Glucose,C16H34N5O2,422.83,N/A,982.909,Alcohol
Cholesterol,C1H24N0O0,905.0,4.3,395.842,Alkaloid
Caffeine,C10H14N5O9,308.93,3.69,805.017,Hormone
Adenosine triphosphate,C10H1N4O0,841.93,12.96,572.732,Carbohydrate
Aspirin,C7H23N1O7,370.7,1.43,403.378,Alkaloid
Urea,C4H24N3O10,446.59,12.1,978.276,Nucleotide
Glucose,C8H15N4O1,682.08,N/A,434.765,Hormone
Caffeine,C11H37N1O6,343.68,6.23,984.966,Alkaloid
Aspirin,C19H35N0O7,324.74,10.67,480.194,Alkaloid
Aspirin,C16H13N0O0,285.11,11.59,7.584,Hormone
Ethanol,C6H18N2O9,170.8,6.58,678.58,Alkaloid
Urea,C8H5N5O10,236.25,10.09,273.562,Alcohol
Ethanol,C6H33N5O3,542.51,6.55,709.685,Amide
Cholesterol,C19H3N3O3,223.86,2.7,808.291,Alcohol
Cholesterol,C16H26N5O3,82.65,12.76,603.58,Nucleotide
Dopamine,C8H16N3O0,403.84,12.44,453.616,Hormone
Dopamine,C13H17N1O6,959.35,8.5,335.556,Amide
Ethanol,C11H34N2O6,582.94,11.24,98.316,Organic Compound
Adrenaline,C7H39N5O1,412.14,8.23,435.461,Alcohol
Aspirin,C18H37N2O3,314.39,N/A,582.832,Hormone
Caffeine,C10H32N3O5,673.15,12.68,663.037,Alcohol
Ethanol,C19H31N1O1,928.44,2.71,214.839,Hormone
Urea,C6H23N5O10,707.2,N/A,818.605,Carbohydrate
Caffeine,C14H20N3O9,295.28,1.07,989.116,Hormone
Ethanol,C17H1N0O9,578.58,8.76,504.436,Neurotransmitter
Adrenaline,C15H17N5O9,167.99,11.09,991.24,Hormone
Adrenaline,C1H13N2O9,415.66,2.93,103.612,Alkaloid
Glucose,C17H21N0O5,105.65,N/A,215.738,Hormone
Glucose,C16H10N0O6,224.83,N/A,209.225,Alcohol
Caffeine,C4H15N3O10,267.5,5.47,80.806,Lipid
Urea,C4H14N4O7,420.63,11.53,917.523,Amide
Caffeine,C7H19N3O9,219.14,3.58,291.747,Carbohydrate
Adenosine triphosphate,C16H40N5O8,481.89,10.38,371.494,Carbohydrate
Aspirin,C14H31N0O7,172.66,12.98,961.439,Hormone
Aspirin,C12H28N0O1,132.55,N/A,238.792,Carbohydrate
Adenosine triphosphate,C15H21N2O2,238.96,8.05,396.703,Lipid
Ethanol,C14H9N3O2,606.76,3.5,170.05,Neurotransmitter
Adenosine triphosphate,C2H19N0O1,388.67,3.39,985.422,Amide
Adrenaline,C2H24N4O10,374.36,10.39,337.634,Lipid
Glucose,C17H4N2O3,531.42,3.23,666.32,Carbohydrate
Adenosine triphosphate,C13H40N2O0,66.43,11.39,403.417,Organic Compound
Aspirin,C20H38N4O1,191.44,13.58,159.196,Amide
Glucose,C10H14N4O0,70.41,9.29,996.489,Neurotransmitter
Urea,C20H4N2O7,622.82,4.97,935.402,Organic Compound
Serotonin,C16H36N2O7,399.78,13.17,899.63,Hormone
Cholesterol,C17H35N4O6,583.83,5.75,697.63,Alkaloid
Serotonin,C20H25N2O8,712.88,1.48,110.008,Carbohydrate
Ethanol,C9H6N0O3,789.43,7.77,147.518,Alcohol
Aspirin,C13H39N2O2,67.55,N/A,724.476,Hormone
Glucose,C19H38N2O0,916.32,6.14,574.178,Alkaloid
Caffeine,C9H27N4O3,175.78,4.91,711.17,Neurotransmitter
Adrenaline,C4H27N1O0,109.82,8.69,984.296,Amide
Aspirin,C14H25N4O6,158.99,5.97,285.288,Alcohol
Glucose,C6H5N2O9,687.41,N/A,936.141,Alcohol
Urea,C7H37N4O1,592.68,4.32,910.17,Alkaloid
Dopamine,C9H21N2O4,602.05,8.57,113.619,Alcohol
Adenosine triphosphate,C1H38N2O0,471.24,4.95,481.552,Nucleotide
Serotonin,C16H6N4O1,594.82,5.68,711.53,Alcohol
Aspirin,C15H33N3O10,537.23,2.04,743.686,Alcohol
Urea,C6H31N3O0,437.93,N/A,824.543,Alcohol
Adrenaline,C3H40N5O10,638.17,8.21,373.77,Organic Compound
Caffeine,C2H40N3O9,69.49,N/A,933.587,Hormone
Cholesterol,C5H36N3O5,151.25,N/A,624.603,Lipid
Serotonin,C13H25N5O9,441.04,10.34,905.929,Organic Compound
Cholesterol,C16H22N3O0,360.4,3.33,123.016,Carbohydrate
Aspirin,C8H1N4O6,757.34,N/A,106.305,Alcohol
Serotonin,C11H25N5O4,440.28,N/A,506.354,Nucleotide
Adrenaline,C9H1N1O7,861.24,5.44,23.098,Hormone
Glucose,C6H25N0O3,58.3,1.34,337.595,Nucleotide
Glucose,C9H12N5O0,611.83,7.31,320.971,Alcohol
Adrenaline,C8H11N0O4,441.25,12.76,834.427,Neurotransmitter
Adenosine triphosphate,C3H20N5O7,882.52,11.87,350.717,Alkaloid
Serotonin,C9H34N0O3,773.03,N/A,245.518,Alkaloid
Caffeine,C3H14N2O6,162.66,2.94,697.355,Hormone
Aspirin,C14H33N0O9,479.62,6.13,958.404,Hormone
Cholesterol,C11H39N4O2,389.32,11.7,819.595,Neurotransmitter
Urea,C8H34N4O2,71.47,N/A,771.135,Amide
Cholesterol,C13H14N4O6,200.74,2.55,275.798,Hormone
Urea,C2H34N5O8,768.08,4.92,869.193,Nucleotide
Adrenaline,C15H19N1O7,436.28,10.76,413.88,Alcohol
Aspirin,C12H12N3O1,888.36,2.83,992.734,Alcohol
Serotonin,C20H4N0O1,145.3,9.79,489.011,Carbohydrate
Adenosine triphosphate,C2H7N4O10,813.52,5.62,77.628,Alkaloid
Adrenaline,C14H14N2O7,637.74,6.18,45.933,Lipid
Serotonin,C16H20N3O1,865.62,13.89,511.026,Carbohydrate
Urea,C10H3N1O2,773.15,2.36,299.128,Alkaloid
Aspirin,C17H26N3O6,194.0,1.46,395.897,Nucleotide
Glucose,C14H16N0O10,352.18,7.45,457.206,Nucleotide
Ethanol,C2H12N2O0,428.3,6.53,637.992,Alkaloid
Serotonin,C7H17N5O8,917.61,7.34,185.793,Neurotransmitter
Urea,C14H16N3O7,520.07,12.78,904.629,Amide
Aspirin,C11H5N2O9,423.36,7.29,569.415,Hormone
Caffeine,C19H17N0O2,241.03,11.28,109.609,Neurotransmitter
Adrenaline,C5H8N4O8,697.05,3.4,909.182,Organic Compound
Serotonin,C2H6N5O3,74.79,3.34,955.418,Carbohydrate
Ethanol,C18H24N1O9,950.86,12.13,809.449,Nucleotide
Caffeine,C8H21N3O4,866.09,6.52,293.618,Lipid
Glucose,C18H11N5O8,617.35,6.95,289.448,Alkaloid
Glucose,C9H31N5O9,939.06,13.35,363.426,Hormone
Caffeine,C8H20N4O3,886.04,8.88,563.27,Alkaloid
Caffeine,C7H35N4O2,872.23,6.3,14.345,Lipid
Ethanol,C11H22N3O0,404.64,4.97,744.991,Alkaloid
Urea,C10H18N4O8,793.74,5.74,367.997,Alkaloid
Dopamine,C19H21N3O3,910.46,6.67,792.776,Alcohol
Caffeine,C19H11N2O9,902.12,1.87,289.117,Lipid
Urea,C18H27N1O8,707.38,1.31,608.722,Amide
Serotonin,C18H17N1O2,862.65,10.39,612.557,Carbohydrate
Urea,C8H16N4O3,941.94,2.68,671.6,Carbohydrate
Dopamine,C17H30N0O6,421.62,12.33,884.983,Alcohol
Urea,C14H7N2O1,482.43,12.35,661.116,Amide
Glucose,C3H29N0O9,558.56,3.15,694.158,Neurotransmitter
Glucose,C12H11N0O4,995.72,1.69,893.838,Neurotransmitter
Aspirin,C20H25N0O1,953.35,13.2,753.566,Nucleotide
Caffeine,C4H15N1O4,357.32,7.52,876.091,Neurotransmitter
Urea,C9H5N5O1,674.26,5.89,393.088,Nucleotide
Cholesterol,C18H36N4O10,754.83,N/A,845.458,Organic Compound
Glucose,C7H28N4O5,123.89,12.01,317.02,Lipid
Cholesterol,C20H11N1O9,876.21,N/A,392.224,Alcohol
Urea,C2H36N2O6,734.07,3.77,984.945,Organic Compound
Adrenaline,C2H31N3O7,313.41,2.02,731.178,Neurotransmitter
Adrenaline,C12H35N4O7,897.21,N/A,192.76,Hormone
Adenosine triphosphate,C14H14N2O2,539.73,12.58,352.079,Lipid
Caffeine,C8H2N1O6,635.69,N/A,391.845,Alcohol
Cholesterol,C16H11N3O3,495.32,7.16,403.964,Neurotransmitter
Cholesterol,C14H20N5O6,484.14,1.09,10.691,Carbohydrate
Caffeine,C6H7N0O6,762.52,13.49,712.335,Alkaloid
Cholesterol,C11H37N4O2,670.8,N/A,713.971,Neurotransmitter
Aspirin,C5H8N4O0,957.78,1.36,867.383,Alkaloid
Aspirin,C16H36N4O0,619.3,1.62,768.856,Nucleotide
Cholesterol,C3H19N3O9,807.72,11.5,77.865,Hormone
Cholesterol,C19H8N3O7,770.76,4.73,850.559,Carbohydrate
Ethanol,C13H26N5O5,957.71,8.76,491.167,Alkaloid
Adrenaline,C12H30N0O7,877.18,7.53,23.136,Alcohol
Cholesterol,C18H36N1O2,907.6,12.43,683.086,Hormone
Adrenaline,C15H25N3O9,82.26,13.87,795.439,Nucleotide
Serotonin,C7H23N5O9,155.0,13.55,619.383,Alcohol
Ethanol,C16H31N3O3,293.4,N/A,915.441,Amide
Serotonin,C17H15N0O7,540.63,1.89,876.522,Carbohydrate
Dopamine,C6H34N5O3,934.39,9.44,309.039,Alkaloid
Adrenaline,C13H12N1O0,890.79,10.8,269.689,Carbohydrate
Glucose,C9H36N3O0,787.8,N/A,320.385,Alcohol
Cholesterol,C18H12N0O6,762.29,N/A,826.13,Neurotransmitter
Dopamine,C1H14N2O6,443.85,4.65,354.582,Nucleotide
Adenosine triphosphate,C5H9N2O1,980.33,N/A,164.956,Lipid
Glucose,C4H3N1O0,276.51,12.38,314.312,Alcohol
Cholesterol,C10H23N0O7,342.75,N/A,16.466,Carbohydrate
Adenosine triphosphate,C19H29N3O5,266.02,N/A,457.498,Neurotransmitter
Adrenaline,C1H25N3O9,119.35,4.82,51.988,Amide
Adrenaline,C8H32N1O5,487.37,N/A,796.158,Hormone
Adrenaline,C9H31N1O1,537.41,2.52,950.976,Lipid
Caffeine,C2H3N4O2,603.72,N/A,247.647,Lipid
Cholesterol,C3H23N3O1,929.16,N/A,298.597,Nucleotide
Ethanol,C19H16N5O5,677.19,10.58,9.661,Nucleotide
Serotonin,C18H34N1O0,709.91,3.3,228.414,Hormone
Adenosine triphosphate,C20H8N0O8,715.84,N/A,209.167,Hormone
Aspirin,C5H18N3O2,992.0,12.57,364.901,Hormone
Urea,C10H13N3O8,502.09,N/A,579.234,Lipid
Ethanol,C10H25N0O6,115.5,3.85,167.377,Amide
Urea,C14H9N0O3,649.04,13.36,762.74,Amide
Ethanol,C11H25N3O9,999.34,4.31,312.671,Nucleotide
Aspirin,C19H18N2O7,483.92,N/A,241.454,Carbohydrate
Dopamine,C9H5N3O10,273.28,8.9,623.66,Alkaloid
Adenosine triphosphate,C9H32N1O3,851.71,13.43,130.673,Organic Compound
Glucose,C9H13N3O4,818.77,8.33,769.766,Nucleotide
Ethanol,C7H5N1O1,479.44,N/A,369.541,Amide
Cholesterol,C19H14N1O8,704.41,9.81,458.576,Neurotransmitter
Dopamine,C8H34N3O2,462.3,4.8,857.23,Hormone
Cholesterol,C8H6N1O6,351.33,7.68,140.11,Hormone
Glucose,C15H24N4O1,515.57,3.32,413.321,Neurotransmitter
Cholesterol,C14H34N0O10,812.04,1.74,701.769,Alkaloid
Cholesterol,C10H7N1O10,495.13,5.93,341.599,Alcohol
Aspirin,C2H32N4O5,961.97,N/A,741.071,Alkaloid
Serotonin,C1H24N1O3,555.13,N/A,395.818,Carbohydrate
Glucose,C17H16N1O3,945.79,11.09,699.309,Neurotransmitter
Adrenaline,C17H13N3O4,978.58,4.84,939.29,Alcohol
Adrenaline,C18H29N2O6,82.47,6.58,724.624,Lipid
Cholesterol,C16H3N4O5,673.03,12.26,333.783,Alcohol
Serotonin,C15H22N5O3,50.28,6.48,195.617,Organic Compound
Caffeine,C15H33N0O2,437.61,N/A,742.749,Hormone
Aspirin,C1H27N0O4,757.29,9.81,316.977,Neurotransmitter
Adenosine triphosphate,C19H25N5O1,345.84,8.47,373.114,Carbohydrate
Aspirin,C2H28N3O6,569.19,3.81,239.656,Carbohydrate
Caffeine,C3H8N3O9,599.88,N/A,20.257,Organic Compound
Cholesterol,C18H39N3O1,488.98,2.21,140.098,Alcohol
Adrenaline,C6H15N2O3,621.84,10.13,966.737,Nucleotide
Glucose,C16H1N0O7,533.62,1.58,541.966,Organic Compound
Caffeine,C17H33N4O0,466.06,3.7,704.541,Alcohol
Urea,C3H8N5O5,441.28,8.75,433.543,Lipid
Urea,C7H2N4O0,922.35,3.52,215.861,Neurotransmitter
Caffeine,C4H27N0O9,131.31,1.56,575.406,Organic Compound
Aspirin,C6H24N2O6,245.7,N/A,396.405,Carbohydrate
Adrenaline,C12H28N5O10,678.76,5.94,369.309,Alcohol
Ethanol,C5H13N0O3,994.32,13.06,34.986,Amide
Ethanol,C6H22N1O6,915.6,13.0,694.452,Neurotransmitter
Dopamine,C18H9N2O2,181.89,8.94,194.179,Lipid
Urea,C8H35N3O3,852.71,N/A,141.57,Alkaloid
Adrenaline,C16H35N3O8,509.87,12.3,583.516,Alcohol
Adrenaline,C20H34N2O6,218.08,12.71,974.472,Neurotransmitter
Caffeine,C16H37N0O10,418.14,11.63,900.01,Amide
Dopamine,C10H2N1O0,387.93,4.17,217.412,Neurotransmitter
Urea,C9H16N4O6,209.67,7.3,506.152,Alcohol
Adrenaline,C18H22N3O0,135.81,8.28,111.149,Amide
Cholesterol,C9H3N0O10,724.12,5.71,900.826,Alkaloid
Ethanol,C5H22N1O6,641.46,7.73,544.026,Amide
Urea,C13H2N5O7,398.33,7.53,796.198,Hormone
Dopamine,C11H12N5O2,686.3,8.75,71.298,Organic Compound
Adrenaline,C16H35N4O8,822.2,N/A,759.616,Organic Compound
Dopamine,C2H4N4O9,339.55,N/A,378.663,Nucleotide
Ethanol,C3H1N3O10,65.29,6.98,973.22,Nucleotide
Serotonin,C17H12N0O2,288.63,11.3,534.016,Carbohydrate
Urea,C2H4N5O9,445.58,13.79,994.857,Neurotransmitter
Urea,C16H34N0O4,218.25,3.08,790.712,Nucleotide
Adenosine triphosphate,C5H39N0O3,281.1,N/A,983.868,Hormone
Glucose,C16H14N3O1,498.65,10.6,9.654,Alkaloid
Caffeine,C14H31N1O0,724.83,5.16,748.837,Alkaloid
Caffeine,C10H24N0O9,486.91,6.62,843.079,Alcohol
Urea,C3H39N3O2,566.86,7.92,112.828,Neurotransmitter
Serotonin,C9H35N4O6,929.64,3.02,982.083,Neurotransmitter
Glucose,C20H6N0O5,460.27,2.21,953.598,Nucleotide
Cholesterol,C13H11N1O0,189.78,N/A,414.284,Lipid
Adrenaline,C6H7N2O4,374.66,7.29,748.064,Alkaloid
Dopamine,C7H9N4O9,407.2,N/A,807.595,Lipid
Adrenaline,C8H25N2O6,722.61,6.91,322.463,Carbohydrate
Aspirin,C16H12N1O5,792.44,8.2,466.429,Carbohydrate
Adenosine triphosphate,C7H5N3O6,119.23,11.22,295.87,Hormone
Serotonin,C9H39N2O7,161.11,12.33,934.163,Hormone
Urea,C3H8N4O5,920.0,11.55,396.229,Hormone
Serotonin,C6H7N2O6,517.81,9.55,593.624,Neurotransmitter
Serotonin,C9H13N3O10,112.45,8.96,150.329,Neurotransmitter
Ethanol,C4H18N4O9,999.96,4.03,526.953,Nucleotide
Urea,C10H40N2O9,610.76,2.91,46.167,Nucleotide
Glucose,C13H20N1O0,713.0,3.28,471.353,Carbohydrate
Caffeine,C14H7N5O1,667.0,3.83,225.458,Neurotransmitter
Serotonin,C11H29N3O3,208.24,10.75,159.787,Hormone
Aspirin,C16H7N2O1,489.06,7.94,910.408,Alcohol
Ethanol,C1H1N0O0,459.25,N/A,103.478,Alcohol
Serotonin,C6H17N4O1,307.8,N/A,93.596,Organic Compound
Ethanol,C12H34N3O9,883.2,N/A,403.735,Alcohol
Adrenaline,C12H30N3O2,414.95,8.22,397.496,Neurotransmitter
