compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C8H26N2O1,393.72,13.28,860.838,Neurotransmitter
Cholesterol,C6H40N3O4,707.21,13.4,775.825,Carbohydrate
Dopamine,C16H5N5O2,240.42,9.1,999.383,Organic Compound
Urea,C1H22N1O3,178.41,10.24,738.176,Organic Compound
Adenosine triphosphate,C8H9N1O7,701.07,N/A,868.128,Lipid
Dopamine,C19H7N5O5,705.03,N/A,962.513,Alkaloid
Urea,C17H34N5O6,978.89,10.11,770.345,Hormone
Dopamine,C19H35N3O7,421.47,N/A,58.01,Neurotransmitter
Caffeine,C19H25N0O7,697.7,5.71,249.882,Alkaloid
Urea,C17H1N2O9,83.74,N/A,740.112,Organic Compound
Aspirin,C14H16N3O0,809.5,3.73,118.865,Nucleotide
Ethanol,C14H2N0O2,132.78,12.73,710.107,Neurotransmitter
Caffeine,C7H40N2O8,289.69,4.95,891.757,Nucleotide
Cholesterol,C4H7N5O4,524.08,7.39,359.176,Nucleotide
Dopamine,C20H7N5O9,607.55,8.05,47.297,Carbohydrate
Glucose,C12H25N4O1,238.47,N/A,579.94,Carbohydrate
Serotonin,C15H24N2O0,972.47,7.06,580.897,Nucleotide
Serotonin,C3H24N3O10,67.02,10.41,32.235,Alkaloid
Glucose,C7H18N2O8,797.97,5.99,186.459,Neurotransmitter
Serotonin,C20H23N0O3,73.9,N/A,424.412,Alkaloid
Ethanol,C16H36N0O4,819.09,2.8,741.487,Organic Compound
Cholesterol,C18H20N3O1,467.33,12.67,900.838,Alcohol
Dopamine,C18H22N4O2,325.71,3.74,657.14,Carbohydrate
Urea,C16H38N4O2,73.86,4.65,507.036,Hormone
Adenosine triphosphate,C19H28N3O3,256.21,13.61,276.913,Organic Compound
Adrenaline,C8H5N3O6,975.06,13.08,40.071,Carbohydrate
Adrenaline,C16H30N2O3,503.76,5.61,583.558,Organic Compound
Adrenaline,C18H36N1O3,95.72,3.98,418.934,Hormone
Ethanol,C9H28N3O1,306.43,N/A,297.106,Amide
Adrenaline,C6H29N1O0,795.71,N/A,445.783,Neurotransmitter
Ethanol,C17H33N4O10,610.24,3.86,709.365,Neurotransmitter
Serotonin,C17H32N5O5,167.47,N/A,608.751,Alkaloid
Serotonin,C9H18N3O1,167.45,N/A,103.397,Neurotransmitter
Adrenaline,C16H34N2O9,859.52,N/A,167.848,Carbohydrate
Serotonin,C4H5N5O4,906.89,N/A,149.653,Lipid
Dopamine,C16H18N5O2,234.34,9.03,790.255,Alkaloid
Caffeine,C7H39N5O8,999.28,N/A,567.484,Amide
Glucose,C15H26N5O5,439.8,12.98,829.135,Neurotransmitter
Dopamine,C10H8N4O8,247.27,2.4,683.662,Nucleotide
Serotonin,C6H27N5O6,578.13,6.81,340.4,Lipid
Adrenaline,C9H3N4O3,167.99,3.59,300.099,Alkaloid
Urea,C8H8N0O6,273.82,4.33,46.347,Alkaloid
Ethanol,C6H10N0O1,766.3,N/A,271.558,Neurotransmitter
Glucose,C1H13N2O8,516.26,3.41,303.629,Nucleotide
Caffeine,C2H34N1O7,74.59,8.23,746.246,Carbohydrate
Serotonin,C12H32N1O6,69.5,13.31,179.764,Neurotransmitter
Serotonin,C20H30N2O1,294.05,5.64,377.395,Amide
Urea,C12H23N2O0,481.27,8.03,478.684,Lipid
Urea,C13H9N1O10,641.96,11.84,824.937,Nucleotide
Ethanol,C5H1N1O5,56.55,10.0,941.437,Organic Compound
Urea,C12H33N1O0,154.35,5.61,893.653,Carbohydrate
Caffeine,C4H31N4O5,856.0,8.51,78.456,Nucleotide
Ethanol,C10H23N0O7,197.73,N/A,991.786,Alkaloid
Urea,C17H30N2O9,934.39,6.71,899.794,Lipid
Ethanol,C12H6N1O2,441.44,N/A,291.752,Carbohydrate
Cholesterol,C10H27N3O9,987.02,1.63,320.057,Amide
Dopamine,C18H30N0O10,466.52,5.89,824.844,Organic Compound
Ethanol,C1H27N5O4,472.01,3.57,204.306,Organic Compound
Ethanol,C15H29N1O6,514.81,11.63,876.864,Alkaloid
Dopamine,C9H12N0O5,181.92,N/A,538.695,Organic Compound
Adrenaline,C16H10N5O6,372.59,2.03,513.032,Hormone
Urea,C19H27N1O8,589.74,12.48,448.654,Hormone
Cholesterol,C7H39N4O5,555.0,N/A,577.891,Alkaloid
Serotonin,C14H18N5O4,373.28,5.93,821.592,Nucleotide
Serotonin,C20H8N2O9,875.3,3.94,437.138,Alkaloid
Adenosine triphosphate,C7H2N3O8,230.3,6.22,3.596,Alcohol
Cholesterol,C15H17N2O1,566.52,12.97,844.66,Nucleotide
Adenosine triphosphate,C11H13N2O5,109.49,N/A,487.489,Neurotransmitter
Caffeine,C15H30N0O9,147.54,7.71,82.536,Nucleotide
Adrenaline,C5H10N4O7,387.02,12.62,43.472,Neurotransmitter
Aspirin,C20H3N5O6,553.01,12.51,155.488,Carbohydrate
Caffeine,C4H29N0O7,406.17,6.22,121.597,Amide
Adenosine triphosphate,C11H38N0O9,154.72,1.43,211.808,Carbohydrate
Cholesterol,C19H20N4O4,970.24,8.64,521.653,Carbohydrate
Caffeine,C9H5N4O7,957.71,12.66,49.878,Amide
Cholesterol,C9H10N2O4,624.42,12.74,966.279,Amide
Adrenaline,C18H36N0O4,206.06,4.2,977.637,Alcohol
Caffeine,C9H6N1O2,135.87,6.16,559.478,Lipid
Dopamine,C1H20N1O10,981.15,7.1,464.76,Carbohydrate
Cholesterol,C18H13N0O10,349.4,N/A,996.666,Carbohydrate
Urea,C1H4N4O4,202.23,10.62,132.927,Nucleotide
Aspirin,C2H10N4O2,260.04,N/A,583.044,Nucleotide
Aspirin,C1H9N0O7,80.38,5.58,653.483,Hormone
Ethanol,C3H25N4O4,919.8,9.96,611.344,Alkaloid
Urea,C6H23N5O10,188.91,9.93,671.328,Amide
Glucose,C7H17N3O9,432.71,3.01,66.726,Carbohydrate
Adenosine triphosphate,C12H20N3O5,443.22,11.34,1.729,Carbohydrate
Ethanol,C12H32N1O5,673.57,4.76,722.07,Hormone
Ethanol,C17H11N1O5,379.99,8.11,305.765,Alkaloid
Cholesterol,C6H16N2O9,994.22,3.92,594.809,Organic Compound
Cholesterol,C6H31N0O2,755.67,5.43,480.236,Amide
Ethanol,C6H33N0O8,377.93,1.72,110.484,Lipid
Urea,C13H9N4O4,679.78,1.89,40.906,Nucleotide
Caffeine,C7H26N2O2,610.15,N/A,626.367,Alcohol
Adrenaline,C3H10N2O10,184.13,11.56,105.502,Organic Compound
Glucose,C16H9N2O6,428.73,6.15,951.818,Nucleotide
Adrenaline,C13H15N4O9,316.14,13.61,719.512,Amide
Adrenaline,C16H39N1O9,145.26,6.37,876.893,Carbohydrate
Serotonin,C16H34N1O8,880.19,4.99,531.499,Alkaloid
Glucose,C10H5N1O6,785.01,1.91,84.603,Neurotransmitter
Urea,C11H29N0O3,903.31,13.89,950.914,Hormone
Adenosine triphosphate,C13H35N4O6,253.53,9.12,790.141,Hormone
Caffeine,C20H29N0O5,662.74,4.7,784.694,Nucleotide
Caffeine,C18H12N4O6,134.59,8.28,72.647,Hormone
Caffeine,C16H11N2O6,513.51,9.66,575.951,Nucleotide
Adenosine triphosphate,C8H2N3O7,59.33,13.35,47.945,Carbohydrate
Ethanol,C5H9N4O3,948.77,9.12,644.654,Hormone
Adrenaline,C7H20N5O5,173.63,13.02,689.097,Organic Compound
Serotonin,C4H27N4O6,94.02,9.73,97.089,Alkaloid
Urea,C14H17N3O8,789.09,N/A,576.536,Nucleotide
Cholesterol,C19H2N0O5,210.99,8.94,212.954,Lipid
Ethanol,C16H15N3O3,78.02,7.53,253.721,Carbohydrate
Cholesterol,C11H8N2O0,111.07,13.63,986.274,Lipid
Caffeine,C17H29N4O4,209.17,N/A,719.376,Alcohol
Cholesterol,C6H36N2O9,987.22,8.41,588.749,Nucleotide
Dopamine,C20H6N2O9,404.91,N/A,479.505,Alkaloid
Adenosine triphosphate,C13H12N4O5,284.19,5.76,542.85,Hormone
Caffeine,C9H16N5O7,258.1,10.65,875.313,Alcohol
Ethanol,C18H37N0O3,200.28,N/A,797.933,Hormone
Aspirin,C4H22N4O8,728.5,N/A,976.641,Alkaloid
Cholesterol,C17H11N5O1,891.53,8.85,30.052,Hormone
Serotonin,C2H8N0O8,789.43,N/A,791.427,Alcohol
Serotonin,C11H13N1O1,269.31,2.21,130.328,Organic Compound
Urea,C2H5N2O9,688.09,N/A,298.791,Lipid
Cholesterol,C14H27N4O4,541.87,6.31,963.762,Carbohydrate
Adenosine triphosphate,C17H1N4O4,308.66,N/A,244.317,Alkaloid
Caffeine,C17H4N3O10,967.42,N/A,479.465,Neurotransmitter
Urea,C9H18N5O1,91.05,N/A,718.395,Amide
Cholesterol,C14H16N0O1,273.69,1.83,826.703,Neurotransmitter
Adrenaline,C15H13N5O10,251.16,2.13,533.953,Hormone
Ethanol,C2H16N0O8,855.71,3.28,858.608,Neurotransmitter
Urea,C3H2N2O6,985.86,13.65,836.873,Hormone
Glucose,C19H25N5O4,213.61,1.59,112.419,Organic Compound
Serotonin,C18H39N3O0,436.24,13.56,530.64,Alcohol
Urea,C6H27N5O8,818.66,N/A,799.781,Alkaloid
Cholesterol,C11H12N2O3,962.16,6.53,4.814,Organic Compound
Ethanol,C8H15N1O5,293.94,N/A,509.144,Carbohydrate
Ethanol,C10H13N0O7,525.69,7.45,461.681,Nucleotide
Ethanol,C6H10N4O10,620.15,8.77,349.462,Neurotransmitter
Caffeine,C9H26N5O5,727.98,13.03,953.097,Organic Compound
Adrenaline,C20H37N3O8,211.99,6.8,594.824,Lipid
Dopamine,C10H1N5O6,452.19,5.54,878.795,Organic Compound
Dopamine,C9H34N2O0,298.62,5.48,238.755,Alkaloid
Aspirin,C20H21N0O3,230.52,8.98,401.524,Neurotransmitter
Aspirin,C12H5N2O8,198.11,N/A,308.065,Alcohol
Ethanol,C14H29N3O5,475.67,13.86,213.302,Carbohydrate
Serotonin,C3H17N0O7,793.49,N/A,545.539,Alcohol
Caffeine,C19H27N2O4,138.91,N/A,658.47,Organic Compound
Ethanol,C5H29N1O8,759.58,N/A,127.953,Alcohol
Aspirin,C2H25N1O7,950.6,11.87,969.753,Amide
Caffeine,C17H33N5O5,185.67,7.21,494.267,Amide
Urea,C20H34N2O6,593.19,12.88,40.792,Alkaloid
Dopamine,C2H39N5O4,272.46,5.77,871.483,Hormone
Aspirin,C15H19N3O8,447.22,1.43,526.352,Neurotransmitter
Ethanol,C11H16N0O3,873.5,9.02,648.735,Lipid
Caffeine,C7H13N0O10,506.17,7.47,216.349,Carbohydrate
Ethanol,C7H34N3O1,740.09,6.16,254.8,Lipid
Urea,C15H40N4O1,159.08,1.16,701.821,Carbohydrate
Cholesterol,C18H5N3O10,443.19,7.86,155.459,Lipid
Cholesterol,C9H5N4O4,86.4,11.9,456.945,Hormone
Glucose,C16H4N2O3,307.62,4.11,121.72,Neurotransmitter
Ethanol,C19H40N2O0,925.34,N/A,632.005,Hormone
Cholesterol,C1H19N2O1,546.04,9.49,32.492,Hormone
Ethanol,C14H31N5O6,142.51,7.17,280.762,Amide
Adenosine triphosphate,C7H1N5O3,991.64,N/A,102.189,Amide
Dopamine,C4H33N4O1,691.32,4.96,343.464,Alkaloid
Ethanol,C4H2N5O3,274.43,2.37,34.67,Neurotransmitter
Cholesterol,C19H36N3O2,897.09,9.72,89.95,Neurotransmitter
Cholesterol,C6H31N1O8,144.55,3.97,605.812,Neurotransmitter
Adenosine triphosphate,C19H7N5O8,826.86,N/A,559.977,Neurotransmitter
Glucose,C6H1N3O0,252.64,1.04,49.735,Organic Compound
Adenosine triphosphate,C16H38N2O5,675.65,10.23,674.987,Hormone
Ethanol,C11H20N4O5,948.81,9.88,573.705,Alcohol
Adenosine triphosphate,C2H3N1O10,192.97,10.67,364.202,Amide
Aspirin,C5H7N5O1,226.55,N/A,747.266,Amide
Ethanol,C10H19N0O0,559.91,11.88,49.922,Amide
Adenosine triphosphate,C7H27N2O8,145.86,9.52,207.342,Neurotransmitter
Cholesterol,C3H35N0O1,913.37,6.88,812.889,Carbohydrate
Glucose,C4H22N0O9,806.05,5.43,128.504,Amide
Dopamine,C4H20N3O5,197.81,10.99,608.213,Organic Compound
Urea,C20H19N4O10,273.44,N/A,388.653,Hormone
Dopamine,C12H24N1O3,439.2,4.99,200.79,Neurotransmitter
Ethanol,C5H33N2O10,235.83,7.58,773.798,Neurotransmitter
Ethanol,C2H4N3O10,461.99,1.37,814.955,Neurotransmitter
Adrenaline,C13H37N3O10,812.56,8.63,346.456,Organic Compound
Ethanol,C15H28N3O4,706.19,9.86,908.27,Alcohol
Urea,C7H28N1O10,613.98,10.81,932.178,Lipid
Glucose,C11H21N4O4,694.01,5.31,358.872,Organic Compound
Dopamine,C10H2N3O5,527.82,8.66,791.042,Amide
Caffeine,C7H24N1O10,735.56,9.19,963.634,Nucleotide
Ethanol,C2H3N4O8,947.47,1.75,292.128,Alkaloid
Serotonin,C10H1N5O5,970.93,11.09,904.663,Nucleotide
Adrenaline,C20H25N3O8,610.07,12.12,886.229,Organic Compound
Adrenaline,C10H14N4O1,361.97,N/A,873.561,Amide
Urea,C19H2N0O9,232.84,1.27,692.703,Nucleotide
Urea,C1H24N3O0,678.23,N/A,568.986,Amide
Caffeine,C7H17N2O2,538.49,N/A,557.36,Alkaloid
Dopamine,C9H23N4O4,300.63,1.02,482.736,Nucleotide
Caffeine,C9H21N1O4,562.98,9.35,952.189,Organic Compound
Dopamine,C1H31N2O2,298.72,13.8,338.751,Alkaloid
Glucose,C1H1N3O0,511.61,8.89,814.407,Lipid
Dopamine,C6H9N2O5,681.21,13.11,80.766,Organic Compound
Serotonin,C2H10N4O8,117.97,5.21,735.337,Neurotransmitter
Ethanol,C1H9N5O2,373.41,8.23,906.981,Neurotransmitter
Aspirin,C18H21N2O9,140.8,13.59,484.012,Nucleotide
Cholesterol,C4H40N1O7,58.66,13.24,166.099,Neurotransmitter
Caffeine,C5H31N3O1,923.39,10.62,292.201,Amide
Adenosine triphosphate,C13H23N0O4,728.7,2.41,818.261,Amide
Adenosine triphosphate,C6H27N3O6,547.43,11.75,344.864,Amide
Serotonin,C3H11N3O6,418.99,7.02,756.687,Amide
Aspirin,C15H14N1O5,724.84,7.26,761.334,Alkaloid
Cholesterol,C3H8N4O5,816.95,N/A,362.187,Carbohydrate
Adrenaline,C1H38N0O10,79.29,1.53,672.132,Hormone
Aspirin,C17H6N4O4,667.2,1.53,320.553,Nucleotide
Adenosine triphosphate,C13H9N2O2,95.08,11.91,193.591,Carbohydrate
Cholesterol,C6H17N0O3,995.85,5.92,679.824,Amide
Glucose,C1H5N1O6,230.83,N/A,9.319,Nucleotide
Cholesterol,C8H13N4O2,604.66,N/A,644.911,Organic Compound
Glucose,C13H16N5O8,476.28,1.78,618.943,Alkaloid
Adenosine triphosphate,C19H33N5O5,996.72,8.79,206.505,Carbohydrate
Adenosine triphosphate,C6H30N0O1,608.2,N/A,521.484,Carbohydrate
Adrenaline,C10H11N3O5,693.88,10.76,493.444,Hormone
Dopamine,C2H1N3O7,898.26,N/A,987.663,Lipid
Aspirin,C17H30N5O2,536.88,13.52,994.639,Lipid
Dopamine,C1H29N2O4,978.89,N/A,449.04,Hormone
Adrenaline,C11H12N1O3,59.93,1.8,416.242,Nucleotide
Ethanol,C11H29N5O4,529.11,12.75,942.374,Alkaloid
Adenosine triphosphate,C3H6N5O2,89.19,N/A,745.515,Amide
Adenosine triphosphate,C9H11N1O2,804.71,1.66,533.484,Lipid
Aspirin,C17H7N4O2,995.07,10.88,917.469,Carbohydrate
Dopamine,C15H31N1O9,888.23,N/A,29.682,Hormone
Glucose,C3H16N0O9,681.14,5.01,338.404,Lipid
Caffeine,C20H22N2O0,295.1,2.38,88.817,Organic Compound
Glucose,C2H37N1O9,379.89,1.04,941.049,Carbohydrate
Adrenaline,C9H33N1O6,253.7,3.06,911.742,Hormone
Glucose,C20H12N0O9,397.25,N/A,293.492,Carbohydrate
Aspirin,C11H32N5O2,171.72,13.47,542.012,Hormone
Dopamine,C16H14N4O10,449.47,N/A,778.252,Alkaloid
Serotonin,C3H23N3O0,863.01,8.95,797.007,Carbohydrate
Dopamine,C18H27N2O6,751.37,5.78,770.949,Lipid
Adrenaline,C9H30N0O0,970.13,5.87,939.409,Hormone
Urea,C2H9N2O5,234.46,9.28,589.193,Hormone
Caffeine,C17H15N1O4,752.68,N/A,928.945,Organic Compound
Cholesterol,C12H23N0O3,602.15,6.21,6.435,Alcohol
Urea,C14H37N5O5,351.83,12.54,807.737,Nucleotide
Dopamine,C12H13N3O1,505.98,2.0,699.965,Lipid
Caffeine,C2H29N0O4,527.87,7.1,692.043,Hormone
Aspirin,C10H15N4O2,952.61,8.37,404.163,Amide
Aspirin,C8H40N3O10,947.21,9.59,573.207,Neurotransmitter
Cholesterol,C14H5N4O0,678.64,5.82,975.956,Alcohol
Adrenaline,C6H29N3O8,649.41,2.0,412.793,Hormone
Caffeine,C17H37N2O4,428.61,10.5,38.695,Organic Compound
Cholesterol,C20H40N4O0,995.17,N/A,940.892,Alkaloid
Caffeine,C13H34N4O2,346.67,12.27,518.83,Alkaloid
Cholesterol,C16H10N2O3,640.99,4.53,130.446,Alkaloid
Serotonin,C20H39N4O2,823.14,5.82,329.101,Hormone
Urea,C3H9N1O0,182.74,13.41,768.521,Organic Compound
Adenosine triphosphate,C6H4N2O0,256.42,3.45,543.926,Amide
Serotonin,C14H1N5O1,860.41,3.58,218.806,Amide
Urea,C7H15N0O0,563.72,4.02,463.289,Organic Compound
Aspirin,C10H35N0O2,506.56,11.41,479.64,Neurotransmitter
Serotonin,C17H14N1O8,894.08,1.64,490.028,Alcohol
Aspirin,C19H32N0O2,510.21,1.62,711.09,Alkaloid
Caffeine,C2H35N2O8,791.11,8.4,60.299,Neurotransmitter
Dopamine,C12H12N5O2,870.49,13.29,608.754,Carbohydrate
Adrenaline,C1H32N4O7,822.19,12.66,496.636,Organic Compound
Dopamine,C7H20N1O0,162.77,8.85,448.468,Carbohydrate
Glucose,C18H36N5O8,442.96,N/A,738.54,Lipid
Serotonin,C4H37N1O6,273.68,5.81,497.364,Organic Compound
Caffeine,C13H6N0O7,349.47,N/A,475.575,Carbohydrate
Adrenaline,C11H6N3O6,166.3,9.5,293.623,Lipid
Serotonin,C5H35N0O0,306.95,N/A,97.453,Organic Compound
Aspirin,C10H10N2O7,478.31,6.64,6.744,Organic Compound
Urea,C17H7N2O6,987.59,3.6,911.628,Amide
Ethanol,C2H37N0O9,740.41,N/A,785.602,Carbohydrate
Caffeine,C2H32N3O5,442.66,6.77,486.99,Organic Compound
Dopamine,C3H10N3O4,646.91,10.31,999.826,Alkaloid
Cholesterol,C18H24N3O10,895.95,11.21,640.118,Alkaloid
Ethanol,C16H18N4O10,764.68,12.82,579.867,Hormone
Aspirin,C3H8N1O9,870.5,12.19,970.309,Alcohol
Urea,C17H35N1O6,885.79,5.81,16.611,Alkaloid
Dopamine,C20H15N0O7,626.21,6.8,68.276,Alcohol
Caffeine,C13H36N2O7,568.77,N/A,433.168,Nucleotide
Adrenaline,C2H13N2O10,333.19,6.42,861.96,Organic Compound
Serotonin,C9H21N5O7,132.06,5.19,747.75,Amide
Adenosine triphosphate,C11H5N2O6,401.39,2.25,596.188,Carbohydrate
Glucose,C11H22N4O0,362.64,5.08,878.087,Nucleotide
Glucose,C11H6N5O5,225.01,8.57,71.506,Nucleotide
Serotonin,C18H7N4O3,517.62,9.4,261.96,Neurotransmitter
Adrenaline,C9H20N5O2,307.39,N/A,453.041,Carbohydrate
Adenosine triphosphate,C14H21N2O5,560.44,8.79,868.887,Alkaloid
Serotonin,C16H12N1O0,330.23,10.36,390.342,Alkaloid
Adrenaline,C17H40N5O6,315.71,8.11,618.347,Lipid
Urea,C11H7N5O9,346.12,7.23,544.577,Organic Compound
Ethanol,C6H15N2O1,384.81,13.99,83.147,Alkaloid
Adenosine triphosphate,C11H3N4O8,121.15,11.99,578.407,Alkaloid
Ethanol,C8H29N4O2,311.64,8.94,230.939,Alkaloid
Urea,C12H23N2O10,969.84,N/A,279.274,Alkaloid
Adrenaline,C15H6N1O3,764.18,9.63,873.784,Lipid
Caffeine,C11H38N4O2,225.11,11.46,605.086,Alcohol
Caffeine,C5H10N1O10,643.22,1.34,605.012,Alcohol
Urea,C9H39N0O0,942.41,N/A,211.725,Hormone
Serotonin,C4H35N4O2,225.94,13.91,833.177,Amide
Glucose,C7H21N2O9,428.23,N/A,984.098,Lipid
Adenosine triphosphate,C16H7N3O5,864.98,2.1,426.858,Hormone
Urea,C8H37N0O1,723.42,11.39,611.494,Alkaloid
Aspirin,C13H36N3O1,88.49,9.95,562.351,Alkaloid
Serotonin,C17H32N0O3,496.48,3.79,766.987,Neurotransmitter
Serotonin,C13H23N4O2,517.26,5.12,60.329,Carbohydrate
Dopamine,C2H13N1O2,778.35,7.49,845.681,Neurotransmitter
Serotonin,C9H8N0O0,685.33,1.71,122.298,Alcohol
Serotonin,C14H27N1O4,760.99,10.79,57.432,Lipid
Adenosine triphosphate,C4H8N5O3,401.95,7.89,962.228,Neurotransmitter
Dopamine,C10H27N5O5,326.93,12.07,320.743,Neurotransmitter
Adrenaline,C17H1N4O4,963.52,12.16,876.11,Neurotransmitter
Adenosine triphosphate,C4H6N3O6,380.77,N/A,371.647,Nucleotide
Glucose,C8H15N4O10,231.99,4.4,740.923,Organic Compound
Glucose,C6H39N0O10,384.29,11.15,741.231,Alkaloid
Caffeine,C7H31N5O8,609.99,3.32,435.733,Organic Compound
Glucose,C3H27N3O10,889.34,5.25,824.361,Amide
Cholesterol,C4H15N5O3,812.41,9.47,450.945,Lipid
Glucose,C9H17N4O2,79.01,N/A,858.938,Amide
Glucose,C19H36N1O8,287.09,8.11,612.724,Amide
Aspirin,C8H38N1O10,605.76,1.47,841.79,Amide
Urea,C1H10N1O2,222.88,N/A,955.238,Amide
Ethanol,C6H11N3O10,720.93,11.11,511.342,Hormone
Glucose,C11H16N0O7,451.03,12.04,591.394,Nucleotide
Cholesterol,C15H11N4O1,815.63,1.34,545.251,Alkaloid
Adrenaline,C13H14N2O6,65.45,11.36,853.141,Neurotransmitter
Ethanol,C17H32N5O9,269.53,11.08,495.485,Nucleotide
Dopamine,C15H25N2O8,342.36,11.05,275.993,Lipid
Cholesterol,C4H19N2O1,612.71,8.49,294.327,Carbohydrate
Serotonin,C9H13N3O2,914.51,9.95,985.356,Carbohydrate
Adenosine triphosphate,C6H24N1O6,767.41,N/A,759.263,Amide
Adrenaline,C19H29N4O10,962.62,3.97,275.85,Alcohol
Caffeine,C13H20N4O3,938.46,1.49,34.338,Nucleotide
Ethanol,C20H24N0O8,610.73,13.16,19.154,Hormone
Adenosine triphosphate,C14H39N2O2,557.8,6.32,675.169,Nucleotide
Urea,C6H39N4O6,565.58,13.93,687.983,Neurotransmitter
Cholesterol,C11H36N0O10,51.29,13.72,469.826,Organic Compound
Serotonin,C14H31N1O1,67.83,8.96,939.137,Neurotransmitter
Adenosine triphosphate,C1H3N1O5,652.18,7.23,767.699,Amide
Cholesterol,C13H23N1O4,684.37,N/A,233.88,Hormone
Adenosine triphosphate,C1H6N1O8,803.55,4.03,286.586,Organic Compound
Aspirin,C2H38N4O8,811.87,N/A,422.698,Amide
Serotonin,C9H36N1O0,169.56,11.11,566.637,Organic Compound
Adenosine triphosphate,C16H39N1O3,201.56,13.04,941.051,Organic Compound
Aspirin,C5H29N5O9,925.18,11.87,111.955,Lipid
Glucose,C14H30N3O10,582.35,4.35,743.2,Hormone
Cholesterol,C18H3N0O4,677.32,13.86,556.067,Organic Compound
Aspirin,C7H36N1O0,343.16,3.63,702.067,Neurotransmitter
Adenosine triphosphate,C14H15N2O3,949.66,2.6,582.719,Carbohydrate
Cholesterol,C14H36N5O7,880.59,4.94,475.841,Amide
Adenosine triphosphate,C14H26N2O7,360.74,9.28,822.281,Neurotransmitter
Serotonin,C5H13N3O4,354.53,N/A,636.955,Neurotransmitter
Aspirin,C14H34N5O4,231.97,N/A,470.408,Nucleotide
Aspirin,C15H16N3O6,736.23,N/A,897.664,Carbohydrate
Cholesterol,C9H29N2O10,478.35,1.56,490.302,Hormone
Caffeine,C8H16N0O3,681.21,5.78,279.631,Organic Compound
Caffeine,C5H22N2O4,791.85,13.18,479.918,Carbohydrate
Cholesterol,C8H25N0O2,741.66,N/A,662.132,Amide
Dopamine,C15H33N5O9,623.7,2.78,202.069,Carbohydrate
Serotonin,C16H13N4O7,778.58,8.56,251.685,Lipid
Cholesterol,C14H9N4O3,302.54,6.73,984.351,Hormone
Ethanol,C8H18N0O5,902.82,N/A,556.691,Alkaloid
Adrenaline,C4H14N4O9,762.06,12.98,152.676,Carbohydrate
Glucose,C5H1N2O5,380.91,4.37,641.979,Neurotransmitter
