compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C1H39N4O1,768.05,N/A,492.832,Amide
Caffeine,C5H37N4O2,978.12,7.92,804.609,Hormone
Dopamine,C15H9N5O1,580.39,N/A,775.274,Organic Compound
Ethanol,C3H19N1O0,362.81,12.06,39.876,Alcohol
Urea,C16H6N2O2,785.28,6.8,395.693,Hormone
Serotonin,C18H37N1O10,574.91,N/A,268.47,Amide
Aspirin,C8H23N1O0,855.58,N/A,220.618,Organic Compound
Adenosine triphosphate,C20H31N3O9,980.07,9.74,127.624,Neurotransmitter
Adrenaline,C5H30N1O10,251.85,12.58,436.546,Alcohol
Ethanol,C5H34N4O9,401.43,8.11,648.544,Amide
Dopamine,C11H13N0O1,815.96,N/A,96.052,Lipid
Ethanol,C15H12N3O7,517.9,N/A,209.972,Carbohydrate
Dopamine,C19H39N1O9,52.78,13.54,727.244,Neurotransmitter
Ethanol,C7H9N5O3,657.84,N/A,616.56,Nucleotide
Serotonin,C19H21N3O6,293.62,N/A,124.725,Hormone
Dopamine,C1H39N1O9,748.96,1.07,149.828,Hormone
Adrenaline,C5H23N0O0,599.0,12.47,521.107,Organic Compound
Adenosine triphosphate,C10H25N5O10,88.63,1.17,286.895,Organic Compound
Ethanol,C12H11N3O1,182.85,N/A,675.309,Nucleotide
Cholesterol,C3H16N3O4,355.07,N/A,681.957,Lipid
Urea,C9H23N5O6,779.95,10.31,716.473,Carbohydrate
Adrenaline,C8H38N4O4,506.92,13.47,920.738,Hormone
Dopamine,C8H38N4O10,164.48,5.84,284.37,Amide
Cholesterol,C14H34N0O10,881.09,7.48,940.916,Alcohol
Urea,C15H14N4O9,135.5,12.59,135.192,Hormone
Urea,C14H23N2O2,207.3,9.45,48.246,Organic Compound
Aspirin,C8H24N3O8,543.77,6.3,704.564,Alcohol
Urea,C11H19N3O0,112.67,1.38,138.182,Carbohydrate
Serotonin,C6H36N3O2,541.03,8.27,667.939,Nucleotide
Dopamine,C7H4N5O4,242.35,12.73,227.129,Hormone
Aspirin,C11H27N5O3,126.36,N/A,19.495,Alcohol
Adrenaline,C6H20N5O9,883.63,N/A,122.983,Carbohydrate
Adenosine triphosphate,C7H25N5O5,396.54,11.52,801.289,Hormone
Dopamine,C19H27N3O0,457.75,5.47,149.429,Lipid
Caffeine,C20H40N1O8,721.46,1.79,777.652,Lipid
Adenosine triphosphate,C20H22N2O7,914.61,8.73,356.35,Organic Compound
Adrenaline,C17H24N5O6,789.58,1.88,671.365,Neurotransmitter
Dopamine,C20H21N5O1,270.08,9.2,839.83,Lipid
Caffeine,C17H25N3O1,673.41,12.17,48.088,Hormone
Ethanol,C3H34N2O7,416.81,2.98,249.249,Nucleotide
Serotonin,C7H10N1O1,782.55,N/A,708.914,Neurotransmitter
Cholesterol,C13H34N4O0,542.37,2.51,887.616,Lipid
Adrenaline,C10H8N3O2,171.76,7.2,63.548,Nucleotide
Ethanol,C14H28N2O4,603.94,N/A,808.952,Organic Compound
Caffeine,C7H24N4O9,760.86,13.09,626.455,Alcohol
Caffeine,C3H8N2O2,915.5,1.2,305.489,Nucleotide
Aspirin,C11H6N0O9,505.09,12.6,859.455,Nucleotide
Caffeine,C12H8N4O6,708.52,4.38,691.7,Alcohol
Adenosine triphosphate,C1H25N2O3,167.67,6.53,13.58,Lipid
Adrenaline,C16H38N3O9,195.44,6.2,483.25,Alkaloid
Cholesterol,C1H8N4O2,320.57,4.78,168.014,Carbohydrate
Glucose,C19H29N3O4,404.69,10.96,392.555,Hormone
Ethanol,C12H5N1O0,678.51,N/A,464.042,Alkaloid
Dopamine,C6H34N3O5,793.17,11.1,760.286,Organic Compound
Cholesterol,C1H37N5O5,885.1,12.52,384.889,Alkaloid
Serotonin,C12H22N3O6,179.41,8.46,815.924,Hormone
Ethanol,C13H13N0O2,359.94,N/A,981.073,Amide
Caffeine,C15H37N5O6,342.23,1.82,111.32,Lipid
Caffeine,C12H2N3O3,955.34,N/A,766.671,Organic Compound
Adenosine triphosphate,C19H38N2O0,444.47,11.64,605.51,Amide
Ethanol,C10H39N1O0,286.1,1.26,231.87,Hormone
Dopamine,C15H8N4O7,584.19,6.64,180.543,Carbohydrate
Adenosine triphosphate,C5H5N0O10,228.95,1.6,718.066,Nucleotide
Adrenaline,C19H4N0O8,950.79,8.01,899.009,Hormone
Urea,C5H8N3O3,763.99,10.67,262.293,Amide
Ethanol,C3H8N1O10,109.98,5.19,743.303,Alkaloid
Urea,C5H6N1O5,645.65,12.94,401.687,Lipid
Adrenaline,C6H40N1O5,414.0,N/A,97.479,Alkaloid
Ethanol,C20H28N5O6,178.12,13.2,865.964,Carbohydrate
Dopamine,C18H9N3O5,401.93,N/A,46.866,Lipid
Adrenaline,C13H40N5O6,908.59,13.27,368.979,Carbohydrate
Glucose,C9H8N2O8,253.61,1.91,203.219,Organic Compound
Adenosine triphosphate,C16H31N2O1,325.16,N/A,932.913,Organic Compound
Aspirin,C8H22N5O0,305.58,2.6,917.839,Hormone
Ethanol,C15H28N0O10,390.85,10.47,260.667,Neurotransmitter
Urea,C11H8N5O0,991.9,N/A,136.865,Neurotransmitter
Adenosine triphosphate,C10H17N1O7,935.1,2.77,430.502,Hormone
Glucose,C19H31N0O9,975.49,10.5,815.177,Nucleotide
Serotonin,C15H18N3O8,276.67,3.36,766.303,Carbohydrate
Adenosine triphosphate,C6H35N5O0,741.6,7.97,683.932,Hormone
Glucose,C17H10N0O8,834.82,N/A,790.61,Carbohydrate
Cholesterol,C15H34N3O4,353.92,9.9,112.543,Amide
Caffeine,C6H31N4O8,474.39,7.87,228.261,Lipid
Cholesterol,C12H40N0O7,434.1,12.57,553.265,Lipid
Adrenaline,C10H11N3O9,431.02,11.99,593.735,Lipid
Urea,C1H40N5O10,406.7,7.46,275.511,Amide
Aspirin,C10H16N4O2,624.25,9.23,896.57,Organic Compound
Cholesterol,C18H39N5O5,931.08,5.15,533.992,Amide
Caffeine,C9H35N2O4,232.21,4.73,665.989,Hormone
Aspirin,C13H34N4O10,525.56,6.84,823.235,Organic Compound
Aspirin,C5H37N3O2,631.59,9.81,28.125,Nucleotide
Serotonin,C16H30N0O0,88.65,1.83,780.297,Nucleotide
Serotonin,C4H23N5O3,214.32,4.67,880.429,Lipid
Cholesterol,C15H17N0O5,830.56,1.24,52.572,Neurotransmitter
Ethanol,C11H39N2O2,52.43,4.62,347.282,Organic Compound
Aspirin,C20H27N1O10,53.99,N/A,458.522,Alkaloid
Urea,C10H8N1O10,129.97,11.44,25.989,Lipid
Aspirin,C1H24N2O2,979.82,10.73,536.299,Nucleotide
Caffeine,C20H10N3O5,934.29,N/A,157.209,Lipid
Urea,C2H28N4O10,491.33,7.2,16.9,Amide
Adenosine triphosphate,C18H38N4O4,861.01,N/A,806.416,Neurotransmitter
Adenosine triphosphate,C7H2N0O0,451.58,3.78,698.368,Alkaloid
Aspirin,C20H23N2O0,881.07,N/A,681.687,Organic Compound
Glucose,C6H26N4O7,688.72,3.73,596.419,Alcohol
Ethanol,C4H23N2O5,962.69,13.41,483.478,Neurotransmitter
Glucose,C7H33N0O4,499.94,N/A,730.762,Organic Compound
Urea,C14H23N4O0,713.11,9.65,631.006,Lipid
Caffeine,C1H37N4O1,635.7,1.84,348.268,Nucleotide
Serotonin,C1H14N0O5,723.72,N/A,338.443,Alkaloid
Glucose,C1H9N5O1,277.0,10.85,530.699,Nucleotide
Adrenaline,C3H4N2O10,807.41,7.3,201.996,Hormone
Adenosine triphosphate,C13H11N4O6,235.58,11.58,314.593,Neurotransmitter
Dopamine,C11H32N1O4,434.39,6.29,529.871,Lipid
Aspirin,C14H3N2O3,487.85,N/A,478.952,Carbohydrate
Caffeine,C20H28N1O4,452.75,4.03,950.076,Nucleotide
Adenosine triphosphate,C11H25N5O1,374.66,7.54,986.677,Alkaloid
Urea,C7H40N3O10,694.77,1.12,609.697,Neurotransmitter
Adrenaline,C20H18N1O4,600.75,12.49,248.437,Organic Compound
Caffeine,C5H29N0O8,935.34,12.81,441.708,Amide
Adenosine triphosphate,C11H33N2O4,355.04,9.32,480.717,Alkaloid
Glucose,C2H1N0O10,597.11,5.89,988.078,Nucleotide
Glucose,C14H12N5O3,489.87,12.75,31.563,Organic Compound
Serotonin,C20H25N2O5,202.9,3.94,355.138,Lipid
Urea,C16H3N5O3,475.61,3.45,103.48,Hormone
Adrenaline,C7H25N1O0,870.3,10.75,887.802,Organic Compound
Urea,C18H21N1O8,243.41,7.25,509.782,Alkaloid
Caffeine,C17H34N0O5,936.44,N/A,314.85,Hormone
Dopamine,C9H11N4O3,203.56,8.72,365.85,Lipid
Adenosine triphosphate,C7H5N2O1,800.53,N/A,61.615,Lipid
Adenosine triphosphate,C2H36N1O5,545.76,9.02,391.1,Carbohydrate
Cholesterol,C17H24N2O2,58.11,12.24,661.439,Nucleotide
Cholesterol,C20H34N4O0,829.54,12.64,730.784,Neurotransmitter
Cholesterol,C17H23N5O5,791.35,N/A,256.564,Neurotransmitter
Adrenaline,C1H29N5O2,610.25,8.62,774.861,Lipid
Ethanol,C2H22N5O2,624.46,7.39,203.929,Alcohol
Adrenaline,C9H20N5O3,546.46,1.18,746.067,Neurotransmitter
Adrenaline,C7H32N0O10,759.02,5.45,454.041,Lipid
Dopamine,C9H4N2O10,766.97,8.03,837.947,Hormone
Caffeine,C3H6N3O10,781.71,1.81,735.376,Alkaloid
Adrenaline,C8H31N2O3,829.39,13.45,31.916,Amide
Serotonin,C12H37N4O7,74.54,12.34,480.975,Alkaloid
Serotonin,C9H36N5O9,517.52,9.44,633.726,Neurotransmitter
Cholesterol,C16H14N4O1,602.14,N/A,578.154,Alcohol
Urea,C12H23N3O3,997.55,3.31,217.071,Carbohydrate
Adrenaline,C8H22N2O1,863.17,5.0,207.142,Carbohydrate
Urea,C13H27N0O10,419.25,8.64,928.808,Hormone
Aspirin,C6H32N5O8,417.69,5.08,633.224,Amide
Ethanol,C10H23N4O3,940.73,1.59,445.999,Carbohydrate
Glucose,C10H25N3O0,462.73,3.51,917.934,Hormone
Dopamine,C2H18N3O9,473.71,6.32,372.504,Neurotransmitter
Adrenaline,C15H8N0O3,406.64,11.83,261.383,Lipid
Serotonin,C5H11N3O2,431.62,10.76,830.527,Lipid
Urea,C6H11N4O2,660.51,3.53,124.872,Amide
Cholesterol,C16H3N2O2,184.61,1.75,544.826,Alkaloid
Dopamine,C2H11N3O9,446.39,N/A,408.459,Amide
Adenosine triphosphate,C17H9N3O2,665.11,N/A,572.391,Carbohydrate
Adrenaline,C14H18N5O6,898.81,8.79,490.742,Carbohydrate
Ethanol,C14H29N0O2,744.71,N/A,349.172,Neurotransmitter
Caffeine,C15H31N2O3,265.07,5.31,459.975,Neurotransmitter
Caffeine,C1H21N4O2,590.59,8.96,364.664,Nucleotide
Dopamine,C19H39N5O8,483.59,13.71,170.69,Hormone
Adenosine triphosphate,C16H38N4O4,568.37,8.47,88.319,Alkaloid
Glucose,C13H36N1O1,282.64,8.84,160.784,Hormone
Cholesterol,C7H25N4O9,311.67,9.77,934.894,Amide
Caffeine,C2H36N0O3,664.24,12.97,971.899,Alcohol
Adrenaline,C4H34N2O10,630.79,N/A,94.178,Lipid
Serotonin,C9H3N2O3,885.26,4.84,737.012,Carbohydrate
Serotonin,C5H13N1O0,615.36,10.88,516.915,Alkaloid
Adrenaline,C1H8N2O6,791.81,5.02,964.32,Lipid
Dopamine,C18H24N3O0,422.8,11.6,988.762,Organic Compound
Adrenaline,C6H11N4O4,282.63,6.92,367.71,Alkaloid
Dopamine,C5H37N1O6,268.65,N/A,550.677,Lipid
Adenosine triphosphate,C12H5N4O3,253.01,12.96,325.93,Alcohol
Aspirin,C16H37N4O6,841.94,N/A,244.188,Alkaloid
Adrenaline,C5H1N1O2,135.17,12.91,167.811,Nucleotide
Ethanol,C20H25N4O0,263.1,8.06,385.939,Carbohydrate
Glucose,C11H18N5O6,632.41,8.77,179.271,Carbohydrate
Cholesterol,C18H23N5O9,433.57,11.92,433.798,Neurotransmitter
Glucose,C13H29N5O4,621.97,10.59,998.476,Lipid
Urea,C2H36N2O1,658.88,2.89,141.536,Alcohol
Ethanol,C18H34N1O1,465.08,N/A,650.5,Organic Compound
Caffeine,C1H29N0O6,618.9,N/A,986.499,Nucleotide
Adrenaline,C13H25N5O0,835.74,10.14,608.279,Hormone
Ethanol,C13H31N5O3,822.92,N/A,63.049,Organic Compound
Adenosine triphosphate,C17H34N5O9,801.45,4.54,254.404,Hormone
Urea,C14H6N5O10,551.22,5.96,404.682,Lipid
Aspirin,C1H12N2O8,394.42,13.33,612.898,Neurotransmitter
Adrenaline,C2H8N5O9,793.26,8.35,777.074,Amide
Ethanol,C20H10N4O6,84.16,2.15,479.344,Amide
Ethanol,C6H25N0O10,234.49,N/A,673.378,Carbohydrate
Urea,C14H12N4O8,828.31,4.56,880.831,Carbohydrate
Cholesterol,C15H20N0O0,147.56,2.38,536.351,Organic Compound
Adrenaline,C2H10N4O5,369.25,10.67,404.278,Hormone
Adrenaline,C20H20N0O1,953.99,13.4,245.044,Hormone
Aspirin,C6H29N1O1,292.44,4.2,402.635,Lipid
Cholesterol,C12H10N1O9,451.22,7.66,700.879,Amide
Adrenaline,C4H24N4O4,330.04,10.94,441.73,Hormone
Caffeine,C10H5N0O2,374.93,N/A,856.86,Alcohol
Ethanol,C6H16N3O5,143.23,N/A,871.824,Hormone
Glucose,C16H11N3O4,535.61,5.2,366.692,Organic Compound
Adrenaline,C16H11N3O0,881.79,12.8,791.99,Lipid
Dopamine,C17H16N0O8,437.0,N/A,716.843,Carbohydrate
Urea,C1H14N0O9,65.16,5.83,438.265,Lipid
Cholesterol,C14H3N0O2,325.35,7.15,866.548,Neurotransmitter
Ethanol,C8H36N1O5,163.39,13.89,503.128,Amide
Ethanol,C15H34N2O6,697.13,6.36,284.102,Nucleotide
Dopamine,C13H35N2O7,830.39,1.79,29.948,Lipid
Adrenaline,C3H31N5O1,837.41,8.42,868.717,Nucleotide
Glucose,C16H7N1O9,885.85,4.54,967.781,Alkaloid
Ethanol,C6H11N4O9,79.07,1.93,766.882,Organic Compound
Cholesterol,C20H11N3O10,577.17,2.76,529.812,Alcohol
Cholesterol,C15H22N0O4,77.87,6.29,72.226,Alkaloid
Dopamine,C15H18N1O10,306.11,10.15,558.566,Lipid
Urea,C1H28N4O7,230.79,N/A,946.832,Nucleotide
Ethanol,C5H20N1O0,52.51,N/A,925.966,Lipid
Urea,C7H40N3O1,62.16,8.23,395.607,Organic Compound
Dopamine,C4H6N0O4,58.2,4.3,108.218,Hormone
Urea,C11H24N5O0,133.09,1.71,426.273,Lipid
Urea,C14H6N4O1,455.39,N/A,115.76,Carbohydrate
Urea,C12H14N0O10,976.48,7.74,896.156,Hormone
Ethanol,C14H4N2O3,609.05,12.82,832.125,Hormone
Adrenaline,C15H1N5O4,135.57,10.27,503.636,Amide
Serotonin,C7H35N1O6,176.94,11.92,453.427,Hormone
Serotonin,C14H24N5O3,753.83,N/A,288.773,Carbohydrate
Aspirin,C1H33N2O8,743.26,7.2,488.673,Alkaloid
Serotonin,C17H3N1O6,719.41,11.18,48.952,Organic Compound
Urea,C1H10N3O5,726.2,6.38,77.475,Amide
Caffeine,C4H13N3O8,143.06,N/A,701.364,Nucleotide
Ethanol,C15H35N3O2,290.33,3.31,982.556,Hormone
Glucose,C4H17N1O10,135.33,N/A,247.356,Amide
Glucose,C12H21N4O3,455.39,10.49,458.51,Alcohol
Adenosine triphosphate,C7H4N5O1,418.82,8.35,92.772,Carbohydrate
Cholesterol,C17H15N0O2,226.49,8.91,613.665,Carbohydrate
Glucose,C11H35N4O9,863.14,N/A,542.477,Amide
Glucose,C14H2N3O10,59.34,2.41,567.432,Neurotransmitter
Adenosine triphosphate,C20H15N5O6,904.81,8.98,873.976,Alkaloid
Adenosine triphosphate,C16H27N3O7,630.21,12.59,367.32,Hormone
Caffeine,C16H27N4O1,739.92,9.28,704.025,Alcohol
Adrenaline,C8H26N4O4,419.52,2.94,655.352,Neurotransmitter
Cholesterol,C14H22N5O4,708.26,13.43,670.405,Alkaloid
Dopamine,C5H38N4O0,689.7,10.63,415.64,Alkaloid
Cholesterol,C1H24N3O10,199.39,N/A,738.792,Amide
Serotonin,C9H29N4O7,964.34,2.96,507.717,Neurotransmitter
Urea,C6H36N2O2,706.74,10.96,504.945,Lipid
Dopamine,C19H7N4O6,384.33,5.67,763.882,Carbohydrate
Cholesterol,C4H6N5O3,415.66,5.67,371.965,Hormone
Glucose,C13H27N0O7,463.19,9.48,595.521,Neurotransmitter
Cholesterol,C5H40N1O8,82.2,N/A,425.578,Nucleotide
Adenosine triphosphate,C8H26N2O4,93.86,9.43,826.133,Organic Compound
Adenosine triphosphate,C15H33N4O2,986.37,11.66,350.932,Hormone
Ethanol,C19H20N2O1,901.8,9.11,342.796,Carbohydrate
Caffeine,C9H39N4O6,854.85,3.73,381.64,Neurotransmitter
Adenosine triphosphate,C17H7N3O8,460.14,N/A,49.019,Neurotransmitter
Cholesterol,C19H38N0O2,63.0,5.76,226.941,Lipid
Aspirin,C2H10N1O8,435.59,5.66,675.44,Alkaloid
Adrenaline,C8H25N4O1,625.59,13.13,89.746,Organic Compound
Adrenaline,C14H9N2O8,60.99,13.94,61.634,Nucleotide
Aspirin,C6H22N5O10,283.06,5.25,334.668,Organic Compound
Glucose,C7H21N5O4,995.02,11.83,630.545,Nucleotide
Serotonin,C6H7N4O8,273.32,N/A,174.779,Hormone
Aspirin,C7H15N0O9,950.15,6.64,299.329,Lipid
Cholesterol,C4H38N3O1,748.01,6.1,175.606,Amide
Glucose,C4H4N3O8,798.79,4.68,57.338,Lipid
Glucose,C18H23N2O9,332.05,N/A,702.117,Lipid
Caffeine,C11H25N5O1,103.19,10.08,188.169,Nucleotide
Adrenaline,C17H25N3O6,83.03,N/A,592.204,Alcohol
Cholesterol,C20H12N3O4,292.86,9.13,990.704,Nucleotide
Caffeine,C8H9N0O1,975.98,11.67,2.609,Amide
Urea,C10H23N0O6,972.56,1.7,45.096,Nucleotide
Urea,C8H10N4O5,904.55,2.09,910.803,Nucleotide
Cholesterol,C12H31N4O0,207.96,N/A,448.15,Lipid
Ethanol,C19H25N0O5,916.22,10.92,420.129,Organic Compound
Cholesterol,C18H18N4O9,187.97,4.57,105.104,Lipid
Caffeine,C8H37N0O4,370.94,N/A,697.294,Organic Compound
Caffeine,C8H7N5O2,674.75,3.0,517.571,Carbohydrate
Serotonin,C17H1N4O9,694.84,1.45,434.136,Alcohol
Urea,C14H10N5O6,411.51,13.44,811.713,Nucleotide
Serotonin,C19H12N5O0,518.38,13.78,643.696,Neurotransmitter
Urea,C7H34N3O10,652.4,7.8,25.78,Lipid
Serotonin,C11H14N4O6,744.81,7.34,972.477,Carbohydrate
Glucose,C11H24N1O5,646.35,12.78,79.55,Alkaloid
Urea,C10H17N1O6,742.41,N/A,276.09,Amide
Adrenaline,C11H32N1O0,807.9,8.58,628.118,Organic Compound
Serotonin,C16H15N0O8,372.71,12.77,668.953,Hormone
Urea,C20H11N0O4,74.24,N/A,488.407,Lipid
Cholesterol,C5H10N3O4,399.2,N/A,71.51,Lipid
Glucose,C13H6N4O7,104.89,4.68,218.823,Alkaloid
Adrenaline,C5H19N3O9,681.86,4.79,325.125,Organic Compound
Cholesterol,C12H19N5O1,669.74,1.11,163.308,Lipid
Aspirin,C14H16N3O6,472.35,4.38,593.003,Nucleotide
Urea,C4H7N1O10,877.67,12.22,777.535,Alcohol
Caffeine,C12H17N3O1,172.33,13.8,557.795,Carbohydrate
Cholesterol,C9H5N0O9,983.58,N/A,100.331,Alcohol
Adrenaline,C10H12N4O6,185.86,9.57,343.782,Alcohol
Ethanol,C12H35N5O8,388.03,8.3,272.377,Amide
Ethanol,C20H19N5O5,467.4,4.89,877.472,Amide
Serotonin,C6H6N1O8,666.82,9.43,206.336,Carbohydrate
Adenosine triphosphate,C3H39N5O7,560.53,2.59,85.264,Organic Compound
Serotonin,C13H30N0O6,969.3,N/A,751.896,Nucleotide
Serotonin,C8H8N3O10,930.78,8.65,108.496,Nucleotide
Cholesterol,C18H21N5O2,876.7,8.5,427.436,Organic Compound
Ethanol,C1H17N3O4,192.14,10.17,847.626,Hormone
Dopamine,C18H22N5O5,790.61,9.05,759.101,Alcohol
Aspirin,C7H25N0O6,461.87,13.15,6.895,Nucleotide
Cholesterol,C7H11N4O6,232.92,11.29,815.128,Organic Compound
Caffeine,C4H18N1O9,888.54,1.25,698.102,Amide
Adrenaline,C7H33N5O2,488.23,2.79,642.251,Organic Compound
Adenosine triphosphate,C19H19N0O2,259.8,10.94,170.756,Alkaloid
Aspirin,C20H28N1O0,230.42,13.17,364.633,Neurotransmitter
Adenosine triphosphate,C19H13N4O9,826.63,2.71,144.418,Organic Compound
Caffeine,C7H23N2O6,615.67,11.72,881.958,Organic Compound
Dopamine,C14H8N0O4,865.76,9.16,397.0,Hormone
Glucose,C14H26N4O4,411.37,3.9,352.219,Carbohydrate
Adenosine triphosphate,C2H35N4O1,756.14,8.38,896.992,Hormone
Serotonin,C9H6N1O4,610.05,9.18,726.386,Hormone
Dopamine,C2H23N3O10,588.21,N/A,113.423,Lipid
Urea,C11H12N0O4,667.78,8.06,765.356,Carbohydrate
Ethanol,C1H26N2O0,931.32,2.33,66.127,Lipid
Adenosine triphosphate,C1H11N1O2,663.31,12.95,411.484,Carbohydrate
Glucose,C19H6N4O1,765.15,6.94,803.69,Organic Compound
Ethanol,C17H3N2O4,847.75,13.86,322.616,Nucleotide
Caffeine,C17H30N3O6,282.42,6.17,243.014,Alkaloid
Ethanol,C9H3N1O2,881.51,10.15,695.142,Alcohol
Caffeine,C12H35N2O10,865.09,N/A,290.11,Neurotransmitter
Adrenaline,C2H29N3O2,747.49,8.34,736.177,Nucleotide
Caffeine,C11H16N2O0,588.52,2.39,721.901,Neurotransmitter
Adenosine triphosphate,C2H2N3O3,605.28,9.04,1.665,Hormone
Aspirin,C17H27N3O0,544.29,1.68,422.03,Organic Compound
Dopamine,C15H7N4O6,622.01,N/A,937.075,Organic Compound
Dopamine,C2H12N5O3,271.87,13.12,600.59,Organic Compound
Adrenaline,C4H11N1O3,467.84,2.56,831.247,Organic Compound
Caffeine,C17H9N1O5,119.08,3.11,895.337,Alkaloid
Adrenaline,C20H11N2O7,487.55,3.0,76.215,Neurotransmitter
Serotonin,C13H5N2O7,922.12,10.67,941.83,Lipid
Dopamine,C8H18N4O5,866.03,11.54,648.58,Alkaloid
Caffeine,C7H31N2O6,593.9,9.97,58.757,Alkaloid
Serotonin,C11H33N4O8,63.87,6.2,894.381,Lipid
Ethanol,C7H35N2O3,623.88,N/A,256.901,Neurotransmitter
Urea,C3H2N1O8,363.2,8.74,451.792,Organic Compound
Urea,C19H17N4O3,755.28,12.2,883.763,Organic Compound
Caffeine,C9H6N1O5,988.11,2.16,546.992,Neurotransmitter
Adrenaline,C8H8N1O4,954.24,N/A,8.891,Nucleotide
Aspirin,C6H33N4O7,448.5,3.78,682.911,Nucleotide
Urea,C1H40N4O10,565.33,4.55,400.913,Hormone
Glucose,C9H32N0O7,767.99,5.2,626.899,Amide
Caffeine,C11H28N3O10,493.31,8.17,540.884,Alcohol
Cholesterol,C8H31N1O2,739.09,4.62,246.071,Alkaloid
Urea,C11H25N2O5,895.33,8.19,11.147,Neurotransmitter
Glucose,C10H39N2O3,330.87,4.17,780.9,Nucleotide
Ethanol,C11H20N2O2,940.61,N/A,123.131,Lipid
Aspirin,C3H15N1O8,539.62,13.39,809.903,Hormone
Glucose,C6H17N2O5,976.13,N/A,439.851,Neurotransmitter
Adrenaline,C11H34N0O4,706.45,2.98,245.89,Nucleotide
Dopamine,C4H3N3O10,74.1,8.2,245.759,Amide
Urea,C9H39N1O7,342.31,7.85,838.583,Amide
Serotonin,C5H14N3O1,333.39,12.56,526.405,Hormone
Urea,C3H1N5O5,456.97,9.54,407.972,Alkaloid
Adrenaline,C17H32N5O2,491.29,4.58,700.612,Neurotransmitter
Adrenaline,C8H17N2O7,376.26,7.94,350.896,Nucleotide
Ethanol,C6H26N3O9,513.42,9.2,565.432,Carbohydrate
Glucose,C8H21N5O4,456.4,N/A,775.028,Nucleotide
Dopamine,C2H34N5O2,834.94,N/A,742.19,Hormone
Serotonin,C15H9N0O6,632.19,N/A,123.488,Neurotransmitter
Serotonin,C14H19N4O6,759.66,9.74,660.618,Nucleotide
Urea,C1H30N1O8,419.13,10.3,138.09,Organic Compound
Ethanol,C18H10N1O8,960.26,11.92,638.369,Alcohol
Ethanol,C19H2N0O6,985.88,13.73,277.047,Nucleotide
