compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C11H34N4O4,612.32,12.76,262.559,Organic Compound
Glucose,C15H16N5O7,658.88,10.33,469.242,Neurotransmitter
Ethanol,C19H14N5O8,361.06,6.27,254.369,Organic Compound
Dopamine,C17H28N5O10,886.16,8.61,690.687,Neurotransmitter
Caffeine,C19H2N4O7,456.13,13.86,478.521,Carbohydrate
Dopamine,C4H13N5O7,157.49,11.35,425.212,Carbohydrate
Glucose,C11H9N5O2,567.88,7.73,871.649,Lipid
Dopamine,C17H2N3O4,640.33,10.25,629.287,Alcohol
Cholesterol,C1H28N5O7,472.45,13.95,14.988,Alcohol
Adrenaline,C2H20N5O9,631.5,13.63,301.287,Organic Compound
Dopamine,C9H12N3O0,74.79,13.52,753.858,Amide
Dopamine,C1H25N4O10,503.49,8.0,875.749,Alkaloid
Ethanol,C12H16N3O4,312.26,13.4,680.833,Hormone
Aspirin,C13H7N4O1,875.96,4.13,697.449,Neurotransmitter
Serotonin,C6H2N3O10,993.15,8.31,619.565,Carbohydrate
Dopamine,C18H30N4O0,215.51,2.61,510.81,Neurotransmitter
Glucose,C14H32N4O9,494.26,N/A,878.908,Amide
Caffeine,C14H22N3O4,176.61,N/A,691.7,Alcohol
Adrenaline,C8H20N0O4,248.14,5.26,263.055,Nucleotide
Urea,C12H32N3O3,756.68,13.65,358.572,Hormone
Caffeine,C3H30N5O10,587.71,13.4,901.672,Lipid
Urea,C12H13N3O9,424.03,8.44,607.327,Alcohol
Aspirin,C11H26N4O10,785.35,1.23,291.472,Organic Compound
Serotonin,C9H38N4O8,472.19,8.99,225.766,Hormone
Serotonin,C8H27N2O10,816.1,N/A,114.837,Hormone
Urea,C18H15N5O3,835.58,9.09,760.077,Amide
Dopamine,C9H1N2O8,682.92,N/A,914.274,Alcohol
Adenosine triphosphate,C20H16N2O9,395.31,13.33,832.836,Carbohydrate
Cholesterol,C14H28N1O3,744.51,1.2,145.724,Alcohol
Urea,C17H29N4O5,732.6,13.27,148.842,Lipid
Serotonin,C9H30N3O3,290.66,N/A,478.073,Lipid
Urea,C8H6N3O3,226.88,6.52,174.234,Nucleotide
Caffeine,C1H12N0O10,273.04,N/A,889.515,Organic Compound
Cholesterol,C17H34N2O4,146.45,13.55,735.18,Organic Compound
Adrenaline,C10H2N5O7,810.91,11.67,11.946,Lipid
Ethanol,C17H8N3O5,122.23,3.73,271.414,Alcohol
Ethanol,C10H35N2O0,207.79,7.21,793.151,Lipid
Urea,C16H3N4O2,433.24,3.55,40.531,Amide
Aspirin,C7H25N5O1,675.72,13.96,309.511,Lipid
Urea,C10H37N0O1,968.96,4.5,489.66,Nucleotide
Caffeine,C2H21N4O9,569.51,7.25,798.013,Amide
Cholesterol,C5H32N2O1,59.2,N/A,917.213,Organic Compound
Cholesterol,C18H39N2O3,693.69,6.48,758.207,Hormone
Adenosine triphosphate,C9H7N4O4,858.22,4.68,223.676,Hormone
Serotonin,C14H7N4O6,945.37,3.45,516.954,Alcohol
Adenosine triphosphate,C5H3N1O3,398.57,6.57,78.009,Carbohydrate
Adenosine triphosphate,C4H31N4O0,196.32,11.89,146.557,Nucleotide
Aspirin,C16H13N2O9,724.25,4.98,410.584,Amide
Cholesterol,C18H26N5O8,494.57,13.61,575.7,Lipid
Aspirin,C3H11N3O3,609.18,N/A,437.68,Alkaloid
Serotonin,C18H11N5O6,501.24,N/A,715.008,Organic Compound
Urea,C17H16N4O4,344.99,N/A,307.744,Neurotransmitter
Urea,C2H9N4O8,979.93,7.77,720.017,Amide
Ethanol,C17H26N1O3,222.66,N/A,817.617,Nucleotide
Dopamine,C5H23N0O8,791.8,6.17,728.939,Hormone
Ethanol,C6H4N1O9,250.91,6.71,608.466,Lipid
Serotonin,C3H12N5O5,832.57,3.78,972.577,Amide
Dopamine,C7H4N3O8,676.49,7.9,308.813,Amide
Caffeine,C7H1N3O4,638.32,9.93,852.406,Alkaloid
Dopamine,C12H11N0O3,157.03,3.15,755.438,Neurotransmitter
Cholesterol,C2H31N3O2,815.54,1.54,475.965,Carbohydrate
Adrenaline,C11H16N3O9,71.27,N/A,358.31,Alkaloid
Urea,C15H15N1O2,780.95,3.67,76.414,Organic Compound
Caffeine,C8H24N3O4,722.76,1.24,311.646,Alkaloid
Caffeine,C7H1N4O6,979.12,1.34,862.977,Alkaloid
Ethanol,C11H3N4O5,181.44,11.58,676.53,Amide
Glucose,C13H10N3O3,850.9,8.11,127.264,Neurotransmitter
Ethanol,C1H25N4O4,611.1,1.01,241.315,Neurotransmitter
Adrenaline,C11H20N3O6,725.24,12.69,305.976,Nucleotide
Cholesterol,C16H8N1O0,139.55,9.12,938.944,Hormone
Dopamine,C3H1N5O4,792.72,6.69,660.641,Amide
Serotonin,C11H22N2O5,428.1,4.55,735.393,Lipid
Cholesterol,C3H39N0O4,468.64,N/A,853.105,Alkaloid
Glucose,C12H16N3O8,465.35,12.7,126.218,Carbohydrate
Dopamine,C20H10N3O3,461.19,6.51,908.88,Organic Compound
Ethanol,C16H40N0O0,817.65,10.56,696.96,Amide
Glucose,C9H4N0O4,783.07,N/A,148.369,Alcohol
Caffeine,C16H16N4O9,741.17,4.89,53.009,Lipid
Dopamine,C4H36N2O6,75.81,13.57,135.876,Nucleotide
Urea,C8H5N5O3,981.34,N/A,348.414,Neurotransmitter
Dopamine,C1H32N5O2,151.79,N/A,155.894,Nucleotide
Cholesterol,C17H14N2O7,873.1,8.44,528.871,Alkaloid
Glucose,C19H5N1O8,333.88,N/A,181.568,Lipid
Cholesterol,C18H32N2O10,198.02,3.95,183.239,Organic Compound
Serotonin,C13H22N4O7,448.97,4.24,34.854,Alcohol
Serotonin,C6H7N1O10,515.74,6.29,643.156,Alcohol
Aspirin,C20H13N0O6,437.68,9.67,776.85,Neurotransmitter
Glucose,C3H33N1O10,826.83,8.94,986.779,Nucleotide
Serotonin,C15H11N5O4,51.8,2.18,925.803,Organic Compound
Caffeine,C20H22N1O1,767.29,10.06,464.931,Carbohydrate
Dopamine,C1H1N2O1,657.56,N/A,948.603,Alcohol
Cholesterol,C17H9N3O10,341.86,N/A,592.556,Amide
Ethanol,C11H9N0O9,93.69,1.37,454.8,Lipid
Aspirin,C9H30N3O4,736.49,8.13,56.384,Organic Compound
Glucose,C3H24N3O9,791.79,6.15,751.656,Lipid
Adenosine triphosphate,C10H20N4O2,510.22,7.83,538.085,Lipid
Aspirin,C12H37N5O3,863.52,13.47,541.45,Alcohol
Caffeine,C7H17N0O8,798.52,7.73,747.539,Neurotransmitter
Dopamine,C1H16N0O10,78.13,10.73,722.007,Organic Compound
Urea,C4H29N0O6,161.6,7.87,799.275,Alkaloid
Glucose,C15H35N4O5,817.43,13.67,92.596,Amide
Ethanol,C6H4N4O1,261.15,12.89,11.636,Hormone
Caffeine,C2H33N0O8,125.93,9.83,275.895,Alcohol
Caffeine,C9H34N5O9,151.75,13.88,437.97,Amide
Ethanol,C5H27N4O8,253.32,13.78,635.009,Carbohydrate
Adenosine triphosphate,C4H9N1O4,927.91,7.59,362.711,Nucleotide
Adenosine triphosphate,C16H34N1O5,562.04,13.25,77.584,Nucleotide
Ethanol,C10H35N0O7,109.93,4.33,607.221,Organic Compound
Urea,C16H9N0O7,78.78,7.48,771.134,Hormone
Cholesterol,C19H35N5O9,889.67,7.78,128.0,Hormone
Glucose,C1H5N0O1,679.71,1.91,17.001,Amide
Dopamine,C5H28N0O5,608.98,1.39,516.561,Carbohydrate
Serotonin,C8H29N2O3,712.06,3.08,639.971,Alkaloid
Dopamine,C4H21N3O4,646.13,12.41,168.247,Neurotransmitter
Caffeine,C6H21N0O10,787.01,N/A,969.93,Hormone
Glucose,C12H37N0O0,319.87,4.12,632.131,Lipid
Urea,C13H40N1O5,824.42,5.32,231.359,Alcohol
Ethanol,C4H30N0O4,739.1,9.15,277.311,Hormone
Cholesterol,C12H24N0O2,821.56,8.05,848.64,Alkaloid
Caffeine,C15H32N5O7,806.24,1.56,527.957,Lipid
Adrenaline,C6H18N5O3,227.18,3.76,865.079,Organic Compound
Adenosine triphosphate,C14H15N2O8,494.97,13.34,337.475,Alcohol
Urea,C2H4N3O4,596.54,N/A,879.247,Carbohydrate
Glucose,C13H31N1O7,193.77,13.87,589.846,Organic Compound
Adrenaline,C1H3N2O5,438.68,3.75,90.502,Organic Compound
Glucose,C2H31N5O5,178.04,4.59,112.948,Carbohydrate
Caffeine,C10H19N5O2,517.87,6.77,471.702,Organic Compound
Aspirin,C2H21N4O9,152.98,3.81,968.284,Organic Compound
Dopamine,C13H3N5O8,817.12,3.4,561.513,Nucleotide
Adrenaline,C13H18N3O8,363.64,1.97,971.063,Amide
Caffeine,C13H1N0O8,178.95,12.9,47.548,Amide
Caffeine,C14H26N0O1,296.59,5.09,862.872,Alcohol
Cholesterol,C14H28N5O6,616.15,11.46,681.289,Hormone
Adrenaline,C8H30N5O3,326.57,N/A,954.969,Alkaloid
Adenosine triphosphate,C11H29N0O4,880.22,10.48,837.679,Alkaloid
Adrenaline,C13H20N1O2,325.2,10.53,916.835,Alcohol
Adenosine triphosphate,C19H5N0O4,186.16,10.14,806.273,Alcohol
Adrenaline,C18H22N1O1,238.71,3.57,703.79,Carbohydrate
Cholesterol,C9H24N0O8,398.18,6.69,229.782,Organic Compound
Aspirin,C5H1N3O7,602.79,2.42,387.209,Carbohydrate
Dopamine,C8H40N2O9,740.0,N/A,900.705,Carbohydrate
Serotonin,C15H35N4O2,524.6,6.28,151.275,Alcohol
Serotonin,C15H37N4O8,334.65,1.86,956.135,Hormone
Dopamine,C17H21N4O1,520.56,12.45,99.276,Alcohol
Adenosine triphosphate,C19H8N3O3,417.93,2.11,416.57,Hormone
Urea,C5H40N0O8,528.56,1.26,234.726,Alkaloid
Caffeine,C18H37N4O4,906.91,7.8,783.951,Amide
Caffeine,C15H12N2O4,235.93,7.32,914.304,Alkaloid
Serotonin,C4H15N4O6,305.03,N/A,789.391,Nucleotide
Glucose,C3H6N2O2,610.42,3.64,342.44,Carbohydrate
Dopamine,C8H11N1O5,378.17,10.37,979.433,Carbohydrate
Urea,C13H38N5O2,395.68,6.26,142.696,Carbohydrate
Serotonin,C15H35N5O3,605.88,4.17,331.414,Amide
Serotonin,C15H15N4O5,978.55,N/A,899.318,Hormone
Dopamine,C4H32N1O10,455.88,12.29,18.947,Carbohydrate
Dopamine,C17H25N2O10,754.86,3.16,44.544,Organic Compound
Cholesterol,C16H40N5O3,448.63,5.76,838.434,Neurotransmitter
Dopamine,C11H32N3O4,220.79,8.5,372.162,Alkaloid
Adrenaline,C16H19N3O0,446.59,N/A,182.535,Neurotransmitter
Adenosine triphosphate,C11H18N2O4,692.61,3.15,257.802,Organic Compound
Cholesterol,C10H31N3O6,50.63,8.91,656.333,Alkaloid
Caffeine,C3H11N4O1,769.13,9.77,128.671,Organic Compound
Aspirin,C12H18N1O10,51.95,12.92,212.476,Carbohydrate
Dopamine,C7H38N4O1,236.81,N/A,499.55,Hormone
Serotonin,C7H10N0O10,694.09,10.52,140.006,Nucleotide
Ethanol,C2H1N2O7,918.44,9.25,572.913,Organic Compound
Glucose,C7H5N2O10,73.31,4.35,136.56,Lipid
Adenosine triphosphate,C4H8N0O5,685.56,13.95,815.493,Hormone
Aspirin,C17H16N4O10,915.94,5.37,989.431,Organic Compound
Adrenaline,C13H8N0O5,787.65,9.19,609.328,Amide
Adenosine triphosphate,C7H13N5O6,104.3,9.45,826.159,Nucleotide
Adenosine triphosphate,C14H14N1O9,414.99,9.96,146.594,Organic Compound
Cholesterol,C3H39N2O6,233.51,10.42,396.897,Lipid
Cholesterol,C16H10N3O7,536.51,1.32,775.54,Organic Compound
Cholesterol,C19H11N1O8,992.01,13.56,376.376,Carbohydrate
Cholesterol,C4H38N3O6,690.99,N/A,619.883,Organic Compound
Cholesterol,C14H26N4O1,391.16,N/A,575.667,Lipid
Caffeine,C16H6N3O4,788.77,5.82,6.202,Carbohydrate
Ethanol,C11H12N5O0,583.77,11.28,225.231,Hormone
Dopamine,C18H2N1O8,460.87,2.04,201.364,Lipid
Adrenaline,C6H23N4O5,288.16,13.91,467.259,Alkaloid
Adenosine triphosphate,C3H27N2O7,619.65,11.66,568.545,Alcohol
Cholesterol,C4H6N2O6,990.29,9.59,483.124,Alcohol
Serotonin,C12H21N0O0,627.96,6.41,142.638,Organic Compound
Serotonin,C4H12N1O5,668.15,N/A,945.775,Neurotransmitter
Caffeine,C18H32N0O7,772.18,6.61,948.327,Nucleotide
Serotonin,C12H34N3O9,892.25,7.79,773.719,Hormone
Ethanol,C4H18N0O4,847.31,N/A,656.557,Neurotransmitter
Adenosine triphosphate,C19H16N4O7,360.64,5.84,985.297,Lipid
Glucose,C7H38N2O10,953.44,3.64,502.188,Alkaloid
Cholesterol,C15H32N1O9,506.98,N/A,225.746,Alkaloid
Serotonin,C3H21N4O9,456.75,N/A,788.015,Lipid
Urea,C17H6N0O2,571.19,1.47,682.782,Amide
Serotonin,C11H25N4O2,420.11,8.67,607.146,Organic Compound
Adenosine triphosphate,C15H39N5O8,799.68,10.82,238.743,Organic Compound
Serotonin,C6H23N3O6,958.41,11.8,445.868,Organic Compound
Serotonin,C5H23N1O6,945.3,N/A,991.897,Lipid
Adrenaline,C1H36N2O4,827.57,8.14,413.184,Alcohol
Aspirin,C9H18N4O10,862.18,11.01,353.92,Neurotransmitter
Serotonin,C1H22N1O5,303.37,12.28,894.101,Alcohol
Urea,C18H28N0O3,561.02,9.02,634.324,Amide
Ethanol,C16H31N5O9,61.17,1.02,355.492,Carbohydrate
Glucose,C9H39N3O2,676.87,N/A,576.172,Hormone
Adenosine triphosphate,C20H3N1O7,270.55,11.66,584.65,Amide
Adrenaline,C3H11N2O10,845.18,10.46,578.403,Alkaloid
Aspirin,C14H2N3O8,840.26,5.61,434.482,Amide
Adenosine triphosphate,C20H19N1O7,61.56,N/A,596.085,Alcohol
Glucose,C13H13N1O5,55.9,7.99,384.898,Alkaloid
Glucose,C2H20N3O3,499.03,2.2,848.215,Organic Compound
Adrenaline,C9H24N2O9,83.16,2.31,893.685,Carbohydrate
Caffeine,C8H21N2O2,337.38,13.66,966.855,Alkaloid
Glucose,C4H8N5O3,642.04,6.23,847.779,Alkaloid
Adrenaline,C8H39N0O5,880.62,N/A,216.662,Alkaloid
Cholesterol,C5H39N5O3,971.92,10.49,259.276,Lipid
Aspirin,C10H15N4O8,835.76,11.51,664.531,Hormone
Urea,C4H37N2O9,162.71,12.67,60.795,Hormone
Serotonin,C3H23N4O9,434.58,7.69,460.965,Hormone
Ethanol,C11H31N3O8,521.37,3.47,552.303,Nucleotide
Serotonin,C9H31N0O0,118.82,3.08,7.677,Neurotransmitter
Serotonin,C3H36N0O3,300.88,5.74,875.175,Hormone
Glucose,C7H26N1O1,837.18,2.25,579.277,Alkaloid
Glucose,C5H33N2O0,933.16,N/A,167.963,Alkaloid
Cholesterol,C11H30N2O0,586.1,N/A,530.822,Lipid
Cholesterol,C1H30N4O0,832.78,4.88,985.038,Lipid
Serotonin,C18H4N0O0,309.27,11.48,919.928,Lipid
Adenosine triphosphate,C10H35N4O6,248.87,7.15,80.7,Nucleotide
Adrenaline,C20H6N0O7,255.57,N/A,494.907,Carbohydrate
Cholesterol,C8H40N0O6,392.58,12.96,345.346,Organic Compound
Dopamine,C8H2N0O2,808.67,N/A,525.728,Alcohol
Adrenaline,C6H35N5O1,746.55,N/A,122.859,Carbohydrate
Urea,C5H32N4O3,695.29,1.84,41.39,Carbohydrate
Glucose,C14H18N5O4,810.18,9.6,239.791,Hormone
Cholesterol,C15H21N3O0,759.9,10.79,714.395,Amide
Cholesterol,C3H37N4O10,971.68,12.95,162.19,Carbohydrate
Adrenaline,C12H32N0O1,421.88,5.21,908.712,Neurotransmitter
Serotonin,C10H6N5O4,57.96,9.07,829.975,Carbohydrate
Dopamine,C7H25N3O9,157.25,8.43,780.42,Neurotransmitter
Caffeine,C9H4N2O8,290.45,5.23,29.891,Neurotransmitter
Glucose,C5H28N0O8,759.09,5.48,539.804,Alkaloid
Dopamine,C19H40N2O4,727.42,6.1,657.863,Nucleotide
Ethanol,C12H31N4O7,177.84,11.27,598.06,Hormone
Aspirin,C15H1N4O8,315.24,N/A,799.321,Organic Compound
Glucose,C2H28N2O3,860.94,9.73,966.197,Nucleotide
Adenosine triphosphate,C12H4N0O10,351.14,5.24,862.078,Amide
Dopamine,C14H31N1O10,390.0,2.62,201.989,Hormone
Adenosine triphosphate,C13H27N2O0,176.32,N/A,98.23,Nucleotide
Glucose,C4H7N4O4,108.78,6.42,137.986,Neurotransmitter
Serotonin,C8H39N4O4,133.82,N/A,341.432,Hormone
Caffeine,C12H40N0O5,809.76,N/A,865.398,Nucleotide
Adrenaline,C7H36N1O1,311.23,4.15,45.68,Lipid
Serotonin,C17H19N4O4,697.34,8.39,468.555,Amide
Adenosine triphosphate,C13H9N1O6,374.4,4.03,908.425,Lipid
Serotonin,C4H5N5O3,232.14,8.41,393.185,Hormone
Caffeine,C8H30N1O10,64.99,N/A,711.957,Nucleotide
Glucose,C6H30N2O5,579.09,N/A,914.471,Neurotransmitter
Glucose,C2H25N0O1,301.47,7.83,953.229,Carbohydrate
Ethanol,C14H27N1O8,699.6,N/A,235.691,Alkaloid
Cholesterol,C14H10N2O3,302.7,11.27,152.485,Neurotransmitter
Adrenaline,C14H38N0O2,666.33,12.98,726.412,Hormone
Glucose,C2H27N5O8,855.3,N/A,282.418,Hormone
Adenosine triphosphate,C17H37N2O5,366.57,N/A,210.031,Alcohol
Ethanol,C5H35N4O10,126.3,12.76,302.398,Alcohol
Caffeine,C14H8N2O3,888.21,8.15,494.264,Neurotransmitter
Dopamine,C11H23N4O1,679.51,9.51,173.019,Amide
Serotonin,C15H9N0O9,376.8,N/A,17.935,Hormone
Cholesterol,C14H35N2O10,443.74,2.76,91.388,Carbohydrate
Cholesterol,C2H31N5O10,103.28,2.69,560.99,Carbohydrate
Urea,C17H10N4O3,228.15,12.19,26.719,Alkaloid
Glucose,C3H28N5O3,560.66,N/A,595.124,Nucleotide
Caffeine,C1H28N0O2,238.12,3.93,181.977,Lipid
Serotonin,C15H4N4O0,94.93,7.32,353.325,Lipid
Adenosine triphosphate,C16H39N4O7,755.77,9.05,659.882,Hormone
Glucose,C20H20N5O0,482.93,10.98,940.7,Amide
Caffeine,C7H11N4O7,286.46,12.86,595.026,Nucleotide
