compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C7H23N0O4,743.08,8.26,352.726,Carbohydrate
Adrenaline,C8H6N5O3,994.07,12.06,798.367,Amide
Dopamine,C14H1N4O10,133.24,3.47,237.393,Lipid
Caffeine,C19H3N1O4,836.81,13.67,743.991,Nucleotide
Urea,C6H8N1O2,853.45,2.27,132.648,Lipid
Cholesterol,C16H6N5O0,822.68,9.02,27.021,Alkaloid
Glucose,C15H6N3O8,479.81,4.81,765.73,Nucleotide
Urea,C18H3N2O3,873.72,N/A,854.576,Nucleotide
Adrenaline,C14H34N2O7,468.49,11.28,81.811,Alcohol
Dopamine,C14H4N2O9,303.1,1.72,395.471,Lipid
Caffeine,C11H1N0O1,724.35,1.55,853.856,Organic Compound
Caffeine,C20H20N4O10,482.89,3.97,586.236,Alkaloid
Adrenaline,C18H23N3O3,399.43,N/A,107.193,Neurotransmitter
Dopamine,C7H3N4O10,219.14,13.48,741.306,Carbohydrate
Adenosine triphosphate,C8H22N2O1,205.94,7.8,556.445,Hormone
Caffeine,C2H38N5O4,495.69,7.18,992.827,Alkaloid
Cholesterol,C2H19N5O5,489.16,10.83,952.613,Neurotransmitter
Urea,C8H23N2O5,543.08,7.19,857.442,Organic Compound
Serotonin,C2H38N1O8,168.65,2.54,45.012,Lipid
Serotonin,C13H4N1O8,317.79,13.05,484.522,Carbohydrate
Adenosine triphosphate,C11H1N0O10,584.31,2.33,35.717,Amide
Adrenaline,C18H21N3O5,795.45,1.06,381.518,Amide
Aspirin,C11H6N5O7,235.59,8.1,575.734,Neurotransmitter
Ethanol,C7H30N1O1,838.27,5.96,434.327,Hormone
Aspirin,C4H21N2O4,467.2,N/A,837.632,Alcohol
Ethanol,C7H26N0O6,642.67,9.89,766.682,Neurotransmitter
Glucose,C14H3N1O9,769.47,N/A,445.257,Organic Compound
Caffeine,C8H3N0O2,301.85,9.67,510.693,Neurotransmitter
Glucose,C6H4N0O0,272.27,1.98,698.059,Carbohydrate
Adrenaline,C5H9N3O7,580.59,11.13,233.893,Carbohydrate
Serotonin,C11H34N0O0,324.24,9.15,331.964,Neurotransmitter
Caffeine,C11H7N3O5,265.55,6.2,40.652,Nucleotide
Dopamine,C20H33N0O1,835.85,3.88,129.937,Neurotransmitter
Cholesterol,C15H2N1O4,168.03,1.69,508.19,Nucleotide
Glucose,C18H24N0O5,521.73,1.18,180.909,Carbohydrate
Urea,C9H24N2O3,673.04,10.89,533.193,Amide
Dopamine,C16H38N4O3,613.63,4.65,47.716,Alkaloid
Ethanol,C17H9N4O10,949.24,11.1,471.369,Nucleotide
Caffeine,C17H23N2O1,101.97,N/A,567.533,Hormone
Adrenaline,C8H11N3O6,570.27,11.8,25.582,Carbohydrate
Glucose,C18H16N3O5,464.69,N/A,557.679,Alkaloid
Caffeine,C10H2N1O8,651.47,4.47,456.793,Organic Compound
Cholesterol,C1H30N4O7,730.59,3.79,401.362,Neurotransmitter
Ethanol,C10H21N1O1,141.95,1.86,763.45,Alkaloid
Aspirin,C11H17N0O9,970.84,6.26,40.336,Hormone
Adenosine triphosphate,C18H9N3O9,66.54,9.2,929.766,Alkaloid
Dopamine,C17H2N5O9,119.49,1.26,922.487,Alcohol
Glucose,C16H34N3O7,256.1,12.93,772.051,Organic Compound
Caffeine,C6H12N5O8,269.0,N/A,580.402,Neurotransmitter
Serotonin,C5H5N5O9,237.68,11.95,764.749,Nucleotide
Glucose,C16H13N3O7,828.12,5.17,753.184,Alcohol
Caffeine,C16H17N5O1,945.45,7.81,383.522,Alkaloid
Caffeine,C1H23N3O1,634.06,2.05,998.672,Carbohydrate
Ethanol,C3H3N5O5,168.82,7.59,692.658,Carbohydrate
Serotonin,C9H19N1O9,740.88,12.7,293.266,Organic Compound
Adrenaline,C17H6N4O1,922.26,N/A,637.489,Alkaloid
Dopamine,C1H3N3O8,268.25,N/A,154.637,Amide
Adenosine triphosphate,C6H37N1O6,92.7,13.59,601.042,Lipid
Dopamine,C6H6N2O5,327.27,6.18,791.311,Neurotransmitter
Adrenaline,C14H34N3O1,597.08,6.52,1.43,Organic Compound
Caffeine,C20H7N1O4,835.9,N/A,90.673,Neurotransmitter
Cholesterol,C18H18N4O4,583.18,4.0,20.148,Alkaloid
Adrenaline,C20H16N1O10,652.61,5.97,394.273,Alkaloid
Aspirin,C11H27N0O6,506.75,5.1,689.157,Nucleotide
Adrenaline,C4H5N1O5,221.29,3.2,646.527,Alkaloid
Ethanol,C8H39N4O4,339.52,4.77,499.855,Neurotransmitter
Urea,C16H32N5O9,977.43,10.84,691.25,Alkaloid
Adenosine triphosphate,C6H18N0O3,67.96,N/A,292.937,Neurotransmitter
Dopamine,C9H29N3O2,698.37,8.17,63.704,Hormone
Dopamine,C15H16N4O10,459.16,3.62,783.674,Organic Compound
Glucose,C13H9N0O4,607.86,N/A,837.793,Hormone
Caffeine,C3H4N2O7,932.12,12.37,486.319,Lipid
Dopamine,C18H3N3O10,810.44,8.4,936.262,Hormone
Caffeine,C1H40N0O9,518.14,8.68,195.123,Neurotransmitter
Dopamine,C18H26N5O7,816.01,13.08,236.677,Alcohol
Adenosine triphosphate,C12H26N2O7,567.7,N/A,857.367,Lipid
Adenosine triphosphate,C15H11N2O6,360.58,4.17,298.411,Alkaloid
Urea,C2H8N3O6,620.76,7.46,93.13,Hormone
Ethanol,C20H24N5O3,594.57,2.67,485.945,Nucleotide
Urea,C19H4N5O0,394.72,11.16,671.043,Lipid
Adrenaline,C17H16N0O9,170.1,4.1,436.6,Neurotransmitter
Caffeine,C11H19N4O7,440.49,N/A,646.306,Alcohol
Aspirin,C16H37N5O2,720.74,12.67,552.645,Alcohol
Glucose,C4H39N4O10,754.05,6.71,477.602,Hormone
Aspirin,C7H5N0O9,333.53,3.55,341.224,Amide
Adrenaline,C1H39N2O7,157.83,N/A,726.187,Nucleotide
Adenosine triphosphate,C14H33N3O7,736.72,9.16,614.449,Lipid
Adenosine triphosphate,C17H3N0O5,410.52,5.73,225.244,Nucleotide
Adenosine triphosphate,C3H18N2O8,282.24,N/A,140.378,Alcohol
Caffeine,C12H5N2O8,200.88,13.55,560.826,Alcohol
Dopamine,C3H17N1O1,299.71,N/A,542.644,Amide
Adenosine triphosphate,C17H10N5O7,519.41,11.89,826.904,Lipid
Caffeine,C5H22N4O1,887.81,N/A,807.52,Nucleotide
Cholesterol,C4H22N3O7,117.91,1.54,794.639,Nucleotide
Aspirin,C5H21N4O2,923.32,N/A,707.405,Amide
Aspirin,C3H7N0O6,621.37,N/A,206.48,Neurotransmitter
Adenosine triphosphate,C12H40N1O5,157.31,3.72,319.342,Carbohydrate
Ethanol,C16H21N0O1,236.82,7.56,283.595,Nucleotide
Adrenaline,C5H25N3O6,690.35,10.02,98.311,Alcohol
Adenosine triphosphate,C14H29N1O9,459.39,11.06,785.688,Organic Compound
Glucose,C11H21N1O9,607.17,9.95,11.028,Hormone
Glucose,C20H8N2O9,564.6,N/A,91.494,Hormone
Adenosine triphosphate,C18H13N3O3,982.02,3.99,857.835,Alcohol
Cholesterol,C11H38N5O3,347.89,13.9,735.68,Lipid
Urea,C20H16N4O6,222.28,11.48,774.809,Neurotransmitter
Adrenaline,C19H29N1O6,626.41,N/A,914.222,Organic Compound
Ethanol,C8H10N0O4,985.29,12.23,550.2,Neurotransmitter
Serotonin,C6H15N3O5,460.72,5.23,156.671,Alkaloid
Ethanol,C9H17N1O3,564.33,N/A,494.036,Neurotransmitter
Dopamine,C6H34N5O9,98.22,4.9,826.053,Alkaloid
Urea,C8H16N2O2,61.19,7.42,171.25,Nucleotide
Adenosine triphosphate,C12H35N3O6,437.25,11.69,220.184,Organic Compound
Serotonin,C7H4N5O0,563.4,6.51,518.258,Organic Compound
Adenosine triphosphate,C14H8N3O10,789.01,9.89,413.441,Carbohydrate
Serotonin,C20H28N3O4,948.5,N/A,176.604,Alkaloid
Aspirin,C3H19N0O9,322.62,5.46,780.072,Neurotransmitter
Adrenaline,C5H30N0O0,538.08,2.35,598.964,Neurotransmitter
Dopamine,C19H38N4O1,448.81,N/A,806.865,Lipid
Adenosine triphosphate,C11H28N2O5,902.12,N/A,357.341,Nucleotide
Glucose,C8H14N1O1,883.68,1.55,871.199,Alcohol
Adrenaline,C8H29N1O0,826.18,N/A,980.023,Alcohol
Cholesterol,C4H38N0O0,678.7,6.0,377.603,Carbohydrate
Cholesterol,C1H7N1O6,692.09,9.45,206.936,Amide
Caffeine,C1H4N3O8,804.82,6.75,184.783,Carbohydrate
Ethanol,C11H7N0O7,681.58,8.76,593.687,Amide
Dopamine,C20H2N0O5,656.33,4.51,985.296,Amide
Glucose,C14H27N4O8,169.97,12.26,54.939,Lipid
Adrenaline,C7H8N4O0,427.2,5.93,330.896,Hormone
Adenosine triphosphate,C6H13N1O5,457.67,2.8,436.934,Carbohydrate
Serotonin,C18H23N3O9,606.85,4.81,211.837,Hormone
Adenosine triphosphate,C5H35N0O9,167.68,N/A,446.048,Carbohydrate
Ethanol,C15H12N5O4,883.38,9.54,667.717,Hormone
Urea,C7H23N3O0,470.35,13.8,14.055,Organic Compound
Glucose,C3H17N5O10,169.8,10.79,569.077,Neurotransmitter
Urea,C16H19N5O6,649.93,11.43,76.774,Alcohol
Caffeine,C15H6N4O1,875.27,9.89,808.158,Alcohol
Adrenaline,C2H11N0O2,453.17,5.92,842.007,Alcohol
Dopamine,C1H33N0O8,355.36,7.61,103.358,Carbohydrate
Urea,C3H9N1O2,651.65,11.18,986.353,Amide
Aspirin,C11H32N2O8,113.74,6.9,683.329,Hormone
Cholesterol,C9H12N3O5,861.74,3.2,897.114,Hormone
Caffeine,C17H29N3O2,568.53,11.8,793.653,Alcohol
Ethanol,C1H29N5O3,800.21,N/A,379.582,Nucleotide
Serotonin,C11H13N4O7,187.71,1.3,887.161,Organic Compound
Dopamine,C15H34N5O7,736.14,7.66,966.948,Alkaloid
Caffeine,C19H3N0O5,136.34,5.04,842.571,Alkaloid
Urea,C16H27N1O2,770.63,12.52,997.517,Lipid
Serotonin,C1H32N1O0,690.7,13.8,89.236,Neurotransmitter
Adenosine triphosphate,C12H2N5O4,950.45,8.7,276.935,Neurotransmitter
Serotonin,C1H37N5O10,469.11,3.72,141.293,Alkaloid
Aspirin,C2H19N1O0,497.06,1.06,722.96,Hormone
Aspirin,C11H3N3O0,590.08,11.39,816.835,Carbohydrate
Cholesterol,C6H29N0O0,366.53,12.74,19.272,Amide
Adrenaline,C9H20N1O7,949.16,N/A,983.619,Lipid
Urea,C6H11N3O0,618.18,3.51,671.626,Organic Compound
Serotonin,C20H28N0O6,189.98,3.27,118.785,Nucleotide
Glucose,C17H8N0O1,620.51,13.4,739.208,Neurotransmitter
Adrenaline,C2H39N5O1,996.21,8.91,75.532,Carbohydrate
Caffeine,C6H31N5O7,667.49,11.3,863.213,Hormone
Serotonin,C11H38N1O6,183.61,6.99,871.053,Alkaloid
Urea,C16H35N5O8,429.67,N/A,471.842,Nucleotide
Aspirin,C9H20N0O4,396.95,8.44,492.55,Alcohol
Adrenaline,C12H2N4O6,493.87,N/A,52.912,Organic Compound
Ethanol,C10H32N0O5,608.48,3.33,872.195,Nucleotide
Ethanol,C9H16N1O4,197.38,N/A,21.378,Lipid
Serotonin,C12H28N1O3,349.09,12.77,70.647,Hormone
Urea,C8H21N3O7,703.78,5.18,279.747,Alkaloid
Serotonin,C6H16N0O8,188.13,6.65,977.08,Nucleotide
Ethanol,C10H26N3O9,370.96,9.06,5.797,Alcohol
Caffeine,C17H35N3O0,848.91,12.0,598.412,Carbohydrate
Cholesterol,C7H6N0O8,555.27,2.3,824.351,Organic Compound
Adenosine triphosphate,C6H30N3O6,347.35,13.81,558.29,Alcohol
Adrenaline,C17H38N3O4,642.53,8.52,117.395,Alkaloid
Dopamine,C6H16N4O6,986.48,13.57,813.327,Organic Compound
Adenosine triphosphate,C10H22N5O4,563.64,13.68,485.719,Amide
Glucose,C11H14N4O7,712.26,3.82,13.649,Amide
Ethanol,C3H8N1O3,410.43,13.77,539.277,Hormone
Aspirin,C12H20N5O0,126.1,2.11,613.722,Amide
Serotonin,C10H18N5O7,570.29,7.01,529.144,Lipid
Cholesterol,C12H22N2O1,520.43,11.79,907.78,Hormone
Ethanol,C9H10N3O4,368.29,1.67,169.862,Organic Compound
Serotonin,C7H2N0O5,359.32,7.7,42.093,Neurotransmitter
Cholesterol,C19H7N2O7,621.85,9.19,138.844,Hormone
Aspirin,C15H24N2O5,620.34,N/A,210.438,Organic Compound
Dopamine,C2H5N3O6,191.1,13.23,185.082,Organic Compound
Adrenaline,C19H6N0O1,538.98,13.56,657.409,Alcohol
Caffeine,C5H32N3O3,555.47,5.56,72.905,Lipid
Serotonin,C15H38N5O1,179.47,N/A,15.233,Lipid
Aspirin,C14H8N1O9,81.54,6.89,7.248,Organic Compound
Caffeine,C13H36N5O7,346.64,3.73,959.023,Nucleotide
Aspirin,C15H33N5O6,308.08,13.1,204.514,Carbohydrate
Ethanol,C16H2N3O5,500.02,11.6,576.951,Carbohydrate
Glucose,C9H6N0O9,328.31,11.21,563.406,Hormone
Adenosine triphosphate,C3H16N4O1,933.69,9.41,541.216,Amide
Glucose,C16H3N2O5,329.09,11.46,852.15,Alkaloid
Caffeine,C20H38N0O5,664.35,1.44,661.076,Organic Compound
Adenosine triphosphate,C11H4N5O9,366.76,4.86,888.011,Alcohol
Caffeine,C5H32N2O3,853.02,12.71,438.113,Alkaloid
Adrenaline,C12H38N5O9,102.73,11.01,464.96,Hormone
Aspirin,C10H15N4O2,96.68,11.18,533.185,Hormone
Dopamine,C8H24N3O0,524.26,N/A,220.487,Nucleotide
Glucose,C6H14N4O7,576.86,N/A,37.698,Organic Compound
Adenosine triphosphate,C16H38N1O10,331.23,3.45,678.605,Alkaloid
Adenosine triphosphate,C3H1N0O0,129.09,3.64,998.512,Neurotransmitter
Adrenaline,C1H36N4O5,608.26,7.0,909.754,Organic Compound
Adenosine triphosphate,C12H22N0O7,502.02,N/A,646.96,Lipid
Caffeine,C5H17N1O9,827.38,5.0,479.958,Amide
Aspirin,C11H1N5O8,316.91,8.42,681.248,Amide
Aspirin,C17H16N3O9,835.38,6.39,889.329,Alkaloid
Urea,C17H34N5O10,947.17,N/A,744.978,Carbohydrate
Adrenaline,C3H8N1O10,83.7,N/A,168.741,Alkaloid
Dopamine,C17H13N1O2,757.83,1.53,882.325,Amide
Cholesterol,C20H19N4O2,802.52,9.62,975.524,Hormone
Serotonin,C4H30N3O7,363.84,7.84,918.437,Carbohydrate
Ethanol,C4H17N4O3,548.82,5.49,662.845,Alkaloid
Ethanol,C20H34N0O7,896.47,5.07,373.725,Lipid
Ethanol,C4H10N4O8,174.38,N/A,13.998,Lipid
Adrenaline,C19H21N3O6,979.12,13.12,21.852,Organic Compound
Serotonin,C18H18N4O3,678.58,13.12,52.147,Nucleotide
Adrenaline,C16H38N4O10,497.59,5.95,950.389,Carbohydrate
Dopamine,C19H10N0O6,661.22,4.66,739.786,Carbohydrate
Caffeine,C1H20N3O0,690.11,4.95,635.688,Amide
Cholesterol,C5H20N3O10,760.82,1.23,166.953,Neurotransmitter
Urea,C1H3N1O2,672.28,6.65,808.621,Lipid
Cholesterol,C9H20N2O8,970.68,4.74,485.494,Neurotransmitter
Adrenaline,C19H15N0O1,437.97,10.55,320.655,Nucleotide
Urea,C9H30N5O6,766.62,7.41,297.558,Organic Compound
Cholesterol,C6H5N4O1,301.42,N/A,106.228,Lipid
Adrenaline,C20H22N3O3,276.66,1.37,770.014,Organic Compound
Aspirin,C11H20N3O10,176.87,9.5,447.115,Carbohydrate
Adenosine triphosphate,C11H24N1O9,148.96,N/A,826.588,Neurotransmitter
Cholesterol,C16H4N3O10,286.76,7.66,672.424,Amide
Dopamine,C20H22N4O3,519.4,6.72,269.608,Carbohydrate
Caffeine,C10H7N1O8,620.86,5.58,497.225,Alkaloid
Serotonin,C14H34N0O0,984.96,13.7,717.282,Nucleotide
Serotonin,C1H25N4O10,697.02,3.18,84.999,Hormone
Urea,C18H28N1O0,636.11,11.86,89.627,Alcohol
Glucose,C4H34N0O0,250.34,N/A,787.579,Neurotransmitter
Ethanol,C16H32N4O0,794.56,11.95,15.568,Neurotransmitter
Glucose,C9H1N5O8,375.84,1.73,315.352,Organic Compound
Glucose,C7H9N3O1,993.23,N/A,863.282,Nucleotide
Glucose,C4H8N2O0,593.55,9.95,107.299,Nucleotide
Serotonin,C15H27N2O6,284.67,N/A,113.619,Alkaloid
Glucose,C5H6N5O6,617.27,5.31,72.594,Alcohol
Aspirin,C17H27N3O2,761.47,N/A,232.938,Nucleotide
Caffeine,C4H25N3O8,312.99,N/A,840.343,Lipid
Aspirin,C7H20N3O10,428.62,5.27,765.267,Lipid
Aspirin,C4H34N1O10,743.04,N/A,630.417,Lipid
Caffeine,C6H6N5O7,516.37,6.49,816.447,Carbohydrate
Serotonin,C1H35N2O3,572.44,2.33,124.343,Carbohydrate
Adrenaline,C7H23N5O5,978.73,2.14,334.533,Neurotransmitter
Caffeine,C12H25N2O10,414.36,3.98,937.852,Nucleotide
Cholesterol,C2H22N1O8,59.4,4.12,264.183,Carbohydrate
Serotonin,C6H16N0O5,743.77,N/A,448.93,Neurotransmitter
Caffeine,C17H8N0O0,359.14,7.85,91.434,Neurotransmitter
Glucose,C7H39N3O6,585.93,2.9,714.788,Carbohydrate
Caffeine,C20H32N2O2,102.15,N/A,448.789,Neurotransmitter
Aspirin,C8H33N2O2,650.83,5.7,364.215,Neurotransmitter
Urea,C20H15N1O10,798.49,4.8,718.832,Alkaloid
Adenosine triphosphate,C3H33N4O6,644.87,8.26,773.65,Lipid
Urea,C10H15N0O7,103.91,12.35,937.215,Neurotransmitter
Adrenaline,C9H7N0O0,151.75,2.43,904.905,Organic Compound
Adrenaline,C5H21N3O7,664.28,12.66,951.888,Alkaloid
Adrenaline,C3H1N3O7,507.75,11.21,180.917,Carbohydrate
Urea,C17H16N5O5,157.19,7.56,421.131,Lipid
Ethanol,C16H6N5O2,500.78,N/A,281.379,Alkaloid
Adenosine triphosphate,C16H15N2O4,721.56,N/A,690.0,Organic Compound
Urea,C17H9N3O0,726.87,13.1,910.405,Amide
Urea,C3H11N4O1,577.21,6.27,265.1,Lipid
Urea,C20H2N1O9,844.92,N/A,65.089,Hormone
Dopamine,C15H16N2O3,738.96,8.94,105.63,Neurotransmitter
Dopamine,C8H39N2O7,365.02,2.96,76.726,Neurotransmitter
Aspirin,C7H25N0O5,812.55,3.83,85.68,Nucleotide
Adrenaline,C1H23N3O4,640.06,3.82,623.966,Nucleotide
Adrenaline,C3H6N1O8,958.97,8.58,100.218,Carbohydrate
Adenosine triphosphate,C2H1N4O1,65.5,12.27,758.023,Carbohydrate
Serotonin,C10H16N4O5,628.57,13.56,92.503,Lipid
Adrenaline,C7H1N1O9,192.99,5.66,986.08,Alcohol
Aspirin,C7H8N3O0,511.77,10.14,132.286,Carbohydrate
Cholesterol,C16H16N3O4,59.25,N/A,791.463,Nucleotide
Urea,C16H15N3O2,372.08,11.99,529.007,Lipid
Urea,C12H28N1O9,180.17,13.1,882.244,Hormone
Ethanol,C7H9N5O1,117.23,12.24,30.503,Alkaloid
Cholesterol,C6H20N3O2,59.21,4.71,347.054,Alkaloid
Glucose,C20H5N5O9,832.58,8.44,648.275,Alkaloid
Cholesterol,C20H7N0O6,777.58,4.06,552.778,Amide
Adenosine triphosphate,C2H11N5O1,202.85,N/A,720.44,Alcohol
Serotonin,C14H36N1O7,635.38,6.71,805.795,Alcohol
Caffeine,C19H31N3O3,632.03,7.22,577.795,Alcohol
Ethanol,C8H20N3O10,435.04,11.98,538.275,Neurotransmitter
Glucose,C6H11N3O9,64.58,11.0,911.101,Hormone
Adenosine triphosphate,C8H40N2O5,626.5,12.74,383.333,Organic Compound
Serotonin,C13H38N0O0,54.99,5.74,217.531,Amide
Dopamine,C2H16N2O3,337.09,4.9,374.482,Alcohol
Cholesterol,C15H26N4O10,520.34,10.55,540.923,Organic Compound
Caffeine,C18H36N2O9,181.94,3.89,701.504,Alcohol
Glucose,C2H37N1O1,172.87,6.33,61.036,Neurotransmitter
Cholesterol,C17H39N1O1,524.67,11.81,273.584,Hormone
Glucose,C15H9N3O1,786.01,N/A,564.389,Amide
Adrenaline,C10H8N5O3,435.34,1.47,564.842,Organic Compound
Caffeine,C8H12N2O9,485.57,3.01,218.63,Lipid
Ethanol,C11H28N5O4,827.83,1.64,592.648,Alcohol
Urea,C11H26N5O1,381.11,N/A,53.793,Organic Compound
Adenosine triphosphate,C15H33N4O10,190.1,11.17,743.21,Nucleotide
Dopamine,C11H8N3O1,144.15,9.46,628.24,Neurotransmitter
Dopamine,C5H34N0O9,554.98,6.91,334.926,Nucleotide
Urea,C10H30N3O6,362.99,N/A,817.308,Amide
Cholesterol,C16H17N4O9,241.47,4.55,133.423,Organic Compound
Caffeine,C11H22N3O6,612.33,11.47,76.989,Lipid
Adrenaline,C20H3N0O5,212.73,N/A,617.361,Amide
Aspirin,C18H16N3O10,268.7,5.14,758.815,Lipid
Glucose,C5H39N5O4,599.36,5.02,29.532,Alcohol
Caffeine,C14H26N3O8,559.03,1.27,923.924,Lipid
Urea,C13H34N2O10,962.99,9.92,676.159,Alcohol
Cholesterol,C2H14N3O9,974.2,6.17,244.707,Neurotransmitter
Serotonin,C19H1N0O10,489.89,9.41,949.182,Lipid
Caffeine,C17H5N2O3,234.16,5.38,98.445,Neurotransmitter
Adrenaline,C14H13N4O7,107.87,N/A,802.247,Carbohydrate
Glucose,C2H39N2O6,449.26,1.21,924.124,Nucleotide
Caffeine,C9H18N2O8,909.6,10.39,409.703,Alkaloid
Adrenaline,C9H20N4O2,135.28,12.57,587.083,Carbohydrate
Dopamine,C6H8N5O9,186.7,N/A,605.395,Hormone
Adrenaline,C10H10N3O6,349.54,N/A,593.516,Amide
Caffeine,C7H20N4O9,55.5,10.46,862.672,Alcohol
Adenosine triphosphate,C11H3N2O6,836.8,4.61,211.251,Nucleotide
Adrenaline,C11H21N3O2,564.38,7.84,92.067,Nucleotide
Caffeine,C18H7N5O0,381.17,11.23,129.262,Hormone
Caffeine,C8H11N2O6,585.64,N/A,349.949,Nucleotide
Glucose,C10H13N2O0,548.71,N/A,358.075,Alcohol
Adenosine triphosphate,C19H1N0O6,93.15,11.54,49.09,Organic Compound
Ethanol,C6H9N5O3,698.31,8.64,686.418,Organic Compound
Dopamine,C9H40N4O9,743.41,1.31,851.254,Organic Compound
Cholesterol,C17H17N2O3,352.39,1.58,290.517,Lipid
Cholesterol,C4H17N2O3,560.82,5.82,266.31,Organic Compound
Cholesterol,C18H19N3O9,612.98,2.43,619.631,Amide
Adrenaline,C8H21N1O5,821.93,N/A,373.31,Carbohydrate
Caffeine,C10H29N0O6,472.17,9.58,537.672,Organic Compound
Serotonin,C8H40N4O5,131.61,12.45,991.951,Carbohydrate
Adrenaline,C11H38N2O10,290.7,8.29,939.997,Nucleotide
Glucose,C14H9N5O5,158.56,2.07,504.418,Carbohydrate
Glucose,C20H27N3O9,428.87,N/A,907.193,Carbohydrate
Urea,C14H25N0O2,52.38,10.91,752.851,Alcohol
Adenosine triphosphate,C11H29N3O10,121.13,7.14,546.689,Carbohydrate
Dopamine,C10H29N0O4,748.09,N/A,63.891,Organic Compound
Adenosine triphosphate,C15H15N5O9,244.47,10.57,182.27,Lipid
Dopamine,C10H36N5O10,175.08,8.91,105.502,Nucleotide
Ethanol,C5H35N0O10,736.98,11.88,307.654,Alcohol
Aspirin,C12H21N3O1,448.67,N/A,512.884,Alkaloid
Dopamine,C1H10N5O5,52.49,10.23,325.495,Alkaloid
Aspirin,C4H37N4O4,783.2,9.15,341.269,Amide
Ethanol,C14H34N1O9,418.71,3.18,666.639,Nucleotide
Aspirin,C2H27N4O10,941.23,12.88,881.483,Alkaloid
Glucose,C10H38N2O9,697.42,8.75,865.555,Organic Compound
Cholesterol,C14H3N5O4,958.28,3.09,997.868,Amide
Dopamine,C20H28N4O9,319.67,5.25,36.81,Alkaloid
Aspirin,C12H11N1O10,868.65,13.55,734.873,Alkaloid
Adrenaline,C14H21N2O9,520.97,9.87,15.153,Neurotransmitter
Serotonin,C5H11N1O5,841.41,10.57,653.906,Neurotransmitter
Ethanol,C19H32N4O5,209.96,2.27,942.947,Nucleotide
Serotonin,C2H13N0O3,532.63,12.92,867.537,Organic Compound
Dopamine,C4H3N0O6,307.42,2.06,50.05,Organic Compound
Caffeine,C19H11N4O6,145.41,10.29,701.107,Amide
Ethanol,C18H22N4O10,120.69,7.73,786.399,Nucleotide
Serotonin,C6H3N5O2,623.4,2.63,915.747,Alkaloid
Caffeine,C12H29N1O7,826.95,4.18,876.264,Hormone
Urea,C2H26N3O6,878.87,N/A,993.262,Alcohol
Serotonin,C5H29N2O3,337.59,12.35,781.963,Carbohydrate
Urea,C2H17N2O2,882.27,8.3,632.535,Alcohol
Glucose,C8H1N5O6,126.78,7.76,876.024,Alkaloid
Aspirin,C6H38N1O7,840.08,11.87,71.923,Hormone
Aspirin,C20H1N3O1,529.5,6.58,737.571,Carbohydrate
