compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C19H14N5O5,639.91,13.43,264.012,Neurotransmitter
Adenosine triphosphate,C16H7N1O10,425.53,1.23,611.572,Neurotransmitter
Dopamine,C16H10N0O8,631.3,10.26,883.043,Hormone
Dopamine,C18H2N0O2,915.04,12.99,423.872,Neurotransmitter
Dopamine,C12H33N2O5,209.87,N/A,967.576,Alkaloid
Adenosine triphosphate,C4H34N5O1,695.35,11.9,132.142,Nucleotide
Urea,C11H24N3O2,349.72,10.63,377.947,Alkaloid
Dopamine,C2H28N2O10,641.93,6.12,954.329,Neurotransmitter
Adenosine triphosphate,C11H19N4O7,421.2,2.24,948.431,Hormone
Cholesterol,C12H6N3O6,57.36,8.08,834.343,Neurotransmitter
Glucose,C19H31N3O9,204.19,8.85,905.512,Amide
Caffeine,C1H33N0O8,408.41,1.51,17.512,Alkaloid
Adenosine triphosphate,C20H11N1O9,117.06,4.4,966.723,Neurotransmitter
Dopamine,C7H5N0O1,609.18,8.45,697.286,Amide
Adrenaline,C7H9N3O1,69.48,6.76,131.188,Alkaloid
Cholesterol,C11H11N1O0,930.2,9.55,29.352,Neurotransmitter
Serotonin,C15H29N4O5,304.99,N/A,439.631,Alkaloid
Caffeine,C16H2N4O1,465.44,13.65,809.385,Hormone
Aspirin,C8H31N5O5,798.1,7.36,555.667,Lipid
Caffeine,C14H25N2O8,499.51,11.01,961.365,Lipid
Cholesterol,C10H23N3O3,323.95,N/A,99.668,Carbohydrate
Dopamine,C1H4N3O8,795.85,2.61,851.053,Amide
Serotonin,C9H9N5O8,363.91,7.22,135.706,Neurotransmitter
Caffeine,C8H1N2O0,541.02,10.55,945.706,Lipid
Adrenaline,C18H19N0O8,480.97,9.16,633.557,Hormone
Ethanol,C18H28N3O0,943.2,5.58,875.143,Nucleotide
Glucose,C9H39N4O10,703.29,11.0,960.01,Amide
Aspirin,C7H18N4O9,279.14,N/A,994.479,Hormone
Urea,C12H32N1O4,428.7,N/A,27.745,Neurotransmitter
Adrenaline,C6H10N5O1,723.95,8.72,192.434,Alcohol
Adrenaline,C5H11N2O1,970.44,13.05,258.63,Neurotransmitter
Dopamine,C15H31N1O9,162.32,2.26,252.121,Carbohydrate
Serotonin,C12H16N0O7,817.52,2.57,703.716,Alcohol
Urea,C12H27N5O4,896.18,1.65,741.965,Nucleotide
Serotonin,C17H37N0O7,659.72,4.37,774.435,Alkaloid
Dopamine,C17H16N1O6,901.09,N/A,363.432,Nucleotide
Adrenaline,C17H1N2O9,713.18,N/A,488.35,Nucleotide
Adenosine triphosphate,C11H25N0O2,604.06,N/A,621.177,Hormone
Caffeine,C16H16N5O8,261.34,6.76,557.26,Lipid
Dopamine,C19H13N3O8,169.94,12.74,240.301,Neurotransmitter
Dopamine,C7H30N0O8,612.59,10.12,637.456,Organic Compound
Cholesterol,C5H12N4O4,987.79,N/A,58.293,Amide
Aspirin,C17H1N5O10,237.88,N/A,190.586,Lipid
Serotonin,C5H14N4O5,989.45,9.28,424.313,Alcohol
Caffeine,C19H1N3O8,351.6,7.16,574.619,Hormone
Ethanol,C15H36N1O2,920.19,10.71,36.6,Nucleotide
Aspirin,C19H35N0O2,738.06,3.77,524.761,Alcohol
Dopamine,C16H33N1O2,632.2,10.78,196.704,Amide
Adrenaline,C1H36N2O3,975.45,5.75,747.524,Lipid
Caffeine,C6H8N1O2,354.86,2.22,82.173,Lipid
Dopamine,C20H33N4O7,880.43,N/A,884.26,Hormone
Adrenaline,C1H4N3O1,950.22,9.74,448.646,Alkaloid
Aspirin,C20H14N1O7,998.95,8.36,565.731,Neurotransmitter
Urea,C14H36N0O0,870.06,N/A,576.165,Lipid
Glucose,C17H39N4O5,600.86,6.92,785.391,Neurotransmitter
Caffeine,C8H29N4O3,889.81,3.02,689.421,Carbohydrate
Cholesterol,C5H31N2O1,423.69,N/A,315.104,Neurotransmitter
Adrenaline,C16H37N0O2,109.01,13.22,865.353,Neurotransmitter
Glucose,C16H40N5O4,907.93,2.19,321.297,Alcohol
Adenosine triphosphate,C13H9N2O10,812.75,6.6,906.237,Organic Compound
Aspirin,C17H35N5O2,963.76,13.07,888.735,Alkaloid
Ethanol,C4H13N1O3,503.7,N/A,586.314,Alkaloid
Caffeine,C5H39N2O7,923.36,5.51,368.159,Nucleotide
Dopamine,C20H27N1O0,905.79,12.82,604.473,Lipid
Adenosine triphosphate,C13H24N4O1,184.26,N/A,3.996,Carbohydrate
Urea,C19H4N3O7,473.6,11.23,635.909,Organic Compound
Cholesterol,C20H9N2O7,152.17,4.17,709.645,Amide
Glucose,C7H31N1O1,976.01,7.09,393.886,Hormone
Serotonin,C18H1N1O4,487.36,9.09,693.943,Amide
Adenosine triphosphate,C15H2N1O0,120.56,9.69,682.833,Neurotransmitter
Adrenaline,C7H39N0O5,102.37,4.81,422.208,Alkaloid
Caffeine,C10H37N4O4,465.27,8.52,462.689,Carbohydrate
Adenosine triphosphate,C12H4N3O3,126.56,1.05,562.706,Neurotransmitter
Serotonin,C12H40N5O5,273.66,N/A,399.809,Neurotransmitter
Glucose,C18H28N5O8,194.31,11.59,90.561,Amide
Urea,C11H30N2O0,198.07,12.35,948.776,Nucleotide
Aspirin,C17H11N3O3,518.26,12.59,146.488,Organic Compound
Serotonin,C9H26N5O7,482.88,2.02,778.103,Alkaloid
Adrenaline,C2H27N1O7,864.89,8.95,355.598,Neurotransmitter
Dopamine,C8H2N3O6,242.02,2.93,19.79,Organic Compound
Urea,C2H34N5O0,568.39,13.58,356.787,Nucleotide
Glucose,C12H17N2O10,797.4,1.14,232.002,Alkaloid
Adrenaline,C20H16N2O10,869.28,11.05,268.171,Amide
Aspirin,C16H14N4O5,702.96,10.64,407.903,Nucleotide
Urea,C4H22N5O4,956.97,3.4,241.652,Alcohol
Glucose,C14H11N5O1,398.02,8.46,298.497,Carbohydrate
Serotonin,C12H32N5O2,75.7,6.98,380.709,Alcohol
Urea,C6H27N5O10,555.69,9.48,476.395,Alkaloid
Urea,C5H17N5O3,100.73,11.2,37.738,Organic Compound
Cholesterol,C18H26N5O1,466.06,8.53,686.576,Organic Compound
Aspirin,C8H6N5O8,635.01,N/A,9.881,Alcohol
Serotonin,C1H32N1O4,409.31,N/A,652.781,Neurotransmitter
Glucose,C13H9N0O9,677.87,13.57,29.373,Nucleotide
Cholesterol,C16H20N3O1,928.31,N/A,594.256,Neurotransmitter
Adenosine triphosphate,C10H12N1O7,792.65,12.83,7.504,Carbohydrate
Serotonin,C6H8N3O1,286.52,N/A,117.241,Hormone
Urea,C17H20N3O2,613.98,1.23,190.434,Carbohydrate
Aspirin,C9H7N5O5,601.3,12.13,78.148,Nucleotide
Adrenaline,C10H21N0O5,447.41,1.94,503.918,Lipid
Dopamine,C14H16N0O8,101.49,2.24,863.989,Alcohol
Serotonin,C6H25N2O2,495.36,6.55,981.479,Lipid
Cholesterol,C10H32N1O2,392.79,5.99,6.952,Alcohol
Adrenaline,C1H13N5O0,196.11,7.38,211.237,Neurotransmitter
Adrenaline,C12H21N1O6,103.23,12.92,776.803,Alcohol
Glucose,C19H32N5O6,642.49,N/A,711.204,Amide
Glucose,C12H20N1O10,703.42,N/A,208.7,Alkaloid
Cholesterol,C9H37N0O10,198.69,1.44,885.934,Neurotransmitter
Ethanol,C2H31N1O5,726.62,13.07,138.786,Amide
Caffeine,C12H20N5O4,607.03,4.67,278.8,Alcohol
Glucose,C1H12N3O10,590.55,5.79,514.714,Alcohol
Adenosine triphosphate,C20H19N4O3,609.31,1.58,452.802,Organic Compound
Ethanol,C17H28N0O9,823.29,8.58,267.997,Carbohydrate
Adenosine triphosphate,C8H38N3O5,398.39,2.65,782.369,Nucleotide
Serotonin,C4H5N3O6,970.26,N/A,922.306,Lipid
Cholesterol,C9H18N3O10,194.69,2.96,8.219,Amide
Glucose,C1H34N1O4,270.64,5.59,341.394,Neurotransmitter
Caffeine,C6H13N3O10,75.14,6.13,648.908,Nucleotide
Adenosine triphosphate,C12H2N4O10,118.34,10.62,751.938,Neurotransmitter
Dopamine,C16H7N5O5,724.63,4.69,127.568,Lipid
Ethanol,C10H15N5O6,202.15,7.03,772.614,Carbohydrate
Aspirin,C6H36N5O2,539.6,6.81,828.911,Alcohol
Serotonin,C3H15N4O8,815.26,13.13,861.247,Organic Compound
Dopamine,C19H21N1O1,980.17,N/A,30.333,Organic Compound
Urea,C20H9N0O3,911.07,6.88,526.195,Alkaloid
Adenosine triphosphate,C6H24N5O0,777.73,6.83,882.574,Carbohydrate
Serotonin,C1H31N0O4,457.55,12.08,205.927,Alcohol
Adrenaline,C12H16N4O2,242.37,13.08,43.822,Carbohydrate
Caffeine,C8H22N0O1,261.61,10.0,364.817,Nucleotide
Caffeine,C14H19N3O1,216.0,11.31,378.723,Lipid
Urea,C17H23N4O9,460.02,13.22,287.941,Hormone
Ethanol,C8H31N2O7,784.25,4.54,460.57,Carbohydrate
Ethanol,C7H24N3O4,70.1,6.34,993.362,Organic Compound
Glucose,C13H34N5O5,443.95,3.12,668.682,Carbohydrate
Dopamine,C18H6N1O6,721.31,1.17,594.486,Alcohol
Serotonin,C2H24N1O9,435.79,13.24,454.822,Amide
Serotonin,C8H17N0O0,751.99,2.56,537.121,Carbohydrate
Ethanol,C14H22N5O8,970.01,N/A,222.4,Alkaloid
Urea,C19H23N4O2,339.97,N/A,270.125,Lipid
Adenosine triphosphate,C15H1N5O4,69.48,1.81,182.664,Hormone
Aspirin,C15H13N2O7,481.52,N/A,608.831,Neurotransmitter
Serotonin,C1H35N1O4,943.9,N/A,971.982,Carbohydrate
Urea,C12H24N4O8,91.98,13.97,496.806,Organic Compound
Caffeine,C11H31N0O8,701.79,3.15,489.25,Amide
Aspirin,C16H2N4O9,180.38,1.78,183.722,Alkaloid
Adrenaline,C5H15N3O6,907.69,5.16,932.023,Alcohol
Adrenaline,C5H8N2O0,997.63,1.09,120.732,Alcohol
Adenosine triphosphate,C15H1N2O10,518.02,12.16,609.817,Lipid
Ethanol,C12H30N1O4,273.65,6.43,43.713,Alkaloid
Serotonin,C8H21N1O10,56.57,8.14,136.254,Lipid
Adrenaline,C10H23N0O10,104.88,N/A,491.221,Lipid
Urea,C20H21N2O5,885.42,N/A,610.217,Lipid
Adenosine triphosphate,C13H26N4O5,826.45,N/A,625.771,Organic Compound
Ethanol,C7H24N1O1,524.42,12.55,377.146,Carbohydrate
Adenosine triphosphate,C11H28N0O9,150.8,5.08,187.501,Alcohol
Cholesterol,C18H15N3O7,531.5,N/A,269.307,Neurotransmitter
Adenosine triphosphate,C2H20N1O3,404.35,9.84,971.251,Organic Compound
Urea,C11H28N1O6,752.35,N/A,841.423,Hormone
Adenosine triphosphate,C2H34N5O10,116.52,9.86,827.481,Neurotransmitter
Adrenaline,C3H16N1O8,582.34,N/A,883.478,Nucleotide
Ethanol,C2H22N1O5,512.92,1.61,200.691,Lipid
Dopamine,C4H1N3O8,918.63,N/A,331.42,Amide
Adenosine triphosphate,C20H26N4O8,547.43,1.98,773.554,Carbohydrate
Urea,C8H32N0O7,712.13,N/A,729.915,Alcohol
Serotonin,C9H40N1O10,461.88,6.05,951.821,Carbohydrate
Adrenaline,C12H21N5O2,118.39,12.58,736.882,Alkaloid
Aspirin,C8H14N1O8,970.05,8.46,596.78,Alkaloid
Cholesterol,C8H35N5O8,501.12,2.87,489.396,Hormone
Ethanol,C14H23N4O2,336.78,1.77,962.067,Alcohol
Caffeine,C11H20N3O5,993.27,9.73,709.761,Carbohydrate
Adrenaline,C6H32N0O0,478.2,3.1,150.99,Hormone
Dopamine,C20H9N2O10,577.39,9.53,826.676,Neurotransmitter
Cholesterol,C9H26N2O5,120.49,2.71,723.731,Amide
Caffeine,C3H22N1O5,846.89,N/A,522.706,Alkaloid
Dopamine,C18H40N0O4,799.48,2.97,472.289,Amide
Urea,C5H10N0O2,801.42,N/A,638.755,Alkaloid
Serotonin,C20H31N5O7,586.18,3.94,19.636,Lipid
Glucose,C1H34N4O5,677.21,3.53,544.477,Neurotransmitter
Ethanol,C12H26N4O10,453.6,N/A,18.349,Amide
Cholesterol,C12H24N3O1,75.08,N/A,602.88,Hormone
Serotonin,C14H32N3O4,690.64,9.14,670.602,Amide
Caffeine,C3H11N3O8,888.56,3.73,454.399,Hormone
Cholesterol,C20H14N5O6,525.15,7.1,133.305,Alcohol
Caffeine,C12H8N1O7,73.63,5.07,807.568,Carbohydrate
Caffeine,C14H23N5O8,415.09,11.85,854.668,Carbohydrate
Adenosine triphosphate,C12H27N3O1,891.01,10.73,16.037,Alkaloid
Adenosine triphosphate,C2H11N4O5,508.95,11.41,19.232,Amide
Ethanol,C10H33N2O1,297.52,N/A,218.672,Neurotransmitter
Glucose,C14H29N4O8,925.73,3.25,934.032,Alkaloid
Caffeine,C13H30N5O1,823.72,4.06,535.12,Neurotransmitter
Adrenaline,C19H37N1O6,832.57,3.59,316.615,Nucleotide
Urea,C9H36N1O8,401.11,3.41,679.646,Nucleotide
Cholesterol,C9H37N2O0,863.34,N/A,909.427,Organic Compound
Caffeine,C9H31N0O5,981.25,4.25,922.817,Alkaloid
Urea,C18H21N4O3,579.21,N/A,396.84,Alcohol
Urea,C7H34N2O5,489.25,N/A,109.033,Lipid
Serotonin,C3H34N1O8,159.97,1.1,816.307,Alcohol
Adenosine triphosphate,C12H27N3O6,457.77,11.24,767.918,Carbohydrate
Serotonin,C17H13N1O8,201.8,4.5,32.389,Alkaloid
Adrenaline,C1H12N3O8,282.51,8.02,666.387,Alcohol
Aspirin,C18H4N2O9,702.04,5.45,587.65,Alcohol
Adrenaline,C10H7N3O8,441.12,10.52,802.009,Lipid
Aspirin,C7H16N3O1,209.88,6.53,196.653,Alkaloid
Adrenaline,C15H1N1O2,857.99,7.89,706.264,Lipid
Urea,C12H9N4O7,232.51,2.64,759.65,Neurotransmitter
Ethanol,C9H17N5O1,82.74,9.78,73.411,Alkaloid
Serotonin,C18H10N1O3,235.52,9.43,638.806,Carbohydrate
Aspirin,C17H30N3O1,117.63,7.28,801.702,Organic Compound
Glucose,C1H2N3O2,980.81,4.67,840.846,Organic Compound
Serotonin,C20H18N0O2,389.02,N/A,87.121,Organic Compound
Ethanol,C1H17N3O1,327.72,1.12,339.533,Carbohydrate
Adenosine triphosphate,C15H20N0O1,770.84,N/A,73.491,Amide
Adrenaline,C1H16N0O5,756.47,2.49,171.587,Neurotransmitter
Glucose,C20H14N1O3,834.19,9.46,690.654,Lipid
Glucose,C9H39N4O5,97.64,13.45,290.901,Organic Compound
Serotonin,C18H38N0O6,352.4,7.36,18.285,Hormone
Caffeine,C20H16N3O2,659.28,N/A,265.265,Nucleotide
Serotonin,C16H15N1O3,886.29,2.91,825.291,Alcohol
Caffeine,C4H31N4O5,412.32,3.27,921.293,Nucleotide
Aspirin,C20H35N3O3,957.32,10.52,4.439,Lipid
Adrenaline,C16H16N4O3,331.46,2.89,204.871,Carbohydrate
Urea,C3H34N0O3,357.82,9.57,786.661,Organic Compound
Urea,C13H2N0O6,64.74,7.4,167.987,Alkaloid
Adenosine triphosphate,C6H38N0O6,928.18,12.98,204.727,Amide
Adrenaline,C10H12N4O10,761.4,7.38,445.506,Neurotransmitter
Adenosine triphosphate,C2H25N1O10,847.33,12.43,651.91,Neurotransmitter
Urea,C13H40N2O0,404.89,5.72,304.656,Organic Compound
Dopamine,C19H4N1O0,844.76,11.43,510.353,Alcohol
Aspirin,C11H32N2O3,627.06,N/A,69.418,Hormone
Dopamine,C12H1N1O0,543.83,N/A,211.643,Nucleotide
Ethanol,C12H34N3O0,930.26,N/A,788.719,Hormone
Caffeine,C4H24N2O3,149.99,6.14,96.412,Neurotransmitter
Aspirin,C14H22N4O6,691.56,8.95,451.067,Neurotransmitter
Glucose,C16H36N4O1,964.86,N/A,445.134,Amide
Aspirin,C8H40N3O6,896.95,12.32,584.053,Alcohol
Cholesterol,C5H7N3O1,247.13,1.52,781.86,Neurotransmitter
Caffeine,C8H30N1O0,315.87,11.1,465.159,Organic Compound
Adrenaline,C17H5N3O5,886.85,N/A,2.533,Alkaloid
Dopamine,C14H11N4O0,916.54,11.62,739.733,Carbohydrate
Dopamine,C8H21N4O1,525.13,13.33,717.189,Amide
Caffeine,C19H5N2O3,118.94,9.46,479.111,Nucleotide
Dopamine,C2H35N4O9,808.49,13.92,592.69,Lipid
Glucose,C8H13N1O9,341.24,13.85,792.403,Alkaloid
Caffeine,C8H1N4O6,702.34,10.16,777.193,Alkaloid
Dopamine,C1H26N5O1,391.1,N/A,769.724,Lipid
Adrenaline,C8H7N3O7,463.33,6.47,281.246,Organic Compound
Dopamine,C15H19N4O1,534.8,11.2,770.197,Nucleotide
Dopamine,C14H40N1O1,702.64,6.77,866.105,Carbohydrate
Urea,C13H27N5O0,823.0,5.87,730.206,Amide
Serotonin,C14H15N4O8,524.62,4.37,645.311,Nucleotide
Glucose,C18H32N2O4,951.67,5.63,656.19,Organic Compound
Urea,C17H13N5O7,317.73,N/A,976.419,Carbohydrate
Caffeine,C10H18N1O2,688.22,10.77,647.828,Carbohydrate
Caffeine,C14H7N2O2,764.66,9.81,415.831,Lipid
Caffeine,C9H21N5O9,365.63,6.67,644.197,Nucleotide
Glucose,C1H1N2O1,105.16,2.19,815.582,Hormone
Aspirin,C12H36N0O8,613.35,10.93,923.348,Neurotransmitter
Caffeine,C7H3N1O10,744.22,8.66,299.121,Organic Compound
Cholesterol,C19H39N3O7,101.92,6.1,49.508,Organic Compound
Urea,C15H35N1O4,377.64,10.54,666.578,Alcohol
Adenosine triphosphate,C17H19N0O1,728.53,N/A,649.97,Hormone
Cholesterol,C20H1N1O8,598.94,8.77,660.887,Organic Compound
Aspirin,C19H31N5O9,461.51,N/A,13.236,Alcohol
Glucose,C11H33N0O7,135.3,8.68,32.619,Alkaloid
Ethanol,C19H13N5O0,815.74,N/A,726.428,Alkaloid
Adrenaline,C20H22N5O3,576.32,9.08,310.478,Neurotransmitter
Dopamine,C9H9N3O0,522.76,13.66,233.288,Amide
Caffeine,C7H38N0O10,456.54,8.19,617.896,Organic Compound
Glucose,C13H14N5O7,150.99,1.13,606.644,Hormone
Dopamine,C6H5N2O6,670.94,8.44,534.523,Alkaloid
Dopamine,C20H1N4O6,375.02,9.57,890.648,Alkaloid
Aspirin,C4H17N2O3,268.21,13.52,366.776,Carbohydrate
Adenosine triphosphate,C17H6N3O4,68.38,7.61,874.524,Carbohydrate
Aspirin,C13H38N4O9,582.11,8.27,415.07,Alcohol
Serotonin,C5H38N2O7,984.68,13.99,214.006,Alcohol
Caffeine,C12H10N3O3,802.43,2.12,609.462,Nucleotide
Adenosine triphosphate,C12H16N5O1,479.62,N/A,469.735,Nucleotide
Adenosine triphosphate,C3H4N5O8,779.95,N/A,941.437,Lipid
Aspirin,C13H14N1O8,236.66,3.05,177.206,Organic Compound
Glucose,C9H33N5O5,176.61,N/A,339.082,Lipid
