compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C4H24N4O10,765.5,8.9,857.577,Amide
Aspirin,C6H35N0O5,85.54,7.0,790.012,Amide
Adenosine triphosphate,C9H3N5O4,951.13,13.01,486.175,Lipid
Cholesterol,C18H1N3O7,257.86,2.87,110.636,Hormone
Adenosine triphosphate,C11H4N0O0,119.09,10.48,174.27,Lipid
Aspirin,C13H31N1O0,54.01,8.16,86.454,Lipid
Aspirin,C4H31N3O9,295.57,5.74,64.742,Hormone
Aspirin,C3H28N4O2,138.83,N/A,80.151,Amide
Serotonin,C9H19N0O3,453.16,9.51,889.906,Hormone
Aspirin,C13H37N4O5,422.24,N/A,836.051,Lipid
Cholesterol,C13H19N0O10,236.17,4.41,72.455,Neurotransmitter
Glucose,C5H25N2O6,96.83,N/A,54.581,Alcohol
Dopamine,C8H36N3O9,83.33,6.34,270.997,Carbohydrate
Urea,C19H35N4O0,409.16,2.82,729.769,Neurotransmitter
Adenosine triphosphate,C9H10N3O5,255.14,N/A,510.456,Alkaloid
Adenosine triphosphate,C7H38N2O0,425.54,2.7,229.026,Nucleotide
Glucose,C20H3N4O7,898.95,8.92,969.622,Carbohydrate
Dopamine,C9H4N4O4,351.86,11.89,525.322,Alcohol
Caffeine,C10H40N4O8,633.67,5.78,570.559,Amide
Caffeine,C5H35N1O6,427.58,8.42,24.246,Alcohol
Serotonin,C8H3N5O2,942.89,1.7,968.102,Amide
Adrenaline,C13H18N1O1,858.03,10.33,415.037,Nucleotide
Caffeine,C8H36N4O5,183.46,9.8,378.386,Alkaloid
Ethanol,C16H28N4O10,228.61,8.83,330.905,Alcohol
Cholesterol,C1H26N1O9,354.96,2.5,751.181,Alkaloid
Urea,C8H1N0O10,97.42,1.69,693.499,Amide
Caffeine,C7H17N1O0,82.1,12.46,492.51,Nucleotide
Cholesterol,C7H3N0O7,798.37,9.78,563.924,Organic Compound
Ethanol,C3H35N4O1,184.46,3.06,549.863,Amide
Adenosine triphosphate,C6H9N4O9,613.18,10.81,265.719,Nucleotide
Urea,C12H38N4O0,368.06,2.8,917.419,Hormone
Cholesterol,C14H8N3O10,386.76,N/A,640.6,Carbohydrate
Aspirin,C8H34N5O9,557.95,3.99,666.023,Hormone
Serotonin,C5H22N5O9,215.45,13.58,488.653,Alkaloid
Cholesterol,C15H7N0O2,505.81,9.15,176.619,Carbohydrate
Glucose,C15H8N3O0,932.52,6.27,897.082,Organic Compound
Adrenaline,C12H25N3O2,453.79,3.55,574.575,Amide
Urea,C5H2N3O6,976.31,6.81,807.924,Nucleotide
Serotonin,C17H25N4O6,839.94,4.1,391.405,Amide
Adenosine triphosphate,C2H5N1O6,709.22,N/A,357.22,Nucleotide
Adrenaline,C17H28N2O6,863.85,N/A,714.269,Alcohol
Cholesterol,C18H11N5O6,446.55,4.83,893.463,Amide
Glucose,C6H31N5O10,170.82,4.32,440.081,Alcohol
Ethanol,C12H28N0O9,627.57,1.47,51.431,Amide
Glucose,C10H22N0O3,515.18,N/A,75.953,Neurotransmitter
Adrenaline,C20H18N4O6,586.2,4.39,409.157,Amide
Adenosine triphosphate,C3H34N5O6,526.35,9.85,974.062,Lipid
Ethanol,C15H40N5O0,149.89,13.86,786.607,Alkaloid
Adenosine triphosphate,C9H4N1O4,739.0,4.53,796.723,Nucleotide
Adenosine triphosphate,C14H30N1O3,498.84,13.16,21.763,Hormone
Caffeine,C3H26N0O1,660.47,12.44,586.488,Amide
Cholesterol,C1H8N0O4,918.23,N/A,975.182,Nucleotide
Serotonin,C5H10N1O2,498.57,7.8,420.525,Organic Compound
Adenosine triphosphate,C10H10N1O0,448.68,3.84,915.22,Nucleotide
Serotonin,C18H20N3O8,452.21,9.82,469.435,Neurotransmitter
Ethanol,C12H39N4O7,299.05,9.66,674.369,Hormone
Serotonin,C2H11N5O0,509.51,13.19,675.116,Alkaloid
Urea,C19H9N5O4,924.16,N/A,700.716,Organic Compound
Adenosine triphosphate,C18H17N3O9,540.14,8.82,480.914,Organic Compound
Adrenaline,C14H36N3O3,128.58,6.83,272.675,Nucleotide
Caffeine,C10H35N0O0,925.67,2.64,370.99,Organic Compound
Cholesterol,C2H2N1O8,499.5,11.18,463.501,Carbohydrate
Glucose,C11H19N0O7,257.47,N/A,324.171,Alcohol
Adrenaline,C3H28N3O8,77.4,9.87,801.08,Nucleotide
Adenosine triphosphate,C14H4N1O1,863.86,7.96,180.996,Organic Compound
Serotonin,C18H25N4O4,888.81,N/A,749.544,Lipid
Aspirin,C3H36N3O3,72.67,N/A,967.243,Carbohydrate
Serotonin,C15H4N4O2,278.47,2.58,41.4,Lipid
Urea,C1H25N0O8,354.2,8.73,585.622,Lipid
Caffeine,C11H15N0O3,568.32,10.97,752.018,Amide
Cholesterol,C1H37N3O10,179.52,1.32,941.764,Amide
Caffeine,C8H35N1O8,661.19,4.52,858.589,Carbohydrate
Adenosine triphosphate,C7H26N2O3,231.45,7.95,627.888,Hormone
Adrenaline,C19H1N0O5,134.29,N/A,518.874,Neurotransmitter
Adenosine triphosphate,C20H21N1O5,274.6,4.35,7.765,Amide
Adenosine triphosphate,C17H22N3O1,280.08,7.64,150.077,Carbohydrate
Dopamine,C11H35N5O9,878.16,13.95,717.514,Neurotransmitter
Serotonin,C12H25N3O1,509.93,9.16,44.439,Neurotransmitter
Adenosine triphosphate,C14H14N4O2,815.21,1.05,22.813,Alkaloid
Urea,C14H12N5O5,103.18,6.88,644.102,Alkaloid
Glucose,C16H25N4O5,775.93,N/A,181.848,Amide
Cholesterol,C11H34N1O8,661.77,N/A,510.928,Alkaloid
Adrenaline,C17H18N1O2,634.16,N/A,597.76,Nucleotide
Cholesterol,C11H31N1O3,135.19,6.59,958.7,Hormone
Dopamine,C20H25N4O1,578.5,8.69,829.477,Alcohol
Urea,C12H40N2O9,393.46,9.33,918.165,Alcohol
Glucose,C5H4N5O7,742.57,N/A,332.051,Lipid
Caffeine,C7H10N3O7,237.96,3.27,12.504,Organic Compound
Aspirin,C14H30N5O3,839.97,9.02,583.11,Alkaloid
Urea,C9H8N5O7,337.64,7.35,421.213,Amide
Urea,C8H27N1O3,658.41,5.28,245.407,Amide
Glucose,C17H36N4O6,305.46,8.9,70.5,Organic Compound
Ethanol,C3H26N2O6,424.57,8.69,118.617,Neurotransmitter
Caffeine,C2H34N3O4,937.8,N/A,728.923,Hormone
Aspirin,C12H27N3O7,775.34,N/A,748.267,Lipid
Adrenaline,C16H24N5O7,69.98,N/A,443.551,Amide
Cholesterol,C6H28N3O4,853.34,4.7,216.423,Amide
Caffeine,C7H23N3O7,258.1,6.23,341.016,Alkaloid
Serotonin,C12H20N4O10,198.15,6.25,770.664,Nucleotide
Aspirin,C16H1N0O4,613.62,12.31,364.802,Lipid
Cholesterol,C10H37N0O4,549.95,2.94,222.612,Nucleotide
Dopamine,C2H16N4O1,881.77,8.5,676.501,Carbohydrate
Glucose,C15H22N4O8,576.63,N/A,99.496,Carbohydrate
Aspirin,C14H6N5O9,963.25,8.33,704.36,Alcohol
Adenosine triphosphate,C9H36N5O9,603.3,5.02,807.493,Carbohydrate
Adrenaline,C18H31N5O0,352.62,N/A,607.761,Hormone
Serotonin,C10H9N2O3,378.04,N/A,667.027,Carbohydrate
Ethanol,C2H22N2O6,533.45,N/A,51.91,Carbohydrate
Aspirin,C3H39N4O8,479.21,13.2,347.001,Alkaloid
Aspirin,C5H26N1O4,754.24,10.69,85.921,Nucleotide
Caffeine,C6H14N0O8,894.43,N/A,134.196,Neurotransmitter
Glucose,C9H35N4O5,161.04,9.76,196.203,Carbohydrate
Urea,C19H38N0O7,687.64,N/A,821.885,Carbohydrate
Caffeine,C20H16N0O1,722.69,10.68,863.487,Carbohydrate
Caffeine,C3H23N4O8,648.16,10.95,817.543,Carbohydrate
Urea,C13H12N5O8,659.64,1.75,851.658,Neurotransmitter
Serotonin,C17H24N0O6,95.6,13.38,199.597,Hormone
Urea,C3H21N5O1,233.27,N/A,915.13,Amide
Caffeine,C20H27N3O5,541.81,3.93,166.208,Carbohydrate
Cholesterol,C10H9N2O2,519.04,10.64,367.381,Alkaloid
Dopamine,C10H23N2O7,283.52,6.93,384.175,Carbohydrate
Urea,C5H40N4O9,977.44,13.92,711.56,Hormone
Cholesterol,C16H12N4O4,301.68,8.37,232.187,Amide
Serotonin,C1H11N3O5,999.35,7.23,753.439,Carbohydrate
Urea,C8H6N3O7,610.63,1.67,326.48,Nucleotide
Urea,C16H3N1O1,301.07,N/A,558.189,Alcohol
Glucose,C13H37N1O0,263.79,10.35,932.428,Lipid
Adenosine triphosphate,C6H24N1O5,516.84,10.02,304.184,Neurotransmitter
Glucose,C20H36N3O6,387.54,7.67,523.136,Carbohydrate
Serotonin,C16H15N2O8,932.17,N/A,501.336,Carbohydrate
Urea,C7H13N0O10,890.39,N/A,587.792,Carbohydrate
Caffeine,C7H23N3O4,531.58,12.37,21.795,Nucleotide
Serotonin,C18H4N5O10,367.42,3.43,390.47,Hormone
Caffeine,C3H21N1O2,298.07,2.27,451.203,Neurotransmitter
Ethanol,C10H2N3O0,452.64,10.51,534.44,Neurotransmitter
Urea,C3H28N5O7,320.83,6.84,52.065,Alcohol
Serotonin,C17H24N0O6,445.03,12.45,391.547,Amide
Glucose,C6H3N2O6,830.82,5.52,650.92,Amide
Aspirin,C3H5N0O8,931.16,1.58,786.095,Alkaloid
Aspirin,C7H35N1O4,352.65,12.42,983.589,Neurotransmitter
Adrenaline,C15H14N5O6,528.36,1.88,20.213,Nucleotide
Ethanol,C11H31N1O0,222.66,7.73,424.811,Hormone
Serotonin,C9H30N1O6,61.92,8.15,646.766,Alkaloid
Adrenaline,C20H16N4O5,233.27,2.64,71.216,Nucleotide
Glucose,C18H29N4O4,725.67,11.2,967.483,Lipid
Dopamine,C12H29N3O5,919.79,N/A,801.744,Organic Compound
Ethanol,C15H23N2O10,886.95,1.46,65.077,Alcohol
Serotonin,C11H24N2O2,194.55,6.27,276.239,Amide
Dopamine,C9H30N0O4,692.13,1.74,207.956,Hormone
Caffeine,C5H18N1O2,997.7,6.72,578.578,Hormone
Caffeine,C10H22N5O8,189.45,6.33,237.783,Alkaloid
Adrenaline,C9H38N3O0,346.82,4.13,667.838,Carbohydrate
Dopamine,C8H11N5O9,923.23,1.73,800.023,Alcohol
Dopamine,C11H21N5O3,871.15,11.55,706.509,Carbohydrate
Urea,C6H29N2O4,978.16,5.46,51.553,Lipid
Ethanol,C16H20N4O6,505.98,11.44,228.749,Organic Compound
Adrenaline,C11H32N2O3,325.85,7.09,447.505,Lipid
Adenosine triphosphate,C11H31N4O4,558.91,N/A,968.115,Carbohydrate
Urea,C15H31N5O3,569.29,6.54,33.061,Alkaloid
Serotonin,C13H29N1O2,251.74,N/A,417.588,Neurotransmitter
Dopamine,C18H37N4O3,252.35,10.99,884.63,Nucleotide
Serotonin,C5H9N2O7,313.1,4.8,302.44,Lipid
Ethanol,C16H13N2O3,918.87,6.11,756.051,Neurotransmitter
Adrenaline,C18H26N4O0,952.15,4.88,343.516,Organic Compound
Aspirin,C7H12N4O2,597.53,11.37,338.965,Hormone
Caffeine,C2H21N2O8,884.64,11.39,412.188,Neurotransmitter
Dopamine,C10H25N3O3,162.22,6.62,237.013,Lipid
Glucose,C6H11N4O1,59.33,10.99,980.709,Hormone
Ethanol,C8H24N3O0,434.98,9.3,231.008,Alkaloid
Serotonin,C7H39N0O6,508.13,1.69,242.989,Alcohol
Adrenaline,C5H20N5O8,452.8,5.89,27.621,Amide
Adrenaline,C6H4N2O2,834.38,8.87,753.202,Carbohydrate
Glucose,C19H23N0O9,913.97,10.39,526.48,Nucleotide
Aspirin,C5H6N3O10,117.93,7.58,288.065,Alkaloid
Cholesterol,C4H18N0O8,153.21,3.92,198.744,Nucleotide
Ethanol,C16H7N3O10,101.36,5.48,264.02,Alkaloid
Adrenaline,C8H24N4O8,455.84,N/A,266.696,Alkaloid
Adrenaline,C8H14N4O6,234.23,13.23,45.613,Nucleotide
Adenosine triphosphate,C13H22N1O7,350.57,10.6,464.481,Alcohol
Adenosine triphosphate,C3H22N3O0,225.03,13.97,455.266,Alcohol
Urea,C3H38N5O9,192.85,9.81,336.428,Carbohydrate
Glucose,C7H37N3O0,953.09,8.21,77.309,Organic Compound
Cholesterol,C8H13N0O4,500.19,13.76,642.086,Nucleotide
Urea,C13H4N4O4,802.19,5.7,950.955,Lipid
Glucose,C5H39N0O9,957.08,13.26,664.212,Alcohol
Cholesterol,C19H3N1O8,550.22,11.93,591.895,Hormone
Adenosine triphosphate,C20H22N0O0,841.84,5.75,740.9,Nucleotide
Adenosine triphosphate,C4H24N3O5,660.05,N/A,353.592,Alcohol
Dopamine,C9H20N1O9,629.25,1.82,290.403,Alkaloid
Glucose,C1H10N0O7,369.63,4.16,812.175,Carbohydrate
Adrenaline,C17H37N3O2,404.17,9.02,417.683,Neurotransmitter
Adenosine triphosphate,C1H1N3O5,616.45,N/A,401.872,Amide
Adrenaline,C20H16N3O8,256.58,12.25,838.013,Carbohydrate
Cholesterol,C18H22N3O5,179.64,11.52,429.48,Alcohol
Cholesterol,C8H6N4O3,146.36,1.82,269.481,Alkaloid
Urea,C14H21N0O10,208.7,13.69,681.728,Alcohol
Glucose,C19H3N4O7,532.84,7.86,235.568,Alcohol
Cholesterol,C1H1N5O7,428.87,7.47,734.148,Hormone
Caffeine,C13H37N1O9,476.2,2.31,154.696,Alcohol
Aspirin,C3H23N0O7,167.04,3.43,509.943,Alcohol
Cholesterol,C18H9N3O0,832.58,5.9,401.318,Nucleotide
Dopamine,C17H40N3O0,398.52,N/A,988.412,Amide
Caffeine,C8H5N5O6,641.24,N/A,972.685,Carbohydrate
Aspirin,C14H28N0O4,185.77,N/A,303.582,Neurotransmitter
Glucose,C20H21N0O5,415.55,10.15,897.769,Nucleotide
Adenosine triphosphate,C18H33N4O8,841.86,9.91,876.082,Amide
Adrenaline,C14H20N5O5,227.54,7.41,696.731,Alkaloid
Cholesterol,C7H29N2O10,242.92,10.69,339.307,Hormone
Cholesterol,C19H25N4O7,847.21,9.05,143.032,Organic Compound
Caffeine,C8H27N0O10,595.04,N/A,589.328,Neurotransmitter
Adenosine triphosphate,C9H30N4O0,849.9,10.09,490.282,Amide
Cholesterol,C10H23N5O5,510.66,8.19,250.062,Hormone
Serotonin,C5H14N3O4,442.43,7.64,934.043,Hormone
Caffeine,C2H32N1O4,316.04,3.74,719.942,Carbohydrate
Ethanol,C7H30N4O7,562.14,5.07,320.89,Alkaloid
Cholesterol,C17H13N3O2,485.43,11.34,358.894,Lipid
Dopamine,C2H32N2O2,111.26,11.76,779.118,Nucleotide
Adenosine triphosphate,C20H25N4O0,505.39,5.37,128.439,Alcohol
Dopamine,C12H34N3O5,417.31,4.59,813.369,Neurotransmitter
Ethanol,C9H5N5O8,112.94,8.91,512.598,Carbohydrate
Caffeine,C15H32N1O6,379.76,10.15,428.661,Neurotransmitter
Serotonin,C10H26N0O2,84.35,6.49,648.726,Organic Compound
Aspirin,C13H25N1O5,516.29,1.39,320.763,Lipid
Ethanol,C3H35N5O1,837.15,N/A,315.748,Neurotransmitter
Serotonin,C2H38N2O4,632.71,7.45,655.873,Amide
Urea,C5H3N1O4,648.07,1.92,202.993,Lipid
Adenosine triphosphate,C9H6N4O10,63.05,1.49,563.753,Lipid
Urea,C3H39N0O4,420.08,4.63,609.732,Hormone
Urea,C16H12N1O7,558.62,2.22,724.806,Hormone
Cholesterol,C6H7N3O9,398.46,12.55,135.936,Alkaloid
Adrenaline,C4H38N0O6,605.84,1.72,844.997,Alcohol
Adenosine triphosphate,C4H4N1O3,501.45,4.15,518.466,Nucleotide
Serotonin,C15H26N1O2,216.32,5.23,218.167,Alkaloid
Dopamine,C17H12N5O5,799.71,13.13,152.166,Amide
Ethanol,C13H2N1O9,83.22,7.73,981.636,Carbohydrate
Glucose,C13H40N0O4,954.77,12.49,120.704,Lipid
Dopamine,C19H28N3O0,565.2,8.81,811.665,Amide
Serotonin,C20H15N2O10,914.8,10.66,399.753,Organic Compound
Aspirin,C15H15N4O2,114.91,13.67,482.11,Alcohol
Adrenaline,C2H6N1O4,181.64,N/A,851.922,Lipid
Aspirin,C2H4N0O4,62.96,3.5,954.25,Carbohydrate
Ethanol,C14H16N0O7,557.15,12.98,325.586,Nucleotide
Cholesterol,C13H29N0O7,988.92,7.14,470.358,Alcohol
Caffeine,C12H3N5O7,931.48,11.88,595.505,Alkaloid
Caffeine,C18H29N0O8,898.26,N/A,74.477,Nucleotide
Serotonin,C7H27N3O6,852.51,3.04,805.222,Hormone
Glucose,C13H32N3O7,482.45,N/A,200.272,Organic Compound
Adenosine triphosphate,C5H13N2O0,682.13,8.45,716.141,Organic Compound
Dopamine,C4H13N3O3,100.54,4.78,806.497,Neurotransmitter
Aspirin,C17H19N0O0,329.43,13.51,32.524,Amide
Urea,C6H20N4O10,360.62,6.05,520.035,Neurotransmitter
Adrenaline,C11H40N4O0,457.83,N/A,462.143,Alcohol
Glucose,C11H12N5O8,163.99,4.34,455.232,Alcohol
Caffeine,C7H6N5O3,713.21,13.27,742.962,Hormone
Adrenaline,C1H8N3O3,537.9,6.06,633.977,Amide
Glucose,C20H17N5O7,226.7,8.3,71.112,Hormone
Adenosine triphosphate,C2H17N4O5,302.01,N/A,179.728,Alcohol
Adenosine triphosphate,C8H22N2O7,638.63,2.96,280.893,Nucleotide
Glucose,C11H35N2O0,842.09,6.02,477.045,Alcohol
Glucose,C16H7N1O0,814.42,7.88,509.846,Organic Compound
Ethanol,C3H11N2O6,611.69,13.27,637.933,Alkaloid
Aspirin,C19H35N3O9,324.06,13.56,640.042,Hormone
Glucose,C19H5N0O5,134.97,13.77,1.807,Carbohydrate
Aspirin,C15H30N1O9,74.82,3.78,206.875,Nucleotide
Adenosine triphosphate,C1H34N0O3,790.94,N/A,403.722,Neurotransmitter
Glucose,C10H36N2O2,590.9,3.63,758.208,Neurotransmitter
Cholesterol,C3H15N5O8,823.68,7.2,25.588,Organic Compound
Dopamine,C12H34N4O6,891.12,13.64,627.983,Alkaloid
Cholesterol,C6H39N4O3,501.8,5.58,961.861,Lipid
Dopamine,C11H11N5O5,796.16,5.25,435.091,Organic Compound
Serotonin,C8H27N0O6,575.54,8.2,760.644,Nucleotide
Dopamine,C17H1N0O5,755.07,2.39,729.593,Neurotransmitter
Ethanol,C20H2N1O2,399.61,N/A,275.487,Alcohol
Dopamine,C20H20N3O1,733.31,6.74,179.575,Hormone
Glucose,C20H6N2O3,832.04,9.24,650.849,Neurotransmitter
Cholesterol,C13H15N1O0,679.53,4.12,625.685,Carbohydrate
Dopamine,C14H29N5O2,861.11,9.11,971.118,Neurotransmitter
Ethanol,C6H34N5O10,301.53,N/A,6.14,Organic Compound
Dopamine,C17H24N3O8,896.9,3.12,907.833,Hormone
Urea,C15H3N4O2,891.96,N/A,615.982,Lipid
Cholesterol,C13H33N4O7,428.39,3.83,219.671,Neurotransmitter
Adenosine triphosphate,C15H20N3O2,541.41,4.57,285.162,Alcohol
Serotonin,C17H18N1O7,349.64,N/A,76.933,Alkaloid
Urea,C8H29N4O8,161.02,11.43,114.62,Hormone
Caffeine,C13H19N5O6,596.52,5.39,545.517,Organic Compound
Cholesterol,C14H7N0O6,597.76,10.61,41.021,Lipid
Adenosine triphosphate,C2H40N5O8,956.1,2.78,139.842,Neurotransmitter
Cholesterol,C19H40N1O5,211.36,13.41,478.67,Hormone
Dopamine,C19H10N4O0,687.76,N/A,368.379,Amide
Dopamine,C3H25N2O0,261.66,12.68,771.274,Alkaloid
Aspirin,C17H40N1O5,176.22,8.42,880.493,Alcohol
Caffeine,C13H35N5O10,353.05,11.37,748.131,Nucleotide
Glucose,C8H15N2O4,510.68,13.7,235.431,Carbohydrate
Adrenaline,C8H17N1O7,242.49,4.71,524.994,Carbohydrate
Glucose,C9H6N3O8,750.12,4.02,979.375,Carbohydrate
Dopamine,C19H19N3O1,98.65,N/A,444.518,Alcohol
Adenosine triphosphate,C19H13N5O0,571.69,2.38,975.875,Neurotransmitter
Glucose,C20H39N3O6,938.7,N/A,255.051,Nucleotide
Ethanol,C19H37N1O9,475.21,4.92,421.502,Nucleotide
Dopamine,C13H29N1O8,434.54,N/A,996.843,Organic Compound
Dopamine,C18H26N2O4,550.37,2.79,845.273,Organic Compound
Serotonin,C12H36N3O2,900.29,N/A,410.948,Nucleotide
Aspirin,C12H5N3O7,631.0,5.74,875.413,Alcohol
Caffeine,C6H26N3O10,717.3,9.87,323.517,Alkaloid
Cholesterol,C15H17N3O2,959.7,12.91,569.83,Carbohydrate
Dopamine,C4H28N2O2,946.29,1.05,764.817,Alcohol
Adenosine triphosphate,C9H22N0O0,163.16,N/A,280.382,Lipid
Caffeine,C13H35N0O6,584.66,10.82,658.389,Hormone
Dopamine,C18H22N0O6,205.89,3.37,4.367,Amide
Aspirin,C19H21N3O6,677.31,10.41,376.386,Neurotransmitter
Caffeine,C10H14N2O4,451.86,3.78,179.29,Organic Compound
Ethanol,C3H32N0O1,842.54,8.0,481.435,Amide
Ethanol,C8H1N5O7,600.81,12.82,948.06,Amide
Dopamine,C6H15N0O8,746.1,9.78,362.436,Alcohol
Adenosine triphosphate,C6H34N0O6,349.81,N/A,353.021,Amide
Adrenaline,C3H12N1O4,341.19,N/A,894.863,Alcohol
Cholesterol,C20H11N1O9,154.61,12.61,248.463,Lipid
Cholesterol,C18H29N1O1,329.67,N/A,755.575,Alkaloid
Glucose,C16H35N4O7,933.74,10.02,755.621,Neurotransmitter
Serotonin,C16H21N0O7,306.16,6.03,372.909,Neurotransmitter
Serotonin,C9H9N3O2,827.15,N/A,330.351,Amide
Serotonin,C2H26N1O3,314.48,4.24,152.949,Alcohol
Serotonin,C14H39N3O1,129.89,13.53,796.646,Organic Compound
Glucose,C20H21N5O2,600.75,1.51,871.546,Organic Compound
Caffeine,C7H4N1O2,760.98,9.85,346.394,Alcohol
Glucose,C18H21N2O9,480.29,2.2,253.753,Alcohol
