compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C19H23N1O9,359.66,N/A,313.307,Alkaloid
Ethanol,C18H28N2O7,364.82,N/A,559.287,Hormone
Serotonin,C11H12N2O2,868.87,5.46,304.293,Carbohydrate
Glucose,C3H6N4O7,102.71,13.73,912.443,Lipid
Cholesterol,C12H13N0O5,355.96,N/A,462.09,Alkaloid
Glucose,C12H4N3O2,424.0,9.32,500.119,Neurotransmitter
Urea,C1H22N5O9,914.58,9.12,856.191,Neurotransmitter
Dopamine,C9H27N2O6,789.66,10.57,631.87,Alcohol
Urea,C5H19N3O6,272.91,3.7,729.867,Alkaloid
Aspirin,C17H19N0O4,289.13,12.23,343.289,Lipid
Urea,C13H20N1O10,806.86,2.33,90.835,Carbohydrate
Ethanol,C12H7N5O8,868.31,13.62,762.365,Amide
Glucose,C14H22N4O6,775.95,N/A,763.945,Hormone
Aspirin,C12H26N5O6,702.36,12.13,117.198,Amide
Dopamine,C4H38N5O0,619.9,N/A,653.53,Alcohol
Glucose,C16H30N4O1,579.12,N/A,852.584,Organic Compound
Dopamine,C1H4N0O4,789.84,3.93,80.293,Lipid
Ethanol,C9H35N4O10,459.63,7.83,140.839,Nucleotide
Adrenaline,C8H2N5O0,541.61,N/A,573.723,Neurotransmitter
Caffeine,C7H18N5O0,321.01,2.75,322.685,Neurotransmitter
Cholesterol,C5H23N5O6,180.21,7.48,386.479,Hormone
Adenosine triphosphate,C16H40N4O2,248.4,3.19,349.2,Organic Compound
Glucose,C2H28N1O0,753.01,13.63,423.645,Amide
Urea,C20H26N5O1,845.74,13.62,713.956,Hormone
Aspirin,C4H6N2O0,370.72,N/A,362.97,Organic Compound
Cholesterol,C9H8N5O0,471.53,N/A,546.147,Organic Compound
Ethanol,C20H1N3O1,614.77,13.11,200.319,Hormone
Aspirin,C9H13N3O2,586.23,1.6,699.055,Lipid
Ethanol,C3H1N0O2,316.39,8.09,123.462,Carbohydrate
Urea,C11H5N2O10,168.54,1.54,165.306,Neurotransmitter
Cholesterol,C1H27N3O0,573.92,2.36,151.467,Amide
Urea,C14H39N1O5,275.48,8.71,362.88,Organic Compound
Dopamine,C17H27N0O1,889.97,13.56,278.4,Organic Compound
Urea,C17H18N3O1,135.95,N/A,842.782,Amide
Adenosine triphosphate,C4H12N5O5,309.12,N/A,26.791,Hormone
Glucose,C6H31N0O0,537.17,9.76,515.663,Amide
Serotonin,C5H21N4O6,487.66,12.41,308.156,Alkaloid
Serotonin,C15H6N3O8,852.23,6.94,821.33,Amide
Caffeine,C11H32N5O2,141.65,11.57,935.194,Amide
Adrenaline,C12H13N3O4,397.86,13.64,209.76,Organic Compound
Cholesterol,C15H27N5O4,74.51,13.85,565.068,Organic Compound
Ethanol,C3H28N0O6,295.04,4.36,780.7,Nucleotide
Serotonin,C10H2N1O1,404.4,N/A,441.383,Hormone
Ethanol,C12H14N1O6,358.95,2.15,371.047,Alkaloid
Adenosine triphosphate,C8H36N0O0,375.03,2.64,844.185,Hormone
Cholesterol,C4H38N1O2,747.93,N/A,476.736,Carbohydrate
Urea,C8H18N0O6,582.76,N/A,83.73,Carbohydrate
Caffeine,C10H32N5O2,334.77,N/A,338.195,Alkaloid
Caffeine,C18H7N1O9,383.61,3.99,313.93,Alkaloid
Glucose,C3H32N0O3,454.37,N/A,146.292,Amide
Caffeine,C15H35N3O5,849.81,6.81,119.588,Organic Compound
Cholesterol,C13H18N2O10,580.23,11.34,43.587,Carbohydrate
Adenosine triphosphate,C13H14N5O5,676.73,5.59,432.662,Hormone
Ethanol,C3H18N0O9,963.98,6.51,528.378,Neurotransmitter
Aspirin,C13H31N0O4,294.05,12.53,920.179,Nucleotide
Glucose,C5H34N1O6,679.72,8.36,257.979,Lipid
Glucose,C9H24N1O0,278.68,12.4,143.91,Alkaloid
Adrenaline,C20H14N1O0,66.83,N/A,750.071,Carbohydrate
Dopamine,C3H17N5O5,389.99,12.35,479.577,Alkaloid
Adenosine triphosphate,C5H6N4O9,940.73,4.36,781.978,Alcohol
Caffeine,C11H5N5O3,526.51,7.31,301.821,Alcohol
Aspirin,C18H8N1O7,660.27,12.91,929.026,Lipid
Serotonin,C4H17N0O4,959.36,13.95,544.276,Alcohol
Ethanol,C15H30N4O3,856.5,7.35,87.291,Carbohydrate
Glucose,C18H28N0O8,726.35,8.75,865.378,Neurotransmitter
Adenosine triphosphate,C11H9N0O9,434.4,12.21,302.082,Hormone
Serotonin,C8H24N0O3,720.91,N/A,596.564,Organic Compound
Adenosine triphosphate,C11H2N4O6,828.8,9.27,170.445,Amide
Cholesterol,C5H30N1O7,673.26,8.91,431.106,Lipid
Ethanol,C18H14N0O3,402.53,9.78,772.768,Alkaloid
Aspirin,C19H31N4O8,707.71,1.76,368.657,Hormone
Glucose,C2H13N1O4,550.0,N/A,544.343,Amide
Cholesterol,C3H39N5O8,410.01,8.92,629.684,Carbohydrate
Dopamine,C7H1N0O4,400.94,N/A,86.563,Hormone
Urea,C14H12N4O4,232.15,1.99,188.782,Alkaloid
Caffeine,C3H16N1O2,88.96,N/A,815.259,Amide
Dopamine,C20H3N3O1,385.88,2.1,669.779,Hormone
Ethanol,C1H28N1O4,812.12,6.05,908.896,Neurotransmitter
Glucose,C11H36N3O1,809.19,8.7,973.939,Neurotransmitter
Serotonin,C8H21N1O1,541.04,1.13,482.688,Alcohol
Aspirin,C1H7N2O10,646.71,8.95,648.85,Alcohol
Aspirin,C6H25N2O8,124.16,6.61,684.368,Neurotransmitter
Adrenaline,C13H38N0O0,583.0,N/A,853.04,Carbohydrate
Adrenaline,C14H33N0O0,850.33,11.04,658.168,Hormone
Glucose,C5H32N2O5,258.16,6.98,231.356,Alcohol
Urea,C19H16N2O8,735.79,8.29,30.038,Hormone
Ethanol,C4H16N4O1,484.52,9.58,342.498,Carbohydrate
Ethanol,C4H37N1O0,993.44,1.14,664.531,Alcohol
Dopamine,C10H22N4O7,50.4,4.73,584.284,Nucleotide
Serotonin,C13H20N2O10,554.07,1.79,836.839,Alcohol
Aspirin,C19H36N2O4,254.49,12.93,238.556,Amide
Aspirin,C17H8N2O3,619.87,4.77,189.958,Lipid
Cholesterol,C5H5N0O1,546.11,4.94,544.892,Alcohol
Adenosine triphosphate,C17H18N2O0,306.6,2.3,461.453,Amide
Serotonin,C5H31N0O5,945.19,N/A,99.079,Organic Compound
Ethanol,C14H24N2O0,563.2,9.83,608.578,Carbohydrate
Cholesterol,C2H22N0O10,216.54,8.63,437.498,Carbohydrate
Caffeine,C15H8N2O6,96.86,12.02,867.9,Alcohol
Cholesterol,C16H2N1O8,947.44,10.37,367.028,Amide
Adenosine triphosphate,C14H11N1O7,723.35,N/A,257.308,Alkaloid
Serotonin,C9H9N3O6,80.29,2.6,770.79,Alcohol
Cholesterol,C19H26N4O3,709.67,N/A,308.494,Organic Compound
Cholesterol,C3H2N3O0,207.11,6.39,113.669,Amide
Cholesterol,C12H2N4O9,376.85,3.43,40.808,Hormone
Urea,C17H27N4O4,929.72,12.67,202.646,Neurotransmitter
Ethanol,C13H7N0O0,818.04,N/A,332.113,Alkaloid
Cholesterol,C16H23N0O6,978.55,2.85,568.933,Neurotransmitter
Caffeine,C17H37N1O4,219.01,13.41,465.788,Hormone
Aspirin,C20H31N0O9,883.06,10.87,956.448,Amide
Cholesterol,C3H16N2O4,438.12,12.86,185.864,Alkaloid
Cholesterol,C11H11N1O2,776.97,6.66,58.19,Alcohol
Aspirin,C13H40N3O5,634.43,3.53,577.154,Alkaloid
Dopamine,C19H33N0O9,320.13,11.24,658.102,Neurotransmitter
Serotonin,C2H31N1O8,421.86,8.42,100.131,Neurotransmitter
Cholesterol,C1H8N5O8,245.06,2.98,522.216,Carbohydrate
Adrenaline,C1H33N3O3,329.32,3.46,896.921,Amide
Glucose,C3H35N4O8,450.86,N/A,237.496,Neurotransmitter
Adenosine triphosphate,C16H29N5O9,615.28,9.17,703.422,Nucleotide
Glucose,C9H13N3O7,459.28,7.51,140.209,Hormone
Ethanol,C8H2N3O1,71.7,2.88,621.894,Nucleotide
Serotonin,C1H25N0O3,313.8,8.39,743.532,Lipid
Dopamine,C15H35N0O5,223.03,11.1,961.648,Alcohol
Adenosine triphosphate,C4H37N5O5,664.35,5.31,366.335,Organic Compound
Aspirin,C12H1N4O8,220.31,N/A,183.21,Amide
Aspirin,C13H26N1O3,691.16,N/A,596.327,Carbohydrate
Ethanol,C11H21N2O4,670.08,5.46,274.015,Alkaloid
Adenosine triphosphate,C13H18N0O10,138.77,11.41,216.713,Hormone
Dopamine,C2H12N1O0,516.13,2.62,885.911,Alcohol
Caffeine,C10H9N4O3,159.92,7.82,466.702,Nucleotide
Cholesterol,C4H21N0O7,505.32,9.58,334.834,Alkaloid
Cholesterol,C16H20N5O3,854.97,13.49,541.036,Alcohol
Adenosine triphosphate,C18H22N2O1,154.97,1.64,238.685,Carbohydrate
Adrenaline,C19H32N2O4,956.02,6.15,530.868,Amide
Serotonin,C17H34N4O8,551.6,8.59,91.993,Carbohydrate
Glucose,C14H29N1O10,155.81,10.0,700.461,Organic Compound
Adenosine triphosphate,C3H15N4O8,592.61,2.1,649.597,Nucleotide
Glucose,C1H25N2O1,138.26,11.96,941.809,Organic Compound
Cholesterol,C5H4N1O4,826.59,3.1,256.614,Organic Compound
Adenosine triphosphate,C6H39N5O10,778.46,8.34,329.689,Lipid
Urea,C16H7N1O8,926.71,13.94,73.01,Hormone
Aspirin,C10H37N5O2,630.82,12.78,487.449,Organic Compound
Aspirin,C16H25N4O5,563.09,2.0,802.198,Lipid
Urea,C7H30N4O1,276.41,13.02,492.959,Amide
Adenosine triphosphate,C12H35N4O7,999.19,3.98,498.656,Alkaloid
Dopamine,C1H26N5O7,314.35,8.57,961.474,Alcohol
Adrenaline,C12H9N0O9,646.1,9.4,911.141,Carbohydrate
Ethanol,C4H4N0O4,235.59,13.92,534.308,Amide
Urea,C19H26N1O2,818.85,10.86,544.026,Organic Compound
Cholesterol,C5H24N2O1,119.48,11.61,831.076,Hormone
Cholesterol,C7H33N5O1,142.58,9.2,841.801,Alkaloid
Dopamine,C18H28N2O3,977.68,9.77,664.09,Amide
Urea,C4H18N0O2,124.39,5.02,490.996,Carbohydrate
Aspirin,C16H26N3O8,674.72,13.57,161.363,Neurotransmitter
Aspirin,C8H22N2O10,965.69,11.29,743.149,Alkaloid
Adenosine triphosphate,C20H5N4O8,980.06,1.41,199.02,Alkaloid
Adrenaline,C18H19N1O1,842.71,13.46,913.586,Organic Compound
Aspirin,C12H25N1O1,302.57,2.23,629.648,Organic Compound
Caffeine,C3H38N1O7,98.42,3.26,840.268,Carbohydrate
Adrenaline,C18H13N5O3,86.72,3.96,219.41,Alcohol
Aspirin,C17H2N1O9,614.07,11.74,181.22,Alkaloid
Dopamine,C1H14N3O4,894.43,7.82,237.745,Hormone
Urea,C15H14N1O2,571.81,8.01,52.234,Alkaloid
Cholesterol,C9H39N4O1,387.97,N/A,453.987,Alcohol
Dopamine,C12H17N1O7,931.03,2.16,200.688,Neurotransmitter
Dopamine,C14H17N1O7,248.2,1.36,112.715,Organic Compound
Aspirin,C14H7N4O4,140.92,3.07,235.859,Hormone
Ethanol,C11H8N3O1,438.47,7.64,32.002,Nucleotide
Ethanol,C14H14N5O1,113.3,1.06,279.994,Lipid
Serotonin,C8H17N5O1,762.36,7.55,730.759,Alkaloid
Ethanol,C12H33N5O5,878.13,10.65,91.071,Neurotransmitter
Adenosine triphosphate,C20H2N0O2,802.28,13.37,204.389,Amide
Caffeine,C6H11N1O1,316.16,9.72,949.442,Nucleotide
Serotonin,C6H34N2O5,877.85,13.8,643.354,Hormone
Caffeine,C17H23N2O7,200.05,8.74,735.642,Carbohydrate
Glucose,C9H1N5O4,585.6,N/A,984.223,Lipid
Adenosine triphosphate,C18H30N5O8,294.7,N/A,463.093,Organic Compound
Caffeine,C6H34N4O1,389.44,12.73,309.723,Nucleotide
Glucose,C9H3N3O1,329.41,N/A,975.958,Alcohol
Glucose,C3H2N0O1,338.13,N/A,509.259,Organic Compound
Caffeine,C5H40N3O9,68.62,N/A,804.826,Alkaloid
Serotonin,C7H36N0O7,272.52,11.03,489.475,Organic Compound
Urea,C16H17N0O7,351.57,N/A,273.03,Lipid
Caffeine,C10H16N2O3,800.15,4.02,191.954,Alcohol
Glucose,C14H1N2O6,503.58,12.35,137.772,Hormone
Adenosine triphosphate,C13H16N5O5,370.41,6.9,907.981,Hormone
Cholesterol,C14H33N0O0,749.82,5.12,661.785,Organic Compound
Ethanol,C14H23N0O7,278.0,4.52,606.89,Carbohydrate
Caffeine,C5H35N3O2,684.71,10.64,661.734,Lipid
Adrenaline,C15H5N5O5,137.24,7.34,471.518,Alcohol
Aspirin,C5H36N1O4,703.03,5.56,938.296,Nucleotide
Aspirin,C1H25N5O4,431.1,4.77,830.411,Neurotransmitter
Adenosine triphosphate,C4H6N5O4,359.63,7.77,147.84,Amide
Dopamine,C2H16N1O10,955.55,N/A,465.385,Alcohol
Dopamine,C11H28N3O10,397.35,2.48,203.479,Alcohol
Urea,C20H31N3O2,768.34,2.98,621.668,Neurotransmitter
Aspirin,C10H28N2O8,816.88,4.8,47.389,Neurotransmitter
Serotonin,C9H1N4O7,243.32,13.39,119.065,Alcohol
Glucose,C13H26N0O8,699.28,2.17,56.165,Alcohol
Urea,C14H24N3O5,285.73,3.09,836.064,Lipid
Serotonin,C1H31N4O5,249.44,8.22,564.501,Alcohol
Glucose,C5H37N1O0,183.08,5.41,154.565,Hormone
Urea,C8H13N0O3,502.19,10.99,672.542,Nucleotide
Dopamine,C5H4N5O2,893.17,3.25,774.396,Amide
Caffeine,C15H30N3O3,340.23,11.79,362.452,Lipid
Adenosine triphosphate,C1H21N2O6,485.71,10.25,172.157,Alkaloid
Ethanol,C10H27N4O9,245.94,12.66,395.999,Organic Compound
Ethanol,C2H18N0O0,214.83,4.6,290.355,Organic Compound
Cholesterol,C6H19N0O1,825.23,N/A,711.644,Lipid
Caffeine,C9H29N3O5,98.7,4.02,671.797,Lipid
Cholesterol,C7H19N3O0,337.15,6.07,140.986,Organic Compound
Serotonin,C3H18N3O4,70.86,5.82,232.777,Hormone
Ethanol,C6H1N5O2,778.56,5.56,467.334,Carbohydrate
Urea,C3H15N4O7,435.7,2.78,513.139,Carbohydrate
Urea,C4H24N0O5,934.64,13.67,868.799,Amide
Caffeine,C2H12N1O4,548.74,11.13,91.011,Alkaloid
Glucose,C15H20N1O0,200.82,12.3,489.835,Lipid
Dopamine,C10H35N2O7,156.54,1.93,287.766,Alcohol
Glucose,C16H29N0O5,643.64,4.69,591.661,Lipid
Adenosine triphosphate,C5H22N3O7,783.77,1.59,245.166,Alcohol
Ethanol,C11H4N5O10,341.57,7.05,215.156,Carbohydrate
Ethanol,C2H21N0O4,213.34,3.03,935.922,Amide
Ethanol,C7H17N5O1,445.98,10.27,476.696,Organic Compound
Cholesterol,C9H30N2O7,850.11,9.85,246.053,Alcohol
Urea,C5H36N2O8,472.66,N/A,285.55,Carbohydrate
Caffeine,C9H15N1O7,763.38,2.19,1.538,Organic Compound
Cholesterol,C20H15N5O3,388.8,12.63,403.026,Hormone
Ethanol,C7H2N3O7,850.96,1.98,27.468,Organic Compound
Ethanol,C15H2N0O5,774.16,N/A,409.944,Amide
Dopamine,C18H15N2O8,380.82,N/A,554.906,Carbohydrate
Ethanol,C14H27N5O8,842.67,3.46,212.236,Alkaloid
Ethanol,C11H21N2O8,491.92,4.41,468.282,Alkaloid
Ethanol,C2H19N0O5,710.73,5.67,762.751,Organic Compound
Serotonin,C9H39N1O6,565.55,N/A,200.963,Carbohydrate
Dopamine,C14H36N3O2,553.65,1.22,857.015,Hormone
Caffeine,C10H25N2O9,340.56,N/A,17.105,Amide
Serotonin,C7H12N0O9,485.57,9.41,791.043,Organic Compound
Dopamine,C6H12N5O10,151.21,6.65,937.538,Amide
Adenosine triphosphate,C9H5N5O8,326.98,11.48,828.131,Amide
Ethanol,C5H10N4O0,798.94,7.23,561.397,Lipid
Serotonin,C16H21N5O10,763.91,6.62,807.863,Nucleotide
Dopamine,C13H18N0O0,82.89,1.69,334.828,Nucleotide
Ethanol,C4H12N2O8,138.83,2.61,180.11,Alkaloid
Adrenaline,C10H4N5O9,310.66,13.88,205.985,Hormone
Adrenaline,C13H4N0O4,952.34,5.95,398.852,Nucleotide
Glucose,C2H25N4O7,204.79,N/A,721.624,Organic Compound
Ethanol,C1H20N0O3,925.24,N/A,173.352,Organic Compound
Dopamine,C2H29N0O3,145.66,5.15,545.128,Alcohol
Cholesterol,C4H28N3O7,626.56,12.56,338.076,Organic Compound
Cholesterol,C8H20N2O10,73.3,1.12,597.945,Hormone
Urea,C14H25N0O0,228.85,10.65,23.135,Organic Compound
Serotonin,C14H20N1O4,434.2,6.39,222.003,Carbohydrate
Ethanol,C20H4N3O6,970.65,11.64,585.554,Alcohol
Caffeine,C7H14N1O1,968.52,12.71,417.135,Lipid
Caffeine,C13H18N1O4,107.97,1.63,88.374,Amide
Adenosine triphosphate,C2H6N0O5,620.91,N/A,406.989,Lipid
Aspirin,C15H25N5O9,538.57,13.53,754.461,Neurotransmitter
Glucose,C9H8N0O6,206.03,2.79,96.376,Nucleotide
Caffeine,C7H7N0O3,485.27,N/A,963.817,Hormone
Adenosine triphosphate,C8H24N5O10,562.26,3.94,169.075,Nucleotide
Aspirin,C13H30N2O8,384.21,1.48,559.961,Carbohydrate
Glucose,C16H8N3O10,477.07,12.24,555.826,Alkaloid
Adenosine triphosphate,C15H31N4O9,888.49,7.77,463.965,Nucleotide
Glucose,C4H27N1O6,107.73,4.66,477.302,Organic Compound
Urea,C2H2N2O6,198.12,9.52,873.625,Neurotransmitter
Adenosine triphosphate,C3H35N2O1,794.67,11.22,947.26,Lipid
Adenosine triphosphate,C20H31N2O6,698.13,12.97,699.096,Nucleotide
Caffeine,C9H17N0O10,575.64,1.04,930.326,Amide
Glucose,C7H20N2O4,263.79,3.54,962.777,Carbohydrate
Aspirin,C1H24N1O0,760.9,7.51,910.392,Organic Compound
Serotonin,C7H40N5O5,282.64,N/A,341.096,Alkaloid
Serotonin,C13H3N5O5,122.17,8.54,791.971,Lipid
Serotonin,C8H18N0O4,860.38,4.6,711.603,Organic Compound
Adrenaline,C6H6N3O8,992.63,8.55,155.898,Nucleotide
Caffeine,C18H14N2O4,114.14,10.71,577.672,Amide
Aspirin,C1H28N4O6,389.41,8.94,399.74,Alcohol
Glucose,C11H12N1O10,868.82,5.32,149.949,Amide
Ethanol,C6H14N2O10,589.6,3.5,98.115,Nucleotide
Glucose,C17H21N4O3,566.0,9.39,793.994,Carbohydrate
Aspirin,C2H32N3O0,301.58,6.79,326.597,Alcohol
Glucose,C17H22N3O7,841.54,4.39,71.255,Carbohydrate
Adrenaline,C9H8N3O3,132.99,N/A,708.589,Alkaloid
Serotonin,C14H11N5O4,813.63,11.5,272.125,Amide
Ethanol,C2H14N3O4,901.96,8.69,771.791,Organic Compound
Ethanol,C1H35N0O3,366.7,10.24,186.052,Carbohydrate
Glucose,C12H9N2O8,222.84,1.45,993.593,Alkaloid
Serotonin,C1H8N5O4,112.42,1.82,65.122,Amide
Adrenaline,C16H22N4O5,389.37,11.7,124.405,Lipid
Serotonin,C18H19N1O2,89.73,7.2,570.537,Alcohol
Adenosine triphosphate,C13H30N0O1,507.93,12.36,297.088,Nucleotide
Caffeine,C11H39N0O3,782.08,N/A,541.687,Alkaloid
Ethanol,C8H35N1O0,829.0,8.7,738.866,Carbohydrate
Urea,C15H15N4O4,296.56,N/A,502.8,Hormone
Adrenaline,C11H18N5O6,248.43,3.79,248.847,Carbohydrate
Adrenaline,C2H1N3O10,902.61,4.72,730.58,Neurotransmitter
Serotonin,C13H20N5O8,435.34,5.02,345.612,Hormone
Urea,C15H27N1O6,204.43,1.78,712.268,Lipid
Caffeine,C17H9N4O0,276.51,10.6,15.585,Alcohol
Urea,C20H39N4O1,317.42,N/A,425.248,Neurotransmitter
Ethanol,C18H13N5O9,143.95,N/A,975.879,Organic Compound
Urea,C14H33N3O5,361.42,6.36,143.853,Carbohydrate
Ethanol,C14H7N2O10,933.36,N/A,471.307,Alkaloid
Dopamine,C2H24N2O10,524.92,2.82,823.458,Hormone
Cholesterol,C15H39N0O7,495.12,N/A,975.337,Organic Compound
Adrenaline,C3H34N0O6,359.7,4.19,213.48,Alkaloid
Serotonin,C17H16N4O0,650.43,2.92,588.362,Neurotransmitter
Aspirin,C19H40N1O3,181.97,10.05,224.767,Alcohol
Glucose,C10H7N5O0,635.9,9.63,660.435,Carbohydrate
Aspirin,C20H40N3O1,801.07,4.89,680.806,Amide
Ethanol,C18H14N1O3,844.34,6.2,128.262,Carbohydrate
Urea,C12H11N1O8,259.92,1.72,364.493,Lipid
Aspirin,C17H14N0O4,417.97,N/A,255.869,Carbohydrate
Caffeine,C2H9N0O4,145.63,10.56,970.084,Amide
Glucose,C14H25N3O7,466.94,6.99,312.116,Alcohol
Cholesterol,C1H29N4O5,930.0,13.56,401.446,Carbohydrate
Ethanol,C17H34N5O4,431.95,3.71,753.95,Carbohydrate
Cholesterol,C5H33N0O8,619.91,8.73,368.104,Carbohydrate
Cholesterol,C12H6N1O3,546.53,10.25,342.449,Organic Compound
Glucose,C7H21N4O2,136.05,5.74,732.596,Lipid
Adenosine triphosphate,C15H18N5O2,59.36,13.1,253.275,Amide
Caffeine,C16H12N3O10,390.02,9.98,320.14,Amide
Adenosine triphosphate,C4H14N1O7,756.43,3.52,350.357,Nucleotide
Glucose,C15H30N3O0,558.89,7.41,554.908,Carbohydrate
Urea,C18H26N0O7,118.1,5.67,916.682,Neurotransmitter
Serotonin,C2H25N0O7,404.45,11.22,224.076,Alcohol
Ethanol,C20H1N5O10,731.08,12.11,660.277,Alkaloid
Serotonin,C14H26N2O6,107.91,13.75,76.661,Carbohydrate
Cholesterol,C13H22N0O0,845.62,10.82,682.451,Neurotransmitter
Dopamine,C1H14N1O9,201.45,9.66,838.838,Lipid
Adrenaline,C18H10N2O3,50.48,11.75,780.645,Hormone
Adenosine triphosphate,C6H34N3O8,537.5,4.92,995.101,Amide
Dopamine,C9H27N1O3,299.42,5.38,971.179,Organic Compound
Adrenaline,C18H34N4O8,375.63,N/A,694.062,Carbohydrate
Ethanol,C17H36N5O9,338.14,3.8,313.411,Hormone
Urea,C7H14N0O9,549.7,N/A,381.168,Alcohol
Dopamine,C8H4N5O4,952.98,13.44,638.731,Nucleotide
Caffeine,C11H16N1O5,848.01,N/A,909.446,Nucleotide
Ethanol,C15H12N0O9,783.19,5.67,160.153,Amide
Cholesterol,C17H29N5O6,849.35,2.7,680.035,Nucleotide
Cholesterol,C6H14N1O8,655.1,7.28,192.818,Amide
Cholesterol,C19H2N5O5,956.97,12.09,981.837,Carbohydrate
Aspirin,C17H28N1O0,771.03,2.73,76.681,Alcohol
Urea,C10H37N2O3,310.64,10.0,554.856,Hormone
Glucose,C20H30N2O0,860.24,6.14,549.867,Lipid
Aspirin,C8H30N2O8,443.16,5.25,264.299,Organic Compound
Serotonin,C3H17N2O3,90.48,12.54,386.162,Alcohol
Dopamine,C16H1N0O5,745.16,10.65,317.839,Alcohol
Serotonin,C12H22N2O4,417.7,N/A,638.753,Lipid
Glucose,C17H19N0O0,366.79,N/A,116.552,Neurotransmitter
Dopamine,C2H8N2O3,246.98,N/A,797.602,Alcohol
Urea,C8H26N1O0,76.6,N/A,324.444,Lipid
Urea,C18H10N4O3,316.67,N/A,856.659,Alcohol
Serotonin,C17H33N3O1,657.55,3.07,871.668,Alkaloid
Ethanol,C7H15N1O0,226.74,2.18,873.974,Alkaloid
Caffeine,C1H23N2O7,647.88,6.74,839.013,Organic Compound
Dopamine,C5H5N1O7,306.08,5.49,544.509,Neurotransmitter
Adrenaline,C2H6N4O2,71.56,12.85,180.771,Neurotransmitter
Dopamine,C3H28N1O9,955.68,3.66,911.737,Neurotransmitter
Cholesterol,C8H28N3O5,453.66,2.58,698.578,Neurotransmitter
Serotonin,C9H32N1O9,987.45,11.15,291.763,Organic Compound
Ethanol,C20H36N1O7,88.07,6.91,542.276,Hormone
Caffeine,C11H3N2O2,662.4,4.54,814.873,Alcohol
