compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C12H13N2O3,546.93,7.85,502.876,Lipid
Urea,C5H9N5O7,275.23,9.98,97.194,Alkaloid
Dopamine,C10H23N5O5,699.55,N/A,117.508,Amide
Dopamine,C7H32N2O10,405.79,13.32,613.848,Alcohol
Adrenaline,C10H39N3O3,705.65,12.37,740.727,Lipid
Serotonin,C17H40N5O9,665.92,N/A,755.128,Neurotransmitter
Caffeine,C11H40N1O5,897.18,3.76,885.092,Hormone
Adenosine triphosphate,C11H15N0O5,179.39,11.48,988.458,Nucleotide
Dopamine,C9H9N0O0,279.49,8.91,809.862,Alcohol
Cholesterol,C4H25N1O5,979.78,3.2,56.26,Alkaloid
Adrenaline,C8H5N0O5,792.98,N/A,319.502,Lipid
Glucose,C19H30N1O2,366.58,7.49,219.46,Hormone
Adenosine triphosphate,C3H30N3O0,97.11,12.7,702.987,Carbohydrate
Cholesterol,C20H30N4O9,973.42,3.63,162.219,Amide
Urea,C11H6N3O4,831.07,2.01,971.244,Hormone
Glucose,C18H11N2O6,957.54,4.47,701.166,Lipid
Dopamine,C15H13N4O3,447.38,5.42,338.589,Carbohydrate
Adenosine triphosphate,C8H27N2O10,895.13,N/A,631.751,Organic Compound
Cholesterol,C1H26N0O1,534.78,1.01,638.177,Carbohydrate
Aspirin,C9H22N0O1,618.76,13.19,742.434,Alcohol
Aspirin,C15H39N0O3,371.09,1.44,689.219,Hormone
Glucose,C3H39N1O0,62.0,13.25,381.645,Nucleotide
Aspirin,C1H25N3O8,495.27,9.11,988.878,Hormone
Caffeine,C14H5N0O4,252.53,2.82,449.835,Neurotransmitter
Ethanol,C3H16N2O4,766.2,3.07,765.014,Amide
Urea,C14H35N4O9,792.29,N/A,987.573,Nucleotide
Urea,C17H24N1O4,479.2,13.06,548.215,Amide
Urea,C9H17N1O5,994.22,N/A,696.746,Alkaloid
Aspirin,C14H30N5O8,621.1,10.65,223.254,Lipid
Adenosine triphosphate,C8H20N0O0,120.38,13.62,251.235,Nucleotide
Dopamine,C10H36N3O6,344.91,N/A,449.598,Amide
Cholesterol,C11H2N5O0,474.26,8.95,191.059,Amide
Glucose,C12H32N3O9,519.99,4.92,129.147,Carbohydrate
Caffeine,C19H22N5O10,910.44,11.33,450.607,Nucleotide
Cholesterol,C6H2N5O9,846.72,10.96,807.386,Organic Compound
Aspirin,C17H1N2O4,249.48,4.88,991.388,Lipid
Adenosine triphosphate,C20H7N2O4,438.77,5.02,79.332,Carbohydrate
Caffeine,C2H25N4O5,994.82,9.36,258.29,Lipid
Adenosine triphosphate,C15H31N5O9,740.96,7.43,539.246,Neurotransmitter
Glucose,C6H40N0O9,145.11,1.6,112.878,Neurotransmitter
Cholesterol,C10H15N4O0,996.05,11.8,660.754,Nucleotide
Glucose,C4H15N2O8,321.09,13.59,367.816,Lipid
Urea,C14H31N1O9,878.98,2.25,480.138,Neurotransmitter
Aspirin,C13H21N5O4,322.51,14.0,910.895,Lipid
Adenosine triphosphate,C3H34N0O7,586.65,N/A,56.309,Carbohydrate
Cholesterol,C9H13N5O7,508.85,12.84,895.502,Hormone
Dopamine,C16H16N2O7,578.14,13.26,145.327,Alcohol
Aspirin,C20H10N5O10,377.64,10.02,688.362,Neurotransmitter
Serotonin,C3H22N4O4,593.72,13.93,525.396,Alkaloid
Aspirin,C20H36N5O0,379.96,10.32,698.729,Hormone
Adenosine triphosphate,C2H30N1O0,707.31,11.49,814.465,Organic Compound
Aspirin,C16H40N2O2,723.06,5.86,141.562,Amide
Cholesterol,C5H8N4O2,786.25,7.36,30.523,Alcohol
Dopamine,C20H27N0O6,831.17,2.75,84.288,Neurotransmitter
Cholesterol,C8H24N3O10,104.52,11.05,316.092,Hormone
Caffeine,C6H5N4O6,516.52,12.52,732.781,Lipid
Aspirin,C5H17N2O6,533.06,6.62,425.571,Alkaloid
Caffeine,C20H14N0O0,509.58,6.76,185.286,Lipid
Cholesterol,C8H36N2O5,361.87,N/A,239.832,Organic Compound
Serotonin,C4H28N0O8,747.44,N/A,305.037,Lipid
Adenosine triphosphate,C15H13N0O0,113.89,3.6,54.399,Hormone
Adrenaline,C12H30N2O10,62.35,5.63,367.03,Organic Compound
Caffeine,C9H2N2O4,100.31,4.48,422.479,Amide
Cholesterol,C17H40N2O1,971.74,1.27,788.57,Carbohydrate
Adrenaline,C3H5N1O5,475.03,11.78,456.489,Carbohydrate
Ethanol,C13H26N2O0,81.94,3.06,356.004,Alkaloid
Glucose,C18H19N0O4,869.27,8.22,164.119,Amide
Urea,C2H8N1O5,215.97,5.92,32.708,Carbohydrate
Glucose,C20H13N0O0,447.24,4.98,213.745,Organic Compound
Aspirin,C6H39N1O9,989.05,13.7,227.805,Alkaloid
Adenosine triphosphate,C12H2N0O3,811.93,1.99,201.705,Hormone
Cholesterol,C11H1N3O0,879.57,11.9,441.705,Nucleotide
Caffeine,C20H8N1O0,801.65,7.55,661.299,Neurotransmitter
Glucose,C3H39N2O3,326.46,2.71,740.185,Hormone
Dopamine,C12H22N5O0,881.74,10.71,629.35,Amide
Cholesterol,C9H9N1O6,163.99,7.64,494.783,Alkaloid
Cholesterol,C19H24N1O1,721.56,12.64,735.247,Amide
Dopamine,C20H4N2O5,880.88,2.35,72.445,Neurotransmitter
Ethanol,C7H22N3O6,211.05,N/A,5.182,Hormone
Caffeine,C16H15N5O10,66.31,1.58,734.784,Neurotransmitter
Glucose,C7H33N1O2,928.73,2.93,391.335,Amide
Cholesterol,C12H13N3O8,112.49,13.99,806.022,Nucleotide
Urea,C14H14N1O0,988.42,4.84,140.711,Hormone
Serotonin,C2H11N1O1,297.75,9.43,323.634,Amide
Adrenaline,C2H32N2O0,76.99,11.82,4.83,Neurotransmitter
Adenosine triphosphate,C12H11N3O9,355.96,10.97,738.704,Amide
Cholesterol,C13H33N0O8,319.78,10.04,717.796,Hormone
Dopamine,C9H40N4O5,677.41,8.78,496.221,Hormone
Serotonin,C17H38N1O6,290.99,N/A,858.89,Neurotransmitter
Cholesterol,C13H20N1O7,373.47,11.01,783.552,Amide
Ethanol,C16H37N0O1,105.64,2.29,100.352,Hormone
Cholesterol,C4H2N2O3,910.08,6.6,668.489,Nucleotide
Dopamine,C15H25N2O3,400.12,11.04,677.022,Nucleotide
Dopamine,C6H17N2O5,593.56,10.71,862.965,Alkaloid
Adrenaline,C6H11N5O9,662.64,6.65,660.942,Hormone
Ethanol,C13H9N0O9,943.34,N/A,846.766,Nucleotide
Caffeine,C15H26N3O9,243.02,10.62,73.7,Neurotransmitter
Urea,C3H6N0O9,878.28,2.73,238.493,Carbohydrate
Aspirin,C15H2N0O10,928.61,1.28,758.935,Amide
Adrenaline,C19H9N1O4,833.15,8.84,13.86,Lipid
Caffeine,C3H10N4O1,787.31,N/A,432.957,Carbohydrate
Cholesterol,C12H37N2O10,647.76,5.12,250.778,Carbohydrate
Cholesterol,C17H10N2O0,237.15,3.6,554.743,Alkaloid
Cholesterol,C12H32N3O6,423.12,12.57,926.068,Amide
Cholesterol,C8H8N3O0,765.39,4.1,986.372,Alkaloid
Caffeine,C13H13N2O1,878.58,4.38,57.499,Amide
Urea,C20H28N4O10,745.65,4.19,904.908,Amide
Dopamine,C1H38N1O0,268.22,7.7,438.82,Carbohydrate
Cholesterol,C2H11N5O0,970.09,N/A,251.209,Alkaloid
Cholesterol,C11H18N2O4,739.82,N/A,490.603,Organic Compound
Cholesterol,C8H8N4O10,703.71,9.38,812.273,Alcohol
Glucose,C7H24N0O6,986.42,12.29,322.428,Alcohol
Dopamine,C3H18N1O9,252.84,8.75,691.003,Lipid
Serotonin,C19H11N3O3,73.29,N/A,923.737,Alcohol
Caffeine,C15H25N4O7,587.14,3.92,644.23,Alkaloid
Adenosine triphosphate,C5H36N0O8,246.71,9.75,411.778,Carbohydrate
Serotonin,C6H35N5O7,362.99,11.7,764.84,Amide
Glucose,C6H24N2O0,243.18,N/A,524.566,Nucleotide
Adenosine triphosphate,C8H15N5O5,505.11,N/A,597.814,Nucleotide
Cholesterol,C16H16N1O3,362.59,2.15,183.031,Amide
Adrenaline,C20H30N0O3,704.68,10.55,521.553,Organic Compound
Ethanol,C11H7N4O9,816.97,9.2,750.324,Amide
Glucose,C5H7N1O10,907.53,N/A,461.227,Organic Compound
Adenosine triphosphate,C20H26N0O10,821.67,3.52,860.94,Hormone
Adrenaline,C17H34N1O2,583.94,N/A,711.813,Alcohol
Aspirin,C11H38N1O10,65.34,8.82,638.401,Nucleotide
Ethanol,C7H11N4O10,155.82,2.19,331.957,Nucleotide
Adenosine triphosphate,C3H11N5O6,654.49,3.42,281.816,Organic Compound
Ethanol,C8H22N1O10,602.09,4.88,450.999,Carbohydrate
Aspirin,C8H27N5O5,728.95,2.23,58.749,Lipid
Serotonin,C20H13N0O1,403.01,13.97,22.672,Amide
Dopamine,C6H9N1O1,860.31,12.98,422.796,Alkaloid
Dopamine,C9H3N0O6,927.67,6.39,397.442,Amide
Ethanol,C20H5N5O2,537.37,N/A,252.918,Neurotransmitter
Aspirin,C14H19N5O8,388.9,N/A,289.382,Neurotransmitter
Caffeine,C6H16N1O6,60.47,4.11,692.0,Lipid
Urea,C2H36N1O4,143.0,N/A,609.297,Hormone
Adrenaline,C16H38N1O2,68.0,4.09,679.668,Nucleotide
Ethanol,C7H15N4O3,908.22,2.99,117.804,Amide
Cholesterol,C20H26N5O0,251.96,6.81,598.336,Lipid
Serotonin,C19H14N0O4,772.8,N/A,487.247,Alcohol
Cholesterol,C7H20N1O6,984.16,1.35,5.544,Neurotransmitter
Ethanol,C11H12N3O8,298.99,N/A,209.492,Alkaloid
Adrenaline,C16H36N1O8,567.48,2.31,795.215,Alcohol
Urea,C10H32N4O2,66.06,9.83,881.687,Carbohydrate
Ethanol,C18H33N3O4,403.86,4.68,388.26,Nucleotide
Dopamine,C12H7N4O1,731.38,N/A,420.72,Alkaloid
Aspirin,C16H39N1O3,767.03,13.5,916.835,Amide
Caffeine,C5H13N3O7,583.3,12.09,615.238,Carbohydrate
Aspirin,C9H29N0O10,696.4,7.02,166.374,Hormone
Caffeine,C5H35N3O9,414.18,4.78,92.697,Amide
Dopamine,C20H34N1O6,701.52,13.14,36.587,Amide
Cholesterol,C6H40N0O6,653.53,12.4,695.375,Hormone
Cholesterol,C19H7N1O4,413.1,10.17,443.166,Hormone
Adenosine triphosphate,C15H21N0O3,880.66,2.23,473.654,Hormone
Caffeine,C11H39N4O2,101.11,N/A,81.714,Alkaloid
Adenosine triphosphate,C15H39N0O8,986.84,11.26,910.622,Nucleotide
Dopamine,C13H28N2O0,582.77,N/A,625.706,Organic Compound
Adrenaline,C15H1N2O3,867.23,N/A,273.71,Hormone
Adenosine triphosphate,C5H9N5O7,789.36,10.19,809.4,Carbohydrate
Caffeine,C16H18N2O7,667.79,9.18,361.848,Nucleotide
Ethanol,C11H20N3O7,534.32,6.36,678.189,Organic Compound
Ethanol,C11H34N1O3,707.84,7.76,934.893,Amide
Urea,C9H8N4O1,234.54,6.08,553.369,Nucleotide
Dopamine,C10H7N4O9,930.84,5.43,1.474,Amide
Glucose,C12H13N3O8,68.42,6.97,695.246,Alkaloid
Aspirin,C13H17N1O4,857.77,6.23,735.318,Hormone
Ethanol,C8H3N3O9,95.6,9.95,856.536,Organic Compound
Aspirin,C5H1N5O7,738.59,6.14,638.407,Neurotransmitter
Caffeine,C4H27N3O0,858.69,1.35,471.746,Alkaloid
Adrenaline,C6H28N3O0,412.77,N/A,815.229,Amide
Cholesterol,C1H4N1O9,113.47,4.74,129.164,Hormone
Cholesterol,C20H24N0O0,288.46,5.7,555.929,Alkaloid
Ethanol,C8H7N4O5,602.37,N/A,952.905,Organic Compound
Adenosine triphosphate,C6H20N2O0,204.32,N/A,122.024,Alcohol
Ethanol,C10H7N2O8,429.7,10.68,329.724,Neurotransmitter
Cholesterol,C5H2N4O3,541.01,N/A,394.533,Alcohol
Caffeine,C3H17N3O0,757.6,7.92,659.697,Alcohol
Urea,C14H25N4O10,918.32,1.13,216.381,Neurotransmitter
Adenosine triphosphate,C2H4N1O4,528.74,3.32,841.582,Carbohydrate
Dopamine,C17H11N4O1,804.71,8.28,340.193,Nucleotide
Serotonin,C5H33N3O7,328.78,5.72,557.723,Nucleotide
Dopamine,C6H35N0O8,984.28,12.64,704.729,Amide
Serotonin,C4H21N0O1,691.94,N/A,486.578,Lipid
Adenosine triphosphate,C6H24N2O3,467.22,6.26,629.58,Carbohydrate
Aspirin,C14H36N5O10,749.45,N/A,1.884,Lipid
Caffeine,C5H37N1O0,798.61,9.61,565.176,Nucleotide
Caffeine,C7H16N2O8,141.88,N/A,557.209,Alcohol
Adrenaline,C7H2N2O8,841.9,10.76,575.834,Hormone
Serotonin,C6H5N2O5,261.25,13.62,123.93,Nucleotide
Caffeine,C9H25N1O2,791.64,13.75,701.418,Nucleotide
Adenosine triphosphate,C9H39N2O8,756.06,2.25,349.589,Alcohol
Serotonin,C12H39N4O2,631.57,5.55,639.656,Hormone
Caffeine,C9H3N0O3,740.4,11.6,818.007,Carbohydrate
Aspirin,C16H37N5O0,387.71,11.79,496.319,Alcohol
Dopamine,C4H12N1O0,199.63,7.96,631.86,Hormone
Serotonin,C20H7N4O4,200.13,N/A,205.308,Organic Compound
Dopamine,C12H36N3O2,618.97,3.74,407.41,Neurotransmitter
Caffeine,C2H28N5O5,267.18,6.76,985.014,Amide
Dopamine,C20H27N5O2,80.3,N/A,604.692,Organic Compound
Caffeine,C14H10N4O4,992.72,6.29,628.0,Alkaloid
Cholesterol,C11H18N1O4,929.42,9.76,805.06,Neurotransmitter
Urea,C12H7N0O6,680.38,10.18,269.949,Nucleotide
Aspirin,C13H35N1O0,520.77,11.05,935.341,Alcohol
Glucose,C6H1N5O2,285.65,8.77,551.236,Hormone
Aspirin,C20H9N1O4,101.51,6.23,222.69,Amide
Aspirin,C9H20N4O4,799.56,8.82,787.775,Alcohol
Ethanol,C1H11N1O2,895.95,9.8,27.515,Carbohydrate
Adrenaline,C4H33N2O1,687.91,11.27,351.32,Neurotransmitter
Dopamine,C14H5N0O4,545.58,8.52,407.381,Nucleotide
Adrenaline,C15H29N5O2,451.54,5.57,381.289,Organic Compound
Urea,C19H5N1O0,193.6,6.14,851.898,Lipid
Adenosine triphosphate,C13H8N4O3,479.41,1.44,553.45,Hormone
Dopamine,C13H32N5O0,78.51,N/A,232.264,Amide
Glucose,C14H36N1O3,824.34,12.72,491.639,Hormone
Glucose,C18H10N1O7,962.62,N/A,90.066,Lipid
Caffeine,C18H26N0O4,734.66,3.19,263.66,Organic Compound
Cholesterol,C5H34N1O3,272.72,5.68,944.548,Alkaloid
Adrenaline,C14H40N1O3,796.02,7.91,912.283,Alkaloid
Dopamine,C4H17N2O8,286.39,N/A,831.398,Organic Compound
Cholesterol,C5H9N0O9,641.0,3.36,807.433,Alcohol
Adenosine triphosphate,C11H33N0O0,396.74,11.77,936.551,Amide
Caffeine,C12H36N3O2,53.08,6.75,144.672,Lipid
Serotonin,C8H18N3O7,447.06,N/A,541.113,Lipid
Aspirin,C2H23N1O3,486.22,6.01,551.573,Nucleotide
Serotonin,C19H23N4O6,147.36,7.61,776.403,Hormone
Aspirin,C3H22N2O10,68.34,10.72,321.174,Amide
Adrenaline,C9H16N3O0,822.42,9.71,568.233,Lipid
Dopamine,C11H9N5O0,591.71,10.14,759.77,Nucleotide
Cholesterol,C5H1N5O7,198.14,7.6,975.528,Amide
Serotonin,C5H25N2O8,421.57,12.22,367.505,Amide
Caffeine,C19H26N0O9,121.82,12.26,845.548,Lipid
Caffeine,C7H17N4O9,458.19,13.09,603.823,Amide
Caffeine,C17H24N1O9,329.94,N/A,891.111,Neurotransmitter
Cholesterol,C4H4N0O10,396.37,9.79,281.97,Neurotransmitter
Caffeine,C2H9N4O5,416.66,4.09,709.573,Lipid
Glucose,C5H26N0O7,333.06,2.44,144.273,Hormone
Aspirin,C5H37N1O8,166.33,10.53,30.994,Alkaloid
Ethanol,C20H21N2O0,255.38,2.78,619.742,Amide
Cholesterol,C16H8N4O4,302.15,12.05,344.539,Organic Compound
Serotonin,C4H36N1O0,699.11,1.88,361.457,Neurotransmitter
Ethanol,C12H24N2O6,491.7,5.61,716.464,Carbohydrate
Adenosine triphosphate,C2H29N3O2,295.39,N/A,683.368,Amide
Dopamine,C19H4N4O9,538.37,N/A,405.191,Nucleotide
Aspirin,C10H21N0O10,818.61,N/A,306.678,Hormone
Ethanol,C3H8N3O1,357.94,11.21,754.117,Hormone
Urea,C13H8N0O3,425.0,9.51,289.172,Alcohol
Dopamine,C4H37N5O6,90.75,11.16,212.234,Organic Compound
Serotonin,C17H10N5O5,152.69,13.93,306.986,Alkaloid
Adrenaline,C5H13N2O0,694.32,13.51,901.214,Nucleotide
Cholesterol,C16H26N5O4,824.1,1.25,795.436,Alkaloid
Serotonin,C7H5N0O10,754.03,1.7,814.528,Nucleotide
Cholesterol,C1H37N5O3,225.71,8.11,685.96,Carbohydrate
Ethanol,C2H17N5O4,747.08,11.86,87.787,Nucleotide
Dopamine,C20H3N5O2,141.7,11.25,589.177,Organic Compound
Ethanol,C6H17N4O10,441.1,6.04,845.215,Carbohydrate
Urea,C7H18N2O7,954.89,5.91,808.19,Amide
Glucose,C16H11N4O5,779.08,8.13,589.601,Nucleotide
Adrenaline,C11H39N5O5,383.38,8.74,499.615,Lipid
Adrenaline,C3H24N0O8,593.94,8.9,96.372,Lipid
Ethanol,C10H14N2O2,231.4,9.67,956.079,Amide
Caffeine,C12H23N5O9,394.75,9.79,138.479,Alcohol
Dopamine,C3H33N1O3,484.16,12.22,996.622,Amide
Cholesterol,C15H2N4O8,630.7,12.08,306.792,Nucleotide
Ethanol,C8H31N4O5,78.32,N/A,860.914,Organic Compound
Serotonin,C10H21N3O7,413.31,3.65,126.842,Neurotransmitter
Dopamine,C3H13N2O4,525.47,5.18,821.155,Amide
Ethanol,C19H9N0O5,376.12,7.44,645.395,Alcohol
Cholesterol,C7H4N1O8,792.52,2.95,540.854,Amide
Ethanol,C1H26N1O8,850.84,11.29,761.208,Alcohol
Serotonin,C14H33N0O7,464.38,7.78,95.051,Alkaloid
Urea,C14H19N3O8,207.05,N/A,293.323,Neurotransmitter
Urea,C8H38N4O8,389.54,10.95,872.125,Nucleotide
Serotonin,C2H14N3O1,352.01,12.85,778.844,Amide
Aspirin,C16H1N3O3,650.42,N/A,172.754,Amide
Ethanol,C11H6N1O2,445.33,6.05,69.819,Lipid
Serotonin,C5H9N0O4,753.88,10.34,285.932,Neurotransmitter
Urea,C16H5N5O8,848.94,2.63,207.436,Organic Compound
Cholesterol,C19H40N5O8,569.84,N/A,439.801,Nucleotide
Aspirin,C8H32N5O0,903.43,N/A,955.747,Amide
Caffeine,C17H34N4O9,545.96,11.44,444.961,Lipid
Dopamine,C8H14N3O5,647.74,12.0,827.977,Amide
Cholesterol,C12H22N2O6,470.05,9.0,890.576,Nucleotide
Adrenaline,C20H40N1O8,674.18,10.9,531.71,Organic Compound
Ethanol,C3H40N0O6,213.0,7.15,304.909,Alkaloid
Adrenaline,C10H25N0O6,284.92,N/A,677.553,Hormone
Adenosine triphosphate,C20H26N3O4,998.66,N/A,764.804,Carbohydrate
Aspirin,C4H31N4O3,115.86,2.77,10.902,Alcohol
Urea,C2H38N1O10,493.12,N/A,915.527,Hormone
Adenosine triphosphate,C16H29N5O6,54.54,6.79,436.606,Neurotransmitter
Caffeine,C6H36N0O0,945.06,N/A,34.08,Amide
Urea,C2H29N1O0,707.92,N/A,649.192,Carbohydrate
Ethanol,C11H27N3O9,493.67,N/A,134.083,Carbohydrate
Glucose,C8H25N1O7,558.29,2.15,32.473,Lipid
Cholesterol,C5H18N5O1,147.45,10.39,880.874,Organic Compound
Urea,C19H26N3O0,350.7,N/A,113.922,Carbohydrate
Cholesterol,C16H39N1O1,86.0,N/A,878.514,Alcohol
Caffeine,C6H2N3O8,742.18,10.86,52.685,Alcohol
Ethanol,C14H12N2O6,782.26,7.83,495.528,Organic Compound
Cholesterol,C11H34N1O8,247.37,4.54,867.179,Alcohol
Urea,C7H31N3O0,399.23,9.08,552.512,Lipid
Dopamine,C1H36N0O9,896.08,8.38,444.161,Organic Compound
Caffeine,C11H15N5O6,371.64,9.55,729.05,Neurotransmitter
Serotonin,C13H32N1O2,474.58,2.93,805.634,Alkaloid
Caffeine,C14H3N1O4,700.55,3.92,949.385,Amide
Adrenaline,C1H40N5O6,778.35,8.05,699.661,Amide
Aspirin,C13H21N0O7,393.2,4.39,987.213,Neurotransmitter
Cholesterol,C8H29N0O2,684.04,13.39,211.349,Carbohydrate
Caffeine,C1H7N0O10,728.52,2.91,446.291,Carbohydrate
Adenosine triphosphate,C11H30N3O3,477.26,3.52,684.999,Hormone
Glucose,C6H22N4O1,415.82,5.43,902.599,Lipid
Adenosine triphosphate,C12H16N5O3,116.29,N/A,227.398,Nucleotide
Adrenaline,C7H18N5O8,335.45,8.53,337.947,Neurotransmitter
Serotonin,C11H2N3O9,630.82,6.39,10.744,Hormone
Dopamine,C17H21N0O4,488.82,10.17,597.64,Lipid
Glucose,C1H36N1O4,126.48,13.65,174.277,Organic Compound
Aspirin,C10H33N5O6,323.65,10.29,441.723,Lipid
Aspirin,C1H13N2O0,713.52,6.84,390.303,Neurotransmitter
Adrenaline,C5H1N2O1,394.27,11.41,331.704,Alcohol
Urea,C3H10N1O1,316.01,3.09,639.104,Alkaloid
Dopamine,C5H22N1O8,563.48,3.83,266.217,Nucleotide
Dopamine,C20H21N4O6,737.82,11.34,292.375,Carbohydrate
Ethanol,C6H38N5O0,748.75,2.93,912.134,Hormone
Adenosine triphosphate,C1H22N1O5,369.05,1.03,623.983,Hormone
Adenosine triphosphate,C9H2N3O4,367.19,10.51,857.603,Hormone
Glucose,C1H33N2O10,124.91,6.92,626.049,Nucleotide
Urea,C17H24N4O1,622.16,9.6,199.733,Hormone
Aspirin,C13H6N3O2,231.73,1.24,163.403,Alcohol
Aspirin,C9H5N5O7,568.78,N/A,321.506,Alcohol
Dopamine,C14H29N4O0,926.05,5.29,494.541,Amide
Serotonin,C7H21N1O4,271.17,11.67,717.527,Lipid
