compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C11H23N4O10,466.38,N/A,365.725,Alcohol
Caffeine,C5H36N1O10,330.88,1.37,521.151,Carbohydrate
Urea,C20H14N2O7,516.78,8.11,399.367,Amide
Ethanol,C16H7N4O10,446.42,6.77,716.86,Amide
Caffeine,C18H31N1O7,589.9,13.72,614.332,Carbohydrate
Urea,C20H7N3O0,568.86,12.87,994.326,Hormone
Cholesterol,C20H35N5O3,268.54,12.57,826.842,Organic Compound
Cholesterol,C15H36N1O7,728.74,3.9,580.684,Organic Compound
Adenosine triphosphate,C19H37N2O0,960.73,3.12,395.431,Nucleotide
Ethanol,C8H29N4O5,193.92,N/A,38.991,Lipid
Dopamine,C10H37N3O0,829.29,12.49,739.606,Alkaloid
Adenosine triphosphate,C1H6N3O8,754.04,4.87,618.751,Organic Compound
Adenosine triphosphate,C14H23N5O2,659.35,N/A,895.353,Amide
Adenosine triphosphate,C3H34N2O1,700.62,9.24,262.331,Nucleotide
Dopamine,C15H28N0O9,841.2,10.27,937.478,Carbohydrate
Urea,C15H28N2O3,919.4,2.31,616.221,Organic Compound
Ethanol,C3H37N4O3,599.82,N/A,908.777,Alcohol
Dopamine,C19H8N1O10,488.49,4.53,984.976,Hormone
Adrenaline,C15H25N1O4,787.46,N/A,953.949,Lipid
Ethanol,C20H22N5O0,99.51,7.93,386.056,Hormone
Glucose,C12H18N2O8,836.93,12.76,159.272,Alkaloid
Aspirin,C11H30N5O0,330.37,4.6,568.706,Alkaloid
Adrenaline,C14H16N0O3,720.26,2.24,916.793,Alcohol
Adenosine triphosphate,C20H25N4O6,379.17,6.08,435.104,Amide
Adenosine triphosphate,C1H32N2O9,228.91,9.23,283.004,Neurotransmitter
Serotonin,C4H17N2O4,731.76,10.01,416.208,Neurotransmitter
Dopamine,C1H14N4O9,91.37,5.99,136.584,Nucleotide
Adrenaline,C3H33N3O7,666.02,7.24,674.443,Organic Compound
Glucose,C14H30N3O7,966.11,N/A,13.987,Hormone
Adrenaline,C7H36N2O7,851.61,5.51,518.735,Organic Compound
Serotonin,C16H5N3O1,158.45,N/A,652.593,Nucleotide
Cholesterol,C17H38N0O1,205.28,6.9,209.954,Alkaloid
Urea,C20H35N0O4,494.82,N/A,775.092,Carbohydrate
Adenosine triphosphate,C8H25N3O3,659.05,13.75,873.49,Neurotransmitter
Cholesterol,C16H34N4O1,605.58,5.31,244.723,Nucleotide
Serotonin,C13H20N0O1,949.64,N/A,451.656,Amide
Adenosine triphosphate,C1H35N5O9,975.56,10.95,995.514,Carbohydrate
Glucose,C5H38N2O3,725.48,9.28,97.444,Hormone
Glucose,C5H14N4O7,920.17,11.1,98.395,Lipid
Glucose,C10H2N0O4,613.75,N/A,829.39,Lipid
Cholesterol,C12H34N3O2,907.12,N/A,406.582,Nucleotide
Aspirin,C18H40N5O10,209.91,3.89,707.38,Nucleotide
Dopamine,C5H12N5O3,693.18,11.93,381.607,Alcohol
Urea,C2H22N0O0,824.4,2.1,704.813,Alkaloid
Serotonin,C18H10N5O1,886.08,8.37,92.348,Neurotransmitter
Adrenaline,C1H33N2O9,396.09,2.83,286.108,Amide
Cholesterol,C16H18N1O3,470.35,11.21,988.222,Amide
Ethanol,C18H18N2O1,774.78,N/A,15.646,Alcohol
Urea,C8H14N0O0,849.41,8.48,843.351,Organic Compound
Cholesterol,C7H18N3O6,704.87,1.57,738.741,Hormone
Adenosine triphosphate,C5H40N3O4,311.81,13.68,361.029,Organic Compound
Caffeine,C20H7N2O2,207.73,N/A,753.555,Hormone
Aspirin,C11H7N4O4,724.28,13.12,238.37,Carbohydrate
Serotonin,C1H10N2O8,865.8,2.29,261.448,Neurotransmitter
Adenosine triphosphate,C7H29N5O7,293.1,11.47,965.497,Alkaloid
Cholesterol,C10H24N3O4,867.46,7.46,398.598,Hormone
Urea,C20H7N4O3,577.54,5.1,982.245,Carbohydrate
Glucose,C4H14N5O8,975.47,N/A,935.539,Alkaloid
Aspirin,C20H4N4O8,176.0,12.59,915.51,Alkaloid
Cholesterol,C7H12N0O6,330.12,N/A,570.907,Alkaloid
Cholesterol,C13H14N2O5,565.93,8.25,962.824,Alkaloid
Dopamine,C14H22N1O0,276.45,12.56,118.879,Hormone
Cholesterol,C13H14N1O6,118.65,11.85,432.098,Organic Compound
Adenosine triphosphate,C9H13N1O4,576.21,N/A,779.585,Carbohydrate
Serotonin,C14H36N5O10,755.5,N/A,126.498,Alcohol
Dopamine,C9H32N1O5,918.18,N/A,905.812,Alkaloid
Cholesterol,C11H4N5O0,307.83,7.62,586.837,Hormone
Adenosine triphosphate,C10H34N3O4,196.21,7.66,929.015,Organic Compound
Adenosine triphosphate,C18H22N0O10,56.46,13.54,885.057,Alkaloid
Urea,C18H34N5O8,193.96,2.27,828.316,Nucleotide
Adrenaline,C2H18N2O5,255.24,5.14,323.749,Alcohol
Adenosine triphosphate,C14H31N5O8,841.54,8.5,472.065,Hormone
Urea,C18H17N1O10,226.58,7.8,333.707,Alkaloid
Glucose,C17H16N4O10,614.84,N/A,591.114,Alcohol
Glucose,C1H13N1O6,116.7,12.84,50.887,Alcohol
Serotonin,C11H33N5O2,572.89,7.29,912.447,Alkaloid
Caffeine,C5H27N5O10,783.59,5.14,97.619,Amide
Adenosine triphosphate,C3H26N5O2,792.51,6.46,943.586,Alkaloid
Cholesterol,C9H15N0O0,833.95,4.89,214.645,Alkaloid
Urea,C14H7N5O6,505.32,4.23,359.488,Neurotransmitter
Dopamine,C19H7N2O9,955.81,5.12,803.573,Hormone
Glucose,C14H2N5O4,366.87,9.84,109.15,Nucleotide
Adenosine triphosphate,C1H36N5O2,843.77,13.63,225.433,Neurotransmitter
Adrenaline,C18H36N5O6,469.18,10.91,669.556,Nucleotide
Cholesterol,C11H29N0O3,901.46,13.38,820.586,Nucleotide
Urea,C17H26N2O6,880.98,4.23,365.743,Nucleotide
Caffeine,C1H5N1O2,143.52,9.59,946.927,Hormone
Caffeine,C2H13N2O0,389.57,N/A,200.948,Neurotransmitter
Ethanol,C20H27N3O10,514.21,5.32,931.052,Amide
Cholesterol,C13H1N2O5,915.02,7.52,49.04,Organic Compound
Caffeine,C16H15N1O8,90.55,3.58,23.253,Alcohol
Caffeine,C15H28N2O0,521.48,7.5,544.157,Alcohol
Dopamine,C4H3N3O0,387.39,9.31,302.194,Neurotransmitter
Serotonin,C19H14N3O3,513.7,10.55,389.044,Carbohydrate
Dopamine,C18H4N4O3,133.0,10.8,73.555,Hormone
Serotonin,C17H1N4O0,321.77,5.0,790.433,Amide
Aspirin,C11H25N3O3,801.09,8.71,649.185,Organic Compound
Caffeine,C5H36N3O3,325.6,1.47,890.317,Alcohol
Dopamine,C20H19N5O5,688.84,11.41,501.074,Alkaloid
Adenosine triphosphate,C17H18N2O3,849.41,9.74,62.25,Lipid
Aspirin,C8H14N1O0,382.83,7.88,410.674,Lipid
Glucose,C16H40N1O5,131.11,3.23,197.627,Organic Compound
Caffeine,C9H30N0O6,734.48,13.95,362.964,Lipid
Caffeine,C16H11N2O3,369.87,13.97,856.825,Alkaloid
Urea,C5H13N3O0,480.51,12.92,3.437,Lipid
Dopamine,C15H19N3O3,710.22,N/A,793.587,Nucleotide
Adrenaline,C20H20N2O10,643.62,9.04,416.617,Amide
Glucose,C4H12N0O6,804.9,11.67,619.275,Hormone
Ethanol,C17H2N3O1,497.63,7.53,394.741,Alcohol
Ethanol,C8H2N2O0,387.54,2.38,320.963,Hormone
Glucose,C16H38N3O0,934.55,9.37,882.9,Amide
Adrenaline,C7H31N0O5,386.98,N/A,792.028,Alkaloid
Ethanol,C10H40N0O1,68.55,3.66,325.611,Carbohydrate
Caffeine,C18H3N5O2,817.28,N/A,521.441,Lipid
Glucose,C13H19N4O1,811.04,12.28,739.482,Neurotransmitter
Serotonin,C10H15N0O10,821.09,4.18,206.626,Lipid
Aspirin,C20H34N1O7,442.36,6.36,384.076,Neurotransmitter
Ethanol,C16H30N1O3,722.86,N/A,388.707,Neurotransmitter
Caffeine,C6H40N1O3,894.03,2.93,274.379,Neurotransmitter
Adrenaline,C9H32N2O6,504.3,1.83,242.762,Alcohol
Serotonin,C10H21N2O8,376.04,13.51,432.961,Amide
Aspirin,C19H26N1O9,99.16,12.8,640.064,Neurotransmitter
Dopamine,C19H3N2O9,572.51,11.8,850.267,Hormone
Adenosine triphosphate,C10H6N4O0,285.23,1.59,562.743,Carbohydrate
Adenosine triphosphate,C3H5N5O10,342.79,N/A,72.013,Carbohydrate
Adrenaline,C7H38N1O9,350.85,13.13,456.742,Organic Compound
Cholesterol,C14H14N0O10,764.6,N/A,630.815,Hormone
Adrenaline,C9H2N2O7,812.87,5.83,574.771,Amide
Glucose,C19H8N4O5,980.07,4.18,978.679,Neurotransmitter
Dopamine,C14H40N2O5,607.34,9.58,717.59,Alcohol
Dopamine,C5H1N1O9,628.57,1.64,457.761,Amide
Serotonin,C15H1N2O9,721.28,2.07,480.407,Organic Compound
Caffeine,C1H5N3O2,875.12,11.45,476.229,Hormone
Dopamine,C4H32N5O2,778.06,N/A,85.847,Organic Compound
Urea,C10H16N5O5,870.48,13.92,659.469,Nucleotide
Urea,C7H35N0O9,638.31,1.11,341.518,Alcohol
Ethanol,C10H40N4O3,687.3,N/A,920.167,Organic Compound
Caffeine,C9H15N4O8,521.83,2.9,539.946,Hormone
Dopamine,C3H11N0O1,153.96,1.73,178.776,Neurotransmitter
Caffeine,C2H31N1O9,584.49,12.1,604.87,Amide
Serotonin,C16H40N4O9,805.04,3.5,806.205,Lipid
Caffeine,C2H39N5O3,558.57,10.51,15.572,Nucleotide
Cholesterol,C8H10N2O2,875.84,7.03,927.023,Alkaloid
Urea,C2H33N4O9,604.06,9.71,396.392,Carbohydrate
Aspirin,C16H23N2O0,367.9,12.12,940.418,Carbohydrate
Ethanol,C15H5N2O5,924.85,12.93,803.54,Alcohol
Caffeine,C5H12N1O1,581.77,N/A,356.427,Lipid
Cholesterol,C9H1N1O7,592.8,12.48,914.144,Organic Compound
Dopamine,C3H12N2O10,281.8,6.74,617.941,Neurotransmitter
Urea,C3H40N3O8,94.71,4.74,841.413,Lipid
Adenosine triphosphate,C20H10N2O0,770.8,N/A,189.567,Organic Compound
Glucose,C17H19N5O5,703.88,N/A,494.982,Lipid
Urea,C20H17N2O2,97.97,3.48,705.503,Carbohydrate
Ethanol,C7H26N3O2,843.63,13.89,249.037,Hormone
Urea,C18H34N0O8,201.5,13.5,402.745,Nucleotide
Glucose,C13H12N5O8,524.27,6.57,338.721,Amide
Caffeine,C3H37N5O5,209.78,1.77,636.069,Hormone
Caffeine,C1H32N5O4,149.98,3.16,187.379,Alcohol
Dopamine,C9H19N5O10,904.57,N/A,967.793,Carbohydrate
Adrenaline,C4H28N3O3,69.93,4.45,18.312,Lipid
Glucose,C11H10N5O9,652.68,8.26,73.902,Hormone
Dopamine,C15H4N0O10,768.61,N/A,215.018,Amide
Aspirin,C9H40N5O6,617.95,3.28,205.089,Nucleotide
Aspirin,C2H5N0O4,633.14,N/A,706.483,Nucleotide
Cholesterol,C7H21N4O7,163.57,13.16,116.628,Nucleotide
Serotonin,C20H9N4O7,515.7,8.89,380.488,Alcohol
Urea,C6H6N0O4,492.94,12.49,529.787,Nucleotide
Aspirin,C3H18N1O9,206.3,N/A,839.218,Amide
Adenosine triphosphate,C11H21N1O2,327.89,12.36,174.745,Lipid
Aspirin,C2H12N3O6,825.08,N/A,123.572,Lipid
Adrenaline,C16H24N0O9,304.37,3.01,170.604,Amide
Ethanol,C2H12N3O8,935.45,11.09,735.359,Amide
Caffeine,C5H35N3O7,725.69,5.84,955.1,Hormone
Ethanol,C15H29N5O5,763.44,4.53,914.854,Organic Compound
Dopamine,C13H34N5O1,624.71,3.1,624.496,Alkaloid
Adrenaline,C20H23N5O1,364.89,N/A,227.772,Alcohol
Serotonin,C7H29N1O6,266.66,5.2,82.821,Alkaloid
Adenosine triphosphate,C20H35N2O9,321.79,13.53,663.624,Lipid
Adenosine triphosphate,C16H23N0O1,405.68,10.13,656.298,Carbohydrate
Dopamine,C20H39N5O1,752.85,3.48,698.941,Amide
Cholesterol,C18H20N1O8,916.98,7.72,330.907,Neurotransmitter
Adrenaline,C8H7N2O3,772.81,12.27,635.459,Alkaloid
Cholesterol,C11H2N0O3,948.95,9.88,489.442,Alcohol
Ethanol,C13H8N0O10,758.97,7.52,780.759,Nucleotide
Urea,C12H1N2O2,556.12,4.45,897.273,Nucleotide
Cholesterol,C1H36N4O10,940.96,12.83,843.517,Organic Compound
Glucose,C15H1N1O5,721.54,4.61,468.815,Alcohol
Dopamine,C1H14N1O0,740.61,4.34,273.577,Alcohol
Dopamine,C8H24N5O0,546.2,N/A,684.392,Alkaloid
Caffeine,C17H8N0O3,751.83,10.36,220.596,Amide
Glucose,C8H38N5O1,734.86,3.68,965.646,Amide
Urea,C3H17N0O10,209.39,2.99,434.972,Amide
Adrenaline,C12H28N3O2,540.43,4.7,208.096,Carbohydrate
Urea,C20H31N1O2,890.23,N/A,385.299,Neurotransmitter
Caffeine,C11H38N2O5,233.62,13.9,366.503,Alcohol
Glucose,C20H34N4O0,570.76,6.07,881.26,Carbohydrate
Serotonin,C12H4N0O6,971.69,8.83,856.97,Hormone
Aspirin,C11H29N4O10,864.18,N/A,6.988,Organic Compound
Caffeine,C3H6N5O0,696.16,5.94,280.565,Nucleotide
Adrenaline,C2H23N2O2,915.38,3.96,233.037,Lipid
Adenosine triphosphate,C5H18N2O5,650.07,6.33,10.729,Alkaloid
Serotonin,C17H28N1O3,731.14,3.17,965.477,Alkaloid
Adrenaline,C17H30N3O6,761.94,3.01,159.781,Organic Compound
Caffeine,C3H6N3O4,288.92,5.81,437.033,Alcohol
Dopamine,C1H28N2O1,727.77,4.87,640.025,Neurotransmitter
Dopamine,C13H25N4O7,912.54,9.02,445.097,Alkaloid
Serotonin,C3H21N1O2,126.44,11.32,851.021,Alcohol
Adrenaline,C5H10N2O6,381.03,13.13,599.144,Neurotransmitter
Ethanol,C19H7N1O1,689.46,9.51,263.826,Neurotransmitter
Ethanol,C12H17N0O7,913.43,N/A,508.197,Neurotransmitter
Adrenaline,C8H34N5O3,809.1,9.26,845.082,Hormone
Glucose,C4H38N0O3,920.09,10.33,132.741,Organic Compound
Adenosine triphosphate,C1H28N4O4,885.69,N/A,696.094,Alcohol
Adenosine triphosphate,C10H36N2O4,257.57,4.32,534.095,Amide
Adenosine triphosphate,C5H24N0O5,508.3,8.52,427.252,Organic Compound
Dopamine,C3H30N5O5,156.34,10.36,402.778,Amide
Ethanol,C15H11N0O10,701.58,9.02,596.717,Lipid
Glucose,C11H33N3O2,151.29,10.91,70.283,Neurotransmitter
Caffeine,C2H8N1O5,378.6,N/A,789.091,Carbohydrate
Urea,C20H23N0O0,362.93,1.03,9.541,Alcohol
Serotonin,C1H3N3O3,803.98,2.47,249.552,Alkaloid
Aspirin,C5H4N5O9,405.68,6.95,104.679,Alkaloid
Adrenaline,C8H39N0O7,398.95,7.85,446.376,Organic Compound
Adrenaline,C13H27N0O0,133.17,9.86,181.139,Organic Compound
Dopamine,C16H38N1O3,550.16,8.86,885.266,Alcohol
Ethanol,C18H38N3O4,818.03,7.98,323.057,Neurotransmitter
Ethanol,C20H35N0O7,478.15,N/A,247.099,Carbohydrate
Cholesterol,C13H1N3O10,712.87,2.16,289.687,Neurotransmitter
Ethanol,C20H29N0O3,686.06,2.47,696.557,Lipid
Dopamine,C16H21N3O10,53.68,6.28,885.922,Alcohol
Aspirin,C17H25N0O3,668.34,12.22,82.474,Lipid
Caffeine,C19H39N0O4,858.55,8.08,666.877,Neurotransmitter
Serotonin,C2H20N2O0,516.59,5.91,705.542,Amide
Ethanol,C12H18N3O3,754.67,9.24,448.149,Lipid
Adrenaline,C12H39N0O10,361.71,5.55,280.156,Hormone
Aspirin,C20H5N2O8,232.16,3.18,363.463,Lipid
Glucose,C13H18N0O4,745.79,8.03,595.265,Alkaloid
Serotonin,C12H1N2O7,249.69,3.23,840.322,Organic Compound
Caffeine,C6H18N4O0,558.64,6.85,156.749,Alcohol
Adenosine triphosphate,C18H37N3O9,189.6,N/A,789.993,Lipid
Caffeine,C9H39N3O9,874.64,8.34,618.781,Organic Compound
Dopamine,C16H35N2O3,735.0,9.64,798.096,Hormone
Serotonin,C4H35N4O8,782.52,5.58,290.739,Nucleotide
Aspirin,C12H31N3O0,596.78,1.74,544.316,Alcohol
Urea,C3H16N4O4,139.42,N/A,68.937,Lipid
Urea,C18H4N0O7,934.92,4.89,211.081,Nucleotide
Serotonin,C20H6N1O7,113.04,N/A,576.99,Carbohydrate
Cholesterol,C13H39N2O1,313.03,13.9,417.62,Nucleotide
Urea,C11H6N0O9,198.79,N/A,669.224,Organic Compound
Serotonin,C8H22N3O2,801.45,3.04,37.008,Hormone
Ethanol,C9H12N0O7,259.69,N/A,957.926,Amide
Urea,C20H21N4O6,197.76,7.54,136.968,Alcohol
Urea,C15H19N4O7,329.22,6.37,237.541,Lipid
Dopamine,C20H8N4O4,515.58,4.85,960.433,Nucleotide
Cholesterol,C19H1N2O10,545.33,N/A,789.777,Lipid
Urea,C19H1N4O9,594.32,N/A,286.656,Alcohol
Ethanol,C6H17N3O1,788.0,N/A,150.582,Neurotransmitter
Urea,C9H38N5O8,595.71,N/A,676.151,Neurotransmitter
Caffeine,C15H15N4O2,784.22,3.84,764.845,Amide
Dopamine,C11H12N5O1,851.1,N/A,980.225,Nucleotide
Adrenaline,C4H34N3O9,240.33,13.51,498.213,Organic Compound
Caffeine,C1H5N5O10,336.59,6.97,321.012,Nucleotide
Adenosine triphosphate,C20H37N4O3,425.86,12.42,462.424,Lipid
Ethanol,C8H40N5O1,361.11,N/A,264.241,Neurotransmitter
Glucose,C5H23N4O1,190.29,6.55,976.203,Organic Compound
Urea,C18H10N3O0,440.39,5.98,420.564,Neurotransmitter
Glucose,C15H13N3O3,765.55,N/A,392.31,Amide
Urea,C13H12N3O0,973.72,7.74,771.85,Carbohydrate
Dopamine,C12H35N0O0,356.17,N/A,888.669,Amide
Urea,C14H25N4O3,784.65,1.9,229.323,Lipid
Ethanol,C18H15N3O8,132.01,N/A,366.96,Amide
Aspirin,C1H16N4O3,164.67,5.42,793.042,Amide
Ethanol,C11H39N5O4,984.12,6.47,3.373,Lipid
Cholesterol,C14H38N5O6,483.24,12.79,314.167,Lipid
Dopamine,C19H39N0O3,675.59,13.46,788.748,Alcohol
Urea,C7H2N0O6,429.74,8.16,222.449,Alcohol
Ethanol,C6H35N2O9,352.01,9.69,324.541,Lipid
Adrenaline,C2H27N5O7,268.87,4.07,515.024,Carbohydrate
Aspirin,C8H28N4O2,298.33,13.79,363.816,Lipid
Dopamine,C11H19N5O1,123.67,11.52,699.173,Neurotransmitter
Urea,C16H5N3O4,665.89,N/A,868.459,Amide
Ethanol,C18H24N1O2,472.04,2.21,563.768,Neurotransmitter
Adrenaline,C9H3N1O9,755.72,10.09,351.861,Neurotransmitter
Adenosine triphosphate,C6H40N4O4,849.82,13.63,491.402,Alkaloid
Ethanol,C6H9N1O7,991.64,5.44,972.209,Alcohol
Urea,C7H31N0O1,634.55,9.41,385.633,Lipid
Aspirin,C17H25N5O7,575.74,1.41,0.36,Hormone
Cholesterol,C11H23N2O6,432.0,7.33,841.667,Organic Compound
Ethanol,C13H38N0O4,571.05,11.01,19.208,Hormone
Cholesterol,C5H28N0O1,117.77,7.96,404.038,Organic Compound
Glucose,C12H35N2O7,887.5,10.53,534.772,Carbohydrate
Adenosine triphosphate,C7H27N3O5,524.75,6.14,943.078,Lipid
Adrenaline,C7H24N5O8,936.24,10.33,310.094,Carbohydrate
Cholesterol,C8H30N0O0,872.51,4.88,802.314,Hormone
Adrenaline,C6H14N1O0,432.88,7.63,815.519,Carbohydrate
Urea,C11H1N3O2,716.12,8.37,482.081,Alkaloid
Cholesterol,C9H10N4O1,306.26,N/A,982.989,Organic Compound
Ethanol,C3H35N5O7,581.57,6.54,525.522,Organic Compound
Caffeine,C11H16N0O3,765.55,1.62,977.97,Amide
Urea,C11H2N1O6,738.26,N/A,35.978,Alcohol
Urea,C3H9N0O3,606.22,7.43,166.096,Neurotransmitter
Adenosine triphosphate,C1H27N5O4,634.75,9.52,368.67,Nucleotide
Cholesterol,C7H38N1O3,709.6,N/A,78.252,Nucleotide
Urea,C16H16N1O6,319.81,N/A,191.365,Organic Compound
Dopamine,C1H11N1O9,758.92,5.74,681.637,Carbohydrate
Serotonin,C13H29N4O7,632.85,N/A,227.293,Lipid
Adenosine triphosphate,C5H34N1O1,840.05,7.06,26.875,Amide
Dopamine,C3H14N1O3,508.48,1.97,540.472,Carbohydrate
Adrenaline,C20H16N1O9,297.83,7.97,353.027,Alkaloid
Urea,C7H12N1O5,196.95,N/A,841.674,Alkaloid
Adenosine triphosphate,C5H20N3O1,130.71,10.75,409.768,Neurotransmitter
Cholesterol,C6H2N4O0,407.65,N/A,10.378,Organic Compound
Cholesterol,C4H33N4O10,424.58,N/A,219.061,Lipid
Dopamine,C8H26N5O7,888.61,10.06,380.356,Alcohol
Caffeine,C11H9N5O9,809.7,9.0,782.463,Amide
Urea,C5H31N0O0,387.52,4.79,194.705,Neurotransmitter
Glucose,C19H14N0O0,706.5,7.51,24.376,Nucleotide
Dopamine,C1H14N0O2,148.83,N/A,450.685,Hormone
Serotonin,C1H29N5O9,987.59,12.64,131.564,Alkaloid
Ethanol,C19H24N1O9,142.58,3.12,43.396,Nucleotide
Caffeine,C19H22N2O10,247.07,9.27,32.004,Neurotransmitter
Adenosine triphosphate,C15H3N0O9,783.65,12.7,347.622,Carbohydrate
Adrenaline,C20H31N0O7,971.07,4.58,349.258,Carbohydrate
Adrenaline,C5H28N0O0,994.76,N/A,743.816,Hormone
Urea,C8H5N5O3,820.38,6.58,576.69,Lipid
Adenosine triphosphate,C5H34N5O7,445.08,6.33,94.5,Hormone
Serotonin,C10H20N3O5,158.79,N/A,110.554,Nucleotide
Ethanol,C13H22N2O6,849.44,3.37,636.662,Alkaloid
Aspirin,C3H9N5O1,123.15,7.91,647.83,Alcohol
Ethanol,C1H24N5O10,630.07,2.59,913.356,Carbohydrate
Adrenaline,C7H31N0O3,469.94,4.61,109.729,Nucleotide
Glucose,C8H6N4O5,196.48,9.09,174.202,Alkaloid
Ethanol,C4H32N1O9,771.65,2.66,915.567,Alkaloid
Urea,C11H36N1O2,873.29,11.97,770.663,Nucleotide
Glucose,C17H27N2O8,321.65,13.06,773.53,Lipid
Adenosine triphosphate,C6H27N5O6,902.55,8.78,26.814,Carbohydrate
Glucose,C7H27N5O3,513.37,5.24,27.917,Organic Compound
Serotonin,C10H22N0O4,758.8,11.75,839.919,Hormone
Caffeine,C12H35N4O8,829.85,4.2,783.894,Nucleotide
Adenosine triphosphate,C6H10N5O0,340.41,8.61,928.976,Amide
Glucose,C2H29N2O10,100.54,13.78,310.664,Amide
Ethanol,C10H27N3O3,822.3,11.47,754.563,Lipid
Adenosine triphosphate,C20H33N5O2,187.87,6.66,197.155,Nucleotide
Glucose,C8H30N3O8,919.02,7.5,212.675,Nucleotide
Serotonin,C10H35N2O1,288.07,13.39,616.679,Lipid
Cholesterol,C18H38N3O3,359.89,4.62,220.668,Alkaloid
Cholesterol,C17H2N3O7,869.52,N/A,691.264,Hormone
Glucose,C13H34N1O6,542.68,N/A,70.151,Neurotransmitter
Dopamine,C10H11N2O5,223.98,8.99,201.089,Carbohydrate
Urea,C17H36N1O4,844.82,12.67,78.625,Amide
Adenosine triphosphate,C18H4N4O3,298.47,7.55,95.724,Amide
Ethanol,C11H37N3O5,997.25,10.62,622.238,Organic Compound
Aspirin,C9H19N3O5,641.96,N/A,405.512,Alkaloid
Cholesterol,C12H6N4O8,346.37,N/A,673.531,Neurotransmitter
Aspirin,C19H1N5O5,713.74,9.81,30.946,Carbohydrate
Serotonin,C1H8N5O0,963.67,3.12,475.338,Nucleotide
Caffeine,C11H7N0O6,392.04,9.43,204.441,Alkaloid
Adenosine triphosphate,C15H28N5O6,776.98,8.33,247.178,Carbohydrate
Glucose,C1H31N2O2,300.51,13.98,979.836,Carbohydrate
Serotonin,C7H33N4O0,845.63,13.06,326.888,Nucleotide
Serotonin,C13H37N1O5,404.41,11.98,258.642,Hormone
Dopamine,C17H8N5O4,859.47,13.81,326.684,Organic Compound
Adrenaline,C11H38N5O4,508.48,12.41,192.674,Organic Compound
Glucose,C20H9N1O5,210.68,12.4,48.009,Neurotransmitter
Cholesterol,C8H3N3O2,203.77,N/A,10.936,Amide
Cholesterol,C10H10N2O2,264.14,6.8,746.628,Lipid
Cholesterol,C5H6N1O9,888.07,12.24,398.463,Neurotransmitter
Adenosine triphosphate,C20H1N2O6,913.21,3.32,479.544,Carbohydrate
Serotonin,C15H21N2O7,306.19,12.42,698.863,Amide
Urea,C8H11N0O2,973.29,13.41,589.927,Organic Compound
Dopamine,C6H26N3O7,269.18,1.52,728.972,Alkaloid
Ethanol,C10H1N5O2,519.01,N/A,998.952,Amide
Dopamine,C1H17N5O7,821.11,11.28,305.034,Amide
Aspirin,C4H15N3O9,271.24,N/A,714.593,Organic Compound
Dopamine,C1H1N1O8,224.05,13.34,45.414,Amide
Dopamine,C8H18N0O10,207.25,N/A,481.865,Alcohol
Dopamine,C10H25N3O10,955.7,9.41,863.238,Lipid
Ethanol,C10H39N0O9,413.54,5.06,514.654,Nucleotide
Serotonin,C4H20N3O5,723.01,9.97,159.716,Hormone
Glucose,C14H36N0O1,904.55,9.47,146.752,Nucleotide
Adrenaline,C8H2N5O5,155.4,4.6,358.575,Nucleotide
Serotonin,C1H6N2O8,745.09,8.55,180.604,Alcohol
