compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C2H5N2O3,193.98,N/A,257.265,Alkaloid
Aspirin,C12H3N0O10,208.26,11.8,122.149,Alkaloid
Caffeine,C1H12N3O4,549.49,9.33,461.941,Organic Compound
Glucose,C5H15N4O2,185.91,5.75,298.646,Neurotransmitter
Dopamine,C6H18N5O0,365.79,4.46,594.249,Alkaloid
Dopamine,C12H15N1O7,530.8,13.97,927.35,Alkaloid
Adrenaline,C7H40N5O6,959.5,13.34,782.094,Lipid
Caffeine,C20H38N4O8,188.42,4.46,982.982,Nucleotide
Glucose,C15H9N4O4,428.98,12.76,835.757,Lipid
Caffeine,C6H19N3O7,903.36,2.51,331.006,Amide
Glucose,C13H21N0O10,444.73,7.19,192.122,Lipid
Aspirin,C5H1N4O8,487.37,3.5,598.272,Lipid
Glucose,C20H33N2O9,742.66,11.87,256.556,Lipid
Adrenaline,C15H32N0O8,335.62,8.24,512.138,Neurotransmitter
Caffeine,C14H12N5O10,753.35,2.31,80.433,Lipid
Serotonin,C3H37N3O1,327.49,N/A,699.653,Amide
Adrenaline,C15H33N1O8,912.55,4.35,598.97,Amide
Aspirin,C8H17N4O1,139.1,12.24,57.548,Carbohydrate
Adenosine triphosphate,C14H7N0O9,715.37,8.4,252.84,Hormone
Cholesterol,C4H31N2O7,969.54,11.19,255.643,Nucleotide
Adenosine triphosphate,C20H22N1O6,836.37,11.08,462.601,Neurotransmitter
Glucose,C13H18N0O8,496.74,13.29,294.497,Alkaloid
Adrenaline,C7H30N2O9,802.65,3.34,424.44,Hormone
Dopamine,C1H33N0O6,650.56,N/A,429.005,Alkaloid
Dopamine,C19H17N5O9,907.89,11.04,591.481,Organic Compound
Dopamine,C18H34N0O7,490.78,3.73,330.22,Alcohol
Serotonin,C1H2N4O5,503.77,7.02,79.44,Amide
Caffeine,C19H39N1O2,273.35,6.46,842.021,Neurotransmitter
Serotonin,C5H35N0O10,597.9,12.94,205.981,Hormone
Aspirin,C12H22N0O0,942.52,2.41,683.638,Alcohol
Glucose,C4H28N3O9,667.79,8.93,79.215,Alcohol
Serotonin,C8H8N5O10,569.47,13.35,296.448,Organic Compound
Cholesterol,C18H24N4O0,671.46,6.23,918.952,Organic Compound
Urea,C17H13N5O10,401.2,7.34,805.223,Organic Compound
Dopamine,C6H1N0O1,264.22,N/A,0.258,Nucleotide
Caffeine,C16H20N1O8,455.29,7.08,664.776,Lipid
Serotonin,C14H36N0O10,793.26,5.78,879.585,Amide
Cholesterol,C14H28N0O5,811.73,10.95,555.357,Nucleotide
Caffeine,C3H5N3O5,513.79,9.89,565.524,Nucleotide
Adenosine triphosphate,C11H22N0O2,728.68,N/A,652.102,Neurotransmitter
Ethanol,C16H11N1O6,81.9,1.23,24.029,Alcohol
Adenosine triphosphate,C11H24N3O3,894.5,5.23,446.402,Organic Compound
Glucose,C20H32N4O9,755.27,2.07,890.568,Alkaloid
Caffeine,C10H8N4O8,133.52,2.68,670.553,Organic Compound
Adenosine triphosphate,C10H24N5O1,114.78,3.61,706.291,Nucleotide
Cholesterol,C10H40N3O1,368.49,2.61,269.051,Lipid
Adenosine triphosphate,C3H10N3O8,330.45,12.85,258.951,Hormone
Ethanol,C13H19N0O0,484.46,10.78,997.494,Alkaloid
Dopamine,C2H29N2O0,812.34,8.99,118.024,Hormone
Urea,C3H5N4O2,270.42,9.35,73.066,Alkaloid
Urea,C14H17N2O7,791.88,8.39,51.516,Carbohydrate
Urea,C19H39N0O10,542.95,11.68,477.942,Organic Compound
Caffeine,C16H6N2O0,895.17,5.08,679.49,Nucleotide
Caffeine,C5H6N5O0,295.57,9.26,799.736,Lipid
Serotonin,C8H3N1O3,298.79,N/A,930.784,Amide
Urea,C7H4N2O0,762.84,6.62,191.717,Carbohydrate
Dopamine,C15H25N0O5,970.15,5.15,566.882,Lipid
Urea,C2H17N0O8,633.39,N/A,364.814,Hormone
Serotonin,C8H5N5O10,87.2,7.03,803.086,Alcohol
Glucose,C7H22N1O5,378.63,3.96,433.599,Hormone
Cholesterol,C19H19N5O9,305.62,8.86,89.838,Amide
Aspirin,C1H3N2O8,719.5,12.1,102.388,Lipid
Adenosine triphosphate,C20H34N3O1,303.68,12.44,255.383,Hormone
Adenosine triphosphate,C4H15N5O2,385.62,N/A,681.278,Neurotransmitter
Adenosine triphosphate,C13H28N3O7,654.26,5.51,936.308,Hormone
Aspirin,C18H34N4O5,689.82,7.34,494.793,Amide
Serotonin,C18H23N3O7,785.46,2.83,982.725,Alcohol
Dopamine,C12H28N0O0,244.34,12.98,933.148,Amide
Glucose,C17H32N3O5,792.42,8.66,412.565,Alkaloid
Adrenaline,C2H19N0O7,367.66,13.21,511.372,Hormone
Adrenaline,C7H5N3O3,974.31,1.02,395.562,Nucleotide
Ethanol,C7H25N1O2,163.7,7.93,872.365,Neurotransmitter
Aspirin,C17H1N4O9,662.88,9.43,530.463,Alkaloid
Cholesterol,C9H18N2O3,989.43,N/A,108.162,Alkaloid
Aspirin,C16H13N5O7,586.21,11.68,754.393,Alkaloid
Urea,C17H31N0O7,771.65,3.31,855.307,Organic Compound
Adrenaline,C9H4N3O1,830.59,2.7,510.332,Alcohol
Aspirin,C5H21N4O10,988.65,6.08,474.382,Amide
Serotonin,C3H30N1O6,660.51,12.1,252.291,Organic Compound
Urea,C14H32N2O0,534.2,5.78,31.214,Alkaloid
Caffeine,C16H24N1O5,198.9,3.43,751.578,Carbohydrate
Cholesterol,C20H13N1O4,752.55,5.32,62.377,Hormone
Ethanol,C7H4N1O8,980.51,5.48,162.822,Hormone
Adrenaline,C6H5N4O0,221.32,12.29,748.625,Alcohol
Ethanol,C13H11N3O1,680.89,N/A,866.761,Amide
Glucose,C1H12N3O10,618.56,11.55,86.102,Carbohydrate
Dopamine,C15H29N3O8,278.88,9.0,319.929,Organic Compound
Adrenaline,C8H13N4O7,692.96,N/A,793.072,Nucleotide
Ethanol,C12H1N1O4,353.76,6.84,563.111,Nucleotide
Adrenaline,C4H31N2O1,672.35,N/A,927.703,Amide
Dopamine,C6H38N3O9,581.64,N/A,330.696,Alkaloid
Serotonin,C20H24N5O10,354.51,7.45,470.332,Alcohol
Caffeine,C5H4N2O1,641.58,12.25,257.037,Alcohol
Adrenaline,C3H17N4O1,718.84,3.82,185.946,Alkaloid
Caffeine,C4H23N3O1,880.22,4.22,99.055,Organic Compound
Glucose,C19H25N4O1,147.8,4.76,296.53,Carbohydrate
Ethanol,C8H12N4O5,998.0,2.65,18.242,Carbohydrate
Adenosine triphosphate,C11H11N0O5,356.57,7.04,501.441,Alkaloid
Adenosine triphosphate,C7H21N5O1,111.44,6.06,753.11,Alcohol
Adrenaline,C15H17N2O6,201.26,4.98,132.497,Lipid
Ethanol,C11H21N0O5,819.27,N/A,599.826,Carbohydrate
Serotonin,C12H18N5O7,517.5,4.4,252.67,Alkaloid
Urea,C15H21N0O7,492.56,9.04,540.388,Nucleotide
Cholesterol,C2H7N1O9,564.61,10.17,41.587,Alkaloid
Dopamine,C7H24N0O5,537.91,10.75,887.238,Hormone
Serotonin,C16H8N5O5,89.77,3.95,994.401,Hormone
Serotonin,C17H14N2O6,418.61,6.2,450.346,Nucleotide
Adenosine triphosphate,C4H16N2O9,416.51,9.93,551.561,Alcohol
Ethanol,C5H29N5O10,983.97,10.55,965.888,Hormone
Aspirin,C13H7N4O10,292.57,N/A,842.719,Alkaloid
Caffeine,C5H14N5O7,145.49,4.08,10.833,Carbohydrate
Adenosine triphosphate,C15H28N2O6,219.72,10.49,34.213,Alcohol
Urea,C10H4N3O4,379.84,N/A,407.379,Carbohydrate
Adrenaline,C11H35N0O4,72.91,6.14,872.142,Lipid
Glucose,C17H29N2O3,423.4,4.43,623.404,Carbohydrate
Glucose,C19H15N2O2,746.59,4.62,822.787,Carbohydrate
Ethanol,C15H18N0O2,674.02,8.71,554.432,Hormone
Urea,C5H10N4O3,736.52,4.96,330.611,Alkaloid
Glucose,C13H31N2O4,453.08,13.52,587.365,Lipid
Caffeine,C15H32N4O7,304.92,8.09,310.68,Neurotransmitter
Serotonin,C7H1N1O2,991.1,13.75,238.073,Hormone
Glucose,C3H25N5O3,847.89,6.88,368.29,Alcohol
Caffeine,C8H39N2O7,470.17,1.59,169.837,Hormone
Adenosine triphosphate,C6H1N4O10,577.2,8.6,944.524,Nucleotide
Serotonin,C12H23N0O9,676.91,6.7,807.934,Lipid
Adenosine triphosphate,C2H11N3O4,479.72,13.56,344.724,Lipid
Aspirin,C5H20N3O5,681.49,11.59,65.721,Alcohol
Serotonin,C16H34N2O8,83.8,2.02,598.935,Neurotransmitter
Aspirin,C8H35N5O5,720.71,N/A,492.073,Alkaloid
Adrenaline,C1H25N1O9,151.08,7.52,682.681,Nucleotide
Dopamine,C15H28N0O0,269.22,2.98,806.19,Alcohol
Dopamine,C19H8N1O1,950.15,4.07,96.027,Neurotransmitter
Glucose,C7H37N3O0,74.88,9.07,594.003,Hormone
Urea,C17H20N0O7,899.71,7.99,448.641,Alcohol
Ethanol,C10H5N1O10,959.8,7.0,682.705,Alcohol
Adrenaline,C4H9N3O4,924.82,5.92,175.144,Neurotransmitter
Urea,C6H31N1O1,504.48,12.21,159.423,Neurotransmitter
Caffeine,C17H2N1O0,393.79,13.19,841.799,Organic Compound
Adenosine triphosphate,C18H16N2O10,717.47,6.87,756.911,Nucleotide
Caffeine,C10H28N0O0,466.02,4.82,547.897,Neurotransmitter
Ethanol,C14H33N3O6,851.46,12.07,193.272,Alkaloid
Urea,C11H30N0O4,632.46,8.1,403.979,Carbohydrate
Caffeine,C7H12N5O4,743.08,2.67,167.843,Hormone
Urea,C15H36N0O5,820.4,2.07,406.638,Carbohydrate
Urea,C19H26N1O0,189.74,4.28,635.857,Amide
Aspirin,C8H38N0O8,309.13,7.96,814.646,Amide
Glucose,C3H26N1O2,256.9,10.52,436.307,Neurotransmitter
Glucose,C7H2N0O6,463.74,7.97,718.339,Amide
Adrenaline,C3H34N0O8,849.87,1.54,100.666,Organic Compound
Ethanol,C4H20N2O1,55.06,7.25,130.194,Amide
Adenosine triphosphate,C8H4N5O5,954.41,N/A,654.477,Lipid
Cholesterol,C5H27N5O4,952.84,N/A,554.902,Amide
Glucose,C13H13N1O1,653.79,7.17,44.695,Alcohol
Ethanol,C3H4N2O8,755.18,8.11,811.585,Alkaloid
Adrenaline,C3H20N1O5,382.23,5.61,361.897,Neurotransmitter
Aspirin,C15H16N4O10,773.33,3.65,286.417,Alkaloid
Caffeine,C7H2N5O3,300.61,6.62,610.056,Hormone
Caffeine,C14H29N5O9,968.84,12.48,316.173,Hormone
Cholesterol,C1H23N4O10,223.32,1.29,918.863,Neurotransmitter
Dopamine,C3H10N0O10,486.95,8.07,285.611,Hormone
Urea,C17H15N1O7,77.69,7.14,470.651,Amide
Adenosine triphosphate,C16H33N4O1,564.62,10.72,666.257,Neurotransmitter
Aspirin,C13H32N3O0,956.82,N/A,729.619,Hormone
Urea,C10H11N2O4,592.18,N/A,35.711,Nucleotide
Serotonin,C9H27N0O4,468.13,12.21,522.504,Organic Compound
Glucose,C15H34N3O2,801.36,3.87,185.586,Neurotransmitter
Caffeine,C18H20N1O10,149.09,N/A,855.735,Lipid
Adrenaline,C15H10N1O0,648.15,1.8,392.853,Carbohydrate
Glucose,C5H6N0O0,513.66,9.92,476.478,Neurotransmitter
Caffeine,C1H29N2O5,78.2,6.72,145.514,Carbohydrate
Dopamine,C6H13N1O5,280.57,4.36,188.832,Lipid
Ethanol,C2H29N2O2,619.56,N/A,606.655,Alcohol
Dopamine,C19H35N4O10,420.15,7.72,742.762,Amide
Caffeine,C12H20N5O0,612.31,8.04,272.123,Nucleotide
Adenosine triphosphate,C9H39N0O7,941.75,11.06,121.441,Alcohol
Glucose,C3H8N0O8,473.2,N/A,905.021,Organic Compound
Glucose,C3H12N1O10,541.59,10.61,665.522,Carbohydrate
Adrenaline,C3H30N3O6,331.01,10.93,652.559,Carbohydrate
Cholesterol,C3H30N4O2,465.63,4.22,491.029,Amide
Dopamine,C3H40N5O0,214.78,9.81,468.14,Lipid
Ethanol,C5H14N1O6,346.27,1.33,260.878,Amide
Dopamine,C9H10N0O4,961.19,10.85,743.951,Lipid
Aspirin,C20H24N2O9,983.68,10.0,193.569,Hormone
Caffeine,C16H7N3O0,310.02,N/A,927.236,Neurotransmitter
Adrenaline,C2H10N4O9,944.11,N/A,728.016,Organic Compound
Adenosine triphosphate,C15H37N2O4,154.67,3.51,444.783,Amide
Caffeine,C14H18N0O0,807.21,10.38,99.638,Alkaloid
Caffeine,C18H1N4O8,771.32,5.9,323.315,Organic Compound
Cholesterol,C10H9N1O0,610.37,6.72,654.648,Alkaloid
Aspirin,C20H22N4O4,444.93,N/A,364.978,Carbohydrate
Glucose,C3H19N1O2,741.16,6.59,268.378,Alcohol
Dopamine,C4H18N4O2,215.24,4.35,328.602,Hormone
Cholesterol,C9H26N3O7,82.37,7.69,509.735,Lipid
Aspirin,C11H11N4O7,879.2,3.16,440.948,Alcohol
Cholesterol,C3H32N5O3,569.09,13.87,282.682,Neurotransmitter
Adenosine triphosphate,C11H40N2O6,303.61,1.37,260.709,Neurotransmitter
Caffeine,C11H20N3O2,475.37,2.65,509.617,Amide
Glucose,C18H4N3O4,807.77,7.8,557.332,Hormone
Caffeine,C16H33N3O2,535.53,5.71,270.416,Alkaloid
Ethanol,C20H16N1O10,995.76,12.19,718.238,Organic Compound
Caffeine,C8H14N4O7,378.96,7.82,264.89,Alkaloid
Serotonin,C10H29N1O7,640.66,7.35,644.792,Hormone
Caffeine,C13H21N4O6,58.32,6.55,164.29,Lipid
Caffeine,C16H14N4O4,517.87,5.27,309.221,Organic Compound
Serotonin,C20H35N5O9,982.61,3.14,824.757,Alcohol
Dopamine,C3H14N0O4,833.78,N/A,961.972,Carbohydrate
Dopamine,C7H13N2O3,534.88,10.93,415.984,Alcohol
Adenosine triphosphate,C8H31N2O2,622.7,7.56,498.777,Alkaloid
Ethanol,C8H3N2O6,214.96,5.68,37.842,Amide
Adenosine triphosphate,C7H8N2O2,518.52,7.79,957.465,Organic Compound
Adenosine triphosphate,C8H3N0O10,74.65,6.67,524.212,Hormone
Glucose,C1H14N0O5,500.25,7.04,581.073,Neurotransmitter
Dopamine,C14H19N5O10,852.61,N/A,631.542,Lipid
Urea,C4H12N0O2,101.53,4.46,294.722,Amide
Cholesterol,C16H39N4O3,835.78,8.26,51.34,Nucleotide
Glucose,C9H39N0O9,63.28,2.08,874.199,Nucleotide
Adenosine triphosphate,C9H38N4O7,449.64,N/A,591.323,Organic Compound
Cholesterol,C19H26N1O5,794.22,N/A,206.681,Hormone
Dopamine,C18H23N4O7,626.75,9.76,957.693,Amide
Ethanol,C16H7N3O3,141.77,7.45,790.849,Neurotransmitter
Cholesterol,C5H18N2O5,195.39,N/A,858.25,Carbohydrate
Urea,C11H34N2O4,690.92,4.06,252.75,Carbohydrate
Glucose,C11H1N5O0,119.14,2.6,45.309,Lipid
Adenosine triphosphate,C7H1N5O2,961.5,N/A,222.044,Hormone
Ethanol,C19H40N5O10,91.79,10.47,445.267,Nucleotide
Adenosine triphosphate,C20H31N2O5,246.7,8.7,302.118,Carbohydrate
Dopamine,C8H37N2O7,875.51,10.05,319.744,Hormone
Glucose,C19H35N0O2,903.14,N/A,811.595,Amide
Urea,C6H37N3O10,92.97,12.48,280.641,Neurotransmitter
Serotonin,C19H12N4O8,377.85,13.93,283.002,Alkaloid
Caffeine,C6H9N4O10,760.85,N/A,6.485,Carbohydrate
Glucose,C5H14N0O6,271.45,12.6,521.578,Alkaloid
Aspirin,C17H11N4O4,546.45,N/A,31.384,Hormone
Cholesterol,C5H37N3O3,561.99,13.59,877.572,Lipid
Urea,C9H10N2O4,572.98,12.53,867.868,Lipid
Dopamine,C9H6N5O4,542.62,6.24,62.012,Amide
Aspirin,C3H9N1O2,333.41,3.93,61.467,Neurotransmitter
Glucose,C4H39N3O6,572.08,12.52,140.785,Lipid
Adrenaline,C4H40N5O2,171.03,3.74,402.671,Lipid
Dopamine,C15H17N1O10,156.06,11.33,444.742,Amide
Urea,C9H13N1O10,421.22,12.53,656.323,Hormone
Dopamine,C10H5N2O10,388.29,12.4,937.015,Nucleotide
Adenosine triphosphate,C17H38N1O5,629.07,5.7,729.111,Nucleotide
Caffeine,C4H33N2O9,489.23,N/A,338.228,Alcohol
Serotonin,C6H25N4O3,504.71,N/A,203.066,Carbohydrate
Glucose,C19H7N1O10,679.83,12.12,336.602,Neurotransmitter
Glucose,C9H31N5O0,834.91,5.66,773.976,Alkaloid
Adrenaline,C6H36N5O0,120.51,9.19,93.188,Carbohydrate
Serotonin,C14H31N2O9,685.28,2.19,509.034,Carbohydrate
Cholesterol,C19H13N4O1,362.27,5.61,185.119,Organic Compound
Adenosine triphosphate,C3H17N4O9,959.51,6.6,627.477,Organic Compound
Serotonin,C16H4N0O4,648.15,N/A,17.125,Nucleotide
Adrenaline,C12H13N0O0,354.82,6.22,426.507,Nucleotide
Urea,C11H36N1O5,68.04,7.69,408.367,Amide
Glucose,C3H30N4O9,528.34,1.02,140.618,Amide
Cholesterol,C12H24N5O5,92.58,3.94,744.592,Organic Compound
Ethanol,C7H29N4O8,593.05,5.19,327.052,Organic Compound
Adenosine triphosphate,C7H18N3O6,114.47,7.7,585.321,Hormone
Aspirin,C17H14N5O8,55.82,N/A,309.261,Organic Compound
Dopamine,C3H27N0O5,380.22,N/A,631.228,Organic Compound
Ethanol,C13H11N3O9,976.49,N/A,365.892,Hormone
Ethanol,C4H1N2O1,773.45,8.07,321.222,Organic Compound
Caffeine,C4H38N3O4,429.41,12.29,969.019,Nucleotide
Glucose,C4H33N3O7,904.8,3.75,642.909,Lipid
Serotonin,C7H6N0O6,926.02,7.35,330.928,Nucleotide
Ethanol,C4H8N2O3,624.12,7.34,662.801,Nucleotide
Urea,C6H9N5O7,674.16,13.98,845.88,Carbohydrate
Serotonin,C16H18N0O4,199.09,5.85,512.756,Alcohol
Dopamine,C7H4N2O4,604.79,1.14,792.868,Organic Compound
Urea,C1H29N5O6,283.59,7.26,138.857,Hormone
Adrenaline,C12H17N0O1,231.23,5.86,942.36,Carbohydrate
Adrenaline,C9H12N3O0,603.35,N/A,654.934,Lipid
Glucose,C2H12N4O6,635.29,9.53,651.164,Nucleotide
Dopamine,C11H27N3O2,723.19,5.17,7.364,Neurotransmitter
Aspirin,C19H8N5O3,730.79,10.05,28.437,Carbohydrate
Dopamine,C6H10N5O9,706.54,7.71,820.337,Hormone
Adenosine triphosphate,C7H32N3O4,810.91,9.71,131.457,Hormone
Glucose,C6H39N4O10,683.79,N/A,457.609,Nucleotide
Urea,C3H36N4O6,851.22,3.66,420.762,Alkaloid
Serotonin,C9H37N0O4,371.49,6.5,399.541,Carbohydrate
Adrenaline,C11H27N4O1,928.95,7.84,115.378,Alkaloid
Aspirin,C10H36N3O6,96.83,11.44,302.842,Hormone
Cholesterol,C14H28N3O2,388.36,11.18,325.778,Amide
Dopamine,C13H10N3O7,554.46,10.23,377.568,Lipid
Adrenaline,C4H25N4O0,186.41,6.18,625.242,Amide
Dopamine,C10H7N1O4,656.84,1.72,703.203,Nucleotide
Caffeine,C20H24N3O0,745.08,8.83,394.861,Alkaloid
Ethanol,C3H28N5O3,387.82,N/A,248.633,Alcohol
Aspirin,C7H36N3O5,413.5,7.51,158.948,Carbohydrate
Serotonin,C20H28N3O8,920.76,9.82,515.236,Alcohol
Adrenaline,C16H16N0O8,624.66,N/A,921.951,Nucleotide
Serotonin,C1H3N2O1,412.35,3.63,166.827,Hormone
Ethanol,C5H6N2O4,911.29,5.47,56.505,Amide
Caffeine,C13H16N4O9,867.73,3.52,780.167,Carbohydrate
Adrenaline,C12H26N0O1,386.78,9.14,898.049,Lipid
Urea,C9H15N4O4,66.58,N/A,705.1,Nucleotide
Dopamine,C9H29N3O6,742.18,N/A,640.782,Organic Compound
Dopamine,C8H33N5O6,878.94,3.17,878.254,Hormone
Adenosine triphosphate,C6H15N3O8,479.82,10.42,794.527,Organic Compound
Serotonin,C7H30N2O8,536.45,8.15,616.361,Alcohol
Urea,C5H17N0O6,946.85,1.48,510.758,Alcohol
Adrenaline,C16H35N2O1,221.13,2.12,138.86,Alcohol
Caffeine,C11H18N5O7,377.39,5.54,505.495,Alcohol
Cholesterol,C12H4N0O10,627.1,N/A,589.716,Alkaloid
Ethanol,C13H39N2O8,186.29,6.5,163.539,Amide
Adenosine triphosphate,C19H24N5O0,588.4,4.16,642.705,Alcohol
Adrenaline,C15H4N4O3,458.0,11.19,776.577,Alcohol
Dopamine,C7H9N5O10,215.0,9.13,117.911,Alkaloid
Adenosine triphosphate,C5H30N3O8,856.92,7.61,717.116,Alcohol
Urea,C9H39N3O4,982.08,10.67,565.5,Hormone
Caffeine,C12H4N4O4,467.59,5.94,326.466,Neurotransmitter
Dopamine,C7H23N5O2,926.33,8.44,97.856,Organic Compound
Ethanol,C11H26N3O3,354.25,N/A,541.929,Neurotransmitter
Glucose,C3H28N3O0,566.81,N/A,468.038,Hormone
Adenosine triphosphate,C7H4N2O3,876.25,5.91,262.661,Alcohol
Glucose,C9H9N1O10,323.04,13.49,66.229,Lipid
Glucose,C19H27N3O3,147.52,1.56,346.234,Alkaloid
Glucose,C15H21N1O5,582.79,3.89,674.308,Amide
Ethanol,C1H7N5O10,653.06,10.66,648.582,Lipid
Dopamine,C2H32N1O5,228.03,9.72,782.11,Alcohol
Serotonin,C17H26N2O4,542.1,13.26,843.837,Alkaloid
Glucose,C13H6N0O1,325.98,9.96,244.218,Hormone
Urea,C18H35N3O2,801.76,4.8,545.148,Carbohydrate
Ethanol,C3H30N0O5,244.68,8.47,118.514,Alkaloid
Adrenaline,C5H26N3O4,109.28,1.19,373.35,Organic Compound
Dopamine,C19H17N0O7,550.38,13.75,67.761,Alcohol
Adenosine triphosphate,C17H7N5O0,134.96,N/A,626.992,Amide
Glucose,C12H4N2O10,64.94,13.1,401.698,Amide
Adenosine triphosphate,C7H23N0O10,587.0,6.48,495.007,Amide
Serotonin,C15H17N1O7,787.0,4.04,151.426,Amide
Serotonin,C7H11N0O6,289.84,N/A,347.293,Organic Compound
Serotonin,C8H36N3O9,238.02,4.5,609.488,Alcohol
Cholesterol,C5H34N5O3,491.27,4.04,424.756,Alcohol
Caffeine,C19H9N0O5,581.9,11.1,212.41,Lipid
Adenosine triphosphate,C2H2N4O0,284.89,N/A,692.453,Carbohydrate
Dopamine,C17H10N0O5,975.45,11.88,472.834,Alkaloid
Serotonin,C7H7N2O3,996.31,N/A,811.131,Hormone
Adrenaline,C2H26N0O2,274.0,4.49,886.97,Nucleotide
Cholesterol,C16H27N0O9,983.42,8.6,688.639,Hormone
Caffeine,C18H4N1O6,853.89,6.34,84.051,Nucleotide
Aspirin,C19H6N3O10,643.68,2.87,431.285,Lipid
Urea,C2H33N0O8,286.08,12.1,210.731,Carbohydrate
Adrenaline,C8H35N1O10,621.89,6.71,395.944,Hormone
Aspirin,C18H10N0O7,847.99,1.89,722.727,Neurotransmitter
Urea,C1H16N2O1,245.04,8.74,960.241,Alcohol
Ethanol,C7H6N2O0,769.47,4.41,703.52,Lipid
Caffeine,C2H38N0O6,261.55,12.52,528.468,Hormone
Urea,C5H35N5O4,929.6,4.22,351.239,Amide
Serotonin,C7H17N1O2,117.11,1.08,286.765,Hormone
Urea,C17H39N1O9,324.49,5.71,192.215,Carbohydrate
Adenosine triphosphate,C2H22N4O2,797.38,11.07,612.938,Carbohydrate
Aspirin,C11H14N3O2,926.81,10.45,548.994,Carbohydrate
Aspirin,C14H2N0O7,526.42,N/A,894.411,Alcohol
Caffeine,C8H26N3O9,204.39,3.83,25.914,Alkaloid
