compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C20H15N5O9,908.04,N/A,864.039,Alkaloid
Caffeine,C12H18N1O1,461.92,N/A,24.909,Alkaloid
Adrenaline,C9H34N1O3,316.14,8.89,626.128,Hormone
Caffeine,C10H21N0O1,918.31,2.89,263.662,Alcohol
Caffeine,C16H16N1O4,402.34,N/A,318.501,Alkaloid
Dopamine,C12H9N3O1,802.9,N/A,485.745,Alkaloid
Dopamine,C18H25N0O0,426.82,N/A,839.224,Organic Compound
Adenosine triphosphate,C16H15N3O0,113.34,11.69,840.309,Hormone
Ethanol,C11H20N4O4,109.58,10.48,229.347,Organic Compound
Caffeine,C7H30N1O5,624.28,13.23,561.448,Neurotransmitter
Serotonin,C20H10N1O10,149.62,13.33,554.243,Amide
Adrenaline,C20H30N2O3,888.32,1.99,562.147,Neurotransmitter
Cholesterol,C7H34N4O6,859.25,12.01,464.699,Lipid
Caffeine,C20H31N5O0,821.45,N/A,125.072,Carbohydrate
Cholesterol,C5H36N3O7,141.91,4.84,690.08,Hormone
Serotonin,C17H18N4O6,322.26,N/A,196.113,Lipid
Urea,C4H29N2O6,508.78,N/A,723.351,Nucleotide
Dopamine,C14H31N1O0,999.31,4.47,800.931,Nucleotide
Urea,C2H2N5O10,415.32,8.62,733.394,Neurotransmitter
Adrenaline,C4H20N3O4,509.93,8.99,64.74,Alcohol
Adenosine triphosphate,C15H5N4O8,349.58,1.91,392.516,Organic Compound
Urea,C19H9N4O6,470.78,7.59,672.184,Lipid
Dopamine,C15H37N4O9,610.22,6.18,840.324,Lipid
Caffeine,C13H39N1O3,957.19,1.7,135.744,Neurotransmitter
Ethanol,C5H15N4O4,549.22,6.75,822.568,Organic Compound
Ethanol,C16H12N5O3,410.4,N/A,827.137,Carbohydrate
Dopamine,C14H10N0O10,142.37,12.24,155.141,Carbohydrate
Aspirin,C6H12N2O8,767.23,12.95,406.061,Organic Compound
Urea,C3H32N1O10,274.5,4.02,140.134,Hormone
Aspirin,C7H31N5O10,522.8,8.29,283.047,Amide
Caffeine,C2H32N5O5,799.17,12.54,141.118,Hormone
Urea,C15H31N2O3,627.02,3.85,123.031,Alkaloid
Glucose,C5H13N5O4,785.91,N/A,583.586,Hormone
Adenosine triphosphate,C11H14N1O10,515.02,6.74,781.553,Carbohydrate
Aspirin,C19H9N5O0,805.64,3.0,506.927,Neurotransmitter
Serotonin,C1H29N2O1,364.62,10.11,794.579,Nucleotide
Caffeine,C8H2N5O4,258.8,7.39,999.286,Neurotransmitter
Adenosine triphosphate,C19H15N1O5,511.15,3.04,75.939,Nucleotide
Adrenaline,C14H20N4O0,550.88,N/A,282.02,Alkaloid
Adenosine triphosphate,C19H17N0O3,85.4,2.72,423.901,Hormone
Dopamine,C17H10N0O6,391.36,13.57,186.169,Amide
Serotonin,C17H22N0O9,151.74,N/A,446.882,Nucleotide
Adrenaline,C10H6N4O6,932.28,3.77,882.052,Alkaloid
Adrenaline,C13H1N0O7,513.1,12.2,396.091,Nucleotide
Dopamine,C4H19N0O10,186.48,6.54,788.058,Neurotransmitter
Dopamine,C18H24N4O6,341.51,N/A,317.186,Hormone
Serotonin,C5H9N3O7,570.97,7.94,924.61,Amide
Cholesterol,C14H29N0O2,438.41,5.21,891.811,Lipid
Ethanol,C9H16N0O4,877.73,N/A,453.227,Alcohol
Serotonin,C5H9N5O0,973.44,13.15,134.558,Amide
Ethanol,C3H7N0O1,540.22,2.25,558.376,Neurotransmitter
Cholesterol,C14H9N2O9,642.7,12.89,857.526,Alkaloid
Ethanol,C6H34N5O4,783.99,N/A,866.036,Neurotransmitter
Dopamine,C5H34N2O10,676.42,N/A,54.049,Hormone
Aspirin,C13H8N3O3,761.67,N/A,397.418,Nucleotide
Adrenaline,C14H23N3O9,546.45,3.28,162.787,Alcohol
Urea,C16H17N5O0,117.91,7.69,618.769,Organic Compound
Aspirin,C18H3N1O3,417.24,8.86,627.038,Nucleotide
Adenosine triphosphate,C6H25N4O7,602.99,6.05,220.784,Alkaloid
Caffeine,C14H15N3O4,433.12,6.96,705.567,Amide
Ethanol,C16H9N0O9,61.01,3.0,682.233,Alkaloid
Urea,C17H11N2O0,963.74,6.6,713.939,Neurotransmitter
Cholesterol,C11H34N3O2,481.72,13.68,233.441,Amide
Adrenaline,C10H22N1O9,931.78,3.14,990.307,Lipid
Adrenaline,C5H26N1O4,821.3,N/A,724.021,Lipid
Urea,C14H15N5O1,663.76,13.02,458.833,Organic Compound
Dopamine,C14H7N5O7,693.49,4.49,379.855,Carbohydrate
Serotonin,C11H20N5O8,959.76,13.75,241.322,Carbohydrate
Adenosine triphosphate,C1H14N4O5,287.17,9.63,908.387,Lipid
Adenosine triphosphate,C19H15N4O6,731.12,3.52,784.406,Hormone
Aspirin,C13H30N5O1,107.61,1.01,530.839,Alcohol
Caffeine,C20H29N5O1,613.32,5.78,215.265,Organic Compound
Adrenaline,C8H16N1O5,502.62,9.68,773.748,Neurotransmitter
Dopamine,C10H32N4O7,162.19,6.4,246.256,Amide
Aspirin,C14H13N0O5,765.52,N/A,292.615,Alcohol
Aspirin,C5H36N0O5,921.88,7.91,164.437,Alkaloid
Adrenaline,C8H30N0O7,865.6,10.4,918.721,Hormone
Dopamine,C2H26N0O8,310.53,1.38,344.428,Hormone
Adenosine triphosphate,C19H25N5O3,906.8,N/A,227.367,Neurotransmitter
Urea,C2H25N2O2,964.98,N/A,675.719,Hormone
Caffeine,C13H16N0O6,659.42,9.01,379.305,Organic Compound
Dopamine,C8H16N1O9,996.51,8.0,195.067,Amide
Cholesterol,C7H33N5O4,259.72,5.07,344.454,Organic Compound
Ethanol,C6H11N3O1,253.28,12.71,528.054,Neurotransmitter
Dopamine,C4H28N2O9,503.29,N/A,120.92,Hormone
Dopamine,C17H4N4O4,402.18,5.39,727.723,Lipid
Serotonin,C12H14N0O10,282.19,N/A,819.009,Organic Compound
Serotonin,C20H30N3O5,267.8,6.91,113.244,Hormone
Ethanol,C3H8N1O9,578.25,10.92,376.269,Neurotransmitter
Ethanol,C11H25N4O2,624.69,2.48,55.186,Neurotransmitter
Serotonin,C1H21N0O10,52.2,9.81,770.384,Organic Compound
Caffeine,C8H24N0O5,842.18,N/A,425.568,Lipid
Ethanol,C13H6N1O10,585.46,9.15,493.198,Alcohol
Glucose,C5H20N5O4,117.42,N/A,240.326,Neurotransmitter
Adenosine triphosphate,C8H36N1O7,332.62,12.14,775.895,Hormone
Dopamine,C12H34N1O10,244.08,7.8,342.853,Hormone
Aspirin,C19H35N4O9,646.34,N/A,891.352,Alkaloid
Serotonin,C9H33N2O0,824.58,8.45,672.878,Organic Compound
Dopamine,C15H26N2O6,255.96,10.18,984.113,Neurotransmitter
Ethanol,C12H15N1O1,499.74,N/A,140.664,Carbohydrate
Urea,C15H19N5O7,575.37,1.81,959.829,Lipid
Caffeine,C7H23N4O1,195.1,13.87,859.304,Alcohol
Serotonin,C8H12N5O0,795.5,8.33,699.238,Neurotransmitter
Aspirin,C15H10N2O4,654.11,2.87,505.785,Neurotransmitter
Serotonin,C8H13N3O5,690.54,8.61,686.569,Lipid
Glucose,C20H2N3O5,711.07,10.73,452.631,Hormone
Aspirin,C8H38N5O3,781.55,14.0,287.629,Hormone
Serotonin,C12H22N2O7,419.31,9.46,764.683,Alkaloid
Caffeine,C18H1N5O4,212.55,6.54,9.717,Organic Compound
Cholesterol,C14H32N3O10,215.26,12.28,962.753,Alcohol
Adrenaline,C11H14N5O8,984.95,13.73,271.317,Carbohydrate
Adenosine triphosphate,C13H4N4O5,360.67,11.26,802.296,Alcohol
Aspirin,C11H23N2O6,247.86,9.71,512.114,Hormone
Dopamine,C17H30N4O3,827.02,N/A,273.434,Organic Compound
Urea,C17H6N3O1,483.46,4.33,211.647,Lipid
Cholesterol,C2H21N4O3,990.77,2.87,705.178,Neurotransmitter
Glucose,C20H20N2O5,244.02,N/A,780.258,Organic Compound
Dopamine,C15H5N2O7,388.89,1.74,915.355,Neurotransmitter
Cholesterol,C13H34N5O6,433.22,4.01,106.979,Lipid
Dopamine,C6H25N1O2,684.23,2.81,950.844,Alcohol
Ethanol,C15H18N1O0,123.41,N/A,472.686,Lipid
Aspirin,C3H34N5O8,88.44,10.45,135.671,Hormone
Serotonin,C5H8N4O1,108.9,12.74,998.093,Alkaloid
Dopamine,C7H23N5O7,693.22,N/A,208.977,Lipid
Dopamine,C17H23N4O0,828.77,10.67,744.665,Amide
Urea,C2H13N4O5,626.1,N/A,396.636,Carbohydrate
Caffeine,C18H12N4O0,581.5,1.82,71.337,Alcohol
Aspirin,C1H35N0O7,454.54,11.39,424.142,Carbohydrate
Adrenaline,C7H1N1O5,756.91,9.87,661.615,Nucleotide
Adrenaline,C18H20N3O0,427.11,12.18,921.238,Alcohol
Ethanol,C3H23N0O2,720.97,6.95,558.86,Nucleotide
Ethanol,C16H8N4O0,101.76,8.38,303.63,Organic Compound
Aspirin,C7H24N0O10,795.64,8.19,10.504,Amide
Cholesterol,C19H12N3O5,621.32,4.95,875.642,Carbohydrate
Ethanol,C20H9N2O10,784.93,9.42,276.102,Lipid
Caffeine,C16H35N1O10,927.99,5.01,458.932,Carbohydrate
Caffeine,C12H13N0O6,102.01,N/A,347.97,Organic Compound
Ethanol,C20H25N4O7,775.97,N/A,156.555,Neurotransmitter
Aspirin,C7H6N5O10,483.81,8.12,627.591,Neurotransmitter
Adrenaline,C13H8N3O3,127.09,N/A,366.06,Lipid
Adrenaline,C18H11N2O3,228.76,10.03,788.786,Nucleotide
Adrenaline,C8H24N5O3,862.85,4.04,697.199,Lipid
Glucose,C3H32N1O7,893.12,2.23,149.478,Neurotransmitter
Caffeine,C4H25N5O5,922.51,13.72,534.985,Amide
Adenosine triphosphate,C4H21N3O8,918.99,8.29,526.136,Organic Compound
Cholesterol,C19H1N2O2,117.72,10.22,453.82,Organic Compound
Aspirin,C11H6N4O4,805.57,3.69,480.63,Alcohol
Serotonin,C13H39N1O5,615.47,9.29,128.011,Nucleotide
Glucose,C14H8N2O4,841.12,3.4,229.909,Hormone
Glucose,C16H34N0O9,202.2,6.06,790.543,Amide
Urea,C1H1N5O0,412.69,11.12,196.985,Organic Compound
Ethanol,C13H28N5O6,826.71,5.73,104.081,Alkaloid
Urea,C1H6N2O1,919.75,7.49,337.353,Hormone
Dopamine,C10H21N4O3,824.43,3.64,28.211,Nucleotide
Serotonin,C14H10N2O9,999.87,4.64,437.833,Organic Compound
Ethanol,C12H33N2O1,808.76,10.58,119.876,Lipid
Serotonin,C17H10N0O10,839.44,9.97,337.021,Hormone
Dopamine,C8H13N1O2,465.87,12.34,48.956,Nucleotide
Caffeine,C19H34N5O3,146.31,N/A,313.7,Amide
Urea,C10H39N2O2,746.84,13.23,934.044,Neurotransmitter
Aspirin,C19H4N0O1,640.98,3.34,635.714,Alkaloid
Adenosine triphosphate,C14H40N2O0,557.78,4.88,42.613,Hormone
Cholesterol,C19H31N5O5,862.18,10.7,901.792,Neurotransmitter
Adrenaline,C12H26N4O6,494.0,N/A,836.726,Alcohol
Aspirin,C10H18N5O1,109.03,11.77,677.808,Organic Compound
Adrenaline,C20H32N2O2,933.72,1.05,338.457,Lipid
Aspirin,C9H34N2O3,574.07,9.13,792.155,Organic Compound
Caffeine,C12H38N3O2,213.83,1.05,805.923,Alkaloid
Caffeine,C20H38N5O6,400.6,N/A,195.274,Alcohol
Serotonin,C16H39N4O1,951.79,1.26,929.166,Amide
Serotonin,C11H21N5O3,267.54,10.35,155.692,Alkaloid
Caffeine,C4H18N5O5,283.63,5.04,354.719,Alcohol
Caffeine,C14H30N3O5,349.2,10.83,802.323,Alcohol
Serotonin,C19H40N1O0,392.57,13.27,269.347,Hormone
Dopamine,C16H21N4O10,246.34,2.66,35.459,Amide
Adrenaline,C14H3N0O4,630.21,3.7,600.288,Neurotransmitter
Glucose,C10H35N5O5,131.0,N/A,355.78,Alcohol
Aspirin,C19H16N1O2,511.88,N/A,997.457,Hormone
Serotonin,C9H33N2O1,601.17,1.63,532.281,Carbohydrate
Ethanol,C16H3N4O6,107.41,5.15,423.075,Nucleotide
Glucose,C1H9N2O6,650.73,N/A,399.554,Alkaloid
Ethanol,C5H2N1O7,943.31,6.46,858.706,Nucleotide
Serotonin,C19H21N0O6,198.2,8.77,963.119,Alcohol
Serotonin,C17H39N5O2,894.06,8.53,989.154,Nucleotide
Adrenaline,C14H36N5O5,748.6,N/A,126.196,Amide
Adrenaline,C9H20N0O7,708.63,10.87,813.558,Hormone
Aspirin,C15H5N5O2,540.39,8.03,208.248,Lipid
Adrenaline,C15H26N1O9,490.62,11.39,1.061,Hormone
Serotonin,C14H12N4O10,263.15,10.54,832.348,Alkaloid
Serotonin,C15H23N5O0,528.19,7.92,537.472,Neurotransmitter
Ethanol,C11H3N0O2,271.31,6.93,66.547,Alcohol
Adrenaline,C2H6N1O6,77.26,13.09,301.38,Nucleotide
Serotonin,C15H31N4O6,305.02,8.72,964.238,Lipid
Serotonin,C2H19N3O1,761.01,4.27,682.435,Alkaloid
Glucose,C17H20N0O10,818.21,9.35,908.322,Neurotransmitter
Ethanol,C5H2N4O3,843.7,N/A,28.914,Carbohydrate
Serotonin,C18H30N5O10,601.82,12.19,469.404,Nucleotide
Aspirin,C10H33N5O1,264.04,N/A,122.033,Alkaloid
Urea,C7H36N3O2,421.97,N/A,156.619,Carbohydrate
Serotonin,C2H30N2O9,55.14,13.0,450.863,Carbohydrate
Cholesterol,C12H35N4O9,847.9,2.53,799.736,Hormone
Caffeine,C13H6N4O0,728.14,10.26,355.441,Hormone
Adenosine triphosphate,C20H30N1O7,471.08,3.4,741.358,Nucleotide
Dopamine,C15H20N1O9,419.76,12.73,258.801,Alcohol
Glucose,C3H2N4O0,389.7,N/A,506.796,Alcohol
Urea,C4H4N0O2,691.53,8.22,830.848,Lipid
Ethanol,C18H38N4O10,126.83,8.57,86.657,Organic Compound
Caffeine,C6H6N5O9,704.61,6.35,556.189,Carbohydrate
Ethanol,C6H31N1O8,709.95,2.78,667.104,Nucleotide
Urea,C3H16N4O2,460.49,13.13,924.308,Carbohydrate
Ethanol,C9H30N3O4,658.26,N/A,906.586,Carbohydrate
Adenosine triphosphate,C16H10N2O9,443.32,5.64,58.004,Hormone
Adenosine triphosphate,C6H21N2O4,128.71,9.72,650.022,Lipid
Ethanol,C14H22N4O2,95.57,7.8,235.734,Organic Compound
Cholesterol,C4H26N5O2,202.18,13.63,735.556,Neurotransmitter
Cholesterol,C6H38N1O8,191.94,4.48,689.614,Organic Compound
Adrenaline,C14H6N0O10,184.56,13.54,343.121,Alkaloid
Glucose,C13H1N0O7,392.77,6.95,123.064,Amide
Glucose,C8H11N1O4,974.91,9.58,7.034,Alkaloid
Aspirin,C17H12N0O1,783.53,11.13,684.159,Amide
Serotonin,C3H5N3O1,158.24,8.5,664.523,Amide
Dopamine,C1H4N5O8,510.26,7.86,417.45,Neurotransmitter
Caffeine,C8H36N0O9,955.56,12.86,129.121,Alkaloid
Adenosine triphosphate,C12H31N0O7,432.17,8.79,843.954,Amide
Aspirin,C11H11N2O3,862.53,N/A,394.365,Carbohydrate
Caffeine,C10H39N4O4,207.83,5.03,684.013,Amide
Caffeine,C18H40N1O3,119.59,6.48,225.717,Alkaloid
Urea,C13H13N1O0,379.19,6.15,233.56,Organic Compound
Dopamine,C9H34N3O2,629.5,N/A,565.007,Alkaloid
Ethanol,C2H39N0O8,995.84,N/A,924.268,Alcohol
Ethanol,C15H20N4O10,775.28,7.24,888.037,Alkaloid
Ethanol,C11H17N5O4,929.06,1.41,31.865,Hormone
Caffeine,C1H20N2O9,932.8,6.98,28.895,Hormone
Urea,C1H11N4O9,874.34,10.92,862.824,Hormone
Serotonin,C1H36N1O10,805.9,N/A,365.262,Carbohydrate
Serotonin,C16H2N4O9,896.62,10.74,417.018,Carbohydrate
Caffeine,C11H3N3O6,447.47,12.85,5.959,Hormone
Adenosine triphosphate,C18H15N2O7,376.07,2.99,704.714,Neurotransmitter
Serotonin,C7H21N2O5,875.48,N/A,642.95,Carbohydrate
Cholesterol,C5H3N2O1,684.83,6.7,593.204,Alcohol
Cholesterol,C13H15N5O8,196.71,13.79,838.184,Alkaloid
Serotonin,C16H10N1O6,547.2,10.83,984.332,Neurotransmitter
Adenosine triphosphate,C20H13N0O0,452.94,5.38,810.748,Amide
Urea,C17H24N4O6,762.15,2.47,232.61,Alcohol
Caffeine,C10H32N3O3,731.78,10.17,479.632,Hormone
Dopamine,C19H38N1O2,580.04,11.51,788.52,Alkaloid
Dopamine,C13H26N4O8,585.97,11.64,931.378,Hormone
Glucose,C11H7N1O10,717.08,5.92,999.669,Organic Compound
Urea,C15H40N4O4,236.09,9.61,849.88,Lipid
Ethanol,C19H23N4O0,241.94,8.1,847.672,Neurotransmitter
Cholesterol,C2H23N3O5,800.25,9.07,875.674,Nucleotide
Glucose,C17H1N0O9,216.76,N/A,329.012,Neurotransmitter
Serotonin,C3H30N0O0,828.85,13.19,599.344,Alkaloid
Ethanol,C16H14N4O7,204.73,10.37,915.69,Amide
Aspirin,C13H9N0O8,403.8,5.53,87.432,Hormone
Cholesterol,C10H2N5O4,77.72,6.04,751.185,Hormone
Adrenaline,C5H5N2O8,182.21,11.19,527.437,Nucleotide
Serotonin,C14H7N0O2,697.72,3.11,92.936,Alcohol
Urea,C7H21N1O6,703.56,N/A,427.976,Neurotransmitter
Cholesterol,C7H20N3O9,93.6,5.18,913.205,Organic Compound
Adrenaline,C5H33N1O7,994.85,8.53,182.452,Neurotransmitter
Caffeine,C17H31N4O10,245.63,13.86,490.13,Alkaloid
Serotonin,C12H40N5O0,960.24,5.08,7.636,Lipid
Caffeine,C20H7N2O8,459.29,7.4,563.619,Neurotransmitter
Adrenaline,C13H33N2O7,713.11,N/A,322.606,Carbohydrate
Dopamine,C11H18N5O5,928.0,1.76,308.246,Hormone
Ethanol,C5H9N0O6,887.63,7.8,300.079,Nucleotide
Caffeine,C7H3N2O0,101.96,8.14,812.218,Lipid
Adrenaline,C1H25N1O0,241.68,10.46,944.246,Alkaloid
Dopamine,C1H21N0O4,592.25,2.36,37.86,Nucleotide
Ethanol,C6H1N4O3,496.18,12.06,16.224,Hormone
Aspirin,C7H40N1O3,824.3,7.42,992.47,Carbohydrate
Cholesterol,C20H40N2O0,602.3,N/A,955.573,Nucleotide
Serotonin,C7H36N5O4,531.35,10.03,806.66,Carbohydrate
Urea,C8H11N2O4,289.08,12.28,456.199,Neurotransmitter
Aspirin,C11H7N3O10,517.19,N/A,312.865,Lipid
Adrenaline,C16H6N4O3,563.49,12.09,456.021,Alkaloid
Dopamine,C2H31N0O6,398.63,8.91,375.722,Organic Compound
Adrenaline,C17H7N0O9,273.51,8.22,860.86,Alcohol
Cholesterol,C9H28N4O9,430.95,9.78,812.088,Neurotransmitter
Aspirin,C7H25N4O2,68.51,11.05,750.673,Alcohol
Glucose,C14H33N2O10,351.94,4.19,507.373,Nucleotide
Urea,C5H5N3O5,255.69,3.84,373.313,Neurotransmitter
Cholesterol,C12H25N1O2,472.28,N/A,488.603,Lipid
Serotonin,C6H9N4O6,750.52,11.18,545.724,Amide
Cholesterol,C7H22N5O0,351.69,4.89,472.64,Hormone
Adrenaline,C17H24N1O8,630.88,N/A,234.123,Neurotransmitter
Caffeine,C16H16N4O5,739.85,1.66,962.517,Lipid
Adrenaline,C8H27N1O9,740.37,N/A,748.81,Nucleotide
Adenosine triphosphate,C14H31N1O9,125.77,N/A,642.189,Alkaloid
Adrenaline,C2H32N4O7,295.05,8.35,131.251,Amide
Adenosine triphosphate,C18H10N5O1,711.24,3.2,38.65,Lipid
Urea,C11H30N0O4,844.09,12.99,832.083,Organic Compound
Urea,C11H23N2O7,410.11,6.48,537.214,Hormone
Urea,C5H4N5O10,979.61,5.03,18.876,Nucleotide
Cholesterol,C7H14N1O6,120.62,10.47,28.679,Neurotransmitter
Dopamine,C3H10N0O9,564.17,12.3,362.982,Alcohol
Cholesterol,C16H21N2O4,739.57,11.2,116.519,Lipid
Urea,C19H16N2O9,436.0,13.22,717.531,Carbohydrate
Urea,C12H22N3O1,366.44,4.39,213.362,Nucleotide
Serotonin,C17H7N3O6,64.05,13.2,711.232,Carbohydrate
Adrenaline,C14H40N0O9,711.68,13.03,249.617,Hormone
Aspirin,C5H12N2O10,373.46,N/A,180.632,Nucleotide
Aspirin,C18H27N0O9,527.78,12.59,796.689,Alkaloid
Serotonin,C10H21N4O6,325.8,7.63,311.51,Neurotransmitter
Aspirin,C16H22N5O5,454.81,9.03,383.147,Amide
Ethanol,C9H24N3O1,72.78,7.47,286.854,Carbohydrate
Adenosine triphosphate,C8H20N1O6,132.99,2.93,832.902,Alkaloid
Dopamine,C8H3N0O6,871.44,3.48,585.964,Alcohol
Caffeine,C3H32N2O5,724.83,7.07,400.832,Nucleotide
Cholesterol,C13H11N4O1,680.65,13.93,789.407,Organic Compound
Aspirin,C20H20N0O2,981.01,6.43,229.147,Nucleotide
Urea,C8H20N0O3,576.96,3.08,894.833,Alcohol
Glucose,C7H39N4O4,390.62,8.7,861.621,Alcohol
Ethanol,C7H39N4O7,404.98,N/A,750.293,Amide
Ethanol,C6H30N5O7,894.57,7.38,718.282,Organic Compound
Urea,C3H34N0O9,807.67,N/A,712.027,Neurotransmitter
Glucose,C9H15N0O10,708.33,12.11,688.559,Amide
Aspirin,C3H1N5O8,504.08,2.3,524.551,Neurotransmitter
Aspirin,C19H27N5O10,821.57,8.23,296.779,Neurotransmitter
Aspirin,C6H37N3O8,914.92,4.33,834.733,Neurotransmitter
Aspirin,C5H8N0O6,618.47,2.06,655.302,Nucleotide
Ethanol,C10H25N0O1,697.93,N/A,134.536,Nucleotide
Dopamine,C16H21N0O1,319.01,4.62,59.396,Hormone
Urea,C10H4N3O9,277.4,N/A,95.65,Neurotransmitter
Serotonin,C15H4N4O0,207.08,N/A,867.052,Organic Compound
Caffeine,C18H8N1O8,679.47,N/A,820.081,Lipid
Cholesterol,C9H19N5O10,203.79,N/A,691.739,Alkaloid
Serotonin,C4H39N1O2,199.65,12.35,775.986,Nucleotide
Aspirin,C12H14N5O0,343.51,N/A,899.907,Neurotransmitter
Caffeine,C17H36N5O5,544.26,4.1,192.941,Organic Compound
Ethanol,C13H40N4O3,973.86,N/A,318.773,Carbohydrate
Dopamine,C15H18N5O3,307.12,N/A,918.619,Alkaloid
Cholesterol,C8H10N2O3,679.49,13.86,526.164,Hormone
Adrenaline,C20H22N0O10,670.55,2.05,906.164,Lipid
Aspirin,C13H9N0O8,994.93,10.65,7.395,Nucleotide
Aspirin,C2H35N2O7,730.0,6.81,188.769,Hormone
Adenosine triphosphate,C15H36N5O10,55.87,4.2,266.325,Nucleotide
Ethanol,C1H3N3O3,809.57,12.84,782.141,Amide
