compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C19H40N5O9,833.49,2.28,121.384,Hormone
Serotonin,C5H37N0O5,501.43,6.35,958.555,Neurotransmitter
Aspirin,C19H26N2O6,254.75,10.65,370.566,Amide
Serotonin,C5H6N3O4,919.27,3.24,570.795,Carbohydrate
Caffeine,C3H29N1O2,124.08,1.62,952.177,Neurotransmitter
Caffeine,C2H40N4O9,750.15,6.0,800.585,Organic Compound
Aspirin,C19H38N4O10,435.51,7.58,796.835,Amide
Adenosine triphosphate,C7H39N4O8,413.05,5.79,995.67,Amide
Urea,C18H11N5O8,137.5,N/A,244.288,Hormone
Adrenaline,C6H10N1O10,888.77,4.6,971.609,Alcohol
Adrenaline,C5H29N0O4,688.15,3.17,846.441,Alcohol
Aspirin,C2H21N1O5,471.7,13.23,147.179,Neurotransmitter
Adenosine triphosphate,C8H37N2O6,778.55,N/A,542.177,Carbohydrate
Cholesterol,C13H34N1O4,916.57,6.03,261.537,Hormone
Ethanol,C18H5N3O1,738.05,7.98,963.167,Hormone
Adrenaline,C7H40N0O9,921.12,4.55,972.679,Alkaloid
Adenosine triphosphate,C12H28N5O9,873.54,N/A,142.833,Hormone
Dopamine,C11H12N5O7,934.94,12.47,533.975,Hormone
Adrenaline,C10H1N5O1,75.35,N/A,446.341,Organic Compound
Adrenaline,C8H2N3O5,717.89,5.52,918.36,Hormone
Adrenaline,C7H37N4O0,523.8,13.18,100.091,Lipid
Dopamine,C20H7N2O3,232.85,2.54,448.723,Neurotransmitter
Aspirin,C12H2N0O5,733.23,5.67,653.799,Organic Compound
Caffeine,C20H22N5O4,957.37,13.75,241.881,Carbohydrate
Aspirin,C2H28N0O4,861.97,7.36,351.228,Alkaloid
Adenosine triphosphate,C2H22N4O10,411.42,3.78,827.3,Carbohydrate
Dopamine,C20H34N2O8,592.78,11.56,495.268,Carbohydrate
Adrenaline,C17H37N1O1,834.68,N/A,361.18,Alcohol
Urea,C5H24N5O8,711.27,N/A,364.429,Nucleotide
Aspirin,C7H19N2O5,923.81,8.75,352.769,Alkaloid
Caffeine,C17H29N2O9,116.47,1.13,228.26,Alkaloid
Aspirin,C16H33N4O5,331.81,5.22,856.593,Carbohydrate
Cholesterol,C4H15N0O0,815.35,13.35,653.977,Neurotransmitter
Serotonin,C18H17N4O7,122.63,3.7,307.271,Neurotransmitter
Ethanol,C19H27N0O3,832.72,N/A,914.479,Nucleotide
Cholesterol,C18H29N1O1,411.14,7.98,740.598,Lipid
Glucose,C16H9N3O10,680.75,N/A,337.382,Lipid
Caffeine,C16H28N5O1,601.96,N/A,965.12,Organic Compound
Ethanol,C10H36N1O2,655.92,7.99,109.519,Lipid
Aspirin,C8H34N4O5,856.56,3.46,445.3,Lipid
Adenosine triphosphate,C15H17N0O9,546.43,13.26,741.399,Nucleotide
Cholesterol,C17H9N1O9,849.95,3.18,666.169,Amide
Dopamine,C19H27N3O9,899.29,5.71,911.724,Organic Compound
Ethanol,C5H39N3O5,592.82,8.9,139.156,Alcohol
Adenosine triphosphate,C20H8N5O3,553.9,7.33,572.649,Neurotransmitter
Aspirin,C14H11N4O5,630.45,7.59,620.773,Alkaloid
Cholesterol,C9H16N1O5,445.96,6.81,714.501,Alcohol
Adrenaline,C6H3N3O5,326.61,12.54,207.885,Carbohydrate
Cholesterol,C16H21N2O0,609.19,2.35,949.626,Amide
Dopamine,C15H29N2O9,670.57,8.27,413.071,Neurotransmitter
Ethanol,C19H22N3O5,326.51,6.51,848.932,Neurotransmitter
Caffeine,C13H6N2O3,958.65,2.42,859.851,Amide
Urea,C11H1N2O10,661.48,N/A,50.592,Nucleotide
Dopamine,C7H32N1O4,550.54,6.95,621.528,Organic Compound
Ethanol,C18H33N0O3,668.59,3.1,16.082,Alcohol
Urea,C6H3N4O1,661.15,8.39,387.467,Hormone
Ethanol,C2H28N5O8,60.17,2.2,204.488,Organic Compound
Serotonin,C11H6N1O4,631.4,12.64,923.432,Lipid
Adrenaline,C11H28N2O4,409.19,2.45,693.229,Alkaloid
Glucose,C7H6N3O3,154.77,8.41,905.892,Neurotransmitter
Ethanol,C9H21N5O4,951.94,4.1,703.971,Carbohydrate
Dopamine,C10H19N1O5,995.24,12.86,963.407,Carbohydrate
Glucose,C16H17N2O4,449.95,5.24,641.818,Amide
Adenosine triphosphate,C10H30N5O1,325.06,8.33,227.345,Alcohol
Urea,C6H25N0O4,458.9,2.11,105.201,Nucleotide
Glucose,C2H37N1O5,135.07,13.93,794.941,Carbohydrate
Aspirin,C2H25N5O6,515.49,2.51,290.902,Alkaloid
Glucose,C6H27N1O4,982.94,9.95,435.966,Neurotransmitter
Serotonin,C19H4N4O8,421.44,4.93,313.783,Lipid
Caffeine,C9H30N5O3,506.34,5.94,747.212,Carbohydrate
Aspirin,C19H14N0O4,826.35,N/A,812.013,Hormone
Cholesterol,C18H18N0O0,284.33,11.36,227.162,Alkaloid
Adenosine triphosphate,C15H5N3O3,630.02,N/A,266.807,Amide
Glucose,C5H5N1O2,61.52,11.91,937.081,Carbohydrate
Caffeine,C20H23N4O5,295.66,1.24,889.322,Carbohydrate
Ethanol,C18H30N3O9,793.15,9.49,311.693,Organic Compound
Urea,C4H2N2O9,692.47,11.23,483.351,Organic Compound
Serotonin,C3H14N3O6,794.39,12.03,160.661,Lipid
Adrenaline,C4H34N4O8,956.42,12.57,51.292,Carbohydrate
Adenosine triphosphate,C14H20N1O6,458.31,2.86,37.343,Neurotransmitter
Adenosine triphosphate,C15H38N4O1,105.38,N/A,826.193,Nucleotide
Aspirin,C20H25N0O7,792.71,11.65,859.127,Alkaloid
Adrenaline,C20H36N0O4,638.34,N/A,909.638,Hormone
Glucose,C14H6N1O8,330.37,8.62,962.946,Amide
Ethanol,C4H1N3O5,668.0,N/A,53.459,Amide
Adrenaline,C17H16N0O1,201.66,N/A,840.057,Hormone
Glucose,C4H39N3O3,240.96,2.88,208.379,Lipid
Ethanol,C7H13N5O7,841.45,6.67,804.329,Carbohydrate
Adenosine triphosphate,C7H20N4O10,206.75,1.18,717.306,Organic Compound
Caffeine,C6H21N5O10,840.42,5.42,86.058,Carbohydrate
Adrenaline,C3H8N1O0,569.99,8.93,544.852,Nucleotide
Ethanol,C11H27N1O2,221.29,3.33,545.633,Nucleotide
Dopamine,C1H13N1O0,715.47,6.06,862.082,Lipid
Adenosine triphosphate,C15H15N4O2,841.09,N/A,169.596,Carbohydrate
Serotonin,C14H3N2O7,144.62,13.81,851.469,Neurotransmitter
Glucose,C10H39N5O1,350.95,N/A,274.861,Alcohol
Caffeine,C18H13N4O4,873.66,N/A,926.221,Hormone
Serotonin,C19H10N0O4,63.87,9.23,400.847,Carbohydrate
Glucose,C19H27N2O0,613.54,N/A,981.293,Neurotransmitter
Ethanol,C6H18N2O0,500.91,N/A,733.567,Alkaloid
Adrenaline,C1H35N3O1,305.09,1.52,174.412,Alkaloid
Dopamine,C19H39N3O7,602.12,4.96,775.876,Alkaloid
Serotonin,C1H20N2O7,771.22,13.44,346.006,Alcohol
Ethanol,C4H36N0O10,302.21,13.09,20.932,Hormone
Urea,C9H39N1O10,601.72,3.41,323.035,Carbohydrate
Urea,C7H7N4O4,333.33,10.46,794.76,Neurotransmitter
Dopamine,C3H5N0O0,140.09,1.81,408.641,Alkaloid
Adrenaline,C3H19N3O10,314.63,6.06,801.633,Lipid
Serotonin,C19H40N3O1,321.86,6.32,755.755,Amide
Caffeine,C1H15N0O1,93.38,7.04,168.611,Neurotransmitter
Ethanol,C20H20N0O8,556.7,7.4,849.119,Neurotransmitter
Ethanol,C3H4N2O2,824.37,8.83,262.689,Alkaloid
Ethanol,C16H21N2O6,895.36,2.96,978.014,Hormone
Dopamine,C19H12N2O8,249.59,4.29,61.123,Alcohol
Cholesterol,C14H19N2O2,959.53,2.73,136.123,Alkaloid
Adrenaline,C4H9N0O3,684.12,8.85,75.996,Alkaloid
Serotonin,C13H18N5O5,304.4,N/A,105.486,Carbohydrate
Serotonin,C17H17N1O0,141.11,5.67,915.061,Alcohol
Adenosine triphosphate,C6H4N5O1,753.68,N/A,186.565,Neurotransmitter
Glucose,C13H15N2O8,592.94,7.08,405.489,Alkaloid
Adrenaline,C9H10N1O5,584.74,13.66,363.986,Organic Compound
Adrenaline,C3H9N1O3,913.18,3.11,797.133,Amide
Urea,C19H19N2O7,440.38,2.32,213.543,Hormone
Serotonin,C10H19N4O2,451.32,11.94,781.424,Neurotransmitter
Adrenaline,C7H15N0O1,297.64,9.43,951.582,Amide
Cholesterol,C19H25N0O0,531.72,N/A,775.604,Alkaloid
Dopamine,C15H10N5O5,541.66,N/A,983.602,Hormone
Aspirin,C10H30N4O1,305.76,3.96,84.446,Amide
Serotonin,C3H9N4O10,648.75,N/A,838.344,Carbohydrate
Cholesterol,C1H6N5O4,440.58,8.87,363.223,Carbohydrate
Cholesterol,C6H31N5O0,223.5,N/A,739.329,Hormone
Serotonin,C14H1N0O6,523.99,11.13,26.806,Lipid
Adenosine triphosphate,C6H20N3O4,518.58,7.03,23.968,Amide
Urea,C13H19N3O8,424.01,N/A,664.652,Hormone
Caffeine,C8H35N2O5,308.04,N/A,843.674,Lipid
Dopamine,C7H33N5O7,508.75,10.94,464.832,Nucleotide
Adrenaline,C16H33N1O8,933.95,7.04,253.532,Hormone
Urea,C2H34N2O3,824.29,5.21,213.522,Organic Compound
Caffeine,C17H15N0O0,590.92,6.9,471.507,Neurotransmitter
Aspirin,C2H30N4O1,554.64,N/A,78.002,Carbohydrate
Urea,C11H11N3O9,981.66,10.59,692.288,Alcohol
Caffeine,C17H9N2O7,910.33,12.21,350.55,Organic Compound
Glucose,C16H16N3O0,290.73,7.32,310.975,Neurotransmitter
Ethanol,C14H6N2O8,294.61,11.53,587.842,Lipid
Serotonin,C19H33N1O6,293.38,4.99,940.937,Amide
Adrenaline,C6H10N3O8,749.88,4.03,12.803,Lipid
Urea,C2H3N3O10,187.53,3.71,195.823,Amide
Aspirin,C13H4N0O9,635.52,N/A,544.578,Organic Compound
Adenosine triphosphate,C1H11N5O3,567.93,4.24,382.152,Alcohol
Glucose,C12H6N5O10,312.56,11.89,657.948,Carbohydrate
Dopamine,C5H29N5O7,937.92,8.6,616.683,Organic Compound
Adrenaline,C2H40N1O7,567.85,13.05,923.383,Alcohol
Urea,C17H17N0O9,156.38,N/A,600.619,Nucleotide
Ethanol,C14H26N2O1,417.58,13.55,161.882,Organic Compound
Adenosine triphosphate,C1H38N0O8,510.55,N/A,487.97,Lipid
Aspirin,C14H39N5O6,355.23,8.99,541.985,Carbohydrate
Ethanol,C5H16N2O6,851.24,10.68,84.273,Amide
Serotonin,C15H1N3O3,312.44,5.57,211.183,Alcohol
Adrenaline,C18H39N1O2,117.18,N/A,394.254,Lipid
Dopamine,C19H28N5O4,993.25,6.75,88.281,Carbohydrate
Caffeine,C1H40N0O5,318.69,12.8,694.438,Nucleotide
Adrenaline,C8H4N2O4,69.35,7.28,298.393,Amide
Urea,C19H12N1O10,819.28,N/A,928.427,Neurotransmitter
Serotonin,C19H40N4O1,413.95,5.89,400.926,Alcohol
Glucose,C3H11N5O9,289.9,13.61,988.682,Neurotransmitter
Ethanol,C11H9N1O1,616.68,N/A,629.591,Nucleotide
Aspirin,C11H17N1O10,101.83,1.13,856.376,Amide
Cholesterol,C13H18N5O6,104.45,8.8,274.859,Nucleotide
Glucose,C3H18N1O9,950.81,8.41,190.878,Alkaloid
Glucose,C12H31N2O9,953.4,13.92,82.679,Alkaloid
Serotonin,C10H11N4O4,374.36,13.33,356.57,Organic Compound
Caffeine,C17H25N4O0,686.95,2.5,118.105,Amide
Dopamine,C12H19N2O1,177.53,3.85,32.126,Alkaloid
Adenosine triphosphate,C18H26N4O4,320.71,5.88,692.129,Hormone
Glucose,C15H27N4O2,366.97,1.57,202.462,Hormone
Caffeine,C7H19N5O8,180.42,6.56,94.266,Nucleotide
Glucose,C11H35N1O9,643.42,N/A,36.814,Hormone
Urea,C11H19N4O2,54.06,12.75,11.54,Carbohydrate
Ethanol,C12H6N1O9,174.78,2.1,272.771,Alkaloid
Serotonin,C10H5N3O5,389.18,3.47,422.118,Alcohol
Urea,C9H34N2O5,345.32,N/A,819.202,Organic Compound
Dopamine,C1H21N1O1,339.0,12.29,755.936,Hormone
Dopamine,C17H28N1O3,693.39,12.68,762.088,Carbohydrate
Glucose,C4H15N5O6,451.61,N/A,568.458,Neurotransmitter
Aspirin,C20H2N3O9,834.26,N/A,388.445,Organic Compound
Adenosine triphosphate,C13H19N5O1,669.1,10.64,575.869,Alcohol
Dopamine,C5H24N4O4,502.99,9.51,570.071,Carbohydrate
Aspirin,C19H1N4O4,531.98,4.08,841.953,Alcohol
Serotonin,C15H14N0O1,763.07,1.83,368.886,Hormone
Caffeine,C9H11N5O7,271.59,N/A,470.514,Carbohydrate
Adenosine triphosphate,C11H11N5O9,541.12,12.79,751.558,Lipid
Ethanol,C2H14N5O1,413.39,13.56,794.873,Lipid
Aspirin,C2H18N4O3,429.99,9.53,394.415,Alkaloid
Glucose,C16H24N3O5,632.33,N/A,914.844,Carbohydrate
Caffeine,C14H29N2O4,123.5,4.36,701.256,Alcohol
Adenosine triphosphate,C17H23N3O3,899.05,10.09,693.494,Nucleotide
Glucose,C19H3N1O3,117.55,3.32,538.275,Organic Compound
Adrenaline,C15H16N1O2,849.11,N/A,778.358,Alkaloid
Caffeine,C13H19N4O4,449.89,3.1,462.054,Neurotransmitter
Serotonin,C1H31N0O3,106.75,N/A,537.514,Carbohydrate
Ethanol,C12H27N5O4,936.98,N/A,666.978,Lipid
Aspirin,C14H18N3O1,744.9,3.76,729.295,Hormone
Cholesterol,C16H40N4O0,921.58,11.07,363.068,Organic Compound
Ethanol,C15H5N0O4,498.77,N/A,758.226,Hormone
Adenosine triphosphate,C14H19N0O1,227.02,N/A,179.798,Hormone
Serotonin,C11H13N3O0,917.47,8.13,138.701,Hormone
Dopamine,C18H10N0O1,841.14,5.21,17.956,Alcohol
Caffeine,C10H14N1O0,192.55,13.73,492.491,Carbohydrate
Adenosine triphosphate,C9H2N5O6,655.03,N/A,974.388,Amide
Aspirin,C20H1N0O7,702.9,9.47,608.855,Nucleotide
Serotonin,C20H2N5O9,983.16,1.4,582.632,Lipid
Urea,C6H17N3O0,85.61,12.2,128.089,Carbohydrate
Aspirin,C12H10N0O5,788.78,3.96,949.151,Lipid
Glucose,C17H7N4O5,666.76,8.34,172.473,Alkaloid
Dopamine,C18H24N5O7,815.03,1.13,895.46,Lipid
Cholesterol,C5H40N2O4,795.98,8.98,536.91,Alcohol
Caffeine,C3H13N0O5,719.55,10.59,543.546,Organic Compound
Caffeine,C11H20N1O6,839.09,13.76,281.032,Amide
Adrenaline,C17H6N0O3,422.07,11.22,936.643,Organic Compound
Adenosine triphosphate,C11H4N1O7,393.41,10.77,573.676,Amide
Glucose,C11H33N4O9,202.38,N/A,14.974,Alkaloid
Serotonin,C5H11N1O10,492.19,10.78,654.292,Nucleotide
Ethanol,C12H21N5O4,284.31,N/A,5.528,Alcohol
Glucose,C19H14N4O0,965.71,13.95,589.887,Nucleotide
Adenosine triphosphate,C3H22N1O2,178.68,10.84,738.365,Hormone
Adenosine triphosphate,C10H35N0O2,741.99,1.25,888.741,Amide
Dopamine,C13H3N3O5,460.46,7.47,328.54,Nucleotide
Aspirin,C7H4N1O5,566.13,N/A,158.934,Nucleotide
Caffeine,C20H39N3O0,995.58,1.58,943.816,Amide
Adenosine triphosphate,C18H3N4O9,65.31,N/A,183.576,Nucleotide
Glucose,C12H24N1O3,415.89,12.86,810.991,Nucleotide
Glucose,C5H13N2O0,209.67,12.37,56.748,Nucleotide
Ethanol,C10H14N3O0,518.99,6.23,972.439,Amide
Adrenaline,C16H1N2O4,158.67,4.33,476.235,Alkaloid
Adenosine triphosphate,C8H31N0O0,561.07,13.63,451.103,Lipid
Ethanol,C3H17N1O4,828.96,N/A,798.494,Neurotransmitter
Urea,C2H38N3O0,554.88,4.93,16.096,Carbohydrate
Serotonin,C12H1N0O3,598.23,N/A,760.392,Neurotransmitter
Caffeine,C4H37N3O3,606.49,13.9,225.518,Lipid
Aspirin,C12H31N5O8,453.94,9.25,936.862,Carbohydrate
Adenosine triphosphate,C11H9N0O1,363.67,5.52,944.372,Alcohol
Glucose,C14H36N4O3,368.9,4.49,798.384,Alkaloid
Adrenaline,C20H25N2O5,417.93,2.32,950.587,Hormone
Adrenaline,C8H17N1O4,54.74,N/A,733.744,Organic Compound
Glucose,C6H19N5O6,538.92,11.73,795.928,Neurotransmitter
