compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C13H3N3O6,978.06,6.9,491.523,Amide
Adrenaline,C17H24N1O10,145.87,2.54,168.588,Organic Compound
Adrenaline,C6H19N5O2,761.75,2.42,29.184,Lipid
Adrenaline,C7H10N1O4,914.12,6.93,470.681,Amide
Urea,C5H22N5O10,391.54,N/A,144.484,Carbohydrate
Aspirin,C13H24N0O1,982.94,N/A,645.51,Amide
Dopamine,C19H37N1O5,440.45,1.43,803.085,Lipid
Dopamine,C5H20N5O10,113.38,4.11,512.192,Hormone
Urea,C7H22N2O5,184.52,4.82,641.165,Organic Compound
Caffeine,C13H14N3O9,717.14,12.17,287.334,Amide
Cholesterol,C6H25N2O3,576.49,N/A,647.314,Alkaloid
Adenosine triphosphate,C8H21N2O0,334.62,N/A,645.981,Nucleotide
Glucose,C17H22N5O7,397.52,N/A,300.821,Organic Compound
Aspirin,C1H22N2O4,859.83,13.84,655.207,Alkaloid
Caffeine,C1H27N4O6,203.53,8.95,37.931,Nucleotide
Caffeine,C10H19N5O0,507.46,12.71,276.526,Hormone
Glucose,C4H33N4O6,81.61,6.22,654.953,Alkaloid
Urea,C17H17N5O10,915.5,13.95,814.351,Alkaloid
Urea,C5H2N4O0,971.94,12.18,70.101,Neurotransmitter
Urea,C5H26N1O0,250.99,N/A,182.519,Alcohol
Adenosine triphosphate,C3H12N5O7,411.99,N/A,44.952,Neurotransmitter
Adrenaline,C11H30N4O6,587.47,3.12,289.992,Neurotransmitter
Ethanol,C14H40N0O4,990.88,7.09,472.18,Nucleotide
Adrenaline,C4H18N0O2,867.83,4.26,249.219,Nucleotide
Ethanol,C6H26N0O7,546.51,1.24,440.254,Alcohol
Adrenaline,C10H22N3O7,883.92,9.84,667.636,Hormone
Ethanol,C8H11N1O3,606.53,2.54,426.151,Hormone
Caffeine,C3H14N2O6,945.2,N/A,872.636,Lipid
Cholesterol,C17H3N1O10,944.13,N/A,607.524,Alkaloid
Adrenaline,C8H26N4O4,987.96,5.05,849.806,Nucleotide
Serotonin,C3H1N2O5,667.72,N/A,780.068,Nucleotide
Caffeine,C7H1N0O5,158.88,10.92,723.635,Carbohydrate
Adrenaline,C10H24N3O2,109.46,7.2,865.148,Organic Compound
Adenosine triphosphate,C18H36N0O9,781.25,2.42,683.39,Carbohydrate
Cholesterol,C14H9N4O3,483.09,N/A,359.722,Organic Compound
Cholesterol,C18H30N3O2,845.29,2.67,461.097,Nucleotide
Adrenaline,C11H16N0O7,485.24,2.62,5.039,Neurotransmitter
Urea,C4H32N0O8,62.04,6.17,65.06,Amide
Adrenaline,C14H21N2O3,729.66,7.33,122.721,Amide
Caffeine,C18H36N2O10,473.58,12.69,663.856,Alcohol
Adenosine triphosphate,C5H35N0O9,606.36,2.82,433.146,Nucleotide
Dopamine,C1H24N0O3,633.26,2.69,673.555,Lipid
Cholesterol,C3H23N1O7,987.11,1.35,188.636,Lipid
Urea,C15H25N2O10,314.43,1.24,674.391,Alcohol
Adenosine triphosphate,C7H12N0O4,239.38,2.26,135.168,Amide
Serotonin,C10H32N0O9,195.03,1.07,994.408,Carbohydrate
Serotonin,C7H28N5O7,198.52,10.9,467.934,Alkaloid
Urea,C16H15N5O2,192.41,N/A,364.927,Nucleotide
Serotonin,C7H37N3O0,799.2,3.19,120.169,Neurotransmitter
Dopamine,C9H15N2O9,176.87,2.71,409.301,Lipid
Serotonin,C12H37N5O2,835.52,11.89,207.785,Carbohydrate
Dopamine,C1H34N0O10,895.39,10.51,577.526,Neurotransmitter
Cholesterol,C1H19N3O0,933.4,4.29,106.593,Amide
Serotonin,C13H11N0O6,578.91,3.92,368.492,Alkaloid
Cholesterol,C16H13N2O9,926.78,7.63,696.137,Organic Compound
Dopamine,C7H36N3O1,485.61,N/A,954.778,Amide
Ethanol,C16H16N0O6,444.71,13.41,23.649,Alkaloid
Cholesterol,C4H19N5O3,796.07,N/A,34.473,Organic Compound
Ethanol,C7H4N4O9,895.72,7.61,309.821,Organic Compound
Urea,C20H33N4O3,395.6,12.89,421.79,Carbohydrate
Caffeine,C2H1N3O10,907.83,N/A,586.631,Organic Compound
Cholesterol,C9H33N1O4,833.36,N/A,257.002,Organic Compound
Urea,C1H30N1O5,256.25,4.61,279.242,Carbohydrate
Urea,C15H12N3O2,848.54,9.44,232.932,Hormone
Aspirin,C5H25N2O9,282.14,N/A,454.519,Nucleotide
Cholesterol,C7H34N2O8,386.26,6.39,498.463,Nucleotide
Caffeine,C12H16N3O9,658.44,N/A,432.247,Nucleotide
Adenosine triphosphate,C4H22N5O4,157.71,4.99,709.866,Carbohydrate
Adrenaline,C7H2N0O5,443.42,4.63,637.02,Lipid
Serotonin,C8H32N4O3,76.18,6.91,913.1,Alkaloid
Ethanol,C12H12N4O10,567.74,4.99,662.735,Organic Compound
Dopamine,C14H11N5O9,933.44,12.07,342.694,Alcohol
Adrenaline,C1H23N1O7,988.09,8.63,398.477,Carbohydrate
Dopamine,C2H38N4O0,967.44,5.58,958.196,Organic Compound
Dopamine,C3H30N0O5,463.72,12.93,276.863,Alkaloid
Ethanol,C12H40N4O1,880.08,9.49,950.266,Neurotransmitter
Serotonin,C11H27N1O10,303.48,N/A,491.455,Alcohol
Cholesterol,C16H31N0O10,662.94,13.28,776.34,Amide
Glucose,C12H29N3O10,399.4,6.84,431.741,Nucleotide
Glucose,C11H26N2O6,82.59,1.25,389.844,Organic Compound
Adrenaline,C12H30N2O9,253.86,1.46,824.727,Nucleotide
Cholesterol,C8H21N3O4,683.01,11.52,817.109,Amide
Glucose,C14H20N5O4,262.39,N/A,130.726,Nucleotide
Aspirin,C9H2N2O4,318.13,5.87,66.812,Amide
Glucose,C18H27N4O7,227.08,4.8,261.007,Alcohol
Adrenaline,C11H33N2O3,195.65,6.02,289.421,Alcohol
Caffeine,C15H5N0O0,346.92,N/A,187.821,Lipid
Adenosine triphosphate,C20H18N3O4,392.89,7.69,812.791,Amide
Caffeine,C20H10N2O4,409.85,N/A,997.797,Carbohydrate
Cholesterol,C11H35N2O10,71.09,12.82,537.279,Organic Compound
Ethanol,C10H10N4O9,649.64,1.27,517.929,Amide
Serotonin,C15H5N2O5,739.74,1.07,809.716,Amide
Serotonin,C14H20N2O7,363.77,7.53,939.164,Neurotransmitter
Aspirin,C11H20N3O0,540.44,4.74,885.099,Hormone
Urea,C8H30N3O0,272.42,6.87,216.277,Organic Compound
Caffeine,C19H3N0O1,314.16,9.3,172.318,Amide
Adenosine triphosphate,C19H30N1O5,98.23,N/A,792.663,Neurotransmitter
Serotonin,C17H30N4O8,93.49,9.41,786.668,Hormone
Adenosine triphosphate,C8H9N0O8,148.35,N/A,856.362,Alkaloid
Glucose,C15H22N4O7,902.16,4.17,946.003,Alcohol
Caffeine,C1H38N0O4,225.18,4.82,163.169,Organic Compound
Dopamine,C1H32N1O10,299.11,12.49,259.695,Carbohydrate
Cholesterol,C12H23N2O0,754.89,10.37,362.4,Carbohydrate
Urea,C15H4N2O3,401.12,12.17,679.931,Nucleotide
Adenosine triphosphate,C7H11N2O10,481.87,1.58,777.398,Neurotransmitter
Cholesterol,C11H24N0O10,700.27,4.14,557.164,Carbohydrate
Ethanol,C14H3N4O0,951.7,N/A,780.107,Alcohol
Ethanol,C20H15N4O2,713.82,N/A,805.954,Carbohydrate
Ethanol,C7H40N0O10,441.93,2.14,846.109,Alcohol
Cholesterol,C18H10N5O9,521.01,N/A,568.269,Lipid
Urea,C18H40N2O8,381.03,4.62,366.172,Alcohol
Adrenaline,C5H31N2O7,956.48,1.68,703.015,Organic Compound
Adenosine triphosphate,C3H34N4O8,537.7,6.92,988.569,Alcohol
Dopamine,C5H13N3O3,934.64,12.74,488.291,Nucleotide
Adrenaline,C16H25N3O3,398.23,7.18,176.479,Amide
Urea,C1H10N5O4,56.45,5.47,942.99,Nucleotide
Urea,C17H32N5O10,822.45,7.03,531.383,Carbohydrate
Cholesterol,C16H29N5O2,522.46,11.41,670.786,Carbohydrate
Dopamine,C14H7N1O8,470.15,N/A,247.059,Alcohol
Aspirin,C19H9N3O6,750.5,N/A,542.57,Nucleotide
Serotonin,C8H26N3O7,716.45,13.12,204.384,Organic Compound
Glucose,C20H1N1O10,961.76,3.12,994.009,Hormone
Caffeine,C13H28N0O7,748.28,N/A,104.315,Carbohydrate
Caffeine,C1H38N5O10,527.71,2.26,13.878,Neurotransmitter
Serotonin,C6H20N4O0,61.57,5.74,356.48,Organic Compound
Dopamine,C6H22N4O2,378.74,3.1,462.219,Alcohol
Adrenaline,C7H25N1O9,120.2,10.12,259.614,Organic Compound
Dopamine,C20H22N3O0,953.98,N/A,950.941,Alkaloid
Adenosine triphosphate,C9H25N5O6,714.7,7.32,319.941,Alkaloid
Ethanol,C5H5N0O3,517.39,9.3,632.36,Alcohol
Cholesterol,C16H2N3O7,264.44,11.8,612.751,Lipid
Urea,C12H29N3O10,451.04,6.02,606.175,Alkaloid
Serotonin,C6H29N3O10,292.2,3.51,293.239,Amide
Cholesterol,C18H27N4O3,269.96,N/A,37.135,Neurotransmitter
Aspirin,C20H28N5O9,767.77,6.89,169.471,Amide
Glucose,C1H11N4O7,122.25,3.0,358.869,Nucleotide
Adrenaline,C13H14N4O6,969.81,3.58,948.441,Carbohydrate
Caffeine,C20H24N3O10,695.82,N/A,412.143,Amide
Cholesterol,C8H25N2O9,788.61,11.73,468.908,Alcohol
Cholesterol,C13H14N3O1,838.75,10.39,625.337,Amide
Adrenaline,C11H3N5O2,89.81,N/A,398.446,Organic Compound
Glucose,C15H25N4O9,187.43,N/A,838.466,Nucleotide
Ethanol,C17H26N5O1,676.77,1.7,488.03,Alcohol
Ethanol,C5H39N5O7,236.81,6.44,403.086,Carbohydrate
Aspirin,C9H5N5O3,639.07,2.92,404.131,Alcohol
Adenosine triphosphate,C12H11N4O3,204.77,N/A,582.493,Lipid
Serotonin,C16H37N2O5,932.24,4.43,705.36,Amide
Adenosine triphosphate,C7H2N3O7,835.36,N/A,869.647,Hormone
Adenosine triphosphate,C5H17N1O3,483.13,1.16,976.061,Alcohol
Glucose,C16H12N4O1,296.83,9.0,862.011,Amide
Ethanol,C8H1N4O8,272.75,11.82,552.095,Carbohydrate
Glucose,C3H20N3O0,341.93,8.59,901.632,Alkaloid
Serotonin,C3H21N2O3,922.52,5.52,121.114,Carbohydrate
Adrenaline,C19H8N4O3,577.27,12.36,298.899,Lipid
Cholesterol,C19H3N4O3,302.85,9.62,537.323,Nucleotide
Aspirin,C18H21N2O2,747.96,7.33,424.767,Alcohol
Ethanol,C13H40N1O3,239.25,7.65,516.847,Lipid
Cholesterol,C16H35N4O10,684.66,5.99,394.335,Lipid
Aspirin,C2H26N2O5,453.83,8.77,906.734,Alkaloid
Serotonin,C6H28N5O7,323.27,10.5,826.924,Neurotransmitter
Urea,C11H26N2O6,776.15,7.6,353.448,Alkaloid
Urea,C11H19N4O3,607.74,2.63,621.012,Nucleotide
Adenosine triphosphate,C16H30N5O9,993.8,13.47,86.916,Neurotransmitter
Serotonin,C12H35N5O8,706.27,2.68,272.922,Neurotransmitter
Adrenaline,C6H39N3O0,647.54,11.53,791.808,Organic Compound
Aspirin,C8H20N1O7,141.53,10.33,560.029,Amide
Urea,C20H26N4O10,746.41,13.38,330.064,Nucleotide
Caffeine,C11H37N5O9,147.0,11.44,489.872,Carbohydrate
Dopamine,C2H14N2O5,596.11,2.22,373.226,Organic Compound
Caffeine,C8H6N5O2,99.39,12.52,610.242,Organic Compound
Adrenaline,C20H11N4O4,176.47,5.92,984.595,Neurotransmitter
Serotonin,C18H23N1O0,802.59,5.86,458.613,Alkaloid
Dopamine,C19H2N3O3,677.94,N/A,410.617,Amide
Glucose,C12H37N5O8,214.11,13.16,729.718,Nucleotide
Adrenaline,C9H1N0O6,957.94,6.53,574.838,Carbohydrate
Glucose,C17H14N1O9,469.95,11.47,959.677,Nucleotide
Adenosine triphosphate,C4H30N3O10,738.75,11.25,470.059,Amide
Glucose,C10H31N3O0,948.76,N/A,837.007,Lipid
Dopamine,C9H12N4O1,211.39,13.28,15.531,Alcohol
Urea,C17H34N1O9,371.84,10.5,283.682,Organic Compound
Ethanol,C18H28N4O3,992.32,6.78,914.043,Alkaloid
Aspirin,C16H16N1O2,843.94,13.35,700.728,Alcohol
Dopamine,C15H14N4O4,354.39,8.89,486.235,Alkaloid
Dopamine,C15H6N5O1,430.85,N/A,74.427,Lipid
Aspirin,C1H7N2O4,163.34,11.04,781.563,Alcohol
Glucose,C4H1N4O0,502.41,4.0,106.44,Neurotransmitter
Dopamine,C7H25N3O4,174.14,9.51,711.005,Hormone
Cholesterol,C8H31N4O3,640.29,6.56,744.631,Alcohol
Cholesterol,C18H15N0O3,122.56,7.05,564.233,Hormone
Urea,C4H32N5O5,684.3,6.45,796.47,Nucleotide
Serotonin,C6H9N0O7,752.11,2.23,267.983,Organic Compound
Glucose,C8H25N5O1,794.22,5.25,594.917,Lipid
Caffeine,C18H15N4O9,169.37,1.31,328.624,Alcohol
Cholesterol,C7H14N1O4,99.85,10.96,221.763,Organic Compound
Adenosine triphosphate,C20H40N3O8,782.35,11.6,656.192,Amide
Aspirin,C19H17N1O3,698.02,10.21,544.592,Amide
Adrenaline,C17H24N3O5,107.71,N/A,737.1,Nucleotide
Adrenaline,C13H3N2O5,703.22,1.8,275.322,Nucleotide
Ethanol,C19H14N5O8,619.31,1.93,990.303,Amide
Ethanol,C10H29N0O9,186.01,N/A,258.267,Nucleotide
Adenosine triphosphate,C3H39N2O5,715.38,12.65,436.922,Amide
Urea,C20H3N1O10,654.2,11.87,412.314,Hormone
Ethanol,C15H21N0O3,500.52,2.46,444.503,Neurotransmitter
Adrenaline,C13H3N2O1,351.03,N/A,271.749,Organic Compound
Cholesterol,C10H28N5O2,235.87,9.86,724.416,Amide
Cholesterol,C20H11N3O0,130.49,10.66,725.558,Nucleotide
Urea,C6H26N3O3,929.41,13.65,659.966,Hormone
Urea,C1H36N0O3,196.99,2.57,144.087,Alkaloid
Aspirin,C1H27N0O1,726.0,7.05,866.502,Alcohol
Serotonin,C12H31N4O3,332.38,5.15,402.86,Lipid
Adenosine triphosphate,C12H17N2O6,107.87,9.01,976.017,Neurotransmitter
Caffeine,C19H34N1O3,94.48,3.37,485.305,Carbohydrate
Serotonin,C17H6N1O6,198.87,13.07,310.04,Organic Compound
Cholesterol,C11H27N5O0,486.62,11.02,524.848,Hormone
Dopamine,C18H40N2O4,842.02,N/A,678.417,Lipid
Ethanol,C11H8N4O8,998.73,7.03,626.518,Lipid
Cholesterol,C12H36N1O10,864.24,11.76,463.779,Nucleotide
Cholesterol,C16H10N4O5,784.7,1.55,829.256,Amide
Serotonin,C5H5N1O3,291.35,10.9,369.572,Carbohydrate
Cholesterol,C2H6N0O5,81.13,5.98,52.532,Alkaloid
Cholesterol,C11H5N3O10,494.7,2.78,108.236,Nucleotide
Caffeine,C18H24N2O9,248.27,8.39,400.476,Alcohol
Serotonin,C5H40N3O5,896.7,2.15,492.664,Neurotransmitter
Aspirin,C4H20N1O7,844.41,11.2,53.416,Organic Compound
Caffeine,C10H26N1O9,160.25,1.71,887.046,Hormone
Adenosine triphosphate,C11H1N4O1,122.39,N/A,401.328,Lipid
Dopamine,C6H24N2O0,225.28,N/A,420.864,Lipid
Dopamine,C14H1N1O4,302.33,13.59,856.306,Alkaloid
Cholesterol,C5H19N1O7,515.74,1.43,343.621,Carbohydrate
Glucose,C16H21N2O9,493.53,11.66,648.95,Neurotransmitter
Ethanol,C12H23N2O4,837.68,10.6,465.691,Organic Compound
Dopamine,C18H28N4O1,334.16,N/A,894.204,Lipid
Ethanol,C13H18N4O9,475.14,5.21,589.619,Organic Compound
Cholesterol,C1H7N3O5,724.2,7.13,737.665,Hormone
Serotonin,C3H30N4O2,251.96,N/A,772.071,Alkaloid
Serotonin,C18H24N3O3,779.03,10.12,45.755,Carbohydrate
Adrenaline,C5H3N5O2,701.44,6.28,818.812,Hormone
Cholesterol,C19H32N1O0,911.74,N/A,834.419,Alkaloid
Urea,C13H36N0O9,655.05,13.38,679.451,Alkaloid
Cholesterol,C3H8N5O7,820.79,N/A,815.39,Neurotransmitter
Cholesterol,C12H5N2O2,217.44,4.48,70.523,Hormone
Serotonin,C11H40N3O6,547.6,8.85,995.231,Lipid
Ethanol,C18H36N5O0,813.49,9.42,907.39,Amide
Cholesterol,C6H27N2O5,270.93,N/A,227.719,Nucleotide
Adenosine triphosphate,C5H38N3O9,416.48,12.08,810.573,Lipid
Serotonin,C11H9N5O6,430.01,N/A,295.527,Alcohol
Ethanol,C1H7N1O4,711.66,N/A,978.484,Alkaloid
Aspirin,C17H4N0O6,851.4,13.44,360.033,Hormone
Dopamine,C3H11N2O0,347.76,5.11,496.789,Neurotransmitter
Aspirin,C13H38N3O5,345.52,N/A,807.421,Amide
Adenosine triphosphate,C8H14N4O10,951.36,N/A,438.837,Carbohydrate
Caffeine,C2H38N2O7,822.02,2.04,24.941,Alcohol
Urea,C16H12N5O6,663.15,9.19,493.489,Alcohol
Ethanol,C20H17N2O0,196.59,N/A,872.228,Hormone
Aspirin,C11H15N1O6,893.5,7.43,915.848,Alcohol
Dopamine,C7H12N5O3,694.29,N/A,931.281,Alkaloid
Dopamine,C10H26N0O8,312.01,8.8,818.547,Lipid
Glucose,C7H29N1O7,688.35,3.96,909.612,Organic Compound
Ethanol,C6H20N0O2,362.97,N/A,7.845,Alcohol
Cholesterol,C3H3N2O2,69.53,9.91,245.743,Alkaloid
Aspirin,C19H17N2O1,948.45,13.83,67.507,Organic Compound
Aspirin,C3H25N4O10,707.14,7.78,469.412,Nucleotide
Glucose,C15H1N0O9,527.5,7.83,199.961,Nucleotide
Ethanol,C19H12N3O9,513.1,12.68,362.632,Hormone
Urea,C14H28N3O0,576.58,13.04,927.082,Alkaloid
Ethanol,C13H16N2O2,915.06,7.93,757.324,Carbohydrate
Adrenaline,C1H2N0O0,68.37,4.69,975.562,Alcohol
Urea,C5H17N4O0,778.89,N/A,348.279,Organic Compound
Ethanol,C15H11N4O9,680.82,3.07,629.221,Organic Compound
Adenosine triphosphate,C19H7N1O5,928.29,10.94,170.621,Alcohol
Serotonin,C10H22N2O3,128.76,N/A,959.319,Hormone
Adenosine triphosphate,C7H10N0O0,847.84,3.59,682.986,Lipid
Cholesterol,C20H30N3O2,557.32,1.48,662.624,Lipid
Dopamine,C6H6N5O9,136.62,11.05,114.477,Hormone
Dopamine,C19H39N4O3,654.09,N/A,470.16,Alcohol
Glucose,C14H34N4O4,298.17,7.35,469.117,Carbohydrate
Adrenaline,C15H22N4O3,950.73,7.33,402.366,Organic Compound
Serotonin,C14H14N4O3,884.86,9.59,376.166,Alkaloid
Dopamine,C16H29N1O2,435.99,6.1,529.861,Neurotransmitter
Ethanol,C11H4N3O0,451.6,N/A,869.204,Alkaloid
Ethanol,C18H31N0O8,688.91,3.06,333.711,Neurotransmitter
Caffeine,C13H33N0O9,472.55,12.34,553.331,Carbohydrate
Aspirin,C11H13N1O3,797.72,13.69,474.344,Carbohydrate
Caffeine,C3H4N5O1,797.24,1.76,756.345,Alkaloid
Glucose,C18H33N0O6,70.63,8.44,45.934,Alkaloid
Serotonin,C12H9N5O0,657.07,6.97,889.211,Alkaloid
Glucose,C15H27N4O10,484.12,6.63,58.872,Amide
Serotonin,C12H28N1O7,609.06,N/A,605.306,Neurotransmitter
Ethanol,C19H28N3O8,641.59,8.27,249.374,Alkaloid
Urea,C4H4N2O7,469.2,1.93,746.349,Alkaloid
Glucose,C12H11N0O3,966.98,3.55,316.398,Hormone
Cholesterol,C14H2N0O7,719.15,N/A,507.976,Organic Compound
Adenosine triphosphate,C2H14N5O4,334.28,8.82,743.659,Amide
Caffeine,C18H20N3O10,704.66,11.07,74.389,Carbohydrate
Urea,C18H20N4O3,643.97,3.37,999.2,Hormone
Aspirin,C18H8N0O8,758.58,N/A,835.103,Nucleotide
Adrenaline,C3H22N3O1,474.43,7.86,348.704,Neurotransmitter
Dopamine,C18H23N3O3,590.97,7.49,914.305,Carbohydrate
Cholesterol,C3H1N1O3,462.77,7.02,368.491,Amide
Caffeine,C12H14N2O7,365.25,11.77,489.305,Amide
Aspirin,C2H36N1O5,388.99,11.51,524.947,Lipid
Urea,C8H11N2O5,483.38,8.42,468.366,Alkaloid
Glucose,C20H39N1O6,650.73,9.83,916.318,Alcohol
Adrenaline,C18H24N3O6,240.57,10.84,646.283,Lipid
Urea,C3H32N3O1,308.08,2.64,384.822,Hormone
Ethanol,C1H24N4O9,264.12,3.94,200.052,Neurotransmitter
Urea,C18H5N2O3,792.35,N/A,150.652,Neurotransmitter
Dopamine,C19H5N5O6,487.45,12.95,725.007,Organic Compound
Adrenaline,C12H35N3O5,655.57,7.03,211.664,Lipid
