compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C13H19N0O1,134.69,N/A,710.516,Carbohydrate
Ethanol,C4H27N1O6,379.3,1.97,606.535,Neurotransmitter
Ethanol,C16H2N0O3,914.47,N/A,90.516,Amide
Adrenaline,C19H13N1O2,544.51,8.51,16.497,Alkaloid
Adrenaline,C1H22N4O5,369.53,7.59,618.161,Alcohol
Ethanol,C14H9N0O5,838.04,11.41,725.388,Nucleotide
Serotonin,C4H16N5O7,389.69,13.33,364.997,Carbohydrate
Glucose,C9H12N1O6,793.5,13.34,42.451,Alcohol
Adrenaline,C7H35N1O1,388.19,4.2,576.441,Hormone
Adenosine triphosphate,C12H30N4O8,902.93,3.7,117.669,Organic Compound
Adenosine triphosphate,C18H8N0O0,660.46,12.87,563.714,Alkaloid
Urea,C19H38N0O7,482.51,10.0,829.903,Hormone
Ethanol,C19H26N4O7,408.12,12.56,465.287,Lipid
Dopamine,C17H18N2O5,330.83,N/A,739.93,Nucleotide
Adrenaline,C20H7N5O9,70.26,4.46,985.9,Lipid
Dopamine,C19H9N5O10,345.13,10.81,747.491,Alkaloid
Adrenaline,C18H7N2O9,55.73,7.74,197.555,Alcohol
Ethanol,C16H33N5O1,763.12,N/A,13.513,Nucleotide
Urea,C14H18N0O7,584.97,N/A,963.298,Neurotransmitter
Glucose,C13H15N2O3,255.86,8.34,670.416,Amide
Ethanol,C18H18N4O5,77.74,12.82,218.826,Neurotransmitter
Adrenaline,C4H27N0O7,595.24,3.01,718.851,Carbohydrate
Aspirin,C14H25N3O10,994.36,N/A,707.274,Lipid
Aspirin,C20H24N5O4,225.93,5.49,54.1,Alkaloid
Adenosine triphosphate,C19H38N5O2,619.64,12.48,890.07,Amide
Adrenaline,C5H29N2O2,265.1,4.64,843.817,Nucleotide
Glucose,C18H15N2O0,990.61,6.63,984.394,Amide
Adenosine triphosphate,C6H3N0O9,901.97,5.44,122.631,Lipid
Adrenaline,C18H14N0O4,784.99,11.38,930.008,Nucleotide
Adenosine triphosphate,C1H33N4O2,770.66,9.57,910.978,Amide
Adenosine triphosphate,C12H23N0O2,665.01,10.49,647.578,Alkaloid
Dopamine,C10H9N0O9,810.44,9.68,627.777,Organic Compound
Aspirin,C6H9N2O4,918.36,4.26,164.08,Alcohol
Caffeine,C18H35N2O9,795.36,13.94,7.142,Neurotransmitter
Adenosine triphosphate,C6H30N2O6,396.63,6.75,316.924,Amide
Adenosine triphosphate,C16H36N4O3,784.02,13.62,762.349,Nucleotide
Glucose,C6H27N0O1,635.18,4.67,855.647,Alcohol
Ethanol,C16H29N2O0,964.35,7.08,300.446,Organic Compound
Cholesterol,C14H36N0O2,628.31,8.31,915.482,Organic Compound
Caffeine,C19H40N1O5,870.66,N/A,772.401,Nucleotide
Adrenaline,C17H8N2O10,755.6,8.84,888.566,Hormone
Adenosine triphosphate,C2H16N3O3,581.93,6.55,212.556,Alkaloid
Urea,C15H21N0O3,325.08,13.17,362.989,Nucleotide
Ethanol,C9H22N2O0,107.03,7.61,58.087,Hormone
Aspirin,C14H6N4O2,422.27,2.69,586.679,Alcohol
Ethanol,C19H13N4O8,484.9,12.11,270.332,Alcohol
Urea,C2H7N2O8,358.76,4.67,901.308,Lipid
Glucose,C2H38N3O0,170.8,11.15,278.199,Organic Compound
Dopamine,C9H23N1O4,459.43,N/A,905.085,Alkaloid
Caffeine,C11H16N1O2,813.93,7.86,829.469,Hormone
Dopamine,C7H32N2O4,730.18,N/A,261.486,Neurotransmitter
Glucose,C8H3N1O5,647.96,5.68,521.457,Nucleotide
Urea,C7H18N5O7,157.18,9.16,555.989,Lipid
Aspirin,C10H21N4O0,58.31,10.01,350.1,Neurotransmitter
Adrenaline,C9H10N0O2,605.76,6.89,834.453,Organic Compound
Glucose,C1H15N5O8,578.62,10.86,390.764,Neurotransmitter
Adrenaline,C20H23N0O9,657.13,N/A,249.301,Amide
Caffeine,C19H12N5O3,956.57,8.87,133.838,Alkaloid
Caffeine,C16H1N5O1,394.38,N/A,448.639,Hormone
Ethanol,C5H20N4O0,163.06,5.82,457.94,Alcohol
Adrenaline,C18H9N1O9,400.43,10.1,244.323,Amide
Dopamine,C7H16N5O9,664.1,1.04,455.16,Lipid
Aspirin,C12H17N5O6,692.1,8.36,944.817,Neurotransmitter
Ethanol,C19H3N3O9,178.63,1.14,50.964,Organic Compound
Cholesterol,C4H40N3O4,422.39,N/A,362.17,Organic Compound
Glucose,C7H16N2O7,216.91,N/A,173.999,Hormone
Ethanol,C5H32N4O8,550.94,N/A,499.663,Neurotransmitter
Glucose,C4H21N3O10,570.88,9.93,833.464,Organic Compound
Serotonin,C1H9N1O3,590.87,4.32,348.775,Hormone
Adenosine triphosphate,C17H36N0O7,149.7,2.86,971.324,Carbohydrate
Caffeine,C12H22N5O2,265.4,13.6,821.445,Organic Compound
Glucose,C1H9N3O5,620.88,3.83,37.344,Alcohol
Adenosine triphosphate,C4H37N1O6,686.04,13.43,352.35,Nucleotide
Adrenaline,C4H11N5O6,798.08,9.46,86.545,Alkaloid
Ethanol,C13H10N4O4,305.4,N/A,376.472,Nucleotide
Urea,C6H10N2O4,666.18,6.26,972.343,Alkaloid
Glucose,C4H25N2O7,191.25,N/A,316.3,Neurotransmitter
Adenosine triphosphate,C5H23N4O7,296.24,4.75,122.651,Hormone
Serotonin,C7H6N4O3,921.16,1.08,207.983,Alcohol
Ethanol,C15H40N1O0,650.44,3.16,676.553,Organic Compound
Cholesterol,C15H24N1O8,976.18,7.69,765.503,Neurotransmitter
Serotonin,C14H30N5O9,372.1,2.39,479.216,Nucleotide
Adenosine triphosphate,C5H8N1O3,965.85,8.26,281.463,Organic Compound
Caffeine,C16H18N4O10,779.42,2.58,861.812,Amide
Glucose,C2H19N0O10,192.41,12.99,909.987,Alcohol
Glucose,C8H27N2O7,257.56,11.42,663.148,Alcohol
Caffeine,C14H24N5O4,211.77,3.3,747.865,Amide
Adrenaline,C17H25N5O7,262.56,1.84,581.911,Lipid
Urea,C4H8N3O2,221.55,5.78,557.082,Organic Compound
Adrenaline,C1H9N4O5,276.2,8.45,268.811,Lipid
Cholesterol,C8H5N1O6,752.93,N/A,963.564,Neurotransmitter
Adenosine triphosphate,C10H4N1O2,891.55,8.13,941.889,Neurotransmitter
Adenosine triphosphate,C20H29N4O3,431.27,N/A,525.54,Nucleotide
Adrenaline,C7H2N1O5,144.22,8.06,141.071,Carbohydrate
Adenosine triphosphate,C19H32N4O8,341.3,10.91,59.093,Hormone
Caffeine,C3H18N0O3,942.36,N/A,139.119,Nucleotide
Urea,C7H27N3O1,428.57,N/A,456.207,Lipid
Adrenaline,C1H39N0O3,111.39,12.78,435.656,Carbohydrate
Adenosine triphosphate,C14H39N1O4,712.01,8.89,638.136,Amide
Caffeine,C10H6N5O5,55.77,1.51,910.269,Organic Compound
Adrenaline,C13H31N5O6,90.85,8.34,670.983,Alkaloid
Cholesterol,C18H24N4O10,709.98,7.25,439.274,Alcohol
Glucose,C1H19N5O2,60.47,8.22,472.027,Amide
Adrenaline,C12H35N4O3,631.18,N/A,41.116,Hormone
Serotonin,C20H13N0O0,555.13,13.63,326.83,Organic Compound
Adenosine triphosphate,C8H17N4O0,437.24,N/A,459.386,Organic Compound
Aspirin,C20H4N1O6,842.35,N/A,469.283,Carbohydrate
Adrenaline,C18H32N1O6,275.02,1.79,467.636,Organic Compound
Adenosine triphosphate,C3H34N5O0,890.28,9.3,501.22,Amide
Caffeine,C10H5N4O9,176.66,12.24,319.471,Nucleotide
Caffeine,C14H1N1O1,565.89,1.23,5.524,Nucleotide
Cholesterol,C11H29N2O7,788.63,5.6,828.557,Organic Compound
Adrenaline,C14H6N0O1,639.86,9.74,384.395,Alkaloid
Serotonin,C10H5N2O6,138.07,1.1,874.283,Alcohol
Dopamine,C14H25N5O9,882.64,12.5,421.712,Nucleotide
Adenosine triphosphate,C19H2N3O0,73.13,9.7,722.979,Amide
Serotonin,C7H4N3O10,914.7,1.72,301.771,Lipid
Adrenaline,C18H9N4O5,595.1,N/A,751.301,Amide
Adenosine triphosphate,C5H21N4O3,143.71,6.62,843.998,Carbohydrate
Aspirin,C10H9N2O2,897.7,10.01,119.917,Neurotransmitter
Aspirin,C4H7N1O7,391.7,3.62,724.42,Neurotransmitter
Serotonin,C5H10N1O4,191.42,5.13,758.163,Alcohol
Caffeine,C3H10N5O4,277.3,4.54,22.804,Hormone
Aspirin,C14H21N3O2,157.75,5.69,801.127,Organic Compound
Adenosine triphosphate,C17H10N1O6,890.46,1.69,649.419,Hormone
Aspirin,C15H19N2O5,154.25,2.82,885.901,Nucleotide
Adenosine triphosphate,C7H27N5O4,395.3,9.25,307.473,Nucleotide
Glucose,C2H5N5O0,253.95,N/A,379.96,Alcohol
Adenosine triphosphate,C9H1N2O8,559.99,7.4,93.041,Neurotransmitter
Serotonin,C17H30N0O6,653.28,13.04,287.248,Lipid
Adrenaline,C2H18N5O2,809.23,9.55,580.97,Alcohol
Serotonin,C1H4N0O5,241.38,8.02,322.315,Alkaloid
Dopamine,C5H39N2O0,78.9,5.5,401.008,Lipid
Urea,C16H5N0O1,701.06,5.99,308.089,Alcohol
Cholesterol,C5H15N2O10,682.43,5.05,213.653,Alkaloid
Adenosine triphosphate,C15H25N1O10,858.63,2.99,323.028,Organic Compound
Adrenaline,C6H34N3O1,551.87,8.56,503.635,Alcohol
Caffeine,C8H10N0O8,633.42,3.82,590.383,Hormone
Serotonin,C7H12N1O4,407.61,9.95,526.303,Nucleotide
Aspirin,C11H14N1O9,957.35,10.15,945.321,Organic Compound
Aspirin,C20H40N2O10,379.61,10.1,77.988,Hormone
Urea,C12H24N3O6,963.17,2.73,207.823,Hormone
Serotonin,C5H25N3O1,235.82,1.91,690.033,Organic Compound
Dopamine,C19H37N0O1,529.39,5.08,518.668,Amide
Adenosine triphosphate,C6H13N5O5,172.43,4.31,38.03,Amide
Urea,C8H35N0O7,999.25,2.05,525.708,Hormone
Glucose,C8H9N0O2,121.53,1.98,308.921,Alcohol
Dopamine,C16H2N2O6,676.86,11.06,530.445,Alkaloid
Cholesterol,C4H33N5O0,749.95,7.54,867.325,Hormone
Ethanol,C17H32N4O4,305.32,1.84,350.195,Organic Compound
Aspirin,C1H25N4O6,984.98,N/A,897.971,Amide
Glucose,C12H11N2O2,826.41,8.03,399.065,Neurotransmitter
Caffeine,C11H34N1O1,405.93,N/A,993.075,Alkaloid
Urea,C3H30N5O5,615.52,N/A,206.007,Alcohol
Adenosine triphosphate,C6H11N0O6,441.51,3.25,205.838,Nucleotide
Adrenaline,C9H32N1O7,501.57,10.28,10.614,Amide
Urea,C9H35N3O5,618.53,11.72,192.16,Neurotransmitter
Serotonin,C11H14N1O0,653.88,N/A,214.513,Carbohydrate
Dopamine,C18H23N0O5,792.43,4.98,412.352,Organic Compound
Ethanol,C20H4N4O1,61.38,N/A,425.375,Organic Compound
Dopamine,C8H6N2O6,277.24,3.06,795.802,Organic Compound
Urea,C11H2N4O1,125.6,6.55,259.072,Amide
Aspirin,C15H28N0O8,63.52,1.61,290.077,Amide
Caffeine,C14H9N5O8,594.41,1.74,668.071,Neurotransmitter
Serotonin,C10H14N5O9,857.69,7.35,786.212,Alcohol
Caffeine,C11H24N3O4,407.19,N/A,395.629,Neurotransmitter
Glucose,C6H28N4O0,595.09,7.12,568.832,Neurotransmitter
Aspirin,C4H9N3O0,186.64,10.09,175.238,Nucleotide
Caffeine,C9H23N0O3,69.72,3.84,861.618,Neurotransmitter
Serotonin,C14H35N5O4,785.84,3.5,779.41,Organic Compound
Cholesterol,C12H6N3O10,252.36,N/A,226.425,Carbohydrate
Ethanol,C4H4N1O4,397.51,11.05,672.378,Organic Compound
Adrenaline,C9H29N1O2,559.96,1.88,740.677,Amide
Adrenaline,C8H22N5O3,166.35,11.95,242.669,Organic Compound
Urea,C6H26N2O4,613.92,10.81,194.735,Alkaloid
Dopamine,C1H7N5O2,829.24,N/A,0.915,Alcohol
Urea,C8H15N3O5,237.26,N/A,984.135,Alcohol
Ethanol,C12H39N2O6,936.51,3.9,687.056,Nucleotide
Glucose,C17H39N2O4,375.71,7.4,811.206,Carbohydrate
Adrenaline,C10H16N4O10,456.94,N/A,414.124,Lipid
Adenosine triphosphate,C17H30N4O3,123.16,N/A,811.675,Nucleotide
Adrenaline,C4H16N2O10,531.49,12.8,223.451,Organic Compound
Serotonin,C6H23N3O9,377.74,10.09,558.203,Carbohydrate
Serotonin,C8H36N4O0,980.87,8.77,659.163,Alcohol
Serotonin,C10H33N0O2,446.83,12.33,692.092,Alkaloid
Dopamine,C9H20N5O5,687.78,7.01,165.071,Amide
Adrenaline,C3H29N5O1,133.25,13.57,26.081,Organic Compound
Glucose,C14H26N5O3,697.68,1.38,266.301,Alkaloid
Dopamine,C12H18N1O9,264.03,N/A,119.1,Nucleotide
Ethanol,C18H9N0O5,596.8,N/A,661.416,Lipid
Aspirin,C4H40N3O9,664.98,8.35,777.459,Carbohydrate
Adenosine triphosphate,C4H19N2O3,143.57,12.44,24.124,Alkaloid
Caffeine,C13H11N4O9,891.73,9.56,359.263,Amide
Cholesterol,C19H7N4O2,474.98,2.6,40.697,Carbohydrate
Ethanol,C3H12N3O2,605.15,N/A,720.58,Amide
Serotonin,C3H39N3O6,698.15,10.18,509.098,Amide
Caffeine,C8H34N2O10,877.43,3.08,892.094,Organic Compound
Adrenaline,C12H5N4O5,689.22,11.38,936.36,Hormone
Dopamine,C8H24N4O3,729.81,6.49,710.396,Neurotransmitter
Dopamine,C1H36N2O9,710.86,10.68,550.775,Alkaloid
Adenosine triphosphate,C14H27N2O2,395.39,N/A,894.183,Amide
Dopamine,C20H39N3O7,107.49,6.63,973.652,Organic Compound
Adenosine triphosphate,C18H40N3O0,421.88,10.09,677.436,Organic Compound
Dopamine,C8H16N2O9,136.79,12.25,165.343,Organic Compound
Aspirin,C13H35N2O10,444.64,N/A,570.137,Neurotransmitter
Serotonin,C5H35N0O6,765.0,6.25,611.376,Nucleotide
Serotonin,C11H32N0O2,374.55,N/A,889.704,Amide
Adrenaline,C17H11N5O7,757.12,N/A,566.165,Amide
Dopamine,C9H26N4O6,762.97,2.08,510.36,Alkaloid
Adrenaline,C6H21N3O5,321.42,10.84,757.919,Carbohydrate
Dopamine,C5H30N2O1,178.9,10.04,987.27,Alcohol
Ethanol,C15H5N4O10,668.0,10.59,902.492,Alkaloid
Glucose,C3H4N5O0,758.08,5.58,25.265,Alcohol
Urea,C4H8N2O6,141.53,3.93,891.165,Hormone
Cholesterol,C10H7N5O10,902.23,8.79,411.623,Carbohydrate
Cholesterol,C16H14N5O7,721.36,1.75,131.481,Amide
Dopamine,C18H24N0O1,962.89,13.37,631.219,Neurotransmitter
Glucose,C9H6N2O10,797.58,8.52,100.959,Neurotransmitter
Adenosine triphosphate,C11H18N2O10,532.38,11.63,59.372,Nucleotide
Dopamine,C17H26N5O8,363.5,9.61,620.911,Neurotransmitter
Dopamine,C16H5N4O7,662.04,7.7,926.072,Lipid
Aspirin,C14H22N2O3,803.51,3.05,549.842,Alkaloid
Glucose,C10H28N0O2,434.42,1.04,510.132,Neurotransmitter
Adenosine triphosphate,C12H21N2O1,593.34,13.77,656.498,Carbohydrate
Aspirin,C15H23N4O2,442.34,9.0,811.503,Carbohydrate
Adenosine triphosphate,C5H7N4O5,486.68,11.5,127.073,Carbohydrate
Adrenaline,C20H7N1O3,312.04,13.34,517.334,Neurotransmitter
Aspirin,C19H18N5O7,292.14,12.34,848.956,Carbohydrate
Caffeine,C18H36N5O10,106.45,2.45,9.13,Organic Compound
Dopamine,C3H5N5O6,572.51,7.31,269.145,Organic Compound
Glucose,C13H29N4O1,488.91,N/A,879.298,Neurotransmitter
Ethanol,C18H29N4O0,213.95,6.83,637.91,Alcohol
Aspirin,C14H39N3O4,739.73,2.76,971.081,Nucleotide
Adenosine triphosphate,C17H18N2O2,661.01,N/A,951.997,Hormone
Adenosine triphosphate,C12H33N0O2,473.74,N/A,876.482,Nucleotide
Dopamine,C5H6N0O5,154.64,12.69,36.006,Nucleotide
Glucose,C15H16N3O0,642.88,12.64,42.553,Lipid
Glucose,C12H4N1O9,358.67,N/A,966.665,Neurotransmitter
Urea,C8H20N1O8,603.81,4.52,755.994,Neurotransmitter
Serotonin,C2H36N3O3,173.6,8.19,988.691,Lipid
Aspirin,C18H32N5O0,460.9,5.17,1.468,Nucleotide
Glucose,C8H21N0O7,620.49,N/A,909.413,Alcohol
Aspirin,C18H3N5O7,618.38,12.72,695.475,Nucleotide
Glucose,C20H25N5O3,168.58,1.86,644.374,Neurotransmitter
Ethanol,C6H28N0O3,499.91,N/A,836.133,Hormone
Adenosine triphosphate,C1H1N3O6,355.85,6.6,976.838,Amide
Dopamine,C1H8N5O5,320.57,5.71,574.721,Amide
Serotonin,C10H10N4O2,346.3,9.52,943.604,Carbohydrate
Adenosine triphosphate,C14H37N0O8,674.67,3.06,861.671,Organic Compound
Aspirin,C12H34N4O6,496.43,12.65,929.982,Lipid
Glucose,C7H21N1O4,867.17,10.88,514.81,Lipid
Cholesterol,C19H11N0O5,396.57,N/A,953.819,Alkaloid
Aspirin,C15H6N5O10,913.32,4.78,429.793,Amide
Caffeine,C4H32N0O5,867.08,6.75,245.047,Lipid
Ethanol,C12H16N2O7,352.6,6.32,37.316,Organic Compound
Adrenaline,C12H5N4O4,812.4,3.39,296.153,Lipid
Aspirin,C1H7N3O1,602.48,13.7,927.996,Carbohydrate
Adenosine triphosphate,C19H20N5O9,51.53,6.64,57.29,Neurotransmitter
Dopamine,C3H9N0O10,57.07,13.14,206.821,Organic Compound
Adenosine triphosphate,C8H35N4O3,730.06,3.64,5.392,Hormone
Dopamine,C2H34N0O8,643.69,10.74,690.542,Alcohol
Ethanol,C20H29N2O6,362.05,13.61,569.781,Organic Compound
Aspirin,C5H34N2O1,109.46,2.67,194.549,Carbohydrate
Cholesterol,C19H40N1O2,373.27,6.5,662.706,Neurotransmitter
Urea,C8H6N3O4,612.91,12.49,25.852,Nucleotide
Adrenaline,C4H4N0O5,820.96,6.79,502.52,Amide
Caffeine,C16H21N4O3,880.19,12.04,694.898,Alcohol
Caffeine,C18H2N5O4,349.11,8.31,668.706,Alkaloid
Dopamine,C3H28N0O4,192.29,4.62,157.553,Amide
Serotonin,C14H39N2O10,131.77,3.05,762.946,Hormone
Glucose,C6H33N1O0,853.28,1.99,361.435,Alcohol
Adenosine triphosphate,C7H20N1O5,557.28,11.63,261.436,Hormone
Aspirin,C15H27N4O5,198.23,N/A,52.703,Organic Compound
Dopamine,C5H11N0O9,64.33,11.77,379.553,Hormone
Ethanol,C18H15N3O7,900.72,3.57,698.107,Hormone
Aspirin,C3H9N4O3,251.12,N/A,472.864,Organic Compound
Ethanol,C5H2N5O9,746.44,4.59,972.685,Alkaloid
Dopamine,C3H3N0O4,884.66,4.77,611.786,Nucleotide
Caffeine,C1H40N4O3,703.83,3.65,747.68,Neurotransmitter
Ethanol,C12H14N1O2,54.48,4.07,621.788,Nucleotide
Ethanol,C15H37N1O6,447.02,8.2,482.951,Neurotransmitter
Glucose,C18H3N4O7,527.45,13.88,521.684,Lipid
Serotonin,C7H1N0O0,718.03,3.35,146.27,Amide
Caffeine,C17H27N4O3,235.69,9.9,38.323,Organic Compound
Urea,C13H14N3O1,876.05,N/A,671.175,Carbohydrate
Aspirin,C14H6N2O5,743.42,N/A,33.919,Alkaloid
Caffeine,C17H28N5O6,834.58,4.48,598.088,Alkaloid
Caffeine,C5H35N3O1,586.74,12.87,135.448,Carbohydrate
Cholesterol,C6H40N5O6,202.63,N/A,48.63,Amide
Caffeine,C19H19N1O1,828.28,12.22,118.669,Amide
Adrenaline,C18H31N5O0,997.26,9.46,291.046,Organic Compound
Caffeine,C5H29N4O9,361.7,N/A,330.975,Organic Compound
Caffeine,C6H3N3O5,918.31,2.37,446.915,Alcohol
Serotonin,C3H22N4O3,514.24,8.95,518.699,Neurotransmitter
Ethanol,C3H16N0O4,844.27,11.69,464.672,Neurotransmitter
Caffeine,C9H37N4O1,664.74,N/A,115.389,Nucleotide
Cholesterol,C20H36N1O10,468.65,9.25,503.161,Carbohydrate
Serotonin,C15H36N0O7,925.65,9.7,900.686,Hormone
Dopamine,C16H35N4O10,302.03,2.57,943.114,Carbohydrate
Urea,C19H35N2O7,827.71,10.62,937.176,Amide
Adrenaline,C14H4N1O4,536.02,10.21,373.717,Alkaloid
Ethanol,C18H7N1O4,281.32,N/A,844.314,Alcohol
Serotonin,C4H35N0O3,679.93,13.26,155.802,Nucleotide
Glucose,C3H24N3O3,267.54,6.56,973.978,Organic Compound
Cholesterol,C15H7N1O3,58.05,6.69,753.716,Alkaloid
Ethanol,C1H27N1O10,678.5,N/A,233.345,Hormone
Serotonin,C6H29N3O0,410.69,N/A,98.767,Nucleotide
Dopamine,C9H33N0O10,78.91,11.29,677.206,Nucleotide
Urea,C1H26N3O3,332.44,5.09,980.664,Carbohydrate
Serotonin,C7H14N1O6,552.57,11.36,0.297,Lipid
Serotonin,C19H16N5O7,907.28,4.18,983.371,Hormone
Dopamine,C7H19N2O3,247.31,1.18,928.297,Carbohydrate
Dopamine,C20H11N3O7,836.42,4.98,810.349,Neurotransmitter
Glucose,C12H6N0O0,539.7,11.19,816.491,Hormone
Ethanol,C12H28N4O8,206.8,13.13,525.287,Hormone
Caffeine,C20H2N0O2,814.09,5.82,942.018,Carbohydrate
Adenosine triphosphate,C20H20N4O4,797.59,9.9,575.359,Organic Compound
Aspirin,C17H35N3O9,985.76,7.5,583.303,Lipid
Urea,C15H7N0O4,773.11,8.58,809.568,Amide
Caffeine,C14H7N0O2,904.72,6.99,424.307,Amide
Urea,C15H23N1O5,94.55,7.19,40.742,Neurotransmitter
Ethanol,C8H9N5O10,548.9,6.47,550.736,Amide
Urea,C20H36N5O1,767.38,8.32,40.8,Alcohol
Cholesterol,C18H29N5O4,386.57,13.72,480.378,Amide
Ethanol,C11H22N4O5,256.83,N/A,927.684,Hormone
Adrenaline,C12H1N3O7,865.02,7.0,222.533,Hormone
Adenosine triphosphate,C2H22N2O5,355.07,7.74,738.692,Alkaloid
Dopamine,C13H26N5O4,473.52,10.39,794.327,Nucleotide
Glucose,C9H4N4O9,718.26,13.93,414.088,Lipid
Serotonin,C8H31N0O7,309.93,8.07,41.302,Hormone
Glucose,C16H17N4O2,163.65,6.41,595.599,Nucleotide
Urea,C8H38N1O8,853.07,11.0,833.699,Organic Compound
Glucose,C20H18N1O4,445.45,13.96,93.751,Lipid
Dopamine,C18H9N5O3,526.11,N/A,162.706,Alkaloid
Glucose,C18H21N4O6,823.63,2.89,413.898,Alcohol
Serotonin,C12H28N5O7,971.57,2.02,151.021,Nucleotide
Urea,C15H36N3O6,927.07,12.25,213.945,Amide
Caffeine,C14H37N3O5,188.21,12.44,154.809,Nucleotide
Cholesterol,C13H16N5O8,85.0,N/A,895.861,Neurotransmitter
Adenosine triphosphate,C5H4N5O8,362.5,11.77,470.366,Alcohol
Aspirin,C14H10N0O8,746.06,N/A,713.231,Nucleotide
Glucose,C12H17N2O5,138.38,13.53,771.111,Alcohol
Adrenaline,C1H17N5O5,924.47,12.76,919.685,Nucleotide
Urea,C13H3N2O0,913.07,3.42,812.762,Alcohol
Ethanol,C15H28N1O1,990.54,N/A,460.463,Organic Compound
Cholesterol,C16H10N0O6,170.52,N/A,783.823,Carbohydrate
Urea,C6H36N0O5,835.16,8.9,527.792,Lipid
Serotonin,C5H36N3O8,314.12,N/A,456.761,Nucleotide
Serotonin,C4H28N0O3,355.45,12.49,149.794,Nucleotide
Aspirin,C20H38N3O3,461.93,4.25,526.823,Neurotransmitter
Serotonin,C7H31N5O5,670.41,9.29,775.941,Alcohol
Serotonin,C10H19N4O3,475.78,12.74,988.983,Hormone
Urea,C14H4N3O6,987.69,7.6,176.725,Carbohydrate
Dopamine,C11H4N4O7,257.56,N/A,209.476,Organic Compound
Aspirin,C8H37N4O4,477.8,10.74,694.083,Amide
Ethanol,C11H18N5O8,841.69,10.13,264.173,Nucleotide
Adenosine triphosphate,C7H29N4O6,439.25,N/A,186.878,Alkaloid
Caffeine,C15H11N2O5,892.0,N/A,263.674,Lipid
Caffeine,C1H4N5O10,489.25,8.26,998.786,Lipid
Adrenaline,C11H39N3O9,615.05,10.19,110.788,Nucleotide
Glucose,C12H33N3O0,167.47,1.86,718.592,Alkaloid
Dopamine,C15H4N3O8,382.24,13.91,861.314,Alkaloid
Serotonin,C15H8N1O0,866.68,3.3,98.654,Neurotransmitter
Ethanol,C19H14N5O4,334.32,10.55,372.254,Alkaloid
Aspirin,C12H15N4O10,106.26,7.03,290.526,Alcohol
Glucose,C3H2N2O0,349.27,10.45,205.337,Amide
Dopamine,C5H22N2O1,716.62,N/A,622.424,Lipid
Caffeine,C5H36N5O8,883.99,13.15,983.009,Organic Compound
Ethanol,C1H22N0O10,125.58,N/A,518.783,Neurotransmitter
Urea,C10H13N1O10,420.77,6.12,545.775,Amide
Adrenaline,C20H31N3O9,522.4,1.03,775.332,Carbohydrate
Glucose,C7H26N0O1,657.04,4.28,522.273,Alkaloid
Caffeine,C1H36N1O6,431.16,12.26,969.026,Nucleotide
Adenosine triphosphate,C15H20N3O5,854.78,11.95,714.088,Lipid
Adrenaline,C7H17N5O5,697.01,11.09,180.045,Organic Compound
