compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C19H10N2O10,741.75,12.52,68.318,Alkaloid
Ethanol,C10H27N2O6,719.19,9.28,336.99,Hormone
Adenosine triphosphate,C18H4N5O4,291.01,1.95,516.675,Alkaloid
Cholesterol,C4H22N5O2,450.77,1.59,626.649,Amide
Cholesterol,C1H39N0O5,380.29,N/A,34.61,Carbohydrate
Aspirin,C17H16N1O5,496.46,4.92,982.855,Carbohydrate
Caffeine,C14H11N3O0,886.24,2.36,719.419,Alkaloid
Adrenaline,C10H13N5O0,305.79,4.08,625.549,Organic Compound
Glucose,C11H38N4O0,759.97,10.14,438.643,Nucleotide
Glucose,C4H18N4O4,250.01,N/A,306.344,Organic Compound
Adenosine triphosphate,C7H33N5O9,915.61,10.7,243.374,Alkaloid
Aspirin,C13H39N5O5,196.6,4.71,67.339,Alkaloid
Glucose,C4H13N0O1,999.75,3.84,384.047,Alcohol
Adenosine triphosphate,C13H19N2O2,704.55,N/A,36.073,Alcohol
Dopamine,C2H22N4O4,895.04,10.21,468.868,Organic Compound
Glucose,C12H30N1O4,177.69,1.18,23.699,Alcohol
Urea,C2H21N0O3,96.68,3.97,8.751,Neurotransmitter
Caffeine,C13H20N0O8,781.51,5.11,792.847,Alkaloid
Glucose,C9H26N5O9,681.54,11.26,676.325,Hormone
Caffeine,C13H24N4O10,340.45,4.68,71.658,Neurotransmitter
Caffeine,C14H3N4O2,270.86,4.98,10.297,Nucleotide
Glucose,C5H17N3O9,248.36,1.56,544.365,Hormone
Caffeine,C20H1N1O9,460.58,9.1,741.154,Alcohol
Cholesterol,C6H38N2O5,315.33,2.35,399.461,Nucleotide
Aspirin,C4H14N0O5,881.52,4.79,535.125,Alkaloid
Cholesterol,C20H40N1O9,751.79,12.12,933.22,Alkaloid
Glucose,C2H28N0O6,232.73,8.47,643.403,Neurotransmitter
Serotonin,C3H34N3O1,687.04,N/A,897.785,Hormone
Caffeine,C7H2N4O1,161.08,N/A,727.593,Neurotransmitter
Glucose,C5H40N3O1,760.58,4.02,502.649,Neurotransmitter
Urea,C11H23N2O10,391.76,9.86,936.132,Amide
Adenosine triphosphate,C19H20N2O5,214.8,1.12,76.642,Amide
Cholesterol,C19H28N1O4,129.47,N/A,236.739,Organic Compound
Aspirin,C17H40N4O3,375.94,2.75,193.36,Lipid
Glucose,C10H13N0O1,388.07,9.25,496.837,Alcohol
Serotonin,C15H17N1O6,652.56,12.78,770.643,Hormone
Adrenaline,C16H32N5O4,103.81,12.08,781.814,Carbohydrate
Dopamine,C12H8N2O6,724.33,12.7,82.88,Hormone
Adenosine triphosphate,C13H20N1O2,503.4,3.51,772.093,Lipid
Cholesterol,C3H11N0O3,884.17,4.18,25.636,Neurotransmitter
Caffeine,C7H28N5O1,830.97,N/A,701.948,Hormone
Cholesterol,C16H36N5O7,712.98,N/A,361.455,Hormone
Caffeine,C4H10N0O8,701.8,6.72,632.171,Alcohol
Dopamine,C18H27N1O8,99.99,5.45,630.148,Hormone
Glucose,C9H34N2O10,500.09,11.91,441.677,Nucleotide
Adenosine triphosphate,C10H27N4O0,894.83,6.95,225.11,Alkaloid
Cholesterol,C9H15N4O3,513.95,9.52,603.449,Alcohol
Serotonin,C20H34N3O5,786.11,4.28,784.791,Organic Compound
Urea,C5H4N1O2,989.43,N/A,566.503,Amide
Ethanol,C11H16N1O1,940.3,N/A,775.41,Lipid
Serotonin,C8H23N5O7,411.57,13.89,397.577,Alcohol
Ethanol,C12H9N1O3,926.01,2.63,23.61,Alcohol
Adrenaline,C18H27N5O0,518.88,7.57,373.49,Lipid
Serotonin,C8H10N1O3,335.85,2.09,628.91,Carbohydrate
Urea,C3H10N0O9,471.57,12.75,623.501,Hormone
Ethanol,C8H26N2O7,599.28,N/A,653.094,Alcohol
Urea,C17H2N1O3,559.81,11.28,704.945,Neurotransmitter
Ethanol,C18H33N0O5,637.7,5.41,381.044,Alcohol
Serotonin,C13H17N0O6,359.77,N/A,110.917,Amide
Cholesterol,C16H1N0O7,909.79,4.45,877.414,Neurotransmitter
Caffeine,C4H31N0O2,537.76,9.3,717.213,Alcohol
Cholesterol,C5H36N4O1,316.07,11.67,199.93,Organic Compound
Adrenaline,C4H5N2O3,900.67,1.42,387.176,Alkaloid
Cholesterol,C4H3N3O3,382.48,6.0,526.515,Carbohydrate
Ethanol,C15H27N1O9,501.13,7.04,660.332,Organic Compound
Cholesterol,C7H29N3O0,533.63,N/A,430.727,Nucleotide
Dopamine,C4H5N5O5,287.04,N/A,895.382,Hormone
Adrenaline,C4H8N0O4,886.91,7.97,29.657,Alkaloid
Caffeine,C17H9N5O7,100.45,3.12,837.406,Alcohol
Adrenaline,C14H29N0O2,502.99,13.8,544.772,Alkaloid
Adrenaline,C8H15N0O8,707.14,N/A,121.232,Organic Compound
Glucose,C5H10N5O8,864.63,10.38,859.83,Neurotransmitter
Adenosine triphosphate,C13H1N3O3,185.49,N/A,745.917,Organic Compound
Cholesterol,C12H4N3O1,986.06,3.19,356.745,Hormone
Urea,C11H4N2O9,78.11,2.89,80.347,Lipid
Ethanol,C6H20N1O5,330.84,N/A,457.113,Carbohydrate
Adenosine triphosphate,C20H38N2O10,906.09,8.17,61.268,Alkaloid
Glucose,C10H29N2O2,784.1,N/A,374.408,Carbohydrate
Cholesterol,C7H30N0O0,527.27,12.85,184.118,Lipid
Adenosine triphosphate,C18H18N1O6,864.37,N/A,388.815,Lipid
Aspirin,C19H19N5O2,410.92,7.46,93.641,Carbohydrate
Aspirin,C10H19N4O5,281.37,N/A,427.302,Amide
Adenosine triphosphate,C2H8N2O3,488.52,N/A,727.844,Hormone
Caffeine,C6H6N1O5,845.06,1.41,575.157,Alkaloid
Dopamine,C9H2N4O8,623.34,11.75,952.297,Lipid
Aspirin,C18H15N0O3,447.3,N/A,756.777,Hormone
Caffeine,C11H5N2O1,347.6,9.26,352.763,Alkaloid
Adrenaline,C18H21N4O10,595.12,N/A,799.952,Amide
Adrenaline,C19H28N0O4,604.36,7.89,393.332,Neurotransmitter
Urea,C10H25N5O9,195.77,1.1,575.393,Lipid
Caffeine,C1H18N3O8,770.55,5.33,255.722,Amide
Urea,C20H24N2O1,778.58,7.2,191.939,Alkaloid
Aspirin,C19H6N4O8,921.09,11.8,416.688,Nucleotide
Ethanol,C7H33N1O5,61.7,5.64,142.78,Alkaloid
Dopamine,C20H38N2O8,289.56,N/A,200.088,Carbohydrate
Serotonin,C16H38N2O3,357.12,N/A,795.754,Organic Compound
Urea,C7H30N1O5,286.56,12.18,628.632,Organic Compound
Ethanol,C16H17N3O8,725.01,8.38,865.758,Alcohol
Caffeine,C19H22N3O9,576.81,2.87,319.896,Amide
Adenosine triphosphate,C1H18N1O10,861.52,N/A,864.622,Amide
Cholesterol,C16H21N3O4,327.88,5.49,280.297,Neurotransmitter
Aspirin,C8H6N3O5,432.58,1.22,962.485,Alkaloid
Adrenaline,C12H32N1O5,787.3,5.92,70.929,Amide
Cholesterol,C20H20N5O1,314.73,N/A,140.615,Alkaloid
Glucose,C4H24N5O0,366.37,7.65,923.84,Nucleotide
Aspirin,C14H13N5O4,704.2,4.12,219.991,Hormone
Dopamine,C2H32N0O10,772.14,11.24,54.232,Amide
Glucose,C2H10N0O2,928.38,11.46,240.44,Carbohydrate
Dopamine,C8H6N1O10,683.24,2.46,597.407,Lipid
Adrenaline,C16H31N3O0,413.03,10.41,883.643,Alkaloid
Cholesterol,C5H5N0O2,463.58,7.59,736.567,Nucleotide
Dopamine,C20H4N5O10,970.94,N/A,118.723,Alcohol
Serotonin,C11H37N3O8,246.09,7.61,509.606,Alkaloid
Ethanol,C8H4N4O8,549.24,3.96,563.557,Hormone
Caffeine,C14H17N0O6,758.6,4.89,656.433,Alcohol
Dopamine,C3H21N3O10,346.62,12.96,277.008,Amide
Adrenaline,C15H11N0O7,240.17,5.13,918.555,Nucleotide
Ethanol,C7H29N3O5,956.22,12.13,105.203,Alkaloid
Cholesterol,C6H38N2O2,866.48,13.31,731.427,Amide
Adrenaline,C6H38N0O6,443.5,N/A,256.847,Alcohol
Ethanol,C3H36N1O10,99.36,3.75,852.054,Hormone
Adrenaline,C7H34N4O4,813.0,7.39,883.946,Carbohydrate
Serotonin,C2H4N2O9,736.32,N/A,481.666,Neurotransmitter
Glucose,C3H37N5O10,221.52,N/A,632.826,Carbohydrate
Dopamine,C13H23N0O10,642.27,7.06,937.897,Nucleotide
Ethanol,C2H39N4O3,162.88,12.08,883.097,Alcohol
Urea,C9H9N5O9,348.24,N/A,937.787,Lipid
Aspirin,C2H27N1O3,127.44,6.93,593.437,Carbohydrate
Glucose,C7H18N3O3,343.79,N/A,329.754,Carbohydrate
Adenosine triphosphate,C6H13N5O1,578.2,12.76,497.38,Carbohydrate
Urea,C16H9N5O2,240.94,11.38,537.91,Hormone
Cholesterol,C9H10N4O10,506.54,N/A,268.763,Hormone
Urea,C20H21N3O4,468.69,11.24,353.094,Alcohol
Caffeine,C18H35N2O3,64.53,N/A,605.894,Organic Compound
Aspirin,C10H21N4O8,519.06,13.12,784.207,Alkaloid
Ethanol,C13H36N1O7,176.81,13.06,347.478,Hormone
Cholesterol,C11H33N4O7,457.95,11.67,549.9,Organic Compound
Adrenaline,C12H21N5O7,969.66,1.62,189.388,Carbohydrate
Ethanol,C3H11N3O8,608.85,1.37,432.513,Nucleotide
Ethanol,C2H2N0O6,764.41,13.65,888.98,Alkaloid
Cholesterol,C6H13N0O8,51.55,9.03,906.538,Organic Compound
Glucose,C3H4N2O2,908.03,N/A,530.395,Alcohol
Adrenaline,C9H26N5O6,815.62,10.63,649.34,Nucleotide
Glucose,C3H39N2O10,382.96,N/A,207.464,Carbohydrate
Serotonin,C3H19N2O4,361.54,11.42,803.656,Lipid
Adenosine triphosphate,C20H13N5O2,815.68,N/A,310.738,Alcohol
Cholesterol,C11H21N4O1,319.65,13.05,196.561,Alkaloid
Adenosine triphosphate,C12H21N4O0,565.63,7.22,606.453,Hormone
Aspirin,C11H22N0O8,68.35,N/A,52.605,Hormone
Aspirin,C14H7N3O8,414.87,5.45,357.972,Nucleotide
Ethanol,C19H13N1O0,115.4,8.03,103.139,Amide
Adenosine triphosphate,C13H23N2O6,865.7,8.5,816.353,Lipid
Serotonin,C2H8N4O4,266.47,N/A,504.539,Nucleotide
Adenosine triphosphate,C4H28N1O10,530.45,2.44,870.797,Carbohydrate
Adrenaline,C18H22N0O8,404.25,5.8,990.216,Nucleotide
Cholesterol,C9H4N1O8,64.54,9.86,270.115,Carbohydrate
Adenosine triphosphate,C16H20N4O0,952.09,9.31,749.569,Organic Compound
Aspirin,C16H21N2O5,550.98,5.44,604.682,Alcohol
Glucose,C3H36N1O5,903.6,1.98,980.563,Alkaloid
Ethanol,C19H13N3O10,849.87,7.82,552.113,Lipid
Adrenaline,C1H36N0O3,643.12,10.33,169.916,Carbohydrate
Serotonin,C20H24N0O1,683.0,N/A,462.086,Alcohol
Aspirin,C12H7N4O7,688.26,8.51,66.665,Alcohol
Aspirin,C14H32N2O8,283.52,1.88,163.53,Alcohol
Adenosine triphosphate,C10H20N0O1,842.8,4.07,450.158,Carbohydrate
Adrenaline,C8H25N4O4,972.02,1.29,283.435,Lipid
Ethanol,C11H29N0O9,124.87,13.31,719.007,Lipid
Ethanol,C1H30N3O8,724.92,13.46,860.273,Lipid
Aspirin,C15H29N0O6,350.79,9.65,793.885,Amide
Adenosine triphosphate,C2H39N2O5,862.04,11.05,930.404,Alcohol
Dopamine,C3H33N5O4,557.31,5.83,193.431,Hormone
Adenosine triphosphate,C6H18N5O6,228.68,5.45,350.059,Alkaloid
Urea,C17H17N0O9,690.35,10.76,732.291,Alkaloid
Dopamine,C19H4N0O9,491.54,6.69,713.137,Amide
Ethanol,C16H21N5O2,547.28,12.45,149.155,Neurotransmitter
Glucose,C20H37N2O2,947.93,12.31,262.396,Alcohol
Cholesterol,C4H20N3O3,322.7,5.54,184.495,Neurotransmitter
Glucose,C6H17N3O10,800.77,N/A,938.913,Neurotransmitter
Aspirin,C19H38N1O9,236.8,1.05,438.864,Lipid
Serotonin,C4H35N2O4,993.28,13.95,327.885,Carbohydrate
Serotonin,C18H1N3O1,701.89,1.52,579.56,Amide
Aspirin,C19H34N4O10,416.6,7.0,973.146,Organic Compound
Serotonin,C12H21N5O5,829.02,9.68,995.245,Carbohydrate
Cholesterol,C11H37N5O4,566.21,8.25,170.133,Alkaloid
Cholesterol,C20H36N3O1,274.15,N/A,870.159,Organic Compound
Cholesterol,C16H34N0O4,332.04,2.02,576.536,Hormone
Serotonin,C2H10N5O5,399.34,N/A,665.335,Lipid
Aspirin,C1H31N3O4,529.53,5.49,251.731,Alcohol
Ethanol,C18H30N3O2,481.56,10.18,131.496,Neurotransmitter
Serotonin,C15H39N0O9,231.29,11.05,0.032,Nucleotide
Adenosine triphosphate,C6H29N2O5,788.48,3.28,857.71,Nucleotide
Caffeine,C6H17N5O7,218.08,7.04,314.819,Amide
Serotonin,C12H1N4O9,333.78,5.56,391.657,Organic Compound
Glucose,C18H8N0O10,189.17,2.32,667.78,Hormone
Urea,C20H11N5O1,684.44,8.47,240.481,Organic Compound
Aspirin,C16H11N4O7,765.32,9.63,74.129,Amide
Glucose,C6H26N0O7,323.12,13.27,834.213,Nucleotide
Ethanol,C13H28N3O8,422.06,5.86,902.106,Neurotransmitter
Cholesterol,C11H4N0O4,785.46,5.6,197.539,Hormone
Glucose,C6H34N2O2,268.51,9.03,552.485,Hormone
Serotonin,C5H32N4O10,626.24,7.22,920.198,Hormone
Serotonin,C6H17N1O2,636.94,13.4,834.02,Lipid
Adenosine triphosphate,C11H18N3O9,450.78,N/A,565.448,Nucleotide
Dopamine,C2H39N4O9,773.86,N/A,544.014,Neurotransmitter
Adrenaline,C13H9N2O10,281.47,13.96,456.222,Alcohol
Dopamine,C1H35N2O8,125.4,12.16,13.41,Lipid
Aspirin,C20H15N0O5,70.93,12.88,745.503,Amide
Dopamine,C12H37N5O5,566.87,4.01,23.266,Lipid
Urea,C15H28N4O7,954.43,13.76,917.521,Amide
Cholesterol,C10H17N4O4,385.63,N/A,798.1,Carbohydrate
Glucose,C6H10N1O3,615.68,12.82,47.8,Nucleotide
Caffeine,C7H22N5O8,658.21,1.86,525.073,Neurotransmitter
Caffeine,C9H21N1O8,683.09,N/A,326.436,Lipid
Adenosine triphosphate,C20H5N4O9,295.58,8.34,463.04,Amide
Ethanol,C19H15N2O3,660.0,5.5,559.349,Alcohol
Caffeine,C2H23N4O9,840.68,11.76,657.351,Alcohol
Caffeine,C15H37N1O2,132.74,10.72,167.157,Nucleotide
Glucose,C17H11N1O8,709.57,13.6,347.785,Carbohydrate
Urea,C14H37N5O1,706.55,6.11,500.755,Alcohol
Glucose,C9H1N0O9,732.59,9.45,802.29,Alkaloid
Urea,C7H22N2O4,493.93,3.15,870.322,Hormone
Urea,C6H34N0O0,312.49,4.06,340.619,Amide
Caffeine,C7H32N2O7,603.91,6.7,298.347,Hormone
Glucose,C2H10N4O5,431.63,4.55,890.243,Carbohydrate
Ethanol,C19H20N1O1,585.81,1.94,84.684,Carbohydrate
Dopamine,C16H33N1O1,404.58,11.92,51.205,Organic Compound
Aspirin,C7H10N1O9,574.84,8.39,830.843,Hormone
Adenosine triphosphate,C10H6N2O6,390.8,9.2,745.765,Lipid
Glucose,C2H17N0O7,917.49,N/A,422.201,Amide
Adrenaline,C10H36N2O2,372.16,12.38,64.884,Nucleotide
Aspirin,C3H2N4O0,695.78,3.09,834.299,Hormone
Ethanol,C2H35N0O9,351.15,13.33,813.925,Lipid
Glucose,C8H10N0O4,184.61,3.59,602.178,Organic Compound
Urea,C12H6N3O2,225.01,7.23,669.591,Organic Compound
Ethanol,C4H11N1O4,612.57,6.21,56.493,Alcohol
Aspirin,C5H32N3O4,441.35,4.7,76.705,Neurotransmitter
Dopamine,C17H6N5O2,66.51,6.74,667.337,Alkaloid
Serotonin,C2H3N0O10,117.63,12.58,4.296,Neurotransmitter
Glucose,C20H5N3O7,563.83,11.36,617.854,Amide
Aspirin,C5H19N0O0,807.43,5.78,798.127,Carbohydrate
Adrenaline,C2H6N4O7,647.68,4.35,9.752,Neurotransmitter
Urea,C5H12N3O5,616.16,7.72,448.8,Amide
Urea,C10H19N5O5,240.28,11.82,73.063,Hormone
Serotonin,C13H32N2O8,776.7,1.68,513.9,Organic Compound
Dopamine,C15H27N2O6,328.53,5.6,672.393,Hormone
Serotonin,C15H23N1O9,520.44,1.42,582.606,Carbohydrate
Adenosine triphosphate,C12H16N2O4,267.22,5.23,262.851,Alcohol
Urea,C14H5N5O5,658.04,N/A,852.527,Organic Compound
Dopamine,C3H40N0O1,153.63,6.85,214.038,Neurotransmitter
Caffeine,C9H5N1O7,848.72,N/A,37.692,Hormone
Adrenaline,C16H10N2O9,416.13,1.55,837.192,Neurotransmitter
Cholesterol,C16H37N3O4,587.47,N/A,161.054,Amide
Dopamine,C14H23N5O6,225.23,13.69,199.341,Hormone
Dopamine,C4H13N3O3,72.27,N/A,949.289,Organic Compound
Adrenaline,C11H28N1O1,822.0,N/A,1.907,Alcohol
Ethanol,C3H11N1O3,439.14,N/A,8.245,Organic Compound
Adenosine triphosphate,C11H17N2O10,623.96,6.52,602.697,Alkaloid
Adrenaline,C14H11N2O10,636.21,3.26,165.46,Carbohydrate
Aspirin,C4H33N2O6,346.71,N/A,218.976,Lipid
Cholesterol,C9H9N0O0,77.77,11.15,666.831,Nucleotide
Serotonin,C15H12N0O1,976.06,7.16,870.407,Alcohol
Ethanol,C13H26N5O9,263.16,2.94,755.141,Nucleotide
Adrenaline,C12H5N5O9,916.0,N/A,99.422,Amide
Glucose,C15H3N3O7,621.48,4.81,376.82,Nucleotide
Serotonin,C2H12N3O8,670.2,2.15,774.151,Organic Compound
Adenosine triphosphate,C3H13N5O0,791.3,7.97,989.631,Organic Compound
Dopamine,C11H38N0O8,116.44,11.54,209.974,Organic Compound
Caffeine,C10H8N3O0,479.68,N/A,673.888,Carbohydrate
Serotonin,C7H22N0O5,594.18,10.52,766.994,Neurotransmitter
Cholesterol,C13H38N0O0,600.8,9.63,263.211,Hormone
Adenosine triphosphate,C8H35N5O9,779.99,1.96,357.303,Nucleotide
Dopamine,C12H8N3O3,876.62,8.01,163.346,Nucleotide
Aspirin,C5H11N5O9,669.5,1.38,647.273,Alcohol
Urea,C13H26N3O3,795.86,N/A,982.996,Neurotransmitter
Adrenaline,C18H15N0O9,639.02,13.83,661.085,Amide
Serotonin,C1H5N3O3,745.27,11.56,689.943,Organic Compound
Caffeine,C7H11N4O3,982.82,13.16,266.965,Alkaloid
Cholesterol,C1H40N5O1,917.41,N/A,542.582,Amide
Serotonin,C11H32N4O6,805.34,N/A,664.39,Alcohol
Ethanol,C18H10N0O10,184.38,10.15,507.976,Hormone
Ethanol,C8H20N3O4,768.26,6.65,428.948,Amide
Adrenaline,C17H26N0O10,691.07,12.22,840.216,Organic Compound
Serotonin,C12H9N1O3,443.63,8.63,563.755,Amide
Cholesterol,C10H6N1O6,751.68,3.73,52.083,Alkaloid
Glucose,C15H38N3O7,572.62,N/A,649.603,Organic Compound
Adrenaline,C18H2N1O4,788.57,3.03,922.279,Hormone
Ethanol,C1H16N3O9,962.18,12.08,389.637,Hormone
Dopamine,C3H19N5O2,768.33,5.66,737.958,Neurotransmitter
Dopamine,C3H7N1O8,193.3,4.02,71.689,Lipid
Dopamine,C8H30N4O4,147.98,3.05,83.633,Organic Compound
Dopamine,C3H15N1O0,896.55,12.12,514.866,Neurotransmitter
Adrenaline,C11H40N5O9,597.8,9.45,168.038,Hormone
Serotonin,C13H17N5O8,793.7,5.06,30.197,Amide
Cholesterol,C8H11N4O4,188.37,1.3,927.561,Alkaloid
Urea,C5H4N5O5,985.51,N/A,971.441,Organic Compound
Caffeine,C17H18N2O1,320.95,10.09,489.168,Alcohol
Dopamine,C20H17N2O6,883.19,13.94,555.785,Lipid
Cholesterol,C6H7N0O5,195.23,4.0,893.091,Organic Compound
Ethanol,C20H15N1O9,782.67,5.17,457.008,Amide
Caffeine,C17H12N1O9,174.11,1.62,333.917,Alcohol
Adenosine triphosphate,C15H14N3O8,396.08,13.15,375.43,Amide
Caffeine,C17H16N5O2,606.3,7.6,690.637,Organic Compound
Dopamine,C4H37N5O5,81.73,5.16,255.249,Organic Compound
Adenosine triphosphate,C9H36N4O0,702.54,N/A,112.534,Alkaloid
Adrenaline,C9H30N3O8,648.69,4.48,363.609,Lipid
Aspirin,C2H28N4O7,730.11,N/A,434.431,Lipid
Aspirin,C6H12N3O6,140.29,13.35,639.702,Amide
Cholesterol,C1H30N5O5,914.59,5.94,337.118,Alkaloid
Adenosine triphosphate,C9H22N5O2,160.68,12.24,527.351,Neurotransmitter
Aspirin,C1H3N1O9,368.55,N/A,373.88,Hormone
Caffeine,C2H30N4O4,276.86,N/A,455.185,Alkaloid
Serotonin,C9H19N3O0,339.79,9.65,119.806,Carbohydrate
Glucose,C19H23N1O8,297.55,6.17,558.691,Hormone
Urea,C2H2N1O5,105.89,4.32,972.191,Amide
Adrenaline,C17H6N1O0,191.81,N/A,25.958,Carbohydrate
Cholesterol,C1H35N1O1,458.77,4.19,383.726,Neurotransmitter
Cholesterol,C9H13N0O10,934.52,N/A,236.309,Hormone
Adrenaline,C6H38N4O6,936.9,2.21,235.475,Alcohol
Aspirin,C13H31N3O8,272.42,11.92,270.958,Amide
Dopamine,C15H35N5O7,206.29,3.1,924.198,Neurotransmitter
Cholesterol,C7H12N1O0,703.31,8.73,593.41,Carbohydrate
Urea,C14H5N2O7,568.64,9.57,76.956,Alcohol
Adenosine triphosphate,C12H6N5O1,85.07,11.34,429.178,Neurotransmitter
Aspirin,C14H5N0O4,104.98,8.09,447.828,Amide
Dopamine,C1H8N2O8,922.89,10.64,212.946,Neurotransmitter
Adrenaline,C10H23N2O4,927.84,10.25,858.52,Nucleotide
Caffeine,C17H4N4O7,597.27,13.9,780.247,Alkaloid
Adenosine triphosphate,C2H9N4O1,264.76,7.71,222.851,Nucleotide
Adrenaline,C8H2N3O10,962.97,N/A,548.619,Neurotransmitter
Urea,C3H20N1O10,454.23,7.05,299.402,Organic Compound
Glucose,C14H1N0O4,958.89,3.65,934.192,Amide
Caffeine,C7H7N4O4,847.47,9.11,740.839,Alcohol
Ethanol,C16H9N1O1,721.64,8.12,433.599,Nucleotide
Aspirin,C8H9N0O1,614.74,11.52,65.266,Carbohydrate
Aspirin,C7H13N2O7,438.44,8.99,365.768,Nucleotide
Caffeine,C14H15N3O1,778.29,11.03,927.814,Hormone
Urea,C8H16N5O1,963.13,4.89,121.169,Alkaloid
Ethanol,C15H13N2O1,974.9,13.97,158.077,Amide
Dopamine,C17H2N5O1,519.52,10.9,251.895,Amide
Caffeine,C12H28N3O1,945.61,10.6,699.561,Hormone
Caffeine,C13H5N3O8,765.37,5.26,283.483,Nucleotide
Dopamine,C6H39N0O8,778.16,9.76,979.487,Nucleotide
Adrenaline,C10H24N3O1,447.4,10.12,436.364,Neurotransmitter
Adrenaline,C20H23N2O4,240.0,5.86,858.402,Alcohol
Caffeine,C7H10N3O9,242.55,9.55,747.22,Alkaloid
Cholesterol,C10H15N2O7,448.06,8.8,333.332,Lipid
Urea,C19H11N5O1,916.42,11.09,914.495,Alkaloid
Serotonin,C14H31N4O1,105.33,13.64,681.896,Hormone
Aspirin,C16H30N4O3,611.44,7.17,112.163,Hormone
Urea,C14H26N2O0,452.94,1.31,977.101,Organic Compound
Urea,C2H25N0O0,456.49,4.84,359.748,Amide
Adrenaline,C19H14N5O9,423.47,5.96,260.139,Organic Compound
Cholesterol,C5H29N5O7,739.75,8.66,291.18,Lipid
Adenosine triphosphate,C3H6N2O0,705.12,10.53,42.41,Carbohydrate
Caffeine,C17H3N3O8,479.11,N/A,890.201,Hormone
Serotonin,C3H39N5O6,209.37,8.98,305.463,Amide
Serotonin,C15H22N1O10,412.75,6.21,941.789,Alkaloid
Aspirin,C19H33N4O4,554.35,6.14,725.923,Lipid
Dopamine,C18H31N2O4,869.21,N/A,449.759,Nucleotide
Glucose,C13H1N2O8,440.91,2.84,185.996,Carbohydrate
