compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C20H24N0O10,905.48,N/A,639.448,Amide
Aspirin,C2H6N2O10,524.05,3.59,598.0,Hormone
Urea,C19H29N3O9,629.2,9.39,281.474,Organic Compound
Caffeine,C12H19N1O9,356.01,N/A,326.488,Alcohol
Glucose,C3H25N3O2,463.22,N/A,443.3,Alcohol
Adenosine triphosphate,C15H29N2O3,138.14,13.5,730.163,Nucleotide
Cholesterol,C5H34N4O2,118.47,N/A,372.898,Alcohol
Dopamine,C13H1N1O1,563.11,11.1,836.396,Organic Compound
Caffeine,C18H29N3O5,606.94,6.8,867.603,Alcohol
Ethanol,C3H9N3O1,198.63,3.92,291.626,Carbohydrate
Adenosine triphosphate,C5H29N2O0,739.32,12.21,551.874,Alkaloid
Urea,C12H10N0O7,870.53,N/A,542.716,Nucleotide
Adenosine triphosphate,C5H34N2O8,255.29,1.73,337.948,Amide
Serotonin,C7H15N1O10,434.35,7.6,563.782,Alcohol
Caffeine,C20H25N3O10,374.89,13.57,571.997,Nucleotide
Cholesterol,C15H36N4O7,61.25,1.75,508.376,Alkaloid
Cholesterol,C7H17N0O6,871.66,13.01,499.452,Carbohydrate
Glucose,C13H36N5O5,189.65,2.43,12.078,Hormone
Serotonin,C5H35N5O3,455.11,N/A,583.153,Lipid
Urea,C11H14N2O5,149.57,2.65,952.86,Carbohydrate
Caffeine,C15H27N4O8,318.04,N/A,53.863,Nucleotide
Urea,C7H9N4O4,300.29,7.94,111.784,Hormone
Caffeine,C12H40N5O0,488.82,7.17,294.786,Carbohydrate
Adrenaline,C3H9N3O0,260.41,N/A,82.655,Nucleotide
Cholesterol,C18H18N4O5,615.87,7.94,834.407,Neurotransmitter
Glucose,C3H22N4O6,411.19,N/A,338.042,Alcohol
Caffeine,C16H7N2O6,866.99,4.31,919.677,Nucleotide
Aspirin,C3H14N3O7,555.29,14.0,159.875,Carbohydrate
Glucose,C5H17N3O10,765.99,N/A,680.418,Hormone
Adrenaline,C17H39N1O5,337.43,6.74,471.167,Lipid
Adenosine triphosphate,C13H21N5O1,834.85,12.63,43.472,Alkaloid
Adenosine triphosphate,C15H11N1O4,464.02,1.65,549.228,Alcohol
Cholesterol,C13H33N4O7,414.02,6.03,694.014,Alcohol
Adrenaline,C16H27N1O1,459.48,12.79,832.714,Alcohol
Glucose,C1H24N2O0,886.17,N/A,954.719,Neurotransmitter
Dopamine,C17H12N5O3,674.83,2.64,785.102,Alkaloid
Urea,C5H14N4O9,940.69,N/A,25.084,Nucleotide
Caffeine,C2H38N0O6,284.63,N/A,105.27,Amide
Urea,C13H17N5O3,227.59,N/A,46.151,Hormone
Urea,C6H6N1O1,642.37,7.89,908.326,Hormone
Caffeine,C19H38N3O5,329.14,N/A,78.194,Carbohydrate
Adrenaline,C18H27N2O0,114.93,10.47,687.173,Amide
Dopamine,C11H11N5O7,449.53,8.93,852.799,Lipid
Cholesterol,C14H16N4O6,474.71,11.73,296.53,Nucleotide
Adrenaline,C4H28N3O7,230.55,12.81,151.601,Alkaloid
Aspirin,C14H3N4O5,600.73,N/A,35.252,Hormone
Dopamine,C6H8N0O9,671.07,11.75,519.233,Amide
Ethanol,C3H34N1O7,827.43,N/A,268.587,Organic Compound
Serotonin,C1H3N4O4,816.04,2.19,984.218,Neurotransmitter
Serotonin,C15H3N3O7,505.83,7.52,651.983,Alcohol
Serotonin,C1H19N2O1,767.43,5.64,588.547,Lipid
Adrenaline,C19H15N2O2,86.2,1.65,783.159,Carbohydrate
Serotonin,C14H6N0O6,823.4,N/A,364.407,Neurotransmitter
Serotonin,C8H15N5O6,168.05,6.23,368.439,Amide
Adrenaline,C13H10N2O7,612.85,N/A,801.125,Nucleotide
Glucose,C15H13N5O1,243.29,9.42,183.819,Alkaloid
Caffeine,C4H6N5O7,711.8,10.53,333.901,Alkaloid
Cholesterol,C6H37N3O9,293.11,7.88,622.845,Alcohol
Glucose,C19H18N2O8,800.61,N/A,841.701,Amide
Cholesterol,C16H16N2O2,550.03,5.33,543.576,Alkaloid
Ethanol,C2H15N3O6,250.19,7.32,939.691,Alcohol
Adenosine triphosphate,C12H20N2O4,803.6,N/A,492.197,Organic Compound
Dopamine,C9H30N4O8,697.76,4.6,472.937,Organic Compound
Adrenaline,C6H28N4O10,923.11,4.14,517.662,Neurotransmitter
Dopamine,C6H33N5O3,904.56,1.81,675.431,Nucleotide
Serotonin,C10H3N5O10,63.06,13.82,882.041,Alcohol
Adenosine triphosphate,C4H38N1O0,367.74,N/A,91.874,Carbohydrate
Dopamine,C9H33N4O5,945.62,N/A,395.558,Carbohydrate
Caffeine,C20H21N1O2,726.19,N/A,71.086,Organic Compound
Urea,C1H14N3O3,115.79,2.75,55.518,Lipid
Cholesterol,C6H14N0O8,124.83,8.54,117.751,Neurotransmitter
Dopamine,C14H14N3O6,694.68,9.77,309.414,Amide
Ethanol,C13H34N2O9,62.02,9.92,625.745,Neurotransmitter
Adenosine triphosphate,C14H15N3O2,560.88,5.85,434.515,Amide
Glucose,C12H37N2O8,241.1,8.82,0.513,Alcohol
Glucose,C1H31N1O2,254.17,12.14,875.726,Nucleotide
Adrenaline,C12H2N5O5,871.42,7.58,50.712,Alcohol
Dopamine,C15H32N2O9,723.26,13.84,668.507,Nucleotide
Urea,C19H20N1O2,61.84,N/A,511.13,Hormone
Adrenaline,C12H2N1O6,817.91,N/A,254.108,Amide
Cholesterol,C10H6N3O2,377.32,12.41,824.135,Neurotransmitter
Adenosine triphosphate,C16H16N4O9,484.38,13.5,2.16,Alcohol
Aspirin,C9H4N3O2,600.27,N/A,665.801,Organic Compound
Ethanol,C11H22N4O6,281.21,5.95,91.211,Amide
Adrenaline,C6H1N5O5,294.37,N/A,632.953,Amide
Caffeine,C9H24N1O0,259.4,8.02,657.188,Neurotransmitter
Glucose,C14H4N2O1,133.64,8.07,250.333,Nucleotide
Urea,C6H39N3O0,452.39,11.51,327.468,Alkaloid
Adenosine triphosphate,C18H13N4O9,761.47,1.42,296.708,Hormone
Serotonin,C2H28N0O0,917.88,12.42,903.899,Alcohol
Ethanol,C5H40N0O2,315.75,4.83,657.6,Carbohydrate
Caffeine,C2H38N3O8,132.2,11.67,792.88,Carbohydrate
Caffeine,C16H29N1O6,568.46,5.73,845.68,Hormone
Urea,C16H2N5O2,592.4,11.41,847.207,Hormone
Glucose,C14H35N1O5,730.14,2.63,95.671,Organic Compound
Dopamine,C15H38N3O3,872.54,2.18,203.973,Lipid
Serotonin,C6H15N4O5,876.87,N/A,144.968,Hormone
Serotonin,C6H35N1O1,349.92,12.17,596.654,Hormone
Aspirin,C18H36N4O7,61.0,1.96,876.268,Organic Compound
Adrenaline,C19H19N4O5,267.85,11.33,705.734,Alcohol
Serotonin,C10H5N1O2,894.78,6.79,449.037,Nucleotide
Dopamine,C6H28N2O8,810.88,4.66,43.161,Alkaloid
Aspirin,C13H38N0O3,338.08,4.52,607.488,Organic Compound
Adenosine triphosphate,C14H40N3O4,279.42,5.22,602.116,Organic Compound
Glucose,C9H15N4O0,960.57,9.21,149.276,Organic Compound
Serotonin,C4H5N4O9,447.08,N/A,775.367,Lipid
Glucose,C11H29N1O8,703.47,N/A,7.46,Hormone
Caffeine,C18H37N4O10,474.95,N/A,692.903,Nucleotide
Aspirin,C16H14N2O2,331.21,N/A,360.376,Amide
Urea,C6H37N4O6,850.33,8.24,736.799,Lipid
Adrenaline,C12H12N3O10,963.25,3.73,668.025,Organic Compound
Glucose,C9H35N3O3,940.79,9.53,786.766,Lipid
Ethanol,C10H10N2O10,808.0,4.07,967.46,Organic Compound
Ethanol,C14H12N4O2,878.32,N/A,588.81,Alcohol
Glucose,C1H1N0O9,104.3,N/A,693.921,Alkaloid
Adrenaline,C14H37N5O10,91.8,8.82,112.996,Hormone
Adrenaline,C17H20N5O7,939.6,3.86,8.207,Amide
Caffeine,C7H36N0O8,99.15,4.07,887.32,Alkaloid
Dopamine,C15H7N5O6,528.23,5.0,206.86,Amide
Adenosine triphosphate,C3H20N2O8,119.79,9.52,918.515,Carbohydrate
Serotonin,C13H11N1O8,469.42,13.23,928.934,Hormone
Serotonin,C15H2N1O5,425.02,4.23,719.631,Alcohol
Caffeine,C9H3N1O8,859.83,8.35,289.622,Amide
Cholesterol,C2H21N0O8,151.16,4.97,671.514,Hormone
Adrenaline,C3H35N1O9,630.9,N/A,46.211,Lipid
Cholesterol,C7H2N2O4,310.36,10.0,443.801,Hormone
Adrenaline,C9H26N0O5,876.4,6.94,655.298,Carbohydrate
Urea,C10H19N2O4,727.3,N/A,378.466,Organic Compound
Glucose,C10H19N5O5,497.36,9.08,8.938,Amide
Glucose,C12H6N0O7,800.47,10.18,296.799,Alkaloid
Aspirin,C4H5N2O1,676.23,7.62,692.099,Alkaloid
Aspirin,C17H7N2O2,377.09,7.81,282.467,Amide
Dopamine,C16H35N4O9,220.74,1.5,127.118,Hormone
Ethanol,C4H26N4O8,65.81,N/A,898.826,Nucleotide
Caffeine,C2H18N0O1,527.83,4.71,616.171,Neurotransmitter
Cholesterol,C9H28N4O2,876.41,2.0,539.654,Neurotransmitter
Adrenaline,C11H9N1O5,968.08,5.23,952.143,Organic Compound
Serotonin,C11H34N0O5,737.25,N/A,925.217,Alkaloid
Cholesterol,C7H32N1O7,96.34,5.26,393.376,Alcohol
Adenosine triphosphate,C5H10N3O10,316.4,7.99,533.205,Organic Compound
Urea,C13H32N0O9,904.41,4.94,190.592,Organic Compound
Adrenaline,C19H31N1O3,651.72,1.92,564.39,Carbohydrate
Ethanol,C17H3N4O2,832.61,5.39,308.273,Nucleotide
Ethanol,C11H22N4O7,276.85,4.46,797.137,Organic Compound
Dopamine,C8H24N1O2,559.81,13.23,178.183,Hormone
Serotonin,C17H27N3O1,546.93,3.92,229.404,Neurotransmitter
Adenosine triphosphate,C1H39N3O9,965.29,N/A,898.8,Alkaloid
Glucose,C8H36N1O1,727.18,3.5,611.129,Nucleotide
Adrenaline,C10H25N1O4,257.35,12.77,186.193,Carbohydrate
Adrenaline,C2H12N3O8,447.87,12.78,587.865,Alcohol
Aspirin,C19H15N3O10,462.74,3.96,644.132,Nucleotide
Dopamine,C6H22N5O4,183.48,N/A,518.28,Alcohol
Adrenaline,C6H6N1O8,747.65,11.62,854.08,Amide
Aspirin,C15H24N3O3,373.49,N/A,158.026,Alkaloid
Serotonin,C19H7N0O2,651.86,3.99,642.326,Alkaloid
Serotonin,C15H23N4O2,880.11,10.27,905.953,Organic Compound
Ethanol,C2H23N2O10,121.13,3.93,395.116,Lipid
Cholesterol,C11H36N3O4,788.15,2.26,144.628,Carbohydrate
Serotonin,C20H25N2O7,770.2,N/A,32.188,Carbohydrate
Adrenaline,C16H14N3O10,969.06,N/A,542.418,Organic Compound
Ethanol,C12H3N1O0,154.32,3.7,934.733,Organic Compound
Glucose,C14H6N3O8,119.43,9.7,256.825,Neurotransmitter
Cholesterol,C3H33N5O2,783.58,N/A,799.38,Amide
Ethanol,C12H20N0O0,924.11,6.22,383.156,Amide
Ethanol,C8H10N1O6,406.98,N/A,311.259,Neurotransmitter
Urea,C14H40N5O5,727.58,N/A,890.703,Organic Compound
Serotonin,C12H11N4O8,457.36,7.33,823.524,Organic Compound
Cholesterol,C19H33N4O8,278.19,4.02,330.718,Carbohydrate
Glucose,C1H13N5O5,479.53,9.13,336.241,Amide
Glucose,C4H30N4O8,564.49,N/A,530.308,Organic Compound
Adrenaline,C5H11N5O0,100.87,10.79,741.62,Alkaloid
Serotonin,C9H21N3O0,386.18,13.47,85.369,Carbohydrate
Dopamine,C12H29N0O3,259.92,1.01,552.04,Alcohol
Ethanol,C8H20N4O7,226.58,N/A,722.562,Alkaloid
Serotonin,C13H26N3O4,217.83,8.8,677.403,Alcohol
Caffeine,C17H11N1O2,615.28,3.82,689.181,Hormone
Serotonin,C18H19N1O1,167.32,6.49,290.283,Neurotransmitter
Caffeine,C12H11N3O8,94.06,11.3,596.157,Organic Compound
Caffeine,C17H8N2O5,930.08,7.58,391.242,Lipid
Cholesterol,C8H4N0O0,387.33,12.45,30.436,Neurotransmitter
Urea,C6H33N1O8,915.24,N/A,409.02,Alcohol
Aspirin,C11H17N1O3,134.49,N/A,967.504,Alkaloid
Adenosine triphosphate,C15H22N3O5,713.33,12.3,534.088,Lipid
Caffeine,C5H9N2O10,468.08,8.69,446.659,Lipid
Dopamine,C6H31N4O3,252.54,N/A,759.123,Alcohol
Adrenaline,C9H14N0O0,787.74,8.87,94.962,Alkaloid
Serotonin,C13H22N1O8,252.6,11.86,972.686,Lipid
Urea,C15H12N4O10,433.05,N/A,925.724,Organic Compound
Glucose,C8H29N2O2,158.07,13.11,989.807,Amide
Dopamine,C20H38N1O5,712.47,2.86,978.937,Neurotransmitter
Cholesterol,C15H35N5O5,272.45,1.72,344.035,Organic Compound
Cholesterol,C9H14N1O9,640.52,11.18,198.288,Alcohol
Serotonin,C5H8N3O7,399.87,N/A,147.238,Amide
Urea,C3H26N4O4,796.15,1.64,672.763,Hormone
Urea,C8H31N1O5,791.43,13.91,8.345,Organic Compound
Caffeine,C7H33N5O5,296.35,9.07,207.971,Alkaloid
Cholesterol,C2H27N0O7,465.39,13.97,430.052,Nucleotide
Glucose,C13H4N2O8,620.77,3.83,559.028,Neurotransmitter
Urea,C1H9N4O3,411.0,8.17,500.709,Alcohol
Dopamine,C3H16N2O9,835.06,11.01,423.024,Alkaloid
Cholesterol,C15H21N5O2,710.18,9.66,601.127,Hormone
Glucose,C17H23N4O4,371.29,11.5,31.988,Carbohydrate
Adenosine triphosphate,C5H12N2O6,106.06,10.39,598.808,Alcohol
Adenosine triphosphate,C10H38N4O2,827.37,N/A,134.901,Neurotransmitter
Aspirin,C4H15N1O9,912.97,5.31,741.887,Amide
Adenosine triphosphate,C3H37N0O5,854.43,12.53,212.31,Carbohydrate
Aspirin,C14H25N3O2,443.54,N/A,7.113,Neurotransmitter
Caffeine,C12H1N0O5,966.16,4.63,287.158,Lipid
Adenosine triphosphate,C10H10N5O3,107.84,2.04,500.393,Organic Compound
Urea,C16H25N4O5,605.81,N/A,915.88,Neurotransmitter
Adenosine triphosphate,C2H23N5O6,261.97,N/A,720.676,Amide
Adrenaline,C9H39N5O8,377.37,11.09,427.971,Neurotransmitter
Caffeine,C5H21N0O9,845.48,N/A,646.699,Organic Compound
Adenosine triphosphate,C13H32N2O0,295.77,13.45,492.034,Hormone
Dopamine,C8H12N3O10,179.74,1.52,41.679,Neurotransmitter
Urea,C18H5N2O7,302.12,11.55,801.704,Organic Compound
Caffeine,C3H40N4O7,559.02,N/A,928.834,Hormone
Serotonin,C15H6N4O10,831.74,4.61,892.656,Carbohydrate
Adenosine triphosphate,C15H20N2O3,928.68,N/A,893.839,Neurotransmitter
Ethanol,C5H26N5O0,860.57,8.62,137.435,Amide
Serotonin,C16H6N0O6,687.69,5.04,440.625,Carbohydrate
Cholesterol,C11H27N2O2,552.81,3.27,498.706,Alcohol
Dopamine,C6H13N1O7,598.84,2.7,427.834,Amide
Cholesterol,C10H38N3O5,836.71,1.16,988.57,Nucleotide
Urea,C5H9N5O0,521.91,2.88,405.835,Carbohydrate
Dopamine,C2H29N5O6,984.36,6.46,717.124,Alkaloid
Urea,C6H40N4O9,498.6,12.82,926.551,Amide
Adrenaline,C3H40N3O1,604.98,N/A,671.416,Hormone
Urea,C14H24N3O0,173.06,4.29,413.092,Neurotransmitter
Adenosine triphosphate,C8H1N1O3,95.95,8.17,981.877,Alcohol
Adrenaline,C12H24N3O1,140.95,12.32,377.482,Organic Compound
Adrenaline,C8H7N5O2,191.4,1.93,528.52,Alkaloid
Dopamine,C2H31N3O4,511.13,11.75,576.371,Hormone
Ethanol,C2H9N1O10,202.78,8.29,311.476,Lipid
Dopamine,C11H28N0O1,64.33,N/A,231.71,Lipid
Aspirin,C18H33N2O8,790.42,9.29,666.762,Alkaloid
Adenosine triphosphate,C1H8N1O3,765.51,8.01,579.024,Nucleotide
Dopamine,C9H2N4O2,463.34,1.14,596.249,Lipid
Caffeine,C10H24N4O1,138.22,N/A,544.804,Alkaloid
Cholesterol,C9H14N3O7,239.22,N/A,935.187,Alcohol
Caffeine,C19H35N0O4,318.49,10.47,49.815,Carbohydrate
Adrenaline,C8H24N0O5,531.39,N/A,275.957,Organic Compound
Glucose,C10H1N5O3,320.26,10.09,671.913,Neurotransmitter
Ethanol,C17H5N2O7,868.91,13.13,538.017,Hormone
Dopamine,C20H10N4O9,450.67,N/A,659.513,Neurotransmitter
Dopamine,C16H27N1O6,231.97,11.73,733.57,Alkaloid
Caffeine,C13H11N0O4,943.33,2.34,588.549,Carbohydrate
Glucose,C8H8N2O8,398.96,12.68,984.557,Hormone
Ethanol,C12H36N2O2,372.44,3.97,623.913,Hormone
Urea,C18H3N5O4,463.04,N/A,680.825,Lipid
Serotonin,C14H29N1O3,943.58,8.85,273.7,Alcohol
Dopamine,C6H6N5O5,902.48,6.2,208.483,Organic Compound
Cholesterol,C7H20N3O8,125.75,9.05,221.139,Nucleotide
Adenosine triphosphate,C17H16N4O5,565.67,N/A,125.969,Organic Compound
Dopamine,C1H6N0O3,757.46,3.85,200.332,Carbohydrate
Glucose,C8H22N3O3,255.95,7.05,680.533,Carbohydrate
Serotonin,C8H8N5O5,835.68,N/A,169.481,Organic Compound
Cholesterol,C2H6N2O8,729.53,3.28,610.078,Lipid
Glucose,C20H31N4O8,66.73,N/A,477.283,Hormone
Adrenaline,C8H23N2O5,135.0,4.55,208.232,Organic Compound
Cholesterol,C4H32N3O3,476.21,8.9,130.437,Alkaloid
Dopamine,C1H36N2O7,497.83,8.28,355.926,Amide
Cholesterol,C11H33N2O10,213.24,N/A,936.362,Hormone
Caffeine,C14H30N2O0,805.28,1.95,365.784,Hormone
Adrenaline,C2H8N4O4,199.83,13.88,811.314,Hormone
Adenosine triphosphate,C10H15N3O10,490.23,N/A,367.635,Hormone
Dopamine,C20H9N5O3,776.14,5.64,743.419,Carbohydrate
Adrenaline,C9H37N4O9,711.44,2.54,308.028,Alcohol
Serotonin,C9H12N4O3,500.05,10.12,861.727,Lipid
Serotonin,C18H20N2O0,747.56,1.65,595.667,Alcohol
Aspirin,C15H18N3O7,590.69,N/A,412.695,Lipid
Caffeine,C2H5N2O2,112.3,9.97,341.128,Hormone
Caffeine,C20H20N0O9,160.64,11.49,605.654,Organic Compound
Cholesterol,C19H14N5O7,739.79,10.79,795.336,Neurotransmitter
Adrenaline,C13H7N5O7,312.17,13.32,865.717,Carbohydrate
Serotonin,C15H31N0O9,584.28,5.29,815.527,Nucleotide
