compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C2H25N2O6,272.67,10.18,836.626,Amide
Serotonin,C4H37N2O5,468.18,12.98,763.394,Alkaloid
Urea,C2H29N0O4,355.27,12.68,68.992,Carbohydrate
Ethanol,C17H3N5O7,155.43,11.33,900.195,Alkaloid
Adrenaline,C8H20N3O3,192.94,6.36,354.069,Organic Compound
Adenosine triphosphate,C2H21N5O10,884.18,2.7,677.05,Alkaloid
Adrenaline,C1H24N4O7,993.59,N/A,657.728,Neurotransmitter
Ethanol,C12H10N2O8,549.49,N/A,595.391,Lipid
Glucose,C7H24N0O0,234.04,9.71,323.694,Hormone
Serotonin,C5H37N0O7,556.16,2.51,162.453,Nucleotide
Ethanol,C11H25N4O2,988.35,7.75,203.888,Neurotransmitter
Glucose,C19H28N4O8,818.19,7.94,81.808,Organic Compound
Caffeine,C5H33N4O7,703.33,2.72,332.801,Lipid
Ethanol,C14H24N1O7,199.42,1.3,393.234,Carbohydrate
Cholesterol,C5H40N0O3,570.23,2.57,121.766,Hormone
Glucose,C20H26N2O8,979.16,8.11,316.579,Hormone
Caffeine,C11H28N5O3,348.25,8.32,336.982,Organic Compound
Cholesterol,C8H17N4O8,421.12,4.03,474.557,Organic Compound
Serotonin,C5H11N0O4,588.5,12.4,509.013,Lipid
Caffeine,C12H40N0O5,833.23,5.78,191.003,Alkaloid
Serotonin,C18H37N2O0,121.94,6.93,943.89,Organic Compound
Serotonin,C2H16N2O9,806.54,4.58,408.828,Alkaloid
Glucose,C9H2N2O1,826.66,8.0,646.306,Nucleotide
Adrenaline,C16H32N1O8,80.01,6.36,142.91,Nucleotide
Urea,C18H1N1O2,689.75,9.54,169.694,Organic Compound
Urea,C17H20N2O5,774.51,N/A,504.455,Lipid
Glucose,C8H21N0O7,481.16,9.76,291.473,Organic Compound
Dopamine,C9H1N5O10,969.63,10.28,278.715,Neurotransmitter
Adenosine triphosphate,C5H6N5O8,784.6,7.77,225.361,Alkaloid
Dopamine,C11H9N2O5,373.08,12.13,613.629,Nucleotide
Cholesterol,C20H11N1O6,915.6,6.39,187.643,Neurotransmitter
Adrenaline,C11H13N3O1,603.47,2.45,243.42,Lipid
Adrenaline,C1H37N5O10,493.54,N/A,754.612,Alcohol
Glucose,C19H24N4O6,689.65,11.25,469.587,Alkaloid
Dopamine,C8H2N3O10,726.11,9.59,94.301,Neurotransmitter
Glucose,C11H32N1O7,261.3,12.04,194.423,Neurotransmitter
Aspirin,C12H28N5O10,949.08,8.73,816.225,Nucleotide
Glucose,C20H31N1O3,405.92,N/A,942.55,Alcohol
Serotonin,C18H27N4O7,175.09,5.08,783.646,Alkaloid
Adrenaline,C14H27N1O7,891.3,N/A,843.085,Hormone
Serotonin,C1H22N0O4,222.91,12.97,438.816,Alkaloid
Cholesterol,C20H33N4O7,801.49,11.72,24.711,Nucleotide
Dopamine,C5H9N2O1,649.18,N/A,695.707,Alkaloid
Adenosine triphosphate,C16H6N0O2,788.89,8.58,291.172,Nucleotide
Serotonin,C9H40N4O1,568.11,1.01,144.46,Amide
Urea,C16H5N0O6,525.76,9.62,950.165,Alkaloid
Aspirin,C13H17N1O7,997.86,10.38,843.071,Alkaloid
Cholesterol,C7H14N5O4,223.04,7.86,733.165,Amide
Ethanol,C8H11N1O3,122.87,4.53,810.439,Lipid
Urea,C8H18N3O0,630.42,9.63,928.172,Neurotransmitter
Ethanol,C17H18N3O10,861.37,7.46,572.457,Alkaloid
Adrenaline,C4H22N5O2,658.84,12.04,98.249,Neurotransmitter
Urea,C13H34N0O2,597.11,8.62,175.444,Organic Compound
Serotonin,C14H36N2O6,262.01,N/A,618.674,Organic Compound
Urea,C6H33N3O4,81.15,N/A,629.883,Lipid
Cholesterol,C2H18N3O2,155.38,N/A,668.071,Alkaloid
Adrenaline,C1H35N2O1,969.01,3.27,952.047,Carbohydrate
Serotonin,C10H13N0O2,139.21,N/A,225.153,Organic Compound
Urea,C10H30N5O2,55.61,N/A,798.919,Carbohydrate
Dopamine,C14H16N5O8,285.11,7.74,786.856,Neurotransmitter
Aspirin,C11H34N0O2,540.56,3.47,573.632,Hormone
Caffeine,C13H30N2O4,163.63,4.0,859.435,Amide
Ethanol,C14H1N3O10,840.58,N/A,583.479,Alcohol
Ethanol,C15H7N1O9,444.12,3.47,24.052,Neurotransmitter
Urea,C13H33N5O9,332.69,7.52,982.057,Alcohol
Urea,C9H14N5O1,325.7,1.67,472.336,Alkaloid
Aspirin,C16H13N5O7,665.75,10.12,895.693,Neurotransmitter
Serotonin,C15H28N3O10,853.45,3.81,453.979,Nucleotide
Ethanol,C10H35N4O7,309.58,2.0,175.061,Nucleotide
Adrenaline,C5H31N2O4,256.82,9.44,581.854,Alkaloid
Glucose,C6H17N0O0,544.8,11.99,810.165,Hormone
Ethanol,C10H17N1O4,995.36,4.34,200.222,Alkaloid
Caffeine,C8H33N5O8,218.12,4.29,972.267,Lipid
Caffeine,C11H14N0O9,542.03,7.6,791.669,Organic Compound
Glucose,C10H38N1O4,465.48,13.52,591.308,Nucleotide
Serotonin,C3H16N0O2,437.91,2.16,683.47,Neurotransmitter
Aspirin,C17H29N0O2,809.61,3.98,207.513,Hormone
Cholesterol,C8H1N4O7,213.15,N/A,695.465,Alcohol
Adrenaline,C1H26N4O1,443.05,6.09,995.674,Neurotransmitter
Urea,C6H27N3O10,844.06,12.71,660.916,Alkaloid
Glucose,C20H26N2O8,60.96,N/A,356.852,Organic Compound
Aspirin,C4H33N0O9,764.89,7.7,718.242,Nucleotide
Cholesterol,C13H8N5O1,598.62,6.1,423.703,Nucleotide
Urea,C16H12N4O3,763.35,5.16,478.172,Nucleotide
Serotonin,C19H34N0O0,977.76,3.63,248.487,Amide
Glucose,C4H3N0O10,196.05,9.39,994.489,Organic Compound
Ethanol,C16H4N0O7,694.12,11.43,112.637,Hormone
Ethanol,C6H5N4O5,920.17,14.0,675.963,Amide
Caffeine,C19H19N1O1,114.64,4.15,495.287,Alcohol
Serotonin,C12H19N3O3,304.07,N/A,502.968,Organic Compound
Glucose,C13H33N0O3,778.19,7.05,731.943,Neurotransmitter
Aspirin,C7H34N1O6,596.56,3.7,915.113,Nucleotide
Adenosine triphosphate,C2H16N4O4,406.58,10.39,467.996,Nucleotide
Ethanol,C10H10N0O8,201.51,11.37,755.195,Nucleotide
Serotonin,C7H17N3O2,985.51,3.03,943.443,Carbohydrate
Adenosine triphosphate,C3H16N3O9,937.82,N/A,217.2,Nucleotide
Adrenaline,C11H23N3O10,330.53,9.52,508.275,Nucleotide
Aspirin,C11H14N0O1,193.63,7.12,284.811,Alcohol
Glucose,C15H35N5O6,635.74,N/A,404.592,Nucleotide
Adenosine triphosphate,C6H27N5O10,916.55,4.4,102.351,Amide
Serotonin,C4H39N5O4,523.78,10.09,876.854,Alcohol
Caffeine,C11H2N0O2,322.02,6.87,865.141,Organic Compound
Urea,C5H25N1O5,734.74,10.11,924.023,Neurotransmitter
Serotonin,C18H9N3O3,148.16,N/A,543.203,Alkaloid
Cholesterol,C9H11N3O6,522.64,10.61,363.56,Alcohol
Glucose,C18H15N5O3,859.88,2.35,101.246,Lipid
Cholesterol,C12H39N3O7,210.15,13.1,729.902,Alcohol
Cholesterol,C12H32N3O5,735.87,11.6,201.77,Carbohydrate
Serotonin,C3H17N4O3,611.25,10.08,412.797,Alkaloid
Serotonin,C14H28N2O3,767.8,11.74,587.201,Alcohol
Glucose,C17H6N1O8,301.36,3.98,998.224,Amide
Aspirin,C16H35N1O1,621.11,4.77,126.058,Alcohol
Ethanol,C3H19N2O7,767.48,9.46,71.164,Hormone
Ethanol,C6H38N0O6,852.13,12.95,367.077,Alkaloid
Caffeine,C19H24N1O2,359.25,11.1,705.972,Organic Compound
Glucose,C15H11N2O4,252.04,3.11,318.499,Nucleotide
Ethanol,C10H24N0O5,196.47,2.94,668.203,Nucleotide
Caffeine,C6H29N4O10,358.22,N/A,810.904,Nucleotide
Glucose,C16H30N2O6,729.35,4.98,267.117,Lipid
Cholesterol,C14H36N0O8,308.73,6.37,270.126,Nucleotide
Aspirin,C1H5N2O5,652.02,5.05,641.173,Organic Compound
Adenosine triphosphate,C15H2N4O5,842.06,7.31,347.322,Hormone
Urea,C19H8N4O7,717.52,8.89,447.183,Organic Compound
Adrenaline,C9H19N4O3,653.45,5.51,157.373,Neurotransmitter
Dopamine,C17H15N4O10,632.22,N/A,47.146,Neurotransmitter
Dopamine,C17H36N3O7,338.62,4.83,942.989,Hormone
Aspirin,C13H10N1O9,871.86,4.75,53.678,Alkaloid
Ethanol,C4H5N2O5,569.45,4.14,758.632,Organic Compound
Urea,C14H21N4O5,690.2,6.66,494.103,Nucleotide
Aspirin,C7H5N5O3,400.54,3.26,534.946,Nucleotide
Serotonin,C1H18N5O9,705.43,12.59,147.497,Lipid
Caffeine,C17H25N5O6,634.06,13.2,910.908,Nucleotide
Aspirin,C10H16N1O4,275.63,8.46,153.517,Amide
Ethanol,C20H29N4O1,737.91,N/A,328.172,Nucleotide
Urea,C4H5N2O9,132.41,5.43,304.111,Carbohydrate
Aspirin,C3H5N3O4,838.04,3.43,637.105,Neurotransmitter
Glucose,C8H39N4O6,870.9,6.77,557.211,Alcohol
Adrenaline,C14H21N1O5,920.22,N/A,923.445,Lipid
Ethanol,C18H36N4O7,679.71,7.78,958.017,Lipid
Cholesterol,C20H34N3O3,642.54,12.67,862.764,Amide
Ethanol,C2H34N3O0,613.84,12.84,782.854,Nucleotide
Serotonin,C6H9N1O1,847.53,4.8,746.414,Alkaloid
Adrenaline,C3H30N4O1,334.07,7.59,460.221,Amide
Aspirin,C5H26N3O6,184.67,9.73,581.891,Alcohol
Aspirin,C8H21N4O5,99.59,12.04,820.101,Alkaloid
Cholesterol,C6H37N2O3,668.26,11.74,284.038,Amide
Adenosine triphosphate,C20H40N0O5,606.4,9.69,407.368,Alcohol
Cholesterol,C10H7N0O2,427.89,4.96,386.088,Neurotransmitter
Serotonin,C11H34N2O7,703.91,5.31,526.987,Amide
Ethanol,C4H34N2O5,925.31,1.0,156.709,Nucleotide
Dopamine,C7H38N3O8,107.29,13.51,261.358,Neurotransmitter
Adenosine triphosphate,C3H16N4O1,650.93,7.82,326.092,Alkaloid
Serotonin,C4H6N4O7,799.0,N/A,736.579,Nucleotide
Caffeine,C15H18N3O10,556.28,10.8,438.792,Organic Compound
Ethanol,C5H23N1O1,300.82,13.31,303.455,Hormone
Ethanol,C9H8N2O3,326.73,12.35,570.214,Neurotransmitter
Dopamine,C1H22N3O9,314.96,1.28,761.114,Neurotransmitter
Dopamine,C20H5N5O0,756.2,9.63,318.814,Amide
Serotonin,C11H17N3O7,432.66,12.59,805.719,Lipid
Aspirin,C6H23N4O3,719.08,10.16,370.175,Alcohol
Adrenaline,C2H25N5O4,841.39,3.65,778.662,Nucleotide
Adenosine triphosphate,C2H12N3O3,213.05,N/A,636.362,Lipid
Urea,C8H29N0O10,789.92,8.66,108.033,Amide
Glucose,C11H31N0O7,920.58,N/A,954.951,Hormone
Aspirin,C15H4N5O4,327.61,8.16,271.457,Lipid
Caffeine,C5H40N3O2,497.23,N/A,990.196,Alcohol
Urea,C16H34N2O0,154.3,5.47,275.734,Carbohydrate
Adenosine triphosphate,C4H24N1O8,722.23,6.25,381.985,Nucleotide
Caffeine,C1H28N1O10,420.54,1.49,263.143,Amide
Aspirin,C14H35N2O6,766.48,9.54,219.619,Alcohol
Cholesterol,C16H6N1O1,297.27,8.13,300.418,Carbohydrate
Serotonin,C12H17N2O2,479.74,10.92,898.362,Alcohol
Dopamine,C18H3N3O10,487.66,5.49,857.418,Lipid
Caffeine,C7H35N1O4,532.12,N/A,584.449,Nucleotide
Urea,C3H28N5O9,862.12,4.1,986.417,Carbohydrate
Dopamine,C3H37N0O3,548.07,N/A,518.163,Alcohol
Ethanol,C13H10N4O1,279.22,N/A,789.649,Organic Compound
Urea,C17H40N1O7,763.44,5.21,952.857,Lipid
Glucose,C5H38N0O4,146.9,7.39,240.904,Neurotransmitter
Adrenaline,C18H36N5O7,258.15,12.28,491.637,Organic Compound
Cholesterol,C9H24N0O10,304.92,N/A,326.091,Alkaloid
Serotonin,C11H27N2O10,784.15,7.19,874.516,Hormone
Ethanol,C10H7N0O8,463.96,10.4,617.294,Neurotransmitter
Caffeine,C9H10N0O6,683.47,N/A,812.509,Organic Compound
Serotonin,C10H10N1O3,527.0,9.37,296.59,Nucleotide
Cholesterol,C12H11N5O0,423.49,11.98,285.471,Alcohol
Adenosine triphosphate,C3H11N3O3,286.3,7.32,420.336,Amide
Glucose,C7H32N1O8,662.79,3.29,101.779,Neurotransmitter
Urea,C8H18N0O7,400.67,3.61,238.472,Organic Compound
Dopamine,C3H23N4O1,597.7,6.58,91.345,Amide
Urea,C2H4N4O2,257.25,11.46,249.657,Carbohydrate
Glucose,C3H39N1O6,443.86,13.16,921.734,Neurotransmitter
Cholesterol,C20H38N4O1,637.07,4.5,466.419,Lipid
Glucose,C13H1N5O7,891.64,11.39,810.569,Hormone
Ethanol,C20H6N0O3,357.05,4.89,385.081,Nucleotide
Cholesterol,C15H19N3O1,81.89,6.78,951.493,Neurotransmitter
Dopamine,C8H10N2O1,960.25,N/A,495.846,Carbohydrate
Caffeine,C5H4N1O10,786.29,5.4,310.449,Carbohydrate
Aspirin,C19H6N1O1,454.14,10.52,682.353,Alkaloid
Dopamine,C13H12N2O9,92.41,7.68,804.791,Hormone
Caffeine,C20H31N3O8,243.88,13.1,514.301,Alcohol
Dopamine,C1H13N1O2,67.28,N/A,27.902,Amide
Ethanol,C1H25N5O3,948.39,4.06,837.564,Alcohol
Ethanol,C16H7N3O1,970.04,N/A,973.189,Organic Compound
Adenosine triphosphate,C14H13N1O6,152.88,2.62,258.073,Neurotransmitter
Adenosine triphosphate,C13H28N3O7,894.56,2.73,719.508,Carbohydrate
Urea,C14H9N4O9,235.2,6.65,132.191,Lipid
Serotonin,C8H9N5O10,684.96,11.6,122.195,Hormone
Glucose,C16H30N5O9,804.89,6.85,318.676,Alkaloid
Adrenaline,C14H11N1O10,727.04,13.18,584.998,Carbohydrate
Urea,C9H22N4O8,907.63,N/A,424.508,Neurotransmitter
Cholesterol,C14H6N0O8,370.64,3.73,743.792,Hormone
Glucose,C20H12N1O6,211.21,2.89,353.963,Organic Compound
Adrenaline,C17H11N0O4,705.42,13.68,372.512,Alkaloid
Serotonin,C8H3N5O7,407.26,10.87,692.581,Carbohydrate
Aspirin,C6H37N1O10,909.08,12.27,531.921,Hormone
Ethanol,C17H32N2O6,391.1,12.56,632.289,Lipid
Glucose,C19H24N3O0,899.73,N/A,757.999,Nucleotide
Urea,C17H35N1O3,115.19,13.16,11.878,Amide
Ethanol,C20H11N2O7,501.46,2.37,18.073,Alkaloid
Cholesterol,C15H25N5O5,409.31,6.73,759.753,Lipid
Caffeine,C17H6N1O9,632.11,5.78,257.786,Alkaloid
Ethanol,C3H4N2O4,129.15,10.55,867.072,Nucleotide
Dopamine,C10H11N1O4,914.47,6.05,770.981,Carbohydrate
Adrenaline,C5H31N1O7,814.2,4.55,99.109,Carbohydrate
Urea,C14H10N5O1,337.8,8.74,509.877,Alkaloid
Caffeine,C15H8N5O0,222.14,6.38,311.761,Alcohol
Urea,C15H7N3O8,537.54,11.65,85.511,Alkaloid
Cholesterol,C12H30N0O5,618.33,11.23,412.711,Nucleotide
Serotonin,C3H39N4O10,531.3,N/A,70.858,Hormone
Glucose,C3H2N4O10,845.18,4.23,659.836,Lipid
Glucose,C5H36N0O2,59.85,13.66,221.634,Lipid
Adrenaline,C12H17N4O8,441.76,12.81,655.286,Organic Compound
Aspirin,C7H32N0O0,598.35,7.65,83.523,Organic Compound
Serotonin,C8H4N5O2,210.36,11.17,68.893,Alkaloid
Dopamine,C13H38N4O10,931.68,3.18,82.965,Alkaloid
Adrenaline,C11H29N0O4,118.79,1.39,920.942,Organic Compound
Dopamine,C3H38N3O1,174.29,N/A,589.17,Lipid
Urea,C10H13N0O6,473.05,4.51,93.927,Lipid
Adenosine triphosphate,C16H3N0O6,310.99,9.24,724.24,Hormone
Adrenaline,C2H27N4O4,282.47,9.71,843.68,Neurotransmitter
Dopamine,C19H35N5O1,510.06,1.03,657.281,Hormone
Ethanol,C8H18N1O8,558.45,12.45,163.037,Carbohydrate
Adrenaline,C13H23N0O2,428.83,13.79,178.477,Amide
Glucose,C4H7N3O10,856.41,2.17,318.389,Carbohydrate
Aspirin,C15H10N3O7,359.72,8.17,623.778,Carbohydrate
Caffeine,C1H26N2O5,75.61,13.37,520.785,Alcohol
Cholesterol,C12H21N5O3,962.65,11.43,515.777,Alcohol
Ethanol,C7H22N5O4,624.92,9.29,864.986,Nucleotide
Dopamine,C12H21N2O9,983.14,N/A,23.635,Lipid
Adrenaline,C9H34N4O2,760.94,10.28,379.158,Carbohydrate
Dopamine,C15H1N0O8,172.15,N/A,111.367,Lipid
Urea,C4H23N5O10,179.96,7.64,996.536,Alkaloid
Serotonin,C12H40N0O5,317.19,N/A,734.202,Amide
Serotonin,C5H1N4O8,723.5,11.83,757.075,Lipid
Cholesterol,C20H8N3O7,671.62,12.91,305.436,Amide
Serotonin,C4H7N5O0,730.09,12.58,771.688,Lipid
Glucose,C11H37N0O1,905.99,2.2,141.843,Amide
Dopamine,C8H39N3O7,628.55,5.9,153.736,Alcohol
Ethanol,C19H8N2O6,811.15,10.26,823.078,Organic Compound
Glucose,C15H18N4O5,951.74,N/A,422.975,Lipid
Aspirin,C14H21N3O6,787.81,9.86,827.975,Hormone
Adenosine triphosphate,C5H18N0O1,177.52,13.22,856.75,Nucleotide
Aspirin,C19H12N4O10,701.77,6.31,868.634,Carbohydrate
Serotonin,C2H6N5O1,121.26,10.75,173.403,Amide
Urea,C6H25N4O8,413.17,N/A,512.97,Organic Compound
Ethanol,C17H17N0O0,823.18,8.61,320.061,Alkaloid
Cholesterol,C12H10N3O0,498.46,9.65,210.307,Hormone
Dopamine,C14H20N4O0,271.06,6.01,552.4,Amide
Cholesterol,C14H5N5O7,644.01,11.91,706.258,Alcohol
Cholesterol,C17H3N5O10,616.79,10.32,227.733,Nucleotide
Dopamine,C15H39N4O8,338.75,10.46,227.531,Lipid
Serotonin,C5H10N2O9,327.01,1.75,723.018,Amide
Urea,C7H5N2O7,752.33,4.84,64.611,Carbohydrate
Adrenaline,C9H18N5O3,696.7,7.46,295.911,Amide
Glucose,C13H21N0O0,532.72,N/A,987.932,Hormone
Caffeine,C19H25N1O5,598.56,11.21,952.484,Organic Compound
Dopamine,C12H14N3O1,263.08,5.55,591.46,Amide
Cholesterol,C19H39N2O9,672.19,2.23,503.935,Lipid
Adenosine triphosphate,C12H26N2O10,694.83,N/A,948.246,Alkaloid
Adenosine triphosphate,C3H14N2O5,152.66,9.43,442.639,Neurotransmitter
Caffeine,C2H28N3O3,156.04,9.07,70.024,Nucleotide
Adrenaline,C12H35N1O7,845.94,4.02,867.547,Organic Compound
Ethanol,C8H32N3O10,208.42,N/A,23.477,Carbohydrate
Glucose,C15H10N3O5,509.69,2.86,293.081,Alkaloid
Ethanol,C7H18N2O9,690.19,10.4,992.738,Nucleotide
Serotonin,C15H29N2O6,138.18,13.16,405.306,Organic Compound
Glucose,C17H25N3O8,737.07,1.88,464.838,Amide
Dopamine,C9H21N5O7,109.86,10.99,897.199,Nucleotide
Glucose,C6H26N3O0,199.03,N/A,972.451,Alcohol
Adrenaline,C12H30N3O1,648.9,N/A,717.329,Lipid
Urea,C18H15N2O7,326.7,2.68,917.888,Carbohydrate
Cholesterol,C5H18N0O0,678.08,10.62,369.753,Lipid
Aspirin,C5H20N3O7,610.09,5.65,406.682,Lipid
Adenosine triphosphate,C3H3N0O8,344.68,N/A,451.287,Neurotransmitter
Serotonin,C11H15N4O9,514.74,5.01,294.614,Hormone
Ethanol,C12H37N5O3,57.53,11.7,933.918,Alcohol
Urea,C13H3N0O7,616.1,9.58,198.747,Alcohol
Adrenaline,C4H20N3O4,396.76,10.29,927.691,Amide
Serotonin,C2H28N5O4,157.27,11.86,574.344,Neurotransmitter
Caffeine,C4H5N0O2,681.73,11.85,234.755,Neurotransmitter
Caffeine,C19H7N5O1,889.79,8.91,219.826,Nucleotide
Caffeine,C1H13N5O5,100.31,N/A,373.376,Alcohol
Ethanol,C20H17N5O4,835.09,11.68,170.855,Lipid
Dopamine,C12H8N1O7,881.0,8.51,63.501,Alkaloid
Glucose,C12H3N1O9,464.4,10.76,163.012,Organic Compound
Caffeine,C13H13N0O3,133.23,2.57,433.986,Alcohol
Ethanol,C16H22N1O0,884.58,N/A,467.539,Organic Compound
Ethanol,C14H27N5O10,553.9,3.43,414.4,Nucleotide
Glucose,C4H28N3O9,522.82,N/A,57.044,Amide
Urea,C10H30N5O5,939.47,2.68,876.849,Alcohol
Caffeine,C13H8N3O7,419.63,5.04,883.513,Organic Compound
Aspirin,C19H30N5O2,375.19,6.66,449.84,Lipid
Adenosine triphosphate,C11H10N3O3,276.51,1.39,150.191,Carbohydrate
Caffeine,C20H9N4O0,359.64,2.16,629.28,Neurotransmitter
Adenosine triphosphate,C13H40N0O10,748.12,9.54,387.17,Lipid
Ethanol,C9H35N1O9,226.32,12.06,335.326,Neurotransmitter
Urea,C10H18N3O5,498.3,2.95,123.284,Nucleotide
Aspirin,C4H37N1O8,337.89,1.53,495.335,Alcohol
Aspirin,C7H21N0O5,436.75,7.08,631.944,Carbohydrate
Aspirin,C11H40N3O4,853.23,N/A,740.37,Lipid
Ethanol,C16H7N0O8,312.88,N/A,703.659,Organic Compound
Aspirin,C15H28N4O9,582.71,9.3,583.695,Carbohydrate
Ethanol,C18H30N3O4,76.71,3.57,336.46,Alkaloid
Dopamine,C19H11N4O1,757.44,9.8,256.119,Hormone
Cholesterol,C5H5N2O6,367.09,1.16,28.074,Organic Compound
Adrenaline,C3H19N5O1,323.53,3.78,28.979,Lipid
Adenosine triphosphate,C15H33N0O5,190.49,13.8,929.475,Nucleotide
Caffeine,C19H25N4O1,319.72,N/A,198.504,Alcohol
Adenosine triphosphate,C8H2N4O3,831.83,12.97,351.739,Neurotransmitter
Dopamine,C5H19N1O7,314.59,9.66,587.209,Amide
Caffeine,C18H10N3O5,996.87,1.35,337.397,Lipid
Aspirin,C2H40N4O1,778.69,5.48,137.683,Alkaloid
Ethanol,C6H26N2O4,505.93,3.98,52.348,Neurotransmitter
Adenosine triphosphate,C18H4N0O7,56.81,6.75,919.921,Amide
Glucose,C14H11N3O7,934.69,6.2,973.94,Organic Compound
Caffeine,C12H5N1O0,776.86,N/A,549.841,Carbohydrate
Adenosine triphosphate,C3H39N2O0,825.09,11.67,291.382,Alkaloid
Dopamine,C2H37N0O8,77.51,2.61,612.096,Alcohol
Ethanol,C14H8N2O5,236.18,5.61,690.089,Alcohol
Cholesterol,C1H37N0O5,189.45,N/A,422.385,Amide
Dopamine,C3H26N0O10,514.81,N/A,832.886,Organic Compound
Glucose,C4H32N3O7,773.59,5.91,993.298,Alkaloid
Caffeine,C6H17N0O5,151.75,9.68,603.128,Hormone
Adenosine triphosphate,C4H32N1O3,620.91,N/A,489.487,Organic Compound
