compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C14H26N0O0,422.69,12.91,972.588,Neurotransmitter
Dopamine,C17H39N1O0,705.57,6.29,971.244,Nucleotide
Ethanol,C6H27N0O3,253.91,N/A,119.87,Neurotransmitter
Cholesterol,C5H31N1O0,832.32,N/A,243.543,Alcohol
Ethanol,C10H5N4O7,778.4,4.84,712.024,Amide
Dopamine,C6H2N5O5,244.13,11.35,612.761,Hormone
Urea,C11H33N5O9,597.15,6.36,930.742,Organic Compound
Cholesterol,C14H31N2O7,270.41,10.57,24.029,Carbohydrate
Aspirin,C2H38N0O2,312.65,N/A,168.547,Organic Compound
Serotonin,C12H25N4O10,306.48,12.67,971.377,Alcohol
Adenosine triphosphate,C8H6N2O2,171.84,10.62,490.339,Hormone
Ethanol,C17H8N3O2,972.08,N/A,598.489,Lipid
Dopamine,C11H21N1O3,89.53,1.06,138.141,Nucleotide
Serotonin,C19H25N0O1,852.82,13.95,896.796,Neurotransmitter
Ethanol,C6H16N5O0,945.35,N/A,808.191,Organic Compound
Adenosine triphosphate,C14H14N0O6,952.7,4.81,52.931,Nucleotide
Serotonin,C2H14N2O8,192.43,12.54,823.519,Lipid
Urea,C4H17N1O5,115.46,N/A,821.061,Amide
Dopamine,C14H8N4O2,807.7,1.87,205.29,Amide
Cholesterol,C16H5N4O1,909.19,9.83,863.869,Nucleotide
Urea,C6H18N1O3,135.79,11.37,920.348,Carbohydrate
Cholesterol,C10H8N5O7,388.34,5.65,865.738,Organic Compound
Adenosine triphosphate,C12H4N1O6,196.19,12.22,527.447,Alkaloid
Urea,C12H17N2O0,268.32,7.62,208.38,Neurotransmitter
Adenosine triphosphate,C1H2N1O0,551.14,1.48,723.51,Carbohydrate
Urea,C15H18N0O0,901.81,12.41,836.492,Neurotransmitter
Ethanol,C1H25N3O5,251.04,4.88,18.763,Nucleotide
Serotonin,C4H14N2O9,590.83,5.96,312.554,Carbohydrate
Caffeine,C1H10N3O6,583.19,7.03,668.914,Amide
Dopamine,C14H38N2O4,794.87,4.9,923.553,Alkaloid
Adrenaline,C7H16N3O5,966.53,N/A,348.289,Amide
Ethanol,C12H40N0O6,760.75,13.34,145.922,Carbohydrate
Adenosine triphosphate,C11H10N3O1,618.27,6.08,852.73,Alcohol
Adenosine triphosphate,C17H39N3O3,696.28,4.0,808.852,Lipid
Urea,C9H17N1O8,472.91,13.73,955.359,Alcohol
Adrenaline,C13H31N2O10,413.83,8.39,783.605,Nucleotide
Ethanol,C6H23N1O4,598.92,9.66,733.694,Organic Compound
Glucose,C19H28N4O10,898.92,2.47,817.779,Nucleotide
Aspirin,C16H27N4O0,400.51,10.49,314.273,Alcohol
Caffeine,C19H3N0O0,585.93,6.33,600.936,Organic Compound
Ethanol,C19H2N4O8,799.73,6.63,400.561,Lipid
Urea,C7H6N3O0,434.16,2.66,506.473,Alcohol
Urea,C5H36N1O1,315.28,8.6,703.591,Hormone
Serotonin,C18H22N0O0,630.74,6.13,530.87,Alcohol
Adrenaline,C8H16N1O1,155.18,2.77,876.946,Alcohol
Glucose,C8H9N2O7,852.12,11.73,664.069,Alkaloid
Glucose,C8H31N0O2,437.42,9.22,533.497,Amide
Caffeine,C2H33N5O10,694.72,5.39,12.836,Organic Compound
Adenosine triphosphate,C4H2N5O5,383.68,6.08,76.125,Alcohol
Dopamine,C11H11N0O8,958.14,12.3,30.749,Alcohol
Aspirin,C1H19N2O6,346.54,8.81,928.459,Neurotransmitter
Dopamine,C6H8N0O3,568.72,7.99,319.307,Carbohydrate
Dopamine,C6H19N2O2,587.16,8.01,154.856,Carbohydrate
Ethanol,C9H22N2O3,256.0,5.19,209.518,Alkaloid
Aspirin,C7H33N5O1,861.73,2.75,327.068,Alcohol
Urea,C8H7N4O0,633.03,6.58,120.878,Carbohydrate
Adrenaline,C19H22N5O1,159.46,12.96,884.131,Lipid
Dopamine,C5H18N2O8,274.45,9.88,848.136,Alcohol
Urea,C15H31N4O4,840.28,N/A,226.803,Hormone
Caffeine,C17H3N3O8,911.35,10.97,268.547,Amide
Adenosine triphosphate,C2H35N3O7,939.28,3.52,263.088,Alkaloid
Caffeine,C3H39N0O2,913.0,N/A,269.5,Alcohol
Urea,C4H6N4O7,505.39,2.23,385.706,Neurotransmitter
Ethanol,C7H23N3O7,175.19,11.78,601.75,Amide
Glucose,C9H33N4O4,88.6,N/A,854.68,Hormone
Aspirin,C6H20N1O6,66.29,N/A,834.71,Amide
Cholesterol,C19H40N1O4,468.52,9.87,944.653,Alkaloid
Adrenaline,C18H3N3O8,340.85,1.78,850.875,Amide
Dopamine,C13H40N3O8,542.58,N/A,402.646,Organic Compound
Adenosine triphosphate,C8H34N3O4,123.39,6.47,629.55,Alkaloid
Aspirin,C8H1N0O1,933.09,6.14,532.077,Hormone
Urea,C3H15N5O0,325.21,N/A,110.036,Alcohol
Urea,C2H26N2O4,657.69,N/A,863.958,Amide
Adenosine triphosphate,C20H4N5O1,438.09,4.06,85.746,Carbohydrate
Adrenaline,C9H2N3O9,106.12,2.28,276.293,Nucleotide
Glucose,C4H3N5O10,234.34,13.82,280.175,Hormone
Aspirin,C9H25N0O8,875.17,3.53,68.787,Alkaloid
Ethanol,C2H9N2O6,312.75,11.4,983.382,Carbohydrate
Adenosine triphosphate,C12H2N1O0,655.26,N/A,299.951,Lipid
Adrenaline,C13H24N1O7,202.69,6.25,36.818,Alcohol
Caffeine,C6H35N4O4,464.84,9.06,580.096,Hormone
Aspirin,C4H8N4O6,971.42,12.02,182.429,Hormone
Adrenaline,C12H6N0O4,910.47,N/A,214.758,Neurotransmitter
Adrenaline,C7H4N3O6,517.16,5.71,819.525,Amide
Adrenaline,C3H20N1O9,564.24,6.05,313.812,Hormone
Urea,C9H27N5O1,181.07,N/A,851.139,Hormone
Ethanol,C2H40N4O5,457.15,7.46,542.852,Hormone
Adenosine triphosphate,C20H36N4O8,206.72,7.69,986.629,Alcohol
Glucose,C1H8N2O4,169.37,3.93,734.259,Alcohol
Cholesterol,C12H2N1O10,917.84,9.55,500.481,Nucleotide
Dopamine,C7H9N5O10,354.67,5.96,590.513,Organic Compound
Glucose,C20H3N5O6,797.57,3.94,986.62,Carbohydrate
Serotonin,C19H24N2O2,97.61,1.39,768.091,Organic Compound
Urea,C11H5N0O1,671.8,1.57,378.195,Hormone
Dopamine,C20H8N4O1,393.1,5.22,337.988,Nucleotide
Ethanol,C16H30N0O1,381.24,7.47,316.604,Alkaloid
Serotonin,C4H23N4O3,309.12,N/A,50.281,Alkaloid
Ethanol,C14H12N3O6,252.99,N/A,513.265,Neurotransmitter
Dopamine,C12H20N0O3,316.94,7.29,855.368,Amide
Urea,C19H27N5O0,224.76,9.79,678.561,Neurotransmitter
Urea,C19H13N4O6,101.62,12.11,113.843,Amide
Ethanol,C14H7N0O8,791.6,N/A,223.598,Alkaloid
Adenosine triphosphate,C19H19N1O8,955.41,8.63,302.722,Hormone
Urea,C7H40N1O10,662.72,13.81,428.172,Amide
Aspirin,C7H21N4O9,684.4,1.67,510.408,Alkaloid
Serotonin,C11H34N5O9,53.72,12.56,851.732,Alkaloid
Dopamine,C19H18N5O3,522.41,1.01,20.881,Carbohydrate
Ethanol,C18H38N0O10,119.8,8.73,90.966,Alkaloid
Adrenaline,C6H36N0O0,431.15,N/A,411.572,Amide
Serotonin,C16H40N3O10,249.02,N/A,405.995,Carbohydrate
Serotonin,C16H17N3O4,750.71,2.2,618.834,Neurotransmitter
Aspirin,C16H10N4O6,66.49,N/A,958.312,Neurotransmitter
Serotonin,C16H16N2O8,569.58,N/A,12.223,Nucleotide
Adenosine triphosphate,C18H24N4O5,203.44,N/A,199.245,Alkaloid
Urea,C17H37N3O9,688.78,11.59,251.023,Carbohydrate
Urea,C20H38N0O5,143.39,1.74,84.718,Amide
Dopamine,C12H35N1O1,183.44,N/A,294.367,Carbohydrate
Caffeine,C16H31N5O4,721.53,1.16,354.258,Organic Compound
Adenosine triphosphate,C13H26N3O7,266.86,5.39,270.636,Organic Compound
Cholesterol,C9H24N5O6,808.16,3.86,295.813,Alkaloid
Glucose,C11H6N1O10,482.82,12.11,868.387,Nucleotide
Caffeine,C10H22N0O9,785.44,4.72,319.654,Neurotransmitter
Caffeine,C15H33N3O3,418.31,10.8,588.395,Lipid
Adrenaline,C12H3N1O4,834.94,8.75,36.049,Lipid
Ethanol,C10H33N5O5,297.96,8.3,543.657,Alcohol
Urea,C17H34N4O2,363.07,N/A,828.188,Carbohydrate
Dopamine,C7H35N1O8,453.11,10.35,151.217,Hormone
Aspirin,C8H5N0O5,694.39,1.81,202.544,Neurotransmitter
Cholesterol,C4H10N1O9,635.13,4.98,73.331,Nucleotide
Caffeine,C18H16N4O7,397.95,8.58,508.068,Lipid
Serotonin,C12H8N1O9,828.59,10.87,106.007,Neurotransmitter
Caffeine,C3H6N5O3,656.86,4.89,345.151,Alcohol
Adenosine triphosphate,C16H9N3O0,181.53,7.5,15.7,Nucleotide
Adenosine triphosphate,C12H15N1O3,330.07,7.38,29.365,Amide
Glucose,C8H36N5O4,842.0,12.77,180.149,Alkaloid
Dopamine,C7H18N5O9,686.74,N/A,346.597,Neurotransmitter
Cholesterol,C1H15N1O1,372.3,7.62,650.971,Neurotransmitter
Aspirin,C14H9N2O10,611.73,5.78,627.751,Carbohydrate
Cholesterol,C15H8N2O4,318.14,9.81,944.055,Lipid
Urea,C18H39N5O0,170.12,5.38,30.452,Hormone
Adrenaline,C15H20N3O0,581.52,6.09,753.772,Amide
Caffeine,C14H26N0O1,156.04,7.95,584.693,Organic Compound
Dopamine,C13H32N4O10,859.77,10.94,477.219,Alkaloid
Caffeine,C7H28N4O6,806.59,N/A,160.683,Organic Compound
Glucose,C6H22N4O2,148.58,11.44,843.784,Hormone
Serotonin,C6H13N5O4,194.42,3.87,769.473,Lipid
Urea,C1H24N1O4,207.74,N/A,836.067,Organic Compound
Ethanol,C6H11N5O6,549.05,N/A,155.483,Carbohydrate
Caffeine,C14H9N4O3,138.87,13.2,209.612,Lipid
Glucose,C18H29N1O4,535.67,2.55,447.485,Nucleotide
Adenosine triphosphate,C20H31N3O2,713.28,N/A,17.294,Hormone
Serotonin,C11H23N0O4,372.33,3.21,173.749,Hormone
Glucose,C4H24N0O10,56.99,11.75,249.53,Organic Compound
Serotonin,C15H23N3O3,223.4,13.65,804.588,Amide
Urea,C16H40N5O9,406.11,13.28,896.273,Hormone
Aspirin,C1H23N3O1,113.2,3.61,297.392,Alcohol
Aspirin,C19H35N1O7,495.27,N/A,315.927,Neurotransmitter
Caffeine,C17H4N4O0,851.49,10.93,328.31,Alkaloid
Adenosine triphosphate,C15H33N4O0,770.73,12.05,618.116,Lipid
Dopamine,C16H6N3O0,106.77,7.74,882.787,Nucleotide
Dopamine,C4H29N4O9,166.43,7.89,56.166,Alkaloid
Cholesterol,C6H21N1O10,683.06,N/A,45.765,Carbohydrate
Serotonin,C16H9N3O5,878.08,13.72,837.346,Alkaloid
Adenosine triphosphate,C4H29N0O2,701.39,13.74,314.493,Neurotransmitter
Adrenaline,C9H31N3O4,809.35,8.58,501.241,Alkaloid
Aspirin,C20H40N2O3,980.79,5.51,119.46,Nucleotide
Cholesterol,C7H27N2O8,218.86,12.08,739.159,Nucleotide
Cholesterol,C10H17N0O4,566.25,N/A,84.955,Nucleotide
Aspirin,C3H4N5O6,394.58,4.8,327.124,Organic Compound
Glucose,C18H39N1O6,776.31,N/A,99.024,Neurotransmitter
Aspirin,C7H19N0O2,342.54,5.62,198.697,Alcohol
Urea,C15H10N2O1,385.97,N/A,672.85,Organic Compound
Adrenaline,C14H14N3O4,778.19,4.28,403.115,Hormone
Adenosine triphosphate,C7H5N0O10,777.65,9.19,507.699,Organic Compound
Urea,C14H9N5O4,672.25,8.51,214.109,Alcohol
Aspirin,C2H9N2O3,481.47,8.81,718.906,Alkaloid
Cholesterol,C7H24N0O4,725.63,11.39,425.723,Carbohydrate
Serotonin,C2H13N5O3,86.27,N/A,410.073,Alcohol
Cholesterol,C4H40N1O5,932.22,4.14,344.304,Hormone
Adenosine triphosphate,C18H4N5O9,306.06,N/A,339.931,Alcohol
Caffeine,C20H39N0O10,358.81,3.25,839.427,Hormone
Dopamine,C10H27N3O7,192.37,6.06,599.869,Lipid
Adrenaline,C10H40N0O9,567.22,12.05,667.061,Amide
Adenosine triphosphate,C2H40N2O7,967.21,11.68,67.387,Alkaloid
Glucose,C3H22N4O9,484.35,10.11,204.296,Carbohydrate
Ethanol,C16H16N4O3,466.7,6.75,312.655,Nucleotide
Serotonin,C17H11N5O10,747.16,9.54,530.311,Nucleotide
Caffeine,C18H23N3O5,496.3,N/A,839.317,Hormone
Dopamine,C16H9N3O8,946.0,7.94,32.429,Neurotransmitter
Caffeine,C20H30N3O0,834.65,5.53,866.436,Organic Compound
Ethanol,C8H25N3O10,524.93,4.89,673.098,Nucleotide
Caffeine,C9H22N5O5,67.03,8.73,481.609,Alkaloid
Dopamine,C8H4N0O9,731.0,13.67,351.804,Neurotransmitter
Serotonin,C11H10N1O5,382.3,12.07,386.575,Organic Compound
Adrenaline,C2H10N1O4,973.46,13.75,621.273,Carbohydrate
Adenosine triphosphate,C16H35N1O9,305.55,12.59,901.961,Carbohydrate
Ethanol,C4H30N1O1,216.98,7.04,734.404,Alcohol
Ethanol,C1H21N4O0,328.73,5.74,47.55,Hormone
Urea,C7H8N0O4,929.68,6.82,152.261,Amide
Glucose,C10H14N1O10,523.52,9.17,979.25,Alkaloid
Urea,C10H11N2O2,613.22,N/A,27.855,Organic Compound
Dopamine,C3H10N2O0,366.16,3.32,229.194,Carbohydrate
Aspirin,C11H35N3O5,388.52,N/A,437.839,Amide
Adrenaline,C16H2N4O2,689.24,4.1,875.092,Alcohol
Urea,C18H40N0O3,409.35,N/A,43.397,Alcohol
Urea,C15H34N2O7,920.78,N/A,458.426,Nucleotide
Urea,C16H11N0O10,801.1,7.27,754.128,Amide
Aspirin,C5H16N0O2,542.34,3.95,2.216,Alkaloid
Dopamine,C2H12N4O0,290.22,2.89,689.041,Amide
Glucose,C20H33N4O2,580.92,N/A,274.248,Lipid
Adrenaline,C18H37N1O4,390.97,6.43,261.311,Lipid
Glucose,C14H17N2O9,486.52,7.44,635.696,Nucleotide
Dopamine,C2H18N4O6,884.17,2.15,685.056,Alkaloid
Cholesterol,C10H30N5O5,608.64,10.39,835.914,Amide
Caffeine,C5H19N4O7,992.02,10.02,233.676,Amide
Aspirin,C1H3N2O10,261.8,11.39,603.241,Organic Compound
Urea,C13H32N5O4,996.5,1.95,864.251,Neurotransmitter
Aspirin,C15H15N4O8,389.59,7.74,115.125,Neurotransmitter
Adrenaline,C14H31N2O6,77.58,N/A,158.94,Neurotransmitter
Dopamine,C19H36N3O3,335.18,9.89,727.593,Lipid
Serotonin,C20H20N4O1,644.17,N/A,846.986,Organic Compound
Urea,C7H6N3O3,233.73,10.34,1.756,Alcohol
Caffeine,C13H11N2O10,166.23,11.29,664.376,Amide
Caffeine,C13H6N5O0,468.13,N/A,479.786,Organic Compound
Cholesterol,C15H28N3O3,958.65,10.03,573.713,Carbohydrate
Caffeine,C17H7N4O10,718.87,12.22,669.216,Alcohol
Serotonin,C20H26N1O3,410.25,5.58,400.876,Neurotransmitter
Caffeine,C11H39N3O3,853.59,2.26,453.909,Hormone
Aspirin,C12H3N4O0,974.72,10.83,548.727,Nucleotide
Adenosine triphosphate,C14H31N5O2,59.62,8.12,256.278,Nucleotide
Cholesterol,C17H11N5O2,426.95,N/A,642.592,Hormone
Caffeine,C11H40N4O10,775.33,11.88,580.609,Neurotransmitter
Cholesterol,C16H36N4O4,355.54,7.78,751.902,Organic Compound
Glucose,C17H4N4O6,728.9,10.95,283.857,Nucleotide
Serotonin,C19H36N3O0,190.97,6.41,322.862,Hormone
Aspirin,C10H34N2O4,893.55,11.78,604.721,Neurotransmitter
Cholesterol,C14H5N4O2,913.66,10.14,936.019,Lipid
Dopamine,C10H32N5O4,326.3,5.8,372.86,Organic Compound
Urea,C19H10N4O7,598.48,11.42,621.538,Amide
Adenosine triphosphate,C4H17N0O0,377.13,N/A,329.622,Alcohol
Caffeine,C16H8N0O0,360.34,3.29,408.852,Nucleotide
Dopamine,C20H25N1O8,239.15,N/A,824.238,Organic Compound
Adenosine triphosphate,C2H22N3O1,954.2,7.31,785.522,Nucleotide
Dopamine,C11H8N5O6,478.92,1.59,795.695,Nucleotide
Aspirin,C18H8N3O3,771.36,2.28,576.598,Alkaloid
Caffeine,C1H6N3O0,316.36,1.25,45.345,Alkaloid
Cholesterol,C8H10N3O1,435.62,11.46,411.137,Alcohol
Aspirin,C5H6N0O3,175.8,6.07,601.47,Carbohydrate
Cholesterol,C16H35N4O5,964.85,12.69,546.038,Alkaloid
Cholesterol,C1H23N2O3,769.43,1.32,342.161,Amide
Cholesterol,C7H15N5O6,866.9,10.18,408.633,Alkaloid
Cholesterol,C4H12N4O0,710.58,N/A,539.949,Alcohol
Adrenaline,C3H20N4O3,212.37,4.37,718.996,Organic Compound
Ethanol,C1H6N1O5,383.9,N/A,441.837,Alcohol
Adenosine triphosphate,C3H14N1O4,859.62,5.25,430.467,Hormone
Adrenaline,C18H18N0O7,59.97,11.09,514.104,Carbohydrate
Urea,C5H36N1O9,962.29,3.25,287.335,Organic Compound
Adenosine triphosphate,C14H2N2O6,419.57,N/A,762.979,Alkaloid
Serotonin,C20H2N1O2,498.62,11.23,17.331,Lipid
Caffeine,C12H35N4O3,697.65,3.74,142.273,Alkaloid
Adrenaline,C19H25N5O0,117.01,3.66,48.54,Nucleotide
Cholesterol,C16H22N1O7,256.1,N/A,712.219,Lipid
Cholesterol,C5H2N4O7,56.85,13.4,518.678,Hormone
Adenosine triphosphate,C16H23N0O2,613.27,N/A,802.632,Alkaloid
Caffeine,C6H39N1O9,320.52,12.37,749.41,Alkaloid
Glucose,C13H8N5O8,284.37,6.02,768.911,Lipid
Serotonin,C12H15N5O5,751.77,5.6,326.179,Amide
Adrenaline,C18H35N2O9,138.32,10.74,837.957,Carbohydrate
Adrenaline,C13H15N2O1,125.06,11.25,897.025,Carbohydrate
Caffeine,C16H6N5O7,511.1,N/A,232.328,Amide
Ethanol,C19H4N5O0,821.8,11.92,198.606,Hormone
Aspirin,C2H16N5O0,69.11,10.28,903.047,Hormone
Aspirin,C1H37N3O4,221.8,8.21,656.619,Neurotransmitter
Serotonin,C11H40N4O0,741.07,3.53,530.981,Carbohydrate
Aspirin,C17H4N4O2,572.8,2.82,161.935,Alkaloid
Adrenaline,C16H17N4O8,511.46,6.17,191.188,Carbohydrate
Urea,C12H7N4O4,821.06,N/A,668.488,Hormone
Dopamine,C14H27N3O7,305.31,2.88,105.128,Carbohydrate
Cholesterol,C17H26N2O9,996.34,7.69,531.42,Amide
Cholesterol,C2H2N1O0,299.22,7.41,31.356,Neurotransmitter
Cholesterol,C8H32N2O6,593.31,2.47,632.29,Amide
Caffeine,C9H33N3O1,489.32,7.98,293.912,Amide
Urea,C10H26N1O8,114.46,4.22,864.198,Amide
Adenosine triphosphate,C18H17N5O5,53.11,8.78,908.137,Amide
Dopamine,C19H12N1O4,509.16,13.71,756.228,Alcohol
Dopamine,C5H32N3O4,286.09,N/A,53.456,Hormone
Ethanol,C18H23N3O3,396.01,13.66,773.043,Amide
Urea,C4H8N5O9,869.8,8.76,177.779,Hormone
Serotonin,C1H4N3O5,190.19,4.65,776.214,Neurotransmitter
Aspirin,C10H19N3O1,346.58,10.15,874.712,Nucleotide
Adenosine triphosphate,C5H29N5O1,949.04,7.34,256.857,Hormone
Caffeine,C16H33N5O7,285.79,N/A,5.11,Amide
Glucose,C19H9N1O10,361.74,N/A,358.888,Alkaloid
Glucose,C15H31N4O5,188.53,13.57,91.084,Alcohol
Dopamine,C5H8N3O4,206.08,N/A,256.398,Hormone
Dopamine,C11H25N4O10,536.97,N/A,459.854,Carbohydrate
Dopamine,C6H29N0O0,722.09,4.79,849.153,Amide
Aspirin,C14H23N5O3,593.02,13.72,649.256,Carbohydrate
Ethanol,C16H23N1O0,526.67,12.91,130.894,Nucleotide
Adrenaline,C5H4N0O6,359.0,2.13,525.141,Hormone
Cholesterol,C6H22N2O3,553.29,13.37,662.341,Hormone
Caffeine,C18H23N2O4,533.67,2.82,21.763,Amide
Serotonin,C19H21N0O6,348.29,13.93,918.866,Organic Compound
Dopamine,C2H38N2O7,233.69,10.91,880.356,Carbohydrate
Glucose,C18H4N5O4,484.94,N/A,723.068,Organic Compound
Glucose,C19H32N3O6,623.12,3.6,867.25,Alcohol
Dopamine,C14H6N5O10,326.63,11.54,231.438,Neurotransmitter
Glucose,C3H40N5O8,621.44,7.77,684.916,Carbohydrate
Adrenaline,C5H22N1O4,329.62,1.9,80.514,Organic Compound
Aspirin,C11H3N3O3,493.25,12.51,525.421,Nucleotide
Adrenaline,C10H4N2O4,375.64,N/A,966.507,Carbohydrate
Adenosine triphosphate,C13H32N3O4,674.2,3.72,62.966,Alkaloid
Ethanol,C8H16N4O6,273.18,9.58,517.862,Carbohydrate
Aspirin,C4H20N1O10,381.75,8.81,658.377,Neurotransmitter
Dopamine,C10H40N2O1,165.18,N/A,449.517,Organic Compound
Adenosine triphosphate,C1H9N4O6,927.85,2.15,539.368,Organic Compound
Serotonin,C3H6N1O10,115.93,7.79,625.183,Neurotransmitter
Adrenaline,C11H14N0O6,416.53,3.12,202.948,Hormone
Caffeine,C13H17N0O6,809.07,3.59,344.741,Carbohydrate
Adenosine triphosphate,C6H12N3O0,56.88,3.36,993.631,Organic Compound
Serotonin,C9H17N5O10,785.89,5.05,233.387,Organic Compound
Caffeine,C9H1N3O1,514.51,6.74,608.093,Nucleotide
Glucose,C8H18N0O6,259.16,7.44,445.479,Amide
Caffeine,C7H34N0O1,554.53,N/A,15.025,Neurotransmitter
Glucose,C3H38N3O8,379.81,2.2,506.839,Alcohol
Aspirin,C4H9N0O5,799.04,8.49,529.614,Hormone
Adenosine triphosphate,C11H19N4O1,65.2,1.27,139.287,Nucleotide
Serotonin,C6H12N4O6,933.85,7.46,510.484,Alcohol
Urea,C1H32N1O2,266.41,4.16,462.301,Nucleotide
Adrenaline,C14H34N5O7,961.01,13.68,287.428,Organic Compound
Serotonin,C4H1N0O5,676.04,9.64,799.502,Organic Compound
Serotonin,C13H13N2O3,724.06,4.04,489.548,Neurotransmitter
Caffeine,C18H27N2O3,364.97,8.17,306.763,Alcohol
Serotonin,C1H27N0O0,476.48,N/A,118.816,Lipid
Dopamine,C18H22N1O9,970.14,3.25,874.595,Lipid
Caffeine,C8H13N2O2,891.23,2.21,958.131,Nucleotide
Ethanol,C3H28N0O3,803.48,11.54,923.748,Amide
Cholesterol,C6H7N1O1,420.59,1.76,206.563,Alcohol
Urea,C3H10N2O4,759.13,8.63,573.224,Hormone
Caffeine,C4H3N5O3,628.24,4.53,49.639,Hormone
Aspirin,C13H24N4O7,741.07,7.48,882.473,Amide
Glucose,C15H35N2O4,274.96,4.52,618.13,Hormone
Ethanol,C20H5N3O7,661.3,13.05,72.853,Lipid
Cholesterol,C14H39N0O4,132.16,12.53,536.566,Lipid
Serotonin,C8H23N5O8,211.26,7.87,4.079,Carbohydrate
Glucose,C3H25N5O5,547.36,2.54,364.739,Neurotransmitter
Serotonin,C11H25N3O4,169.16,N/A,142.029,Alcohol
Adenosine triphosphate,C6H13N5O8,586.43,N/A,391.402,Hormone
Adrenaline,C11H39N5O9,600.51,7.04,401.82,Nucleotide
Serotonin,C8H17N3O1,733.43,N/A,510.376,Alkaloid
Cholesterol,C12H27N4O2,661.12,8.78,169.206,Hormone
Aspirin,C19H22N0O5,787.86,13.94,315.107,Alcohol
Adenosine triphosphate,C10H31N3O10,543.71,1.92,266.261,Neurotransmitter
Urea,C6H38N1O6,830.8,11.22,25.722,Lipid
Urea,C9H8N4O10,315.6,2.66,567.357,Amide
Adrenaline,C16H12N1O2,246.3,10.87,729.484,Amide
Adenosine triphosphate,C3H16N3O7,573.47,4.96,607.589,Nucleotide
Urea,C5H30N2O5,700.36,4.55,295.022,Alcohol
Ethanol,C10H34N2O2,477.05,5.43,112.667,Lipid
Dopamine,C19H12N1O5,437.5,3.67,763.319,Alkaloid
Aspirin,C12H21N0O6,117.34,5.65,678.486,Neurotransmitter
Dopamine,C14H40N1O8,309.81,N/A,768.187,Hormone
Aspirin,C2H7N4O0,808.57,12.72,500.84,Amide
Adrenaline,C13H8N0O6,75.25,12.49,157.766,Carbohydrate
Aspirin,C5H37N4O8,419.46,4.06,19.585,Alcohol
Urea,C14H6N3O8,322.73,9.2,699.73,Nucleotide
Ethanol,C7H7N4O10,761.37,5.52,827.958,Alkaloid
Serotonin,C10H34N5O7,127.09,N/A,200.704,Alkaloid
Adenosine triphosphate,C8H15N2O10,964.12,10.62,937.549,Lipid
Cholesterol,C7H36N3O4,327.08,4.46,209.981,Alcohol
Dopamine,C17H30N2O8,179.33,12.53,348.157,Organic Compound
Dopamine,C3H19N2O0,732.71,4.48,407.335,Hormone
Caffeine,C9H17N1O8,781.46,12.62,397.229,Organic Compound
Urea,C15H32N5O3,933.21,8.37,77.152,Lipid
Ethanol,C15H12N4O10,324.1,N/A,812.296,Hormone
