compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C3H11N2O4,694.58,12.01,962.037,Lipid
Adrenaline,C5H38N4O3,792.26,12.81,510.56,Neurotransmitter
Cholesterol,C14H18N1O5,228.61,4.34,870.308,Carbohydrate
Urea,C9H6N1O0,663.56,8.91,851.716,Hormone
Caffeine,C5H1N3O9,201.36,10.94,729.943,Carbohydrate
Ethanol,C17H21N2O10,210.06,3.43,637.236,Lipid
Serotonin,C15H12N5O5,468.57,6.97,253.147,Organic Compound
Cholesterol,C17H28N4O6,747.25,8.82,931.669,Lipid
Adrenaline,C3H13N1O0,142.9,3.19,557.269,Alcohol
Urea,C7H8N2O0,690.91,5.89,808.901,Neurotransmitter
Ethanol,C9H10N1O3,871.41,12.57,74.31,Alkaloid
Glucose,C13H5N4O0,665.27,4.2,669.237,Amide
Caffeine,C20H17N2O10,436.49,8.59,333.736,Hormone
Adenosine triphosphate,C17H34N0O8,78.56,4.7,173.383,Nucleotide
Serotonin,C4H8N4O0,566.91,5.15,498.571,Lipid
Urea,C17H14N2O4,461.43,4.24,449.649,Organic Compound
Serotonin,C16H20N1O4,743.98,8.98,385.979,Neurotransmitter
Urea,C12H26N5O8,688.57,N/A,219.887,Alcohol
Dopamine,C8H12N1O3,588.54,7.92,298.164,Alcohol
Adrenaline,C19H5N3O4,842.92,4.98,969.512,Nucleotide
Glucose,C5H2N0O7,914.21,6.4,473.655,Hormone
Dopamine,C10H21N2O9,163.05,7.46,317.327,Neurotransmitter
Ethanol,C18H8N3O0,64.93,5.88,599.154,Nucleotide
Dopamine,C7H15N0O1,263.49,8.51,764.871,Alcohol
Urea,C9H22N5O1,394.75,2.91,346.265,Organic Compound
Cholesterol,C13H28N2O6,84.85,3.05,230.015,Hormone
Glucose,C10H26N2O8,259.79,11.53,326.639,Carbohydrate
Aspirin,C8H9N3O2,827.4,5.69,151.678,Carbohydrate
Dopamine,C17H33N4O9,797.55,N/A,882.894,Neurotransmitter
Urea,C17H2N3O0,513.24,11.97,595.323,Nucleotide
Adenosine triphosphate,C18H5N1O7,474.49,4.13,147.458,Lipid
Serotonin,C20H5N2O9,609.94,7.17,89.678,Hormone
Cholesterol,C8H4N4O0,155.28,7.6,982.983,Nucleotide
Cholesterol,C7H26N5O4,390.84,N/A,814.916,Carbohydrate
Dopamine,C11H22N5O8,67.83,2.34,942.925,Amide
Glucose,C7H19N4O2,570.08,6.32,660.315,Carbohydrate
Adrenaline,C9H33N1O9,411.04,11.83,561.996,Alcohol
Glucose,C7H12N1O10,183.4,N/A,468.79,Neurotransmitter
Ethanol,C3H9N0O0,227.7,8.53,981.573,Neurotransmitter
Urea,C6H33N3O1,80.24,2.54,882.829,Alcohol
Adenosine triphosphate,C4H32N3O9,418.68,10.84,841.642,Neurotransmitter
Aspirin,C3H33N5O10,887.23,N/A,936.696,Alcohol
Ethanol,C16H11N1O8,757.53,9.18,545.134,Lipid
Caffeine,C4H17N5O4,328.16,12.52,197.343,Organic Compound
Dopamine,C3H31N0O0,405.27,5.79,917.443,Carbohydrate
Adrenaline,C17H19N4O1,440.62,4.74,518.057,Alcohol
Glucose,C5H37N4O10,662.4,9.0,674.706,Organic Compound
Dopamine,C4H39N5O7,155.05,N/A,44.325,Amide
Serotonin,C6H30N5O3,476.69,9.22,446.335,Alcohol
Serotonin,C2H6N1O7,578.16,10.55,436.062,Organic Compound
Adrenaline,C6H31N4O10,297.79,11.1,510.725,Carbohydrate
Adenosine triphosphate,C16H19N0O9,302.54,3.43,73.519,Lipid
Adenosine triphosphate,C14H1N0O4,998.96,7.24,537.435,Alkaloid
Ethanol,C12H16N5O8,577.66,8.0,784.956,Lipid
Serotonin,C7H13N0O6,728.33,N/A,48.227,Hormone
Serotonin,C1H8N4O7,864.02,N/A,72.624,Lipid
Urea,C10H5N0O3,196.38,9.07,975.627,Neurotransmitter
Cholesterol,C4H11N1O2,680.63,10.19,852.031,Lipid
Adenosine triphosphate,C5H33N3O7,339.95,13.3,202.963,Carbohydrate
Caffeine,C5H4N2O3,108.61,N/A,413.945,Organic Compound
Serotonin,C4H22N2O9,276.04,3.48,670.971,Organic Compound
Caffeine,C15H26N3O5,840.25,11.84,487.227,Nucleotide
Aspirin,C19H32N1O2,71.0,13.83,444.092,Organic Compound
Adenosine triphosphate,C5H14N1O3,538.87,1.48,640.51,Carbohydrate
Aspirin,C13H3N0O10,639.09,2.26,375.509,Nucleotide
Ethanol,C8H30N1O2,478.52,N/A,127.743,Alcohol
Adenosine triphosphate,C19H29N0O1,333.77,12.92,554.339,Amide
Urea,C3H3N3O4,692.04,N/A,506.886,Amide
Serotonin,C17H20N3O2,190.38,N/A,682.653,Carbohydrate
Dopamine,C12H27N5O4,75.59,1.32,901.829,Neurotransmitter
Caffeine,C3H39N2O0,997.86,7.35,718.545,Amide
Serotonin,C16H16N0O9,748.89,N/A,497.174,Nucleotide
Dopamine,C12H2N4O3,555.58,10.66,388.116,Neurotransmitter
Dopamine,C3H38N5O1,92.18,6.93,858.996,Alcohol
Glucose,C5H40N2O10,695.76,12.13,891.48,Amide
Ethanol,C5H6N5O9,534.68,10.96,34.842,Lipid
Aspirin,C6H39N0O3,322.01,3.3,229.819,Neurotransmitter
Cholesterol,C11H4N5O10,907.68,7.64,892.4,Alkaloid
Urea,C1H37N0O1,831.34,N/A,558.164,Amide
Dopamine,C20H16N0O6,878.36,N/A,523.467,Hormone
Caffeine,C18H7N3O1,677.11,8.28,140.017,Alkaloid
Adenosine triphosphate,C5H5N1O10,81.66,N/A,853.33,Nucleotide
Glucose,C15H13N4O3,509.11,2.73,310.838,Lipid
Urea,C1H3N2O0,562.26,9.55,151.247,Amide
Serotonin,C5H5N3O9,336.81,1.03,249.121,Carbohydrate
Caffeine,C5H5N0O9,320.49,12.92,389.819,Alkaloid
Urea,C12H14N5O6,869.68,8.84,832.948,Nucleotide
Serotonin,C8H26N1O9,277.58,N/A,626.592,Neurotransmitter
Cholesterol,C19H7N3O4,168.66,N/A,54.106,Neurotransmitter
Aspirin,C8H2N1O2,693.35,9.53,445.117,Alkaloid
Urea,C20H8N1O5,289.83,6.93,647.972,Alkaloid
Cholesterol,C17H28N4O2,721.33,2.45,971.35,Alkaloid
Adenosine triphosphate,C9H13N5O1,51.31,6.29,231.148,Amide
Aspirin,C11H8N0O10,112.15,10.21,401.799,Carbohydrate
Glucose,C13H21N5O0,719.92,8.64,11.048,Carbohydrate
Urea,C6H29N3O9,835.98,2.49,6.932,Nucleotide
Dopamine,C14H11N1O7,81.9,9.79,719.832,Lipid
Cholesterol,C18H29N3O6,120.44,10.29,128.429,Carbohydrate
Dopamine,C8H39N5O3,860.09,13.61,747.49,Organic Compound
Adrenaline,C6H34N1O4,860.07,N/A,88.68,Amide
Urea,C14H3N4O2,882.85,12.82,27.017,Nucleotide
Glucose,C12H1N0O6,639.79,8.16,961.131,Alcohol
Caffeine,C3H11N3O10,246.86,2.74,573.584,Alcohol
Glucose,C7H5N3O5,270.97,6.99,655.304,Carbohydrate
Serotonin,C15H34N0O10,524.69,N/A,150.881,Lipid
Serotonin,C15H3N4O10,458.29,3.0,704.503,Lipid
Serotonin,C2H23N2O5,125.52,13.0,149.954,Lipid
Caffeine,C11H39N2O1,148.6,3.41,678.495,Alkaloid
Ethanol,C17H27N3O6,50.16,N/A,417.492,Hormone
Caffeine,C19H30N3O0,199.56,1.05,662.541,Hormone
Aspirin,C1H23N1O9,567.14,N/A,696.115,Nucleotide
Dopamine,C14H17N4O10,673.09,11.77,200.69,Amide
Urea,C4H29N5O9,787.77,13.92,197.326,Nucleotide
Adenosine triphosphate,C2H10N0O8,314.1,N/A,646.748,Lipid
Aspirin,C6H35N5O0,243.64,3.46,238.684,Lipid
Adrenaline,C18H29N1O4,763.69,10.18,168.6,Organic Compound
Aspirin,C14H12N3O6,558.97,9.35,189.236,Neurotransmitter
Adrenaline,C20H31N3O6,171.32,N/A,840.681,Organic Compound
Adenosine triphosphate,C13H1N1O8,688.73,8.71,270.957,Alkaloid
Glucose,C4H20N3O0,991.82,N/A,756.726,Carbohydrate
Serotonin,C11H38N2O0,378.39,4.95,461.412,Amide
Aspirin,C8H28N1O10,225.58,9.19,543.597,Nucleotide
Adenosine triphosphate,C10H39N5O6,446.27,4.63,538.274,Carbohydrate
Aspirin,C6H12N5O9,137.72,10.89,3.716,Organic Compound
Ethanol,C8H20N2O8,759.77,13.79,957.878,Alcohol
Urea,C9H24N0O10,734.84,9.76,200.02,Organic Compound
Glucose,C9H12N4O0,379.5,8.54,160.467,Nucleotide
Adenosine triphosphate,C14H5N3O2,565.73,11.12,894.549,Amide
Caffeine,C18H27N3O5,68.06,1.33,951.478,Hormone
Caffeine,C8H20N2O8,187.64,N/A,817.301,Alkaloid
Aspirin,C5H40N1O1,347.1,4.85,449.52,Organic Compound
Urea,C11H15N4O10,68.83,N/A,946.176,Hormone
Adenosine triphosphate,C5H19N2O10,325.63,7.68,33.767,Carbohydrate
Adenosine triphosphate,C5H18N3O0,269.79,4.9,806.918,Nucleotide
Dopamine,C13H13N1O6,135.75,13.96,313.455,Hormone
Dopamine,C18H38N5O9,940.44,6.05,821.442,Nucleotide
Aspirin,C5H26N2O1,123.29,N/A,252.53,Hormone
Adenosine triphosphate,C4H21N3O1,545.25,7.02,14.263,Lipid
Urea,C20H4N1O9,188.81,4.34,955.626,Neurotransmitter
Glucose,C4H38N2O10,772.75,12.7,918.209,Alcohol
Ethanol,C1H9N0O9,437.93,2.13,463.834,Nucleotide
Adrenaline,C4H11N5O1,635.71,4.21,116.271,Hormone
Adrenaline,C6H21N3O1,692.24,13.38,1.795,Neurotransmitter
Ethanol,C14H20N0O7,994.17,3.75,427.013,Nucleotide
Dopamine,C8H14N2O6,50.58,2.3,245.112,Hormone
Serotonin,C6H12N0O5,812.93,N/A,857.079,Neurotransmitter
Glucose,C7H30N4O3,709.77,N/A,275.219,Carbohydrate
Glucose,C4H6N4O2,813.42,3.33,187.428,Carbohydrate
Caffeine,C8H10N2O1,285.24,5.0,228.622,Neurotransmitter
Glucose,C13H11N0O1,443.82,10.11,834.839,Amide
Dopamine,C5H2N3O3,589.28,N/A,77.158,Lipid
Urea,C8H36N0O6,991.08,6.86,929.283,Hormone
Aspirin,C1H39N1O0,768.1,11.89,668.081,Organic Compound
Urea,C11H14N4O3,679.83,10.05,704.587,Carbohydrate
Urea,C1H20N4O7,920.46,9.64,472.303,Lipid
Aspirin,C3H22N5O8,970.87,13.0,257.719,Amide
Dopamine,C20H39N3O2,131.27,8.06,374.643,Lipid
Ethanol,C6H36N0O4,804.41,10.12,999.02,Nucleotide
Dopamine,C10H22N4O1,968.17,7.78,926.011,Carbohydrate
Cholesterol,C15H10N2O6,905.05,13.37,880.031,Carbohydrate
Serotonin,C20H33N3O7,632.45,10.97,900.645,Neurotransmitter
Serotonin,C14H3N1O5,66.52,N/A,88.099,Hormone
Aspirin,C11H29N5O2,691.14,10.58,369.012,Lipid
Cholesterol,C17H6N2O1,544.74,1.16,691.477,Organic Compound
Caffeine,C5H9N2O9,171.53,11.57,692.45,Neurotransmitter
Serotonin,C5H7N3O1,766.53,3.4,207.862,Lipid
Adenosine triphosphate,C7H17N3O10,337.27,8.08,758.279,Amide
Aspirin,C9H28N3O10,727.0,12.3,922.741,Hormone
Ethanol,C14H9N3O5,768.84,12.34,376.173,Neurotransmitter
Cholesterol,C9H21N2O9,946.73,N/A,42.76,Alcohol
Dopamine,C14H39N3O7,654.54,7.46,158.329,Organic Compound
Cholesterol,C7H25N2O1,969.93,3.02,646.864,Alkaloid
Glucose,C19H25N1O8,777.46,8.73,959.922,Carbohydrate
Adrenaline,C6H21N1O5,237.19,3.66,283.677,Lipid
Adrenaline,C20H5N4O1,597.15,12.05,605.79,Amide
Dopamine,C16H1N4O2,849.7,6.72,259.997,Alcohol
Aspirin,C17H4N4O7,181.33,2.73,243.635,Amide
Glucose,C1H3N1O7,891.5,N/A,347.447,Lipid
Urea,C7H18N1O6,834.61,N/A,643.912,Alkaloid
Urea,C10H19N2O6,890.51,N/A,835.43,Nucleotide
Cholesterol,C19H40N3O2,321.32,13.75,436.806,Carbohydrate
Urea,C9H2N2O1,868.53,13.83,988.618,Alkaloid
Urea,C3H3N3O1,260.79,4.59,602.741,Hormone
Cholesterol,C6H29N5O3,664.58,9.68,688.114,Carbohydrate
Glucose,C6H2N3O1,559.12,8.66,543.152,Hormone
Cholesterol,C14H12N0O1,391.82,N/A,255.65,Amide
Ethanol,C17H32N4O9,333.46,9.47,335.862,Organic Compound
Urea,C3H22N1O8,883.91,N/A,230.539,Nucleotide
Cholesterol,C10H32N0O10,936.29,8.3,133.083,Organic Compound
Adrenaline,C17H20N1O6,991.21,N/A,577.897,Nucleotide
Urea,C17H22N4O9,261.67,1.52,225.615,Hormone
Serotonin,C14H26N1O9,236.67,3.9,672.994,Amide
Cholesterol,C19H17N5O4,773.7,3.09,848.575,Neurotransmitter
Ethanol,C9H1N1O0,363.96,7.46,176.924,Amide
Adenosine triphosphate,C10H22N3O0,925.97,1.09,76.22,Alkaloid
Aspirin,C18H25N1O6,308.12,4.62,313.474,Organic Compound
Dopamine,C20H22N1O5,811.79,5.52,566.278,Amide
Urea,C1H29N0O0,794.58,10.13,426.559,Organic Compound
Dopamine,C14H37N1O5,513.57,9.18,163.271,Organic Compound
Adenosine triphosphate,C16H10N1O2,123.74,7.98,867.342,Alkaloid
Serotonin,C18H11N1O3,652.19,7.48,288.307,Carbohydrate
Caffeine,C8H14N0O3,769.62,N/A,65.741,Alkaloid
Dopamine,C18H15N5O3,797.73,8.56,674.02,Carbohydrate
Aspirin,C10H16N3O2,462.02,11.52,429.993,Neurotransmitter
Urea,C5H35N3O5,483.44,N/A,441.549,Hormone
Cholesterol,C6H9N2O10,318.29,6.92,320.096,Hormone
Ethanol,C6H34N1O9,919.46,6.36,814.179,Alcohol
Aspirin,C16H30N1O9,537.74,N/A,39.572,Neurotransmitter
Dopamine,C1H7N3O3,956.47,11.82,283.473,Lipid
Dopamine,C13H1N3O8,699.9,13.27,168.044,Hormone
Glucose,C4H20N1O7,793.92,N/A,496.775,Amide
Dopamine,C4H19N3O1,444.48,12.83,279.415,Nucleotide
Aspirin,C10H24N0O1,529.76,1.7,249.633,Organic Compound
Serotonin,C9H14N0O3,617.09,2.03,885.617,Neurotransmitter
Adenosine triphosphate,C7H39N4O5,159.66,N/A,417.525,Neurotransmitter
Glucose,C17H39N5O8,500.16,10.11,347.79,Carbohydrate
Dopamine,C10H8N4O10,865.66,N/A,393.102,Nucleotide
Serotonin,C13H23N4O6,146.65,N/A,243.447,Alkaloid
Caffeine,C19H29N5O1,309.86,8.81,679.175,Carbohydrate
Adenosine triphosphate,C9H11N4O8,234.84,7.98,4.717,Neurotransmitter
Adenosine triphosphate,C11H23N1O8,328.3,2.43,692.399,Carbohydrate
Caffeine,C1H25N5O6,690.17,13.25,753.072,Alcohol
Adenosine triphosphate,C12H25N2O2,420.47,11.82,704.619,Alkaloid
Adenosine triphosphate,C9H22N4O8,782.01,6.05,565.005,Neurotransmitter
Aspirin,C10H6N1O9,823.73,12.69,403.198,Alkaloid
Adrenaline,C7H17N1O6,386.46,N/A,921.469,Hormone
Glucose,C11H1N1O4,210.84,11.91,390.612,Carbohydrate
Urea,C10H24N0O5,455.8,N/A,603.594,Alkaloid
Adenosine triphosphate,C8H6N1O9,362.85,N/A,794.784,Amide
Dopamine,C18H37N5O4,118.1,11.71,405.502,Alkaloid
Ethanol,C9H32N1O6,105.22,3.82,656.816,Lipid
Aspirin,C3H40N3O6,495.8,10.62,181.648,Alkaloid
Adenosine triphosphate,C11H7N5O1,108.22,6.72,265.742,Organic Compound
Glucose,C4H9N3O7,207.59,12.77,135.949,Nucleotide
Ethanol,C17H36N2O5,54.19,3.93,520.582,Lipid
Aspirin,C12H1N0O7,914.47,2.63,302.584,Neurotransmitter
Adrenaline,C13H34N4O1,297.66,11.2,327.893,Neurotransmitter
Aspirin,C19H17N2O2,712.9,10.14,287.633,Amide
Ethanol,C7H38N3O9,469.37,6.3,500.114,Organic Compound
Cholesterol,C7H13N1O10,344.95,N/A,759.532,Hormone
Ethanol,C3H40N2O4,65.53,N/A,858.649,Hormone
Adrenaline,C16H36N5O0,125.04,11.3,447.537,Alkaloid
Glucose,C19H28N5O1,71.57,N/A,504.391,Nucleotide
Ethanol,C9H30N0O10,854.09,7.9,266.226,Organic Compound
Serotonin,C12H1N5O10,503.47,N/A,464.124,Organic Compound
Urea,C6H1N0O10,255.21,N/A,225.67,Alkaloid
Dopamine,C7H36N2O10,887.05,9.52,456.967,Neurotransmitter
Cholesterol,C12H38N0O4,556.24,5.24,524.761,Alkaloid
Serotonin,C10H33N0O8,636.08,2.62,91.507,Amide
Aspirin,C14H18N5O8,379.63,N/A,396.88,Alcohol
Glucose,C14H2N5O5,106.45,13.91,581.535,Amide
Caffeine,C8H15N3O7,775.83,1.19,701.829,Neurotransmitter
Glucose,C9H7N5O10,97.52,8.19,624.499,Alkaloid
Serotonin,C19H39N1O5,524.8,4.08,595.723,Nucleotide
Urea,C19H39N3O3,960.44,1.91,941.174,Alkaloid
Serotonin,C1H11N0O4,709.89,12.94,917.869,Neurotransmitter
Cholesterol,C15H27N0O9,900.51,7.98,474.604,Neurotransmitter
Adrenaline,C7H2N2O8,518.64,13.39,627.543,Alcohol
Dopamine,C19H23N5O1,530.84,2.54,231.271,Amide
Adenosine triphosphate,C19H37N4O1,374.07,9.6,264.309,Amide
Adenosine triphosphate,C15H35N2O8,819.51,9.25,295.838,Amide
Dopamine,C9H12N3O6,995.73,4.34,329.647,Organic Compound
Adenosine triphosphate,C14H31N4O1,858.86,8.65,849.723,Alcohol
Aspirin,C15H35N2O0,943.9,12.55,214.231,Neurotransmitter
Dopamine,C16H12N0O1,162.84,N/A,344.01,Nucleotide
Ethanol,C11H20N1O5,561.29,3.15,529.702,Alkaloid
Caffeine,C7H13N4O10,781.43,4.05,710.44,Carbohydrate
Adenosine triphosphate,C4H4N5O2,716.17,6.81,925.877,Neurotransmitter
Glucose,C7H7N3O1,941.09,5.89,930.42,Carbohydrate
Glucose,C3H34N1O2,59.19,N/A,856.721,Nucleotide
Dopamine,C8H20N0O10,656.78,5.64,60.012,Amide
Dopamine,C15H29N3O6,235.79,N/A,603.236,Organic Compound
Aspirin,C6H13N1O4,838.62,N/A,161.053,Nucleotide
Caffeine,C1H27N1O1,80.69,3.71,514.329,Neurotransmitter
Ethanol,C3H36N4O1,211.61,2.44,370.935,Organic Compound
Dopamine,C18H39N3O2,439.32,N/A,396.051,Neurotransmitter
Urea,C7H11N1O9,973.79,3.0,582.627,Lipid
Dopamine,C7H31N1O1,893.52,13.7,101.013,Alkaloid
Serotonin,C11H6N5O4,930.96,5.98,56.919,Nucleotide
Glucose,C16H26N0O2,809.79,6.62,277.138,Alcohol
Urea,C4H12N3O3,126.34,4.6,738.607,Organic Compound
Aspirin,C1H26N0O10,600.86,8.34,201.222,Alcohol
Aspirin,C3H33N4O8,809.91,13.87,637.218,Alcohol
Caffeine,C4H39N0O4,91.94,3.83,476.026,Alcohol
Serotonin,C1H27N1O4,410.94,10.52,485.63,Carbohydrate
Dopamine,C19H5N0O10,308.88,4.69,252.526,Hormone
Cholesterol,C10H7N5O10,664.9,3.21,787.844,Hormone
Cholesterol,C16H18N0O2,976.7,3.62,661.142,Alcohol
Serotonin,C2H15N5O8,522.04,1.53,969.669,Nucleotide
Glucose,C20H34N1O9,261.59,11.19,759.244,Lipid
Aspirin,C13H22N1O10,754.55,3.57,49.214,Neurotransmitter
Dopamine,C9H17N4O10,95.69,1.99,893.333,Organic Compound
Dopamine,C14H26N1O4,669.78,11.61,926.413,Neurotransmitter
Aspirin,C11H1N3O8,109.92,1.57,29.153,Alcohol
Caffeine,C17H12N0O0,462.78,1.04,588.474,Lipid
Adenosine triphosphate,C13H38N0O2,872.06,8.98,762.787,Neurotransmitter
Dopamine,C8H26N0O9,269.28,6.38,700.266,Alcohol
Dopamine,C1H1N2O2,128.92,1.85,969.519,Neurotransmitter
Serotonin,C16H10N4O1,874.04,5.68,81.812,Lipid
Adrenaline,C13H4N5O8,156.27,2.49,88.175,Nucleotide
Serotonin,C2H4N4O5,695.45,12.27,434.171,Lipid
Dopamine,C4H36N3O8,390.63,8.17,7.42,Organic Compound
Ethanol,C8H6N1O4,814.97,6.96,196.006,Amide
Adrenaline,C12H17N0O1,411.51,5.1,142.193,Hormone
Urea,C7H30N3O8,603.31,6.09,602.841,Alkaloid
Adenosine triphosphate,C12H3N0O0,432.95,N/A,656.209,Neurotransmitter
Glucose,C20H26N4O10,402.18,7.11,525.047,Alcohol
Adrenaline,C11H29N0O6,267.25,8.7,427.41,Carbohydrate
Aspirin,C4H18N3O2,495.73,10.46,582.189,Alcohol
Cholesterol,C20H25N5O2,989.85,N/A,845.675,Nucleotide
Urea,C11H8N5O2,640.99,9.94,935.739,Neurotransmitter
Dopamine,C5H22N3O5,826.67,8.23,82.935,Alkaloid
Aspirin,C20H22N5O3,672.82,4.86,974.127,Amide
Glucose,C1H31N3O5,350.54,2.06,437.171,Alkaloid
Serotonin,C2H2N4O4,694.91,2.15,197.814,Neurotransmitter
Adrenaline,C9H2N4O1,96.01,13.91,40.007,Lipid
Dopamine,C19H25N1O2,769.81,N/A,718.252,Lipid
Caffeine,C9H2N0O8,648.98,10.3,45.911,Nucleotide
Adrenaline,C19H32N4O7,399.01,10.74,868.987,Alcohol
Serotonin,C6H37N0O8,201.84,9.17,455.783,Alcohol
Cholesterol,C12H17N5O4,201.37,13.2,276.956,Amide
Glucose,C16H8N2O10,117.86,3.74,918.598,Organic Compound
Aspirin,C4H16N1O10,160.81,2.62,659.927,Lipid
Adenosine triphosphate,C6H38N3O2,344.68,3.92,489.52,Organic Compound
Serotonin,C13H5N1O10,310.53,11.14,11.504,Neurotransmitter
Cholesterol,C12H18N0O3,586.55,1.08,456.596,Alcohol
Glucose,C15H27N0O3,142.48,8.58,833.346,Organic Compound
Caffeine,C10H8N2O0,893.44,10.63,183.169,Neurotransmitter
Ethanol,C2H19N4O0,520.35,10.9,769.391,Alcohol
Urea,C12H5N2O5,80.54,9.26,51.255,Alkaloid
Adenosine triphosphate,C6H21N3O4,270.09,N/A,307.246,Alcohol
Serotonin,C19H18N3O4,824.93,13.69,928.951,Organic Compound
Ethanol,C10H24N2O8,822.67,10.95,731.924,Lipid
Ethanol,C9H30N5O2,369.01,12.58,630.702,Hormone
Adenosine triphosphate,C3H3N5O3,325.03,5.46,722.728,Hormone
Dopamine,C13H12N3O5,820.75,N/A,807.085,Hormone
Serotonin,C12H32N0O2,497.04,6.74,687.715,Neurotransmitter
Cholesterol,C2H5N5O5,127.96,N/A,936.611,Organic Compound
Ethanol,C2H13N0O7,229.44,6.2,365.692,Amide
Aspirin,C17H14N0O10,101.7,N/A,16.437,Lipid
Dopamine,C13H33N4O3,203.06,2.34,290.133,Neurotransmitter
Caffeine,C2H13N2O5,437.91,N/A,442.801,Lipid
Glucose,C9H25N3O8,699.95,12.6,969.985,Carbohydrate
Dopamine,C5H4N1O6,515.85,8.7,694.317,Alcohol
Ethanol,C17H25N3O2,926.86,3.24,490.05,Neurotransmitter
Glucose,C11H35N3O9,114.9,13.45,975.521,Alcohol
Adenosine triphosphate,C4H17N5O1,280.38,11.3,853.06,Hormone
Serotonin,C13H18N2O8,273.94,7.78,19.53,Hormone
Glucose,C13H33N0O1,531.03,N/A,766.804,Lipid
Cholesterol,C16H7N3O0,273.49,3.53,425.575,Hormone
Aspirin,C1H10N2O10,759.49,8.15,734.783,Lipid
Cholesterol,C1H25N1O7,718.91,5.21,559.484,Alcohol
Dopamine,C9H16N2O5,559.04,1.01,348.615,Lipid
Dopamine,C3H20N4O6,221.72,9.95,618.334,Hormone
Urea,C9H22N3O2,535.9,11.06,742.235,Hormone
Adrenaline,C6H15N2O0,799.34,3.49,567.174,Organic Compound
Cholesterol,C11H21N5O8,328.68,13.2,401.185,Carbohydrate
Adenosine triphosphate,C4H24N4O6,674.99,12.06,712.021,Nucleotide
Glucose,C3H16N5O9,207.27,11.1,637.745,Hormone
Caffeine,C15H40N3O4,905.43,4.41,715.906,Hormone
Serotonin,C14H23N3O6,697.9,N/A,489.8,Lipid
Glucose,C1H37N0O1,573.11,8.07,330.699,Lipid
Urea,C14H25N2O9,261.87,3.29,332.576,Amide
Adrenaline,C5H16N4O0,220.98,N/A,104.482,Amide
Cholesterol,C9H8N2O0,441.56,7.84,594.886,Organic Compound
Serotonin,C10H38N0O10,212.99,6.73,324.648,Amide
Urea,C3H18N4O2,671.14,6.88,712.569,Nucleotide
Dopamine,C13H20N4O10,748.62,10.14,231.768,Lipid
Adenosine triphosphate,C13H30N5O4,261.05,10.58,788.296,Organic Compound
Aspirin,C6H35N0O1,806.18,N/A,428.861,Alkaloid
Serotonin,C19H21N1O10,852.94,N/A,394.451,Alcohol
Aspirin,C20H35N3O0,253.28,5.13,288.678,Alcohol
Cholesterol,C6H32N3O9,381.77,N/A,349.023,Neurotransmitter
Caffeine,C11H39N0O3,810.31,7.67,418.074,Nucleotide
Cholesterol,C7H4N4O6,767.53,N/A,346.43,Organic Compound
Dopamine,C8H39N1O5,953.31,9.46,613.652,Alcohol
Urea,C2H1N5O10,802.92,1.2,123.636,Nucleotide
Glucose,C6H3N3O8,651.48,13.58,768.191,Alcohol
Dopamine,C2H10N2O0,633.62,5.48,231.872,Neurotransmitter
