compound,formula,mw,pka,solubility_mg_ml,class
Urea,C12H15N2O9,454.23,5.45,828.329,Hormone
Caffeine,C5H36N0O7,545.54,N/A,244.247,Nucleotide
Ethanol,C16H32N1O10,127.11,4.99,792.292,Alcohol
Caffeine,C2H13N1O1,684.02,13.25,158.559,Alcohol
Adrenaline,C12H1N1O5,461.12,7.4,670.126,Organic Compound
Glucose,C4H18N3O10,55.48,5.27,804.763,Amide
Serotonin,C4H26N0O10,993.68,N/A,64.76,Hormone
Urea,C19H21N1O2,708.32,13.36,977.005,Hormone
Cholesterol,C8H2N3O0,405.71,N/A,787.014,Amide
Adrenaline,C14H36N1O2,100.25,N/A,868.001,Alcohol
Dopamine,C11H12N0O4,772.88,6.93,214.349,Nucleotide
Glucose,C8H13N0O3,570.1,7.69,662.854,Amide
Aspirin,C14H20N0O2,473.93,7.52,165.801,Amide
Adenosine triphosphate,C4H30N3O7,403.56,13.64,226.82,Alkaloid
Aspirin,C12H14N2O3,80.74,4.16,810.693,Neurotransmitter
Caffeine,C5H32N3O0,553.73,6.37,272.438,Hormone
Aspirin,C15H16N3O6,542.8,7.1,941.168,Neurotransmitter
Ethanol,C3H4N0O9,430.52,N/A,497.009,Alcohol
Aspirin,C15H39N5O0,414.68,N/A,94.906,Lipid
Serotonin,C14H27N2O6,681.35,9.43,176.021,Organic Compound
Urea,C7H31N3O0,645.98,7.32,701.875,Nucleotide
Dopamine,C18H14N0O3,689.9,8.46,657.256,Lipid
Caffeine,C16H25N5O2,852.16,3.64,851.522,Alcohol
Cholesterol,C1H3N5O0,331.88,2.23,167.39,Nucleotide
Adenosine triphosphate,C6H20N4O10,387.21,N/A,999.798,Alkaloid
Adrenaline,C3H40N4O8,665.89,2.53,850.996,Neurotransmitter
Adenosine triphosphate,C19H30N1O6,754.02,N/A,317.668,Organic Compound
Dopamine,C12H34N3O7,786.75,13.76,328.979,Amide
Adrenaline,C17H3N5O3,756.12,N/A,654.808,Lipid
Cholesterol,C1H33N0O3,116.57,10.76,46.231,Lipid
Urea,C16H29N5O9,909.19,7.21,189.787,Alcohol
Cholesterol,C17H5N0O1,308.2,12.65,351.939,Alkaloid
Aspirin,C20H37N3O9,748.52,11.46,534.901,Organic Compound
Urea,C14H21N0O5,86.39,4.86,29.959,Nucleotide
Ethanol,C12H17N4O8,729.96,N/A,238.867,Organic Compound
Ethanol,C4H35N3O6,942.42,11.14,948.17,Amide
Adenosine triphosphate,C7H27N1O5,993.38,8.47,837.288,Alcohol
Glucose,C20H4N4O9,533.25,6.79,747.561,Neurotransmitter
Glucose,C7H24N2O1,822.75,2.67,825.899,Alcohol
Adenosine triphosphate,C11H4N2O5,481.45,2.68,944.196,Organic Compound
Aspirin,C16H34N1O3,587.61,2.54,936.024,Neurotransmitter
Aspirin,C18H27N2O0,545.78,N/A,876.13,Alkaloid
Dopamine,C6H7N4O1,956.13,5.1,269.335,Alkaloid
Urea,C10H28N1O2,931.37,2.34,115.842,Alcohol
Ethanol,C9H13N1O7,829.06,N/A,394.572,Neurotransmitter
Caffeine,C11H39N1O8,926.99,8.91,438.326,Alkaloid
Glucose,C19H9N0O1,861.53,11.25,795.064,Hormone
Serotonin,C2H33N2O3,933.28,N/A,169.825,Amide
Urea,C11H30N0O2,869.0,1.65,502.105,Alkaloid
Urea,C2H13N4O8,642.96,N/A,601.924,Alcohol
Adenosine triphosphate,C15H23N5O1,605.32,8.46,168.642,Nucleotide
Aspirin,C11H4N0O10,647.87,N/A,252.271,Alcohol
Urea,C4H24N2O1,723.72,12.81,911.043,Amide
Dopamine,C14H36N3O5,403.19,N/A,709.185,Amide
Serotonin,C18H9N3O7,90.25,7.1,220.885,Carbohydrate
Adrenaline,C8H4N2O0,111.3,1.32,733.992,Organic Compound
Adrenaline,C9H10N0O4,693.7,4.66,35.666,Amide
Glucose,C5H22N5O8,785.09,7.87,512.618,Organic Compound
Caffeine,C4H3N5O9,86.91,9.03,220.623,Nucleotide
Dopamine,C18H19N5O3,496.63,4.37,213.075,Alcohol
Dopamine,C18H19N0O8,117.95,5.13,108.132,Lipid
Dopamine,C9H11N3O5,629.47,7.12,585.347,Nucleotide
Adenosine triphosphate,C13H27N5O2,91.5,13.52,902.331,Alkaloid
Ethanol,C13H37N1O5,936.76,4.65,585.844,Nucleotide
Aspirin,C2H11N5O8,414.19,1.53,894.009,Neurotransmitter
Ethanol,C9H24N2O6,884.88,12.86,880.304,Alkaloid
Serotonin,C19H19N1O5,755.91,10.95,310.082,Neurotransmitter
Urea,C7H14N0O8,480.21,7.08,51.312,Lipid
Aspirin,C2H31N5O5,101.65,10.84,68.135,Nucleotide
Cholesterol,C2H29N4O8,799.0,13.1,872.657,Neurotransmitter
Urea,C16H6N1O4,934.38,7.38,972.685,Neurotransmitter
Cholesterol,C7H40N2O10,526.32,3.48,309.415,Neurotransmitter
Urea,C4H40N4O1,194.47,4.19,128.407,Nucleotide
Cholesterol,C4H38N4O0,529.94,13.84,898.803,Neurotransmitter
Glucose,C16H18N4O0,592.21,N/A,812.046,Neurotransmitter
Aspirin,C3H25N2O7,399.95,13.15,238.618,Alkaloid
Adenosine triphosphate,C16H1N3O8,167.66,8.9,200.251,Nucleotide
Urea,C9H11N0O7,636.65,1.16,117.004,Amide
Cholesterol,C16H35N5O5,519.25,5.82,46.405,Carbohydrate
Caffeine,C14H4N3O6,319.73,N/A,705.886,Hormone
Dopamine,C7H12N0O0,122.77,N/A,340.271,Amide
Cholesterol,C10H1N1O0,411.95,N/A,164.559,Carbohydrate
Glucose,C7H12N2O1,898.6,1.1,664.69,Hormone
Adenosine triphosphate,C9H5N5O9,86.28,13.84,535.152,Alcohol
Dopamine,C10H5N4O5,269.45,4.43,898.726,Carbohydrate
Serotonin,C12H31N5O5,417.47,12.61,339.926,Hormone
Ethanol,C15H22N4O4,777.58,13.2,711.7,Neurotransmitter
Serotonin,C15H11N5O6,423.6,12.73,814.663,Hormone
Serotonin,C13H40N4O2,124.65,1.42,783.73,Nucleotide
Caffeine,C19H36N5O9,394.61,3.51,222.301,Lipid
Adenosine triphosphate,C7H7N1O2,279.86,8.51,154.767,Nucleotide
Ethanol,C3H39N1O10,474.83,7.42,956.365,Amide
Adrenaline,C14H24N4O9,348.29,12.15,803.621,Neurotransmitter
Dopamine,C16H28N3O3,276.59,12.0,66.377,Carbohydrate
Urea,C12H18N0O8,765.8,N/A,990.971,Neurotransmitter
Adenosine triphosphate,C4H25N1O3,248.3,1.24,723.767,Amide
Aspirin,C17H32N3O0,447.0,5.3,592.731,Alkaloid
Glucose,C1H31N3O3,922.68,9.97,100.56,Lipid
Serotonin,C15H24N1O9,298.24,13.02,781.633,Neurotransmitter
Urea,C15H29N2O2,775.71,N/A,768.236,Hormone
Dopamine,C19H15N0O10,431.3,1.58,324.329,Amide
Dopamine,C13H18N2O8,161.4,13.43,320.626,Alcohol
Adenosine triphosphate,C12H6N5O7,366.47,3.1,88.6,Nucleotide
Serotonin,C3H39N2O0,672.52,8.44,500.709,Hormone
Adenosine triphosphate,C18H39N5O1,121.1,N/A,564.593,Alkaloid
Serotonin,C3H35N0O6,515.14,4.08,623.682,Alcohol
Adenosine triphosphate,C7H37N0O5,352.23,3.22,65.488,Neurotransmitter
Cholesterol,C19H39N5O2,703.41,N/A,299.716,Amide
Glucose,C1H11N3O1,232.54,4.08,525.814,Hormone
Urea,C5H10N4O4,506.82,5.63,565.168,Amide
Caffeine,C17H24N1O4,443.62,8.52,167.008,Organic Compound
Adenosine triphosphate,C17H37N1O8,803.62,3.18,791.253,Neurotransmitter
Adenosine triphosphate,C18H27N1O4,487.16,4.95,955.405,Organic Compound
Ethanol,C11H15N2O6,428.51,5.63,187.6,Alcohol
Ethanol,C19H13N4O6,417.45,N/A,854.412,Organic Compound
Dopamine,C20H12N5O0,600.74,1.59,578.463,Lipid
Cholesterol,C10H4N0O3,264.3,4.79,948.048,Lipid
Serotonin,C17H28N3O10,750.19,N/A,401.465,Lipid
Caffeine,C1H18N1O6,183.42,N/A,13.424,Amide
Glucose,C8H20N4O4,502.18,3.38,87.048,Amide
Ethanol,C2H7N5O0,781.86,11.02,32.967,Hormone
Adrenaline,C7H4N4O9,901.37,4.2,90.094,Carbohydrate
Serotonin,C10H1N3O4,636.45,4.68,432.137,Neurotransmitter
Aspirin,C5H25N5O1,487.73,N/A,73.919,Carbohydrate
Cholesterol,C1H8N0O4,831.33,3.04,846.005,Carbohydrate
Caffeine,C13H10N1O5,256.66,9.22,346.8,Hormone
Urea,C1H17N3O1,92.09,N/A,899.205,Neurotransmitter
Adenosine triphosphate,C7H14N5O10,955.79,13.8,632.597,Alcohol
Dopamine,C14H29N2O10,916.33,N/A,622.597,Lipid
Cholesterol,C2H32N2O6,361.56,1.28,632.592,Nucleotide
Serotonin,C20H6N4O3,744.48,5.07,508.969,Alcohol
Adenosine triphosphate,C8H22N2O8,970.12,7.97,187.182,Neurotransmitter
Serotonin,C19H40N4O3,569.47,N/A,801.286,Neurotransmitter
Serotonin,C12H13N4O5,833.06,N/A,840.444,Lipid
Ethanol,C20H37N4O5,56.15,N/A,766.475,Alcohol
Ethanol,C19H32N1O5,117.95,7.54,140.892,Lipid
Ethanol,C1H26N3O4,84.41,1.12,768.658,Hormone
Dopamine,C14H8N1O3,74.81,2.73,895.374,Alkaloid
Urea,C20H29N2O10,399.9,3.27,485.695,Alkaloid
Ethanol,C19H7N3O1,341.94,8.96,769.003,Amide
Serotonin,C8H31N3O3,157.69,6.15,349.656,Carbohydrate
Aspirin,C17H12N3O2,274.92,6.75,805.507,Amide
Caffeine,C16H37N4O7,269.49,7.26,445.815,Neurotransmitter
Dopamine,C16H26N5O10,991.02,7.97,609.803,Hormone
Ethanol,C7H5N5O10,889.65,10.42,249.977,Alcohol
Glucose,C18H19N2O0,724.45,5.57,219.707,Amide
Caffeine,C13H3N3O4,98.74,7.56,822.195,Neurotransmitter
Adrenaline,C11H27N5O10,222.44,N/A,818.981,Organic Compound
Serotonin,C11H17N5O0,869.46,8.26,625.993,Neurotransmitter
Caffeine,C2H33N5O6,542.14,3.06,79.82,Carbohydrate
Glucose,C5H29N5O1,932.97,N/A,54.526,Lipid
Aspirin,C15H21N2O10,156.68,4.96,279.781,Nucleotide
Aspirin,C17H25N1O10,274.35,7.18,650.968,Nucleotide
Dopamine,C13H15N0O6,994.01,7.61,287.234,Neurotransmitter
Urea,C16H32N0O0,861.58,11.14,760.397,Alkaloid
Aspirin,C18H18N4O10,572.74,9.76,548.713,Neurotransmitter
Caffeine,C20H32N0O8,442.85,8.54,134.928,Nucleotide
Caffeine,C19H33N4O0,965.54,11.45,127.103,Alkaloid
Glucose,C5H13N3O9,108.41,N/A,58.31,Organic Compound
Caffeine,C17H33N5O0,926.56,11.12,198.218,Organic Compound
Dopamine,C3H18N1O8,971.08,13.07,262.384,Neurotransmitter
Adenosine triphosphate,C15H9N5O1,446.97,6.95,105.878,Organic Compound
Caffeine,C17H20N4O4,692.69,6.62,764.804,Neurotransmitter
Urea,C7H3N2O7,813.36,3.8,536.864,Carbohydrate
Ethanol,C10H31N0O5,703.41,3.92,350.308,Alkaloid
Serotonin,C5H32N5O3,621.22,N/A,990.141,Nucleotide
Dopamine,C20H24N2O10,412.95,N/A,226.56,Amide
Adrenaline,C20H24N2O10,754.19,N/A,610.188,Neurotransmitter
Caffeine,C3H26N0O3,686.18,13.51,548.155,Organic Compound
Aspirin,C12H26N3O2,566.58,4.55,404.933,Lipid
Serotonin,C16H18N3O10,932.24,12.46,418.534,Amide
Urea,C7H3N3O4,698.97,4.11,44.195,Alcohol
Dopamine,C2H11N4O7,240.12,5.14,220.95,Carbohydrate
Adenosine triphosphate,C7H9N2O9,343.7,5.77,627.371,Alkaloid
Ethanol,C1H33N0O8,570.01,10.75,408.947,Hormone
Adrenaline,C12H33N5O9,928.49,8.15,838.451,Nucleotide
Urea,C11H8N1O8,601.03,4.5,720.16,Alkaloid
Dopamine,C6H29N1O10,141.95,N/A,683.636,Alcohol
Caffeine,C19H20N0O8,209.96,10.53,620.733,Alkaloid
Dopamine,C3H19N0O2,577.35,N/A,604.751,Lipid
Ethanol,C17H29N3O1,690.58,10.94,389.487,Lipid
Glucose,C10H34N4O5,586.61,9.13,653.705,Organic Compound
Cholesterol,C9H18N0O6,816.38,7.22,476.405,Organic Compound
Cholesterol,C2H24N5O9,461.69,11.89,829.696,Organic Compound
Glucose,C8H14N1O3,396.66,2.5,601.969,Alkaloid
Ethanol,C6H20N1O9,568.63,N/A,904.924,Alkaloid
Urea,C19H38N5O9,612.71,13.21,619.853,Lipid
Cholesterol,C18H37N4O10,219.3,3.79,925.221,Alcohol
Adenosine triphosphate,C11H14N4O1,588.08,2.42,692.677,Organic Compound
Dopamine,C1H24N3O0,239.16,1.06,820.745,Lipid
Dopamine,C2H18N2O1,99.28,7.56,778.315,Nucleotide
Glucose,C18H25N5O8,598.34,8.9,117.079,Amide
Aspirin,C16H19N1O4,266.54,5.32,162.486,Hormone
Caffeine,C16H4N5O8,175.29,7.12,366.879,Alcohol
Adrenaline,C7H20N1O5,484.11,6.84,470.404,Hormone
Adenosine triphosphate,C1H23N2O0,714.0,10.98,387.786,Nucleotide
Dopamine,C15H19N2O0,517.62,9.31,122.186,Alkaloid
Dopamine,C4H22N0O8,369.33,6.35,81.8,Hormone
Urea,C20H21N3O4,496.52,6.31,735.599,Lipid
Serotonin,C4H7N4O2,235.81,1.02,373.269,Amide
Serotonin,C6H19N1O9,846.11,N/A,83.011,Neurotransmitter
Aspirin,C19H4N0O1,544.93,5.21,616.323,Organic Compound
Aspirin,C10H27N2O1,933.33,5.31,584.411,Amide
Cholesterol,C1H9N2O7,964.25,N/A,444.676,Nucleotide
Serotonin,C17H35N2O2,700.22,11.33,743.533,Lipid
Dopamine,C20H35N2O7,375.94,13.47,839.779,Neurotransmitter
Cholesterol,C8H6N1O10,722.25,7.49,580.381,Hormone
Adrenaline,C8H6N5O9,925.8,12.34,786.26,Lipid
Ethanol,C1H2N0O6,478.54,10.16,889.706,Alkaloid
Serotonin,C11H31N0O3,224.64,N/A,807.931,Carbohydrate
Dopamine,C20H19N3O10,356.46,6.39,198.761,Nucleotide
Urea,C3H21N4O0,890.91,N/A,367.76,Lipid
Serotonin,C16H7N2O5,652.34,7.07,905.575,Nucleotide
Serotonin,C18H1N1O0,539.35,11.35,306.214,Organic Compound
Aspirin,C13H11N3O9,73.57,9.49,760.366,Organic Compound
Glucose,C19H25N2O7,736.83,N/A,740.515,Nucleotide
Caffeine,C5H26N4O2,59.36,5.82,104.556,Organic Compound
Serotonin,C12H11N4O2,671.1,13.72,299.851,Neurotransmitter
Glucose,C20H28N2O5,993.47,N/A,218.724,Organic Compound
Glucose,C15H29N4O0,661.36,6.1,954.51,Alkaloid
Caffeine,C3H28N3O7,666.69,3.82,8.522,Neurotransmitter
Ethanol,C6H24N0O0,414.34,13.25,82.076,Amide
Serotonin,C5H16N1O4,780.4,1.67,485.041,Neurotransmitter
Ethanol,C6H13N4O3,974.33,N/A,577.246,Alkaloid
Urea,C13H6N2O10,777.46,4.18,746.888,Alkaloid
Adenosine triphosphate,C13H27N4O2,927.19,8.76,738.548,Alkaloid
Adenosine triphosphate,C17H16N3O2,943.44,13.53,585.043,Alcohol
Caffeine,C13H8N5O9,355.56,6.68,801.55,Neurotransmitter
Caffeine,C20H6N5O1,746.88,3.02,328.22,Alkaloid
Caffeine,C12H38N1O7,641.06,4.98,410.782,Carbohydrate
Caffeine,C20H9N1O9,412.96,N/A,363.325,Alcohol
Caffeine,C14H15N5O6,702.21,13.31,824.749,Lipid
Dopamine,C7H27N1O10,193.9,7.15,668.759,Organic Compound
Caffeine,C18H17N0O6,878.1,5.24,719.979,Nucleotide
Adrenaline,C2H22N3O3,536.01,1.93,336.515,Neurotransmitter
Caffeine,C18H14N4O2,683.03,7.44,684.356,Organic Compound
Dopamine,C6H17N5O10,156.43,12.02,300.87,Organic Compound
Urea,C17H8N1O4,413.92,9.13,910.002,Hormone
Adrenaline,C10H16N0O4,847.93,N/A,56.807,Carbohydrate
Adenosine triphosphate,C10H26N0O6,841.31,13.21,100.049,Alcohol
Aspirin,C2H26N1O5,529.7,9.96,908.836,Nucleotide
Cholesterol,C16H27N3O1,82.57,6.8,846.73,Neurotransmitter
Glucose,C1H22N5O7,128.19,10.08,614.136,Hormone
Ethanol,C5H38N5O9,184.69,2.61,506.127,Neurotransmitter
Adrenaline,C7H23N3O2,895.98,N/A,674.304,Carbohydrate
Serotonin,C16H27N2O5,299.76,3.39,294.249,Neurotransmitter
Urea,C16H11N5O3,70.52,2.92,552.288,Organic Compound
Urea,C4H23N0O3,69.36,13.75,328.673,Neurotransmitter
Dopamine,C12H13N2O8,295.5,3.15,981.898,Alkaloid
Urea,C13H6N4O4,229.82,N/A,917.552,Lipid
Glucose,C15H33N4O3,523.5,1.76,734.357,Carbohydrate
Aspirin,C16H24N3O5,442.59,10.1,557.157,Alcohol
Cholesterol,C5H15N0O5,458.5,4.25,758.146,Amide
Serotonin,C14H16N1O8,706.29,4.25,630.887,Alcohol
Serotonin,C7H17N5O0,835.87,1.26,323.764,Hormone
Urea,C20H20N2O8,103.74,2.05,374.839,Hormone
Aspirin,C1H35N0O4,344.49,6.53,961.709,Organic Compound
Serotonin,C8H19N5O1,679.23,1.3,90.9,Neurotransmitter
Urea,C7H29N5O0,529.82,N/A,756.253,Nucleotide
Caffeine,C20H11N5O4,439.12,5.26,180.722,Nucleotide
Adenosine triphosphate,C2H23N0O3,190.48,9.68,343.333,Alcohol
Glucose,C17H40N0O7,715.32,4.0,621.35,Nucleotide
Dopamine,C6H21N3O0,427.17,3.9,897.158,Hormone
Caffeine,C17H16N3O8,832.98,8.39,287.734,Organic Compound
Aspirin,C9H30N1O9,731.61,N/A,598.886,Neurotransmitter
Caffeine,C10H24N2O9,902.54,9.04,466.239,Organic Compound
Glucose,C20H25N2O5,222.7,N/A,425.932,Alkaloid
Serotonin,C7H12N2O8,461.29,7.64,530.371,Nucleotide
Serotonin,C18H33N0O7,254.82,N/A,511.743,Organic Compound
Dopamine,C10H19N2O3,626.48,10.54,446.174,Amide
Cholesterol,C14H29N3O3,642.92,N/A,265.501,Neurotransmitter
Caffeine,C10H31N1O8,852.13,9.54,654.851,Hormone
Adenosine triphosphate,C18H26N4O7,717.1,1.2,700.616,Amide
Adenosine triphosphate,C10H4N2O9,782.87,8.29,708.647,Hormone
Adenosine triphosphate,C9H38N1O7,462.46,7.33,241.382,Lipid
Cholesterol,C10H29N2O10,625.11,7.46,33.422,Hormone
Caffeine,C19H24N2O6,124.83,N/A,222.006,Nucleotide
Adenosine triphosphate,C16H17N0O6,616.68,2.45,713.286,Organic Compound
Caffeine,C12H31N4O1,510.64,1.95,366.069,Hormone
Cholesterol,C15H23N4O7,443.0,2.61,219.956,Alcohol
Aspirin,C19H24N2O0,663.73,8.48,705.956,Lipid
Urea,C18H19N2O8,683.82,12.09,756.78,Organic Compound
Caffeine,C19H40N0O4,812.88,11.92,596.571,Alcohol
Adenosine triphosphate,C13H19N0O7,538.82,5.16,732.061,Neurotransmitter
Adenosine triphosphate,C20H23N4O7,623.45,9.02,397.401,Organic Compound
Adenosine triphosphate,C11H8N1O3,828.25,N/A,131.203,Lipid
Dopamine,C9H3N4O4,624.16,12.03,753.368,Carbohydrate
Cholesterol,C19H2N5O6,58.92,8.49,63.798,Alkaloid
Dopamine,C4H19N2O4,420.21,4.9,736.966,Organic Compound
Cholesterol,C5H16N3O7,936.39,5.82,755.015,Carbohydrate
Cholesterol,C15H21N0O5,660.9,N/A,798.296,Organic Compound
Adrenaline,C11H28N1O10,242.17,4.46,253.212,Hormone
Glucose,C7H39N3O10,976.09,4.1,178.482,Lipid
Ethanol,C7H36N5O4,241.14,10.97,230.713,Lipid
Dopamine,C10H1N1O4,419.41,N/A,53.671,Amide
Glucose,C2H22N1O1,498.0,11.03,470.778,Amide
Dopamine,C15H23N3O0,902.67,10.01,752.283,Organic Compound
Ethanol,C8H37N2O9,93.97,2.76,453.36,Nucleotide
Aspirin,C8H16N3O0,711.37,5.8,552.598,Alcohol
Glucose,C17H25N3O10,165.05,N/A,285.288,Alkaloid
Adenosine triphosphate,C16H8N5O3,238.85,2.77,193.947,Alcohol
Dopamine,C15H26N4O8,390.15,4.47,506.177,Nucleotide
Adrenaline,C2H16N1O0,612.72,4.61,183.678,Amide
Urea,C17H4N2O3,150.27,7.51,910.213,Hormone
Cholesterol,C4H11N2O10,711.88,8.02,634.55,Lipid
Urea,C19H2N3O10,602.35,8.23,104.787,Nucleotide
Urea,C12H32N0O2,753.97,10.86,812.853,Organic Compound
