compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C8H16N2O0,239.45,4.19,365.931,Lipid
Dopamine,C16H35N2O10,160.23,8.58,494.368,Hormone
Adenosine triphosphate,C9H32N4O6,417.54,N/A,657.369,Amide
Adenosine triphosphate,C5H27N5O8,701.19,N/A,836.939,Alcohol
Adenosine triphosphate,C3H33N4O1,423.49,4.1,988.215,Alkaloid
Serotonin,C20H30N3O3,76.22,3.68,354.06,Alkaloid
Urea,C15H28N4O0,256.89,1.95,959.398,Neurotransmitter
Urea,C12H15N5O1,194.83,7.14,776.631,Carbohydrate
Dopamine,C18H21N2O4,707.08,3.78,29.134,Alcohol
Urea,C10H9N2O4,751.65,11.31,393.844,Alcohol
Adenosine triphosphate,C8H17N0O7,942.37,7.81,54.989,Alkaloid
Caffeine,C19H28N2O10,423.09,8.98,438.522,Neurotransmitter
Ethanol,C15H25N0O2,555.71,N/A,377.234,Neurotransmitter
Aspirin,C5H14N1O5,405.52,2.25,371.628,Alkaloid
Serotonin,C20H38N3O9,718.84,11.2,892.303,Nucleotide
Adrenaline,C18H13N3O6,449.32,6.03,430.969,Hormone
Aspirin,C14H5N1O1,437.69,5.54,409.517,Nucleotide
Cholesterol,C9H38N2O10,845.66,N/A,88.923,Lipid
Glucose,C19H18N5O8,367.11,6.68,636.072,Hormone
Glucose,C14H6N4O1,116.63,10.95,36.896,Neurotransmitter
Ethanol,C13H18N3O1,582.82,N/A,221.218,Carbohydrate
Cholesterol,C3H14N0O0,960.88,2.19,452.386,Alkaloid
Dopamine,C12H38N3O1,125.51,4.0,255.386,Carbohydrate
Urea,C13H5N0O3,496.25,6.3,175.68,Carbohydrate
Adenosine triphosphate,C4H22N5O0,920.34,10.31,93.376,Nucleotide
Adrenaline,C12H8N0O8,372.54,N/A,934.329,Alcohol
Adenosine triphosphate,C14H36N0O7,798.95,5.02,880.195,Alkaloid
Caffeine,C18H16N1O3,857.97,10.66,499.266,Nucleotide
Adrenaline,C2H24N1O9,923.87,11.64,139.1,Nucleotide
Ethanol,C2H3N2O8,865.86,8.32,925.176,Hormone
Aspirin,C6H14N1O4,421.78,11.66,596.29,Alkaloid
Ethanol,C17H11N0O4,135.46,7.29,277.221,Alkaloid
Caffeine,C16H13N5O1,105.72,11.54,176.849,Neurotransmitter
Adenosine triphosphate,C17H40N5O0,691.05,9.63,194.039,Organic Compound
Dopamine,C14H6N4O9,918.94,5.93,934.494,Neurotransmitter
Serotonin,C14H12N1O6,369.79,N/A,502.079,Organic Compound
Dopamine,C6H17N4O6,923.36,7.52,894.918,Lipid
Adrenaline,C17H29N4O1,697.38,6.53,152.475,Lipid
Dopamine,C5H3N4O5,855.24,5.12,3.267,Carbohydrate
Cholesterol,C16H39N5O2,246.95,8.02,216.367,Neurotransmitter
Ethanol,C18H25N5O10,176.18,11.8,939.959,Hormone
Glucose,C13H15N4O3,379.47,3.76,760.264,Organic Compound
Adenosine triphosphate,C9H39N2O2,739.05,6.08,145.049,Neurotransmitter
Serotonin,C1H26N3O7,277.62,10.01,622.791,Alkaloid
Aspirin,C10H29N2O4,441.86,7.87,831.836,Alkaloid
Caffeine,C19H31N5O7,789.13,11.3,158.763,Hormone
Serotonin,C3H17N1O5,236.76,7.05,878.362,Carbohydrate
Serotonin,C15H6N2O8,87.94,8.7,137.707,Amide
Cholesterol,C1H24N1O5,492.21,8.28,63.671,Hormone
Adrenaline,C19H39N3O9,984.48,4.29,750.704,Lipid
Ethanol,C4H40N0O3,334.82,4.8,123.117,Nucleotide
Adenosine triphosphate,C4H19N3O8,638.78,N/A,754.982,Neurotransmitter
Serotonin,C10H31N3O3,375.74,N/A,386.45,Lipid
Adenosine triphosphate,C10H14N3O1,116.53,N/A,982.892,Neurotransmitter
Adenosine triphosphate,C20H19N1O5,254.41,4.91,967.379,Organic Compound
Serotonin,C1H18N1O10,82.04,13.09,227.959,Alcohol
Ethanol,C1H34N1O9,217.77,5.82,186.122,Neurotransmitter
Serotonin,C14H30N1O2,933.65,3.36,842.334,Carbohydrate
Adenosine triphosphate,C7H36N1O7,636.55,2.66,985.227,Neurotransmitter
Aspirin,C16H9N3O3,857.95,1.48,617.657,Carbohydrate
Serotonin,C10H1N3O10,493.29,5.68,271.44,Nucleotide
Serotonin,C13H20N3O5,931.12,4.72,697.216,Organic Compound
Cholesterol,C7H9N4O3,930.88,12.87,842.493,Carbohydrate
Serotonin,C17H1N1O6,534.29,1.09,775.636,Lipid
Aspirin,C3H2N2O7,739.31,7.26,19.349,Nucleotide
Adenosine triphosphate,C11H24N0O9,116.37,7.81,936.883,Hormone
Serotonin,C1H32N2O3,121.91,5.49,87.187,Nucleotide
Aspirin,C16H28N2O4,422.55,N/A,773.769,Lipid
Serotonin,C5H19N5O6,902.23,N/A,566.822,Alkaloid
Adrenaline,C8H39N0O2,228.39,7.82,996.755,Hormone
Adenosine triphosphate,C2H7N4O7,388.17,N/A,841.842,Organic Compound
Glucose,C18H23N1O2,543.27,5.67,875.436,Organic Compound
Urea,C6H3N2O10,576.75,13.12,317.651,Neurotransmitter
Glucose,C1H17N1O10,612.64,N/A,705.883,Organic Compound
Caffeine,C8H39N0O6,744.16,10.48,180.858,Carbohydrate
Caffeine,C10H14N4O7,67.91,N/A,220.066,Organic Compound
Glucose,C7H32N1O6,243.09,N/A,742.216,Hormone
Caffeine,C12H39N4O3,753.86,8.98,700.554,Amide
Ethanol,C1H31N3O3,686.32,2.07,20.602,Organic Compound
Caffeine,C3H14N5O7,777.95,2.27,626.69,Organic Compound
Adenosine triphosphate,C2H18N4O6,100.98,2.08,645.884,Hormone
Adrenaline,C2H40N1O7,123.12,3.06,251.454,Alcohol
Caffeine,C5H4N2O0,800.27,11.35,105.212,Neurotransmitter
Urea,C6H21N5O10,56.66,N/A,174.159,Alcohol
Caffeine,C14H38N0O3,376.4,13.78,287.463,Neurotransmitter
Adenosine triphosphate,C2H33N3O6,551.26,9.2,109.083,Amide
Adenosine triphosphate,C8H30N1O10,721.97,N/A,628.408,Nucleotide
Adrenaline,C19H10N2O0,454.74,6.59,614.104,Hormone
Caffeine,C9H34N4O8,797.56,2.37,879.659,Organic Compound
Aspirin,C10H35N0O3,591.93,5.38,46.313,Hormone
Aspirin,C7H20N1O6,715.75,1.04,206.053,Carbohydrate
Serotonin,C4H12N0O1,578.35,13.48,361.847,Alcohol
Serotonin,C10H22N4O8,567.44,6.78,884.029,Neurotransmitter
Aspirin,C10H39N1O3,97.54,N/A,243.724,Alkaloid
Ethanol,C3H15N3O4,958.26,12.27,250.447,Amide
Ethanol,C20H30N2O3,202.57,5.05,802.684,Alkaloid
Adenosine triphosphate,C1H24N1O3,424.04,N/A,517.884,Alcohol
Caffeine,C10H7N3O5,528.63,1.74,826.837,Carbohydrate
Dopamine,C6H5N0O3,161.83,3.95,596.127,Neurotransmitter
Caffeine,C6H17N4O2,984.46,7.41,665.794,Organic Compound
Glucose,C11H5N2O0,479.05,8.77,304.462,Organic Compound
Adenosine triphosphate,C18H28N1O4,491.13,5.59,493.505,Organic Compound
Caffeine,C4H6N1O10,949.18,12.46,355.713,Organic Compound
Adrenaline,C2H26N4O1,577.8,8.26,522.668,Lipid
Aspirin,C2H37N0O4,601.48,N/A,538.378,Organic Compound
Aspirin,C7H40N2O0,675.51,6.05,420.912,Nucleotide
Caffeine,C11H37N3O0,819.31,1.56,66.074,Amide
Cholesterol,C18H3N2O3,804.05,3.96,393.337,Organic Compound
Adenosine triphosphate,C1H40N2O0,899.5,13.87,563.093,Neurotransmitter
Glucose,C19H18N0O0,811.49,6.22,269.997,Hormone
Adrenaline,C18H32N4O6,92.45,2.25,186.056,Organic Compound
Caffeine,C12H13N4O3,850.47,4.67,64.005,Alkaloid
Caffeine,C7H9N0O8,985.39,6.84,570.633,Nucleotide
Ethanol,C18H23N5O2,725.02,7.71,744.395,Neurotransmitter
Aspirin,C11H36N2O3,868.56,9.16,129.088,Lipid
Aspirin,C7H23N2O10,659.32,5.52,406.189,Nucleotide
Caffeine,C5H39N3O9,422.16,3.09,103.252,Alcohol
Dopamine,C14H32N2O7,539.53,N/A,677.338,Hormone
Ethanol,C7H34N5O10,168.27,13.01,543.398,Alcohol
Ethanol,C4H30N3O1,143.27,8.42,307.145,Amide
Adenosine triphosphate,C12H19N4O3,743.51,6.84,368.804,Alkaloid
Ethanol,C19H9N1O9,300.26,1.96,192.768,Organic Compound
Glucose,C3H5N0O10,413.09,12.95,657.535,Alcohol
Dopamine,C20H27N1O8,565.29,4.51,333.585,Alcohol
Caffeine,C19H35N3O3,697.05,7.12,676.385,Lipid
Aspirin,C20H34N5O3,572.71,1.2,84.387,Carbohydrate
Adenosine triphosphate,C9H25N0O1,777.54,1.46,457.726,Nucleotide
Serotonin,C17H29N1O7,294.46,N/A,899.196,Lipid
Dopamine,C8H34N1O3,177.3,13.77,541.374,Carbohydrate
Cholesterol,C20H40N4O10,977.93,10.29,628.244,Nucleotide
Cholesterol,C3H31N2O4,295.53,1.13,582.343,Amide
Ethanol,C14H1N3O1,128.23,N/A,487.626,Amide
Caffeine,C12H24N2O6,561.05,1.6,455.812,Carbohydrate
Serotonin,C10H28N5O4,477.98,1.82,274.559,Hormone
Glucose,C7H5N3O9,76.2,6.77,745.412,Nucleotide
Adrenaline,C16H34N3O3,175.85,N/A,331.155,Neurotransmitter
Aspirin,C17H40N0O9,143.25,5.51,562.904,Organic Compound
Serotonin,C3H15N1O1,966.39,5.92,403.252,Organic Compound
Dopamine,C16H34N4O10,572.81,10.49,459.911,Alkaloid
Serotonin,C6H38N2O7,821.39,10.5,173.232,Nucleotide
Ethanol,C10H5N1O8,392.57,13.95,456.639,Organic Compound
Adrenaline,C5H15N5O4,244.08,4.63,871.611,Alkaloid
Glucose,C18H27N5O8,51.44,5.69,846.022,Organic Compound
Caffeine,C9H22N1O8,402.22,10.81,687.822,Amide
Ethanol,C4H30N5O5,928.73,2.64,578.439,Carbohydrate
Adrenaline,C8H18N2O2,761.04,N/A,766.743,Hormone
Ethanol,C18H22N1O2,410.91,3.47,598.482,Lipid
Caffeine,C1H6N2O1,497.45,N/A,874.241,Carbohydrate
Aspirin,C10H6N1O1,285.46,13.34,815.986,Hormone
Cholesterol,C12H19N1O2,475.97,12.96,865.703,Lipid
Glucose,C3H29N1O4,304.33,7.68,811.344,Nucleotide
Glucose,C12H37N5O8,251.02,N/A,873.778,Lipid
Serotonin,C2H6N1O8,663.45,7.27,970.099,Neurotransmitter
Ethanol,C17H31N0O7,77.21,12.55,178.193,Lipid
Cholesterol,C15H35N0O9,312.21,N/A,993.199,Nucleotide
Glucose,C5H8N4O0,361.78,9.74,605.043,Nucleotide
Dopamine,C18H22N5O4,371.02,11.92,635.16,Nucleotide
Cholesterol,C13H15N5O3,77.23,13.65,584.5,Amide
Aspirin,C3H29N0O1,691.47,13.36,549.738,Organic Compound
Ethanol,C2H12N1O3,247.13,1.62,773.905,Alkaloid
Cholesterol,C6H5N3O3,528.7,3.14,481.985,Alkaloid
Dopamine,C2H9N0O10,195.25,6.57,993.184,Nucleotide
Aspirin,C7H35N5O5,308.19,8.45,292.654,Hormone
Ethanol,C2H17N5O2,484.58,1.34,623.604,Amide
Cholesterol,C8H22N3O10,863.0,10.1,72.205,Hormone
Adrenaline,C3H24N2O7,930.07,13.99,136.216,Amide
Glucose,C10H31N5O3,944.14,4.92,66.704,Alkaloid
Aspirin,C10H31N4O6,703.55,8.83,104.764,Organic Compound
Dopamine,C6H20N2O0,386.94,N/A,830.98,Alcohol
Aspirin,C19H31N0O4,398.56,3.86,545.65,Alkaloid
Dopamine,C14H24N3O7,817.41,7.43,158.403,Hormone
Ethanol,C2H39N1O5,941.98,5.94,576.24,Carbohydrate
Caffeine,C10H31N5O5,244.41,11.72,208.066,Amide
Serotonin,C14H27N1O10,495.94,8.13,666.015,Lipid
Adrenaline,C2H3N5O4,137.82,11.97,859.266,Nucleotide
Serotonin,C20H10N0O5,162.16,12.71,613.296,Carbohydrate
Cholesterol,C14H14N0O2,462.84,4.31,228.249,Lipid
Adrenaline,C5H18N4O2,73.39,10.65,314.002,Neurotransmitter
Adenosine triphosphate,C18H23N3O4,442.27,2.99,295.062,Neurotransmitter
Adenosine triphosphate,C6H22N2O5,964.47,8.51,948.83,Nucleotide
Adenosine triphosphate,C20H33N0O5,208.27,1.37,442.902,Hormone
Serotonin,C20H33N0O6,862.39,12.74,131.633,Lipid
Serotonin,C15H32N0O8,111.16,N/A,897.978,Carbohydrate
Aspirin,C7H24N5O0,977.0,8.88,635.093,Lipid
Cholesterol,C19H19N2O1,144.36,4.15,292.56,Lipid
Caffeine,C8H40N4O5,366.8,1.01,918.575,Neurotransmitter
Dopamine,C14H32N5O1,648.93,9.07,344.073,Amide
Adenosine triphosphate,C12H1N5O2,712.62,7.02,757.515,Nucleotide
Caffeine,C6H15N2O6,892.33,4.45,885.893,Neurotransmitter
Serotonin,C14H23N5O4,663.09,9.45,865.841,Amide
Urea,C16H39N4O8,788.19,3.19,17.124,Alcohol
Dopamine,C15H17N0O1,416.48,2.61,400.238,Carbohydrate
Aspirin,C3H22N4O10,197.67,N/A,148.226,Alkaloid
Cholesterol,C6H3N5O6,226.54,6.64,562.585,Carbohydrate
Glucose,C9H39N4O1,814.0,6.3,797.702,Hormone
Adenosine triphosphate,C10H15N2O2,211.09,2.1,867.205,Alcohol
Adenosine triphosphate,C19H14N1O7,312.77,9.01,438.947,Amide
Adrenaline,C14H35N2O8,79.67,13.72,414.753,Organic Compound
Aspirin,C11H10N5O7,443.89,3.94,498.986,Lipid
Serotonin,C14H4N5O2,844.03,12.6,274.518,Lipid
Aspirin,C17H8N2O3,720.17,8.8,990.57,Carbohydrate
Cholesterol,C16H26N4O2,794.51,5.78,617.916,Lipid
Adrenaline,C13H25N3O2,655.34,3.44,746.356,Alcohol
Ethanol,C8H8N4O5,944.62,13.26,845.595,Nucleotide
Adenosine triphosphate,C4H3N1O8,376.68,8.67,307.486,Neurotransmitter
Cholesterol,C6H10N5O5,699.85,12.1,6.018,Alcohol
Dopamine,C19H2N3O10,252.38,12.55,599.989,Neurotransmitter
Adrenaline,C14H15N3O1,492.8,12.53,932.557,Amide
Serotonin,C11H26N0O0,876.77,6.43,579.382,Hormone
Serotonin,C10H29N0O10,532.02,6.73,707.756,Alkaloid
Serotonin,C10H18N4O2,979.5,N/A,231.013,Alkaloid
Adenosine triphosphate,C9H19N3O3,573.05,4.19,954.445,Neurotransmitter
Adenosine triphosphate,C7H27N5O0,689.15,9.93,994.531,Neurotransmitter
Cholesterol,C10H11N2O9,623.96,8.66,906.495,Carbohydrate
Adrenaline,C16H30N5O5,142.4,N/A,861.614,Organic Compound
Ethanol,C19H7N1O6,633.56,9.08,760.594,Alkaloid
Adenosine triphosphate,C10H9N5O9,842.69,5.23,916.957,Organic Compound
Caffeine,C1H27N4O9,333.09,N/A,809.927,Alkaloid
Aspirin,C16H26N0O6,616.08,13.87,993.406,Nucleotide
Adenosine triphosphate,C11H27N2O9,787.85,2.74,486.313,Alcohol
Dopamine,C10H14N1O7,89.14,8.21,848.534,Amide
Dopamine,C12H23N4O8,525.3,11.15,422.109,Alkaloid
Adrenaline,C2H27N5O9,283.78,6.28,63.948,Organic Compound
Urea,C11H34N5O4,739.03,N/A,849.493,Organic Compound
Cholesterol,C7H10N3O9,660.94,9.73,682.443,Lipid
Glucose,C4H8N2O7,142.41,6.04,460.121,Nucleotide
Cholesterol,C19H26N3O1,192.2,1.28,995.233,Alcohol
Urea,C5H15N0O1,204.42,8.96,9.618,Neurotransmitter
Glucose,C16H37N4O3,507.88,11.32,1.642,Alcohol
Serotonin,C12H28N0O2,432.35,10.95,406.552,Nucleotide
Glucose,C9H15N5O0,919.1,1.07,366.235,Nucleotide
Adrenaline,C11H21N3O5,65.29,13.24,97.018,Carbohydrate
Serotonin,C11H18N1O3,515.49,N/A,390.319,Amide
Ethanol,C17H11N3O5,708.3,N/A,454.871,Organic Compound
Glucose,C19H14N0O5,998.17,11.83,386.579,Alcohol
Adrenaline,C10H34N0O7,602.98,N/A,791.011,Carbohydrate
Aspirin,C15H17N2O7,300.63,3.59,113.092,Hormone
Dopamine,C6H5N1O2,112.21,3.22,97.548,Nucleotide
Cholesterol,C19H36N2O2,923.25,9.39,652.715,Hormone
Glucose,C10H7N0O8,54.95,7.22,41.726,Alcohol
Adenosine triphosphate,C7H39N4O5,173.85,13.28,498.714,Nucleotide
Aspirin,C7H31N0O0,83.65,9.45,970.426,Carbohydrate
Ethanol,C10H8N3O3,609.88,4.05,68.945,Alkaloid
Cholesterol,C17H14N2O6,197.17,N/A,611.035,Amide
Dopamine,C8H34N1O8,574.41,6.6,737.158,Neurotransmitter
Cholesterol,C8H38N2O5,517.18,5.36,552.654,Neurotransmitter
Urea,C18H22N0O5,955.16,1.35,490.285,Neurotransmitter
Caffeine,C4H19N0O4,285.9,13.72,814.98,Alcohol
Aspirin,C16H22N3O3,953.98,N/A,43.754,Amide
Aspirin,C6H26N4O2,238.69,8.29,283.856,Neurotransmitter
Urea,C5H2N1O8,900.31,11.11,385.721,Neurotransmitter
Caffeine,C2H38N3O10,972.33,5.67,178.243,Amide
Serotonin,C13H24N5O6,536.29,2.43,701.103,Organic Compound
Cholesterol,C9H20N5O7,831.31,12.54,850.652,Carbohydrate
Adrenaline,C2H2N2O1,264.9,N/A,367.024,Hormone
Adenosine triphosphate,C18H16N1O3,127.97,11.09,366.491,Neurotransmitter
Serotonin,C20H37N1O8,174.8,8.23,445.135,Nucleotide
Dopamine,C17H24N2O3,431.22,7.37,90.359,Amide
Glucose,C15H27N2O6,396.55,8.84,646.692,Nucleotide
Caffeine,C8H28N4O5,361.83,12.12,432.537,Alcohol
Glucose,C6H23N5O6,200.07,11.23,555.689,Hormone
Aspirin,C8H26N1O2,616.56,7.79,217.715,Neurotransmitter
Caffeine,C9H10N0O3,91.69,8.92,426.787,Amide
Aspirin,C10H27N1O0,456.78,N/A,916.118,Nucleotide
Aspirin,C15H33N4O1,677.96,1.72,622.873,Amide
Urea,C14H13N0O1,795.36,3.13,396.752,Alcohol
Serotonin,C17H21N0O0,379.2,7.78,194.575,Hormone
Glucose,C12H1N2O5,299.39,5.04,972.398,Carbohydrate
Dopamine,C6H28N0O1,591.3,9.98,546.23,Lipid
Glucose,C18H8N5O6,383.87,7.45,876.426,Nucleotide
Urea,C4H2N1O4,928.51,10.63,509.54,Hormone
Adenosine triphosphate,C12H2N2O4,552.4,N/A,529.455,Neurotransmitter
Serotonin,C5H4N1O9,526.49,4.69,975.259,Alcohol
Dopamine,C4H11N3O2,87.66,12.78,743.035,Lipid
Glucose,C19H11N1O3,462.95,5.44,838.569,Lipid
Aspirin,C1H36N1O9,854.28,3.21,6.701,Carbohydrate
Adenosine triphosphate,C8H23N3O10,484.6,2.35,784.414,Lipid
Serotonin,C9H34N1O9,711.55,N/A,185.951,Carbohydrate
Cholesterol,C13H28N4O9,254.76,3.82,302.215,Neurotransmitter
Adrenaline,C19H17N5O2,289.74,3.83,651.578,Organic Compound
Cholesterol,C9H9N0O3,247.4,13.73,437.298,Alcohol
Caffeine,C2H21N0O1,206.99,10.54,826.86,Carbohydrate
Adenosine triphosphate,C18H1N4O7,574.96,6.23,8.63,Organic Compound
Adenosine triphosphate,C7H24N2O7,829.98,8.72,825.576,Neurotransmitter
Adrenaline,C14H16N2O4,433.11,13.09,875.534,Nucleotide
Ethanol,C10H37N5O10,390.86,N/A,931.834,Alcohol
Caffeine,C12H17N4O7,263.19,1.61,806.132,Nucleotide
Cholesterol,C20H27N3O5,874.12,6.69,683.057,Alkaloid
Ethanol,C9H3N1O9,93.65,7.51,641.661,Lipid
Urea,C1H24N4O6,463.27,5.95,824.239,Carbohydrate
Adenosine triphosphate,C2H22N5O4,891.35,7.32,275.915,Nucleotide
Adenosine triphosphate,C11H28N1O8,156.95,N/A,133.511,Nucleotide
Adrenaline,C1H27N1O5,83.44,12.76,38.934,Neurotransmitter
Caffeine,C10H2N3O6,891.92,3.24,232.332,Carbohydrate
Aspirin,C13H4N2O6,897.52,N/A,125.34,Nucleotide
Adrenaline,C20H30N5O10,870.5,2.33,902.147,Neurotransmitter
Urea,C12H34N4O10,518.06,6.6,321.656,Lipid
Dopamine,C17H24N5O9,218.29,8.93,261.532,Organic Compound
Urea,C8H31N0O5,901.4,7.2,765.877,Amide
Serotonin,C8H7N1O1,832.73,12.37,678.525,Alkaloid
Urea,C9H6N1O2,931.11,N/A,630.975,Alkaloid
Serotonin,C1H35N3O9,700.09,12.36,837.612,Lipid
Adrenaline,C3H25N1O7,713.66,2.95,655.479,Amide
Urea,C2H12N1O7,844.91,8.28,935.602,Hormone
Cholesterol,C11H40N4O6,800.25,N/A,739.884,Alcohol
Adrenaline,C8H34N5O8,567.76,12.9,749.835,Amide
Serotonin,C19H23N3O9,675.97,9.1,235.941,Alcohol
Urea,C14H25N3O9,960.86,10.34,210.025,Carbohydrate
Cholesterol,C4H20N1O3,809.08,12.82,778.058,Alcohol
Caffeine,C19H21N0O3,635.79,N/A,254.076,Alcohol
Serotonin,C15H10N1O2,815.81,11.4,332.727,Alcohol
Ethanol,C20H17N2O10,765.43,6.77,640.76,Lipid
Ethanol,C9H2N5O6,404.09,2.67,632.175,Alkaloid
Urea,C1H17N0O6,184.14,N/A,722.02,Organic Compound
Adrenaline,C14H12N3O8,996.07,2.66,683.93,Alcohol
Glucose,C11H16N3O10,762.17,5.58,413.662,Lipid
Caffeine,C16H38N1O2,185.98,4.27,627.484,Amide
Aspirin,C3H33N1O9,968.2,8.76,760.757,Nucleotide
Glucose,C3H25N3O6,806.74,5.94,278.484,Alkaloid
Ethanol,C4H4N3O10,681.59,4.49,129.89,Organic Compound
Aspirin,C19H6N1O7,824.57,13.26,151.484,Carbohydrate
Ethanol,C19H8N3O3,229.28,2.37,120.67,Neurotransmitter
Glucose,C19H20N5O3,517.06,6.55,661.177,Nucleotide
Caffeine,C11H32N0O1,524.5,11.34,846.396,Nucleotide
Glucose,C18H32N2O8,433.48,N/A,840.65,Alcohol
Glucose,C13H17N3O8,587.24,N/A,178.902,Nucleotide
Serotonin,C13H19N1O9,602.96,N/A,909.823,Hormone
Adrenaline,C9H38N5O0,805.67,3.53,840.835,Neurotransmitter
Adenosine triphosphate,C15H31N0O2,120.95,12.53,35.147,Neurotransmitter
Adenosine triphosphate,C13H12N4O7,967.81,11.46,32.75,Hormone
Cholesterol,C20H17N4O8,644.78,4.28,734.751,Lipid
Cholesterol,C11H17N4O2,206.97,8.82,936.358,Organic Compound
Urea,C17H27N3O4,388.67,N/A,33.003,Organic Compound
Ethanol,C19H26N1O5,543.34,6.24,790.146,Carbohydrate
Urea,C12H33N4O10,520.74,6.36,353.17,Amide
Aspirin,C11H16N1O4,232.21,9.43,320.851,Lipid
Caffeine,C14H34N1O5,63.02,7.02,511.128,Amide
Adenosine triphosphate,C8H34N2O1,129.82,10.78,70.5,Amide
Aspirin,C9H18N1O1,328.0,13.62,998.809,Alcohol
Cholesterol,C13H11N0O5,566.34,N/A,574.333,Amide
Adenosine triphosphate,C16H38N1O5,75.45,8.64,278.086,Nucleotide
Serotonin,C8H22N5O1,935.13,1.6,332.072,Carbohydrate
Aspirin,C15H33N1O1,818.46,N/A,347.511,Carbohydrate
Cholesterol,C1H10N3O0,107.84,12.54,156.395,Neurotransmitter
Cholesterol,C19H3N0O6,493.91,6.5,325.398,Nucleotide
Dopamine,C15H30N5O8,716.21,1.61,520.307,Lipid
Glucose,C13H20N0O8,640.13,12.24,157.554,Organic Compound
Glucose,C20H7N0O10,845.09,N/A,993.957,Organic Compound
Glucose,C17H13N0O1,146.25,5.68,212.616,Lipid
Adenosine triphosphate,C16H9N0O4,654.27,5.02,509.144,Alkaloid
Caffeine,C15H33N0O1,312.92,7.92,362.277,Hormone
Urea,C13H2N1O2,664.12,2.53,493.884,Amide
Caffeine,C11H34N4O3,517.7,10.15,794.053,Amide
Glucose,C18H39N0O7,298.81,10.26,871.204,Carbohydrate
Aspirin,C1H37N2O1,202.43,1.97,563.477,Lipid
Cholesterol,C16H32N5O0,839.19,2.25,992.565,Organic Compound
Adenosine triphosphate,C12H34N2O9,136.47,5.41,966.029,Organic Compound
Ethanol,C8H38N4O1,506.43,7.93,891.315,Nucleotide
Glucose,C16H40N5O7,521.77,11.9,907.75,Nucleotide
Glucose,C16H6N2O5,886.04,2.42,134.397,Alkaloid
Caffeine,C14H9N2O4,85.34,N/A,859.426,Alcohol
Glucose,C12H8N3O6,533.14,11.08,544.027,Organic Compound
Urea,C9H37N4O7,640.95,12.42,429.368,Lipid
Dopamine,C12H33N5O6,517.08,9.66,573.54,Carbohydrate
Ethanol,C14H21N5O10,584.99,11.43,333.129,Amide
Aspirin,C12H5N1O9,473.45,10.56,904.836,Organic Compound
Adenosine triphosphate,C12H23N5O7,225.09,9.06,352.868,Neurotransmitter
Cholesterol,C16H4N3O9,934.52,1.34,582.375,Neurotransmitter
Serotonin,C11H28N1O7,733.26,8.39,445.515,Neurotransmitter
Ethanol,C6H30N2O5,835.21,13.84,330.633,Nucleotide
Serotonin,C17H22N3O1,182.6,13.64,412.262,Neurotransmitter
Adenosine triphosphate,C5H4N0O8,507.7,6.13,654.346,Neurotransmitter
Dopamine,C2H1N0O10,234.03,N/A,791.001,Organic Compound
Dopamine,C16H5N4O3,174.57,2.79,888.853,Neurotransmitter
Adenosine triphosphate,C14H25N0O7,483.96,2.18,169.273,Alkaloid
