compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C15H33N0O5,460.38,8.32,741.906,Hormone
Urea,C9H28N2O8,712.02,N/A,882.926,Organic Compound
Adrenaline,C6H3N4O4,451.87,6.58,172.1,Organic Compound
Aspirin,C12H4N2O10,855.33,N/A,993.638,Nucleotide
Ethanol,C16H24N2O10,295.27,N/A,903.393,Alcohol
Dopamine,C15H26N2O0,147.26,4.66,995.83,Nucleotide
Adenosine triphosphate,C13H33N3O4,747.26,5.35,364.437,Alcohol
Cholesterol,C10H4N1O7,97.17,10.65,112.655,Organic Compound
Serotonin,C13H23N4O1,701.72,13.55,441.132,Nucleotide
Urea,C1H16N5O6,214.42,3.48,507.524,Amide
Adrenaline,C15H34N0O1,119.71,3.72,601.157,Carbohydrate
Dopamine,C20H5N4O9,640.69,4.1,879.969,Hormone
Adenosine triphosphate,C3H6N1O1,988.39,N/A,276.332,Neurotransmitter
Adenosine triphosphate,C20H34N5O5,871.72,3.11,129.304,Alcohol
Aspirin,C1H34N1O7,868.66,3.48,229.128,Carbohydrate
Cholesterol,C10H40N2O8,128.36,9.37,515.732,Carbohydrate
Dopamine,C7H31N3O0,419.02,9.84,441.757,Organic Compound
Glucose,C14H2N1O8,680.33,12.9,837.98,Lipid
Dopamine,C19H2N2O5,854.39,6.15,192.33,Amide
Serotonin,C12H12N5O10,213.5,5.06,524.595,Carbohydrate
Glucose,C5H31N5O3,132.11,N/A,29.003,Alcohol
Glucose,C4H2N1O0,370.36,9.2,747.501,Alcohol
Cholesterol,C3H21N0O2,198.6,11.22,439.475,Alkaloid
Adrenaline,C9H9N3O7,873.07,8.49,138.263,Alcohol
Serotonin,C13H10N3O0,520.6,8.8,527.231,Amide
Caffeine,C5H32N1O9,358.36,9.92,940.142,Nucleotide
Aspirin,C15H38N2O9,799.06,11.64,564.523,Lipid
Cholesterol,C13H27N5O9,507.49,7.77,65.887,Neurotransmitter
Adenosine triphosphate,C12H13N3O10,774.23,N/A,537.98,Organic Compound
Glucose,C1H32N4O3,352.07,8.8,429.186,Carbohydrate
Caffeine,C4H39N5O1,643.61,N/A,271.441,Amide
Dopamine,C7H35N1O10,58.82,7.31,28.62,Neurotransmitter
Urea,C3H33N3O9,801.38,N/A,451.776,Organic Compound
Ethanol,C18H32N3O3,719.62,6.92,729.263,Nucleotide
Ethanol,C20H3N5O2,426.16,N/A,568.58,Organic Compound
Ethanol,C3H13N1O9,216.82,8.75,581.623,Alcohol
Urea,C1H38N0O10,442.24,13.78,998.214,Organic Compound
Glucose,C20H5N1O7,326.0,8.89,914.437,Carbohydrate
Adenosine triphosphate,C17H31N0O2,967.7,8.29,737.471,Alcohol
Adenosine triphosphate,C13H33N4O4,528.92,4.21,188.701,Lipid
Caffeine,C1H7N1O0,199.73,11.21,317.295,Alkaloid
Serotonin,C9H5N0O3,685.47,1.67,865.912,Alcohol
Dopamine,C18H4N4O7,874.64,1.63,33.024,Amide
Glucose,C17H23N4O4,883.07,13.25,839.39,Nucleotide
Cholesterol,C8H40N1O8,651.88,1.44,913.366,Alcohol
Glucose,C9H20N2O7,687.0,3.29,565.375,Alkaloid
Adenosine triphosphate,C5H29N0O9,178.23,6.51,835.741,Alcohol
Cholesterol,C13H14N4O2,248.87,6.59,940.43,Amide
Caffeine,C14H13N1O10,452.13,10.84,250.427,Lipid
Urea,C5H37N2O1,549.94,2.33,455.298,Lipid
Cholesterol,C15H25N4O0,238.74,N/A,233.172,Organic Compound
Adenosine triphosphate,C14H25N1O5,398.07,1.51,969.328,Nucleotide
Adenosine triphosphate,C7H31N3O7,347.96,N/A,750.913,Hormone
Adrenaline,C3H30N5O7,932.79,7.45,878.722,Amide
Glucose,C16H25N3O0,673.98,1.36,87.372,Amide
Ethanol,C7H16N0O9,137.4,12.48,542.761,Carbohydrate
Ethanol,C17H23N0O4,388.12,9.56,265.381,Organic Compound
Ethanol,C10H14N1O6,449.04,7.17,589.307,Hormone
Dopamine,C5H14N5O0,63.72,6.67,899.954,Neurotransmitter
Dopamine,C5H23N5O7,361.07,13.6,167.833,Hormone
Ethanol,C15H19N2O10,187.17,3.66,575.641,Alcohol
Dopamine,C8H36N4O8,363.23,2.78,547.1,Neurotransmitter
Glucose,C8H33N0O8,848.71,9.16,329.456,Alcohol
Dopamine,C12H32N5O0,522.72,2.94,305.168,Alkaloid
Cholesterol,C5H15N2O3,755.35,N/A,844.808,Alcohol
Glucose,C7H17N2O0,213.4,10.11,48.843,Amide
Adrenaline,C7H7N4O4,659.49,N/A,330.577,Organic Compound
Caffeine,C12H30N4O8,278.79,7.68,632.287,Carbohydrate
Aspirin,C17H8N0O3,974.81,N/A,807.254,Alcohol
Urea,C19H38N1O0,427.49,7.44,939.737,Hormone
Cholesterol,C19H39N0O7,154.76,13.45,631.49,Organic Compound
Adrenaline,C6H12N2O0,61.5,2.62,848.388,Alcohol
Aspirin,C12H11N0O9,82.51,13.96,939.409,Neurotransmitter
Cholesterol,C8H18N4O4,106.93,13.1,422.432,Amide
Ethanol,C9H36N1O0,544.9,11.38,275.951,Nucleotide
Dopamine,C5H23N5O4,814.0,11.17,164.793,Hormone
Dopamine,C7H13N5O5,604.28,N/A,406.139,Carbohydrate
Serotonin,C19H24N1O9,369.46,10.39,486.2,Alkaloid
Glucose,C13H19N3O5,99.47,2.38,319.354,Organic Compound
Adrenaline,C18H25N3O7,735.17,N/A,611.753,Amide
Aspirin,C18H37N3O0,690.32,2.75,846.268,Alkaloid
Ethanol,C3H11N5O0,360.99,13.5,868.842,Neurotransmitter
Glucose,C16H21N2O2,313.0,9.93,224.408,Nucleotide
Dopamine,C10H3N0O9,827.61,5.01,764.719,Hormone
Dopamine,C16H35N4O7,551.2,4.18,704.674,Organic Compound
Adrenaline,C16H1N0O2,797.62,4.98,851.532,Nucleotide
Serotonin,C13H2N3O9,390.37,3.3,954.133,Hormone
Adenosine triphosphate,C6H7N4O1,471.78,N/A,398.141,Alkaloid
Adrenaline,C11H7N3O0,801.9,11.61,837.272,Nucleotide
Cholesterol,C16H26N0O8,302.71,11.48,815.697,Hormone
Urea,C19H11N0O9,936.83,5.97,956.548,Carbohydrate
Cholesterol,C4H3N3O7,742.99,4.85,859.882,Neurotransmitter
Glucose,C5H22N3O9,108.81,N/A,452.698,Amide
Adrenaline,C3H14N2O0,104.48,1.44,34.765,Alkaloid
Adenosine triphosphate,C3H17N5O6,572.32,12.18,506.708,Carbohydrate
Cholesterol,C20H25N3O1,650.14,N/A,753.758,Lipid
Aspirin,C4H28N3O0,476.46,5.95,709.112,Nucleotide
Dopamine,C15H19N0O1,167.22,N/A,139.541,Carbohydrate
Caffeine,C18H34N3O4,291.23,2.72,834.058,Carbohydrate
Dopamine,C13H20N3O5,774.7,7.06,565.531,Alkaloid
Aspirin,C16H36N1O7,971.67,7.04,913.559,Carbohydrate
Caffeine,C18H32N3O4,912.17,N/A,412.607,Organic Compound
Adrenaline,C12H23N3O2,974.26,12.09,41.029,Nucleotide
Cholesterol,C11H5N1O4,931.75,1.13,327.649,Organic Compound
Urea,C19H19N1O0,160.5,N/A,871.633,Neurotransmitter
Glucose,C4H12N5O1,119.18,13.71,13.355,Organic Compound
Glucose,C19H6N0O9,737.63,9.74,51.272,Nucleotide
Adrenaline,C11H7N5O4,369.29,3.41,828.549,Nucleotide
Dopamine,C10H7N2O9,420.87,10.04,307.946,Alkaloid
Adrenaline,C19H19N2O9,668.19,9.12,554.521,Carbohydrate
Caffeine,C6H7N1O4,936.74,1.3,819.454,Organic Compound
Serotonin,C16H4N1O2,181.04,8.15,507.03,Nucleotide
Glucose,C1H18N1O4,92.61,7.16,452.997,Alcohol
Adrenaline,C18H9N5O0,163.83,6.38,846.536,Alkaloid
Caffeine,C9H21N2O4,307.49,4.84,717.248,Alkaloid
Ethanol,C1H29N3O5,752.23,8.23,900.929,Alkaloid
Dopamine,C7H37N5O6,632.79,1.31,739.355,Amide
Dopamine,C17H32N5O5,518.32,9.66,884.037,Organic Compound
Glucose,C1H19N5O6,265.9,11.86,628.338,Alkaloid
Adrenaline,C15H5N3O1,715.35,3.44,931.252,Nucleotide
Adrenaline,C20H4N5O2,115.66,1.38,413.003,Carbohydrate
Cholesterol,C11H33N4O4,65.47,N/A,317.522,Nucleotide
Caffeine,C18H24N1O3,292.28,7.48,159.873,Amide
Adrenaline,C17H27N3O2,347.52,11.07,586.513,Carbohydrate
Aspirin,C10H13N3O3,192.62,9.72,477.641,Alkaloid
Adrenaline,C6H37N3O7,219.8,12.28,328.153,Alcohol
Glucose,C12H34N1O9,909.87,3.06,196.932,Neurotransmitter
Caffeine,C14H8N3O1,644.47,12.34,465.337,Alkaloid
Glucose,C16H23N4O6,299.51,N/A,478.085,Hormone
Urea,C2H2N1O6,130.88,N/A,17.389,Hormone
Ethanol,C9H8N2O3,551.54,6.89,669.424,Organic Compound
Cholesterol,C17H21N3O8,148.41,N/A,542.94,Alcohol
Urea,C13H4N0O7,68.88,N/A,747.979,Amide
Ethanol,C17H30N4O8,57.6,9.08,460.545,Nucleotide
Ethanol,C8H24N1O1,536.58,9.59,873.842,Organic Compound
Ethanol,C13H1N5O9,305.14,N/A,625.406,Alkaloid
Aspirin,C19H25N0O2,378.52,N/A,41.333,Alcohol
Cholesterol,C4H19N4O3,340.28,8.51,560.516,Organic Compound
Urea,C17H29N3O9,201.61,10.6,985.769,Neurotransmitter
Glucose,C14H37N3O0,386.07,1.44,497.835,Lipid
Glucose,C19H1N1O1,370.93,1.98,735.975,Organic Compound
Adrenaline,C2H16N2O0,907.87,N/A,752.774,Nucleotide
Aspirin,C5H40N3O5,840.17,N/A,16.72,Carbohydrate
Caffeine,C10H4N5O9,718.36,4.39,291.807,Nucleotide
Urea,C7H5N2O10,415.83,12.76,456.572,Nucleotide
Adenosine triphosphate,C10H8N1O5,524.31,7.55,732.439,Alkaloid
Adenosine triphosphate,C7H17N2O9,335.58,9.69,386.466,Nucleotide
Glucose,C6H21N0O8,822.97,3.0,363.249,Nucleotide
Adenosine triphosphate,C16H1N1O10,599.79,N/A,982.395,Alkaloid
Cholesterol,C5H24N3O2,315.82,12.82,235.803,Hormone
Caffeine,C20H8N3O5,64.59,6.94,847.976,Nucleotide
Ethanol,C6H30N0O1,955.91,N/A,286.603,Nucleotide
Aspirin,C4H23N0O2,586.4,10.35,495.686,Alcohol
Cholesterol,C13H14N0O10,117.16,6.17,428.972,Carbohydrate
Glucose,C3H23N4O1,704.53,1.79,787.18,Neurotransmitter
Glucose,C1H15N0O10,329.49,4.31,831.52,Alcohol
Serotonin,C20H37N1O9,60.37,12.43,540.454,Hormone
Adenosine triphosphate,C18H11N3O10,151.92,5.53,241.888,Amide
Cholesterol,C14H15N4O4,72.59,10.09,750.997,Lipid
Cholesterol,C8H8N5O1,591.43,13.55,620.083,Alkaloid
Aspirin,C13H4N1O8,315.45,10.85,362.48,Neurotransmitter
Cholesterol,C2H37N1O1,173.17,N/A,623.612,Nucleotide
Urea,C18H22N1O7,653.7,7.54,735.226,Hormone
Aspirin,C9H34N1O8,577.71,5.74,10.047,Organic Compound
Glucose,C9H5N3O4,285.45,9.59,959.887,Alcohol
Serotonin,C1H10N4O4,86.56,N/A,767.623,Nucleotide
Ethanol,C1H18N1O3,107.56,9.44,409.755,Nucleotide
Adenosine triphosphate,C11H13N5O10,188.87,9.19,425.277,Organic Compound
Adrenaline,C1H37N5O0,901.67,4.3,600.292,Lipid
Adrenaline,C19H6N3O1,950.02,10.55,760.404,Organic Compound
Serotonin,C14H30N3O10,705.79,7.17,454.906,Alkaloid
Adrenaline,C11H36N4O1,296.78,10.14,684.914,Hormone
Adrenaline,C2H22N5O9,249.46,13.99,226.139,Hormone
Cholesterol,C12H4N3O6,161.9,7.15,232.511,Organic Compound
Urea,C6H13N2O3,614.85,9.65,21.577,Carbohydrate
Serotonin,C6H15N5O2,327.18,N/A,804.439,Carbohydrate
Glucose,C16H40N1O10,155.22,N/A,363.22,Neurotransmitter
Cholesterol,C20H32N1O10,605.41,2.46,180.959,Organic Compound
Glucose,C6H11N2O0,393.16,11.77,402.204,Neurotransmitter
Dopamine,C4H11N5O2,455.33,7.93,262.021,Neurotransmitter
Caffeine,C12H2N2O2,277.6,3.61,81.13,Amide
Ethanol,C4H32N5O7,820.68,N/A,594.14,Amide
Urea,C11H22N3O6,417.98,6.44,735.364,Carbohydrate
Adrenaline,C11H9N0O1,153.07,2.5,356.026,Organic Compound
Cholesterol,C15H8N3O6,414.84,9.07,463.646,Neurotransmitter
Adrenaline,C15H38N2O8,315.21,7.79,606.979,Amide
Glucose,C10H9N1O4,436.06,1.17,856.029,Nucleotide
Ethanol,C13H11N1O3,896.12,6.51,123.463,Alcohol
Dopamine,C14H22N4O6,551.72,N/A,758.121,Organic Compound
Adrenaline,C13H8N0O1,650.37,11.42,101.941,Hormone
Dopamine,C15H22N1O7,450.57,5.68,512.045,Lipid
Caffeine,C5H19N1O0,510.28,1.22,289.243,Nucleotide
Ethanol,C2H14N4O9,841.34,N/A,138.881,Hormone
Adrenaline,C15H15N5O8,464.15,5.05,741.251,Amide
Serotonin,C13H23N0O7,229.5,13.93,91.983,Lipid
Serotonin,C7H19N5O9,428.51,2.2,715.041,Neurotransmitter
Dopamine,C15H7N4O9,503.06,11.57,707.958,Organic Compound
Adrenaline,C4H7N1O5,155.59,8.58,512.878,Organic Compound
Adenosine triphosphate,C6H6N4O5,467.47,8.53,999.546,Neurotransmitter
Serotonin,C15H40N2O8,218.6,11.34,293.351,Lipid
Ethanol,C6H38N5O5,98.73,N/A,215.437,Neurotransmitter
Urea,C3H21N1O1,993.51,4.55,849.295,Organic Compound
Caffeine,C18H31N2O10,96.83,4.72,859.311,Neurotransmitter
Ethanol,C3H32N5O10,633.69,6.88,50.639,Lipid
Dopamine,C16H4N3O1,744.66,8.36,186.252,Neurotransmitter
Adrenaline,C18H23N2O9,483.51,8.62,792.147,Hormone
Ethanol,C4H30N2O10,395.77,11.36,762.87,Organic Compound
Cholesterol,C10H21N5O0,140.77,12.7,761.93,Neurotransmitter
Urea,C13H6N2O2,660.99,4.56,635.452,Neurotransmitter
Caffeine,C15H38N4O6,690.18,4.05,168.291,Alcohol
Glucose,C14H4N4O0,682.99,4.13,79.709,Alkaloid
Glucose,C2H36N2O0,216.95,N/A,882.826,Alcohol
Cholesterol,C8H15N2O10,489.76,3.61,641.754,Alkaloid
Glucose,C8H1N1O5,103.94,7.71,949.997,Organic Compound
Dopamine,C2H15N0O9,75.93,5.94,233.174,Nucleotide
Cholesterol,C6H19N1O4,572.61,3.72,920.815,Hormone
Ethanol,C3H22N3O7,346.96,9.23,632.119,Organic Compound
Glucose,C19H10N5O3,60.1,7.99,231.331,Amide
Cholesterol,C6H37N4O6,309.6,13.93,145.248,Alkaloid
Ethanol,C13H16N4O3,79.77,10.35,978.039,Alkaloid
Adrenaline,C2H30N3O1,482.98,12.03,490.152,Alcohol
Dopamine,C3H39N1O6,996.91,N/A,225.844,Carbohydrate
Aspirin,C16H2N0O10,228.54,5.28,934.397,Organic Compound
Adenosine triphosphate,C1H15N5O8,260.81,3.48,57.793,Organic Compound
Cholesterol,C10H2N4O3,739.0,11.91,980.017,Carbohydrate
Dopamine,C15H28N1O0,986.79,12.85,30.811,Neurotransmitter
Cholesterol,C12H28N4O6,742.31,11.14,456.313,Neurotransmitter
Cholesterol,C16H30N1O3,765.48,3.02,106.166,Alkaloid
Glucose,C11H27N0O3,724.41,N/A,746.523,Hormone
Caffeine,C13H20N0O7,86.96,10.9,183.514,Nucleotide
Glucose,C17H38N4O6,506.24,10.5,924.003,Hormone
Caffeine,C6H31N4O1,691.72,1.56,287.908,Lipid
Cholesterol,C7H35N0O7,52.19,3.29,39.524,Hormone
Adrenaline,C17H8N1O7,907.93,11.42,399.115,Carbohydrate
Aspirin,C14H34N4O6,886.63,6.33,787.506,Carbohydrate
Dopamine,C10H25N0O8,938.1,12.98,645.204,Alcohol
Adrenaline,C15H14N4O2,932.11,8.04,296.125,Alkaloid
Dopamine,C8H15N1O1,240.92,1.9,3.147,Amide
Cholesterol,C3H4N2O4,898.05,11.4,686.896,Hormone
Urea,C9H19N1O7,677.9,13.1,229.768,Alcohol
Cholesterol,C2H2N2O3,944.01,6.9,108.7,Carbohydrate
Cholesterol,C19H31N2O8,720.8,4.44,653.488,Neurotransmitter
Dopamine,C12H21N4O7,575.85,12.21,821.85,Lipid
Aspirin,C19H30N4O3,232.14,13.05,106.534,Hormone
Caffeine,C13H1N4O7,294.03,2.15,707.369,Hormone
Cholesterol,C9H38N2O10,158.01,11.89,649.664,Alkaloid
Serotonin,C18H40N1O0,550.83,3.55,16.05,Alcohol
Urea,C8H8N0O8,193.27,N/A,304.383,Neurotransmitter
Adrenaline,C19H12N3O8,97.85,11.12,745.865,Lipid
Dopamine,C15H31N1O1,717.86,2.73,116.991,Carbohydrate
Glucose,C8H18N0O5,781.19,1.57,383.956,Organic Compound
Dopamine,C15H9N4O1,631.21,2.66,865.301,Hormone
Glucose,C7H9N2O9,307.86,8.68,504.612,Alcohol
Adenosine triphosphate,C14H32N4O0,623.79,N/A,8.412,Organic Compound
Urea,C3H24N0O10,615.35,5.66,678.101,Lipid
Dopamine,C11H9N5O2,833.24,N/A,906.062,Amide
Adrenaline,C16H14N1O5,535.48,10.71,562.756,Lipid
Cholesterol,C11H36N0O2,144.58,3.7,199.953,Neurotransmitter
Cholesterol,C1H38N1O2,771.95,N/A,553.708,Carbohydrate
Glucose,C16H11N3O5,600.71,5.41,327.783,Lipid
Dopamine,C2H35N2O3,755.6,12.37,660.515,Alkaloid
Serotonin,C7H32N0O7,810.39,9.08,725.231,Neurotransmitter
Serotonin,C6H26N0O5,927.21,11.48,442.913,Alkaloid
Adrenaline,C10H23N2O2,83.54,1.05,887.451,Alcohol
Ethanol,C18H5N1O9,477.78,9.09,308.564,Hormone
Aspirin,C20H28N4O8,300.79,8.57,858.494,Hormone
Aspirin,C1H30N0O4,835.09,4.93,775.804,Carbohydrate
Ethanol,C11H10N1O1,489.22,2.61,164.328,Hormone
Adenosine triphosphate,C4H30N1O1,788.41,5.11,279.065,Nucleotide
Glucose,C2H16N4O6,241.17,2.99,331.45,Alcohol
Aspirin,C17H8N2O5,475.42,N/A,549.304,Alkaloid
Aspirin,C20H39N2O3,692.42,10.95,370.443,Lipid
Urea,C9H3N2O9,602.7,7.04,615.244,Neurotransmitter
Serotonin,C20H16N4O7,203.21,2.12,978.652,Amide
Urea,C12H17N5O5,343.54,N/A,996.267,Amide
