compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C9H15N0O10,313.07,10.25,120.3,Amide
Adrenaline,C11H34N3O0,747.37,4.5,976.459,Organic Compound
Serotonin,C19H11N0O4,648.03,3.24,537.884,Alcohol
Serotonin,C19H20N5O1,961.99,13.96,954.915,Lipid
Caffeine,C4H35N5O0,361.57,N/A,503.095,Organic Compound
Urea,C12H39N0O2,850.49,5.04,957.467,Carbohydrate
Serotonin,C14H21N0O2,128.26,3.94,826.435,Hormone
Caffeine,C5H35N3O9,390.68,6.3,114.151,Amide
Serotonin,C10H40N5O1,782.0,N/A,440.338,Neurotransmitter
Cholesterol,C19H10N1O3,701.26,6.18,499.652,Alcohol
Glucose,C2H33N5O0,654.87,10.04,689.331,Amide
Serotonin,C17H34N3O10,400.61,N/A,994.195,Lipid
Ethanol,C20H37N1O8,323.43,9.02,965.556,Nucleotide
Ethanol,C6H12N4O4,368.34,1.52,701.691,Hormone
Serotonin,C14H24N1O5,486.17,2.05,924.756,Amide
Adrenaline,C11H9N2O3,637.31,10.62,604.7,Nucleotide
Caffeine,C12H8N1O5,191.87,2.86,665.694,Lipid
Ethanol,C2H3N4O2,737.53,10.93,382.651,Amide
Cholesterol,C6H29N5O6,253.61,11.71,652.259,Amide
Caffeine,C18H28N2O1,131.12,10.87,440.226,Alkaloid
Cholesterol,C2H31N0O7,476.34,13.2,135.996,Neurotransmitter
Serotonin,C16H33N3O1,988.82,11.93,503.794,Carbohydrate
Adrenaline,C7H15N3O8,620.76,5.28,983.397,Amide
Aspirin,C18H16N3O10,186.62,N/A,99.495,Nucleotide
Serotonin,C20H12N0O4,113.9,N/A,135.594,Alkaloid
Aspirin,C14H14N2O9,61.66,2.82,130.193,Alcohol
Cholesterol,C14H23N5O1,554.68,1.25,393.43,Alkaloid
Adenosine triphosphate,C12H17N0O7,508.46,1.67,451.432,Alcohol
Cholesterol,C4H5N3O7,208.67,6.36,409.177,Carbohydrate
Serotonin,C10H15N3O0,523.42,5.64,191.952,Carbohydrate
Dopamine,C5H24N1O7,821.84,2.57,926.09,Lipid
Adenosine triphosphate,C13H15N2O8,329.07,5.2,881.706,Hormone
Dopamine,C9H9N4O8,453.41,9.59,385.017,Amide
Aspirin,C10H14N5O4,795.35,N/A,203.263,Lipid
Cholesterol,C17H14N5O8,566.11,4.52,811.511,Neurotransmitter
Ethanol,C18H38N4O8,134.78,2.86,298.344,Lipid
Aspirin,C4H2N4O2,631.01,2.16,164.198,Alkaloid
Caffeine,C1H8N2O9,277.39,N/A,40.53,Organic Compound
Adenosine triphosphate,C2H14N4O4,591.14,N/A,338.31,Nucleotide
Adrenaline,C13H12N3O7,897.12,3.25,72.249,Alkaloid
Adrenaline,C17H11N1O9,274.45,2.03,422.506,Amide
Glucose,C7H23N3O8,929.35,9.91,413.45,Carbohydrate
Glucose,C16H17N1O5,833.07,12.94,91.132,Hormone
Caffeine,C5H10N4O5,351.42,11.88,582.93,Hormone
Dopamine,C11H25N1O7,420.6,2.43,841.312,Hormone
Caffeine,C9H36N1O0,550.55,8.81,994.253,Amide
Adenosine triphosphate,C8H31N0O9,88.79,9.64,415.086,Nucleotide
Aspirin,C19H14N4O8,917.65,1.41,192.345,Organic Compound
Glucose,C20H19N0O1,487.35,6.87,404.816,Carbohydrate
Caffeine,C4H39N3O9,326.35,3.33,135.859,Nucleotide
Adenosine triphosphate,C17H3N3O8,416.66,4.6,321.827,Organic Compound
Adenosine triphosphate,C1H14N5O4,838.92,7.85,249.867,Neurotransmitter
Dopamine,C20H30N0O5,427.53,8.1,804.036,Carbohydrate
Adrenaline,C4H37N0O7,797.18,N/A,322.644,Carbohydrate
Dopamine,C13H28N2O0,577.15,3.7,261.722,Hormone
Serotonin,C9H25N2O3,231.95,3.08,825.14,Neurotransmitter
Adenosine triphosphate,C8H29N1O9,944.52,11.12,383.357,Alcohol
Cholesterol,C13H39N5O7,429.99,11.2,264.34,Lipid
Serotonin,C1H11N5O7,886.24,9.96,1.366,Alkaloid
Dopamine,C12H35N1O7,255.54,1.49,103.088,Alkaloid
Caffeine,C16H4N4O10,765.75,1.45,673.161,Amide
Cholesterol,C18H23N2O8,536.16,1.07,959.438,Hormone
Urea,C18H2N2O1,209.16,N/A,694.008,Organic Compound
Adenosine triphosphate,C15H2N3O7,441.79,3.57,101.683,Nucleotide
Adrenaline,C18H29N1O5,478.72,12.25,969.323,Neurotransmitter
Adrenaline,C2H13N2O1,558.45,N/A,367.936,Alcohol
Aspirin,C14H24N3O5,249.03,8.36,141.721,Carbohydrate
Ethanol,C1H10N0O9,191.45,N/A,231.191,Nucleotide
Serotonin,C15H30N2O10,658.63,N/A,674.222,Alcohol
Ethanol,C10H12N0O5,820.96,2.6,705.954,Alcohol
Glucose,C7H10N1O4,756.4,N/A,778.137,Hormone
Adrenaline,C16H25N0O10,652.81,13.26,117.845,Lipid
Cholesterol,C2H31N2O1,224.17,N/A,42.596,Alcohol
Glucose,C5H39N1O7,902.18,5.8,184.62,Hormone
Cholesterol,C12H15N3O8,530.61,N/A,261.774,Neurotransmitter
Cholesterol,C3H28N1O9,895.95,N/A,876.855,Alcohol
Adenosine triphosphate,C12H7N1O0,885.46,13.69,411.581,Hormone
Ethanol,C2H26N3O5,262.79,N/A,13.752,Alcohol
Cholesterol,C13H23N3O4,633.24,7.78,122.342,Hormone
Serotonin,C16H3N0O7,905.55,N/A,220.662,Lipid
Glucose,C14H5N1O6,405.69,4.05,861.371,Amide
Cholesterol,C15H22N3O2,318.58,5.19,233.678,Lipid
Ethanol,C5H6N1O9,996.05,4.89,658.094,Amide
Dopamine,C2H18N5O7,667.63,N/A,243.119,Hormone
Aspirin,C19H22N0O8,482.13,11.2,877.462,Alkaloid
Ethanol,C17H14N4O5,720.26,N/A,855.319,Lipid
Ethanol,C13H10N1O10,373.05,8.82,634.723,Alcohol
Caffeine,C6H22N2O6,119.74,N/A,418.776,Nucleotide
Adenosine triphosphate,C10H7N3O6,582.88,10.01,211.273,Carbohydrate
Adrenaline,C4H36N0O5,510.25,N/A,219.634,Hormone
Adrenaline,C10H2N2O7,649.78,7.98,378.177,Alcohol
Aspirin,C3H3N1O8,762.64,2.03,947.594,Amide
Caffeine,C14H1N0O4,452.42,7.05,441.537,Hormone
Caffeine,C15H13N3O5,549.12,2.67,211.86,Neurotransmitter
Aspirin,C2H4N1O9,893.08,3.81,138.479,Nucleotide
Adenosine triphosphate,C10H28N1O7,865.95,N/A,191.654,Carbohydrate
Ethanol,C8H6N4O9,544.2,12.0,129.632,Amide
Serotonin,C18H15N3O0,950.43,N/A,298.754,Carbohydrate
Dopamine,C20H8N2O1,283.72,13.03,756.128,Neurotransmitter
Glucose,C2H3N3O7,958.5,N/A,424.222,Amide
Cholesterol,C2H39N2O1,976.83,N/A,897.197,Neurotransmitter
Glucose,C2H14N0O8,898.82,N/A,985.532,Organic Compound
Caffeine,C17H10N0O7,933.04,12.28,978.307,Amide
Urea,C4H20N3O2,604.14,1.33,462.819,Hormone
Adrenaline,C5H28N2O5,710.36,8.32,844.932,Neurotransmitter
Glucose,C5H17N4O9,809.63,N/A,252.212,Organic Compound
Cholesterol,C15H30N2O7,307.32,N/A,189.76,Neurotransmitter
Dopamine,C16H40N3O10,987.37,N/A,447.627,Amide
Dopamine,C2H21N2O2,422.78,4.3,140.579,Lipid
Serotonin,C11H11N1O2,501.97,6.53,614.018,Carbohydrate
Adenosine triphosphate,C12H10N3O0,429.16,N/A,186.311,Amide
Ethanol,C20H37N4O4,964.14,13.04,774.406,Neurotransmitter
Caffeine,C16H13N0O7,192.33,11.72,659.035,Organic Compound
Aspirin,C2H19N1O2,695.19,6.03,33.258,Lipid
Adenosine triphosphate,C7H29N2O0,408.13,1.8,179.769,Lipid
Serotonin,C19H17N4O2,277.09,N/A,73.449,Organic Compound
Aspirin,C16H31N2O5,576.49,N/A,824.565,Alcohol
Dopamine,C16H30N0O0,652.15,5.31,146.09,Nucleotide
Cholesterol,C13H24N5O1,68.91,6.24,363.03,Nucleotide
Adenosine triphosphate,C6H3N3O0,306.16,N/A,503.306,Organic Compound
Serotonin,C4H20N1O1,822.8,9.28,704.353,Carbohydrate
Glucose,C6H10N3O0,560.25,12.41,98.203,Hormone
Serotonin,C8H30N1O3,254.57,6.34,843.665,Nucleotide
Ethanol,C8H27N5O7,682.33,4.14,596.521,Organic Compound
Urea,C11H20N2O3,843.06,13.97,532.718,Amide
Adrenaline,C14H10N3O1,243.6,N/A,814.385,Alkaloid
Glucose,C18H21N5O2,138.37,N/A,395.071,Alcohol
Glucose,C9H22N0O0,392.17,7.08,586.153,Lipid
Glucose,C17H3N3O2,628.31,6.64,824.381,Neurotransmitter
Adrenaline,C7H24N1O2,332.58,N/A,958.355,Amide
Urea,C3H34N0O9,140.84,N/A,424.013,Nucleotide
Serotonin,C11H13N1O4,466.31,N/A,286.611,Neurotransmitter
Serotonin,C10H33N2O7,200.02,12.17,459.786,Alkaloid
Aspirin,C6H18N5O3,351.89,13.4,916.109,Hormone
Caffeine,C10H2N4O8,150.65,11.81,846.643,Neurotransmitter
Ethanol,C14H4N1O6,385.43,10.23,841.697,Lipid
Urea,C17H37N0O0,263.55,8.9,521.447,Alcohol
Adenosine triphosphate,C19H35N4O1,329.76,12.1,272.27,Nucleotide
Adrenaline,C5H38N3O0,598.25,1.29,753.692,Carbohydrate
Serotonin,C14H5N2O3,732.71,4.28,934.626,Neurotransmitter
Aspirin,C5H31N3O10,71.57,7.58,908.151,Neurotransmitter
Serotonin,C20H11N3O7,459.81,2.08,737.591,Lipid
Adrenaline,C7H37N2O0,291.62,2.74,856.074,Alcohol
Glucose,C11H25N4O9,920.83,6.81,607.19,Carbohydrate
Aspirin,C2H2N4O2,330.51,12.29,202.871,Neurotransmitter
Urea,C7H6N1O4,799.32,10.54,356.904,Amide
Dopamine,C17H9N0O8,461.15,4.31,104.489,Neurotransmitter
Urea,C1H15N2O2,644.83,3.46,663.34,Organic Compound
Glucose,C1H31N5O9,101.86,4.94,876.213,Amide
Adrenaline,C4H29N2O6,643.62,7.77,972.603,Nucleotide
Urea,C6H11N3O1,106.15,1.38,695.316,Amide
Dopamine,C18H14N2O4,779.74,11.5,428.037,Amide
Glucose,C11H17N2O9,730.33,1.36,663.038,Carbohydrate
Ethanol,C6H10N3O4,591.67,N/A,730.64,Nucleotide
Cholesterol,C6H5N0O3,976.71,1.8,235.414,Neurotransmitter
Cholesterol,C1H2N1O6,868.68,N/A,289.854,Carbohydrate
Glucose,C18H8N1O7,854.11,4.06,563.917,Organic Compound
Adenosine triphosphate,C5H37N3O7,472.42,13.1,752.166,Lipid
Serotonin,C10H10N2O7,350.46,6.85,992.526,Hormone
Cholesterol,C16H31N2O5,888.13,12.52,522.22,Carbohydrate
Caffeine,C6H39N0O7,634.4,8.01,70.349,Alkaloid
Serotonin,C11H7N4O1,691.52,8.94,245.896,Hormone
Adenosine triphosphate,C11H33N3O4,450.24,11.65,362.27,Neurotransmitter
Aspirin,C6H40N0O1,726.06,N/A,569.365,Alkaloid
Cholesterol,C17H29N0O9,125.68,7.77,129.995,Alcohol
Serotonin,C14H19N1O7,220.03,12.91,396.317,Alkaloid
Ethanol,C19H15N4O4,361.79,N/A,164.416,Hormone
Adrenaline,C7H33N3O6,547.61,4.4,376.747,Lipid
Urea,C7H40N3O9,356.7,6.09,961.488,Lipid
Serotonin,C12H27N3O7,659.64,2.51,181.71,Hormone
Adenosine triphosphate,C19H11N5O3,350.79,2.82,925.403,Alcohol
Caffeine,C19H9N4O8,500.24,8.27,13.149,Lipid
Caffeine,C4H18N1O7,930.39,8.29,800.755,Nucleotide
Glucose,C16H27N5O8,721.95,N/A,490.911,Amide
Cholesterol,C8H18N5O1,587.15,2.69,576.024,Alcohol
Dopamine,C7H29N1O2,162.48,1.55,555.384,Organic Compound
Serotonin,C17H11N5O5,167.74,1.28,497.171,Carbohydrate
Dopamine,C2H28N3O5,695.07,N/A,330.36,Carbohydrate
Urea,C6H34N3O7,71.78,N/A,913.186,Alcohol
Glucose,C15H26N0O2,789.31,N/A,240.361,Alkaloid
Aspirin,C4H13N1O6,74.24,11.58,437.283,Lipid
Caffeine,C12H5N0O6,71.11,8.43,365.502,Amide
Cholesterol,C12H32N2O3,746.21,5.91,114.037,Neurotransmitter
Serotonin,C17H18N2O4,177.69,6.2,103.851,Alcohol
Glucose,C17H25N4O4,325.49,N/A,84.189,Alcohol
Cholesterol,C9H8N3O6,308.62,N/A,656.198,Alcohol
Dopamine,C11H32N2O10,958.61,N/A,673.446,Organic Compound
Ethanol,C3H3N3O6,452.23,8.81,823.247,Neurotransmitter
Dopamine,C10H13N0O2,64.99,9.76,236.895,Lipid
Serotonin,C8H38N1O9,477.74,N/A,729.649,Organic Compound
Dopamine,C4H3N3O10,566.71,8.59,765.91,Hormone
Serotonin,C18H30N3O2,722.26,3.7,284.06,Alkaloid
Serotonin,C19H3N3O3,572.58,N/A,600.978,Hormone
Adenosine triphosphate,C11H17N2O8,782.75,2.68,913.041,Carbohydrate
Caffeine,C12H5N2O8,182.75,8.97,583.005,Alkaloid
Serotonin,C16H30N3O7,768.25,3.53,147.746,Hormone
Urea,C12H13N2O5,199.47,N/A,483.849,Neurotransmitter
Ethanol,C1H15N5O3,500.25,N/A,2.295,Neurotransmitter
Serotonin,C2H2N2O10,346.48,9.46,664.482,Alkaloid
Cholesterol,C15H12N2O5,292.67,13.63,439.194,Organic Compound
Aspirin,C4H28N5O6,657.74,N/A,245.455,Alcohol
Dopamine,C18H30N5O5,705.39,N/A,643.751,Organic Compound
Glucose,C19H12N2O9,53.29,N/A,78.179,Lipid
Cholesterol,C20H13N1O3,420.21,13.78,697.13,Nucleotide
Cholesterol,C7H9N2O6,726.64,9.4,561.403,Nucleotide
Caffeine,C9H40N5O6,851.9,12.37,374.512,Carbohydrate
Caffeine,C10H25N2O6,100.74,10.36,287.361,Carbohydrate
Glucose,C7H24N2O9,204.94,5.44,672.132,Amide
Ethanol,C19H16N4O8,245.02,5.18,120.859,Amide
Aspirin,C7H6N3O3,573.76,10.23,454.904,Carbohydrate
Caffeine,C18H23N4O1,537.35,7.98,991.603,Organic Compound
Adrenaline,C11H40N5O9,551.33,1.97,921.805,Lipid
Dopamine,C15H12N2O6,587.02,13.11,707.804,Neurotransmitter
Serotonin,C17H4N1O10,430.48,4.08,676.163,Neurotransmitter
Cholesterol,C13H39N2O10,118.99,3.77,426.886,Organic Compound
Caffeine,C7H1N3O7,828.59,3.37,803.319,Amide
Adrenaline,C19H9N3O2,987.61,5.61,819.07,Alkaloid
Caffeine,C12H17N4O3,833.66,N/A,453.053,Amide
Urea,C8H7N5O7,734.52,N/A,798.476,Neurotransmitter
Aspirin,C12H33N2O2,225.52,5.44,711.2,Amide
Ethanol,C8H11N0O5,669.95,1.11,4.523,Alcohol
Caffeine,C16H30N2O7,227.31,6.03,626.497,Lipid
Ethanol,C5H4N2O0,623.62,1.87,553.543,Nucleotide
Ethanol,C5H1N4O0,841.57,9.12,682.413,Carbohydrate
Glucose,C18H38N5O0,631.97,N/A,889.708,Lipid
Cholesterol,C2H30N1O6,300.82,13.21,849.254,Lipid
Glucose,C10H13N1O9,631.96,N/A,347.945,Lipid
Caffeine,C3H37N1O7,213.2,13.07,768.679,Organic Compound
Ethanol,C4H20N1O7,289.25,12.31,945.164,Hormone
Aspirin,C2H15N1O6,417.42,9.38,40.524,Neurotransmitter
Serotonin,C10H9N0O7,892.63,12.34,383.185,Alkaloid
Aspirin,C13H7N0O3,897.43,1.07,793.588,Alcohol
Adrenaline,C1H11N3O8,487.38,3.78,874.935,Organic Compound
Glucose,C19H3N1O10,739.68,7.48,543.675,Organic Compound
Serotonin,C5H18N1O5,619.84,1.79,551.954,Alcohol
Urea,C19H11N5O6,682.15,N/A,546.46,Alkaloid
Urea,C6H31N4O1,157.58,N/A,483.281,Carbohydrate
Adrenaline,C4H23N5O1,869.57,4.13,224.513,Carbohydrate
Caffeine,C10H10N5O2,698.9,3.44,674.141,Lipid
Dopamine,C13H35N3O3,746.0,N/A,703.943,Alkaloid
Adenosine triphosphate,C4H18N3O5,434.37,4.06,604.951,Carbohydrate
Caffeine,C19H25N1O3,969.46,6.63,491.317,Hormone
Aspirin,C17H21N0O9,978.48,9.56,410.739,Alkaloid
Urea,C20H11N3O5,555.67,1.72,34.158,Hormone
Serotonin,C3H15N3O4,477.5,11.53,933.804,Organic Compound
Cholesterol,C8H3N4O5,276.84,7.22,541.203,Nucleotide
Caffeine,C17H39N0O3,244.24,1.99,847.68,Alcohol
Aspirin,C7H1N1O10,943.38,N/A,496.71,Alkaloid
Adrenaline,C17H25N4O3,777.63,N/A,154.529,Amide
Dopamine,C6H11N2O3,168.94,5.16,969.845,Hormone
Adenosine triphosphate,C6H21N1O2,146.66,1.02,54.262,Neurotransmitter
Dopamine,C11H6N0O1,221.94,8.37,510.593,Alcohol
Adenosine triphosphate,C16H7N3O0,833.49,7.5,614.239,Neurotransmitter
Dopamine,C3H3N3O2,398.72,9.99,489.078,Amide
Serotonin,C20H22N2O9,162.03,3.78,802.748,Carbohydrate
Urea,C7H2N5O5,960.59,1.13,117.617,Alkaloid
Caffeine,C10H1N4O7,606.98,6.31,889.143,Alcohol
Adenosine triphosphate,C3H32N3O8,509.17,1.83,296.138,Alcohol
Ethanol,C1H22N2O10,423.3,2.8,470.496,Amide
Adrenaline,C19H13N3O2,254.59,N/A,250.026,Alcohol
Adenosine triphosphate,C10H2N0O4,195.34,N/A,926.016,Alcohol
Adrenaline,C17H6N1O8,923.52,N/A,378.813,Alcohol
Cholesterol,C4H3N5O4,751.14,7.16,789.092,Nucleotide
Serotonin,C16H18N5O4,178.1,8.09,166.96,Carbohydrate
Ethanol,C6H32N3O9,171.42,11.8,57.107,Neurotransmitter
Serotonin,C12H15N5O7,175.47,1.15,639.452,Neurotransmitter
Urea,C4H32N5O3,838.73,N/A,994.649,Hormone
Adenosine triphosphate,C15H24N3O8,931.59,10.34,956.692,Amide
Dopamine,C3H18N2O1,291.69,7.94,453.483,Alcohol
Urea,C9H16N2O4,814.23,4.75,719.303,Carbohydrate
Aspirin,C16H34N2O8,140.36,12.96,341.742,Hormone
Serotonin,C10H20N3O9,275.96,7.75,491.023,Lipid
Cholesterol,C17H31N4O3,222.82,8.55,680.121,Amide
Adenosine triphosphate,C16H38N5O2,278.63,12.86,868.666,Alcohol
Dopamine,C20H36N3O2,568.48,7.97,65.22,Neurotransmitter
Adenosine triphosphate,C5H16N1O5,357.7,6.94,132.032,Lipid
Serotonin,C20H38N2O4,337.27,11.51,141.211,Neurotransmitter
Cholesterol,C5H2N2O9,322.55,12.21,5.358,Amide
Glucose,C1H15N0O7,551.87,7.71,523.569,Alkaloid
Ethanol,C13H5N2O8,87.68,4.88,108.362,Lipid
Urea,C19H36N3O5,610.02,13.02,328.935,Amide
Serotonin,C8H29N5O10,668.74,8.49,239.681,Hormone
Glucose,C17H10N0O3,374.8,2.73,945.238,Alkaloid
Ethanol,C11H13N2O4,745.52,10.79,420.179,Carbohydrate
Dopamine,C9H8N3O8,440.31,2.54,349.775,Lipid
Aspirin,C15H3N3O6,875.7,13.53,290.243,Alkaloid
Caffeine,C16H38N3O3,395.29,9.14,50.888,Alcohol
Cholesterol,C13H7N4O3,216.77,5.58,944.654,Amide
Adenosine triphosphate,C7H24N1O1,927.73,10.97,48.261,Neurotransmitter
Adrenaline,C18H31N4O4,624.23,11.56,513.991,Neurotransmitter
Urea,C15H30N1O6,849.62,2.43,436.582,Alcohol
Dopamine,C14H13N3O4,113.45,10.66,214.177,Amide
Aspirin,C12H34N4O4,698.45,9.85,718.444,Alkaloid
Caffeine,C8H23N4O7,174.23,6.6,601.367,Hormone
Aspirin,C19H30N3O1,644.55,N/A,520.644,Hormone
Dopamine,C8H7N0O0,831.76,3.06,778.936,Nucleotide
Glucose,C19H22N2O1,890.39,11.78,392.039,Alkaloid
Adrenaline,C10H19N2O6,644.52,11.56,296.316,Alcohol
Cholesterol,C2H38N1O10,469.94,4.8,374.666,Lipid
Adenosine triphosphate,C18H29N3O0,105.76,2.0,649.372,Lipid
Caffeine,C3H38N3O10,436.4,N/A,107.5,Neurotransmitter
Adrenaline,C20H23N0O8,759.77,10.98,812.98,Nucleotide
Cholesterol,C19H24N0O7,342.01,12.51,732.27,Lipid
Serotonin,C10H24N2O2,621.84,13.74,386.753,Organic Compound
Ethanol,C19H30N5O5,847.33,7.93,203.071,Carbohydrate
Adrenaline,C20H32N5O3,994.8,5.04,791.754,Carbohydrate
Glucose,C13H32N1O10,72.49,5.97,946.111,Hormone
Caffeine,C18H14N5O4,772.88,11.63,303.04,Carbohydrate
Cholesterol,C16H26N1O6,830.76,7.1,765.893,Organic Compound
Dopamine,C5H15N4O0,225.26,3.23,583.129,Lipid
Adenosine triphosphate,C18H18N4O4,454.24,N/A,101.561,Lipid
Serotonin,C6H33N1O1,841.97,10.07,137.446,Hormone
Dopamine,C7H21N2O10,152.94,8.33,944.629,Hormone
Urea,C20H32N5O4,140.45,6.87,222.725,Lipid
Cholesterol,C3H9N0O3,386.65,3.7,793.308,Carbohydrate
Caffeine,C6H21N4O1,759.02,7.77,396.721,Organic Compound
Urea,C13H40N1O5,54.48,N/A,27.441,Amide
Ethanol,C5H39N1O9,443.93,1.87,562.716,Alcohol
Caffeine,C15H11N2O10,580.54,12.3,135.141,Lipid
Dopamine,C3H4N0O10,772.55,5.54,91.356,Neurotransmitter
Glucose,C15H24N0O0,409.13,13.42,761.312,Alkaloid
Ethanol,C20H24N1O9,60.91,4.16,750.784,Carbohydrate
Caffeine,C12H6N4O9,942.29,6.39,137.014,Hormone
Aspirin,C17H2N4O1,303.58,4.35,488.585,Lipid
Cholesterol,C18H11N3O9,328.04,9.04,926.197,Organic Compound
Cholesterol,C17H17N2O3,125.47,12.6,885.043,Alkaloid
Adenosine triphosphate,C8H29N5O10,970.52,4.2,167.897,Hormone
Ethanol,C3H6N0O6,755.44,11.6,308.075,Lipid
Adenosine triphosphate,C5H29N0O4,804.19,1.41,797.483,Amide
Urea,C10H39N5O6,533.74,10.1,263.086,Lipid
Caffeine,C6H38N0O3,239.71,9.56,1.894,Hormone
Urea,C11H24N1O4,813.66,2.05,528.456,Organic Compound
Aspirin,C18H2N2O5,809.52,11.51,929.816,Neurotransmitter
Dopamine,C14H18N1O8,406.01,8.73,421.229,Amide
Glucose,C16H18N3O6,235.23,11.51,498.333,Neurotransmitter
Serotonin,C7H16N1O10,188.69,3.2,330.273,Neurotransmitter
Dopamine,C11H35N1O4,335.33,7.03,941.272,Lipid
Ethanol,C5H2N1O2,362.49,4.92,124.982,Nucleotide
Glucose,C7H11N5O3,210.44,11.26,604.532,Hormone
Glucose,C15H35N1O7,719.58,12.65,373.677,Alcohol
Adrenaline,C7H19N3O1,723.19,9.65,292.193,Nucleotide
Urea,C10H16N0O2,583.93,9.72,565.335,Alcohol
Urea,C17H13N3O9,619.24,1.03,295.468,Carbohydrate
Dopamine,C3H25N4O2,404.03,6.57,939.36,Lipid
Glucose,C8H11N1O7,528.17,8.39,583.098,Alcohol
Urea,C7H1N0O5,846.36,2.64,703.668,Organic Compound
Cholesterol,C18H12N5O10,442.08,3.08,274.354,Hormone
Serotonin,C2H7N5O6,593.82,10.73,854.361,Amide
Caffeine,C14H21N2O6,105.05,11.89,305.283,Lipid
Glucose,C7H32N4O7,909.41,11.36,543.184,Hormone
Adrenaline,C19H13N2O2,930.28,3.25,658.25,Nucleotide
Cholesterol,C18H34N2O9,979.58,10.7,814.898,Neurotransmitter
Cholesterol,C11H7N0O6,568.11,13.51,820.278,Carbohydrate
Caffeine,C8H33N2O7,829.99,1.61,224.37,Lipid
Glucose,C2H39N3O4,785.9,1.72,825.877,Lipid
Adrenaline,C19H21N0O9,319.72,1.65,36.445,Carbohydrate
Aspirin,C18H19N0O2,283.66,11.22,74.784,Organic Compound
Caffeine,C8H7N0O3,230.39,2.32,716.944,Neurotransmitter
Serotonin,C17H7N5O5,773.55,N/A,212.744,Lipid
Urea,C2H23N3O3,197.72,N/A,816.105,Alcohol
Ethanol,C1H40N4O3,70.16,N/A,2.653,Hormone
Cholesterol,C11H13N5O1,629.07,13.56,397.355,Alkaloid
Dopamine,C13H9N2O5,599.79,4.76,326.871,Alkaloid
Urea,C17H18N3O8,638.42,N/A,70.874,Alkaloid
Caffeine,C5H38N3O4,132.28,4.67,936.804,Alcohol
Ethanol,C18H32N2O3,392.81,8.89,851.232,Carbohydrate
Caffeine,C9H21N3O6,549.75,13.85,104.407,Neurotransmitter
Aspirin,C14H40N1O5,499.06,6.0,120.249,Nucleotide
Dopamine,C4H5N0O4,476.84,5.2,271.949,Neurotransmitter
Dopamine,C13H2N5O2,749.03,2.02,895.934,Hormone
Aspirin,C4H29N1O10,283.98,2.39,199.83,Alcohol
Glucose,C3H8N2O10,641.19,1.73,523.624,Alkaloid
Adrenaline,C18H37N5O1,709.51,1.06,330.599,Amide
Adrenaline,C18H34N2O9,772.95,3.56,438.178,Neurotransmitter
Caffeine,C17H16N4O2,932.67,5.09,75.923,Amide
Serotonin,C2H12N3O5,675.62,2.46,724.591,Neurotransmitter
