compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C12H39N4O7,274.76,7.55,554.843,Alcohol
Serotonin,C14H24N2O9,665.58,12.13,281.156,Alkaloid
Dopamine,C18H31N1O10,401.98,4.72,939.824,Alcohol
Adenosine triphosphate,C18H7N0O7,249.91,10.76,709.577,Carbohydrate
Serotonin,C6H22N3O6,463.16,N/A,616.372,Amide
Adenosine triphosphate,C4H27N5O0,628.3,N/A,158.452,Lipid
Aspirin,C19H27N4O9,142.66,8.46,153.492,Alcohol
Adrenaline,C3H31N1O9,842.57,1.8,26.684,Nucleotide
Ethanol,C5H40N0O9,372.77,2.14,80.181,Hormone
Ethanol,C2H31N2O0,856.94,1.34,200.567,Neurotransmitter
Aspirin,C15H34N2O4,798.89,10.82,886.498,Nucleotide
Ethanol,C13H8N0O2,128.03,10.71,777.328,Nucleotide
Adrenaline,C12H13N2O1,688.88,1.82,44.419,Carbohydrate
Urea,C4H18N3O8,707.11,1.38,424.323,Amide
Aspirin,C20H9N1O5,283.61,N/A,19.821,Alcohol
Aspirin,C4H37N0O6,409.5,12.29,607.911,Carbohydrate
Adenosine triphosphate,C8H4N3O1,481.7,N/A,465.023,Hormone
Aspirin,C18H15N1O2,175.33,1.97,573.254,Organic Compound
Urea,C2H2N5O4,635.69,2.59,47.98,Nucleotide
Glucose,C15H40N2O0,703.58,14.0,2.014,Alkaloid
Aspirin,C18H1N3O4,484.26,N/A,618.654,Hormone
Adenosine triphosphate,C16H39N4O3,55.1,N/A,923.981,Hormone
Caffeine,C11H30N4O1,418.31,10.52,333.32,Organic Compound
Cholesterol,C6H39N3O3,69.01,N/A,534.779,Organic Compound
Serotonin,C17H30N3O10,443.24,8.58,302.056,Organic Compound
Glucose,C2H36N3O0,734.44,10.61,465.455,Hormone
Glucose,C1H37N5O8,496.63,10.13,888.246,Amide
Cholesterol,C4H37N1O6,747.35,12.48,321.225,Nucleotide
Dopamine,C11H8N0O10,883.39,N/A,136.099,Lipid
Adrenaline,C15H31N3O5,663.66,11.41,254.857,Nucleotide
Aspirin,C10H28N5O10,903.44,9.34,482.226,Amide
Cholesterol,C16H37N5O6,979.05,9.58,737.291,Lipid
Caffeine,C17H29N3O0,961.36,7.41,355.523,Neurotransmitter
Urea,C1H1N2O1,232.55,12.65,748.788,Lipid
Glucose,C1H26N2O9,765.51,6.45,678.63,Carbohydrate
Caffeine,C17H33N0O4,177.18,8.81,596.379,Neurotransmitter
Cholesterol,C16H7N5O7,410.49,12.59,196.541,Lipid
Aspirin,C14H40N1O4,747.6,N/A,607.799,Neurotransmitter
Caffeine,C15H9N2O5,405.39,N/A,16.638,Organic Compound
Dopamine,C8H20N4O7,768.54,9.38,242.033,Neurotransmitter
Ethanol,C19H40N2O5,259.02,6.19,573.068,Alkaloid
Adenosine triphosphate,C17H27N5O7,660.37,6.3,2.813,Neurotransmitter
Adrenaline,C15H27N0O10,335.08,2.4,430.313,Carbohydrate
Caffeine,C5H35N2O10,687.9,10.54,295.392,Hormone
Cholesterol,C8H22N0O9,166.76,12.57,972.664,Alkaloid
Serotonin,C19H36N4O5,874.83,6.66,177.357,Alkaloid
Dopamine,C20H32N5O4,756.46,5.18,76.849,Carbohydrate
Ethanol,C4H32N5O1,357.25,7.89,249.755,Hormone
Adrenaline,C11H40N3O4,506.53,N/A,457.787,Hormone
Aspirin,C9H29N0O4,498.32,5.32,716.0,Alkaloid
Cholesterol,C5H9N4O3,874.32,N/A,465.851,Amide
Aspirin,C18H18N3O7,771.6,8.01,798.097,Alkaloid
Adenosine triphosphate,C11H22N2O3,279.45,N/A,413.015,Lipid
Adrenaline,C17H28N3O5,588.11,N/A,178.608,Amide
Glucose,C3H13N1O2,455.63,N/A,733.172,Alkaloid
Caffeine,C16H33N3O7,662.95,N/A,991.99,Alcohol
Adenosine triphosphate,C4H21N3O1,196.34,9.27,754.612,Alkaloid
Adrenaline,C4H14N2O1,420.02,6.26,294.722,Nucleotide
Adrenaline,C15H15N1O0,836.43,2.39,753.822,Carbohydrate
Urea,C10H3N5O1,623.89,1.27,99.219,Nucleotide
Dopamine,C11H15N5O7,189.41,N/A,16.497,Alkaloid
Adenosine triphosphate,C14H10N1O0,946.09,3.09,849.631,Amide
Adrenaline,C19H34N2O2,978.44,5.68,374.236,Carbohydrate
Urea,C6H30N1O4,283.83,13.26,12.055,Amide
Dopamine,C20H40N4O6,927.84,N/A,355.554,Hormone
Glucose,C16H6N4O8,276.09,11.55,675.703,Alkaloid
Aspirin,C11H32N4O4,166.01,1.1,762.898,Carbohydrate
Adrenaline,C14H14N4O3,677.53,7.72,13.511,Carbohydrate
Urea,C9H2N1O1,856.72,4.68,139.742,Alkaloid
Dopamine,C12H26N5O4,135.18,N/A,753.905,Alkaloid
Glucose,C6H19N5O9,790.82,1.3,78.566,Carbohydrate
Caffeine,C11H19N5O3,526.16,6.43,633.999,Nucleotide
Aspirin,C19H1N5O6,134.01,13.57,248.61,Organic Compound
Cholesterol,C12H11N3O8,890.52,N/A,704.312,Alkaloid
Aspirin,C5H26N0O9,247.64,8.84,844.228,Lipid
Aspirin,C15H16N1O1,135.2,1.78,955.222,Lipid
Adrenaline,C4H4N5O0,668.26,7.67,228.211,Lipid
Ethanol,C6H6N1O7,960.16,13.86,328.349,Hormone
Urea,C16H37N3O0,257.5,N/A,754.433,Neurotransmitter
Caffeine,C4H3N2O2,294.79,2.57,269.707,Carbohydrate
Caffeine,C18H3N4O4,783.75,4.0,575.885,Neurotransmitter
Urea,C1H22N0O5,402.22,8.85,732.56,Alkaloid
Caffeine,C20H31N3O10,899.21,12.3,488.263,Alcohol
Urea,C15H26N0O1,209.62,N/A,198.593,Alcohol
Glucose,C15H8N0O7,398.65,9.9,289.111,Alkaloid
Adenosine triphosphate,C3H35N4O7,768.99,7.71,398.499,Carbohydrate
Serotonin,C2H24N3O2,772.39,8.84,609.823,Organic Compound
Serotonin,C11H35N2O5,56.23,5.97,371.926,Alkaloid
Ethanol,C8H22N1O4,692.47,6.95,826.802,Alkaloid
Aspirin,C10H18N0O7,437.2,13.96,935.764,Carbohydrate
Caffeine,C1H29N2O3,325.87,4.85,411.516,Alkaloid
Cholesterol,C1H26N3O5,445.84,N/A,970.091,Nucleotide
Adenosine triphosphate,C1H38N2O10,57.22,12.57,427.323,Organic Compound
Caffeine,C20H15N4O1,851.24,9.64,570.124,Hormone
Caffeine,C19H29N0O9,598.23,3.91,832.605,Hormone
Adrenaline,C13H35N3O2,786.22,9.01,591.811,Lipid
Adenosine triphosphate,C2H39N5O4,231.68,N/A,826.77,Alkaloid
Caffeine,C2H14N2O7,628.75,6.31,791.695,Alcohol
Serotonin,C17H26N2O1,363.65,13.46,247.919,Alcohol
Dopamine,C13H38N2O0,625.99,1.6,41.752,Amide
Urea,C6H17N0O2,988.62,10.51,107.692,Hormone
Serotonin,C14H1N0O4,796.01,11.68,98.745,Neurotransmitter
Ethanol,C4H3N3O10,703.41,6.11,928.489,Neurotransmitter
Adrenaline,C6H31N1O4,469.3,7.59,825.948,Alkaloid
Dopamine,C20H18N0O3,281.18,6.08,586.456,Alkaloid
Cholesterol,C19H22N4O6,322.2,8.8,97.575,Nucleotide
Glucose,C9H2N3O4,64.29,N/A,69.359,Alkaloid
Adrenaline,C15H24N0O5,963.68,10.02,394.192,Hormone
Ethanol,C15H28N1O5,808.45,12.19,9.725,Lipid
Ethanol,C13H29N0O0,431.58,13.01,285.961,Neurotransmitter
Adenosine triphosphate,C17H15N4O8,477.06,1.46,15.821,Alkaloid
Adrenaline,C18H2N0O2,380.5,9.57,93.003,Alkaloid
Serotonin,C2H6N4O8,611.39,N/A,682.642,Hormone
Cholesterol,C17H7N4O6,975.85,8.54,228.355,Nucleotide
Cholesterol,C11H34N1O6,798.46,N/A,396.696,Amide
Adrenaline,C16H7N4O1,986.04,8.65,879.045,Nucleotide
Urea,C11H16N2O10,648.79,6.15,889.209,Amide
Adenosine triphosphate,C1H35N0O4,628.83,5.47,813.489,Carbohydrate
Cholesterol,C10H10N4O1,164.53,N/A,685.446,Carbohydrate
Caffeine,C5H37N0O5,87.81,N/A,872.177,Alkaloid
Urea,C15H31N0O9,556.65,6.09,919.55,Carbohydrate
Urea,C19H5N5O6,898.84,1.43,265.137,Organic Compound
Serotonin,C16H23N3O1,349.07,N/A,956.747,Organic Compound
Serotonin,C18H30N3O10,934.69,N/A,762.767,Carbohydrate
Serotonin,C20H5N4O4,645.61,1.95,71.552,Nucleotide
Ethanol,C11H9N1O8,154.52,N/A,991.263,Alcohol
Ethanol,C6H24N5O9,772.44,5.22,570.242,Alkaloid
Dopamine,C20H23N1O2,362.91,5.81,180.55,Carbohydrate
Aspirin,C14H23N5O1,697.87,N/A,805.5,Organic Compound
Dopamine,C18H6N1O1,933.25,3.75,359.999,Organic Compound
Urea,C8H14N5O4,362.03,N/A,35.848,Lipid
Cholesterol,C14H1N3O1,64.55,3.76,830.175,Lipid
Serotonin,C20H15N4O6,607.86,N/A,27.831,Neurotransmitter
Cholesterol,C12H19N0O6,463.61,13.82,303.597,Alkaloid
Adenosine triphosphate,C19H5N3O5,270.56,12.5,639.657,Lipid
Caffeine,C9H16N2O0,387.61,10.08,478.245,Carbohydrate
Caffeine,C17H28N1O10,511.74,1.42,108.72,Hormone
Cholesterol,C9H2N0O2,144.5,12.86,353.009,Amide
Adrenaline,C15H38N0O1,460.75,9.64,248.326,Hormone
Adenosine triphosphate,C16H9N0O9,713.24,12.61,820.511,Alcohol
Cholesterol,C2H5N0O1,479.42,N/A,417.232,Nucleotide
Caffeine,C17H1N4O3,424.95,N/A,304.629,Neurotransmitter
Serotonin,C20H5N4O6,481.07,8.43,805.977,Carbohydrate
Ethanol,C12H9N3O9,225.14,8.09,706.039,Amide
Glucose,C14H40N0O6,653.42,4.12,180.871,Amide
Cholesterol,C11H19N4O5,941.52,6.67,455.518,Alkaloid
Dopamine,C18H16N0O3,194.07,12.52,144.868,Carbohydrate
Ethanol,C8H7N3O2,583.58,N/A,162.66,Amide
Ethanol,C20H10N0O2,618.5,12.18,710.141,Hormone
Serotonin,C19H27N5O3,51.66,6.51,826.688,Neurotransmitter
Cholesterol,C2H37N4O3,852.92,13.52,843.719,Nucleotide
Serotonin,C18H14N5O7,103.86,7.68,988.614,Alcohol
Adenosine triphosphate,C13H26N0O4,280.78,2.55,887.361,Amide
Cholesterol,C5H9N2O8,68.34,7.63,714.242,Organic Compound
Caffeine,C2H16N3O4,861.33,11.43,817.086,Alcohol
Glucose,C6H17N4O10,144.19,8.95,400.293,Neurotransmitter
Adenosine triphosphate,C2H4N3O8,905.94,8.14,23.703,Alkaloid
Aspirin,C15H22N3O9,749.91,12.04,16.444,Nucleotide
Aspirin,C17H21N2O10,964.28,8.86,685.471,Hormone
Adrenaline,C11H12N4O8,848.68,6.23,627.648,Neurotransmitter
Aspirin,C10H9N2O1,780.77,9.19,729.104,Nucleotide
Cholesterol,C14H5N0O3,139.91,7.89,41.132,Alcohol
Serotonin,C3H36N3O0,516.85,N/A,811.509,Alkaloid
Adenosine triphosphate,C15H12N0O0,241.97,12.24,29.818,Alkaloid
Cholesterol,C9H36N5O7,998.24,N/A,83.077,Organic Compound
Caffeine,C16H32N5O5,978.75,3.61,451.422,Carbohydrate
Aspirin,C4H39N3O7,639.7,11.67,997.203,Nucleotide
Cholesterol,C9H39N0O2,791.15,2.38,796.083,Nucleotide
Serotonin,C19H18N4O1,886.55,N/A,796.963,Nucleotide
Caffeine,C8H6N1O6,94.13,7.86,776.082,Neurotransmitter
Dopamine,C20H5N1O10,883.02,5.94,677.839,Neurotransmitter
Cholesterol,C2H18N0O5,384.02,N/A,634.466,Amide
Adenosine triphosphate,C13H21N3O10,153.15,12.16,628.335,Alkaloid
Aspirin,C6H40N1O10,243.55,5.42,127.932,Carbohydrate
Dopamine,C3H22N5O2,525.42,9.61,477.235,Alcohol
Ethanol,C9H8N2O1,772.27,2.74,610.497,Organic Compound
Caffeine,C8H2N5O8,935.3,4.17,14.741,Alcohol
Aspirin,C4H29N4O4,945.91,5.8,261.236,Hormone
Glucose,C8H18N5O10,522.65,N/A,889.503,Nucleotide
Urea,C9H11N3O7,739.01,9.5,738.024,Carbohydrate
Serotonin,C20H31N4O3,272.45,3.02,60.708,Neurotransmitter
Adenosine triphosphate,C1H15N2O3,149.31,1.86,747.177,Nucleotide
Adrenaline,C10H17N1O10,900.28,1.91,198.691,Amide
Serotonin,C1H10N0O0,292.04,8.07,7.82,Lipid
Serotonin,C16H4N4O3,330.32,9.75,317.489,Lipid
Caffeine,C19H38N2O2,833.36,5.62,77.075,Nucleotide
Urea,C5H40N5O0,679.16,1.57,449.502,Lipid
Adrenaline,C14H14N4O5,378.7,2.74,833.02,Carbohydrate
Cholesterol,C14H28N4O8,659.34,6.13,643.83,Neurotransmitter
Glucose,C12H30N2O8,980.27,10.86,148.017,Carbohydrate
Dopamine,C5H7N0O3,428.56,9.02,837.252,Lipid
Caffeine,C2H40N0O1,732.6,N/A,342.26,Organic Compound
Cholesterol,C1H22N1O8,326.89,9.99,650.554,Amide
Aspirin,C15H19N4O7,852.77,11.22,725.046,Alcohol
Adrenaline,C7H19N5O1,948.31,7.56,798.813,Nucleotide
Serotonin,C17H7N3O9,826.85,3.84,503.298,Alcohol
Dopamine,C9H36N1O7,668.78,9.07,368.418,Organic Compound
Adrenaline,C10H2N1O6,342.98,5.01,70.715,Alcohol
Adenosine triphosphate,C19H11N4O6,988.93,13.43,996.876,Organic Compound
Adrenaline,C18H32N4O8,772.02,2.04,523.813,Nucleotide
Ethanol,C8H37N2O0,302.73,8.91,215.818,Lipid
Glucose,C8H24N3O9,472.12,6.16,494.459,Nucleotide
Aspirin,C6H17N1O7,178.65,5.61,962.513,Carbohydrate
Aspirin,C9H10N5O5,271.88,12.03,547.752,Alcohol
Urea,C2H11N3O7,153.08,10.83,505.506,Alcohol
Glucose,C13H36N5O0,775.92,7.26,445.268,Hormone
Glucose,C20H28N5O7,551.08,8.41,971.665,Alcohol
Serotonin,C13H7N2O6,835.34,7.78,312.663,Hormone
Caffeine,C4H20N5O3,760.9,6.43,432.895,Nucleotide
Caffeine,C19H2N2O1,878.14,N/A,49.15,Lipid
Caffeine,C19H23N3O2,399.52,13.19,39.267,Alcohol
Ethanol,C18H27N0O8,63.56,8.58,136.159,Organic Compound
Ethanol,C12H40N2O1,964.97,1.11,792.873,Neurotransmitter
Serotonin,C13H33N0O1,552.51,1.01,847.827,Neurotransmitter
Glucose,C6H27N3O7,191.27,6.12,276.139,Alcohol
Glucose,C14H31N1O7,546.89,4.29,93.441,Hormone
Caffeine,C14H4N5O5,132.33,11.48,292.104,Nucleotide
Urea,C18H1N5O3,880.79,10.05,100.562,Neurotransmitter
Adrenaline,C15H20N4O2,187.73,10.12,104.391,Hormone
Caffeine,C5H38N5O2,201.68,1.51,386.767,Alcohol
Ethanol,C7H22N5O5,243.58,8.78,203.236,Hormone
Ethanol,C15H29N1O6,432.77,8.49,802.918,Neurotransmitter
Aspirin,C13H28N5O5,75.61,13.39,466.71,Alkaloid
Urea,C3H4N3O5,717.12,N/A,852.97,Neurotransmitter
Cholesterol,C1H2N1O2,941.22,13.57,600.382,Hormone
Ethanol,C13H10N3O3,183.05,N/A,494.014,Lipid
Adenosine triphosphate,C11H34N5O6,609.31,N/A,311.855,Neurotransmitter
Serotonin,C15H13N3O3,712.23,2.21,171.898,Neurotransmitter
Caffeine,C7H24N1O1,694.14,3.17,743.662,Carbohydrate
Caffeine,C5H19N5O4,254.51,8.31,13.777,Neurotransmitter
Dopamine,C13H11N1O2,124.68,5.5,102.729,Neurotransmitter
Urea,C6H31N3O9,325.19,6.27,707.767,Organic Compound
Aspirin,C5H32N2O6,425.95,N/A,403.6,Alcohol
Caffeine,C11H23N1O2,324.21,4.24,36.743,Nucleotide
Glucose,C6H22N3O6,69.56,N/A,339.457,Organic Compound
Serotonin,C3H24N2O4,455.5,7.28,391.252,Nucleotide
Urea,C16H30N3O10,834.37,5.93,941.035,Amide
Serotonin,C1H31N4O0,628.51,2.35,846.284,Alkaloid
Caffeine,C6H30N2O3,793.57,12.41,917.671,Nucleotide
Urea,C14H22N1O2,177.01,4.77,624.281,Lipid
Cholesterol,C17H33N4O9,863.28,5.65,755.393,Lipid
Dopamine,C3H17N2O6,710.05,11.44,564.583,Organic Compound
Adenosine triphosphate,C13H36N2O8,917.06,8.36,928.122,Carbohydrate
Adenosine triphosphate,C13H17N5O6,307.48,7.98,728.806,Lipid
Adrenaline,C19H10N3O3,461.97,5.82,338.623,Amide
Urea,C20H32N5O6,403.15,2.68,629.437,Alkaloid
Glucose,C13H10N4O9,121.24,N/A,579.512,Amide
Adenosine triphosphate,C20H19N2O7,716.36,N/A,120.42,Neurotransmitter
Serotonin,C3H10N4O1,241.66,N/A,118.54,Carbohydrate
Aspirin,C11H10N0O0,719.32,N/A,371.625,Carbohydrate
Glucose,C15H37N1O6,840.25,2.72,302.419,Organic Compound
Aspirin,C8H21N2O0,678.05,7.2,563.203,Amide
Urea,C9H28N5O4,821.51,1.01,163.63,Carbohydrate
Cholesterol,C7H35N4O10,854.83,6.94,219.871,Amide
Dopamine,C14H12N1O0,595.75,11.61,696.996,Lipid
Adrenaline,C16H9N0O6,577.01,5.37,68.373,Lipid
Dopamine,C5H24N3O5,872.35,N/A,217.662,Lipid
Serotonin,C16H1N1O4,416.88,N/A,696.625,Nucleotide
Glucose,C19H32N0O6,354.72,6.98,884.194,Amide
Aspirin,C2H2N4O10,799.72,9.32,325.417,Alcohol
Dopamine,C11H20N1O2,380.16,N/A,247.691,Organic Compound
Urea,C15H12N0O6,854.18,3.32,401.896,Alcohol
Cholesterol,C16H24N4O6,823.17,2.01,444.964,Amide
Urea,C3H16N2O2,308.84,12.67,723.677,Carbohydrate
Adenosine triphosphate,C10H31N1O5,658.48,10.35,558.119,Neurotransmitter
Ethanol,C13H13N1O7,287.89,13.84,586.925,Alcohol
Glucose,C14H20N3O9,536.78,11.64,914.258,Carbohydrate
Ethanol,C1H20N5O10,85.2,N/A,350.248,Lipid
Adenosine triphosphate,C19H37N3O6,919.3,12.9,215.353,Amide
Glucose,C9H17N3O10,728.66,10.91,496.024,Neurotransmitter
Adrenaline,C19H22N3O9,188.45,11.65,37.942,Alkaloid
Dopamine,C1H9N2O1,972.26,1.66,233.431,Alcohol
Ethanol,C13H32N1O4,63.27,2.01,372.724,Lipid
Aspirin,C3H14N3O7,564.55,3.02,416.206,Neurotransmitter
Caffeine,C3H32N1O10,871.37,9.13,689.977,Organic Compound
Cholesterol,C15H21N5O8,358.93,4.53,388.666,Carbohydrate
Adrenaline,C17H29N2O4,239.9,8.61,931.434,Alcohol
Serotonin,C3H37N5O2,733.31,13.22,254.005,Organic Compound
Caffeine,C4H32N5O8,520.57,4.38,410.11,Nucleotide
Adenosine triphosphate,C3H5N3O2,884.43,4.27,186.977,Neurotransmitter
Cholesterol,C4H7N1O5,551.01,3.93,881.54,Organic Compound
Caffeine,C16H22N1O4,892.0,N/A,144.617,Alkaloid
Adenosine triphosphate,C6H15N4O6,93.05,5.69,886.786,Alkaloid
Dopamine,C14H26N5O10,591.79,1.71,837.906,Carbohydrate
Caffeine,C16H21N3O3,855.78,1.34,937.726,Organic Compound
Adrenaline,C7H35N0O3,806.69,4.89,968.519,Neurotransmitter
Glucose,C3H39N0O6,856.82,3.95,509.586,Lipid
Caffeine,C16H37N5O6,948.12,9.49,122.588,Lipid
Caffeine,C6H10N5O1,816.59,2.64,971.591,Carbohydrate
Dopamine,C1H4N5O4,740.53,6.08,885.569,Alkaloid
Adrenaline,C5H40N5O3,174.68,8.54,192.136,Hormone
Dopamine,C4H34N1O10,68.96,11.09,943.502,Neurotransmitter
Ethanol,C15H31N4O8,719.9,N/A,240.571,Alkaloid
Dopamine,C3H16N1O0,226.23,N/A,860.563,Organic Compound
Dopamine,C8H19N0O9,989.15,4.84,55.216,Nucleotide
Urea,C15H22N0O3,613.46,N/A,607.025,Lipid
Urea,C19H13N4O10,897.66,10.21,715.624,Amide
Serotonin,C2H34N0O10,849.21,8.27,581.479,Neurotransmitter
Cholesterol,C16H12N5O3,612.05,4.9,992.463,Hormone
Urea,C11H10N3O4,909.92,4.36,976.474,Alkaloid
Aspirin,C10H23N0O8,257.87,2.26,643.619,Lipid
Aspirin,C9H29N0O6,110.32,N/A,565.437,Alkaloid
Aspirin,C17H25N4O8,127.59,5.3,596.874,Nucleotide
Urea,C12H27N0O5,983.96,1.21,970.198,Organic Compound
Adrenaline,C20H22N0O9,516.45,11.81,380.103,Nucleotide
Caffeine,C8H23N2O7,209.3,N/A,702.714,Neurotransmitter
Adenosine triphosphate,C8H12N5O3,872.59,4.43,527.835,Nucleotide
Serotonin,C13H20N4O1,219.15,6.64,98.23,Carbohydrate
Cholesterol,C16H24N5O3,158.62,1.73,310.616,Hormone
Caffeine,C14H8N0O0,514.86,5.61,141.146,Lipid
Cholesterol,C5H38N5O5,397.52,1.86,460.658,Carbohydrate
Caffeine,C17H29N2O6,276.81,3.84,138.804,Hormone
Serotonin,C17H4N0O2,488.25,N/A,620.304,Alkaloid
Ethanol,C6H18N3O7,472.62,N/A,667.72,Organic Compound
Ethanol,C9H23N3O2,819.81,8.95,624.154,Hormone
Cholesterol,C6H6N5O9,855.09,7.94,338.982,Nucleotide
Adenosine triphosphate,C7H4N0O1,57.45,13.3,422.057,Organic Compound
Dopamine,C1H14N0O3,566.44,12.66,367.485,Amide
Caffeine,C17H3N5O0,376.5,2.93,245.447,Alcohol
Adenosine triphosphate,C14H38N5O0,888.2,N/A,154.647,Lipid
Cholesterol,C4H4N0O9,729.19,4.41,497.191,Lipid
Serotonin,C9H26N0O0,277.06,5.61,516.726,Organic Compound
Glucose,C20H31N2O5,346.63,13.28,701.624,Carbohydrate
Ethanol,C14H2N5O4,187.67,N/A,407.057,Hormone
Serotonin,C6H20N2O7,899.94,5.77,469.862,Alcohol
Glucose,C10H29N2O9,885.74,12.58,595.873,Carbohydrate
Adrenaline,C7H21N2O0,100.73,1.76,973.527,Lipid
Glucose,C4H16N5O4,824.03,8.46,844.419,Neurotransmitter
Aspirin,C13H32N2O5,432.54,N/A,770.396,Alcohol
Glucose,C15H7N5O5,656.52,2.6,105.77,Lipid
Cholesterol,C4H1N5O7,384.42,1.23,906.767,Alcohol
Glucose,C19H5N3O5,747.55,6.31,499.568,Carbohydrate
Adrenaline,C15H13N5O0,310.29,1.13,561.897,Alcohol
Ethanol,C14H15N2O10,929.73,4.44,392.037,Alcohol
Dopamine,C19H40N2O3,646.12,6.71,759.083,Carbohydrate
Aspirin,C9H4N5O1,743.52,13.15,440.21,Carbohydrate
Ethanol,C4H8N1O7,586.72,N/A,832.873,Nucleotide
Caffeine,C6H26N0O5,981.28,9.93,463.534,Amide
Glucose,C19H32N1O10,149.16,N/A,108.395,Alcohol
Urea,C17H3N2O10,865.86,4.65,286.176,Alcohol
Caffeine,C14H14N5O1,776.92,5.47,119.95,Alcohol
Glucose,C12H8N0O2,264.73,2.26,166.798,Lipid
Ethanol,C2H36N5O0,171.53,11.57,450.779,Hormone
Dopamine,C5H2N3O8,850.36,9.67,785.434,Organic Compound
Dopamine,C19H9N0O2,148.69,8.05,689.198,Amide
Caffeine,C11H36N2O3,290.34,5.35,115.493,Nucleotide
Serotonin,C20H19N2O8,50.97,5.28,468.133,Alkaloid
Urea,C1H26N0O9,654.95,5.2,553.888,Lipid
Adenosine triphosphate,C3H16N5O2,361.13,2.28,692.809,Hormone
Serotonin,C12H30N2O7,873.03,N/A,549.691,Nucleotide
