compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C1H39N0O1,840.33,11.01,8.826,Hormone
Cholesterol,C3H23N2O6,501.07,11.05,256.456,Organic Compound
Dopamine,C4H7N2O2,787.71,6.81,501.669,Lipid
Glucose,C4H36N3O3,739.59,N/A,792.621,Neurotransmitter
Serotonin,C1H24N5O7,919.11,11.41,562.29,Alcohol
Caffeine,C1H38N5O7,950.81,13.4,398.937,Nucleotide
Ethanol,C10H26N5O6,374.07,3.75,947.784,Hormone
Caffeine,C7H33N1O8,81.73,13.34,739.884,Lipid
Cholesterol,C8H8N5O6,854.25,5.64,400.804,Alkaloid
Cholesterol,C16H7N5O4,709.77,7.55,29.932,Nucleotide
Caffeine,C10H8N4O2,823.64,3.59,462.578,Lipid
Urea,C8H5N5O8,951.0,N/A,680.259,Nucleotide
Urea,C12H21N0O2,108.61,7.94,576.987,Neurotransmitter
Urea,C11H22N0O7,302.64,5.57,272.907,Hormone
Cholesterol,C15H5N1O10,62.38,7.77,526.891,Organic Compound
Glucose,C14H24N1O4,997.08,1.16,297.305,Lipid
Glucose,C11H22N2O7,439.73,13.67,841.765,Lipid
Glucose,C11H31N5O0,740.67,10.18,360.62,Organic Compound
Dopamine,C1H28N2O6,338.88,12.54,717.848,Organic Compound
Adenosine triphosphate,C14H35N3O10,787.83,N/A,313.696,Alcohol
Adrenaline,C15H9N5O3,881.22,1.03,730.298,Hormone
Dopamine,C2H5N1O5,233.5,N/A,344.334,Hormone
Adenosine triphosphate,C6H33N3O8,807.96,2.87,256.464,Amide
Cholesterol,C15H22N4O7,679.16,2.75,114.175,Hormone
Urea,C16H10N5O6,642.28,10.21,317.806,Alcohol
Serotonin,C2H35N5O0,871.87,8.71,85.548,Alkaloid
Dopamine,C14H21N1O10,872.23,N/A,915.315,Organic Compound
Ethanol,C5H9N2O3,866.38,8.5,865.226,Neurotransmitter
Cholesterol,C1H13N1O2,852.18,4.75,799.559,Nucleotide
Adenosine triphosphate,C15H6N3O7,126.26,6.85,277.783,Alcohol
Cholesterol,C15H23N5O0,295.25,7.79,830.4,Neurotransmitter
Cholesterol,C7H4N3O8,661.29,12.05,0.103,Lipid
Cholesterol,C11H16N2O0,370.39,2.57,84.852,Alkaloid
Serotonin,C12H8N3O4,152.67,N/A,997.929,Organic Compound
Adrenaline,C4H18N4O8,467.48,N/A,419.942,Lipid
Adenosine triphosphate,C20H13N5O9,320.64,2.4,925.749,Carbohydrate
Serotonin,C2H25N3O5,961.31,13.55,242.83,Alkaloid
Glucose,C13H1N2O10,740.43,8.08,391.988,Amide
Urea,C18H5N1O4,413.67,13.42,614.4,Amide
Aspirin,C18H40N3O7,225.76,N/A,923.188,Organic Compound
Ethanol,C15H10N1O3,467.52,5.88,242.316,Carbohydrate
Adenosine triphosphate,C7H9N1O5,95.58,12.64,687.681,Alkaloid
Urea,C12H27N3O5,859.11,7.58,570.702,Organic Compound
Aspirin,C7H32N3O10,314.54,8.12,711.631,Alcohol
Adenosine triphosphate,C8H20N3O1,786.02,7.99,676.822,Alkaloid
Serotonin,C9H30N3O6,646.82,N/A,71.088,Neurotransmitter
Dopamine,C1H5N2O3,88.03,9.04,259.953,Alcohol
Glucose,C18H25N5O10,428.29,12.64,805.312,Hormone
Serotonin,C12H30N0O3,461.83,5.16,497.33,Amide
Adenosine triphosphate,C1H40N4O1,502.69,N/A,447.286,Neurotransmitter
Serotonin,C18H32N4O1,317.9,2.64,847.309,Neurotransmitter
Adrenaline,C5H20N5O0,225.85,12.22,129.506,Amide
Dopamine,C16H27N3O1,953.14,2.86,42.758,Alkaloid
Aspirin,C16H30N1O9,394.51,4.84,760.734,Organic Compound
Cholesterol,C9H21N5O3,471.21,6.39,773.596,Organic Compound
Adrenaline,C14H38N0O5,301.34,5.17,970.651,Alcohol
Ethanol,C7H31N4O7,482.74,8.96,642.851,Nucleotide
Urea,C7H15N0O6,798.13,3.14,713.237,Alkaloid
Urea,C9H38N3O2,68.69,N/A,702.671,Amide
Dopamine,C6H6N2O4,997.56,N/A,822.859,Neurotransmitter
Cholesterol,C11H10N4O9,979.05,6.88,96.994,Nucleotide
Glucose,C10H20N2O1,699.39,1.78,279.85,Hormone
Urea,C2H12N5O3,720.51,1.76,286.046,Alkaloid
Adrenaline,C7H31N4O10,790.95,N/A,529.516,Carbohydrate
Adrenaline,C19H29N0O7,797.8,10.84,487.242,Neurotransmitter
Adrenaline,C11H22N1O5,144.97,N/A,955.838,Carbohydrate
Urea,C17H21N5O5,802.77,9.98,483.492,Alcohol
Dopamine,C10H5N0O2,563.22,10.94,440.086,Lipid
Adenosine triphosphate,C20H40N0O9,864.81,1.07,966.689,Neurotransmitter
Adrenaline,C12H5N1O10,114.01,8.98,190.537,Amide
Glucose,C14H15N1O8,549.65,3.87,60.192,Neurotransmitter
Caffeine,C6H12N0O2,931.63,11.95,727.116,Nucleotide
Adenosine triphosphate,C12H4N2O2,550.98,2.26,21.59,Nucleotide
Cholesterol,C4H20N2O10,517.12,N/A,623.08,Hormone
Serotonin,C5H29N5O6,875.1,N/A,685.794,Organic Compound
Adenosine triphosphate,C8H40N4O10,724.55,2.29,210.752,Hormone
Aspirin,C4H39N2O6,203.98,1.49,420.194,Alcohol
Glucose,C11H27N4O3,532.54,N/A,52.996,Alkaloid
Caffeine,C4H10N2O4,786.35,10.44,230.513,Nucleotide
Serotonin,C3H8N4O4,890.6,9.87,748.102,Hormone
Serotonin,C14H25N1O8,560.94,12.22,686.34,Amide
Aspirin,C4H9N0O1,954.9,9.44,522.364,Organic Compound
Dopamine,C8H8N0O4,889.21,8.64,69.511,Hormone
Caffeine,C2H38N2O3,841.01,8.99,705.738,Lipid
Serotonin,C16H21N1O6,950.12,6.67,200.928,Organic Compound
Ethanol,C20H18N0O7,280.39,8.97,460.65,Organic Compound
Serotonin,C16H13N0O8,703.02,8.9,745.844,Amide
Adenosine triphosphate,C5H40N5O7,161.31,10.32,519.53,Hormone
Serotonin,C11H36N4O7,817.41,6.13,718.252,Hormone
Adenosine triphosphate,C20H31N4O3,138.16,12.15,29.578,Nucleotide
Dopamine,C5H22N2O6,714.34,8.72,573.881,Alcohol
Urea,C14H2N4O2,472.76,9.51,832.589,Lipid
Serotonin,C17H38N4O6,492.11,9.59,803.958,Carbohydrate
Aspirin,C17H29N1O5,624.36,7.77,888.506,Lipid
Adenosine triphosphate,C1H20N2O5,279.48,8.39,193.956,Neurotransmitter
Glucose,C11H29N3O0,794.45,13.05,440.162,Nucleotide
Adenosine triphosphate,C6H22N5O4,445.61,13.27,302.44,Neurotransmitter
Adenosine triphosphate,C8H2N4O4,307.11,8.94,27.083,Hormone
Glucose,C5H18N5O0,284.07,9.43,876.527,Organic Compound
Serotonin,C17H31N5O5,424.65,13.16,405.527,Amide
Adenosine triphosphate,C17H23N1O8,342.94,N/A,864.161,Nucleotide
Adenosine triphosphate,C4H40N0O2,407.31,13.78,636.65,Organic Compound
Ethanol,C5H22N4O4,78.49,13.75,947.323,Carbohydrate
Glucose,C20H39N0O1,540.35,N/A,553.92,Amide
Dopamine,C10H40N2O10,132.93,7.94,512.484,Amide
Aspirin,C9H4N0O1,484.58,10.53,745.863,Amide
Serotonin,C13H27N4O8,794.2,3.38,169.654,Lipid
Urea,C18H25N0O7,500.17,N/A,376.227,Alcohol
Serotonin,C18H37N5O8,241.04,4.26,784.246,Neurotransmitter
Ethanol,C13H21N1O1,273.03,4.33,43.508,Nucleotide
Urea,C1H14N2O10,872.47,4.72,308.53,Alcohol
Adrenaline,C15H6N3O7,431.96,9.8,454.229,Carbohydrate
Aspirin,C15H31N0O4,843.24,10.45,27.977,Alcohol
Dopamine,C8H22N1O10,992.2,2.4,168.329,Amide
Cholesterol,C9H33N2O7,762.36,11.17,242.612,Alkaloid
Urea,C13H3N3O8,209.07,7.79,210.479,Amide
Serotonin,C6H6N2O1,616.63,8.35,314.236,Carbohydrate
Urea,C8H3N3O8,179.84,11.19,936.732,Alcohol
Dopamine,C18H6N0O6,926.81,10.68,653.537,Nucleotide
Adenosine triphosphate,C10H13N1O9,129.02,N/A,521.673,Alkaloid
Glucose,C2H39N5O3,940.82,1.27,760.93,Hormone
Caffeine,C9H17N3O1,785.44,7.62,58.326,Nucleotide
Serotonin,C19H3N2O5,453.61,8.69,831.209,Neurotransmitter
Dopamine,C11H23N1O3,195.09,8.68,419.462,Alcohol
Cholesterol,C17H7N4O5,655.32,11.06,424.831,Amide
Adrenaline,C2H8N0O2,332.17,8.1,24.364,Hormone
Aspirin,C16H21N0O7,819.09,11.66,557.964,Amide
Dopamine,C8H29N5O9,544.9,13.1,76.356,Hormone
Cholesterol,C5H11N3O6,438.27,N/A,732.56,Lipid
Caffeine,C17H2N2O7,604.38,12.7,395.318,Alcohol
Adrenaline,C5H30N1O10,734.45,11.09,664.654,Lipid
Serotonin,C17H40N1O5,691.34,1.02,587.807,Organic Compound
Dopamine,C11H23N3O7,604.19,10.79,397.879,Hormone
Cholesterol,C18H25N1O2,994.8,N/A,813.413,Alcohol
Dopamine,C17H8N0O8,192.85,2.18,61.681,Amide
Caffeine,C5H3N3O7,51.09,N/A,9.715,Alcohol
Glucose,C5H29N1O4,108.57,10.67,820.551,Alkaloid
Adenosine triphosphate,C4H1N3O3,758.73,10.91,569.801,Neurotransmitter
Glucose,C4H27N2O9,737.17,11.43,604.508,Hormone
Glucose,C15H17N5O9,285.82,12.14,210.159,Neurotransmitter
Ethanol,C19H19N1O5,657.06,9.39,391.722,Hormone
Cholesterol,C4H25N0O2,586.82,11.45,247.629,Organic Compound
Adenosine triphosphate,C17H29N4O5,720.78,N/A,141.411,Nucleotide
Serotonin,C16H23N0O3,235.56,7.99,753.458,Alkaloid
Adrenaline,C5H29N1O7,659.47,3.01,260.174,Amide
Adrenaline,C16H22N5O4,344.74,N/A,87.515,Hormone
Adenosine triphosphate,C11H9N2O6,585.57,N/A,950.352,Lipid
Serotonin,C15H23N3O7,617.34,N/A,35.023,Organic Compound
Aspirin,C2H21N1O3,451.73,3.9,99.917,Alkaloid
Dopamine,C11H18N1O1,841.77,1.85,413.18,Organic Compound
Serotonin,C1H39N2O4,498.08,2.73,963.761,Hormone
Dopamine,C9H38N5O1,141.09,5.03,825.166,Carbohydrate
Cholesterol,C2H35N3O8,394.61,10.05,922.321,Hormone
Adrenaline,C15H24N0O4,770.6,12.39,759.573,Neurotransmitter
Caffeine,C15H12N1O6,592.55,N/A,343.665,Organic Compound
Adrenaline,C4H23N5O10,633.66,N/A,877.832,Hormone
Serotonin,C18H21N3O7,226.38,11.48,876.695,Amide
Ethanol,C12H4N2O10,859.6,6.76,380.331,Organic Compound
Dopamine,C9H26N5O0,377.04,1.06,580.701,Amide
Adenosine triphosphate,C18H40N5O7,575.37,9.97,654.26,Nucleotide
Dopamine,C20H23N1O7,973.08,8.72,882.14,Alkaloid
Dopamine,C10H5N4O0,260.18,8.11,765.853,Lipid
Caffeine,C5H13N0O3,349.91,3.32,809.633,Carbohydrate
Adrenaline,C11H19N0O1,503.8,11.85,235.572,Alkaloid
Dopamine,C9H15N5O9,543.05,7.15,846.37,Amide
Caffeine,C1H21N5O1,232.09,N/A,483.959,Nucleotide
Caffeine,C12H22N1O3,115.58,N/A,830.914,Carbohydrate
Adenosine triphosphate,C7H5N1O6,324.75,N/A,36.437,Organic Compound
Glucose,C18H33N3O2,991.68,9.36,693.743,Lipid
Dopamine,C20H14N5O10,82.58,2.42,114.95,Carbohydrate
Cholesterol,C4H15N1O7,171.86,13.96,459.641,Nucleotide
Adrenaline,C14H16N4O5,133.49,2.8,940.485,Carbohydrate
Dopamine,C5H9N3O8,934.28,7.62,935.892,Nucleotide
Serotonin,C15H11N1O10,970.24,7.77,115.87,Alcohol
Glucose,C9H10N0O6,864.26,9.02,271.149,Carbohydrate
Urea,C12H20N3O10,455.51,4.51,915.723,Carbohydrate
Urea,C18H22N3O7,782.39,11.49,769.851,Nucleotide
Serotonin,C2H1N1O8,343.49,8.53,508.395,Alcohol
Aspirin,C18H9N4O0,626.75,6.25,697.022,Neurotransmitter
Caffeine,C12H35N1O1,931.3,2.98,139.82,Lipid
Serotonin,C7H27N4O8,417.3,N/A,805.626,Alkaloid
Dopamine,C13H30N3O7,325.47,10.74,661.45,Alkaloid
Dopamine,C19H6N4O4,882.33,9.61,969.75,Neurotransmitter
Adrenaline,C13H30N0O9,760.47,9.69,603.869,Carbohydrate
Caffeine,C16H21N0O0,884.67,3.89,336.76,Alcohol
Dopamine,C4H4N3O3,619.17,9.83,673.23,Alkaloid
Urea,C1H1N5O0,596.19,7.24,419.44,Hormone
Urea,C9H13N3O2,119.39,N/A,98.085,Amide
Cholesterol,C10H16N5O5,249.31,12.49,88.774,Lipid
Adrenaline,C3H24N3O2,559.16,2.46,395.661,Carbohydrate
Serotonin,C11H20N0O3,902.16,12.33,154.358,Lipid
Ethanol,C7H34N5O7,956.59,8.29,329.192,Hormone
Cholesterol,C5H25N4O0,471.79,1.73,997.954,Nucleotide
Glucose,C6H18N5O2,319.58,10.15,789.11,Alkaloid
Caffeine,C15H8N4O9,523.88,5.89,919.169,Carbohydrate
Aspirin,C10H19N2O3,513.79,N/A,672.115,Hormone
Adrenaline,C3H32N0O9,970.25,13.39,971.029,Amide
Adenosine triphosphate,C11H4N1O1,705.09,N/A,156.187,Alkaloid
Dopamine,C12H39N3O4,270.55,4.46,383.794,Neurotransmitter
Adenosine triphosphate,C10H31N4O10,836.31,N/A,738.34,Organic Compound
Cholesterol,C9H1N0O1,287.43,4.8,510.568,Lipid
Aspirin,C6H35N0O7,979.94,3.29,755.869,Carbohydrate
Adenosine triphosphate,C8H9N0O3,198.17,3.38,246.451,Organic Compound
Adrenaline,C1H5N2O1,626.88,N/A,772.209,Carbohydrate
Glucose,C3H17N1O3,600.24,6.71,853.37,Neurotransmitter
Cholesterol,C10H11N0O8,597.09,8.95,636.998,Carbohydrate
Dopamine,C12H19N0O0,668.51,12.72,986.587,Amide
Caffeine,C13H17N0O8,417.0,12.36,321.745,Amide
Dopamine,C18H2N5O8,441.37,N/A,20.788,Lipid
Caffeine,C17H35N2O1,269.57,11.01,979.239,Nucleotide
Adenosine triphosphate,C9H31N1O6,505.33,12.86,174.149,Amide
Glucose,C20H9N3O10,774.82,N/A,645.051,Alkaloid
Aspirin,C12H24N0O4,520.94,N/A,56.017,Organic Compound
Cholesterol,C19H15N1O7,630.97,1.75,148.039,Amide
Aspirin,C13H39N1O1,106.77,7.91,219.294,Lipid
Glucose,C11H35N2O1,806.97,2.29,112.356,Nucleotide
Glucose,C5H27N4O5,384.09,5.36,382.221,Carbohydrate
Aspirin,C3H7N1O3,998.58,12.4,553.179,Alkaloid
Dopamine,C6H12N2O9,233.08,13.82,292.604,Neurotransmitter
Cholesterol,C1H33N0O5,994.55,5.59,779.353,Carbohydrate
Aspirin,C2H35N0O4,730.84,N/A,974.968,Alkaloid
Aspirin,C2H25N0O8,683.67,7.23,415.68,Hormone
Adrenaline,C12H24N0O3,318.32,8.71,622.243,Carbohydrate
Caffeine,C8H10N1O8,728.74,10.91,917.344,Neurotransmitter
Ethanol,C16H30N3O3,126.93,8.71,49.358,Amide
Adrenaline,C7H29N5O2,791.26,7.39,766.677,Hormone
Glucose,C11H29N0O9,534.13,2.95,324.389,Neurotransmitter
Ethanol,C15H17N2O7,741.14,6.87,975.252,Organic Compound
Serotonin,C7H27N1O3,154.62,6.66,299.939,Alcohol
Dopamine,C13H6N4O8,215.46,13.16,397.65,Lipid
Adenosine triphosphate,C7H27N3O9,200.81,6.95,83.457,Alcohol
Glucose,C3H28N3O9,996.01,3.34,319.512,Amide
Urea,C18H34N2O10,911.3,6.28,128.859,Nucleotide
Ethanol,C7H8N4O5,472.21,3.47,266.209,Carbohydrate
Dopamine,C16H35N2O7,588.73,8.35,903.085,Alkaloid
Glucose,C17H33N0O0,83.24,9.47,788.416,Nucleotide
Serotonin,C19H16N4O5,618.58,6.89,259.345,Amide
Dopamine,C7H17N0O5,798.78,10.02,814.841,Alkaloid
Aspirin,C15H33N1O6,430.89,12.52,198.543,Hormone
Cholesterol,C4H18N0O8,440.31,N/A,373.147,Nucleotide
Glucose,C19H9N0O8,616.43,13.39,711.124,Alkaloid
Urea,C11H8N3O0,165.7,12.54,217.201,Amide
Serotonin,C6H33N0O3,973.21,9.94,39.189,Amide
Adenosine triphosphate,C16H8N5O2,559.88,N/A,922.758,Nucleotide
Urea,C8H14N0O7,872.26,10.34,28.212,Alkaloid
Aspirin,C2H18N4O8,69.07,N/A,764.104,Carbohydrate
Urea,C6H8N3O6,775.37,12.03,568.235,Carbohydrate
Adenosine triphosphate,C9H17N0O7,453.67,4.21,990.207,Carbohydrate
Cholesterol,C4H33N5O4,345.64,9.28,94.429,Alcohol
Adrenaline,C12H22N4O8,396.68,7.71,14.722,Hormone
Urea,C3H21N3O6,290.86,2.05,428.25,Alcohol
Serotonin,C3H16N2O0,521.55,8.82,684.556,Lipid
Ethanol,C17H21N0O3,422.53,2.63,264.828,Neurotransmitter
Cholesterol,C17H27N2O10,614.09,12.37,768.246,Neurotransmitter
Ethanol,C20H14N3O9,799.77,1.64,705.921,Alcohol
Dopamine,C11H16N4O3,118.61,7.93,385.094,Lipid
Adenosine triphosphate,C8H25N4O0,172.28,4.31,445.014,Organic Compound
Adrenaline,C16H20N1O6,585.59,10.73,865.331,Lipid
Adenosine triphosphate,C10H9N4O0,402.22,6.43,400.44,Amide
Ethanol,C8H36N3O10,189.95,13.15,446.978,Nucleotide
Dopamine,C7H12N2O5,630.08,N/A,554.74,Alcohol
Cholesterol,C20H14N2O8,86.7,N/A,313.737,Lipid
Aspirin,C15H12N2O6,71.81,5.19,2.003,Carbohydrate
Serotonin,C6H13N3O1,372.37,10.58,206.09,Carbohydrate
Urea,C12H3N5O3,412.57,8.07,216.186,Alkaloid
Aspirin,C5H37N0O9,150.62,3.67,455.858,Neurotransmitter
Adrenaline,C8H11N1O10,658.1,N/A,685.159,Lipid
Aspirin,C8H14N2O10,137.23,13.48,181.012,Lipid
Glucose,C17H15N4O8,517.88,N/A,652.189,Amide
Adrenaline,C16H29N0O5,315.27,10.42,174.157,Lipid
Ethanol,C12H14N3O7,121.08,N/A,409.922,Amide
Cholesterol,C9H28N5O8,536.13,N/A,51.498,Alkaloid
Serotonin,C13H9N2O0,904.57,7.83,330.933,Hormone
Aspirin,C12H5N0O6,605.77,4.47,810.514,Alcohol
Adenosine triphosphate,C11H4N5O8,920.34,4.3,197.127,Nucleotide
Cholesterol,C3H10N2O10,825.63,12.66,465.953,Amide
Urea,C15H29N4O10,630.79,9.39,765.757,Nucleotide
Dopamine,C2H4N2O3,948.13,4.73,977.284,Carbohydrate
Ethanol,C10H8N5O0,111.13,13.54,852.146,Amide
Aspirin,C8H2N2O1,834.45,6.57,255.665,Amide
Urea,C12H4N2O5,979.64,N/A,316.332,Hormone
Urea,C2H27N4O6,67.31,6.97,366.299,Lipid
Glucose,C18H30N3O4,726.82,8.44,706.097,Alkaloid
Cholesterol,C5H40N3O2,569.26,7.37,885.555,Hormone
Aspirin,C18H16N5O8,822.46,1.73,113.454,Neurotransmitter
Urea,C8H37N1O8,517.86,12.98,36.774,Amide
Glucose,C9H11N5O2,974.01,11.03,693.483,Organic Compound
Adenosine triphosphate,C8H39N4O6,947.33,1.42,219.153,Alkaloid
Adenosine triphosphate,C20H34N4O3,160.25,N/A,348.153,Alcohol
Ethanol,C12H28N3O6,493.19,N/A,366.548,Alkaloid
Cholesterol,C5H36N4O10,555.15,1.83,666.671,Nucleotide
Glucose,C5H20N3O4,959.84,N/A,244.218,Neurotransmitter
Glucose,C2H20N5O4,323.19,8.54,882.284,Alcohol
Aspirin,C18H25N0O3,309.39,N/A,775.989,Lipid
Serotonin,C4H24N5O10,932.31,5.19,662.12,Hormone
Cholesterol,C18H9N1O3,824.3,1.25,684.805,Carbohydrate
Adenosine triphosphate,C5H33N4O2,565.31,2.87,177.396,Carbohydrate
Glucose,C19H17N1O8,906.81,N/A,699.867,Organic Compound
Cholesterol,C20H13N5O0,590.12,6.99,511.512,Lipid
Caffeine,C7H24N1O0,581.06,8.14,988.192,Carbohydrate
Glucose,C8H7N4O2,539.83,2.02,36.909,Lipid
Urea,C13H7N1O6,57.1,2.0,836.844,Alkaloid
Adrenaline,C7H23N0O3,129.12,8.67,791.371,Alkaloid
Cholesterol,C5H40N2O3,668.72,5.3,967.435,Organic Compound
Cholesterol,C2H33N4O6,489.46,7.36,287.556,Amide
Adenosine triphosphate,C2H10N2O0,787.98,2.15,354.968,Neurotransmitter
Dopamine,C11H18N5O10,811.96,N/A,425.089,Hormone
Adrenaline,C12H35N3O9,113.57,4.03,301.286,Hormone
Urea,C16H8N2O4,847.15,9.23,339.747,Hormone
Adenosine triphosphate,C9H1N0O3,719.53,2.96,744.5,Hormone
Urea,C10H36N1O0,848.63,12.72,432.807,Alkaloid
Aspirin,C13H8N4O10,841.54,10.71,364.74,Alcohol
Urea,C7H14N5O6,699.99,N/A,575.926,Lipid
Aspirin,C13H23N0O2,498.96,N/A,250.554,Neurotransmitter
Adrenaline,C11H25N3O6,986.19,13.11,533.431,Lipid
Serotonin,C3H9N1O2,108.69,4.85,125.369,Hormone
Cholesterol,C14H31N5O7,353.75,5.27,940.967,Nucleotide
Dopamine,C6H11N2O10,809.71,3.22,246.83,Carbohydrate
Aspirin,C5H34N4O7,823.78,N/A,972.302,Alcohol
Urea,C5H35N4O5,788.68,N/A,803.138,Hormone
Cholesterol,C18H2N0O10,917.37,5.93,100.264,Alkaloid
Aspirin,C11H29N4O5,402.19,2.75,172.153,Nucleotide
Urea,C18H40N3O2,731.93,N/A,362.532,Lipid
Urea,C7H12N3O7,379.02,1.31,308.534,Nucleotide
Cholesterol,C2H32N3O6,76.46,8.26,441.251,Lipid
Adrenaline,C15H11N5O6,843.5,6.08,674.576,Hormone
Urea,C8H10N3O8,737.8,8.58,260.495,Amide
Adenosine triphosphate,C5H24N5O1,495.16,7.89,505.408,Hormone
Ethanol,C13H26N5O9,941.6,3.74,171.922,Lipid
Serotonin,C6H38N4O10,357.07,10.83,561.557,Carbohydrate
Cholesterol,C2H34N3O2,413.09,N/A,490.23,Alcohol
Dopamine,C11H8N3O6,848.38,11.91,673.48,Amide
Adrenaline,C1H3N0O6,255.08,9.04,429.346,Nucleotide
Urea,C1H27N3O0,711.35,12.95,535.644,Neurotransmitter
Cholesterol,C3H8N2O3,525.74,10.42,520.366,Nucleotide
Adrenaline,C18H9N3O8,901.71,5.76,895.718,Neurotransmitter
Ethanol,C16H30N5O1,368.97,6.74,202.003,Alkaloid
Cholesterol,C2H5N0O0,162.47,7.43,823.702,Organic Compound
Adrenaline,C3H1N4O2,578.83,9.75,776.256,Alkaloid
Aspirin,C14H20N5O10,851.2,11.82,887.355,Hormone
Cholesterol,C12H16N2O3,806.49,2.88,508.276,Nucleotide
Serotonin,C18H40N2O5,130.71,4.43,595.099,Nucleotide
Adrenaline,C17H23N2O9,981.17,12.13,922.469,Organic Compound
Adrenaline,C13H31N0O5,271.43,7.18,143.158,Organic Compound
Urea,C3H8N5O7,197.45,6.76,477.81,Amide
Glucose,C5H3N2O6,109.09,1.94,922.787,Carbohydrate
Adenosine triphosphate,C12H2N5O3,487.74,10.23,499.087,Nucleotide
Adrenaline,C7H1N0O3,465.59,7.64,283.883,Lipid
Dopamine,C18H31N0O9,351.43,2.41,639.881,Amide
Ethanol,C11H25N1O0,397.51,6.88,421.415,Carbohydrate
Cholesterol,C17H11N4O9,691.67,7.17,268.189,Amide
Serotonin,C20H19N1O2,422.41,N/A,63.529,Alkaloid
Urea,C15H18N3O6,367.4,11.41,294.591,Alkaloid
Ethanol,C4H38N2O3,698.16,N/A,347.626,Amide
Caffeine,C6H28N3O5,152.77,4.59,704.534,Hormone
Ethanol,C12H26N4O5,549.25,N/A,335.857,Hormone
Caffeine,C8H38N0O5,790.59,9.87,62.378,Nucleotide
Ethanol,C1H10N4O5,885.02,12.5,948.812,Lipid
Caffeine,C8H2N1O0,704.0,N/A,709.412,Neurotransmitter
Caffeine,C20H17N0O1,339.71,13.73,284.885,Carbohydrate
Glucose,C17H39N5O3,272.05,1.76,674.786,Alkaloid
Ethanol,C6H10N1O0,234.33,2.85,19.689,Amide
Urea,C1H40N2O1,495.38,4.69,120.952,Organic Compound
Caffeine,C15H3N4O4,267.09,N/A,818.391,Alkaloid
Dopamine,C6H13N1O9,257.46,13.21,400.326,Carbohydrate
Serotonin,C5H7N0O8,74.99,13.58,479.464,Alcohol
Cholesterol,C8H27N4O6,455.2,N/A,425.114,Amide
Aspirin,C3H11N0O6,505.45,10.18,260.162,Lipid
Urea,C18H19N3O6,340.48,6.83,292.006,Hormone
Ethanol,C10H12N2O4,80.2,4.58,478.187,Nucleotide
Cholesterol,C9H26N5O7,713.32,7.9,222.639,Carbohydrate
Aspirin,C7H35N5O1,587.56,2.69,789.544,Alcohol
Glucose,C13H13N0O1,503.25,13.58,525.53,Alcohol
Dopamine,C8H1N3O3,852.71,N/A,726.039,Organic Compound
Dopamine,C19H14N5O1,217.15,8.23,196.94,Hormone
Dopamine,C10H39N4O6,324.24,4.71,999.299,Amide
Aspirin,C12H11N2O2,399.18,4.51,255.68,Lipid
Adenosine triphosphate,C1H29N3O4,410.06,4.12,213.152,Neurotransmitter
Adrenaline,C8H29N4O10,158.34,N/A,827.006,Amide
Adrenaline,C16H37N0O9,104.06,9.34,527.917,Alkaloid
