compound,formula,mw,pka,solubility_mg_ml,class
Urea,C9H32N3O7,631.91,12.87,686.642,Alcohol
Dopamine,C3H40N2O5,56.25,4.58,676.528,Organic Compound
Adrenaline,C12H15N0O4,958.12,N/A,871.108,Alcohol
Ethanol,C19H35N1O0,176.34,9.81,991.52,Carbohydrate
Aspirin,C4H2N0O9,635.2,N/A,655.137,Amide
Caffeine,C1H30N4O9,391.42,8.14,13.966,Alcohol
Serotonin,C19H2N4O9,327.99,3.13,226.295,Carbohydrate
Aspirin,C12H7N1O4,787.29,5.83,769.465,Neurotransmitter
Caffeine,C20H1N3O10,243.78,1.65,150.573,Alkaloid
Caffeine,C6H40N3O6,298.27,5.78,752.796,Alkaloid
Caffeine,C1H34N1O8,566.46,2.22,862.057,Lipid
Urea,C4H13N3O9,274.36,4.23,837.88,Carbohydrate
Ethanol,C15H34N3O0,287.2,N/A,146.039,Carbohydrate
Serotonin,C6H3N0O10,747.14,N/A,659.831,Amide
Aspirin,C3H34N5O0,630.35,10.66,430.957,Alcohol
Cholesterol,C4H31N5O2,466.7,1.49,23.039,Organic Compound
Cholesterol,C18H40N3O6,281.45,10.28,767.75,Hormone
Urea,C12H28N5O3,916.8,N/A,905.498,Alcohol
Ethanol,C17H17N3O4,366.19,3.95,744.916,Hormone
Urea,C20H2N2O9,463.27,1.92,266.342,Nucleotide
Glucose,C15H2N3O7,770.47,2.88,122.619,Hormone
Ethanol,C11H5N5O5,169.08,5.44,593.754,Lipid
Cholesterol,C9H40N1O9,663.37,N/A,705.666,Nucleotide
Adrenaline,C1H16N4O6,631.17,5.76,159.759,Neurotransmitter
Ethanol,C6H22N5O9,464.02,N/A,767.925,Alcohol
Ethanol,C4H31N1O10,541.81,11.73,566.418,Carbohydrate
Glucose,C11H5N4O6,631.09,13.97,597.204,Carbohydrate
Adrenaline,C10H20N3O0,965.36,3.57,420.352,Neurotransmitter
Serotonin,C3H16N2O10,747.29,3.91,915.234,Carbohydrate
Caffeine,C11H9N5O4,827.8,4.93,614.673,Hormone
Adenosine triphosphate,C15H14N2O0,525.62,9.31,796.799,Alcohol
Serotonin,C18H3N4O10,249.09,7.69,616.725,Amide
Glucose,C3H8N0O1,394.26,8.39,132.324,Lipid
Adrenaline,C11H18N2O5,577.31,N/A,371.13,Organic Compound
Dopamine,C4H40N0O0,723.48,12.67,343.751,Nucleotide
Ethanol,C19H32N4O1,515.63,8.4,122.779,Alcohol
Glucose,C15H19N3O3,579.64,10.1,880.174,Alcohol
Caffeine,C11H30N4O8,670.26,10.69,124.593,Carbohydrate
Caffeine,C19H32N2O7,567.68,N/A,595.994,Nucleotide
Aspirin,C8H8N5O6,248.54,12.97,673.675,Carbohydrate
Adenosine triphosphate,C15H15N3O8,242.04,N/A,5.288,Neurotransmitter
Caffeine,C5H34N5O8,300.58,N/A,701.526,Lipid
Aspirin,C13H28N0O10,821.88,N/A,182.931,Organic Compound
Caffeine,C6H28N1O10,538.6,7.07,607.932,Alkaloid
Adenosine triphosphate,C2H20N1O9,750.85,N/A,507.574,Organic Compound
Serotonin,C11H24N3O3,330.35,9.0,985.891,Nucleotide
Glucose,C4H28N0O8,851.71,4.73,610.896,Nucleotide
Glucose,C15H34N4O4,521.23,5.53,57.961,Amide
Caffeine,C11H35N3O10,921.64,7.84,256.974,Alkaloid
Adrenaline,C9H17N5O5,593.16,11.4,435.716,Neurotransmitter
Urea,C3H39N5O5,955.21,N/A,712.119,Amide
Adrenaline,C10H37N4O10,630.55,12.44,818.36,Organic Compound
Ethanol,C18H30N5O7,70.4,12.4,950.52,Alkaloid
Ethanol,C19H34N2O9,757.61,N/A,203.808,Hormone
Glucose,C14H9N5O3,883.77,N/A,843.592,Nucleotide
Cholesterol,C2H26N1O10,270.58,5.13,404.426,Lipid
Urea,C10H29N0O5,399.24,6.68,692.987,Alcohol
Cholesterol,C4H8N1O9,121.52,3.48,972.247,Amide
Glucose,C1H4N2O10,838.81,4.6,102.739,Alkaloid
Adrenaline,C15H29N0O10,655.4,12.79,498.641,Alcohol
Urea,C19H23N1O7,141.52,3.81,717.372,Nucleotide
Caffeine,C11H25N2O0,126.16,9.27,676.367,Lipid
Adenosine triphosphate,C12H29N3O2,683.58,2.19,888.161,Lipid
Serotonin,C4H29N5O7,145.04,N/A,123.577,Nucleotide
Aspirin,C14H7N3O8,815.8,6.28,426.269,Alkaloid
Caffeine,C13H28N4O5,843.93,N/A,785.028,Hormone
Adrenaline,C4H22N1O1,296.53,N/A,93.729,Alkaloid
Glucose,C7H33N0O4,388.91,7.62,694.49,Organic Compound
Aspirin,C3H17N0O4,685.84,8.62,424.535,Alcohol
Cholesterol,C7H20N3O10,475.47,10.43,278.287,Nucleotide
Caffeine,C4H38N0O4,220.54,11.54,897.073,Carbohydrate
Ethanol,C12H33N2O8,154.77,1.7,602.459,Alkaloid
Ethanol,C1H30N2O9,179.69,5.22,57.722,Lipid
Serotonin,C18H14N3O0,254.39,5.6,290.65,Alcohol
Adrenaline,C10H33N2O8,991.39,N/A,911.161,Alcohol
Caffeine,C5H25N1O10,909.09,1.68,366.436,Organic Compound
Glucose,C14H12N0O3,844.31,5.3,853.968,Lipid
Aspirin,C10H35N4O8,120.85,N/A,181.468,Alkaloid
Dopamine,C17H10N2O9,339.01,8.16,416.858,Alcohol
Aspirin,C4H2N2O0,360.58,9.28,743.227,Amide
Dopamine,C11H17N2O4,389.37,10.4,84.355,Nucleotide
Aspirin,C13H16N3O9,854.64,1.71,856.476,Nucleotide
Cholesterol,C5H32N5O8,585.13,6.87,618.597,Alcohol
Caffeine,C18H7N0O5,972.08,4.59,170.939,Organic Compound
Adenosine triphosphate,C9H23N4O7,347.56,N/A,871.12,Amide
Caffeine,C9H4N5O4,878.55,5.07,379.763,Hormone
Urea,C8H27N4O5,396.22,N/A,639.06,Alkaloid
Caffeine,C4H22N2O0,873.05,13.5,781.079,Hormone
Ethanol,C9H12N4O6,829.48,9.16,280.396,Neurotransmitter
Adrenaline,C15H8N5O5,328.09,11.88,43.74,Hormone
Caffeine,C2H6N4O0,655.68,9.72,526.108,Hormone
Adrenaline,C3H6N5O10,831.26,12.53,204.087,Hormone
Caffeine,C15H21N1O8,840.22,5.71,318.973,Amide
Ethanol,C6H21N1O4,921.72,8.18,746.487,Neurotransmitter
Caffeine,C2H22N4O1,191.81,9.09,624.759,Alkaloid
Aspirin,C17H24N3O6,531.92,10.69,44.264,Alkaloid
Adrenaline,C2H36N3O10,765.19,7.71,26.197,Alcohol
Adenosine triphosphate,C17H27N0O3,366.54,N/A,90.024,Nucleotide
Ethanol,C10H23N4O5,771.01,N/A,170.107,Neurotransmitter
Glucose,C3H15N0O8,485.39,5.48,760.046,Neurotransmitter
Adenosine triphosphate,C3H32N3O10,83.04,N/A,680.244,Amide
Adenosine triphosphate,C2H23N1O8,589.0,8.92,553.038,Neurotransmitter
Aspirin,C7H36N3O1,624.77,7.69,337.634,Nucleotide
Adenosine triphosphate,C15H29N1O4,474.76,12.7,746.162,Alkaloid
Caffeine,C19H5N0O10,505.97,3.58,340.629,Neurotransmitter
Adrenaline,C1H39N0O7,253.42,13.2,578.037,Neurotransmitter
Aspirin,C11H6N0O5,442.64,11.01,653.138,Carbohydrate
Adrenaline,C7H32N1O3,370.55,N/A,80.447,Neurotransmitter
Urea,C17H35N1O2,403.14,7.82,938.054,Carbohydrate
Dopamine,C18H22N3O9,61.5,5.11,486.377,Carbohydrate
Ethanol,C11H27N4O9,564.85,5.68,616.092,Hormone
Cholesterol,C11H31N1O2,900.13,2.25,66.079,Alcohol
Adenosine triphosphate,C10H20N3O8,135.81,13.39,934.478,Alcohol
Serotonin,C5H14N1O5,529.52,7.98,163.689,Amide
Serotonin,C17H23N5O8,570.15,13.05,293.132,Lipid
Adrenaline,C13H1N2O7,382.65,10.6,300.179,Alcohol
Aspirin,C13H37N2O7,110.34,1.93,19.058,Nucleotide
Cholesterol,C1H5N0O6,948.11,3.57,323.748,Alcohol
Glucose,C2H19N2O5,658.17,7.15,315.457,Lipid
Urea,C20H28N2O8,265.39,11.62,616.688,Organic Compound
Caffeine,C7H11N4O10,873.08,6.29,343.289,Nucleotide
Cholesterol,C5H33N4O5,73.13,N/A,134.346,Alkaloid
Urea,C10H31N1O6,854.85,N/A,928.204,Alcohol
Aspirin,C8H23N0O9,855.03,4.37,736.595,Alkaloid
Adenosine triphosphate,C12H1N5O1,493.96,3.15,637.957,Neurotransmitter
Dopamine,C3H36N3O5,467.78,13.56,444.652,Carbohydrate
Glucose,C10H13N4O10,130.75,8.61,981.173,Lipid
Cholesterol,C18H12N0O9,502.44,1.93,222.075,Amide
Serotonin,C8H38N5O6,912.02,4.96,245.708,Carbohydrate
Dopamine,C19H34N4O8,900.32,11.08,804.468,Lipid
Cholesterol,C14H20N2O6,68.29,7.51,471.106,Nucleotide
Ethanol,C20H24N1O3,521.79,8.95,226.782,Amide
Dopamine,C6H9N0O10,639.54,6.97,204.714,Organic Compound
Glucose,C11H38N2O5,206.03,12.61,50.602,Alcohol
Adrenaline,C19H34N2O6,202.74,3.86,796.576,Hormone
Urea,C11H31N5O2,889.85,12.94,636.605,Lipid
Cholesterol,C10H13N3O4,257.43,N/A,967.124,Nucleotide
Adrenaline,C10H25N5O9,151.29,10.71,172.121,Neurotransmitter
Dopamine,C8H11N3O2,205.03,13.86,925.186,Lipid
Caffeine,C18H38N5O7,421.16,N/A,520.92,Carbohydrate
Adrenaline,C13H30N4O0,102.79,N/A,435.401,Nucleotide
Ethanol,C1H25N1O1,336.89,5.23,607.492,Hormone
Adrenaline,C1H2N3O5,738.58,2.69,133.033,Amide
Dopamine,C5H20N2O3,382.22,12.98,7.416,Alkaloid
Glucose,C11H2N2O1,998.77,N/A,360.295,Nucleotide
Serotonin,C8H30N3O0,384.03,5.58,156.712,Alkaloid
Ethanol,C16H25N5O0,298.93,N/A,210.027,Alcohol
Urea,C6H20N1O0,808.32,6.17,219.782,Amide
Glucose,C4H4N2O9,987.05,8.02,960.154,Carbohydrate
Glucose,C1H14N3O1,992.61,N/A,946.193,Lipid
Glucose,C15H23N5O7,348.15,4.38,121.912,Alkaloid
Cholesterol,C20H40N3O2,439.38,N/A,144.632,Nucleotide
Ethanol,C4H18N3O5,386.47,N/A,387.226,Carbohydrate
Dopamine,C13H20N3O3,441.46,11.4,209.096,Carbohydrate
Adrenaline,C3H33N5O1,560.42,5.8,661.489,Carbohydrate
Glucose,C7H38N2O1,132.51,N/A,414.507,Neurotransmitter
Cholesterol,C8H1N3O0,774.69,N/A,370.037,Lipid
Serotonin,C17H6N3O10,967.23,11.24,778.987,Hormone
Adrenaline,C4H30N3O1,949.59,N/A,968.674,Lipid
Aspirin,C10H29N3O0,90.14,13.79,611.946,Organic Compound
Ethanol,C1H8N4O9,563.35,11.49,799.672,Hormone
Urea,C16H32N4O10,645.49,11.93,511.725,Alcohol
Caffeine,C8H40N3O7,174.67,6.06,654.765,Alkaloid
Ethanol,C11H22N4O0,416.99,4.44,54.248,Organic Compound
Cholesterol,C9H17N2O6,784.65,N/A,426.448,Alkaloid
Caffeine,C11H7N3O5,803.09,5.2,650.022,Nucleotide
Glucose,C9H23N0O5,239.59,11.12,931.722,Neurotransmitter
Serotonin,C3H35N1O4,351.74,3.68,14.304,Alcohol
Adenosine triphosphate,C17H14N0O1,327.78,8.52,639.316,Amide
Glucose,C12H22N2O1,56.81,N/A,139.35,Alkaloid
Caffeine,C19H11N4O4,162.03,3.92,576.897,Lipid
Cholesterol,C6H24N1O10,177.69,N/A,337.544,Hormone
Cholesterol,C4H4N4O3,604.25,13.31,273.801,Amide
Glucose,C10H20N4O9,449.62,13.49,840.622,Amide
Ethanol,C19H20N0O9,534.15,N/A,359.925,Alkaloid
Glucose,C13H19N1O7,406.31,9.9,999.001,Amide
Dopamine,C1H36N2O1,133.32,3.72,528.598,Organic Compound
Adrenaline,C16H3N4O7,95.01,8.47,88.576,Carbohydrate
Adrenaline,C13H32N0O2,633.98,N/A,352.461,Carbohydrate
Adenosine triphosphate,C19H30N2O1,702.16,3.61,157.39,Nucleotide
Caffeine,C10H14N0O6,430.81,9.12,157.54,Alcohol
Serotonin,C8H3N1O9,765.22,8.18,52.07,Carbohydrate
Urea,C3H6N1O6,673.87,N/A,836.706,Carbohydrate
Adrenaline,C19H29N5O3,566.01,4.71,480.041,Nucleotide
Adenosine triphosphate,C9H35N0O1,709.61,N/A,944.344,Alkaloid
Cholesterol,C7H10N4O5,926.49,2.41,377.332,Lipid
Cholesterol,C16H3N5O2,732.9,6.85,778.023,Alcohol
Urea,C16H18N1O10,195.32,N/A,353.555,Alkaloid
Cholesterol,C4H8N2O2,419.1,5.48,993.023,Neurotransmitter
Caffeine,C6H15N3O10,621.98,6.98,883.299,Organic Compound
Aspirin,C15H6N2O8,839.71,N/A,581.812,Carbohydrate
Ethanol,C13H9N4O9,782.39,N/A,297.997,Nucleotide
Adrenaline,C17H33N3O5,988.68,3.92,404.515,Amide
Caffeine,C14H32N0O1,639.33,2.27,640.373,Alcohol
Serotonin,C6H17N2O7,113.96,1.9,251.076,Lipid
Urea,C11H35N4O4,675.23,7.63,708.087,Organic Compound
Glucose,C20H30N0O5,758.18,12.87,868.122,Lipid
Cholesterol,C6H31N0O6,366.08,12.58,175.084,Lipid
Dopamine,C19H3N4O3,358.47,7.34,754.607,Lipid
Adenosine triphosphate,C13H35N5O0,575.57,5.03,283.347,Hormone
Serotonin,C10H1N3O1,553.48,10.12,902.881,Alcohol
Dopamine,C10H4N3O9,974.32,8.12,809.856,Hormone
Urea,C4H22N1O6,560.11,9.71,70.822,Lipid
Urea,C5H39N2O3,459.34,12.79,129.286,Alcohol
Adenosine triphosphate,C10H33N2O9,784.87,N/A,473.871,Lipid
Adrenaline,C1H15N2O1,539.0,N/A,697.569,Hormone
Dopamine,C9H21N5O6,920.89,N/A,585.79,Lipid
Ethanol,C7H20N4O5,414.39,N/A,559.91,Hormone
Urea,C15H39N2O9,490.56,3.39,575.178,Nucleotide
Adenosine triphosphate,C6H19N0O0,62.34,7.17,959.688,Organic Compound
Urea,C8H19N1O8,401.58,13.78,794.842,Hormone
Caffeine,C2H6N3O9,738.14,5.69,252.815,Alkaloid
Adenosine triphosphate,C17H28N4O10,90.51,1.67,762.099,Neurotransmitter
Cholesterol,C2H6N5O6,279.03,2.42,282.518,Hormone
Aspirin,C8H37N0O4,610.46,3.31,610.647,Alkaloid
Adenosine triphosphate,C18H16N4O10,533.29,8.58,389.117,Alkaloid
Adrenaline,C19H30N3O2,124.91,N/A,689.845,Alcohol
Serotonin,C13H18N4O0,300.79,8.5,687.989,Alcohol
Adrenaline,C15H3N1O5,552.49,7.0,362.289,Alcohol
Adenosine triphosphate,C15H29N1O6,537.14,8.35,473.993,Hormone
Ethanol,C7H19N0O4,552.4,11.19,651.044,Amide
Serotonin,C5H33N4O0,938.61,8.29,373.015,Alcohol
Serotonin,C17H19N2O2,590.88,6.01,65.242,Neurotransmitter
Serotonin,C3H31N0O10,438.8,4.45,251.811,Neurotransmitter
Adrenaline,C7H6N4O10,54.63,3.98,598.752,Organic Compound
Serotonin,C1H30N1O3,179.91,8.34,267.79,Organic Compound
Adrenaline,C17H21N0O9,101.12,2.41,204.744,Hormone
Cholesterol,C3H16N2O1,498.2,11.67,511.29,Alkaloid
Urea,C1H23N2O0,445.34,N/A,566.759,Organic Compound
Ethanol,C2H12N2O4,373.29,11.28,966.13,Organic Compound
Ethanol,C18H33N5O2,889.07,3.08,759.75,Neurotransmitter
Glucose,C13H17N5O10,441.68,4.36,279.793,Alkaloid
Adrenaline,C16H40N2O10,997.93,3.26,372.423,Alcohol
Urea,C15H18N0O8,890.93,12.46,923.639,Lipid
Aspirin,C3H7N0O3,323.92,3.51,480.508,Lipid
Caffeine,C11H14N0O7,742.73,8.24,267.603,Alcohol
Adrenaline,C19H6N0O0,467.04,4.32,5.803,Hormone
Adrenaline,C9H40N1O0,728.66,N/A,23.378,Nucleotide
Adrenaline,C20H22N1O0,136.26,9.94,103.954,Alkaloid
Cholesterol,C2H2N0O4,86.97,2.25,294.151,Nucleotide
Serotonin,C1H26N1O4,195.81,5.57,91.531,Nucleotide
Adenosine triphosphate,C7H17N4O8,493.7,11.46,315.883,Nucleotide
Dopamine,C18H31N5O8,389.05,10.6,836.762,Alkaloid
Urea,C17H7N3O8,99.13,N/A,96.392,Amide
Urea,C11H8N1O4,500.63,5.36,27.98,Hormone
Urea,C8H38N2O8,153.21,1.92,808.008,Alkaloid
Dopamine,C16H2N3O5,110.41,11.76,552.011,Hormone
Serotonin,C13H39N2O3,170.67,4.56,350.669,Alcohol
Cholesterol,C10H22N5O8,892.87,N/A,659.627,Neurotransmitter
Cholesterol,C7H14N1O10,335.71,N/A,324.176,Carbohydrate
Dopamine,C16H15N1O5,300.85,N/A,766.43,Alkaloid
Ethanol,C11H9N0O10,526.58,6.23,79.975,Lipid
Glucose,C11H4N4O5,206.88,6.21,793.088,Hormone
Adenosine triphosphate,C1H22N1O8,554.53,9.41,458.64,Hormone
Ethanol,C19H11N5O9,461.68,N/A,925.756,Carbohydrate
Cholesterol,C12H26N5O8,703.69,N/A,430.578,Alkaloid
Adenosine triphosphate,C12H9N5O6,468.06,4.28,576.347,Neurotransmitter
Dopamine,C20H7N3O9,536.3,8.29,425.254,Alkaloid
Ethanol,C10H8N5O3,233.33,9.53,92.073,Amide
Ethanol,C4H36N5O3,694.66,8.3,269.64,Hormone
Glucose,C11H25N2O5,438.23,12.95,976.064,Amide
Dopamine,C9H3N0O10,105.32,10.2,39.18,Organic Compound
Adenosine triphosphate,C15H15N0O8,473.2,6.55,906.839,Alkaloid
Dopamine,C17H21N3O6,973.13,13.52,154.382,Alkaloid
Caffeine,C14H39N2O4,899.08,3.19,152.408,Hormone
Glucose,C14H34N4O6,607.79,3.87,680.919,Carbohydrate
Dopamine,C2H39N2O7,916.56,5.66,332.098,Hormone
Cholesterol,C11H21N1O2,961.12,11.01,866.279,Alkaloid
Serotonin,C13H2N2O0,71.03,8.59,877.238,Nucleotide
Serotonin,C7H18N2O9,580.72,N/A,185.538,Alkaloid
Serotonin,C15H13N3O8,274.79,N/A,307.363,Amide
Urea,C18H2N2O3,957.6,8.45,42.052,Amide
Adenosine triphosphate,C6H21N5O10,825.0,N/A,660.939,Amide
Serotonin,C18H24N0O4,584.64,N/A,482.671,Carbohydrate
Serotonin,C17H31N1O9,752.07,10.69,653.719,Hormone
Cholesterol,C8H9N1O6,569.77,1.88,449.147,Lipid
Aspirin,C2H15N5O10,954.01,10.03,573.639,Organic Compound
Urea,C17H21N0O8,246.34,11.28,767.048,Neurotransmitter
Serotonin,C17H20N4O4,643.66,9.43,331.816,Amide
Cholesterol,C14H34N2O3,71.55,2.18,551.441,Neurotransmitter
Aspirin,C12H6N0O0,80.62,3.11,89.897,Nucleotide
Ethanol,C14H14N0O9,356.27,4.3,745.543,Organic Compound
Dopamine,C14H36N4O5,106.42,10.37,768.504,Alcohol
Dopamine,C6H39N4O5,295.96,11.71,861.455,Nucleotide
Dopamine,C16H32N0O6,315.9,2.23,726.181,Alcohol
Cholesterol,C10H2N0O9,80.88,3.14,847.492,Alcohol
Ethanol,C16H10N1O5,645.29,3.89,31.543,Hormone
Dopamine,C2H39N1O4,115.92,8.28,153.382,Lipid
Ethanol,C11H28N4O3,453.6,N/A,935.16,Organic Compound
Aspirin,C17H11N2O0,837.24,4.84,717.687,Organic Compound
Ethanol,C17H6N1O8,213.94,10.47,673.897,Neurotransmitter
Dopamine,C20H11N1O9,655.38,7.7,724.686,Lipid
Serotonin,C2H12N1O8,682.27,9.07,107.802,Nucleotide
Cholesterol,C16H9N5O0,915.9,13.42,707.013,Alkaloid
Glucose,C2H16N3O9,986.09,10.86,417.813,Neurotransmitter
Aspirin,C1H14N2O3,452.81,7.43,149.746,Lipid
Aspirin,C16H5N1O6,450.46,6.26,42.149,Amide
Adrenaline,C17H21N5O10,75.96,N/A,65.515,Neurotransmitter
Urea,C7H17N5O0,418.25,12.21,389.108,Nucleotide
Urea,C14H13N4O8,935.0,N/A,833.372,Organic Compound
Caffeine,C14H1N3O9,573.02,1.37,329.783,Carbohydrate
Cholesterol,C16H19N1O6,770.67,11.65,208.76,Organic Compound
Adrenaline,C11H2N5O9,537.64,2.5,462.545,Nucleotide
Cholesterol,C14H26N2O7,224.46,1.9,575.93,Alcohol
Glucose,C17H7N5O2,563.02,6.27,453.812,Nucleotide
Urea,C8H26N2O3,322.1,9.04,616.056,Lipid
Cholesterol,C14H30N4O10,72.83,9.59,776.806,Hormone
Caffeine,C18H11N1O3,57.5,1.0,225.124,Organic Compound
Glucose,C5H34N5O1,324.88,N/A,988.818,Hormone
Ethanol,C18H6N5O0,911.25,N/A,181.086,Carbohydrate
Ethanol,C6H28N0O3,777.6,2.45,155.123,Organic Compound
Adenosine triphosphate,C3H40N4O3,124.49,N/A,346.073,Neurotransmitter
Caffeine,C11H39N2O3,591.56,N/A,642.36,Neurotransmitter
Adrenaline,C19H28N2O10,88.79,4.11,754.642,Alcohol
Urea,C20H31N5O9,876.9,2.63,317.703,Neurotransmitter
Cholesterol,C15H30N0O2,168.48,3.53,599.911,Amide
Dopamine,C18H10N5O7,786.67,5.26,727.038,Organic Compound
Caffeine,C10H9N1O1,181.02,4.69,675.154,Hormone
Dopamine,C12H11N4O0,562.44,1.81,827.22,Alkaloid
Urea,C7H37N0O6,487.34,N/A,958.995,Hormone
Ethanol,C18H6N5O8,875.47,5.87,902.664,Lipid
Glucose,C1H22N4O3,59.27,N/A,893.805,Lipid
Adrenaline,C4H27N2O8,964.84,4.13,311.417,Nucleotide
Cholesterol,C1H40N5O6,349.52,1.51,999.065,Amide
Ethanol,C5H26N4O3,574.73,N/A,13.401,Amide
Ethanol,C18H9N4O10,539.31,4.1,856.108,Nucleotide
Glucose,C13H2N4O2,774.17,N/A,608.976,Carbohydrate
Dopamine,C4H25N4O4,852.45,8.47,931.269,Amide
Glucose,C4H34N3O10,328.32,4.65,86.487,Nucleotide
Serotonin,C1H27N3O10,133.24,N/A,32.006,Neurotransmitter
