compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C16H12N4O2,166.3,8.86,740.076,Carbohydrate
Caffeine,C5H37N5O0,385.16,N/A,387.93,Lipid
Aspirin,C3H24N2O4,918.16,10.62,862.067,Alcohol
Ethanol,C4H40N2O6,606.28,1.32,466.145,Carbohydrate
Caffeine,C2H11N4O2,862.67,9.11,886.733,Amide
Dopamine,C14H26N3O7,537.5,3.84,316.984,Carbohydrate
Adrenaline,C13H16N0O9,453.27,N/A,554.058,Amide
Aspirin,C8H5N0O0,236.87,10.11,111.744,Carbohydrate
Caffeine,C5H12N0O7,617.89,5.5,880.306,Nucleotide
Urea,C2H28N1O1,511.74,N/A,825.718,Hormone
Caffeine,C18H34N1O2,362.49,6.69,894.028,Organic Compound
Serotonin,C4H27N4O7,264.77,12.57,391.029,Alcohol
Aspirin,C7H38N3O5,689.81,N/A,934.637,Neurotransmitter
Glucose,C19H3N4O10,464.73,11.8,761.365,Carbohydrate
Adenosine triphosphate,C18H28N1O5,705.81,10.96,141.537,Carbohydrate
Adrenaline,C7H22N0O6,411.36,3.85,564.944,Carbohydrate
Aspirin,C17H22N3O0,616.03,1.36,264.557,Neurotransmitter
Glucose,C12H34N4O2,162.19,12.55,799.386,Alkaloid
Cholesterol,C13H34N5O7,66.47,N/A,486.245,Alcohol
Adrenaline,C13H34N2O3,992.87,5.67,924.869,Amide
Serotonin,C8H10N5O1,887.96,N/A,574.785,Neurotransmitter
Adenosine triphosphate,C1H21N3O10,453.19,4.36,882.038,Alcohol
Dopamine,C9H8N5O9,397.15,1.73,788.405,Hormone
Ethanol,C5H28N5O10,331.55,9.01,81.709,Alkaloid
Urea,C16H35N4O2,204.38,11.1,698.118,Nucleotide
Caffeine,C6H22N4O10,369.88,12.24,782.857,Hormone
Adenosine triphosphate,C11H4N3O2,889.14,11.2,57.497,Alkaloid
Urea,C15H27N3O10,87.15,9.68,808.146,Neurotransmitter
Aspirin,C16H31N5O4,529.3,6.97,88.377,Carbohydrate
Adenosine triphosphate,C19H25N3O7,240.05,7.35,872.426,Hormone
Dopamine,C2H10N1O0,738.26,7.57,35.725,Alcohol
Dopamine,C17H37N2O0,805.28,7.75,894.702,Alcohol
Dopamine,C2H33N2O7,90.24,11.02,633.631,Nucleotide
Ethanol,C1H26N1O6,173.75,1.44,658.097,Alcohol
Dopamine,C4H9N0O5,751.02,9.95,598.754,Organic Compound
Adrenaline,C13H4N2O7,747.17,6.5,779.497,Alkaloid
Glucose,C18H27N0O7,619.46,11.2,241.625,Organic Compound
Serotonin,C14H20N5O1,151.9,1.99,402.231,Hormone
Cholesterol,C15H18N3O4,988.62,1.31,23.994,Amide
Serotonin,C18H35N1O8,687.25,12.89,139.798,Nucleotide
Adrenaline,C6H12N0O2,63.93,3.71,565.655,Nucleotide
Ethanol,C3H38N5O10,914.98,6.74,488.685,Alcohol
Ethanol,C18H14N5O7,681.85,3.42,393.877,Hormone
Adenosine triphosphate,C6H26N4O2,441.22,12.66,72.709,Organic Compound
Adrenaline,C18H17N2O10,326.64,12.69,663.652,Carbohydrate
Ethanol,C11H3N0O3,258.75,N/A,271.863,Neurotransmitter
Aspirin,C18H40N0O4,381.9,11.18,686.673,Nucleotide
Cholesterol,C11H21N2O4,542.39,2.05,29.78,Neurotransmitter
Glucose,C12H19N5O7,608.72,8.64,667.101,Amide
Cholesterol,C1H19N4O5,596.88,9.96,377.996,Lipid
Dopamine,C1H27N5O8,454.92,N/A,165.718,Lipid
Glucose,C17H25N0O7,653.61,7.95,683.703,Alcohol
Aspirin,C1H36N3O0,341.09,1.07,966.304,Hormone
Urea,C7H33N5O4,580.93,2.39,93.847,Alcohol
Urea,C20H8N0O9,815.16,N/A,387.676,Lipid
Urea,C15H25N0O9,81.51,N/A,577.812,Alkaloid
Caffeine,C7H19N4O9,370.66,6.67,631.431,Lipid
Caffeine,C8H2N5O8,135.59,4.06,818.193,Lipid
Urea,C1H1N2O9,854.99,10.65,801.685,Amide
Cholesterol,C15H19N1O0,93.91,10.42,800.248,Hormone
Adenosine triphosphate,C6H16N2O0,478.3,7.09,942.487,Organic Compound
Aspirin,C5H26N2O7,267.61,3.85,414.596,Organic Compound
Ethanol,C18H30N0O6,203.05,N/A,84.42,Amide
Glucose,C5H3N2O0,675.2,N/A,762.585,Hormone
Caffeine,C6H26N2O0,446.66,3.58,24.128,Hormone
Adrenaline,C10H18N0O4,692.57,N/A,277.212,Hormone
Aspirin,C18H33N5O3,702.06,8.11,444.049,Alkaloid
Dopamine,C5H29N2O10,774.8,12.33,734.442,Lipid
Urea,C16H40N2O8,641.29,6.45,806.633,Nucleotide
Cholesterol,C1H34N2O3,810.28,N/A,801.625,Hormone
Adrenaline,C6H18N4O2,154.49,N/A,185.902,Amide
Urea,C11H39N1O7,824.3,10.63,127.945,Alkaloid
Adenosine triphosphate,C11H20N0O8,636.92,8.18,461.004,Neurotransmitter
Glucose,C15H14N3O9,426.43,4.59,355.571,Neurotransmitter
Adenosine triphosphate,C4H1N2O2,62.47,11.5,854.582,Lipid
Ethanol,C1H35N4O5,642.24,11.54,672.366,Carbohydrate
Adrenaline,C10H8N4O10,737.69,N/A,175.274,Alkaloid
Adrenaline,C4H32N4O7,410.51,7.11,821.745,Carbohydrate
Dopamine,C19H36N0O0,581.87,3.9,152.491,Alkaloid
Urea,C18H6N1O2,719.17,7.43,839.178,Amide
Caffeine,C10H29N4O7,962.19,8.02,443.843,Organic Compound
Ethanol,C18H25N4O6,930.31,7.89,594.656,Alkaloid
Adenosine triphosphate,C2H5N0O4,584.37,6.72,224.252,Neurotransmitter
Ethanol,C3H6N4O6,599.53,N/A,474.548,Hormone
Adrenaline,C9H2N1O2,341.49,N/A,413.671,Organic Compound
Ethanol,C10H16N3O6,680.95,4.8,162.17,Carbohydrate
Aspirin,C12H29N1O2,149.8,N/A,10.668,Nucleotide
Aspirin,C7H32N4O9,715.03,9.55,988.695,Alcohol
Caffeine,C10H33N0O8,573.64,5.21,116.857,Hormone
Serotonin,C8H22N1O5,829.2,N/A,107.623,Amide
Adenosine triphosphate,C9H35N5O9,725.84,7.42,80.7,Lipid
Cholesterol,C6H35N1O9,580.72,5.17,952.969,Hormone
Ethanol,C10H10N1O10,868.27,7.54,543.141,Alcohol
Adenosine triphosphate,C2H3N3O6,521.52,N/A,784.724,Alkaloid
Urea,C3H26N2O1,265.95,8.02,228.304,Alkaloid
Adrenaline,C4H9N1O10,992.16,1.66,52.961,Alcohol
Glucose,C4H20N4O8,360.71,N/A,497.783,Carbohydrate
Serotonin,C4H17N3O3,997.4,N/A,277.863,Organic Compound
Serotonin,C13H19N2O3,269.07,N/A,494.022,Alcohol
Dopamine,C9H16N4O4,531.34,4.96,527.69,Amide
Urea,C14H31N0O2,126.77,5.8,342.344,Neurotransmitter
Serotonin,C20H2N0O9,417.93,1.23,545.728,Lipid
Aspirin,C5H21N4O7,69.98,10.87,382.321,Amide
Urea,C10H11N5O1,58.28,N/A,879.304,Organic Compound
Urea,C20H22N5O4,370.46,13.04,655.274,Neurotransmitter
Urea,C11H20N3O10,55.93,12.0,933.688,Organic Compound
Caffeine,C11H23N5O8,992.75,9.38,405.44,Organic Compound
Ethanol,C16H18N4O8,988.02,4.72,96.492,Hormone
Cholesterol,C17H27N4O0,768.47,13.73,725.612,Alcohol
Caffeine,C12H17N1O6,910.18,N/A,680.3,Organic Compound
Adrenaline,C10H31N4O1,615.32,11.17,204.777,Hormone
Dopamine,C3H22N5O2,201.51,11.73,70.383,Lipid
Urea,C14H21N0O4,95.42,N/A,63.845,Organic Compound
Urea,C18H9N1O0,442.33,N/A,579.558,Organic Compound
Adenosine triphosphate,C11H17N1O6,765.09,N/A,39.468,Alkaloid
Cholesterol,C13H7N4O1,506.89,N/A,961.375,Nucleotide
Ethanol,C1H6N4O8,861.14,8.85,747.295,Alcohol
Serotonin,C9H7N0O0,817.75,5.27,936.525,Alcohol
Urea,C19H16N1O9,93.3,N/A,702.58,Organic Compound
Aspirin,C7H7N5O7,733.49,4.4,477.686,Alkaloid
Caffeine,C20H35N0O5,111.4,2.7,657.443,Carbohydrate
Caffeine,C3H13N1O0,737.23,2.73,614.707,Neurotransmitter
Aspirin,C20H3N3O3,247.58,2.73,794.407,Amide
Urea,C11H16N0O4,510.46,10.78,332.88,Alkaloid
Adrenaline,C11H21N0O4,516.94,12.1,743.143,Organic Compound
Adrenaline,C3H2N2O0,330.26,3.5,223.963,Organic Compound
Dopamine,C12H39N0O7,851.71,11.66,798.647,Lipid
Aspirin,C15H21N3O4,497.62,7.52,79.079,Amide
Aspirin,C14H15N1O6,98.11,2.81,304.679,Hormone
Adenosine triphosphate,C13H26N2O0,59.98,2.25,951.219,Carbohydrate
Glucose,C13H38N1O9,972.91,9.18,655.007,Nucleotide
Cholesterol,C20H28N2O2,744.77,N/A,509.374,Alkaloid
Urea,C18H28N5O4,251.21,N/A,743.59,Organic Compound
Adenosine triphosphate,C19H18N0O1,218.22,12.45,879.915,Alkaloid
Glucose,C15H31N3O4,225.2,6.88,249.686,Lipid
Serotonin,C9H18N2O3,244.49,12.03,408.166,Lipid
Adrenaline,C9H40N0O0,493.99,12.69,708.986,Nucleotide
Ethanol,C6H31N1O1,418.7,8.19,217.121,Hormone
Caffeine,C5H9N0O4,917.16,4.83,546.207,Hormone
Caffeine,C12H29N2O6,90.79,7.63,66.401,Carbohydrate
Serotonin,C8H25N5O3,861.54,11.17,715.548,Carbohydrate
Dopamine,C4H24N0O3,135.14,2.66,657.147,Alcohol
Ethanol,C19H2N1O8,786.03,2.16,659.642,Lipid
Urea,C6H31N2O6,475.95,4.76,116.921,Amide
Dopamine,C18H27N2O4,440.56,11.76,59.805,Alkaloid
Adrenaline,C18H26N4O9,333.1,N/A,747.647,Alcohol
Adrenaline,C19H11N1O8,442.42,10.51,84.66,Alcohol
Ethanol,C3H2N5O0,204.98,7.34,928.289,Nucleotide
Dopamine,C14H26N1O7,354.55,10.86,639.476,Neurotransmitter
Caffeine,C5H5N3O4,239.51,3.65,724.453,Alcohol
Cholesterol,C20H40N4O0,975.09,4.24,668.695,Hormone
Serotonin,C11H20N3O3,443.8,3.5,16.972,Alkaloid
Glucose,C15H1N1O0,208.47,9.62,809.075,Carbohydrate
Glucose,C1H23N0O2,537.47,2.63,698.339,Lipid
Adenosine triphosphate,C17H39N3O10,94.41,N/A,474.413,Alkaloid
Adrenaline,C5H15N3O6,862.94,2.49,328.145,Carbohydrate
Caffeine,C18H5N2O8,921.01,11.0,74.358,Organic Compound
Ethanol,C4H38N3O7,501.7,12.65,923.323,Amide
Adenosine triphosphate,C17H7N1O6,734.56,4.13,978.229,Hormone
Ethanol,C16H2N1O4,387.43,10.64,682.81,Nucleotide
Serotonin,C3H35N4O0,916.62,9.29,704.085,Nucleotide
Caffeine,C11H7N3O9,115.07,7.37,870.63,Carbohydrate
Cholesterol,C18H3N3O10,684.3,3.26,945.388,Alkaloid
Adrenaline,C12H12N3O2,138.31,13.21,747.554,Carbohydrate
Urea,C3H40N0O9,596.85,2.35,755.614,Carbohydrate
Cholesterol,C13H31N3O3,199.54,9.05,673.486,Neurotransmitter
Adenosine triphosphate,C13H29N1O1,371.63,7.33,652.004,Alkaloid
Cholesterol,C9H21N2O4,937.96,2.06,668.211,Organic Compound
Serotonin,C4H32N1O0,360.12,13.86,151.944,Neurotransmitter
Urea,C12H40N2O6,562.03,13.04,727.703,Carbohydrate
Ethanol,C5H30N0O2,953.53,8.19,442.948,Alcohol
Serotonin,C12H29N1O6,830.62,7.38,80.805,Alcohol
Cholesterol,C15H26N1O9,258.17,N/A,327.683,Carbohydrate
Cholesterol,C20H19N2O5,409.36,2.94,515.656,Neurotransmitter
Ethanol,C20H16N2O4,704.04,4.09,900.872,Hormone
Glucose,C14H9N3O9,697.35,7.98,93.401,Nucleotide
Cholesterol,C12H14N5O4,831.42,11.41,122.615,Neurotransmitter
Aspirin,C15H18N1O3,594.94,9.57,388.79,Nucleotide
Adrenaline,C1H31N2O5,629.93,12.66,509.046,Nucleotide
Cholesterol,C11H34N5O3,121.11,9.39,126.697,Lipid
Serotonin,C6H20N1O0,235.15,7.69,296.116,Neurotransmitter
Ethanol,C20H19N2O1,492.31,1.13,189.287,Hormone
Adrenaline,C20H26N5O6,194.48,N/A,561.875,Alkaloid
Glucose,C10H15N0O10,950.55,1.74,388.959,Nucleotide
Dopamine,C11H31N2O5,290.72,1.64,977.815,Hormone
Adrenaline,C15H19N3O3,788.96,6.45,387.977,Nucleotide
Dopamine,C5H18N5O0,295.3,9.93,591.318,Organic Compound
Adrenaline,C16H33N0O1,642.85,6.01,634.136,Neurotransmitter
Cholesterol,C15H1N4O4,487.73,10.36,353.561,Alcohol
Adrenaline,C8H5N0O0,716.49,5.66,27.528,Organic Compound
Urea,C17H34N5O2,506.63,N/A,500.691,Amide
Glucose,C1H27N3O7,894.34,1.07,209.385,Alkaloid
Adrenaline,C8H2N0O10,942.34,N/A,995.723,Neurotransmitter
