compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C4H32N0O8,953.72,N/A,960.811,Neurotransmitter
Urea,C7H25N2O2,101.01,9.65,373.58,Neurotransmitter
Aspirin,C13H11N1O5,462.95,13.26,945.689,Amide
Aspirin,C6H6N3O10,336.11,N/A,7.553,Alcohol
Serotonin,C16H5N0O3,58.46,10.64,357.605,Alkaloid
Urea,C15H36N3O1,284.17,4.46,119.258,Organic Compound
Aspirin,C20H21N4O3,195.56,N/A,368.64,Carbohydrate
Serotonin,C18H31N0O0,135.15,N/A,925.192,Lipid
Caffeine,C13H31N1O3,190.28,5.67,144.957,Organic Compound
Cholesterol,C18H7N0O10,359.22,13.1,579.208,Carbohydrate
Aspirin,C20H28N3O3,766.83,11.64,814.281,Hormone
Urea,C2H4N3O9,219.15,11.92,575.808,Alkaloid
Caffeine,C11H11N3O4,929.94,3.92,743.499,Carbohydrate
Caffeine,C5H4N2O6,596.54,1.28,202.309,Nucleotide
Serotonin,C8H2N0O6,842.89,5.43,405.154,Lipid
Dopamine,C7H18N1O5,624.61,7.02,912.402,Hormone
Urea,C16H9N3O4,726.95,11.11,760.175,Alkaloid
Ethanol,C7H17N3O4,332.34,8.03,177.216,Alcohol
Adrenaline,C20H7N0O0,748.93,12.65,987.992,Nucleotide
Adenosine triphosphate,C20H19N4O9,708.02,1.56,914.892,Lipid
Dopamine,C9H13N4O4,440.1,6.04,651.758,Hormone
Adenosine triphosphate,C10H37N4O7,893.9,10.42,70.155,Carbohydrate
Glucose,C5H22N4O9,581.9,13.5,158.572,Amide
Aspirin,C8H18N1O9,873.03,2.37,475.054,Neurotransmitter
Dopamine,C16H6N0O8,365.43,7.34,819.03,Organic Compound
Cholesterol,C2H18N4O7,298.65,9.77,204.763,Lipid
Aspirin,C15H35N0O3,317.32,2.21,303.753,Alkaloid
Dopamine,C19H25N3O1,503.04,N/A,437.328,Lipid
Glucose,C1H40N2O5,925.68,6.28,189.289,Lipid
Urea,C3H31N2O10,213.67,3.73,170.689,Organic Compound
Adrenaline,C7H32N2O5,662.25,N/A,24.661,Alkaloid
Aspirin,C18H24N0O7,248.58,N/A,536.909,Amide
Glucose,C6H20N4O1,198.02,N/A,628.368,Carbohydrate
Urea,C15H29N0O0,792.28,12.76,766.521,Carbohydrate
Adenosine triphosphate,C2H15N5O10,343.27,13.02,526.065,Alkaloid
Cholesterol,C7H40N2O2,954.71,1.44,341.666,Carbohydrate
Aspirin,C15H3N0O6,893.32,5.61,606.303,Hormone
Cholesterol,C19H14N3O1,749.88,10.63,516.575,Organic Compound
Glucose,C12H15N3O8,684.81,2.9,461.221,Lipid
Adrenaline,C12H22N3O6,160.21,1.37,732.997,Hormone
Urea,C16H23N0O6,287.97,1.01,687.481,Carbohydrate
Glucose,C19H33N4O1,561.21,7.87,753.349,Organic Compound
Adenosine triphosphate,C15H40N5O5,758.47,13.8,124.154,Neurotransmitter
Dopamine,C15H7N2O5,102.59,8.02,244.075,Organic Compound
Serotonin,C2H31N5O1,858.3,3.18,328.72,Lipid
Urea,C9H22N5O1,926.76,6.39,767.553,Nucleotide
Adenosine triphosphate,C19H38N1O1,420.91,2.45,676.323,Alkaloid
Urea,C13H15N5O9,401.89,10.98,371.825,Alcohol
Aspirin,C15H1N5O1,319.11,8.6,593.806,Carbohydrate
Aspirin,C2H17N0O9,385.89,8.17,388.47,Organic Compound
Adenosine triphosphate,C3H20N3O6,236.85,N/A,494.488,Lipid
Dopamine,C17H17N4O6,798.39,5.58,474.9,Neurotransmitter
Adrenaline,C9H3N2O10,104.08,6.66,299.823,Alkaloid
Urea,C20H3N4O0,372.8,N/A,995.956,Alcohol
Glucose,C11H36N5O10,193.82,N/A,840.959,Neurotransmitter
Adenosine triphosphate,C20H27N0O8,740.81,8.31,802.57,Organic Compound
Ethanol,C15H32N5O8,146.84,1.91,999.085,Carbohydrate
Ethanol,C12H6N2O3,500.7,11.07,790.315,Lipid
Aspirin,C13H8N3O4,314.68,11.83,705.116,Amide
Serotonin,C9H2N0O6,54.12,12.14,693.397,Carbohydrate
Adrenaline,C5H37N5O10,597.76,10.78,228.147,Alkaloid
Adenosine triphosphate,C4H21N2O4,269.34,6.85,352.65,Organic Compound
Dopamine,C20H39N5O8,285.5,1.67,659.759,Neurotransmitter
Dopamine,C18H16N2O7,924.42,4.44,792.7,Neurotransmitter
Cholesterol,C13H33N5O1,957.15,12.32,765.522,Organic Compound
Dopamine,C13H39N1O9,125.37,8.86,763.682,Amide
Adenosine triphosphate,C17H31N0O2,730.04,6.33,583.043,Organic Compound
Cholesterol,C9H9N5O5,418.45,3.95,871.173,Carbohydrate
Aspirin,C19H15N3O8,269.06,8.98,387.981,Neurotransmitter
Adrenaline,C3H29N0O9,529.15,N/A,519.752,Organic Compound
Caffeine,C2H24N4O4,398.48,N/A,205.055,Alkaloid
Aspirin,C12H4N0O6,833.4,11.24,343.724,Carbohydrate
Glucose,C12H11N4O9,169.34,3.92,329.535,Hormone
Urea,C11H3N5O4,427.21,3.61,787.116,Organic Compound
Dopamine,C4H7N0O1,555.89,8.61,613.226,Alcohol
Glucose,C2H31N3O6,547.83,12.63,957.885,Neurotransmitter
Serotonin,C18H16N0O9,183.08,12.64,431.45,Alkaloid
Aspirin,C20H7N3O6,602.68,N/A,889.247,Alkaloid
Adenosine triphosphate,C4H30N4O7,177.72,3.46,193.618,Lipid
Glucose,C12H35N1O3,645.11,N/A,386.883,Alcohol
Cholesterol,C14H6N2O6,891.83,N/A,903.669,Alcohol
Serotonin,C10H28N2O7,604.97,4.15,367.317,Carbohydrate
Aspirin,C13H7N5O4,840.34,2.15,823.176,Alcohol
Serotonin,C1H36N1O7,478.65,13.61,799.218,Lipid
Adenosine triphosphate,C11H26N3O7,434.22,10.45,744.631,Hormone
Caffeine,C19H20N2O8,118.72,2.16,684.633,Amide
Aspirin,C10H12N2O2,869.6,13.42,22.583,Lipid
Adrenaline,C19H23N3O9,913.79,1.11,18.755,Neurotransmitter
Caffeine,C11H33N0O4,310.64,3.53,674.236,Nucleotide
Adenosine triphosphate,C18H5N2O7,371.79,N/A,368.731,Carbohydrate
Ethanol,C5H32N5O6,350.39,13.68,513.532,Amide
Adenosine triphosphate,C14H9N4O5,872.86,8.55,825.396,Neurotransmitter
Urea,C3H32N5O3,779.38,7.11,885.085,Nucleotide
Cholesterol,C7H26N1O7,318.58,N/A,837.183,Nucleotide
Adenosine triphosphate,C14H13N3O1,372.15,N/A,288.212,Nucleotide
Adenosine triphosphate,C4H30N3O2,696.56,3.14,961.209,Hormone
Caffeine,C3H21N3O1,420.33,4.47,314.569,Alkaloid
Urea,C1H10N0O0,359.71,6.08,55.758,Carbohydrate
Cholesterol,C15H33N2O7,947.0,2.07,409.064,Organic Compound
Serotonin,C7H1N3O10,587.88,5.42,33.209,Organic Compound
Serotonin,C17H38N1O3,343.36,N/A,184.496,Carbohydrate
Ethanol,C1H24N1O5,782.21,N/A,17.464,Alcohol
Ethanol,C13H15N2O5,927.24,4.23,913.114,Lipid
Adenosine triphosphate,C14H1N2O4,368.78,N/A,65.962,Nucleotide
Ethanol,C5H8N2O2,149.08,8.55,105.317,Alkaloid
Aspirin,C20H30N0O3,982.18,N/A,451.261,Neurotransmitter
Serotonin,C9H35N3O10,968.63,4.44,246.533,Amide
Urea,C10H27N1O1,902.37,4.53,863.206,Amide
Adenosine triphosphate,C7H4N4O5,565.07,6.01,37.743,Alcohol
Dopamine,C9H7N0O8,764.36,9.76,58.049,Hormone
Aspirin,C7H37N4O1,554.11,2.24,154.025,Lipid
Aspirin,C1H38N5O8,895.83,4.71,814.956,Neurotransmitter
Adenosine triphosphate,C18H19N5O9,725.63,13.75,542.427,Nucleotide
Aspirin,C1H12N0O4,893.89,3.97,29.267,Alkaloid
Aspirin,C18H37N2O4,485.09,8.28,399.24,Nucleotide
Serotonin,C1H23N4O7,331.46,3.52,280.711,Amide
Ethanol,C15H4N1O8,327.91,6.77,374.287,Alcohol
Adrenaline,C1H6N1O6,735.14,N/A,408.189,Alcohol
Cholesterol,C18H17N3O5,953.25,N/A,894.386,Alkaloid
Urea,C6H9N0O5,627.98,1.37,684.436,Alkaloid
Caffeine,C5H5N0O3,812.49,6.02,768.418,Alcohol
Cholesterol,C18H38N3O9,957.52,N/A,795.289,Hormone
Serotonin,C3H9N1O1,518.15,12.65,646.6,Neurotransmitter
Adrenaline,C2H13N3O9,633.37,N/A,819.562,Lipid
Cholesterol,C13H13N2O5,171.28,8.72,704.05,Lipid
Cholesterol,C7H28N0O3,439.5,N/A,647.815,Hormone
Urea,C15H26N2O2,580.87,N/A,908.439,Lipid
Adrenaline,C12H4N4O8,190.83,6.14,842.075,Nucleotide
Cholesterol,C2H39N1O5,175.45,8.87,247.082,Lipid
Aspirin,C18H15N2O10,538.31,4.01,589.194,Alkaloid
Cholesterol,C14H1N4O5,905.58,N/A,947.656,Organic Compound
Glucose,C17H40N3O5,844.9,1.58,202.951,Carbohydrate
Dopamine,C11H16N0O10,859.52,12.84,962.095,Alcohol
Caffeine,C9H33N3O5,914.95,12.55,569.928,Carbohydrate
Ethanol,C7H16N1O1,690.36,N/A,535.273,Alcohol
Aspirin,C1H36N0O4,53.76,7.5,28.452,Amide
Ethanol,C20H23N5O0,863.47,11.28,191.689,Alkaloid
Urea,C13H40N0O7,269.98,13.39,69.592,Lipid
Urea,C5H9N2O5,571.61,10.8,916.05,Alcohol
Serotonin,C15H24N1O10,352.99,7.91,91.394,Amide
Glucose,C18H19N1O5,981.22,10.16,350.065,Alkaloid
Cholesterol,C15H37N4O10,700.41,13.97,192.101,Neurotransmitter
Caffeine,C1H40N0O10,584.97,7.1,618.26,Carbohydrate
Caffeine,C8H40N2O2,139.72,N/A,883.006,Amide
Glucose,C8H31N1O6,77.89,9.87,102.854,Alkaloid
Caffeine,C17H17N4O3,975.15,13.9,923.855,Hormone
Ethanol,C3H29N5O5,574.71,7.31,176.818,Lipid
Serotonin,C1H27N5O3,712.04,7.7,494.408,Carbohydrate
Cholesterol,C14H32N3O3,270.86,3.3,906.407,Carbohydrate
Serotonin,C10H2N5O5,474.65,5.0,975.209,Neurotransmitter
Aspirin,C11H39N4O10,865.46,4.92,475.779,Alcohol
Adenosine triphosphate,C6H1N0O4,697.87,11.49,981.801,Organic Compound
Aspirin,C17H37N0O2,814.17,7.55,659.585,Alcohol
Glucose,C2H31N3O0,252.4,N/A,535.609,Alcohol
Urea,C12H7N2O4,751.82,13.57,488.225,Organic Compound
Adrenaline,C7H6N1O3,63.66,N/A,496.418,Alkaloid
Ethanol,C5H24N3O8,406.91,N/A,688.238,Alcohol
Cholesterol,C10H33N2O4,294.83,12.85,788.617,Lipid
Ethanol,C10H32N2O7,757.82,7.68,203.636,Alkaloid
Aspirin,C11H8N5O2,167.11,N/A,131.118,Alcohol
Dopamine,C1H37N2O9,318.93,10.29,506.474,Alcohol
Ethanol,C16H14N5O4,889.52,13.14,342.956,Alkaloid
Cholesterol,C6H38N2O10,585.01,12.22,324.899,Hormone
Glucose,C14H8N3O10,321.78,8.28,10.637,Hormone
Aspirin,C7H6N5O0,733.79,12.61,171.428,Nucleotide
Cholesterol,C15H30N5O4,936.38,3.96,797.893,Amide
Adrenaline,C2H29N0O2,86.24,N/A,860.116,Amide
Ethanol,C12H21N0O2,266.57,8.92,944.641,Hormone
Cholesterol,C10H40N4O9,294.5,3.28,488.631,Nucleotide
Urea,C11H27N2O6,346.18,N/A,529.253,Carbohydrate
Adrenaline,C16H38N0O6,992.32,5.71,18.121,Lipid
Aspirin,C6H15N4O9,182.5,N/A,510.19,Carbohydrate
Serotonin,C11H37N5O10,706.77,8.79,993.016,Organic Compound
Adrenaline,C3H19N2O0,990.71,9.88,672.555,Hormone
Cholesterol,C8H34N1O9,59.02,13.47,188.344,Hormone
Adenosine triphosphate,C16H13N3O2,627.51,6.97,616.442,Alkaloid
Dopamine,C11H36N2O10,652.37,9.82,187.702,Carbohydrate
Serotonin,C11H26N3O4,123.73,2.37,490.967,Neurotransmitter
Dopamine,C8H13N1O4,204.5,3.62,359.568,Hormone
Adrenaline,C3H10N2O4,524.89,9.64,532.048,Neurotransmitter
Serotonin,C11H6N2O4,509.2,8.79,741.011,Nucleotide
Ethanol,C18H34N1O9,861.51,10.61,17.596,Carbohydrate
Adrenaline,C7H11N1O2,152.01,13.35,479.764,Carbohydrate
Adenosine triphosphate,C2H10N3O4,325.84,1.75,996.612,Neurotransmitter
Glucose,C18H18N3O0,129.82,N/A,292.316,Carbohydrate
Urea,C2H7N4O5,870.36,1.68,412.39,Neurotransmitter
Caffeine,C6H24N0O5,148.27,4.04,607.888,Amide
Ethanol,C17H7N2O2,754.25,12.34,153.821,Alcohol
Caffeine,C20H4N2O4,685.28,13.9,244.847,Organic Compound
Glucose,C15H21N3O6,799.77,12.61,115.666,Nucleotide
Aspirin,C20H35N4O2,82.32,5.0,306.179,Carbohydrate
Adenosine triphosphate,C15H2N3O3,469.2,8.69,109.92,Amide
Aspirin,C1H31N5O3,496.27,12.22,482.077,Neurotransmitter
Caffeine,C15H26N1O1,427.79,14.0,665.996,Organic Compound
Adrenaline,C19H16N4O7,701.43,1.15,985.132,Hormone
Urea,C15H30N5O3,545.87,N/A,776.533,Alcohol
Adenosine triphosphate,C8H24N5O0,931.22,N/A,226.464,Alcohol
Cholesterol,C5H18N3O0,599.05,5.51,960.176,Carbohydrate
Urea,C2H9N4O9,256.75,7.86,11.237,Hormone
Adenosine triphosphate,C4H32N1O4,880.62,4.71,759.975,Alcohol
Dopamine,C15H25N3O10,189.37,13.01,344.551,Alcohol
Aspirin,C7H33N0O3,590.71,8.15,372.297,Alkaloid
Ethanol,C14H6N1O5,853.96,12.84,199.508,Nucleotide
Adrenaline,C7H26N1O4,445.15,N/A,335.382,Hormone
Dopamine,C1H21N5O2,785.13,4.03,722.311,Organic Compound
Urea,C6H39N1O2,324.26,13.65,107.124,Amide
Urea,C3H32N4O2,89.44,8.37,338.031,Amide
Ethanol,C8H21N1O0,705.73,12.37,623.921,Amide
Glucose,C9H35N1O0,822.41,5.86,720.143,Alkaloid
Urea,C8H20N3O2,836.96,N/A,740.703,Hormone
Aspirin,C3H14N2O8,645.25,N/A,142.059,Amide
Cholesterol,C16H1N0O0,449.76,3.4,985.07,Nucleotide
Serotonin,C7H6N3O2,232.2,9.55,208.714,Alkaloid
Ethanol,C3H20N4O3,106.12,7.27,481.966,Alcohol
Cholesterol,C18H7N3O3,669.99,13.91,913.577,Lipid
Ethanol,C15H24N5O7,235.3,N/A,491.701,Hormone
Dopamine,C11H32N5O3,157.83,2.28,977.543,Neurotransmitter
Cholesterol,C12H16N1O7,972.63,1.22,795.93,Amide
Ethanol,C11H13N2O6,709.54,7.64,687.821,Nucleotide
Serotonin,C2H8N0O8,927.41,N/A,633.456,Hormone
Aspirin,C5H28N5O6,313.99,1.45,164.556,Amide
Adrenaline,C10H12N4O3,703.91,N/A,731.284,Lipid
Glucose,C7H38N0O5,506.74,2.21,848.927,Carbohydrate
Adrenaline,C19H1N0O3,407.06,8.65,536.488,Alcohol
Ethanol,C9H37N2O8,809.17,8.52,292.322,Hormone
Dopamine,C1H7N4O8,350.68,3.72,826.285,Amide
Urea,C3H33N2O6,994.15,9.89,177.095,Amide
Aspirin,C14H29N3O7,293.0,N/A,859.878,Hormone
Adenosine triphosphate,C2H2N3O3,989.58,1.82,578.884,Lipid
Urea,C3H35N5O10,440.84,5.98,881.091,Neurotransmitter
Aspirin,C6H32N0O2,132.93,10.37,397.84,Amide
Urea,C18H25N0O2,634.57,4.71,604.872,Hormone
Urea,C2H29N1O10,235.52,N/A,502.25,Lipid
Adrenaline,C17H18N1O7,256.36,10.39,383.521,Nucleotide
Aspirin,C2H1N5O1,889.77,N/A,136.674,Lipid
Serotonin,C4H26N5O9,772.82,8.42,482.427,Amide
Glucose,C2H32N5O6,281.76,11.13,703.097,Neurotransmitter
Urea,C19H18N2O3,579.82,1.77,882.737,Organic Compound
Caffeine,C10H27N2O2,470.73,5.58,216.689,Alkaloid
Adrenaline,C5H22N2O2,784.46,1.41,787.313,Hormone
Adrenaline,C5H39N3O0,505.59,1.94,818.531,Hormone
Glucose,C12H21N5O4,51.54,N/A,2.576,Alkaloid
Aspirin,C4H3N2O8,165.86,13.03,477.598,Amide
Urea,C7H40N5O8,144.61,1.09,609.621,Carbohydrate
Adenosine triphosphate,C10H9N0O5,569.31,N/A,721.014,Organic Compound
Urea,C7H13N4O6,882.93,9.5,158.68,Hormone
Urea,C11H37N4O4,402.74,7.27,87.488,Lipid
Adrenaline,C2H32N2O3,573.63,7.33,428.972,Lipid
Adrenaline,C14H35N4O5,993.63,11.53,754.079,Carbohydrate
Glucose,C14H29N0O2,923.06,6.24,814.562,Organic Compound
Glucose,C11H15N4O8,420.28,2.77,84.772,Alcohol
Adrenaline,C11H20N5O8,499.79,6.44,656.79,Lipid
Glucose,C13H34N2O1,77.53,N/A,974.725,Hormone
Dopamine,C16H37N0O7,894.05,3.69,888.9,Amide
Caffeine,C16H10N5O6,751.13,9.9,302.7,Neurotransmitter
Ethanol,C8H30N5O3,638.26,6.78,563.45,Neurotransmitter
Urea,C19H36N2O7,167.63,N/A,404.417,Nucleotide
Ethanol,C11H3N1O6,755.12,6.53,991.06,Nucleotide
Dopamine,C7H25N3O7,967.07,10.34,183.538,Neurotransmitter
Aspirin,C18H15N1O9,978.64,5.02,777.718,Carbohydrate
Cholesterol,C12H14N2O0,437.78,N/A,617.25,Nucleotide
Adrenaline,C16H29N4O8,141.94,6.96,417.618,Organic Compound
Adrenaline,C19H39N0O1,528.04,12.83,996.663,Alkaloid
Serotonin,C4H7N4O2,363.4,10.02,484.676,Alcohol
Aspirin,C11H15N3O4,391.87,11.48,838.532,Carbohydrate
Caffeine,C10H7N2O5,958.11,3.15,523.895,Lipid
Adrenaline,C15H25N4O8,386.82,4.51,902.62,Amide
Ethanol,C6H22N3O9,154.69,N/A,483.154,Nucleotide
Glucose,C16H11N1O5,946.84,13.88,188.218,Lipid
Adrenaline,C8H39N2O3,659.86,3.01,588.978,Carbohydrate
Glucose,C8H38N3O6,848.2,3.12,120.171,Alkaloid
Dopamine,C3H15N2O1,681.94,8.24,829.118,Hormone
Serotonin,C20H17N1O10,329.22,9.81,414.042,Nucleotide
Adenosine triphosphate,C16H27N0O7,188.81,4.06,49.88,Hormone
Adrenaline,C2H26N1O6,513.33,3.69,564.879,Amide
Urea,C2H9N3O10,238.17,N/A,231.933,Alcohol
Adenosine triphosphate,C6H5N5O5,946.91,2.56,30.409,Alcohol
Urea,C6H7N3O9,628.56,N/A,845.761,Amide
Serotonin,C20H14N5O6,545.11,13.95,699.766,Carbohydrate
Adenosine triphosphate,C14H9N2O6,804.84,11.2,574.565,Carbohydrate
Adrenaline,C1H15N5O4,370.36,4.75,530.853,Organic Compound
Adrenaline,C3H16N3O3,818.63,1.34,869.08,Amide
Caffeine,C14H13N2O8,104.98,N/A,595.109,Carbohydrate
Dopamine,C8H32N0O5,947.27,3.83,84.806,Carbohydrate
Serotonin,C13H35N5O1,488.69,3.65,415.196,Lipid
Aspirin,C4H18N1O0,300.2,N/A,562.837,Hormone
Dopamine,C20H15N5O10,748.07,1.13,326.78,Hormone
Adenosine triphosphate,C6H8N1O8,591.03,9.83,258.604,Hormone
Glucose,C6H20N5O5,730.47,3.89,139.079,Carbohydrate
Glucose,C17H20N1O9,829.14,7.53,579.636,Lipid
Adenosine triphosphate,C7H17N4O0,129.6,13.83,715.841,Nucleotide
Caffeine,C13H12N1O7,977.19,8.43,861.961,Nucleotide
Aspirin,C8H23N2O4,741.53,6.94,225.118,Neurotransmitter
Serotonin,C1H33N5O8,251.48,N/A,444.102,Neurotransmitter
Urea,C9H1N1O4,850.86,11.72,765.326,Alcohol
Adrenaline,C6H23N5O3,366.24,2.8,879.713,Alkaloid
Aspirin,C7H2N5O0,298.97,11.47,352.226,Hormone
Aspirin,C6H27N2O1,968.78,12.67,246.118,Alcohol
Urea,C3H36N5O2,421.2,6.89,977.152,Alcohol
Dopamine,C3H24N2O5,509.24,5.21,529.716,Alcohol
Caffeine,C16H37N0O0,90.2,11.92,79.494,Carbohydrate
Urea,C4H12N1O6,303.85,10.15,270.584,Amide
Dopamine,C1H15N4O4,916.12,1.69,72.16,Carbohydrate
Adenosine triphosphate,C11H32N3O1,759.58,4.94,517.977,Alcohol
Glucose,C15H34N3O0,966.77,13.93,837.99,Hormone
Urea,C20H18N3O10,509.01,7.7,271.359,Alcohol
Cholesterol,C18H16N3O6,746.8,8.78,235.24,Nucleotide
Glucose,C15H40N0O6,313.89,N/A,655.249,Alkaloid
Cholesterol,C6H22N2O4,816.13,7.24,759.317,Alkaloid
Serotonin,C8H31N5O0,236.07,10.82,408.023,Alkaloid
Adrenaline,C18H24N1O4,548.96,N/A,53.007,Amide
Aspirin,C2H15N2O9,292.54,N/A,814.131,Lipid
Adrenaline,C14H16N5O7,343.96,5.92,537.11,Lipid
Cholesterol,C2H2N4O2,411.04,3.73,223.379,Alcohol
Adrenaline,C13H40N3O4,191.81,N/A,344.043,Alcohol
Ethanol,C4H11N2O4,674.09,3.4,543.02,Alkaloid
Serotonin,C9H38N3O1,402.26,11.66,928.717,Alcohol
Caffeine,C15H37N5O4,260.59,N/A,344.875,Neurotransmitter
Urea,C11H4N4O8,815.6,N/A,289.391,Hormone
Adenosine triphosphate,C17H1N4O3,761.34,N/A,593.612,Alcohol
Adrenaline,C9H32N2O3,902.77,N/A,459.366,Lipid
Adenosine triphosphate,C16H8N4O9,780.11,9.73,692.004,Nucleotide
Glucose,C2H26N4O4,91.18,4.04,721.306,Alkaloid
Caffeine,C6H25N4O7,863.29,N/A,876.018,Nucleotide
Aspirin,C9H37N5O0,146.28,2.47,256.666,Amide
Caffeine,C3H35N3O2,246.09,8.47,607.645,Alkaloid
Dopamine,C13H25N5O4,686.01,10.8,324.811,Nucleotide
Adrenaline,C10H1N0O1,135.14,N/A,348.975,Alkaloid
Glucose,C10H23N1O9,151.61,2.87,755.873,Amide
Cholesterol,C8H15N2O9,891.57,N/A,375.036,Carbohydrate
Cholesterol,C1H28N2O8,349.11,N/A,282.56,Alkaloid
Adenosine triphosphate,C3H29N0O10,769.16,2.76,943.673,Alkaloid
Ethanol,C2H1N2O10,142.67,11.2,248.079,Hormone
Ethanol,C7H37N4O8,322.82,11.36,424.797,Neurotransmitter
Aspirin,C5H4N2O9,71.41,N/A,368.907,Neurotransmitter
Adenosine triphosphate,C19H17N0O1,402.8,1.86,359.147,Lipid
Glucose,C20H23N2O7,820.47,13.09,437.964,Alkaloid
Aspirin,C4H3N0O8,701.71,11.17,124.976,Amide
Ethanol,C16H28N5O7,629.72,N/A,760.947,Lipid
Glucose,C18H7N3O9,695.78,N/A,162.407,Alkaloid
Aspirin,C19H5N0O10,642.44,11.9,866.849,Neurotransmitter
