compound,formula,mw,pka,solubility_mg_ml,class
Urea,C8H33N4O8,463.66,N/A,787.972,Alcohol
Dopamine,C18H11N0O9,353.12,N/A,69.744,Alkaloid
Urea,C14H18N4O3,331.61,N/A,614.619,Amide
Adenosine triphosphate,C10H8N3O7,718.61,4.82,847.097,Organic Compound
Serotonin,C4H11N5O10,626.7,13.02,936.764,Neurotransmitter
Serotonin,C19H3N4O4,555.52,8.07,557.903,Hormone
Ethanol,C4H39N3O7,758.36,4.56,530.445,Nucleotide
Dopamine,C10H11N2O5,263.24,6.51,37.694,Alcohol
Adenosine triphosphate,C5H13N5O6,236.25,N/A,825.839,Organic Compound
Serotonin,C20H4N3O5,411.87,4.12,378.668,Carbohydrate
Serotonin,C18H9N3O7,620.25,10.2,406.049,Neurotransmitter
Cholesterol,C3H25N3O8,658.7,N/A,910.018,Neurotransmitter
Dopamine,C11H24N4O8,726.25,9.45,804.359,Nucleotide
Aspirin,C3H34N0O3,244.87,5.61,724.578,Organic Compound
Urea,C9H30N1O8,891.17,13.82,510.992,Hormone
Cholesterol,C6H1N4O9,793.19,N/A,291.196,Lipid
Ethanol,C4H33N0O0,333.04,9.36,842.96,Neurotransmitter
Ethanol,C14H13N0O3,891.17,4.53,366.68,Nucleotide
Cholesterol,C4H37N3O1,170.57,N/A,412.709,Lipid
Dopamine,C1H36N3O3,181.62,N/A,854.156,Carbohydrate
Caffeine,C1H27N2O1,749.29,9.06,924.838,Nucleotide
Caffeine,C18H19N3O6,926.01,N/A,352.814,Organic Compound
Cholesterol,C2H14N3O10,690.66,N/A,647.634,Amide
Dopamine,C16H21N5O1,625.59,12.24,275.34,Organic Compound
Ethanol,C15H24N2O6,537.31,1.56,37.026,Neurotransmitter
Cholesterol,C15H26N2O2,459.82,4.72,209.202,Nucleotide
Aspirin,C10H10N3O2,280.62,6.31,105.306,Amide
Ethanol,C1H13N4O10,961.64,9.7,641.812,Hormone
Ethanol,C4H13N1O10,733.26,N/A,90.253,Hormone
Serotonin,C15H25N1O6,651.28,7.97,663.201,Nucleotide
Aspirin,C16H37N1O7,464.56,13.09,359.994,Alcohol
Ethanol,C17H28N4O6,569.48,N/A,379.121,Carbohydrate
Adrenaline,C17H30N0O2,772.18,5.65,598.394,Nucleotide
Serotonin,C18H25N5O10,506.48,N/A,572.684,Nucleotide
Cholesterol,C2H12N0O0,976.5,N/A,673.505,Organic Compound
Glucose,C6H15N1O0,56.6,11.72,847.102,Alcohol
Aspirin,C17H27N1O3,167.19,9.69,159.784,Neurotransmitter
Adrenaline,C20H32N5O3,810.36,2.11,1.509,Hormone
Ethanol,C10H17N3O4,61.48,3.36,941.808,Alcohol
Ethanol,C9H37N3O4,926.73,4.68,3.379,Amide
Caffeine,C11H39N3O0,167.53,6.87,995.045,Lipid
Adenosine triphosphate,C19H19N5O6,598.91,12.39,315.412,Amide
Dopamine,C4H9N3O9,983.68,5.23,76.498,Nucleotide
Cholesterol,C16H2N0O1,684.19,6.59,314.259,Nucleotide
Ethanol,C16H32N2O0,358.51,4.06,934.951,Alkaloid
Urea,C12H4N2O10,204.88,9.44,779.687,Alcohol
Ethanol,C18H15N4O6,596.58,9.66,198.569,Nucleotide
Glucose,C14H35N0O0,823.11,13.05,258.916,Organic Compound
Adrenaline,C9H37N5O2,132.19,13.45,740.094,Hormone
Ethanol,C20H4N1O8,262.89,12.31,588.963,Nucleotide
Glucose,C18H15N5O3,730.58,3.25,267.679,Nucleotide
Caffeine,C14H24N0O6,210.07,12.08,305.945,Hormone
Cholesterol,C13H23N5O8,201.76,7.0,377.938,Nucleotide
Caffeine,C9H22N0O9,641.8,11.55,812.277,Carbohydrate
Adrenaline,C20H17N2O10,183.25,9.24,406.832,Alcohol
Serotonin,C3H29N4O1,354.41,7.39,609.248,Alcohol
Glucose,C9H39N3O4,97.14,10.5,896.768,Alcohol
Cholesterol,C16H28N2O8,547.66,4.85,608.157,Amide
Adenosine triphosphate,C12H7N4O7,707.71,5.06,932.618,Lipid
Caffeine,C17H24N4O4,643.44,8.11,931.695,Nucleotide
Caffeine,C20H26N4O10,69.9,10.53,616.582,Amide
Caffeine,C7H1N3O2,978.76,6.79,991.167,Carbohydrate
Adrenaline,C14H2N2O0,537.65,9.75,651.47,Amide
Dopamine,C16H23N2O0,441.88,7.14,411.574,Neurotransmitter
Adenosine triphosphate,C12H40N2O10,236.65,13.46,690.852,Alkaloid
Adrenaline,C15H30N1O5,433.6,N/A,923.211,Nucleotide
Caffeine,C12H33N2O8,892.19,2.6,420.891,Hormone
Serotonin,C9H21N0O1,480.44,5.73,156.768,Neurotransmitter
Serotonin,C2H26N0O1,584.8,7.93,685.331,Nucleotide
Ethanol,C2H31N2O6,927.66,8.14,326.29,Carbohydrate
Aspirin,C12H27N3O9,109.76,3.85,88.073,Lipid
Glucose,C2H37N2O8,326.52,9.05,91.187,Hormone
Dopamine,C7H16N3O3,396.61,4.09,773.701,Lipid
Adrenaline,C8H38N0O3,917.76,9.57,402.394,Carbohydrate
Adenosine triphosphate,C8H38N1O10,363.01,5.8,680.793,Amide
Adrenaline,C3H6N2O2,834.47,7.96,360.49,Neurotransmitter
Aspirin,C19H11N1O10,269.52,1.41,339.135,Nucleotide
Cholesterol,C1H40N3O7,460.93,5.6,25.374,Alkaloid
Adenosine triphosphate,C17H10N0O2,128.44,3.54,192.063,Lipid
Serotonin,C16H2N2O7,587.06,3.28,774.96,Organic Compound
Adrenaline,C14H22N5O3,813.96,7.91,186.34,Alcohol
Glucose,C16H35N5O5,378.47,5.14,7.503,Amide
Glucose,C18H31N3O9,732.95,7.01,608.657,Alcohol
Ethanol,C1H18N3O8,630.65,N/A,692.952,Hormone
Caffeine,C16H6N0O7,241.1,2.54,726.372,Amide
Adenosine triphosphate,C17H18N5O2,434.52,4.77,771.899,Hormone
Glucose,C6H2N4O9,939.01,1.2,588.748,Amide
Aspirin,C2H12N5O8,719.58,5.35,957.063,Alcohol
Serotonin,C13H31N5O5,562.75,13.24,873.67,Hormone
Urea,C3H3N3O9,118.84,9.75,648.831,Alcohol
Adenosine triphosphate,C6H27N3O8,545.9,N/A,363.813,Alcohol
Urea,C17H28N2O5,579.42,5.79,864.084,Amide
Dopamine,C15H31N3O7,172.77,12.14,390.077,Alkaloid
Adenosine triphosphate,C1H11N0O7,119.11,4.52,696.277,Nucleotide
Glucose,C18H14N5O0,732.47,6.69,864.239,Amide
Aspirin,C14H31N0O7,943.89,12.69,702.886,Alkaloid
Serotonin,C14H25N0O1,904.34,13.68,659.534,Alcohol
Adrenaline,C9H33N1O3,680.2,N/A,19.907,Alkaloid
Adrenaline,C2H18N2O10,344.05,3.46,526.664,Organic Compound
Dopamine,C20H29N3O5,867.99,5.29,389.234,Neurotransmitter
Aspirin,C19H14N1O4,243.88,13.69,785.175,Amide
Ethanol,C4H24N0O0,776.38,10.05,282.251,Nucleotide
Serotonin,C6H31N0O4,860.29,13.52,350.958,Carbohydrate
Adrenaline,C8H17N0O0,185.34,N/A,183.425,Neurotransmitter
Adrenaline,C14H40N1O7,729.52,N/A,678.831,Alcohol
Glucose,C4H23N1O7,384.59,1.94,135.94,Carbohydrate
Ethanol,C20H30N4O9,857.33,1.13,968.651,Hormone
Aspirin,C13H40N1O2,499.01,3.09,981.219,Alcohol
Glucose,C2H14N0O2,366.44,4.78,599.539,Alkaloid
Ethanol,C17H10N3O5,437.74,1.33,377.601,Neurotransmitter
Serotonin,C5H12N3O0,100.53,5.86,311.994,Amide
Serotonin,C2H22N4O1,557.77,N/A,894.612,Neurotransmitter
Glucose,C3H14N1O3,595.33,10.1,896.903,Lipid
Adenosine triphosphate,C1H29N4O5,167.94,6.31,768.45,Nucleotide
Glucose,C17H40N5O9,211.31,5.42,922.37,Nucleotide
Ethanol,C4H31N2O8,965.97,4.3,264.015,Organic Compound
Ethanol,C15H21N3O4,50.39,2.01,948.38,Nucleotide
Serotonin,C5H31N3O2,815.86,N/A,23.535,Hormone
Adrenaline,C12H33N0O3,634.74,1.98,834.496,Organic Compound
Aspirin,C11H18N0O8,990.69,12.31,523.25,Carbohydrate
Serotonin,C14H18N1O3,365.78,10.08,673.256,Lipid
Adrenaline,C13H3N0O1,363.44,5.01,608.317,Alcohol
Caffeine,C5H5N3O6,689.89,13.65,812.608,Carbohydrate
Adenosine triphosphate,C2H25N5O7,965.35,1.84,143.166,Nucleotide
Urea,C12H36N4O1,732.47,11.8,285.485,Neurotransmitter
Caffeine,C10H22N2O1,652.82,N/A,855.444,Alcohol
Urea,C10H24N3O7,354.8,6.33,151.48,Carbohydrate
Serotonin,C2H14N5O4,668.67,N/A,569.511,Amide
Adenosine triphosphate,C8H29N5O9,653.93,5.18,795.99,Alcohol
Caffeine,C20H12N2O7,496.29,3.26,88.003,Carbohydrate
Glucose,C14H18N2O10,331.88,12.93,565.091,Hormone
Serotonin,C10H11N4O9,740.61,N/A,847.607,Alcohol
Dopamine,C19H10N5O9,836.84,9.83,436.435,Hormone
Dopamine,C15H36N5O2,391.48,11.13,286.553,Organic Compound
Adenosine triphosphate,C9H22N4O2,405.59,4.34,141.481,Organic Compound
Urea,C4H23N1O6,171.75,12.57,808.249,Nucleotide
Aspirin,C3H35N5O3,509.48,11.37,370.676,Carbohydrate
Urea,C14H1N3O9,579.66,N/A,577.927,Carbohydrate
Glucose,C1H12N5O8,762.15,9.74,67.141,Alcohol
Cholesterol,C12H26N4O8,890.62,12.44,88.357,Neurotransmitter
Ethanol,C7H25N0O6,220.74,N/A,34.508,Carbohydrate
Adrenaline,C10H33N0O0,540.81,7.93,505.099,Nucleotide
Adenosine triphosphate,C9H12N3O10,488.39,N/A,289.761,Neurotransmitter
Urea,C18H22N4O4,201.16,8.6,962.366,Hormone
Aspirin,C6H38N0O0,709.31,11.02,310.976,Lipid
Ethanol,C16H19N1O8,196.79,5.23,357.984,Organic Compound
Cholesterol,C11H27N0O8,521.18,4.15,472.3,Nucleotide
Ethanol,C4H25N4O3,713.98,N/A,624.191,Lipid
Cholesterol,C15H3N4O2,702.79,1.48,468.98,Lipid
Serotonin,C7H15N3O2,135.75,5.87,357.121,Alcohol
Serotonin,C1H15N5O3,767.49,1.07,870.364,Alkaloid
Serotonin,C9H33N5O5,558.4,12.92,407.176,Nucleotide
Ethanol,C19H14N1O9,678.13,N/A,635.495,Amide
Caffeine,C2H31N0O9,134.62,N/A,437.857,Carbohydrate
Dopamine,C20H5N4O5,269.15,8.25,9.14,Amide
Adenosine triphosphate,C19H32N5O3,692.26,8.34,655.914,Alkaloid
Ethanol,C13H30N0O10,344.42,10.73,322.595,Alcohol
Urea,C2H11N5O0,541.49,10.71,578.408,Alcohol
Serotonin,C3H40N1O4,724.64,12.22,453.581,Nucleotide
Adenosine triphosphate,C5H6N2O1,601.95,13.59,42.243,Hormone
Dopamine,C15H14N4O1,574.84,5.68,188.409,Carbohydrate
Caffeine,C9H10N4O1,428.6,9.72,325.357,Nucleotide
Adenosine triphosphate,C15H30N0O3,114.7,5.92,232.967,Hormone
Serotonin,C16H37N5O2,54.65,6.75,132.289,Neurotransmitter
Serotonin,C19H38N5O2,578.57,8.74,141.331,Carbohydrate
Urea,C17H20N5O1,480.1,9.3,50.055,Alcohol
Adenosine triphosphate,C4H26N5O1,352.3,13.19,488.472,Alcohol
Serotonin,C16H26N0O6,551.97,N/A,1.936,Amide
Cholesterol,C2H29N4O5,805.66,1.34,480.086,Organic Compound
Adrenaline,C7H14N2O8,608.57,11.19,736.454,Alkaloid
Adenosine triphosphate,C13H11N4O9,894.95,5.41,932.796,Organic Compound
Ethanol,C5H13N0O4,405.8,2.83,561.279,Neurotransmitter
Adrenaline,C12H17N2O8,954.43,9.27,332.513,Nucleotide
Dopamine,C7H40N0O0,328.66,8.89,74.363,Nucleotide
Glucose,C1H29N4O9,644.52,11.44,578.346,Lipid
Ethanol,C18H36N2O5,418.42,6.07,15.722,Amide
Adrenaline,C17H6N2O0,423.74,N/A,946.235,Amide
Aspirin,C18H28N1O3,458.54,5.76,673.699,Organic Compound
Ethanol,C10H40N2O2,283.35,N/A,444.124,Carbohydrate
Urea,C8H39N2O7,616.54,2.88,194.86,Lipid
Ethanol,C5H22N4O6,390.56,2.88,217.333,Organic Compound
Ethanol,C11H18N0O5,991.21,13.49,111.059,Organic Compound
Caffeine,C8H7N5O10,153.15,1.65,52.208,Hormone
Urea,C18H11N1O9,898.72,5.45,271.682,Carbohydrate
Urea,C15H17N1O1,804.29,2.13,702.313,Nucleotide
Dopamine,C5H17N4O6,153.19,2.48,650.676,Nucleotide
Aspirin,C18H9N5O2,230.7,N/A,442.029,Hormone
Glucose,C2H17N0O1,467.33,N/A,857.594,Alcohol
Adenosine triphosphate,C1H23N0O4,535.26,4.2,269.978,Alkaloid
Urea,C17H39N5O2,429.01,10.88,920.066,Lipid
Glucose,C1H29N4O10,220.08,N/A,905.724,Neurotransmitter
Cholesterol,C12H35N2O5,391.38,2.35,72.687,Hormone
Cholesterol,C20H28N2O0,552.59,2.43,469.126,Organic Compound
Caffeine,C4H32N2O2,303.57,5.8,490.336,Nucleotide
Dopamine,C15H36N5O3,478.66,1.22,102.098,Neurotransmitter
Serotonin,C8H24N4O6,736.17,N/A,405.028,Lipid
Caffeine,C9H19N4O6,565.43,11.83,898.438,Lipid
Glucose,C1H34N0O10,454.83,12.74,249.192,Neurotransmitter
Aspirin,C9H10N4O7,524.8,12.61,546.655,Alcohol
Adrenaline,C8H26N1O0,585.66,2.47,578.617,Nucleotide
Ethanol,C16H19N3O2,353.28,6.55,99.27,Hormone
Serotonin,C11H29N0O0,919.79,3.15,383.994,Organic Compound
Urea,C12H11N3O2,924.41,12.28,816.745,Alcohol
Dopamine,C2H16N0O0,570.66,11.4,575.875,Alkaloid
Caffeine,C14H30N4O2,565.9,5.02,418.188,Neurotransmitter
Dopamine,C3H21N4O8,867.82,N/A,471.843,Lipid
Urea,C13H32N2O1,926.53,N/A,431.67,Neurotransmitter
Adenosine triphosphate,C20H25N1O9,776.26,3.0,509.025,Hormone
Aspirin,C16H11N2O7,141.06,1.3,184.113,Alkaloid
Adenosine triphosphate,C14H14N5O4,277.62,N/A,448.021,Amide
Aspirin,C7H33N2O2,981.07,10.7,760.001,Alkaloid
Cholesterol,C12H34N3O0,198.29,10.45,926.946,Alkaloid
Adrenaline,C9H25N5O8,371.43,7.66,147.018,Carbohydrate
Dopamine,C18H36N5O2,714.41,12.22,564.548,Alkaloid
Urea,C9H8N4O4,584.67,N/A,161.315,Amide
Urea,C2H21N1O4,907.97,4.36,895.848,Alcohol
Caffeine,C7H35N0O8,190.8,9.7,920.102,Alkaloid
Adenosine triphosphate,C8H31N3O7,870.59,10.93,192.203,Lipid
Dopamine,C13H29N4O2,423.22,N/A,712.551,Lipid
Dopamine,C20H33N2O10,56.33,12.02,245.749,Neurotransmitter
Adenosine triphosphate,C9H9N5O10,185.78,5.54,396.331,Hormone
Ethanol,C13H34N4O4,409.55,6.55,487.853,Hormone
Adenosine triphosphate,C9H10N1O1,707.99,8.48,156.235,Alkaloid
Adenosine triphosphate,C15H7N4O0,51.28,N/A,890.272,Amide
Dopamine,C10H15N3O4,375.66,1.02,557.28,Organic Compound
Glucose,C1H8N1O7,68.74,4.84,738.23,Amide
Urea,C5H28N0O6,179.15,12.67,108.639,Lipid
Glucose,C18H2N5O8,362.08,13.38,42.496,Hormone
Aspirin,C12H12N2O9,623.06,5.37,165.345,Lipid
Serotonin,C4H26N1O4,597.11,N/A,889.235,Carbohydrate
Glucose,C3H25N2O9,140.72,10.44,743.931,Hormone
Aspirin,C11H34N4O3,784.75,7.05,376.309,Lipid
Caffeine,C20H9N4O10,625.58,1.06,303.427,Carbohydrate
Adrenaline,C2H11N5O10,540.61,5.8,423.553,Alkaloid
Adenosine triphosphate,C2H30N3O10,618.49,N/A,284.541,Carbohydrate
Ethanol,C17H5N0O5,913.7,5.06,719.297,Carbohydrate
Glucose,C19H30N2O2,92.2,12.76,876.143,Organic Compound
Adrenaline,C12H38N1O8,168.89,8.5,611.899,Alcohol
Adrenaline,C13H34N0O9,390.85,13.25,164.052,Alcohol
Urea,C14H37N1O2,435.89,11.61,158.905,Hormone
Caffeine,C6H13N3O10,455.37,N/A,56.692,Lipid
Aspirin,C11H3N2O10,643.97,8.24,936.448,Alkaloid
Serotonin,C6H36N0O0,124.78,N/A,867.599,Alcohol
Urea,C1H6N5O3,875.05,11.33,534.64,Alkaloid
Glucose,C16H38N5O0,522.8,10.99,836.539,Neurotransmitter
Urea,C17H8N2O0,966.87,5.4,474.984,Neurotransmitter
Ethanol,C16H8N0O10,977.06,12.35,703.669,Lipid
Serotonin,C12H5N4O8,242.39,N/A,528.428,Carbohydrate
Adenosine triphosphate,C6H9N1O5,245.37,3.42,311.557,Alkaloid
Caffeine,C2H23N3O4,200.98,11.91,304.195,Amide
Ethanol,C3H23N5O1,368.71,11.1,949.248,Carbohydrate
Caffeine,C9H10N2O3,416.51,10.3,300.163,Neurotransmitter
Adrenaline,C11H10N0O0,571.84,12.58,191.202,Carbohydrate
Adrenaline,C17H31N1O6,151.22,N/A,325.613,Nucleotide
Urea,C4H14N4O8,314.79,12.01,406.094,Alcohol
Ethanol,C10H28N0O1,536.5,12.35,574.799,Alcohol
Dopamine,C12H17N5O3,876.33,6.76,973.402,Nucleotide
Dopamine,C8H35N4O3,280.27,12.56,824.251,Lipid
Glucose,C10H23N1O2,591.22,8.53,345.823,Neurotransmitter
Serotonin,C15H34N4O0,174.07,4.39,186.905,Alcohol
Adenosine triphosphate,C10H39N1O4,716.94,9.56,290.232,Nucleotide
Caffeine,C5H34N4O0,861.45,N/A,598.408,Lipid
Ethanol,C18H9N1O5,939.74,N/A,35.519,Amide
Aspirin,C2H38N4O6,755.83,11.63,94.326,Carbohydrate
Adenosine triphosphate,C18H13N2O0,689.06,N/A,73.13,Nucleotide
Cholesterol,C5H16N3O5,815.19,7.42,595.727,Carbohydrate
Caffeine,C7H27N4O10,724.84,11.4,830.962,Alcohol
Urea,C10H21N3O1,799.92,7.36,875.487,Alkaloid
Urea,C3H30N0O2,986.72,4.47,350.315,Organic Compound
Aspirin,C12H40N1O4,303.75,2.05,591.587,Carbohydrate
Caffeine,C8H4N2O9,494.33,6.4,963.064,Amide
Adrenaline,C18H32N1O0,738.8,N/A,112.725,Nucleotide
Glucose,C17H26N1O3,53.19,8.27,28.599,Neurotransmitter
Ethanol,C13H28N0O4,718.0,5.1,464.644,Hormone
Aspirin,C10H9N3O9,522.29,4.75,696.429,Hormone
Caffeine,C5H17N2O7,454.45,11.87,738.932,Nucleotide
Ethanol,C13H3N4O10,845.98,12.11,841.588,Alcohol
Caffeine,C1H26N0O2,467.71,9.32,171.514,Lipid
Cholesterol,C3H10N5O0,993.76,4.94,751.213,Nucleotide
Urea,C8H33N4O0,812.64,N/A,543.913,Organic Compound
Cholesterol,C8H11N0O2,947.73,N/A,537.768,Amide
Dopamine,C10H10N5O4,251.95,11.29,825.821,Organic Compound
Aspirin,C5H26N0O8,471.74,6.85,235.476,Amide
Aspirin,C17H34N0O10,339.85,12.1,761.005,Neurotransmitter
Glucose,C14H13N5O5,706.41,9.05,664.889,Neurotransmitter
Urea,C15H21N1O0,380.38,10.7,566.155,Nucleotide
Urea,C12H26N3O5,156.62,3.33,424.856,Carbohydrate
Dopamine,C1H13N0O4,138.58,1.18,139.804,Alcohol
Urea,C3H36N5O0,391.98,N/A,684.247,Carbohydrate
Adrenaline,C18H6N4O4,850.02,8.49,983.775,Hormone
Ethanol,C19H1N5O1,601.31,13.52,208.378,Alcohol
Urea,C13H2N3O5,369.35,N/A,355.298,Carbohydrate
Caffeine,C5H10N2O10,73.47,12.47,315.045,Carbohydrate
Aspirin,C9H29N0O5,330.59,13.76,702.915,Carbohydrate
Adrenaline,C14H1N0O2,668.23,13.92,799.635,Organic Compound
Caffeine,C4H35N0O0,580.48,11.76,138.424,Carbohydrate
Adenosine triphosphate,C14H40N4O5,441.73,2.92,394.403,Alcohol
Caffeine,C18H15N0O2,465.26,2.85,310.671,Carbohydrate
Adenosine triphosphate,C11H37N4O6,501.44,N/A,614.035,Nucleotide
Caffeine,C6H12N2O8,345.24,1.05,951.044,Organic Compound
Caffeine,C14H3N2O8,405.27,5.84,305.714,Organic Compound
Cholesterol,C4H35N3O9,704.46,9.0,861.79,Neurotransmitter
Adrenaline,C1H20N0O9,724.42,12.57,782.458,Organic Compound
Dopamine,C10H40N2O6,997.66,1.38,306.455,Neurotransmitter
Cholesterol,C10H20N4O0,637.62,11.23,719.752,Organic Compound
Urea,C1H25N0O3,915.08,N/A,507.415,Hormone
Ethanol,C14H13N5O2,751.74,3.94,333.547,Alcohol
Serotonin,C2H24N0O4,581.75,N/A,700.644,Lipid
Caffeine,C17H5N0O6,81.71,11.55,533.015,Neurotransmitter
Cholesterol,C19H37N2O10,956.92,7.31,631.251,Organic Compound
Urea,C14H39N1O4,915.64,11.41,111.938,Amide
Adenosine triphosphate,C10H29N1O6,455.03,13.94,660.135,Alcohol
Caffeine,C12H28N1O3,255.03,8.99,394.558,Hormone
Dopamine,C7H8N1O0,901.64,5.57,666.922,Neurotransmitter
Adrenaline,C4H23N5O8,304.43,N/A,26.937,Neurotransmitter
Urea,C14H7N4O2,193.01,1.23,443.833,Alcohol
Cholesterol,C14H37N5O3,954.29,N/A,310.917,Alkaloid
Ethanol,C7H9N2O1,728.21,8.13,762.854,Alcohol
Cholesterol,C20H32N1O2,600.13,11.95,84.757,Alkaloid
Adenosine triphosphate,C12H32N1O7,816.34,1.41,692.524,Carbohydrate
Serotonin,C9H31N5O6,519.69,11.02,150.588,Carbohydrate
Glucose,C8H6N4O3,176.13,12.79,487.959,Amide
Adrenaline,C10H5N1O6,351.59,3.37,655.469,Organic Compound
Aspirin,C2H31N4O9,765.1,9.35,998.446,Hormone
Adenosine triphosphate,C3H37N0O2,774.9,10.41,897.279,Lipid
Aspirin,C19H6N1O10,996.97,2.27,21.481,Alcohol
Dopamine,C19H36N1O7,730.05,5.98,665.16,Lipid
Adrenaline,C2H16N4O4,725.38,9.47,829.718,Amide
Glucose,C7H29N4O0,455.93,13.58,754.225,Hormone
Ethanol,C2H30N0O1,533.45,3.75,47.311,Organic Compound
Adenosine triphosphate,C15H23N4O2,593.84,13.22,76.195,Nucleotide
Serotonin,C8H4N0O7,915.47,12.22,403.605,Amide
Glucose,C18H33N4O0,773.52,10.36,83.793,Alkaloid
Dopamine,C14H29N4O3,549.45,6.29,592.494,Hormone
Aspirin,C11H36N2O4,624.55,4.13,602.602,Nucleotide
Aspirin,C11H39N3O3,88.62,8.82,228.563,Amide
Glucose,C2H30N5O2,212.91,7.15,461.907,Amide
Adrenaline,C19H25N1O1,234.47,11.55,348.687,Alkaloid
Dopamine,C1H2N5O10,633.44,10.8,750.477,Lipid
Glucose,C1H12N2O1,632.25,N/A,880.162,Lipid
Adrenaline,C13H10N0O10,771.76,N/A,942.192,Organic Compound
Glucose,C2H27N5O6,539.67,N/A,599.235,Carbohydrate
Adrenaline,C16H13N5O7,607.48,12.15,137.21,Amide
Serotonin,C4H19N5O6,234.45,N/A,294.38,Lipid
Adenosine triphosphate,C16H36N3O4,594.35,N/A,930.078,Alkaloid
Adrenaline,C13H37N5O7,316.08,N/A,414.986,Lipid
Adrenaline,C9H7N4O1,325.2,8.66,626.446,Hormone
Cholesterol,C9H13N5O2,254.69,4.55,694.835,Alcohol
Caffeine,C4H38N4O6,389.16,12.38,984.321,Organic Compound
Urea,C12H19N1O0,252.21,3.61,477.502,Lipid
Ethanol,C15H8N2O2,150.63,N/A,436.319,Neurotransmitter
Caffeine,C5H35N5O2,620.64,12.89,198.512,Amide
Adrenaline,C18H38N4O0,402.74,3.27,557.085,Organic Compound
Aspirin,C6H28N0O6,982.67,2.56,944.563,Nucleotide
Urea,C7H1N5O7,982.13,7.26,366.849,Carbohydrate
Caffeine,C15H11N0O4,994.11,12.85,306.365,Hormone
Dopamine,C4H2N5O6,274.06,N/A,349.478,Alkaloid
Aspirin,C18H3N4O1,689.36,7.07,319.172,Alkaloid
Ethanol,C11H20N2O5,767.91,11.62,550.443,Amide
Cholesterol,C4H28N5O2,211.92,4.67,738.254,Alcohol
Serotonin,C13H15N5O1,499.73,N/A,901.558,Lipid
Urea,C3H14N1O9,995.42,N/A,352.567,Carbohydrate
Aspirin,C7H11N0O0,705.91,N/A,518.882,Carbohydrate
Cholesterol,C19H37N1O1,864.51,8.1,662.796,Lipid
Ethanol,C13H38N0O8,631.59,2.56,794.715,Amide
Glucose,C11H15N1O3,567.31,3.4,268.234,Lipid
Dopamine,C18H38N0O2,243.23,6.23,461.656,Alcohol
Serotonin,C11H20N4O10,579.42,4.26,311.729,Carbohydrate
Glucose,C12H27N2O8,755.69,5.87,578.539,Alcohol
Cholesterol,C3H12N1O9,754.37,7.23,168.364,Nucleotide
Caffeine,C10H17N3O6,277.16,12.85,966.909,Amide
Aspirin,C17H33N3O3,312.94,8.31,183.293,Lipid
Urea,C3H33N1O3,657.83,4.57,645.126,Nucleotide
Adenosine triphosphate,C9H40N5O8,933.27,13.56,559.056,Organic Compound
Urea,C11H30N2O3,720.14,10.37,356.015,Carbohydrate
Dopamine,C4H33N3O3,845.51,4.05,801.679,Alcohol
