compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C6H8N2O0,868.05,13.0,628.9,Nucleotide
Glucose,C10H3N5O5,62.28,5.02,295.649,Amide
Aspirin,C7H40N4O1,919.84,10.43,469.714,Amide
Cholesterol,C20H10N4O4,603.24,13.19,274.915,Nucleotide
Dopamine,C18H2N4O4,56.77,N/A,159.237,Organic Compound
Serotonin,C5H8N5O2,221.23,3.35,191.481,Organic Compound
Caffeine,C6H9N2O0,947.99,11.37,571.022,Lipid
Cholesterol,C17H11N0O10,414.06,10.04,209.889,Alcohol
Urea,C15H38N2O9,865.04,5.97,625.811,Lipid
Caffeine,C4H15N0O8,857.62,2.85,704.236,Alcohol
Glucose,C11H34N4O3,161.91,N/A,35.37,Organic Compound
Urea,C20H25N1O5,73.98,13.73,456.931,Alkaloid
Dopamine,C13H35N4O4,769.05,10.59,29.438,Carbohydrate
Ethanol,C4H1N1O4,361.37,9.77,637.615,Amide
Aspirin,C18H8N0O8,655.49,N/A,621.445,Lipid
Urea,C5H40N4O10,901.58,N/A,243.016,Lipid
Dopamine,C15H6N0O3,131.91,12.63,626.992,Alcohol
Aspirin,C17H8N3O3,739.56,N/A,683.469,Organic Compound
Serotonin,C18H4N3O0,542.59,12.74,855.235,Carbohydrate
Adenosine triphosphate,C20H23N5O4,326.54,6.8,361.293,Amide
Caffeine,C11H26N1O4,459.97,N/A,847.894,Alcohol
Glucose,C15H20N1O3,185.95,10.11,45.885,Hormone
Serotonin,C20H18N4O9,991.12,4.07,86.609,Amide
Ethanol,C2H38N1O5,212.69,N/A,597.53,Alcohol
Dopamine,C4H17N0O5,750.43,5.85,274.268,Lipid
Ethanol,C15H3N3O9,669.02,5.91,158.704,Alcohol
Adenosine triphosphate,C14H20N2O8,776.33,N/A,458.591,Alkaloid
Serotonin,C9H15N4O4,726.84,4.41,797.257,Organic Compound
Adrenaline,C12H1N3O4,501.63,12.04,887.175,Nucleotide
Adrenaline,C20H26N5O3,556.52,N/A,41.447,Alcohol
Ethanol,C5H36N4O5,773.35,11.8,568.705,Alkaloid
Dopamine,C18H34N3O8,643.87,N/A,266.246,Nucleotide
Serotonin,C19H5N3O8,283.11,N/A,419.508,Alkaloid
Aspirin,C9H7N4O4,490.15,4.07,737.94,Nucleotide
Urea,C11H22N2O7,834.55,12.04,85.643,Alkaloid
Caffeine,C9H40N1O0,650.61,12.06,643.436,Hormone
Adenosine triphosphate,C20H18N5O1,306.43,1.05,711.447,Lipid
Dopamine,C13H24N4O0,674.35,9.18,915.845,Alcohol
Ethanol,C11H29N0O4,608.32,4.33,565.356,Alkaloid
Adrenaline,C17H13N1O3,853.08,5.83,740.017,Nucleotide
Dopamine,C5H29N3O7,823.88,2.85,793.693,Alkaloid
Glucose,C8H20N3O4,916.91,N/A,182.256,Lipid
Serotonin,C6H30N4O2,441.01,N/A,227.346,Amide
Urea,C1H38N1O4,993.59,13.05,30.074,Organic Compound
Aspirin,C17H12N4O2,480.16,N/A,132.23,Organic Compound
Adenosine triphosphate,C18H14N5O5,333.88,1.82,747.449,Lipid
Serotonin,C6H5N3O5,97.38,3.36,448.582,Hormone
Cholesterol,C14H20N4O4,530.74,6.14,252.318,Organic Compound
Cholesterol,C15H15N3O0,706.36,N/A,986.525,Carbohydrate
Adrenaline,C5H6N2O2,917.26,10.42,878.658,Alkaloid
Glucose,C11H14N4O8,894.32,8.74,237.378,Carbohydrate
Urea,C10H1N4O9,281.75,4.37,808.649,Neurotransmitter
Adrenaline,C12H18N0O7,462.62,2.21,648.198,Alkaloid
Glucose,C14H13N4O9,354.5,11.63,986.226,Carbohydrate
Cholesterol,C12H17N0O8,498.05,7.16,8.798,Carbohydrate
Cholesterol,C18H32N3O9,965.01,1.33,152.264,Hormone
Aspirin,C12H12N2O6,981.16,3.77,392.351,Carbohydrate
Adrenaline,C15H21N3O1,439.49,12.08,526.878,Neurotransmitter
Ethanol,C6H6N1O2,78.26,13.85,926.669,Alkaloid
Caffeine,C15H24N2O1,316.86,6.78,802.514,Nucleotide
Glucose,C7H36N0O8,93.24,6.64,935.428,Lipid
Ethanol,C20H23N0O5,57.86,7.88,451.887,Hormone
Ethanol,C9H32N3O10,903.08,4.39,721.64,Carbohydrate
Adenosine triphosphate,C15H24N5O0,400.59,3.3,419.041,Carbohydrate
Aspirin,C19H10N5O9,961.26,9.98,125.379,Nucleotide
Caffeine,C6H26N5O7,75.12,12.63,775.149,Organic Compound
Ethanol,C7H25N0O7,160.56,6.59,633.937,Lipid
Serotonin,C1H23N3O9,571.32,9.99,872.791,Lipid
Adenosine triphosphate,C11H31N0O3,710.49,1.96,924.852,Carbohydrate
Aspirin,C20H34N1O0,560.91,13.76,404.671,Organic Compound
Urea,C9H2N5O5,616.3,13.0,294.712,Lipid
Serotonin,C2H16N3O2,258.9,1.68,362.494,Carbohydrate
Cholesterol,C18H27N1O2,77.79,N/A,109.538,Lipid
Adrenaline,C6H34N0O8,275.73,2.97,351.869,Alkaloid
Urea,C16H5N4O9,685.36,N/A,402.187,Amide
Dopamine,C12H22N3O5,475.29,11.71,177.745,Alcohol
Serotonin,C17H39N5O5,828.96,11.72,169.11,Nucleotide
Serotonin,C11H5N2O2,979.67,6.33,279.436,Alkaloid
Glucose,C10H34N4O1,913.95,4.4,417.765,Carbohydrate
Ethanol,C16H10N1O2,757.54,N/A,321.002,Carbohydrate
Adrenaline,C19H12N4O9,608.97,4.1,871.282,Alkaloid
Dopamine,C19H22N2O2,244.2,4.98,673.536,Neurotransmitter
Dopamine,C14H6N1O6,51.24,1.85,379.816,Alkaloid
Adenosine triphosphate,C12H35N1O2,359.4,10.33,65.528,Amide
Serotonin,C17H38N4O0,790.56,6.35,40.994,Amide
Ethanol,C13H36N2O5,554.29,11.23,96.509,Amide
Serotonin,C7H17N0O3,591.87,13.63,784.772,Neurotransmitter
Adrenaline,C16H5N5O6,336.72,8.5,854.119,Amide
Dopamine,C16H12N2O7,451.84,3.96,234.665,Lipid
Dopamine,C9H11N2O7,491.44,12.16,536.743,Hormone
Dopamine,C4H18N4O1,635.58,1.18,667.425,Alcohol
Adenosine triphosphate,C2H15N4O10,404.02,13.66,847.671,Alcohol
Adenosine triphosphate,C5H15N1O6,565.83,12.19,288.61,Alcohol
Adenosine triphosphate,C9H10N2O5,743.03,8.15,844.97,Amide
Caffeine,C3H15N5O0,620.43,11.11,804.153,Lipid
Serotonin,C3H4N4O9,434.79,N/A,402.039,Alkaloid
Cholesterol,C1H31N2O3,476.15,5.71,152.276,Neurotransmitter
Adenosine triphosphate,C4H38N5O10,932.15,N/A,409.877,Amide
Dopamine,C20H40N3O4,495.72,8.18,649.406,Alcohol
Adrenaline,C2H40N2O7,197.75,4.74,106.978,Lipid
Adenosine triphosphate,C4H36N4O3,449.89,11.74,419.143,Amide
Ethanol,C6H35N0O3,199.43,N/A,57.809,Lipid
Caffeine,C11H33N3O2,880.82,11.26,114.039,Organic Compound
Caffeine,C6H21N5O10,144.61,10.6,952.583,Amide
Caffeine,C17H3N4O2,918.25,9.81,28.399,Organic Compound
Dopamine,C11H29N3O0,234.45,N/A,185.656,Neurotransmitter
Cholesterol,C5H24N2O2,274.82,N/A,995.216,Alkaloid
Adenosine triphosphate,C3H16N5O3,757.69,N/A,625.762,Nucleotide
Adrenaline,C3H22N2O10,150.8,11.28,620.586,Alkaloid
Aspirin,C5H11N2O0,418.4,5.27,82.123,Organic Compound
Aspirin,C9H9N0O9,625.95,4.85,275.92,Alcohol
Aspirin,C4H5N2O10,803.29,1.47,932.152,Organic Compound
Cholesterol,C8H28N4O8,264.63,N/A,482.395,Nucleotide
Adrenaline,C2H8N1O9,744.19,N/A,66.138,Alkaloid
Ethanol,C11H8N3O4,873.07,4.78,278.336,Hormone
Serotonin,C10H5N3O8,547.05,5.02,214.307,Amide
Dopamine,C17H1N3O3,667.99,N/A,504.462,Organic Compound
Ethanol,C1H29N1O4,586.9,12.99,709.204,Amide
Caffeine,C16H32N4O1,393.07,12.16,183.477,Alcohol
Ethanol,C19H9N5O5,146.39,3.12,969.199,Carbohydrate
Dopamine,C11H22N4O0,58.55,13.18,335.68,Alkaloid
Cholesterol,C4H18N4O9,533.8,7.68,854.221,Alkaloid
Adenosine triphosphate,C9H31N2O0,260.35,1.48,493.699,Alcohol
Aspirin,C1H26N5O10,990.19,9.73,228.42,Neurotransmitter
Caffeine,C7H28N4O2,582.9,N/A,685.931,Lipid
Aspirin,C15H11N1O9,420.69,13.6,507.895,Alcohol
Serotonin,C18H36N4O7,186.76,12.4,258.868,Nucleotide
Ethanol,C6H28N0O1,309.16,N/A,566.044,Amide
Adrenaline,C15H23N2O10,504.48,5.33,109.383,Organic Compound
Adrenaline,C5H39N1O6,140.44,2.33,95.812,Neurotransmitter
Urea,C8H16N3O1,938.01,N/A,285.113,Alkaloid
Adrenaline,C13H29N0O3,722.28,6.73,504.016,Amide
Ethanol,C17H27N1O5,771.75,3.09,470.976,Neurotransmitter
Ethanol,C3H26N1O4,102.55,6.58,898.112,Amide
Ethanol,C18H7N1O1,812.26,N/A,772.715,Nucleotide
Caffeine,C19H36N1O6,105.1,4.52,825.86,Amide
Cholesterol,C3H21N0O0,979.88,2.19,444.205,Neurotransmitter
Ethanol,C7H14N1O7,193.24,7.45,186.183,Hormone
Glucose,C20H37N3O0,788.77,3.42,612.412,Amide
Dopamine,C1H35N2O4,403.08,5.89,119.624,Neurotransmitter
Aspirin,C15H18N5O7,551.9,9.57,27.46,Hormone
Adenosine triphosphate,C12H4N3O2,705.63,N/A,473.126,Carbohydrate
Dopamine,C16H21N3O2,628.11,6.95,63.017,Alkaloid
Glucose,C1H35N3O9,955.52,3.45,616.445,Hormone
Ethanol,C5H32N3O10,713.58,N/A,4.157,Hormone
Adenosine triphosphate,C8H25N1O10,789.6,12.78,125.078,Neurotransmitter
Aspirin,C9H10N0O4,177.55,5.23,354.047,Lipid
Urea,C18H32N5O9,583.68,10.3,455.733,Nucleotide
Aspirin,C11H14N5O9,698.59,2.71,157.455,Hormone
Cholesterol,C2H30N3O5,340.25,3.51,129.153,Amide
Dopamine,C10H10N2O3,838.2,6.29,742.109,Alkaloid
Ethanol,C17H31N4O0,558.71,5.39,305.272,Nucleotide
Adrenaline,C18H34N3O2,757.54,8.5,91.215,Hormone
Caffeine,C11H7N3O1,154.22,6.13,230.951,Hormone
Glucose,C19H14N0O3,573.29,6.54,433.346,Neurotransmitter
Dopamine,C16H4N3O3,755.6,N/A,809.352,Amide
Dopamine,C1H39N3O6,991.18,N/A,559.791,Alcohol
Urea,C13H22N1O9,401.89,9.67,114.759,Carbohydrate
Serotonin,C7H8N2O6,66.43,10.87,526.925,Organic Compound
Caffeine,C17H40N4O10,716.61,2.16,739.713,Organic Compound
Serotonin,C16H30N1O10,230.02,N/A,244.191,Alkaloid
Dopamine,C20H31N0O0,781.61,11.05,717.108,Organic Compound
Adenosine triphosphate,C17H18N3O3,193.96,9.3,363.309,Amide
Adrenaline,C7H9N3O0,380.62,7.9,571.998,Organic Compound
Serotonin,C13H25N4O4,557.57,12.85,717.802,Alkaloid
Urea,C12H5N1O0,407.73,9.94,539.323,Organic Compound
Adrenaline,C4H37N2O8,957.45,6.65,787.427,Neurotransmitter
Serotonin,C19H10N5O3,445.13,2.37,368.053,Carbohydrate
Aspirin,C8H25N3O10,375.47,N/A,62.309,Lipid
Cholesterol,C14H3N2O7,395.95,7.42,402.759,Hormone
Urea,C5H5N2O6,109.06,7.15,515.486,Alkaloid
Dopamine,C9H29N5O7,446.41,4.39,310.78,Lipid
Cholesterol,C6H12N3O6,628.06,6.1,788.349,Hormone
Cholesterol,C15H16N1O8,883.95,10.42,619.492,Amide
Ethanol,C20H17N2O1,937.31,N/A,797.939,Neurotransmitter
Caffeine,C15H25N3O9,730.37,13.59,658.778,Alkaloid
Caffeine,C16H21N2O7,896.66,3.67,85.506,Lipid
Urea,C15H34N1O2,645.51,13.58,289.98,Hormone
Adrenaline,C2H32N1O1,674.58,13.39,236.153,Amide
Serotonin,C14H23N5O3,776.86,8.53,871.321,Neurotransmitter
Adrenaline,C18H15N5O0,674.91,7.56,955.967,Lipid
Adrenaline,C7H31N5O3,484.36,3.34,437.354,Alkaloid
Glucose,C13H17N2O6,75.49,6.57,188.988,Hormone
Aspirin,C8H18N5O2,378.1,N/A,195.806,Alkaloid
Cholesterol,C10H18N1O9,348.09,1.63,434.984,Amide
Cholesterol,C17H32N1O4,796.91,3.55,358.904,Amide
Aspirin,C8H23N5O0,461.53,10.2,715.743,Neurotransmitter
Urea,C3H5N1O7,331.93,10.61,464.17,Alkaloid
Glucose,C18H23N1O0,860.55,11.75,492.743,Organic Compound
Caffeine,C8H30N0O0,813.35,10.02,874.046,Carbohydrate
Urea,C6H32N1O6,866.79,7.91,929.307,Nucleotide
Cholesterol,C6H40N1O10,431.37,2.79,95.649,Organic Compound
Adrenaline,C4H7N4O5,172.93,5.49,443.914,Neurotransmitter
Cholesterol,C5H18N4O5,589.82,4.96,576.785,Neurotransmitter
Dopamine,C15H32N4O9,64.38,2.04,725.784,Nucleotide
Cholesterol,C3H15N2O3,653.15,4.72,971.393,Hormone
Cholesterol,C9H16N2O7,654.51,12.54,245.63,Carbohydrate
Adrenaline,C16H5N5O2,605.66,1.37,263.712,Amide
Aspirin,C18H13N3O0,562.87,3.3,863.089,Alkaloid
Aspirin,C12H35N1O4,391.16,3.92,805.725,Hormone
Dopamine,C10H20N2O4,247.88,11.09,918.902,Nucleotide
Caffeine,C10H1N5O4,516.54,N/A,690.075,Alkaloid
Glucose,C4H39N3O6,581.85,2.29,457.687,Lipid
Ethanol,C16H23N4O2,430.56,N/A,686.602,Alcohol
Aspirin,C19H15N3O4,107.78,6.22,145.216,Amide
Adrenaline,C1H22N1O2,883.81,4.46,641.859,Organic Compound
Aspirin,C9H32N5O0,200.33,10.75,454.077,Amide
Dopamine,C2H17N1O0,924.32,N/A,863.699,Carbohydrate
Serotonin,C17H5N2O6,101.76,9.4,40.655,Neurotransmitter
Adenosine triphosphate,C19H32N5O9,195.9,10.48,413.903,Hormone
Caffeine,C8H13N1O0,381.29,N/A,106.58,Alcohol
Ethanol,C6H38N3O8,261.25,11.28,585.417,Lipid
Aspirin,C12H6N4O4,962.32,11.96,473.386,Hormone
Serotonin,C10H23N1O10,419.53,13.16,928.828,Alkaloid
Urea,C11H34N1O6,549.31,5.05,541.549,Nucleotide
Adrenaline,C20H23N0O8,995.65,10.58,228.475,Organic Compound
Glucose,C11H24N5O9,449.98,N/A,867.871,Organic Compound
Ethanol,C3H16N5O9,560.39,10.06,944.2,Amide
Ethanol,C14H5N4O1,598.56,N/A,610.357,Carbohydrate
Caffeine,C12H4N2O10,910.01,2.95,983.971,Alcohol
Urea,C6H6N4O4,125.75,N/A,448.14,Lipid
Adrenaline,C3H15N1O8,443.01,5.42,384.924,Amide
Adrenaline,C2H7N3O1,520.77,6.18,354.486,Amide
Urea,C7H36N4O10,357.47,8.69,847.794,Hormone
Caffeine,C14H13N0O9,601.79,N/A,891.137,Amide
Urea,C14H24N1O10,417.51,1.61,950.526,Carbohydrate
Dopamine,C17H36N0O3,813.43,6.15,746.135,Neurotransmitter
Glucose,C15H32N4O3,803.73,N/A,82.521,Organic Compound
Glucose,C7H5N1O8,436.07,2.48,75.025,Neurotransmitter
Urea,C5H6N3O4,129.05,9.72,187.503,Organic Compound
Dopamine,C1H26N5O6,741.11,6.12,585.149,Neurotransmitter
Glucose,C11H37N5O8,969.4,2.42,223.446,Alkaloid
Urea,C10H13N2O0,919.25,N/A,429.898,Amide
Adenosine triphosphate,C7H2N5O10,688.29,10.94,742.186,Organic Compound
Caffeine,C5H9N2O6,831.47,N/A,552.667,Amide
Glucose,C15H18N0O10,515.84,1.33,218.483,Alcohol
Glucose,C10H22N1O7,815.0,7.41,443.309,Alcohol
Serotonin,C14H37N0O9,75.09,9.4,985.422,Alcohol
Serotonin,C3H8N5O6,351.96,4.78,946.52,Neurotransmitter
Adrenaline,C4H22N4O9,463.34,10.17,996.92,Nucleotide
Caffeine,C14H21N3O0,599.69,N/A,650.941,Amide
Cholesterol,C3H34N0O3,946.88,N/A,606.828,Lipid
Cholesterol,C9H8N3O9,904.25,2.04,249.455,Alcohol
Dopamine,C12H2N3O6,795.55,N/A,428.689,Alcohol
Adenosine triphosphate,C17H28N1O1,208.78,6.58,769.703,Amide
Dopamine,C12H34N3O4,263.47,4.29,977.06,Hormone
Aspirin,C14H8N3O6,122.0,N/A,284.918,Nucleotide
Urea,C4H22N5O10,462.15,12.95,657.204,Amide
Urea,C19H39N3O0,297.41,8.76,497.931,Alcohol
Dopamine,C15H24N0O6,123.2,N/A,947.249,Neurotransmitter
Aspirin,C10H33N3O5,185.54,12.99,678.69,Amide
Ethanol,C5H26N1O5,86.91,5.12,632.401,Organic Compound
Adenosine triphosphate,C1H10N0O3,202.54,2.94,811.691,Organic Compound
Cholesterol,C8H28N5O7,665.87,2.02,137.468,Hormone
Cholesterol,C3H13N2O8,743.14,6.26,692.208,Alkaloid
Ethanol,C15H2N5O8,702.97,4.18,963.777,Carbohydrate
Cholesterol,C6H28N5O0,606.06,11.68,677.207,Carbohydrate
Caffeine,C11H24N2O10,327.25,2.83,642.828,Carbohydrate
Aspirin,C9H16N1O10,767.36,12.43,138.613,Hormone
Urea,C10H30N1O4,389.95,3.98,754.428,Hormone
Glucose,C1H31N0O6,881.84,10.42,912.446,Lipid
Aspirin,C13H30N3O9,699.61,8.13,532.225,Neurotransmitter
Serotonin,C3H16N3O1,329.14,N/A,698.878,Carbohydrate
Dopamine,C2H3N4O0,190.17,4.78,228.863,Amide
Urea,C20H18N5O0,100.15,5.6,80.925,Neurotransmitter
Adrenaline,C6H25N3O0,800.1,N/A,828.572,Hormone
Cholesterol,C13H12N5O1,555.56,N/A,649.058,Lipid
Cholesterol,C1H14N3O1,285.74,11.98,539.065,Organic Compound
Caffeine,C4H34N5O2,724.66,N/A,68.223,Alkaloid
Glucose,C8H9N1O8,529.42,13.31,27.356,Alkaloid
Adrenaline,C1H40N4O10,806.74,12.49,483.702,Lipid
Serotonin,C1H21N5O1,306.83,8.47,839.651,Neurotransmitter
Serotonin,C13H27N2O9,562.01,N/A,416.193,Hormone
Urea,C14H16N4O4,795.08,1.73,638.33,Hormone
Urea,C17H16N1O2,95.44,7.83,391.007,Neurotransmitter
Adrenaline,C9H2N2O3,987.33,12.39,833.9,Hormone
Urea,C13H30N5O3,358.86,5.24,765.158,Hormone
Ethanol,C10H29N1O2,648.07,3.88,184.123,Neurotransmitter
Urea,C11H40N5O6,416.82,5.78,656.894,Alkaloid
Dopamine,C8H35N3O1,70.79,1.82,551.688,Neurotransmitter
Cholesterol,C10H32N3O7,85.57,7.82,866.845,Hormone
Urea,C5H12N3O1,997.42,5.91,911.112,Carbohydrate
Ethanol,C17H36N4O0,229.92,7.37,920.537,Carbohydrate
Caffeine,C1H15N4O3,988.79,9.91,872.343,Alkaloid
Serotonin,C1H8N2O6,261.96,6.33,544.871,Neurotransmitter
Cholesterol,C17H28N2O4,681.47,8.22,745.744,Neurotransmitter
Urea,C12H8N0O2,417.46,8.98,171.09,Organic Compound
