compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C10H8N3O2,631.6,N/A,753.717,Hormone
Ethanol,C11H9N0O6,533.13,4.68,129.908,Carbohydrate
Adenosine triphosphate,C14H7N0O9,813.81,2.11,402.219,Nucleotide
Adrenaline,C6H8N5O2,451.52,9.16,137.128,Hormone
Cholesterol,C10H33N0O4,986.86,13.89,736.744,Nucleotide
Glucose,C14H18N3O7,233.79,8.53,78.872,Hormone
Serotonin,C20H25N2O7,869.81,N/A,485.681,Alkaloid
Glucose,C9H23N3O4,730.39,2.64,649.29,Organic Compound
Dopamine,C14H19N1O2,269.73,N/A,40.974,Alcohol
Glucose,C18H31N4O7,993.18,8.64,112.29,Amide
Urea,C10H8N4O5,308.22,2.56,160.079,Organic Compound
Ethanol,C15H24N0O1,470.45,4.42,416.042,Amide
Ethanol,C19H9N0O4,359.69,10.63,337.883,Nucleotide
Glucose,C14H3N0O1,92.35,8.43,468.996,Alkaloid
Caffeine,C7H24N2O5,409.4,11.91,887.841,Alkaloid
Dopamine,C17H17N3O7,444.82,N/A,883.335,Organic Compound
Adrenaline,C18H22N2O0,470.76,7.65,782.236,Alkaloid
Ethanol,C6H13N0O1,556.25,9.96,206.607,Alcohol
Cholesterol,C15H33N4O1,935.77,N/A,236.408,Organic Compound
Cholesterol,C4H29N0O5,440.94,10.11,495.049,Carbohydrate
Adenosine triphosphate,C20H3N1O10,837.2,4.9,996.548,Alkaloid
Adenosine triphosphate,C20H23N3O3,751.98,3.44,918.452,Alkaloid
Urea,C14H14N0O7,425.72,6.89,28.802,Hormone
Serotonin,C9H39N2O0,740.24,3.58,157.381,Nucleotide
Ethanol,C18H34N5O0,801.8,7.69,507.335,Amide
Dopamine,C19H28N1O2,631.97,4.9,450.201,Alkaloid
Urea,C15H15N5O7,466.29,N/A,887.242,Carbohydrate
Cholesterol,C10H22N3O10,261.76,12.81,4.569,Carbohydrate
Cholesterol,C4H35N4O3,120.51,8.42,670.58,Hormone
Urea,C10H34N1O1,61.87,7.48,744.077,Nucleotide
Aspirin,C6H18N4O6,416.5,11.04,612.044,Amide
Glucose,C16H26N5O6,985.73,4.93,220.212,Lipid
Cholesterol,C6H12N3O5,830.05,N/A,326.167,Carbohydrate
Caffeine,C9H12N2O2,210.06,2.53,919.646,Lipid
Adrenaline,C20H22N4O2,111.26,2.71,640.113,Neurotransmitter
Adenosine triphosphate,C4H26N4O10,745.56,5.07,23.941,Lipid
Glucose,C20H9N2O5,750.78,13.33,829.009,Alkaloid
Serotonin,C15H11N3O10,52.95,1.08,996.334,Organic Compound
Aspirin,C11H25N3O3,74.57,6.8,406.813,Amide
Glucose,C16H11N5O5,476.54,12.28,304.55,Alkaloid
Dopamine,C18H28N3O1,308.22,1.33,197.101,Organic Compound
Caffeine,C7H14N4O9,209.12,N/A,836.993,Alkaloid
Urea,C16H2N0O3,897.32,1.13,968.526,Hormone
Adenosine triphosphate,C4H23N5O6,298.46,4.35,782.13,Alcohol
Aspirin,C2H9N2O7,353.02,N/A,229.322,Alkaloid
Urea,C19H30N2O7,572.61,1.07,555.866,Carbohydrate
Ethanol,C4H26N5O8,50.38,3.62,142.638,Carbohydrate
Adrenaline,C3H1N4O2,487.81,N/A,826.663,Lipid
Adrenaline,C13H2N5O1,941.2,11.07,173.296,Nucleotide
Adenosine triphosphate,C14H14N4O8,480.42,N/A,586.258,Alkaloid
Adrenaline,C12H39N3O0,604.57,10.28,100.563,Lipid
Glucose,C13H25N2O6,347.74,N/A,674.094,Nucleotide
Cholesterol,C7H30N2O3,287.13,6.97,984.397,Neurotransmitter
Cholesterol,C12H23N2O6,239.81,10.58,50.996,Amide
Glucose,C16H40N5O6,358.92,N/A,539.226,Alcohol
Adrenaline,C17H24N0O2,902.42,2.26,516.909,Organic Compound
Dopamine,C14H37N5O5,796.78,N/A,641.206,Lipid
Adenosine triphosphate,C16H19N1O8,657.44,2.4,251.499,Neurotransmitter
Aspirin,C15H17N5O9,835.86,8.39,864.938,Hormone
Ethanol,C10H15N4O10,196.37,1.98,606.108,Organic Compound
Dopamine,C6H34N3O2,192.83,N/A,703.835,Amide
Ethanol,C7H3N4O6,334.2,11.34,646.369,Organic Compound
Adenosine triphosphate,C1H24N0O4,947.21,6.69,817.253,Amide
Urea,C13H8N5O6,353.54,2.4,629.575,Organic Compound
Serotonin,C9H5N3O2,151.8,4.02,740.863,Lipid
Serotonin,C12H12N2O2,267.93,10.4,219.309,Alcohol
Caffeine,C16H29N3O5,941.41,9.82,391.713,Lipid
Adenosine triphosphate,C2H13N3O7,735.85,13.52,898.309,Carbohydrate
Aspirin,C9H38N4O6,321.24,10.13,37.309,Carbohydrate
Ethanol,C3H26N2O4,389.79,11.73,150.327,Alcohol
Dopamine,C9H3N3O5,469.56,N/A,456.597,Organic Compound
Aspirin,C4H5N4O5,484.1,12.94,793.021,Alkaloid
Aspirin,C14H1N0O8,855.78,10.33,115.646,Organic Compound
Ethanol,C19H39N4O2,188.13,6.81,405.969,Nucleotide
Serotonin,C11H13N1O0,196.17,1.59,834.281,Amide
Serotonin,C5H5N5O7,291.54,N/A,287.564,Carbohydrate
Ethanol,C2H25N3O7,844.33,N/A,891.781,Alcohol
Ethanol,C6H17N2O10,576.21,9.65,45.915,Organic Compound
Glucose,C2H13N2O10,671.73,N/A,420.528,Nucleotide
Urea,C5H12N0O0,63.46,3.51,260.926,Alkaloid
Urea,C18H9N3O3,893.22,10.3,595.239,Alkaloid
Caffeine,C3H18N3O8,327.55,9.78,762.043,Alcohol
Urea,C2H15N2O8,731.17,N/A,313.789,Amide
Cholesterol,C18H22N0O0,364.74,5.36,914.58,Carbohydrate
Urea,C7H25N1O10,254.04,N/A,186.926,Amide
Cholesterol,C1H32N4O1,244.68,N/A,618.906,Nucleotide
Dopamine,C17H27N2O0,325.62,5.74,281.353,Alcohol
Aspirin,C14H30N4O3,697.63,N/A,921.733,Organic Compound
Adrenaline,C6H20N5O0,72.09,6.75,320.902,Lipid
Dopamine,C7H34N0O10,724.54,4.14,624.846,Amide
Adrenaline,C6H28N4O1,141.38,N/A,498.225,Carbohydrate
Adrenaline,C15H32N5O1,512.59,7.52,361.784,Amide
Caffeine,C12H5N3O5,108.46,12.59,925.836,Neurotransmitter
Adrenaline,C8H38N1O7,754.5,9.23,159.276,Amide
Glucose,C12H22N1O1,165.65,N/A,321.082,Alcohol
Adrenaline,C12H3N0O6,918.55,8.45,746.319,Hormone
Aspirin,C10H1N2O4,503.51,11.14,184.431,Alkaloid
Cholesterol,C18H21N2O1,442.11,N/A,270.608,Neurotransmitter
Adrenaline,C11H6N1O3,733.36,13.87,139.371,Carbohydrate
Aspirin,C6H5N2O1,446.36,9.74,146.837,Alcohol
Ethanol,C19H22N1O3,528.53,N/A,724.509,Hormone
Glucose,C3H40N0O4,606.89,13.44,945.969,Alcohol
Ethanol,C11H6N4O4,967.71,8.69,291.325,Alkaloid
Glucose,C7H36N3O10,482.24,N/A,427.158,Alkaloid
Glucose,C18H35N4O9,521.91,3.62,67.78,Lipid
Cholesterol,C18H38N0O6,130.99,13.02,50.616,Alcohol
Cholesterol,C19H12N4O10,738.09,6.33,519.252,Alkaloid
Urea,C18H16N1O6,918.46,12.28,223.073,Alkaloid
Glucose,C18H38N0O3,254.05,12.18,928.323,Carbohydrate
Adrenaline,C1H24N1O0,160.05,11.83,323.536,Neurotransmitter
Serotonin,C17H40N2O4,253.0,3.36,565.759,Alcohol
Urea,C6H24N5O2,748.28,8.65,805.379,Alcohol
Adrenaline,C5H10N3O10,725.02,10.98,354.329,Organic Compound
Adrenaline,C4H18N5O6,381.82,11.91,767.677,Lipid
Cholesterol,C19H1N0O4,927.45,10.63,206.891,Alcohol
